
[00:00:00.000 --> 00:00:04.000]  請大家翻看四世紀的第六章,
[00:02:43.000 --> 00:02:46.000]  其實也不是,
[00:02:46.000 --> 00:02:51.000]  神只是把一個很重要的任務交給弟兄們而已。
[00:02:51.000 --> 00:02:53.000]  所以弟兄們不起來的時候,
[00:02:53.000 --> 00:03:04.000]  是對姊妹、對家庭、對社會真的有非常大的影響。
[00:03:04.000 --> 00:03:05.000]  弟兄們慘不慘?
[00:03:05.000 --> 00:03:06.000]  有些時候也蠻慘的,
[00:03:06.000 --> 00:03:08.000]  要照顧家庭,
[00:03:08.000 --> 00:03:10.000]  以後照顧有沒有福祉,
[00:03:10.000 --> 00:03:14.000]  以後要面對這個世界給他種種的壓力,
[00:03:14.000 --> 00:03:16.000]  做弟兄真的很不容易。
[00:03:16.000 --> 00:03:18.000]  所以弟兄要起來,
[00:03:18.000 --> 00:03:19.000]  怎樣起來?
[00:03:19.000 --> 00:03:21.000]  請看一下在今天的經文裏面,
[00:03:21.000 --> 00:03:28.000]  神如何的爲我們寫出了一個弟兄如何成爲一個靈獸的記載。
[00:03:28.000 --> 00:03:34.000]  在第六章的一節到第十節到第六節,
[00:03:34.000 --> 00:03:40.000]  是講到以色列在行惡了以後,
[00:03:40.000 --> 00:03:47.000]  在仇敵當中受攻擊的非常肆虐的記載。
[00:03:47.000 --> 00:03:51.000]  以後在第七節到第十節,
[00:03:51.000 --> 00:03:57.000]  是以色列的百姓接受了先知對他們的教訓。
[00:03:57.000 --> 00:04:03.000]  你看你們在行這個惡得來的結果是什麼?
[00:04:03.000 --> 00:04:15.000]  第十一節到十四節是講到耶和華的使者親自向姬甸說明神的使命。
[00:04:15.000 --> 00:04:17.000]  十五節到二十四節,
[00:04:17.000 --> 00:04:21.000]  講到姬甸對神兩個的回應。
[00:04:21.000 --> 00:04:25.000]  所以這個是大概四七七六章當中的結構。
[00:04:25.000 --> 00:04:29.000]  現在跟大家來很快的來看一下,
[00:04:29.000 --> 00:04:33.000]  在這個經文的裏面有什麼特別要注重的地方。
[00:04:33.000 --> 00:04:37.000]  然後跟大家來看一下撒旦的仇敵,
[00:04:37.000 --> 00:04:40.000]  撒旦仇敵如何的攻擊弟兄們,
[00:04:40.000 --> 00:04:44.000]  然後神如何的把這個環境改變過來,
[00:04:44.000 --> 00:04:49.000]  成爲一個塑造守靈靈獸的一個關鍵。
[00:04:49.000 --> 00:04:50.000]  第六章的第一節,
[00:04:50.000 --> 00:04:53.000]  以色列人又行了耶和華眼中看爲惡的事。
[00:04:53.000 --> 00:04:57.000]  耶和華就把他們招在米店的人手裏面七年,
[00:04:57.000 --> 00:05:01.000]  請大家注意這個年份。
[00:05:01.000 --> 00:05:04.000]  那麼米店人壓抑以色列人,
[00:05:04.000 --> 00:05:06.000]  以色列人的反應是怎麼樣呢?
[00:05:06.000 --> 00:05:09.000]  以色列人都因爲米店人,
[00:05:09.000 --> 00:05:16.000]  米店人是一個蠻大的一個友善的民族,
[00:05:16.000 --> 00:05:18.000]  所以居無定屬,
[00:05:18.000 --> 00:05:25.000]  所以有一點像現在的歐洲裏面過去歷史當中的吉布賽人一樣,
[00:05:25.000 --> 00:05:29.000]  就是誰在什麼地方就住在什麼地方。
[00:05:29.000 --> 00:05:32.000]  但是米店人有一個特別的地方就是,
[00:05:32.000 --> 00:05:35.000]  他們有一種軍事的優勢,
[00:05:35.000 --> 00:05:42.000]  所以到了一些的地方不單單是住在那個百姓的當中,
[00:05:42.000 --> 00:05:48.000]  而且應作他們所擁有的武力,西亞周邊的人。
[00:05:48.000 --> 00:05:51.000]  所以米店人壓抑了以色列人,
[00:05:51.000 --> 00:05:58.000]  以色列人因爲米店的緣故就在山中挖靴花洞建造營災,
[00:05:58.000 --> 00:06:03.000]  其實想一下以色列百姓要在那個地方要得地,
[00:06:03.000 --> 00:06:04.000]  要建造,
[00:06:04.000 --> 00:06:06.000]  要在當中耕種,
[00:06:06.000 --> 00:06:07.000]  要建立家庭,
[00:06:07.000 --> 00:06:13.000]  到最後的時候成爲一種的防衛性的一種的舉動,
[00:06:13.000 --> 00:06:16.000]  甚至因爲懼怕米店來攻擊,
[00:06:16.000 --> 00:06:20.000]  所以他們棲身在這些山洞裏面,
[00:06:20.000 --> 00:06:24.000]  棲身在那些不能夠耕種的地方,
[00:06:24.000 --> 00:06:28.000]  棲身在山頭上邊的營災裏面,
[00:06:28.000 --> 00:06:35.000]  意思就是說他們已經在沒有擁有這個地當中的自由跟主權。
[00:06:35.000 --> 00:06:41.000]  那麼下面記載的更清楚的講到這些的仇敵怎麼攻擊以色列的百姓,
[00:06:41.000 --> 00:06:45.000]  以色列人每逢殺種的時候,
[00:06:45.000 --> 00:06:50.000]  米店人,亞馬尼人和東方人都來攻打他們,
[00:06:50.000 --> 00:06:52.000]  對着他們安營,
[00:06:52.000 --> 00:06:58.000]  這個就是有一點上就是不請自來的這種的攻擊,
[00:06:58.000 --> 00:06:59.000]  不單這樣子,
[00:06:59.000 --> 00:07:01.000]  就是他們每逢殺種的時候,
[00:07:01.000 --> 00:07:06.000]  就是他們要以後要收割的這個地方當中,
[00:07:06.000 --> 00:07:11.000]  進行了武力的破壞,
[00:07:11.000 --> 00:07:12.000]  對着他們安營,
[00:07:12.000 --> 00:07:15.000]  毀壞的土產直到加沙,
[00:07:15.000 --> 00:07:18.000]  沒有給一些人留下食物,
[00:07:18.000 --> 00:07:22.000]  牛羊跟驢子,
[00:07:22.000 --> 00:07:25.000]  驢子大概是現代的pick up truck,
[00:07:25.000 --> 00:07:29.000]  意思就是說這些人耕種沒有,
[00:07:29.000 --> 00:07:32.000]  連他們生活可以用的車都拿走了,
[00:07:32.000 --> 00:07:33.000]  就是這個意思,
[00:07:33.000 --> 00:07:36.000]  你看慘不慘?
[00:07:36.000 --> 00:07:39.000]  因爲這些人帶着畜生帳篷來,
[00:07:39.000 --> 00:07:43.000]  像蝗蟲的那樣多,
[00:07:43.000 --> 00:07:45.000]  不單只是樹木多,
[00:07:45.000 --> 00:07:47.000]  破壞力也多,
[00:07:47.000 --> 00:07:49.000]  他們帶來的駱駝無數,
[00:07:49.000 --> 00:07:53.000]  進到國地當中就毀壞了傳遞,
[00:07:53.000 --> 00:07:56.000]  以色列人營造米店的緣故,
[00:07:56.000 --> 00:07:58.000]  擠起貧乏,
[00:07:58.000 --> 00:08:00.000]  把這個貧乏這兩個字勾出來,
[00:08:00.000 --> 00:08:02.000]  跟七年這個字勾出來,
[00:08:02.000 --> 00:08:03.000]  就復仇的演化,
[00:08:03.000 --> 00:08:06.000]  這個是第一個當中的段落,
[00:08:06.000 --> 00:08:09.000]  其實我們在21世紀裏面,
[00:08:09.000 --> 00:08:13.000]  很多人都有經歷過一樣的情況,
[00:08:13.000 --> 00:08:17.000]  就是你要爲主站起來,
[00:08:17.000 --> 00:08:21.000]  得來的是一個連番的攻擊,
[00:08:21.000 --> 00:08:26.000]  這種攻擊是仇敵一種的策略,
[00:08:26.000 --> 00:08:28.000]  仇敵的策略是什麼?
[00:08:28.000 --> 00:08:31.000]  基本上用三個D這個字來說,
[00:08:31.000 --> 00:08:33.000]  第一個就是Devastation,
[00:08:33.000 --> 00:08:39.000]  這是讓你沒有一種能夠繼續生存的空間,
[00:08:39.000 --> 00:08:42.000]  仇敵的工作就是很厲害,
[00:08:42.000 --> 00:08:45.000]  他不單只是壓制你的自由,
[00:08:45.000 --> 00:08:49.000]  是把你的意志力消磨了,
[00:08:49.000 --> 00:08:52.000]  以至於你沒有辦法抗拒,
[00:08:52.000 --> 00:08:54.000]  所有世界的民族裏面,
[00:08:54.000 --> 00:08:57.000]  給我們講到戰爭的歷史的背後當中,
[00:08:57.000 --> 00:08:58.000]  都有這種手段,
[00:08:58.000 --> 00:09:00.000]  其中一個手段是什麼?
[00:09:00.000 --> 00:09:03.000]  你可以生存,但是你的太太,
[00:09:03.000 --> 00:09:04.000]  你的配偶不可以生存,
[00:09:04.000 --> 00:09:06.000]  你要嫁給歪幫的人,
[00:09:06.000 --> 00:09:07.000]  或者你可以生存,
[00:09:07.000 --> 00:09:09.000]  這個地不屬於你,
[00:09:09.000 --> 00:09:13.000]  所以這種逼上梁山的這種舉動,
[00:09:13.000 --> 00:09:15.000]  就是仇敵毫無保留,
[00:09:15.000 --> 00:09:18.000]  向着以前的百姓攻擊的一個方法,
[00:09:18.000 --> 00:09:20.000]  其實老實說,
[00:09:20.000 --> 00:09:22.000]  今天在21世紀的弟兄們,
[00:09:22.000 --> 00:09:23.000]  你生活的空間,
[00:09:23.000 --> 00:09:25.000]  就是這樣子的空間,
[00:09:25.000 --> 00:09:30.000]  是無理的,無情的攻擊做你的意志,
[00:09:30.000 --> 00:09:34.000]  讓你不能夠思想蘇寧國度的事情,
[00:09:34.000 --> 00:09:36.000]  工作忙嗎?家庭忙嗎?
[00:09:36.000 --> 00:09:38.000]  小兒子會生病嗎?
[00:09:38.000 --> 00:09:40.000]  今年要裁員了,
[00:09:40.000 --> 00:09:43.000]  不知道這個pink slip會不會牢到你的裏面,
[00:09:43.000 --> 00:09:45.000]  這種種這種壓力當中,
[00:09:45.000 --> 00:09:48.000]  消磨你在地上裏面,
[00:09:48.000 --> 00:09:51.000]  可以爲神做功的這個原動力,
[00:09:51.000 --> 00:09:53.000]  第六章第三節,
[00:09:53.000 --> 00:09:55.000]  每逢殺種的時候,
[00:09:55.000 --> 00:09:57.000]  殺種是一個開始,
[00:09:57.000 --> 00:09:59.000]  殺種是一個建造,
[00:09:59.000 --> 00:10:03.000]  但是竟然沒有一個建造的機會,
[00:10:03.000 --> 00:10:06.000]  第二個字deprivation,
[00:10:06.000 --> 00:10:12.000]  剝奪了我們的盼望,
[00:10:12.000 --> 00:10:15.000]  其實在六章第四節裏面講得非常的清楚,
[00:10:15.000 --> 00:10:20.000]  地就是以前的百姓要得的應許的產業,
[00:10:20.000 --> 00:10:23.000]  但是這個地卻是受殘害的,
[00:10:23.000 --> 00:10:25.000]  其實老實說,
[00:10:25.000 --> 00:10:29.000]  回去看二十世紀當中的基督徒家庭生活裏面,
[00:10:29.000 --> 00:10:32.000]  最大的征戰的場所就是在家庭,
[00:10:32.000 --> 00:10:34.000]  對嗎?
[00:10:34.000 --> 00:10:36.000]  這個就是你的產業,
[00:10:36.000 --> 00:10:37.000]  這個就是你建造,
[00:10:37.000 --> 00:10:39.000]  這個就是你的盼望,
[00:10:39.000 --> 00:10:41.000]  那麼過去的日子當中,
[00:10:41.000 --> 00:10:44.000]  曾經有一個歷史當中有記載,
[00:10:44.000 --> 00:10:45.000]  有一種的民族,
[00:10:45.000 --> 00:10:48.000]  特別要欺負別的民族的時候,
[00:10:48.000 --> 00:10:50.000]  他會怎麼樣?
[00:10:50.000 --> 00:10:52.000]  他會進到這個城,
[00:10:52.000 --> 00:10:55.000]  拿走他們的收割,
[00:10:55.000 --> 00:10:56.000]  他們的好的地方,
[00:10:56.000 --> 00:10:59.000]  但是他們卻不破壞他們的房屋,
[00:10:59.000 --> 00:11:01.000]  這個真的太厲害了,
[00:11:01.000 --> 00:11:02.000]  你知道爲什麼?
[00:11:02.000 --> 00:11:04.000]  因爲你的房屋沒有破壞的時候,
[00:11:04.000 --> 00:11:07.000]  你總是想着有個機會再回頭建造你的家庭,
[00:11:07.000 --> 00:11:08.000]  對嗎?
[00:11:08.000 --> 00:11:11.000]  所以他們不把你的家庭破壞,
[00:11:11.000 --> 00:11:12.000]  一點破壞都沒有,
[00:11:12.000 --> 00:11:14.000]  所以讓這些人看到,
[00:11:14.000 --> 00:11:15.000]  這個田地又在了,
[00:11:15.000 --> 00:11:16.000]  春天又來了,
[00:11:16.000 --> 00:11:18.000]  我們就再次進到裏面,
[00:11:18.000 --> 00:11:21.000]  再次的起我們的家庭的生活,
[00:11:21.000 --> 00:11:23.000]  當他們家庭建造到差不多的時候,
[00:11:23.000 --> 00:11:28.000]  他們又來收他們所掙扎的,
[00:11:28.000 --> 00:11:36.000]  這個仇敵對我們家庭工作破壞的最主要的方向,
[00:11:36.000 --> 00:11:38.000]  當一個人盼望拿走的時候,
[00:11:38.000 --> 00:11:43.000]  他怎麼樣可以活在一個喜樂跟平安的裏面?
[00:11:43.000 --> 00:11:48.000]  這三個字叫destruction,
[00:11:48.000 --> 00:11:53.000]  仇敵把你心裏面最寶貴的拿走,
[00:11:53.000 --> 00:11:54.000]  你最寶貴的是什麼?
[00:11:54.000 --> 00:11:56.000]  就是你的夢想,
[00:11:56.000 --> 00:11:59.000]  仇敵來的時候就用這種的方法,
[00:11:59.000 --> 00:12:04.000]  拿走你心裏面可以繼續盼望承受的這個地業,
[00:12:04.000 --> 00:12:06.000]  所以第六章第五節,
[00:12:06.000 --> 00:12:09.000]  他們來好像王蟲的這樣多,
[00:12:09.000 --> 00:12:11.000]  人和駱駝無數,
[00:12:11.000 --> 00:12:14.000]  看到境內不是幫助你耕種,
[00:12:14.000 --> 00:12:22.000]  乃是把你耕種之地傳染的爲壞,
[00:12:22.000 --> 00:12:29.000]  踐踏我們的生命正是撒旦最好的工作,
[00:12:29.000 --> 00:12:34.000]  所以弟兄們在這個世代當中站起來的確是困難,
[00:12:34.000 --> 00:12:36.000]  當你遇到家庭當中的壓力,
[00:12:36.000 --> 00:12:39.000]  站到上一代所給你的這種的期待,
[00:12:39.000 --> 00:12:46.000]  面對着這一個小數民族在美國大國的工作當中的待遇,
[00:12:46.000 --> 00:12:49.000]  也經歷到可能有健康的問題,
[00:12:49.000 --> 00:12:51.000]  再經歷到文化的差異,
[00:12:51.000 --> 00:12:58.000]  再加上工作間當中沒有給你進修的機會,
[00:12:58.000 --> 00:13:04.000]  你就好像生活在一個受保護卻沒有辦法發展的空間裏面,
[00:13:04.000 --> 00:13:08.000]  你願意這樣子在美國這種的環境當中來生活嗎?
[00:13:08.000 --> 00:13:11.000]  沒有太多,
[00:13:11.000 --> 00:13:14.000]  約翰福音第十章十節,
[00:13:14.000 --> 00:13:19.000]  杜宅來無非是要偷竊、殺害跟毀壞,
[00:13:19.000 --> 00:13:22.000]  這個正是撒旦的工作,
[00:13:22.000 --> 00:13:24.000]  二十世紀弟兄要站起來,
[00:13:24.000 --> 00:13:29.000]  第一個你遭遇到的事情就是有這種毀壞性的事情,
[00:13:29.000 --> 00:13:34.000]  多方多相的在你的面前展示,
[00:13:34.000 --> 00:13:40.000]  主要的目的是要讓你沒有辦法有意志力的底下,
[00:13:40.000 --> 00:13:44.000]  來過一個神要你過的生活,
[00:13:44.000 --> 00:13:49.000]  最可悲的就是我們以爲這個就是我們的生活,
[00:13:49.000 --> 00:13:55.000]  更可悲的就是很多人都相信這個就是你過活的日子,
[00:13:55.000 --> 00:13:58.000]  以前我曾經聽過一個牧師這樣講過,
[00:13:58.000 --> 00:14:04.000]  他說他在中部的時候去探訪那些做餐館的一些朋友,
[00:14:04.000 --> 00:14:06.000]  約福音朋友,
[00:14:06.000 --> 00:14:10.000]  那麼這些人就跟他說我來到美國沒有地方可以繼續工作,
[00:14:10.000 --> 00:14:13.000]  所以我就找到一個餐館的工作,
[00:14:13.000 --> 00:14:18.000]  我就從早上十點鐘摸啊摸啊摸到晚上十一點鐘回家,
[00:14:18.000 --> 00:14:22.000]  回到家裏面第一個可以做的事情就是喫一頓飯,
[00:14:22.000 --> 00:14:26.000]  然後看一個錄影下來的一個電視劇,
[00:14:26.000 --> 00:14:30.000]  然後就睡覺,睡覺起來八點多的時候刷刷牙又回去餐館,
[00:14:30.000 --> 00:14:35.000]  然後這個牧師用了一句說話來描述這些的這羣人,
[00:14:35.000 --> 00:14:41.000]  這羣人的生命是把他自己鑽到一個窩子裏面生活,
[00:14:41.000 --> 00:14:44.000]  真的真的這樣子,
[00:14:44.000 --> 00:14:47.000]  以前有一個牧師叫做李定武牧師,
[00:14:47.000 --> 00:14:50.000]  他以前是在大學裏面教書,
[00:14:50.000 --> 00:14:55.000]  很感動他出來就開始這個更新的服飾,
[00:14:55.000 --> 00:15:00.000]  他曾經有一次很早年的時候我認識他的時候在講,
[00:15:00.000 --> 00:15:06.000]  他說我爲什麼放棄在Columbia大學當中的教授的工作,
[00:15:06.000 --> 00:15:10.000]  爲什麼我放棄了這個優越的工作是因爲,
[00:15:10.000 --> 00:15:16.000]  我若是沒有好上這個機構當中所給我宗教上邊的鹽控的話,
[00:15:16.000 --> 00:15:18.000]  我還可以生存下去,
[00:15:18.000 --> 00:15:23.000]  但是發現到原來在這個美國的生存的空間裏面,
[00:15:23.000 --> 00:15:29.000]  若是沒有一種宗教性崇拜這個機構這種奮力的這種上進的機會,
[00:15:29.000 --> 00:15:32.000]  你根本沒有辦法生存下去,
[00:15:32.000 --> 00:15:37.000]  他說我是一個基督徒我不願意崇拜我的工作,
[00:15:37.000 --> 00:15:39.000]  他就把工作放下來,
[00:15:39.000 --> 00:15:42.000]  何等的真實,
[00:15:42.000 --> 00:15:47.000]  今天有太多的事情把我們拉到一個黑洞裏面,
[00:15:47.000 --> 00:15:52.000]  有太多的事情讓你覺得這個就是你人生滿足的基地,
[00:15:52.000 --> 00:15:57.000]  忘記了原來這個正是撒旦在你的生命當中,
[00:15:57.000 --> 00:16:02.000]  毫不留情的來攻擊你的這個策略,
[00:16:02.000 --> 00:16:05.000]  但是有太多人相信這個,
[00:16:05.000 --> 00:16:06.000]  所以到了最後的時候,
[00:16:06.000 --> 00:16:09.000]  過了35年40年以後才發現,
[00:16:09.000 --> 00:16:15.000]  原來他人生當中應該擁有的這個建造沒有,
[00:16:15.000 --> 00:16:18.000]  有多少人過了30年之後才說,
[00:16:18.000 --> 00:16:24.000]  原來我已經失去了幼年的時候建造家庭的機會,
[00:16:24.000 --> 00:16:27.000]  沒錯車子可以買一個很好的車子,
[00:16:27.000 --> 00:16:29.000]  一年可以有兩次是vacation,
[00:16:29.000 --> 00:16:31.000]  但是損失的家庭,
[00:16:31.000 --> 00:16:39.000]  同樣的若是今天神沒有給基督徒有一個特定的人生計劃,
[00:16:39.000 --> 00:16:42.000]  沒有因着愛我們復興我們的這個機會的話,
[00:16:42.000 --> 00:16:52.000]  你大概可以過一個美國人中國人富二代創二代官二代的生活,
[00:16:52.000 --> 00:16:54.000]  你絕對可以,
[00:16:54.000 --> 00:16:57.000]  這個是你的生活嗎?
[00:16:57.000 --> 00:17:00.000]  這個真的你是生活嗎?
[00:17:00.000 --> 00:17:02.000]  有些人生活在這個環境裏面,
[00:17:02.000 --> 00:17:04.000]  過了一段的週期裏面,
[00:17:04.000 --> 00:17:08.000]  他已經習慣住習慣做這種的生活,
[00:17:08.000 --> 00:17:10.000]  到最後的時候真的磨滅了,
[00:17:10.000 --> 00:17:15.000]  神在他們生命當中所給他們的福還,
[00:17:15.000 --> 00:17:16.000]  你記住,
[00:17:16.000 --> 00:17:21.000]  你跟我在神的手中有一個奇妙的計劃,
[00:17:21.000 --> 00:17:24.000]  神在你的生命當中塑造了環境,
[00:17:24.000 --> 00:17:28.000]  是讓你能夠按照他的心意活出你的生命來,
[00:17:28.000 --> 00:17:34.000]  同樣的不管是弟兄姊妹都是一樣,
[00:17:34.000 --> 00:17:44.000]  沒有一個人不領神所給他的意向而過生活可以過得滿足,
[00:17:44.000 --> 00:17:47.000]  以前前幾次我特別有講過,
[00:17:47.000 --> 00:17:56.000]  我不直接認識一個在史丹夫大學電機系的教授,
[00:17:56.000 --> 00:18:01.000]  但是若是你有機會聽到他在這個工作場所當中所遇到的事情,
[00:18:01.000 --> 00:18:05.000]  你就覺得這一種的生活,這一種的要求,
[00:18:05.000 --> 00:18:07.000]  無限緊地要求你寫文章,
[00:18:07.000 --> 00:18:10.000]  無限緊地要求你對時事有什麼的成就,
[00:18:10.000 --> 00:18:15.000]  無限緊地要求你出席什麼什麼的座談會,
[00:18:15.000 --> 00:18:19.000]  無限濟地要求你做一個敲人的生活,
[00:18:19.000 --> 00:18:22.000]  這個真的是一個非人的生活,
[00:18:22.000 --> 00:18:30.000]  但是有很多人都這樣子生活,
[00:18:30.000 --> 00:18:32.000]  就因爲這個緣故,
[00:18:32.000 --> 00:18:38.000]  多年繼續不停地對人性的攻擊,
[00:18:38.000 --> 00:18:48.000]  到最後的時候成爲一種我們叫做負面的代名觀念。
[00:18:48.000 --> 00:18:54.000]  你覺得在一個農夫裏面耕種的地方應該是在走寨裏面嗎?
[00:18:54.000 --> 00:18:58.000]  你覺得他悠閒的地方應該在山洞裏面嗎?
[00:18:58.000 --> 00:19:00.000]  聖經講得非常清楚,
[00:19:00.000 --> 00:19:03.000]  因爲米電一壓濟以色列民,
[00:19:03.000 --> 00:19:13.000]  所以他們只可以在山洞化血化動建造營寨這樣子來生活。
[00:19:13.000 --> 00:19:19.000]  今天爲什麼有很多的人沒有正面地看代名的觀念,
[00:19:19.000 --> 00:19:24.000]  是因爲他們長期受到這個不停的威脅,
[00:19:24.000 --> 00:19:27.000]  不停在受壓的當中,
[00:19:27.000 --> 00:19:30.000]  縮弱了他們戰鬥的意志力,
[00:19:30.000 --> 00:19:36.000]  到最後的時候他們沒有意識到他們樹林中的貧窮,
[00:19:36.000 --> 00:19:40.000]  所以他們不再想代名,
[00:19:40.000 --> 00:19:44.000]  不再想如何滿足神的基業,
[00:19:44.000 --> 00:19:50.000]  不再想如何可以站在這個地上爲周邊的人做一點事情。
[00:19:50.000 --> 00:19:52.000]  你是那個類型的人嗎?
[00:19:52.000 --> 00:20:01.000]  恭喜你就是以色列在米電當中的生活。
[00:20:01.000 --> 00:20:05.000]  這個是仇敵對以色列百姓當中的攻擊,
[00:20:05.000 --> 00:20:13.000]  這個也是二十一世紀當中撒旦對基督徒生活當中的一個攻擊。
[00:20:13.000 --> 00:20:17.000]  但是神卻在背後的當中給我們看到另外一個圖畫,
[00:20:17.000 --> 00:20:22.000]  神要如何從人的不住的失敗當中,
[00:20:22.000 --> 00:20:27.000]  要代名者能夠服輸過來,成爲一個樹林的代名。
[00:20:27.000 --> 00:20:30.000]  原來神在當中還有一個更美的計劃。
[00:20:30.000 --> 00:20:36.000]  請大家看一下第六章的第七節。
[00:20:36.000 --> 00:20:40.000]  以色列因爲米電的緣故,復仇也和華。
[00:20:40.000 --> 00:20:42.000]  請大家注意一下,
[00:20:42.000 --> 00:20:47.000]  在當中神如何讓以色列的百姓服輸過來,
[00:20:47.000 --> 00:20:50.000]  是透過一個代名者的服輸。
[00:20:50.000 --> 00:20:52.000]  我越來越發現,
[00:20:52.000 --> 00:20:56.000]  今天在教會的裏面最主要是栽培門徒,
[00:20:56.000 --> 00:21:00.000]  因爲門徒真的以生命跟隨耶穌的軸中,
[00:21:00.000 --> 00:21:04.000]  他這種的影響力可以影響一百個人,
[00:21:04.000 --> 00:21:05.000]  可以影響一千個人,
[00:21:05.000 --> 00:21:07.000]  可以影響到一萬個人。
[00:21:07.000 --> 00:21:12.000]  我們星期五早上的時候,我們有四位的同工去參加一個seminar。
[00:21:12.000 --> 00:21:15.000]  這個seminar的弟兄,
[00:21:15.000 --> 00:21:21.000]  我大概八年前的時候用他的這個靈脩的日記,
[00:21:21.000 --> 00:21:24.000]  叫做"Today God is First"。
[00:21:24.000 --> 00:21:30.000]  他這個當中就講到他自己的生命如何的經過了神自己的手的塑造。
[00:21:30.000 --> 00:21:37.000]  他小的時候,他的爸爸就是在美國一個很大的,
[00:21:37.000 --> 00:21:50.000]  在美國當中應該是進口出口最大的玩具的商人。
[00:21:50.000 --> 00:21:55.000]  從小的時候開始,他就學會了上樓社會的生活。
[00:21:55.000 --> 00:21:58.000]  七歲的時候學打高爾夫球,
[00:21:58.000 --> 00:22:04.000]  十三歲的時候成爲一個專業的高爾夫球手。
[00:22:04.000 --> 00:22:06.000]  他以爲這個就是他的生活,
[00:22:06.000 --> 00:22:08.000]  到了他十四歲的時候,
[00:22:08.000 --> 00:22:15.000]  他的爸爸跟另外兩個公司的總裁就在一個空難當中去世。
[00:22:15.000 --> 00:22:21.000]  從那個seminar開始,他整個人生的命運翻倒過來。
[00:22:21.000 --> 00:22:24.000]  二十二歲,上新的祖,
[00:22:24.000 --> 00:22:28.000]  神要給他極大的能力十二年的裏面,
[00:22:28.000 --> 00:22:32.000]  創造一個非常大的廣告公司。
[00:22:32.000 --> 00:22:35.000]  當中American Express這些最大的公司,
[00:22:35.000 --> 00:22:39.000]  他們的廣告是透過他們的公司來寫跡出來。
[00:22:39.000 --> 00:22:42.000]  錢財多得不得了。
[00:22:42.000 --> 00:22:45.000]  結果十二年以後,
[00:22:45.000 --> 00:22:51.000]  神要親自的拆散了他的事業,成爲一個負資產的人。
[00:22:51.000 --> 00:22:58.000]  他講到這個走過的道路就發現原來神要爲他準備做一個另外一種的生活,
[00:22:58.000 --> 00:23:01.000]  不是一個商人,
