
[00:00:00.000 --> 00:00:01.760]  看姊妹,我們又到聖經了
[00:05:00.760 --> 00:05:03.760]  必要給他獻第一
[00:05:03.760 --> 00:05:07.760]  賠罪的禮物
[00:05:07.760 --> 00:05:10.760]  第一,要賠罪
[00:05:10.760 --> 00:05:13.760]  然後你們就可以得痊癒
[00:05:13.760 --> 00:05:17.760]  並且知道他的手為何不離開你們
[00:05:17.760 --> 00:05:20.760]  即是說,如果他一賠罪
[00:05:20.760 --> 00:05:22.760]  你們痊癒
[00:05:22.760 --> 00:05:26.760]  你就知道其實為何神的手沒離開你們
[00:05:26.760 --> 00:05:28.760]  即是說,如果你一賠罪
[00:05:28.760 --> 00:05:31.760]  神就醫治,給你們健康
[00:05:31.760 --> 00:05:36.760]  即是說,我們受苦的原因就是沒有賠罪
[00:05:36.760 --> 00:05:41.760]  其實這班他們的祭司占卜
[00:05:41.760 --> 00:05:45.760]  就說,一早各位領袖,各位議員
[00:05:45.760 --> 00:05:47.760]  我們錯在哪裡呢?
[00:05:47.760 --> 00:05:49.760]  就是沒有送回去
[00:05:49.760 --> 00:05:53.760]  而且你應該晨早賠罪
[00:05:53.760 --> 00:05:55.760]  那你就沒事了
[00:05:55.760 --> 00:05:56.760]  你要賠罪
[00:05:56.760 --> 00:05:59.760]  原來是這樣,要賠罪
[00:05:59.760 --> 00:06:01.760]  其實我們面對我們的神
[00:06:01.760 --> 00:06:04.760]  你都要知道,如果有事情我們得罪主
[00:06:04.760 --> 00:06:05.760]  應該要怎樣?
[00:06:05.760 --> 00:06:08.760]  第一件事要做的,賠罪
[00:06:08.760 --> 00:06:11.760]  告訴神,我真的做得不對
[00:06:11.760 --> 00:06:14.760]  求你赦免我,認罪
[00:06:14.760 --> 00:06:16.760]  那你會得痊癒
[00:06:16.760 --> 00:06:18.760]  那飛利士人就說,那些領袖就說
[00:06:18.760 --> 00:06:24.760]  那應該用什麼獻為賠罪的禮物呢?
[00:06:24.760 --> 00:06:26.760]  如果是好的,對的
[00:06:26.760 --> 00:06:28.760]  我們應該早些賠罪
[00:06:28.760 --> 00:06:31.760]  我們其實打贏了就算了
[00:06:31.760 --> 00:06:34.760]  沒理由見到別人的藥櫃搶回來的
[00:06:34.760 --> 00:06:36.760]  都是他不好,說什麼搶
[00:06:36.760 --> 00:06:39.760]  我只是想多一個神勁一點
[00:06:39.760 --> 00:06:42.760]  當時你又跟我一起抬
[00:06:42.760 --> 00:06:45.760]  可能大家在怨恨
[00:06:45.760 --> 00:06:46.760]  其實賠什麼罪呢?
[00:06:46.760 --> 00:06:48.760]  就是我們打仗歸打仗
[00:06:48.760 --> 00:06:51.760]  不要搶別人的藥櫃回來
[00:06:51.760 --> 00:06:52.760]  搶了又怎樣?
[00:06:52.760 --> 00:06:54.760]  衰了就要賠罪
[00:06:54.760 --> 00:06:55.760]  補救
[00:06:55.760 --> 00:06:57.760]  賠罪,對的
[00:06:57.760 --> 00:06:59.760]  怎樣賠罪呢?
[00:06:59.760 --> 00:07:01.760]  獻什麼來賠罪呢?
[00:07:01.760 --> 00:07:04.760]  他們就說,不如這樣吧
[00:07:04.760 --> 00:07:07.760]  照著非利士首領的數目
[00:07:07.760 --> 00:07:08.760]  數目是多少?
[00:07:08.760 --> 00:07:10.760]  五個,五大城市
[00:07:10.760 --> 00:07:14.760]  用五個金字瘡
[00:07:14.760 --> 00:07:16.760]  我都到處找過了
[00:07:16.760 --> 00:07:19.760]  金字瘡的樣子是怎樣的呢?
[00:07:19.760 --> 00:07:22.760]  沒有人知道
[00:07:22.760 --> 00:07:25.760]  有些解經家就認為
[00:07:25.760 --> 00:07:26.760]  不知為何很有趣
[00:07:26.760 --> 00:07:28.760]  他們有這樣的聯想
[00:07:28.760 --> 00:07:30.760]  總之以前拜的神
[00:07:30.760 --> 00:07:32.760]  很多時候都會跟性有關
[00:07:32.760 --> 00:07:34.760]  跟生殖有關
[00:07:34.760 --> 00:07:37.760]  因此他們認為這五個金字瘡
[00:07:37.760 --> 00:07:41.760]  其實是五個金的男性生殖器
[00:07:41.760 --> 00:07:44.760]  我覺得這個解釋不多
[00:07:44.760 --> 00:07:48.760]  而且不算有根據
[00:07:48.760 --> 00:07:51.760]  因為不會寫痔瘡
[00:07:51.760 --> 00:07:54.760]  也不會說他生痔瘡
[00:07:54.760 --> 00:07:58.760]  用五個金字瘡
[00:07:58.760 --> 00:08:00.760]  金字瘡是怎樣呢?
[00:08:00.760 --> 00:08:03.760]  可能只是五塊東西
[00:08:03.760 --> 00:08:09.760]  另外留意五個金老鼠
[00:08:09.760 --> 00:08:13.760]  為何突然有五個新的金老鼠?
[00:08:13.760 --> 00:08:16.760]  很有趣
[00:08:16.760 --> 00:08:19.760]  有些中國解經家
[00:08:19.760 --> 00:08:23.760]  以前將它解作金老鼠對解
[00:08:23.760 --> 00:08:26.760]  因為老鼠跟痔瘡有關係
[00:08:26.760 --> 00:08:31.760]  因為以前中國的醫生
[00:08:31.760 --> 00:08:37.760]  叫痔瘡或肛門腫瘡的病
[00:08:37.760 --> 00:08:40.760]  叫老鼠偷糞
[00:08:40.760 --> 00:08:44.760]  老鼠偷糞是怎樣的?
[00:08:44.760 --> 00:08:45.760]  我也不知道
[00:08:45.760 --> 00:08:48.760]  所以痔瘡跟老鼠加在一起
[00:08:48.760 --> 00:08:49.760]  其實不是的
[00:08:49.760 --> 00:08:52.760]  是不對的
[00:08:52.760 --> 00:08:54.760]  五個金痔瘡和五個金老鼠
[00:08:54.760 --> 00:08:58.760]  主要的原因是痔瘡痛
[00:08:58.760 --> 00:09:02.760]  腫瘤或痔瘡
[00:09:02.760 --> 00:09:05.760]  金老鼠原來
[00:09:05.760 --> 00:09:07.760]  看後面便會知道
[00:09:07.760 --> 00:09:10.760]  原來當日在菲利士地
[00:09:10.760 --> 00:09:14.760]  出現了很多老鼠
[00:09:14.760 --> 00:09:16.760]  鼠患成災
[00:09:16.760 --> 00:09:18.760]  無論田野還是城市
[00:09:18.760 --> 00:09:20.760]  鼠患成災多得不得了
[00:09:20.760 --> 00:09:22.760]  有鼠災
[00:09:22.760 --> 00:09:24.760]  埃及也沒有
[00:09:24.760 --> 00:09:27.760]  在菲利士有很多老鼠
[00:09:27.760 --> 00:09:30.760]  有些人馬上有這個聯想
[00:09:30.760 --> 00:09:33.760]  難怪了
[00:09:33.760 --> 00:09:36.760]  因為他們有這些病
[00:09:36.760 --> 00:09:37.760]  狼腫等等
[00:09:37.760 --> 00:09:40.760]  其實是疫症
[00:09:40.760 --> 00:09:42.760]  有老鼠老鼠
[00:09:42.760 --> 00:09:45.760]  將老鼠帶的疫症傳給人
[00:09:45.760 --> 00:09:47.760]  周圍很多老鼠
[00:09:47.760 --> 00:09:49.760]  在住所田野多得不得了
[00:09:49.760 --> 00:09:51.760]  老鼠死了
[00:09:51.760 --> 00:09:53.760]  又爛又臭
[00:09:53.760 --> 00:09:58.760]  曾經歐洲有黑死病
[00:09:58.760 --> 00:10:00.760]  其實是鼠疫
[00:10:00.760 --> 00:10:04.760]  比新冠死的人多很多
[00:10:04.760 --> 00:10:07.760]  其實是鼠疫
[00:10:07.760 --> 00:10:09.760]  鼠疫是怎樣傳播呢
[00:10:09.760 --> 00:10:11.760]  不是老鼠特別傳播
[00:10:11.760 --> 00:10:12.760]  老鼠只是
[00:10:12.760 --> 00:10:15.760]  又不能叫做宿主
[00:10:15.760 --> 00:10:18.760]  因為主要傳播是老鼠身上
[00:10:18.760 --> 00:10:20.760]  老鼠應該有的病
[00:10:20.760 --> 00:10:24.760]  不過老鼠身上的膝
[00:10:24.760 --> 00:10:26.760]  跳膝吃了老鼠的血
[00:10:26.760 --> 00:10:28.760]  膝跳出來吃人的血
[00:10:28.760 --> 00:10:30.760]  放了他的唾液出來
[00:10:30.760 --> 00:10:35.760]  令到人感染了那種病毒
[00:10:35.760 --> 00:10:38.760]  就叫做鼠疫
[00:10:38.760 --> 00:10:40.760]  很多老鼠
[00:10:40.760 --> 00:10:43.760]  老鼠可能帶了病毒給他們
[00:10:43.760 --> 00:10:45.760]  這個有可能
[00:10:45.760 --> 00:10:48.760]  但其實可能不關係
[00:10:48.760 --> 00:10:50.760]  即是說在這個時間
[00:10:50.760 --> 00:10:52.760]  菲利士遇到兩種災
[00:10:52.760 --> 00:10:56.760]  一種是全民皆自創腫瘤
[00:10:56.760 --> 00:10:58.760]  極其痛苦
[00:10:58.760 --> 00:11:00.760]  不論男女老少
[00:11:00.760 --> 00:11:02.760]  第二個是什麼呢
[00:11:02.760 --> 00:11:04.760]  就是周圍很多老鼠
[00:11:04.760 --> 00:11:06.760]  吃了他們的農作物
[00:11:06.760 --> 00:11:07.760]  咬爛了他們的東西
[00:11:07.760 --> 00:11:09.760]  帶來很多疾病
[00:11:09.760 --> 00:11:11.760]  還有很多死老鼠
[00:11:11.760 --> 00:11:12.760]  你怕不怕
[00:11:12.760 --> 00:11:15.760]  於是這兩種的災禍
[00:11:15.760 --> 00:11:18.760]  臨到他們一個是埋身的疫症
[00:11:18.760 --> 00:11:20.760]  一個是對付他們的農產品
[00:11:20.760 --> 00:11:22.760]  沒有了,周圍骯髒
[00:11:22.760 --> 00:11:24.760]  不夠東西吃等等
[00:11:24.760 --> 00:11:27.760]  就有兩個這樣的災臨到他們
[00:11:27.760 --> 00:11:30.760]  因為在你們中人和你們的首領身上
[00:11:30.760 --> 00:11:31.760]  都是一樣的災
[00:11:31.760 --> 00:11:34.760]  不如你們五個就代表我們
[00:11:34.760 --> 00:11:36.760]  送五份禮物
[00:11:36.760 --> 00:11:40.760]  所以當製造你們的痔瘡的樣子
[00:11:40.760 --> 00:11:42.760]  痔瘡的像
[00:11:42.760 --> 00:11:44.760]  留意這幾個字
[00:11:44.760 --> 00:11:48.760]  毀壞你們田地老鼠的像
[00:11:48.760 --> 00:11:51.760]  所以那五個金老鼠並非老鼠偷訓
[00:11:51.760 --> 00:11:55.760]  而是真的有老鼠毀壞了田地
[00:11:55.760 --> 00:11:57.760]  令他們沒有糧食
[00:11:57.760 --> 00:11:59.760]  這個災比較重要
[00:11:59.760 --> 00:12:01.760]  老鼠有沒有帶疫症給人呢
[00:12:01.760 --> 00:12:03.760]  似乎也不是
[00:12:03.760 --> 00:12:05.760]  因為很多時候對於上帝的手
[00:12:05.760 --> 00:12:07.760]  做這些神職性的工作
[00:12:07.760 --> 00:12:10.760]  很多人是基督徒
[00:12:10.760 --> 00:12:12.760]  神學家
[00:12:12.760 --> 00:12:15.760]  是很想將它自然化了
[00:12:15.760 --> 00:12:17.760]  不是神做的
[00:12:17.760 --> 00:12:18.760]  是自然界
[00:12:18.760 --> 00:12:20.760]  不過那段時間很多老鼠
[00:12:20.760 --> 00:12:22.760]  於是老鼠製造了疫症傳給人
[00:12:22.760 --> 00:12:24.760]  於是生到一塊塊
[00:12:24.760 --> 00:12:27.760]  其實是怕別人說
[00:12:27.760 --> 00:12:29.760]  哪裡會有
[00:12:29.760 --> 00:12:31.760]  上帝做就有了
[00:12:31.760 --> 00:12:33.760]  於是要將它自然化
[00:12:33.760 --> 00:12:35.760]  合理化
[00:12:35.760 --> 00:12:36.760]  科學化
[00:12:36.760 --> 00:12:38.760]  其實是無需的
[00:12:38.760 --> 00:12:40.760]  上帝不會這樣做
[00:12:40.760 --> 00:12:42.760]  生瘡就生瘡
[00:12:42.760 --> 00:12:43.760]  多老鼠就多老鼠
[00:12:43.760 --> 00:12:44.760]  凝災又做到
[00:12:44.760 --> 00:12:46.760]  蛙災又做到
[00:12:46.760 --> 00:12:48.760]  水變血又做到
[00:12:48.760 --> 00:12:50.760]  尼羅河變做血
[00:12:50.760 --> 00:12:52.760]  日頭無光又做到
[00:12:52.760 --> 00:12:54.760]  殺長子都可以
[00:12:54.760 --> 00:12:57.760]  因此你會見到有這兩種
[00:12:57.760 --> 00:12:59.760]  第二樣要做什麼呢
[00:12:59.760 --> 00:13:00.760]  第一要賠罪
[00:13:00.760 --> 00:13:04.760]  第二是歸榮耀給以聖的上帝
[00:13:04.760 --> 00:13:06.760]  就是我們這個題目
[00:13:06.760 --> 00:13:08.760]  而且你們不單止要賠罪
[00:13:08.760 --> 00:13:12.760]  還要承認
[00:13:12.760 --> 00:13:14.760]  承認其實是賺給你的
[00:13:14.760 --> 00:13:16.760]  承認主是主
[00:13:16.760 --> 00:13:19.760]  承認耶和華是獨一真實
[00:13:19.760 --> 00:13:20.760]  這個承認
[00:13:20.760 --> 00:13:22.760]  這個承認是榮耀祂
[00:13:22.760 --> 00:13:24.760]  我們唱一首歌
[00:13:24.760 --> 00:13:26.760]  你是王尊貴主
[00:13:26.760 --> 00:13:28.760]  我景仰屈膝你前仰
[00:13:28.760 --> 00:13:30.760]  我敬拜你
[00:13:30.760 --> 00:13:32.760]  你是王尊貴主
[00:13:32.760 --> 00:13:36.760]  這些就是承認祂的權能
[00:13:36.760 --> 00:13:38.760]  承認祂的權能的過程
[00:13:38.760 --> 00:13:40.760]  歸榮耀給以聖的上帝
[00:13:40.760 --> 00:13:42.760]  耶和華上帝
[00:13:42.760 --> 00:13:44.760]  祢真是勁過我們的大菌
[00:13:44.760 --> 00:13:46.760]  祢真是控制大自然
[00:13:46.760 --> 00:13:48.760]  祢真是令到我們
[00:13:48.760 --> 00:13:50.760]  菲律賓人這麼強都
[00:13:50.760 --> 00:13:52.760]  服服信服
[00:13:52.760 --> 00:13:54.760]  寫個福字
[00:13:54.760 --> 00:13:57.760]  這個是歸榮耀給以聖的上帝
[00:13:57.760 --> 00:13:59.760]  或者神
[00:13:59.760 --> 00:14:01.760]  耶和華向你們和你們的神
[00:14:01.760 --> 00:14:03.760]  並你們的禱記
[00:14:03.760 --> 00:14:07.760]  向你們
[00:14:07.760 --> 00:14:09.760]  他們基本上都是菲律賓人
[00:14:09.760 --> 00:14:11.760]  那些祭祀占卜
[00:14:11.760 --> 00:14:13.760]  或者向我們和我們的神
[00:14:13.760 --> 00:14:15.760]  和我們的田
[00:14:15.760 --> 00:14:17.760]  三樣東西
[00:14:17.760 --> 00:14:19.760]  把手放輕些
[00:14:19.760 --> 00:14:21.760]  第一要賠罪
[00:14:21.760 --> 00:14:23.760]  第二
[00:14:23.760 --> 00:14:25.760]  歸榮耀給以色列的神
[00:14:25.760 --> 00:14:27.760]  第三
[00:14:27.760 --> 00:14:29.760]  求祂把手放輕些
[00:14:29.760 --> 00:14:31.760]  我上次都講了
[00:14:31.760 --> 00:14:33.760]  我現在的禱告都是
[00:14:33.760 --> 00:14:35.760]  這個世界真是犯罪到極
[00:14:35.760 --> 00:14:37.760]  邪惡到極
[00:14:37.760 --> 00:14:39.760]  真是配審判的
[00:14:39.760 --> 00:14:41.760]  我們值得上帝
[00:14:41.760 --> 00:14:43.760]  很狠的審判
[00:14:43.760 --> 00:14:45.760]  因為我們實在太壞了
[00:14:45.760 --> 00:14:47.760]  包括我自己
[00:14:47.760 --> 00:14:49.760]  包括所有人
[00:14:49.760 --> 00:14:51.760]  不過我們真的很弱
[00:14:51.760 --> 00:14:53.760]  求祢
[00:14:53.760 --> 00:14:55.760]  我向祢賠罪認罪
[00:14:55.760 --> 00:14:57.760]  我將榮耀歸給祢
[00:14:57.760 --> 00:14:59.760]  求祢將祢的手放輕些
[00:14:59.760 --> 00:15:01.760]  第二是讚美歸榮耀
[00:15:01.760 --> 00:15:03.760]  第三是祈求神
[00:15:03.760 --> 00:15:05.760]  把手放輕些
[00:15:05.760 --> 00:15:07.760]  為什麼要放輕些?因為受不了
[00:15:07.760 --> 00:15:09.760]  太痛了
[00:15:09.760 --> 00:15:11.760]  那些大自然的老鼠
[00:15:11.760 --> 00:15:13.760]  我真的受不了
[00:15:13.760 --> 00:15:15.760]  求祢把手放輕些
[00:15:15.760 --> 00:15:17.760]  這三個是很重要的
[00:15:17.760 --> 00:15:19.760]  屬靈要做的事情
[00:15:19.760 --> 00:15:21.760]  歸榮耀給祂
[00:15:21.760 --> 00:15:23.760]  祈求祂顧念我們
[00:15:23.760 --> 00:15:25.760]  手放輕些
[00:15:25.760 --> 00:15:27.760]  這個就是金美彤講的
[00:15:27.760 --> 00:15:29.760]  歸榮耀給
[00:15:29.760 --> 00:15:31.760]  以色列的上帝
[00:15:31.760 --> 00:15:33.760]  這個真的很重要
[00:15:33.760 --> 00:15:35.760]  多謝主
[00:15:35.760 --> 00:15:37.760]  天父祢教導了我們這些經文
[00:15:37.760 --> 00:15:39.760]  叫我們離開祢
[00:15:39.760 --> 00:15:41.760]  的時候我們懂得要
[00:15:41.760 --> 00:15:43.760]  迴轉要向祢賠罪
[00:15:43.760 --> 00:15:45.760]  主其實我們
[00:15:45.760 --> 00:15:47.760]  是很喜歡
[00:15:47.760 --> 00:15:49.760]  帶著一個橫梗
[00:15:49.760 --> 00:15:51.760]  活躍的頸項
[00:15:51.760 --> 00:15:53.760]  我們是喜歡偏行幾路
[00:15:53.760 --> 00:15:55.760]  偏離祢的道
[00:15:55.760 --> 00:15:57.760]  自己做自己喜歡做的事
[00:15:57.760 --> 00:15:59.760]  很橫梗
[00:15:59.760 --> 00:16:01.760]  主今天我們看到
[00:16:01.760 --> 00:16:03.760]  我們不再依賴自己
[00:16:03.760 --> 00:16:05.760]  好像非理士人大菌神那麼強
[00:16:05.760 --> 00:16:07.760]  而是我們謙卑
[00:16:07.760 --> 00:16:09.760]  俯伏在祢面前
[00:16:09.760 --> 00:16:11.760]  主我們向祢謙卑認罪
[00:16:11.760 --> 00:16:13.760]  甚至很多隱而未現的罪
[00:16:13.760 --> 00:16:15.760]  我們不知道要向主承認
[00:16:15.760 --> 00:16:17.760]  求主赦免
[00:16:17.760 --> 00:16:19.760]  主我們要將榮耀歸給祢
[00:16:19.760 --> 00:16:21.760]  祢才是獨一的神
[00:16:21.760 --> 00:16:23.760]  祢才是審判的主
[00:16:23.760 --> 00:16:25.760]  我們學會向祢禱告
[00:16:25.760 --> 00:16:27.760]  求祢憐憫我們
[00:16:27.760 --> 00:16:29.760]  我們謙卑求祢的手放輕一點
[00:16:29.760 --> 00:16:31.760]  因為祢一發怒
[00:16:31.760 --> 00:16:33.760]  祢被恐的氣我們真的受不住
[00:16:33.760 --> 00:16:35.760]  主我們敬畏祢
[00:16:35.760 --> 00:16:37.760]  讚美祢
[00:16:37.760 --> 00:16:39.760]  求主幫助我們
[00:16:39.760 --> 00:16:41.760]  誰聽我們的祈禱
[00:16:41.760 --> 00:16:43.760]  奉耶穌基督命求
