
[00:00:00.000 --> 00:00:05.320]  我相信很多弟兄姐妹都應該聽過
[00:10:42.760 --> 00:10:47.760]  第二,神要求我們去活出一個
[00:10:47.760 --> 00:10:50.760]  屬乎祂的生活
[00:10:50.760 --> 00:10:52.760]  這是一個怎樣的生活?
[00:10:52.760 --> 00:10:55.760]  是一個聖潔合乎倫理道德
[00:10:55.760 --> 00:10:58.760]  上帝所喜悅的生活
[00:10:58.760 --> 00:11:04.760]  祂說這是理所當然的侍奉
[00:11:04.760 --> 00:11:09.760]  原來中文譯本就將你們如此侍奉
[00:11:09.760 --> 00:11:15.760]  譯為你們應該獻上真實的敬拜
[00:11:15.760 --> 00:11:17.760]  試想一想
[00:11:17.760 --> 00:11:23.760]  一個能夠完全奉獻自己給上帝的人
[00:11:23.760 --> 00:11:32.760]  他又怎樣不會能夠領略到真正敬拜的意思呢?
[00:11:32.760 --> 00:11:38.760]  說回來,一個屬乎上帝的生活究竟是怎樣的呢?
[00:11:38.760 --> 00:11:46.760]  其實這段聖經和第一章羅馬書18至32節
[00:11:46.760 --> 00:11:51.760]  其實有一個很大的對比在其中
[00:11:51.760 --> 00:11:53.760]  大家看看就知道了
[00:11:53.760 --> 00:11:57.760]  我將它擺成一個表
[00:11:57.760 --> 00:12:03.760]  一章十八節提到神因為人的罪憤怒
[00:12:03.760 --> 00:12:07.760]  十二章一節,上半節說神慈悲
[00:12:07.760 --> 00:12:12.760]  一章二十一節說那些人不尊重神和不感謝祂
[00:12:12.760 --> 00:12:17.760]  十二章第一節說上帝喜悅我們這個制
[00:12:17.760 --> 00:12:24.760]  一章二十四節說那些人羞辱自己的身體
[00:12:24.760 --> 00:12:30.760]  十二章一節提我們要將身體獻給上帝
[00:12:30.760 --> 00:12:35.760]  一章二十四節提到不潔,這是詩曲易館
[00:12:35.760 --> 00:12:38.760]  十二章一節,你們這樣做是聖潔的
[00:12:38.760 --> 00:12:40.760]  繼續
[00:12:40.760 --> 00:12:43.760]  一章二十一節至二十三節和二十五節
[00:12:43.760 --> 00:12:49.760]  那裡提到那些人很愚蠢地敬拜偶像
[00:12:49.760 --> 00:12:51.760]  十二章一節,最後那裡
[00:12:51.760 --> 00:12:55.760]  我們這樣做,這個侍奉,這個敬拜
[00:12:55.760 --> 00:12:58.760]  是合乎理性,不是蠢
[00:12:58.760 --> 00:13:02.760]  一章二十八節,那些人的心敗壞了
[00:13:02.760 --> 00:13:04.760]  十二章二節,心意更新
[00:13:04.760 --> 00:13:08.760]  一章二十八節,拒絕承認上帝
[00:13:08.760 --> 00:13:13.760]  十二章第二節,我們要辨別順從上帝
[00:13:13.760 --> 00:13:16.760]  一章三十二節,說到上帝的命令
[00:13:16.760 --> 00:13:19.760]  十二章第二節,神的旨意
[00:13:19.760 --> 00:13:24.760]  當你放在一起看的時候
[00:13:24.760 --> 00:13:27.760]  你很清楚會知道
[00:13:27.760 --> 00:13:31.760]  保羅叫我們將第一章
[00:13:31.760 --> 00:13:36.760]  這個每況愈下的情景
[00:13:36.760 --> 00:13:40.760]  叫我們的生命扭轉過來
[00:13:40.760 --> 00:13:43.760]  因為我們信了耶穌
[00:13:43.760 --> 00:13:49.760]  所以我們每一個人的生活行為
[00:13:49.760 --> 00:13:53.760]  應該是和外邦人
[00:13:53.760 --> 00:13:57.760]  未信耶穌這個群體
[00:13:57.760 --> 00:14:02.760]  是完全相對相反的
[00:14:02.760 --> 00:14:07.760]  如果我們要過一個上帝喜悅的生活
[00:14:07.760 --> 00:14:10.760]  第二節提我們有兩個條件
[00:14:10.760 --> 00:14:12.760]  很容易看到
[00:14:12.760 --> 00:14:15.760]  第一個負面的條件,不要效法這個世界
[00:14:15.760 --> 00:14:18.760]  第二個的要求
[00:14:18.760 --> 00:14:22.760]  是一個積極的要求,心意更新而變化
[00:14:22.760 --> 00:14:27.760]  怎樣才算做不要效法這個世界呢?
[00:14:27.760 --> 00:14:31.760]  避免跟隨他們的價值取向
[00:14:31.760 --> 00:14:34.760]  這個價值觀
[00:14:34.760 --> 00:14:39.760]  以致我們的內心世界不會被他們同化
[00:14:39.760 --> 00:14:44.760]  這也是中文譯本和詩高譯本的譯法
[00:14:44.760 --> 00:14:46.760]  什麼叫同化?
[00:14:46.760 --> 00:14:49.760]  你想像得到的,同化一定是慢慢來的
[00:14:49.760 --> 00:14:52.760]  不是明天就能同化
[00:14:52.760 --> 00:14:55.760]  甚至同化的特質
[00:14:55.760 --> 00:15:00.760]  可能是你被同化了也不知道
[00:15:00.760 --> 00:15:05.760]  所以保羅提我們不要被同化
[00:15:05.760 --> 00:15:11.760]  這個字,不要效法,其實是一個現在時式
[00:15:11.760 --> 00:15:13.760]  Present tense
[00:15:13.760 --> 00:15:22.760]  我們要不斷地,持續地拒絕效法世界的價值觀
[00:15:22.760 --> 00:15:25.760]  不是拒絕一次就行了
[00:15:25.760 --> 00:15:29.760]  因為這個價值觀一直湧過來
[00:15:29.760 --> 00:15:37.760]  在今天,對於金錢,對於權利,對於性
[00:15:37.760 --> 00:15:43.760]  所有的價值觀,全部都被扭曲了
[00:15:43.760 --> 00:15:48.760]  蠶食著我們的社會
[00:15:48.760 --> 00:15:55.760]  幾個星期前,跟大家分享過性別承認諮詢
[00:15:55.760 --> 00:16:01.760]  我想告訴大家,這只不過是冰山一角
[00:16:01.760 --> 00:16:07.760]  一個不留神,我們就會踩進去藤蔓裡
[00:16:07.760 --> 00:16:13.760]  第二個,我們能夠過上帝喜悅的生活條件
[00:16:13.760 --> 00:16:16.760]  剛才說,一個正面的要求
[00:16:16.760 --> 00:16:19.760]  心意更新而變化
[00:16:19.760 --> 00:16:26.760]  簡單的,保羅提我們,要被聖靈引導我們
[00:16:26.760 --> 00:16:29.760]  持續不斷地改變
[00:16:29.760 --> 00:16:34.760]  這裡說,什麼改變?心意改變
[00:16:34.760 --> 00:16:39.760]  即是從裡面開始,又是同一個觀念
[00:16:39.760 --> 00:16:45.760]  既然這是需要不斷地持續地改變
[00:16:45.760 --> 00:16:49.760]  換句話說,不管你是什麼年紀
[00:16:49.760 --> 00:16:53.760]  不管你信了耶穌有多久
[00:16:53.760 --> 00:16:58.760]  你可能說,你做了幾十年人,很難改的
[00:16:58.760 --> 00:17:05.760]  對不起,如果我們認真去看聖經怎麼說
[00:17:05.760 --> 00:17:09.760]  這個不是藉口
[00:17:09.760 --> 00:17:16.760]  我不知道大家認不認識有些長者,老人家
[00:17:16.760 --> 00:17:20.760]  他們吸煙了幾十年
[00:17:20.760 --> 00:17:24.760]  不過,因著信耶穌的緣故
[00:17:24.760 --> 00:17:28.760]  可以戒掉煙引
[00:17:28.760 --> 00:17:37.760]  小島,島到什麼都沒有,但又可以戒掉
[00:17:37.760 --> 00:17:42.760]  很多,很多這樣的見證例子
[00:17:42.760 --> 00:17:46.760]  想像一下,坐在這裡當中
[00:17:46.760 --> 00:17:49.760]  除了那邊,那些比較年輕的弟兄姊妹
[00:17:49.760 --> 00:17:53.760]  我們看一看,可能對我們來說
[00:17:53.760 --> 00:17:57.760]  十年,頂曬十五年
[00:17:57.760 --> 00:18:01.760]  其實我們已經要面對退休
[00:18:01.760 --> 00:18:06.760]  說過了,教會面臨一個退休潮
[00:18:06.760 --> 00:18:12.760]  我相信,宣傳會,俱聯會同樣看到這件事
[00:18:12.760 --> 00:18:15.760]  所以在他們的五年計劃裡
[00:18:15.760 --> 00:18:20.760]  甘寧的事工,是其中一個重點
[00:18:20.760 --> 00:18:24.760]  這一節的聖經提醒我們
[00:18:24.760 --> 00:18:27.760]  心意更新而變化
[00:18:27.760 --> 00:18:35.760]  這句話是對我們這些十年,十五年裡要退休的人說的
[00:18:35.760 --> 00:18:40.760]  若然上帝有恩典托住我們
[00:18:40.760 --> 00:18:43.760]  十年,十五年之後
[00:18:43.760 --> 00:18:46.760]  我們仍然有足夠的健康
[00:18:46.760 --> 00:18:51.760]  行得,走得,清晰的腦袋
[00:18:51.760 --> 00:18:59.760]  你猜一下,上帝想我們怎樣好好運用我們的退休生活呢?
[00:18:59.760 --> 00:19:08.760]  你想想,當我們能夠做得到以上幾個方面
[00:19:08.760 --> 00:19:14.760]  我相信我們就能夠達到第二節,下半節所說的目的
[00:19:14.760 --> 00:19:20.760]  可以測驗何謂神的善良,純全,可喜悅的旨意
[00:19:20.760 --> 00:19:23.760]  我相信我們能夠在一生之中
[00:19:23.760 --> 00:19:29.760]  可以分辨到上帝在我們生命裡的美好的旨意
[00:19:29.760 --> 00:19:35.760]  並且竭力追求上帝所喜悅的事
[00:19:35.760 --> 00:19:41.760]  這是我們人生裡最大的祝福
[00:19:41.760 --> 00:19:46.760]  第三節,經文這樣說
[00:19:46.760 --> 00:19:57.760]  我憑著所賜我的恩對你們各人說,不要看自己過於所當看的,要照著神所分級各人信心的大小,看得合乎忠道
[00:19:57.760 --> 00:20:03.760]  本來提醒我們不要看自己過於所當看的
[00:20:03.760 --> 00:20:07.760]  原來經文的意思是不要看自己看得太高
[00:20:07.760 --> 00:20:11.760]  加了一個補充的表達
[00:20:11.760 --> 00:20:14.760]  要謙恭自首
[00:20:14.760 --> 00:20:21.760]  所以真正的謙卑必然是合乎忠道
[00:20:21.760 --> 00:20:25.760]  看得自己太高,自以為是不對
[00:20:25.760 --> 00:20:29.760]  看得自己太低,都不對
[00:20:29.760 --> 00:20:31.760]  不卑不亢
[00:20:31.760 --> 00:20:35.760]  我相信這正正就是合乎忠道的意思
[00:20:35.760 --> 00:20:42.760]  究竟怎樣去衡量何謂合乎忠道呢?
[00:20:42.760 --> 00:20:44.760]  這裡有答案
[00:20:44.760 --> 00:20:51.760]  經文告訴我們,照著神給我們的信心作為一個標準
[00:20:51.760 --> 00:20:56.760]  按照下文,這個信心是上帝分給我們的
[00:20:56.760 --> 00:21:00.760]  不同的人分給我們不同的恩賜
[00:21:00.760 --> 00:21:10.760]  我們就要用那些恩賜所對應的信心來生活,來服侍
[00:21:10.760 --> 00:21:17.760]  看自己看得準確,其實很重要
[00:21:17.760 --> 00:21:21.760]  第四至第五節,這樣說
[00:21:21.760 --> 00:21:25.760]  正如我們一個身子上有好些肢體
[00:21:25.760 --> 00:21:27.760]  肢體也不都是一樣的用處
[00:21:27.760 --> 00:21:31.760]  我們者許多人在基督裡成為一身
[00:21:31.760 --> 00:21:35.760]  互相聯絡作肢體,也是如此
[00:21:35.760 --> 00:21:42.760]  保羅在這裡用了身體上的肢體作為一個比喻
[00:21:42.760 --> 00:21:47.760]  再次提醒羅馬教會這一班信徒
[00:21:47.760 --> 00:21:56.760]  要以上帝給他們不同的恩賜去發揮身體上的功能
[00:21:56.760 --> 00:21:58.760]  參與不同的服侍
[00:21:58.760 --> 00:22:04.760]  去盡自己作為手手腳腳這些肢體的責任
[00:22:04.760 --> 00:22:07.760]  不單止這樣,這裡還提醒我們
[00:22:07.760 --> 00:22:13.760]  肢體本身是需要互相聯絡,彼此配搭服侍
[00:22:13.760 --> 00:22:16.760]  在這段時間,教會已經陸陸續續
[00:22:16.760 --> 00:22:24.760]  開始去邀請2018年服侍的弟兄姊妹
[00:22:24.760 --> 00:22:26.760]  在我們與工會的討論裡
[00:22:26.760 --> 00:22:31.760]  我們察覺有些崗位仍然懸空
[00:22:31.760 --> 00:22:34.760]  因為找不到人
[00:22:34.760 --> 00:22:39.760]  可能因為服侍的人手不夠
[00:22:39.760 --> 00:22:44.760]  我又看到某些弟兄姊妹
[00:22:44.760 --> 00:22:51.760]  一個人服侍很多角色,戴很多頂帽
[00:22:51.760 --> 00:22:54.760]  很努力參與服侍
[00:22:54.760 --> 00:22:59.760]  一人分別飾演多個角色
[00:22:59.760 --> 00:23:04.760]  其實這兩個現象都不健康
[00:23:04.760 --> 00:23:12.760]  也不是我願意看到前者有些崗位懸空
[00:23:12.760 --> 00:23:16.760]  因為沒有人
[00:23:16.760 --> 00:23:24.760]  意味著仍然有不少弟兄姊妹沒有參與服侍
[00:23:24.760 --> 00:23:28.760]  對於很努力服侍的那些
[00:23:28.760 --> 00:23:31.760]  我說還是不健康
[00:23:31.760 --> 00:23:32.760]  為什麼?
[00:23:32.760 --> 00:23:36.760]  因為我們很容易太過專注
[00:23:36.760 --> 00:23:40.760]  花光我們所有焦點在服侍裡
[00:23:40.760 --> 00:23:44.760]  而掩蓋了我們與上帝真正的關係
[00:23:44.760 --> 00:23:50.760]  甚至如果上帝有些事在我們生命裡需要處理
[00:23:50.760 --> 00:23:53.760]  我告訴上帝,因為我服侍了
[00:23:53.760 --> 00:23:55.760]  這些崗位我不想碰
[00:23:55.760 --> 00:24:00.760]  我將它掃到一旁
[00:24:00.760 --> 00:24:03.760]  求上帝幫助我們
[00:24:03.760 --> 00:24:09.760]  真正按著祂給我們的信心去生活
[00:24:09.760 --> 00:24:12.760]  去服侍彼此回答
[00:24:12.760 --> 00:24:15.760]  建立基督的身體
[00:24:15.760 --> 00:24:17.760]  去到最後的三節
[00:24:17.760 --> 00:24:19.760]  第六節到第八節
[00:24:19.760 --> 00:24:20.760]  經文這樣說
[00:24:20.760 --> 00:24:23.760]  按我們所得的恩賜各有不同
[00:24:23.760 --> 00:24:26.760]  說喻言就當照著信心的程度說喻言
[00:24:26.760 --> 00:24:29.760]  或作執事就當專一執事
[00:24:29.760 --> 00:24:32.760]  或作教導的就當專一教導
[00:24:32.760 --> 00:24:35.760]  或作勸化的就當專一勸化
[00:24:35.760 --> 00:24:38.760]  施捨的就當誠實
[00:24:38.760 --> 00:24:40.760]  自理的就當殷勤
[00:24:40.760 --> 00:24:43.760]  憐憫人的就當甘心
[00:24:43.760 --> 00:24:46.760]  這裡口氣說了很多的恩賜
[00:24:46.760 --> 00:24:52.760]  包括說喻言、做執事、教導、勸化、施捨、自理和憐憫
[00:24:52.760 --> 00:24:58.760]  可以將它們大概分成幾類
[00:24:58.760 --> 00:25:02.760]  我就逐個逐個恩賜解釋
[00:25:02.760 --> 00:25:04.760]  第一類的恩賜
[00:25:04.760 --> 00:25:09.760]  是要以上帝的說話來做牧養
[00:25:09.760 --> 00:25:11.760]  包括哪幾樣呢?
[00:25:11.760 --> 00:25:14.760]  說喻言、教導和勸化
[00:25:14.760 --> 00:25:19.760]  我本的翻譯有時都頗噁心
[00:25:19.760 --> 00:25:23.760]  勸化其實即是勸勉
[00:25:23.760 --> 00:25:25.760]  即是勸慰
[00:25:25.760 --> 00:25:28.760]  這類恩賜的服事
[00:25:28.760 --> 00:25:33.760]  是要使人能夠明白上帝的說話
[00:25:33.760 --> 00:25:35.760]  聖經的教導
[00:25:35.760 --> 00:25:39.760]  並且應用在生活當中
[00:25:39.760 --> 00:25:43.760]  以及在那些困難的處境裏
[00:25:43.760 --> 00:25:47.760]  成為我們身邊的人的安慰、鼓勵
[00:25:47.760 --> 00:25:50.760]  和他們同行
[00:25:50.760 --> 00:25:52.760]  由去年開始
[00:25:52.760 --> 00:25:58.760]  一直說我們逐步推行重整牧養架構
[00:25:58.760 --> 00:26:01.760]  其實我再不厭其煩
[00:26:01.760 --> 00:26:02.760]  你都可以說
[00:26:02.760 --> 00:26:05.760]  焦點不是架構
[00:26:05.760 --> 00:26:08.760]  重整牧養架構的焦點不是架構
[00:26:08.760 --> 00:26:12.760]  是牧養這兩個字
[00:26:12.760 --> 00:26:17.760]  當頂梓梅按照教會的鼓勵
[00:26:17.760 --> 00:26:22.760]  回到她合適的生命階段的團契
[00:26:22.760 --> 00:26:28.760]  如果我們的牧養沒有任何的改善
[00:26:28.760 --> 00:26:30.760]  我想告訴大家
[00:26:30.760 --> 00:26:32.760]  是一點作用都沒有
[00:26:32.760 --> 00:26:37.760]  將頂梓梅搬到那裏那裏
[00:26:37.760 --> 00:26:40.760]  搬完之後怎樣?
[00:26:40.760 --> 00:26:45.760]  對生命成長沒有幫助
[00:26:45.760 --> 00:26:50.760]  所以教會正在推行的改變
[00:26:50.760 --> 00:26:54.760]  焦點是牧養
[00:26:54.760 --> 00:26:58.760]  不是架構
[00:26:58.760 --> 00:27:01.760]  再澄清另外一個觀念
[00:27:01.760 --> 00:27:05.760]  很多時候頂梓梅會有一個想法
[00:27:05.760 --> 00:27:09.760]  牧養是來自牧者
[00:27:09.760 --> 00:27:11.760]  你看清楚這段經文
[00:27:11.760 --> 00:27:16.760]  有哪一部分提及過牧者?
[00:27:16.760 --> 00:27:22.760]  這裏是講述信徒和信徒之間的關係
[00:27:22.760 --> 00:27:29.760]  是信徒之間彼此牧養
[00:27:29.760 --> 00:27:33.760]  而可以發生牧養的場景
[00:27:33.760 --> 00:27:35.760]  就是我們的團契
[00:27:35.760 --> 00:27:38.760]  我們的小組
[00:27:38.760 --> 00:27:42.760]  所以我期盼往後的團契
[00:27:42.760 --> 00:27:44.760]  往後的小組
[00:27:44.760 --> 00:27:48.760]  一方面能夠彼此承擔
[00:27:48.760 --> 00:27:50.760]  甚麼叫彼此承擔?
[00:27:50.760 --> 00:27:52.760]  不是一班頂梓梅
[00:27:52.760 --> 00:27:54.760]  當她回到團契小組
[00:27:54.760 --> 00:27:57.760]  我生命裏面遇到很多的困難
