
[00:00:00.000 --> 00:00:04.640]  古今中外有很多顯赫一時的名人
[00:04:07.360 --> 00:04:11.160]  瑪利亞的心情一樣是這麼陰暗
[00:04:11.160 --> 00:04:14.200]  一樣是這麼沉
[00:04:14.200 --> 00:04:19.360]  似乎這裏沒有提及其他婦女和她一起去
[00:04:19.360 --> 00:04:24.600]  也沒有提及她去墳墓的目的是甚麼
[00:04:24.600 --> 00:04:27.360]  似乎她的心情是很孤立無援
[00:04:27.360 --> 00:04:28.920]  沒有人能夠明白
[00:04:28.920 --> 00:04:33.080]  但仍然勇敢地去墳墓
[00:04:33.080 --> 00:04:36.720]  是一個鍥而不捨的跟從者
[00:04:36.720 --> 00:04:41.920]  是因為這位耶穌基督是她的救命恩人
[00:04:41.920 --> 00:04:43.960]  七個鬼附身
[00:04:43.960 --> 00:04:45.520]  耶穌救了她
[00:04:45.520 --> 00:04:46.960]  她康復之後
[00:04:46.960 --> 00:04:51.280]  她一直來跟從
[00:04:51.280 --> 00:04:53.520]  沒有放棄過
[00:04:53.520 --> 00:04:55.800]  她非常記掛耶穌
[00:04:55.800 --> 00:04:57.280]  愛耶穌
[00:04:57.280 --> 00:04:59.320]  她為耶穌去到盡
[00:04:59.320 --> 00:05:00.320]  跟到盡
[00:05:00.320 --> 00:05:04.680]  跟到底
[00:05:04.680 --> 00:05:06.800]  就跑來見西門
[00:05:06.800 --> 00:05:11.240]  當她發現這個墳墓是空墳的時候
[00:05:11.240 --> 00:05:12.880]  石頭又滾開的時候
[00:05:12.880 --> 00:05:18.240]  她就一枝箭地跑去見西門彼得
[00:05:18.240 --> 00:05:22.680]  和耶穌所愛的那個門徒
[00:05:22.680 --> 00:05:23.800]  對他們說
[00:05:23.800 --> 00:05:26.680]  有人把主從墳墓裏挪了去
[00:05:26.680 --> 00:05:32.600]  我們不知道放在那裏
[00:05:32.600 --> 00:05:35.080]  我想對於瑪利亞的心情
[00:05:35.080 --> 00:05:37.840]  不單止是悲痛欲絕
[00:05:37.840 --> 00:05:40.880]  更加好像坐過山車
[00:05:40.880 --> 00:05:43.400]  上星期才看到
[00:05:43.400 --> 00:05:46.200]  耶穌受難受死痛苦的景象
[00:05:46.200 --> 00:05:48.440]  心情已經是很差
[00:05:48.440 --> 00:05:50.000]  現在來到墳墓
[00:05:50.000 --> 00:05:52.240]  竟然見到石頭都滾開
[00:05:52.240 --> 00:05:56.320]  又見到屍體都不見了
[00:05:56.320 --> 00:06:00.000]  她是第一個目擊空墳的人
[00:06:00.000 --> 00:06:03.680]  她心裏邊可能又害怕又不知道怎麼辦
[00:06:03.680 --> 00:06:08.760]  她就去找彼得和耶穌所愛的那個門徒
[00:06:08.760 --> 00:06:10.960]  相信這位就是約翰
[00:06:10.960 --> 00:06:15.480]  去找出究竟真相是甚麼事發生
[00:06:15.480 --> 00:06:19.960]  誰知她這個幾個行動引誡出來
[00:06:19.960 --> 00:06:23.160]  就是引誡彼得
[00:06:23.160 --> 00:06:24.640]  引誡約翰
[00:06:24.640 --> 00:06:31.600]  一路進入現場見證空墳的事實
[00:06:31.600 --> 00:06:32.920]  有關空墳
[00:06:32.920 --> 00:06:36.280]  歷代以來都有不少挑戰
[00:06:36.280 --> 00:06:40.400]  可能說門徒偷了一條屍
[00:06:40.400 --> 00:06:44.880]  當時猶太人都是買通羅馬的兵丁
[00:06:44.880 --> 00:06:48.440]  叫他們散播謠言
[00:06:48.440 --> 00:06:51.120]  門徒偷了一條屍
[00:06:51.120 --> 00:06:57.240]  根本不是真是耶穌復活的
[00:06:57.240 --> 00:07:00.800]  其實初代的門徒很多是愚民、農夫
[00:07:00.800 --> 00:07:03.400]  很簡樸、很單純
[00:07:03.400 --> 00:07:06.600]  而且超過好幾百人
[00:07:06.600 --> 00:07:09.120]  怎會一條心來偷屍
[00:07:09.120 --> 00:07:14.200]  然後編造一個復活的大謊言來迷惑眾人
[00:07:14.200 --> 00:07:18.880]  甚至是長達二千年那麼久的時間
[00:07:18.880 --> 00:07:21.520]  你知道當耶穌復活之後
[00:07:21.520 --> 00:07:24.560]  這班人真是雞飛狗走
[00:07:24.560 --> 00:07:27.400]  因為他們被捕
[00:07:27.400 --> 00:07:29.200]  他們要殉道
[00:07:29.200 --> 00:07:31.320]  如果這是一個謊言
[00:07:31.320 --> 00:07:33.840]  不必為這個謊言來殉道
[00:07:33.840 --> 00:07:39.120]  何苦為這個復活的謊言來招來殺身之禍呢
[00:07:39.120 --> 00:07:40.480]  耶穌被捕之後
[00:07:40.480 --> 00:07:42.400]  門徒其實很害怕
[00:07:42.400 --> 00:07:48.920]  之後記載這班門徒關上門、上鎖
[00:07:48.920 --> 00:07:52.160]  他們心驚膽戰
[00:07:52.160 --> 00:07:54.960]  四處逃跑
[00:07:54.960 --> 00:08:00.400]  彼得亦三次不認是耶穌
[00:08:00.400 --> 00:08:04.560]  他們如何敢冒險來偷屍呢
[00:08:04.560 --> 00:08:06.800]  而且更加的那個墳墓
[00:08:06.800 --> 00:08:11.800]  是有精銳的羅馬兵丁來守住
[00:08:11.800 --> 00:08:16.440]  而且這班羅馬兵丁是很有榮譽感的
[00:08:16.440 --> 00:08:19.080]  怎麼可以被你偷了一條屍呢
[00:08:19.080 --> 00:08:24.320]  所以絕不容許門徒來偷屍成功
[00:08:24.320 --> 00:08:27.800]  梅達拉瑪利亞對門徒來說
[00:08:27.800 --> 00:08:30.720]  「有人把主從墳墓裡挪了去
[00:08:30.720 --> 00:08:36.080]  我們不知道放在那裡」
[00:08:36.080 --> 00:08:39.560]  我們,我們不知道
[00:08:39.560 --> 00:08:43.000]  彷彿梅達拉瑪利亞就是代表這班婦女
[00:08:43.000 --> 00:08:47.280]  甚至代表當時的信仰群體
[00:08:47.280 --> 00:08:51.840]  原來當時的信仰群體根本對耶穌
[00:08:51.840 --> 00:08:55.600]  從哪裡來,去哪裡
[00:08:55.600 --> 00:08:58.280]  跟世人一樣迷糊
[00:08:58.280 --> 00:09:00.680]  是不知道
[00:09:00.680 --> 00:09:04.520]  梅達拉瑪利亞諷刺地反映了
[00:09:04.520 --> 00:09:08.080]  她和門徒群體對耶穌的事情
[00:09:08.080 --> 00:09:15.000]  對耶穌的事供存在著很多的誤解和不明白
[00:09:15.000 --> 00:09:17.360]  耶穌先前不是告訴他們
[00:09:17.360 --> 00:09:20.200]  祂會受苦,祂會被埋葬
[00:09:20.200 --> 00:09:21.960]  三天之後會復活嗎?
[00:09:21.960 --> 00:09:24.040]  說了很多次了
[00:09:24.040 --> 00:09:26.080]  但是在祂的腦海裡
[00:09:26.080 --> 00:09:30.960]  根本對於這樣的事情是沒有位置
[00:09:30.960 --> 00:09:34.400]  可能復活對於他們來說是匪夷所思的事情
[00:09:34.400 --> 00:09:39.400]  他們仍然在尋找一條失蹤的屍體
[00:09:39.400 --> 00:09:43.040]  因為他們真的未曾想過
[00:09:43.040 --> 00:09:46.760]  祂的主是會復活的
[00:09:46.760 --> 00:09:49.480]  丙姐妹值得注意的是
[00:09:49.480 --> 00:09:56.000]  為什麼梅達拉瑪利亞是第一個目擊空墳的人呢?
[00:09:56.000 --> 00:09:57.400]  而不是彼得呢?
[00:09:57.400 --> 00:10:02.960]  而不是所愛的南門徒呢?
[00:10:02.960 --> 00:10:07.160]  如果聖經作者要加強見證人的說服力
[00:10:07.160 --> 00:10:15.480]  他應該找一個有名聲、有地位、有權威的南門徒
[00:10:15.480 --> 00:10:17.560]  或者一位見證人
[00:10:17.560 --> 00:10:20.280]  而不是找一位婦女
[00:10:20.280 --> 00:10:25.160]  除非這是千真萬確的事實
[00:10:25.160 --> 00:10:28.360]  是可靠的記載
[00:10:28.360 --> 00:10:32.720]  梅達拉瑪利亞未曾想過祂的主會復活
[00:10:32.720 --> 00:10:37.480]  天環黑、心很多的困惑
[00:10:37.480 --> 00:10:41.040]  但是她仍然跟到底
[00:10:41.040 --> 00:10:48.400]  成為第一位親眼目擊空墳的見證人
[00:10:48.400 --> 00:10:51.880]  鍥而不捨的跟從者
[00:10:51.880 --> 00:10:54.800]  梅達拉瑪利亞
[00:10:54.800 --> 00:10:56.320]  一路跟
[00:10:56.320 --> 00:10:58.560]  跟到墳墓都跟
[00:10:58.560 --> 00:11:03.360]  跟到一個困惑的地步
[00:11:03.360 --> 00:11:06.000]  她都跟
[00:11:06.000 --> 00:11:08.400]  對主有愛、有心
[00:11:08.400 --> 00:11:10.160]  縱然信心不足
[00:11:10.160 --> 00:11:13.320]  仍然鍥而不捨地跟從
[00:11:13.320 --> 00:11:15.840]  主就讓我們經歷到
[00:11:15.840 --> 00:11:18.920]  是眼未曾能夠看過
[00:11:18.920 --> 00:11:23.080]  耳未曾聽過的事情
[00:11:23.080 --> 00:11:24.080]  弟兄姊妹
[00:11:24.080 --> 00:11:27.760]  今天你是怎樣跟從耶穌基督的呢?
[00:11:27.760 --> 00:11:30.120]  是不是若即若離呢?
[00:11:30.120 --> 00:11:32.840]  還是離寒離辣呢?
[00:11:32.840 --> 00:11:35.160]  還是覺得我們都跟從主
[00:11:35.160 --> 00:11:38.280]  十年、二十年、三十年、四十年
[00:11:38.280 --> 00:11:40.560]  但仍然對於我們這位復活主
[00:11:40.560 --> 00:11:47.960]  仍然很陌生呢?
[00:11:47.960 --> 00:11:49.480]  有一位姐妹
[00:11:49.480 --> 00:11:54.280]  她近來患了重病
[00:11:54.280 --> 00:11:59.160]  當她知道自己患了末期的癌症的時候
[00:11:59.160 --> 00:12:00.840]  她仍然
[00:12:00.840 --> 00:12:05.600]  生命是很放鬆
[00:12:05.600 --> 00:12:06.560]  她跟我們說
[00:12:06.560 --> 00:12:08.200]  跟很多弟兄姊妹說
[00:12:08.200 --> 00:12:09.840]  我不醫了
[00:12:09.840 --> 00:12:11.800]  我不醫了
[00:12:11.800 --> 00:12:13.120]  我不需要醫了
[00:12:13.120 --> 00:12:15.760]  因為在她家族裏邊
[00:12:15.760 --> 00:12:18.520]  她妹妹都是因為癌症去世
[00:12:18.520 --> 00:12:20.640]  她醫了很多時間
[00:12:20.640 --> 00:12:23.080]  但最後都離開
[00:12:23.080 --> 00:12:25.840]  我不醫了
[00:12:25.840 --> 00:12:29.080]  神叫我怎樣就怎樣
[00:12:29.080 --> 00:12:33.320]  但其他弟兄姊妹或者她的家人都勸服她
[00:12:33.320 --> 00:12:35.400]  你要接受治療
[00:12:35.400 --> 00:12:36.840]  你要接受手術
[00:12:36.840 --> 00:12:38.800]  你要繼續去醫
[00:12:38.800 --> 00:12:41.080]  所以她都願意
[00:12:41.080 --> 00:12:47.040]  繼續做電療、花療、繼續做手術
[00:12:47.040 --> 00:12:49.600]  這位姐妹我都曾經去探望過她
[00:12:49.600 --> 00:12:53.800]  我有在電話跟她談過
[00:12:53.800 --> 00:13:01.360]  她的生命是一個很放鬆的生命
[00:13:01.360 --> 00:13:06.280]  她真的不覺得她是患重病的一位姐妹
[00:13:06.280 --> 00:13:09.120]  她跟我們說
[00:13:09.120 --> 00:13:11.320]  我總之就是聽話
[00:13:11.320 --> 00:13:14.840]  我總之就是一直跟著耶穌
[00:13:14.840 --> 00:13:17.480]  耶穌叫我怎樣我就怎樣
[00:13:17.480 --> 00:13:20.000]  祂叫我怎樣我就聽話
[00:13:20.000 --> 00:13:22.960]  一直跟從
[00:13:22.960 --> 00:13:24.960]  似乎在她的生命裏邊
[00:13:24.960 --> 00:13:28.360]  生死兩相安
[00:13:28.360 --> 00:13:31.480]  無論是什麼情況
[00:13:31.480 --> 00:13:36.760]  她都仍然去跟隨耶穌基督
[00:13:36.760 --> 00:13:40.000]  花療、電療、手術
[00:13:40.000 --> 00:13:41.760]  痛不痛苦?
[00:13:41.760 --> 00:13:44.040]  痛苦的
[00:13:44.040 --> 00:13:47.160]  不容易走過的路
[00:13:47.160 --> 00:13:52.800]  每一次去覆診都是心驚膽跳
[00:13:52.800 --> 00:13:57.600]  但是她仍然有一個很開放的生命
[00:13:57.600 --> 00:13:59.400]  很樂觀的生命
[00:13:59.400 --> 00:14:05.040]  因為這位復活主介入在她的生命當中
[00:14:05.040 --> 00:14:07.440]  繼續帶領她
[00:14:07.440 --> 00:14:13.360]  鍥而不捨地去跟從這位復活主
[00:14:13.360 --> 00:14:15.280]  作為門徒
[00:14:15.280 --> 00:14:21.760]  跟從就是一個很重要的元素
[00:14:21.760 --> 00:14:26.560]  在第三節至到第九節這一段的經文
[00:14:26.560 --> 00:14:28.280]  如果你看聖經
[00:14:28.280 --> 00:14:31.480]  是完全沒有對白的
[00:14:31.480 --> 00:14:39.120]  當末達拉瑪利亞去找門徒的時候
[00:14:39.120 --> 00:14:45.000]  彼得和那門徒就出來往墳墓那裏去
[00:14:45.000 --> 00:14:47.080]  他們就來到這個墳墓
[00:14:47.080 --> 00:14:49.040]  在整段經文裏面
[00:14:49.040 --> 00:14:53.400]  這兩個門徒很理性地去搜證
[00:14:53.400 --> 00:14:56.440]  究竟有什麼證據、有什麼事情
[00:14:56.440 --> 00:15:00.760]  在這段經文就講到他們看見
[00:15:00.760 --> 00:15:04.200]  這些果絲布、果頭根等等
[00:15:04.200 --> 00:15:08.360]  這個是和合本所講的往屢看
[00:15:08.360 --> 00:15:09.720]  就看見
[00:15:09.720 --> 00:15:13.160]  但是在呂鎮忠譯本裏面
[00:15:13.160 --> 00:15:18.440]  這兩個字就用了「窺察」和「察看」
[00:15:18.440 --> 00:15:20.400]  意思就是說這兩個門徒
[00:15:20.400 --> 00:15:25.720]  其實是很仔細地去窺察、去察看
[00:15:25.720 --> 00:15:30.400]  他們都看見果頭根和這些果絲布
[00:15:30.400 --> 00:15:32.400]  是擺放的情形
[00:15:32.400 --> 00:15:36.880]  耶穌復活的身體顯然是穿過這些布
[00:15:36.880 --> 00:15:41.840]  這些香料或者這些其他的東西
[00:15:41.840 --> 00:15:46.080]  耶穌已經不再需要用這些果絲布
[00:15:46.080 --> 00:15:50.480]  所以他們放了在裏面
[00:15:50.480 --> 00:15:54.080]  二十章的第八節是這樣說的
[00:15:54.080 --> 00:15:57.680]  因為他們還不……
[00:15:57.680 --> 00:16:01.360]  第八節的經文是這樣說的
[00:16:01.360 --> 00:16:09.920]  「先到墳墓的那門徒進去也看見就信了」
[00:16:09.920 --> 00:16:18.480]  「先到墳墓的那門徒也進去看見就信了」
[00:16:18.480 --> 00:16:20.000]  他信甚麼呢?
[00:16:20.000 --> 00:16:23.160]  因為在第九節裏面是說到
[00:16:23.160 --> 00:16:25.120]  因為他們還不明白聖經的意思
[00:16:25.120 --> 00:16:29.400]  就是耶穌必要從死裡復活
[00:16:29.400 --> 00:16:30.560]  他們不明白的
[00:16:30.560 --> 00:16:32.520]  那他信些甚麼呢?
[00:16:32.520 --> 00:16:36.160]  這裏是告訴我們聽
[00:16:36.160 --> 00:16:39.760]  約翰當他尚未掌握這些事情
[00:16:39.760 --> 00:16:42.560]  當中更大的聖經的啟示
[00:16:42.560 --> 00:16:43.680]  或者神學的背景
[00:16:43.680 --> 00:16:45.280]  或者一些邏輯的時候
[00:16:45.280 --> 00:16:51.280]  他仍然願意用信心押注在基督的身上
[00:16:51.280 --> 00:16:55.680]  來相信耶穌基督復活
[00:16:55.680 --> 00:17:01.080]  看到的東西是不用信的
[00:17:01.080 --> 00:17:05.280]  你看不到的東西才要信
[00:17:05.280 --> 00:17:07.320]  但是經文亦是說到
[00:17:07.320 --> 00:17:09.160]  彼得在守靜之後
[00:17:09.160 --> 00:17:14.360]  經文沒有說到彼得的信心是怎樣
[00:17:14.360 --> 00:17:19.880]  但當我們看《路加福音》24章12節裏面
[00:17:19.880 --> 00:17:22.480]  就說到「彼得起來跑到墳墓前
[00:17:22.480 --> 00:17:23.960]  低頭往裏看
[00:17:23.960 --> 00:17:25.680]  見世麻布獨在一處
[00:17:25.680 --> 00:17:30.160]  就回去了心裏稀奇所成的事」
[00:17:30.160 --> 00:17:32.520]  兩個人看見一樣的東西
[00:17:32.520 --> 00:17:36.480]  但是兩個人的信心有不同的程度
[00:17:36.480 --> 00:17:39.560]  或者他們的表達都不同
[00:17:39.560 --> 00:17:42.080]  是不是肉眼看見的東西就是真實呢?
[00:17:42.080 --> 00:17:45.240]  看不見的東西就不真實呢?
[00:17:45.240 --> 00:17:48.600]  所以張開肉眼看見
[00:17:48.600 --> 00:17:51.760]  其實不是真的那麼重要
[00:17:51.760 --> 00:17:55.000]  重要的是張開我們的心眼
[00:17:55.000 --> 00:17:58.240]  用信心來迎信
[00:17:58.240 --> 00:18:00.560]  希伯來書11章6節
[00:18:00.560 --> 00:18:02.920]  那裏說到「人非有信
[00:18:02.920 --> 00:18:05.120]  就不能得上帝的喜悅」
[00:18:05.120 --> 00:18:07.280]  「因為到上帝面前來的人
[00:18:07.280 --> 00:18:09.000]  必須信有上帝
[00:18:09.000 --> 00:18:14.200]  且信他賞賜那尋求他的人」
[00:18:14.200 --> 00:18:17.720]  而整卷的約翰福音
[00:18:17.720 --> 00:18:20.440]  約翰寫作的目的
[00:18:20.440 --> 00:18:25.280]  就在20章第30字說到的目的
[00:18:25.280 --> 00:18:26.520]  我們一起讀
[00:18:26.520 --> 00:18:28.560]  「耶穌在門徒面前
[00:18:28.560 --> 00:18:31.040]  另外行了許多神蹟
[00:18:31.040 --> 00:18:33.240]  沒有記載這書上
[00:18:33.240 --> 00:18:36.320]  但記者則是要叫你們
[00:18:36.320 --> 00:18:38.640]  信耶穌是基督
[00:18:38.640 --> 00:18:40.640]  是上帝的兒子
[00:18:40.640 --> 00:18:43.040]  並且叫你們信了他
[00:18:43.040 --> 00:18:46.680]  就可以因他的名得生命」
[00:18:46.680 --> 00:18:54.200]  目的是叫你們信耶穌是基督
[00:18:54.200 --> 00:18:56.520]  是上帝的兒子
[00:18:56.520 --> 00:19:00.000]  並且叫你們信了他
[00:19:00.000 --> 00:19:04.720]  就可以因他的名得生命
[00:19:04.720 --> 00:19:11.840]  耶穌復活是神蹟中的神蹟
[00:19:11.840 --> 00:19:14.480]  「沒達拉瑪利亞目擊空墳之後
[00:19:14.480 --> 00:19:17.720]  他不能夠相信自己眼所見的
[00:19:17.720 --> 00:19:19.960]  心情很多的困惑
[00:19:19.960 --> 00:19:21.960]  他飛跑去找門徒
[00:19:21.960 --> 00:19:23.560]  來到去找真相
[00:19:23.560 --> 00:19:30.800]  誰知就做了一個傳訊者和見證者
[00:19:30.800 --> 00:19:35.760]  引領門徒親自去經歷復活的基督
[00:19:35.760 --> 00:19:42.440]  沒達拉瑪利亞做了一個穿針引線者
[00:19:42.440 --> 00:19:45.680]  一個接一個引領故事其他人物
[00:19:45.680 --> 00:19:55.080]  進場彼得、約翰、天使、復活主和眾門徒
[00:19:55.080 --> 00:19:57.600]  涉而不捨的跟從者
[00:19:57.600 --> 00:20:01.040]  困惑的穿針引線者」
[00:20:01.040 --> 00:20:03.320]  可能我們都不明白
[00:20:03.320 --> 00:20:06.280]  沒達拉瑪利亞其實都不是很明白
[00:20:06.280 --> 00:20:07.600]  不是很知道
[00:20:07.600 --> 00:20:11.280]  在他腦海裏邊其實他一直在找一條屍
[00:20:11.280 --> 00:20:17.880]  他們根本沒想到耶穌真的會復活
[00:20:17.880 --> 00:20:19.240]  很多的困惑
[00:20:19.240 --> 00:20:24.120]  但竟然他成為一個穿針引線者
[00:20:24.120 --> 00:20:30.840]  讓其他人都能夠目睹這個空墳
[00:20:30.840 --> 00:20:36.480]  有一位年青人
[00:20:36.480 --> 00:20:40.840]  他在耶魯大學法學碩士畢業
[00:20:40.840 --> 00:20:44.080]  芝加哥論壇報的記者
[00:20:44.080 --> 00:20:48.440]  28歲他已經成為出版的作家
[00:20:48.440 --> 00:20:51.040]  他是一個無神論者
[00:20:51.040 --> 00:20:56.400]  他要試圖證明耶穌根本沒有從死裡復活
[00:20:56.400 --> 00:21:00.960]  他運用了他的法律、新聞的專業
[00:21:00.960 --> 00:21:05.360]  進行一連串的訪問和調查
[00:21:05.360 --> 00:21:09.480]  他訪問了聖經學者、醫學博士、心理學家
[00:21:09.480 --> 00:21:12.840]  他閱讀了很多相關的文獻
[00:21:12.840 --> 00:21:19.320]  從歷史、哲學、護教學、考古學、古代的文學等等
[00:21:19.320 --> 00:21:23.680]  不同的角度來剖析聖經
[00:21:23.680 --> 00:21:29.560]  他用了現代法庭審案的各項證據
[00:21:29.560 --> 00:21:32.440]  目擊者的證據、書面的證據
[00:21:32.440 --> 00:21:34.400]  旁證、科學的證據
[00:21:34.400 --> 00:21:38.160]  甚至指紋的證據
[00:21:38.160 --> 00:21:44.720]  逐一來針對聖經裡面的耶穌的可靠性
[00:21:44.720 --> 00:21:47.480]  他用了兩年的時間
[00:21:47.480 --> 00:21:52.280]  全人全心投入整整兩年的調查
[00:21:52.280 --> 00:21:55.000]  最後他發現甚麼呢?
[00:21:55.000 --> 00:22:00.920]  他發現繼續維持無神論者的身份
[00:22:00.920 --> 00:22:07.240]  比成為基督徒更加困難
[00:22:07.240 --> 00:22:09.520]  在1981年
[00:22:09.520 --> 00:22:11.640]  他相信了耶穌的基督
[00:22:11.640 --> 00:22:14.240]  成為基督徒
[00:22:14.240 --> 00:22:15.240]  在美國
[00:22:15.240 --> 00:22:16.600]  2017年
[00:22:16.600 --> 00:22:18.320]  也是將這本書
[00:22:18.320 --> 00:22:20.600]  《重審耶穌》這本書
[00:22:20.600 --> 00:22:22.160]  拍成電影
[00:22:22.160 --> 00:22:27.520]  在美國上映
[00:22:27.520 --> 00:22:28.840]  梅特拉瑪利亞
[00:22:28.840 --> 00:22:31.640]  鍥而不捨地來跟從
[00:22:31.640 --> 00:22:34.360]  雖然她有很多的困惑
[00:22:34.360 --> 00:22:36.040]  有不明白
[00:22:36.040 --> 00:22:38.040]  甚至不知道
[00:22:38.040 --> 00:22:43.200]  但她成為一個傳訊者
[00:22:43.200 --> 00:22:46.600]  成為一個穿針引線者
[00:22:46.600 --> 00:22:50.200]  第十節至第十八節
[00:22:50.200 --> 00:22:52.320]  我們看到這段聖經
[00:22:52.320 --> 00:22:55.040]  充滿對白
[00:22:55.040 --> 00:22:58.160]  剛才兩位門徒去理性搜證行動
[00:22:58.160 --> 00:22:59.360]  是沒有對白的
[00:22:59.360 --> 00:23:01.480]  可能男士去做事
[00:23:01.480 --> 00:23:03.440]  就不用說那麼多
[00:23:03.440 --> 00:23:05.800]  但現在十節到十八節
[00:23:05.800 --> 00:23:07.600]  梅特拉瑪利亞
[00:23:07.600 --> 00:23:10.160]  跟天使、跟耶穌
[00:23:10.160 --> 00:23:14.200]  甚至跟門徒有對話
[00:23:14.200 --> 00:23:18.520]  對比門徒第十節
[00:23:18.520 --> 00:23:20.480]  那裡怎麼說呢
[00:23:20.480 --> 00:23:23.520]  「於是兩個門徒回自己的住處去」
[00:23:23.520 --> 00:23:24.520]  十一節
[00:23:24.520 --> 00:23:29.960]  「瑪利亞卻站在墳墓外邊哭」
[00:23:29.960 --> 00:23:33.840]  「門徒搜證完畢」
[00:23:33.840 --> 00:23:35.440]  Close file
[00:23:35.440 --> 00:23:37.440]  回家
[00:23:37.440 --> 00:23:41.760]  「瑪利亞仍然留在墓園同哭」
[00:23:41.760 --> 00:23:43.640]  這兩位圈內人
[00:23:43.640 --> 00:23:47.440]  不是已經窺察察看完了嗎
[00:23:47.440 --> 00:23:48.840]  他們回家了
