
[00:00:00.000 --> 00:00:03.440]  我們今年仍然不斷講羅馬書
[00:01:23.840 --> 00:01:26.640]  究竟「因信稱義」是不是真的這樣解釋呢?
[00:01:26.640 --> 00:01:28.240]  我經常都覺得保羅
[00:01:28.240 --> 00:01:31.920]  今天是將一個「因信稱義」的觀點
[00:01:31.920 --> 00:01:35.240]  很清楚地用聖經來教導我們
[00:01:35.240 --> 00:01:38.320]  而下星期就會講一個例子
[00:01:38.320 --> 00:01:40.080]  用阿伯拉罕作為一個例子
[00:01:40.080 --> 00:01:42.320]  所以今天他用聖經來教導我們
[00:01:42.320 --> 00:01:43.560]  一個「因信稱義」
[00:01:43.560 --> 00:01:47.720]  亦是神學上一個很重要的主題
[00:01:47.720 --> 00:01:49.720]  所以今天這篇導讀
[00:01:49.720 --> 00:01:54.120]  亦都有機會會頗悶的
[00:01:54.120 --> 00:01:56.880]  你跟旁邊的人說頗悶的
[00:01:56.880 --> 00:02:00.360]  我只是希望大家能夠打醒我們的精神
[00:02:00.360 --> 00:02:02.680]  去聽一篇較為悶的道
[00:02:02.680 --> 00:02:06.880]  因為我覺得紮根在神的話語是很重要的
[00:02:06.880 --> 00:02:09.800]  我們很多時候很想明白神的話語
[00:02:09.800 --> 00:02:14.120]  我們很希望今天能夠按照正義來分解
[00:02:14.120 --> 00:02:16.560]  究竟甚麼是「因信稱義」
[00:02:16.560 --> 00:02:17.120]  最後多謝你
[00:02:17.120 --> 00:02:20.280]  因為你永遠不會放下我們的手
[00:02:20.280 --> 00:02:22.200]  你一定會牽著我們的手
[00:02:22.200 --> 00:02:24.320]  去到流乃與物之地
[00:02:24.320 --> 00:02:26.680]  是你所應許給我們的地方
[00:02:26.680 --> 00:02:28.040]  縱然在路程上
[00:02:28.040 --> 00:02:29.440]  有時會有曠野
[00:02:29.440 --> 00:02:30.760]  有時會有野獸
[00:02:30.760 --> 00:02:33.680]  但上帝你仍然牽著我們的手
[00:02:33.680 --> 00:02:37.240]  最重要是我們不要放開耶穌的手
[00:02:37.240 --> 00:02:39.200]  能夠緊握你的手
[00:02:39.200 --> 00:02:42.480]  帶領我們走在這條「因信稱義」的路上
[00:02:42.480 --> 00:02:44.000]  求你與我們同在
[00:02:44.000 --> 00:02:44.600]  祝福我們
[00:02:44.600 --> 00:02:45.520]  保守我們
[00:02:45.520 --> 00:02:46.960]  聽我們的禱告
[00:02:46.960 --> 00:02:48.880]  逢主明求
[00:02:48.880 --> 00:02:50.160]  我們過去的童功
[00:02:50.160 --> 00:02:51.760]  是分享了《羅馬書》第一章
[00:02:51.760 --> 00:02:53.840]  由第一節到第十七節
[00:02:53.840 --> 00:02:59.200]  很強調福音是為萬人的
[00:02:59.200 --> 00:03:01.200]  世人都需要福音
[00:03:01.200 --> 00:03:02.960]  所以第一章第十七節那邊
[00:03:02.960 --> 00:03:03.720]  保羅提醒我們
[00:03:03.720 --> 00:03:06.760]  我們絕對不要以福音為恥
[00:03:06.760 --> 00:03:07.880]  然後去到第二部分
[00:03:07.880 --> 00:03:09.360]  由第一章第十八節
[00:03:09.360 --> 00:03:11.040]  去到第三章第二十節的時候
[00:03:11.040 --> 00:03:13.560]  我們要看為何我們需要福音
[00:03:13.560 --> 00:03:15.840]  因為世人都有罪
[00:03:15.840 --> 00:03:17.200]  無論是外邦人
[00:03:17.200 --> 00:03:19.040]  無論是猶太人
[00:03:19.040 --> 00:03:20.640]  其實在神的眼中
[00:03:20.640 --> 00:03:21.600]  都是有罪
[00:03:21.600 --> 00:03:23.280]  所以神的憤怒
[00:03:23.280 --> 00:03:24.880]  是淋到我們當中
[00:03:24.880 --> 00:03:26.520]  去到第三段的經文
[00:03:26.520 --> 00:03:28.080]  由三章二十一節
[00:03:28.080 --> 00:03:29.680]  去到第四章二十五節
[00:03:29.680 --> 00:03:33.320]  保羅提到一個很重要的觀點
[00:03:33.320 --> 00:03:36.440]  就是「因信稱義」的觀點
[00:03:36.440 --> 00:03:39.160]  為何保羅要在這個時刻
[00:03:39.160 --> 00:03:40.960]  去講「因信稱義」
[00:03:40.960 --> 00:03:41.840]  而另一方面
[00:03:41.840 --> 00:03:43.320]  我們在聖經學者那邊
[00:03:43.320 --> 00:03:44.760]  特別是在上個世紀
[00:03:44.760 --> 00:03:46.920]  八十年代的一個新約
[00:03:46.920 --> 00:03:48.320]  很出名的學者
[00:03:48.320 --> 00:03:49.520]  他叫Leo Morris
[00:03:49.520 --> 00:03:50.680]  他曾經說過
[00:03:50.680 --> 00:03:54.560]  一段聖經由三章二十一至二十六節
[00:03:54.560 --> 00:03:56.280]  大概是古往今來
[00:03:56.280 --> 00:03:59.240]  最重要的一段文字
[00:03:59.240 --> 00:04:01.240]  他可以說是古往今來
[00:04:01.240 --> 00:04:03.560]  最重要的一段文字
[00:04:03.560 --> 00:04:04.920]  是否我們要清醒地
[00:04:04.920 --> 00:04:06.520]  去聽這段文字的意思
[00:04:06.520 --> 00:04:08.600]  是一個很重要的一段文字
[00:04:08.600 --> 00:04:10.400]  是關於「因信稱義」
[00:04:10.400 --> 00:04:12.160]  為何這麼重要
[00:04:12.160 --> 00:04:14.960]  因為保羅很想在這個時刻
[00:04:14.960 --> 00:04:17.240]  去解決前面的兩大部分
[00:04:17.240 --> 00:04:18.840]  所帶來的張力
[00:04:18.840 --> 00:04:20.320]  一方面我們很明白
[00:04:20.320 --> 00:04:23.600]  我們的神絕對不會以有罪為無罪
[00:04:23.600 --> 00:04:26.160]  罪一定會帶來一個懲罰
[00:04:26.160 --> 00:04:28.440]  但一方面保羅又說
[00:04:28.440 --> 00:04:32.160]  我們能夠稱罪人為「義」
[00:04:32.160 --> 00:04:33.880]  一方面好像有一個審判
[00:04:33.880 --> 00:04:34.800]  有一個懲罰
[00:04:34.800 --> 00:04:37.400]  但一方面又說要去宣佈
[00:04:37.400 --> 00:04:39.280]  他們稱為「義」
[00:04:39.280 --> 00:04:41.800]  要知道去到第三章二十節的時候
[00:04:41.800 --> 00:04:43.200]  當時保羅就提了
[00:04:43.200 --> 00:04:44.240]  我們不要以為
[00:04:44.240 --> 00:04:46.240]  我們可以靠行律法
[00:04:46.240 --> 00:04:47.320]  就可以稱義
[00:04:47.320 --> 00:04:49.680]  人絕對不會因為行律法
[00:04:49.680 --> 00:04:51.240]  可以得到稱義
[00:04:51.240 --> 00:04:52.760]  而同樣很明顯
[00:04:52.760 --> 00:04:54.600]  真正能夠稱義的
[00:04:54.600 --> 00:04:56.760]  不是因為我們懂得做些甚麼
[00:04:56.760 --> 00:05:00.680]  完全都是因著人對信仰的接納
[00:05:00.680 --> 00:05:02.360]  所以「律法」本身
[00:05:02.360 --> 00:05:04.600]  只是叫人知罪
[00:05:04.600 --> 00:05:06.320]  所以去到第三章二十節
[00:05:06.320 --> 00:05:07.760]  保羅就強調
[00:05:07.760 --> 00:05:09.280]  「律法」本身
[00:05:09.280 --> 00:05:11.400]  頂峰是叫你知罪
[00:05:11.400 --> 00:05:14.160]  不能夠叫你稱義
[00:05:14.160 --> 00:05:16.080]  於是保羅就在這個時候
[00:05:16.080 --> 00:05:17.640]  為了要解決這個張力
[00:05:17.640 --> 00:05:20.240]  就帶出了一個很重要的觀點
[00:05:20.240 --> 00:05:21.520]  Leo Morris 覺得
[00:05:21.520 --> 00:05:23.160]  二十一節到二十六節
[00:05:23.160 --> 00:05:25.520]  是很重要的五、六節聖經
[00:05:25.520 --> 00:05:27.080]  讓我們去明白
[00:05:27.080 --> 00:05:30.000]  甚麼是「恩、信、稱、義」
[00:05:30.000 --> 00:05:32.520]  今天我會從三方面來思考
[00:05:32.520 --> 00:05:33.160]  第一
[00:05:33.160 --> 00:05:36.360]  我們先看看「恩、信、稱、義」的重要
[00:05:36.360 --> 00:05:39.560]  為甚麼保羅在這個時刻
[00:05:39.560 --> 00:05:41.600]  去解決那個張力
[00:05:41.600 --> 00:05:42.880]  而在這個時刻
[00:05:42.880 --> 00:05:45.640]  就說了「恩、信、稱、義」
[00:05:45.640 --> 00:05:46.960]  一定有它的重要性
[00:05:46.960 --> 00:05:48.680]  特別是一開始
[00:05:48.680 --> 00:05:50.520]  我們中文聖經的翻譯
[00:05:50.520 --> 00:05:52.120]  出現了三個字
[00:05:52.120 --> 00:05:55.960]  就是「但如今」
[00:05:55.960 --> 00:05:57.760]  英文的翻譯就是
[00:05:57.760 --> 00:05:58.800]  「But now」
[00:05:58.800 --> 00:06:01.240]  即是相同的意思
[00:06:01.240 --> 00:06:02.240]  這個時候
[00:06:02.240 --> 00:06:03.440]  「但如今」
[00:06:03.440 --> 00:06:04.360]  「But now」
[00:06:04.360 --> 00:06:06.400]  但這個字在原文的意思
[00:06:06.400 --> 00:06:10.440]  其實是超越一個時間性
[00:06:10.440 --> 00:06:13.560]  並不只是單單指這個時候
[00:06:13.560 --> 00:06:17.560]  而是當中帶出了一種改變
[00:06:17.560 --> 00:06:20.880]  它說「而家就不一樣」
[00:06:20.880 --> 00:06:22.160]  即是原文的意思就是
[00:06:22.160 --> 00:06:23.320]  「現在就不同了」
[00:06:23.320 --> 00:06:24.840]  前面有一個張力
[00:06:24.840 --> 00:06:27.080]  但它說「而家就不同了」
[00:06:27.080 --> 00:06:28.360]  為甚麼有不同呢
[00:06:28.360 --> 00:06:30.400]  因為在第二十二節、二十三節
[00:06:30.400 --> 00:06:34.000]  保羅帶出了一個很重要的元素
[00:06:34.000 --> 00:06:35.920]  這個元素加入了
[00:06:35.920 --> 00:06:38.720]  以至到「而家就不一樣」
[00:06:38.720 --> 00:06:39.840]  這個元素是甚麼呢
[00:06:39.840 --> 00:06:42.680]  這個元素就是神的「而」
[00:06:42.680 --> 00:06:44.680]  在二十二節到二十三節說
[00:06:44.680 --> 00:06:46.360]  「就是神的「而」
[00:06:46.360 --> 00:06:48.320]  因信耶穌基督
[00:06:48.320 --> 00:06:50.480]  加給一切相信的人
[00:06:50.480 --> 00:06:51.560]  並沒有分別
[00:06:51.560 --> 00:06:53.720]  因為世人都犯了罪
[00:06:53.720 --> 00:06:56.240]  規決了神的榮耀」
[00:06:56.240 --> 00:06:57.280]  所以很明顯
[00:06:57.280 --> 00:06:59.960]  保羅說現在加了一個新的元素
[00:06:59.960 --> 00:07:01.520]  這個元素就是神的「而」
[00:07:01.520 --> 00:07:03.800]  意思就是從神而來的「而」
[00:07:03.800 --> 00:07:06.840]  意思就是神主動拯救罪人
[00:07:06.840 --> 00:07:09.040]  可以藉耶穌基督的救恩
[00:07:09.040 --> 00:07:11.200]  而被稱為「而」
[00:07:11.200 --> 00:07:12.680]  這是神的「而」的意思
[00:07:12.680 --> 00:07:17.080]  即是神主動去解決這個張力
[00:07:17.080 --> 00:07:19.440]  是神主動將自己的兒子
[00:07:19.440 --> 00:07:22.160]  耶穌基督的死和復活
[00:07:22.160 --> 00:07:25.280]  來將救恩臨到世人
[00:07:25.280 --> 00:07:31.120]  因為保羅再次重拾第三章二十三節說
[00:07:31.120 --> 00:07:33.120]  「世人都犯了罪」
[00:07:33.120 --> 00:07:35.480]  這是重拾第一章第十八節打後
[00:07:35.480 --> 00:07:38.720]  無論是猶太人還是外邦人
[00:07:38.720 --> 00:07:40.320]  個個都有罪
[00:07:40.320 --> 00:07:43.040]  所以他說「世人都犯了罪」
[00:07:43.040 --> 00:07:45.440]  「規決了神的榮耀」
[00:07:45.440 --> 00:07:47.960]  究竟甚麼是「規決了神的榮耀」呢?
[00:07:47.960 --> 00:07:50.360]  當然很多解經家有很多不同的解釋
[00:07:50.360 --> 00:07:51.680]  在不同的解經家那邊
[00:07:51.680 --> 00:07:55.280]  大概有四個不同的解釋出現
[00:07:55.280 --> 00:07:56.560]  這個出現當中
[00:07:56.560 --> 00:07:57.240]  因為時間問題
[00:07:57.240 --> 00:07:59.280]  我沒辦法解釋完四個
[00:07:59.280 --> 00:08:00.480]  我只會解釋一個
[00:08:00.480 --> 00:08:03.600]  我覺得比較容易接受到的解釋
[00:08:03.600 --> 00:08:04.760]  就是第二個
[00:08:04.760 --> 00:08:07.360]  就是人按他的形象所做
[00:08:07.360 --> 00:08:10.200]  我們犯罪就污辱了神
[00:08:10.200 --> 00:08:13.680]  令到神的榮耀得著虧損
[00:08:13.680 --> 00:08:15.560]  就是說我們人
[00:08:15.560 --> 00:08:16.640]  神創造人的時候
[00:08:16.640 --> 00:08:18.800]  我們有神的形象和樣式
[00:08:18.800 --> 00:08:19.840]  對不對?
[00:08:19.840 --> 00:08:21.160]  所以神造人的時候
[00:08:21.160 --> 00:08:24.120]  神說這個人是好的
[00:08:24.120 --> 00:08:27.280]  所以人本身有神的形象和樣式
[00:08:27.280 --> 00:08:29.160]  人犯罪之後
[00:08:29.160 --> 00:08:30.880]  就去到一個地步
[00:08:30.880 --> 00:08:34.000]  神有懲罰給亞當和夏娃
[00:08:34.000 --> 00:08:36.480]  但是神在懲罰的過程當中
[00:08:36.480 --> 00:08:38.680]  其實祂已經預備了救恩
[00:08:38.680 --> 00:08:40.520]  在《創世紀》第三章十五節
[00:08:40.520 --> 00:08:42.120]  所以保羅在這裡說
[00:08:42.120 --> 00:08:44.080]  如果今天我們犯罪
[00:08:44.080 --> 00:08:45.560]  我們要知道
[00:08:45.560 --> 00:08:47.080]  我們犯罪很多時候說
[00:08:47.080 --> 00:08:48.840]  我們一人做事一人當
[00:08:48.840 --> 00:08:50.200]  我們是大丈夫
[00:08:50.200 --> 00:08:51.840]  我們犯罪一人做事一人當
[00:08:51.840 --> 00:08:52.920]  我自己承擔
[00:08:52.920 --> 00:08:54.040]  不關上帝的事
[00:08:54.040 --> 00:08:54.720]  沒錯
[00:08:54.720 --> 00:08:56.440]  這個說話表面上是對的
[00:08:56.440 --> 00:08:57.400]  但是另一方面
[00:08:57.400 --> 00:08:59.480]  如果今天我們作為一個基督徒
[00:08:59.480 --> 00:09:01.360]  我們有基督徒的身份的時候
[00:09:01.360 --> 00:09:05.280]  其實我們不只是單單是我們人的身份
[00:09:05.280 --> 00:09:07.960]  要加上這個基督徒的身份
[00:09:07.960 --> 00:09:08.840]  換言之
[00:09:08.840 --> 00:09:10.920]  聖經說將來神的審判
[00:09:10.920 --> 00:09:13.240]  要從神的家開始
[00:09:13.240 --> 00:09:14.520]  就是說神的家開始
[00:09:14.520 --> 00:09:17.240]  就是神要審判我先
[00:09:17.240 --> 00:09:18.440]  所以大家要為我祈禱
[00:09:18.440 --> 00:09:21.040]  要在主人牧師審判先
[00:09:21.040 --> 00:09:22.920]  但是另一方面
[00:09:22.920 --> 00:09:26.200]  我們很深信上帝讓我們看到
[00:09:26.200 --> 00:09:27.960]  祂說人犯了罪
[00:09:27.960 --> 00:09:29.840]  就規矩了神的榮耀
[00:09:29.840 --> 00:09:32.160]  意思就是我們不要只是單單說
[00:09:32.160 --> 00:09:33.800]  一人做事一人當
[00:09:33.800 --> 00:09:37.080]  就是說今天我們踏出這個門口
[00:09:37.080 --> 00:09:39.120]  我們在外面做一些任何事
[00:09:39.120 --> 00:09:42.000]  其實你說是否與同福同善有關?
[00:09:42.000 --> 00:09:44.360]  你覺得有可能是有關的
[00:09:44.360 --> 00:09:45.320]  就等於昔日
[00:09:45.320 --> 00:09:48.040]  耶穌基督的門徒被巴基斯坦人挑戰耶穌
[00:09:48.040 --> 00:09:50.640]  祂說為什麼你的門徒不禁食
[00:09:50.640 --> 00:09:51.320]  你沒有家教
[00:09:51.320 --> 00:09:52.400]  你明白我的意思嗎?
[00:09:52.400 --> 00:09:53.600]  為什麼你沒有家教
[00:09:53.600 --> 00:09:54.440]  為什麼你的門徒不禁食
[00:09:54.440 --> 00:09:57.040]  當然耶穌有祂的新的準則
[00:09:57.040 --> 00:09:57.880]  但是另一方面
[00:09:57.880 --> 00:10:01.000]  原來外面的人看我們
[00:10:01.000 --> 00:10:03.960]  祂說今天我看你們的行事為人
[00:10:03.960 --> 00:10:07.120]  不是單單看你自己的個人
[00:10:07.120 --> 00:10:09.200]  而是看你的群體
[00:10:09.200 --> 00:10:11.960]  就等於今天如果我做一些事情
[00:10:11.960 --> 00:10:13.680]  是不合神的心意
[00:10:13.680 --> 00:10:16.840]  或者是被顯明出來
[00:10:16.840 --> 00:10:18.680]  我相信整個同福
[00:10:18.680 --> 00:10:21.920]  可能都會有相當的影響在當中
[00:10:21.920 --> 00:10:23.880]  不是說我有什麼厲害
[00:10:23.880 --> 00:10:25.080]  大家千萬不要誤會
[00:10:25.080 --> 00:10:26.440]  不是說我有什麼厲害
[00:10:26.440 --> 00:10:28.760]  而是今天我不可以單單說
[00:10:28.760 --> 00:10:30.400]  一人做事一人當
[00:10:30.400 --> 00:10:32.080]  我做關上帝什麼事
[00:10:32.080 --> 00:10:33.040]  其實不是的
[00:10:33.040 --> 00:10:34.400]  所以我們要很謹慎
[00:10:34.400 --> 00:10:36.240]  我們平時說話
[00:10:36.240 --> 00:10:38.280]  很謹慎我們在Facebook寫的東西
[00:10:38.280 --> 00:10:39.440]  其實都要謹慎
[00:10:39.440 --> 00:10:41.200]  因為我都用假名寫
[00:10:41.200 --> 00:10:42.120]  無所謂
[00:10:42.120 --> 00:10:43.080]  其實這個世界
[00:10:43.080 --> 00:10:44.120]  你用假名寫
[00:10:44.120 --> 00:10:45.960]  不代表沒有人知道你的真名
[00:10:45.960 --> 00:10:47.400]  所以換言之
[00:10:47.400 --> 00:10:49.360]  很多事情就會明白
[00:10:49.360 --> 00:10:52.720]  我們不只是單單以為是我很厲害
[00:10:52.720 --> 00:10:54.360]  我一人做事一人當
[00:10:54.360 --> 00:10:56.120]  我承擔所有上帝的羞辱
[00:10:56.120 --> 00:10:57.000]  你有沒有資格
[00:10:57.000 --> 00:10:58.120]  我沒有資格
[00:10:58.120 --> 00:10:59.120]  第一次會
[00:10:59.120 --> 00:11:02.160]  所以當一個主人牧師做錯事的時候
[00:11:02.160 --> 00:11:04.240]  為什麼會影響整個教會
[00:11:04.240 --> 00:11:06.440]  就是因為我們明白
[00:11:06.440 --> 00:11:07.720]  主人牧師所做的事
[00:11:07.720 --> 00:11:10.600]  不是代表自己個人
[00:11:10.600 --> 00:11:13.240]  是代表這個群體
[00:11:13.240 --> 00:11:14.520]  所以你看看旁邊
[00:11:14.520 --> 00:11:17.080]  你問他是不是屬於同屋堂的
[00:11:17.080 --> 00:11:17.800]  你問他
[00:11:17.800 --> 00:11:18.520]  如果是的話
[00:11:18.520 --> 00:11:20.640]  你說我們都要小心一點
[00:11:20.640 --> 00:11:21.640]  都要小心一點
[00:11:21.640 --> 00:11:23.760]  踏出門口都要小心一點
[00:11:23.760 --> 00:11:25.320]  因為人犯了罪
[00:11:25.320 --> 00:11:27.360]  會規缺了神的什麼
[00:11:27.360 --> 00:11:27.960]  榮耀
[00:11:27.960 --> 00:11:29.200]  會影響他的
[00:11:29.200 --> 00:11:30.600]  因為我們的身份
[00:11:30.600 --> 00:11:31.960]  第二
[00:11:31.960 --> 00:11:35.000]  恩訊清義的基礎
[00:11:35.000 --> 00:11:35.640]  沒錯
[00:11:35.640 --> 00:11:37.480]  恩訊清義的重要就是
[00:11:37.480 --> 00:11:38.800]  我們一信耶穌
[00:11:38.800 --> 00:11:41.800]  我們就被宣告為義
[00:11:41.800 --> 00:11:44.240]  就好像我剛才所說的一些矛盾
[00:11:44.240 --> 00:11:45.040]  我剛才說
[00:11:45.040 --> 00:11:46.280]  不是一信耶穌
[00:11:46.280 --> 00:11:47.400]  馬上有一個護照
[00:11:47.400 --> 00:11:48.240]  上面有一個簽證
[00:11:48.240 --> 00:11:49.520]  可以去天堂
[00:11:49.520 --> 00:11:51.000]  你說不是
[00:11:51.000 --> 00:11:51.720]  明明都是
[00:11:51.720 --> 00:11:52.400]  一信耶穌
[00:11:52.400 --> 00:11:53.520]  神已經清義為義了
[00:11:53.520 --> 00:11:56.720]  就不用再怕將來的審判
[00:11:56.720 --> 00:11:58.960]  將來不用怕審判
[00:11:58.960 --> 00:12:00.960]  我們可以互作非為
[00:12:00.960 --> 00:12:01.960]  將來都沒事
[00:12:01.960 --> 00:12:04.560]  因為我已經有一個簽證去天堂
[00:12:04.560 --> 00:12:05.920]  對不對
[00:12:05.920 --> 00:12:08.120]  所以保羅在二十四節到二十六節
[00:12:08.120 --> 00:12:09.280]  他就開始說
[00:12:09.280 --> 00:12:12.240]  恩訊清義有三樣東西
[00:12:12.240 --> 00:12:13.560]  是我們很少
[00:12:13.560 --> 00:12:14.880]  逐樣逐樣去看
[00:12:14.880 --> 00:12:17.120]  而今天我嘗試和大家去分析
[00:12:17.120 --> 00:12:19.400]  保羅所說的這三樣東西
[00:12:19.400 --> 00:12:22.000]  和恩訊清義是很有關係
[00:12:22.000 --> 00:12:22.920]  第一
[00:12:22.920 --> 00:12:25.120]  就是清義這個字
[00:12:25.120 --> 00:12:26.440]  清義英文就是
[00:12:26.440 --> 00:12:28.400]  Justification這個字
[00:12:28.400 --> 00:12:30.200]  這個字在當時的原文
[00:12:30.200 --> 00:12:32.200]  是一個法庭語
[00:12:32.200 --> 00:12:34.400]  是一個法官
[00:12:34.400 --> 00:12:37.480]  宣判無罪的一句話
[00:12:37.480 --> 00:12:38.280]  換言之
[00:12:38.280 --> 00:12:41.160]  神是公開宣佈犯人
[00:12:41.160 --> 00:12:43.160]  因為耶穌的死和復活
[00:12:43.160 --> 00:12:45.120]  已經被寬恕
[00:12:45.120 --> 00:12:46.760]  我們宣佈無罪
[00:12:46.760 --> 00:12:49.560]  與神重建正常的關係
[00:12:49.560 --> 00:12:52.080]  就是說我們一信耶穌
[00:12:52.080 --> 00:12:54.480]  神就清我們為義
[00:12:54.480 --> 00:12:58.120]  而我們已經不再恐懼
[00:12:58.120 --> 00:13:00.160]  將來的審判
[00:13:00.160 --> 00:13:01.240]  因為清義了
[00:13:01.240 --> 00:13:02.760]  我們一信就清義了
[00:13:02.760 --> 00:13:03.960]  而保羅說
[00:13:03.960 --> 00:13:06.200]  是白白的
[00:13:06.200 --> 00:13:07.000]  是白白的
[00:13:07.000 --> 00:13:07.800]  不用錢的
[00:13:07.800 --> 00:13:09.240]  這個白白的意思
[00:13:09.240 --> 00:13:11.040]  是禮物的意思
[00:13:11.040 --> 00:13:13.440]  就是說如果今天何牧師送禮物給你
[00:13:13.440 --> 00:13:15.520]  我不會明天幫你收錢
[00:13:15.520 --> 00:13:16.680]  關於這份禮物
[00:13:16.680 --> 00:13:17.800]  如果是收錢
[00:13:17.800 --> 00:13:20.040]  就不稱之為禮物
[00:13:20.040 --> 00:13:22.080]  所以這個字本身白白
[00:13:22.080 --> 00:13:22.880]  就是一個禮物
[00:13:22.880 --> 00:13:24.800]  是神一份禮物給我們
[00:13:24.800 --> 00:13:26.320]  這個救恩
[00:13:26.320 --> 00:13:28.200]  是神的禮物
[00:13:28.200 --> 00:13:29.840]  而且是因著祂的恩典
[00:13:29.840 --> 00:13:30.680]  我經常說
[00:13:30.680 --> 00:13:34.360]  恩典本身是人不配得而得
[00:13:34.360 --> 00:13:35.400]  就叫做恩典
[00:13:35.400 --> 00:13:37.000]  以前我都講過一個例子
[00:13:37.000 --> 00:13:38.280]  如果今天你上班
[00:13:38.280 --> 00:13:39.720]  上班足三十天
[00:13:39.720 --> 00:13:42.080]  老闆出薪水給你
[00:13:42.080 --> 00:13:43.640]  你會不會拿著薪水
[00:13:43.640 --> 00:13:44.760]  簡直是恩典
[00:13:44.760 --> 00:13:46.120]  你不會吧
[00:13:46.120 --> 00:13:47.560]  但如果你上班一天
[00:13:47.560 --> 00:13:50.000]  但老闆出給你三十天薪水
[00:13:50.000 --> 00:13:51.080]  你就會怎樣
[00:13:51.080 --> 00:13:52.720]  哇 恩典
[00:13:52.720 --> 00:13:55.360]  上班一天有三十天薪水
[00:13:55.360 --> 00:13:56.720]  你不配得的
[00:13:56.720 --> 00:13:57.800]  但你拿了
[00:13:57.800 --> 00:13:59.440]  所以保羅說
[00:13:59.440 --> 00:14:01.920]  這個稱義本身是一份禮物
[00:14:01.920 --> 00:14:03.600]  是白白的
[00:14:03.600 --> 00:14:06.440]  以致我們如果停留在這裡
[00:14:06.440 --> 00:14:08.080]  就會出現剛才我所講
[00:14:08.080 --> 00:14:09.000]  一些人所講
[00:14:09.000 --> 00:14:13.320]  喂 我已經有了簽證去天堂
[00:14:13.320 --> 00:14:15.600]  因為我在報道會一舉手
[00:14:15.600 --> 00:14:16.600]  我信耶穌
[00:14:16.600 --> 00:14:17.400]  我決志
[00:14:17.400 --> 00:14:20.080]  頂拱騎馬圖
[00:14:20.080 --> 00:14:21.360]  我已經信耶穌
[00:14:21.360 --> 00:14:22.640]  我就可以去天堂
[00:14:22.640 --> 00:14:23.960]  已經在護照那邊
[00:14:23.960 --> 00:14:26.880]  創天堂入口
[00:14:26.880 --> 00:14:29.440]  如果停留在第一個字
[00:14:29.440 --> 00:14:30.680]  真的是這個意思
[00:14:30.680 --> 00:14:33.480]  不過還有第二個字
[00:14:33.480 --> 00:14:35.040]  不過講第二個字
[00:14:35.040 --> 00:14:37.240]  講到第二個字叫救贖
[00:14:37.240 --> 00:14:39.800]  這個英文字叫redemption
[00:14:39.800 --> 00:14:41.480]  這個原文的意思
[00:14:41.480 --> 00:14:44.640]  是一個商業的語氣
[00:14:44.640 --> 00:14:46.680]  是做生意的語氣
[00:14:46.680 --> 00:14:48.760]  剛才那個是法庭的語氣
[00:14:48.760 --> 00:14:51.160]  這個字是交易的語氣
[00:14:51.160 --> 00:14:55.320]  就是說當時有些有錢人
[00:14:55.320 --> 00:14:56.600]  他們有很多奴隸
[00:14:56.600 --> 00:14:57.520]  很多奴隸
[00:14:57.520 --> 00:15:00.720]  如果有些奴隸的朋友
[00:15:00.720 --> 00:15:01.920]  想跟主人說
