
[00:00:00.000 --> 00:00:02.000]  浩仔,主席,平安!
[00:05:30.000 --> 00:05:34.000]  到了耶穌時代之前七百多年
[00:05:34.000 --> 00:05:38.000]  已經被阿述國侵略
[00:05:38.000 --> 00:05:42.000]  北國的以色列國已經不再成為一個國家
[00:05:42.000 --> 00:05:46.000]  被阿述國侵入了他們民族的人
[00:05:46.000 --> 00:05:50.000]  一起通婚
[00:05:50.000 --> 00:05:54.000]  到了耶穌時代已經是七百多年後
[00:05:54.000 --> 00:05:58.000]  七、八代的日子他們已經通婚
[00:05:58.000 --> 00:06:02.000]  已經沒有了自己猶太的純種血統的民族
[00:06:02.000 --> 00:06:06.000]  另一個民族就是撒瑪利亞
[00:06:06.000 --> 00:06:10.000]  猶太人苦苦經營,那麼多年來
[00:06:10.000 --> 00:06:14.000]  他們承傳了大衛的子孫血統
[00:06:14.000 --> 00:06:18.000]  也是猶太人,他們很著重我們是猶太人
[00:06:18.000 --> 00:06:22.000]  我們是上帝的選民
[00:06:22.000 --> 00:06:26.000]  於是他們看不起撒瑪利亞人,他們是兒族
[00:06:26.000 --> 00:06:30.000]  今天我們可能也會覺得
[00:06:30.000 --> 00:06:34.000]  他們很英俊
[00:06:34.000 --> 00:06:38.000]  但是當時的猶太人很忌諱
[00:06:38.000 --> 00:06:42.000]  我們不會和撒瑪利亞人接觸,因為他們是不潔的
[00:06:42.000 --> 00:06:46.000]  會影響我們的
[00:06:46.000 --> 00:06:50.000]  所以這個婦人覺得很奇怪,為什麼
[00:06:50.000 --> 00:06:54.000]  這個猶太人的男人會和我說話
[00:06:54.000 --> 00:06:58.000]  很不尋常
[00:06:58.000 --> 00:07:02.000]  於是這個婦人一邊跟她說
[00:07:02.000 --> 00:07:06.000]  她就說,先生,你又
[00:07:06.000 --> 00:07:10.000]  沒有打水的器具
[00:07:10.000 --> 00:07:14.000]  又沒有打水的工具
[00:07:14.000 --> 00:07:18.000]  你又不知道,其實我們這個井是雅各井
[00:07:18.000 --> 00:07:22.000]  是我們祖先留給我們的,你問我拿水喝
[00:07:22.000 --> 00:07:26.000]  接著你又說你有水喝
[00:07:26.000 --> 00:07:30.000]  如果你知道誰在問你拿水喝的時候,你必定
[00:07:30.000 --> 00:07:34.000]  會馬上給他
[00:07:34.000 --> 00:07:38.000]  於是其實一直發展下去的時候
[00:07:38.000 --> 00:07:42.000]  耶穌就一直和這個婦人去聊天
[00:07:42.000 --> 00:07:46.000]  其實更加不尋常的事情還有幾個
[00:07:46.000 --> 00:07:50.000]  就是當這個時間
[00:07:50.000 --> 00:07:54.000]  是正午十二點鐘的時候,就不是一個打水的日子
[00:07:54.000 --> 00:07:58.000]  所以是合適的時間
[00:07:58.000 --> 00:08:02.000]  因為當時的天氣,好像今天一樣
[00:08:02.000 --> 00:08:06.000]  今天也有三十多度,但是當時
[00:08:06.000 --> 00:08:10.000]  以色列的地土,中東的地方,可以是四十多度的高溫
[00:08:10.000 --> 00:08:14.000]  在這樣的高溫的情況下
[00:08:14.000 --> 00:08:18.000]  正常的婦人不會出來打水
[00:08:18.000 --> 00:08:22.000]  因為太熱了,要麼早上早一點
[00:08:22.000 --> 00:08:26.000]  下午黃昏三四點的時間,白天沒那麼曬的時候
[00:08:26.000 --> 00:08:30.000]  去打水,因為都很遠的,因為在城外
[00:08:30.000 --> 00:08:34.000]  打水,一進一出,可能很遠
[00:08:34.000 --> 00:08:38.000]  已經濕透了,每次可能一桶的
[00:08:38.000 --> 00:08:42.000]  一瓶的水,可能要來回幾次,他們不會
[00:08:42.000 --> 00:08:46.000]  選擇最辛苦的時間,但是這個女人是
[00:08:46.000 --> 00:08:50.000]  正午十二點鐘,為什麼要在這個時間打水
[00:08:50.000 --> 00:08:54.000]  難道她是故意去打水,出汗,做運動
[00:08:54.000 --> 00:08:58.000]  不是的,當我們看下去的時候,我們知道這個女人
[00:08:58.000 --> 00:09:02.000]  是故意選擇這個時間,因為沒有人了
[00:09:02.000 --> 00:09:06.000]  不想見到人,我們慢慢知道她的背景的時候
[00:09:06.000 --> 00:09:10.000]  你就會更加發現,其實這個女人是不想
[00:09:10.000 --> 00:09:14.000]  遇到街坊的村民,因為她的
[00:09:14.000 --> 00:09:18.000]  身世很複雜,還有一個不尋常的
[00:09:18.000 --> 00:09:22.000]  情況,就是當
[00:09:22.000 --> 00:09:26.000]  整個
[00:09:26.000 --> 00:09:30.000]  過程裡面,耶穌
[00:09:30.000 --> 00:09:34.000]  和這個婦人要去見面的時候,耶穌是
[00:09:34.000 --> 00:09:38.000]  故意去撒瑪利亞,因為經文一路說
[00:09:38.000 --> 00:09:42.000]  耶穌跟門徒說,我必須要去耶路撒冷
[00:09:42.000 --> 00:09:46.000]  但其實這個必須這個字,由撒冷一路必須去
[00:09:46.000 --> 00:09:50.000]  撒瑪利亞,其實不一定要經過這條路
[00:09:50.000 --> 00:09:54.000]  其實當時耶穌和門徒要去加利利
[00:09:54.000 --> 00:09:58.000]  由南去到北,但是他們要經過撒瑪利亞
[00:09:58.000 --> 00:10:02.000]  但是一般的猶太人是不會經過撒瑪利亞,剛才講過
[00:10:02.000 --> 00:10:06.000]  他們不想,不想見到這幫人,也不想跟他們
[00:10:06.000 --> 00:10:10.000]  有什麼靠近,所以他們通常都是繞路的,或者有其他不同的地方
[00:10:10.000 --> 00:10:14.000]  有不同的路線,是不會經過撒瑪利亞
[00:10:14.000 --> 00:10:18.000]  但是耶穌說,我必須要經過撒瑪利亞
[00:10:18.000 --> 00:10:22.000]  所以其實整件事,整個故事的目的
[00:10:22.000 --> 00:10:26.000]  其實是耶穌故意要去撒瑪利亞
[00:10:26.000 --> 00:10:30.000]  故意走這條路的,而故意遇到
[00:10:30.000 --> 00:10:34.000]  這個撒瑪利亞婦人,是耶穌親自去尋找
[00:10:34.000 --> 00:10:38.000]  這個撒瑪利亞婦人,所以你可以試想一下
[00:10:38.000 --> 00:10:42.000]  如果你是當時的門徒,你會覺得很奇怪
[00:10:42.000 --> 00:10:46.000]  為什麼耶穌要走這條路,不是走那一條路?
[00:10:46.000 --> 00:10:50.000]  我們平時猶太人都走這條路,繞過撒瑪利亞,為什麼要去?
[00:10:50.000 --> 00:10:54.000]  不過他們不敢問,一直跟著耶穌走
[00:10:54.000 --> 00:10:58.000]  但是耶穌就去到撒瑪利亞,定義尋找撒瑪利亞婦人
[00:10:58.000 --> 00:11:02.000]  我們去到這裡,看到
[00:11:02.000 --> 00:11:06.000]  耶穌的心腸
[00:11:06.000 --> 00:11:10.000]  為什麼耶穌要特地去找祂呢?
[00:11:10.000 --> 00:11:14.000]  事件繼續走下去,繼續下去的時候就會看到
[00:11:14.000 --> 00:11:18.000]  當耶穌問這個婦人拿水喝的時候
[00:11:18.000 --> 00:11:22.000]  於是耶穌就說,其實我有活水
[00:11:22.000 --> 00:11:26.000]  我可以賜給人,人就可以永遠不渴
[00:11:26.000 --> 00:11:30.000]  這個婦人突然間眼前一亮
[00:11:30.000 --> 00:11:34.000]  你竟然有水,是可以永遠不渴
[00:11:34.000 --> 00:11:38.000]  那你可不可以讓我喝?耶穌說好
[00:11:38.000 --> 00:11:42.000]  我讓你喝,不如你叫你的丈夫來
[00:11:42.000 --> 00:11:46.000]  突然間這個女人就打了一個凸,我沒有丈夫
[00:11:46.000 --> 00:11:50.000]  耶穌更加說,是的,你說得對,你沒有丈夫
[00:11:50.000 --> 00:11:54.000]  因為現在跟你一起的人不是你丈夫
[00:11:54.000 --> 00:11:58.000]  以前你有五個丈夫
[00:11:58.000 --> 00:12:02.000]  這個女人突然間很緊張
[00:12:02.000 --> 00:12:06.000]  如果你突然間被人知道你的身世
[00:12:06.000 --> 00:12:10.000]  但我把這些事情都說出來
[00:12:10.000 --> 00:12:14.000]  接著你自己也呆了,我相信當時這個女人也呆了
[00:12:14.000 --> 00:12:18.000]  現在這個時代,起底在手機上
[00:12:18.000 --> 00:12:22.000]  按兩按,我知道你是誰,你的背景是很平常
[00:12:22.000 --> 00:12:26.000]  但是當時,第一世紀,耶穌時代
[00:12:26.000 --> 00:12:30.000]  被人起底,這個婦人
[00:12:30.000 --> 00:12:34.000]  很緊張,什麼事?難道我的消息
[00:12:34.000 --> 00:12:38.000]  一直傳到猶太人的地方,人人都知道我的身世
[00:12:38.000 --> 00:12:42.000]  還是這個是一個高人?
[00:12:42.000 --> 00:12:48.000]  於是這個女人就說,我很想問你一個問題,高人
[00:12:48.000 --> 00:12:52.000]  所以就來到今天這個經文的開始
[00:12:52.000 --> 00:12:56.000]  先生,我看出你是一個先知
[00:12:56.000 --> 00:13:00.000]  你試想一下,你今天
[00:13:00.000 --> 00:13:04.000]  完成了崇拜,走出去之後,你看到一個
[00:13:04.000 --> 00:13:08.000]  你平時都看不到他在崇基禮拜堂的附近範圍
[00:13:08.000 --> 00:13:12.000]  他可能長長的頭髮,鬍鬚白白
[00:13:12.000 --> 00:13:16.000]  像個智慧老人一樣走在你面前
[00:13:16.000 --> 00:13:20.000]  你一知道他是一個勁人,你會想問他一個問題
[00:13:20.000 --> 00:13:24.000]  你會問他什麼問題?通常遇到一些這麼厲害的人
[00:13:24.000 --> 00:13:28.000]  你當然會問一些你自己心裡很想解答的
[00:13:28.000 --> 00:13:32.000]  積極了很久的人生問題,是不是?
[00:13:32.000 --> 00:13:36.000]  或者,如果你知道他知道所有事情,就像先知一樣
[00:13:36.000 --> 00:13:40.000]  你會問他什麼?今天這個問題就是
[00:13:40.000 --> 00:13:44.000]  先生,請問我們的樓市,股市什麼時候可以升回?
[00:13:44.000 --> 00:13:48.000]  或者先生,我旁邊這位
[00:13:48.000 --> 00:13:52.000]  是不是我的終身伴侶?是否值得信任?是否值得跟他結婚?
[00:13:52.000 --> 00:13:56.000]  你會問一些很關切的,很重要的問題
[00:13:56.000 --> 00:14:00.000]  但這個老婦人問的是什麼問題?她說先生
[00:14:00.000 --> 00:14:04.000]  你們猶太人就說在耶路撒冷那裡
[00:14:04.000 --> 00:14:08.000]  去敬拜,但是我們撒瑪利亞人
[00:14:08.000 --> 00:14:12.000]  就說在這一座山,我們基里森山
[00:14:12.000 --> 00:14:16.000]  才是最傳統,也是比較久的歷史
[00:14:16.000 --> 00:14:20.000]  因為當時摩西在聖山那裡
[00:14:20.000 --> 00:14:24.000]  去祝福我們十二支派,包括我們
[00:14:24.000 --> 00:14:28.000]  誰才是一個敬拜真正的地方
[00:14:28.000 --> 00:14:32.000]  於是耶穌回答她
[00:14:32.000 --> 00:14:36.000]  耶穌怎樣回答她?說,夫人
[00:14:36.000 --> 00:14:40.000]  你當信我,事後將到
[00:14:40.000 --> 00:14:44.000]  真正拜父的,用心靈和誠實去拜祂
[00:14:44.000 --> 00:14:48.000]  拜的地方不是在耶路撒冷,也不是在
[00:14:48.000 --> 00:14:52.000]  基里森山
[00:14:52.000 --> 00:14:56.000]  這個老婦人是在問一條
[00:14:56.000 --> 00:15:00.000]  地方的問題,哪裡才是可以
[00:15:00.000 --> 00:15:04.000]  敬拜神,真正敬拜神,有神同在的地方
[00:15:04.000 --> 00:15:08.000]  但是其實耶穌再回答她的
[00:15:08.000 --> 00:15:12.000]  就不只是地方
[00:15:12.000 --> 00:15:16.000]  耶穌一直回答這個老婦人
[00:15:16.000 --> 00:15:20.000]  其實耶穌知道這個老婦人背後問的不是地點的問題
[00:15:20.000 --> 00:15:24.000]  是什麼問題?因為這個
[00:15:24.000 --> 00:15:28.000]  老婦人背後的背景,其實她不只是想找一個
[00:15:28.000 --> 00:15:32.000]  真實敬拜神的地方,而是想找一個
[00:15:32.000 --> 00:15:36.000]  真實能夠依靠的對象
[00:15:36.000 --> 00:15:40.000]  為什麼這樣說呢?因為其實
[00:15:40.000 --> 00:15:44.000]  以前我一直在教會成長,讀聖經的時候
[00:15:44.000 --> 00:15:48.000]  讀到這一段經文都說到這個撒瑪利亞夫人有五個丈夫
[00:15:48.000 --> 00:15:52.000]  我們心裏面都有一種感覺
[00:15:52.000 --> 00:15:56.000]  就是這個夫人應該可能不是很正經的人
[00:15:56.000 --> 00:16:00.000]  或者是一個妓女,我心裏面都是這樣想的
[00:16:00.000 --> 00:16:04.000]  但是當我們明白當時的
[00:16:04.000 --> 00:16:08.000]  處境,我們會明白多一些
[00:16:08.000 --> 00:16:12.000]  原來當時第一世紀耶穌時代的一個處境是什麼處境呢?
[00:16:12.000 --> 00:16:16.000]  當時的社會的背景都是男尊女卑的時代
[00:16:16.000 --> 00:16:20.000]  就好像我們中國人上幾代一樣
[00:16:20.000 --> 00:16:24.000]  今天我們很明白男女平等的重要
[00:16:24.000 --> 00:16:28.000]  但是當時都是男尊女卑
[00:16:28.000 --> 00:16:32.000]  而一個女士要在一個社會裏面建立一個身份
[00:16:32.000 --> 00:16:36.000]  和角色有一個地位,必須要在一個家庭的組織裏面
[00:16:36.000 --> 00:16:40.000]  必須要靠一個男士,男人
[00:16:40.000 --> 00:16:44.000]  所以這個女士一旦沒有了丈夫的時候
[00:16:44.000 --> 00:16:48.000]  她們成為寡婦,成為被休妻的人
[00:16:48.000 --> 00:16:52.000]  於是她在社會裏面就沒有地位,沒有身份,沒有價值
[00:16:52.000 --> 00:16:56.000]  當你明白這件事的時候,我們就會
[00:16:56.000 --> 00:17:00.000]  看回其實這個婦人,你與她說她是一個
[00:17:00.000 --> 00:17:04.000]  不潔的人,或者是一個不正經的人
[00:17:04.000 --> 00:17:08.000]  那不如我們就相信其實她是一個
[00:17:08.000 --> 00:17:12.000]  很破碎的人,她一次一次被人遺棄
[00:17:12.000 --> 00:17:16.000]  而當時的社會制度,休妻也是一件很平常的事
[00:17:16.000 --> 00:17:20.000]  就是說,一個男人
[00:17:20.000 --> 00:17:24.000]  是可以隨時因為任何的理由,或者是沒有理由的情況下
[00:17:24.000 --> 00:17:28.000]  去休妻的,就是說,你為什麼今天
[00:17:28.000 --> 00:17:32.000]  今晚才煮飯,煮的飯又淡又沒味
[00:17:32.000 --> 00:17:36.000]  休得,你今天為什麼多了幾條皺紋
[00:17:36.000 --> 00:17:40.000]  又休得,或者
[00:17:40.000 --> 00:17:44.000]  你為什麼出話頂撞我
[00:17:44.000 --> 00:17:48.000]  你揶揄我,休得,任何的原因
[00:17:48.000 --> 00:17:52.000]  所以這個婦人一次又一次的
[00:17:52.000 --> 00:17:56.000]  受傷害,被遺棄,又或者可能當時
[00:17:56.000 --> 00:18:00.000]  的男人會比較短命,可能
[00:18:00.000 --> 00:18:04.000]  很快的會離世,死亡,因為
[00:18:04.000 --> 00:18:08.000]  任何原因,她都要另外去再嫁,所以
[00:18:08.000 --> 00:18:12.000]  這個女人嫁過一次又一次,嫁過一次又一次
[00:18:12.000 --> 00:18:16.000]  有五次的傷害
[00:18:16.000 --> 00:18:20.000]  究竟哪裡才是她真正可以依靠的地方
[00:18:20.000 --> 00:18:24.000]  所以其實這個女人是在問這個問題
[00:18:24.000 --> 00:18:28.000]  鼎智培,今天我們來到主的面前去崇拜主
[00:18:28.000 --> 00:18:32.000]  你找到真正依靠的對象了嗎?
[00:18:32.000 --> 00:18:36.000]  而蘇達這個婦人
[00:18:36.000 --> 00:18:40.000]  告訴她,不是
[00:18:40.000 --> 00:18:44.000]  撒瑪利亞,你不是基地心山,也不是
[00:18:44.000 --> 00:18:48.000]  尤撒冷,是我
[00:18:48.000 --> 00:18:52.000]  耶穌怎麼告訴她呢?祂說
[00:18:52.000 --> 00:18:56.000]  事後將到,如今就是了
[00:18:56.000 --> 00:19:00.000]  真正拜父的,必須用心靈和誠實去拜他
[00:19:00.000 --> 00:19:04.000]  上帝是個靈,所以敬拜父的
[00:19:04.000 --> 00:19:08.000]  應該用心靈和誠實去拜他
[00:19:08.000 --> 00:19:12.000]  耶穌說,其實你一直尋找
[00:19:12.000 --> 00:19:16.000]  的依靠不是這些地方
[00:19:16.000 --> 00:19:20.000]  而是我自己,因為救恩是從
[00:19:20.000 --> 00:19:24.000]  猶太人那裡出來,那為什麼
[00:19:24.000 --> 00:19:28.000]  用心靈和誠實去拜他,就是在說耶穌祂自己呢?
[00:19:28.000 --> 00:19:32.000]  因為耶穌在說
[00:19:32.000 --> 00:19:36.000]  心靈這個字,其實就是
[00:19:36.000 --> 00:19:40.000]  在原文裡面沒有心字,是說靈字,因為我們一般說
[00:19:40.000 --> 00:19:44.000]  我們要用心靈去敬拜神,是說我們的心靈
[00:19:44.000 --> 00:19:48.000]  我們必須要切切實實,很清心地去敬拜主
[00:19:48.000 --> 00:19:52.000]  是的,但是這道聖經裡面
[00:19:52.000 --> 00:19:56.000]  耶穌想說的是有另一個層次,這裏說的心靈
[00:19:56.000 --> 00:20:00.000]  是說靈,而整個約翰福音
[00:20:00.000 --> 00:20:04.000]  是說靈這個字,就是聖靈
[00:20:04.000 --> 00:20:08.000]  所以其實耶穌在說的心靈,這個靈字
[00:20:08.000 --> 00:20:12.000]  是指向聖靈,而誠實
[00:20:12.000 --> 00:20:16.000]  也可以解作真理,所以
[00:20:16.000 --> 00:20:20.000]  有些日本人說要按真理去敬拜神
[00:20:20.000 --> 00:20:24.000]  頂子妹想說,什麼是真理?
[00:20:24.000 --> 00:20:28.000]  這個世界還有沒有真理?頂子妹,有
[00:20:28.000 --> 00:20:32.000]  耶穌就是真理,在聖經裡面
[00:20:32.000 --> 00:20:36.000]  耶穌說,我就是道路,真理,生命
[00:20:36.000 --> 00:20:40.000]  耶穌就是那個真理,在原文裡面
[00:20:40.000 --> 00:20:44.000]  更加有一個貫徹,就是
[00:20:44.000 --> 00:20:48.000]  唯一是那個真理
[00:20:48.000 --> 00:20:52.000]  耶穌在跟這個婦人說,我們怎樣
[00:20:52.000 --> 00:20:56.000]  可以有真正的依靠,我們真正敬拜的對象
[00:20:56.000 --> 00:21:00.000]  是耶穌的自己,是因為我們要用
[00:21:00.000 --> 00:21:04.000]  聖靈和耶穌基督的自己
[00:21:04.000 --> 00:21:08.000]  去敬拜天父,所以整句的意思
[00:21:08.000 --> 00:21:12.000]  是說我們必須在聖靈裡面
[00:21:12.000 --> 00:21:16.000]  和在耶穌基督裡面去敬拜天父
[00:21:16.000 --> 00:21:20.000]  什麼是在聖靈裡面去敬拜神?
[00:21:20.000 --> 00:21:24.000]  聖靈最大其中一個
[00:21:24.000 --> 00:21:28.000]  功能就是要讓我們
[00:21:28.000 --> 00:21:32.000]  明白真理,我們其實在聖經裡面
[00:21:32.000 --> 00:21:36.000]  都看到很多的例子,一班門徒跟了耶穌
[00:21:36.000 --> 00:21:40.000]  很多年,三年多,但是他們
[00:21:40.000 --> 00:21:44.000]  好像都一知半解,對上帝,對耶穌的事跡
[00:21:44.000 --> 00:21:50.000]  好像都是半明半解,好像上個星期
[00:21:50.000 --> 00:21:54.000]  耶穌還在問五餅二魚
[00:21:54.000 --> 00:21:58.000]  耶穌就做了五餅二魚的神蹟
[00:21:58.000 --> 00:22:02.000]  門徒很大,然後轉過頭,耶穌在另一個地方
[00:22:02.000 --> 00:22:06.000]  用七個餅,幾條小魚,去餵飽四千人
[00:22:06.000 --> 00:22:10.000]  但是他們都是一頭霧水,不知道耶穌的心意
[00:22:10.000 --> 00:22:14.000]  要耶穌再一次解釋,就算到了耶穌
[00:22:14.000 --> 00:22:18.000]  復活升天,那些門徒還在問耶穌
[00:22:18.000 --> 00:22:22.000]  耶穌,你德國回來復興以色列的時候
[00:22:22.000 --> 00:22:26.000]  是不是就是現在?
[00:22:26.000 --> 00:22:30.000]  有時候都搞到耶穌,我相信如果我們是耶穌都很生氣
[00:22:30.000 --> 00:22:34.000]  你都不明白,直到什麼時候明白呢?
[00:22:34.000 --> 00:22:38.000]  去到薛蘭村,當聖靈降臨之後
[00:22:38.000 --> 00:22:42.000]  他們就好像通達了,是吧?
[00:22:42.000 --> 00:22:46.000]  那班門徒,彼得,他們去到不同的地方傳福音
[00:22:46.000 --> 00:22:50.000]  三千人信主,五千人信主,說到救藥
[00:22:50.000 --> 00:22:54.000]  新約,耶穌基督救恩,彌賽亞,就是耶穌的自己
[00:22:54.000 --> 00:22:58.000]  然後,伊平講鬼,很多的能力
[00:22:58.000 --> 00:23:02.000]  能夠在使徒裡面彰顯出來
[00:23:02.000 --> 00:23:06.000]  甚至他們有勇氣,大膽的承認
[00:23:06.000 --> 00:23:10.000]  我們是屬於主的,屬於耶穌的
[00:23:10.000 --> 00:23:14.000]  他們在公會上就說,信循神,不信循人是應該的
[00:23:14.000 --> 00:23:18.000]  有多大的勇氣,是吧?
[00:23:18.000 --> 00:23:22.000]  這是聖靈的工作,當我們在聖靈裡面
[00:23:22.000 --> 00:23:26.000]  去敬拜天父的時候,聖靈又讓我們明白
[00:23:26.000 --> 00:23:30.000]  耶穌基督救恩,上帝的心意,祂的心腸
[00:23:30.000 --> 00:23:34.000]  去到真理,耶穌基督就是那個真理
[00:23:34.000 --> 00:23:38.000]  以致我們可以在耶穌基督裡面
[00:23:38.000 --> 00:23:42.000]  在聖靈裡面,去敬拜天父
[00:23:42.000 --> 00:23:46.000]  這個關係,就是這段經文想講的核心
[00:23:46.000 --> 00:23:50.000]  告訴我們知道,其實
[00:23:50.000 --> 00:23:54.000]  我們和上主的關係,我們今天去敬拜神
[00:23:54.000 --> 00:23:58.000]  其實就是這份三一的關係
[00:23:58.000 --> 00:24:02.000]  讓我們能夠來到上主的面前
[00:24:02.000 --> 00:24:06.000]  丁智培,今天我們來到神的面前
[00:24:06.000 --> 00:24:10.000]  我們說要去敬拜神,那敬拜是什麼意思呢?
[00:24:10.000 --> 00:24:14.000]  是不是我們回來就是一個敬拜呢?
[00:24:14.000 --> 00:24:18.000]  我們和神的關係,有沒有因此而建立起來
[00:24:18.000 --> 00:24:22.000]  造就起來?我們是不是找到真正的依靠
