
[00:00:00.000 --> 00:00:10.000]  讓我讀出羅馬書十一章三十三節和第十二章的一至二節,作為我們今日的經過。
[00:12:05.000 --> 00:12:07.000]  我愛教會,
[00:12:07.000 --> 00:12:10.000]  我愛身體復活,
[00:12:10.000 --> 00:12:12.000]  我愛聚得赦免,
[00:12:12.000 --> 00:12:15.000]  我愛永生。
[00:12:15.000 --> 00:12:17.000]  我相信如果是這樣看的時候,
[00:12:17.000 --> 00:12:20.000]  將愛注入《仕途信經》裡面,
[00:12:20.000 --> 00:12:22.000]  我們不否定《仕途信經》的價值,
[00:12:22.000 --> 00:12:23.000]  因為在當時裡面,
[00:12:23.000 --> 00:12:29.000]  《仕途信經》成為了基督教鞏固信仰的很重要的基礎。
[00:12:29.000 --> 00:12:34.000]  但是如果我們今天將這個信仰的信字,
[00:12:34.000 --> 00:12:37.000]  同時注入愛的時候,
[00:12:37.000 --> 00:12:43.000]  這是解釋了很多理性上無法解釋的東西。
[00:12:43.000 --> 00:12:47.000]  愛有時候不是用理性去解釋的。
[00:12:47.000 --> 00:12:49.000]  所以我們在這裡看到,
[00:12:49.000 --> 00:12:50.000]  保羅就說:
[00:12:50.000 --> 00:12:54.000]  「我以上帝的慈悲勸你們。」
[00:12:54.000 --> 00:12:57.000]  這一段的恩順清義的上帝的奧秘,
[00:12:57.000 --> 00:12:59.000]  就是耶穌基督。
[00:12:59.000 --> 00:13:01.000]  我們對耶穌基督的認信,
[00:13:01.000 --> 00:13:06.000]  必然一定建立在對耶穌基督的愛慕裡面。
[00:13:06.000 --> 00:13:08.000]  你信耶穌,
[00:13:08.000 --> 00:13:11.000]  但你可以不愛耶穌。
[00:13:11.000 --> 00:13:14.000]  但是一個真正愛慕耶穌的人,
[00:13:14.000 --> 00:13:18.000]  他必定會篤信耶穌基督。
[00:13:18.000 --> 00:13:20.000]  你愛你的太太,
[00:13:20.000 --> 00:13:22.000]  你必然會信她,
[00:13:22.000 --> 00:13:24.000]  信你說的話,
[00:13:24.000 --> 00:13:26.000]  她不會騙你。
[00:13:26.000 --> 00:13:28.000]  所以愛和信裡面,
[00:13:28.000 --> 00:13:29.000]  保羅就說:
[00:13:29.000 --> 00:13:32.000]  「如今常傳的有信有望有愛,
[00:13:32.000 --> 00:13:36.000]  其中最大的就是愛。」
[00:13:36.000 --> 00:13:38.000]  我們很多時候,
[00:13:38.000 --> 00:13:43.000]  用理性去分析我們的信仰,
[00:13:43.000 --> 00:13:46.000]  只能夠有時候去到一個地步,
[00:13:46.000 --> 00:13:51.000]  就是始老不通。
[00:13:51.000 --> 00:13:54.000]  我們需要從另外一個轉換,
[00:13:54.000 --> 00:13:58.000]  所以William Berkeley就告訴我們,
[00:13:58.000 --> 00:14:03.000]  這個我們需要上帝給我們有頭腦,
[00:14:03.000 --> 00:14:07.000]  人有責任去盡量去思考,
[00:14:07.000 --> 00:14:11.000]  但是有時候頭腦到了極限的時候,
[00:14:11.000 --> 00:14:14.000]  人只能夠接受上帝的恩典,
[00:14:14.000 --> 00:14:16.000]  和讚美上帝。
[00:14:16.000 --> 00:14:19.000]  這個就是我們在崇拜的裡面,
[00:14:19.000 --> 00:14:23.000]  我們就看到今天教會的一些地方,
[00:14:23.000 --> 00:14:26.000]  需要我們重新調教。
[00:14:26.000 --> 00:14:30.000]  崇拜不是一個純理性的結合,
[00:14:30.000 --> 00:14:35.000]  崇拜是一個用愛來融和。
[00:14:35.000 --> 00:14:40.000]  或許我們對其他的基督宗教的派別,
[00:14:40.000 --> 00:14:42.000]  我們認識得比較少,
[00:14:42.000 --> 00:14:46.000]  如果你去到東正教崇拜的時候,
[00:14:46.000 --> 00:14:51.000]  你不是單單聽,
[00:14:51.000 --> 00:14:56.000]  東正教的崇拜是一個眼睛的崇拜,
[00:14:56.000 --> 00:14:59.000]  和心靈的崇拜。
[00:14:59.000 --> 00:15:02.000]  我們中國這麼多的學者,
[00:15:02.000 --> 00:15:05.000]  英時先生曾經提出過,
[00:15:05.000 --> 00:15:14.000]  或許我們應該從心學來代替神學,
[00:15:14.000 --> 00:15:19.000]  中國的心學來代替西方的神學架構,
[00:15:19.000 --> 00:15:22.000]  西方的神學是一個理性的架構,
[00:15:22.000 --> 00:15:27.000]  但我們中國的學問是一個講心性的學問,
[00:15:27.000 --> 00:15:29.000]  兩者如何調和呢?
[00:15:29.000 --> 00:15:34.000]  我相信這是神學要努力做的功夫。
[00:15:34.000 --> 00:15:36.000]  舉個例子來說,
[00:15:36.000 --> 00:15:40.000]  我們有些地方是沒有辦法能夠明白的,
[00:15:40.000 --> 00:15:44.000]  我們今天在教會崇拜當中,
[00:15:44.000 --> 00:15:51.000]  我們的禱告裏面,常常宣稱「我信上帝」,
[00:15:51.000 --> 00:15:57.000]  上帝是誰呢?
[00:15:57.000 --> 00:16:03.000]  如果你留意一下我們中國古代的文獻裏面,
[00:16:03.000 --> 00:16:05.000]  特別是甲骨文裏面,
[00:16:05.000 --> 00:16:10.000]  這個上帝其實是一個普通名詞,
[00:16:10.000 --> 00:16:14.000]  他叫帝,這個人很威嚴等等,
[00:16:14.000 --> 00:16:17.000]  所以他在上,我們叫他上,
[00:16:17.000 --> 00:16:19.000]  所以在整個程序裏面,
[00:16:19.000 --> 00:16:22.000]  他有上帝、有中帝、有下帝,
[00:16:22.000 --> 00:16:26.000]  是一個普通名詞。
[00:16:26.000 --> 00:16:29.000]  我們如何來稱呼他呢?
[00:16:29.000 --> 00:16:31.000]  當你稱呼這個上帝的時候,
[00:16:31.000 --> 00:16:36.000]  你如何來表達出你所相信的上帝呢?
[00:16:36.000 --> 00:16:38.000]  有一個很簡單的,
[00:16:38.000 --> 00:16:40.000]  大家沒有留意的,
[00:16:40.000 --> 00:16:47.000]  為何我們的祈禱一定是奉主耶穌的名求?
[00:16:47.000 --> 00:16:51.000]  是不是很多時候我們都有說結束這句話?
[00:16:51.000 --> 00:16:54.000]  奉主耶穌的名求,
[00:16:54.000 --> 00:16:56.000]  就是告訴我們知道,
[00:16:56.000 --> 00:16:58.000]  我所稱呼的上帝,
[00:16:58.000 --> 00:17:03.000]  神、主、天主、上主等等,
[00:17:03.000 --> 00:17:06.000]  一定是透過耶穌基督裏面,
[00:17:06.000 --> 00:17:08.000]  透過耶穌基督,
[00:17:08.000 --> 00:17:12.000]  我們的呼喚就成為一個專有的名詞,
[00:17:12.000 --> 00:17:15.000]  這個就成為一個特別的名詞,
[00:17:15.000 --> 00:17:19.000]  所以在舊約裏面叫做耶和華,
[00:17:19.000 --> 00:17:22.000]  新約裏面就沒有耶和華這三個字,
[00:17:22.000 --> 00:17:26.000]  但是有上、主、主這個字。
[00:17:26.000 --> 00:17:29.000]  我們今天看到這個問題就是,
[00:17:29.000 --> 00:17:32.000]  無論我們的思想有多發達,
[00:17:32.000 --> 00:17:35.000]  我們的神學架構有多複雜,
[00:17:35.000 --> 00:17:40.000]  在呼喚上帝的時候,
[00:17:40.000 --> 00:17:42.000]  最適切的,
[00:17:42.000 --> 00:17:45.000]  就最好你不要出聲,
[00:17:45.000 --> 00:17:47.000]  你望著上帝,
[00:17:47.000 --> 00:17:49.000]  你心目中的那個上帝,
[00:17:49.000 --> 00:17:53.000]  你望著祂四目相投,
[00:17:53.000 --> 00:17:55.000]  然後你叫一聲,
[00:17:55.000 --> 00:17:57.000]  啊!
[00:17:57.000 --> 00:17:59.000]  這個啊!的聲音裏面,
[00:17:59.000 --> 00:18:02.000]  就覺得你的感嘆,
[00:18:02.000 --> 00:18:07.000]  就覺得這個偉大、慈祥、仁愛、信實、公義、和平,
[00:18:07.000 --> 00:18:11.000]  等等都集於一身的上帝,
[00:18:11.000 --> 00:18:16.000]  啊!表達你對祂的敬畏、愛慕、尊重。
[00:18:16.000 --> 00:18:20.000]  如果你留意在伊斯蘭教裏面,
[00:18:20.000 --> 00:18:23.000]  他們稱那個阿拉,
[00:18:23.000 --> 00:18:26.000]  原來阿拉這個字,
[00:18:26.000 --> 00:18:29.000]  其實是一個形容詞,
[00:18:29.000 --> 00:18:32.000]  只能夠形容上帝的屬性,
[00:18:32.000 --> 00:18:34.000]  美麗、公義、信實、和平,
[00:18:34.000 --> 00:18:35.000]  等等等等,
[00:18:35.000 --> 00:18:41.000]  是最少有九十九個不同的表達,
[00:18:41.000 --> 00:18:45.000]  但仍然他沒有叫出上帝的名字出來,
[00:18:45.000 --> 00:18:47.000]  叫不到,
[00:18:47.000 --> 00:18:51.000]  所以他形容這個阿拉是什麼,
[00:18:51.000 --> 00:18:52.000]  今天我們都一樣,
[00:18:52.000 --> 00:18:54.000]  理性解答不到的問題,
[00:18:54.000 --> 00:18:57.000]  我們就承認理性的限度,
[00:18:57.000 --> 00:19:00.000]  我們就要從另一個角度去找,
[00:19:00.000 --> 00:19:03.000]  這個就是我們在後現代裏面的要求,
[00:19:03.000 --> 00:19:08.000]  我們應該從這個奧秘和愛慕,
[00:19:08.000 --> 00:19:11.000]  去尋找認識這位恩信、
[00:19:11.000 --> 00:19:15.000]  清義、道成人生的耶穌基督。
[00:19:15.000 --> 00:19:21.000]  所以他在十一章後面就很清楚告訴我們,
[00:19:21.000 --> 00:19:24.000]  他說這個是一個奧秘,
[00:19:24.000 --> 00:19:26.000]  是一個智慧,
[00:19:26.000 --> 00:19:30.000]  是我不能夠完全理解的,
[00:19:30.000 --> 00:19:33.000]  講完之後,
[00:19:33.000 --> 00:19:35.000]  普羅就在十二章一開始說,
[00:19:35.000 --> 00:19:37.000]  所以呢,
[00:19:37.000 --> 00:19:39.000]  你知道這個是一個奧秘,
[00:19:39.000 --> 00:19:40.000]  上帝就是一個奧秘,
[00:19:40.000 --> 00:19:44.000]  上帝就是一個大愛,
[00:19:44.000 --> 00:19:46.000]  所以你們要怎麼做呢?
[00:19:46.000 --> 00:19:47.000]  所以他說,
[00:19:47.000 --> 00:19:49.000]  我以上帝的慈悲勸你們,
[00:19:49.000 --> 00:19:52.000]  將身體當作活祭,
[00:19:52.000 --> 00:19:53.000]  在你們的生活行為裏面,
[00:19:53.000 --> 00:19:55.000]  行上帝所喜悅的事情,
[00:19:55.000 --> 00:19:57.000]  不要效法這個世界,
[00:19:57.000 --> 00:20:00.000]  是心意更新而變化。
[00:20:00.000 --> 00:20:02.000]  這個心意更新而變化,
[00:20:02.000 --> 00:20:05.000]  就是我們今天所缺乏的東西。
[00:20:05.000 --> 00:20:07.000]  我們今天要明白到,
[00:20:07.000 --> 00:20:11.000]  這個心更新而變化裏面,
[00:20:11.000 --> 00:20:16.000]  就是將我們的信仰不斷地轉化。
[00:20:16.000 --> 00:20:20.000]  羅馬書的作者卡巴,
[00:20:20.000 --> 00:20:25.000]  被認為是他寫完的羅馬書,
[00:20:25.000 --> 00:20:26.000]  有人形容他說,
[00:20:26.000 --> 00:20:28.000]  他有一天晚上,
[00:20:28.000 --> 00:20:30.000]  就走到教會,
[00:20:30.000 --> 00:20:32.000]  摸上了教會的鐘樓,
[00:20:32.000 --> 00:20:33.000]  黑漆漆的,
[00:20:33.000 --> 00:20:34.000]  亂摸,
[00:20:34.000 --> 00:20:35.000]  摸到有一條繩子,
[00:20:35.000 --> 00:20:38.000]  他就在繩子裏面摸著,
[00:20:38.000 --> 00:20:44.000]  就敲響了教堂的鐘聲。
[00:20:44.000 --> 00:20:47.000]  羅馬書當時的解釋就是,
[00:20:47.000 --> 00:20:48.000]  卡巴的解釋就是,
[00:20:48.000 --> 00:20:54.000]  好像他在黑暗當中敲響了鐘聲,
[00:20:54.000 --> 00:20:58.000]  讓人恍然一悟。
[00:20:58.000 --> 00:21:02.000]  卡巴對羅馬書是怎樣的解釋呢?
[00:21:02.000 --> 00:21:04.000]  卡巴很清楚地說,
[00:21:04.000 --> 00:21:06.000]  人要直接認識上帝,
[00:21:06.000 --> 00:21:08.000]  不可能。
[00:21:08.000 --> 00:21:10.000]  參與上帝的決定,
[00:21:10.000 --> 00:21:11.000]  不可能。
[00:21:11.000 --> 00:21:13.000]  想控制上帝,約束上帝,
[00:21:13.000 --> 00:21:15.000]  世界承擔義務,
[00:21:15.000 --> 00:21:18.000]  和他建立一種互相互動的關係,
[00:21:18.000 --> 00:21:20.000]  不可能。
[00:21:20.000 --> 00:21:22.000]  什麼都不可能。
[00:21:22.000 --> 00:21:24.000]  他就很簡單地說,
[00:21:24.000 --> 00:21:25.000]  唯一的就是,
[00:21:25.000 --> 00:21:27.000]  你要認識上帝,
[00:21:27.000 --> 00:21:32.000]  就要正正地面對祂來祈禱,
[00:21:32.000 --> 00:21:39.000]  因為祂是在人難以企及的光芒籠罩當中,
[00:21:39.000 --> 00:21:42.000]  所以人站在上帝的面前,
[00:21:42.000 --> 00:21:44.000]  我們要明白,
[00:21:44.000 --> 00:21:49.000]  我們沒辦法能夠完全知道祂是誰,
[00:21:49.000 --> 00:21:53.000]  如果用純理性來解決我們基督信仰的時候,
[00:21:53.000 --> 00:21:57.000]  這是一個死胡同。
[00:21:57.000 --> 00:21:59.000]  但是我們需要明白,
[00:21:59.000 --> 00:22:01.000]  就是愛在裡面。
[00:22:01.000 --> 00:22:04.000]  所以聖經裡面很強調,
[00:22:04.000 --> 00:22:06.000]  神就是愛。
[00:22:06.000 --> 00:22:12.000]  今天我們需要在對上帝的認識裡面,
[00:22:12.000 --> 00:22:14.000]  就是在我們的禱告,
[00:22:14.000 --> 00:22:18.000]  面對面對祂禱告的時候。
[00:22:18.000 --> 00:22:20.000]  我很多很多年前,
[00:22:20.000 --> 00:22:22.000]  遇見一位青年人,
[00:22:22.000 --> 00:22:24.000]  當時我也是青年人,
[00:22:24.000 --> 00:22:27.000]  他從大陸下來,
[00:22:27.000 --> 00:22:30.000]  但是有人帶他去教會,
[00:22:30.000 --> 00:22:34.000]  他就很喜歡讀聖經,
[00:22:34.000 --> 00:22:36.000]  聖經上上讀,
[00:22:36.000 --> 00:22:39.000]  他只是在地盤做泥工,
[00:22:39.000 --> 00:22:43.000]  這個青年人裡面,他真的很渴望,
[00:22:43.000 --> 00:22:46.000]  因為他讀得聖經多,
[00:22:46.000 --> 00:22:48.000]  去參加青年團契,
[00:22:48.000 --> 00:22:51.000]  每個人都以為他很熟悉,
[00:22:51.000 --> 00:22:54.000]  請他去祈禱,
[00:22:54.000 --> 00:22:58.000]  因為他一開始很熟悉聖經,
[00:22:58.000 --> 00:23:02.000]  請某某某弟兄為我們團契開始祈禱,
[00:23:02.000 --> 00:23:06.000]  其實他接觸了基督教也是幾個月的時候,
[00:23:06.000 --> 00:23:10.000]  他懂得幾多你們這些宗教人士說什麼,
[00:23:10.000 --> 00:23:13.000]  那麼多屬靈的渣男的術語,
[00:23:13.000 --> 00:23:15.000]  他不知道,
[00:23:15.000 --> 00:23:17.000]  叫他去祈禱,又不知道怎麼去祈禱,
[00:23:17.000 --> 00:23:20.000]  只有硬著頭皮起來,
[00:23:20.000 --> 00:23:26.000]  他的禱告可以勝過很多神學的巨著,
[00:23:26.000 --> 00:23:31.000]  他起來的時候就說,
[00:23:31.000 --> 00:23:41.000]  「上帝啊,你真是沒得頂啊,你真是沒得頂啊。」
[00:23:41.000 --> 00:23:48.000]  這一句話其實他概括了對上帝那種形容,
[00:23:48.000 --> 00:23:51.000]  第一他是用上帝是你,
[00:23:51.000 --> 00:23:54.000]  他不是說上帝他是沒得頂,
[00:23:54.000 --> 00:23:57.000]  他說上帝你真是沒得頂,
[00:23:57.000 --> 00:24:01.000]  我和你的關係裡面,我是很卑微,
[00:24:01.000 --> 00:24:04.000]  但我知道你是愛我,
[00:24:04.000 --> 00:24:08.000]  所以這些說話表達出我們今天在信仰裡面,
[00:24:08.000 --> 00:24:13.000]  不可以純粹以一個理性來概括我們的信仰,
[00:24:13.000 --> 00:24:18.000]  我們必定需要有一個感性的信仰在裡面,
[00:24:18.000 --> 00:24:28.000]  這個道成肉身是在我們今天的崇拜當中是用奧秘來看的,
[00:24:28.000 --> 00:24:31.000]  我剛才在東正教的崇拜裡面,
[00:24:31.000 --> 00:24:34.000]  他們是用眼睛去崇拜,
[00:24:34.000 --> 00:24:36.000]  他們用心靈去崇拜,
[00:24:36.000 --> 00:24:39.000]  我問過一位東正教的姐妹,
[00:24:39.000 --> 00:24:43.000]  「我想多些了解一下你們東正教的神學是什麼。」
[00:24:43.000 --> 00:24:46.000]  她馬上回答我一句,
[00:24:46.000 --> 00:24:49.000]  「你不用看什麼神學的書籍,
[00:24:49.000 --> 00:24:56.000]  你來參加我們東正教的崇拜就可以了。」
[00:24:56.000 --> 00:25:00.000]  結果我去了不同的東正教教堂的崇拜,
[00:25:00.000 --> 00:25:02.000]  包括了Coptic Church,
[00:25:02.000 --> 00:25:04.000]  埃及政教,
[00:25:04.000 --> 00:25:06.000]  他們同時很強調,
[00:25:06.000 --> 00:25:09.000]  在他們整個崇拜的架構裡面,
[00:25:09.000 --> 00:25:11.000]  整個崇拜的建築裡面,
[00:25:11.000 --> 00:25:12.000]  佈置裡面,
[00:25:12.000 --> 00:25:16.000]  每一處能夠放得下的,
[00:25:16.000 --> 00:25:19.000]  都是一個記號,
[00:25:19.000 --> 00:25:21.000]  是一個信仰的記號,
[00:25:21.000 --> 00:25:23.000]  讓人認識上帝的記號。
[00:25:23.000 --> 00:25:25.000]  所以你去到裡面的時候,
[00:25:25.000 --> 00:25:26.000]  看到教堂裡面,
[00:25:26.000 --> 00:25:29.000]  特別是歐洲的教堂裡面,
[00:25:29.000 --> 00:25:32.000]  你花一年的時間,
[00:25:32.000 --> 00:25:39.000]  都沒有辦法完全了解一座教堂裡面的所有設計。
[00:25:39.000 --> 00:25:42.000]  這個就表達出,
[00:25:42.000 --> 00:25:45.000]  他們對崇拜裡面是透過眼睛,
[00:25:45.000 --> 00:25:48.000]  所以他們很強調這個icon,
[00:25:48.000 --> 00:25:49.000]  這個聖像,
[00:25:49.000 --> 00:25:52.000]  他們叫聖像脈觀,
