
[00:00:00.000 --> 00:00:01.600]  各位特興姊妹平安
[00:01:50.900 --> 00:01:56.200]  都有記載耶穌騎驢進入耶路撒冷這件事
[00:01:56.200 --> 00:01:58.500]  當然如果你仔細看聖經的話
[00:01:58.500 --> 00:02:00.900]  你說原來每一卷的福音書
[00:02:00.900 --> 00:02:02.800]  都有它一些特色的地方
[00:02:02.800 --> 00:02:04.700]  就是有些不同的地方
[00:02:04.700 --> 00:02:06.400]  但是總的來說
[00:02:06.400 --> 00:02:09.800]  就是迎接基督的王權
[00:02:09.800 --> 00:02:15.000]  臨到這班主的子民的身上
[00:02:15.000 --> 00:02:16.900]  所以我們今天的主日
[00:02:16.900 --> 00:02:19.000]  是稱為中之主日
[00:02:19.000 --> 00:02:22.600]  特別提到呼喊和撒拿
[00:02:22.600 --> 00:02:27.300]  原來整個搖動中樹枝的記載
[00:02:27.300 --> 00:02:29.600]  原來只是記載在約翰福音的說話
[00:02:29.600 --> 00:02:31.700]  今天就沒有搖動中樹枝
[00:02:31.700 --> 00:02:34.200]  不過在教會的傳統裡面
[00:02:34.200 --> 00:02:37.000]  我們今天叫做中之主日
[00:02:37.000 --> 00:02:39.000]  在這張圖的右手邊
[00:02:39.000 --> 00:02:41.700]  你會看到耶穌的行程
[00:02:41.700 --> 00:02:43.600]  就在逾越節的前六天
[00:02:43.600 --> 00:02:46.900]  祂在百大里是接受受高的
[00:02:46.900 --> 00:02:49.100]  一個婦女的受高
[00:02:49.100 --> 00:02:52.900]  在這個路程裡面祂又去到橄欖山
[00:02:52.900 --> 00:02:56.000]  接著祂去百法崎這個地方
[00:02:56.000 --> 00:02:58.200]  就進入耶路撒冷
[00:02:58.200 --> 00:03:01.900]  經過吸輪谷
[00:03:01.900 --> 00:03:04.200]  我們很熟悉的
[00:03:04.200 --> 00:03:08.000]  赫西瑪利園在途中也有經過
[00:03:08.000 --> 00:03:09.600]  在這段的旅程裡面
[00:03:09.600 --> 00:03:11.700]  我們看到耶穌基督
[00:03:11.700 --> 00:03:14.300]  祂是有前呼後擁
[00:03:14.300 --> 00:03:17.200]  有很多人沿途
[00:03:17.200 --> 00:03:22.200]  隨著耶穌的進入是歡呼的
[00:03:22.200 --> 00:03:24.300]  今天我們也思考到
[00:03:24.300 --> 00:03:26.500]  我們一班屬主的餘女
[00:03:26.500 --> 00:03:31.200]  我們當如何去迎接主進入我們的生命
[00:03:31.200 --> 00:03:35.000]  這個是我們生命裡面一個的寓表
[00:03:35.000 --> 00:03:38.300]  也是代表今天主的王權
[00:03:38.300 --> 00:03:40.000]  昔日如何進入耶路撒冷
[00:03:40.000 --> 00:03:43.000]  今天祂是如何進入我們的生命當中
[00:03:43.000 --> 00:03:45.900]  讓我們同心的禱告
[00:03:45.900 --> 00:03:48.300]  慈愛天父我們贊頌你
[00:03:48.300 --> 00:03:51.600]  今天是中之主日
[00:03:51.600 --> 00:03:55.600]  就是主祈奴進入耶路撒冷的日子
[00:03:55.600 --> 00:03:59.200]  今天我們去重讀這一段經文的時候
[00:03:59.200 --> 00:04:03.100]  再一次想到今天我們的身份
[00:04:03.100 --> 00:04:06.700]  我們究竟是那一班呼擁的群眾
[00:04:06.700 --> 00:04:09.300]  還是我們好像小奴區一樣
[00:04:09.300 --> 00:04:12.400]  謙卑順服的為主所用
[00:04:12.400 --> 00:04:13.600]  主祈奴去幫助我們
[00:04:13.600 --> 00:04:16.400]  讓我們思想到在經文裡面
[00:04:16.400 --> 00:04:17.700]  究竟我們的生命
[00:04:17.700 --> 00:04:20.400]  如何去連結於這段經文
[00:04:20.400 --> 00:04:22.100]  繼續提醒我們
[00:04:22.100 --> 00:04:25.100]  主要在我們生命裡面作望
[00:04:25.100 --> 00:04:26.200]  感謝你
[00:04:26.200 --> 00:04:26.900]  誰聽月立
[00:04:26.900 --> 00:04:28.800]  我們在你面前的禱告
[00:04:28.800 --> 00:04:30.200]  祈禱感恩交托
[00:04:30.200 --> 00:04:31.000]  奉基督
[00:04:31.000 --> 00:04:32.800]  得聖名字祈求
[00:04:32.800 --> 00:04:34.400]  阿們
[00:04:34.400 --> 00:04:38.200]  我們迎接主進入生命的第一個途徑
[00:04:38.200 --> 00:04:42.200]  就是我們要謙功順服接待主
[00:04:42.200 --> 00:04:45.400]  在經文的第一到第五節
[00:04:45.400 --> 00:04:48.600]  我們有幾個字眼我們要留意的
[00:04:48.600 --> 00:04:51.100]  就是耶穌基督一開始
[00:04:51.100 --> 00:04:53.600]  準備進入耶路撒冷的時候
[00:04:53.600 --> 00:04:56.000]  祂就先打發兩個門徒
[00:04:56.000 --> 00:04:57.100]  對他們說
[00:04:57.100 --> 00:04:59.400]  你們要往對面的村子裡面
[00:04:59.400 --> 00:05:01.600]  就會立刻看見一匹驢
[00:05:01.600 --> 00:05:02.900]  生在那裡
[00:05:02.900 --> 00:05:04.300]  還有驢區
[00:05:04.300 --> 00:05:05.900]  驢區就是小驢
[00:05:05.900 --> 00:05:07.100]  就是這個
[00:05:07.100 --> 00:05:09.700]  我們相信這個驢是沒有驢
[00:05:09.700 --> 00:05:12.300]  這個驢區是小驢
[00:05:12.300 --> 00:05:13.900]  解開這些驢的時候
[00:05:13.900 --> 00:05:16.900]  就牽到主耶穌我們這裡來
[00:05:16.900 --> 00:05:20.700]  如果有人問你們的時候
[00:05:20.700 --> 00:05:24.300]  你們就說主要用他們
[00:05:24.300 --> 00:05:26.800]  那個人就會立刻讓你們牽來
[00:05:26.800 --> 00:05:30.600]  這件事發生是要應驗先知所講的話
[00:05:30.600 --> 00:05:32.300]  要對石安的兒女說
[00:05:32.300 --> 00:05:33.000]  看啊
[00:05:33.000 --> 00:05:35.400]  你的王來到你這裡
[00:05:35.400 --> 00:05:37.400]  天和地騎著驢
[00:05:37.400 --> 00:05:39.000]  騎著小驢
[00:05:39.000 --> 00:05:42.000]  就是驢的驅子
[00:05:42.000 --> 00:05:43.800]  很多人讀這段經文的時候
[00:05:43.800 --> 00:05:47.300]  立刻就會想到一個很特殊的情況
[00:05:47.300 --> 00:05:49.400]  就是主很厲害
[00:05:49.400 --> 00:05:51.600]  祂就叫兩個門徒去
[00:05:51.600 --> 00:05:53.400]  它是一個預言
[00:05:53.400 --> 00:05:55.000]  當祂去到那裡的時候
[00:05:55.000 --> 00:05:57.200]  祂就會看見一匹驢
[00:05:57.200 --> 00:05:59.300]  然後有人來問的時候
[00:05:59.300 --> 00:06:01.300]  就說主要用
[00:06:01.300 --> 00:06:05.600]  就是說主有一種預先知道的能力
[00:06:05.600 --> 00:06:09.200]  當然主是可以預先知道的能力當然有
[00:06:09.200 --> 00:06:11.300]  但是其實最簡單的解釋就是說
[00:06:11.300 --> 00:06:14.800]  主早已安排這件事件
[00:06:14.800 --> 00:06:18.600]  就是安排有人預先安排這匹驢
[00:06:18.600 --> 00:06:22.600]  以及驢驅讓主的門徒可以牽來
[00:06:22.600 --> 00:06:27.100]  這個應該是一個最直接了解的這段經文
[00:06:27.100 --> 00:06:32.200]  而特別留意的地方就是主要用他們
[00:06:32.200 --> 00:06:35.000]  在四福音裡面馬太福音是很特別
[00:06:35.000 --> 00:06:37.600]  它特別是提到有兩匹的驢
[00:06:37.600 --> 00:06:40.100]  一匹就是母驢
[00:06:40.100 --> 00:06:41.900]  一匹就是小驢
[00:06:41.900 --> 00:06:44.300]  其他的福音書沒有強調這一點
[00:06:44.300 --> 00:06:46.000]  只是一隻驢而已
[00:06:46.000 --> 00:06:49.800]  但是唯一馬太福音這裡就是用兩隻驢
[00:06:49.800 --> 00:06:53.500]  但是無論如何這兩隻驢怎麼分工呢
[00:06:53.500 --> 00:06:56.100]  我們相信主耶穌騎的驢
[00:06:56.100 --> 00:06:58.600]  就是騎在小驢那裡的
[00:06:58.600 --> 00:07:01.500]  祂是騎著小驢驢的驅子的
[00:07:01.500 --> 00:07:04.200]  那隻母驢為什麼要在旁邊呢
[00:07:04.200 --> 00:07:06.200]  有些人的解釋我也接受的
[00:07:06.200 --> 00:07:10.200]  就是說因為那隻小驢可能就是太年輕了
[00:07:10.200 --> 00:07:11.700]  還沒有被人騎過
[00:07:11.700 --> 00:07:13.800]  可能經過祂有什麼驚慌的時候
[00:07:13.800 --> 00:07:15.600]  祂就會動來動去
[00:07:15.600 --> 00:07:18.200]  使騎的人不穩定也不一定
[00:07:18.200 --> 00:07:23.200]  所以有母驢伴著小驢
[00:07:23.200 --> 00:07:25.700]  就令這匹小驢放心了
[00:07:25.700 --> 00:07:27.500]  就可以一路去走
[00:07:27.500 --> 00:07:29.700]  就可以穩定了
[00:07:29.700 --> 00:07:35.700]  另外我們也看到這段聖經裡面提到
[00:07:35.700 --> 00:07:40.600]  「這時發生是要應驗先知所說的話」
[00:07:40.600 --> 00:07:43.000]  這裡第五節引用的
[00:07:43.000 --> 00:07:46.100]  祂說「看啊!你的王來到你這裏」
[00:07:46.100 --> 00:07:47.800]  「謙和地騎著驢」
[00:07:47.800 --> 00:07:50.000]  「騎著小驢驢的驅子」
[00:07:50.000 --> 00:07:53.200]  這段經文就是應驗
[00:07:53.200 --> 00:07:57.400]  撒加利亞書九章九節的經文
[00:07:57.400 --> 00:07:59.000]  那我們就會很奇怪了
[00:07:59.000 --> 00:08:01.100]  為什麼主耶穌
[00:08:01.100 --> 00:08:04.000]  一個王者或者一個尊貴的
[00:08:04.000 --> 00:08:07.000]  竟然騎著一個小驢驅
[00:08:07.000 --> 00:08:12.000]  是不是很不配合主的身份呢?
[00:08:12.000 --> 00:08:13.700]  原來很有趣的
[00:08:13.700 --> 00:08:18.300]  驢驅在猶太人的文化裡面
[00:08:18.300 --> 00:08:21.900]  並非那麼簡單
[00:08:21.900 --> 00:08:24.400]  固然祂是普通的一匹動物
[00:08:24.400 --> 00:08:25.800]  是輔重的
[00:08:25.800 --> 00:08:27.200]  是幫助人
[00:08:27.200 --> 00:08:30.900]  但是原來驢驅在猶太人的歷史裡面
[00:08:30.900 --> 00:08:33.500]  有一個很重要的位置
[00:08:33.500 --> 00:08:36.000]  當我們讀到這段經文的時候
[00:08:36.000 --> 00:08:38.200]  可能會令當時的讀者
[00:08:38.200 --> 00:08:40.100]  想起在《列王記》上
[00:08:40.100 --> 00:08:42.900]  一章三十二到三十五節
[00:08:42.900 --> 00:08:44.100]  究竟是什麼事呢?
[00:08:44.100 --> 00:08:45.800]  原來就是大衛
[00:08:45.800 --> 00:08:50.100]  當時就指定所羅門繼任祂作王
[00:08:50.100 --> 00:08:51.400]  繼任祂作王
[00:08:51.400 --> 00:08:54.000]  就跟這一匹驢有什麼關係呢?
[00:08:54.000 --> 00:08:55.600]  或者驢驅有什麼關係呢?
[00:08:55.600 --> 00:08:57.600]  我讀給大家聽你就知道了
[00:08:57.600 --> 00:09:00.300]  在《列王記》上一章三十二節
[00:09:00.300 --> 00:09:03.000]  當時就是大衛王就說
[00:09:03.000 --> 00:09:05.700]  要召薩督祭司、拿丹先知
[00:09:05.700 --> 00:09:09.500]  夜河夜帶的兒子比拿雅到我這裡來
[00:09:09.500 --> 00:09:11.400]  他們就來到王的面前
[00:09:11.400 --> 00:09:12.700]  王對他們說
[00:09:12.700 --> 00:09:14.800]  要帶領你們主的僕人
[00:09:14.800 --> 00:09:17.000]  讓我兒子所羅門
[00:09:17.000 --> 00:09:19.100]  騎我自己的女子
[00:09:19.100 --> 00:09:21.000]  騎我自己的女子
[00:09:21.000 --> 00:09:22.900]  送他下到姬墳
[00:09:22.900 --> 00:09:26.000]  在那裡,薩督祭司和拿丹先知
[00:09:26.000 --> 00:09:28.700]  要高他作以色列的王
[00:09:28.700 --> 00:09:30.800]  你們也要吹角雪
[00:09:30.800 --> 00:09:32.300]  所羅門萬歲
[00:09:32.300 --> 00:09:34.300]  你們要跟隨他上來
[00:09:34.300 --> 00:09:36.700]  使他坐在我的王位上
[00:09:36.700 --> 00:09:38.700]  他要接續我作王
[00:09:38.700 --> 00:09:42.500]  我以立他作以色列和猶大的君王
[00:09:42.500 --> 00:09:44.300]  原來這一匹的女子
[00:09:44.300 --> 00:09:46.300]  這一匹的牲口
[00:09:46.300 --> 00:09:48.200]  原來有特別的意思
[00:09:48.200 --> 00:09:51.400]  就是代表著作王的
[00:09:51.400 --> 00:09:53.500]  所以我們看到
[00:09:53.500 --> 00:09:55.200]  整件事件
[00:09:55.200 --> 00:09:59.000]  可以說是耶穌刻意的安排
[00:09:59.000 --> 00:10:00.800]  很高調地
[00:10:00.800 --> 00:10:02.200]  騎著驢
[00:10:02.200 --> 00:10:05.100]  要進入耶路撒冷
[00:10:05.100 --> 00:10:07.200]  大家很記得
[00:10:07.200 --> 00:10:09.200]  在耶穌以前的侍奉
[00:10:09.200 --> 00:10:10.700]  祂沒有那麼高調
[00:10:10.700 --> 00:10:12.600]  耶穌就算行了神蹟
[00:10:12.600 --> 00:10:13.600]  醫了人
[00:10:13.600 --> 00:10:14.600]  祂也說
[00:10:14.600 --> 00:10:16.800]  不要將這件事宣揚出去
[00:10:16.800 --> 00:10:19.500]  當然那些人不聽就宣揚了出去
[00:10:19.500 --> 00:10:23.200]  但是這次耶穌是很刻意地
[00:10:23.200 --> 00:10:27.100]  安排整件事件的出現
[00:10:27.100 --> 00:10:29.400]  原來有一個特別的原因
[00:10:29.400 --> 00:10:31.600]  就是祂要去應驗
[00:10:31.600 --> 00:10:34.900]  聖經裡面所說的話
[00:10:34.900 --> 00:10:37.300]  耶穌說到這個預言
[00:10:37.300 --> 00:10:39.900]  就是針對祂自己來說的
[00:10:39.900 --> 00:10:42.900]  因為耶穌就是大衛的後裔
[00:10:42.900 --> 00:10:46.500]  耶穌基督就是要願意作王
[00:10:46.500 --> 00:10:50.500]  大家知道以色列民自從耶路撒冷被毀之後
[00:10:50.500 --> 00:10:52.100]  他們沒有了自己的國家
[00:10:52.100 --> 00:10:53.600]  所以他們漂流
[00:10:53.600 --> 00:10:56.400]  甚至他們重建了城牆
[00:10:56.400 --> 00:10:58.000]  重建了聖殿
[00:10:58.000 --> 00:11:02.200]  但是他們仍然都不是一個獨立的國家
[00:11:02.200 --> 00:11:05.400]  但是直到耶穌要進入這件事的時候
[00:11:05.400 --> 00:11:07.200]  祂就要作王
[00:11:07.200 --> 00:11:09.800]  再次坐上皇位上
[00:11:09.800 --> 00:11:13.600]  當然這件事也引起很多人去想
[00:11:13.600 --> 00:11:18.700]  耶穌會不會就是要帶領他們推翻羅馬的政權
[00:11:18.700 --> 00:11:22.100]  當然這些就是當時的人的想法
[00:11:22.100 --> 00:11:24.000]  但是耶穌祂做這件事
[00:11:24.000 --> 00:11:25.400]  最重要的目的
[00:11:25.400 --> 00:11:30.700]  就是祂要去應驗舊約的預言
[00:11:30.700 --> 00:11:32.200]  在這段聖經裡面
[00:11:32.200 --> 00:11:35.500]  特別說到「謙和」這個字
[00:11:35.500 --> 00:11:37.400]  形容「謙和」這個字
[00:11:37.400 --> 00:11:41.500]  在馬太裡面是特別用在兩個地方
[00:11:41.500 --> 00:11:44.300]  在十一章二十九節用「柔和」
[00:11:44.300 --> 00:11:47.400]  在第五章五節八幅裡面說到是「溫柔」
[00:11:47.400 --> 00:11:49.600]  原來都是同一個原文同一個字
[00:11:49.600 --> 00:11:51.400]  「謙和」這個字
[00:11:51.400 --> 00:11:53.400]  在這個字裡面
[00:11:53.400 --> 00:11:59.500]  特別說到透過這個路區來表現這種特質
[00:11:59.500 --> 00:12:03.300]  我們知道騎驢既然是這麼謙和
[00:12:03.300 --> 00:12:05.000]  那相對是什麼呢
[00:12:05.000 --> 00:12:07.200]  相對來說就是「戰馬」
[00:12:07.200 --> 00:12:10.300]  就是騎著戰馬海船入城
[00:12:10.300 --> 00:12:12.100]  好像是以一個君臨天下
[00:12:12.100 --> 00:12:15.500]  好像是以一個勝利者的姿態來循行
[00:12:15.500 --> 00:12:20.100]  這兩個是一個鬼然不同的形象
[00:12:20.100 --> 00:12:22.500]  耶穌祂騎的不是馬
[00:12:22.500 --> 00:12:26.600]  因為騎馬就是代表祂要來征服
[00:12:26.600 --> 00:12:28.400]  耶穌是不需要的
[00:12:28.400 --> 00:12:32.200]  耶穌掌權祂只是騎著驢就可以了
[00:12:32.200 --> 00:12:33.500]  而這個「驢」字
[00:12:33.500 --> 00:12:40.300]  是象徵服務、謙卑、苦難與和平
[00:12:40.300 --> 00:12:43.800]  耶穌已經掌權祂騎著驢子的耶穌
[00:12:43.800 --> 00:12:47.700]  祂是和平的君王
[00:12:47.700 --> 00:12:49.100]  馬太在這裡強調
[00:12:49.100 --> 00:12:51.600]  耶穌這個象徵性的舉動
[00:12:51.600 --> 00:12:53.600]  確是為了顯示
[00:12:53.600 --> 00:12:59.200]  祂就是所有眾人期盼來的尼塞亞
[00:12:59.200 --> 00:13:02.400]  不過這位尼塞亞的勝利行程
[00:13:02.400 --> 00:13:05.100]  不是為了炫耀祂的威勢
[00:13:05.100 --> 00:13:06.500]  等待祂的
[00:13:06.500 --> 00:13:09.700]  其實是侮辱和苦難
[00:13:09.700 --> 00:13:13.700]  這個事件是耶穌向人宣告自己
[00:13:13.700 --> 00:13:15.300]  是尼塞亞的到來
[00:13:15.300 --> 00:13:17.200]  是神的兒子
[00:13:17.200 --> 00:13:22.300]  是拯救世人的救主
[00:13:22.300 --> 00:13:27.600]  當我去默想這段經文的時候
[00:13:27.600 --> 00:13:30.600]  這匹驢和祂的驢驅子
[00:13:30.600 --> 00:13:33.600]  就成為我一個默想的對象
[00:13:33.600 --> 00:13:36.800]  在去年我們《尋根之旅》裡面
[00:13:36.800 --> 00:13:38.200]  有一個活動
[00:13:38.200 --> 00:13:39.900]  就是用這段經文
[00:13:39.900 --> 00:13:43.300]  當然它是用另一個福音書的經文
[00:13:43.300 --> 00:13:44.600]  但是這段經文裡面
[00:13:44.600 --> 00:13:46.800]  講到這個驢驅子
[00:13:46.800 --> 00:13:48.500]  一個小驢的時候
[00:13:48.500 --> 00:13:52.400]  祂就給了一個練習也好
[00:13:52.400 --> 00:13:55.800]  其實或者是講一個屬靈的操練也好
[00:13:55.800 --> 00:13:58.200]  或者是一個默想的練習也好
[00:13:58.200 --> 00:14:02.000]  祂希望這匹驢這麼美就不是祂畫的
[00:14:02.000 --> 00:14:04.000]  祂是預先勾畫出來的
[00:14:04.000 --> 00:14:08.900]  祂是叫我們把背景和顏色填上去的
[00:14:08.900 --> 00:14:11.800]  其實最重要的也不是畫這幅畫
[00:14:11.800 --> 00:14:14.800]  其實最重要是這幅畫裡面
[00:14:14.800 --> 00:14:18.700]  帶給我自己的一個反思
[00:14:18.700 --> 00:14:22.100]  我們就有一句經文
[00:14:22.100 --> 00:14:23.400]  可能太小了
[00:14:23.400 --> 00:14:24.300]  簡單來說
[00:14:24.300 --> 00:14:26.700]  綠色的框框裡面
[00:14:26.700 --> 00:14:30.000]  就講到主要我們跟隨祂的人
[00:14:30.000 --> 00:14:32.200]  是要盡責門的
[00:14:32.200 --> 00:14:34.000]  我們要盡責門
[00:14:34.000 --> 00:14:35.400]  而下面粉紅色
[00:14:35.400 --> 00:14:39.000]  我就寫了四句的說話
[00:14:39.000 --> 00:14:40.500]  這又不是詩
[00:14:40.500 --> 00:14:43.100]  不過就有一點點感受
[00:14:43.100 --> 00:14:44.900]  我讀給大家聽
[00:14:44.900 --> 00:14:46.800]  一生裝備
[00:14:46.800 --> 00:14:48.700]  為走擇路
[00:14:48.700 --> 00:14:50.600]  全心竭力
[00:14:50.600 --> 00:14:53.100]  進入豐盛
[00:14:53.100 --> 00:14:57.200]  我就想起自己作為主所用的牢區
[00:14:57.200 --> 00:14:59.600]  彷彿是主所用的牢區
[00:14:59.600 --> 00:15:03.700]  一生裡面都是裝備自己為主所用
[00:15:03.700 --> 00:15:06.600]  但是我們走的卻是一條擇路
[00:15:06.600 --> 00:15:09.900]  但是我們的態度就是我們要全心竭力
[00:15:09.900 --> 00:15:12.800]  進入主的豐盛
[00:15:12.800 --> 00:15:13.900]  什麼是豐盛?
[00:15:13.900 --> 00:15:16.700]  豐盛就是主為我們預備的
[00:15:16.700 --> 00:15:18.600]  人體來是一條擇路
[00:15:18.600 --> 00:15:21.100]  人體來是一條艱辛的道路
[00:15:21.100 --> 00:15:24.500]  卻是透過我們信服
[00:15:24.500 --> 00:15:28.900]  我們能夠進入神的豐盛
[00:15:28.900 --> 00:15:31.400]  最近在《每日讀經.釋義》裡面
[00:15:31.400 --> 00:15:34.200]  我們完成了讀《利未記》
[00:15:34.200 --> 00:15:37.100]  《利未記》很多時候
[00:15:37.100 --> 00:15:39.900]  聖潔是一個重要的主題
[00:15:39.900 --> 00:15:44.400]  大家知道聖潔的意思就是要分別為聖
[00:15:44.400 --> 00:15:45.500]  分別為聖
[00:15:45.500 --> 00:15:51.600]  目的就是要我們能夠獻上自己為神所用
[00:15:51.600 --> 00:15:53.900]  當我去默想這段經文的時候
[00:15:53.900 --> 00:15:57.600]  我就想到主所用的牢區
[00:15:57.600 --> 00:16:02.000]  被神、被主耶穌騎的這匹牢區
[00:16:02.000 --> 00:16:04.700]  清楚知道自己的使命
[00:16:04.700 --> 00:16:09.500]  就是要帶耶穌進入聖城裡面
[00:16:09.500 --> 00:16:11.400]  就彷彿令我想起
[00:16:11.400 --> 00:16:16.400]  今天究竟我們每一個蒙神拯救的兒女
[00:16:16.400 --> 00:16:20.300]  我們的人生照命為何呢?
[00:16:20.300 --> 00:16:22.400]  今天神拯救了我們
[00:16:22.400 --> 00:16:24.000]  不只是叫我們
[00:16:24.000 --> 00:16:28.000]  「信耶穌,得永生,上天堂,享永福」
[00:16:28.000 --> 00:16:30.400]  不是!神今天拯救我們
[00:16:30.400 --> 00:16:32.100]  我們仍然在世上
[00:16:32.100 --> 00:16:33.800]  我們仍然在地上
[00:16:33.800 --> 00:16:35.800]  我們有一個任務
[00:16:35.800 --> 00:16:37.000]  我們的任務
[00:16:37.000 --> 00:16:42.800]  就是要透過我們的生命來彰顯我們主的榮耀
[00:16:42.800 --> 00:16:44.300]  主其實是很威榮的
[00:16:44.300 --> 00:16:47.100]  主不需要我們為祂增添什麼榮耀
[00:16:47.100 --> 00:16:49.500]  但是今天我們能夠成為祂的牢區
[00:16:49.500 --> 00:16:52.700]  指我們成為祂所用的
[00:16:52.700 --> 00:16:56.000]  其實我們心裡面有沒有一種渴想
[00:16:56.000 --> 00:16:57.400]  我們有沒有渴想
[00:16:57.400 --> 00:17:03.400]  立志作主的小牢區為祂所用
[00:17:03.400 --> 00:17:07.600]  當我們找到這個目標、這個方向的時候
[00:17:07.600 --> 00:17:09.400]  我們一生都是裝備
[00:17:09.400 --> 00:17:13.700]  我們一生都是預備自己為神所用
[00:17:13.700 --> 00:17:16.400]  基督徒的生命各有不同
[00:17:16.400 --> 00:17:18.100]  各有不同的帶領
[00:17:18.100 --> 00:17:20.400]  有些人好像我一樣
[00:17:20.400 --> 00:17:22.000]  被神去揀選
[00:17:22.000 --> 00:17:23.400]  成為祂的傳道人
[00:17:23.400 --> 00:17:26.000]  但是更多人是被揀選
[00:17:26.000 --> 00:17:27.300]  在各行各業
[00:17:27.300 --> 00:17:28.800]  在祂的崗位裡面
[00:17:28.800 --> 00:17:30.500]  在祂的家庭裡面
[00:17:30.500 --> 00:17:32.100]  在祂的工作上面
[00:17:32.100 --> 00:17:34.200]  怎樣顯揚主
[00:17:34.200 --> 00:17:37.300]  我們都要成為一個主所用的人
[00:17:37.300 --> 00:17:39.400]  我們都要分別為性
[00:17:39.400 --> 00:17:42.100]  獻上我們的生命
[00:17:42.100 --> 00:17:42.800]  弟兄姊妹
[00:17:42.800 --> 00:17:45.100]  今天我們不單止在主日的時候
[00:17:45.100 --> 00:17:47.100]  坐在這裡一起敬拜
[00:17:47.100 --> 00:17:49.000]  其實我們有更多的時候
[00:17:49.000 --> 00:17:50.900]  我們在世上
[00:17:50.900 --> 00:17:54.800]  我們是要為光作見證
[00:17:54.800 --> 00:17:58.000]  所以今天我們要帶著這個心
[00:17:58.000 --> 00:18:00.200]  我們來到這個世間上
[00:18:00.200 --> 00:18:01.300]  我們遇到困難
[00:18:01.300 --> 00:18:02.200]  我們遇到險阻
[00:18:02.200 --> 00:18:04.100]  但是我們不要忘記
[00:18:04.100 --> 00:18:06.800]  神所揀選我們的生命
[00:18:06.800 --> 00:18:11.500]  是有祂特別的意思
[00:18:11.500 --> 00:18:13.400]  當我們去思想
[00:18:13.400 --> 00:18:14.400]  第二方面
[00:18:14.400 --> 00:18:18.000]  我們迎接主進入生命的第二個途徑
[00:18:18.000 --> 00:18:22.300]  就是我們要向主高唱和剎那
[00:18:22.300 --> 00:18:25.200]  在第六節到第九節
[00:18:25.200 --> 00:18:25.900]  聖經這樣說
[00:18:25.900 --> 00:18:28.600]  祂說門徒就照耶穌所吩咐的去做
[00:18:28.600 --> 00:18:30.400]  我們看到主的門徒
[00:18:30.400 --> 00:18:31.900]  聽從主的話
[00:18:31.900 --> 00:18:33.700]  成就這件美事
[00:18:33.700 --> 00:18:35.700]  牽了驢和驢驅來
[00:18:35.700 --> 00:18:38.500]  將祂們的衣服搭在上面
