
[00:00:00.000 --> 00:00:04.000]  相信大家都知道我們這個月教睦同工
[00:04:40.000 --> 00:04:42.000]  他們是很討厭羅馬政府
[00:04:42.000 --> 00:04:44.000]  或者那些羅馬官兵
[00:04:44.000 --> 00:04:49.000]  因為當時的猶太民眾是非常憎恨厭惡
[00:04:49.000 --> 00:04:51.000]  當時的羅馬政府羅馬官兵的
[00:04:51.000 --> 00:04:54.000]  因為要納很重的稅
[00:04:54.000 --> 00:04:56.000]  因為要納非常重的稅
[00:04:56.000 --> 00:04:59.000]  再加上那些稅吏徵收稅款的時候
[00:04:59.000 --> 00:05:00.000]  就會濫收
[00:05:00.000 --> 00:05:04.000]  特別是那些稅吏在徵收稅款的時候
[00:05:04.000 --> 00:05:09.000]  會很大肆的去收集那些錢財
[00:05:09.000 --> 00:05:12.000]  因此納稅就成為百姓的重擔
[00:05:12.000 --> 00:05:16.000]  所以納稅就成為百姓們的重擔
[00:05:16.000 --> 00:05:21.000]  所以如果耶穌他答說可以
[00:05:21.000 --> 00:05:23.000]  如果耶穌說可以
[00:05:23.000 --> 00:05:26.000]  百姓聽到就會非常失望
[00:05:26.000 --> 00:05:28.000]  那百姓們聽到就會非常的失望
[00:05:28.000 --> 00:05:29.000]  會很反感
[00:05:29.000 --> 00:05:34.000]  會認為耶穌站在羅馬政府那邊欺壓百姓
[00:05:34.000 --> 00:05:35.000]  會非常的反感厭惡
[00:05:35.000 --> 00:05:38.000]  會覺得耶穌是站在羅馬政府那一邊
[00:05:38.000 --> 00:05:40.000]  來欺負百姓的
[00:05:40.000 --> 00:05:41.000]  來壓榨百姓
[00:05:41.000 --> 00:05:43.000]  那百姓就會唾棄耶穌
[00:05:43.000 --> 00:05:44.000]  會離開耶穌
[00:05:44.000 --> 00:05:46.000]  那百姓們就會唾棄耶穌
[00:05:46.000 --> 00:05:47.000]  離開耶穌
[00:05:47.000 --> 00:05:51.000]  但是如果耶穌他答不可以
[00:05:51.000 --> 00:05:53.000]  那如果耶穌說不可以的話
[00:05:53.000 --> 00:05:55.000]  那百姓聽到當然會很興奮
[00:05:55.000 --> 00:05:57.000]  百姓們聽到當然會很興奮
[00:05:57.000 --> 00:05:59.000]  會擁戴耶穌
[00:05:59.000 --> 00:06:00.000]  會擁戴耶穌
[00:06:00.000 --> 00:06:03.000]  但是在旁邊的祭司長
[00:06:03.000 --> 00:06:06.000]  那些法利賽人、文士
[00:06:06.000 --> 00:06:09.000]  他就會立刻起來捉拿耶穌
[00:06:09.000 --> 00:06:13.000]  那在旁邊的那些祭司、文士
[00:06:13.000 --> 00:06:17.000]  那些執政的人就會立刻起來捉拿耶穌
[00:06:17.000 --> 00:06:20.000]  會控告耶穌反政府
[00:06:20.000 --> 00:06:22.000]  去控告耶穌反政府
[00:06:22.000 --> 00:06:26.000]  告耶穌煽動百姓不交稅
[00:06:26.000 --> 00:06:29.000]  告耶穌煽動百姓不交稅
[00:06:29.000 --> 00:06:32.000]  就可以將耶穌收監
[00:06:32.000 --> 00:06:34.000]  就可以將耶穌放到監獄裏面去
[00:06:34.000 --> 00:06:36.000]  因此我們可以想像
[00:06:36.000 --> 00:06:39.000]  當時那個氣氛是非常之緊張
[00:06:39.000 --> 00:06:40.000]  我們可以想像一下
[00:06:40.000 --> 00:06:42.000]  當時的氣氛是非常緊張的
[00:06:42.000 --> 00:06:44.000]  大家都是平息靜氣
[00:06:44.000 --> 00:06:46.000]  看一下耶穌怎樣答
[00:06:46.000 --> 00:06:48.000]  大家都是平息靜氣的去看
[00:06:48.000 --> 00:06:50.000]  耶穌要怎麼回答
[00:06:50.000 --> 00:06:53.000]  我們來看第25節
[00:06:53.000 --> 00:06:58.000]  耶穌他拿著一個有凱撒形象的銀幣
[00:06:58.000 --> 00:07:02.000]  耶穌拿著一個有凱撒形象的銀幣
[00:07:02.000 --> 00:07:06.000]  他說凱撒的物當歸給凱撒
[00:07:06.000 --> 00:07:09.000]  神的物當歸給神
[00:07:09.000 --> 00:07:14.000]  他說凱撒的物當歸凱撒
[00:07:14.000 --> 00:07:16.000]  神的物當歸神
[00:07:16.000 --> 00:07:19.000]  我相信耶穌說這句話
[00:07:19.000 --> 00:07:25.000]  前半句說話是認同需要納稅給羅馬政府
[00:07:25.000 --> 00:07:27.000]  我相信耶穌這句話的前半句
[00:07:27.000 --> 00:07:30.000]  是認同要納稅給羅馬政府的
[00:07:30.000 --> 00:07:34.000]  起碼我們看不到他有反對的意思
[00:07:34.000 --> 00:07:37.000]  起碼我們看不出來他有反對的意思在裏面
[00:07:37.000 --> 00:07:43.000]  不過今天我們想說多些後半句的說話
[00:07:43.000 --> 00:07:46.000]  就是神的物當歸給神這句說話
[00:07:46.000 --> 00:07:51.000]  不過今天我想要多分享一些有關後半句的
[00:07:51.000 --> 00:07:55.000]  就是神的物當歸給神
[00:07:55.000 --> 00:07:58.000]  神的物當歸給神是什麼意思呢?
[00:07:58.000 --> 00:08:00.000]  神的物當歸給神是什麼意思呢?
[00:08:00.000 --> 00:08:04.000]  我相信耶穌說這句話的時候是要提醒百姓
[00:08:04.000 --> 00:08:05.000]  也是提醒我們
[00:08:05.000 --> 00:08:09.000]  我想耶穌說這句話的時候是想要提醒百姓
[00:08:09.000 --> 00:08:11.000]  也是想要提醒我們自己
[00:08:11.000 --> 00:08:15.000]  提醒我們神比凱撒更高更大
[00:08:15.000 --> 00:08:18.000]  提醒我們神比凱撒更高更大
[00:08:18.000 --> 00:08:23.000]  神比羅馬政府或者地上的政府更高
[00:08:23.000 --> 00:08:28.000]  神比羅馬政府乃至地上的政府都高更大
[00:08:28.000 --> 00:08:32.000]  因為地上的一切包括羅馬政府
[00:08:32.000 --> 00:08:35.000]  地上的政府都是屬於神的
[00:08:35.000 --> 00:08:39.000]  因為地上羅馬政府包括其他所有一切的政府
[00:08:39.000 --> 00:08:40.000]  都是屬於神的
[00:08:40.000 --> 00:08:47.000]  奉獻給神比納稅給政府是更加重要更加應該
[00:08:47.000 --> 00:08:52.000]  納稅給神比納稅給政府更加重要和應該
[00:08:52.000 --> 00:08:56.000]  神的物當歸給神
[00:08:56.000 --> 00:08:59.000]  如果是講奉獻的時候
[00:08:59.000 --> 00:09:01.000]  我們應該奉獻多少呢?
[00:09:01.000 --> 00:09:03.000]  神的物當歸給神
[00:09:03.000 --> 00:09:08.000]  我們說到奉獻的時候應該奉獻多少呢?
[00:09:08.000 --> 00:09:13.000]  當時那些熟悉舊約聖經的那些祭司文士
[00:09:13.000 --> 00:09:16.000]  他們一聽到這句話
[00:09:16.000 --> 00:09:19.000]  神的物當歸給神的時候
[00:09:19.000 --> 00:09:23.000]  他們會想起舊約聖經的說話
[00:09:23.000 --> 00:09:26.000]  那些文士和祭司長們聽到這句話
[00:09:26.000 --> 00:09:28.000]  神的物當歸給神的時候
[00:09:28.000 --> 00:09:31.000]  他們會想起舊約裡面的話
[00:09:31.000 --> 00:09:36.000]  他們會想起利未記二十七章裡面有相類似的說話
[00:09:36.000 --> 00:09:42.000]  他們會想起利未記二十七章裡面有關於奉獻的這些話
[00:09:42.000 --> 00:09:46.000]  那段說話是講及十一奉獻
[00:09:46.000 --> 00:09:49.000]  這段話是有關於十一奉獻的
[00:09:49.000 --> 00:09:55.000]  順便一提耶穌常常會引用舊約
[00:09:55.000 --> 00:09:59.000]  引用利未記的經文來教訓百姓
[00:09:59.000 --> 00:10:04.000]  耶穌常常會利用舊約利未記裡面的經文來教訓百姓
[00:10:04.000 --> 00:10:10.000]  譬如在馬太福音五章登山補訓那一段裡面
[00:10:10.000 --> 00:10:13.000]  裡面引用了很多利未記的聖經
[00:10:13.000 --> 00:10:18.000]  譬如說在馬太福音登山補訓那一部分
[00:10:18.000 --> 00:10:21.000]  主耶穌就引用了很多利未記的內容
[00:10:21.000 --> 00:10:24.000]  譬如提到以眼還眼
[00:10:24.000 --> 00:10:26.000]  譬如說提到了以眼還眼
[00:10:26.000 --> 00:10:30.000]  當愛你的靈舍
[00:10:30.000 --> 00:10:32.000]  當孝敬父母
[00:10:32.000 --> 00:10:34.000]  當孝敬父母
[00:10:34.000 --> 00:10:38.000]  另外路加福音也有提到愛人如己
[00:10:38.000 --> 00:10:42.000]  路加福音裡面也提到了當愛人如己
[00:10:42.000 --> 00:10:46.000]  這些都是利未記裡面所記的吩咐
[00:10:46.000 --> 00:10:51.000]  這些都是利未記裡面所記載的吩咐
[00:10:51.000 --> 00:10:59.000]  所以我們引用利未記的經文來解釋耶穌這句話是合理的
[00:10:59.000 --> 00:11:05.000]  所以當我們用利未記裡面的經文來解釋主耶穌這段話是合理的
[00:11:05.000 --> 00:11:08.000]  我們看利未記二十七章三十節
[00:11:08.000 --> 00:11:11.000]  我們來看利未記二十七章三十節
[00:11:11.000 --> 00:11:15.000]  地上所有的無論是地上的種子是樹上的果子
[00:11:15.000 --> 00:11:20.000]  十分之一是耶和華的是歸給耶和華為聖的
[00:11:20.000 --> 00:11:24.000]  地上所有的無論是地上的種子是樹上的果子
[00:11:24.000 --> 00:11:28.000]  十分之一是耶和華的是歸給耶和華為聖的
[00:11:28.000 --> 00:11:32.000]  凡牛群羊群中一切從象下經過的
[00:11:32.000 --> 00:11:35.000]  每第十隻要歸給耶和華為聖
[00:11:35.000 --> 00:11:39.000]  凡牛群羊群中一切從象下經過的
[00:11:39.000 --> 00:11:42.000]  第十隻要歸給耶和華為聖
[00:11:42.000 --> 00:11:49.000]  那就是說一切所得或者我們的收入的十分之一
[00:11:49.000 --> 00:11:51.000]  就是神的物
[00:11:51.000 --> 00:11:58.000]  這也就是說我們一切所得的或者我們的收入的十分之一是神的物
[00:11:58.000 --> 00:12:04.000]  神的物即是十分之一就當歸給神
[00:12:04.000 --> 00:12:09.000]  神的物即是十分之一就應該歸給神
[00:12:09.000 --> 00:12:14.000]  耶穌講這一句話的時候
[00:12:14.000 --> 00:12:17.000]  祂是用一個命令式的語氣來講
[00:12:17.000 --> 00:12:23.000]  當耶穌說這句話的時候祂用的是一個命令式的語氣來說的
[00:12:23.000 --> 00:12:28.000]  那就是說是耶穌吩咐我們需要十一奉獻
[00:12:28.000 --> 00:12:33.000]  也就是說是耶穌吩咐我們需要十一奉獻的
[00:12:33.000 --> 00:12:37.000]  是耶穌吩咐我們要十一奉獻
[00:12:37.000 --> 00:12:40.000]  是耶穌吩咐我們要十一奉獻
[00:12:40.000 --> 00:12:44.000]  或者你會有疑惑
[00:12:44.000 --> 00:12:47.000]  或許你會有疑問有疑惑
[00:12:47.000 --> 00:12:50.000]  你會問這麼重要的吩咐
[00:12:50.000 --> 00:12:55.000]  有沒有其他地方其他的經文都講要十一奉獻呢
[00:12:55.000 --> 00:12:59.000]  這麼重要的吩咐有沒有在其他的經文其他地方有吩咐呢
[00:12:59.000 --> 00:13:02.000]  要吩咐要十一奉獻呢
[00:13:02.000 --> 00:13:04.000]  有
[00:13:04.000 --> 00:13:10.000]  耶穌在另外一個場合也都吩咐人要記得十一奉獻
[00:13:10.000 --> 00:13:16.000]  耶穌在另外一個場合也都吩咐人要記得十一奉獻
[00:13:16.000 --> 00:13:19.000]  我們來看路加福音十一章四十二節
[00:13:19.000 --> 00:13:25.000]  我們來看路加福音十一章四十二節
[00:13:25.000 --> 00:13:27.000]  你們法利塞人有禍了
[00:13:27.000 --> 00:13:33.000]  因為你們將薄荷芸香並各樣蔬菜蔬獻上十分之一
[00:13:33.000 --> 00:13:36.000]  那公益和愛神的事反不行了
[00:13:36.000 --> 00:13:42.000]  這原是你們當行的那也是不可不行的
[00:13:42.000 --> 00:13:45.000]  在那裡耶穌責備那些快利菜人
[00:13:45.000 --> 00:13:50.000]  他們只是著重很盡力地做十一奉獻
[00:13:50.000 --> 00:13:54.000]  在這裡耶穌是來責備那些法利塞人非常盡力地去做
[00:13:54.000 --> 00:13:56.000]  只是去做十一奉獻
[00:13:56.000 --> 00:13:58.000]  他們真的很盡力
[00:13:58.000 --> 00:14:01.000]  他們將那些小小的香料
[00:14:01.000 --> 00:14:06.000]  那些我們譬如在後花園種番茄種韭菜
[00:14:06.000 --> 00:14:10.000]  那些小小的他都計清楚十分之一奉獻給神
[00:14:10.000 --> 00:14:15.000]  法利塞人其實真的非常盡力地去做十一奉獻
[00:14:15.000 --> 00:14:18.000]  那些香料就像是我們現在在後花園
[00:14:18.000 --> 00:14:21.000]  種了一些什麼番茄各種的蔬菜
[00:14:21.000 --> 00:14:24.000]  然後他連一點一滴都會算得清清楚楚的
[00:14:24.000 --> 00:14:27.000]  算出十分之一來拿給神
[00:14:27.000 --> 00:14:35.000]  但是那些法利塞人卻是沒有去做那公義和愛神的事
[00:14:35.000 --> 00:14:40.000]  但是他們卻沒有去做那公義和愛神的事
[00:14:40.000 --> 00:14:44.000]  大家留意這一節經文最後一句的意思
[00:14:44.000 --> 00:14:49.000]  大家留意這一段經文最後一句的意思
[00:14:49.000 --> 00:14:52.000]  那個「者」字是指十一奉獻
[00:14:52.000 --> 00:14:55.000]  這個「者」字指的是十一奉獻
[00:14:55.000 --> 00:14:58.000]  「那」字是指公義和愛神的事
[00:14:58.000 --> 00:15:01.000]  「那」字指的是公義和愛神的事
[00:15:01.000 --> 00:15:04.000]  耶穌的這個說話的意思是說
[00:15:04.000 --> 00:15:07.000]  十一奉獻是應該要做
[00:15:07.000 --> 00:15:12.000]  而公義和愛神的事也都不可以不做
[00:15:12.000 --> 00:15:14.000]  即是兩樣都要做
[00:15:14.000 --> 00:15:17.000]  耶穌的意思是說十一奉獻是應該要做的
[00:15:17.000 --> 00:15:21.000]  而公義和愛神的事也不可以不做
[00:15:21.000 --> 00:15:24.000]  也就是說這兩樣事情都是要做的
[00:15:24.000 --> 00:15:27.000]  十一奉獻是耶穌的吩咐
[00:15:27.000 --> 00:15:30.000]  十一奉獻是主耶穌的吩咐
[00:15:30.000 --> 00:15:35.000]  但是我們也不要當十一奉獻是最大的
[00:15:35.000 --> 00:15:39.000]  但是我們也不要覺得十一奉獻是最大的
[00:15:39.000 --> 00:15:43.000]  也不要當十一奉獻是唯一要做的事
[00:15:43.000 --> 00:15:47.000]  也不要把十一奉獻當作是唯一要去做的事情
[00:15:47.000 --> 00:15:52.000]  我們信徒必須同時要過一個敬虔的生活
[00:15:52.000 --> 00:15:54.000]  和要侍奉神
[00:15:54.000 --> 00:16:01.000]  我們信徒同時要過一個敬虔的生活去侍奉神
[00:16:01.000 --> 00:16:04.000]  這個就是這句聖經的意思
[00:16:04.000 --> 00:16:06.000]  相信大家都能夠明白
[00:16:06.000 --> 00:16:08.000]  這個就是這段聖經的意思
[00:16:08.000 --> 00:16:11.000]  相信大家都可以明白
[00:16:11.000 --> 00:16:15.000]  這一句的聖經也都帶出一個非常重要的提醒
[00:16:15.000 --> 00:16:19.000]  這一段聖經也同時帶出了一個非常重要的提醒
[00:16:19.000 --> 00:16:25.000]  就是不可以用十一奉獻來取代其他應該做的侍奉工作
[00:16:25.000 --> 00:16:30.000]  就是不可以用十一奉獻來取代其他應該做的侍奉的工作
[00:16:30.000 --> 00:16:35.000]  也都不可以用十一奉獻來彼此指責
[00:16:35.000 --> 00:16:38.000]  也不可以用十一奉獻來彼此指責
[00:16:38.000 --> 00:16:41.000]  譬如說
[00:16:41.000 --> 00:16:45.000]  譬如我說我雖然沒有十一奉獻
[00:16:45.000 --> 00:16:49.000]  但是我每個主日都會回來敬拜神
[00:16:49.000 --> 00:16:51.000]  每日都有讀經祈禱
[00:16:51.000 --> 00:16:54.000]  譬如說雖然我沒有十一奉獻
[00:16:54.000 --> 00:16:57.000]  但是我每個主日都會來崇拜
[00:16:57.000 --> 00:17:00.000]  每一天都會去讀經禱告
[00:17:00.000 --> 00:17:02.000]  這樣說是不對的
[00:17:02.000 --> 00:17:03.000]  這樣說是不對的
[00:17:03.000 --> 00:17:06.000]  又或者說我雖然沒有十一奉獻
[00:17:06.000 --> 00:17:08.000]  但是我常常去傳福音
[00:17:08.000 --> 00:17:10.000]  又帶人回來教會
[00:17:10.000 --> 00:17:12.000]  我雖然沒有十一奉獻
[00:17:12.000 --> 00:17:16.000]  但是我常常傳福音或者帶別人回教會
[00:17:16.000 --> 00:17:19.000]  又或者我說我雖然沒有十一奉獻
[00:17:19.000 --> 00:17:21.000]  但是我有教主一學
[00:17:21.000 --> 00:17:22.000]  我有做執事
[00:17:22.000 --> 00:17:24.000]  或者說我沒有十一奉獻
[00:17:24.000 --> 00:17:26.000]  但是我有教主日學
[00:17:26.000 --> 00:17:29.000]  我有做執事
[00:17:29.000 --> 00:17:30.000]  我雖然沒有十一奉獻
[00:17:30.000 --> 00:17:32.000]  但是我又沒有吸煙喝酒
[00:17:32.000 --> 00:17:34.000]  我又沒有騙過人
[00:17:34.000 --> 00:17:36.000]  雖然我沒有十一奉獻
[00:17:36.000 --> 00:17:37.000]  但是我也不抽煙
[00:17:37.000 --> 00:17:38.000]  也不喝酒
[00:17:38.000 --> 00:17:40.000]  也沒有騙過人
[00:17:40.000 --> 00:17:41.000]  等等
[00:17:41.000 --> 00:17:43.000]  這樣做這樣說也是不對的
[00:17:43.000 --> 00:17:46.000]  這樣子說以及這樣做也是不對的
[00:17:46.000 --> 00:17:49.000]  或者反過來說也是不對的
[00:17:49.000 --> 00:17:51.000]  或者反過來說也不對
[00:17:51.000 --> 00:17:54.000]  特別是用來彼此指責
[00:17:54.000 --> 00:17:57.000]  或者是取代十一奉獻
[00:17:57.000 --> 00:18:01.000]  特別是彼此指責或者來取代十一奉獻
[00:18:01.000 --> 00:18:06.000]  譬如說有十一奉獻是不是就足夠呢
[00:18:06.000 --> 00:18:09.000]  有沒有侍奉有沒有讀經呢
[00:18:09.000 --> 00:18:13.000]  譬如說是不是有十一奉獻就足夠了呢
[00:18:13.000 --> 00:18:15.000]  不用讀經禱告了呢
[00:18:15.000 --> 00:18:17.000]  做了十一奉獻就夠了嗎
[00:18:17.000 --> 00:18:18.000]  有沒有去傳福音呢
[00:18:18.000 --> 00:18:20.000]  有沒有帶人回教會呢
[00:18:20.000 --> 00:18:22.000]  做了十一奉獻就夠了嗎
[00:18:22.000 --> 00:18:23.000]  有沒有去傳福音
[00:18:23.000 --> 00:18:26.000]  有沒有帶人回教會
[00:18:26.000 --> 00:18:28.000]  是不是有了十一奉獻就夠了呢
[00:18:28.000 --> 00:18:31.000]  有沒有去供養照顧父母
[00:18:31.000 --> 00:18:33.000]  或者其他人的需要呢
[00:18:33.000 --> 00:18:35.000]  是不是有做十一奉獻就足夠了呢
[00:18:35.000 --> 00:18:39.000]  你有沒有去贍養父母去幫助別人
[00:18:39.000 --> 00:18:41.000]  供給別人的需求呢
[00:18:41.000 --> 00:18:45.000]  我們知道只是做一樣東西都是不夠的
[00:18:45.000 --> 00:18:47.000]  我們知道只做一件事情是不夠的
[00:18:47.000 --> 00:18:50.000]  我們也不要用來彼此指責
[00:18:50.000 --> 00:18:53.000]  我們也不要用來彼此指責
[00:18:53.000 --> 00:18:55.000]  十一奉獻是每一個信徒
[00:18:55.000 --> 00:18:59.000]  單獨和神的關係的表達方法
[00:18:59.000 --> 00:19:02.000]  十一奉獻是每一個聖徒和神之間
[00:19:02.000 --> 00:19:06.000]  單獨的建立關係和表達關係的方式
[00:19:06.000 --> 00:19:08.000]  不是做給別人看的
[00:19:08.000 --> 00:19:09.000]  不是做給別人看的
[00:19:09.000 --> 00:19:11.000]  是你向神表達心意
[00:19:11.000 --> 00:19:14.000]  是你去向神表達心意
[00:19:14.000 --> 00:19:16.000]  現在我就簡單再講一下
[00:19:16.000 --> 00:19:18.000]  十一奉獻的用途
[00:19:18.000 --> 00:19:21.000]  或者用意目的是什麼呢
[00:19:21.000 --> 00:19:22.000]  那我再簡單的說一下
[00:19:22.000 --> 00:19:25.000]  十一奉獻的用途用意是什麼呢
[00:19:25.000 --> 00:19:29.000]  我們看《馬拉基書》三章十節
[00:19:29.000 --> 00:19:32.000]  我們來看《馬拉基書》三章十節
[00:19:32.000 --> 00:19:37.000]  萬君之一和華說
[00:19:37.000 --> 00:19:42.000]  你們要將當那的十分之一全然送入倉庫
[00:19:42.000 --> 00:19:43.000]  使我家有糧
[00:19:43.000 --> 00:19:47.000]  以此試試我是否為你們敞開天上的窗戶
[00:19:47.000 --> 00:19:50.000]  輕撫於你們甚至無處可容
[00:19:50.000 --> 00:19:57.000]  先知他強調是神吩咐要十一奉獻
[00:19:57.000 --> 00:20:01.000]  先知強調是神吩咐要十一奉獻的
[00:20:01.000 --> 00:20:05.000]  目的是為了什麼呢
[00:20:05.000 --> 00:20:09.000]  目的不是為了贖罪或者為了救恩
[00:20:09.000 --> 00:20:12.000]  目的不是為了贖罪或者說是救恩
[00:20:12.000 --> 00:20:14.000]  不是為了做慈善工作
[00:20:14.000 --> 00:20:16.000]  不是為了去做慈善工作
[00:20:16.000 --> 00:20:18.000]  也都不是為了宣教
[00:20:18.000 --> 00:20:21.000]  也不是為了宣教
[00:20:21.000 --> 00:20:25.000]  而是為了使到聖殿能夠運作
[00:20:25.000 --> 00:20:28.000]  而是為了使到聖殿能夠運作
[00:20:28.000 --> 00:20:31.000]  如果應用在今天的環境裡
[00:20:31.000 --> 00:20:35.000]  十一奉獻就是用來運作一間禮拜堂
[00:20:35.000 --> 00:20:39.000]  如果運用到今天的這樣的一個實際運用當中
[00:20:39.000 --> 00:20:41.000]  環境當中就是十一奉獻
[00:20:41.000 --> 00:20:45.000]  是用來使一間禮拜堂可以運作的
