
[00:00:00.000 --> 00:00:05.500]  今日我有個回應的講題 叫做「愛是永不止息」
[00:05:27.500 --> 00:05:29.500]  很厲害
[00:05:29.500 --> 00:05:32.500]  每個人都覺得他是世界冠軍
[00:05:32.500 --> 00:05:34.500]  連葉問都找他拍
[00:05:34.500 --> 00:05:36.500]  但他只差一件事
[00:05:36.500 --> 00:05:37.500]  是什麼
[00:05:37.500 --> 00:05:39.500]  就是剛才敏儀說過
[00:05:39.500 --> 00:05:41.500]  他控制不了自己
[00:05:41.500 --> 00:05:43.500]  你知道一個人最痛苦
[00:05:43.500 --> 00:05:47.500]  就是你知道對的事情你做不到
[00:05:47.500 --> 00:05:50.500]  到了壞到嚴重的時候
[00:05:50.500 --> 00:05:51.500]  神就幫我們
[00:05:51.500 --> 00:05:53.500]  今天和大家分享這段聖經
[00:05:53.500 --> 00:05:56.500]  在你們的程序表
[00:05:56.500 --> 00:06:00.500]  林前第十三章一到八節
[00:06:00.500 --> 00:06:02.500]  我請弟兄姊妹
[00:06:02.500 --> 00:06:04.500]  各位會眾和我一起讀
[00:06:04.500 --> 00:06:07.500]  我們讀一到三節
[00:06:07.500 --> 00:06:09.500]  第一節到第三節
[00:06:09.500 --> 00:06:10.500]  預備起
[00:06:10.500 --> 00:06:11.500]  無益
[00:06:11.500 --> 00:06:14.500]  這裡聖經說第一個重點
[00:06:14.500 --> 00:06:16.500]  就是回應敏儀的生命
[00:06:16.500 --> 00:06:18.500]  原來我們想愛
[00:06:18.500 --> 00:06:21.500]  我們有心無力
[00:06:21.500 --> 00:06:23.500]  愛不到
[00:06:23.500 --> 00:06:24.500]  我們覺得
[00:06:24.500 --> 00:06:26.500]  我遇過這些教訓
[00:06:26.500 --> 00:06:28.500]  我應該醒覺了吧
[00:06:28.500 --> 00:06:30.500]  我應該懂得生性
[00:06:30.500 --> 00:06:34.500]  原來知道是可以做不到的
[00:06:34.500 --> 00:06:36.500]  我們人就面對自己
[00:06:36.500 --> 00:06:38.500]  做不到
[00:06:38.500 --> 00:06:40.500]  但聖經教我們一個說
[00:06:40.500 --> 00:06:43.500]  一個人最勁
[00:06:43.500 --> 00:06:44.500]  他在這裡說
[00:06:44.500 --> 00:06:48.500]  就算你可以說到人間最厲害的口才
[00:06:48.500 --> 00:06:53.500]  翻譯到全世界的方言
[00:06:53.500 --> 00:06:57.500]  甚至你會說靈界天使的話語
[00:06:57.500 --> 00:07:03.500]  其實就像一個叮叮噹噹的鑼
[00:07:03.500 --> 00:07:05.500]  打個鑼響個拔
[00:07:05.500 --> 00:07:07.500]  只是有聲
[00:07:07.500 --> 00:07:09.500]  裡面沒有東西
[00:07:09.500 --> 00:07:11.500]  沒有愛的人
[00:07:11.500 --> 00:07:13.500]  只有聲音
[00:07:13.500 --> 00:07:15.500]  只有說字
[00:07:15.500 --> 00:07:17.500]  俗語說死剩把口
[00:07:17.500 --> 00:07:19.500]  第二句
[00:07:19.500 --> 00:07:21.500]  就算我好像有先知
[00:07:21.500 --> 00:07:23.500]  我看得很通
[00:07:23.500 --> 00:07:25.500]  人生看得很通
[00:07:25.500 --> 00:07:26.500]  很有智慧
[00:07:26.500 --> 00:07:28.500]  有各樣知道的知識
[00:07:28.500 --> 00:07:30.500]  也知道奧秘
[00:07:30.500 --> 00:07:32.500]  又是很知
[00:07:32.500 --> 00:07:34.500]  很勁
[00:07:34.500 --> 00:07:36.500]  還有屬靈因此有信心
[00:07:36.500 --> 00:07:38.500]  可以移山
[00:07:38.500 --> 00:07:41.500]  這裡聖經說什麼
[00:07:41.500 --> 00:07:44.500]  對一個信耶穌的人
[00:07:44.500 --> 00:07:46.500]  就算你知道很多知識
[00:07:46.500 --> 00:07:49.500]  你沒有愛在你裡面
[00:07:49.500 --> 00:07:52.500]  你也是沒有東西的
[00:07:52.500 --> 00:07:54.500]  也不算什麼
[00:07:54.500 --> 00:07:58.500]  一個生命你多高超也好
[00:07:58.500 --> 00:07:59.500]  你樣樣高超
[00:07:59.500 --> 00:08:01.500]  樣樣厲害又怎樣呢
[00:08:01.500 --> 00:08:04.500]  你的心裡面一點愛都沒有
[00:08:04.500 --> 00:08:06.500]  你可以每個月給家用
[00:08:06.500 --> 00:08:08.500]  做很多事
[00:08:08.500 --> 00:08:11.500]  但你不是出於真心
[00:08:11.500 --> 00:08:13.500]  沒有用的
[00:08:13.500 --> 00:08:14.500]  第三節那裡說
[00:08:14.500 --> 00:08:18.500]  就算我賣了我周濟窮人
[00:08:18.500 --> 00:08:22.500]  甚至拋身出來
[00:08:22.500 --> 00:08:27.500]  連自己也落水
[00:08:27.500 --> 00:08:31.500]  但你背後如果不是因為愛的原因
[00:08:31.500 --> 00:08:33.500]  多厲害也沒用
[00:08:33.500 --> 00:08:34.500]  所以第一個重點就是
[00:08:34.500 --> 00:08:36.500]  你樣樣都很厲害
[00:08:36.500 --> 00:08:37.500]  樣樣都高超
[00:08:37.500 --> 00:08:40.500]  但真正高超的是愛
[00:08:40.500 --> 00:08:42.500]  為別人著想的愛
[00:08:42.500 --> 00:08:45.500]  愛是最關鍵的
[00:08:45.500 --> 00:08:48.500]  我認識一個朋友
[00:08:48.500 --> 00:08:50.500]  他因為貪婪
[00:08:50.500 --> 00:08:53.500]  就去炒股票
[00:08:53.500 --> 00:08:57.500]  他起初贏了一百幾十萬
[00:08:57.500 --> 00:09:01.500]  但後來輸了
[00:09:01.500 --> 00:09:03.500]  贏好像很容易
[00:09:03.500 --> 00:09:05.500]  輸是更容易
[00:09:05.500 --> 00:09:07.500]  輸了幾百萬
[00:09:07.500 --> 00:09:09.500]  要填數
[00:09:09.500 --> 00:09:11.500]  家人幫他
[00:09:11.500 --> 00:09:13.500]  後來他心裡想
[00:09:13.500 --> 00:09:16.500]  其實上次贏也不難
[00:09:16.500 --> 00:09:17.500]  輸是更容易
[00:09:17.500 --> 00:09:19.500]  他想翻身
[00:09:19.500 --> 00:09:21.500]  想幫家人填數
[00:09:21.500 --> 00:09:23.500]  動機也是好的
[00:09:23.500 --> 00:09:25.500]  想給家人
[00:09:25.500 --> 00:09:27.500]  但他再輸
[00:09:27.500 --> 00:09:28.500]  就是什麼
[00:09:28.500 --> 00:09:30.500]  原來一個人
[00:09:30.500 --> 00:09:32.500]  最重要
[00:09:32.500 --> 00:09:34.500]  是你對家人
[00:09:34.500 --> 00:09:36.500]  對親人有愛
[00:09:36.500 --> 00:09:38.500]  我給他的勸導就是
[00:09:38.500 --> 00:09:40.500]  你不用還錢給家人
[00:09:40.500 --> 00:09:42.500]  你還個乖孩子給家人就行了
[00:09:42.500 --> 00:09:44.500]  這是最重要的
[00:09:44.500 --> 00:09:46.500]  只要你心態正確
[00:09:46.500 --> 00:09:47.500]  你做到多少
[00:09:47.500 --> 00:09:48.500]  不重要
[00:09:48.500 --> 00:09:51.500]  只要你是出於本心
[00:09:51.500 --> 00:09:53.500]  但這裡的經文
[00:09:53.500 --> 00:09:54.500]  講愛是什麼
[00:09:54.500 --> 00:09:58.500]  我們讀第四節到第八節
[00:09:58.500 --> 00:10:00.500]  恆久忍耐
[00:10:00.500 --> 00:10:01.500]  猶有因此
[00:10:01.500 --> 00:10:03.500]  愛是不疾度
[00:10:03.500 --> 00:10:04.500]  不自誇
[00:10:04.500 --> 00:10:07.500]  不將害羞的事
[00:10:07.500 --> 00:10:09.500]  最後和大家歸納
[00:10:09.500 --> 00:10:11.500]  三個聖經教
[00:10:11.500 --> 00:10:13.500]  愛的基本功
[00:10:13.500 --> 00:10:15.500]  剛才講到
[00:10:15.500 --> 00:10:17.500]  愛的第一個
[00:10:17.500 --> 00:10:19.500]  很重要就是
[00:10:19.500 --> 00:10:21.500]  你不要想著一定要做得很好
[00:10:21.500 --> 00:10:24.500]  才行
[00:10:24.500 --> 00:10:27.500]  不要想著要表現得很完美
[00:10:27.500 --> 00:10:29.500]  才交到貨
[00:10:29.500 --> 00:10:31.500]  才能夠不用
[00:10:31.500 --> 00:10:32.500]  聖經說
[00:10:32.500 --> 00:10:34.500]  只要你出於你真的裡面有愛
[00:10:34.500 --> 00:10:37.500]  你做到多少就做
[00:10:37.500 --> 00:10:39.500]  這個就行了
[00:10:39.500 --> 00:10:41.500]  你盡心去
[00:10:41.500 --> 00:10:43.500]  盡了一點心
[00:10:43.500 --> 00:10:45.500]  反過來
[00:10:45.500 --> 00:10:47.500]  你做得很燦爛
[00:10:47.500 --> 00:10:48.500]  很美麗
[00:10:48.500 --> 00:10:49.500]  很漂亮
[00:10:49.500 --> 00:10:51.500]  但裡面沒有那份真心
[00:10:51.500 --> 00:10:52.500]  是沒有用的
[00:10:52.500 --> 00:10:54.500]  這就是愛的最基本
[00:10:54.500 --> 00:10:57.500]  接著他講愛是什麼
[00:10:57.500 --> 00:10:59.500]  愛是為別人著想
[00:10:59.500 --> 00:11:00.500]  愛是恆久忍耐
[00:11:00.500 --> 00:11:02.500]  這裡正面講愛
[00:11:02.500 --> 00:11:04.500]  就是你要很有耐性
[00:11:04.500 --> 00:11:08.500]  對親人很有空間
[00:11:08.500 --> 00:11:10.500]  又有恩慈
[00:11:10.500 --> 00:11:12.500]  很寬宏
[00:11:12.500 --> 00:11:14.500]  這裡是一個動詞
[00:11:14.500 --> 00:11:16.500]  下面講的八九樣東西
[00:11:16.500 --> 00:11:18.500]  都是在講一個行動
[00:11:18.500 --> 00:11:19.500]  愛是行動
[00:11:19.500 --> 00:11:20.500]  不只是說
[00:11:20.500 --> 00:11:23.500]  愛是有恩慈
[00:11:23.500 --> 00:11:25.500]  很寬容的
[00:11:25.500 --> 00:11:28.500]  愛是願意忍耐
[00:11:28.500 --> 00:11:33.500]  這兩個是最重要的指標
[00:11:33.500 --> 00:11:34.500]  給多點空間
[00:11:34.500 --> 00:11:35.500]  我們的家人
[00:11:35.500 --> 00:11:37.500]  給多點空間對方
[00:11:37.500 --> 00:11:40.500]  愛是
[00:11:40.500 --> 00:11:42.500]  這裡的「是」字不是等於
[00:11:42.500 --> 00:11:44.500]  愛是會這樣做
[00:11:44.500 --> 00:11:45.500]  全部都是動詞
[00:11:45.500 --> 00:11:47.500]  會忍耐
[00:11:47.500 --> 00:11:50.500]  會有恩慈、寬容
[00:11:50.500 --> 00:11:53.500]  這就是愛的基本
[00:11:53.500 --> 00:11:55.500]  但有什麼表現呢
[00:11:55.500 --> 00:11:57.500]  用下面好幾個
[00:11:57.500 --> 00:11:59.500]  不、不、不
[00:11:59.500 --> 00:12:00.500]  用負面的推
[00:12:00.500 --> 00:12:01.500]  第一個
[00:12:01.500 --> 00:12:03.500]  愛是不嫉妒
[00:12:03.500 --> 00:12:05.500]  不會因為嫉妒
[00:12:05.500 --> 00:12:08.500]  而裡面有不值得別人的好處
[00:12:08.500 --> 00:12:10.500]  愛是不自誇
[00:12:10.500 --> 00:12:12.500]  不會自吹自擂
[00:12:12.500 --> 00:12:14.500]  好像一個原文的意思
[00:12:14.500 --> 00:12:16.500]  你把自己吹脹了
[00:12:16.500 --> 00:12:17.500]  本來是小的
[00:12:17.500 --> 00:12:18.500]  你把自己吹脹了
[00:12:18.500 --> 00:12:20.500]  好像一隻青蛙
[00:12:20.500 --> 00:12:23.500]  吹大炮的意思
[00:12:23.500 --> 00:12:25.500]  下一個就是愛是不張狂
[00:12:25.500 --> 00:12:27.500]  不會自我到
[00:12:27.500 --> 00:12:29.500]  目中無人
[00:12:29.500 --> 00:12:30.500]  看不到人
[00:12:30.500 --> 00:12:32.500]  跟著那個一樣
[00:12:32.500 --> 00:12:33.500]  愛是不作害羞
[00:12:33.500 --> 00:12:35.500]  原本是不會做一些
[00:12:35.500 --> 00:12:36.500]  沒禮貌
[00:12:36.500 --> 00:12:38.500]  當人沒道的事
[00:12:38.500 --> 00:12:41.500]  當人沒道就是沒愛心
[00:12:41.500 --> 00:12:44.500]  愛是自己驕傲
[00:12:44.500 --> 00:12:45.500]  看不起別人
[00:12:45.500 --> 00:12:47.500]  這個就是沒愛心
[00:12:47.500 --> 00:12:50.500]  愛是不會自己抬高自己
[00:12:50.500 --> 00:12:52.500]  愛是不會嫉妒
[00:12:52.500 --> 00:12:54.500]  看別人好
[00:12:54.500 --> 00:12:56.500]  自己又不開心
[00:12:56.500 --> 00:12:57.500]  愛是想別人好的
[00:12:57.500 --> 00:12:59.500]  為別人著想
[00:12:59.500 --> 00:13:00.500]  還有什麼?
[00:13:00.500 --> 00:13:02.500]  愛是不堅持自己
[00:13:02.500 --> 00:13:03.500]  不求自己益處
[00:13:03.500 --> 00:13:08.500]  就是不堅持自己行事的規則
[00:13:08.500 --> 00:13:11.500]  就是不堅持自己的方式
[00:13:11.500 --> 00:13:13.500]  我有我自己的風格
[00:13:13.500 --> 00:13:14.500]  自己的看法
[00:13:14.500 --> 00:13:16.500]  我不一定要堅持
[00:13:16.500 --> 00:13:18.500]  可以妥協
[00:13:18.500 --> 00:13:20.500]  大部分人生的事
[00:13:20.500 --> 00:13:21.500]  都是不絕對的
[00:13:21.500 --> 00:13:23.500]  絕對的事很少
[00:13:23.500 --> 00:13:25.500]  愛是不輕易發怒
[00:13:25.500 --> 00:13:27.500]  不會這麼敏感
[00:13:27.500 --> 00:13:30.500]  覺得別人對自己不好
[00:13:30.500 --> 00:13:32.500]  就會大罵
[00:13:32.500 --> 00:13:34.500]  不是的
[00:13:34.500 --> 00:13:36.500]  愛是什麼?
[00:13:36.500 --> 00:13:37.500]  不輕易發怒
[00:13:37.500 --> 00:13:39.500]  愛是不記仇的
[00:13:39.500 --> 00:13:40.500]  不會想著報復
[00:13:40.500 --> 00:13:41.500]  數著你那些
[00:13:41.500 --> 00:13:43.500]  敲你再煩
[00:13:43.500 --> 00:13:46.500]  我就再數以前那些
[00:13:46.500 --> 00:13:48.500]  十五年前的初一
[00:13:48.500 --> 00:13:50.500]  你也是這樣
[00:13:50.500 --> 00:13:53.500]  這樣你也記得
[00:13:53.500 --> 00:13:56.500]  不是數這些
[00:13:56.500 --> 00:13:58.500]  所以來到這裡
[00:13:58.500 --> 00:14:01.500]  有幾個不要妒忌
[00:14:01.500 --> 00:14:02.500]  不要自誇
[00:14:02.500 --> 00:14:03.500]  不要張狂
[00:14:03.500 --> 00:14:06.500]  不要當別人沒到
[00:14:06.500 --> 00:14:08.500]  不要只堅持己見
[00:14:08.500 --> 00:14:10.500]  不要輕易發怒
[00:14:10.500 --> 00:14:12.500]  不要這麼火爆
[00:14:12.500 --> 00:14:15.500]  不要記仇
[00:14:15.500 --> 00:14:18.500]  這是愛的表現
[00:14:18.500 --> 00:14:19.500]  如果這些我們可以做
[00:14:19.500 --> 00:14:21.500]  做到我們盡力去做
[00:14:21.500 --> 00:14:24.500]  簡單來說就是有忍耐和恩慈
[00:14:24.500 --> 00:14:26.500]  愛有第六節的價值觀
[00:14:26.500 --> 00:14:27.500]  就是不喜歡不義
[00:14:27.500 --> 00:14:30.500]  不會因為壞事而覺得開心
[00:14:30.500 --> 00:14:35.500]  不會以不義的事而開心
[00:14:35.500 --> 00:14:38.500]  對真理有喜悅
[00:14:38.500 --> 00:14:41.500]  這是名詞
[00:14:41.500 --> 00:14:42.500]  對不義的事
[00:14:42.500 --> 00:14:44.500]  不要在那裡有歡喜
[00:14:44.500 --> 00:14:46.500]  要喜歡真理
[00:14:46.500 --> 00:14:48.500]  這就是愛
[00:14:48.500 --> 00:14:50.500]  愛的生活態度
[00:14:50.500 --> 00:14:51.500]  愛的價值觀
[00:14:51.500 --> 00:14:52.500]  最後那裡說
[00:14:52.500 --> 00:14:54.500]  凡事包容
[00:14:54.500 --> 00:14:55.500]  凡事相信
[00:14:55.500 --> 00:14:56.500]  凡事盼望
[00:14:56.500 --> 00:14:57.500]  凡事忍耐
[00:14:57.500 --> 00:14:58.500]  這裡說
[00:14:58.500 --> 00:15:01.500]  愛是無懈可擊的
[00:15:01.500 --> 00:15:02.500]  因為憑愛
[00:15:02.500 --> 00:15:05.500]  我們可以面對人生一切困難
[00:15:05.500 --> 00:15:07.500]  憑著愛
[00:15:07.500 --> 00:15:08.500]  這首詩歌
[00:15:08.500 --> 00:15:09.500]  不是詩歌
[00:15:09.500 --> 00:15:11.500]  這首流行曲
[00:15:11.500 --> 00:15:14.500]  職業病
[00:15:14.500 --> 00:15:15.500]  你有沒有想過
[00:15:15.500 --> 00:15:18.500]  為什麼什麼事都可以經過
[00:15:18.500 --> 00:15:19.500]  聖經給我們的應許就是
[00:15:19.500 --> 00:15:22.500]  如果你憑著愛
[00:15:22.500 --> 00:15:23.500]  聖經說
[00:15:23.500 --> 00:15:24.500]  無條件的愛
[00:15:24.500 --> 00:15:28.500]  為別人的好處著想
[00:15:28.500 --> 00:15:29.500]  聖經說
[00:15:29.500 --> 00:15:31.500]  如果你去到愛的境界
[00:15:31.500 --> 00:15:35.500]  你什麼都可以容納
[00:15:35.500 --> 00:15:37.500]  當然不是容納罪惡
[00:15:37.500 --> 00:15:38.500]  這裡說凡事包容
[00:15:38.500 --> 00:15:40.500]  不是說吸毒繼續
[00:15:40.500 --> 00:15:41.500]  不要緊
[00:15:41.500 --> 00:15:42.500]  我凡事包容
[00:15:42.500 --> 00:15:43.500]  不是
[00:15:43.500 --> 00:15:44.500]  這裡說
[00:15:44.500 --> 00:15:45.500]  在愛裡面
[00:15:45.500 --> 00:15:47.500]  多困難的處境
[00:15:47.500 --> 00:15:50.500]  我都能夠撐得住
[00:15:50.500 --> 00:15:51.500]  有愛在裡面
[00:15:51.500 --> 00:15:53.500]  我們多艱難都撐得住
[00:15:53.500 --> 00:15:56.500]  凡事包容是這個意思
[00:15:56.500 --> 00:15:58.500]  我可以撐住
[00:15:58.500 --> 00:16:00.500]  包容就是bear
[00:16:00.500 --> 00:16:01.500]  撐住
[00:16:01.500 --> 00:16:02.500]  凡事相信
[00:16:02.500 --> 00:16:03.500]  不是說他說什麼
[00:16:03.500 --> 00:16:04.500]  我都相信
[00:16:04.500 --> 00:16:05.500]  這裡說
[00:16:05.500 --> 00:16:06.500]  在什麼情況下
[00:16:06.500 --> 00:16:07.500]  我都有信心
[00:16:07.500 --> 00:16:09.500]  我信得過神
[00:16:09.500 --> 00:16:12.500]  我信愛是可以的
[00:16:12.500 --> 00:16:13.500]  第三
[00:16:13.500 --> 00:16:14.500]  凡事忍耐
[00:16:14.500 --> 00:16:16.500]  在什麼惡劣的處境
[00:16:16.500 --> 00:16:19.500]  我都可以忍住
[00:16:19.500 --> 00:16:21.500]  凡事盼望
[00:16:21.500 --> 00:16:22.500]  什麼時候
[00:16:22.500 --> 00:16:24.500]  我都知道有希望
[00:16:24.500 --> 00:16:26.500]  因為愛是不會令我們失望
[00:16:26.500 --> 00:16:29.500]  愛是不會失敗
[00:16:29.500 --> 00:16:31.500]  當然關鍵就是
[00:16:31.500 --> 00:16:32.500]  我剛才說
[00:16:32.500 --> 00:16:33.500]  我們想卻做不到
[00:16:33.500 --> 00:16:34.500]  但是神說
[00:16:34.500 --> 00:16:36.500]  當我們接受了耶穌基督的生命
[00:16:36.500 --> 00:16:39.500]  我們的生命完全不同了
[00:16:39.500 --> 00:16:41.500]  我爸爸就知道
[00:16:41.500 --> 00:16:42.500]  我們幾兄弟
[00:16:42.500 --> 00:16:44.500]  特別是我和我二哥
[00:16:44.500 --> 00:16:46.500]  我們都是黑白派
[00:16:46.500 --> 00:16:47.500]  我們很暴躁
[00:16:47.500 --> 00:16:49.500]  我小時候經常罵人
[00:16:49.500 --> 00:16:52.500]  當然也被罵
[00:16:52.500 --> 00:16:54.500]  但是控制不了
[00:16:54.500 --> 00:16:55.500]  不知為何
[00:16:55.500 --> 00:16:56.500]  信耶穌
[00:16:56.500 --> 00:16:57.500]  第一件事
[00:16:57.500 --> 00:16:58.500]  我的同學就說
[00:16:58.500 --> 00:17:00.500]  阿全你信耶穌
[00:17:00.500 --> 00:17:01.500]  多好
[00:17:01.500 --> 00:17:02.500]  我有什麼好
[00:17:02.500 --> 00:17:05.500]  你沒有以前那麼暴躁
[00:17:05.500 --> 00:17:07.500]  你溫和了一點
[00:17:07.500 --> 00:17:09.500]  我溫和了
[00:17:09.500 --> 00:17:11.500]  我都不太察覺
[00:17:11.500 --> 00:17:13.500]  失控
[00:17:13.500 --> 00:17:16.500]  我們很多人的生命都經歷
[00:17:16.500 --> 00:17:18.500]  我們很想愛我們周圍的人
