
[00:00:00.000 --> 00:00:02.920]  那就下去了,我們讀聖經
[00:04:04.320 --> 00:04:07.460]  如果這裏翻譯,摩西
[00:04:07.460 --> 00:04:10.460]  與摩西說話
[00:04:10.460 --> 00:04:12.640]  坦誠相向就可以了
[00:04:15.560 --> 00:04:18.640]  是嗎?或者夜話與摩西說話
[00:04:18.640 --> 00:04:21.640]  赤露闖開,這樣就行了
[00:04:21.640 --> 00:04:24.900]  是嗎?不過不是
[00:04:24.900 --> 00:04:26.660]  Face to face 是不是很漂亮?
[00:04:26.660 --> 00:04:30.120]  面對面是不是很漂亮?
[00:04:30.120 --> 00:04:33.240]  他確實真的有什麼?
[00:04:33.240 --> 00:04:36.260]  又面對面,又有一個距離
[00:04:36.260 --> 00:04:39.220]  這樣的,好,好像什麼?
[00:04:39.220 --> 00:04:42.560]  人與朋友說話,這是舊陣時
[00:04:42.560 --> 00:04:45.380]  即是朋友之間的那種關係
[00:04:45.380 --> 00:04:48.300]  即是如果他稱你為朋友的話
[00:04:48.300 --> 00:04:51.280]  你有難,他要救你的,你明不明?
[00:04:51.280 --> 00:04:54.280]  即是生死與共那些才稱為什麼?朋友
[00:04:54.280 --> 00:04:57.260]  所以針研有一句說話這樣說
[00:04:57.260 --> 00:05:00.460]  朋友是為患難而生的,你明不明?
[00:05:00.460 --> 00:05:03.280]  即是什麼叫做好朋友?
[00:05:03.280 --> 00:05:06.280]  好朋友是要經過患難
[00:05:06.280 --> 00:05:09.320]  然後你才知道那個是什麼,好朋友
[00:05:09.320 --> 00:05:11.440]  如果不是,就歸類為什麼?
[00:05:11.440 --> 00:05:13.300]  走肉朋友
[00:05:13.700 --> 00:05:16.720]  差很遠的,你明不明?
[00:05:16.720 --> 00:05:19.860]  所以你人生有沒有好朋友?有沒有?
[00:05:19.860 --> 00:05:22.920]  有好朋友的人有福了,沒有好朋友的人怎麼辦?
[00:05:22.920 --> 00:05:25.900]  就去成為別人的好朋友
[00:05:25.900 --> 00:05:29.200]  這樣,是嗎?
[00:05:29.200 --> 00:05:32.200]  所以很親密的,形容很靠近的
[00:05:32.200 --> 00:05:35.280]  如果你說摩西帶領以色列人出埃及
[00:05:35.280 --> 00:05:38.320]  在所有這麼多人裡面
[00:05:38.320 --> 00:05:40.580]  摩西是不是跟耶和華最親密?
[00:05:40.580 --> 00:05:43.620]  因為他被提到山上去
[00:05:43.860 --> 00:05:46.780]  有四十天在那裡,聽神跟他說什麼?
[00:05:46.780 --> 00:05:49.240]  律法書
[00:05:49.240 --> 00:05:52.060]  是不是聽他就照寫?
[00:05:52.060 --> 00:05:55.680]  是不是照寫?
[00:05:55.680 --> 00:05:58.680]  你知不知道如果有些觀念的東西,你不明白,你是寫不到的
[00:05:58.680 --> 00:06:02.600]  你同意嗎?
[00:06:02.600 --> 00:06:05.560]  有些觀念如果你不明白,別人叫你照抄
[00:06:05.560 --> 00:06:08.520]  你是默寫不到的,是不是?寫不到的
[00:06:08.520 --> 00:06:11.540]  所以你必須要什麼?你這樣說是什麼意思?
[00:06:11.540 --> 00:06:12.540]  所以他們有沒有mouth to mouth?
[00:06:13.120 --> 00:06:14.120]  有的
[00:06:14.120 --> 00:06:17.720]  摩西寫完之後,知不知道神的心?
[00:06:17.720 --> 00:06:21.020]  約書亞就在半山
[00:06:21.020 --> 00:06:24.260]  所以他下來半山的時候
[00:06:24.260 --> 00:06:27.560]  就聽到營下面的人在做什麼?
[00:06:27.560 --> 00:06:30.560]  就是作樂,跳舞,是不是?
[00:06:30.560 --> 00:06:33.560]  約書亞就說,哇,那些人在慶祝
[00:06:33.560 --> 00:06:35.240]  他說,不是的,這是犯罪的聲音
[00:06:35.240 --> 00:06:38.380]  他們現在做的事情是耶和華所不喜悅的
[00:06:38.380 --> 00:06:41.440]  摩西馬上就知道了
[00:06:41.440 --> 00:06:45.160]  所以他是真的和神很靠近的
[00:06:45.160 --> 00:06:46.700]  OK?
[00:06:46.700 --> 00:06:50.140]  清楚了,他有這個背景
[00:06:50.140 --> 00:06:53.140]  12節,摩西就和神說話
[00:06:53.140 --> 00:06:56.040]  他說,你那時候呼召我的時候是這樣的
[00:06:56.040 --> 00:06:58.920]  不過你沒有告訴我
[00:06:58.920 --> 00:07:01.760]  你找誰跟我一起去
[00:07:01.760 --> 00:07:04.880]  你只說過,你按我的名字認識我
[00:07:04.880 --> 00:07:07.900]  那你就在我的眼前蒙恩
[00:07:07.900 --> 00:07:10.940]  即是我在你的眼前蒙恩
[00:07:10.940 --> 00:07:13.620]  如果我真的在你眼前蒙恩
[00:07:13.620 --> 00:07:16.580]  我要test這個什麼?
[00:07:16.580 --> 00:07:19.600]  這個允許,這個宣告
[00:07:19.600 --> 00:07:22.880]  我在你的眼前蒙恩
[00:07:22.880 --> 00:07:25.860]  如果你真的看得起我
[00:07:25.860 --> 00:07:29.000]  我在你面前是蒙恩寵的,是說什麼都行的
[00:07:29.000 --> 00:07:32.020]  求你把你的道路指示我
[00:07:32.020 --> 00:07:34.820]  他是不是第一個求?
[00:07:34.820 --> 00:07:37.880]  求你把你的道路指示我
[00:07:37.880 --> 00:07:40.880]  使我可以認識你
[00:07:40.880 --> 00:07:44.380]  可以在你眼前繼續蒙恩
[00:07:44.380 --> 00:07:47.440]  也求你想到這個民族是你的人民
[00:07:47.440 --> 00:07:50.460]  為什麼?
[00:07:50.460 --> 00:07:53.580]  我想認識你之外,我想繼續在你眼前蒙恩
[00:07:53.580 --> 00:07:56.540]  還有什麼?
[00:07:56.540 --> 00:07:59.620]  你知道,現在帶著這群人,這群人是你的百姓
[00:07:59.620 --> 00:08:02.620]  我怎麼照顧這群人,其實是要你把你的道路指示我的
[00:08:02.620 --> 00:08:04.860]  這是他第一個求
[00:08:04.860 --> 00:08:08.380]  所以在屬靈裡面,第一個渴求是什麼?
[00:08:08.380 --> 00:08:11.360]  第一個渴求是
[00:08:11.360 --> 00:08:12.360]  尋求主的道路
[00:08:12.360 --> 00:08:15.340]  尋求主的道路
[00:08:15.340 --> 00:08:19.120]  行不行?
[00:08:19.120 --> 00:08:22.180]  求你把你的道路指示我
[00:08:22.180 --> 00:08:25.280]  我們就跳到下面
[00:08:25.280 --> 00:08:28.300]  就在這裡
[00:08:28.300 --> 00:08:31.220]  我們就發現,原來尋求主的道路很重要
[00:08:31.220 --> 00:08:34.200]  這邊就有些經文,主的道路是什麼?
[00:08:34.200 --> 00:08:36.800]  主的道路當然是明顯地用來走
[00:08:36.800 --> 00:08:39.980]  但意思是什麼呢?
[00:08:39.980 --> 00:08:43.000]  我們就讀詩篇和異塞俠書就知道了
[00:08:43.000 --> 00:08:44.360]  請一起讀
[00:08:44.360 --> 00:08:51.060]  這裡有兩樣東西
[00:08:51.060 --> 00:08:54.280]  一個就是,如果我走在你的道路裡面
[00:08:54.280 --> 00:08:56.900]  我在仇敵的面前就可以
[00:08:56.900 --> 00:08:59.920]  有路走,有什麼路走?
[00:08:59.920 --> 00:09:03.500]  平坦,仇敵出現會不會讓你走平坦的道路?
[00:09:05.720 --> 00:09:08.740]  不會的
[00:09:08.740 --> 00:09:12.140]  是不是?
[00:09:12.140 --> 00:09:14.680]  所以你會看到,現在香港的政治
[00:09:14.680 --> 00:09:16.460]  有沒有平坦的道路?
[00:09:16.460 --> 00:09:20.300]  所以我會這樣定性
[00:09:20.300 --> 00:09:23.500]  香港的政治,是仇敵
[00:09:23.500 --> 00:09:27.180]  在香港的面前擺設的
[00:09:27.180 --> 00:09:28.560]  崎嶇的路
[00:09:28.560 --> 00:09:31.900]  所以不是針對某一個特首
[00:09:31.900 --> 00:09:35.020]  如果你這樣想是錯的
[00:09:35.020 --> 00:09:36.020]  是針對
[00:09:36.020 --> 00:09:39.380]  香港整個城市的去向
[00:09:39.380 --> 00:09:42.580]  因為香港整個城市
[00:09:42.580 --> 00:09:45.640]  在全世界的城市裡面,我夠膽告訴你
[00:09:45.640 --> 00:09:47.980]  是一個蒙福的城市
[00:09:47.980 --> 00:09:52.740]  你信也好,你不信也好
[00:09:52.740 --> 00:09:55.740]  但事實是這樣的
[00:09:55.740 --> 00:09:56.980]  是蒙了大福的城市
[00:09:56.980 --> 00:09:58.400]  是不是?
[00:09:58.400 --> 00:10:02.960]  不過,香港教會,即是你,我
[00:10:02.960 --> 00:10:06.160]  我們要什麼?
[00:10:06.160 --> 00:10:09.020]  我們要為香港來到主的面前,尋求
[00:10:09.020 --> 00:10:10.280]  給予香港的道路
[00:10:10.280 --> 00:10:14.440]  以致在仇敵的面前
[00:10:14.440 --> 00:10:17.720]  在諸般的困難,諸般的難阻
[00:10:17.720 --> 00:10:20.740]  諸般的障礙,不同的政見
[00:10:20.740 --> 00:10:23.820]  不同的利益群體,不同的訴求等等等等
[00:10:23.820 --> 00:10:26.860]  能夠什麼?
[00:10:26.860 --> 00:10:30.020]  有條平坦的道路走
[00:10:30.020 --> 00:10:32.900]  我仍然這樣相信,可能全香港700萬人
[00:10:32.900 --> 00:10:35.860]  有什麼?有超過650萬人
[00:10:35.860 --> 00:10:38.860]  是想香港好的
[00:10:38.860 --> 00:10:41.440]  如果我這樣說,你同意嗎?
[00:10:41.440 --> 00:10:45.160]  若某一段古都是有50萬人
[00:10:45.160 --> 00:10:48.220]  想搞一下香港,想為他自己的利益
[00:10:48.220 --> 00:10:51.260]  搞好處
[00:10:51.260 --> 00:10:54.140]  其中一個令我很困擾的,就是什麼呢?
[00:10:54.140 --> 00:10:57.440]  隨便說說,什麼長期退休金
[00:10:57.440 --> 00:10:58.640]  是不是?
[00:10:58.640 --> 00:11:00.300]  是不是?人人都有
[00:11:02.540 --> 00:11:05.620]  全民退保
[00:11:05.620 --> 00:11:09.020]  我很困擾,全民退保,哪來的錢呢?
[00:11:09.020 --> 00:11:11.940]  香港越來越老化
[00:11:11.940 --> 00:11:14.880]  你們就很慘
[00:11:14.880 --> 00:11:17.880]  但我又見到那些年輕人
[00:11:17.880 --> 00:11:20.920]  那些應該去拿多點錢出來的年輕人
[00:11:20.920 --> 00:11:24.120]  不斷在支持全民退保
[00:11:24.120 --> 00:11:27.580]  你是搞不清楚的
[00:11:27.580 --> 00:11:30.600]  我就說,不,我不贊成全民退保
[00:11:30.600 --> 00:11:33.580]  我覺得應該按需要取
[00:11:33.580 --> 00:11:36.560]  我覺得應該這樣,但那些人就說,不是的,黃姐
[00:11:36.560 --> 00:11:39.260]  不是這樣的,應該全民退保
[00:11:39.260 --> 00:11:42.360]  他跟我說,不是的,絕大多數都是年輕人
[00:11:42.360 --> 00:11:45.060]  哎呀,真可憐,你放錢在我口袋裡,為什麼我要拒絕你呢?
[00:11:45.060 --> 00:11:48.980]  我真是這樣想的,因為我已經下班了
[00:11:48.980 --> 00:11:51.940]  那你全民退保多好
[00:11:51.940 --> 00:11:54.920]  我們是最畢業生的那班
[00:11:54.920 --> 00:11:57.740]  第一批修成,是不是?
[00:11:57.740 --> 00:12:00.740]  你有什麼代不關我的事,是不是?
[00:12:00.740 --> 00:12:03.680]  我的命沒你那麼長,對不對?
[00:12:03.680 --> 00:12:06.760]  但不知為什麼他那麼激烈的為我爭奪呢?
[00:12:06.760 --> 00:12:09.920]  來到最近,我才知道一點
[00:12:09.920 --> 00:12:12.940]  那個內宗的原因
[00:12:12.940 --> 00:12:16.080]  我就發現,哦,無論我喊不好,或者他喊好
[00:12:16.080 --> 00:12:19.400]  其實我們都是為香港好
[00:12:19.400 --> 00:12:20.920]  我們都是想香港好
[00:12:20.920 --> 00:12:24.540]  不過不知為什麼炒賣一碟
[00:12:24.540 --> 00:12:25.540]  大家都不好
[00:12:25.880 --> 00:12:28.880]  為什麼呢?因為我們沒有一條平坦的道路
[00:12:28.880 --> 00:12:32.140]  溝通不了
[00:12:32.140 --> 00:12:36.160]  不知為什麼,那些東西明明是好意義
[00:12:36.160 --> 00:12:39.140]  都變成了什麼?亂七八糟
[00:12:39.140 --> 00:12:42.640]  你了不了解?
[00:12:42.640 --> 00:12:45.980]  其實我說有50萬人想搞亂香港,都是說多了
[00:12:45.980 --> 00:12:48.980]  其實真的沒那麼多,你相不相信?
[00:12:48.980 --> 00:12:51.940]  所以你想到這個點
[00:12:51.940 --> 00:12:54.940]  你是不是應該很激動的,豈有此理,站起來一個肚子說
[00:12:54.940 --> 00:12:58.060]  我不同意他搞亂香港
[00:12:58.060 --> 00:13:01.040]  他呀,那個仇敵,你明不明白?
[00:13:01.040 --> 00:13:04.000]  那個仇敵搞亂香港,所以我經常這樣說
[00:13:04.000 --> 00:13:06.760]  我現在祈禱,祈禱林鄭月娥不要做特首
[00:13:06.760 --> 00:13:09.660]  因為我很疼她,我真的覺得她是一個很好的官
[00:13:09.660 --> 00:13:12.660]  就是
[00:13:12.660 --> 00:13:15.660]  就是很勇敢,很堅定
[00:13:15.660 --> 00:13:18.660]  很有原則
[00:13:18.660 --> 00:13:21.660]  很有compression,一個人來的
[00:13:21.660 --> 00:13:22.660]  哎呀,我真是
[00:13:23.080 --> 00:13:26.000]  我真是有些很
[00:13:26.000 --> 00:13:29.360]  很幻想性的東西,幻想她現在是被迫害
[00:13:29.360 --> 00:13:33.200]  幻想她是被迫害,所以非要
[00:13:33.200 --> 00:13:36.140]  出來競選特首不可
[00:13:36.140 --> 00:13:38.560]  哎呀,真是不好呀,不好呀,不好呀,因為為什麼?
[00:13:38.560 --> 00:13:41.220]  不在乎誰在那個位置
[00:13:41.220 --> 00:13:45.120]  是在乎我們怎麼看
[00:13:45.120 --> 00:13:47.420]  是在乎我們怎麼做
[00:13:47.420 --> 00:13:50.840]  沒辦法的
[00:13:51.260 --> 00:13:54.280]  你必須承認
[00:13:54.280 --> 00:13:56.960]  你現在是沒有能力推翻共產黨的
[00:13:56.960 --> 00:13:59.060]  是不是?
[00:13:59.060 --> 00:14:02.120]  你必須面對這個事實
[00:14:02.120 --> 00:14:05.100]  我有一次已經很激烈地跟你們說了
[00:14:05.100 --> 00:14:08.360]  所以我只有一條路可以走,祝福共產黨
[00:14:08.360 --> 00:14:09.840]  越來越好
[00:14:09.840 --> 00:14:13.200]  是不是?我在淑玲裡面供她的產
[00:14:13.200 --> 00:14:17.660]  我只可以這樣做的
[00:14:19.120 --> 00:14:22.340]  我只可以這樣做的,要不然
[00:14:22.340 --> 00:14:24.140]  我是很白痴的
[00:14:24.140 --> 00:14:25.480]  是不是?
[00:14:25.480 --> 00:14:28.960]  但是,我為什麼會這樣說呢?
[00:14:28.960 --> 00:14:32.260]  其實我說出來也是令人震驚的
[00:14:32.260 --> 00:14:36.100]  是因為我很想香港
[00:14:36.100 --> 00:14:39.720]  有一條從主義來平坦的道路
[00:14:39.720 --> 00:14:42.900]  而這條道路,我知道
[00:14:42.900 --> 00:14:45.900]  在教會那裡,就是教會你和我
[00:14:45.900 --> 00:14:49.000]  肯站起來,為香港祈禱
[00:14:49.000 --> 00:14:52.820]  叫香港走在主義的心意裡面
[00:14:52.820 --> 00:14:56.060]  我想告訴你,是真的可以的
[00:14:56.060 --> 00:14:59.080]  是真的可以的,為什麼呢?
[00:14:59.080 --> 00:15:02.080]  在英國的歷史上,就是有
[00:15:02.080 --> 00:15:03.080]  七個人
[00:15:03.080 --> 00:15:06.560]  有七個人,不同政黨的
[00:15:06.560 --> 00:15:09.580]  雖然他們大家都是在議會裡面,不同政黨
[00:15:09.580 --> 00:15:12.320]  有共同的想望
[00:15:12.320 --> 00:15:13.600]  想做什麼?
[00:15:13.600 --> 00:15:17.900]  英國所有的黑奴可以被解放
[00:15:17.900 --> 00:15:19.900]  嘩,激不激烈啊?
[00:15:19.900 --> 00:15:24.600]  他們每個禮拜祈禱一次,只有他們幾個人祈禱
[00:15:24.600 --> 00:15:26.980]  祈禱了幾十年
[00:15:26.980 --> 00:15:28.540]  結果
[00:15:28.540 --> 00:15:31.780]  不動一兵一卒
[00:15:31.780 --> 00:15:35.840]  就解放了英國的黑奴
[00:15:35.840 --> 00:15:38.800]  那個販賣黑奴的
[00:15:38.800 --> 00:15:41.760]  約翰·牛頓寫什麼呢?
[00:15:41.760 --> 00:15:45.780]  寫奇異因典那個人,就歸順耶穌
[00:15:45.780 --> 00:15:48.200]  你明白嗎?然後影響
[00:15:48.200 --> 00:15:51.660]  美國的黑奴,就是解放的運動
[00:15:51.660 --> 00:15:54.000]  是靠祈禱來的
[00:15:54.000 --> 00:15:56.740]  所以我信祈禱
[00:15:56.740 --> 00:16:00.640]  你幫我問一下旁邊的人,你信不信祈禱的?
[00:16:00.640 --> 00:16:03.520]  信的,是吧?
[00:16:03.520 --> 00:16:07.060]  所有信祈禱的人,一起來為香港祈禱
[00:16:07.060 --> 00:16:09.060]  好不好啊?好不好啊?
[00:16:09.060 --> 00:16:12.420]  求主的道路,下載給香港
[00:16:12.420 --> 00:16:16.560]  讓香港有一條平坦的道路可以走
[00:16:16.560 --> 00:16:18.560]  好不好啊?好不好啊?
[00:16:18.560 --> 00:16:20.560]  好不好啊?
[00:16:20.560 --> 00:16:27.220]  讓香港不用被很多沒義氣的香港子女
[00:16:27.220 --> 00:16:29.220]  犧牲
[00:16:29.220 --> 00:16:33.420]  聽說有很多人準備犧牲他了
[00:16:33.420 --> 00:16:35.420]  唉,有時候我也會這樣
[00:16:35.420 --> 00:16:38.700]  好啊好啊,唉,越走越好啊
[00:16:38.700 --> 00:16:42.060]  是不是啊,走光那些沒義氣的人
[00:16:42.060 --> 00:16:44.060]  好過他們留在那裡,什麼?
[00:16:44.060 --> 00:16:46.880]  堵住了,很壞啊,是不是?
[00:16:46.880 --> 00:16:49.380]  你問我想不想?不想
[00:16:49.380 --> 00:16:52.940]  其實走的人呢,沒好得多的
[00:16:52.940 --> 00:16:56.320]  就是97那一浪已經知道了
[00:16:56.320 --> 00:17:00.940]  第二呢,就是他的意念高過我們的意念
[00:17:00.940 --> 00:17:03.300]  他的道路高過我們的道路
[00:17:03.300 --> 00:17:07.620]  意念和道路在這段經文裡面是平排來的
[00:17:07.620 --> 00:17:11.620]  也就是說耶和華的道路其實是他的意念來的
[00:17:12.620 --> 00:17:13.840]  是不是?
[00:17:13.840 --> 00:17:17.920]  那意念是什麼呢?就是耶和華的主義
[00:17:17.920 --> 00:17:20.420]  耶和華的心意,你明白嗎?
[00:17:20.420 --> 00:17:25.440]  哦,所以摩西第一個靈明的成長
[00:17:25.440 --> 00:17:30.180]  就是他求,求什麼?求你將你的道路指示我
[00:17:30.180 --> 00:17:34.700]  其實就是主啊,我很想明白你的心意
[00:17:34.700 --> 00:17:37.600]  以致我走在你的心意裡面
[00:17:37.600 --> 00:17:40.600]  走在你的心意裡面有沒有死啊?
[00:17:40.600 --> 00:17:43.920]  有沒有死啊?你怎麼不敢回答?
[00:17:43.920 --> 00:17:47.580]  走在他的心意裡面就沒有死了,是不是?
[00:17:47.580 --> 00:17:51.440]  所以你追求神的旨意
[00:17:51.440 --> 00:17:54.340]  在對的事上前進
[00:17:54.340 --> 00:17:55.260]  對不對?
[00:17:55.260 --> 00:18:00.180]  這個是慈江從96年開始的一個路向來的
[00:18:00.180 --> 00:18:02.760]  不是,是95年開始的一個路向來的
[00:18:02.760 --> 00:18:04.560]  追求神的旨意
[00:18:04.560 --> 00:18:07.220]  走在他的什麼?吩咐的上面
[00:18:07.220 --> 00:18:09.660]  在這個對的路上前進
[00:18:09.660 --> 00:18:12.180]  我那時候的想法是
[00:18:12.180 --> 00:18:15.280]  就算我在這個對的方向上前進
[00:18:15.280 --> 00:18:17.520]  教會不會急劇的增長
[00:18:17.520 --> 00:18:22.480]  但最後我都仍然走在一個對的方向上
[00:18:22.480 --> 00:18:25.480]  那我就心滿意足了
[00:18:25.480 --> 00:18:27.900]  因為我走對了
[00:18:27.900 --> 00:18:28.560]  是不是?
[00:18:28.560 --> 00:18:29.860]  如果我要出去旅行
[00:18:29.860 --> 00:18:32.320]  我是不是要找對的目的地走啊?
[00:18:32.320 --> 00:18:32.820]  是不是?
[00:18:32.820 --> 00:18:35.820]  我走對了已經很開心了,對不對?
[00:18:35.820 --> 00:18:37.880]  所以你跟隔壁的弟兄姊妹說
[00:18:37.880 --> 00:18:40.000]  我們真的有一點點慶幸
[00:18:40.000 --> 00:18:41.680]  走對了
[00:18:41.680 --> 00:18:42.620]  是不是?
[00:18:42.620 --> 00:18:44.280]  走對了
[00:18:44.280 --> 00:18:46.800]  但當你走對了的時候
[00:18:46.800 --> 00:18:49.160]  有沒有困難的?
[00:18:49.160 --> 00:18:52.280]  哦,原來你都知道走對了都有困難的
[00:18:52.280 --> 00:18:53.080]  因為受敵會說
[00:18:53.080 --> 00:18:55.280]  他走對了,名金收兵了
[00:18:55.280 --> 00:18:56.080]  不是
[00:18:56.080 --> 00:18:57.800]  你剛才又說
[00:18:57.800 --> 00:19:00.680]  走對了就會有平坦的道路
[00:19:00.680 --> 00:19:01.360]  是不是?
[00:19:01.360 --> 00:19:05.400]  而行耶華的道路是在受敵的面前有平坦的道路
[00:19:05.400 --> 00:19:08.280]  其實這就關乎第二樣東西了
[00:19:08.280 --> 00:19:11.280]  所以我們就下去了
[00:19:11.280 --> 00:19:14.560]  就是尋求主的同在
[00:19:14.560 --> 00:19:18.840]  請你讀第十六節的經文再讀一次
[00:19:18.840 --> 00:19:19.340]  請
[00:19:19.340 --> 00:19:29.640]  其實你說香港教會
[00:19:29.640 --> 00:19:32.160]  絕大多數的中派教會
[00:19:32.160 --> 00:19:33.560]  甚至是獨立教會
[00:19:33.560 --> 00:19:36.760]  有多少個教會是不對的?
[00:19:36.760 --> 00:19:38.640]  聖經說
[00:19:38.640 --> 00:19:41.240]  所有的教會都要傳福音
[00:19:41.240 --> 00:19:43.640]  傳福音的教會對不對?
[00:19:43.640 --> 00:19:45.920]  都可以說是走對了
[00:19:45.920 --> 00:19:47.040]  聖經說
[00:19:47.040 --> 00:19:50.840]  教會裡的弟兄姊妹要彼此切實相愛
[00:19:50.840 --> 00:19:53.040]  相愛的教會對不對?
[00:19:53.040 --> 00:19:54.400]  對不對?
[00:19:54.400 --> 00:19:56.520]  又是走對了
[00:19:56.520 --> 00:19:58.160]  我們應該去宣教
[00:19:58.160 --> 00:20:00.000]  將福音傳到普天下
[00:20:00.000 --> 00:20:01.800]  宣教的教會對不對?
[00:20:01.800 --> 00:20:04.720]  是對的
[00:20:04.720 --> 00:20:06.200]  如果走對了
[00:20:06.200 --> 00:20:10.480]  跟你剛才說的慈光教會有什麼不同?
[00:20:10.480 --> 00:20:11.440]  我告訴你
[00:20:11.440 --> 00:20:13.120]  絕大多數的教會
[00:20:13.120 --> 00:20:17.120]  其實他們都在對的方向上
[00:20:17.120 --> 00:20:19.360]  沒有教會說
[00:20:19.360 --> 00:20:23.400]  我們不傳福音的
[00:20:23.400 --> 00:20:24.600]  別人問我
[00:20:24.600 --> 00:20:25.280]  我都會說
[00:20:25.280 --> 00:20:26.000]  不關我的事
