
[00:00:00.000 --> 00:00:04.260]  各位現場和在家中參與崇拜鼎姊妹
[00:10:14.960 --> 00:10:16.960]  不要忘記前面第八至第九章
[00:10:16.960 --> 00:10:21.920]  是記載耶穌曾經潔淨過長大麻風的人
[00:10:21.920 --> 00:10:23.920]  醫治過百夫長的僕人
[00:10:23.920 --> 00:10:25.920]  醫治過被鬼附的人
[00:10:25.920 --> 00:10:27.920]  醫治過癱瘓的人
[00:10:27.920 --> 00:10:29.280]  癱瘓的人
[00:10:29.280 --> 00:10:30.400]  啞的人
[00:10:30.400 --> 00:10:32.400]  耶穌做了很多神蹟
[00:10:32.400 --> 00:10:34.880]  耶穌當時出來傳道的時候
[00:10:34.880 --> 00:10:36.880]  是透過神蹟
[00:10:36.880 --> 00:10:39.920]  去證明福音是神的大能
[00:10:39.920 --> 00:10:41.920]  因為當時
[00:10:41.920 --> 00:10:43.920]  很多人都不認識耶穌
[00:10:43.920 --> 00:10:45.920]  不知道祂是誰
[00:10:45.920 --> 00:10:49.920]  神要透過所謂的神蹟
[00:10:49.920 --> 00:10:51.920]  讓人去信服
[00:10:51.920 --> 00:10:55.600]  讓人知道耶穌的權柄是來自神的
[00:10:55.600 --> 00:10:57.600]  今天
[00:10:57.600 --> 00:10:59.600]  耶穌要派去學生
[00:10:59.600 --> 00:11:01.600]  好像祂一樣
[00:11:01.600 --> 00:11:03.600]  要出去傳福音
[00:11:03.600 --> 00:11:05.600]  去迷失的同胞當中
[00:11:05.600 --> 00:11:07.600]  去傳福音
[00:11:07.600 --> 00:11:09.600]  讓他們有這個能力
[00:11:09.600 --> 00:11:11.600]  讓他們有權柄
[00:11:11.600 --> 00:11:13.600]  不是要顯出你個人的威水史
[00:11:13.600 --> 00:11:15.600]  而是要證明他們所說的福音
[00:11:15.600 --> 00:11:17.600]  是有能力的
[00:11:17.600 --> 00:11:19.600]  好比當時摩西
[00:11:19.600 --> 00:11:21.600]  要去到埃及的王當中
[00:11:21.600 --> 00:11:23.600]  要證明祂是神所派來的人
[00:11:23.600 --> 00:11:27.600]  摩西是不能兩手空空的
[00:11:27.600 --> 00:11:29.600]  透過手像
[00:11:29.600 --> 00:11:31.600]  讓他可以行神蹟
[00:11:31.600 --> 00:11:33.600]  證明祂是來自上帝的
[00:11:33.600 --> 00:11:36.600]  是那位自幼永幼
[00:11:36.600 --> 00:11:38.600]  差距離的
[00:11:38.600 --> 00:11:40.600]  同樣耶穌擦拔那群門徒
[00:11:40.600 --> 00:11:42.600]  不是你們去吧
[00:11:42.600 --> 00:11:45.600]  不是空口叫你們去
[00:11:45.600 --> 00:11:47.600]  而是讓他們有一個
[00:11:47.600 --> 00:11:49.600]  依神蹟、行神蹟的能力
[00:11:49.600 --> 00:11:51.600]  作為天國來臨的記號
[00:11:51.600 --> 00:11:53.600]  是需要的
[00:11:53.600 --> 00:11:55.600]  特別是那個時候
[00:11:55.600 --> 00:11:57.600]  加上不要忘記
[00:11:57.600 --> 00:11:59.600]  表面上
[00:11:59.600 --> 00:12:01.600]  好像是普通的傳福音
[00:12:01.600 --> 00:12:03.600]  說天國近了
[00:12:03.600 --> 00:12:05.600]  好像只有一張嘴說
[00:12:05.600 --> 00:12:07.600]  其實這是一個屬靈征戰
[00:12:07.600 --> 00:12:09.600]  魔鬼是不想有人信耶穌的
[00:12:09.600 --> 00:12:11.600]  耶穌擦拔門徒去
[00:12:11.600 --> 00:12:13.600]  其實是和撒旦打仗
[00:12:13.600 --> 00:12:15.600]  所以耶穌是絕對需要
[00:12:15.600 --> 00:12:17.600]  將團兵
[00:12:17.600 --> 00:12:19.600]  而且是一個屬靈的團兵
[00:12:19.600 --> 00:12:21.600]  來賜給門徒
[00:12:21.600 --> 00:12:23.600]  使他們有能力
[00:12:23.600 --> 00:12:25.600]  向撒旦
[00:12:25.600 --> 00:12:27.600]  宣告神的大能
[00:12:27.600 --> 00:12:29.600]  弟兄姊妹
[00:12:29.600 --> 00:12:31.600]  今天我們傳福音
[00:12:31.600 --> 00:12:33.600]  上帝沒有給我們
[00:12:33.600 --> 00:12:35.600]  有醫治病人的能力
[00:12:35.600 --> 00:12:37.600]  沒有叫死人服務那麼誇張
[00:12:37.600 --> 00:12:39.600]  是不是?
[00:12:39.600 --> 00:12:41.600]  如果有的話
[00:12:41.600 --> 00:12:43.600]  我相信我們不得了
[00:12:43.600 --> 00:12:45.600]  不過其實上帝一樣
[00:12:45.600 --> 00:12:47.600]  給我們每個弟兄姊妹
[00:12:47.600 --> 00:12:49.600]  傳福音的時候
[00:12:49.600 --> 00:12:51.600]  上帝也給我們權柄
[00:12:51.600 --> 00:12:53.600]  這個權柄不是
[00:12:53.600 --> 00:12:55.600]  叫死人復活
[00:12:55.600 --> 00:12:57.600]  叫麻風得見證
[00:12:57.600 --> 00:12:59.600]  叫鬼可以趕出
[00:12:59.600 --> 00:13:01.600]  都有的
[00:13:01.600 --> 00:13:03.600]  不過不多,不是每個人都可以
[00:13:03.600 --> 00:13:05.600]  神給我們傳福音的時候
[00:13:05.600 --> 00:13:07.600]  是帶來權柄
[00:13:07.600 --> 00:13:09.600]  是叫我們能夠透過
[00:13:09.600 --> 00:13:11.600]  這個福音,使聽福音的人
[00:13:11.600 --> 00:13:13.600]  接受福音的人
[00:13:13.600 --> 00:13:15.600]  生命得到改變
[00:13:15.600 --> 00:13:17.600]  生命得到改變
[00:13:17.600 --> 00:13:19.600]  這就彰顯了
[00:13:19.600 --> 00:13:21.600]  這個福音的大能
[00:13:21.600 --> 00:13:23.600]  這就是神給我們
[00:13:23.600 --> 00:13:25.600]  權柄的彰顯
[00:13:25.600 --> 00:13:27.600]  原來當我們福音進到
[00:13:27.600 --> 00:13:29.600]  人的生命裡面的時候
[00:13:29.600 --> 00:13:31.600]  信者
[00:13:31.600 --> 00:13:33.600]  原本很軟弱的
[00:13:33.600 --> 00:13:35.600]  不行的,很沒信心的
[00:13:35.600 --> 00:13:37.600]  什麼都很害怕的
[00:13:37.600 --> 00:13:39.600]  信了耶穌之後
[00:13:39.600 --> 00:13:41.600]  你覺得很剛強
[00:13:41.600 --> 00:13:43.600]  很大改變
[00:13:43.600 --> 00:13:45.600]  原本有的人
[00:13:45.600 --> 00:13:47.600]  你都覺得沒得救了
[00:13:47.600 --> 00:13:49.600]  只顧自己,很自私的
[00:13:49.600 --> 00:13:51.600]  對人很差的
[00:13:51.600 --> 00:13:53.600]  為什麼信了耶穌,那麼大改變
[00:13:53.600 --> 00:13:57.600]  這個就是復活
[00:13:57.600 --> 00:13:59.600]  不過不是肉體的復活
[00:13:59.600 --> 00:14:01.600]  是裡面已經死了的良善
[00:14:01.600 --> 00:14:03.600]  死了的良心
[00:14:03.600 --> 00:14:05.600]  死了的自我
[00:14:05.600 --> 00:14:07.600]  在基督的生命當中復活
[00:14:07.600 --> 00:14:09.600]  在基督的生命當中復活
[00:14:11.600 --> 00:14:13.600]  這個才是神蹟
[00:14:13.600 --> 00:14:15.600]  你看到信耶穌
[00:14:15.600 --> 00:14:17.600]  那麼大改變
[00:14:17.600 --> 00:14:19.600]  好像人家說
[00:14:19.600 --> 00:14:21.600]  你好像復活了一樣
[00:14:21.600 --> 00:14:25.600]  有很多人的心靈
[00:14:25.600 --> 00:14:27.600]  心是污糟了
[00:14:27.600 --> 00:14:29.600]  想的事
[00:14:29.600 --> 00:14:31.600]  說的事
[00:14:31.600 --> 00:14:33.600]  做的事
[00:14:33.600 --> 00:14:35.600]  就好像昔日的麻風病一樣
[00:14:35.600 --> 00:14:37.600]  人家是看到就
[00:14:37.600 --> 00:14:39.600]  找路走
[00:14:39.600 --> 00:14:41.600]  麻風病人在當時
[00:14:41.600 --> 00:14:43.600]  被稱為不潔淨
[00:14:43.600 --> 00:14:45.600]  是會傳染的
[00:14:45.600 --> 00:14:47.600]  人家不喜歡
[00:14:47.600 --> 00:14:49.600]  今天我們都沒有
[00:14:49.600 --> 00:14:51.600]  明顯有麻風,基本上
[00:14:51.600 --> 00:14:53.600]  斷絕了
[00:14:53.600 --> 00:14:55.600]  當然
[00:14:55.600 --> 00:14:57.600]  打一次我們就要彈開
[00:14:57.600 --> 00:14:59.600]  但最大的傳染是什麼
[00:14:59.600 --> 00:15:01.600]  是我們裡面的污穢
[00:15:01.600 --> 00:15:05.600]  但科學大能
[00:15:05.600 --> 00:15:07.600]  使我們裡面的污穢
[00:15:07.600 --> 00:15:09.600]  變得很潔淨
[00:15:09.600 --> 00:15:11.600]  昔日那些被鬼附的人
[00:15:11.600 --> 00:15:13.600]  很沒有自由
[00:15:13.600 --> 00:15:17.600]  很沒有尊嚴
[00:15:17.600 --> 00:15:19.600]  脫光衣服
[00:15:19.600 --> 00:15:21.600]  自己扔自己
[00:15:21.600 --> 00:15:23.600]  多醜怪
[00:15:23.600 --> 00:15:25.600]  但今天
[00:15:25.600 --> 00:15:27.600]  很多人因為信耶穌
[00:15:27.600 --> 00:15:29.600]  成為一個真正有自由的人
[00:15:29.600 --> 00:15:31.600]  所以弟兄姊妹
[00:15:31.600 --> 00:15:33.600]  今天我們可能做不到
[00:15:33.600 --> 00:15:35.600]  治病,從死裡復活
[00:15:35.600 --> 00:15:37.600]  叫麻風病人得潔淨
[00:15:37.600 --> 00:15:39.600]  叫鬼被趕出
[00:15:39.600 --> 00:15:41.600]  但原來當我們將福音
[00:15:41.600 --> 00:15:43.600]  帶給人的時候
[00:15:43.600 --> 00:15:45.600]  福音是神的大能
[00:15:45.600 --> 00:15:47.600]  人一接受的時候
[00:15:47.600 --> 00:15:49.600]  這些神蹟
[00:15:49.600 --> 00:15:51.600]  是以另一種方式
[00:15:51.600 --> 00:15:53.600]  來產生
[00:15:53.600 --> 00:15:55.600]  所以弟兄姊妹
[00:15:55.600 --> 00:15:57.600]  當我們傳福音的時候
[00:15:57.600 --> 00:15:59.600]  我們要有信心
[00:15:59.600 --> 00:16:01.600]  相信上帝的權柄
[00:16:01.600 --> 00:16:03.600]  仍然存在
[00:16:03.600 --> 00:16:05.600]  福音本是神的大能
[00:16:05.600 --> 00:16:07.600]  要救一切相信的
[00:16:07.600 --> 00:16:09.600]  第三個解決問題
[00:16:09.600 --> 00:16:11.600]  是什麼呢?
[00:16:11.600 --> 00:16:13.600]  為什麼耶穌說
[00:16:13.600 --> 00:16:15.600]  不要戴腰帶,不要戴行囊
[00:16:15.600 --> 00:16:17.600]  不要戴兩件內衣
[00:16:17.600 --> 00:16:19.600]  不要戴鞋,不要戴手掌
[00:16:19.600 --> 00:16:21.600]  不要戴兩件內衣
[00:16:21.600 --> 00:16:23.600]  是可以理解的
[00:16:23.600 --> 00:16:25.600]  最初和學本
[00:16:25.600 --> 00:16:27.600]  只說不要戴內衣
[00:16:27.600 --> 00:16:29.600]  不用戴內衣不是很方便
[00:16:29.600 --> 00:16:31.600]  但不穿鞋
[00:16:31.600 --> 00:16:33.600]  不穿鞋怎麼行呢?
[00:16:33.600 --> 00:16:35.600]  在當時的環境來說
[00:16:35.600 --> 00:16:37.600]  手掌是很重要的
[00:16:37.600 --> 00:16:39.600]  很多曠野地方
[00:16:39.600 --> 00:16:41.600]  手掌是一個保護
[00:16:41.600 --> 00:16:43.600]  耶穌要我們傳福音
[00:16:43.600 --> 00:16:45.600]  不戴腰帶
[00:16:45.600 --> 00:16:47.600]  不戴行囊就算了
[00:16:47.600 --> 00:16:49.600]  不穿鞋,不戴手掌
[00:16:49.600 --> 00:16:51.600]  怎麼行呢?
[00:16:51.600 --> 00:16:53.600]  我們看看經文怎麼說
[00:16:53.600 --> 00:16:55.600]  你們白白地得來也要白白地給人
[00:16:55.600 --> 00:16:57.600]  腰帶裡不要戴金銀銅錢
[00:16:57.600 --> 00:16:59.600]  途中不要戴行囊
[00:16:59.600 --> 00:17:01.600]  不要戴兩件內衣
[00:17:01.600 --> 00:17:03.600]  也不要戴鞋子和手掌
[00:17:03.600 --> 00:17:05.600]  因為工人得飲食是應當的
[00:17:05.600 --> 00:17:07.600]  或者我讀馬芬六章八節九節
[00:17:07.600 --> 00:17:09.600]  有平衡的一個記載
[00:17:09.600 --> 00:17:11.600]  馬芬是這樣記載的
[00:17:11.600 --> 00:17:13.600]  並且吩咐他們
[00:17:13.600 --> 00:17:15.600]  途中不要戴食物和行囊
[00:17:15.600 --> 00:17:17.600]  腰帶裡也不要戴錢
[00:17:17.600 --> 00:17:19.600]  除了手掌以外
[00:17:19.600 --> 00:17:21.600]  甚麼都不要戴
[00:17:21.600 --> 00:17:23.600]  只要穿鞋子
[00:17:23.600 --> 00:17:25.600]  也不要穿兩件內衣
[00:17:25.600 --> 00:17:29.600]  只要穿鞋子也不要穿兩件內衣
[00:17:29.600 --> 00:17:31.600]  在馬芬的記載
[00:17:31.600 --> 00:17:33.600]  似乎說得比較清楚
[00:17:33.600 --> 00:17:35.600]  是不是?
[00:17:35.600 --> 00:17:37.600]  這裡說甚麼?
[00:17:37.600 --> 00:17:39.600]  你是可以戴手掌的
[00:17:39.600 --> 00:17:41.600]  不是不要穿鞋
[00:17:41.600 --> 00:17:43.600]  在中東的地方不穿鞋
[00:17:43.600 --> 00:17:45.600]  你就真是
[00:17:45.600 --> 00:17:47.600]  香港也不行
[00:17:47.600 --> 00:17:49.600]  換言之
[00:17:49.600 --> 00:17:51.600]  聖經說你不可以戴兩件內衣
[00:17:51.600 --> 00:17:53.600]  一件就夠了
[00:17:53.600 --> 00:17:55.600]  雖然是
[00:17:55.600 --> 00:17:57.600]  多件內衣是可以保暖
[00:17:57.600 --> 00:17:59.600]  但一件就夠了
[00:17:59.600 --> 00:18:01.600]  你有腰帶
[00:18:01.600 --> 00:18:03.600]  原本用來裝錢的不用裝錢
[00:18:03.600 --> 00:18:05.600]  你的背包原本用來裝食物的
[00:18:05.600 --> 00:18:07.600]  不用裝
[00:18:07.600 --> 00:18:09.600]  有人會供應你的
