
[00:00:00.000 --> 00:00:05.960]  這個是一個非常之一個很大的福氣
[00:04:48.380 --> 00:04:51.140]  當然啦 那些花草樹木那些植物呢
[00:04:51.140 --> 00:04:52.800]  就有些動物去吃了它
[00:04:52.800 --> 00:04:54.620]  我們人呢 就很貪心的
[00:04:54.620 --> 00:04:56.340]  動物有吃 植物有吃
[00:04:56.340 --> 00:04:59.700]  所以在一個所謂的food chain裡面
[00:04:59.700 --> 00:05:03.260]  食物鏈裡面 光是對我們很重要的
[00:05:03.260 --> 00:05:05.180]  沒有了光就不會有這些植物
[00:05:05.180 --> 00:05:06.980]  沒有了植物就也不會有動物
[00:05:06.980 --> 00:05:09.200]  動物沒有東西吃 我們人也沒有東西吃
[00:05:09.200 --> 00:05:12.160]  所以其實這是一個連帶的關係
[00:05:12.160 --> 00:05:15.740]  所以光其實是我們生命之源
[00:05:15.740 --> 00:05:20.360]  所以耶穌說的說 它是一個生命的光
[00:05:20.360 --> 00:05:22.600]  照著字面解釋是沒有錯的
[00:05:22.600 --> 00:05:23.940]  真的是生命之光
[00:05:23.940 --> 00:05:26.860]  沒有了光 我們就沒有食物
[00:05:26.860 --> 00:05:32.020]  另外呢 光帶給我們一些直接的幫助呢
[00:05:32.020 --> 00:05:35.560]  我們經常都說人們很容易缺乏維他命
[00:05:35.560 --> 00:05:37.060]  其實在文明世界
[00:05:37.060 --> 00:05:39.560]  就是在我們今天英國、香港
[00:05:39.560 --> 00:05:43.060]  這些所謂developed world發展了的國家
[00:05:43.060 --> 00:05:45.160]  我們很少會缺乏到維他命
[00:05:45.160 --> 00:05:48.200]  只會太多營養就會
[00:05:48.200 --> 00:05:51.220]  很多疾病都是因為營養太多
[00:05:51.220 --> 00:05:53.320]  就不是營養太少
[00:05:53.320 --> 00:05:55.480]  唯獨有一個維他命呢
[00:05:55.480 --> 00:05:57.400]  就是維他命D
[00:05:57.400 --> 00:06:00.440]  就是有部份的維他命D
[00:06:00.440 --> 00:06:02.400]  人體是很需要它的
[00:06:02.400 --> 00:06:04.600]  但是在食物裡面找不到的
[00:06:04.600 --> 00:06:08.600]  是全靠光 全靠太陽
[00:06:08.600 --> 00:06:11.660]  所以呢 尤其是我們在英國
[00:06:11.660 --> 00:06:14.480]  在北半球很北的地方
[00:06:14.480 --> 00:06:17.240]  冬天太陽的時間很少
[00:06:17.240 --> 00:06:19.060]  今天剛才出來呢
[00:06:19.060 --> 00:06:24.440]  雖然是早上 但是很大霧 很濃霧
[00:06:24.440 --> 00:06:26.860]  所以你吸收到太陽都不是很多
[00:06:26.860 --> 00:06:29.760]  所以呢 很多時候有些老人家
[00:06:29.760 --> 00:06:32.760]  尤其現在封城lockdown 很多人沒有出街
[00:06:32.760 --> 00:06:35.560]  其實很多都是缺乏維他命D
[00:06:35.560 --> 00:06:37.100]  維他命D是很重要
[00:06:37.100 --> 00:06:39.500]  很多人想起維他命D 想起就是骨
[00:06:39.500 --> 00:06:40.560]  骨是其中一種
[00:06:40.560 --> 00:06:43.360]  其他維他命D其實對其他身體的機能
[00:06:43.360 --> 00:06:47.600]  其他地方都有很大的 很重要的作用
[00:06:47.600 --> 00:06:51.180]  所以呢 光是能夠給我們人類
[00:06:51.180 --> 00:06:53.980]  是可以製造一些維他命D出來
[00:06:53.980 --> 00:06:58.240]  這個也是直接影響到我們的生命 很重要
[00:06:58.240 --> 00:07:00.560]  那光還有什麼影響我們的生命呢?
[00:07:00.560 --> 00:07:03.720]  光原來是會影響我們的mental health
[00:07:03.720 --> 00:07:05.340]  影響我們的情緒
[00:07:05.340 --> 00:07:09.080]  如果長期在黑暗裏面 我們的情緒是不好的
[00:07:09.080 --> 00:07:13.160]  原來人是很跟著太陽走的 你知道嗎?
[00:07:13.160 --> 00:07:18.480]  我們以前的社會 又沒有電燈 什麼都沒有
[00:07:18.480 --> 00:07:21.920]  日出而作 日入而息 很簡單
[00:07:21.920 --> 00:07:24.900]  太陽出來就是出來起身工作
[00:07:24.900 --> 00:07:28.360]  太陽下山就一定是收工回家 是不是?
[00:07:28.360 --> 00:07:30.980]  一定的 你因為沒有燈
[00:07:30.980 --> 00:07:35.600]  那你要靠火 火把 是不是? 很不方便
[00:07:35.600 --> 00:07:37.700]  所以太陽下山就真的要走的了
[00:07:37.700 --> 00:07:39.380]  要不然你找不到路回家
[00:07:39.380 --> 00:07:43.160]  所以呢 人的構造
[00:07:43.160 --> 00:07:46.440]  它有一個所謂叫做晝夜的節律
[00:07:46.440 --> 00:07:48.300]  英文叫做circadian rhythm
[00:07:48.300 --> 00:07:49.800]  但不需要知道英文是什麼
[00:07:49.800 --> 00:07:54.000]  其實我們習慣了日間做事 晚上休息的了
[00:07:54.000 --> 00:07:56.940]  但是在文明社會當中
[00:07:56.940 --> 00:08:00.540]  這個起的作用開始模糊了
[00:08:00.540 --> 00:08:03.600]  因為我們回到家 接觸的光更多
[00:08:03.600 --> 00:08:07.500]  開著燈 看電視 都是很多光 是不是?
[00:08:07.500 --> 00:08:10.500]  所以其實就搞壞了我們的腦袋一點
[00:08:10.500 --> 00:08:13.560]  變成我們不是真的有這麼充足的睡眠
[00:08:13.560 --> 00:08:16.520]  令到我們失眠 也有很多時候是這樣的原因
[00:08:16.520 --> 00:08:20.620]  現在更加更慘 因為現在有手機 是不是?
[00:08:20.620 --> 00:08:23.240]  晚上睡不著就看手機 你知道嗎?
[00:08:23.240 --> 00:08:26.220]  晚上睡不著 最壞蛋就是看手機
[00:08:26.220 --> 00:08:29.440]  因為那些光是令到我們越來越精神的
[00:08:29.440 --> 00:08:33.180]  尤其是一些藍色的光
[00:08:33.180 --> 00:08:37.100]  因為光土裏面有紅、橙、黃、綠、青、藍、紫的
[00:08:37.100 --> 00:08:41.580]  藍色那邊的光其實是令到我們精神
[00:08:41.580 --> 00:08:44.360]  那你不想精神就晚上睡覺 是不是?
[00:08:44.360 --> 00:08:45.780]  所以現在不是那些手機
[00:08:45.780 --> 00:08:50.040]  又看到濾鏡 自動關掉藍光 就是這個原因
[00:08:50.040 --> 00:08:54.060]  所以光是很影響我們的 是影響我們的生命
[00:08:54.060 --> 00:08:57.240]  所以耶穌說 這個是生命的光
[00:08:57.240 --> 00:08:59.800]  在一個 不要算一個屬靈的角度
[00:08:59.800 --> 00:09:03.340]  一個物質的角度來講 祂說的一點都沒有錯的
[00:09:03.340 --> 00:09:07.820]  第二就是光是什麼呢?光是讓我們能夠看到東西
[00:09:07.820 --> 00:09:10.340]  你想一下 如果看不到東西會有多慘 是不是?
[00:09:10.340 --> 00:09:13.140]  有時候那些人天生出來可能是盲的
[00:09:13.140 --> 00:09:16.620]  我們又或者他弱視 他看得東西不清楚
[00:09:16.620 --> 00:09:21.020]  實在是一個很大的disability 很大的障礙 是不是?
[00:09:21.020 --> 00:09:26.100]  光是可以讓我們能夠看到 看得清楚
[00:09:26.100 --> 00:09:30.060]  特別在白天的時候 如果很光亮的時候
[00:09:30.060 --> 00:09:32.840]  我們是分辨到有顏色的 大家有沒有留意到?
[00:09:32.840 --> 00:09:35.020]  晚上我看不到顏色的
[00:09:35.020 --> 00:09:38.500]  因為人的視網膜有兩種不同的細胞
[00:09:38.500 --> 00:09:41.500]  一種是看顏色 一種是感應光度的
[00:09:41.500 --> 00:09:44.780]  感應顏色那裡你要很光才能感應到
[00:09:44.780 --> 00:09:47.720]  感應光暗就不用太光
[00:09:47.720 --> 00:09:51.140]  所以晚上黑 你不是黑漆漆 不是黑齊的話
[00:09:51.140 --> 00:09:53.600]  你都看到東西 但是就沒有顏色的
[00:09:53.600 --> 00:09:58.440]  但是神要我們看到顏色 要我們看到大自然
[00:09:58.440 --> 00:10:01.860]  因為可以感受到祂的存在 是不是?
[00:10:01.860 --> 00:10:05.880]  而且光帶給我們熱力 熱力就讓我們感受到
[00:10:05.880 --> 00:10:10.040]  沒有太陽 我們肯定進入冰河時期 是不是?
[00:10:10.040 --> 00:10:13.560]  會很冷 我們完全感受不到
[00:10:13.560 --> 00:10:16.840]  而且生命都很難延續
[00:10:16.840 --> 00:10:20.620]  所以光和熱 使我們感受到神的存在
[00:10:20.620 --> 00:10:24.000]  是很真實的 在《羅馬書》一章二十
[00:10:24.000 --> 00:10:29.200]  大家很熟悉的 它就說 自從造天地以來
[00:10:29.200 --> 00:10:32.160]  上帝的永恆和神聖是明明可知的
[00:10:32.160 --> 00:10:35.900]  雖是眼不能見 但藉著所造之物就可以曉得
[00:10:35.900 --> 00:10:38.540]  叫人無可推諱 大家很清楚 是不是?
[00:10:38.540 --> 00:10:41.880]  今天我們看不到神 但是我們看到祂所做的事情
[00:10:41.880 --> 00:10:44.320]  看到的原因就是因為有光照著我們
[00:10:44.320 --> 00:10:47.520]  我們能夠看到 看得清楚的 使我們
[00:10:47.520 --> 00:10:52.380]  更加感受到神的存在 這個就告訴我們
[00:10:52.380 --> 00:10:55.900]  耶穌是世界的光 告訴我們祂是和我們存在的
[00:10:55.900 --> 00:10:58.720]  我們是感受到祂的 我們是看到祂的
[00:10:58.720 --> 00:11:02.320]  我們是看到祂所做的事情 就只是看到祂
[00:11:02.320 --> 00:11:05.100]  我們感受到那個熱力 感受到神的存在
[00:11:05.100 --> 00:11:09.720]  所以光對我們來說也是非常重要 這是一方面
[00:11:09.720 --> 00:11:14.860]  第三方面就是光是什麼?你看到東西就自然怎樣?
[00:11:14.860 --> 00:11:19.160]  就有方向 你看不到東西 你很難有方向
[00:11:19.160 --> 00:11:22.240]  我試過一次我下班回家 很大霧
[00:11:22.240 --> 00:11:26.080]  通常是去到11月、12月 英國就很大霧
[00:11:26.080 --> 00:11:28.920]  香港可能真是 你沒試過見到這麼大霧的
[00:11:28.920 --> 00:11:31.560]  可能春天 但是不至於這麼大霧
[00:11:31.560 --> 00:11:35.120]  大霧到什麼地步呢?我回到我家附近
[00:11:35.120 --> 00:11:37.900]  那條路那幾條街 你知道我們住的城市
[00:11:37.900 --> 00:11:42.020]  在華盛頓特別多什麼?不是多有錢人
[00:11:42.020 --> 00:11:45.260]  不是多高學識的 因為大學都沒有
[00:11:45.260 --> 00:11:49.220]  是多什麼呢?是多roundabout 多迴旋處
[00:11:49.220 --> 00:11:52.780]  開車的迴旋處 那我那條路呢
[00:11:52.780 --> 00:11:57.260]  我開了十幾年 下班是沒問題的
[00:11:57.260 --> 00:12:00.220]  不會想一下下一個是需要轉左轉右
[00:12:00.220 --> 00:12:03.700]  你不需要想 你回家那條路天天都走
[00:12:03.700 --> 00:12:06.920]  原來因為我們已經慣性了 看到了
[00:12:06.920 --> 00:12:11.780]  但那天大霧到根本就是看不多過兩三呎
[00:12:11.780 --> 00:12:16.000]  我就靠記憶 去到第幾個roundabout
[00:12:16.000 --> 00:12:20.820]  我就應該是去哪個junction 第幾個出口
[00:12:20.820 --> 00:12:26.300]  我就想 結果都是錯了 結果就去了另外一邊
[00:12:26.300 --> 00:12:29.680]  很奇怪的 當你看不到
[00:12:29.680 --> 00:12:33.280]  是一個很大的disability 很大的障礙
[00:12:33.280 --> 00:12:38.080]  你平時我們慣了 因為神光照大地
[00:12:38.080 --> 00:12:41.600]  神給我們有方向
[00:12:41.600 --> 00:12:47.620]  有一次我們看到就是 以前的人沒什麼
[00:12:47.620 --> 00:12:52.160]  沒有衛星導航 沒set map
[00:12:52.160 --> 00:12:56.240]  靠什麼呢?靠看地圖 大家知道那年代
[00:12:56.240 --> 00:12:59.840]  看路牌 認住那些路
[00:12:59.840 --> 00:13:02.620]  現在我們其實懶了很多 因為我們不認路
[00:13:02.620 --> 00:13:06.720]  我們靠那部機 教我們轉左轉左 轉右轉右
[00:13:06.720 --> 00:13:10.220]  如果那部機是錯的 壞的 那你就真的很麻煩
[00:13:10.220 --> 00:13:13.480]  你一定是迷路的 所以呢
[00:13:13.480 --> 00:13:17.120]  以前我們要看路牌 看路的 看那條路對不對
[00:13:17.120 --> 00:13:21.160]  有時停了車看路牌 現在大家不需要這樣做
[00:13:21.160 --> 00:13:23.680]  但有個很大的問題就是 有一次在倫敦
[00:13:23.680 --> 00:13:26.420]  很多年前 還沒有衛星導航的時候
[00:13:26.420 --> 00:13:31.000]  那條路是對的 但為什麼好像越走越不對路
[00:13:31.000 --> 00:13:35.680]  為什麼?原來我是東和西的方向倒轉了走
[00:13:35.680 --> 00:13:38.800]  相信很多人試過的 因為不知道
[00:13:38.800 --> 00:13:42.340]  平時我都會看太陽的 就是說
[00:13:42.340 --> 00:13:45.300]  現在放工時間 晚上我當然
[00:13:45.300 --> 00:13:49.400]  我向東走 當然背著太陽走 我會這樣想
[00:13:49.400 --> 00:13:53.780]  年輕那一代不會這樣想的了 因為有衛星導航
[00:13:53.780 --> 00:13:58.200]  但我這種年長那一代 就真的要這樣想
[00:13:58.200 --> 00:14:01.220]  但那天就沒有太陽 所以我根本看不到哪邊比較光
[00:14:01.220 --> 00:14:05.920]  哪邊比較暗 所以真的是影響我們的方向的
[00:14:05.920 --> 00:14:09.220]  其實我們的屬靈生命也是
[00:14:09.220 --> 00:14:14.200]  沒有了神的帶領去指點的方向 我們一定會什麼?
[00:14:14.200 --> 00:14:17.540]  一定會迷路 一定會迷路的
[00:14:17.540 --> 00:14:20.020]  不會對的 一定會錯的 為什麼?
[00:14:20.020 --> 00:14:24.600]  因為我們是活在罪裡面 我們是照著自己的聰明去做
[00:14:24.600 --> 00:14:29.240]  我們是憑著我們個人的私慾去做 那一定是錯的
[00:14:29.240 --> 00:14:32.780]  就是沒有神的指引 沒有聖經的教導
[00:14:32.780 --> 00:14:36.260]  給我們一個方向 這個光的方向
[00:14:36.260 --> 00:14:40.100]  我們一定是被罪引誘了 一定是迷路的
[00:14:40.100 --> 00:14:42.820]  所以很多人就是這樣迷路了
[00:14:42.820 --> 00:14:45.460]  因為他沒有神光照他
[00:14:45.460 --> 00:14:48.520]  記得在《馬太福音》 耶穌說過什麼呢?
[00:14:48.520 --> 00:14:51.880]  他說有一個人 他有一百隻羊
[00:14:51.880 --> 00:14:55.620]  一隻走了迷路 那怎麼辦呢?
[00:14:55.620 --> 00:14:57.980]  他是不是會扔下99隻
[00:14:57.980 --> 00:15:00.720]  去山那裡找回那隻迷路的羊呢?
[00:15:00.720 --> 00:15:04.120]  找到之後 他就很歡喜
[00:15:04.120 --> 00:15:08.780]  他的歡喜是大於什麼呢?
[00:15:08.780 --> 00:15:13.780]  大於沒有迷路的那99隻羊 你明白嗎?
[00:15:13.780 --> 00:15:16.880]  他找回那隻羊 他更加歡喜
[00:15:16.880 --> 00:15:19.960]  就好像《浪子回頭》那個故事
[00:15:19.960 --> 00:15:22.320]  那個浪子迷失了很多年
[00:15:22.320 --> 00:15:25.440]  那個負途流差回來了 那個父親非常歡喜
[00:15:25.440 --> 00:15:29.680]  不是說他疼那個小兒子多一點 絕對不是
[00:15:29.680 --> 00:15:32.900]  是因為長大了 經常在他身邊 他沒有迷失過
[00:15:32.900 --> 00:15:35.700]  所以他沒有一個額外的喜悅
[00:15:35.700 --> 00:15:38.580]  今天我們如果迷了路 找回神那裡
[00:15:38.580 --> 00:15:41.700]  神就有天使 神有一個額外的喜悅
[00:15:41.700 --> 00:15:45.340]  有一個歡呼在裡面 但是我們不要迷路
[00:15:45.340 --> 00:15:48.180]  因為神的光是照著我們
[00:15:48.180 --> 00:15:52.520]  我們知道我們那個屬靈的方向 不會走命
[00:15:52.520 --> 00:15:54.640]  但是魔鬼的勢力很大
[00:15:54.640 --> 00:15:58.220]  很多時候它就是藉著我們最軟弱的時候
[00:15:58.220 --> 00:16:00.960]  它就拉我們走 我們什麼時候才軟弱呢?
[00:16:00.960 --> 00:16:05.000]  當我們失業的時候 當我們現在疫症的
[00:16:05.000 --> 00:16:08.020]  我們又被受困擾的 很多憂慮的時候
[00:16:08.020 --> 00:16:11.940]  當我們是沒有錢的時候 或者生意失敗的時候
[00:16:11.940 --> 00:16:16.160]  或者那些兒女不聽話的時候 我們就很容易迷失
[00:16:16.160 --> 00:16:19.320]  很容易就用了自己的聰明去處理的方法
[00:16:19.320 --> 00:16:22.540]  就離開了神 就不聽神的說話
[00:16:22.540 --> 00:16:27.960]  所以神的光一定要照著我們 我們才不會迷路
[00:16:27.960 --> 00:16:32.240]  另外光帶來什麼?光帶來一個平安感
[00:16:32.240 --> 00:16:36.120]  沒有人喜歡黑漆漆的地方 黑漆漆給我們的恐懼
[00:16:36.120 --> 00:16:39.020]  沒有人喜歡晚上黑漆漆看不到東西
[00:16:39.020 --> 00:16:43.260]  給我們的恐懼感 就是不知道怎麼樣的 是不是?
[00:16:43.260 --> 00:16:46.020]  現在我們的疫症就給我們好像在黑暗裡面
[00:16:46.020 --> 00:16:49.460]  看不到那個曙光 我們感受不到神的時候
[00:16:49.460 --> 00:16:52.340]  我們就很徬徨了 因為我們在黑暗裡面
[00:16:52.340 --> 00:16:55.860]  我記得我小時候去新界玩 在香港
[00:16:55.860 --> 00:16:59.020]  搭火車 因為有朋友在大埔那裡住
[00:16:59.020 --> 00:17:01.240]  我爸爸是同事 經常都去那裡玩
[00:17:01.240 --> 00:17:03.560]  因為那些地方大 不是在新界
[00:17:03.560 --> 00:17:07.080]  很多時候是開車的 但是有時候是搭火車
[00:17:07.080 --> 00:17:10.940]  就是過一下癮這樣 我記得那些火車很簡陋的
[00:17:10.940 --> 00:17:14.860]  年長的那些我已經記得了
[00:17:14.860 --> 00:17:17.740]  它過的那些隧道的時候是黑漆漆的
[00:17:17.740 --> 00:17:21.180]  隧道連燈都沒有的 燈都沒有的
[00:17:21.180 --> 00:17:23.220]  就是它過的那些最長的那個隧道
[00:17:23.220 --> 00:17:25.080]  不知道叫什麼隧道 金山隧道 我不知道
[00:17:25.080 --> 00:17:28.880]  它新界那條主要隧道很長時間的
[00:17:28.880 --> 00:17:32.160]  好像很久都不完 由小孩子心急
[00:17:32.160 --> 00:17:34.800]  我覺得一直一直都很不完的
[00:17:34.800 --> 00:17:39.260]  就是有一個恐懼感的 突然間看不到東西
[00:17:39.260 --> 00:17:43.360]  不是在睡覺 看不到東西一兩分鐘
[00:17:43.360 --> 00:17:45.920]  你那個感覺是很奇怪
[00:17:45.920 --> 00:17:48.060]  就是你的生命交給誰了?
[00:17:48.060 --> 00:17:50.260]  交給那個火車司機了 你知道嗎?
[00:17:50.260 --> 00:17:55.360]  以前其實是險的 以前是單軌的隧道
[00:17:55.360 --> 00:17:59.600]  一條軌的 他們去到就讓另一個過
[00:17:59.600 --> 00:18:02.320]  其實沒有出事是很奇怪 很奇蹟的
[00:18:02.320 --> 00:18:06.660]  以前有沒有電腦監控 有沒有相機看著 是不是?
[00:18:06.660 --> 00:18:12.480]  就靠看著時間的 所以有個恐懼感的
[00:18:12.480 --> 00:18:14.480]  但是你生命交給誰了 當你黑暗的時候
[00:18:14.480 --> 00:18:18.340]  你交給那個火車的司機 或者那些signal man
[00:18:18.340 --> 00:18:21.400]  就是做signal的那些 要停一停的那些
[00:18:21.400 --> 00:18:24.440]  希望他們不要出錯 出錯不得了
[00:18:24.440 --> 00:18:27.920]  今天我們生命在黑暗的時候 我們交給誰了?
[00:18:27.920 --> 00:18:31.020]  我們都是交給我們的神 明白嗎?
[00:18:31.020 --> 00:18:34.740]  這個就是光 它賜了光給我們 是不是?
[00:18:34.740 --> 00:18:36.780]  它可以隨時拿走也可以
[00:18:36.780 --> 00:18:39.520]  但是就縱使我們暫時在黑暗當中
[00:18:39.520 --> 00:18:43.100]  但是我們仰望神的話 我們不需要懼怕
[00:18:43.100 --> 00:18:46.640]  神就是光 我們不怕 祂不會出錯的
[00:18:46.640 --> 00:18:51.240]  所以光是帶給我們一個平安感、一個喜樂感
[00:18:51.240 --> 00:18:53.240]  撒加利亞 撒加利亞就說
[00:18:53.240 --> 00:18:55.400]  也是施洗藥房的爸爸
[00:18:55.400 --> 00:18:59.160]  他在《路加福音》第一章那裡有一段說話
[00:18:59.160 --> 00:19:03.660]  他說 因我們上帝憐憫的心腸
[00:19:03.660 --> 00:19:07.600]  叫清晨的日光從高天臨到我們
[00:19:07.600 --> 00:19:10.740]  要照亮坐在黑暗中死蔭裡的人
[00:19:10.740 --> 00:19:14.080]  把我們的腳引到平安的路上 是不是?
[00:19:14.080 --> 00:19:16.940]  撒加利亞說 因為我們的神憐憫我們
[00:19:16.940 --> 00:19:19.080]  祂叫清晨的陽光照著我們
[00:19:19.080 --> 00:19:22.840]  那我們就可以在黑暗中死蔭裡
[00:19:22.840 --> 00:19:25.020]  不只是黑暗 是死蔭裡
[00:19:25.020 --> 00:19:30.260]  就是說 好像大衛在TV23篇那裡說
[00:19:30.260 --> 00:19:34.200]  死蔭的幽谷裡面的 將我們帶到平安的路上
[00:19:34.200 --> 00:19:38.200]  所以光是真的帶給我們不單只是方向
[00:19:38.200 --> 00:19:40.200]  還有一個安全感
