
[00:00:00.000 --> 00:00:02.000]  弟子妹子來平安
[00:08:27.000 --> 00:08:28.000]  他一看
[00:08:28.000 --> 00:08:32.000]  他還用以下的說話來形容
[00:08:32.000 --> 00:08:34.000]  他說當他去到圖書館看的時候
[00:08:34.000 --> 00:08:37.000]  他發現研究啟示錄的書籍
[00:08:37.000 --> 00:08:42.000]  綿綿無盡似的站在那裡
[00:08:42.000 --> 00:08:44.000]  他看到這樣的情況的時候
[00:08:44.000 --> 00:08:48.000]  他才破碎了他年少的夢
[00:08:48.000 --> 00:08:49.000]  發什麼夢?
[00:08:49.000 --> 00:08:52.000]  他以為自己很懂
[00:08:52.000 --> 00:08:56.000]  反而以後看啟示錄的時候有點害怕
[00:08:56.000 --> 00:08:58.000]  這是六七十年代的時候
[00:08:58.000 --> 00:09:01.000]  我相信這間圖書館
[00:09:01.000 --> 00:09:04.000]  在過去幾十年裡面
[00:09:04.000 --> 00:09:06.000]  是有加多幾行幾棟
[00:09:06.000 --> 00:09:13.000]  或者是幾個季的啟示錄研究的書
[00:09:13.000 --> 00:09:17.000]  因此當我們去看啟示錄的時候
[00:09:17.000 --> 00:09:19.000]  弟兄姊妹
[00:09:19.000 --> 00:09:22.000]  我們必須有一個謙卑的態度
[00:09:22.000 --> 00:09:25.000]  有些事情我們應該清楚知道的時候
[00:09:25.000 --> 00:09:26.000]  我們就去做
[00:09:26.000 --> 00:09:29.000]  不清楚的時候千萬不要執著
[00:09:29.000 --> 00:09:33.000]  你看到歷代以來有很多不同的解釋
[00:09:33.000 --> 00:09:36.000]  所以這是第一個要小心
[00:09:36.000 --> 00:09:37.000]  要承認
[00:09:37.000 --> 00:09:38.000]  不容易明白的
[00:09:38.000 --> 00:09:40.000]  不容易掌握
[00:09:40.000 --> 00:09:43.000]  但是另外一方面
[00:09:43.000 --> 00:09:49.000]  啟示錄的主題卻是很清晰的
[00:09:49.000 --> 00:09:50.000]  書卷內容
[00:09:50.000 --> 00:09:54.000]  雖然描繪的東西不容易明白
[00:09:54.000 --> 00:09:57.000]  但是寫這本書的目的
[00:09:57.000 --> 00:09:59.000]  卻是一點都不含糊的
[00:09:59.000 --> 00:10:00.000]  我們一起試試
[00:10:00.000 --> 00:10:02.000]  大家打開啟示錄
[00:10:02.000 --> 00:10:03.000]  第一章
[00:10:03.000 --> 00:10:05.000]  第一節第三節
[00:10:05.000 --> 00:10:07.000]  第一節第三節
[00:10:07.000 --> 00:10:21.000]  啟示錄
[00:10:21.000 --> 00:10:23.000]  大家找到的時候我們一起開聲讀
[00:10:23.000 --> 00:10:24.000]  是讀新業本
[00:10:24.000 --> 00:10:28.000]  在大家兩欄聖經的左手邊
[00:10:28.000 --> 00:10:29.000]  新業本
[00:10:29.000 --> 00:10:32.000]  啟示錄第一章一至到第三節
[00:10:32.000 --> 00:10:33.000]  開始
[00:10:33.000 --> 00:10:37.000]  耶穌基督的啟示神賜給他
[00:10:37.000 --> 00:10:42.000]  叫他把快要發生的事指示他的眾僕人
[00:10:42.000 --> 00:10:46.000]  他就差派天使顯示給他的僕人約翰
[00:10:46.000 --> 00:10:50.000]  約翰把神的道和耶穌基督的見證
[00:10:50.000 --> 00:10:55.000]  凡是自己所看見的都正呈出來
[00:10:55.000 --> 00:10:57.000]  讀者書上預言的
[00:10:57.000 --> 00:11:00.000]  和那些聽見者意願
[00:11:00.000 --> 00:11:03.000]  並且遵守書中記載的
[00:11:03.000 --> 00:11:05.000]  都是有福的
[00:11:05.000 --> 00:11:07.000]  因為時候近了
[00:11:07.000 --> 00:11:09.000]  大家留意第三節
[00:11:09.000 --> 00:11:14.000]  凡是讀這本書裡面的意願和聽見
[00:11:14.000 --> 00:11:16.000]  還有甚麼
[00:11:16.000 --> 00:11:18.000]  是遵守的話是有福的
[00:11:18.000 --> 00:11:22.000]  所以大家留意這節經文其實很重要
[00:11:22.000 --> 00:11:26.000]  當我們去看啟示錄的時候
[00:11:26.000 --> 00:11:33.000]  我們不只是嘗試鑽空鑽瀨去看不明白的東西
[00:11:33.000 --> 00:11:35.000]  明白的東西我們就要做
[00:11:35.000 --> 00:11:36.000]  第一
[00:11:36.000 --> 00:11:41.000]  我們看看最後那張書好不好
[00:11:41.000 --> 00:11:44.000]  我們看22章第7節
[00:11:44.000 --> 00:11:48.000]  22章第7節
[00:11:57.000 --> 00:12:01.000]  找到的時候我們就開聲讀
[00:12:01.000 --> 00:12:03.000]  漢啊,我必快來
[00:12:03.000 --> 00:12:06.000]  那遵守者書上預言的
[00:12:06.000 --> 00:12:08.000]  是有福的
[00:12:08.000 --> 00:12:10.000]  這裡說到甚麼
[00:12:10.000 --> 00:12:13.000]  整本書裡面說的預言是需要甚麼
[00:12:13.000 --> 00:12:15.000]  是需要遵守的
[00:12:15.000 --> 00:12:18.000]  大家留意頭尾這裡
[00:12:18.000 --> 00:12:23.000]  凡是聽見、看見、遵守的人
[00:12:23.000 --> 00:12:28.000]  那些人是有福的
[00:12:28.000 --> 00:12:32.000]  其實在整卷的啟示錄裡面
[00:12:32.000 --> 00:12:35.000]  是說了有七個福氣
[00:12:35.000 --> 00:12:37.000]  大家留意這個頭尾說
[00:12:37.000 --> 00:12:40.000]  遵守的話就有福
[00:12:40.000 --> 00:12:42.000]  其實中間另外有五個
[00:12:42.000 --> 00:12:43.000]  請聽我讀
[00:12:43.000 --> 00:12:48.000]  這些都是和我們實際怎樣行出來有關係
[00:12:48.000 --> 00:12:49.000]  請聽我讀就行了
[00:12:49.000 --> 00:12:52.000]  第十四章第十三節是這樣說的
[00:12:52.000 --> 00:12:54.000]  我聽見從天上有聲音說
[00:12:54.000 --> 00:12:55.000]  你要寫下來
[00:12:55.000 --> 00:13:00.000]  從今以後在主裡面而死的人有福了
[00:13:00.000 --> 00:13:02.000]  在主裡面死的人有福了
[00:13:02.000 --> 00:13:05.000]  聖靈說是他們已經認識了自己的奴婦
[00:13:05.000 --> 00:13:08.000]  作供的果效也隨著他們
[00:13:08.000 --> 00:13:10.000]  十六章第十五節這樣說的
[00:13:10.000 --> 00:13:12.000]  漢啊,我來像賊一樣
[00:13:12.000 --> 00:13:15.000]  那警醒看守衣服
[00:13:15.000 --> 00:13:17.000]  免得赤身而行
[00:13:17.000 --> 00:13:21.000]  叫人見他羞恥的人有福了
[00:13:21.000 --> 00:13:23.000]  這是第四個福
[00:13:23.000 --> 00:13:25.000]  算上剛才那兩個
[00:13:25.000 --> 00:13:27.000]  四個
[00:13:27.000 --> 00:13:29.000]  第五個第十九章第九節
[00:13:29.000 --> 00:13:31.000]  天使吩咐我說
[00:13:31.000 --> 00:13:32.000]  你要寫上
[00:13:32.000 --> 00:13:35.000]  凡被赴羔羊癡
[00:13:35.000 --> 00:13:40.000]  凡是被邀請去赴羊羔的婚宴的人有福了
[00:13:40.000 --> 00:13:48.000]  最後能夠去參與羔羊的婚宴的人就有福了
[00:13:48.000 --> 00:13:50.000]  第二十章第六節
[00:13:50.000 --> 00:13:52.000]  在頭一次復活的人
[00:13:52.000 --> 00:13:55.000]  有份的人有福了
[00:13:55.000 --> 00:13:57.000]  接著二十二章十四節
[00:13:57.000 --> 00:14:00.000]  那些洗乾淨了自己的衣服的人
[00:14:00.000 --> 00:14:01.000]  有福了
[00:14:01.000 --> 00:14:03.000]  可以得到權柄
[00:14:03.000 --> 00:14:06.000]  在那棟生命樹也能夠從那扇門
[00:14:06.000 --> 00:14:10.000]  進入這個新天新地這個新城
[00:14:10.000 --> 00:14:13.000]  換句話說,整本書寫的目的
[00:14:13.000 --> 00:14:17.000]  是想聽的人去進行的時候
[00:14:17.000 --> 00:14:20.000]  就能領受到屬靈的福氣
[00:14:20.000 --> 00:14:22.000]  所以這個我們肯定的
[00:14:22.000 --> 00:14:24.000]  換句話說,第二點我跟大家分享的就是
[00:14:24.000 --> 00:14:27.000]  這個主題是很清晰的
[00:14:27.000 --> 00:14:30.000]  雖然裡面有很多東西我們未必是明白
[00:14:30.000 --> 00:14:34.000]  但是主題是很清晰的
[00:14:34.000 --> 00:14:39.000]  因此看啟示錄的時候
[00:14:39.000 --> 00:14:41.000]  不單止用左腦
[00:14:41.000 --> 00:14:43.000]  不單止用右腦
[00:14:43.000 --> 00:14:45.000]  左腦右腦兼用
[00:14:45.000 --> 00:14:49.000]  更加重要的是用我們的心去讀
[00:14:49.000 --> 00:14:52.000]  用我們的心靈去問
[00:14:52.000 --> 00:14:56.000]  主啊,究竟有些什麼可以進行
[00:14:56.000 --> 00:14:59.000]  有些什麼你要提醒我呢
[00:14:59.000 --> 00:15:03.000]  而第三,我們要知道的
[00:15:03.000 --> 00:15:05.000]  看這本書的時候
[00:15:05.000 --> 00:15:12.000]  這本書是寫給受逼迫和在試煉當中的信徒和教會
[00:15:12.000 --> 00:15:14.000]  我們一起看第一章第九節好不好
[00:15:14.000 --> 00:15:16.000]  第一章第九節
[00:15:16.000 --> 00:15:22.000]  一章第九節
[00:15:22.000 --> 00:15:26.000]  找到的時候我們就一起讀
[00:15:26.000 --> 00:15:30.000]  我約翰就是你們的弟兄
[00:15:30.000 --> 00:15:34.000]  在耶穌裡一同分享患難
[00:15:34.000 --> 00:15:36.000]  各道和忍耐的
[00:15:36.000 --> 00:15:39.000]  為了神的道和耶穌的見證
[00:15:39.000 --> 00:15:43.000]  曾經在那名叫拔摩的海島上
[00:15:43.000 --> 00:15:46.000]  他說話是主日的時候
[00:15:46.000 --> 00:15:48.000]  在靈裡面
[00:15:48.000 --> 00:15:54.000]  是神怎樣引導他去看很多異象和信息
[00:15:54.000 --> 00:15:56.000]  我再重複
[00:15:56.000 --> 00:15:59.000]  看這本書的時候我們必須要知道
[00:15:59.000 --> 00:16:02.000]  這本書是寫給受逼迫的信徒
[00:16:02.000 --> 00:16:07.000]  因此,你留意裡面所形容的東西
[00:16:07.000 --> 00:16:13.000]  約翰的圖像是給受逼迫的弟兄姊妹
[00:16:13.000 --> 00:16:15.000]  在他們當時的環境
[00:16:15.000 --> 00:16:17.000]  是想做什麼呢?
[00:16:17.000 --> 00:16:21.000]  給他們意識能夠將來的盼望
[00:16:21.000 --> 00:16:25.000]  我們在香港的生活是很舒適的
[00:16:25.000 --> 00:16:29.000]  說逼迫說得似乎很遠
[00:16:29.000 --> 00:16:33.000]  但是,當我們看啟示錄的時候
[00:16:33.000 --> 00:16:35.000]  我們不要忘記
[00:16:35.000 --> 00:16:39.000]  這本書是寫給受逼迫的弟兄姊妹
[00:16:39.000 --> 00:16:42.000]  因此,在這樣的環境下
[00:16:42.000 --> 00:16:44.000]  我們看這本書的時候
[00:16:44.000 --> 00:16:46.000]  有些東西我們開始能夠
[00:16:46.000 --> 00:16:49.000]  我不是去掌握
[00:16:49.000 --> 00:16:51.000]  而是開始去感受
[00:16:51.000 --> 00:16:55.000]  同時觸摸到這本書所說的什麼
[00:16:55.000 --> 00:16:59.000]  約翰寫啟示錄的時候
[00:16:59.000 --> 00:17:03.000]  大概在公元90至95年左右
[00:17:03.000 --> 00:17:09.000]  大概主耶穌離開聖天已經過了多久呢?
[00:17:09.000 --> 00:17:12.000]  差不多是60年了
[00:17:12.000 --> 00:17:16.000]  60多年的時間
[00:17:16.000 --> 00:17:21.000]  這個時候正是弟兄姊妹在中東這個地方
[00:17:21.000 --> 00:17:26.000]  在羅馬帝國的政權如日方中
[00:17:26.000 --> 00:17:28.000]  很鞏固的時候
[00:17:28.000 --> 00:17:31.000]  而當時羅馬的政權
[00:17:31.000 --> 00:17:34.000]  是在尼祿王
[00:17:34.000 --> 00:17:38.000]  或者是有些人說後來的竇米田
[00:17:38.000 --> 00:17:40.000]  這個字我發覺都很難翻譯
[00:17:40.000 --> 00:17:45.000]  Domitian和Nero是尼祿王
[00:17:45.000 --> 00:17:48.000]  歷史學家就說這兩個王
[00:17:48.000 --> 00:17:53.000]  當時都是以他們冷血和兇殘見稱
[00:17:53.000 --> 00:17:58.000]  他們當時特別是推行帝王的崇拜
[00:17:58.000 --> 00:18:01.000]  帝王蓋薩的崇拜
[00:18:01.000 --> 00:18:08.000]  那些違背這個人道的人就馬上要處死
[00:18:08.000 --> 00:18:10.000]  當時的政權裏面
[00:18:10.000 --> 00:18:13.000]  你拜什麼都不要緊
[00:18:13.000 --> 00:18:17.000]  但你一定要拜凱撒
[00:18:17.000 --> 00:18:19.000]  你不拜凱撒
[00:18:19.000 --> 00:18:22.000]  就是說你不信神
[00:18:22.000 --> 00:18:26.000]  因此當時你可以什麼都拜
[00:18:26.000 --> 00:18:29.000]  但最緊要是不要不拜凱撒
[00:18:29.000 --> 00:18:30.000]  他就不理你了
[00:18:30.000 --> 00:18:33.000]  但是信徒要怎樣?
[00:18:33.000 --> 00:18:36.000]  基督徒要怎樣?
[00:18:36.000 --> 00:18:37.000]  什麼都不可以拜
[00:18:37.000 --> 00:18:39.000]  唯有敬拜什麼?
[00:18:39.000 --> 00:18:40.000]  耶和華
[00:18:40.000 --> 00:18:42.000]  唯有敬拜耶穌
[00:18:42.000 --> 00:18:49.000]  因此當時的張力就是這樣
[00:18:49.000 --> 00:18:51.000]  就在這樣的情況下
[00:18:51.000 --> 00:18:52.000]  大家留意
[00:18:52.000 --> 00:18:54.000]  他們要生存的時候
[00:18:54.000 --> 00:18:58.000]  不簡單不容易
[00:18:58.000 --> 00:18:59.000]  就是這幾樣東西
[00:18:59.000 --> 00:19:01.000]  我想給大家看
[00:19:01.000 --> 00:19:02.000]  看啟示錄的時候
[00:19:02.000 --> 00:19:05.000]  有這三樣東西我們要留意
[00:19:05.000 --> 00:19:08.000]  今天看一段經文又如何呢?
[00:19:08.000 --> 00:19:10.000]  我們打開今天看一段經文
[00:19:10.000 --> 00:19:14.000]  第十八章
[00:19:14.000 --> 00:19:17.000]  第一至第十七章的時候
[00:19:17.000 --> 00:19:20.000]  或者我下次再和大家用時間去看
[00:19:20.000 --> 00:19:22.000]  第十八章的時候
[00:19:22.000 --> 00:19:24.000]  已經到了後尾
[00:19:24.000 --> 00:19:25.000]  你可以這麼說
[00:19:25.000 --> 00:19:27.000]  是大結局之前的
[00:19:27.000 --> 00:19:29.000]  前面說了很多的審判
[00:19:29.000 --> 00:19:32.000]  有很多的爭戰
[00:19:32.000 --> 00:19:35.000]  前面是有七印
[00:19:35.000 --> 00:19:37.000]  七號和七碗
[00:19:37.000 --> 00:19:38.000]  簡單來說
[00:19:38.000 --> 00:19:41.000]  這些都是將神的審判
[00:19:41.000 --> 00:19:42.000]  臨到這個世上
[00:19:42.000 --> 00:19:45.000]  接著說到天上和地上的
[00:19:45.000 --> 00:19:47.000]  屬靈的爭戰
[00:19:47.000 --> 00:19:50.000]  因此我們見到很多不同的怪獸
[00:19:50.000 --> 00:19:51.000]  有龍等等的東西
[00:19:51.000 --> 00:19:54.000]  而第十八章的時候
[00:19:54.000 --> 00:19:58.000]  這裡就說到一個很重要的
[00:19:58.000 --> 00:20:00.000]  一個城
[00:20:00.000 --> 00:20:02.000]  這個城是什麼城呢?
[00:20:02.000 --> 00:20:03.000]  就是巴比倫
[00:20:03.000 --> 00:20:07.000]  說到這個城巴比倫那個什麼呢?
[00:20:07.000 --> 00:20:10.000]  那個傾福和那個傾倒
[00:20:10.000 --> 00:20:12.000]  所以這段經文的中心
[00:20:12.000 --> 00:20:14.000]  大家特別留意
[00:20:14.000 --> 00:20:16.000]  在第二節
[00:20:16.000 --> 00:20:19.000]  他用強而有力的聲音呼喊
[00:20:19.000 --> 00:20:21.000]  他是誰呢?
[00:20:21.000 --> 00:20:23.000]  這是一個天使的呼喊是什麼呢?
[00:20:23.000 --> 00:20:24.000]  他說傾倒了
[00:20:24.000 --> 00:20:30.000]  大巴比倫傾倒了
[00:20:30.000 --> 00:20:33.000]  十八章一直在描述
[00:20:33.000 --> 00:20:37.000]  這個大巴比倫傾倒的過程
[00:20:37.000 --> 00:20:39.000]  和那個結果是怎樣的
[00:20:39.000 --> 00:20:41.000]  其實這本書
[00:20:41.000 --> 00:20:44.000]  這本書應該到第十九章頭幾節
[00:20:44.000 --> 00:20:46.000]  才是一個段落
[00:20:46.000 --> 00:20:49.000]  這些我留給下兩個禮拜的同工
[00:20:49.000 --> 00:20:50.000]  他們繼續處理
[00:20:50.000 --> 00:20:53.000]  今天我們就看前面的第十節
[00:20:53.000 --> 00:20:58.000]  這個大巴比倫傾倒
[00:20:58.000 --> 00:21:03.000]  究竟和當時的信徒有什麼關係呢?
[00:21:03.000 --> 00:21:05.000]  在座的兄弟姐妹朋友
[00:21:05.000 --> 00:21:11.000]  你們有沒有聽過巴比倫這幾個字?
[00:21:11.000 --> 00:21:12.000]  有沒有?
[00:21:12.000 --> 00:21:14.000]  每個人都聽過巴比倫
[00:21:14.000 --> 00:21:16.000]  有很多不同的
[00:21:16.000 --> 00:21:17.000]  看電影也有
[00:21:17.000 --> 00:21:20.000]  甚至有一個軟件
