
[00:00:00.000 --> 00:00:03.400]  很開心跟大家再次延讀神話語
[00:01:22.040 --> 00:01:23.400]  為什麼你這麼不開心?
[00:01:23.400 --> 00:01:24.360]  我再說
[00:01:24.360 --> 00:01:26.800]  他絕對不是賊佬士沙煲
[00:01:26.800 --> 00:01:28.640]  不是去裝模作樣的
[00:01:28.640 --> 00:01:29.640]  他就說
[00:01:29.640 --> 00:01:32.280]  我真的很不開心
[00:01:32.280 --> 00:01:34.560]  就是因為自己的國家是這樣
[00:01:34.560 --> 00:01:37.160]  接著他就向王寧申請
[00:01:37.160 --> 00:01:40.440]  拿假期回到自己的故鄉裡面
[00:01:40.440 --> 00:01:43.360]  希望幫他們尼泰去重建城牆
[00:01:43.360 --> 00:01:45.480]  王竟然批准
[00:01:45.480 --> 00:01:49.680]  甚至尼泰讓他做特區行政首長
[00:01:49.680 --> 00:01:53.360]  因為當時耶路撒冷是在波斯管轄裡面的
[00:01:53.360 --> 00:01:55.920]  我們也要看第一個的祈禱
[00:01:55.920 --> 00:02:01.320]  但是當他回到帶領子民重建城牆的時候
[00:02:01.320 --> 00:02:05.480]  我們看到很多外邦人包圍著他們的很多敵人
[00:02:05.480 --> 00:02:07.400]  對他們嘲弄
[00:02:07.400 --> 00:02:08.760]  看不起他們
[00:02:08.760 --> 00:02:09.960]  攻擊他們
[00:02:09.960 --> 00:02:13.360]  甚至找人進去當中作亂
[00:02:13.360 --> 00:02:15.480]  讓他們害怕
[00:02:15.480 --> 00:02:17.400]  尼希米很生氣
[00:02:17.400 --> 00:02:20.560]  但是他沒有用暴力去對待他們
[00:02:20.560 --> 00:02:23.320]  尼希米就去奏作他們
[00:02:23.320 --> 00:02:26.520]  求尼泰去審判他們
[00:02:26.520 --> 00:02:29.160]  他們的刑罰淋到他們身上
[00:02:29.160 --> 00:02:31.640]  這就是我們上一次所看的
[00:02:31.640 --> 00:02:33.040]  以奏報怨
[00:02:33.040 --> 00:02:34.560]  我們探討到
[00:02:34.560 --> 00:02:38.920]  他們究竟是否可以在不開心的情況下
[00:02:38.920 --> 00:02:41.080]  向神尼泰去禱告
[00:02:41.080 --> 00:02:44.840]  今天我們看第三個祈禱
[00:02:44.840 --> 00:02:48.440]  這個祈禱就是求神尼要賜福給他
[00:02:48.440 --> 00:02:50.640]  弟兄姊妹
[00:02:50.640 --> 00:02:54.000]  我們有沒有向神祈禱求神祝福我們
[00:02:54.000 --> 00:02:56.280]  神下給我們有健康的身體
[00:02:56.280 --> 00:02:59.240]  神下求你尼泰去
[00:02:59.240 --> 00:03:01.800]  讓我能夠有穩定的工作
[00:03:01.800 --> 00:03:04.000]  有好的事業
[00:03:04.000 --> 00:03:06.480]  甚至增加我的財富
[00:03:06.480 --> 00:03:08.440]  你有沒有去為這些事求
[00:03:08.440 --> 00:03:11.240]  我會有為這些事祈求
[00:03:11.240 --> 00:03:14.760]  求神給我可以有更多的機會去侍奉
[00:03:14.760 --> 00:03:16.440]  譬如我的孫子病了的時候
[00:03:16.440 --> 00:03:17.760]  我會徹徹地去禱告
[00:03:17.760 --> 00:03:19.840]  求神你醫治
[00:03:19.840 --> 00:03:22.120]  但是我們祈禱的時候
[00:03:22.120 --> 00:03:24.520]  我們有什麼憑據
[00:03:24.520 --> 00:03:26.440]  有什麼把握
[00:03:26.440 --> 00:03:29.000]  可以在神面前求的時候得到呢
[00:03:29.000 --> 00:03:29.960]  你留意一下
[00:03:29.960 --> 00:03:33.080]  尼希米第五章第十九節
[00:03:33.080 --> 00:03:34.600]  這個祈禱很短
[00:03:34.600 --> 00:03:35.960]  也是一句而已
[00:03:35.960 --> 00:03:39.160]  就好像我們剛才所看第一章的時候
[00:03:39.160 --> 00:03:41.680]  神下求你使我在王的面前亨通
[00:03:41.680 --> 00:03:42.880]  只是一句而已
[00:03:42.880 --> 00:03:45.600]  這次尼希米的祈禱
[00:03:45.600 --> 00:03:47.600]  也是只有一句而已
[00:03:47.600 --> 00:03:50.440]  我們請榮開朗讀出這一句的禱文好不好
[00:03:50.440 --> 00:03:53.880]  我的神啊
[00:03:53.880 --> 00:03:57.960]  求你紀念我為百姓所行的一切事
[00:03:57.960 --> 00:03:59.440]  施恩與我
[00:03:59.440 --> 00:04:02.880]  你有沒有覺得這個祈禱
[00:04:02.880 --> 00:04:05.320]  似乎有一些無大無小的
[00:04:05.320 --> 00:04:09.440]  好像跟神去強求神給的東西
[00:04:09.440 --> 00:04:10.280]  神啊
[00:04:10.280 --> 00:04:12.920]  你紀念我為百姓所做的一切事
[00:04:12.920 --> 00:04:14.040]  我做了這麼多事情
[00:04:14.040 --> 00:04:16.320]  你就要施恩與我
[00:04:16.320 --> 00:04:18.880]  就是這麼簡單就是施恩與我
[00:04:18.880 --> 00:04:24.240]  為什麼尼希米可以有這樣的禱告呢?
[00:04:24.240 --> 00:04:26.880]  他有什麼事情做到
[00:04:26.880 --> 00:04:29.840]  讓我們覺得他這個禱告
[00:04:29.840 --> 00:04:33.400]  可以有這麼大的權力呢?
[00:04:33.400 --> 00:04:36.040]  這是第五章第十九節
[00:04:36.040 --> 00:04:38.600]  我們就要試試看第五章
[00:04:38.600 --> 00:04:39.920]  我們要查經的時候
[00:04:39.920 --> 00:04:41.920]  究竟發生了什麼事情
[00:04:41.920 --> 00:04:47.920]  原來當時民怨非常非常頂費
[00:04:47.920 --> 00:04:51.280]  尼希米是特區行政首長
[00:04:51.280 --> 00:04:55.280]  但是他看到民怨很深
[00:04:55.280 --> 00:04:56.360]  為什麼呢?
[00:04:56.360 --> 00:04:59.200]  原來當日有很多的人
[00:04:59.200 --> 00:05:03.400]  他們投入了重建城牆的工作
[00:05:03.400 --> 00:05:06.040]  但是有一些有錢人
[00:05:06.040 --> 00:05:07.680]  特別是有錢人
[00:05:07.680 --> 00:05:11.640]  不僅沒有參與勞動工作
[00:05:11.640 --> 00:05:14.880]  還反而乘人之危
[00:05:14.880 --> 00:05:17.160]  乘機去發財
[00:05:17.160 --> 00:05:21.400]  就好像現在香港有些疫情
[00:05:21.400 --> 00:05:25.400]  但是你不要忘記有不少人在發災難財
[00:05:25.400 --> 00:05:28.920]  那些檢疫原來是收很多錢的
[00:05:28.920 --> 00:05:33.000]  有國內裡面那些什麼年花清瘟
[00:05:33.000 --> 00:05:37.080]  公司的股價上漲得很厲害
[00:05:37.080 --> 00:05:40.600]  為什麼會有民怨頂罰呢?
[00:05:40.600 --> 00:05:44.320]  就是多數出去做勞動工作的是男人
[00:05:44.320 --> 00:05:45.640]  一家之主
[00:05:45.640 --> 00:05:46.240]  好了
[00:05:46.240 --> 00:05:51.240]  當他要去參與建這個城牆的時候
[00:05:51.240 --> 00:05:54.800]  他們就沒有時間去照顧自己
[00:05:54.800 --> 00:05:56.080]  他們有農田
[00:05:56.080 --> 00:05:58.000]  他們無法耕作
[00:05:58.000 --> 00:06:03.280]  甚至少了時間陪伴自己的妻子兒女
[00:06:03.280 --> 00:06:07.680]  引致家庭和經濟都出問題
[00:06:07.680 --> 00:06:10.280]  有些人甚至怎麼樣呢?
[00:06:10.280 --> 00:06:11.560]  很慘
[00:06:11.560 --> 00:06:16.880]  他們因為沒錢要點賣他們自己的田地
[00:06:16.880 --> 00:06:18.080]  葡萄園
[00:06:18.080 --> 00:06:18.840]  房屋
[00:06:18.840 --> 00:06:21.760]  才有錢來買糧食
[00:06:21.760 --> 00:06:24.640]  我們一起來看尼希米記第五章
[00:06:24.640 --> 00:06:26.280]  第二、第三兩節
[00:06:40.280 --> 00:06:46.680]  所以有些人是為了自己的地土承擔責任
[00:06:46.680 --> 00:06:49.360]  但是卻是沒錢
[00:06:49.360 --> 00:06:51.960]  他們竟然要賣自己的田地
[00:06:51.960 --> 00:06:53.160]  稍後我們會看
[00:06:53.160 --> 00:06:54.200]  有些更加可悲
[00:06:54.200 --> 00:06:56.920]  甚至連要兒女賣去做奴婢
[00:06:56.920 --> 00:07:01.520]  但是那些有錢人就乘機去剝削他們
[00:07:01.520 --> 00:07:04.480]  那時候他們沒錢去納稅
[00:07:04.480 --> 00:07:06.560]  第五章、第四節我們沒有打出來
[00:07:06.560 --> 00:07:11.600]  他們也要去賣了這個田地有錢納稅
[00:07:11.600 --> 00:07:12.200]  好了
[00:07:12.200 --> 00:07:15.480]  有些人要將兒女賣給別人
[00:07:15.480 --> 00:07:17.680]  去做奴婢
[00:07:17.680 --> 00:07:19.840]  第五章、第五節的下半節
[00:07:19.840 --> 00:07:35.200]  看不看到多麼可悲?
[00:07:35.200 --> 00:07:38.600]  有些人要賣子女去做奴婢
[00:07:38.600 --> 00:07:41.320]  四、五十年代的時候
[00:07:41.320 --> 00:07:42.840]  無論在國內或者香港
[00:07:42.840 --> 00:07:44.760]  也有些人是這麼做的
[00:07:44.760 --> 00:07:49.240]  有些女兒已經做了別人的奴婢
[00:07:49.240 --> 00:07:50.440]  但是也不夠
[00:07:50.440 --> 00:07:54.360]  甚至現在連自己擁有的田地也要賣
[00:07:54.360 --> 00:07:56.360]  所以他就會問
[00:07:56.360 --> 00:07:58.120]  為什麼同人不同命?
[00:07:58.120 --> 00:07:59.640]  我們這麼辛苦
[00:07:59.640 --> 00:08:01.000]  我們現在為了國家
[00:08:01.000 --> 00:08:03.000]  為了自己的地土來建設
[00:08:03.000 --> 00:08:06.200]  但是那些有錢人就不用這樣了
[00:08:06.200 --> 00:08:09.600]  所以貧者越貧富者越富
[00:08:09.600 --> 00:08:12.400]  那時候他們付出了
[00:08:12.400 --> 00:08:16.320]  但是換來的卻是一個悲慘的生活
[00:08:16.320 --> 00:08:18.480]  所以人民怎麼樣?
[00:08:18.480 --> 00:08:20.520]  憤怒、怒吼
[00:08:20.520 --> 00:08:21.800]  他們抗議
[00:08:21.800 --> 00:08:25.400]  出來發出不滿的聲音
[00:08:25.400 --> 00:08:27.600]  我不知道他們有沒有上街遊行
[00:08:27.600 --> 00:08:28.520]  好了
[00:08:28.520 --> 00:08:30.760]  作為一個特區首長
[00:08:30.760 --> 00:08:32.720]  在管理的人民
[00:08:32.720 --> 00:08:35.160]  人民是很生氣
[00:08:35.160 --> 00:08:36.880]  想出來抗議
[00:08:36.880 --> 00:08:37.840]  他怎麼做呢?
[00:08:37.840 --> 00:08:39.240]  你留意到
[00:08:39.240 --> 00:08:43.760]  他不是去消滅這些人民的聲音
[00:08:43.760 --> 00:08:46.280]  用強力來打壓他
[00:08:46.280 --> 00:08:50.240]  這位尼希米特區首長
[00:08:50.240 --> 00:08:53.560]  他面對人民的不滿的時候
[00:08:53.560 --> 00:08:54.720]  他很生氣
[00:08:54.720 --> 00:08:56.280]  生氣得很厲害
[00:08:56.280 --> 00:08:58.080]  第五章第六節
[00:08:59.080 --> 00:09:03.400]  我聽見貪玩富豪寫寫話變心發怒
[00:09:03.400 --> 00:09:05.960]  不要只看這一節
[00:09:05.960 --> 00:09:07.120]  如果你看這一節
[00:09:07.120 --> 00:09:08.680]  你以為尼希米很生氣
[00:09:08.680 --> 00:09:10.520]  那些人出來抗議
[00:09:10.520 --> 00:09:15.480]  尼希米生氣的不是這幫人抗議的聲音
[00:09:15.480 --> 00:09:19.040]  而是他很真真正正
[00:09:19.040 --> 00:09:23.000]  體恤到人民的苦情
[00:09:23.000 --> 00:09:25.680]  去了解他們的苦況
[00:09:25.680 --> 00:09:29.640]  查明他們所發表的意見
[00:09:29.640 --> 00:09:32.400]  究竟是真是假之後
[00:09:32.400 --> 00:09:34.000]  於是他就知道
[00:09:34.000 --> 00:09:36.600]  那些有權有勢的有錢人
[00:09:36.600 --> 00:09:40.040]  他們是很不公義
[00:09:40.040 --> 00:09:42.880]  他不能夠讓這些不合理的事情
[00:09:42.880 --> 00:09:44.440]  繼續下去
[00:09:44.440 --> 00:09:49.400]  於是他就要穩定這幫人的情緒
[00:09:49.400 --> 00:09:51.680]  就是要對付這幫人
[00:09:51.680 --> 00:09:55.040]  這幫有錢人不能夠跟他們同心一起來
[00:09:55.040 --> 00:09:57.360]  去修築這個城牆的時候
[00:09:57.360 --> 00:09:59.600]  於是尼希米很厲害
[00:09:59.600 --> 00:10:01.720]  這個很好的特區首長
[00:10:01.720 --> 00:10:03.680]  他就要採取行動
[00:10:03.680 --> 00:10:06.440]  去平息這些民憤
[00:10:06.440 --> 00:10:07.840]  請你記住
[00:10:07.840 --> 00:10:09.680]  尼希米說發怒
[00:10:09.680 --> 00:10:11.000]  這個怒是對的
[00:10:11.000 --> 00:10:12.560]  這個是義怒
[00:10:12.560 --> 00:10:14.440]  是合神心意的憤怒
[00:10:14.440 --> 00:10:19.920]  他是一個行公義愛神愛國愛人民的一個領袖
[00:10:19.920 --> 00:10:22.080]  他看到社會不公平
[00:10:22.080 --> 00:10:24.320]  於是他就怎樣呢?
[00:10:24.320 --> 00:10:27.240]  我們看看第五章的第七節
[00:10:27.240 --> 00:10:28.920]  我們一起去看
[00:10:28.920 --> 00:10:30.360]  我們請明哥和我讀出
[00:10:30.360 --> 00:10:32.000]  我心裡囚惑
[00:10:32.000 --> 00:10:35.320]  就斥責貴位和官長說
[00:10:35.320 --> 00:10:37.840]  你們各人向弟兄取利
[00:10:37.840 --> 00:10:41.160]  於是我招聚大會攻擊巴默
[00:10:41.160 --> 00:10:42.920]  尼希米很生氣
[00:10:42.920 --> 00:10:45.480]  但是他生氣的原來不是這幫人民
[00:10:45.480 --> 00:10:47.200]  他知道原來那幫貴族
[00:10:47.200 --> 00:10:49.320]  那些有錢人有權勢的人
[00:10:49.320 --> 00:10:52.640]  趁機欺負窮人的時候
[00:10:52.640 --> 00:10:53.840]  你留意到
[00:10:53.840 --> 00:10:55.680]  他不是魯莽行事的
[00:10:55.680 --> 00:10:58.160]  尼希米是一個很有計劃的人
[00:10:58.160 --> 00:11:00.560]  他心裡囚惑
[00:11:00.560 --> 00:11:04.280]  他想想怎樣做
[00:11:04.280 --> 00:11:06.440]  當他想到怎樣做之後
[00:11:06.440 --> 00:11:09.840]  他就招聚大會攻擊他們
[00:11:09.840 --> 00:11:14.040]  有一點點像當年文化大革命開批鬥大會
[00:11:14.040 --> 00:11:17.680]  他招聚了這幫有錢人和這幫人民出來
[00:11:17.680 --> 00:11:21.040]  然後就批鬥這幫有錢人
[00:11:21.040 --> 00:11:22.640]  就攻擊他們
[00:11:22.640 --> 00:11:28.440]  為什麼你們各人向弟兄取利呢
[00:11:28.440 --> 00:11:30.040]  所以他知道
[00:11:30.040 --> 00:11:34.200]  他面對的其實是一幫有權有勢有錢的人
[00:11:34.200 --> 00:11:38.640]  你想想那些政治人物
[00:11:38.640 --> 00:11:41.880]  一定是和那些有錢人有權勢的人
[00:11:41.880 --> 00:11:43.360]  黏在一起
[00:11:43.360 --> 00:11:45.120]  我要競選特首
[00:11:45.120 --> 00:11:48.640]  一定要擦那些損毀的鞋子
[00:11:48.640 --> 00:11:50.360]  那時候你要得罪他們
[00:11:50.360 --> 00:11:53.440]  你不會有好日子過的
[00:11:53.440 --> 00:11:58.120]  但是尼希米絕對不是站在有錢人那邊
[00:11:58.120 --> 00:11:59.920]  他是站在人民那邊
[00:11:59.920 --> 00:12:02.200]  他真是體恤人民
[00:12:02.200 --> 00:12:03.640]  於是他們怎樣呢
[00:12:03.640 --> 00:12:06.120]  這幫是貴族是官長
[00:12:06.120 --> 00:12:09.040]  而這幫人你們有沒有留意到
[00:12:09.040 --> 00:12:11.120]  他們往往是什麼呢
[00:12:11.120 --> 00:12:13.080]  他們是劫貧
[00:12:13.080 --> 00:12:14.880]  然後增富
[00:12:14.880 --> 00:12:18.840]  欺負窮人爭取自己的財富
[00:12:18.840 --> 00:12:20.280]  不僅如此
[00:12:20.280 --> 00:12:22.000]  如果我們看尼希米記
[00:12:22.000 --> 00:12:25.480]  這幫人竟然是勾結外國勢力
[00:12:25.480 --> 00:12:27.880]  和外敵有交往
[00:12:27.880 --> 00:12:32.280]  甚至聯手破壞自己同胞所做的事情
[00:12:32.280 --> 00:12:34.120]  我在筆記裡面
[00:12:34.120 --> 00:12:37.880]  第六章第十七節裡面已經有經文記載
[00:12:37.880 --> 00:12:39.960]  大家自己可以來看看
[00:12:39.960 --> 00:12:44.120]  還有他們的私生活是非常差的
[00:12:44.120 --> 00:12:45.800]  在婚姻上
[00:12:45.800 --> 00:12:48.080]  他們和異族有通婚
[00:12:48.080 --> 00:12:51.240]  在二少奶奶的第九章第二節裡面有說
[00:12:51.240 --> 00:12:53.720]  這些人是絕對不容易對付的
[00:12:53.720 --> 00:12:55.640]  所以尼希米不是一個人
[00:12:55.640 --> 00:12:59.400]  他是站在群眾那邊召開大會
[00:12:59.400 --> 00:13:01.840]  去攻擊他們
[00:13:01.840 --> 00:13:03.640]  接著就罵他們
[00:13:03.640 --> 00:13:06.440]  你們成人之危發災難財
[00:13:06.440 --> 00:13:11.440]  你們各人向弟兄取利
[00:13:11.440 --> 00:13:15.600]  取利這個字出現了三次
[00:13:15.600 --> 00:13:17.440]  第五章第七節
[00:13:17.440 --> 00:13:19.040]  第五章第十節
[00:13:19.040 --> 00:13:20.800]  和第十章三十一節
[00:13:20.800 --> 00:13:22.720]  就是說他們是什麼呢?
[00:13:22.720 --> 00:13:24.480]  雖然是男人
[00:13:24.480 --> 00:13:26.480]  他們也穿耳洞
[00:13:26.480 --> 00:13:27.840]  是什麼意思?
[00:13:27.840 --> 00:13:29.440]  大耳洞
[00:13:29.440 --> 00:13:32.120]  收取高的利息
[00:13:32.120 --> 00:13:35.720]  原來當日在律法裡面規定
[00:13:35.720 --> 00:13:38.120]  你借錢給人的時候
[00:13:38.120 --> 00:13:39.760]  特別是你自己的兄弟
[00:13:39.760 --> 00:13:41.720]  他們窮要問你借錢
[00:13:41.720 --> 00:13:44.840]  是絕對不可以收利息的
[00:13:44.840 --> 00:13:48.720]  我們看看出拉及記第22章第25節
[00:13:48.720 --> 00:13:50.400]  請榮哥跟我們讀出
[00:13:50.400 --> 00:13:54.200]  我們中有貧窮人與你同居住
[00:13:54.200 --> 00:13:56.120]  你若定錢不花
[00:13:56.120 --> 00:13:59.040]  不可不放債的向他取利
[00:13:59.040 --> 00:13:59.880]  看到嗎?
[00:13:59.880 --> 00:14:02.840]  借給你的家人或者兄弟
[00:14:02.840 --> 00:14:05.440]  你的同胞、同鄉
[00:14:05.440 --> 00:14:08.440]  是不可以來收取利息的
[00:14:08.440 --> 00:14:09.440]  好了
[00:14:09.440 --> 00:14:10.440]  還有
[00:14:10.440 --> 00:14:12.640]  我們沒有打出來
[00:14:12.640 --> 00:14:14.040]  不過詳細一點去看
[00:14:14.040 --> 00:14:17.320]  你要定一個還款期
[00:14:17.320 --> 00:14:21.440]  你答應我半年後歸還
[00:14:21.440 --> 00:14:23.760]  如果你半年後不能歸還
[00:14:23.760 --> 00:14:25.600]  那就可以收利息了
[00:14:25.600 --> 00:14:27.520]  原來律法是可以收利息的
[00:14:27.520 --> 00:14:30.760]  但是在還款期過了不行才可以收利息
[00:14:30.760 --> 00:14:34.920]  但是也不可以收取很高的利息
[00:14:34.920 --> 00:14:37.520]  所以現在這群人
[00:14:37.520 --> 00:14:40.160]  他們如何放債取利
[00:14:40.160 --> 00:14:42.160]  收利息的時候
[00:14:42.160 --> 00:14:46.440]  原來這群人是違反了神的律法
[00:14:46.440 --> 00:14:50.240]  所以尼希米公開可以指責他們
[00:14:50.240 --> 00:14:52.160]  因為這群人犯了錯
[00:14:52.160 --> 00:14:53.160]  好了
[00:14:53.160 --> 00:14:55.160]  接著尼希米要求他做一件事
[00:14:55.160 --> 00:14:57.160]  第5章第8節
[00:14:57.160 --> 00:14:58.960]  我對他們說
[00:14:58.960 --> 00:15:00.360]  我們盡力贖回
[00:15:00.360 --> 00:15:04.360]  我們弟兄就是賣予外邦人一個大人
[00:15:04.360 --> 00:15:08.360]  你們還要賣弟兄使我們贖回來嗎?
[00:15:08.360 --> 00:15:12.360]  他們就正義不語無話可說
[00:15:12.360 --> 00:15:14.360]  尼希米說你們太離譜了
[00:15:14.360 --> 00:15:16.360]  欺負自己人
[00:15:16.360 --> 00:15:21.360]  搞到我們同胞要將兒女賣給外邦人
[00:15:21.360 --> 00:15:23.360]  就是做外奴
[00:15:23.360 --> 00:15:25.360]  尼帶去做奴婢
[00:15:25.360 --> 00:15:27.360]  其實你應該要怎樣?
[00:15:27.360 --> 00:15:30.360]  應該要幫他們贖回他們回來
[00:15:30.360 --> 00:15:33.360]  不用他們被外人欺負
[00:15:33.360 --> 00:15:35.360]  有沒有留意到?
[00:15:35.360 --> 00:15:37.360]  這群人有什麼反應?
[00:15:37.360 --> 00:15:41.360]  他們靜默不語無話可答
[00:15:41.360 --> 00:15:42.360]  為什麼?
[00:15:42.360 --> 00:15:45.360]  因為事實上他們犯了錯
[00:15:45.360 --> 00:15:47.360]  當他們犯了錯的時候
[00:15:47.360 --> 00:15:50.360]  他們怎麼可以反駁呢?
[00:15:50.360 --> 00:15:55.360]  所以尼希米指責他們是絕對的正確
[00:15:55.360 --> 00:15:58.360]  接著尼希米指出這群人為什麼會錯
[00:15:58.360 --> 00:16:01.360]  這是我們今天很需要反省的
[00:16:01.360 --> 00:16:03.360]  就是他們的心態
[00:16:03.360 --> 00:16:06.360]  他們的心態為什麼會犯這個錯呢?
[00:16:06.360 --> 00:16:09.360]  就是他們沒有敬畏神
[00:16:09.360 --> 00:16:14.360]  我們再看第五章第九節
[00:16:14.360 --> 00:16:15.360]  我又說
[00:16:15.360 --> 00:16:17.360]  你們所行的不善
[00:16:17.360 --> 00:16:20.360]  你們行事不當敬畏我們的神嗎?
[00:16:20.360 --> 00:16:23.360]  不然難免我們的仇敵
[00:16:23.360 --> 00:16:26.360]  外邦人毀謗我們
[00:16:26.360 --> 00:16:28.360]  這裡很清楚說
[00:16:28.360 --> 00:16:30.360]  你們做得好不好?
[00:16:30.360 --> 00:16:32.360]  為什麼呢?
[00:16:32.360 --> 00:16:36.360]  就是因為你們心裡面沒有敬畏神
[00:16:36.360 --> 00:16:40.360]  尼希米跟我們是剛剛截然不同的
[00:16:40.360 --> 00:16:42.360]  尼希米是敬畏神
[00:16:42.360 --> 00:16:44.360]  所以他行得好
[00:16:44.360 --> 00:16:46.360]  這群人就是不懼怕神
[00:16:46.360 --> 00:16:48.360]  看輕了神的審判
[00:16:48.360 --> 00:16:49.360]  看輕了神的律法
[00:16:49.360 --> 00:16:51.360]  於是他們就犯錯了
[00:16:51.360 --> 00:16:53.360]  當他們犯錯的時候
[00:16:53.360 --> 00:16:55.360]  你有沒有留意到
[00:16:55.360 --> 00:16:59.360]  不單單讓自己的同胞受害
[00:16:59.360 --> 00:17:02.360]  更加令到神的名受到虧損
[00:17:02.360 --> 00:17:04.360]  當你們這樣做的時候
[00:17:04.360 --> 00:17:07.360]  難免我們的仇敵外邦人毀謗我們
[00:17:07.360 --> 00:17:10.360]  看看他們自己人都搞不定
[00:17:10.360 --> 00:17:12.360]  自己都搞壞自己
[00:17:12.360 --> 00:17:15.360]  自己人來侵吞自己的同胞
[00:17:15.360 --> 00:17:17.360]  有什麼用呢?
[00:17:17.360 --> 00:17:19.360]  你有沒有留意到
[00:17:19.360 --> 00:17:21.360]  原來當他們做得不好的時候
[00:17:21.360 --> 00:17:24.360]  就會失去了見證
[00:17:24.360 --> 00:17:26.360]  這是一個很大的悲哀
[00:17:26.360 --> 00:17:29.360]  尼希米為什麼有這麼大的勇氣
[00:17:29.360 --> 00:17:31.360]  去挑戰這群權貴呢?
[00:17:31.360 --> 00:17:34.360]  就是因為尼希米自己本身做得好
[00:17:34.360 --> 00:17:36.360]  他做得好的時候
[00:17:36.360 --> 00:17:39.360]  於是他沒有假公濟私
[00:17:39.360 --> 00:17:41.360]  去避免了一些
[00:17:41.360 --> 00:17:44.360]  令到自己得到利益的事的時候
[00:17:44.360 --> 00:17:47.360]  所以他能夠鏗鏘有聲的
[00:17:47.360 --> 00:17:49.360]  去指責這群人
[00:17:49.360 --> 00:17:52.360]  如果他其身不正的時候
[00:17:52.360 --> 00:17:55.360]  他怎麼可以這樣去指責他們呢?
[00:17:55.360 --> 00:17:57.360]  你有沒有留意到
[00:17:57.360 --> 00:18:00.360]  原來尼希米都很關心這群子民
[00:18:00.360 --> 00:18:04.360]  他原來都有錢借給自己的同胞
[00:18:04.360 --> 00:18:07.360]  第五章第十節
[00:18:07.360 --> 00:18:10.360]  我和我的弟兄爾卜人
[00:18:10.360 --> 00:18:13.360]  有一張銀錢糧食借給阿成
[00:18:13.360 --> 00:18:16.360]  我們大家都當面去離職
[00:18:16.360 --> 00:18:18.360]  尼希米都當眾宣佈
[00:18:18.360 --> 00:18:20.360]  我都有借錢
[00:18:20.360 --> 00:18:24.360]  你帶去給我們一些有需要的同胞
[00:18:24.360 --> 00:18:27.360]  但是我沒有收取他們利息
[00:18:27.360 --> 00:18:29.360]  但是你們竟然收貴利?
[00:18:29.360 --> 00:18:32.360]  尼希米不可以說謊
[00:18:32.360 --> 00:18:34.360]  因為那時候在大會裡面
[00:18:34.360 --> 00:18:37.360]  尼帶去攻擊這群貴族
[00:18:37.360 --> 00:18:40.360]  如果尼希米去借錢給人
[00:18:40.360 --> 00:18:42.360]  有尼帶去收利息
[00:18:42.360 --> 00:18:44.360]  可能馬上有人就說
[00:18:44.360 --> 00:18:46.360]  不是啊
[00:18:46.360 --> 00:18:47.360]  你借了多少錢給我
[00:18:47.360 --> 00:18:49.360]  你也收我利息
