
[00:00:00.000 --> 00:00:03.500]  十一月是一個感恩的季節
[00:02:52.100 --> 00:02:53.400]  換句話說
[00:02:53.400 --> 00:02:55.500]  耶華之所以預備
[00:02:55.500 --> 00:02:59.100]  是因為耶華預先看見
[00:02:59.100 --> 00:03:02.300]  神早就看見我們的需要是什麼
[00:03:02.300 --> 00:03:05.400]  神也早知道答案在哪裡
[00:03:05.400 --> 00:03:06.800]  神之所以預備
[00:03:06.800 --> 00:03:10.300]  是因為祂早已經看見
[00:03:10.300 --> 00:03:13.000]  事實上耶華以樂這個名詞的背景
[00:03:13.000 --> 00:03:14.600]  從哪裡來呢
[00:03:14.600 --> 00:03:18.400]  是亞伯拉罕是獻以撒的故事
[00:03:18.400 --> 00:03:20.300]  你還記得當神要亞伯拉罕
[00:03:20.300 --> 00:03:24.700]  把以撒帶到摩利亞山上獻祭給神
[00:03:24.700 --> 00:03:28.000]  我們看見在往山上走的路的時候
[00:03:28.000 --> 00:03:30.900]  以撒就問他爸爸一個問題
[00:03:30.900 --> 00:03:33.300]  以撒說什麼都準備好了
[00:03:33.300 --> 00:03:37.000]  那請問獻祭的羊羔在哪裡
[00:03:37.000 --> 00:03:41.500]  這句話一講就刺中了亞伯拉罕的傷處
[00:03:41.500 --> 00:03:43.500]  羊羔就是你啊孩子
[00:03:43.500 --> 00:03:46.400]  這個孩子在外面獻祭的羊羔在哪裡
[00:03:46.400 --> 00:03:49.100]  亞伯拉罕怎麼能講呢
[00:03:49.100 --> 00:03:52.100]  但他憑著信心他講了一句話
[00:03:52.100 --> 00:03:54.600]  他說耶華必預備
[00:03:54.600 --> 00:03:56.600]  神必預備
[00:03:56.600 --> 00:04:00.300]  他就把這個孩子帶到摩利亞山頂上
[00:04:00.300 --> 00:04:03.300]  我再次說是的耶華是預備
[00:04:03.300 --> 00:04:04.500]  為什麼耶華預備
[00:04:04.500 --> 00:04:06.500]  因為神早已經看見
[00:04:06.500 --> 00:04:10.100]  神不但看見亞伯拉罕奉獻的心志
[00:04:10.100 --> 00:04:13.700]  神更早已看見那個羊羔已經預備好了
[00:04:13.700 --> 00:04:17.100]  那個代替的羊羔已經預備好了
[00:04:17.100 --> 00:04:19.700]  事實上在亞伯拉罕還沒有看見的時候
[00:04:19.700 --> 00:04:22.600]  上帝就早已經看見
[00:04:22.600 --> 00:04:25.000]  所以當亞伯拉罕要在山頂上
[00:04:25.000 --> 00:04:28.700]  要獻以撒為祭那一剎那的時候
[00:04:28.700 --> 00:04:30.800]  神讓他看見在旁邊
[00:04:30.800 --> 00:04:34.000]  剛好一個羊羔夾在樹叢當中
[00:04:34.000 --> 00:04:39.000]  神說你就用這隻羊羔來代替以撒獻祭給我
[00:04:39.000 --> 00:04:40.100]  Hallelujah
[00:04:40.100 --> 00:04:42.500]  我們的神是預備的神
[00:04:42.500 --> 00:04:44.300]  祂之所以預備
[00:04:44.300 --> 00:04:45.800]  是祂早已經看見
[00:04:45.800 --> 00:04:48.300]  甚至在你我沒有看見以前
[00:04:48.300 --> 00:04:50.600]  上帝早已經看見
[00:04:50.600 --> 00:04:51.600]  Amen
[00:04:51.600 --> 00:04:53.900]  不但上帝早已看見
[00:04:53.900 --> 00:04:55.300]  祂早已預備
[00:04:55.300 --> 00:04:58.400]  約瑟爾基第四章第23節
[00:04:58.400 --> 00:05:01.000]  更寶貴的經我們一同來念來
[00:05:01.000 --> 00:05:03.900]  因為耶華你們的神在你們前面
[00:05:03.900 --> 00:05:05.700]  使約旦河的水乾了
[00:05:05.700 --> 00:05:07.300]  等著你們過來
[00:05:07.300 --> 00:05:10.200]  就是耶華你們的神從前在我們前面
[00:05:10.200 --> 00:05:11.600]  使紅海乾了
[00:05:11.600 --> 00:05:13.200]  等著我們過來一樣
[00:05:13.200 --> 00:05:14.600]  哇 在這裡更寶貴
[00:05:14.600 --> 00:05:17.400]  講到我們的神不但預先看見
[00:05:17.400 --> 00:05:19.500]  祂不但預先預備
[00:05:19.500 --> 00:05:21.100]  而且祂怎麼樣
[00:05:21.100 --> 00:05:23.600]  早在對岸
[00:05:23.600 --> 00:05:26.400]  等著我們過來了
[00:05:26.400 --> 00:05:28.400]  當以色列人過紅海的時候
[00:05:28.400 --> 00:05:31.800]  雖然神說我的道路在深海當中
[00:05:31.800 --> 00:05:33.900]  但當時的以色列人怎麼能夠看得見
[00:05:33.900 --> 00:05:38.200]  怎麼能夠明白什麼叫祖女的道路在深海當中
[00:05:38.200 --> 00:05:40.300]  難怪他們充滿了恐懼
[00:05:40.300 --> 00:05:42.200]  充滿了埋怨
[00:05:42.200 --> 00:05:46.100]  一直到神把河水分為兩半
[00:05:46.100 --> 00:05:49.500]  以色列人看著乾地走過紅海的時候
[00:05:49.500 --> 00:05:50.900]  他們才果然明白
[00:05:50.900 --> 00:05:54.500]  神的道路真的就在深海當中
[00:05:54.500 --> 00:05:56.500]  我們看見神不但早已看見
[00:05:56.500 --> 00:05:57.100]  早已預備
[00:05:57.100 --> 00:05:59.400]  而且神說我站在對岸
[00:05:59.400 --> 00:06:02.400]  等著你們過來
[00:06:02.400 --> 00:06:04.700]  而且不是只有這一次
[00:06:04.700 --> 00:06:05.800]  過完紅海
[00:06:05.800 --> 00:06:07.500]  下一次再過約旦河的一樣
[00:06:07.500 --> 00:06:11.000]  所以這段聖經是在過約旦河的時候說的
[00:06:11.000 --> 00:06:12.800]  神說我站在約旦河的對岸
[00:06:12.800 --> 00:06:13.800]  等著你們過來
[00:06:13.800 --> 00:06:17.000]  正好像上次過去你們準備要過紅海
[00:06:17.000 --> 00:06:19.400]  我在對岸等著你們過來一樣
[00:06:19.400 --> 00:06:21.000]  雖然不同的環境
[00:06:21.000 --> 00:06:22.800]  連水都不一樣
[00:06:22.800 --> 00:06:25.500]  但神的作為從來沒改變過
[00:06:25.500 --> 00:06:26.500]  Hallelujah
[00:06:26.500 --> 00:06:29.300]  神今天仍然站在你環境的對岸
[00:06:29.300 --> 00:06:30.800]  等著你走過來
[00:06:30.800 --> 00:06:32.100]  Hallelujah
[00:06:32.100 --> 00:06:34.300]  我好喜歡這兩個神等著我們
[00:06:34.300 --> 00:06:35.100]  你知道嗎
[00:06:35.100 --> 00:06:37.000]  你要知道多少時候
[00:06:37.000 --> 00:06:40.600]  在我們人身的關口在掙扎的時候
[00:06:40.600 --> 00:06:42.400]  我們覺得我們自己多麼掙扎
[00:06:42.400 --> 00:06:44.000]  好像沒有人在幫助我們
[00:06:44.000 --> 00:06:46.200]  可是你要從神的眼目來看
[00:06:46.200 --> 00:06:48.000]  那完全不同的畫面
[00:06:48.000 --> 00:06:49.900]  完全不同的畫面
[00:06:49.900 --> 00:06:50.900]  你想想看
[00:06:50.900 --> 00:06:54.600]  亞伯拉罕帶著以撒要往摩地亞山上去走
[00:06:54.600 --> 00:06:57.300]  你可以想像他心中的掙扎嗎
[00:06:57.300 --> 00:06:58.900]  Hallelujah
[00:06:58.900 --> 00:07:00.300]  你為什麼要我去呢
[00:07:00.300 --> 00:07:02.100]  沒有更好的方法嗎
[00:07:02.100 --> 00:07:05.200]  我相信亞伯拉罕帶著以撒走到山上的時候
[00:07:05.200 --> 00:07:06.400]  越走越慢
[00:07:06.400 --> 00:07:07.700]  越走越慢
[00:07:07.700 --> 00:07:09.200]  神啊趕快脫離我
[00:07:09.200 --> 00:07:10.900]  求我脫離這個時刻吧
[00:07:10.900 --> 00:07:12.400]  越走越慢
[00:07:12.400 --> 00:07:14.300]  可是從神的眼目來看
[00:07:14.300 --> 00:07:15.600]  完全不一樣
[00:07:15.600 --> 00:07:16.300]  從神的眼目來看
[00:07:16.300 --> 00:07:17.800]  亞伯拉罕快點快點
[00:07:17.800 --> 00:07:19.400]  幹嘛那麼拖泥帶水
[00:07:19.400 --> 00:07:20.100]  快點快點
[00:07:20.100 --> 00:07:21.200]  神機都預備好了
[00:07:21.200 --> 00:07:22.000]  羊都準備好了
[00:07:22.000 --> 00:07:22.600]  快點快點
[00:07:22.600 --> 00:07:23.400]  你馬上就看見神
[00:07:23.400 --> 00:07:24.000]  你馬上就看見神
[00:07:24.000 --> 00:07:25.200]  快快快
[00:07:25.200 --> 00:07:26.000]  亞伯拉罕說
[00:07:26.000 --> 00:07:27.700]  出發
[00:07:27.700 --> 00:07:30.800]  神說快快快
[00:07:30.800 --> 00:07:32.500]  你看從神的眼目來看
[00:07:32.500 --> 00:07:34.300]  是何等的不同啊
[00:07:34.300 --> 00:07:37.300]  甚至我早已經等在對岸
[00:07:37.300 --> 00:07:39.800]  等著你們過來了
[00:07:39.800 --> 00:07:40.300]  Hallelujah
[00:07:40.300 --> 00:07:41.000]  我告訴弟兄姐妹
[00:07:41.000 --> 00:07:43.500]  有時候人生真的是一關又一關
[00:07:43.500 --> 00:07:44.200]  不是嗎
[00:07:44.200 --> 00:07:45.300]  一波未平
[00:07:45.300 --> 00:07:46.400]  一波又起
[00:07:46.400 --> 00:07:47.600]  上一關剛過
[00:07:47.600 --> 00:07:49.400]  這一關又來
[00:07:49.400 --> 00:07:51.200]  但無論你遇到了關口如何
[00:07:51.200 --> 00:07:51.800]  我告訴你
[00:07:51.800 --> 00:07:53.900]  我們的神的作為從來沒改變過
[00:07:53.900 --> 00:07:55.300]  祂仍然站在對岸
[00:07:55.300 --> 00:07:57.700]  等著你過來
[00:07:57.700 --> 00:07:59.600]  祂已經看見
[00:07:59.600 --> 00:08:01.100]  祂已經預備
[00:08:01.100 --> 00:08:04.200]  祂正等著你走過來
[00:08:04.200 --> 00:08:05.000]  Amen
[00:08:05.000 --> 00:08:05.600]  Hallelujah
[00:08:05.600 --> 00:08:06.400]  所以我們看見第一個
[00:08:06.400 --> 00:08:07.700]  神的眼目代表什麼
[00:08:07.700 --> 00:08:10.300]  就代表神的預備嘛
[00:08:10.300 --> 00:08:11.000]  第二個
[00:08:11.000 --> 00:08:13.500]  神的眼目也是時常眷顧
[00:08:13.500 --> 00:08:14.000]  跟你媽媽說
[00:08:14.000 --> 00:08:15.100]  神的眼目也是時常眷顧
[00:08:15.100 --> 00:08:17.400]  跟她說
[00:08:17.400 --> 00:08:20.300]  感謝神不是有時候眷顧
[00:08:20.300 --> 00:08:22.700]  若是忙了就不眷顧了
[00:08:22.700 --> 00:08:27.500]  神說神的眼目時常眷顧那地
[00:08:27.500 --> 00:08:28.800]  是長長的
[00:08:28.800 --> 00:08:29.600]  不斷的
[00:08:29.600 --> 00:08:31.600]  不停的
[00:08:31.600 --> 00:08:32.200]  你知道很多時候
[00:08:32.200 --> 00:08:33.600]  我們以為神太忙了
[00:08:33.600 --> 00:08:34.800]  你知道嗎
[00:08:34.800 --> 00:08:36.300]  人這麼多在這世界上
[00:08:36.300 --> 00:08:38.300]  哪管得了我勒
[00:08:38.300 --> 00:08:39.100]  所以多少時候
[00:08:39.100 --> 00:08:39.900]  我們常常想
[00:08:39.900 --> 00:08:42.000]  最好還是自己來吧
[00:08:42.000 --> 00:08:43.700]  還是DIY一下吧
[00:08:43.700 --> 00:08:45.300]  Do it yourself吧
[00:08:45.300 --> 00:08:47.200]  靠自己的力量一下吧
[00:08:47.200 --> 00:08:47.800]  No no no
[00:08:47.800 --> 00:08:50.500]  神永遠對你有時間的
[00:08:50.500 --> 00:08:53.800]  無論在我們生命當中是起起伏伏
[00:08:53.800 --> 00:08:56.600]  神永遠眷顧我們
[00:08:56.600 --> 00:08:59.100]  你知道以前有一位牧師
[00:08:59.100 --> 00:09:00.500]  在他的答錄機裡面
[00:09:00.500 --> 00:09:02.900]  他所留的信息是這樣的
[00:09:02.900 --> 00:09:03.600]  他說對不起
[00:09:03.600 --> 00:09:04.200]  我不在
[00:09:04.200 --> 00:09:05.800]  請你留話
[00:09:05.800 --> 00:09:07.200]  但如果有急事情
[00:09:07.200 --> 00:09:08.800]  直接向神說
[00:09:08.800 --> 00:09:10.600]  因為他不需要答錄機的
[00:09:10.600 --> 00:09:13.100]  Hallelujah
[00:09:13.100 --> 00:09:14.700]  神對你永遠有時間
[00:09:14.700 --> 00:09:15.100]  跟你媽媽說
[00:09:15.100 --> 00:09:18.500]  神對你永遠有時間的
[00:09:18.500 --> 00:09:20.400]  因為祂顧念你
[00:09:20.400 --> 00:09:22.400]  無論我們在怎麼樣的時刻
[00:09:22.400 --> 00:09:23.800]  在怎麼樣的環境
[00:09:23.800 --> 00:09:25.600]  神都眷顧我們
[00:09:25.600 --> 00:09:27.200]  實際上說我們的神
[00:09:27.200 --> 00:09:29.200]  是一位獨行其事的神
[00:09:29.200 --> 00:09:30.100]  你知道嗎
[00:09:30.100 --> 00:09:33.200]  祂永遠按照祂手中的巧妙來行事
[00:09:33.200 --> 00:09:35.100]  來引導我們
[00:09:35.100 --> 00:09:36.900]  有時候我們人的眼目很狹窄
[00:09:36.900 --> 00:09:38.000]  看不清楚
[00:09:38.000 --> 00:09:39.600]  也看不遠
[00:09:39.600 --> 00:09:40.900]  但神所做的
[00:09:40.900 --> 00:09:44.100]  是遠超過我們人所能想像的
[00:09:44.100 --> 00:09:45.400]  我還記得三十多年前
[00:09:45.400 --> 00:09:47.800]  當神呼召我全時間
[00:09:47.800 --> 00:09:49.600]  來服侍祂的時候
[00:09:49.600 --> 00:09:51.700]  那個時候當我剛剛蒙昭
[00:09:51.700 --> 00:09:53.900]  真的滿腔熱血
[00:09:53.900 --> 00:09:54.700]  那時候主啊
[00:09:54.700 --> 00:09:55.800]  Here I come
[00:09:55.800 --> 00:09:57.400]  我來了
[00:09:57.400 --> 00:10:00.000]  為了過渡打拼了
[00:10:00.000 --> 00:10:01.000]  沒想到神
[00:10:01.000 --> 00:10:02.700]  就讓我在讀神學的時候
[00:10:02.700 --> 00:10:06.600]  把我丟在賓州的樂園鎮裡
[00:10:06.600 --> 00:10:08.900]  樂園鎮聽起來很酷
[00:10:08.900 --> 00:10:10.600]  樂園
[00:10:10.600 --> 00:10:14.100]  實際上是個了不生蛋的地方
[00:10:14.100 --> 00:10:16.700]  那時候我住在一個鐵皮房屋裡面
[00:10:16.700 --> 00:10:20.300]  旁邊就是一望無際的玉米田
[00:10:20.300 --> 00:10:22.200]  在那裡不但沒有中國教會
[00:10:22.200 --> 00:10:24.300]  連中國人都沒幾個
[00:10:24.300 --> 00:10:26.100]  以前當我在DC上班的時候
[00:10:26.100 --> 00:10:27.500]  在教會多忙碌
[00:10:27.500 --> 00:10:29.000]  每天電話不斷
[00:10:29.000 --> 00:10:30.000]  聚會不停
[00:10:30.000 --> 00:10:32.000]  忙得不亦樂乎
[00:10:32.000 --> 00:10:33.000]  現在忽然間
[00:10:33.000 --> 00:10:36.400]  神把我放在一個超級安靜的地方
[00:10:36.400 --> 00:10:37.900]  既沒有電話鈴響
[00:10:37.900 --> 00:10:41.300]  連電視的信號都收不大清楚
[00:10:41.300 --> 00:10:43.300]  每天只聽到的就是
[00:10:43.300 --> 00:10:45.800]  旁邊的田蛙叫
[00:10:45.800 --> 00:10:48.400]  所以當我一開始搬到這個樂園鎮的時候
[00:10:48.400 --> 00:10:49.600]  我充滿了埋怨
[00:10:49.600 --> 00:10:50.400]  我說主啊
[00:10:50.400 --> 00:10:53.000]  你帶我到這裡幹什麼
[00:10:53.000 --> 00:10:55.200]  我連點服飾的機會都沒有
[00:10:55.200 --> 00:10:59.500]  這是英雄無用武之地
[00:10:59.500 --> 00:11:01.800]  可是現在回想起來
[00:11:01.800 --> 00:11:05.100]  其實這個鐵皮房屋的旁邊
[00:11:05.100 --> 00:11:09.900]  正好是使者協會的書房跟書庫
[00:11:09.900 --> 00:11:13.400]  而那兩年是我在讀神學的日子
[00:11:13.400 --> 00:11:17.200]  請問有什麼地方比那個地方更好讀書的地方
[00:11:17.200 --> 00:11:18.100]  沒有
[00:11:18.100 --> 00:11:20.200]  在那裡既沒有電話又沒有電視
[00:11:20.200 --> 00:11:22.000]  又沒有機會服飾
[00:11:22.000 --> 00:11:24.600]  唯一能做的就是讀書
[00:11:24.600 --> 00:11:27.000]  天天在書房裡面讀書
[00:11:27.000 --> 00:11:29.500]  那兩年讀了多少的書
[00:11:29.500 --> 00:11:32.800]  直到如今我都覺得受益匪淺
[00:11:32.800 --> 00:11:35.100]  所以永遠不要埋怨你的環境
[00:11:35.100 --> 00:11:37.400]  太多時候我們人眼目太狹窄了
[00:11:37.400 --> 00:11:39.400]  你看不遙遠的
[00:11:39.400 --> 00:11:41.100]  但是神所能成就的
[00:11:41.100 --> 00:11:43.900]  還是超過我們所求所想
[00:11:43.900 --> 00:11:46.200]  因為你的環境線上感謝吧
[00:11:46.200 --> 00:11:50.400]  因為祂是一位永不誤事的真神
[00:11:50.400 --> 00:11:51.700]  所以第一個
[00:11:51.700 --> 00:11:55.100]  神的命定是代表神的眷顧
[00:11:55.100 --> 00:11:56.300]  第二個
[00:11:56.300 --> 00:12:00.400]  神的命定是代表神的應許之地
[00:12:00.400 --> 00:12:04.900]  給你比方說神的命定是代表神的應許之地
[00:12:04.900 --> 00:12:06.300]  你知道作為一個神的兒女
[00:12:06.300 --> 00:12:10.300]  神是有一個應許之地為我們預備
[00:12:10.300 --> 00:12:12.900]  那麼這個神所為我們預備的應許之地
[00:12:12.900 --> 00:12:15.200]  是怎麼樣一個地方呢
[00:12:15.200 --> 00:12:18.200]  十一節我們就看見講到三方面
[00:12:18.200 --> 00:12:21.600]  關於這個神要帶我們進去這個應許之地
[00:12:21.600 --> 00:12:22.500]  第一個
[00:12:22.500 --> 00:12:25.900]  這是一個有山有谷的地方
[00:12:25.900 --> 00:12:28.000]  有山有谷
[00:12:28.000 --> 00:12:29.600]  當然不只是講到風景美麗
[00:12:29.600 --> 00:12:32.400]  而是換句話說不是一帆風順
[00:12:32.400 --> 00:12:36.300]  有山有谷的意思就是不是一帆風順
[00:12:36.300 --> 00:12:38.600]  雖然這是神應許之地
[00:12:38.600 --> 00:12:41.400]  但卻不是沒有征戰的
[00:12:41.400 --> 00:12:44.000]  事實上當神帶領以色列人進入迦南地
[00:12:44.000 --> 00:12:45.800]  那是應許之地囉
[00:12:45.800 --> 00:12:47.800]  你就發現每走一步
[00:12:47.800 --> 00:12:50.600]  都面對極大的征戰
[00:12:50.600 --> 00:12:51.400]  而且我請問你
[00:12:51.400 --> 00:12:54.000]  當以色列人在迦南地每打一場戰
[00:12:54.000 --> 00:12:56.300]  請問是不是都打贏的
[00:12:56.300 --> 00:12:57.800]  是不是都打贏啊
[00:12:57.800 --> 00:12:59.100]  沒有
[00:12:59.100 --> 00:13:01.900]  是有輸有贏的
[00:13:01.900 --> 00:13:04.000]  我請問你第一場戰爭在哪裡打
[00:13:04.000 --> 00:13:06.900]  聖經考試一下
[00:13:06.900 --> 00:13:08.700]  第一場戰爭在哪裡打
[00:13:08.700 --> 00:13:09.900]  耶利哥
[00:13:09.900 --> 00:13:11.500]  打贏還打輸啊
[00:13:11.500 --> 00:13:13.200]  打贏了大勝仗
[00:13:13.200 --> 00:13:13.700]  這沒問題
[00:13:13.700 --> 00:13:15.800]  第二場戰爭在哪裡打
[00:13:15.800 --> 00:13:16.700]  艾成
[00:13:16.700 --> 00:13:18.100]  打贏還打輸啊
[00:13:18.100 --> 00:13:19.700]  輸了
[00:13:19.700 --> 00:13:21.600]  第三場戰爭在哪裡打
[00:13:21.600 --> 00:13:22.700]  就不是太多人知道了
[00:13:22.700 --> 00:13:25.000]  第三場戰爭在哪裡打
[00:13:25.000 --> 00:13:26.500]  還是艾成嘛對不對
[00:13:26.500 --> 00:13:29.600]  神說再回去打一次嘛
[00:13:29.600 --> 00:13:31.000]  打贏打輸啊
[00:13:31.000 --> 00:13:32.300]  打贏了
[00:13:32.300 --> 00:13:33.600]  第四場戰爭呢
[00:13:33.600 --> 00:13:35.600]  這個就難了
[00:13:35.600 --> 00:13:37.100]  第四場戰爭在哪裡打
[00:13:37.100 --> 00:13:39.600]  機變
[00:13:39.600 --> 00:13:40.900]  這場誰打輸打贏
[00:13:40.900 --> 00:13:42.900]  其實沒打成
[00:13:42.900 --> 00:13:44.700]  被敵人騙了
[00:13:44.700 --> 00:13:46.000]  和談了
[00:13:46.000 --> 00:13:46.900]  沒打成
[00:13:46.900 --> 00:13:48.800]  算是輸了
[00:13:48.800 --> 00:13:51.100]  第五場戰爭在哪裡打呢
[00:13:51.100 --> 00:13:52.900]  還是機變
[00:13:52.900 --> 00:13:55.100]  武王來攻打機變
[00:13:55.100 --> 00:13:57.900]  耶穌要禱告使日月停止
[00:13:57.900 --> 00:14:00.800]  直到把敵人殺滅為止
[00:14:00.800 --> 00:14:02.900]  所以真的是有輸有贏
[00:14:02.900 --> 00:14:05.600]  這個道路真的有山有谷耶
[00:14:05.600 --> 00:14:08.300]  所以今天當你在記錄人生的道路當中
[00:14:08.300 --> 00:14:10.500]  遇到挫折跟困境的時候
[00:14:10.500 --> 00:14:11.300]  不要覺得氣餒
[00:14:11.300 --> 00:14:13.100]  覺得有沒有搞錯
[00:14:13.100 --> 00:14:14.700]  沒有搞錯
[00:14:14.700 --> 00:14:16.300]  跟你們說很正常的
[00:14:16.300 --> 00:14:19.500]  這很正常你跟他說
[00:14:19.500 --> 00:14:21.600]  就好像人生成長的道路一樣嘛
[00:14:21.600 --> 00:14:24.600]  我告訴你一個小孩子生活多簡單啊
[00:14:24.600 --> 00:14:27.300]  每天想到就是吃飯睡覺對不對
[00:14:27.300 --> 00:14:29.200]  上學這個吃喝上廁所
[00:14:29.200 --> 00:14:30.000]  就這麼簡單
[00:14:30.000 --> 00:14:31.900]  小孩的生活就這麼簡單
[00:14:31.900 --> 00:14:33.100]  可是小孩子長大
[00:14:33.100 --> 00:14:35.100]  越長大越複雜不是嗎
[00:14:35.100 --> 00:14:37.000]  看看你生活多複雜
[00:14:37.000 --> 00:14:38.600]  人際關係多複雜
[00:14:38.600 --> 00:14:39.500]  有沒有搞錯
[00:14:39.500 --> 00:14:41.300]  沒有搞錯
[00:14:41.300 --> 00:14:44.200]  因為這在長大的過程當中
[00:14:44.200 --> 00:14:47.800]  我們看見一個人成熟長大的一個現象
[00:14:47.800 --> 00:14:49.500]  一個表現是什麼
[00:14:49.500 --> 00:14:51.400]  就是他開始能夠處理
[00:14:51.400 --> 00:14:54.600]  更多更大的難處跟問題
[00:14:54.600 --> 00:14:57.200]  當一個人承擔更大的責任
[00:14:57.200 --> 00:14:58.800]  更大的難處的時候
[00:14:58.800 --> 00:15:02.100]  表明他果然在成熟長大
[00:15:02.100 --> 00:15:02.900]  Amen
[00:15:02.900 --> 00:15:05.600]  因為這本來就是人生成長的過程
[00:15:05.600 --> 00:15:07.000]  透過這些困境
[00:15:07.000 --> 00:15:08.900]  我們才能成長
[00:15:08.900 --> 00:15:11.800]  所以我還記得有一次我在蒙古教會
[00:15:11.800 --> 00:15:13.800]  他們那時候真的面對一個
[00:15:13.800 --> 00:15:15.200]  一個很大的一個難處
[00:15:15.200 --> 00:15:16.700]  很多的困境的時候
[00:15:16.700 --> 00:15:19.200]  我剛好跟他們同工坐下來開會
[00:15:19.200 --> 00:15:20.900]  他們同工就告訴我說
[00:15:20.900 --> 00:15:22.700]  這一年真的辛苦
[00:15:22.700 --> 00:15:25.000]  多少的事情發生在這個教會裡面
[00:15:25.000 --> 00:15:25.800]  我聽了都覺得
[00:15:25.800 --> 00:15:27.700]  哇真的很大的事情
[00:15:27.700 --> 00:15:29.300]  我坐下來聽他們講到這一年
[00:15:29.300 --> 00:15:31.100]  他們怎麼面對每一個難關
[00:15:31.100 --> 00:15:32.100]  每一個事情的時候
