
[00:00:00.000 --> 00:00:02.000]  菩薩兄姊妹,讓我們聆聽主導熱線
[00:02:20.000 --> 00:02:25.000]  耶穌基督的信息不斷在很多人身邊宣揚
[00:02:25.000 --> 00:02:28.000]  藉著一些詩歌去唱頌出來
[00:02:28.000 --> 00:02:31.000]  但是究竟在當中有多少的人
[00:02:31.000 --> 00:02:35.000]  真是很領受這個節期
[00:02:35.000 --> 00:02:37.000]  聖誕這個節期本身的意義
[00:02:37.000 --> 00:02:41.000]  來到這個節期的當中
[00:02:41.000 --> 00:02:43.000]  去重新思想耶穌基督降生的意義呢
[00:02:43.000 --> 00:02:48.000]  還是只是一個陪襯一個娛樂呢
[00:02:48.000 --> 00:02:50.000]  我覺得很可惜的是
[00:02:50.000 --> 00:02:54.000]  很多時候我們見到這些詩歌不斷地傳開
[00:02:54.000 --> 00:02:55.000]  不斷地播放
[00:02:55.000 --> 00:02:58.000]  將這些信息不斷地去拯救主來到這個世界
[00:02:58.000 --> 00:03:01.000]  為了我們的拯救的時候
[00:03:01.000 --> 00:03:03.000]  但是當中的人
[00:03:03.000 --> 00:03:06.000]  其實他們完全不知道自己在做什麼
[00:03:06.000 --> 00:03:09.000]  是一個很可惜的現象
[00:03:09.000 --> 00:03:13.000]  回到我們看回耶穌基督降生這個事件
[00:03:13.000 --> 00:03:17.000]  其實耶穌來到這個世界
[00:03:17.000 --> 00:03:18.000]  我們可能想過
[00:03:18.000 --> 00:03:22.000]  其實因為耶穌一直記掛著父神有一件心願
[00:03:22.000 --> 00:03:24.000]  仍然是未完
[00:03:24.000 --> 00:03:29.000]  希望能夠真的妥善地去完成這件事
[00:03:29.000 --> 00:03:34.000]  就是父神希望拯救世人這個心願
[00:03:34.000 --> 00:03:38.000]  耶穌來到這個世界其實是最重要的目的
[00:03:38.000 --> 00:03:41.000]  看似好像說來拯救我們
[00:03:41.000 --> 00:03:42.000]  沒錯
[00:03:42.000 --> 00:03:44.000]  這是祂要做的事情
[00:03:44.000 --> 00:03:48.000]  祂要重新鋪排好救恩的基礎
[00:03:48.000 --> 00:03:50.000]  藉著祂死在十字架上
[00:03:50.000 --> 00:03:53.000]  勝過死亡這個權柄
[00:03:53.000 --> 00:03:57.000]  讓相信祂的人可以重新回到上帝的面前
[00:03:57.000 --> 00:04:00.000]  但是其實更重要的一件事就是
[00:04:00.000 --> 00:04:04.000]  耶穌想滿足父神的心思意念
[00:04:04.000 --> 00:04:08.000]  第一姊妹來到今天
[00:04:08.000 --> 00:04:12.000]  我們這個所謂二十一世紀
[00:04:12.000 --> 00:04:15.000]  二十一世紀上帝拯救的心願
[00:04:15.000 --> 00:04:18.000]  其實仍然在進行當中
[00:04:18.000 --> 00:04:20.000]  不是說完成了
[00:04:20.000 --> 00:04:24.000]  不是意大利文finito 不是玩完了
[00:04:24.000 --> 00:04:27.000]  這件事耶穌基礎建立了
[00:04:27.000 --> 00:04:29.000]  但是我們怎麼能夠
[00:04:29.000 --> 00:04:35.000]  繼續將屬神的子民納入吸引到上帝的面前呢
[00:04:35.000 --> 00:04:39.000]  於是乎上帝藉著聖靈的工作
[00:04:39.000 --> 00:04:43.000]  能夠繼續在這個地上容許我們參與其中
[00:04:43.000 --> 00:04:46.000]  用不同的方式去參與
[00:04:46.000 --> 00:04:51.000]  但是都希望我們能夠去完成父神的心願
[00:04:51.000 --> 00:04:53.000]  今天我們來看這段經文
[00:04:53.000 --> 00:04:55.000]  不是很長的經文
[00:04:55.000 --> 00:05:01.000]  只是三節的經文十章第二十三至二十五節
[00:05:01.000 --> 00:05:04.000]  我希望透過這段經文
[00:05:04.000 --> 00:05:10.000]  重新去掌握我們作為一個神子民的身份
[00:05:10.000 --> 00:05:12.000]  這個這樣的身份
[00:05:12.000 --> 00:05:17.000]  怎樣去參與完成父神的心願
[00:05:17.000 --> 00:05:23.000]  希望我們能夠藉著馬太這位福音傳遞者
[00:05:23.000 --> 00:05:28.000]  她的記載讓我們能夠一起去學會
[00:05:28.000 --> 00:05:34.000]  怎樣再衛生在這個上帝的心願的工作上
[00:05:34.000 --> 00:05:37.000]  讓我們再次翻開這段經文好不好
[00:05:37.000 --> 00:05:40.000]  雖然剛才Sandy已經幫我們讀了一次
[00:05:40.000 --> 00:05:42.000]  但是我都希望弟兄姊妹
[00:05:42.000 --> 00:05:45.000]  我們再次自己一起去讀一下這段經文
[00:05:45.000 --> 00:05:47.000]  讓我們去熟悉一下這段經文
[00:05:47.000 --> 00:05:50.000]  這樣很少我們能夠更容易掌握
[00:05:50.000 --> 00:05:52.000]  這段經文本身的意思
[00:05:52.000 --> 00:05:54.000]  打開之後我們一起讀
[00:05:54.000 --> 00:05:58.000]  我們會讀和合本一次
[00:05:58.000 --> 00:06:00.000]  找到之後我們一起讀
[00:06:00.000 --> 00:06:05.000]  馬太福音 第十章二十三至二十五節
[00:06:05.000 --> 00:06:09.000]  文章二十三至二十五節
[00:06:09.000 --> 00:06:13.000]  有人在這城裡迫得你們
[00:06:13.000 --> 00:06:15.000]  就逃到那城裡去
[00:06:15.000 --> 00:06:18.000]  我實在告訴你們
[00:06:18.000 --> 00:06:22.000]  以色列的成一 你們還沒有走遍
[00:06:22.000 --> 00:06:24.000]  人子就到了
[00:06:24.000 --> 00:06:27.000]  學生不能高過先生
[00:06:27.000 --> 00:06:29.000]  僕人不能高過主人
[00:06:29.000 --> 00:06:32.000]  學生和先生一樣
[00:06:32.000 --> 00:06:34.000]  僕人和主人一樣
[00:06:34.000 --> 00:06:36.000]  也就罷了
[00:06:36.000 --> 00:06:39.000]  人既馬家主事別西北
[00:06:39.000 --> 00:06:42.000]  何況他的家人呢
[00:06:42.000 --> 00:06:46.000]  基督徒常常都會有一個錯誤
[00:06:46.000 --> 00:06:48.000]  因為那個普遍的錯誤
[00:06:48.000 --> 00:06:51.000]  就是不應該想的事我們就去想
[00:06:51.000 --> 00:06:54.000]  不應該做的事我們就反而去做
[00:06:54.000 --> 00:06:57.000]  反而上帝要我們去想
[00:06:57.000 --> 00:07:00.000]  要去做的事我們偏偏就調轉來行
[00:07:00.000 --> 00:07:04.000]  好像今天師母在祈禱會裡面分享到
[00:07:04.000 --> 00:07:08.000]  這個《河西亞先知書》的時候
[00:07:08.000 --> 00:07:11.000]  同樣上帝也都講到一件事實
[00:07:11.000 --> 00:07:14.000]  上帝怎樣拯救我們的時候
[00:07:14.000 --> 00:07:16.000]  甚至拯救以色列民
[00:07:16.000 --> 00:07:19.000]  越呼召他們 他們就越離開
[00:07:19.000 --> 00:07:23.000]  上帝越拯救他們 他們就越遠離上帝
[00:07:23.000 --> 00:07:25.000]  這種態度
[00:07:25.000 --> 00:07:29.000]  這種我可以說是人的靈性的弱點
[00:07:29.000 --> 00:07:31.000]  可以說是直至今天
[00:07:31.000 --> 00:07:35.000]  很多基督徒仍然有這個問題
[00:07:35.000 --> 00:07:38.000]  最典型的例子就是什麼呢
[00:07:38.000 --> 00:07:42.000]  很多時候我們作為傳道的
[00:07:42.000 --> 00:07:44.000]  不論是傳道人也好
[00:07:44.000 --> 00:07:45.000]  或者是普通的大興姐妹
[00:07:45.000 --> 00:07:47.000]  我們每一個都好
[00:07:47.000 --> 00:07:50.000]  我們普羅大興姐妹去傳福音的時候
[00:07:50.000 --> 00:07:51.000]  都有一個這樣的錯誤
[00:07:51.000 --> 00:07:52.000]  我們很多時候
[00:07:52.000 --> 00:07:55.000]  很多我們只想傳給那些
[00:07:55.000 --> 00:07:57.000]  我們想他信主的人
[00:07:57.000 --> 00:07:59.000]  我們就很努力的
[00:07:59.000 --> 00:08:02.000]  至於那些近在咫尺在你身邊的
[00:08:02.000 --> 00:08:05.000]  上帝藉著聖靈已經預備好
[00:08:05.000 --> 00:08:07.000]  他們可以接受福音的人
[00:08:07.000 --> 00:08:10.000]  我們也都好像完全看不見他
[00:08:10.000 --> 00:08:12.000]  甚至有些時候因為可能那個人
[00:08:12.000 --> 00:08:15.000]  跟我們曾經有過什麼牙齒印
[00:08:15.000 --> 00:08:17.000]  有什麼過不去
[00:08:17.000 --> 00:08:20.000]  於是乎我更加不想他信耶穌
[00:08:20.000 --> 00:08:22.000]  但其實可能上帝
[00:08:22.000 --> 00:08:24.000]  已經早在他們的生命裡面
[00:08:24.000 --> 00:08:26.000]  人生的路程當中
[00:08:26.000 --> 00:08:28.000]  預備到他一個地步
[00:08:28.000 --> 00:08:30.000]  擺在我們身邊
[00:08:30.000 --> 00:08:31.000]  只需要你跟他
[00:08:31.000 --> 00:08:34.000]  真的再次談論到福音的內容的時候
[00:08:34.000 --> 00:08:38.000]  他很自然就會去到接受上帝的拯救
[00:08:38.000 --> 00:08:41.000]  為什麼我們會有這個情況
[00:08:41.000 --> 00:08:44.000]  有個人的盲點呢
[00:08:44.000 --> 00:08:47.000]  我甚至稱這個叫屬靈的盲點呢
[00:08:47.000 --> 00:08:50.000]  因為我們只期望
[00:08:50.000 --> 00:08:52.000]  上帝的工作都仍然
[00:08:52.000 --> 00:08:56.000]  按照我的喜好來履行
[00:08:56.000 --> 00:08:58.000]  所以在神學院的時候
[00:08:58.000 --> 00:09:01.000]  我曾經跟一些同學
[00:09:01.000 --> 00:09:04.000]  現在很多都是傳道人
[00:09:04.000 --> 00:09:06.000]  跟他們分享的時候
[00:09:06.000 --> 00:09:08.000]  他們都很多時候說
[00:09:08.000 --> 00:09:11.000]  我想在教會做些什麼
[00:09:11.000 --> 00:09:13.000]  但反過來當他問我
[00:09:13.000 --> 00:09:16.000]  我將來想做些什麼的時候
[00:09:16.000 --> 00:09:19.000]  我跟他說我沒有什麼想過
[00:09:19.000 --> 00:09:22.000]  我只知道上帝呼召我的時候
[00:09:22.000 --> 00:09:24.000]  就將他的道理清楚講述
[00:09:24.000 --> 00:09:26.000]  給人知道就是這麼多
[00:09:26.000 --> 00:09:29.000]  在這個不同的演繹裡面
[00:09:29.000 --> 00:09:31.000]  或者這個對話當中
[00:09:31.000 --> 00:09:32.000]  就讓我們看到
[00:09:32.000 --> 00:09:33.000]  其實不少的基督
[00:09:33.000 --> 00:09:36.000]  跟我們今天去傳福音
[00:09:36.000 --> 00:09:38.000]  或者我們叫做大人信主
[00:09:38.000 --> 00:09:40.000]  很多時候都只著重於
[00:09:40.000 --> 00:09:43.000]  我想想那個人信耶穌
[00:09:43.000 --> 00:09:46.000]  當我很想那個人信耶穌的時候
[00:09:46.000 --> 00:09:49.000]  於是乎你就出行力
[00:09:49.000 --> 00:09:51.000]  不管他究竟多大反對都好
[00:09:51.000 --> 00:09:54.000]  不管他怎樣的拒絕都好
[00:09:54.000 --> 00:09:57.000]  你都不斷地跟他說福音
[00:09:57.000 --> 00:09:58.000]  不斷地訛他
[00:09:58.000 --> 00:10:00.000]  所以曾經有一個傳道人
[00:10:00.000 --> 00:10:02.000]  在介紹到傳福音的時候
[00:10:02.000 --> 00:10:04.000]  他用了一個比喻
[00:10:04.000 --> 00:10:06.000]  傳福音就好像介紹了一個人
[00:10:06.000 --> 00:10:08.000]  吃叉燒包
[00:10:08.000 --> 00:10:10.000]  有時候有個人喜歡吃叉燒包
[00:10:10.000 --> 00:10:12.000]  吃兩個就已經飽了
[00:10:12.000 --> 00:10:15.000]  但有些人不是那麼喜歡吃叉燒包
[00:10:15.000 --> 00:10:17.000]  你要讓他吃夠十個叉燒包
[00:10:17.000 --> 00:10:20.000]  他才能享受到叉燒包的真正意義
[00:10:20.000 --> 00:10:24.000]  你就讓他吃十個叉燒包
[00:10:24.000 --> 00:10:26.000]  當時我聽起來好像挺有意思的
[00:10:26.000 --> 00:10:27.000]  這個比喻
[00:10:27.000 --> 00:10:29.000]  但後來當我發現到
[00:10:29.000 --> 00:10:30.000]  如果當那個人
[00:10:30.000 --> 00:10:31.000]  根本不喜歡吃叉燒包
[00:10:31.000 --> 00:10:33.000]  可能連一個他都不會點
[00:10:33.000 --> 00:10:36.000]  你怎樣捉他吃十個叉燒包呢
[00:10:36.000 --> 00:10:38.000]  即使他跟你吃了十個叉燒包
[00:10:38.000 --> 00:10:42.000]  都可能只不過是一個應酬式的活動
[00:10:42.000 --> 00:10:45.000]  這個正正就是我們很多時候
[00:10:45.000 --> 00:10:48.000]  纏繞在我們個人主觀意願的
[00:10:48.000 --> 00:10:51.000]  一種侍奉的屬靈的盲點
[00:10:51.000 --> 00:10:52.000]  這個正正就是在
[00:10:52.000 --> 00:10:54.000]  這段英文的第十章
[00:10:54.000 --> 00:10:56.000]  第二十三節裡面
[00:10:56.000 --> 00:10:59.000]  耶穌提醒信徒要留心
[00:10:59.000 --> 00:11:01.000]  這一個我們的盲點
[00:11:01.000 --> 00:11:03.000]  第十章的第二十三節
[00:11:03.000 --> 00:11:04.000]  說些什麼呢
[00:11:04.000 --> 00:11:06.000]  我們看看
[00:11:06.000 --> 00:11:07.000]  這個經文它說
[00:11:07.000 --> 00:11:10.000]  有人在這城裡逼迫你們
[00:11:10.000 --> 00:11:13.000]  就逃到那城裡去
[00:11:13.000 --> 00:11:15.000]  我實在告訴你們
[00:11:15.000 --> 00:11:17.000]  以色列的城邑
[00:11:17.000 --> 00:11:19.000]  你們還沒有走遍
[00:11:19.000 --> 00:11:21.000]  人子就到了
[00:11:21.000 --> 00:11:26.000]  這節的經文其實是承接前文
[00:11:26.000 --> 00:11:28.000]  指出門徒將要面對一個
[00:11:28.000 --> 00:11:30.000]  可能令他們很擇心的
[00:11:30.000 --> 00:11:32.000]  一個侍奉的環境
[00:11:32.000 --> 00:11:35.000]  很可能出賣你的
[00:11:35.000 --> 00:11:36.000]  挑戰你的
[00:11:36.000 --> 00:11:37.000]  拒絕你的人
[00:11:37.000 --> 00:11:39.000]  正正就是最能夠
[00:11:39.000 --> 00:11:41.000]  使得你擇心的人
[00:11:41.000 --> 00:11:43.000]  是你最期望想他順主的人
[00:11:43.000 --> 00:11:44.000]  就是你家人
[00:11:44.000 --> 00:11:46.000]  所以前文不是說到
[00:11:46.000 --> 00:11:49.000]  兄弟怎樣去害兄弟
[00:11:49.000 --> 00:11:51.000]  父母怎樣去害兒子
[00:11:51.000 --> 00:11:53.000]  父親怎樣害兒子
[00:11:53.000 --> 00:11:54.000]  甚至送他去死地
[00:11:54.000 --> 00:11:59.000]  兒女怎樣跟父母有遺愁
[00:11:59.000 --> 00:12:02.000]  這種種擇心的現象
[00:12:02.000 --> 00:12:05.000]  是無可避免的事情
[00:12:05.000 --> 00:12:08.000]  但如果我們看見這樣的情況
[00:12:08.000 --> 00:12:10.000]  我很想我父母順主
[00:12:10.000 --> 00:12:11.000]  不是錯的
[00:12:11.000 --> 00:12:12.000]  我們想父母順主
[00:12:12.000 --> 00:12:14.000]  想我們的兄弟順主
[00:12:14.000 --> 00:12:15.000]  想我最好的朋友
[00:12:15.000 --> 00:12:17.000]  我閨密順主
[00:12:17.000 --> 00:12:18.000]  不是錯事
[00:12:18.000 --> 00:12:20.000]  但是當如果
[00:12:20.000 --> 00:12:22.000]  在這樣的情況時間
[00:12:22.000 --> 00:12:24.000]  我們看見他已經是
[00:12:24.000 --> 00:12:26.000]  絕對的拒絕你
[00:12:26.000 --> 00:12:28.000]  邀請的時候
[00:12:28.000 --> 00:12:31.000]  而我們仍然是
[00:12:31.000 --> 00:12:33.000]  我們的硬心
[00:12:33.000 --> 00:12:34.000]  一定要使他們
[00:12:34.000 --> 00:12:36.000]  順主的時候
[00:12:36.000 --> 00:12:38.000]  很容易我們就會變成
[00:12:38.000 --> 00:12:39.000]  落入一個
[00:12:39.000 --> 00:12:41.000]  被他們可以操控的現象
[00:12:41.000 --> 00:12:42.000]  什麼現象
[00:12:42.000 --> 00:12:43.000]  你不想他
[00:12:43.000 --> 00:12:45.000]  但是他知道你很想
[00:12:45.000 --> 00:12:48.000]  這裡廣東話就叫食住你
[00:12:48.000 --> 00:12:50.000]  於是乎他怎樣
[00:12:50.000 --> 00:12:52.000]  就繼續糟蹋你
[00:12:52.000 --> 00:12:54.000]  這種情況
[00:12:54.000 --> 00:12:55.000]  耶穌其實在前文
[00:12:55.000 --> 00:12:56.000]  已經提醒了
[00:12:56.000 --> 00:12:59.000]  出去傳道的信徒
[00:12:59.000 --> 00:13:03.000]  這些人是使你擇心的人
[00:13:03.000 --> 00:13:04.000]  是 沒錯
[00:13:04.000 --> 00:13:06.000]  你很想他順主
[00:13:06.000 --> 00:13:08.000]  但是當他越使你擇心的時候
[00:13:08.000 --> 00:13:10.000]  你就不要在這種情況
[00:13:10.000 --> 00:13:12.000]  讓他反而倒轉過來
[00:13:12.000 --> 00:13:14.000]  去任他魚肉
[00:13:14.000 --> 00:13:16.000]  相反
[00:13:16.000 --> 00:13:18.000]  耶穌有個對策
[00:13:18.000 --> 00:13:20.000]  在這種現象的時候
[00:13:20.000 --> 00:13:23.000]  怎樣處理好呢
[00:13:23.000 --> 00:13:26.000]  是不是繼續死纏爛打呢
[00:13:26.000 --> 00:13:28.000]  不是
[00:13:28.000 --> 00:13:30.000]  你看這次聖經說
[00:13:30.000 --> 00:13:32.000]  耶穌說在這種情況之後
[00:13:32.000 --> 00:13:34.000]  有條出路的
[00:13:34.000 --> 00:13:36.000]  他說
[00:13:36.000 --> 00:13:39.000]  有人在這城逼迫你們
[00:13:39.000 --> 00:13:42.000]  如果當在這個城市裡面
[00:13:42.000 --> 00:13:44.000]  有人在拒絕你
[00:13:44.000 --> 00:13:45.000]  甚至當你傳道
[00:13:45.000 --> 00:13:46.000]  他利用這種機會
[00:13:46.000 --> 00:13:48.000]  來攻擊你
[00:13:48.000 --> 00:13:50.000]  傷害你
[00:13:50.000 --> 00:13:52.000]  我試過
[00:13:52.000 --> 00:13:54.000]  我跟一個很好的朋友
[00:13:54.000 --> 00:13:55.000]  傳福音的時候
[00:13:55.000 --> 00:13:56.000]  他傳福音的時候
[00:13:56.000 --> 00:13:58.000]  他說你傳什麼福音
[00:13:58.000 --> 00:13:59.000]  你傳什麼福音
[00:13:59.000 --> 00:14:01.000]  我不會聽的
[00:14:01.000 --> 00:14:03.000]  那個傷害
[00:14:03.000 --> 00:14:06.000]  比你不跟他傳福音還大
[00:14:06.000 --> 00:14:09.000]  我是不是繼續罵他呢
[00:14:09.000 --> 00:14:11.000]  多點叉燒包給他吃
[00:14:11.000 --> 00:14:13.000]  不是 耶穌在這裡教
[00:14:13.000 --> 00:14:15.000]  當他用這種情況
[00:14:15.000 --> 00:14:18.000]  迫返過來迫害你
[00:14:18.000 --> 00:14:20.000]  甚至可能他搞同一些其他的人
[00:14:20.000 --> 00:14:23.000]  來基督徒信主
[00:14:23.000 --> 00:14:25.000]  讓我玩一下你
[00:14:25.000 --> 00:14:26.000]  可能有這種情況
[00:14:26.000 --> 00:14:28.000]  耶穌教他做什麼
[00:14:28.000 --> 00:14:31.000]  逃到那城裡去
[00:14:31.000 --> 00:14:33.000]  從這個城
[00:14:33.000 --> 00:14:35.000]  那些人不喜歡聽福音
[00:14:35.000 --> 00:14:36.000]  你跟這個朋友
[00:14:36.000 --> 00:14:37.000]  你跟他傳福音
[00:14:37.000 --> 00:14:39.000]  他不喜歡聽
[00:14:39.000 --> 00:14:41.000]  你怎樣做
[00:14:41.000 --> 00:14:44.000]  轉過去另一個群體裡面
[00:14:44.000 --> 00:14:46.000]  去繼續進行這個工作
[00:14:46.000 --> 00:14:47.000]  傳福音的工作
[00:14:47.000 --> 00:14:50.000]  見證你的生命給他看
[00:14:50.000 --> 00:14:52.000]  聖經這裡用了一個逃
[00:14:52.000 --> 00:14:55.000]  到另一個城這個動詞
[00:14:55.000 --> 00:14:57.000]  有些的弟兄姊妹就會說
[00:14:57.000 --> 00:14:59.000]  哇 豈不是很愚
[00:14:59.000 --> 00:15:01.000]  傳不到福音
[00:15:01.000 --> 00:15:03.000]  接著就要走漏
[00:15:03.000 --> 00:15:04.000]  去到另一個城
[00:15:04.000 --> 00:15:06.000]  希望可以去到第二個城
[00:15:06.000 --> 00:15:08.000]  有更大的機會去傳福音
[00:15:08.000 --> 00:15:09.000]  甚至有些傳道人
[00:15:09.000 --> 00:15:11.000]  在這段聖經裡面說
[00:15:11.000 --> 00:15:14.000]  逃這個說法其實
[00:15:14.000 --> 00:15:16.000]  應該不是這樣解釋
[00:15:16.000 --> 00:15:17.000]  不是害怕
[00:15:17.000 --> 00:15:18.000]  不是膽小
[00:15:18.000 --> 00:15:19.000]  不是認輸
[00:15:19.000 --> 00:15:22.000]  而是只不過留得青山在
[00:15:22.000 --> 00:15:24.000]  哪怕武柴燒的
[00:15:24.000 --> 00:15:27.000]  是不是要這樣解釋呢
[00:15:27.000 --> 00:15:30.000]  看回這次聖經的原文
[00:15:30.000 --> 00:15:33.000]  我特意在大家程序表裡面
[00:15:33.000 --> 00:15:36.000]  將這次聖經的原文
[00:15:36.000 --> 00:15:39.000]  重譯一次給大家看
[00:15:39.000 --> 00:15:41.000]  因為我們的和合本
[00:15:41.000 --> 00:15:43.000]  翻譯的時候
[00:15:43.000 --> 00:15:48.000]  將那個句式的次序等等
[00:15:48.000 --> 00:15:53.000]  將它有些字眼不清晰
[00:15:53.000 --> 00:15:55.000]  這句聖經第23節
[00:15:55.000 --> 00:15:57.000]  應該重新再翻譯的時候
[00:15:57.000 --> 00:15:59.000]  應該是這樣說的
[00:15:59.000 --> 00:16:02.000]  它說 有人在這城裡
[00:16:02.000 --> 00:16:03.000]  逼迫你們
[00:16:03.000 --> 00:16:06.000]  就逃到另一座城去
[00:16:06.000 --> 00:16:09.000]  因為你們都沒有
[00:16:09.000 --> 00:16:11.000]  走遍以色列的各城邑
[00:16:11.000 --> 00:16:15.000]  直到人子回來為止
[00:16:15.000 --> 00:16:18.000]  如果當我們按照原文聖經
[00:16:18.000 --> 00:16:19.000]  去翻譯的時候
[00:16:19.000 --> 00:16:22.000]  就跟我們在看的和合本
[00:16:22.000 --> 00:16:26.000]  這個翻譯就有很大的分別
[00:16:26.000 --> 00:16:28.000]  耶穌在這裡說
[00:16:28.000 --> 00:16:31.000]  你這個城的人拒絕
[00:16:31.000 --> 00:16:34.000]  於是你就轉到另一個城
[00:16:34.000 --> 00:16:37.000]  他繼續的傳道
[00:16:37.000 --> 00:16:39.000]  是有個原因的
[00:16:39.000 --> 00:16:40.000]  不是害怕
[00:16:40.000 --> 00:16:42.000]  原因是什麼
[00:16:42.000 --> 00:16:44.000]  因為你還有很多的城邑
[00:16:44.000 --> 00:16:47.000]  未走遍
[00:16:47.000 --> 00:16:52.000]  你要走遍直到人子回來為止
[00:16:52.000 --> 00:16:54.000]  簡單的來說
[00:16:54.000 --> 00:16:57.000]  這個人不信耶穌
[00:16:57.000 --> 00:16:58.000]  於是乎
[00:16:58.000 --> 00:17:00.000]  我不糾纏在他身上
[00:17:00.000 --> 00:17:02.000]  我轉去另一個
[00:17:02.000 --> 00:17:05.000]  可以接觸的人去繼續傳福音
[00:17:05.000 --> 00:17:08.000]  是因為還有很多的人
[00:17:08.000 --> 00:17:10.000]  很多的群體
[00:17:10.000 --> 00:17:13.000]  我們還沒有將福音傳給他
[00:17:13.000 --> 00:17:15.000]  我的生命還沒有在他裡面
[00:17:15.000 --> 00:17:16.000]  能夠見證的機會
[00:17:16.000 --> 00:17:18.000]  還沒有做
[00:17:18.000 --> 00:17:21.000]  主耶穌還沒有回來
[00:17:21.000 --> 00:17:22.000]  我們可不可以在
[00:17:22.000 --> 00:17:25.000]  主耶穌還沒有回來之前的時間
[00:17:25.000 --> 00:17:27.000]  走遍這些鄉村呢
[00:17:27.000 --> 00:17:29.000]  不要錯過了
[00:17:29.000 --> 00:17:30.000]  在其他的鄉村
[00:17:30.000 --> 00:17:33.000]  上帝仍然有個工作在運作中
[00:17:33.000 --> 00:17:36.000]  倘若將來上帝又把你放回來
[00:17:36.000 --> 00:17:38.000]  去再見這個人的時候
[00:17:38.000 --> 00:17:39.000]  沒問題
[00:17:39.000 --> 00:17:42.000]  但至少在這次聖經裡面
[00:17:42.000 --> 00:17:46.000]  耶穌介紹給這十二個門徒知道
[00:17:46.000 --> 00:17:48.000]  當你傳福音在這個城
[00:17:48.000 --> 00:17:49.000]  人們拒絕了
[00:17:49.000 --> 00:17:51.000]  甚至來迫害你的時候
[00:17:51.000 --> 00:17:53.000]  你還有其他的城
[00:17:53.000 --> 00:17:56.000]  我是交託給你去傳遍的
[00:17:56.000 --> 00:17:58.000]  因為為什麼
[00:17:58.000 --> 00:18:02.000]  連耶穌自己傳道都要怎麼做
[00:18:02.000 --> 00:18:04.000]  記不記得大家
