
[00:00:00.000 --> 00:00:03.320]  《瑪麗福音》第20章
[00:02:28.240 --> 00:02:31.640]  其實拿走欄就不會遮住了
[00:02:31.640 --> 00:02:34.640]  這四張圖是給你用來思想的
[00:02:34.640 --> 00:02:36.000]  不一定是說什麼對錯
[00:02:36.000 --> 00:02:38.640]  但這個可能都是我們面對的狀況
[00:02:38.640 --> 00:02:41.640]  有人很想追求平等
[00:02:41.640 --> 00:02:43.280]  追求公平
[00:02:43.280 --> 00:02:45.440]  追求自由釋放
[00:02:45.440 --> 00:02:47.800]  聖經裏面是怎樣說的呢?
[00:02:47.800 --> 00:02:51.840]  我們是不是在說我們要一樣那麼多就OK呢?
[00:02:51.840 --> 00:02:53.520]  還是有些人要多一點呢?
[00:02:53.520 --> 00:02:56.760]  還是我們這一代經常說贏在起步線
[00:02:56.760 --> 00:02:59.120]  是不是贏在起跑線
[00:02:59.120 --> 00:03:01.040]  到底贏在起跑線的意思是什麼呢?
[00:03:01.040 --> 00:03:06.440]  是不是搬龍門將起跑線搬越前就贏呢?
[00:03:06.440 --> 00:03:08.240]  聖經怎麼說呢?
[00:03:08.240 --> 00:03:09.720]  馬達芬在這裏
[00:03:09.720 --> 00:03:10.840]  耶穌說了一個比喻
[00:03:10.840 --> 00:03:14.680]  他說天國好像一家的主人
[00:03:14.680 --> 00:03:18.520]  清晨的時候就僱人進去葡萄園做工了
[00:03:18.520 --> 00:03:21.360]  清晨這裏可能是早上六點左右
[00:03:21.360 --> 00:03:23.080]  聖經裏面說開始這個故事裏面
[00:03:23.080 --> 00:03:25.600]  這個葡萄園的主人
[00:03:25.600 --> 00:03:29.440]  就在早上六點一早叫人來開工
[00:03:29.440 --> 00:03:30.320]  很正常的
[00:03:30.320 --> 00:03:31.360]  早上來開工
[00:03:31.360 --> 00:03:33.960]  這裏說有些人在等開工
[00:03:33.960 --> 00:03:36.360]  我不知道你們有沒有見過有人站在那裏等開工
[00:03:36.360 --> 00:03:37.880]  可能今天我們不是這樣的
[00:03:37.880 --> 00:03:39.120]  大部分我們都是找工作
[00:03:39.120 --> 00:03:40.800]  見工就叫你開工
[00:03:40.800 --> 00:03:42.240]  不過如果你去到一個地方
[00:03:42.240 --> 00:03:44.160]  譬如你在長沙灣深水埗一帶
[00:03:44.160 --> 00:03:46.000]  偶爾就會見到一些朋友
[00:03:46.000 --> 00:03:48.080]  可能很多是印巴籍的朋友比較多
[00:03:48.080 --> 00:03:49.360]  就站在那裏
[00:03:49.360 --> 00:03:51.360]  經常站在那裏不知在做什麼
[00:03:51.360 --> 00:03:52.080]  我試過很多次
[00:03:52.080 --> 00:03:53.680]  偶爾經過深水埗長沙灣
[00:03:53.680 --> 00:03:55.000]  就見到一班人站在那裏
[00:03:55.000 --> 00:03:57.320]  有時候就開一輛貨車來
[00:03:57.320 --> 00:03:58.560]  然後工頭就點了
[00:03:58.560 --> 00:04:01.280]  你你你和你上車
[00:04:01.280 --> 00:04:02.640]  然後那幾個人就上車
[00:04:02.640 --> 00:04:03.880]  就有工開了
[00:04:03.880 --> 00:04:05.080]  開三晚就有工開了
[00:04:05.080 --> 00:04:08.400]  其他就坐在那裏繼續等
[00:04:08.400 --> 00:04:10.600]  聖經裏面說這個畫面其實很像
[00:04:10.600 --> 00:04:12.240]  我們今時今日香港都還有的
[00:04:12.240 --> 00:04:14.400]  你有興趣你出去那些地方就會見到
[00:04:14.400 --> 00:04:16.200]  當時很明顯有些人
[00:04:16.200 --> 00:04:18.760]  是能夠自由找工作的
[00:04:18.760 --> 00:04:19.600]  我們又不太明白
[00:04:19.600 --> 00:04:21.080]  因為對我們來說很正常
[00:04:21.080 --> 00:04:23.000]  但是當時其實很多奴隸
[00:04:23.000 --> 00:04:23.960]  很多人是不用找工作的
[00:04:23.960 --> 00:04:25.240]  因為他做的不是工作
[00:04:25.240 --> 00:04:27.080]  他一輩子就是做奴隸的
[00:04:27.080 --> 00:04:28.240]  有些人可能是做生意
[00:04:28.240 --> 00:04:29.240]  當然不用這樣
[00:04:29.240 --> 00:04:31.400]  一定是有一些人比奴隸高一點
[00:04:31.400 --> 00:04:32.600]  不過他又不是很自主
[00:04:32.600 --> 00:04:33.800]  因為他沒有自己生意
[00:04:33.800 --> 00:04:35.480]  他每天就在那個地方
[00:04:35.480 --> 00:04:38.160]  可能就好像香港深水埗長沙灣某個角落
[00:04:38.160 --> 00:04:39.840]  有很多人每天在那裏等著找工作
[00:04:39.840 --> 00:04:41.240]  好了 晨這麼早的時候
[00:04:41.240 --> 00:04:42.560]  六點鐘左右
[00:04:42.560 --> 00:04:44.120]  工人來了
[00:04:44.120 --> 00:04:44.800]  找到了
[00:04:44.800 --> 00:04:45.400]  講明了
[00:04:45.400 --> 00:04:47.920]  我給你一個銀幣
[00:04:47.920 --> 00:04:49.600]  一個銀幣是多少呢?
[00:04:49.600 --> 00:04:52.600]  很多人說一個銀幣應該就是當時大約一天工資
[00:04:52.600 --> 00:04:53.800]  當時的羅馬官
[00:04:53.800 --> 00:04:55.720]  那些羅馬兵兵去分的工資
[00:04:55.720 --> 00:04:57.280]  每天都是一個銀幣
[00:04:57.280 --> 00:04:58.880]  所以一個銀幣就等於每天工資
[00:04:58.880 --> 00:05:00.120]  就是說我講明了
[00:05:00.120 --> 00:05:01.320]  你來做一天工作
[00:05:01.320 --> 00:05:02.280]  六點
[00:05:02.280 --> 00:05:03.080]  那做到幾點?
[00:05:03.080 --> 00:05:03.920]  做到下班
[00:05:03.920 --> 00:05:04.920]  做到應該五點左右
[00:05:04.920 --> 00:05:06.360]  好像我們的時間差不多
[00:05:06.360 --> 00:05:07.480]  做到黃昏五點
[00:05:07.480 --> 00:05:09.880]  那就給你一天的工資
[00:05:09.880 --> 00:05:10.880]  一個銀幣
[00:05:10.880 --> 00:05:11.520]  講好了
[00:05:11.520 --> 00:05:12.200]  好
[00:05:12.200 --> 00:05:13.000]  進來了
[00:05:13.000 --> 00:05:14.600]  去這個葡萄園
[00:05:14.600 --> 00:05:16.360]  好了 過了三個小時
[00:05:16.360 --> 00:05:18.360]  去到九點鐘
[00:05:18.360 --> 00:05:19.520]  九點鐘的時候
[00:05:19.520 --> 00:05:23.600]  這個主人就看見市場上還有閒站的人
[00:05:23.600 --> 00:05:24.640]  我不知道你見到這兩個字
[00:05:24.640 --> 00:05:25.560]  閒站
[00:05:25.560 --> 00:05:27.200]  你有什麼感覺
[00:05:27.200 --> 00:05:27.840]  閒站
[00:05:27.840 --> 00:05:28.600]  第一時間想起
[00:05:28.600 --> 00:05:29.840]  那些閒人
[00:05:29.840 --> 00:05:30.440]  敷衍人
[00:05:30.440 --> 00:05:31.800]  可能站在那裡站得很敷衍
[00:05:31.800 --> 00:05:33.080]  閒站嘛
[00:05:33.080 --> 00:05:35.200]  那閒站不只是樣子敷衍的
[00:05:35.200 --> 00:05:39.000]  閒站就可能是無所事事
[00:05:39.000 --> 00:05:40.560]  你猜這班無所事事的閒人
[00:05:40.560 --> 00:05:42.360]  他們的心情是怎樣的呢?
[00:05:42.360 --> 00:05:43.560]  是不是很興奮
[00:05:43.560 --> 00:05:45.400]  很開心
[00:05:45.400 --> 00:05:46.080]  敷衍著
[00:05:46.080 --> 00:05:47.200]  無所謂
[00:05:47.200 --> 00:05:48.200]  可能不是
[00:05:48.200 --> 00:05:49.200]  沒有公開
[00:05:49.200 --> 00:05:50.320]  怎麼辦呢
[00:05:50.320 --> 00:05:51.640]  可能愁眉苦臉
[00:05:51.640 --> 00:05:54.640]  他的閒站可能代表著他無奈
[00:05:54.640 --> 00:05:55.800]  當時閒站之後
[00:05:55.800 --> 00:05:57.080]  這個主人就跟他講
[00:05:57.080 --> 00:05:58.400]  你們都去吧
[00:05:58.400 --> 00:06:00.720]  我會給你合理的工錢
[00:06:00.720 --> 00:06:03.280]  很有趣性的一個字叫做合理
[00:06:03.280 --> 00:06:04.800]  沒說多少
[00:06:04.800 --> 00:06:06.040]  不過如果你是閒站的人
[00:06:06.040 --> 00:06:07.520]  站到九點了
[00:06:07.520 --> 00:06:07.880]  有人說
[00:06:07.880 --> 00:06:08.200]  來吧
[00:06:08.200 --> 00:06:09.280]  我給你合理的工錢
[00:06:09.280 --> 00:06:10.360]  你會怎樣
[00:06:10.360 --> 00:06:11.480]  去吧
[00:06:11.480 --> 00:06:13.320]  比繼續閒站好
[00:06:13.320 --> 00:06:14.320]  六點那批
[00:06:14.320 --> 00:06:15.560]  一早就去了
[00:06:15.560 --> 00:06:16.560]  賺了工錢
[00:06:16.560 --> 00:06:17.280]  九點
[00:06:17.280 --> 00:06:17.880]  不要緊
[00:06:17.880 --> 00:06:18.560]  有多少就賺多少
[00:06:18.560 --> 00:06:20.320]  總之比站在那裡閒站好
[00:06:20.320 --> 00:06:21.960]  照樣去打工
[00:06:21.960 --> 00:06:23.160]  他們都進去
[00:06:23.160 --> 00:06:26.360]  然後在正午和三點
[00:06:26.360 --> 00:06:27.160]  聖經裡面說
[00:06:27.160 --> 00:06:27.560]  他
[00:06:27.560 --> 00:06:28.440]  這是主人
[00:06:28.440 --> 00:06:29.160]  第五節
[00:06:29.160 --> 00:06:31.560]  他也是這麼做
[00:06:31.560 --> 00:06:33.320]  這個主人又做兩次
[00:06:33.320 --> 00:06:34.040]  什麼意思呢
[00:06:34.040 --> 00:06:35.200]  三點的時候
[00:06:35.200 --> 00:06:36.640]  五點的時候再做一次
[00:06:36.640 --> 00:06:40.400]  總共有多少批工人
[00:06:40.400 --> 00:06:41.960]  早上六點一批
[00:06:41.960 --> 00:06:43.160]  九點一批
[00:06:43.160 --> 00:06:44.400]  十二點一批
[00:06:44.400 --> 00:06:45.080]  三點一批
[00:06:45.080 --> 00:06:45.880]  四批了
[00:06:45.880 --> 00:06:46.400]  夠了嗎
[00:06:46.400 --> 00:06:47.800]  原來還沒完
[00:06:47.800 --> 00:06:48.800]  還有
[00:06:48.800 --> 00:06:51.560]  約到下午五點鐘
[00:06:51.560 --> 00:06:52.760]  主人進去看看
[00:06:52.760 --> 00:06:54.960]  還有人站著
[00:06:54.960 --> 00:06:56.520]  還有人站在那裡
[00:06:56.520 --> 00:06:57.360]  他就問
[00:06:57.360 --> 00:07:01.920]  你們為什麼整天在這裡閒站呢
[00:07:01.920 --> 00:07:03.720]  這群人不只是閒站
[00:07:03.720 --> 00:07:05.440]  第一批人閒站了多久
[00:07:05.440 --> 00:07:06.400]  三個小時
[00:07:06.400 --> 00:07:06.960]  六點
[00:07:06.960 --> 00:07:07.960]  站到九點
[00:07:07.960 --> 00:07:09.320]  還有些盼望的
[00:07:09.320 --> 00:07:10.400]  還是太陽
[00:07:10.400 --> 00:07:11.600]  還是早上
[00:07:11.600 --> 00:07:12.960]  九點都有工開
[00:07:12.960 --> 00:07:13.480]  十二點
[00:07:13.480 --> 00:07:14.200]  都還有
[00:07:14.200 --> 00:07:16.440]  三點還有一點正
[00:07:16.440 --> 00:07:17.960]  五點了
[00:07:17.960 --> 00:07:20.160]  如果你是閒站到五點的人
[00:07:20.160 --> 00:07:21.760]  你會怎樣
[00:07:21.760 --> 00:07:23.360]  早上六點閒站到五點
[00:07:23.360 --> 00:07:25.920]  就是站了多久
[00:07:25.920 --> 00:07:28.240]  也十個八個小時吧
[00:07:28.240 --> 00:07:29.320]  幾點收工呢
[00:07:29.320 --> 00:07:30.040]  通常
[00:07:30.040 --> 00:07:30.840]  這裡說
[00:07:30.840 --> 00:07:31.920]  後面幾點收工
[00:07:31.920 --> 00:07:32.520]  沒有說幾點
[00:07:32.520 --> 00:07:33.600]  不過做完就收工
[00:07:33.600 --> 00:07:34.600]  就是六點了
[00:07:34.600 --> 00:07:36.280]  他說他做一個小時
[00:07:36.280 --> 00:07:37.440]  早六晚六
[00:07:37.440 --> 00:07:38.400]  十二個小時工作
[00:07:38.400 --> 00:07:39.880]  是他們當時的習慣
[00:07:39.880 --> 00:07:40.560]  雖然比較辛苦
[00:07:40.560 --> 00:07:42.320]  我們今天沒那麼長
[00:07:42.320 --> 00:07:44.240]  但是想想一天做十二個小時
[00:07:44.240 --> 00:07:47.320]  你就站了十一個小時了
[00:07:47.320 --> 00:07:49.480]  你的心情是怎樣的呢
[00:07:49.480 --> 00:07:51.040]  謝了
[00:07:51.040 --> 00:07:52.120]  算了
[00:07:52.120 --> 00:07:54.000]  今天都是閒站的
[00:07:54.000 --> 00:07:56.240]  接著主人還出來問一個這麼深的
[00:07:56.240 --> 00:07:59.840]  你為什麼整天在閒站
[00:07:59.840 --> 00:08:00.840]  如果你是一個
[00:08:00.840 --> 00:08:01.640]  等著開工
[00:08:01.640 --> 00:08:02.440]  等了十一個小時
[00:08:02.440 --> 00:08:04.040]  還站著的工人
[00:08:04.040 --> 00:08:06.640]  你有什麼反應
[00:08:06.640 --> 00:08:08.480]  這個葡萄園主
[00:08:08.480 --> 00:08:10.080]  不請我就算了
[00:08:10.080 --> 00:08:11.360]  為什麼還要來
[00:08:11.360 --> 00:08:12.320]  串我
[00:08:12.320 --> 00:08:13.680]  揶揄我
[00:08:13.680 --> 00:08:14.640]  是我是閒站
[00:08:14.640 --> 00:08:16.360]  我想的嗎
[00:08:16.360 --> 00:08:17.640]  是不是我想的
[00:08:17.640 --> 00:08:20.480]  不是吧
[00:08:20.480 --> 00:08:23.920]  今天我們有沒有這樣面對社會的人
[00:08:23.920 --> 00:08:24.760]  我們就想那些人
[00:08:24.760 --> 00:08:26.880]  閒站當然懶
[00:08:26.880 --> 00:08:30.240]  閒站當然能力低一些
[00:08:30.240 --> 00:08:31.360]  他的答案是什麼
[00:08:31.360 --> 00:08:32.360]  第七節說
[00:08:32.360 --> 00:08:35.680]  因為沒有人請我
[00:08:35.680 --> 00:08:37.040]  責任在誰身上
[00:08:37.040 --> 00:08:39.680]  為什麼我閒站
[00:08:39.680 --> 00:08:41.560]  當然我不知道是不是因為他能力低一些
[00:08:41.560 --> 00:08:42.520]  或者沒那麼健碩
[00:08:42.520 --> 00:08:44.360]  主人就先選擇健碩的
[00:08:44.360 --> 00:08:46.360]  但是他還繼續在那裡等著找工作
[00:08:46.360 --> 00:08:48.960]  就是說他應該還有工作能力的
[00:08:48.960 --> 00:08:50.280]  可能我們經常覺得那些
[00:08:50.280 --> 00:08:52.600]  被人選剩的那些就差一點
[00:08:52.600 --> 00:08:54.520]  你有沒有試過被人選剩
[00:08:54.520 --> 00:08:56.280]  小時候我經常玩那些遊戲
[00:08:56.280 --> 00:08:57.160]  打球的那些
[00:08:57.160 --> 00:08:58.640]  猜人的那些
[00:08:58.640 --> 00:09:00.120]  猜完之後有垃圾的那些
[00:09:00.120 --> 00:09:01.200]  猜垃圾
[00:09:01.200 --> 00:09:03.000]  你有沒有試過做垃圾
[00:09:03.000 --> 00:09:03.920]  有沒有
[00:09:03.920 --> 00:09:04.320]  沒有
[00:09:04.320 --> 00:09:06.360]  我這麼勁次也是第一個被人選的
[00:09:06.360 --> 00:09:06.760]  不是的
[00:09:06.760 --> 00:09:08.160]  有時候變成做垃圾的
[00:09:08.160 --> 00:09:09.880]  我記得我在教會的團契
[00:09:09.880 --> 00:09:11.040]  去宿營的時候
[00:09:11.040 --> 00:09:11.760]  分組的時候
[00:09:11.760 --> 00:09:12.920]  我也常常變成垃圾的
[00:09:12.920 --> 00:09:14.520]  因為那些人很怕
[00:09:14.520 --> 00:09:15.400]  這個人這麼麻煩
[00:09:15.400 --> 00:09:16.680]  跟他一組很煩的
[00:09:16.680 --> 00:09:17.920]  這是另一個故事
[00:09:17.920 --> 00:09:19.560]  最後猜垃圾就不知道為什麼
[00:09:19.560 --> 00:09:21.960]  就被我太太Ivy猜中了
[00:09:21.960 --> 00:09:22.920]  我去了她那組
[00:09:22.920 --> 00:09:23.960]  她做了我小組導師
[00:09:23.960 --> 00:09:25.160]  今天做了我太太
[00:09:25.160 --> 00:09:26.920]  這是另一個故事先不說
[00:09:26.920 --> 00:09:28.160]  不過真的
[00:09:28.160 --> 00:09:29.520]  猜垃圾你很苦
[00:09:29.520 --> 00:09:30.640]  猜垃圾做什麼
[00:09:30.640 --> 00:09:32.680]  我不是垃圾
[00:09:32.680 --> 00:09:34.320]  我也很勁的
[00:09:34.320 --> 00:09:36.480]  我記得有一次我在足球場上面
[00:09:36.480 --> 00:09:38.560]  踢足球在我以前成長的屋邨
[00:09:38.560 --> 00:09:39.320]  真的猜垃圾
[00:09:39.320 --> 00:09:40.360]  猜到最後那個
[00:09:40.360 --> 00:09:41.600]  做垃圾的那個
[00:09:41.600 --> 00:09:42.800]  就翹起手
[00:09:42.800 --> 00:09:44.840]  踢在旁邊很苦的
[00:09:44.840 --> 00:09:46.120]  然後他轉頭就說
[00:09:46.120 --> 00:09:47.120]  原來很好球的
[00:09:47.120 --> 00:09:48.440]  全場最好球的是他
[00:09:48.440 --> 00:09:50.000]  大家就立刻
[00:09:50.000 --> 00:09:50.640]  早知道不是
[00:09:50.640 --> 00:09:52.960]  等他做垃圾一早選他
[00:09:52.960 --> 00:09:53.560]  你沒選他的時候
[00:09:53.560 --> 00:09:54.000]  你不知道的
[00:09:54.000 --> 00:09:54.960]  看他的樣子
[00:09:54.960 --> 00:09:56.040]  這麼瘦弱
[00:09:56.040 --> 00:09:56.800]  看他的樣子
[00:09:56.800 --> 00:09:57.800]  這麼矮小
[00:09:57.800 --> 00:09:58.960]  好像剛才那樣
[00:09:58.960 --> 00:10:00.040]  三個人
[00:10:00.040 --> 00:10:01.760]  高的那個自己搞定
[00:10:01.760 --> 00:10:02.800]  中間幫一下他
[00:10:02.800 --> 00:10:04.360]  這麼矮小這麼瘦弱
[00:10:04.360 --> 00:10:08.520]  隨便他吧 垃圾吧 算了
[00:10:08.520 --> 00:10:09.440]  可能他心裡面在想
[00:10:09.440 --> 00:10:10.760]  這個主人有沒有搞錯
[00:10:10.760 --> 00:10:11.640]  我站了11個小時
[00:10:11.640 --> 00:10:13.520]  你來問我為什麼要站
[00:10:13.520 --> 00:10:15.320]  我很想站嗎
[00:10:15.320 --> 00:10:16.120]  我是不是真的懶一點
[00:10:16.120 --> 00:10:16.880]  我是不是真的差一點
[00:10:16.880 --> 00:10:19.880]  我是不是真的能力低一點
[00:10:19.880 --> 00:10:21.880]  我只是沒機會而已
[00:10:21.880 --> 00:10:23.560]  為什麼我要閒站
[00:10:23.560 --> 00:10:25.680]  一個原因而已
[00:10:25.680 --> 00:10:27.760]  因為你不請我
[00:10:27.760 --> 00:10:29.360]  因為沒人請我
[00:10:29.360 --> 00:10:30.760]  可能不止一個原主
[00:10:30.760 --> 00:10:31.720]  總之沒人請我
[00:10:31.720 --> 00:10:33.640]  最後我就閒站
[00:10:33.640 --> 00:10:34.720]  這個主人最後結果是什麼
[00:10:34.720 --> 00:10:35.200]  他說
[00:10:35.200 --> 00:10:37.720]  好 你們都來吧
[00:10:37.720 --> 00:10:38.840]  你看看
[00:10:38.840 --> 00:10:39.400]  他說
[00:10:39.400 --> 00:10:41.640]  你們都進去葡萄園的時候
[00:10:41.640 --> 00:10:44.200]  這個主人連工資都沒說過
[00:10:44.200 --> 00:10:45.120]  是不是
[00:10:45.120 --> 00:10:46.160]  早上6點那個說明
[00:10:46.160 --> 00:10:47.320]  我給你一個銀幣
[00:10:47.320 --> 00:10:48.600]  就是一天工資
[00:10:48.600 --> 00:10:50.240]  9點 12點 3點就告訴你
[00:10:50.240 --> 00:10:53.040]  總之我給你合理的
[00:10:53.040 --> 00:10:54.000]  5點那個說
[00:10:54.000 --> 00:10:56.160]  你都來吧 你都進來吧
[00:10:56.160 --> 00:10:57.960]  錢都不用說了
[00:10:57.960 --> 00:10:59.080]  如果你是站了11個小時的那個
[00:10:59.080 --> 00:11:00.520]  你進不進去
[00:11:00.520 --> 00:11:01.840]  都進了
[00:11:01.840 --> 00:11:03.680]  沒錢都算了
[00:11:03.680 --> 00:11:04.960]  我進去表現一下自己
[00:11:04.960 --> 00:11:06.800]  可能你看到我剪葡萄剪得很有型
[00:11:06.800 --> 00:11:08.600]  你明天叫我吧
[00:11:08.600 --> 00:11:09.120]  我不知道
[00:11:09.120 --> 00:11:11.200]  總之起碼有些機會發揮一下也好
[00:11:11.200 --> 00:11:12.240]  起碼好過繼續閒站
[00:11:12.240 --> 00:11:13.520]  沒機會而已
[00:11:13.520 --> 00:11:15.000]  這個是機會
[00:11:15.000 --> 00:11:17.000]  所以不說多少錢都去
[00:11:17.000 --> 00:11:17.800]  進去了
[00:11:17.800 --> 00:11:18.920]  好了 到了晚上
[00:11:18.920 --> 00:11:20.040]  完成一天工作
[00:11:20.040 --> 00:11:21.520]  6點之後
[00:11:21.520 --> 00:11:22.720]  原主就對公頭說
[00:11:22.720 --> 00:11:26.000]  叫人來分他們工錢
[00:11:26.000 --> 00:11:26.960]  有個很特別的地方
[00:11:26.960 --> 00:11:28.360]  這個原主怎麼分工錢
[00:11:28.360 --> 00:11:34.120]  他說由後來的先到先來的為止
[00:11:34.120 --> 00:11:35.840]  你有沒有打過工
[00:11:35.840 --> 00:11:38.720]  打工是不是少一點的那些人先給工資
[00:11:38.720 --> 00:11:40.200]  沒理由的
[00:11:40.200 --> 00:11:41.040]  說明第一個
[00:11:41.040 --> 00:11:42.520]  可能第一個做得那麼辛苦
[00:11:42.520 --> 00:11:44.720]  做了12個小時快點給工資就先走
[00:11:44.720 --> 00:11:46.120]  可能如果我是那個
[00:11:46.120 --> 00:11:48.320]  我就說你快點給我工資
[00:11:48.320 --> 00:11:49.120]  後面那些別管了
[00:11:49.120 --> 00:11:49.920]  他做得那麼少
[00:11:49.920 --> 00:11:50.760]  他沒那麼辛苦
[00:11:50.760 --> 00:11:51.320]  我辛苦一點
[00:11:51.320 --> 00:11:53.040]  我快點拿錢快點走
[00:11:53.040 --> 00:11:54.000]  不過這個故事說
[00:11:54.000 --> 00:11:56.640]  就反過來主人先給了錢
[00:11:56.640 --> 00:11:58.000]  遲來的那些
[00:11:58.000 --> 00:12:00.120]  再給早來的那些
[00:12:00.120 --> 00:12:02.400]  為什麼
[00:12:02.400 --> 00:12:03.880]  為了要讓早來的那些看到
[00:12:03.880 --> 00:12:05.280]  我給多少錢他
[00:12:05.280 --> 00:12:05.680]  是不是
[00:12:05.680 --> 00:12:06.600]  故事就是這樣
[00:12:06.600 --> 00:12:08.160]  我要讓你早來的都看到
[00:12:08.160 --> 00:12:09.440]  我是給那麼多錢他的
[00:12:09.440 --> 00:12:11.040]  所以這裡面說什麼
[00:12:11.040 --> 00:12:13.360]  他就給一個銀幣
[00:12:13.360 --> 00:12:16.120]  給一個銀幣那個最後來的
[00:12:16.120 --> 00:12:18.480]  接著第十字說什麼
[00:12:18.480 --> 00:12:20.480]  那個最先顧的來
[00:12:20.480 --> 00:12:22.440]  以為可以多領
[00:12:22.440 --> 00:12:25.000]  誰知道都是領一個銀幣
[00:12:25.000 --> 00:12:26.840]  他領了銀幣就埋怨
[00:12:26.840 --> 00:12:28.120]  就說有沒有搞錯
