
[00:00:00.000 --> 00:00:02.120]  因為我們紮根在神的裏面
[00:03:00.920 --> 00:03:03.120]  我就知道他是代表甚麼呢?
[00:03:03.120 --> 00:03:05.120]  他就是代表校規
[00:03:05.120 --> 00:03:08.320]  他就是代表權威
[00:03:08.320 --> 00:03:11.920]  所以HeadPFAT的章我就上網找
[00:03:11.920 --> 00:03:13.920]  下一張圖看看
[00:03:13.920 --> 00:03:15.320]  真的很帥的
[00:03:15.320 --> 00:03:17.320]  HeadPFAT的章
[00:03:17.320 --> 00:03:22.320]  你們學校的HeadPFAT的章是怎樣的?
[00:03:22.320 --> 00:03:23.520]  是甚麼形狀的?
[00:03:23.520 --> 00:03:26.320]  我以前那個是長方形的
[00:03:26.320 --> 00:03:28.320]  你們學校那個呢?
[00:03:28.320 --> 00:03:30.320]  甚麼形狀?
[00:03:30.320 --> 00:03:31.920]  不記得
[00:03:31.920 --> 00:03:34.520]  總之這個我覺得很帥
[00:03:34.520 --> 00:03:37.520]  所以我特別做出來給大家看
[00:03:37.520 --> 00:03:38.920]  他是代表甚麼?
[00:03:38.920 --> 00:03:40.520]  他是代表權威
[00:03:40.520 --> 00:03:46.920]  他是代表學校的校規
[00:03:46.920 --> 00:03:51.520]  回到剛才說的
[00:03:51.520 --> 00:03:55.320]  最重要不是我外表循規蹈矩
[00:03:55.320 --> 00:03:57.920]  而是我從內心去珍惜
[00:03:57.920 --> 00:04:00.720]  我能夠在學校的生活
[00:04:00.720 --> 00:04:04.720]  所以今天我們同樣去看一個問題
[00:04:04.720 --> 00:04:08.120]  就是我們不要只看我們的外表
[00:04:08.120 --> 00:04:12.520]  要進度審查我們的內心
[00:04:12.520 --> 00:04:18.120]  話說耶穌面對一些很擅長講法律的人
[00:04:18.120 --> 00:04:20.520]  很擅長講規矩的人
[00:04:20.520 --> 00:04:25.520]  很擅長講摩西五經裏面所有的條例
[00:04:25.520 --> 00:04:28.520]  你知不知道是甚麼人?
[00:04:28.520 --> 00:04:31.120]  大家好好
[00:04:31.120 --> 00:04:33.520]  我就給大家看一幅圖
[00:04:33.520 --> 00:04:37.120]  原來有幾種的律法師
[00:04:37.120 --> 00:04:39.520]  原來在聖經裏面
[00:04:39.520 --> 00:04:45.120]  原來有三種人
[00:04:45.120 --> 00:04:48.520]  有法利塞人、有文士、有薩都哥人
[00:04:48.520 --> 00:04:54.120]  這些都是耶穌的時代代表法規、代表律法
[00:04:54.120 --> 00:04:56.720]  是代表他們很敬虔的
[00:04:56.720 --> 00:04:59.720]  其中法利塞人和文士
[00:04:59.720 --> 00:05:01.720]  他們是很敬虔的
[00:05:01.720 --> 00:05:04.920]  所以他們是一個很愛國的人
[00:05:04.920 --> 00:05:09.520]  當時他們所愛的國當然不是羅馬政府
[00:05:09.520 --> 00:05:13.520]  他們很愛的就是猶太人的復國
[00:05:13.520 --> 00:05:18.320]  因為正所謂剛剛在耶穌出世那幾十年裏面
[00:05:18.320 --> 00:05:19.720]  七八十年的時候
[00:05:19.720 --> 00:05:23.920]  原來猶太人曾經展開一場轟轟烈烈的革命
[00:05:23.920 --> 00:05:32.120]  他當時是能夠擺脫他們作為殖民地的時候的政府
[00:05:32.120 --> 00:05:37.320]  當然大家知道他們這個革命很快被鎮壓
[00:05:37.320 --> 00:05:39.120]  到耶穌出生的時候
[00:05:39.120 --> 00:05:41.920]  就是羅馬帝國統治的時刻
[00:05:41.920 --> 00:05:45.520]  這班愛國者其實是甚麼呢?
[00:05:45.520 --> 00:05:49.520]  他們是愛自己的猶太國家
[00:05:49.520 --> 00:05:54.320]  之前所建立起他們自治的政府
[00:05:54.320 --> 00:05:56.520]  所以記得他們是愛國
[00:05:56.520 --> 00:05:57.920]  不過他們愛甚麼呢?
[00:05:57.920 --> 00:05:59.920]  他們不是愛羅馬政府
[00:05:59.920 --> 00:06:04.920]  他們是愛以前他們那班猶太人所建立起的國家
[00:06:04.920 --> 00:06:06.920]  他們反對希律
[00:06:06.920 --> 00:06:09.720]  希律就是當時的分封王
[00:06:09.720 --> 00:06:16.920]  最高的政府就是羅馬委派了希律在那個地方裏面做官
[00:06:16.920 --> 00:06:18.920]  他們這班人精通律法
[00:06:18.920 --> 00:06:20.520]  受人尊敬
[00:06:20.520 --> 00:06:24.520]  大家都覺得他們真的很敬虔
[00:06:24.520 --> 00:06:29.920]  沒錯,其實他們外表是真的很敬虔的
[00:06:29.920 --> 00:06:33.520]  不過他們的內心怎樣想呢?
[00:06:33.520 --> 00:06:36.120]  耶穌知道他們怎樣想
[00:06:36.120 --> 00:06:40.920]  耶穌知道他們是一班自以為義的人
[00:06:40.920 --> 00:06:43.320]  他們知道很多應該要做的事
[00:06:43.320 --> 00:06:46.720]  但是他們心裏面其實是不想做的
[00:06:46.720 --> 00:06:49.120]  他們更加要控制別人
[00:06:49.120 --> 00:06:51.520]  但是他們自己不想做的
[00:06:51.520 --> 00:06:53.920]  所以耶穌就譴責他們
[00:06:53.920 --> 00:06:56.520]  而文士是律法師
[00:06:56.520 --> 00:06:57.920]  很熟悉律法
[00:06:57.920 --> 00:06:59.920]  他們用來抄寫聖經
[00:06:59.920 --> 00:07:04.720]  而且還教導摩西的條例
[00:07:04.720 --> 00:07:08.920]  給當時所有所有的百姓
[00:07:08.920 --> 00:07:16.520]  所以他們在公議會裏面是一個很大影響的人
[00:07:16.520 --> 00:07:19.920]  另一種人我們今天就不說
[00:07:19.920 --> 00:07:23.120]  不過原來在聖經裏面也有的
[00:07:23.120 --> 00:07:25.120]  是一種叫做薩多哥人
[00:07:25.120 --> 00:07:30.120]  他相對於如果法利賽人是保守派的時候
[00:07:30.120 --> 00:07:32.920]  他們就叫做開明派
[00:07:32.920 --> 00:07:36.120]  或者叫做進步派
[00:07:36.120 --> 00:07:39.720]  這班薩多哥人都是來自祭司的家族
[00:07:39.720 --> 00:07:42.520]  他們也都是擁有宗教的權柄
[00:07:42.520 --> 00:07:44.120]  不過有一個特別的地方
[00:07:44.120 --> 00:07:45.920]  就是他們不相信復活
[00:07:45.920 --> 00:07:48.120]  不相信天使
[00:07:48.120 --> 00:07:52.320]  而薩多哥人其實都是在聖殿裏面斂財
[00:07:52.320 --> 00:07:55.920]  記得耶穌在結證聖殿的時候
[00:07:55.920 --> 00:08:01.920]  推倒了聖殿外面那些賣甲子、賣牛、賣羊的商人
[00:08:01.920 --> 00:08:08.520]  其實那些商人背後就是這班薩多哥人撐腰的
[00:08:08.520 --> 00:08:13.920]  所以從中他們獲得很多利益
[00:08:13.920 --> 00:08:16.720]  所以今天我們去看這段經文的時候
[00:08:16.720 --> 00:08:22.720]  我們要看的就是《馬太福音》第十五章第一到第二十節
[00:08:22.720 --> 00:08:25.720]  不如我們一起去讀一讀這段聖經
[00:08:25.720 --> 00:08:27.320]  我們慢慢一起讀
[00:08:27.320 --> 00:08:28.520]  字體比較小
[00:08:28.520 --> 00:08:30.120]  不過我們慢慢讀
[00:08:30.120 --> 00:08:31.720]  預備起
[00:08:31.720 --> 00:08:38.120]  那時有法利賽人和民士從耶路撒冷來見耶穌
[00:08:38.120 --> 00:08:43.120]  說:你的門徒為什麼違反古人的傳統?
[00:08:43.120 --> 00:08:46.720]  因為他們吃飯的時候不洗手
[00:08:46.720 --> 00:08:47.920]  好,我們先停到這裏
[00:08:47.920 --> 00:08:49.720]  不如我們先做一下角色扮演
[00:08:49.720 --> 00:08:50.720]  好不好呢?
[00:08:50.720 --> 00:08:53.720]  那我就做耶穌
[00:08:53.720 --> 00:08:58.720]  那你們就做講故事的人
[00:08:58.720 --> 00:09:00.320]  行不行?
[00:09:00.320 --> 00:09:02.720]  總之是耶穌講的就是我講
[00:09:02.720 --> 00:09:04.320]  其他的全部是你說
[00:09:04.320 --> 00:09:06.120]  我著數一點好不好?
[00:09:06.120 --> 00:09:08.720]  好了,那由第三節開始
[00:09:08.720 --> 00:09:11.720]  耶穌回答他們說
[00:09:11.720 --> 00:09:14.720]  你們為什麼因你們的傳統
[00:09:14.720 --> 00:09:17.320]  而違反上帝的誡命呢?
[00:09:17.320 --> 00:09:28.320]  你們倒是說
[00:09:28.320 --> 00:09:30.320]  無論誰對父母說
[00:09:30.320 --> 00:09:33.720]  我所供奉你的已經作了奉獻
[00:09:33.720 --> 00:09:36.120]  就不可以孝敬他的父親
[00:09:36.120 --> 00:09:40.320]  這就是你們藉著傳統廢了上帝的話
[00:09:41.720 --> 00:09:43.720]  就不可以孝敬他的父親
[00:09:43.720 --> 00:09:47.720]  這就是你們藉著傳統廢了上帝的話
[00:09:47.720 --> 00:09:50.720]  就不可以孝敬他的父親
[00:09:50.720 --> 00:09:54.720]  這就是你們藉著傳統廢了上帝的話
[00:09:54.720 --> 00:09:59.720]  就不可以孝敬他的父親
[00:09:59.720 --> 00:10:02.720]  這就是你們藉著傳統廢了上帝的話
[00:10:02.720 --> 00:10:05.320]  耶穌叫了眾人來對他們說
[00:10:05.320 --> 00:10:07.320]  你們要聽也要明白
[00:10:07.320 --> 00:10:09.720]  從口裏面進去的
[00:10:09.720 --> 00:10:11.320]  不能夠玷污人
[00:10:11.320 --> 00:10:13.120]  從口裏出來的
[00:10:13.120 --> 00:10:14.920]  那些才能夠玷污人
[00:10:14.920 --> 00:10:25.120]  耶穌就答了
[00:10:25.120 --> 00:10:26.320]  一切的植物
[00:10:26.320 --> 00:10:28.520]  如果不是我天父栽植的
[00:10:28.520 --> 00:10:30.320]  都要連根拔出來
[00:10:30.320 --> 00:10:31.520]  由他們吧
[00:10:31.520 --> 00:10:34.320]  他們是核子作核子的嚮導
[00:10:34.320 --> 00:10:36.320]  如果核子領核子的話
[00:10:36.320 --> 00:10:39.320]  兩個人都要跌在坑裏面
[00:10:42.320 --> 00:10:46.320]  耶穌說
[00:10:46.320 --> 00:10:48.320]  連你們也不明白嗎?
[00:10:48.320 --> 00:10:50.320]  難道你們不了解
[00:10:50.320 --> 00:10:52.320]  凡進到口裏面的
[00:10:52.320 --> 00:10:54.320]  是經過肚
[00:10:54.320 --> 00:10:56.320]  然後又排入廁所嗎?
[00:11:11.320 --> 00:11:20.320]  多謝大家
[00:11:20.320 --> 00:11:22.320]  其實十八至二十篇應該是我讀的
[00:11:22.320 --> 00:11:25.320]  多謝你讀了我的那份
[00:11:25.320 --> 00:11:27.920]  其實有少少沒辦法
[00:11:27.920 --> 00:11:29.320]  因為我突然間想起
[00:11:29.320 --> 00:11:31.920]  如何能夠令我們專心讀經呢?
[00:11:31.920 --> 00:11:33.320]  就是你讀一次
[00:11:33.320 --> 00:11:34.920]  你讀一些
[00:11:34.920 --> 00:11:35.720]  我讀一些
[00:11:35.720 --> 00:11:37.320]  這樣就可以最專心了
[00:11:37.320 --> 00:11:39.320]  剛才說過
[00:11:39.320 --> 00:11:41.320]  耶穌經常跟那些
[00:11:41.320 --> 00:11:44.320]  法利塞人和文士打對台
[00:11:44.320 --> 00:11:47.320]  所以其實他們很憤怒
[00:11:47.320 --> 00:11:49.320]  法利塞人和文士很憤怒耶穌
[00:11:49.320 --> 00:11:52.320]  因為耶穌拆穿了他們
[00:11:52.320 --> 00:11:55.320]  所以我們看到聖經裏面
[00:11:55.320 --> 00:11:58.320]  開始耶穌的敵人
[00:11:58.320 --> 00:12:00.320]  即是法利塞人和文士
[00:12:00.320 --> 00:12:03.320]  有機會攻擊耶穌了
[00:12:03.320 --> 00:12:05.320]  為什麼呢?
[00:12:05.320 --> 00:12:08.320]  因為他們特意從耶路撒冷
[00:12:08.320 --> 00:12:10.320]  來見耶穌
[00:12:10.320 --> 00:12:12.320]  大家知道耶路撒冷
[00:12:12.320 --> 00:12:15.320]  就是這些法利塞人和文士的基地
[00:12:15.320 --> 00:12:17.320]  所以耶穌很多時候
[00:12:17.320 --> 00:12:20.320]  傳道都不會直接去攻擊他們
[00:12:20.320 --> 00:12:23.320]  通常耶穌在加利利、猶太地
[00:12:23.320 --> 00:12:27.320]  通常不是經常去到耶路撒冷
[00:12:27.320 --> 00:12:30.320]  這班人就從耶路撒冷來見耶穌
[00:12:30.320 --> 00:12:31.320]  就說:你的門徒
[00:12:31.320 --> 00:12:34.320]  為什麼違反了古人的傳統?
[00:12:34.320 --> 00:12:37.320]  因為他們吃飯的時候不用手
[00:12:37.320 --> 00:12:38.320]  我想問問
[00:12:38.320 --> 00:12:41.320]  你現在敢不敢不洗手?
[00:12:41.320 --> 00:12:42.320]  吃飯?
[00:12:42.320 --> 00:12:43.320]  不要說吃飯
[00:12:43.320 --> 00:12:46.320]  我出完街都洗手了
[00:12:46.320 --> 00:12:49.320]  因為政府叫我們要注意
[00:12:49.320 --> 00:12:52.320]  要注意衛生
[00:12:52.320 --> 00:12:54.320]  所以真的說得對
[00:12:54.320 --> 00:12:56.320]  這班人說:你的門徒
[00:12:56.320 --> 00:13:00.320]  為什麼吃飯的時候不洗手?
[00:13:00.320 --> 00:13:04.320]  難道真的被他們抓到把柄?
[00:13:04.320 --> 00:13:06.320]  原來這裡說的洗手
[00:13:06.320 --> 00:13:08.320]  不是說衛生的問題
[00:13:08.320 --> 00:13:12.320]  而是說當時一些所謂潔淨的禮儀
[00:13:12.320 --> 00:13:14.320]  原因古人的傳統是這樣的
[00:13:14.320 --> 00:13:19.320]  原本律法規定人要潔淨自己
[00:13:19.320 --> 00:13:21.320]  才可以去獻祭
[00:13:21.320 --> 00:13:24.320]  但是這班古人的傳統
[00:13:24.320 --> 00:13:25.320]  更進一步
[00:13:25.320 --> 00:13:28.320]  比律法更嚴苛
[00:13:28.320 --> 00:13:29.320]  他們說
[00:13:29.320 --> 00:13:33.320]  不只是你獻祭的時候要洗手
[00:13:33.320 --> 00:13:36.320]  就算你吃飯之前也要洗手
[00:13:36.320 --> 00:13:38.320]  這個洗手不是衛生
[00:13:38.320 --> 00:13:43.320]  這個洗手是極重視禮儀上的潔淨
[00:13:43.320 --> 00:13:47.320]  所以猶太人很注重日常生活
[00:13:47.320 --> 00:13:48.320]  潔不潔淨
[00:13:48.320 --> 00:13:51.320]  未必一定是說衛生的問題
[00:13:51.320 --> 00:13:53.320]  而是說他們的規條上
[00:13:53.320 --> 00:13:56.320]  他們的文化上的潔淨
[00:13:56.320 --> 00:14:01.320]  如果他們不潔淨的手碰到食物的時候
[00:14:01.320 --> 00:14:04.320]  連食物都變得不潔淨
[00:14:04.320 --> 00:14:07.320]  吃了又會使人不潔淨
[00:14:07.320 --> 00:14:11.320]  所以進食前洗手對他們來說
[00:14:11.320 --> 00:14:15.320]  是一項必要的禮儀
[00:14:15.320 --> 00:14:20.320]  所以耶穌做這件事被人說
[00:14:20.320 --> 00:14:23.320]  不是因為他們的衛生問題
[00:14:23.320 --> 00:14:25.320]  而是因為這班門徒
[00:14:25.320 --> 00:14:30.320]  破壞了古人傳統的規矩
[00:14:30.320 --> 00:14:33.320]  這裡的洗手更加是一個預表
[00:14:33.320 --> 00:14:38.320]  預表就是說我們全人身心潔淨
[00:14:38.320 --> 00:14:42.320]  當然耶穌直指這班人是錯的
[00:14:42.320 --> 00:14:45.320]  因為你們的傳統
[00:14:45.320 --> 00:14:49.320]  而違反了神的誡命
[00:14:49.320 --> 00:14:53.320]  耶穌回答了這班法利賽人的質問
[00:14:53.320 --> 00:14:56.320]  很強烈地指斥這班人
[00:14:56.320 --> 00:14:58.320]  只有外表敬虔
[00:14:58.320 --> 00:15:01.320]  但是內心懷著惡意
[00:15:01.320 --> 00:15:05.320]  這班人希望藉著這個指責
[00:15:05.320 --> 00:15:08.320]  去攻擊耶穌和他的門徒
[00:15:08.320 --> 00:15:11.320]  因為他們心裏不值得
[00:15:11.320 --> 00:15:12.320]  耶穌的教導
[00:15:12.320 --> 00:15:15.320]  耶穌所行所做
[00:15:15.320 --> 00:15:17.320]  正正很多地方
[00:15:17.320 --> 00:15:22.320]  都是令到這班法利賽人和民事自愧不如
[00:15:22.320 --> 00:15:25.320]  聖經裏面說耶穌的教導
[00:15:25.320 --> 00:15:27.320]  是帶著權柄的
[00:15:27.320 --> 00:15:29.320]  不像民事一樣
[00:15:29.320 --> 00:15:31.320]  即是說
[00:15:31.320 --> 00:15:34.320]  耶穌不單止去解釋神的道
[00:15:34.320 --> 00:15:37.320]  他更加是神的道本身
[00:15:37.320 --> 00:15:39.320]  他活出神的道
[00:15:39.320 --> 00:15:41.320]  而民事呢?
[00:15:41.320 --> 00:15:43.320]  民事就是依書直說
[00:15:43.320 --> 00:15:45.320]  並無虛言
[00:15:45.320 --> 00:15:47.320]  剛才我說他們很熟悉律法
[00:15:47.320 --> 00:15:50.320]  但是他只是說你要守律法
[00:15:50.320 --> 00:15:51.320]  你要守律法
[00:15:51.320 --> 00:15:53.320]  但是他們守不守律法呢?
[00:15:53.320 --> 00:15:55.320]  就沒有人知道
[00:15:55.320 --> 00:15:59.320]  而且他們所做的事
[00:15:59.320 --> 00:16:03.320]  是要讓人看到他們是很敬虔
[00:16:03.320 --> 00:16:05.320]  記不記得耶穌曾經說
[00:16:05.320 --> 00:16:07.320]  喂!這班法利賽人
[00:16:07.320 --> 00:16:09.320]  當街當巷做什麼?
[00:16:09.320 --> 00:16:12.320]  當街當巷祈禱
[00:16:12.320 --> 00:16:14.320]  要讓人看到他們是多麼的敬虔
[00:16:14.320 --> 00:16:16.320]  你記不記得?
[00:16:16.320 --> 00:16:18.320]  曾經有一個法利賽人
[00:16:18.320 --> 00:16:20.320]  進去聖殿那裏祈禱
[00:16:20.320 --> 00:16:23.320]  他怎樣祈法知不知道?
[00:16:23.320 --> 00:16:26.320]  他看到外面有一個人
[00:16:26.320 --> 00:16:28.320]  好像是瑞麗
[00:16:28.320 --> 00:16:31.320]  我就獻上十分之一
[00:16:31.320 --> 00:16:33.320]  我就很敬虔
[00:16:33.320 --> 00:16:36.320]  我就不是好像那個瑞麗那樣
[00:16:36.320 --> 00:16:39.320]  耶穌就說
[00:16:39.320 --> 00:16:42.320]  這個人不得救
[00:16:42.320 --> 00:16:44.320]  反而那個瑞麗呢
[00:16:44.320 --> 00:16:46.320]  神就欣賞
[00:16:46.320 --> 00:16:48.320]  因為那個瑞麗說
[00:16:48.320 --> 00:16:52.320]  神啊!開恩可憐我這個罪人
[00:16:52.320 --> 00:16:54.320]  所以你同時看到
[00:16:54.320 --> 00:16:56.320]  法利賽人的內心是怎樣想事
[00:16:56.320 --> 00:16:58.320]  他外表好像很敬虔
[00:16:58.320 --> 00:17:02.320]  但是內心其實很驕傲
[00:17:02.320 --> 00:17:05.320]  他看不起人
[00:17:05.320 --> 00:17:09.320]  所以今天我們要問自己一個問題
[00:17:09.320 --> 00:17:14.320]  就是我們今天會不會有可能
[00:17:14.320 --> 00:17:17.320]  好像法利賽人一樣呢?
[00:17:17.320 --> 00:17:19.320]  我們表面就很乖
[00:17:19.320 --> 00:17:21.320]  我們表面就很聽話
[00:17:21.320 --> 00:17:24.320]  但是其實我們的內心裏面
[00:17:24.320 --> 00:17:26.320]  是有很多的憤怒
[00:17:26.320 --> 00:17:28.320]  有很多的怒氣
[00:17:28.320 --> 00:17:30.320]  有很多的不諒解
[00:17:30.320 --> 00:17:34.320]  有很多的不原諒人
[00:17:34.320 --> 00:17:38.320]  法利賽人就藉手古人的遺傳
[00:17:38.320 --> 00:17:40.320]  表示自己是敬虔的
[00:17:40.320 --> 00:17:42.320]  但是其實他骨子裏
[00:17:42.320 --> 00:17:47.320]  已經將摩西律法的精神拋棄了
[00:17:47.320 --> 00:17:51.320]  在聖經裏面還講一件事
[00:17:51.320 --> 00:17:54.320]  他們是怎樣的呢?
[00:17:54.320 --> 00:18:03.320]  我們接著去看第五節
[00:18:03.320 --> 00:18:06.320]  無論誰對父母說
[00:18:06.320 --> 00:18:09.320]  我所當貢獻你的已經作了奉獻
[00:18:09.320 --> 00:18:12.320]  就可以不孝敬他的父親
[00:18:12.320 --> 00:18:13.320]  什麼意思?
[00:18:13.320 --> 00:18:16.320]  就是說他跟他爸爸媽媽說
[00:18:16.320 --> 00:18:20.320]  我已經奉獻了給聖殿
[00:18:20.320 --> 00:18:23.320]  所以我現在就不用奉獻給你
[00:18:23.320 --> 00:18:24.320]  就是我不用供養你
[00:18:24.320 --> 00:18:26.320]  因為我沒有錢供養你
[00:18:26.320 --> 00:18:28.320]  因為我很敬虔
[00:18:28.320 --> 00:18:31.320]  我去奉獻了給聖殿
[00:18:31.320 --> 00:18:33.320]  其實是什麼意思?
[00:18:33.320 --> 00:18:36.320]  就是說藉聖殿來說
[00:18:36.320 --> 00:18:38.320]  不用供養父母
[00:18:38.320 --> 00:18:40.320]  不孝敬父母
[00:18:40.320 --> 00:18:42.320]  用一個堂而皇之的理由
[00:18:42.320 --> 00:18:45.320]  然後就對家人虧欠
[00:18:45.320 --> 00:18:49.320]  這就是法理塞人民事問題的中心
[00:18:49.320 --> 00:18:53.320]  他們很懂得用表面堂而皇之的理由
[00:18:53.320 --> 00:18:56.320]  來包裝他們內心的不孝順
[00:18:56.320 --> 00:18:59.320]  那種反叛
[00:18:59.320 --> 00:19:05.320]  將傳統僵化了
[00:19:05.320 --> 00:19:11.320]  所以今天我們都要問問自己
[00:19:11.320 --> 00:19:14.320]  你在學校和在家
[00:19:14.320 --> 00:19:18.320]  或者你在教會和在家裏
[00:19:18.320 --> 00:19:21.320]  你的表現相差多少呢?
[00:19:21.320 --> 00:19:23.320]  有多少不同呢?
[00:19:23.320 --> 00:19:25.320]  真的要問問自己
[00:19:25.320 --> 00:19:27.320]  可能我對人家很客氣
[00:19:27.320 --> 00:19:28.320]  在教會在學校
[00:19:28.320 --> 00:19:30.320]  我很斯文的
[00:19:30.320 --> 00:19:31.320]  我很規矩的
[00:19:31.320 --> 00:19:34.320]  我不會犯校規的
[00:19:34.320 --> 00:19:37.320]  但是內心怎麼想呢?
[00:19:37.320 --> 00:19:40.320]  你會不會內心對人家很好?
[00:19:40.320 --> 00:19:45.320]  但是內心其實是很憎恨別人的呢?
[00:19:45.320 --> 00:19:48.320]  但是不敢表達出來呢?
[00:19:48.320 --> 00:19:51.320]  你會不會特別對權威的心
[00:19:51.320 --> 00:19:55.320]  有一種不忿對方呢?
[00:19:55.320 --> 00:20:03.320]  甚至很想去就坐對方呢?
[00:20:03.320 --> 00:20:12.320]  又或者你常常想老師留意自己呢?
[00:20:12.320 --> 00:20:15.320]  你知不知道從老師的角度
[00:20:15.320 --> 00:20:17.320]  有兩種學生
[00:20:17.320 --> 00:20:19.320]  他是最留意的
[00:20:19.320 --> 00:20:21.320]  哪兩種學生呢?
[00:20:21.320 --> 00:20:23.320]  最頑皮的學生
[00:20:23.320 --> 00:20:25.320]  最頑皮的學生會留意
[00:20:25.320 --> 00:20:30.320]  還有什麼學生會留意呢?
[00:20:30.320 --> 00:20:34.320]  最乖還是最聰明?
[00:20:34.320 --> 00:20:35.320]  應該是最聰明的那些學生
[00:20:35.320 --> 00:20:36.320]  就是兩種而已
[00:20:36.320 --> 00:20:37.320]  一是你最頑皮
[00:20:37.320 --> 00:20:38.320]  一是你最聰明
[00:20:38.320 --> 00:20:40.320]  就是最留意的了
[00:20:40.320 --> 00:20:42.320]  但是我們普普通通的人
[00:20:42.320 --> 00:20:46.320]  多數都不太記得的
[00:20:46.320 --> 00:20:51.320]  但是你會不會心裏有時都渴想說
[00:20:51.320 --> 00:20:54.320]  我要多些人注意我
[00:20:54.320 --> 00:20:57.320]  多些人留心我呢?
[00:20:57.320 --> 00:21:00.320]  所以我們就要留心了
[00:21:00.320 --> 00:21:05.320]  其實我們不要只是做一個遵行規條的人
[00:21:05.320 --> 00:21:08.320]  但是內心仍然帶著憤怒
[00:21:08.320 --> 00:21:12.320]  仍然帶著不忿
[00:21:12.320 --> 00:21:15.320]  今天我們在學校的生活
[00:21:15.320 --> 00:21:18.320]  其實某個情況是反映出
[00:21:18.320 --> 00:21:21.320]  我們在社會裏面的生活
[00:21:21.320 --> 00:21:23.320]  譬如說今天你在學校所遇到的人
