
[00:00:00.000 --> 00:00:10.000]  「錄音或錄影的版權是屬於基督教宣導會不各堂所有。
[00:06:56.000 --> 00:06:59.000]  而且急速進入這些羅網裡面,
[00:06:59.000 --> 00:07:01.000]  但是不知道其實過程當中,
[00:07:01.000 --> 00:07:04.000]  是賠償自己的生命,
[00:07:04.000 --> 00:07:06.000]  因為有太多其他世上的事情,
[00:07:06.000 --> 00:07:10.000]  在不斷呼喚我們跟隨我,
[00:07:10.000 --> 00:07:12.000]  你得到我,
[00:07:12.000 --> 00:07:14.000]  你有前途了,
[00:07:14.000 --> 00:07:15.000]  你得到我,
[00:07:15.000 --> 00:07:18.000]  你可以出人頭地了,
[00:07:18.000 --> 00:07:20.000]  有很多不斷的呼喚來到的時候,
[00:07:20.000 --> 00:07:24.000]  聖經提醒我們去選擇智慧,
[00:07:24.000 --> 00:07:27.000]  因此來到後面的八章十一節的時候,
[00:07:27.000 --> 00:07:29.000]  聖經強調一件事情,
[00:07:29.000 --> 00:07:32.000]  因為智慧比寶石更美,
[00:07:32.000 --> 00:07:34.000]  一切可喜愛的,
[00:07:34.000 --> 00:07:38.000]  包括你很歡喜想得到的一些物件,
[00:07:38.000 --> 00:07:40.000]  一些感情,
[00:07:40.000 --> 00:07:42.000]  一些成就,
[00:07:42.000 --> 00:07:48.000]  這些一切一切都不足以與智慧比較,
[00:07:48.000 --> 00:07:51.000]  智慧是最寶貴的,
[00:07:51.000 --> 00:07:56.000]  是值得你付上一切代價去尋找去得著的,
[00:07:56.000 --> 00:07:59.000]  因此來到我們今天讀的一段經文,
[00:07:59.000 --> 00:08:02.000]  八章十二節就開始說一件事情,
[00:08:02.000 --> 00:08:04.000]  要能夠有智慧,
[00:08:04.000 --> 00:08:07.000]  是必須要敬畏神的,
[00:08:07.000 --> 00:08:09.000]  智慧第一身,
[00:08:09.000 --> 00:08:10.000]  自己就說,
[00:08:10.000 --> 00:08:12.000]  我智慧以靈巧為居所,
[00:08:12.000 --> 00:08:15.000]  又尋得知識和自謀,
[00:08:15.000 --> 00:08:18.000]  將它的內涵很清楚地說出來,
[00:08:18.000 --> 00:08:21.000]  智慧是有靈巧,
[00:08:21.000 --> 00:08:23.000]  是有知識,
[00:08:23.000 --> 00:08:25.000]  是有自謀,
[00:08:25.000 --> 00:08:28.000]  另一處聖經的翻譯就說到,
[00:08:28.000 --> 00:08:30.000]  我有見識,
[00:08:30.000 --> 00:08:33.000]  見識是說在不同的處境當中,
[00:08:33.000 --> 00:08:35.000]  衡量很多不同的原則,
[00:08:35.000 --> 00:08:37.000]  很多不同的價值觀念,
[00:08:37.000 --> 00:08:39.000]  你知道那個處境,
[00:08:39.000 --> 00:08:41.000]  明白那個真理,
[00:08:41.000 --> 00:08:44.000]  才能夠作出合適的決定,
[00:08:44.000 --> 00:08:45.000]  有知識,
[00:08:45.000 --> 00:08:47.000]  有健全的判斷力,
[00:08:47.000 --> 00:08:49.000]  那個心靈是清醒的,
[00:08:49.000 --> 00:08:53.000]  不會被別人很多的迷惑去影響你,
[00:08:53.000 --> 00:08:56.000]  你能夠知道是非,
[00:08:56.000 --> 00:09:00.000]  以致作出有健全健康的判斷,
[00:09:00.000 --> 00:09:05.000]  以致能夠可以作出光明的一些決定,
[00:09:05.000 --> 00:09:07.000]  當我們說到這裡的時候,
[00:09:07.000 --> 00:09:09.000]  大家都會很明白,
[00:09:09.000 --> 00:09:12.000]  在這個時代我們見到所面對的世界,
[00:09:12.000 --> 00:09:16.000]  充滿著各種的虛荒,
[00:09:16.000 --> 00:09:18.000]  有些好像很有道理的,
[00:09:18.000 --> 00:09:19.000]  小心一聽,
[00:09:19.000 --> 00:09:21.000]  其實是歪理,
[00:09:21.000 --> 00:09:23.000]  很多覺得是真實的,
[00:09:23.000 --> 00:09:24.000]  看清楚,
[00:09:24.000 --> 00:09:26.000]  假的,
[00:09:26.000 --> 00:09:28.000]  特別我們今天這個數碼,
[00:09:28.000 --> 00:09:31.000]  這個AI的年代,
[00:09:31.000 --> 00:09:33.000]  你有沒有見過,
[00:09:33.000 --> 00:09:34.000]  有些人物,
[00:09:34.000 --> 00:09:35.000]  明明是他,
[00:09:35.000 --> 00:09:36.000]  他說了一句話,
[00:09:36.000 --> 00:09:38.000]  很真的,
[00:09:38.000 --> 00:09:41.000]  後來發覺原來是AI製作出來的,
[00:09:41.000 --> 00:09:43.000]  也是生成的一些物品,
[00:09:43.000 --> 00:09:46.000]  這個年代我們學會了兩個字,
[00:09:46.000 --> 00:09:50.000]  叫做心偽,
[00:09:50.000 --> 00:09:52.000]  虛偽的偽,
[00:09:52.000 --> 00:09:56.000]  深刻的一些虛假的事情,
[00:09:56.000 --> 00:10:00.000]  你發覺在你身邊會常常出現,
[00:10:00.000 --> 00:10:03.000]  這個年代我們更加需要有神給我們的智慧,
[00:10:03.000 --> 00:10:06.000]  去分辨真假,
[00:10:06.000 --> 00:10:09.000]  我們不至於受到誘惑,
[00:10:09.000 --> 00:10:14.000]  就在英國聖經裡面提及到那種智慧的內涵的時候,
[00:10:14.000 --> 00:10:17.000]  然後接著他立刻在第十三節,
[00:10:17.000 --> 00:10:22.000]  就去將智慧和敬畏神連繫在一起,
[00:10:22.000 --> 00:10:23.000]  所以十二節之後,
[00:10:23.000 --> 00:10:25.000]  十三節聖經就說,
[00:10:25.000 --> 00:10:31.000]  敬畏耶和華就是恆惡邪惡,
[00:10:31.000 --> 00:10:36.000]  當然我們知道敬畏神就是聽從神的說話,
[00:10:36.000 --> 00:10:38.000]  是曾經在其他地方提及的,
[00:10:38.000 --> 00:10:41.000]  特別在這一年一開始的時候,
[00:10:41.000 --> 00:10:44.000]  如果大家有印象就是第一章,
[00:10:44.000 --> 00:10:46.000]  已經開宗明義地說,
[00:10:46.000 --> 00:10:49.000]  使人領受明智的訓誨,
[00:10:49.000 --> 00:10:50.000]  這裡說的是智慧,
[00:10:50.000 --> 00:10:55.000]  就是公義、公平和正直,
[00:10:55.000 --> 00:11:00.000]  智慧帶來的是一種對神的敬畏,
[00:11:00.000 --> 00:11:02.000]  或者說敬畏神帶來智慧,
[00:11:02.000 --> 00:11:08.000]  但是你其中必定包括了公義、公平和正直,
[00:11:08.000 --> 00:11:11.000]  何時你行在公義、公平當中,
[00:11:11.000 --> 00:11:15.000]  你見到自己進入了智慧的裡面,
[00:11:15.000 --> 00:11:16.000]  然後聖經說到,
[00:11:16.000 --> 00:11:19.000]  敬畏耶和華是知識的開端,
[00:11:19.000 --> 00:11:22.000]  我們常常讀這句話,
[00:11:22.000 --> 00:11:23.000]  因此你發覺,
[00:11:23.000 --> 00:11:25.000]  要能夠得到智慧,
[00:11:25.000 --> 00:11:29.000]  必須從敬畏神開始,
[00:11:29.000 --> 00:11:31.000]  如果你沒有敬畏神的心,
[00:11:31.000 --> 00:11:34.000]  你不會有神的智慧,
[00:11:34.000 --> 00:11:37.000]  什麼是敬畏神?
[00:11:37.000 --> 00:11:40.000]  敬畏神就是你會以神為神,
[00:11:40.000 --> 00:11:42.000]  你知道祂真是神,
[00:11:42.000 --> 00:11:43.000]  你尊崇祂,
[00:11:43.000 --> 00:11:45.000]  你聽從祂,
[00:11:45.000 --> 00:11:48.000]  你會敬畏祂,
[00:11:48.000 --> 00:11:50.000]  你不會不理祂,
[00:11:50.000 --> 00:11:52.000]  你不會輕視祂,
[00:11:52.000 --> 00:11:54.000]  我們廣東話說,
[00:11:54.000 --> 00:11:55.000]  當祂無道,
[00:11:55.000 --> 00:11:56.000]  不會,
[00:11:56.000 --> 00:11:59.000]  因為你真的知道祂是神,
[00:11:59.000 --> 00:12:02.000]  因此你的心裡面有一個很大的一種動力,
[00:12:02.000 --> 00:12:05.000]  要去聽從祂的吩咐,
[00:12:05.000 --> 00:12:07.000]  你也知道祂的屬性,
[00:12:07.000 --> 00:12:08.000]  祂是慈愛的,
[00:12:08.000 --> 00:12:09.000]  祂是公義的,
[00:12:09.000 --> 00:12:11.000]  因此你的生活行為,
[00:12:11.000 --> 00:12:14.000]  按照祂的屬性來活出來,
[00:12:14.000 --> 00:12:16.000]  生活、行事、說話,
[00:12:16.000 --> 00:12:20.000]  按照神的屬性來做,
[00:12:20.000 --> 00:12:22.000]  就算要付上代價,
[00:12:22.000 --> 00:12:23.000]  很樂意,
[00:12:23.000 --> 00:12:25.000]  因為祂是神,
[00:12:25.000 --> 00:12:27.000]  去聽從祂,
[00:12:27.000 --> 00:12:29.000]  付上代價去聽從祂,
[00:12:29.000 --> 00:12:31.000]  因此你知道,
[00:12:31.000 --> 00:12:32.000]  敬畏神,
[00:12:32.000 --> 00:12:34.000]  是以神為神,
[00:12:34.000 --> 00:12:36.000]  是真的敬重祂,
[00:12:36.000 --> 00:12:39.000]  但是剛才讀的第八章十三節,
[00:12:39.000 --> 00:12:44.000]  你會發覺聖經從一個比較反面的角度去說敬畏神,
[00:12:44.000 --> 00:12:46.000]  敬畏也就是,
[00:12:46.000 --> 00:12:49.000]  恨惡邪惡,
[00:12:49.000 --> 00:12:52.000]  這個恨惡是一個很嚴重的字眼,
[00:12:52.000 --> 00:12:55.000]  一種很強烈的抗拒,
[00:12:55.000 --> 00:12:57.000]  我不要玷污自己,
[00:12:57.000 --> 00:13:00.000]  我不要邪惡,
[00:13:00.000 --> 00:13:02.000]  當你讀聖經的時候,
[00:13:02.000 --> 00:13:05.000]  聖經描述主耶穌的屬性,
[00:13:05.000 --> 00:13:07.000]  就用了八個字,
[00:13:07.000 --> 00:13:09.000]  聖經就說,
[00:13:09.000 --> 00:13:10.000]  我們的主,
[00:13:10.000 --> 00:13:12.000]  祂喜愛公義,
[00:13:12.000 --> 00:13:15.000]  恨惡罪惡,
[00:13:15.000 --> 00:13:17.000]  祂是喜愛公義的,
[00:13:17.000 --> 00:13:20.000]  祂是恨惡罪惡,
[00:13:20.000 --> 00:13:23.000]  因此當你想到你是主耶穌的門徒,
[00:13:23.000 --> 00:13:25.000]  你跟隨祂的時候,
[00:13:25.000 --> 00:13:30.000]  你同樣需要按照這個方向去過你的生活,
[00:13:30.000 --> 00:13:33.000]  你就是敬畏神。
[00:13:33.000 --> 00:13:37.000]  我想我們很多時候都會想起舊約聖經裡面的約瑟,
[00:13:37.000 --> 00:13:41.000]  這位人物他經歷過很多很多的苦難,
[00:13:41.000 --> 00:13:44.000]  被自己的兄弟出賣,
[00:13:44.000 --> 00:13:49.000]  被人出賣到一些地方當奴隸,
[00:13:49.000 --> 00:13:52.000]  面對很多不公不義的對待,
[00:13:52.000 --> 00:13:54.000]  很困難,
[00:13:54.000 --> 00:13:56.000]  當他面對著他的主母,
[00:13:56.000 --> 00:13:59.000]  引誘他,
[00:13:59.000 --> 00:14:02.000]  要跟他有不正當的關係,
[00:14:02.000 --> 00:14:05.000]  旁邊的人如果去分析這個處境,
[00:14:05.000 --> 00:14:08.000]  就覺得你有機會了,
[00:14:08.000 --> 00:14:12.000]  你有機會可以脫離這種苦難,
[00:14:12.000 --> 00:14:14.000]  你可以扶搖直上,
[00:14:14.000 --> 00:14:16.000]  有人看起你,
[00:14:16.000 --> 00:14:19.000]  你很有前途。
[00:14:19.000 --> 00:14:23.000]  但是當時這位約瑟雖然在苦難當中,
[00:14:23.000 --> 00:14:27.000]  但是他有一個很清楚內心裡面對神的敬畏,
[00:14:27.000 --> 00:14:29.000]  你記得他所說,
[00:14:29.000 --> 00:14:36.000]  「我豈能作者大惡,得罪神?」
[00:14:36.000 --> 00:14:39.000]  他知道這位神是神,
[00:14:39.000 --> 00:14:41.000]  他絕對不可以做這些惡事,
[00:14:41.000 --> 00:14:44.000]  得罪這位天地的主宰。
[00:14:44.000 --> 00:14:46.000]  他一定讓你明白,
[00:14:46.000 --> 00:14:48.000]  當你的心真正敬畏神的時候,
[00:14:48.000 --> 00:14:51.000]  你發覺你裡面有一種強大的力量,
[00:14:51.000 --> 00:14:55.000]  可以救你脫離試探,
[00:14:55.000 --> 00:14:58.000]  可以幫助你選擇公義,
[00:14:58.000 --> 00:15:01.000]  選擇良善。
[00:15:01.000 --> 00:15:03.000]  你發覺聖經裡面說,
[00:15:03.000 --> 00:15:05.000]  如果你不敬畏神,
[00:15:05.000 --> 00:15:07.000]  你不會得到智慧。
[00:15:07.000 --> 00:15:09.000]  聖經就強調敬畏,
[00:15:09.000 --> 00:15:12.000]  「我恨惡邪惡,我恨惡驕傲,
[00:15:12.000 --> 00:15:18.000]  狂妄惡道,和乖謀的口。」
[00:15:18.000 --> 00:15:21.000]  一路講述出那種敬畏神的生命,
[00:15:21.000 --> 00:15:26.000]  領受的智慧所產生的那種生命的動力。
[00:15:26.000 --> 00:15:28.000]  接著你會再看的時候,
[00:15:28.000 --> 00:15:30.000]  發覺後面的經文,
[00:15:30.000 --> 00:15:33.000]  聖經多一個例子來講述這種智慧。
[00:15:33.000 --> 00:15:35.000]  聖經就講到,
[00:15:35.000 --> 00:15:37.000]  有一些國家的君王,
[00:15:37.000 --> 00:15:39.000]  有權勢的人,
[00:15:39.000 --> 00:15:41.000]  他們能夠可以管治國家,
[00:15:41.000 --> 00:15:45.000]  是因為他們憑著智慧,
[00:15:45.000 --> 00:15:48.000]  憑著神給他們的智慧來治國,
[00:15:48.000 --> 00:15:50.000]  因此帶來了公平。
[00:15:50.000 --> 00:15:53.000]  這些貴族審判官,
[00:15:53.000 --> 00:15:58.000]  即將智慧能夠可以公義地掌權。
[00:15:58.000 --> 00:16:00.000]  一路講述。
[00:16:00.000 --> 00:16:01.000]  大家都會很明白,
[00:16:01.000 --> 00:16:04.000]  當我們看回我們今天所身處的世界,
[00:16:04.000 --> 00:16:07.000]  一些有權位的人,
[00:16:07.000 --> 00:16:10.000]  如果他不是有神的智慧,
[00:16:10.000 --> 00:16:16.000]  也都不按照敬畏神的方向來行事和抉擇,
[00:16:16.000 --> 00:16:20.000]  不懂得去厭惡邪惡,
[00:16:20.000 --> 00:16:22.000]  你會發覺他們所做的事情,
[00:16:22.000 --> 00:16:25.000]  帶來了極大的災難。
[00:16:25.000 --> 00:16:27.000]  當你看回很多新聞消息,
[00:16:27.000 --> 00:16:28.000]  在不同的地方,
[00:16:28.000 --> 00:16:30.000]  很多的權貴,
[00:16:30.000 --> 00:16:35.000]  他們不按照這種智慧來處事的時候,
[00:16:35.000 --> 00:16:40.000]  他們很多的人民都受到很大的災害。
[00:16:40.000 --> 00:16:42.000]  正面的,領受神的智慧,
[00:16:42.000 --> 00:16:45.000]  你會發覺生命產生一種美善,
[00:16:45.000 --> 00:16:47.000]  祝福很多身邊的人,
[00:16:47.000 --> 00:16:49.000]  但相對來說,
[00:16:49.000 --> 00:16:53.000]  帶來了人很多的災禍。
[00:16:53.000 --> 00:16:55.000]  我們再看,
[00:16:55.000 --> 00:16:56.000]  在讀落的時候,
[00:16:56.000 --> 00:16:59.000]  你會發覺聖經裡面特別強調一件事,
[00:16:59.000 --> 00:17:08.000]  17-21節提到, 愛智慧的得著真實的永恆的豐盛,
[00:17:08.000 --> 00:17:12.000]  你愛他,你會真正得到豐盛。
[00:17:12.000 --> 00:17:17.000]  聖經17節說, 愛我的,我也愛他。
[00:17:17.000 --> 00:17:19.000]  在這裡我們突然間發覺,
[00:17:19.000 --> 00:17:21.000]  聖經用一種人際間的關係,
[00:17:21.000 --> 00:17:22.000]  愛的關係,
[00:17:22.000 --> 00:17:26.000]  描述到人和智慧的關係。
[00:17:26.000 --> 00:17:30.000]  當然你會明白, 愛不可以單方面的,
[00:17:30.000 --> 00:17:33.000]  是一種相互的關係,
[00:17:33.000 --> 00:17:35.000]  你不可以向神求神,
[00:17:35.000 --> 00:17:38.000]  求祢給我智慧, 過我的人生,
[00:17:38.000 --> 00:17:41.000]  但同時你不愛神,
[00:17:41.000 --> 00:17:46.000]  或者你不愛得到神給你的智慧,
[00:17:46.000 --> 00:17:48.000]  那種相互的關係,
[00:17:48.000 --> 00:17:51.000]  表示著一種互相的毀身,
[00:17:51.000 --> 00:17:53.000]  互相的接納,
[00:17:53.000 --> 00:17:55.000]  因此你去愛智慧,
[00:17:55.000 --> 00:17:59.000]  智慧就是愛你。
[00:17:59.000 --> 00:18:02.000]  但你說, 怎樣才叫做愛智慧呢?
[00:18:02.000 --> 00:18:04.000]  下面解釋給我們知道,
[00:18:04.000 --> 00:18:08.000]  懇切尋求我的必尋見,
[00:18:08.000 --> 00:18:10.000]  懇切去尋求智慧。
[00:18:10.000 --> 00:18:15.000]  這裡所說的懇切, 原來的文字是很強度的字眼,
[00:18:15.000 --> 00:18:17.000]  是表示著一種很熱切的,
[00:18:17.000 --> 00:18:21.000]  很努力去尋找智慧。
[00:18:21.000 --> 00:18:24.000]  講述一些人, 當他遺失了某些物品,
[00:18:24.000 --> 00:18:26.000]  他很早起床,
[00:18:26.000 --> 00:18:28.000]  一早起床就不斷去尋找,
[00:18:28.000 --> 00:18:30.000]  直到找到為止。
[00:18:30.000 --> 00:18:33.000]  那種懇切尋求的心,
[00:18:33.000 --> 00:18:36.000]  在他行動當中表達出來,
[00:18:36.000 --> 00:18:39.000]  他在當中很想表達出他愛智慧,
[00:18:39.000 --> 00:18:41.000]  因此他去尋找,
[00:18:41.000 --> 00:18:44.000]  他去明白, 他去認識,
[00:18:44.000 --> 00:18:47.000]  他一定知道, 或者我們說到這裡,
[00:18:47.000 --> 00:18:51.000]  我們都可以問問自己,
[00:18:51.000 --> 00:18:55.000]  我們有沒有愛神的智慧?
[00:18:55.000 --> 00:19:00.000]  我們有沒有懇切去尋求智慧?
[00:19:00.000 --> 00:19:05.000]  如果你沒有, 你不要期望你得到。
[00:19:05.000 --> 00:19:08.000]  然後聖經又說到,
[00:19:08.000 --> 00:19:12.000]  其實當我們去想愛智慧的時候,
[00:19:12.000 --> 00:19:16.000]  你放心, 你只要走在公平公義的路上,
[00:19:16.000 --> 00:19:19.000]  你就尋見智慧。
[00:19:19.000 --> 00:19:21.000]  智慧向我們宣告說,
[00:19:21.000 --> 00:19:23.000]  我在公義的道上走,
[00:19:23.000 --> 00:19:27.000]  在公平的路上走,
[00:19:27.000 --> 00:19:30.000]  亦意味著, 何時你走在公義的路上,
[00:19:30.000 --> 00:19:34.000]  你就可以尋見智慧。
[00:19:34.000 --> 00:19:38.000]  當你在人生面對著不同的抉擇的時候,
[00:19:38.000 --> 00:19:42.000]  你要問, 哪一條是公平的路?
[00:19:42.000 --> 00:19:44.000]  當你決心走在公平的路上,
[00:19:44.000 --> 00:19:46.000]  你就領受神給你的智慧,
[00:19:46.000 --> 00:19:52.000]  在這條路上, 走在一個蒙福的路上。
[00:19:52.000 --> 00:19:57.000]  我最近有機會看一位人物的傳記,
[00:19:57.000 --> 00:19:59.000]  我看的時候很感動,
[00:19:59.000 --> 00:20:05.000]  這位是南非第一任黑人的民選總統,
[00:20:05.000 --> 00:20:08.000]  大家可能都認識這位孟德拉先生,
[00:20:08.000 --> 00:20:11.000]  孟德拉先生本身是一位教徒,
[00:20:11.000 --> 00:20:17.000]  但是他自己在他的國家裡面, 看到當時的白人統治的社會,
[00:20:17.000 --> 00:20:21.000]  是一路推展一個叫做種族隔離政策,
[00:20:21.000 --> 00:20:24.000]  他本身是很反對這個政策,
[00:20:24.000 --> 00:20:26.000]  因此面對著很多的壓迫,
[00:20:26.000 --> 00:20:28.000]  他被拉到監牢當中,
[00:20:28.000 --> 00:20:32.000]  他坐了二十七年牢。
[00:20:32.000 --> 00:20:34.000]  在這段時間,
[00:20:34.000 --> 00:20:37.000]  他自己公開的承認,
[00:20:37.000 --> 00:20:39.000]  他說我雖然是教徒,
[00:20:39.000 --> 00:20:43.000]  但是過去我的信仰好像很遙遠,
[00:20:43.000 --> 00:20:45.000]  但是在監牢裡面,
[00:20:45.000 --> 00:20:51.000]  我突然間很深刻的體會土告的力量,
[00:20:51.000 --> 00:20:53.000]  在困難當中,
[00:20:53.000 --> 00:20:55.000]  在逼迫的患難當中,
[00:20:55.000 --> 00:21:01.000]  我在土告裡面得到心靈的能力。
[00:21:01.000 --> 00:21:04.000]  很多後來的人寫他傳記的時候講述,
[00:21:04.000 --> 00:21:06.000]  這種心靈的能力是什麼呢?
[00:21:06.000 --> 00:21:08.000]  是一種不屈不撓的精神,
[00:21:08.000 --> 00:21:10.000]  面對著很多的困難,
[00:21:10.000 --> 00:21:12.000]  很多人對他的傷害,
[00:21:12.000 --> 00:21:15.000]  但是他仍然堅持他的良善,
[00:21:15.000 --> 00:21:18.000]  堅持去選擇公義,
[00:21:18.000 --> 00:21:20.000]  一種不屈不撓的精神,
[00:21:20.000 --> 00:21:23.000]  很明顯在他生命裡面表達出來。
[00:21:23.000 --> 00:21:27.000]  另外,發覺他生命裡面有一種力量,
