
[00:00:00.000 --> 00:00:02.000]  挺世妹平安
[00:01:06.000 --> 00:01:08.000]  愛哪個
[00:01:08.000 --> 00:01:10.000]  就是眾者個 輕哪個
[00:01:10.000 --> 00:01:12.000]  你們不能又侍奉上帝
[00:01:12.000 --> 00:01:14.000]  又侍奉馬門
[00:01:14.000 --> 00:01:16.000]  我告訴你
[00:01:16.000 --> 00:01:18.000]  不要為生命憂慮
[00:01:18.000 --> 00:01:20.000]  吃什麼
[00:01:20.000 --> 00:01:22.000]  喝什麼
[00:01:22.000 --> 00:01:24.000]  為身體憂慮穿什麼
[00:01:24.000 --> 00:01:26.000]  生命不勝於飲食嗎
[00:01:26.000 --> 00:01:28.000]  身體不勝於衣裳嗎
[00:01:28.000 --> 00:01:30.000]  你們看
[00:01:30.000 --> 00:01:32.000]  天上的飛
[00:01:32.000 --> 00:01:34.000]  也不種也不收
[00:01:34.000 --> 00:01:36.000]  也不積蓄在倉裡
[00:01:36.000 --> 00:01:38.000]  你們的天父尚且養活他
[00:01:38.000 --> 00:01:40.000]  你們不比
[00:01:40.000 --> 00:01:42.000]  飛鳥貴重得多嗎
[00:01:42.000 --> 00:01:44.000]  你們哪一個
[00:01:44.000 --> 00:01:46.000]  能用思慮使
[00:01:46.000 --> 00:01:48.000]  受數多加一刻呢
[00:01:48.000 --> 00:01:50.000]  何必為衣裳憂慮呢
[00:01:50.000 --> 00:01:54.000]  你想野地裡的百合花
[00:01:54.000 --> 00:01:56.000]  怎麼長起來
[00:01:56.000 --> 00:01:58.000]  它也不勞苦
[00:01:58.000 --> 00:02:00.000]  也不仿善
[00:02:00.000 --> 00:02:02.000]  然而我告訴你們
[00:02:02.000 --> 00:02:04.000]  就是所羅門極榮華的時候
[00:02:04.000 --> 00:02:06.000]  它所穿戴的
[00:02:06.000 --> 00:02:08.000]  還不如這花一朵呢
[00:02:08.000 --> 00:02:10.000]  你們這小信的人啊
[00:02:10.000 --> 00:02:12.000]  野地裡的草
[00:02:12.000 --> 00:02:14.000]  今天還在
[00:02:14.000 --> 00:02:16.000]  明天就雕在爐裡
[00:02:16.000 --> 00:02:18.000]  神還能給他
[00:02:18.000 --> 00:02:20.000]  這樣的裝飾
[00:02:20.000 --> 00:02:22.000]  你們呢
[00:02:22.000 --> 00:02:24.000]  所以不要憂慮說
[00:02:24.000 --> 00:02:26.000]  吃什麼 喝什麼
[00:02:26.000 --> 00:02:28.000]  穿什麼
[00:02:28.000 --> 00:02:30.000]  這都是外邦人所求的
[00:02:30.000 --> 00:02:32.000]  你們需用的
[00:02:32.000 --> 00:02:34.000]  這一切東西
[00:02:34.000 --> 00:02:36.000]  你們的天父是知道的
[00:02:36.000 --> 00:02:38.000]  你們要先求他的國
[00:02:38.000 --> 00:02:40.000]  和他的義
[00:02:40.000 --> 00:02:42.000]  這些東西都要加給你們了
[00:02:42.000 --> 00:02:44.000]  所以不要為
[00:02:44.000 --> 00:02:46.000]  明天憂慮
[00:02:46.000 --> 00:02:48.000]  明天自有明天的憂慮
[00:02:48.000 --> 00:02:50.000]  一天的難處
[00:02:50.000 --> 00:02:52.000]  一天當就夠了
[00:02:52.000 --> 00:02:54.000]  何等寶貴的一段經文
[00:02:54.000 --> 00:02:56.000]  我想我們非常熟悉的
[00:02:56.000 --> 00:02:58.000]  特別是三十三到三十四節
[00:02:58.000 --> 00:03:00.000]  我們可能都唱歌
[00:03:00.000 --> 00:03:02.000]  也都會唱
[00:03:02.000 --> 00:03:04.000]  我們都很熟悉這段經文
[00:03:04.000 --> 00:03:06.000]  但是讓我們再一次低頭祈禱
[00:03:06.000 --> 00:03:08.000]  求聖靈在我們的心
[00:03:08.000 --> 00:03:10.000]  製造一個空檔
[00:03:10.000 --> 00:03:12.000]  讓我們在這個短短幾十分鐘
[00:03:12.000 --> 00:03:14.000]  能夠開放給上帝
[00:03:14.000 --> 00:03:16.000]  和祂自己的說話
[00:03:16.000 --> 00:03:18.000]  讓我們飢渴的心靈
[00:03:18.000 --> 00:03:20.000]  能夠得到飽足
[00:03:20.000 --> 00:03:22.000]  我們一起禱告
[00:03:22.000 --> 00:03:24.000]  當祈禱的時候
[00:03:24.000 --> 00:03:26.000]  我不知道丁姊妹
[00:03:26.000 --> 00:03:28.000]  現在這一刻有沒有一些事情
[00:03:28.000 --> 00:03:30.000]  你正在擔心和憂慮
[00:03:30.000 --> 00:03:32.000]  求主藉著主的說話
[00:03:32.000 --> 00:03:34.000]  重建我們對祂的信心
[00:03:34.000 --> 00:03:36.000]  讓我們能夠認定
[00:03:36.000 --> 00:03:38.000]  我們人生的主
[00:03:38.000 --> 00:03:40.000]  就是那一位
[00:03:40.000 --> 00:03:42.000]  在十價上為我們犧牲
[00:03:42.000 --> 00:03:44.000]  自己的耶穌
[00:03:44.000 --> 00:03:46.000]  讓我們一生跟隨教託
[00:03:46.000 --> 00:03:48.000]  讓我們的生命
[00:03:48.000 --> 00:03:50.000]  能夠見證和榮耀上帝
[00:03:50.000 --> 00:03:52.000]  求祢憐憫我們
[00:03:52.000 --> 00:03:54.000]  垂聽禱告
[00:03:54.000 --> 00:03:56.000]  奉耶穌基督的聖名
[00:03:56.000 --> 00:03:58.000]  阿們
[00:04:12.000 --> 00:04:14.000]  不要憂慮
[00:04:14.000 --> 00:04:16.000]  不要憂慮
[00:04:16.000 --> 00:04:18.000]  但憂慮這件事很奇怪
[00:04:18.000 --> 00:04:20.000]  並沒有因為你聽完
[00:04:20.000 --> 00:04:22.000]  今天不要憂慮的訊息
[00:04:22.000 --> 00:04:24.000]  你就不憂慮
[00:04:24.000 --> 00:04:26.000]  又不會隔離那個
[00:04:26.000 --> 00:04:28.000]  或者你的枕邊人跟你說
[00:04:28.000 --> 00:04:30.000]  不用擔心
[00:04:30.000 --> 00:04:32.000]  很多人都叫你不要憂慮
[00:04:32.000 --> 00:04:34.000]  但是你憂不憂慮
[00:04:34.000 --> 00:04:36.000]  所謂人無遠慮
[00:04:36.000 --> 00:04:38.000]  必有近憂
[00:04:38.000 --> 00:04:40.000]  有多少人經常都有這個情況
[00:04:40.000 --> 00:04:42.000]  有沒有
[00:04:42.000 --> 00:04:44.000]  一說
[00:04:44.000 --> 00:04:46.000]  你就想回家看看
[00:04:46.000 --> 00:04:48.000]  先聽完
[00:04:48.000 --> 00:04:50.000]  有時候我們都會有點擔心
[00:04:50.000 --> 00:04:52.000]  總是會有憂慮的時候
[00:04:52.000 --> 00:04:54.000]  不過
[00:04:54.000 --> 00:04:56.000]  當你細讀這段經文的時候
[00:04:56.000 --> 00:04:58.000]  不知道你有沒有留意這段經文的分段
[00:04:58.000 --> 00:05:00.000]  我們回到第二十四節
[00:05:00.000 --> 00:05:02.000]  當你讀二十四節的時候
[00:05:02.000 --> 00:05:04.000]  如果可以
[00:05:04.000 --> 00:05:06.000]  回到經文的第二十四節
[00:05:06.000 --> 00:05:08.000]  powerpoint
[00:05:08.000 --> 00:05:10.000]  經文的第二十四節
[00:05:10.000 --> 00:05:12.000]  我讀給大家聽
[00:05:12.000 --> 00:05:14.000]  一個人不能
[00:05:14.000 --> 00:05:16.000]  侍奉兩個主
[00:05:16.000 --> 00:05:18.000]  不是惡者愛哪個
[00:05:18.000 --> 00:05:20.000]  就是眾者兄哪個
[00:05:20.000 --> 00:05:22.000]  你們不能又侍奉神
[00:05:22.000 --> 00:05:24.000]  又侍奉馬門
[00:05:24.000 --> 00:05:26.000]  讀這段聖經的時候
[00:05:26.000 --> 00:05:28.000]  我們必須要問第一個問題
[00:05:28.000 --> 00:05:30.000]  就是究竟第二十四節
[00:05:30.000 --> 00:05:32.000]  和不要憂慮有什麼關係
[00:05:32.000 --> 00:05:34.000]  第二十四節很明顯是說
[00:05:34.000 --> 00:05:36.000]  我們不能夠侍奉兩個主人
[00:05:36.000 --> 00:05:38.000]  就是說其實
[00:05:38.000 --> 00:05:40.000]  我們只能夠有一個主
[00:05:40.000 --> 00:05:42.000]  你只能夠有一個主
[00:05:42.000 --> 00:05:44.000]  你不能夠又侍奉神
[00:05:44.000 --> 00:05:46.000]  又侍奉馬門
[00:05:46.000 --> 00:05:48.000]  馬門的意思就是財利
[00:05:48.000 --> 00:05:50.000]  其實這個詞原本的意思就是
[00:05:50.000 --> 00:05:52.000]  希臘文是一個很豐富的詞
[00:05:52.000 --> 00:05:54.000]  不只是講錢
[00:05:54.000 --> 00:05:56.000]  是講信靠
[00:05:56.000 --> 00:05:58.000]  什麼意思呢?就是說
[00:05:58.000 --> 00:06:00.000]  你信靠的對象是什麼
[00:06:00.000 --> 00:06:02.000]  換句話說你的安全感
[00:06:02.000 --> 00:06:04.000]  所在是什麼
[00:06:04.000 --> 00:06:06.000]  其實英國應該都很少帶現金
[00:06:06.000 --> 00:06:08.000]  你其實沒有現金
[00:06:08.000 --> 00:06:10.000]  可不可以出門?
[00:06:10.000 --> 00:06:12.000]  沒有手機可不可以出門?
[00:06:12.000 --> 00:06:14.000]  出不了門
[00:06:14.000 --> 00:06:16.000]  因為你所有東西都在手機上
[00:06:16.000 --> 00:06:18.000]  沒有記憶卡可不可以出門?
[00:06:18.000 --> 00:06:20.000]  都未必可以出門
[00:06:20.000 --> 00:06:22.000]  沒有什麼安全感
[00:06:22.000 --> 00:06:24.000]  你的安全感在哪裡呢?
[00:06:24.000 --> 00:06:26.000]  其實這段聖經
[00:06:26.000 --> 00:06:28.000]  講給我們聽
[00:06:28.000 --> 00:06:30.000]  究竟第二十四節很明顯講的主題
[00:06:30.000 --> 00:06:32.000]  就是主權的問題
[00:06:32.000 --> 00:06:34.000]  我們自然就要
[00:06:34.000 --> 00:06:36.000]  第一個問題
[00:06:36.000 --> 00:06:38.000]  讀完聖經要問的問題
[00:06:38.000 --> 00:06:40.000]  就是主權
[00:06:40.000 --> 00:06:42.000]  和憂慮有什麼關係呢?
[00:06:42.000 --> 00:06:44.000]  我們值得去想一想
[00:06:44.000 --> 00:06:46.000]  希望講完之後你能夠明白多一點
[00:06:46.000 --> 00:06:48.000]  我們回到
[00:06:48.000 --> 00:06:50.000]  今天我們所講的主題
[00:06:50.000 --> 00:06:52.000]  就是不要憂慮
[00:06:52.000 --> 00:06:54.000]  或者不憂慮的自由
[00:06:54.000 --> 00:06:56.000]  剛才都講過了
[00:06:56.000 --> 00:06:58.000]  每個人都有些擔憂的地方
[00:06:58.000 --> 00:07:00.000]  我不知道頂智媒當中
[00:07:00.000 --> 00:07:02.000]  會不會有些事情令你有些憂慮
[00:07:02.000 --> 00:07:04.000]  當然近來
[00:07:04.000 --> 00:07:06.000]  最令香港人憂慮的
[00:07:06.000 --> 00:07:08.000]  就是究竟五還是十
[00:07:08.000 --> 00:07:10.000]  你有沒有憂慮呢?
[00:07:10.000 --> 00:07:12.000]  你說沒有,我沒有憂慮
[00:07:12.000 --> 00:07:14.000]  最多就給多一點
[00:07:14.000 --> 00:07:16.000]  你講一講就容易了
[00:07:16.000 --> 00:07:18.000]  對於那些一家大小的
[00:07:18.000 --> 00:07:20.000]  給多一點就
[00:07:20.000 --> 00:07:22.000]  不是那麼簡單的事情
[00:07:22.000 --> 00:07:24.000]  你擔不擔心呢?
[00:07:24.000 --> 00:07:28.000]  有些人已經來了四年
[00:07:28.000 --> 00:07:30.000]  明明都已經可以衝了
[00:07:30.000 --> 00:07:32.000]  誰知道又說多等五年
[00:07:32.000 --> 00:07:34.000]  五年、五年,人生有多少個五年呢?
[00:07:34.000 --> 00:07:36.000]  是不是?
[00:07:36.000 --> 00:07:38.000]  生命總是有些事情令我們擔心
[00:07:38.000 --> 00:07:40.000]  不憂慮
[00:07:40.000 --> 00:07:42.000]  很多人有很多方法
[00:07:42.000 --> 00:07:44.000]  有些人的方法就是
[00:07:44.000 --> 00:07:46.000]  做好後備計劃
[00:07:46.000 --> 00:07:48.000]  即是預備好
[00:07:48.000 --> 00:07:50.000]  如果有A不行就B,有B不行就C
[00:07:50.000 --> 00:07:52.000]  記不記得我講過我自己一個親身經歷
[00:07:52.000 --> 00:07:54.000]  我來到的時候
[00:07:54.000 --> 00:07:56.000]  第一次在英國買東西
[00:07:56.000 --> 00:07:58.000]  如果你剛剛來SOR沒聽過
[00:07:58.000 --> 00:08:00.000]  就容許我再講一次
[00:08:00.000 --> 00:08:02.000]  如果你聽過的時候
[00:08:02.000 --> 00:08:04.000]  就再聽一次
[00:08:04.000 --> 00:08:08.000]  話說我有些會友在香港
[00:08:08.000 --> 00:08:10.000]  知道我來英國很好
[00:08:10.000 --> 00:08:12.000]  約我吃飯
[00:08:12.000 --> 00:08:14.000]  有個會友送了一張
[00:08:14.000 --> 00:08:16.000]  卡給我,祝福我
[00:08:16.000 --> 00:08:18.000]  裡面夾了幾張英鎊
[00:08:18.000 --> 00:08:20.000]  他說,牧師
[00:08:20.000 --> 00:08:22.000]  我收完之後都很感動
[00:08:22.000 --> 00:08:24.000]  牧師,錢不多了
[00:08:24.000 --> 00:08:26.000]  你過來,萬一想買些什麼
[00:08:26.000 --> 00:08:28.000]  就買來吃
[00:08:28.000 --> 00:08:30.000]  當然,我來到英國
[00:08:30.000 --> 00:08:32.000]  這麼多年,不知道有多少年
[00:08:32.000 --> 00:08:34.000]  靠他那幾十鎊都搞不定
[00:08:34.000 --> 00:08:36.000]  但他就給了我一些英鎊
[00:08:36.000 --> 00:08:38.000]  我第一次
[00:08:38.000 --> 00:08:40.000]  去一間
[00:08:40.000 --> 00:08:42.000]  連鎖店買東西
[00:08:42.000 --> 00:08:44.000]  我人都很謹慎
[00:08:44.000 --> 00:08:46.000]  我不想出什麼差事
[00:08:46.000 --> 00:08:48.000]  我心裡想
[00:08:48.000 --> 00:08:50.000]  因為我第一次在英國買東西
[00:08:50.000 --> 00:08:52.000]  萬一
[00:08:52.000 --> 00:08:54.000]  那些英鎊有問題
[00:08:54.000 --> 00:08:56.000]  你有沒有想過萬一英鎊有問題
[00:08:56.000 --> 00:08:58.000]  沒有吧
[00:08:58.000 --> 00:09:00.000]  我就左手拿著英鎊
[00:09:00.000 --> 00:09:02.000]  右手拿著我那張debit card
[00:09:02.000 --> 00:09:04.000]  萬一我會有整蠱
[00:09:04.000 --> 00:09:06.000]  我那張英鎊原來是
[00:09:06.000 --> 00:09:08.000]  大富翁的英鎊
[00:09:08.000 --> 00:09:10.000]  我都還有張debit card
[00:09:10.000 --> 00:09:12.000]  我個人就是這樣
[00:09:12.000 --> 00:09:14.000]  你問一下師母,可以求證一下
[00:09:14.000 --> 00:09:16.000]  我都是非常謹慎的
[00:09:16.000 --> 00:09:18.000]  我什麼都計劃了
[00:09:18.000 --> 00:09:20.000]  真的排隊了
[00:09:20.000 --> 00:09:22.000]  想不到
[00:09:22.000 --> 00:09:24.000]  想不到的事真的發生
[00:09:24.000 --> 00:09:26.000]  我付錢
[00:09:26.000 --> 00:09:28.000]  付錢之後店員就看著我
[00:09:28.000 --> 00:09:30.000]  看著我看著我看著我看著我
[00:09:30.000 --> 00:09:32.000]  聽過的人記不記得
[00:09:32.000 --> 00:09:34.000]  他說你的英鎊不能用了
[00:09:34.000 --> 00:09:36.000]  原來那些是一些紙幣
[00:09:36.000 --> 00:09:38.000]  其實原來英國
[00:09:38.000 --> 00:09:40.000]  不知道過了某個法例
[00:09:40.000 --> 00:09:42.000]  就要換一些
[00:09:42.000 --> 00:09:44.000]  塑膠的英鎊
[00:09:44.000 --> 00:09:46.000]  我會有很多年前
[00:09:46.000 --> 00:09:48.000]  存下來的英鎊給我
[00:09:48.000 --> 00:09:50.000]  那你哪有想過英鎊
[00:09:50.000 --> 00:09:52.000]  都會不能用的
[00:09:52.000 --> 00:09:54.000]  他說不能用,看著我
[00:09:54.000 --> 00:09:56.000]  我那時候是很徬徨的
[00:09:56.000 --> 00:09:58.000]  我說不怕,我有張debit card
[00:09:58.000 --> 00:10:00.000]  我就拿張debit card出來
[00:10:00.000 --> 00:10:02.000]  誰知道他要我輸入密碼
[00:10:02.000 --> 00:10:06.000]  我緊張得很
[00:10:06.000 --> 00:10:08.000]  試了三次都不行
[00:10:08.000 --> 00:10:10.000]  差點快要吃一張卡
[00:10:10.000 --> 00:10:12.000]  英鎊準備了
[00:10:12.000 --> 00:10:16.000]  debit card準備了
[00:10:16.000 --> 00:10:18.000]  原來不能用
[00:10:18.000 --> 00:10:20.000]  有些人對自己不憂慮的方法
[00:10:20.000 --> 00:10:22.000]  就是做了很多的後備計劃
[00:10:22.000 --> 00:10:24.000]  有A,有B,有C
[00:10:24.000 --> 00:10:26.000]  但是原來都可以
[00:10:26.000 --> 00:10:28.000]  不能用
[00:10:28.000 --> 00:10:30.000]  你試過人生裏面有這樣的事嗎?
[00:10:30.000 --> 00:10:32.000]  做了準備
[00:10:32.000 --> 00:10:36.000]  樣樣都不能用
[00:10:36.000 --> 00:10:38.000]  那怎麼辦呢?
[00:10:38.000 --> 00:10:42.000]  這時候忽然間有一個英國的淑女
[00:10:42.000 --> 00:10:44.000]  我都不記得她的樣子了
[00:10:44.000 --> 00:10:46.000]  在我眼裏,我只記得師母的樣子
[00:10:46.000 --> 00:10:50.000]  有個英國的淑女走來
[00:10:50.000 --> 00:10:52.000]  如果在香港
[00:10:52.000 --> 00:10:54.000]  你在這裏弄了幾分鐘
[00:10:54.000 --> 00:10:56.000]  後面的隊伍會怎樣?
[00:10:56.000 --> 00:10:58.000]  在香港就會怎樣?
[00:10:58.000 --> 00:11:02.000]  再不客氣一點
[00:11:02.000 --> 00:11:04.000]  就過了
[00:11:04.000 --> 00:11:06.000]  買不買?
[00:11:06.000 --> 00:11:08.000]  來到這個階段就很感恩
[00:11:08.000 --> 00:11:10.000]  英國人真的很chill
[00:11:10.000 --> 00:11:12.000]  後面排滿了一條龍
[00:11:12.000 --> 00:11:14.000]  我付不了錢,很尷尬
[00:11:14.000 --> 00:11:16.000]  我差點想著不要
[00:11:16.000 --> 00:11:18.000]  忽然間上帝就差派了一個天使
[00:11:18.000 --> 00:11:20.000]  一個英國的淑女
[00:11:20.000 --> 00:11:22.000]  走到前面
[00:11:22.000 --> 00:11:24.000]  我都不知道她做了什麼事
[00:11:24.000 --> 00:11:26.000]  我以為她嫌我煩
[00:11:26.000 --> 00:11:28.000]  讓我先付錢
[00:11:28.000 --> 00:11:30.000]  誰知她跟店員說了一句英文
[00:11:30.000 --> 00:11:32.000]  然後就用她手機的程式
[00:11:32.000 --> 00:11:34.000]  幫我付了錢
[00:11:34.000 --> 00:11:38.000]  我都還沒想到
[00:11:38.000 --> 00:11:40.000]  這件事發生什麼事
[00:11:40.000 --> 00:11:42.000]  她就走了
[00:11:42.000 --> 00:11:44.000]  我當時覺得不好意思
[00:11:44.000 --> 00:11:46.000]  手上拿著十五、十磅
[00:11:46.000 --> 00:11:48.000]  我以為沒理由欠別人錢
[00:11:48.000 --> 00:11:50.000]  我就衝上去
[00:11:50.000 --> 00:11:52.000]  打算給她一點錢
[00:11:52.000 --> 00:11:54.000]  她應該都可以拿去換的
[00:11:54.000 --> 00:11:56.000]  給她吧
[00:11:56.000 --> 00:11:58.000]  誰知她那個
[00:11:58.000 --> 00:12:00.000]  女士轉過頭來
[00:12:00.000 --> 00:12:02.000]  很有禮貌
[00:12:02.000 --> 00:12:04.000]  很有笑容地跟我說了一句
[00:12:04.000 --> 00:12:06.000]  不用了,no need
[00:12:06.000 --> 00:12:08.000]  然後說it's a gift
[00:12:08.000 --> 00:12:10.000]  這個是一份禮物
[00:12:10.000 --> 00:12:12.000]  有些人想著
[00:12:12.000 --> 00:12:14.000]  不憂慮的方法就是做足了準備
[00:12:14.000 --> 00:12:16.000]  所有後備計劃
[00:12:16.000 --> 00:12:18.000]  但原來都不會成功
[00:12:18.000 --> 00:12:20.000]  你有沒有想過英鎊都不會成功呢?
[00:12:20.000 --> 00:12:22.000]  你有沒有想過debit card
[00:12:22.000 --> 00:12:24.000]  又不記得密碼呢?
[00:12:24.000 --> 00:12:26.000]  所以如果你想著人生
[00:12:26.000 --> 00:12:28.000]  你要做好多的準備
[00:12:28.000 --> 00:12:30.000]  萬無一失
[00:12:30.000 --> 00:12:32.000]  心思細密
[00:12:32.000 --> 00:12:34.000]  人總有酬算
[00:12:34.000 --> 00:12:36.000]  都有失敗的時候
[00:12:36.000 --> 00:12:38.000]  在這個時候需要的
[00:12:38.000 --> 00:12:40.000]  你想都想不到
[00:12:40.000 --> 00:12:42.000]  神會差派一個天使來幫你的
[00:12:42.000 --> 00:12:44.000]  其實憂慮是甚麼?
[00:12:44.000 --> 00:12:46.000]  足夠的計劃
[00:12:46.000 --> 00:12:48.000]  是否可以令人不憂慮呢?
[00:12:48.000 --> 00:12:50.000]  今天很多人叫人不憂慮
[00:12:50.000 --> 00:12:52.000]  做好多的後備計劃
[00:12:52.000 --> 00:12:54.000]  買好保險
[00:12:54.000 --> 00:12:56.000]  讓他不需要擔心
[00:12:56.000 --> 00:12:58.000]  但人自己本身有很多限制
[00:12:58.000 --> 00:13:00.000]  其中一個原因就是
[00:13:00.000 --> 00:13:02.000]  我們對未來的事
[00:13:02.000 --> 00:13:04.000]  其實我們是沒有辦法肯定的
[00:13:04.000 --> 00:13:06.000]  我們不會知道明天是如何的
[00:13:06.000 --> 00:13:08.000]  不要說明天
[00:13:08.000 --> 00:13:10.000]  下一刻是怎樣
[00:13:10.000 --> 00:13:12.000]  我們都不會知道
[00:13:12.000 --> 00:13:14.000]  所以由於我們對
[00:13:14.000 --> 00:13:16.000]  未來的事情不能肯定的緣故
[00:13:16.000 --> 00:13:18.000]  我們很多時候會產生一些
[00:13:18.000 --> 00:13:20.000]  不必要的情緒
[00:13:20.000 --> 00:13:22.000]  在這裏
[00:13:22.000 --> 00:13:24.000]  耶穌一而再再而三重複
[00:13:24.000 --> 00:13:26.000]  不要憂慮
[00:13:26.000 --> 00:13:28.000]  不要為明天憂慮
[00:13:28.000 --> 00:13:30.000]  留意耶穌在這裏說的話
[00:13:30.000 --> 00:13:32.000]  其實是很精確的
[00:13:32.000 --> 00:13:34.000]  是很準確
[00:13:34.000 --> 00:13:36.000]  是沒有猶疑
[00:13:36.000 --> 00:13:38.000]  是很堅決的
[00:13:38.000 --> 00:13:40.000]  祂不是邀請門徒
[00:13:40.000 --> 00:13:42.000]  不如你試試不要憂慮
[00:13:42.000 --> 00:13:44.000]  耶穌是說你不要憂慮
[00:13:44.000 --> 00:13:46.000]  不要為明天憂慮
[00:13:46.000 --> 00:13:48.000]  但是
[00:13:48.000 --> 00:13:50.000]  又這樣說
[00:13:50.000 --> 00:13:52.000]  雖然我們聽了耶穌說的話這麼多年
[00:13:52.000 --> 00:13:54.000]  但是我們仍然會有擔心
[00:13:54.000 --> 00:13:56.000]  在《亂經文》裏面不斷重複
[00:13:56.000 --> 00:13:58.000]  第一次出現是六章第二十五節
[00:13:58.000 --> 00:14:00.000]  「不要為生命憂慮」
[00:14:00.000 --> 00:14:02.000]  在這裏說
[00:14:02.000 --> 00:14:04.000]  「吃什麽、學什麽
[00:14:04.000 --> 00:14:06.000]  為身體憂慮
[00:14:06.000 --> 00:14:08.000]  穿什麽」
[00:14:08.000 --> 00:14:10.000]  這是第一次在這段經文出現
[00:14:10.000 --> 00:14:12.000]  就是六章二十五節
[00:14:12.000 --> 00:14:14.000]  第二次很明確的出現
[00:14:14.000 --> 00:14:16.000]  和吩咐不要憂慮
[00:14:16.000 --> 00:14:18.000]  就是開始於第三十三節
[00:14:18.000 --> 00:14:20.000]  而結束於第三十一節
[00:14:20.000 --> 00:14:22.000]  而結束於第三十三節
[00:14:22.000 --> 00:14:24.000]  三至一節祂說
[00:14:24.000 --> 00:14:26.000]  「所以不要憂慮說吃什麽
[00:14:26.000 --> 00:14:28.000]  學什麽、穿什麽
[00:14:28.000 --> 00:14:30.000]  為生命憂慮
[00:14:30.000 --> 00:14:32.000]  穿什麽、學什麽
[00:14:32.000 --> 00:14:34.000]  為生命憂慮
[00:14:34.000 --> 00:14:36.000]  穿什麽、學什麽
[00:14:36.000 --> 00:14:38.000]  為生命憂慮
[00:14:38.000 --> 00:14:40.000]  穿什麽、學什麽
[00:14:40.000 --> 00:14:42.000]  為生命憂慮
[00:14:42.000 --> 00:14:44.000]  穿什麽、學什麽
[00:14:44.000 --> 00:14:46.000]  為生命憂慮
[00:14:46.000 --> 00:14:48.000]  穿什麽、學什麽
[00:14:48.000 --> 00:14:50.000]  為生命憂慮
[00:14:50.000 --> 00:14:52.000]  穿什麽、學什麽
[00:14:52.000 --> 00:14:54.000]  為生命憂慮
[00:14:54.000 --> 00:14:56.000]  穿什麽、學什麽
[00:14:56.000 --> 00:14:58.000]  為生命憂慮
[00:14:58.000 --> 00:15:00.000]  穿什麽、學什麽
[00:15:00.000 --> 00:15:02.000]  為生命憂慮
[00:15:02.000 --> 00:15:04.000]  穿什麽、學什麽
[00:15:04.000 --> 00:15:06.000]  為生命憂慮
[00:15:06.000 --> 00:15:08.000]  穿什麽、學什麽
[00:15:08.000 --> 00:15:10.000]  為生命憂慮
[00:15:10.000 --> 00:15:12.000]  穿什麽、學什麽
[00:15:12.000 --> 00:15:14.000]  為生命憂慮
[00:15:14.000 --> 00:15:16.000]  穿什麽、學什麽
[00:15:16.000 --> 00:15:18.000]  為生命憂慮
[00:15:18.000 --> 00:15:20.000]  穿什麽、學什麽
[00:15:20.000 --> 00:15:22.000]  為生命憂慮
[00:15:22.000 --> 00:15:24.000]  穿什麽、學什麽
[00:15:24.000 --> 00:15:26.000]  為生命憂慮
[00:15:26.000 --> 00:15:28.000]  穿什麽、學什麽
[00:15:28.000 --> 00:15:30.000]  為生命憂慮
[00:15:30.000 --> 00:15:32.000]  穿什麽、學什麽
[00:15:32.000 --> 00:15:34.000]  為生命憂慮
[00:15:34.000 --> 00:15:36.000]  穿什麽、學什麽
