
[00:00:00.000 --> 00:00:07.040]  頂梓梅,這個世界很混亂,又很痛苦,
[00:06:41.760 --> 00:06:47.760]  但中間無人等到水凍將他放在裡面,
[00:06:47.760 --> 00:06:55.760]  所以其實這個人三十八年一個無盡的等待,
[00:06:55.760 --> 00:06:58.760]  等待得著醫治都無,
[00:06:58.760 --> 00:07:01.760]  這亦是我們現代人的寫照,
[00:07:01.760 --> 00:07:04.760]  無盡的等待,
[00:07:04.760 --> 00:07:10.760]  在第三國家那些垃圾的山要不要撿,
[00:07:10.760 --> 00:07:15.760]  撿些垃圾,無盡的等待,窮人無盡的等待,
[00:07:15.760 --> 00:07:17.760]  就算美國這麼富裕的國家,
[00:07:17.760 --> 00:07:21.760]  很多是領功援領了幾代,
[00:07:21.760 --> 00:07:27.760]  無出籠人的情況就是這樣,
[00:07:27.760 --> 00:07:34.760]  耶穌在這件神蹟我們看到上帝的屬性,
[00:07:34.760 --> 00:07:38.760]  其實我們看每一段經文都值得想,
[00:07:38.760 --> 00:07:43.760]  究竟這段經文告訴我們關於上帝甚麼,
[00:07:43.760 --> 00:07:46.760]  講到上帝的公義,慈愛,大能,
[00:07:46.760 --> 00:07:51.760]  我們要認識多些上帝就是透過聖經,
[00:07:51.760 --> 00:07:55.760]  這段經文告訴我們耶穌幾方面的屬性,
[00:07:55.760 --> 00:07:58.760]  第一講到耶穌的全知,
[00:07:58.760 --> 00:07:59.760]  耶穌無所不知,
[00:07:59.760 --> 00:08:03.760]  在第六節說耶穌看見他躺著,
[00:08:03.760 --> 00:08:05.760]  知道他病了很久,
[00:08:05.760 --> 00:08:07.760]  怎知因為耶穌是上帝,
[00:08:07.760 --> 00:08:09.760]  他不認識耶穌,
[00:08:09.760 --> 00:08:10.760]  耶穌本來不認識他,
[00:08:10.760 --> 00:08:12.760]  但耶穌知道他病,
[00:08:12.760 --> 00:08:15.760]  所以耶穌都知道他有需要,
[00:08:15.760 --> 00:08:16.760]  你說我不認識耶穌,
[00:08:16.760 --> 00:08:17.760]  但耶穌知道你,
[00:08:17.760 --> 00:08:19.760]  耶穌認識你,
[00:08:19.760 --> 00:08:26.760]  這個病人不認識耶穌,
[00:08:26.760 --> 00:08:28.760]  他不懂得求耶穌醫治,
[00:08:28.760 --> 00:08:30.760]  耶穌問他你要傳閱嗎?
[00:08:30.760 --> 00:08:31.760]  他又無答他,
[00:08:31.760 --> 00:08:33.760]  他想當他無到,
[00:08:33.760 --> 00:08:34.760]  他說為何得罪傳閱呢?
[00:08:34.760 --> 00:08:37.760]  因為先生水凍時無人將我放在裡面,
[00:08:37.760 --> 00:08:40.760]  我自己想去人家搶先過我,
[00:08:40.760 --> 00:08:44.760]  這個人相信迷信的傳說,
[00:08:44.760 --> 00:08:46.760]  多於信耶穌,
[00:08:46.760 --> 00:08:47.760]  你不能怪他,
[00:08:47.760 --> 00:08:48.760]  因為他不認識耶穌,
[00:08:48.760 --> 00:08:54.760]  所以這個人其實耶穌醫治他,
[00:08:54.760 --> 00:08:56.760]  是白白的恩典,
[00:08:56.760 --> 00:08:58.760]  他不配得,
[00:08:58.760 --> 00:09:01.760]  還有講到耶穌的能力,
[00:09:01.760 --> 00:09:02.760]  這段經文,
[00:09:02.760 --> 00:09:05.760]  耶穌說起來拿著你的玉子走吧,
[00:09:05.760 --> 00:09:07.760]  那個人就起來,
[00:09:07.760 --> 00:09:11.760]  你知不知三十八年睡在那兒起身,
[00:09:11.760 --> 00:09:12.760]  真不容易,
[00:09:12.760 --> 00:09:13.760]  你夜晚睡一晚,
[00:09:13.760 --> 00:09:15.760]  早上起身都這樣起身,
[00:09:15.760 --> 00:09:18.760]  他三十八年一起就起來,
[00:09:18.760 --> 00:09:20.760]  耶穌的能力幾勁,
[00:09:20.760 --> 00:09:24.760]  這段經文神蹟就到這兒,
[00:09:24.760 --> 00:09:26.760]  但之後那個下文更緊要,
[00:09:26.760 --> 00:09:28.760]  十五節之後就十六節,
[00:09:28.760 --> 00:09:30.760]  他講什麼呢?
[00:09:30.760 --> 00:09:35.760]  他從此猶太人迫害耶穌,
[00:09:35.760 --> 00:09:38.760]  因為他整個時常在搞他們,
[00:09:38.760 --> 00:09:41.760]  時常在安息日做這些事,
[00:09:41.760 --> 00:09:44.760]  他叫那個人拿著玉子走,
[00:09:44.760 --> 00:09:46.760]  你很快拿著玉子走,
[00:09:46.760 --> 00:09:47.760]  不要妨礙位置,
[00:09:47.760 --> 00:09:48.760]  因為玉子是你的,
[00:09:48.760 --> 00:09:52.760]  但猶太人的眼光這樣在安息日做工,
[00:09:52.760 --> 00:09:54.760]  做工是犯罪,
[00:09:54.760 --> 00:09:58.760]  他不喜歡耶穌,
[00:09:58.760 --> 00:10:00.760]  耶穌對他說,
[00:10:00.760 --> 00:10:03.760]  我天父作工直到現在,
[00:10:03.760 --> 00:10:04.760]  我也作工,
[00:10:04.760 --> 00:10:06.760]  猶太人就想殺了他,
[00:10:06.760 --> 00:10:09.760]  因為他不單止破壞安息日,
[00:10:09.760 --> 00:10:13.760]  甚至稱神為自己的父,
[00:10:13.760 --> 00:10:14.760]  耶穌這樣說,
[00:10:14.760 --> 00:10:17.760]  其實就將他自己變成神,
[00:10:17.760 --> 00:10:19.760]  我與父緣為一,
[00:10:19.760 --> 00:10:20.760]  這樣的意思,
[00:10:20.760 --> 00:10:22.760]  猶太人說這樣褻瀆,
[00:10:22.760 --> 00:10:24.760]  這樣就要殺了,
[00:10:24.760 --> 00:10:27.760]  耶穌就跟我們解釋,
[00:10:27.760 --> 00:10:34.760]  第21至29節,
[00:10:34.760 --> 00:10:35.760]  父如何叫死人復活,
[00:10:35.760 --> 00:10:36.760]  叫他們得生命,
[00:10:36.760 --> 00:10:37.760]  子即是我,
[00:10:37.760 --> 00:10:40.760]  也照樣隨我的意思叫人得生命,
[00:10:40.760 --> 00:10:42.760]  天父不審判人,
[00:10:42.760 --> 00:10:44.760]  將審判權柄交給子,
[00:10:44.760 --> 00:10:48.760]  我實實在在告訴你們,
[00:10:48.760 --> 00:10:51.760]  聽見我說有信那差我來的,
[00:10:51.760 --> 00:10:53.760]  就有永生不被定罪,
[00:10:53.760 --> 00:10:56.760]  而且已經出死入生,
[00:10:56.760 --> 00:10:58.760]  我實實在在告訴你們,
[00:10:58.760 --> 00:11:01.760]  耶穌兩次實實在在告訴你們,
[00:11:01.760 --> 00:11:03.760]  如果我對朱先生說,
[00:11:03.760 --> 00:11:04.760]  我實實在在告訴你,
[00:11:04.760 --> 00:11:05.760]  我一會請你吃飯,
[00:11:05.760 --> 00:11:07.760]  你都會信,
[00:11:07.760 --> 00:11:09.760]  如果上帝跟你說兩次你信不信,
[00:11:09.760 --> 00:11:11.760]  你不信就不行,
[00:11:11.760 --> 00:11:14.760]  耶穌說,
[00:11:14.760 --> 00:11:16.760]  我實實在在告訴你們,
[00:11:16.760 --> 00:11:17.760]  事後相到,
[00:11:17.760 --> 00:11:18.760]  現在就是了,
[00:11:18.760 --> 00:11:21.760]  死人要聽見神兒子的聲音,
[00:11:21.760 --> 00:11:22.760]  聽見的人就要活了,
[00:11:22.760 --> 00:11:25.760]  就如父是生命的源頭,
[00:11:25.760 --> 00:11:28.760]  要讓他也使子成為生命的源頭,
[00:11:28.760 --> 00:11:32.760]  並且把執行審判的權柄賜給他,
[00:11:32.760 --> 00:11:33.760]  因為他是人子,
[00:11:33.760 --> 00:11:35.760]  你們不要把這事看為稀奇,
[00:11:35.760 --> 00:11:37.760]  因為時候將到,
[00:11:37.760 --> 00:11:39.760]  那時所有在墳墓裡的人,
[00:11:39.760 --> 00:11:41.760]  都要聽到他的聲音,
[00:11:41.760 --> 00:11:42.760]  並且要出來,
[00:11:42.760 --> 00:11:44.760]  行善的復活得生命,
[00:11:44.760 --> 00:11:46.760]  作惡的復活被定罪。
[00:11:46.760 --> 00:11:48.760]  這班猶太人很想殺耶穌,
[00:11:48.760 --> 00:11:50.760]  耶穌說,
[00:11:50.760 --> 00:11:53.760]  我來這裡是上帝差我來,
[00:11:53.760 --> 00:11:55.760]  上帝不止差我來這裡,
[00:11:55.760 --> 00:11:59.760]  將來所有人都要復活,
[00:11:59.760 --> 00:12:01.760]  而且我要審判,
[00:12:01.760 --> 00:12:02.760]  你們有沒有留意到,
[00:12:02.760 --> 00:12:04.760]  好人復活就去哪兒?
[00:12:04.760 --> 00:12:06.760]  得生命上天堂,
[00:12:06.760 --> 00:12:08.760]  壞人復活就落地獄,
[00:12:08.760 --> 00:12:09.760]  但也有身體,
[00:12:09.760 --> 00:12:10.760]  也是復活的,
[00:12:10.760 --> 00:12:11.760]  即是說,
[00:12:11.760 --> 00:12:12.760]  如果你不信耶穌,
[00:12:12.760 --> 00:12:13.760]  將來你落地獄,
[00:12:13.760 --> 00:12:15.760]  不是靈飄來飄去的,
[00:12:15.760 --> 00:12:17.760]  是有個復活的身體落去,
[00:12:17.760 --> 00:12:18.760]  有沒有想到這個問題?
[00:12:18.760 --> 00:12:20.760]  這是很現實的。
[00:12:20.760 --> 00:12:24.760]  我們在這裡經文,
[00:12:24.760 --> 00:12:27.760]  所以剛才江穆斯讀下面那段,
[00:12:27.760 --> 00:12:29.760]  其實很有意思的,
[00:12:29.760 --> 00:12:30.760]  我現在回想,
[00:12:30.760 --> 00:12:32.760]  如果我下次講到,
[00:12:32.760 --> 00:12:33.760]  我會加上那幾節,
[00:12:33.760 --> 00:12:35.760]  第十六節到第十八節,
[00:12:35.760 --> 00:12:37.760]  但是如果我加到二十九節,
[00:12:37.760 --> 00:12:38.760]  可能太長,
[00:12:38.760 --> 00:12:39.760]  有些教會不喜歡,
[00:12:39.760 --> 00:12:43.760]  但是其實神跡後面那段話,
[00:12:43.760 --> 00:12:45.760]  才是最重要的。
[00:12:45.760 --> 00:12:47.760]  我們反思三個問題,
[00:12:47.760 --> 00:12:50.760]  第一,
[00:12:50.760 --> 00:12:53.760]  幾百人在「不是大破」的詞裡,
[00:12:53.760 --> 00:12:55.760]  為什麼耶穌要治一個?
[00:12:55.760 --> 00:12:58.760]  為什麼不將所有的人都治好?
[00:12:58.760 --> 00:12:59.760]  是不是?
[00:12:59.760 --> 00:13:03.760]  如果你是做醫護界的病人,
[00:13:03.760 --> 00:13:04.760]  你最好就治好他們,
[00:13:04.760 --> 00:13:06.760]  為什麼要治一個這麼有趣的呢?
[00:13:06.760 --> 00:13:07.760]  第二,
[00:13:07.760 --> 00:13:10.760]  耶穌治這個人的目的是什麼?
[00:13:10.760 --> 00:13:13.760]  耶穌治你的目的是什麼?
[00:13:13.760 --> 00:13:14.760]  第三,
[00:13:14.760 --> 00:13:18.760]  這個神跡對你和我有什麼啟發?
[00:13:18.760 --> 00:13:22.760]  應用上帝今天透過這個神跡,
[00:13:22.760 --> 00:13:24.760]  這段經文,
[00:13:24.760 --> 00:13:27.760]  究竟想你和我學了什麼?
[00:13:27.760 --> 00:13:29.760]  因為羅莫斯什麼都學不到,
[00:13:29.760 --> 00:13:32.760]  那就不太好了,
[00:13:32.760 --> 00:13:35.760]  但我相信大家應該學到東西的,
[00:13:35.760 --> 00:13:39.760]  我們來看看這三個問題,
[00:13:39.760 --> 00:13:40.760]  第一,
[00:13:40.760 --> 00:13:43.760]  為什麼耶穌要治這個人?
[00:13:43.760 --> 00:13:45.760]  這個神跡,
[00:13:45.760 --> 00:13:46.760]  我剛才講過,
[00:13:46.760 --> 00:13:48.760]  英文叫Sign,
[00:13:48.760 --> 00:13:50.760]  即是一個記號,
[00:13:50.760 --> 00:13:52.760]  一個預示,
[00:13:52.760 --> 00:13:57.760]  預示即將完成的救恩和世界的更新,
[00:13:57.760 --> 00:13:59.760]  猶太長官想殺他,
[00:13:59.760 --> 00:14:00.760]  耶穌就解釋,
[00:14:00.760 --> 00:14:01.760]  喂,
[00:14:01.760 --> 00:14:02.760]  我何止做這個神跡,
[00:14:02.760 --> 00:14:04.760]  我將來要審判這個世界,
[00:14:04.760 --> 00:14:07.760]  整個世界都要拆了重頭再來,
[00:14:13.760 --> 00:14:16.760]  將來的新天新地,
[00:14:16.760 --> 00:14:20.760]  在啟示錄21節就講得很清楚,
[00:14:20.760 --> 00:14:22.760]  亦都是司徒約翰寫的,
[00:14:22.760 --> 00:14:24.760]  他寫完約翰福音就寫啟示錄,
[00:14:24.760 --> 00:14:26.760]  就是過了一段時間,
[00:14:26.760 --> 00:14:28.760]  他說我又看見一個新天新地,
[00:14:28.760 --> 00:14:31.760]  因為先前的天地都過去了,
[00:14:31.760 --> 00:14:34.760]  我聽見有大聲音從寶座那裏發出來說,
[00:14:34.760 --> 00:14:36.760]  看那神的障目在人間,
[00:14:36.760 --> 00:14:37.760]  他要與人同住,
[00:14:37.760 --> 00:14:39.760]  他們要作他的指紋,
[00:14:39.760 --> 00:14:42.760]  神要親自與他們同在,
[00:14:42.760 --> 00:14:43.760]  要作他們的神,
[00:14:43.760 --> 00:14:46.760]  神要抹去他們一切的眼淚,
[00:14:46.760 --> 00:14:47.760]  不再有死亡,
[00:14:47.760 --> 00:14:49.760]  也不再有悲哀哭號痛苦,
[00:14:49.760 --> 00:14:51.760]  因為先前的事都過去了,
[00:14:51.760 --> 00:14:53.760]  在寶座上的那一位說,
[00:14:53.760 --> 00:14:55.760]  看那我把一切都更生了,
[00:14:55.760 --> 00:14:59.760]  我要把生命的泉水白白賜給口渴的人學,
[00:14:59.760 --> 00:15:04.760]  這個神跡雖然只是做一個人,
[00:15:04.760 --> 00:15:06.760]  但這個人就是一個記號,
[00:15:06.760 --> 00:15:07.760]  一個路標,
[00:15:07.760 --> 00:15:12.760]  指導將來上帝會處理整個世界,
[00:15:12.760 --> 00:15:13.760]  有新天新地,
[00:15:13.760 --> 00:15:18.760]  所以我們基督徒不能將這個世界變成完美,
[00:15:18.760 --> 00:15:21.760]  我們的任務不是叫這個世界變成完美,
[00:15:21.760 --> 00:15:26.760]  我們的任務就是要促進耶穌基督回來,
[00:15:26.760 --> 00:15:29.760]  我們的任務就是求耶穌基督早些回來,
[00:15:29.760 --> 00:15:32.760]  以至由祂處理這個世界,
[00:15:32.760 --> 00:15:37.760]  聖經有沒有教我們要求耶穌基督早些回來?
[00:15:37.760 --> 00:15:38.760]  有,
[00:15:38.760 --> 00:15:41.760]  彼得後書講得很清楚,
[00:15:41.760 --> 00:15:44.760]  彼得後書是彼得臨死前寫,
[00:15:44.760 --> 00:15:46.760]  他怎樣說呢?
[00:15:46.760 --> 00:15:49.760]  主決不擔言他的應許,
[00:15:49.760 --> 00:15:51.760]  好像有些人以為他是擔言一樣,
[00:15:51.760 --> 00:15:54.760]  其實他是寬容你們,
[00:15:54.760 --> 00:15:56.760]  不願一人滅亡,
[00:15:56.760 --> 00:15:58.760]  卻願人人都悔改,
[00:15:58.760 --> 00:16:01.760]  但主的日子必要像賊一樣來到,
[00:16:01.760 --> 00:16:05.760]  在那日天必均然一聲消失,
[00:16:05.760 --> 00:16:08.760]  所有元素都因烈火而融化,
[00:16:08.760 --> 00:16:11.760]  地上和地上所有的都要被燒毀,
[00:16:11.760 --> 00:16:14.760]  這一切既然都要這樣融化,
[00:16:14.760 --> 00:16:19.760]  你們應當怎樣為人過著聖潔和敬虔的生活,
[00:16:19.760 --> 00:16:23.760]  並且等候並催促神的日子降臨呢?
[00:16:23.760 --> 00:16:26.760]  等候和催促,
[00:16:26.760 --> 00:16:27.760]  要怎樣做呢?
[00:16:27.760 --> 00:16:29.760]  在等候催促裏面,
[00:16:29.760 --> 00:16:32.760]  所以親愛的,你們既然預先知道了,
[00:16:32.760 --> 00:16:36.760]  就要謹慎免得受惡人的錯誤引導,
[00:16:36.760 --> 00:16:39.760]  就從自己堅固的地步上墮落,
[00:16:39.760 --> 00:16:44.760]  你要從堅固的地步上墜落,
[00:16:44.760 --> 00:16:46.760]  你卻要在我們的主,
[00:16:46.760 --> 00:16:50.760]  救主耶穌基督的恩典和知識上長進。
[00:16:50.760 --> 00:16:52.760]  我留意到,
[00:16:52.760 --> 00:16:54.760]  他這裏說我們怎樣等候,
[00:16:54.760 --> 00:16:59.760]  其實聖經教導我們,
[00:16:59.760 --> 00:17:03.760]  要特別留意就是在神的話語裏面學習,
[00:17:03.760 --> 00:17:06.760]  知識和恩典上長進,
[00:17:06.760 --> 00:17:08.760]  知識就是在聖經裏面學習,
[00:17:08.760 --> 00:17:10.760]  所以為何我們教會很好,
[00:17:10.760 --> 00:17:13.760]  又有讀經,又有門訓,
[00:17:13.760 --> 00:17:16.760]  這些全部都叫我們學習神的知識,
[00:17:16.760 --> 00:17:18.760]  恩典就是經歷,
[00:17:18.760 --> 00:17:20.760]  你神的恩典你經歷到,
[00:17:20.760 --> 00:17:24.760]  你的知識在你的恩典上經歷神,
[00:17:24.760 --> 00:17:26.760]  我最近寫了一篇文章,
[00:17:26.760 --> 00:17:28.760]  講到愛情,
[00:17:28.760 --> 00:17:33.760]  我怎樣開始愛情呢?
[00:17:33.760 --> 00:17:34.760]  是透過寫信的,
[00:17:34.760 --> 00:17:36.760]  和我的情人,現在還有我太太,
[00:17:36.760 --> 00:17:39.760]  寫信的時候我在加拿大北部工作,
[00:17:39.760 --> 00:17:41.760]  她在南部,沒有電郵,
[00:17:41.760 --> 00:17:44.760]  一封信是一個星期才寄到,
[00:17:44.760 --> 00:17:46.760]  寫一封又一個星期才去到,
[00:17:46.760 --> 00:17:49.760]  我和上帝談戀愛就看聖經,
[00:17:49.760 --> 00:17:52.760]  上帝的聖經就是情信,
[00:17:52.760 --> 00:17:55.760]  你越看就越覺得上帝越可愛,
[00:17:55.760 --> 00:17:56.760]  越看就越想愛他,
[00:17:56.760 --> 00:17:58.760]  這裏就告訴我,
[00:17:58.760 --> 00:18:01.760]  在面對末世的時候,
[00:18:01.760 --> 00:18:03.760]  很多錯謬的引導,
[00:18:03.760 --> 00:18:06.760]  很多魔鬼用這個話語,
[00:18:06.760 --> 00:18:09.760]  引導你離開錯誤,
[00:18:09.760 --> 00:18:10.760]  你知不知道,
[00:18:10.760 --> 00:18:12.760]  在落後地方宣教時,
[00:18:12.760 --> 00:18:16.760]  留意魔鬼做很多鬼上身,
[00:18:16.760 --> 00:18:17.760]  很多邪靈,
[00:18:17.760 --> 00:18:19.760]  但在現代社會,
[00:18:19.760 --> 00:18:20.760]  在香港,
[00:18:20.760 --> 00:18:21.760]  人們不信有鬼,
[00:18:21.760 --> 00:18:23.760]  魔鬼就不用鬼來搞他們,
[00:18:23.760 --> 00:18:24.760]  因為他不信就對了,
[00:18:24.760 --> 00:18:26.760]  鬼是有的,
[00:18:26.760 --> 00:18:27.760]  不過你不信,
[00:18:27.760 --> 00:18:28.760]  魔鬼就不搞你,
[00:18:28.760 --> 00:18:31.760]  但他用些錯謀的東西,
[00:18:31.760 --> 00:18:33.760]  你自己想錯了,
[00:18:33.760 --> 00:18:35.760]  所以我們很多時候,
[00:18:35.760 --> 00:18:36.760]  人們離經半道,
[00:18:36.760 --> 00:18:38.760]  就是因為沒有好好遵守神的話語,
[00:18:38.760 --> 00:18:41.760]  這裏就教你在耶穌基督的恩典,
[00:18:41.760 --> 00:18:45.760]  和知識上來長進,
[00:18:45.760 --> 00:18:48.760]  所以耶穌為何不治那麼多人,
[00:18:48.760 --> 00:18:49.760]  只治一個呢?
[00:18:49.760 --> 00:18:50.760]  將來有一天,
[00:18:50.760 --> 00:18:52.760]  耶穌就會治所有人,
[00:18:52.760 --> 00:18:54.760]  在新天生地裏全部都好,
[00:18:54.760 --> 00:18:59.760]  不過現在這個是一個指引,
[00:18:59.760 --> 00:19:03.760]  耶穌治這個人的目的是什麼呢?
[00:19:03.760 --> 00:19:05.760]  耶穌今天去那裏,
[00:19:05.760 --> 00:19:06.760]  不是路經那裏,
[00:19:06.760 --> 00:19:08.760]  是專登去那裏,
[00:19:08.760 --> 00:19:09.760]  專登去那裏找這個人,
[00:19:09.760 --> 00:19:11.760]  找一個他不認識他的人,
[00:19:11.760 --> 00:19:12.760]  去治好他,
[00:19:12.760 --> 00:19:15.760]  他就問他一個問題,你要痊癒嗎?
[00:19:15.760 --> 00:19:17.760]  你會覺得奇怪,
[00:19:17.760 --> 00:19:18.760]  為何要問這個問題,
[00:19:18.760 --> 00:19:19.760]  好像多餘,
[00:19:19.760 --> 00:19:21.760]  因為誰不想痊癒呢?
[00:19:21.760 --> 00:19:23.760]  其實不是,
[00:19:23.760 --> 00:19:24.760]  很多人都不想痊癒,
[00:19:24.760 --> 00:19:26.760]  我們大人信耶穌,
[00:19:26.760 --> 00:19:28.760]  耶穌能夠醫治你心靈的創傷,
[00:19:28.760 --> 00:19:30.760]  耶穌能夠醫治你身體的創傷,
[00:19:30.760 --> 00:19:32.760]  耶穌能夠為你開路,
[00:19:32.760 --> 00:19:34.760]  他不想得罪醫治,
[00:19:34.760 --> 00:19:36.760]  很多人不信的原因,
[00:19:36.760 --> 00:19:39.760]  就好像病人坐在那裏,
[00:19:39.760 --> 00:19:41.760]  二千年前的病人想得罪醫治,
[00:19:41.760 --> 00:19:43.760]  很多時候我們不想得罪醫治,
[00:19:43.760 --> 00:19:45.760]  我們要想想,
[00:19:45.760 --> 00:19:50.760]  我們傳福音首先要問清楚這個問題,
