
[00:00:00.000 --> 00:00:01.760]  好的 姐妹好
[00:02:58.500 --> 00:03:02.900]  首先他們假裝好意要和他們一起建造
[00:03:02.900 --> 00:03:06.500]  這裡說到猶大和變雅敏的敵人
[00:03:06.500 --> 00:03:08.700]  聽到他們要重建聖殿
[00:03:08.700 --> 00:03:12.900]  就走來和所羅巴伯和族長說
[00:03:12.900 --> 00:03:15.900]  「不如讓我們和你們一起建造吧」
[00:03:15.900 --> 00:03:20.100]  「因為我們也像你們那樣尋求你們的神」
[00:03:20.100 --> 00:03:21.900]  「自從亞述王以撒哈頓」
[00:03:21.900 --> 00:03:23.900]  「將我們帶到這裡的日子以來」
[00:03:23.900 --> 00:03:26.900]  「我們一直都向他獻祭」
[00:03:26.900 --> 00:03:30.500]  這些所謂猶大和變雅敏的敵人
[00:03:30.500 --> 00:03:35.300]  其實是指猶太人所面對的敵人
[00:03:35.300 --> 00:03:39.500]  這群人其實就是亞述王
[00:03:39.500 --> 00:03:44.100]  當年在巴比倫等地方
[00:03:44.100 --> 00:03:47.100]  遷徙來撒瑪利亞的
[00:03:47.100 --> 00:03:48.700]  那些是外邦人
[00:03:48.700 --> 00:03:50.700]  所以這些外邦人
[00:03:50.700 --> 00:03:54.700]  他們根本不樂意看到猶太人在故土復興
[00:03:54.700 --> 00:03:58.300]  所以他們就成為猶太人的敵人
[00:03:58.300 --> 00:04:01.300]  他們說「讓我們和你們一起建造吧」
[00:04:01.300 --> 00:04:02.900]  不是真的這麼好心
[00:04:02.900 --> 00:04:05.300]  而是他們想進來
[00:04:05.300 --> 00:04:08.300]  然後在當中做些手腳
[00:04:08.300 --> 00:04:11.300]  去窒礙整個工程的進行
[00:04:11.300 --> 00:04:13.300]  所以你看到他們
[00:04:13.300 --> 00:04:17.300]  就算他們說他們和他們信同一個神
[00:04:17.300 --> 00:04:19.900]  但其實他們也不說是我們的神
[00:04:19.900 --> 00:04:21.700]  他們說是你們的神
[00:04:21.700 --> 00:04:23.300]  尋求你們的神
[00:04:23.300 --> 00:04:25.700]  其實這群猶太人的敵人
[00:04:25.700 --> 00:04:27.300]  他們是信很多神的
[00:04:27.300 --> 00:04:28.700]  拜很多神的
[00:04:28.700 --> 00:04:30.900]  耶和華只是其中一個
[00:04:30.900 --> 00:04:34.900]  所以我們都一直向耶和華獻祭
[00:04:34.900 --> 00:04:38.100]  其實他們向耶和華獻祭之時
[00:04:38.100 --> 00:04:40.100]  又向其他很多的神獻祭
[00:04:40.100 --> 00:04:42.100]  所以根本不是一心一意
[00:04:42.100 --> 00:04:45.900]  去相信真誠耶和華的那群人
[00:04:45.900 --> 00:04:48.300]  所以他們第一樣就是假裝好心
[00:04:48.300 --> 00:04:50.700]  想混進來去搞破壞
[00:04:50.700 --> 00:04:53.300]  這個就是他們用的第一個手段
[00:04:53.300 --> 00:04:54.700]  第二個手段就是
[00:04:54.700 --> 00:04:57.700]  他們要令到猶太人的手發軟
[00:04:57.700 --> 00:05:01.700]  並且加以擾亂他們
[00:05:01.700 --> 00:05:05.700]  這些人他們想盡一切的所能
[00:05:05.700 --> 00:05:09.100]  令到猶太人在重建聖殿這件事上
[00:05:09.100 --> 00:05:12.100]  他們沮喪、灰心喪志
[00:05:12.100 --> 00:05:15.700]  這裡有一個動詞值得注意的
[00:05:15.700 --> 00:05:17.700]  就是「驚擾」這個字
[00:05:17.700 --> 00:05:20.100]  這裡說驚擾他們
[00:05:20.100 --> 00:05:22.900]  在原文的時態這個詞
[00:05:22.900 --> 00:05:26.500]  是一個經常性將來的時式
[00:05:26.500 --> 00:05:30.300]  是表示從開始到未來
[00:05:30.300 --> 00:05:33.100]  都一直有這樣的行動
[00:05:33.100 --> 00:05:38.100]  即是說猶太人一直受到他們的驚擾
[00:05:38.100 --> 00:05:40.900]  他們覺得很困擾、很驚慌
[00:05:40.900 --> 00:05:44.900]  維持一段很長的時間
[00:05:44.900 --> 00:05:48.700]  第三個方法就是他們賄賂一些謀士
[00:05:48.700 --> 00:05:50.900]  去敗壞建造的工程
[00:05:50.900 --> 00:05:53.500]  以及去延宕這個工程
[00:05:53.500 --> 00:05:56.900]  這裡說在波斯王古烈的日子
[00:05:56.900 --> 00:06:00.700]  直到波斯王大利烏在位的時候
[00:06:00.700 --> 00:06:04.500]  常常賄賣參謀去抵擋猶太人
[00:06:04.500 --> 00:06:06.300]  這裡你可以看到
[00:06:06.300 --> 00:06:09.500]  古烈是波斯國的第一個皇帝
[00:06:09.500 --> 00:06:13.500]  到大利烏的時候已經是第二個皇帝
[00:06:13.500 --> 00:06:16.300]  在這個過程裡面
[00:06:16.300 --> 00:06:21.100]  由古烈在主持五三八年下詔書
[00:06:21.100 --> 00:06:24.500]  讓猶太人回歸、建殿、繼起
[00:06:24.500 --> 00:06:26.500]  到主持五二二年
[00:06:26.500 --> 00:06:30.900]  大利烏接續為波斯王第二位的國王的時候
[00:06:30.900 --> 00:06:34.300]  其實相差已經有16年的時間
[00:06:34.300 --> 00:06:36.900]  所以就是說在16年的時間裡面
[00:06:36.900 --> 00:06:38.500]  他們一直在做一些事情
[00:06:38.500 --> 00:06:41.100]  收買一些謀士
[00:06:41.100 --> 00:06:42.500]  收買這些謀士
[00:06:42.500 --> 00:06:45.300]  其實這些謀士是一些國策的顧問
[00:06:45.300 --> 00:06:51.100]  他們收買他們就是為了破壞他們建殿的工程
[00:06:51.100 --> 00:06:56.300]  以及影響波斯王對重建耶路撒冷聖殿的決策
[00:06:56.300 --> 00:06:57.500]  所以因為這樣
[00:06:57.500 --> 00:07:02.700]  這個建殿的工程延遲了15年的時間
[00:07:02.700 --> 00:07:05.700]  第四個方法他們是利用一些權勢
[00:07:05.700 --> 00:07:09.300]  去威嚇和攔阻猶太人建殿
[00:07:09.300 --> 00:07:13.300]  這裡說到他們利用那些省長
[00:07:13.300 --> 00:07:16.300]  還有他們的同僚
[00:07:16.300 --> 00:07:20.100]  去阻嚇猶太人去建殿
[00:07:20.100 --> 00:07:26.100]  他們合謀向大利烏王呈上一個文件
[00:07:26.100 --> 00:07:30.100]  希望他來停止讓他們建殿
[00:07:30.100 --> 00:07:33.900]  這裡所說的阿發撒加人
[00:07:33.900 --> 00:07:38.300]  其實原文是指那些負責查案的督察
[00:07:38.300 --> 00:07:40.900]  他們有判罪的權柄
[00:07:40.900 --> 00:07:44.300]  這裡說到那些省長和他們的同僚
[00:07:44.300 --> 00:07:46.300]  還有查案的督察
[00:07:46.300 --> 00:07:52.300]  都一起去威嚇阻撓以色列人重建聖殿
[00:07:52.300 --> 00:07:55.500]  雖然以色列人面對著重重的困難
[00:07:55.500 --> 00:08:00.500]  但他們同時也經歷了上帝的幫助
[00:08:00.500 --> 00:08:02.500]  上帝怎樣幫助他們呢?
[00:08:02.500 --> 00:08:06.100]  首先上帝是藉著先知來幫助他們
[00:08:06.100 --> 00:08:09.700]  先知五章一節說
[00:08:09.700 --> 00:08:13.300]  哈該先知和撒加利亞先知
[00:08:13.300 --> 00:08:17.100]  都奉神的名向他們傳講信息
[00:08:17.100 --> 00:08:21.700]  哈該先知在大利烏王的第二年
[00:08:21.700 --> 00:08:28.700]  領受神的啟示向以色列人宣告
[00:08:28.700 --> 00:08:30.300]  他說什麼呢?
[00:08:30.300 --> 00:08:32.900]  哈該先知在哈該書中說
[00:08:32.900 --> 00:08:34.700]  「這殿宇仍然荒廢
[00:08:34.700 --> 00:08:38.700]  豈是你們住在有天花板的房屋的時候嗎?」
[00:08:38.700 --> 00:08:40.300]  為什麼他這樣說呢?
[00:08:40.300 --> 00:08:42.500]  是因為當時的以色列人
[00:08:42.500 --> 00:08:47.700]  因為難了就放棄了重建聖殿的託付
[00:08:47.700 --> 00:08:49.300]  他們就轉移目標
[00:08:49.300 --> 00:08:53.700]  沒辦法建聖殿了,不如建自己的房子吧
[00:08:53.700 --> 00:08:57.500]  每個人就走去建自己的家園
[00:08:57.500 --> 00:09:00.300]  因此聖殿荒涼了十五年
[00:09:00.300 --> 00:09:06.300]  直到所羅巴伯動功來重建聖殿為止
[00:09:06.300 --> 00:09:10.300]  這是哈該先知當時發出的警告
[00:09:10.300 --> 00:09:13.700]  以至後來他們重建聖殿
[00:09:13.700 --> 00:09:16.700]  同樣撒加利亞先知也奉神的名
[00:09:16.700 --> 00:09:19.500]  向猶太人傳講信息
[00:09:19.500 --> 00:09:24.300]  他的信息記載在撒加利亞書的經文裏面
[00:09:24.300 --> 00:09:29.300]  撒加利亞書一章裏記述
[00:09:29.300 --> 00:09:31.500]  「在大理烏王第二年的八月
[00:09:31.500 --> 00:09:37.900]  耶和華的華臨到亦多的孫子比利加的兒子撒加利亞先知說
[00:09:37.900 --> 00:09:40.900]  耶和華曾對你們的列祖大發烈怒
[00:09:40.900 --> 00:09:42.900]  所以你們要對眾民說
[00:09:42.900 --> 00:09:45.900]  萬軍的耶和華如這樣說
[00:09:45.900 --> 00:09:47.500]  你們要轉向我
[00:09:47.500 --> 00:09:49.900]  我就必轉向你們」
[00:09:49.900 --> 00:09:55.300]  在這裏 神要撒加利亞向他們宣告信息
[00:09:55.300 --> 00:10:00.500]  從而警告他們要離棄他們的惡行惡道
[00:10:00.500 --> 00:10:02.700]  轉向神
[00:10:02.700 --> 00:10:06.500]  另外在撒加利亞書四章裏
[00:10:06.500 --> 00:10:10.700]  耶和華的話亦再次臨到先知撒加利亞
[00:10:10.700 --> 00:10:14.700]  「所羅巴伯的手奠納了這殿的根基
[00:10:14.700 --> 00:10:17.300]  他的手亦必完成這功
[00:10:17.300 --> 00:10:19.700]  這樣你就知道萬軍的耶和華
[00:10:19.700 --> 00:10:22.100]  差遣了我到你們這裏來
[00:10:22.100 --> 00:10:25.900]  誰藐視這日子 以為所做的是小事呢?
[00:10:25.900 --> 00:10:29.500]  你們看見所羅巴伯手裏拿著擦鎚
[00:10:29.500 --> 00:10:31.100]  就必歡喜」
[00:10:31.100 --> 00:10:34.700]  在這裏 耶和華要透過撒加利亞先知
[00:10:34.700 --> 00:10:39.500]  去肯定所羅巴伯和大祭司耶穌
[00:10:39.500 --> 00:10:41.500]  是上帝差遣他們
[00:10:41.500 --> 00:10:44.700]  去帶領他們建殿的領袖
[00:10:44.700 --> 00:10:50.500]  從而激發以色列人齊心去重建聖殿
[00:10:50.500 --> 00:10:58.100]  先知們不僅向以色列人宣告神的啟示
[00:10:58.100 --> 00:11:03.300]  他們亦透過自己親身的同在和支持
[00:11:03.300 --> 00:11:09.500]  讓他們看見上帝的幫助仍然臨到以色列人
[00:11:09.500 --> 00:11:12.100]  第二個上帝用的方法
[00:11:12.100 --> 00:11:16.900]  幫助以色列人的方法就是藉著領袖的親身參與
[00:11:16.900 --> 00:11:19.500]  經文五章二節講到
[00:11:19.500 --> 00:11:22.100]  撒拉鐵的兒子所羅巴伯
[00:11:22.100 --> 00:11:26.100]  還有約撒達的兒子耶穌也都起來
[00:11:26.100 --> 00:11:30.100]  他們是當時兩個主要的領袖
[00:11:30.100 --> 00:11:33.300]  上帝藉著這些領袖的榜樣
[00:11:33.300 --> 00:11:35.300]  親身參與其中
[00:11:35.300 --> 00:11:42.500]  讓他們看見上帝的幫助從來沒有離開他們
[00:11:42.500 --> 00:11:43.500]  第三方面
[00:11:43.500 --> 00:11:48.700]  上帝的幫助是凸顯在他自己親自的看顧
[00:11:48.700 --> 00:11:51.300]  在五章五節講到
[00:11:51.300 --> 00:11:54.700]  神的眼目看顧猶太人的長老
[00:11:54.700 --> 00:11:56.100]  以至那些總督
[00:11:56.100 --> 00:12:00.300]  他們都沒有辦法阻止他們建築
[00:12:00.300 --> 00:12:06.700]  神親自的看顧成為猶太人的幫助
[00:12:06.700 --> 00:12:08.300]  最後
[00:12:08.300 --> 00:12:11.300]  神是藉著掌管君王的心
[00:12:11.300 --> 00:12:13.700]  來彰顯祂的幫助
[00:12:13.700 --> 00:12:15.300]  我們有一句話
[00:12:15.300 --> 00:12:17.300]  「一朝天子一朝臣」
[00:12:17.300 --> 00:12:20.300]  以色列人能夠回歸重建聖殿
[00:12:20.300 --> 00:12:25.300]  是由波斯王第一位皇帝古列下詔書開始
[00:12:25.300 --> 00:12:28.500]  但是當大理烏王繼任之後
[00:12:28.500 --> 00:12:31.900]  其實他可以逆轉這一切
[00:12:31.900 --> 00:12:33.900]  但是我們看到
[00:12:33.900 --> 00:12:37.300]  大理烏王對以色列人建殿
[00:12:37.300 --> 00:12:39.100]  都是很大的支持
[00:12:39.100 --> 00:12:41.100]  他下了一道命令
[00:12:41.100 --> 00:12:44.700]  他不准以色列人的敵人
[00:12:44.700 --> 00:12:47.700]  干涉建殿的工程
[00:12:47.700 --> 00:12:50.300]  他要他們遠離那裡
[00:12:50.300 --> 00:12:54.700]  不要干涉神的工程
[00:12:54.700 --> 00:12:58.500]  並且他下令要那些人
[00:12:58.500 --> 00:13:01.900]  包括那些省長、他們的同僚等等
[00:13:01.900 --> 00:13:06.900]  要他們協助猶太人的長老重建神的殿
[00:13:06.900 --> 00:13:09.300]  而且還要那些人
[00:13:09.300 --> 00:13:12.900]  在皇父的稅收裡面撥出充足的經費
[00:13:12.900 --> 00:13:15.500]  去幫助他們的工程
[00:13:15.500 --> 00:13:17.300]  免得他們停頓下來
[00:13:17.300 --> 00:13:20.900]  而且還要天天供應他們所需要的
[00:13:20.900 --> 00:13:23.100]  一點都不可以疏忽
[00:13:23.100 --> 00:13:25.100]  最後大理烏王他更說
[00:13:25.100 --> 00:13:27.500]  如果誰敢更改這個命令
[00:13:27.500 --> 00:13:31.100]  就要在他的房屋裡面拆一條樑木
[00:13:31.100 --> 00:13:33.300]  將它掛起釘在木上
[00:13:33.300 --> 00:13:36.100]  又使他的房屋成為糞堆
[00:13:36.100 --> 00:13:40.500]  可見這是一個很大的刑罰
[00:13:40.500 --> 00:13:42.100]  大理烏王他自己也說
[00:13:42.100 --> 00:13:48.100]  我大理烏下令必須徹底遵行這道命令
[00:13:48.100 --> 00:13:50.500]  所以到了他在位的第六年
[00:13:50.500 --> 00:13:56.900]  亞達月的初三日聖殿就能夠重新建立起來
[00:13:56.900 --> 00:14:00.300]  可見上帝藉著掌管君王的心
[00:14:00.300 --> 00:14:04.500]  來顯明他對以色列人的幫助
[00:14:04.500 --> 00:14:07.100]  我們看完這一段經文
[00:14:07.100 --> 00:14:11.500]  這一段經文今天給我們有什麼學習呢?
[00:14:11.500 --> 00:14:16.500]  我們看到在他們復興的路上是有困難的
[00:14:16.500 --> 00:14:20.300]  好像以色列人在重建聖殿的過程裡面
[00:14:20.300 --> 00:14:21.500]  也是有困難的
[00:14:21.500 --> 00:14:23.300]  同樣我們也會是
[00:14:23.300 --> 00:14:26.900]  因為撒旦不會喜歡人去愛神
[00:14:26.900 --> 00:14:30.700]  也不喜歡看到一切人愛神的行動
[00:14:30.700 --> 00:14:33.500]  所以他一定不會放過我們
[00:14:33.500 --> 00:14:35.900]  第二就是我們要警醒
[00:14:35.900 --> 00:14:39.300]  要懂得分辨敵人、朋友
[00:14:39.300 --> 00:14:42.900]  所羅巴伯和耶穌和其餘的族長
[00:14:42.900 --> 00:14:46.500]  他們對那些假好意來幫助他們的人
[00:14:46.500 --> 00:14:48.100]  他們也很清楚
[00:14:48.100 --> 00:14:52.500]  你們不能夠和我們一起建築神的殿
[00:14:52.500 --> 00:14:56.100]  其實今天我們面對的社會世界也一樣
[00:14:56.100 --> 00:14:59.500]  有很多人打著基督徒的名號
[00:14:59.500 --> 00:15:01.100]  但是他們所做的
[00:15:01.100 --> 00:15:03.900]  他們行出來的卻是敵基督
[00:15:03.900 --> 00:15:05.900]  所以我們自己也要分清
[00:15:05.900 --> 00:15:11.300]  哪些是真正的朋友或者敵人
[00:15:11.300 --> 00:15:15.100]  第三我們要體貼上帝的心意
[00:15:15.100 --> 00:15:19.700]  神藉著哈戈先知和撒加利亞兩位先知
[00:15:19.700 --> 00:15:23.700]  將他們的心意清楚地啟示出來
[00:15:23.700 --> 00:15:28.700]  以致以色列人能夠重新領受上帝的心意
[00:15:28.700 --> 00:15:30.300]  然後重建聖殿
[00:15:30.300 --> 00:15:32.100]  同樣我們今天也是
[00:15:32.100 --> 00:15:34.700]  我們有很多事情影響我們
[00:15:34.700 --> 00:15:37.500]  但是我們要對準上帝的心意
[00:15:37.500 --> 00:15:43.500]  以致我們才不會輕易被撒旦引誘開
[00:15:43.500 --> 00:15:46.300]  第四我們要倚靠上帝
[00:15:46.300 --> 00:15:50.700]  正如以色列人他們都經歷上帝的幫助
[00:15:50.700 --> 00:15:53.700]  今天我們面對著很多事情
[00:15:53.700 --> 00:15:55.500]  很多的任務
[00:15:55.500 --> 00:15:57.900]  我們都不能夠靠自己的力量
[00:15:57.900 --> 00:16:00.700]  我們必須堅守神的教導
[00:16:00.700 --> 00:16:03.700]  我們要堅信神的應許
[00:16:03.700 --> 00:16:06.700]  信得過神的幫助和保守
[00:16:06.700 --> 00:16:10.700]  然後我們就要專心地跟隨神的帶領
[00:16:10.700 --> 00:16:15.700]  唯有這樣我們才能夠勝過一切的困難
[00:16:15.700 --> 00:16:19.300]  彼得前書五章七節
[00:16:19.300 --> 00:16:25.500]  可以說是總結了我們剛才所看的四點的體會
[00:16:25.500 --> 00:16:27.300]  彼得這樣提醒我們
[00:16:27.300 --> 00:16:29.500]  你們要謹守警醒
[00:16:29.500 --> 00:16:31.300]  因為你們的仇敵魔鬼
[00:16:31.300 --> 00:16:34.500]  好像敲掉的獅子走來走去
[00:16:34.500 --> 00:16:36.500]  尋找可以吞吃的人
[00:16:36.500 --> 00:16:39.500]  你們要用堅強的信心抵擋它
[00:16:39.500 --> 00:16:44.500]  因為知道你們在世上的弟兄也經歷過同樣的苦難
[00:16:44.500 --> 00:16:48.500]  靖姐妹今天我們同樣要警醒、謹守
[00:16:48.500 --> 00:16:51.500]  今天我們都可能會面對著
[00:16:51.500 --> 00:16:54.500]  好像歷代的信徒一樣的苦難
[00:16:54.500 --> 00:16:57.500]  但我們憑信心靠著神
[00:16:57.500 --> 00:17:00.500]  可以去抵擋魔鬼一切的攻擊
[00:17:00.500 --> 00:17:07.500]  接著我們嘗試用很久以前的經文
[00:17:07.500 --> 00:17:09.500]  聖經的經文
[00:17:09.500 --> 00:17:12.500]  去用在我們今天的處境
[00:17:12.500 --> 00:17:14.500]  我們有什麼可以應用到呢?
[00:17:14.500 --> 00:17:16.500]  第一我們要不怕困難
[00:17:16.500 --> 00:17:18.500]  認清使命
[00:17:18.500 --> 00:17:21.500]  猶太人重建聖殿的過程
[00:17:21.500 --> 00:17:24.500]  他們面對著重重的困難
[00:17:24.500 --> 00:17:27.500]  今日香港的教會都是一樣
[00:17:27.500 --> 00:17:30.500]  無論是在外在的大環境
[00:17:30.500 --> 00:17:32.500]  或者是教會的內部
[00:17:32.500 --> 00:17:35.500]  我們都會有很多的艱難
[00:17:35.500 --> 00:17:37.500]  外部的困難
[00:17:37.500 --> 00:17:38.500]  好像現在的疫情
[00:17:38.500 --> 00:17:42.500]  影響到教會沒有辦法作實體的模樣
[00:17:42.500 --> 00:17:44.500]  我們敬拜都要在網上
[00:17:44.500 --> 00:17:50.500]  我們沒有辦法在實體的狀態下去收奉獻
[00:17:50.500 --> 00:17:54.500]  以致很多教會的奉獻收入也都大受影響
[00:17:54.500 --> 00:17:59.500]  內部我們都面對著靖姐妹生命的歷程
[00:17:59.500 --> 00:18:01.500]  屬靈的追求
[00:18:01.500 --> 00:18:05.500]  或者不同性格等等帶來的張力
[00:18:05.500 --> 00:18:08.500]  在模樣上也都不容易
[00:18:08.500 --> 00:18:12.500]  跟從神就一定要付代價
[00:18:12.500 --> 00:18:14.500]  如果不願意付代價的話
[00:18:14.500 --> 00:18:18.500]  我覺得我們倒不如就不要信
[00:18:18.500 --> 00:18:20.500]  基本上我們說信神
[00:18:20.500 --> 00:18:22.500]  但又不願意付代價的話
[00:18:22.500 --> 00:18:24.500]  基本上是不信
[00:18:24.500 --> 00:18:27.500]  或者我們只能稱為是假信徒
[00:18:27.500 --> 00:18:30.500]  但無論面對著什麼困難
[00:18:30.500 --> 00:18:34.500]  最重要的是我們每一個信徒和教會
[00:18:34.500 --> 00:18:38.500]  都要認清上帝給我們的使命是什麼
[00:18:38.500 --> 00:18:40.500]  然後認真地回應
[00:18:40.500 --> 00:18:44.500]  如果你說我都不清楚上帝給教會
[00:18:44.500 --> 00:18:46.500]  給我的使命是什麼
[00:18:46.500 --> 00:18:49.500]  我鼓勵你一會兒散會之後
[00:18:49.500 --> 00:18:51.500]  你馬上去報名參加
[00:18:51.500 --> 00:18:56.500]  我們下星期開始上的猜拳教育主日學
[00:18:56.500 --> 00:18:59.500]  我們現在都有六七個人報名了
[00:18:59.500 --> 00:19:07.500]  還有就是在上個月的七月五日
[00:19:07.500 --> 00:19:10.500]  我們的會友大會我們都公佈過
[00:19:10.500 --> 00:19:13.500]  我們會成立一個全因使命團
[00:19:13.500 --> 00:19:19.500]  這個團基本上好像是教會的一個靈魂
[00:19:19.500 --> 00:19:22.500]  因為它是負責策劃和推動
[00:19:22.500 --> 00:19:25.500]  整個教會一起來實踐
[00:19:25.500 --> 00:19:28.500]  上帝託付給我們的大使命
[00:19:28.500 --> 00:19:34.500]  我們這個使命團現在有幾位成員在當中
[00:19:34.500 --> 00:19:36.500]  兆芳是我們的團長
[00:19:36.500 --> 00:19:39.500]  我們在這個使命團下
[00:19:39.500 --> 00:19:42.500]  我們有四個主要的小組
[00:19:42.500 --> 00:19:46.500]  包括一個生命培育或者訓練的小組
[00:19:46.500 --> 00:19:49.500]  我們有偉雄是我們的執事會主席
[00:19:49.500 --> 00:19:51.500]  來帶領我們這個小組
[00:19:51.500 --> 00:19:54.500]  另外我們的團長兆芳
[00:19:54.500 --> 00:19:58.500]  也會主管這個行政事工組
[00:19:58.500 --> 00:20:02.500]  負責我們日常的行政運作
[00:20:02.500 --> 00:20:05.500]  另外我們在海外宣關組
[00:20:05.500 --> 00:20:08.500]  我們有彬彬姐妹來帶領我們
[00:20:08.500 --> 00:20:12.500]  負責策劃和推動一些海外的宣教事工
[00:20:12.500 --> 00:20:16.500]  另外我們有本地的城市宣關組
[00:20:16.500 --> 00:20:19.500]  我們有彬彬姐妹來帶領我們
[00:20:19.500 --> 00:20:22.500]  策劃和推動本地的宣教事工
[00:20:22.500 --> 00:20:26.500]  我希望我們彬彬姐妹為自己禱告
[00:20:26.500 --> 00:20:28.500]  也為這個使命團禱告
[00:20:28.500 --> 00:20:33.500]  因為我們的心願不是只有這幾個彬彬姐妹參與
[00:20:33.500 --> 00:20:36.500]  而是慢慢的我們每一個傳音堂的彬彬姐妹
[00:20:36.500 --> 00:20:39.500]  都能夠成為這個團的團員
[00:20:39.500 --> 00:20:42.500]  如果你在對某一方面特別有負擔
[00:20:42.500 --> 00:20:44.500]  我鼓勵你來找這些組長
[00:20:44.500 --> 00:20:46.500]  和他們一起來談
[00:20:46.500 --> 00:20:50.500]  甚至你成為我們的一些subcommittee
[00:20:50.500 --> 00:20:55.500]  我們一起在當中實踐大使命
[00:20:55.500 --> 00:21:02.500]  第二我們學習的是要上下一心共建神家
[00:21:02.500 --> 00:21:06.500]  尤大人他面對敵人不斷的攪擾
[00:21:06.500 --> 00:21:09.500]  幸好他們能夠同心合意上下一心
[00:21:09.500 --> 00:21:12.500]  以致他們沒有中敵人的圈套
[00:21:12.500 --> 00:21:15.500]  才可以向著目標邁進
[00:21:15.500 --> 00:21:18.500]  香港過去一年的經歷
[00:21:18.500 --> 00:21:21.500]  很多教會都受到很多的衝擊
[00:21:21.500 --> 00:21:23.500]  傳音堂也不例外
