
[00:00:00.000 --> 00:00:04.000]  好了,感恩節過去了,接著是什麼?
[00:06:33.000 --> 00:06:36.000]  沒有孩子 特別是沒有兒子
[00:06:36.000 --> 00:06:39.000]  是一件人生遺憾的事
[00:06:39.000 --> 00:06:42.000]  會產生很不必要的屈辱
[00:06:42.000 --> 00:06:48.000]  這樣 差了一樣東西
[00:06:48.000 --> 00:06:54.000]  有沒有影響到這對夫婦對神的敬畏和侍奉的心呢?
[00:06:54.000 --> 00:06:59.000]  從經文裡面我們可以看到是沒有
[00:06:59.000 --> 00:07:03.000]  這對夫婦仍然很謹慎地守律法
[00:07:03.000 --> 00:07:06.000]  很敬虔地侍奉神
[00:07:07.000 --> 00:07:12.000]  我們可以在這一點上去反省一下 去學習一下
[00:07:12.000 --> 00:07:16.000]  我們有沒有一些指示呢?
[00:07:16.000 --> 00:07:22.000]  或者我們說 我們的指示是什麼呢?
[00:07:22.000 --> 00:07:25.000]  我們只差了什麼 以致我們可以很釋放
[00:07:25.000 --> 00:07:28.000]  或者很用心去侍奉神呢?
[00:07:28.000 --> 00:07:31.000]  我們差了什麼 再有什麼
[00:07:31.000 --> 00:07:34.000]  我們就可以全心跟從神
[00:07:34.000 --> 00:07:37.000]  做一個敬虔的基督徒呢?
[00:07:37.000 --> 00:07:43.000]  指示差了什麼呢?
[00:07:43.000 --> 00:07:52.000]  是不是差了學位 成績 多個學位就好了
[00:07:52.000 --> 00:07:58.000]  或者有份更高的職位 更高薪的工作就好了
[00:07:58.000 --> 00:08:01.000]  更多的收入就好了 更多的現金就好了
[00:08:01.000 --> 00:08:05.000]  更多的股票就好了 多架車就好了
[00:08:05.000 --> 00:08:09.000]  更大間屋就好了 多點享受就好了
[00:08:09.000 --> 00:08:13.000]  多點假期就好了 多點娛樂就好了
[00:08:13.000 --> 00:08:16.000]  是不是差了這些呢?
[00:08:16.000 --> 00:08:21.000]  其實擁有剛才我說的這些東西
[00:08:21.000 --> 00:08:25.000]  其實本身不是一個罪惡 大家不要誤會
[00:08:25.000 --> 00:08:29.000]  不過如果你的心情只是放在這些東西裡面
[00:08:29.000 --> 00:08:32.000]  去追求這些東西 而另一方面
[00:08:32.000 --> 00:08:37.000]  你卻沒有時間放在屬靈的事物上
[00:08:37.000 --> 00:08:40.000]  那就有問題了
[00:08:40.000 --> 00:08:45.000]  我們都知道人的心靈空虛
[00:08:45.000 --> 00:08:52.000]  是不能夠用名利財物或者享受來填滿而得到滿足
[00:08:52.000 --> 00:08:58.000]  人的心靈空虛必須由屬靈的事情來填補
[00:08:58.000 --> 00:09:01.000]  才可以得到滿足
[00:09:01.000 --> 00:09:16.000]  我們只能夠有神和神的話語才可以滿足我們的心
[00:09:16.000 --> 00:09:25.000]  我們看看詩篇十六篇第十一節
[00:09:25.000 --> 00:09:28.000]  詩篇十六篇第十一節說
[00:09:28.000 --> 00:09:30.000]  你必將生命的道路指示我
[00:09:30.000 --> 00:09:33.000]  在你面前我有滿足的喜樂
[00:09:33.000 --> 00:09:36.000]  在你右手中有永遠的福樂
[00:09:36.000 --> 00:09:41.000]  在神那裡才可以有這個喜樂滿足
[00:09:41.000 --> 00:09:51.000]  前幾天我看到今期的全書
[00:09:52.000 --> 00:09:57.000]  裡面有一篇翻譯亞當斯J. Adams的文章
[00:09:57.000 --> 00:10:02.000]  裡面有一兩句說話我覺得很有意思
[00:10:02.000 --> 00:10:10.000]  作者亞當斯引述慕迪的生活片段
[00:10:10.000 --> 00:10:19.000]  他說慕迪在聖經內頁寫了一句這樣的說話
[00:10:20.000 --> 00:10:22.000]  這句說話是這樣的
[00:10:22.000 --> 00:10:30.000]  如果這本書沒有叫我遠離罪惡
[00:10:30.000 --> 00:10:34.000]  那就是罪惡叫我遠離這本書
[00:10:34.000 --> 00:10:38.000]  亞當斯自己就回應說
[00:10:38.000 --> 00:10:43.000]  如果聖經沒有使我拋棄愛世界的心
[00:10:43.000 --> 00:10:47.000]  聖經沒有叫我拋棄愛世界的心
[00:10:47.000 --> 00:10:51.000]  那就是愛世界的心叫我拋棄聖經
[00:10:51.000 --> 00:10:55.000]  我看完後覺得很有意思
[00:10:55.000 --> 00:10:57.000]  我的回應是怎樣呢
[00:10:57.000 --> 00:11:04.000]  我的回應是如果愛神的心不能蓋過我人生遺憾的事
[00:11:04.000 --> 00:11:08.000]  那人生遺憾的事就會蓋過我愛神的心
[00:11:08.000 --> 00:11:11.000]  同意嗎?
[00:11:11.000 --> 00:11:15.000]  或者可能亂了 再說一次
[00:11:18.000 --> 00:11:27.000]  如果我愛神的心不能蓋過我人生遺憾的事
[00:11:27.000 --> 00:11:32.000]  那人生遺憾的事就會蓋過我愛神的心
[00:11:32.000 --> 00:11:40.000]  大家靜心想想過往經歷是否這樣
[00:11:40.000 --> 00:11:43.000]  我相信大部份人都說是
[00:11:44.000 --> 00:11:50.000]  我們很多人一生為了一點遺憾的事就耿耿於懷
[00:11:50.000 --> 00:11:52.000]  一生不能夠喜樂
[00:11:52.000 --> 00:11:56.000]  以致連愛神的心都淡了
[00:11:56.000 --> 00:12:02.000]  我們要將愛神的心蓋過我們
[00:12:02.000 --> 00:12:05.000]  就算生命裏面有些遺憾的事
[00:12:05.000 --> 00:12:08.000]  不要再想 向前
[00:12:12.000 --> 00:12:15.000]  我鼓勵大家在神面前立志
[00:12:15.000 --> 00:12:19.000]  這一生雖然還欠缺一些東西
[00:12:19.000 --> 00:12:28.000]  但我仍不會積極侍奉奉獻和成長
[00:12:28.000 --> 00:12:31.000]  我們在神面前要立這個志
[00:12:31.000 --> 00:12:39.000]  我們看回路加福音一章八節
[00:12:40.000 --> 00:12:44.000]  撒加利亞按著班次在神面前供祭司的積分
[00:12:44.000 --> 00:12:47.000]  第九節 照祭司的規矩祭籤
[00:12:47.000 --> 00:12:49.000]  得盡主殿燒香
[00:12:49.000 --> 00:12:52.000]  為何要祭籤呢 即是抽籤
[00:12:52.000 --> 00:12:55.000]  為何要抽籤進入聖所燒香呢
[00:12:55.000 --> 00:13:03.000]  原來當時每一個祭司每年要在聖殿侍奉兩次
[00:13:03.000 --> 00:13:06.000]  每次為期一星期
[00:13:06.000 --> 00:13:09.000]  一年只有兩次機會
[00:13:09.000 --> 00:13:12.000]  這樣豈不是很多假期
[00:13:12.000 --> 00:13:20.000]  但這兩週的侍奉就很重要
[00:13:20.000 --> 00:13:29.000]  當時祭司是很多的
[00:13:29.000 --> 00:13:35.000]  很多祭司 每一班有二十四班
[00:13:35.000 --> 00:13:38.000]  每一班祭司大約有七至八百人
[00:13:39.000 --> 00:13:45.000]  二十四班合共有超過一萬八千 二萬左右的祭司
[00:13:45.000 --> 00:13:53.000]  祭司主要的工作就是獻祭或是幫助獻祭的工作
[00:13:53.000 --> 00:13:58.000]  其他打雜不是他們做 打雜是利美人做
[00:13:58.000 --> 00:14:02.000]  那麼多人 哪有那麼多工作呢
[00:14:02.000 --> 00:14:04.000]  問題就在這裡
[00:14:07.000 --> 00:14:12.000]  做祭司不要因為沒有工作就懶散放下
[00:14:12.000 --> 00:14:16.000]  全都放棄 或者很不知所措
[00:14:16.000 --> 00:14:22.000]  要打醒十二的精神 敬虔度日
[00:14:22.000 --> 00:14:24.000]  因為到你侍奉那天
[00:14:24.000 --> 00:14:27.000]  如果你進入主的殿不潔淨
[00:14:27.000 --> 00:14:31.000]  他們會相信你死在當場
[00:14:36.000 --> 00:14:41.000]  做祭司的人平時生活都會戰戰兢兢
[00:14:41.000 --> 00:14:54.000]  在新約裡 每一個信徒都是軍專的祭司
[00:14:54.000 --> 00:14:57.000]  我們有沒有敬虔度日呢
[00:15:02.000 --> 00:15:11.000]  在侍奉的聖殿裡 每天一早一晚會有一次燒香
[00:15:11.000 --> 00:15:17.000]  由一個祭司負責進去獻香和禱告 為百姓禱告
[00:15:17.000 --> 00:15:21.000]  那麼多祭司 誰要進去呢
[00:15:21.000 --> 00:15:23.000]  每個人都爭著進去
[00:15:23.000 --> 00:15:29.000]  是一個很榮耀尊貴的工作時刻
[00:15:33.000 --> 00:15:40.000]  所以就要抽籤 抽中了就可以代表祭司團
[00:15:40.000 --> 00:15:47.000]  一個人進去聖所裡獻香和禱告
[00:15:47.000 --> 00:15:50.000]  所以這一刻 撒加利亞被抽中
[00:15:50.000 --> 00:15:56.000]  這一刻是他一生最重要最榮耀的工作時刻
[00:15:56.000 --> 00:16:01.000]  因為大部分祭司一生只有一次機會
[00:16:01.000 --> 00:16:04.000]  你想想這麼多人抽到一次已經很幸運
[00:16:04.000 --> 00:16:08.000]  有些祭司沒機會 抽不中就沒機會
[00:16:08.000 --> 00:16:11.000]  第十節
[00:16:11.000 --> 00:16:16.000]  燒香的時候眾百姓在外面禱告
[00:16:16.000 --> 00:16:18.000]  十一節
[00:16:18.000 --> 00:16:21.000]  就在這麼重要的時刻
[00:16:21.000 --> 00:16:25.000]  有主的使者站在香壇的右邊向他顯然
[00:16:25.000 --> 00:16:26.000]  十二節
[00:16:26.000 --> 00:16:29.000]  撒加利亞看見就驚慌害怕
[00:16:29.000 --> 00:16:30.000]  十三節
[00:16:30.000 --> 00:16:33.000]  天使對他說 撒加利亞不要害怕
[00:16:33.000 --> 00:16:36.000]  因為你的祈禱已經被聽見了
[00:16:36.000 --> 00:16:40.000]  你的妻子伊麗莎白要給你生一個兒子
[00:16:40.000 --> 00:16:42.000]  你要給他起名叫約翰
[00:16:42.000 --> 00:16:49.000]  你發覺 經文裡面百姓在外面禱告
[00:16:49.000 --> 00:16:51.000]  用禱告這個字
[00:16:51.000 --> 00:16:57.000]  天使說撒加利亞的祈禱蒙英雲
[00:16:58.000 --> 00:17:00.000]  分別在哪裏呢 是不同兩個字
[00:17:00.000 --> 00:17:05.000]  外面的禱告可以說是一般的禱告
[00:17:05.000 --> 00:17:09.000]  撒加利亞的祈禱是怎樣呢
[00:17:09.000 --> 00:17:13.000]  是一個很懇切迫切的呼求
[00:17:13.000 --> 00:17:22.000]  我們大家猜猜
[00:17:22.000 --> 00:17:26.000]  撒加利亞祈禱的內容是甚麼呢
[00:17:27.000 --> 00:17:29.000]  他為甚麼來祈禱呢
[00:17:29.000 --> 00:17:33.000]  他一個人在裏面說甚麼沒有人知道
[00:17:33.000 --> 00:17:35.000]  只有神知道
[00:17:35.000 --> 00:17:44.000]  他是否向神求一個兒子呢
[00:17:44.000 --> 00:17:50.000]  看經文好像是
[00:17:50.000 --> 00:17:53.000]  很多人都會這樣理解
[00:17:54.000 --> 00:17:57.000]  當我深入去想這個問題
[00:17:57.000 --> 00:18:00.000]  和看前因後果 看經文的時候
[00:18:00.000 --> 00:18:04.000]  我認為可能有另外一個理解
[00:18:04.000 --> 00:18:12.000]  我相信他或許會有求神給他一個兒子
[00:18:12.000 --> 00:18:16.000]  但這一定不是他最主要的祈禱內容
[00:18:16.000 --> 00:18:19.000]  他主要的祈禱內容應該是
[00:18:19.000 --> 00:18:24.000]  求尼塞亞快點來臨這個地方
[00:18:24.000 --> 00:18:28.000]  他是祈求神的救恩快點臨到他的百姓
[00:18:28.000 --> 00:18:33.000]  我猜他還會求神
[00:18:33.000 --> 00:18:37.000]  給他和他的家人
[00:18:37.000 --> 00:18:42.000]  在神的救恩計劃裏有一分的參與
[00:18:46.000 --> 00:18:49.000]  因此天使回應他說
[00:18:49.000 --> 00:18:54.000]  你的禱告已經被聽到 蒙英雲
[00:18:54.000 --> 00:19:00.000]  神聽到他的禱告 也成就他的禱告
[00:19:00.000 --> 00:19:02.000]  不過這個禱告要透過
[00:19:02.000 --> 00:19:04.000]  其中一件事就是要透過
[00:19:04.000 --> 00:19:06.000]  他要生一個兒子
[00:19:06.000 --> 00:19:15.000]  我們可以從後來的經文顯示
[00:19:16.000 --> 00:19:21.000]  去猜測這件事是有一定的準確度
[00:19:21.000 --> 00:19:24.000]  當約翰出生之後
[00:19:24.000 --> 00:19:26.000]  撒加利亞原本已經啞了
[00:19:26.000 --> 00:19:31.000]  當約翰出生之後 撒加利亞開口說話
[00:19:31.000 --> 00:19:35.000]  他一說話的時候是一首讚美詩
[00:19:35.000 --> 00:19:40.000]  他讚美神的詩歌內容可以證實
[00:19:40.000 --> 00:19:42.000]  他主要是為了
[00:19:42.000 --> 00:19:46.000]  第一 他一稱讚神賜給他們救恩
[00:19:46.000 --> 00:19:48.000]  救恩的來臨
[00:19:48.000 --> 00:19:52.000]  他感謝神 稱讚神救恩臨到他的百姓
[00:19:52.000 --> 00:19:55.000]  他為此以來去稱頌神
[00:19:55.000 --> 00:19:59.000]  這一段的經文是在後面
[00:19:59.000 --> 00:20:02.000]  67至79節 大家有興趣可以慢慢看
[00:20:02.000 --> 00:20:04.000]  67至79節
[00:20:04.000 --> 00:20:09.000]  我們要問自己的就是
[00:20:09.000 --> 00:20:15.000]  我們願不願意在神的救恩工作裡有一份參與
[00:20:15.000 --> 00:20:23.000]  我們知道神在地上的拯救工作還沒有完成
[00:20:23.000 --> 00:20:28.000]  是交給我們信徒去幫他完成的
[00:20:28.000 --> 00:20:37.000]  我們願不願意盡一份力去參與這個拯救的工作
[00:20:38.000 --> 00:20:42.000]  我這樣問 問大家願不願意
[00:20:42.000 --> 00:20:46.000]  其實只是提醒大家去反省的一個機會
[00:20:46.000 --> 00:20:48.000]  我們有沒有選擇
[00:20:48.000 --> 00:20:53.000]  有沒有說 不行 不願意
[00:20:53.000 --> 00:20:57.000]  沒有 因為這個大使命已經頒發給我們
[00:20:57.000 --> 00:20:59.000]  責任已經託付給我們
[00:20:59.000 --> 00:21:01.000]  我們無可推諉
[00:21:01.000 --> 00:21:06.000]  所以我們要去省察 去反省
[00:21:07.000 --> 00:21:09.000]  我們應該怎樣盡一份力
[00:21:09.000 --> 00:21:13.000]  在神的救恩工程裡有一份參與
[00:21:13.000 --> 00:21:17.000]  以至能夠成就神的恩典
[00:21:17.000 --> 00:21:28.000]  另外我們教會現在正在擴展新堂
[00:21:28.000 --> 00:21:32.000]  擴展新堂的工作
[00:21:32.000 --> 00:21:34.000]  剛剛展開
[00:21:35.000 --> 00:21:39.000]  需要大家繼續不斷去支持
[00:21:39.000 --> 00:21:46.000]  我鼓勵大家繼續用祈禱 用奉獻 用參與
[00:21:46.000 --> 00:21:51.000]  去使我們自己和我們的家
[00:21:51.000 --> 00:21:56.000]  在這個建堂的事工裡有一份參與
[00:21:56.000 --> 00:22:00.000]  這是一個神給我們的恩典
[00:22:06.000 --> 00:22:10.000]  我們看第十四節
[00:22:10.000 --> 00:22:14.000]  你必歡喜快樂
[00:22:14.000 --> 00:22:17.000]  有許多人因他出世也必喜樂
[00:22:17.000 --> 00:22:19.000]  開始的時候我已經說過
[00:22:19.000 --> 00:22:23.000]  你這個歡喜快樂是因為神的救恩臨到而喜樂
[00:22:23.000 --> 00:22:28.000]  約翰是彌賽亞救主的先鋒
[00:22:28.000 --> 00:22:30.000]  先鋒來到的時候
[00:22:30.000 --> 00:22:33.000]  即是表示正式的主角救主
[00:22:33.000 --> 00:22:36.000]  救主很快也會來臨
[00:22:36.000 --> 00:22:41.000]  有許多人因為這樣而歡喜快樂
[00:22:41.000 --> 00:22:44.000]  我問大家
[00:22:44.000 --> 00:22:49.000]  我們有沒有為得到救恩而歡喜快樂呢?
[00:22:49.000 --> 00:22:51.000]  我相信大部份人都說
[00:22:51.000 --> 00:22:54.000]  有吧 有的
[00:22:54.000 --> 00:22:57.000]  不過我想我們還要問
[00:22:57.000 --> 00:22:59.000]  維持了多久呢?
[00:23:01.000 --> 00:23:04.000]  我今天回來還有沒有
[00:23:04.000 --> 00:23:08.000]  這種得救的歡喜快樂在我身上呢?
[00:23:08.000 --> 00:23:12.000]  這個真的值得我們去想一想
[00:23:12.000 --> 00:23:15.000]  每次回來崇拜
[00:23:15.000 --> 00:23:20.000]  就是說因為我們受過得救的恩典
[00:23:20.000 --> 00:23:24.000]  所以我們歡喜快樂回來去感恩敬拜
[00:23:24.000 --> 00:23:28.000]  第十五節
[00:23:28.000 --> 00:23:30.000]  他在主面前將要為大
[00:23:30.000 --> 00:23:32.000]  淡酒濃酒都不喝
[00:23:32.000 --> 00:23:35.000]  從無福裡就被聖靈充滿了
[00:23:35.000 --> 00:23:37.000]  第六節
[00:23:37.000 --> 00:23:42.000]  他要使許多以色列人回轉歸於主他們的神
[00:23:42.000 --> 00:23:48.000]  我們願不願意參與和聖靈一起同供
[00:23:48.000 --> 00:23:53.000]  去引導幫助引導人來悔改回轉歸向神
[00:23:53.000 --> 00:23:57.000]  第十七節
[00:23:57.000 --> 00:24:01.000]  他必有以利亞的心智能力行在主的前面
[00:24:01.000 --> 00:24:03.000]  叫為父的心轉向而來
[00:24:03.000 --> 00:24:06.000]  叫撥逆的人轉從二人的智慧
[00:24:06.000 --> 00:24:09.000]  又為主預備合用的百姓
[00:24:09.000 --> 00:24:11.000]  這句聖經裡面
[00:24:11.000 --> 00:24:13.000]  差不多每一句話都是
[00:24:13.000 --> 00:24:17.000]  出自馬拉基書三章或四章裡面的
[00:24:17.000 --> 00:24:20.000]  一些片段出來的說話
[00:24:23.000 --> 00:24:29.000]  總之就是說約翰的出生不是偶然
[00:24:29.000 --> 00:24:33.000]  是神的計劃裡面先知的預言
[00:24:33.000 --> 00:24:37.000]  馬拉基書預言了
[00:24:37.000 --> 00:24:39.000]  在救主來之前
[00:24:39.000 --> 00:24:41.000]  有一個先鋒就是以利亞
[00:24:41.000 --> 00:24:45.000]  這個所謂末世的以利亞
[00:24:45.000 --> 00:24:49.000]  就是應驗在約翰的身上
[00:24:51.000 --> 00:24:54.000]  在馬太福音十七章裡面有記載
[00:24:54.000 --> 00:24:57.000]  主耶穌後來都去認同了
[00:24:57.000 --> 00:25:02.000]  認可了約翰就是這個末後的以利亞
[00:25:02.000 --> 00:25:10.000]  在這句聖經所說
[00:25:10.000 --> 00:25:13.000]  約翰有以利亞的心智能力
[00:25:13.000 --> 00:25:18.000]  是指他們兩個人都是敢於對抗
[00:25:18.000 --> 00:25:22.000]  敢於對抗邪惡的統治者
[00:25:22.000 --> 00:25:26.000]  我們有沒有勇氣去抗衡
[00:25:26.000 --> 00:25:30.000]  現今社會裡面邪惡的風氣潮流呢
[00:25:30.000 --> 00:25:33.000]  還是我們是隨波逐流
[00:25:33.000 --> 00:25:37.000]  跟隨了這些邪惡的風俗都還不知道呢
[00:25:37.000 --> 00:25:42.000]  我們又有沒有勇氣去抗拒
[00:25:42.000 --> 00:25:45.000]  各種在社會裡面或生活上面
[00:25:45.000 --> 00:25:49.000]  對我們的試探人有各種的攻擊
[00:25:49.000 --> 00:25:51.000]  我們能夠抗拒呢
[00:25:51.000 --> 00:25:55.000]  甚至可能是過多的
[00:25:55.000 --> 00:25:57.000]  或不必要的娛樂和享受
[00:25:57.000 --> 00:26:03.000]  可能都會令我們對敬畏神的心淡
[00:26:03.000 --> 00:26:09.000]  我們有沒有勇氣去拒絕這些呢
[00:26:16.000 --> 00:26:22.000]  和大家再重覆一次
[00:26:22.000 --> 00:26:26.000]  今天在這個經文裡面我們應該有的回應
[00:26:26.000 --> 00:26:28.000]  第一
[00:26:28.000 --> 00:26:36.000]  如果我們能夠以得到救恩為最大的喜樂和滿足
[00:26:36.000 --> 00:26:40.000]  第一我們就不會因為缺乏了某一些東西
[00:26:40.000 --> 00:26:42.000]  就無心侍奉
[00:26:42.000 --> 00:26:44.000]  無心敬拜
[00:26:44.000 --> 00:26:46.000]  第二
[00:26:46.000 --> 00:26:49.000]  如果我們以救恩為最大的喜樂和滿足
[00:26:49.000 --> 00:26:53.000]  我們就會為全福音發熱心
[00:26:53.000 --> 00:26:58.000]  因為我們會希望有更多的人會得到這個福氣
[00:26:58.000 --> 00:27:00.000]  第三
[00:27:00.000 --> 00:27:05.000]  如果我們以得到救恩為最大的喜樂和滿足
[00:27:05.000 --> 00:27:11.000]  我們就會有能力有心智能力去抗拒邪惡的風氣
[00:27:14.000 --> 00:27:16.000]  最後
[00:27:16.000 --> 00:27:22.000]  結束的時候我希望大家和我一起去讀程序表引出來的回應經文
[00:27:22.000 --> 00:27:25.000]  在程序表最底下那裡回應經文
[00:27:25.000 --> 00:27:27.000]  我們一起讀
[00:27:27.000 --> 00:27:32.000]  盜賊來無非要偷竊殺害毀壞
[00:27:32.000 --> 00:27:36.000]  我來了是要叫楊得生命
[00:27:36.000 --> 00:27:38.000]  並且得的更豐盛
[00:27:45.000 --> 00:27:49.000]  我們就用這個心情去迎接
[00:27:49.000 --> 00:27:52.000]  紀念主降生的節日
[00:27:52.000 --> 00:27:54.000]  主降生來到這個世上
[00:27:54.000 --> 00:28:00.000]  使得相信他的人得到更豐盛的生活
