
[00:00:00.000 --> 00:00:05.000]  鄧小妹,晚安。又到來分享訊息的時間了。
[00:08:11.000 --> 00:08:12.000]  多好,
[00:08:12.000 --> 00:08:13.000]  撒加利亞,
[00:08:13.000 --> 00:08:15.000]  因為他母親,
[00:08:15.000 --> 00:08:16.000]  撒加利亞的老婆懷孕了,
[00:08:16.000 --> 00:08:17.000]  他講不了話,
[00:08:17.000 --> 00:08:18.000]  你記得嗎?
[00:08:18.000 --> 00:08:20.000]  講不了話,
[00:08:20.000 --> 00:08:22.000]  直至有人問他什麼名字,
[00:08:22.000 --> 00:08:24.000]  用回他的名字,
[00:08:24.000 --> 00:08:25.000]  他說,
[00:08:25.000 --> 00:08:26.000]  不是,
[00:08:26.000 --> 00:08:27.000]  他叫約翰,
[00:08:27.000 --> 00:08:28.000]  他用回他的名字,
[00:08:28.000 --> 00:08:29.000]  所以其實,
[00:08:29.000 --> 00:08:31.000]  當馬利亞去探望他的時候,
[00:08:31.000 --> 00:08:34.000]  馬上有些東西,
[00:08:34.000 --> 00:08:36.000]  所以對斯西約翰來說,
[00:08:36.000 --> 00:08:39.000]  其實耶穌來,
[00:08:39.000 --> 00:08:42.000]  其實他一點也不陌生,
[00:08:42.000 --> 00:08:44.000]  耶穌來,
[00:08:44.000 --> 00:08:45.000]  耶穌的來到,
[00:08:45.000 --> 00:08:46.000]  耶穌的出生,
[00:08:46.000 --> 00:08:49.000]  耶穌的成人等等這些東西,
[00:08:49.000 --> 00:08:53.000]  其實他不是不清楚,
[00:08:53.000 --> 00:08:56.000]  所以當時很多人都可以,
[00:08:56.000 --> 00:08:57.000]  或者應該去問,
[00:08:57.000 --> 00:08:59.000]  你是不是那個應該來的那個,
[00:08:59.000 --> 00:09:00.000]  那些什麼法律賽人,
[00:09:00.000 --> 00:09:01.000]  民事那些呢?
[00:09:01.000 --> 00:09:02.000]  不如你講清楚,
[00:09:02.000 --> 00:09:03.000]  你是就是,
[00:09:03.000 --> 00:09:05.000]  你不知是不是這樣問的?
[00:09:05.000 --> 00:09:07.000]  但是斯西約翰,
[00:09:07.000 --> 00:09:08.000]  理論上,
[00:09:08.000 --> 00:09:11.000]  他不需要問,
[00:09:11.000 --> 00:09:12.000]  你明白我的意思嗎?
[00:09:12.000 --> 00:09:14.000]  他應該是最清楚的,
[00:09:14.000 --> 00:09:16.000]  所以他才這麼勇敢,
[00:09:16.000 --> 00:09:17.000]  在耶穌面前,
[00:09:17.000 --> 00:09:19.000]  修直主的道路,
[00:09:19.000 --> 00:09:21.000]  在約旦河那裡,
[00:09:21.000 --> 00:09:23.000]  說你們要悔改,
[00:09:23.000 --> 00:09:24.000]  毒蛇的種類,
[00:09:24.000 --> 00:09:25.000]  你不悔改的話,
[00:09:25.000 --> 00:09:26.000]  神的憤怒就來不到你,
[00:09:26.000 --> 00:09:28.000]  他在那裡這樣勸人悔改,
[00:09:28.000 --> 00:09:29.000]  那些人就走出去,
[00:09:29.000 --> 00:09:31.000]  到那裡去施洗,
[00:09:31.000 --> 00:09:35.000]  但是當他被監禁的時候,
[00:09:35.000 --> 00:09:41.000]  他問耶穌一個問題,
[00:09:41.000 --> 00:09:43.000]  那個將要來的,
[00:09:43.000 --> 00:09:47.000]  是不是你?
[00:09:47.000 --> 00:09:51.000]  我想這個對我們來說,
[00:09:51.000 --> 00:09:54.000]  我覺得很重要的東西就是,
[00:09:54.000 --> 00:09:56.000]  我們在一個,
[00:09:56.000 --> 00:09:58.000]  無論你是小時候信主,
[00:09:58.000 --> 00:09:59.000]  或者像我這樣,
[00:09:59.000 --> 00:10:00.000]  去到大學的時候信主,
[00:10:00.000 --> 00:10:03.000]  甚至再大的時候信主,
[00:10:03.000 --> 00:10:06.000]  我們都面對在這個世界,
[00:10:06.000 --> 00:10:08.000]  和聖經所講的那樣東西,
[00:10:08.000 --> 00:10:10.000]  是兩個世界,
[00:10:10.000 --> 00:10:12.000]  很多不同的狀況,
[00:10:12.000 --> 00:10:13.000]  都很多的衝突,
[00:10:13.000 --> 00:10:14.000]  甚至很多的信仰上,
[00:10:14.000 --> 00:10:16.000]  都很多的矛盾,
[00:10:16.000 --> 00:10:18.000]  我想這裡有一個很重要,
[00:10:18.000 --> 00:10:22.000]  給我們的體見,
[00:10:22.000 --> 00:10:27.000]  施洗約翰夠膽去問,
[00:10:27.000 --> 00:10:28.000]  他夠膽去問,
[00:10:28.000 --> 00:10:30.000]  其實你是不是真的,
[00:10:30.000 --> 00:10:32.000]  是不是真的那個將要來,
[00:10:32.000 --> 00:10:34.000]  其實他問這件事的時候,
[00:10:34.000 --> 00:10:36.000]  他基本上好像是推翻了,
[00:10:36.000 --> 00:10:37.000]  他一直在做的事情,
[00:10:37.000 --> 00:10:38.000]  你明白嗎?
[00:10:38.000 --> 00:10:39.000]  他一直在做的事情,
[00:10:39.000 --> 00:10:41.000]  他就是要預備這個人,
[00:10:41.000 --> 00:10:42.000]  要將要來,
[00:10:42.000 --> 00:10:44.000]  這個人,
[00:10:44.000 --> 00:10:46.000]  我幫他解鞋帶都不行,
[00:10:46.000 --> 00:10:48.000]  我幫他拿鞋都不配的,
[00:10:48.000 --> 00:10:50.000]  我是用水和同理施洗,
[00:10:50.000 --> 00:10:51.000]  這個人是用,
[00:10:51.000 --> 00:10:53.000]  火和聖靈同理施洗,
[00:10:53.000 --> 00:10:55.000]  他很堅定地說,
[00:10:55.000 --> 00:10:57.000]  說到一個位置,
[00:10:57.000 --> 00:11:02.000]  你是不是那個?
[00:11:02.000 --> 00:11:05.000]  他是很真誠地面對著,
[00:11:05.000 --> 00:11:08.000]  他心裏面的掙扎,
[00:11:08.000 --> 00:11:10.000]  他直接地對耶穌說,
[00:11:10.000 --> 00:11:12.000]  當然我看過大部分的戒經,
[00:11:12.000 --> 00:11:14.000]  都是這樣說,
[00:11:14.000 --> 00:11:15.000]  有小部分都說,
[00:11:15.000 --> 00:11:16.000]  其實不是的,
[00:11:16.000 --> 00:11:17.000]  施洗的行為是很清楚的,
[00:11:17.000 --> 00:11:19.000]  不過他代他的門徒去說,
[00:11:19.000 --> 00:11:21.000]  無論怎樣都好,
[00:11:21.000 --> 00:11:26.000]  都是一個很重要的問題,
[00:11:26.000 --> 00:11:28.000]  這個對我們來說是,
[00:11:28.000 --> 00:11:34.000]  不知道你想耶穌多少年,
[00:11:34.000 --> 00:11:36.000]  你有沒有繼續在你的信仰當中,
[00:11:36.000 --> 00:11:38.000]  你遇到不同的問題,
[00:11:38.000 --> 00:11:43.000]  仍然夠膽去向耶穌提問?
[00:11:43.000 --> 00:11:47.000]  仍然在你不明白人生的掙扎當中,
[00:11:47.000 --> 00:11:52.000]  為什麼我做不到工作?
[00:11:52.000 --> 00:11:56.000]  為什麼我經常面對一些人,
[00:11:56.000 --> 00:11:59.000]  專門欺騙我?
[00:11:59.000 --> 00:12:03.000]  主我已經盡量去做一個和善的人,
[00:12:03.000 --> 00:12:07.000]  為什麼那些人要欺負我?
[00:12:07.000 --> 00:12:10.000]  還是有時在我們的信仰當中,
[00:12:10.000 --> 00:12:14.000]  我們覺得很多已經很欣蠢,
[00:12:14.000 --> 00:12:18.000]  或者再問都沒有意思?
[00:12:18.000 --> 00:12:21.000]  但對施捨約翰來說,
[00:12:21.000 --> 00:12:24.000]  他在這麼大的難處當中被囚,
[00:12:24.000 --> 00:12:27.000]  你知道最後他其實是出不來的,
[00:12:27.000 --> 00:12:30.000]  是斬頭的,
[00:12:30.000 --> 00:12:32.000]  他不是放棄,
[00:12:32.000 --> 00:12:37.000]  而是用兩個門徒去問主為什麼?
[00:12:37.000 --> 00:12:39.000]  他問的問題是什麼?
[00:12:39.000 --> 00:12:45.000]  當時的掙扎在哪裏?
[00:12:45.000 --> 00:12:46.000]  一邊說耶穌,
[00:12:46.000 --> 00:12:48.000]  你看剛才我讀的經文,
[00:12:48.000 --> 00:12:53.000]  有時耶穌真是很搞笑,
[00:12:53.000 --> 00:12:56.000]  經文一開始的時候就說,
[00:12:56.000 --> 00:13:01.000]  施捨約翰怎樣去差派門徒去呢?
[00:13:01.000 --> 00:13:05.000]  施捨約翰說,
[00:13:05.000 --> 00:13:11.000]  第二節約翰在監獄裏聽到基督所做的事,
[00:13:11.000 --> 00:13:14.000]  就打發兩個門徒去剛才問的問題,
[00:13:14.000 --> 00:13:15.000]  然後耶穌怎樣回答他?
[00:13:15.000 --> 00:13:20.000]  你們去將所聽見的所看見的告訴約翰,
[00:13:20.000 --> 00:13:22.000]  即是怎樣?
[00:13:22.000 --> 00:13:24.000]  我都聽到耶穌所做的事,
[00:13:24.000 --> 00:13:25.000]  我就去吧!
[00:13:25.000 --> 00:13:31.000]  然後耶穌說你們去將我所聽見的所看見的告訴約翰,
[00:13:31.000 --> 00:13:33.000]  不過他接著有鑄腳的,
[00:13:33.000 --> 00:13:34.000]  他說就是,
[00:13:34.000 --> 00:13:35.000]  核子看見,
[00:13:35.000 --> 00:13:36.000]  瘸子行走,
[00:13:36.000 --> 00:13:37.000]  長大麻瘋的,
[00:13:37.000 --> 00:13:38.000]  得結症,
[00:13:38.000 --> 00:13:39.000]  聾子聽見,
[00:13:39.000 --> 00:13:40.000]  死人服有,
[00:13:40.000 --> 00:13:41.000]  窮人,
[00:13:41.000 --> 00:13:42.000]  將福音傳給他們,
[00:13:42.000 --> 00:13:43.000]  有不同的解釋家都說,
[00:13:43.000 --> 00:13:44.000]  這些全是在舊約當中,
[00:13:44.000 --> 00:13:45.000]  以塞瓦書,
[00:13:45.000 --> 00:13:46.000]  或者離家書等等,
[00:13:46.000 --> 00:13:47.000]  是將要來的,
[00:13:47.000 --> 00:13:48.000]  以塞瓦書,
[00:13:48.000 --> 00:13:52.000]  他來到的時候會做些不同的事,
[00:13:52.000 --> 00:13:53.000]  既然他都知道,
[00:13:53.000 --> 00:13:55.000]  約翰應該知道的,
[00:13:55.000 --> 00:13:56.000]  那麼出名的耶穌,
[00:13:56.000 --> 00:13:58.000]  其實他都聽過的,
[00:13:58.000 --> 00:14:00.000]  耶穌再回頭都是在說這件事,
[00:14:00.000 --> 00:14:02.000]  那他問甚麼?
[00:14:02.000 --> 00:14:03.000]  我一直在預備的時候,
[00:14:03.000 --> 00:14:08.000]  我覺得他問的是甚麼呢?
[00:14:08.000 --> 00:14:10.000]  他說,
[00:14:10.000 --> 00:14:13.000]  聖經又說,
[00:14:13.000 --> 00:14:17.000]  被壓制的得自由,
[00:14:17.000 --> 00:14:18.000]  即是,
[00:14:18.000 --> 00:14:20.000]  我一直在預備的時候,
[00:14:20.000 --> 00:14:23.000]  耶穌你是那些東西都在應驗中,
[00:14:23.000 --> 00:14:25.000]  但是你既然都應驗了,
[00:14:25.000 --> 00:14:26.000]  那麼我這些被囚的,
[00:14:26.000 --> 00:14:31.000]  是否應該得釋放呢?
[00:14:31.000 --> 00:14:32.000]  你明白嗎?
[00:14:32.000 --> 00:14:33.000]  即是他一直都應驗,
[00:14:33.000 --> 00:14:34.000]  我不是不知道的,
[00:14:34.000 --> 00:14:35.000]  他見,
[00:14:35.000 --> 00:14:37.000]  就知道耶穌在做那些事,
[00:14:37.000 --> 00:14:40.000]  但問題是那件事還未去到我那裡,
[00:14:40.000 --> 00:14:41.000]  而那件事是,
[00:14:41.000 --> 00:14:45.000]  其實當你看回《少林傳》第一章的時候,
[00:14:45.000 --> 00:14:46.000]  耶穌復活了,
[00:14:46.000 --> 00:14:48.000]  你記得那些門徒問甚麼?
[00:14:48.000 --> 00:14:50.000]  因為他要問,
[00:14:50.000 --> 00:14:52.000]  主啊,
[00:14:52.000 --> 00:14:54.000]  復興已識別國,
[00:14:54.000 --> 00:14:56.000]  是否這個時候?
[00:14:56.000 --> 00:14:58.000]  所以無論那個問題,
[00:14:58.000 --> 00:15:00.000]  是約翰本人問,
[00:15:00.000 --> 00:15:01.000]  還是他代那些門徒問,
[00:15:01.000 --> 00:15:03.000]  其實這個問題,
[00:15:03.000 --> 00:15:05.000]  是那個時代的人,
[00:15:05.000 --> 00:15:07.000]  很多人的關心來的,
[00:15:07.000 --> 00:15:08.000]  利創也來到的時候,
[00:15:08.000 --> 00:15:10.000]  他應該推翻政權,
[00:15:10.000 --> 00:15:13.000]  受被壓制的得自由,
[00:15:13.000 --> 00:15:15.000]  我知道窮人有福音聽,
[00:15:15.000 --> 00:15:18.000]  無腿的能夠行走,
[00:15:18.000 --> 00:15:19.000]  黑眼的得聽見,
[00:15:19.000 --> 00:15:20.000]  聾的聽得到,
[00:15:20.000 --> 00:15:21.000]  大麻風的潔淨,
[00:15:21.000 --> 00:15:24.000]  那麼受壓制的呢?
[00:15:24.000 --> 00:15:25.000]  所以他那個問題,
[00:15:25.000 --> 00:15:26.000]  其實當他去問的時候,
[00:15:26.000 --> 00:15:27.000]  他一直在問的時候,
[00:15:27.000 --> 00:15:29.000]  一直在問的時候,
[00:15:29.000 --> 00:15:33.000]  他是去講一些深層次,
[00:15:33.000 --> 00:15:36.000]  他裏面的一些關心,
[00:15:36.000 --> 00:15:39.000]  他裏面的一些執著,
[00:15:39.000 --> 00:15:40.000]  所以問問題,
[00:15:40.000 --> 00:15:43.000]  本身是重要,
[00:15:43.000 --> 00:15:45.000]  重要的地方就是,
[00:15:45.000 --> 00:15:46.000]  當你一直問下去的時候,
[00:15:46.000 --> 00:15:47.000]  你會發覺原來,
[00:15:47.000 --> 00:15:48.000]  你在這個信仰的掙扎當中,
[00:15:48.000 --> 00:15:51.000]  你會開始觸碰到你裏面,
[00:15:51.000 --> 00:15:54.000]  心裏的一些重要的掙扎,
[00:15:54.000 --> 00:15:55.000]  所以當他一邊讀下去,
[00:15:55.000 --> 00:15:57.000]  第七節開始第二段經文,
[00:15:57.000 --> 00:15:59.000]  好,猜走了約翰那兩個門徒,
[00:15:59.000 --> 00:16:00.000]  他跟耶穌是怎樣呢?
[00:16:00.000 --> 00:16:02.000]  我覺得耶穌是很有智慧的,
[00:16:02.000 --> 00:16:04.000]  耶穌有時候真的很有智慧,
