
[00:00:00.000 --> 00:00:02.700]  敬請主佑平安
[00:03:59.700 --> 00:04:01.820]  很多時候都是去鎮壓那些人
[00:04:01.820 --> 00:04:04.460]  很多是鎮壓人
[00:04:04.460 --> 00:04:06.860]  這裡聖經很明顯
[00:04:06.860 --> 00:04:09.220]  當耶穌在講道理的時候
[00:04:09.220 --> 00:04:11.100]  當耶穌講道理的時候
[00:04:11.100 --> 00:04:13.260]  有人跟耶穌講這一番話
[00:04:13.260 --> 00:04:15.540]  有人跟耶穌講這一番話
[00:04:15.540 --> 00:04:17.580]  因為如果我們看正當那時
[00:04:17.580 --> 00:04:18.740]  正當那時
[00:04:18.740 --> 00:04:20.580]  是什麼時候呢?
[00:04:20.580 --> 00:04:25.300]  如果你看回《路加福音》的十二章一和五十六節
[00:04:25.300 --> 00:04:28.340]  如果看《路加福音》一到五十六節
[00:04:28.340 --> 00:04:30.300]  十二章的第一節
[00:04:30.300 --> 00:04:31.780]  十二章第一節
[00:04:31.780 --> 00:04:35.220]  這時有幾萬人在那裡聚集
[00:04:35.220 --> 00:04:37.220]  這時有幾萬人聚集
[00:04:37.220 --> 00:04:39.220]  甚至彼此譴責
[00:04:39.220 --> 00:04:40.940]  甚至彼此譴責
[00:04:40.940 --> 00:04:43.980]  耶穌在那裡開講
[00:04:43.980 --> 00:04:45.260]  先對門徒這樣講
[00:04:45.260 --> 00:04:47.180]  先對門徒說
[00:04:47.180 --> 00:04:49.700]  你們要防備法理錯人的孝
[00:04:49.700 --> 00:04:51.300]  就是假冒為善
[00:04:51.300 --> 00:04:54.140]  你們要防備法理人的孝
[00:04:54.140 --> 00:04:56.260]  就是假冒為善
[00:04:56.260 --> 00:05:03.100]  如果你看第五十六節
[00:05:03.100 --> 00:05:06.140]  如果五十六節假冒為善的人
[00:05:06.140 --> 00:05:08.820]  你們知道分辨天地的氣色
[00:05:08.820 --> 00:05:11.420]  怎麼不知道分辨這時候呢?
[00:05:11.420 --> 00:05:15.140]  這裡聖經是講到這時和這時候
[00:05:15.140 --> 00:05:17.980]  這裡聖經是講到這時和這時候
[00:05:17.980 --> 00:05:18.980]  在這個時候
[00:05:18.980 --> 00:05:20.700]  耶穌在講這個訊息
[00:05:20.700 --> 00:05:23.060]  就有人跟耶穌講到這件事情
[00:05:23.060 --> 00:05:24.260]  有人講這個訊息
[00:05:24.260 --> 00:05:26.140]  有人跟耶穌講到這個時候
[00:05:26.140 --> 00:05:26.140]  有人跟耶穌講到這個時候
[00:05:26.140 --> 00:05:28.020]  有人跟耶穌講到這個訊息
[00:05:28.020 --> 00:05:29.820]  耶穌有沒有回應呢?
[00:05:29.820 --> 00:05:31.340]  耶穌有沒有回應呢?
[00:05:31.340 --> 00:05:33.540]  你可以看第二節的耶穌有回應
[00:05:33.540 --> 00:05:35.460]  二節耶穌有回應
[00:05:35.460 --> 00:05:37.780]  耶穌說你們以為這些加利利人
[00:05:37.780 --> 00:05:40.740]  比眾加利利人更有罪
[00:05:40.740 --> 00:05:42.980]  所以受者害嗎?
[00:05:42.980 --> 00:05:44.700]  所以你們以為這些加利利人
[00:05:44.700 --> 00:05:46.340]  比眾加利利人更有罪
[00:05:46.340 --> 00:05:48.180]  所以受者害嗎?
[00:05:48.180 --> 00:05:50.060]  在這裡耶穌這樣講
[00:05:50.060 --> 00:05:51.700]  我告訴你們不是的
[00:05:51.700 --> 00:05:54.900]  你們若不悔改都要如此滅亡
[00:05:54.900 --> 00:05:56.740]  耶穌說我告訴你們不是的
[00:05:56.740 --> 00:06:00.420]  你們若不悔改就要如此滅亡
[00:06:00.420 --> 00:06:03.780]  耶穌沒有特別去評論那個政治的事件
[00:06:03.780 --> 00:06:06.380]  耶穌沒有特別評論政治事件
[00:06:06.380 --> 00:06:09.420]  反而要糾正當中人的心態
[00:06:09.420 --> 00:06:11.580]  反而是糾正人的心態
[00:06:11.580 --> 00:06:17.260]  當中主耶穌提到這個世界有很多人禍
[00:06:17.260 --> 00:06:18.540]  天災人禍都有
[00:06:18.540 --> 00:06:21.740]  提到這個世界有很多天災人禍
[00:06:21.740 --> 00:06:23.540]  提到這個世界有很多天災人禍
[00:06:23.540 --> 00:06:26.100]  世界有很多禍害
[00:06:26.100 --> 00:06:28.060]  在這裡講到
[00:06:28.060 --> 00:06:29.380]  耶穌在這裡講到
[00:06:29.380 --> 00:06:32.060]  如果你們不悔改都要如此滅亡
[00:06:32.060 --> 00:06:34.780]  如果你們不悔改都要如此滅亡
[00:06:34.780 --> 00:06:37.580]  能夠講這句話是有權威性的
[00:06:37.580 --> 00:06:39.620]  能夠講這句話是有權威性的
[00:06:39.620 --> 00:06:42.900]  因為主耶穌祂就是那位來到這個世界
[00:06:42.900 --> 00:06:44.820]  拯救人脫離罪惡的主
[00:06:44.820 --> 00:06:49.180]  因為祂是在這個世界拯救人脫離世界的主
[00:06:49.180 --> 00:06:51.460]  我們看到這個訊息是帶給我們看到
[00:06:51.460 --> 00:06:52.620]  有主耶穌在這裡
[00:06:52.620 --> 00:06:56.340]  有主我們不需要懼怕世間的禍害
[00:06:56.340 --> 00:06:58.140]  就是我們看到我們有主
[00:06:58.140 --> 00:07:02.740]  我們就不要懼怕世界的亡魂的試金
[00:07:02.740 --> 00:07:04.740]  其實如果看回十二章
[00:07:04.740 --> 00:07:06.260]  比如看十二章
[00:07:06.260 --> 00:07:08.340]  有些人其實以為耶穌來到這個世界
[00:07:08.340 --> 00:07:11.380]  會帶給人一定會一個和平的世界以後
[00:07:11.380 --> 00:07:14.380]  以後帶給這個人可能會帶來一個和平的世界
[00:07:14.380 --> 00:07:16.980]  耶穌說不是
[00:07:16.980 --> 00:07:21.460]  你看路加福音的十二章四十九到五十九節
[00:07:21.460 --> 00:07:24.180]  你看路加福音十二章
[00:07:24.180 --> 00:07:25.700]  四十九到五十九節
[00:07:25.700 --> 00:07:27.260]  主耶穌曾經有預告
[00:07:27.260 --> 00:07:28.620]  主耶穌曾經預告
[00:07:28.620 --> 00:07:31.740]  祂的受苦將會引起世人的紛爭
[00:07:31.740 --> 00:07:33.820]  祂的受苦將會引起世人的紛爭
[00:07:33.820 --> 00:07:38.180]  我們可以看看經文五十到五十三節
[00:07:38.180 --> 00:07:40.180]  我有當受洗
[00:07:40.180 --> 00:07:42.060]  當受洗還沒有成就
[00:07:42.060 --> 00:07:44.420]  我是活得很迫切
[00:07:44.420 --> 00:07:47.380]  你們以為我來是叫地上太平嗎
[00:07:47.380 --> 00:07:48.740]  我告訴你們不是
[00:07:48.740 --> 00:07:50.540]  來是叫我們紛爭
[00:07:50.540 --> 00:07:53.140]  成親以後一家五個人將紛爭
[00:07:53.140 --> 00:07:54.860]  三個人與兩個人相爭
[00:07:54.860 --> 00:07:57.220]  兩個人與三個人相爭
[00:07:57.220 --> 00:07:58.700]  父親與兒子相爭
[00:07:58.700 --> 00:08:00.340]  兒子與父親相爭
[00:08:00.340 --> 00:08:02.180]  母親與女兒相爭
[00:08:02.180 --> 00:08:04.140]  女兒與母親相爭
[00:08:04.140 --> 00:08:04.980]  我的朋友
[00:08:04.980 --> 00:08:08.740]  我對你們說那殺生害的不能再做什麼
[00:08:08.740 --> 00:08:11.300]  不要怕他們
[00:08:11.300 --> 00:08:14.500]  我要指示你們怕的是誰
[00:08:14.500 --> 00:08:16.220]  當怕殺了以後
[00:08:16.220 --> 00:08:18.060]  又有權柄丟到地獄裏
[00:08:18.060 --> 00:08:19.060]  我實在告訴你
[00:08:19.060 --> 00:08:20.420]  我正要怕他
[00:08:20.420 --> 00:08:23.780]  這裏是講到五十到五十三節
[00:08:23.780 --> 00:08:26.660]  講到耶穌來
[00:08:26.660 --> 00:08:28.060]  講到耶穌來
[00:08:28.060 --> 00:08:33.460]  其實因為耶穌來帶給人一個拯救的訊息
[00:08:33.460 --> 00:08:36.100]  帶給人一個拯救的訊息
[00:08:36.100 --> 00:08:38.900]  但是在一個現實的世界裏面
[00:08:38.900 --> 00:08:40.540]  在這個現實的世界裏面
[00:08:40.540 --> 00:08:41.940]  耶穌講了一個事實
[00:08:41.940 --> 00:08:43.180]  耶穌講了一個事實
[00:08:43.180 --> 00:08:44.420]  不是每個人都會接受
[00:08:44.420 --> 00:08:45.980]  不是每個人都會接受
[00:08:45.980 --> 00:08:48.380]  有些人認為這個救恩太過簡單
[00:08:48.380 --> 00:08:50.420]  有些人認為救恩太過簡單
[00:08:50.420 --> 00:08:52.020]  有些人不相信耶穌
[00:08:52.020 --> 00:08:55.020]  為什麼他在世界上這麼卑微
[00:08:55.020 --> 00:08:57.300]  不相信耶穌
[00:08:57.300 --> 00:08:59.420]  為什麼他世界上這麼卑微
[00:08:59.420 --> 00:09:02.700]  這麼慘要被人最後扔在十字架上
[00:09:02.700 --> 00:09:05.300]  這麼慘要被人最後扔在十字架上
[00:09:05.300 --> 00:09:10.740]  猶太人希望他能夠帶領猶太人去反擊羅馬政府
[00:09:10.740 --> 00:09:15.460]  猶太人希望他能夠帶領猶太人去反擊羅馬政府
[00:09:15.460 --> 00:09:18.300]  他認為如果耶穌是基督
[00:09:18.300 --> 00:09:19.500]  如果是基督
[00:09:19.500 --> 00:09:21.220]  必然是復興以色列國
[00:09:21.220 --> 00:09:23.380]  必然是復興以色列國
[00:09:23.380 --> 00:09:24.900]  不會是一個這麼軟弱的人
[00:09:24.900 --> 00:09:26.660]  不會是這麼一個軟弱的人
[00:09:26.660 --> 00:09:28.940]  很多猶太人都不相信耶穌
[00:09:28.940 --> 00:09:31.180]  很多人都不相信耶穌
[00:09:31.180 --> 00:09:33.940]  但是有些很敬虔的猶太人
[00:09:33.940 --> 00:09:35.620]  但是有些很敬虔的猶太人
[00:09:35.620 --> 00:09:38.300]  福音也是藉著猶太人傳出來
[00:09:38.300 --> 00:09:41.300]  福音也是藉著猶太人傳出來
[00:09:41.300 --> 00:09:43.860]  故此會引起很多不同的意見
[00:09:43.860 --> 00:09:46.460]  故此會引起很多不同的意見
[00:09:46.460 --> 00:09:48.860]  昔日裡面一些猶太人的家庭
[00:09:48.860 --> 00:09:50.540]  昔日裡面一些猶太人的家庭
[00:09:50.540 --> 00:09:51.900]  有些人信了耶穌
[00:09:51.900 --> 00:09:53.140]  有些人信了耶穌
[00:09:53.140 --> 00:09:55.940]  但是有些人仍然抱著一個舊思想的人
[00:09:55.940 --> 00:09:58.060]  但是有些人仍然抱著一個舊思想的人
[00:09:58.060 --> 00:09:59.100]  他們守律法
[00:09:59.100 --> 00:10:00.500]  他們守律法
[00:10:00.500 --> 00:10:02.540]  他們認為自己的行為已經很好了
[00:10:02.540 --> 00:10:04.260]  他們認為自己的行為已經很好了
[00:10:04.260 --> 00:10:06.460]  不需要靠耶穌基督的恩典
[00:10:06.460 --> 00:10:08.980]  不需要靠耶穌基督的恩典
[00:10:08.980 --> 00:10:10.460]  只要認罪就可以得救
[00:10:10.460 --> 00:10:11.820]  只要認罪就可以得救
[00:10:11.820 --> 00:10:14.580]  接受耶穌基督的寶血就可以洗淨一切的罪
[00:10:14.580 --> 00:10:17.660]  接受耶穌基督的寶血就可以洗淨一切的罪
[00:10:17.660 --> 00:10:19.060]  有很多猶太人都不接受
[00:10:19.060 --> 00:10:20.380]  有很多猶太人都不接受
[00:10:20.380 --> 00:10:23.380]  他們覺得他們需要用一些繁複的方式
[00:10:23.380 --> 00:10:26.140]  他們覺得他們需要用一些繁複的方式
[00:10:26.140 --> 00:10:26.940]  要獻祭
[00:10:26.940 --> 00:10:28.020]  要獻祭
[00:10:28.020 --> 00:10:31.020]  要定規律自己遵守
[00:10:31.020 --> 00:10:34.060]  要自己定一些規矩自己去遵守
[00:10:34.060 --> 00:10:37.020]  這會引起家庭裡有不同的紛爭
[00:10:37.020 --> 00:10:38.900]  這會引起家庭裡有不同的紛爭
[00:10:38.900 --> 00:10:40.780]  就算到了今時今日
[00:10:40.780 --> 00:10:42.340]  就算到了今時今日
[00:10:42.340 --> 00:10:43.420]  在這個家庭裡面
[00:10:43.420 --> 00:10:44.420]  在這個家庭裡面
[00:10:44.420 --> 00:10:47.180]  也不是每一個成員都會信耶穌
[00:10:47.180 --> 00:10:48.900]  也不是每一個成員都會信耶穌
[00:10:48.900 --> 00:10:50.860]  信了耶穌的弟兄姊妹
[00:10:50.860 --> 00:10:53.860]  信了耶穌的弟兄姊妹
[00:10:53.860 --> 00:10:56.180]  知道和家人全方位都是很困難的
[00:10:56.180 --> 00:10:58.020]  知道和家人全方位都是很困難的
[00:10:58.020 --> 00:10:59.620]  有時你去全方位的時候
[00:10:59.620 --> 00:11:01.660]  有時你去全方位的時候
[00:11:01.660 --> 00:11:04.300]  也會引起家庭很多的反對
[00:11:04.300 --> 00:11:05.820]  也會引起家庭很多的反對
[00:11:05.820 --> 00:11:07.180]  有很多傳統的家庭
[00:11:07.180 --> 00:11:09.060]  有很多傳統的家庭
[00:11:09.060 --> 00:11:10.340]  中國人有拜佛的
[00:11:10.340 --> 00:11:11.260]  有拜佛的
[00:11:11.260 --> 00:11:12.180]  拜祖先的
[00:11:12.180 --> 00:11:13.260]  拜祖先的
[00:11:13.260 --> 00:11:14.460]  因為你信耶穌
[00:11:14.460 --> 00:11:15.740]  因為你信耶穌
[00:11:15.740 --> 00:11:17.460]  你得罪了我們的祖先
[00:11:17.460 --> 00:11:18.700]  你得罪了我們的祖先
[00:11:18.700 --> 00:11:20.180]  也會有很大的抗爭
[00:11:20.180 --> 00:11:21.460]  也會有很大的抗爭
[00:11:21.460 --> 00:11:22.980]  其實這個世界很多人
[00:11:22.980 --> 00:11:24.860]  其實這個世界很多人
[00:11:24.860 --> 00:11:26.860]  都一樣有這樣的
[00:11:26.860 --> 00:11:30.140]  按照他自己的意念
[00:11:30.140 --> 00:11:31.300]  他和別人有衝突
[00:11:31.300 --> 00:11:34.220]  人按照自己的意念和別人有衝突
[00:11:34.220 --> 00:11:36.860]  特別當有力量有政權的人
[00:11:36.860 --> 00:11:38.580]  特別有政權的人
[00:11:38.580 --> 00:11:39.580]  有勢力的人
[00:11:39.580 --> 00:11:40.900]  有勢力的人
[00:11:40.900 --> 00:11:42.540]  就會迫害那些沒有勢力的人
[00:11:42.540 --> 00:11:44.500]  就會迫害那些無勢力的人
[00:11:44.500 --> 00:11:47.980]  甚至會引起人真的暴力的衝突
[00:11:47.980 --> 00:11:50.300]  甚至引起人暴力的衝突
[00:11:50.300 --> 00:11:52.860]  故此歷史我們也看得到
[00:11:52.860 --> 00:11:54.820]  在歷史上我們也可以看到
[00:11:54.820 --> 00:11:56.580]  很多基督徒因此被殺
[00:11:56.580 --> 00:11:58.220]  很多基督徒因此被殺
[00:11:58.220 --> 00:12:00.300]  今天很多傳道者
[00:12:00.300 --> 00:12:01.300]  一些宣教士
[00:12:01.300 --> 00:12:02.900]  去到一些地方傳福音
[00:12:02.900 --> 00:12:04.580]  就是說有些
[00:12:04.580 --> 00:12:08.020]  傳道者到一些地方去傳福音
[00:12:08.020 --> 00:12:09.620]  他們用和平的方法
[00:12:09.620 --> 00:12:10.900]  他們用和平的方法
[00:12:10.900 --> 00:12:12.700]  理性的方法
[00:12:12.700 --> 00:12:13.860]  不用暴力
[00:12:13.860 --> 00:12:15.020]  不用暴力
[00:12:15.020 --> 00:12:17.340]  但是都會受到暴力的對待
[00:12:17.340 --> 00:12:19.220]  都會受到暴力的對待
[00:12:19.220 --> 00:12:20.860]  很多人因此也都失去生命
[00:12:20.860 --> 00:12:22.620]  很多人因此失去生命
[00:12:22.620 --> 00:12:25.220]  故此耶穌也都提到一個
[00:12:25.220 --> 00:12:28.700]  祂是一個給我們一個提醒
[00:12:28.700 --> 00:12:31.420]  祂是一個給我們一個提醒
[00:12:31.420 --> 00:12:33.420]  一個鼓勵
[00:12:33.420 --> 00:12:34.980]  叫我們作為神的兒女
[00:12:34.980 --> 00:12:36.180]  叫我們作為神的兒女
[00:12:36.180 --> 00:12:37.140]  是不需要懼怕
[00:12:37.140 --> 00:12:38.100]  不需要懼怕
[00:12:38.100 --> 00:12:40.020]  在路加分十二章四至五節
[00:12:40.020 --> 00:12:40.660]  祂是這麼說
[00:12:40.660 --> 00:12:42.780]  在路加分十二章四至五節這麼說
[00:12:42.780 --> 00:12:43.620]  我的朋友
[00:12:43.620 --> 00:12:44.900]  我對你們說
[00:12:44.900 --> 00:12:47.300]  拉撒申記者以後不能再做什麼
[00:12:47.300 --> 00:12:48.540]  不要怕他們
[00:12:48.540 --> 00:12:49.860]  我要指示你們
[00:12:49.860 --> 00:12:51.060]  當怕的是誰
[00:12:51.060 --> 00:12:52.660]  當怕的是殺了你以後
[00:12:52.660 --> 00:12:54.460]  又要全面丟到地獄裡
[00:12:54.460 --> 00:12:56.060]  我實在告訴你們
[00:12:56.060 --> 00:12:57.940]  正要怕他
[00:12:57.940 --> 00:12:59.300]  主耶穌是說到
[00:12:59.300 --> 00:13:02.340]  這個世界會發生很多事情
[00:13:02.340 --> 00:13:04.620]  主耶穌說這個世界會發生很多事情
[00:13:04.620 --> 00:13:06.900]  特別是人類彼此廝殺的事
[00:13:06.900 --> 00:13:09.060]  人類彼此廝殺的事
[00:13:09.060 --> 00:13:10.060]  是一直發生
[00:13:10.060 --> 00:13:11.180]  一直發生
[00:13:11.180 --> 00:13:13.300]  甚至會發生在一些
[00:13:13.300 --> 00:13:14.660]  愛好和平的人身上
[00:13:14.660 --> 00:13:18.340]  甚至會發生在一些愛好和平的人身上
[00:13:18.340 --> 00:13:22.620]  我們基督徒就會感受到這個情況
[00:13:22.620 --> 00:13:25.180]  我們基督徒就會感受到這個情況
[00:13:25.180 --> 00:13:27.860]  但是主耶穌不單止是跟基督徒說這段話
[00:13:27.860 --> 00:13:33.020]  基督徒不單止是跟基督徒說這段話
[00:13:33.020 --> 00:13:35.020]  更加是跟世界有權勢的人說
[00:13:35.020 --> 00:13:38.020]  更加跟權勢的人講
[00:13:38.020 --> 00:13:41.100]  叫我們基督徒不需要懼怕惡勢力
[00:13:41.100 --> 00:13:43.380]  叫我們基督徒不要懼怕惡勢力
[00:13:43.380 --> 00:13:45.660]  因為殺身體不能夠殺靈魂
[00:13:45.660 --> 00:13:47.460]  因為殺身體不能殺靈魂
[00:13:47.460 --> 00:13:48.860]  你不需要怕他們
[00:13:48.860 --> 00:13:49.980]  你不需要怕他們
[00:13:49.980 --> 00:13:51.220]  反而要懼怕
[00:13:51.220 --> 00:13:53.140]  反而要懼怕
[00:13:53.140 --> 00:13:54.620]  那位上帝
[00:13:54.620 --> 00:13:55.620]  那位上帝
[00:13:55.620 --> 00:13:56.980]  掌管一切的神
[00:13:56.980 --> 00:13:58.020]  掌管一切的神
[00:13:58.020 --> 00:13:58.940]  審判的主
[00:13:58.940 --> 00:14:01.060]  審判的主
[00:14:01.060 --> 00:14:02.460]  他將會施行審判
[00:14:02.460 --> 00:14:04.380]  他將會施行審判
[00:14:04.380 --> 00:14:06.340]  將會最後
[00:14:06.340 --> 00:14:09.780]  那些是犯罪又不歸向神的人
[00:14:09.780 --> 00:14:12.020]  犯罪而不歸向神的人
[00:14:12.020 --> 00:14:13.340]  會下到地獄裏面
[00:14:13.340 --> 00:14:15.380]  會下到地獄裏面
[00:14:15.380 --> 00:14:18.180]  主耶穌說你們應該要懼怕神
[00:14:18.180 --> 00:14:20.300]  你們要懼怕神
[00:14:20.300 --> 00:14:22.780]  故此當日昔日的人
[00:14:22.780 --> 00:14:24.100]  當日昔日的人
[00:14:24.100 --> 00:14:26.700]  跟耶穌講那個歷史
[00:14:26.700 --> 00:14:28.060]  加利利人被殺的事
[00:14:28.060 --> 00:14:30.380]  在加利利人被殺的事
[00:14:30.380 --> 00:14:32.700]  耶穌再一次的
[00:14:32.700 --> 00:14:34.700]  在這裏有兩節的經文
[00:14:34.700 --> 00:14:36.700]  耶穌是重覆去講的
[00:14:36.700 --> 00:14:38.020]  有兩節經文
[00:14:38.020 --> 00:14:39.140]  耶穌重覆講
[00:14:39.140 --> 00:14:42.660]  在路加福音第十三章的三和五節都是這樣講
[00:14:42.660 --> 00:14:45.340]  在路加福音三到五節都這麼講
[00:14:45.340 --> 00:14:46.540]  三和第五節
[00:14:46.540 --> 00:14:48.420]  第三節和第五節
[00:14:48.420 --> 00:14:49.540]  我告訴你們
[00:14:49.540 --> 00:14:50.100]  不是的
[00:14:50.100 --> 00:14:51.340]  你們若不悔改
[00:14:51.340 --> 00:14:53.380]  都要如此滅亡
[00:14:53.380 --> 00:14:54.220]  我告訴你們
[00:14:54.220 --> 00:14:54.700]  不是的
[00:14:54.700 --> 00:14:55.660]  你們若不悔改
[00:14:55.660 --> 00:14:58.660]  都要如此滅亡
[00:14:58.660 --> 00:15:00.820]  其實很多
[00:15:00.820 --> 00:15:01.820]  我們看到
[00:15:01.820 --> 00:15:02.700]  很多教徒
[00:15:02.700 --> 00:15:05.540]  在我們之前已經有很多
[00:15:05.540 --> 00:15:07.140]  為著信仰死了
[00:15:07.140 --> 00:15:08.900]  為著信仰而死了
[00:15:08.900 --> 00:15:10.340]  但是其實人
[00:15:10.340 --> 00:15:11.700]  一直過去
[00:15:11.700 --> 00:15:12.980]  其實很多人
[00:15:12.980 --> 00:15:14.140]  他不是他的信仰
[00:15:14.140 --> 00:15:15.220]  一樣會死的
[00:15:15.220 --> 00:15:16.740]  為了不為自己信仰
[00:15:16.740 --> 00:15:18.500]  一樣會死
[00:15:18.500 --> 00:15:22.220]  當年最威武的羅馬君王
[00:15:22.220 --> 00:15:24.580]  當時最威武的羅馬君王
