
[00:00:00.000 --> 00:00:05.260]  在這幾段經文中 我想解釋一下約翰的福音
[00:03:54.040 --> 00:03:57.160]  第二樣壓力更大
[00:03:57.160 --> 00:03:59.520]  第二樣壓力大
[00:03:59.520 --> 00:04:04.800]  社會上有權勢的人士就想他死
[00:04:04.800 --> 00:04:07.560]  江湖追殺令就下來了
[00:04:07.560 --> 00:04:08.760]  未傾城
[00:04:08.760 --> 00:04:12.000]  過多兩章就傾城了
[00:04:12.000 --> 00:04:14.960]  要想辦法
[00:04:14.960 --> 00:04:17.720]  不過香港現在很奇特
[00:04:17.720 --> 00:04:20.800]  人的壓力大到自己想追殺自己
[00:04:20.800 --> 00:04:21.760]  有些人
[00:04:21.760 --> 00:04:24.160]  這個是很大的社會壓力
[00:04:24.160 --> 00:04:27.480]  底下才會走出來的產物
[00:04:27.480 --> 00:04:29.400]  雖然我不是讀社會學
[00:04:29.400 --> 00:04:32.240]  但是這些一看多幾次新聞你就知道
[00:04:32.240 --> 00:04:33.560]  是這樣
[00:04:33.560 --> 00:04:36.240]  是很厲害的事
[00:04:36.240 --> 00:04:39.840]  用福音第七章一到二十四節
[00:04:39.840 --> 00:04:42.920]  就是說耶穌他的應對
[00:04:42.920 --> 00:04:48.880]  被一個門徒約翰記錄了下來
[00:04:48.880 --> 00:04:50.960]  所以他有說過幾段話
[00:04:50.960 --> 00:04:53.200]  你們不要依靠自己
[00:04:53.200 --> 00:04:55.080]  不要為求自己的驕傲
[00:04:55.080 --> 00:04:59.480]  你要求神在你心目中的旨意
[00:04:59.480 --> 00:05:01.040]  今天我們就試一下
[00:05:01.040 --> 00:05:03.120]  或者在這個問題上講一講
[00:05:03.120 --> 00:05:05.600]  還沒問一個問題
[00:05:05.600 --> 00:05:10.440]  遵行神的旨意是難還是容易
[00:05:10.440 --> 00:05:12.560]  有些人說有時難
[00:05:12.560 --> 00:05:14.120]  有時容易
[00:05:14.120 --> 00:05:16.160]  對有些人是難
[00:05:16.160 --> 00:05:18.280]  對某些人是容易
[00:05:18.280 --> 00:05:20.200]  千萬不要錯覺
[00:05:20.200 --> 00:05:24.720]  遵行神的旨意不是對牧師特別容易
[00:05:24.720 --> 00:05:26.520]  我們有時都很多掙扎
[00:05:26.520 --> 00:05:28.840]  面對試探面對壓力
[00:05:28.840 --> 00:05:31.560]  我們都要祈禱倚靠
[00:05:31.560 --> 00:05:34.200]  在神面前俯伏
[00:05:34.200 --> 00:05:36.600]  對很多願意信服神的心意的人
[00:05:36.600 --> 00:05:39.200]  就是容易一點點
[00:05:39.200 --> 00:05:42.040]  有時就難
[00:05:42.040 --> 00:05:43.160]  我想起一件事
[00:05:43.160 --> 00:05:44.840]  一定要跟大家分享一下
[00:05:44.840 --> 00:05:48.120]  否則我今天也不是站在這裡
[00:05:48.120 --> 00:05:50.280]  大概十五年前
[00:05:50.280 --> 00:05:55.240]  有一個接近美國的勞工節的時間
[00:05:55.240 --> 00:05:59.720]  師母決定由三藩市到紐約放假
[00:05:59.720 --> 00:06:02.160]  訂了機票上網訂了機票
[00:06:02.160 --> 00:06:05.960]  訂完機票就去打電話給阿姨
[00:06:05.960 --> 00:06:09.960]  阿姨因為在紐約做她的工作
[00:06:09.960 --> 00:06:14.800]  誰知阿姨說你們過了勞工節才來
[00:06:14.800 --> 00:06:16.040]  我說當然了
[00:06:16.040 --> 00:06:18.520]  因為勞工節我做牧師請假
[00:06:18.520 --> 00:06:21.240]  不想跟別人碰假期
[00:06:21.240 --> 00:06:22.960]  欠機票逼
[00:06:22.960 --> 00:06:24.360]  遲一個星期
[00:06:24.360 --> 00:06:25.720]  她說不行
[00:06:25.720 --> 00:06:28.400]  阿姨說我們在紐約
[00:06:28.400 --> 00:06:33.760]  剛剛勞工節我才整間廠放工人
[00:06:33.760 --> 00:06:35.480]  我然後才有機會
[00:06:35.480 --> 00:06:42.800]  我們今年很想跟姨丈開車上去多倫多
[00:06:42.800 --> 00:06:43.960]  十幾個小時
[00:06:43.960 --> 00:06:45.440]  我不知道他們兩個做什麼事
[00:06:45.440 --> 00:06:48.040]  可能重拾初戀的滋味
[00:06:48.040 --> 00:06:50.200]  開那程車也說不定
[00:06:50.200 --> 00:06:53.480]  但年長找我們兩個年輕一點的
[00:06:53.480 --> 00:06:56.320]  十五年前我當然年輕很多
[00:06:56.320 --> 00:06:59.800]  開那程車去幫他
[00:06:59.800 --> 00:07:03.040]  哄我們帶你們去看賴一骨科
[00:07:03.040 --> 00:07:05.040]  住最好的酒店等等
[00:07:05.040 --> 00:07:07.560]  我當然上網改機票
[00:07:07.560 --> 00:07:08.800]  改得肉痛
[00:07:08.800 --> 00:07:12.320]  170美元一張要保證
[00:07:12.320 --> 00:07:14.640]  兩張三百多元
[00:07:14.640 --> 00:07:17.920]  我改了由9月11日
[00:07:17.920 --> 00:07:23.400]  改到9月6日在紐約飛回三藩市
[00:07:23.400 --> 00:07:25.640]  UA93
[00:07:25.640 --> 00:07:27.440]  大家記不記得
[00:07:27.440 --> 00:07:28.720]  如果我沒有改機票
[00:07:28.720 --> 00:07:31.240]  我們在UA93上面
[00:07:31.240 --> 00:07:33.400]  是911那班
[00:07:33.400 --> 00:07:38.720]  每年總統都會來敬禮
[00:07:38.720 --> 00:07:41.040]  我就不在港福堂出現
[00:07:41.040 --> 00:07:43.080]  大家今天都不知道這件事
[00:07:43.080 --> 00:07:46.160]  這樣遵行神的旨意有多容易
[00:07:46.160 --> 00:07:48.920]  只要改一下機票就搞定
[00:07:48.920 --> 00:07:50.960]  有一次我分享這件事
[00:07:50.960 --> 00:07:53.480]  因為我那時在羅省
[00:07:53.480 --> 00:07:54.680]  我接待一對夫婦
[00:07:54.680 --> 00:07:55.760]  有個牧師介紹
[00:07:55.760 --> 00:07:57.240]  他們搬屋來羅省
[00:07:57.240 --> 00:08:00.920]  你有沒有機會接待他們
[00:08:00.920 --> 00:08:03.080]  我說好來我們家住
[00:08:03.080 --> 00:08:04.800]  之後才認識他們
[00:08:04.800 --> 00:08:06.480]  接著就聊天
[00:08:06.480 --> 00:08:07.720]  每晚都好好聊
[00:08:07.720 --> 00:08:09.440]  我們叫他熊仔
[00:08:09.440 --> 00:08:12.400]  就是他太太
[00:08:12.400 --> 00:08:14.040]  有一次我吃完飯
[00:08:14.040 --> 00:08:15.760]  就分享給我哥哥
[00:08:15.760 --> 00:08:19.080]  他說牧師你就輕鬆
[00:08:19.080 --> 00:08:22.520]  我姐姐就在第二座上面
[00:08:22.520 --> 00:08:23.840]  下了樓
[00:08:23.840 --> 00:08:26.680]  然後保安叫她上樓
[00:08:26.680 --> 00:08:29.360]  然後就過了
[00:08:29.360 --> 00:08:30.600]  這樣很慘
[00:08:30.600 --> 00:08:32.240]  我都呆了
[00:08:32.240 --> 00:08:35.000]  講完自己夢神拯救
[00:08:35.000 --> 00:08:38.160]  他就講他姐姐在911裡面
[00:08:38.160 --> 00:08:39.840]  不過他說都很感恩
[00:08:39.840 --> 00:08:41.760]  我說你為什麼會感恩
[00:08:41.760 --> 00:08:43.200]  因為姐姐這件事
[00:08:43.200 --> 00:08:45.400]  他全家都相信了
[00:08:45.400 --> 00:08:47.240]  因為那裡的一間宣道會
[00:08:47.240 --> 00:08:49.640]  很幫助他們一家人
[00:08:49.640 --> 00:08:51.680]  柳葉環宣道會
[00:08:51.680 --> 00:08:55.440]  他遵行神的旨意好像比較難
[00:08:55.440 --> 00:08:57.080]  要找命搏
[00:08:57.080 --> 00:09:00.720]  耶穌基督在這段經文裡面就是這樣
[00:09:00.720 --> 00:09:02.720]  祂知道猶太人要殺祂
[00:09:02.720 --> 00:09:06.160]  但是祂要知道祂要遵行神的旨意
[00:09:06.160 --> 00:09:07.760]  多走一步
[00:09:07.760 --> 00:09:10.400]  那一步是越來越近
[00:09:10.400 --> 00:09:13.640]  祂最後上十字架那一步
[00:09:13.640 --> 00:09:16.800]  頂姐妹這就是我們思考的問題
[00:09:16.800 --> 00:09:19.840]  在神的裡面當神的旨意想不到
[00:09:19.840 --> 00:09:22.680]  有時候要付代價
[00:09:22.680 --> 00:09:26.280]  多走一步
[00:09:26.280 --> 00:09:27.760]  神的旨意是什麼呢
[00:09:27.760 --> 00:09:30.840]  說到神的旨意怎樣都要分享一下
[00:09:30.840 --> 00:09:34.760]  神的旨意是以弗所書一章九節給了一個定義
[00:09:34.760 --> 00:09:39.160]  而且定義裡面有兩個清晰的觀念
[00:09:39.160 --> 00:09:41.960]  一個就是神的定旨
[00:09:41.960 --> 00:09:43.320]  Prothesis
[00:09:43.320 --> 00:09:44.640]  即是未有定案
[00:09:44.640 --> 00:09:46.520]  Prothesis就是定案
[00:09:46.520 --> 00:09:48.480]  之前的Pro
[00:09:48.480 --> 00:09:51.280]  就是神已經定了的意思
[00:09:51.280 --> 00:09:53.520]  就是我們今天在主教裡面
[00:09:53.520 --> 00:09:55.560]  怎樣行作為人
[00:09:55.560 --> 00:09:58.600]  例如有些叫做道德上的做
[00:09:58.600 --> 00:10:02.640]  我們要守很基本的道德律
[00:10:02.640 --> 00:10:04.440]  是愛人如己
[00:10:04.440 --> 00:10:07.000]  主耶穌就說了這件事出來
[00:10:07.000 --> 00:10:09.320]  就是定旨
[00:10:09.320 --> 00:10:12.520]  但是也有它的微言
[00:10:12.520 --> 00:10:14.520]  就是Idekia
[00:10:14.520 --> 00:10:20.720]  是說到神看你是美善喜悅的事就加在你身上
[00:10:20.720 --> 00:10:24.920]  簡單用一個創世紀的例子去解釋這件事
[00:10:24.920 --> 00:10:26.200]  神的旨意是什麼
[00:10:26.200 --> 00:10:30.240]  你一想到耶穌基督是那個尼塞亞媽
[00:10:30.240 --> 00:10:32.720]  當人犯罪之後祂就宣佈
[00:10:32.720 --> 00:10:34.200]  神就宣佈
[00:10:34.200 --> 00:10:38.560]  女人的後裔要傷了蛇的頭
[00:10:38.560 --> 00:10:43.040]  蛇就要傷女人後裔的腳筋
[00:10:43.040 --> 00:10:45.280]  這裡就是神的旨意
[00:10:45.280 --> 00:10:46.680]  祂定義了
[00:10:46.680 --> 00:10:48.960]  在裡面又有美意
[00:10:48.960 --> 00:10:51.720]  因為人很著數
[00:10:51.720 --> 00:10:53.400]  是女人的後裔
[00:10:53.400 --> 00:10:56.880]  就是耶穌基督來完成了救人
[00:10:56.880 --> 00:10:59.280]  那個是後人犯罪之後
[00:10:59.280 --> 00:11:02.160]  人未犯罪之前神有什麼美意
[00:11:02.160 --> 00:11:03.480]  那就有了
[00:11:03.480 --> 00:11:05.880]  神設立了一個伊甸園
[00:11:05.880 --> 00:11:07.880]  很美的很好的
[00:11:07.880 --> 00:11:10.720]  人可以在裡面享受
[00:11:10.720 --> 00:11:12.240]  有供應
[00:11:12.240 --> 00:11:13.840]  不怕危禦
[00:11:13.840 --> 00:11:16.680]  園中任何果子都可以吃
[00:11:16.680 --> 00:11:18.680]  除了原子當中
[00:11:18.680 --> 00:11:20.680]  不過提的是兩棵樹
[00:11:20.680 --> 00:11:22.120]  一棵生命樹
[00:11:22.120 --> 00:11:24.120]  一棵分泌善惡樹
[00:11:24.120 --> 00:11:26.120]  然後就下了一個禁令
[00:11:26.120 --> 00:11:28.120]  不要吃分泌善惡樹
[00:11:28.120 --> 00:11:30.120]  我們每個人都明白
[00:11:30.120 --> 00:11:31.440]  你去到旺角
[00:11:31.440 --> 00:11:34.160]  究竟要買臭豆腐還是買魚蛋
[00:11:34.160 --> 00:11:36.160]  有人說
[00:11:36.160 --> 00:11:38.760]  你不要買魚蛋
[00:11:38.760 --> 00:11:41.920]  那你就只要買臭豆腐請他吃
[00:11:41.920 --> 00:11:49.280]  神的心意就是讓人永遠跟祂相似
[00:11:49.280 --> 00:11:51.680]  不是由知識那一層變
[00:11:51.680 --> 00:11:53.680]  是生命那一層變
[00:11:53.680 --> 00:11:57.680]  有人說那是伊甸園好像還沒有追到神最先的心意
[00:11:57.680 --> 00:11:59.120]  那就更簡單
[00:11:59.120 --> 00:12:00.760]  再去廠西機
[00:12:00.760 --> 00:12:01.760]  第一章
[00:12:01.760 --> 00:12:03.760]  神創造是怎樣
[00:12:03.760 --> 00:12:07.680]  我們要看神創造的時候的情緒
[00:12:07.680 --> 00:12:09.200]  每天
[00:12:09.200 --> 00:12:10.560]  有晚上有早晨
[00:12:10.560 --> 00:12:11.960]  神就下了評價
[00:12:11.960 --> 00:12:12.800]  好
[00:12:12.800 --> 00:12:14.280]  是不是
[00:12:14.280 --> 00:12:16.640]  有沒有哪一天不是下好的
[00:12:16.640 --> 00:12:17.480]  有
[00:12:17.480 --> 00:12:18.480]  第四天
[00:12:18.480 --> 00:12:19.800]  沒有說
[00:12:19.800 --> 00:12:21.320]  還有一樣東西
[00:12:21.320 --> 00:12:22.880]  就是沒有
[00:12:22.880 --> 00:12:24.560]  不是這麼簡單說好的
[00:12:24.560 --> 00:12:25.840]  就是第六天
[00:12:25.840 --> 00:12:27.360]  是說好
[00:12:27.360 --> 00:12:28.360]  然後
[00:12:28.360 --> 00:12:29.960]  神好
[00:12:29.960 --> 00:12:31.600]  創造人的時候
[00:12:31.600 --> 00:12:34.320]  這個就是神的美意
[00:12:34.320 --> 00:12:37.280]  我們一直解經將它串連的時間
[00:12:37.280 --> 00:12:40.640]  你知道神的旨意就是這樣
[00:12:40.640 --> 00:12:42.440]  原來我們今天在神的面前
[00:12:42.440 --> 00:12:44.320]  不只是過好的生命
[00:12:44.320 --> 00:12:45.600]  如果你信耶穌
[00:12:45.600 --> 00:12:47.600]  我罪得赦免
[00:12:47.600 --> 00:12:48.960]  這個是入門
[00:12:48.960 --> 00:12:52.160]  你的福份的入門
[00:12:52.160 --> 00:12:54.680]  還可以繼續一直下去
[00:12:54.680 --> 00:12:57.160]  服侍的喜樂感恩
[00:12:57.160 --> 00:13:01.160]  一直到將人帶到神的面前的時候
[00:13:01.160 --> 00:13:02.760]  你又見到別人信著
[00:13:02.760 --> 00:13:04.200]  那種開心快樂
[00:13:04.200 --> 00:13:10.000]  你簡直是一步一步一直走上去
[00:13:10.000 --> 00:13:11.440]  神的旨意
[00:13:11.440 --> 00:13:13.760]  耶穌基督在地上就行進了
[00:13:13.760 --> 00:13:15.040]  祂一直行進
[00:13:15.040 --> 00:13:17.840]  我們問耶穌在什麼天時地利將神的旨意
[00:13:17.840 --> 00:13:19.840]  經文裏面提醒我們
[00:13:19.840 --> 00:13:24.400]  當時就快鑄棚節近了
[00:13:24.400 --> 00:13:26.400]  鑄棚節是什麼日子
[00:13:26.400 --> 00:13:29.280]  猶太人一年有三個重要的節日
[00:13:29.280 --> 00:13:31.280]  另外有些小的節日
[00:13:31.280 --> 00:13:33.280]  小的節日例如吹國節
[00:13:33.280 --> 00:13:34.720]  吹Trumpet
[00:13:34.720 --> 00:13:36.080]  吹喇叭
[00:13:36.080 --> 00:13:37.040]  他們吹蠔
[00:13:37.040 --> 00:13:38.040]  有隻灣
[00:13:38.040 --> 00:13:39.560]  不容易吹的
[00:13:39.560 --> 00:13:41.680]  有次有個弟兄作弄我
[00:13:41.680 --> 00:13:43.200]  在以色列旅行之後
[00:13:43.200 --> 00:13:44.960]  買了隻蠔回來給我
[00:13:44.960 --> 00:13:50.080]  我真的摸不著方法吹響它
[00:13:50.080 --> 00:13:52.080]  我叫他不如你吹
[00:13:52.080 --> 00:13:53.120]  他說我就是吹不響
[00:13:53.120 --> 00:13:54.400]  拿來給你試
[00:13:54.400 --> 00:14:00.080]  我說家裡怪不得裡面濕濕的
[00:14:00.080 --> 00:14:03.840]  原來他試得多
[00:14:03.840 --> 00:14:05.440]  那些就是吹國節
[00:14:05.440 --> 00:14:07.680]  鑄棚節是大日子
[00:14:07.680 --> 00:14:10.880]  慶祝七天都要加上第八天
[00:14:10.880 --> 00:14:14.080]  是兩個的安息日夾著
[00:14:14.080 --> 00:14:16.640]  有點像我們現在去生活營
[00:14:16.640 --> 00:14:20.240]  所以如果我們要比較舊約化
[00:14:20.240 --> 00:14:21.760]  我們可以去經歷
[00:14:21.760 --> 00:14:24.000]  鑄棚節的意思是感恩
[00:14:24.000 --> 00:14:25.200]  感恩什麼呢
[00:14:25.200 --> 00:14:27.200]  神同在
[00:14:27.200 --> 00:14:33.040]  感恩我們的天父有一個愛世的計劃
[00:14:33.040 --> 00:14:33.920]  他愛我們
[00:14:33.920 --> 00:14:34.880]  好像我剛才說的
[00:14:34.880 --> 00:14:35.520]  好
[00:14:35.520 --> 00:14:37.520]  接著去到甚好
[00:14:37.520 --> 00:14:38.640]  有機會解釋
[00:14:38.640 --> 00:14:40.560]  如果創世紀第一章的時間
[00:14:40.560 --> 00:14:42.560]  我們可以詳細看一遍
[00:14:42.560 --> 00:14:43.760]  好美妙
[00:14:43.760 --> 00:14:45.440]  鑄棚節就是這樣
[00:14:45.440 --> 00:14:50.000]  那些猶太人的象徵紀念就是
[00:14:50.000 --> 00:14:53.520]  他們四十年在曠野漂流的時間
[00:14:53.520 --> 00:14:55.520]  搭帳幕住日
[00:14:55.520 --> 00:14:57.520]  忘本的日子
[00:14:57.520 --> 00:15:01.680]  其實耶穌是想上去的
[00:15:01.680 --> 00:15:04.560]  經文後來看他暗暗上去了
[00:15:04.560 --> 00:15:08.880]  他也守這個節要和神親近
[00:15:08.880 --> 00:15:11.920]  他作為一個完全的人在地上
[00:15:11.920 --> 00:15:15.360]  他仍是俯伏敬拜天上的真神
[00:15:15.360 --> 00:15:16.400]  也是一樣
[00:15:16.400 --> 00:15:18.400]  已不鎖書就是這樣說
[00:15:18.400 --> 00:15:21.520]  他不以神同等為強奪
[00:15:21.520 --> 00:15:23.520]  反倒虛偈
[00:15:23.520 --> 00:15:25.520]  反倒虛偈
[00:15:25.520 --> 00:15:28.400]  等姐妹在這個日子裡
[00:15:28.400 --> 00:15:30.400]  我還要解釋多幾樣東西
[00:15:30.400 --> 00:15:34.640]  就是猶太人三大節旗都有意思
[00:15:34.640 --> 00:15:36.640]  月節
[00:15:36.640 --> 00:15:38.640]  耶穌基督是主角
[00:15:38.640 --> 00:15:41.120]  他是代罪的羔羊
[00:15:41.120 --> 00:15:43.120]  聖子
[00:15:43.120 --> 00:15:45.120]  神的義子
[00:15:45.120 --> 00:15:48.000]  五旬節聖靈降臨
[00:15:48.000 --> 00:15:53.520]  人得到一個慾心的再造
[00:15:53.520 --> 00:15:55.520]  聖靈進來了
[00:15:55.520 --> 00:15:57.520]  聖靈很特別的
[00:15:57.520 --> 00:16:00.320]  有很多宗派研究聖靈的能力
[00:16:00.320 --> 00:16:03.520]  The power of the Holy Spirit
[00:16:03.520 --> 00:16:05.520]  但我告訴你
[00:16:05.520 --> 00:16:07.520]  聖靈經常的工作
[00:16:07.520 --> 00:16:09.520]  是說不出來的
[00:16:09.520 --> 00:16:11.520]  在萬事諾瑪書裡面
[00:16:11.520 --> 00:16:13.520]  很寶貴的
[00:16:13.520 --> 00:16:17.520]  他的能力有時你感受不到
[00:16:17.520 --> 00:16:19.520]  廣福的師班
[00:16:19.520 --> 00:16:21.520]  遲些會唱一首歌
[00:16:21.520 --> 00:16:23.520]  世上萬事皆有定期
[00:16:23.520 --> 00:16:25.520]  其中一個很難演繹的位置
[00:16:25.520 --> 00:16:29.520]  就是靜默有時的時間
[00:16:29.520 --> 00:16:33.520]  在傳道書第三章裡面
[00:16:33.520 --> 00:16:35.520]  靜默不說話
[00:16:35.520 --> 00:16:37.520]  但你知道我在說什麼
[00:16:39.520 --> 00:16:41.520]  很小聲
[00:16:41.520 --> 00:16:45.520]  可能要放4個p在那裡
[00:16:45.520 --> 00:16:47.520]  頂字門
[00:16:47.520 --> 00:16:49.520]  聖靈降臨
[00:16:49.520 --> 00:16:51.520]  就是在五旬節
[00:16:51.520 --> 00:16:53.520]  駐彭節
[00:16:53.520 --> 00:16:55.520]  我都說了
[00:16:55.520 --> 00:16:57.520]  是紀念聖天父的日子
[00:16:57.520 --> 00:16:59.520]  人和聖天父
[00:16:59.520 --> 00:17:01.520]  原來簡單三個節期
[00:17:01.520 --> 00:17:05.520]  有三合一體的真理配合在裡面
[00:17:05.520 --> 00:17:07.520]  很特別
[00:17:07.520 --> 00:17:09.520]  他們三位一體
[00:17:09.520 --> 00:17:11.520]  你問月節有沒有聖靈
[00:17:11.520 --> 00:17:13.520]  有
[00:17:13.520 --> 00:17:15.520]  月節有沒有天父
[00:17:15.520 --> 00:17:17.520]  也有
[00:17:17.520 --> 00:17:19.520]  他們是同質的
[00:17:19.520 --> 00:17:21.520]  是不同位
[00:17:21.520 --> 00:17:23.520]  所謂三位一體
[00:17:23.520 --> 00:17:25.520]  在當中
[00:17:25.520 --> 00:17:27.520]  耶穌基督在駐彭節的時間
[00:17:27.520 --> 00:17:29.520]  後來他也上去了
[00:17:29.520 --> 00:17:33.520]  上去了這個地方
[00:17:33.520 --> 00:17:35.520]  當然我們讀這段經文
[00:17:35.520 --> 00:17:37.520]  這段經文有很多研究
[00:17:37.520 --> 00:17:39.520]  他離開了加利利
[00:17:39.520 --> 00:17:41.520]  上去耶路撒冷
[00:17:41.520 --> 00:17:43.520]  當時時間還沒有正確
[00:17:43.520 --> 00:17:45.520]  他還沒有上十字架
[00:17:45.520 --> 00:17:47.520]  他最出名當然是上十字架
[00:17:47.520 --> 00:17:49.520]  雖然當時也有些名氣
[00:17:49.520 --> 00:17:51.520]  他的家人
[00:17:51.520 --> 00:17:53.520]  有什麼反應
[00:17:53.520 --> 00:17:55.520]  我們提過
[00:17:55.520 --> 00:17:57.520]  負面
[00:17:57.520 --> 00:17:59.520]  當耶穌基督在地上
[00:17:59.520 --> 00:18:01.520]  行神的旨意的時候
[00:18:01.520 --> 00:18:03.520]  可能他在小時候
[00:18:03.520 --> 00:18:05.520]  已經跟弟弟說
[00:18:05.520 --> 00:18:07.520]  因為他十二歲也跟父母說
[00:18:07.520 --> 00:18:09.520]  我的時候還沒有到
[00:18:09.520 --> 00:18:11.520]  我要照天父的意思行
[00:18:11.520 --> 00:18:13.520]  他的弟弟
[00:18:13.520 --> 00:18:15.520]  在左右旁邊聽過
