
[00:00:00.000 --> 00:00:02.000]  靚姐妹,早安!
[00:02:01.200 --> 00:02:03.200]  是沒有一個會轉軚的
[00:02:03.200 --> 00:02:07.200]  他們不會因為曼聯的戰績差了
[00:02:07.200 --> 00:02:08.200]  我就不捧曼聯
[00:02:08.200 --> 00:02:09.200]  我就捧第二隊
[00:02:09.200 --> 00:02:10.200]  捧曼城
[00:02:10.200 --> 00:02:12.200]  不會的
[00:02:12.200 --> 00:02:15.200]  無論球隊的戰績是怎樣
[00:02:15.200 --> 00:02:17.200]  你是忠實的球迷
[00:02:17.200 --> 00:02:19.200]  你一定站在他那邊
[00:02:19.200 --> 00:02:21.200]  擁護他、支持他
[00:02:21.200 --> 00:02:23.200]  很多球迷都是這樣
[00:02:23.200 --> 00:02:25.200]  我有時去想
[00:02:25.200 --> 00:02:28.200]  球迷這種熱情
[00:02:28.200 --> 00:02:30.200]  這種忠誠
[00:02:30.200 --> 00:02:32.200]  如果用在信仰上
[00:02:32.200 --> 00:02:34.200]  多麼好
[00:02:34.200 --> 00:02:37.200]  我們對神是永遠的熱情
[00:02:37.200 --> 00:02:39.200]  永遠的忠誠
[00:02:39.200 --> 00:02:41.200]  我一定站在他那邊
[00:02:41.200 --> 00:02:43.200]  我一定跟隨他
[00:02:43.200 --> 00:02:47.200]  即使我不是很認識他
[00:02:47.200 --> 00:02:50.200]  即使我不是很明白
[00:02:50.200 --> 00:02:53.200]  他在我生命裏的作為
[00:02:53.200 --> 00:02:56.200]  甚至即使我彷彿都不知道他在哪裏
[00:02:56.200 --> 00:02:58.200]  好像離我很遠
[00:02:58.200 --> 00:02:59.200]  神在哪裏
[00:02:59.200 --> 00:03:03.200]  但我依然是很熱情、很忠誠
[00:03:03.200 --> 00:03:04.200]  始終如一
[00:03:04.200 --> 00:03:05.200]  我跟隨他
[00:03:05.200 --> 00:03:08.200]  我站在神那邊
[00:03:08.200 --> 00:03:10.200]  林肯總統有一句名言
[00:03:10.200 --> 00:03:14.200]  你不要問神站在哪邊
[00:03:14.200 --> 00:03:16.200]  站在我那邊還是站在他那邊
[00:03:16.200 --> 00:03:20.200]  我們要問我們是否站在神那邊
[00:03:20.200 --> 00:03:22.200]  這就是林肯的名言
[00:03:22.200 --> 00:03:24.200]  其實在19世紀
[00:03:24.200 --> 00:03:27.200]  大家知道美國南北戰爭
[00:03:27.200 --> 00:03:30.200]  林肯總統是北方軍
[00:03:30.200 --> 00:03:33.200]  他不贊成奴隸制度
[00:03:33.200 --> 00:03:35.200]  當南北開戰的時候
[00:03:35.200 --> 00:03:38.200]  林肯巡視前線
[00:03:38.200 --> 00:03:40.200]  他看到傷亡慘重
[00:03:40.200 --> 00:03:42.200]  很多美國同胞死亡
[00:03:42.200 --> 00:03:44.200]  他很心痛
[00:03:44.200 --> 00:03:46.200]  林肯是一個很認真的基督徒
[00:03:46.200 --> 00:03:48.200]  特別是他的晚年
[00:03:48.200 --> 00:03:50.200]  他是一個很虔誠的基督徒
[00:03:50.200 --> 00:03:53.200]  他說如果戰爭結束之後
[00:03:53.200 --> 00:03:57.200]  我們一定不可以有血腥的報復
[00:03:57.200 --> 00:03:59.200]  我們不可以去處死
[00:03:59.200 --> 00:04:02.200]  或者去懲罰南方軍
[00:04:02.200 --> 00:04:05.200]  這是他的決定
[00:04:05.200 --> 00:04:07.200]  當開戰之前
[00:04:07.200 --> 00:04:09.200]  林肯很想找一個將軍
[00:04:09.200 --> 00:04:11.200]  一個很出名的將軍
[00:04:11.200 --> 00:04:13.200]  他叫做李羅拔
[00:04:13.200 --> 00:04:17.200]  他想帶領北方軍去對抗南方軍
[00:04:17.200 --> 00:04:22.200]  其實李羅拔本身都不贊成畜奴
[00:04:22.200 --> 00:04:26.200]  他自己都是反對奴隸制度
[00:04:26.200 --> 00:04:28.200]  不過當時的南方軍
[00:04:28.200 --> 00:04:34.200]  他的首輔定都在維珍尼亞的列治蒙市
[00:04:34.200 --> 00:04:36.200]  李羅拔是維珍尼亞人
[00:04:36.200 --> 00:04:40.200]  他不願意率領軍隊去攻打自己的家鄉
[00:04:40.200 --> 00:04:42.200]  他婉拒了林肯
[00:04:42.200 --> 00:04:47.200]  結果他就帶領南方軍和北方軍去開戰
[00:04:47.200 --> 00:04:51.200]  結果就是北方軍一路勝利
[00:04:51.200 --> 00:04:54.200]  李羅拔帶領的南方軍一路敗退
[00:04:54.200 --> 00:04:56.200]  很多人建議他怎麼做呢
[00:04:56.200 --> 00:04:58.200]  你退入叢林
[00:04:58.200 --> 00:05:00.200]  在鄉鎮那裡打游擊戰
[00:05:00.200 --> 00:05:03.200]  這是當時很普遍的一個戰術
[00:05:03.200 --> 00:05:07.200]  游擊戰又有效又持久
[00:05:07.200 --> 00:05:10.200]  可以和北方軍去周旋一段長時間
[00:05:10.200 --> 00:05:14.200]  因為南方是地大的
[00:05:14.200 --> 00:05:16.200]  能夠和他一路周旋
[00:05:16.200 --> 00:05:20.200]  但李羅拔他的決定就是投降
[00:05:20.200 --> 00:05:22.200]  為什麼呢
[00:05:22.200 --> 00:05:24.200]  他說如果我們這樣持久打下去
[00:05:24.200 --> 00:05:27.200]  我們美國的同胞一定傷亡慘重
[00:05:27.200 --> 00:05:29.200]  無論敵方死我方死
[00:05:29.200 --> 00:05:31.200]  大家都是同胞
[00:05:31.200 --> 00:05:32.200]  他決定投降
[00:05:32.200 --> 00:05:34.200]  但記住他投降的時候
[00:05:34.200 --> 00:05:39.200]  他不知道林肯會特赦南方軍
[00:05:39.200 --> 00:05:41.200]  你想想他投降之後
[00:05:41.200 --> 00:05:42.200]  他就是叛軍
[00:05:42.200 --> 00:05:44.200]  他是叛軍的元帥叛國罪
[00:05:44.200 --> 00:05:46.200]  是要處死的
[00:05:46.200 --> 00:05:48.200]  他寧願投降
[00:05:48.200 --> 00:05:50.200]  面對這個後果
[00:05:50.200 --> 00:05:53.200]  後來有人再看李羅拔的生平
[00:05:53.200 --> 00:05:56.200]  他是一個很認真的基督徒
[00:05:56.200 --> 00:05:59.200]  後來有一本書叫做《基督徒李羅拔》
[00:05:59.200 --> 00:06:02.200]  就是講他怎樣跟從尋求上帝
[00:06:02.200 --> 00:06:04.200]  結果李羅拔投降的時候
[00:06:04.200 --> 00:06:06.200]  他沒有被處死
[00:06:06.200 --> 00:06:09.200]  他只是剝奪了公民權利
[00:06:09.200 --> 00:06:13.200]  你想想兩位敵對的領袖
[00:06:13.200 --> 00:06:15.200]  兩位認真的基督徒
[00:06:15.200 --> 00:06:18.200]  他們不是問神
[00:06:18.200 --> 00:06:19.200]  你站在哪邊
[00:06:19.200 --> 00:06:21.200]  你幫我還是幫他
[00:06:21.200 --> 00:06:23.200]  他們兩個都在問
[00:06:23.200 --> 00:06:25.200]  我是不是站在神那邊
[00:06:25.200 --> 00:06:27.200]  神你想我怎樣做
[00:06:27.200 --> 00:06:29.200]  弟兄姊妹
[00:06:29.200 --> 00:06:32.200]  有時我們的計劃
[00:06:32.200 --> 00:06:34.200]  或者我們的時機
[00:06:34.200 --> 00:06:36.200]  跟上帝的計劃時機
[00:06:36.200 --> 00:06:38.200]  可能不是很相同
[00:06:38.200 --> 00:06:40.200]  其實你想想
[00:06:40.200 --> 00:06:42.200]  我們很普遍都是這樣
[00:06:42.200 --> 00:06:44.200]  我們有我們的計劃
[00:06:44.200 --> 00:06:46.200]  我們要讀這樣的書
[00:06:46.200 --> 00:06:48.200]  我們要做這樣的工作
[00:06:48.200 --> 00:06:49.200]  我們要找這麼多
[00:06:49.200 --> 00:06:51.200]  我們要擁有這麼多資源
[00:06:51.200 --> 00:06:53.200]  我們要何時結婚
[00:06:53.200 --> 00:06:54.200]  我們的家庭
[00:06:54.200 --> 00:06:56.200]  我們都有計劃的
[00:06:56.200 --> 00:06:59.200]  但是不是上帝的計劃呢?
[00:06:59.200 --> 00:07:01.200]  我們要問一問
[00:07:01.200 --> 00:07:03.200]  我們很多時候的想法就是
[00:07:03.200 --> 00:07:04.200]  我有這些計劃
[00:07:04.200 --> 00:07:07.200]  上帝祢迎合我這些計劃
[00:07:07.200 --> 00:07:08.200]  我們的祈禱就是
[00:07:08.200 --> 00:07:10.200]  上帝祢祝福我讀到書
[00:07:10.200 --> 00:07:11.200]  做到工作
[00:07:11.200 --> 00:07:12.200]  做到這樣的事
[00:07:12.200 --> 00:07:13.200]  得到這些資源
[00:07:13.200 --> 00:07:15.200]  我們很多時候都這樣想
[00:07:15.200 --> 00:07:17.200]  不知道你覺不覺得
[00:07:17.200 --> 00:07:20.200]  是上帝迎合我的時機
[00:07:20.200 --> 00:07:21.200]  我的計劃
[00:07:21.200 --> 00:07:25.200]  不是我們去配合上帝的計劃
[00:07:25.200 --> 00:07:27.200]  其實答案很簡單
[00:07:27.200 --> 00:07:29.200]  誰遷就誰
[00:07:29.200 --> 00:07:30.200]  很明顯
[00:07:30.200 --> 00:07:32.200]  是我們放下我們的計劃
[00:07:32.200 --> 00:07:34.200]  去迎合上帝
[00:07:34.200 --> 00:07:38.200]  在我們生命裏面的計劃
[00:07:38.200 --> 00:07:40.200]  當然
[00:07:40.200 --> 00:07:41.200]  說就容易
[00:07:41.200 --> 00:07:43.200]  做就一點也不容易
[00:07:43.200 --> 00:07:46.200]  這是一生的功課
[00:07:46.200 --> 00:07:48.200]  我盼望在這一段經文
[00:07:48.200 --> 00:07:50.200]  耶穌的一些榜樣
[00:07:50.200 --> 00:07:53.200]  或者教導幫到我們
[00:07:53.200 --> 00:07:55.200]  究竟怎樣能夠放下
[00:07:55.200 --> 00:07:57.200]  自己不是跟人的想法
[00:07:57.200 --> 00:08:00.200]  我們走在神的計劃裏面
[00:08:00.200 --> 00:08:02.200]  上個星期
[00:08:02.200 --> 00:08:04.200]  嚴強帶我們看這一段
[00:08:04.200 --> 00:08:07.200]  他說這是第六章尾
[00:08:07.200 --> 00:08:09.200]  就是段落的結束
[00:08:09.200 --> 00:08:10.200]  所以一開始
[00:08:10.200 --> 00:08:12.200]  「這些事以後」
[00:08:12.200 --> 00:08:15.200]  這個句子大家不陌生
[00:08:15.200 --> 00:08:17.200]  第五章、第六章、第一節
[00:08:17.200 --> 00:08:19.200]  都有這個字
[00:08:19.200 --> 00:08:20.200]  這個字代表
[00:08:20.200 --> 00:08:24.200]  一個新段落的開始
[00:08:24.200 --> 00:08:26.200]  「耶穌周遊加利利」
[00:08:26.200 --> 00:08:28.200]  「周遊」這個字是一個未完成式
[00:08:28.200 --> 00:08:32.200]  即是耶穌持續不斷在加利利周遊
[00:08:32.200 --> 00:08:33.200]  為什麼呢?
[00:08:33.200 --> 00:08:35.200]  祂不想去猶太
[00:08:35.200 --> 00:08:36.200]  祂不想去猶太地
[00:08:36.200 --> 00:08:39.200]  是因為猶太人想要殺祂
[00:08:39.200 --> 00:08:41.200]  這個猶太人
[00:08:41.200 --> 00:08:43.200]  我想說
[00:08:43.200 --> 00:08:47.200]  不是一般我們泛指所有的猶太人
[00:08:47.200 --> 00:08:50.200]  很可能是指在猶太地
[00:08:50.200 --> 00:08:52.200]  耶路撒冷的猶太領袖
[00:08:52.200 --> 00:08:55.200]  你見到下面去到耶路撒冷
[00:08:55.200 --> 00:08:58.200]  有很多群眾都是猶太人
[00:08:58.200 --> 00:09:02.200]  那些未必一定要將耶穌置諸死地
[00:09:02.200 --> 00:09:04.200]  而這一班很可能是猶太領袖
[00:09:04.200 --> 00:09:07.200]  在加利利、山高皇帝遠
[00:09:07.200 --> 00:09:08.200]  我沒有理會
[00:09:08.200 --> 00:09:10.200]  你一來到我們地頭
[00:09:10.200 --> 00:09:11.200]  我就動你
[00:09:11.200 --> 00:09:15.200]  他真的想引耶穌來到耶路撒冷
[00:09:15.200 --> 00:09:18.200]  為什麼猶太領袖要殺耶穌呢?
[00:09:18.200 --> 00:09:20.200]  在前兩章
[00:09:20.200 --> 00:09:22.200]  第五章第十八節
[00:09:22.200 --> 00:09:24.200]  耶穌犯了安息日
[00:09:24.200 --> 00:09:26.200]  犯了律法
[00:09:26.200 --> 00:09:28.200]  猶太人很生氣
[00:09:28.200 --> 00:09:30.200]  領袖很生氣
[00:09:30.200 --> 00:09:33.200]  但最重要的是因為耶穌的身份
[00:09:33.200 --> 00:09:35.200]  在那裡說
[00:09:35.200 --> 00:09:37.200]  祂稱神為父
[00:09:37.200 --> 00:09:40.200]  祂將自己和神看齊
[00:09:40.200 --> 00:09:44.200]  所以猶太領袖很想將祂置諸死地
[00:09:44.200 --> 00:09:47.200]  然後將祂殺害
[00:09:47.200 --> 00:09:52.200]  所以祂的身份令自己在一個危機裡
[00:09:52.200 --> 00:09:55.200]  沒有人想的
[00:09:55.200 --> 00:09:58.200]  你想想你的身份會不會令你在危機裡
[00:09:58.200 --> 00:10:01.200]  按我們的計劃是不會的
[00:10:01.200 --> 00:10:07.200]  我們香港人快閃這個功能是很突出的
[00:10:07.200 --> 00:10:09.200]  有危機我就走
[00:10:09.200 --> 00:10:11.200]  但我們的身份
[00:10:11.200 --> 00:10:13.200]  如果我們是上帝子民的身份
[00:10:13.200 --> 00:10:18.200]  會不會令你在某種危機裡不應該閃呢?
[00:10:18.200 --> 00:10:19.200]  你又想一想
[00:10:19.200 --> 00:10:23.200]  耶穌的身份令祂有殺身之禍
[00:10:23.200 --> 00:10:26.200]  不過耶穌不想耶路撒冷
[00:10:26.200 --> 00:10:29.200]  表面原因是不想被殺
[00:10:29.200 --> 00:10:32.200]  但有更加深層的原因
[00:10:32.200 --> 00:10:34.200]  你看下去
[00:10:34.200 --> 00:10:38.200]  祂不是怕死
[00:10:38.200 --> 00:10:40.200]  不是祂的時間
[00:10:40.200 --> 00:10:43.200]  這才是最真正的原因
[00:10:43.200 --> 00:10:48.200]  我們看看當時猶太人的駐旁節
[00:10:48.200 --> 00:10:49.200]  這些小小背景
[00:10:49.200 --> 00:10:51.200]  大家都應該不陌生
[00:10:51.200 --> 00:10:53.200]  猶太人有三個節期
[00:10:53.200 --> 00:10:54.200]  駐旁節
[00:10:54.200 --> 00:10:55.200]  如月節
[00:10:55.200 --> 00:10:56.200]  午巡節
[00:10:56.200 --> 00:10:59.200]  這三大節期都會上耶路撒冷
[00:10:59.200 --> 00:11:03.200]  駐旁節是猶太曆法第七個月
[00:11:03.200 --> 00:11:05.200]  我們叫做提斯尼月
[00:11:05.200 --> 00:11:06.200]  第七個月
[00:11:06.200 --> 00:11:09.200]  即是今天的九或十月
[00:11:09.200 --> 00:11:11.200]  在駐旁節
[00:11:11.200 --> 00:11:13.200]  他們為何要有這個節日呢?
[00:11:13.200 --> 00:11:18.200]  其實是紀念他們在曠野的駐旁日子
[00:11:18.200 --> 00:11:21.200]  和紀念神同在的經歷
[00:11:21.200 --> 00:11:26.200]  一直發展到秋收的感恩節
[00:11:26.200 --> 00:11:28.200]  我們有很多的收成
[00:11:28.200 --> 00:11:30.200]  很感謝上帝的供應
[00:11:30.200 --> 00:11:34.200]  如果你記得在上一章六章四節
[00:11:34.200 --> 00:11:36.200]  那時候是如月節
[00:11:36.200 --> 00:11:39.200]  如月節是猶太的一月
[00:11:39.200 --> 00:11:41.200]  就是彌撒月
[00:11:41.200 --> 00:11:44.200]  即是今天的三、四月
[00:11:44.200 --> 00:11:47.200]  所以如月節和駐旁節有半年
[00:11:47.200 --> 00:11:49.200]  所以第六章和第七章
[00:11:49.200 --> 00:11:51.200]  即是這些事以後
[00:11:51.200 --> 00:11:53.200]  就過了半年左右
[00:11:53.200 --> 00:11:55.200]  是一個新的段落
[00:11:55.200 --> 00:11:58.200]  在駐旁節他們是怎樣慶祝的呢?
[00:11:58.200 --> 00:12:00.200]  就是在提斯尼月的第十五日
[00:12:00.200 --> 00:12:02.200]  到第二十一日
[00:12:02.200 --> 00:12:04.200]  一年七日就會慶祝
[00:12:04.200 --> 00:12:07.200]  猶太人就會上耶路撒冷
[00:12:07.200 --> 00:12:10.200]  他們找中樹枝和中樹葉搭棚
[00:12:10.200 --> 00:12:12.200]  即是如果在鄉郊
[00:12:12.200 --> 00:12:14.200]  就在屋的旁邊搭棚
[00:12:14.200 --> 00:12:17.200]  如果在市鎮就在屋頂搭棚
[00:12:17.200 --> 00:12:18.200]  駐棚
[00:12:18.200 --> 00:12:21.200]  駐在那裡慶祝上帝的供應
[00:12:21.200 --> 00:12:23.200]  上帝的同在
[00:12:23.200 --> 00:12:24.200]  在駐棚節
[00:12:24.200 --> 00:12:26.200]  很多人就上耶路撒冷
[00:12:26.200 --> 00:12:30.200]  耶穌的兄弟就想了一個辦法
[00:12:30.200 --> 00:12:32.200]  他就建議耶穌
[00:12:32.200 --> 00:12:34.200]  你上去做些事
[00:12:34.200 --> 00:12:36.200]  去展示一些質量
[00:12:36.200 --> 00:12:38.200]  他說你上去
[00:12:38.200 --> 00:12:41.200]  好讓你的門徒去看見你做的事
[00:12:41.200 --> 00:12:43.200]  因為人要揚名
[00:12:43.200 --> 00:12:45.200]  不在隱蔽的地方
[00:12:45.200 --> 00:12:47.200]  你要做些事
[00:12:47.200 --> 00:12:50.200]  顯給世人看
[00:12:50.200 --> 00:12:53.200]  他的兄弟在想些什麼呢?
[00:12:53.200 --> 00:12:55.200]  你要揚名立萬
[00:12:55.200 --> 00:12:57.200]  你不要收收埋埋
[00:12:57.200 --> 00:12:59.200]  他在做些什麼呢?
[00:12:59.200 --> 00:13:00.200]  如果你記得上一次
[00:13:00.200 --> 00:13:02.200]  嚴強講第六章66節
[00:13:02.200 --> 00:13:05.200]  很多門徒做什麼呢?
[00:13:05.200 --> 00:13:07.200]  退卻
[00:13:07.200 --> 00:13:09.200]  他們不太明白耶穌說什麼
[00:13:09.200 --> 00:13:10.200]  退卻
[00:13:10.200 --> 00:13:11.200]  很多人都走了
[00:13:11.200 --> 00:13:13.200]  耶穌的兄弟
[00:13:13.200 --> 00:13:14.200]  他的建議就是
[00:13:14.200 --> 00:13:16.200]  耶穌你想留人嗎?
[00:13:16.200 --> 00:13:18.200]  麻煩你拿些本事出來給人看
[00:13:18.200 --> 00:13:20.200]  讓那些人跟著你
[00:13:20.200 --> 00:13:23.200]  這個不僅是一個
[00:13:23.200 --> 00:13:26.200]  很人性的想法
[00:13:26.200 --> 00:13:28.200]  我們想吸引人
[00:13:28.200 --> 00:13:30.200]  我們展示質量
[00:13:30.200 --> 00:13:31.200]  讓人看見
[00:13:31.200 --> 00:13:32.200]  人家覺得你很棒
[00:13:32.200 --> 00:13:33.200]  那就吸引
[00:13:33.200 --> 00:13:35.200]  這個很人性的想法
[00:13:35.200 --> 00:13:37.200]  不僅是很人性的想法
[00:13:37.200 --> 00:13:38.200]  其實背後
[00:13:38.200 --> 00:13:41.200]  耶穌的兄弟是不相信的
[00:13:41.200 --> 00:13:44.200]  如果你真的有實力
[00:13:44.200 --> 00:13:46.200]  你就展示給人看
[00:13:46.200 --> 00:13:48.200]  耶穌的兄弟的想法就是
[00:13:48.200 --> 00:13:49.200]  你根本沒有實力
[00:13:49.200 --> 00:13:51.200]  他也不相信他有實力
[00:13:51.200 --> 00:13:53.200]  弟兄姊妹
[00:13:53.200 --> 00:13:55.200]  你一看就覺得很諷刺
[00:13:55.200 --> 00:14:00.200]  耶穌最後真的揚名的地方在哪裡?
[00:14:00.200 --> 00:14:02.200]  真的是耶路撒冷
[00:14:02.200 --> 00:14:04.200]  不過就不像他們那樣
[00:14:04.200 --> 00:14:06.200]  我展示一些神蹟
[00:14:06.200 --> 00:14:08.200]  展示一些東西給你看
[00:14:08.200 --> 00:14:10.200]  在十字架上
[00:14:10.200 --> 00:14:12.200]  耶穌揚名
[00:14:12.200 --> 00:14:14.200]  不是人所想的時機
[00:14:14.200 --> 00:14:16.200]  不是人所想的做法
[00:14:16.200 --> 00:14:19.200]  耶穌用這個不是我們想的計劃
[00:14:19.200 --> 00:14:21.200]  去揚名
[00:14:21.200 --> 00:14:22.200]  在聖經裏面
[00:14:22.200 --> 00:14:24.200]  希臘文通常我們說
[00:14:24.200 --> 00:14:26.200]  「時間」有三個字
[00:14:26.200 --> 00:14:28.200]  譯法第一個可以譯作
[00:14:28.200 --> 00:14:29.200]  hour
[00:14:29.200 --> 00:14:31.200]  就是時刻
[00:14:31.200 --> 00:14:33.200]  就是那一點的時間
[00:14:33.200 --> 00:14:34.200]  在約翰福音
[00:14:34.200 --> 00:14:35.200]  這個字多數是說
[00:14:35.200 --> 00:14:38.200]  耶穌上十字架那一刻
[00:14:38.200 --> 00:14:41.200]  第二個譯法可以譯作time
[00:14:41.200 --> 00:14:42.200]  就是時間
[00:14:42.200 --> 00:14:45.200]  一個月、兩個月、三個月、第七個月
[00:14:45.200 --> 00:14:47.200]  第三個譯法
[00:14:47.200 --> 00:14:49.200]  可以譯作season
[00:14:49.200 --> 00:14:50.200]  就是時機
[00:14:50.200 --> 00:14:54.200]  而這段經文就用了這個字
[00:14:54.200 --> 00:14:56.200]  時機這個字
[00:14:56.200 --> 00:14:58.200]  其實這個字的引申是什麼意思呢?
[00:14:58.200 --> 00:15:00.200]  就是那個時機
[00:15:00.200 --> 00:15:02.200]  那個機遇
[00:15:02.200 --> 00:15:03.200]  那個schedule
[00:15:03.200 --> 00:15:05.200]  那個計劃
[00:15:05.200 --> 00:15:08.200]  你要按著上帝所定的計劃
[00:15:08.200 --> 00:15:11.200]  那個進程去做
[00:15:11.200 --> 00:15:15.200]  不是你自己想的時間去做
[00:15:15.200 --> 00:15:18.200]  在信仰的路上
[00:15:18.200 --> 00:15:21.200]  我們很多時候有自己的想法
[00:15:21.200 --> 00:15:22.200]  有自己的計劃
[00:15:22.200 --> 00:15:24.200]  是這樣的才行
[00:15:24.200 --> 00:15:27.200]  我要有這些裝備才行
[00:15:27.200 --> 00:15:31.200]  我要有這樣的遺訓才行
[00:15:31.200 --> 00:15:32.200]  不一定錯
[00:15:32.200 --> 00:15:34.200]  我叫這些是人的時機
[00:15:34.200 --> 00:15:36.200]  人的計劃
[00:15:36.200 --> 00:15:37.200]  弟兄姊妹
[00:15:37.200 --> 00:15:39.200]  最重要這個計劃
[00:15:39.200 --> 00:15:42.200]  是不是上帝的時機
[00:15:42.200 --> 00:15:45.200]  是不是神的計劃
[00:15:45.200 --> 00:15:49.200]  我想一個我自己很敬重的老師
[00:15:49.200 --> 00:15:51.200]  在忠臣的老師
[00:15:51.200 --> 00:15:53.200]  楊錫昌牧師
[00:15:53.200 --> 00:15:55.200]  我叫他楊醫
[00:15:55.200 --> 00:15:57.200]  在忠臣
[00:15:57.200 --> 00:16:00.200]  其實很少老師不是博士
[00:16:00.200 --> 00:16:02.200]  已經是很少
[00:16:02.200 --> 00:16:06.200]  很少教授級的老師不是博士
[00:16:06.200 --> 00:16:07.200]  起碼我印象中
[00:16:07.200 --> 00:16:08.200]  我記憶所及
[00:16:08.200 --> 00:16:11.200]  沒有一個教授不是博士
[00:16:11.200 --> 00:16:13.200]  唯有楊醫
[00:16:13.200 --> 00:16:15.200]  他不是博士
[00:16:15.200 --> 00:16:18.200]  他在教神學之前是醫生
[00:16:18.200 --> 00:16:20.200]  他是一個執業的西醫
[00:16:20.200 --> 00:16:23.200]  他教我們圓文的時候
[00:16:23.200 --> 00:16:25.200]  他自己寫教科書
[00:16:25.200 --> 00:16:26.200]  希伯來文和希臘文
[00:16:26.200 --> 00:16:29.200]  是我們看他寫的教科書
[00:16:29.200 --> 00:16:30.200]  所以我心想
[00:16:30.200 --> 00:16:33.200]  你拿一個博士有何難呢
[00:16:33.200 --> 00:16:35.200]  對他來說很容易
[00:16:35.200 --> 00:16:37.200]  沒有問題
[00:16:37.200 --> 00:16:39.200]  但是他不拿
[00:16:39.200 --> 00:16:40.200]  人們就很奇怪
[00:16:40.200 --> 00:16:44.200]  他忠心教了三十多年聖經
[00:16:44.200 --> 00:16:45.200]  我們很有幸
[00:16:45.200 --> 00:16:47.200]  幾年前請了楊醫來我們同工會
[00:16:47.200 --> 00:16:50.200]  教我們同工如何看聖經
[00:16:50.200 --> 00:16:51.200]  很多啟發
[00:16:51.200 --> 00:16:53.200]  有人問楊醫
[00:16:53.200 --> 00:16:55.200]  為什麼你不讀博士
[00:16:55.200 --> 00:16:57.200]  他的答案很簡單
[00:16:57.200 --> 00:17:00.200]  神沒有叫我讀
[00:17:00.200 --> 00:17:01.200]  我心想
[00:17:01.200 --> 00:17:03.200]  在神學院的聖經科教授
[00:17:03.200 --> 00:17:05.200]  博士也沒有說
[00:17:05.200 --> 00:17:07.200]  不像樣
[00:17:07.200 --> 00:17:09.200]  人的想法
[00:17:09.200 --> 00:17:12.200]  楊醫就是神的時機
[00:17:12.200 --> 00:17:13.200]  神叫他讀
[00:17:13.200 --> 00:17:14.200]  他就讀
[00:17:14.200 --> 00:17:15.200]  神沒有叫他讀
