
[00:00:00.000 --> 00:00:04.900]  我們今天來看看神的真道在前進
[00:01:36.500 --> 00:01:38.300]  就是番導爾路撒冷教會
[00:01:38.300 --> 00:01:39.500]  如果大家還記得
[00:01:39.500 --> 00:01:42.300]  來開一個很重要的會議
[00:01:42.300 --> 00:01:46.100]  然後最後保羅被捆綁到羅馬
[00:01:46.100 --> 00:01:47.600]  在上訴的過程中
[00:01:47.600 --> 00:01:50.000]  也看到神奇妙的作為
[00:01:50.000 --> 00:01:53.000]  但是主動是教會所差派的
[00:01:53.000 --> 00:01:57.100]  或者保羅的宣教歷程有這三個
[00:01:57.100 --> 00:01:58.400]  而上一次我們看到
[00:01:58.400 --> 00:01:59.700]  就是第一個開始
[00:01:59.700 --> 00:02:02.800]  這個就是在安提阿教會
[00:02:02.800 --> 00:02:06.300]  一個外邦成立的教會
[00:02:06.300 --> 00:02:10.600]  來差遣宣教士出去
[00:02:10.600 --> 00:02:13.200]  聖靈就不斷地來工作
[00:02:13.200 --> 00:02:15.900]  也是在不同的地域當中
[00:02:15.900 --> 00:02:18.500]  讓人聽到福音建立
[00:02:18.500 --> 00:02:21.400]  是深入很多很重要的教會
[00:02:21.400 --> 00:02:24.300]  今天我們在《新約書信》裡讀到很多
[00:02:24.300 --> 00:02:29.000]  哥倫多、菲勒比爾夫索、帖索來迦等等
[00:02:29.000 --> 00:02:30.300]  這些哥羅西
[00:02:30.300 --> 00:02:34.700]  都是在當時保留行程的時候所建立的
[00:02:34.700 --> 00:02:36.400]  所以我們在這裡看到
[00:02:36.400 --> 00:02:39.400]  神的道不斷在前進
[00:02:39.400 --> 00:02:43.000]  我們看到上一次就是第一個
[00:02:43.000 --> 00:02:45.700]  如果大家看這幅圖
[00:02:45.700 --> 00:02:47.200]  雖然比較小一點
[00:02:47.200 --> 00:02:50.400]  我們看到他們就是由安提阿
[00:02:50.400 --> 00:02:54.200]  這個就是敘利亞的安提阿
[00:02:54.200 --> 00:02:57.900]  所以這個就是當時安提阿教會的地方差遣
[00:02:57.900 --> 00:03:02.200]  他們第一次的旅程就去到塞浦路斯
[00:03:02.200 --> 00:03:06.700]  上一次我們說到就是去到柏弗這個地方
[00:03:06.700 --> 00:03:11.300]  就是發生一個可以說是屬靈的爭戰
[00:03:11.300 --> 00:03:15.200]  然後帶領了當地的一個方伯
[00:03:15.200 --> 00:03:17.700]  就是他們的總督來信主
[00:03:17.700 --> 00:03:20.000]  所以在這裡就是第一個的果子
[00:03:20.000 --> 00:03:23.500]  和第一個宣教歷程所見到的
[00:03:23.500 --> 00:03:27.000]  福音和神的道德性的地方
[00:03:27.000 --> 00:03:30.300]  今天我們看到就是他們開始再搭船
[00:03:30.300 --> 00:03:35.000]  上到去現在就是小亞細亞
[00:03:35.000 --> 00:03:37.400]  就是現在土耳其的地方
[00:03:37.400 --> 00:03:43.000]  所以我們看到去到阿大利
[00:03:43.000 --> 00:03:45.100]  就是一個城邦沒有什麼記載的
[00:03:45.100 --> 00:03:46.100]  去到別家
[00:03:46.100 --> 00:03:47.800]  別家就開始記載了
[00:03:47.800 --> 00:03:50.900]  然後他們就一直跟著去
[00:03:50.900 --> 00:03:54.700]  就去到這些其他路斯德
[00:03:54.700 --> 00:03:56.000]  爾戈廉的地方
[00:03:56.000 --> 00:03:58.500]  然後再回來安提阿
[00:03:58.500 --> 00:04:01.100]  這是第一個的保留行程
[00:04:01.100 --> 00:04:06.700]  今天我們看到上個星期說完柏弗之後
[00:04:06.700 --> 00:04:10.500]  他們今天就去到別家
[00:04:10.500 --> 00:04:14.200]  然後上到去另外一個叫做安提阿的地方
[00:04:14.200 --> 00:04:17.000]  這個叫做比西底的安提阿
[00:04:17.000 --> 00:04:22.000]  就比較不是在敘利亞的安提阿那麼大的
[00:04:22.000 --> 00:04:23.600]  但是這裡就發生了一件
[00:04:23.600 --> 00:04:25.700]  也很重要今天我們看到的
[00:04:25.700 --> 00:04:29.600]  保羅所講到的內容
[00:04:29.600 --> 00:04:34.800]  所以我們知道三次的宣教行程裡面
[00:04:34.800 --> 00:04:37.600]  每一次在路加的記載
[00:04:37.600 --> 00:04:39.800]  路加就是歷史唐傳的作者
[00:04:39.800 --> 00:04:42.000]  神透過他記載下來
[00:04:42.000 --> 00:04:43.600]  每一個的宣教行程
[00:04:43.600 --> 00:04:47.800]  這三個主要的講道信息
[00:04:47.800 --> 00:04:50.000]  每一個行程都有一篇
[00:04:50.000 --> 00:04:52.700]  所以保羅在第一次的宣教行程
[00:04:52.700 --> 00:04:54.400]  當然他講了很多道
[00:04:54.400 --> 00:04:56.100]  第二次也講了很多道
[00:04:56.100 --> 00:04:57.300]  第三次也講了很多道
[00:04:57.300 --> 00:05:00.100]  但是路加就將每一個行程裡面
[00:05:00.100 --> 00:05:02.900]  最重要的那篇記載下來
[00:05:02.900 --> 00:05:05.400]  所以我們今天看到
[00:05:05.400 --> 00:05:07.400]  這個第一次的宣教行程
[00:05:07.400 --> 00:05:08.500]  保羅講的這篇道
[00:05:08.500 --> 00:05:11.700]  就是今天我們內容裡面所提及的內容了
[00:05:11.700 --> 00:05:14.800]  它記載下來是比較詳細的
[00:05:14.800 --> 00:05:16.300]  整個講道的內容
[00:05:16.300 --> 00:05:18.800]  所以我們今天也來看看它
[00:05:18.800 --> 00:05:20.400]  神的真道在進行
[00:05:20.400 --> 00:05:23.100]  願意我們也配合神的真道
[00:05:23.100 --> 00:05:24.700]  在我們2025年
[00:05:24.700 --> 00:05:28.200]  以及人生當中繼續前進
[00:05:28.200 --> 00:05:29.700]  我們看看經文
[00:05:29.700 --> 00:05:31.700]  十三章的十三節
[00:05:31.700 --> 00:05:34.700]  我們一起用啟應的方式
[00:05:34.700 --> 00:05:36.500]  我讀一節 請每眾讀一節
[00:05:36.500 --> 00:05:39.500]  我們讀完這些記載的經文 好嗎
[00:05:39.500 --> 00:05:42.400]  第十三章 十三節
[00:05:42.400 --> 00:05:43.400]  請聽我讀
[00:05:43.400 --> 00:05:45.300]  保羅和他的同仁
[00:05:45.300 --> 00:05:49.300]  就是包括了巴拿巴和其他團隊
[00:05:49.300 --> 00:05:51.900]  還有馬 稱為馬可 約翰
[00:05:51.900 --> 00:05:55.000]  所以我們看到這個就是他們的團隊
[00:05:55.000 --> 00:05:56.200]  由這裡開始
[00:05:56.200 --> 00:05:59.400]  本來是差派巴拿巴和保羅的
[00:05:59.400 --> 00:06:01.000]  現在開始調轉了
[00:06:01.000 --> 00:06:03.300]  就是由保羅開始領導了
[00:06:03.300 --> 00:06:04.700]  所以這裡我們看到
[00:06:04.700 --> 00:06:08.800]  一個團隊的領導開始交替
[00:06:08.800 --> 00:06:12.700]  巴拿巴成為協助保羅
[00:06:12.700 --> 00:06:15.700]  保羅很明顯就是成為主要的領袖
[00:06:15.700 --> 00:06:17.200]  所以為什麼我們叫這個
[00:06:17.200 --> 00:06:19.500]  保羅三次宣教行程
[00:06:19.500 --> 00:06:22.000]  就在這裡我們開始看到了
[00:06:22.000 --> 00:06:24.600]  保羅和他的同仁從柏弗
[00:06:24.600 --> 00:06:27.300]  就是剛才我們說的地方開船
[00:06:27.300 --> 00:06:29.800]  來到龐菲里亞的別郊
[00:06:29.800 --> 00:06:31.600]  約翰 曾經我們說過
[00:06:31.600 --> 00:06:33.000]  這個稱為馬可的約翰
[00:06:33.000 --> 00:06:34.600]  就在這裡離開了
[00:06:34.600 --> 00:06:36.400]  這個我們在去年年底的時候
[00:06:36.400 --> 00:06:40.600]  說過關乎馬可的人生的記載
[00:06:40.600 --> 00:06:43.200]  那麼他就回到耶路撒冷
[00:06:43.200 --> 00:06:45.200]  十四節請大家讀
[00:06:45.200 --> 00:06:58.400]  讀完了律法和先知的書
[00:06:58.400 --> 00:07:01.200]  管會堂的 叫人過去
[00:07:01.200 --> 00:07:02.200]  對他們算
[00:07:02.200 --> 00:07:05.800]  二位兄台 指導保羅和巴拿巴
[00:07:05.800 --> 00:07:09.000]  若有什麼勸勉眾人的話 請說
[00:07:09.000 --> 00:07:10.600]  所以這裡我們看到
[00:07:10.600 --> 00:07:13.100]  就是他們 回到剛才的地圖
[00:07:13.100 --> 00:07:15.600]  你會看到他們從柏弗
[00:07:15.600 --> 00:07:18.300]  就去到比西底的安提柯
[00:07:18.300 --> 00:07:20.000]  經過這個別郊
[00:07:20.000 --> 00:07:22.300]  就現在在這個地方
[00:07:22.300 --> 00:07:24.800]  所以這個就是剛才我們讀的經文
[00:07:24.800 --> 00:07:27.000]  他們來了別郊往前行
[00:07:27.000 --> 00:07:30.000]  就來到比西底的安提柯
[00:07:30.000 --> 00:07:30.900]  去了哪裡呢
[00:07:30.900 --> 00:07:34.300]  就去了這個安息日的會堂
[00:07:34.300 --> 00:07:37.400]  他們聽完了律法和先知的書
[00:07:37.400 --> 00:07:40.400]  留心律法和先知的書
[00:07:40.400 --> 00:07:42.200]  所以有兩部份
[00:07:42.200 --> 00:07:43.800]  管會堂的人過去
[00:07:43.800 --> 00:07:45.600]  就請他們有什麼勸勉的話
[00:07:45.600 --> 00:07:47.200]  保羅就開始講道了
[00:07:47.200 --> 00:07:50.600]  所以這個考古的一個記載
[00:07:50.600 --> 00:07:52.300]  現在發佈出來
[00:07:52.300 --> 00:07:54.500]  這個比西底的安提柯
[00:07:54.500 --> 00:07:59.000]  就以前是一個聖保羅教堂的遺跡
[00:07:59.000 --> 00:08:04.600]  他們估計就是當時這個猶太會堂的原址
[00:08:04.600 --> 00:08:06.500]  所以當時我們剛才看過
[00:08:06.500 --> 00:08:08.200]  他們進入這個會堂
[00:08:08.200 --> 00:08:10.200]  這個就是後來成為一個
[00:08:10.200 --> 00:08:13.600]  天主教會將它後期建立成為一個紀念
[00:08:13.600 --> 00:08:17.400]  保羅在當日講道的一個遺址
[00:08:17.400 --> 00:08:19.000]  就是一個聖堂
[00:08:19.000 --> 00:08:21.200]  當然經過長年累月
[00:08:21.200 --> 00:08:25.400]  現在已經成為考古的一個遺址
[00:08:25.400 --> 00:08:27.200]  所以這件事是很真實的
[00:08:27.200 --> 00:08:29.500]  在歷史當中記載
[00:08:29.500 --> 00:08:30.800]  在聖經裡面記載
[00:08:30.800 --> 00:08:33.200]  也是考古去發掘出來
[00:08:33.200 --> 00:08:38.100]  當時的一個安提柯的
[00:08:38.100 --> 00:08:40.000]  有拍西底安提柯的地方
[00:08:40.000 --> 00:08:42.800]  所以這個給大家稍微知道一下
[00:08:42.800 --> 00:08:45.100]  好 接著我們繼續看經文的記載
[00:08:45.100 --> 00:08:51.000]  我們由第十五節讀完了
[00:08:51.000 --> 00:08:56.400]  好 我們進入這個保羅的講道部份
[00:08:56.400 --> 00:08:57.800]  今天跟大家看
[00:08:57.800 --> 00:08:59.200]  這麼長的講道部份
[00:08:59.200 --> 00:09:00.600]  我們分開三個部份
[00:09:00.600 --> 00:09:03.300]  而事實上這三個部份
[00:09:03.300 --> 00:09:06.400]  都是很清楚聖經有一個轉捩
[00:09:06.400 --> 00:09:08.600]  就是它從回顧舊時
[00:09:08.600 --> 00:09:10.800]  講到他們現在所傳的訊息
[00:09:10.800 --> 00:09:13.300]  以及提醒那些會眾怎麼回應
[00:09:13.300 --> 00:09:14.700]  所以這三個部份
[00:09:14.700 --> 00:09:16.200]  所以第一個部份我們先看
[00:09:16.200 --> 00:09:18.600]  回顧神奇妙的作為
[00:09:18.600 --> 00:09:20.500]  然後剛才我們讀到十五節
[00:09:20.500 --> 00:09:22.300]  我們由十六節開始讀
[00:09:22.300 --> 00:09:28.100]  這是以色列的一個回顧歷史神奇妙的作為
[00:09:28.100 --> 00:09:30.400]  這是第一部份保羅所講的
[00:09:30.400 --> 00:09:33.800]  我們用啟英的方式繼續讀
[00:09:33.800 --> 00:09:35.800]  請聽我讀十六節
[00:09:35.800 --> 00:09:37.800]  保羅就站起來舉手
[00:09:37.800 --> 00:09:41.300]  說:以色列人和一切敬畏上帝的人
[00:09:41.300 --> 00:09:42.000]  請聽
[00:09:42.000 --> 00:09:43.300]  請大家讀
[00:09:43.300 --> 00:10:00.800]  以色列人和一切敬畏上帝的人
[00:10:00.800 --> 00:10:01.500]  是指什麼呢
[00:10:01.500 --> 00:10:06.000]  就是指那些外邦人進入猶太教
[00:10:06.000 --> 00:10:08.700]  他們當時在這個比西底安提案裏面
[00:10:08.700 --> 00:10:09.800]  有一些外邦人
[00:10:09.800 --> 00:10:11.200]  或者不是猶太人
[00:10:11.200 --> 00:10:13.200]  他們因為信了猶太教
[00:10:13.200 --> 00:10:14.700]  進入了猶太教
[00:10:14.700 --> 00:10:17.200]  所以他們在會堂裏面聚會
[00:10:17.200 --> 00:10:19.200]  所以保羅就提醒他們
[00:10:19.200 --> 00:10:23.100]  說:以色列人和一切敬畏上帝的人
[00:10:23.100 --> 00:10:25.900]  就是指這些進入猶太教的外邦人
[00:10:25.900 --> 00:10:26.900]  請聽
[00:10:26.900 --> 00:10:31.100]  說以色列過往神的歷史的作為
[00:10:31.100 --> 00:10:34.400]  所以他先說他們出埃及的歷史
[00:10:34.400 --> 00:10:37.400]  以大能的手領他們出來
[00:10:37.400 --> 00:10:38.900]  這裏是說他們
[00:10:38.900 --> 00:10:41.600]  就是指這個歷史裏面的記載
[00:10:41.600 --> 00:10:42.900]  十八節請聽我讀
[00:10:42.900 --> 00:10:47.400]  「又在曠野容忍他們約有四十年」
[00:10:47.400 --> 00:10:49.000]  第十九節請讀
[00:10:49.000 --> 00:10:52.400]  「慶典前凡多年出世之日」
[00:10:52.400 --> 00:10:55.800]  「十八萬年分開他們」
[00:10:55.800 --> 00:10:58.400]  「此後給他們設立事施」
[00:10:58.400 --> 00:11:01.100]  「約有四百五十年」
[00:11:01.100 --> 00:11:04.700]  「直到先知薩姆爾的時侯」
[00:11:04.700 --> 00:11:15.600]  「又在曠野容忍他們約有四十年」
[00:11:15.600 --> 00:11:17.100]  「既廢了數郎」
[00:11:17.100 --> 00:11:19.900]  「就選立大衛作他們的王」
[00:11:19.900 --> 00:11:21.900]  「又為他們作見證說」
[00:11:21.900 --> 00:11:25.400]  「我尋得耶穌的兒子大比」
[00:11:25.400 --> 00:11:28.500]  「他是合我心意的人」
[00:11:28.500 --> 00:11:32.200]  「凡事要遵行我的旨意」
[00:11:32.200 --> 00:11:33.500]  二十三節
[00:11:33.500 --> 00:11:35.600]  「既廢了數郎」
[00:11:35.600 --> 00:11:38.900]  「就選立大衛作他們的王」
[00:11:38.900 --> 00:11:42.200]  「又為他們作見證說」
[00:11:42.200 --> 00:11:44.100]  「我尋得耶穌的兒子大比」
[00:11:44.100 --> 00:11:46.600]  「在他沒有出來以先」
[00:11:46.600 --> 00:11:49.000]  「約翰(司祭的約翰)」
[00:11:49.000 --> 00:11:53.700]  「向以色列眾文宣講悔改的誓禮」
[00:11:53.700 --> 00:11:57.600]  「又在曠野容忍他們約有四十年」
[00:11:57.600 --> 00:11:59.900]  「直到先知薩姆爾的時侯」
[00:11:59.900 --> 00:12:01.500]  「我尋得耶穌的兒子大比」
[00:12:01.500 --> 00:12:03.700]  「此次約翰(司祭的約翰)」
[00:12:03.700 --> 00:12:04.900]  「我依靠他們」
[00:12:04.900 --> 00:12:07.200]  「我大膽在尋求他們」
[00:12:07.200 --> 00:12:09.700]  「在探尋他們的歷史」
[00:12:09.700 --> 00:12:12.700]  短短不夠十節的經文
[00:12:12.700 --> 00:12:15.400]  將以色列過往的歷史
[00:12:15.400 --> 00:12:17.900]  有一千多年的歷史
[00:12:17.900 --> 00:12:19.100]  濃縮起來
[00:12:19.100 --> 00:12:22.800]  將它成為這段保羅的講章
[00:12:22.800 --> 00:12:24.900]  所以保羅很快很快地
[00:12:24.900 --> 00:12:28.900]  將以色列的歷史陳述一次
[00:12:28.900 --> 00:12:30.700]  這裡包括了什麼呢?
[00:12:30.700 --> 00:12:32.900]  我們溫習一下剛才所讀的經文
[00:12:32.900 --> 00:12:33.900]  包括了什麼呢?
[00:12:33.900 --> 00:12:38.200]  就是神帶領以色列民出埃及
[00:12:38.200 --> 00:12:39.700]  你一定很熟悉
[00:12:39.700 --> 00:12:42.100]  脫離他們圍爐的身份
[00:12:42.100 --> 00:12:45.500]  這裡可以說是指到神的工作
[00:12:45.500 --> 00:12:48.700]  是祂的拯救和釋放
[00:12:48.700 --> 00:12:53.300]  這就好像我們被主在黑暗當中
[00:12:53.300 --> 00:12:55.600]  在罪的牢獄當中被拯救
[00:12:55.600 --> 00:12:56.600]  被釋放出來
[00:12:56.600 --> 00:13:00.000]  當時以色列民就是經歷這件事
[00:13:00.000 --> 00:13:03.500]  他們在埃及的地方圍爐
[00:13:03.500 --> 00:13:04.900]  神帶領他們出埃及
[00:13:04.900 --> 00:13:07.900]  讀出埃及的我們就知道了
[00:13:07.900 --> 00:13:11.400]  然後礦野四十年
[00:13:11.400 --> 00:13:14.300]  盟主的供應和管教
[00:13:14.300 --> 00:13:16.000]  我們讀到《摩西五經》
[00:13:16.000 --> 00:13:18.900]  特別是《文書記》的記載
[00:13:18.900 --> 00:13:23.200]  我們就知道神帶領他們在礦野
[00:13:23.200 --> 00:13:25.000]  總共多少年了?
[00:13:25.000 --> 00:13:25.900]  四十年了
[00:13:25.900 --> 00:13:27.000]  這四十年當中
[00:13:27.000 --> 00:13:30.100]  他們經歷到神不斷的供應
[00:13:30.100 --> 00:13:32.300]  這段日子真的很奇妙
[00:13:32.300 --> 00:13:34.800]  神不斷的供應他們在物質上
[00:13:34.800 --> 00:13:38.200]  在靈性上每天的供應
[00:13:38.200 --> 00:13:39.500]  四十年之久
[00:13:39.500 --> 00:13:42.500]  但同時也經歷到神的管教
[00:13:42.500 --> 00:13:44.800]  因為他們很多很多次
[00:13:44.800 --> 00:13:47.000]  來離開神的道路
[00:13:47.000 --> 00:13:48.800]  去撥逆神的吩咐
[00:13:48.800 --> 00:13:50.800]  但神是一次一次管教他們
[00:13:50.800 --> 00:13:52.800]  讓他們知道神的律法
[00:13:52.800 --> 00:13:55.700]  讓他們明白到一個聖文
[00:13:55.700 --> 00:13:59.100]  應該有的活出的生活和見證
[00:13:59.100 --> 00:14:01.600]  所以這裡給我們看見神容許
[00:14:01.600 --> 00:14:03.200]  當我們好像相信了主之後
[00:14:03.200 --> 00:14:04.600]  都有試煉
[00:14:04.600 --> 00:14:07.400]  我們會有神不斷向我們啟示
[00:14:07.400 --> 00:14:08.800]  就好像當時
[00:14:08.800 --> 00:14:13.200]  將神的律法教導給神的子民
[00:14:13.200 --> 00:14:14.800]  也有祂的管教
[00:14:14.800 --> 00:14:16.300]  在我們的生命當中
[00:14:16.300 --> 00:14:17.400]  因為神愛我們
[00:14:17.400 --> 00:14:20.800]  所以祂透過很多不同的人生經歷
[00:14:20.800 --> 00:14:21.600]  去管教
[00:14:21.600 --> 00:14:22.200]  帶領我們
[00:14:22.200 --> 00:14:25.600]  叫我們走回一條是祂所喜悅
[00:14:25.600 --> 00:14:26.800]  一條夢幻的道路
[00:14:26.800 --> 00:14:29.000]  這個我們看到以色列的歷史
[00:14:29.000 --> 00:14:30.800]  也是這樣進展
[00:14:30.800 --> 00:14:33.400]  後來我們看到他們進迦南
[00:14:33.400 --> 00:14:36.800]  他們來得著英許之地
[00:14:36.800 --> 00:14:38.600]  這個就是神給他們有英許
[00:14:38.600 --> 00:14:40.500]  不過他們要盡他們自己的能力
[00:14:40.500 --> 00:14:42.700]  去打那個仗
[00:14:42.700 --> 00:14:44.100]  就好像我們今天一樣
[00:14:44.100 --> 00:14:46.400]  神賜了給我們得聖的英許
[00:14:46.400 --> 00:14:47.900]  耶穌基督完成了救恩
[00:14:47.900 --> 00:14:49.200]  拯救我們出來了
[00:14:49.200 --> 00:14:51.100]  但是我們成聖的過程
[00:14:51.100 --> 00:14:53.600]  基督徒不斷成長成熟的過程
[00:14:53.600 --> 00:14:56.200]  怎樣能夠得著神給我們英許
[00:14:56.200 --> 00:14:59.400]  我們要靠著神的靈和幫助
[00:14:59.400 --> 00:15:01.500]  去得聖 去努力
[00:15:01.500 --> 00:15:03.900]  去爭取神給我們英許的地方
[00:15:03.900 --> 00:15:06.800]  所以這個看到有一個新一代的子民
[00:15:06.800 --> 00:15:09.000]  好像代表一個新的生命
[00:15:09.000 --> 00:15:10.900]  來展現出來
[00:15:10.900 --> 00:15:12.600]  但是我們又看到
[00:15:12.600 --> 00:15:13.500]  去士師時代
[00:15:13.500 --> 00:15:14.800]  剛才看到士師
[00:15:14.800 --> 00:15:16.700]  有四百五十年之久
[00:15:16.700 --> 00:15:19.100]  士師他們是撥逆
[00:15:19.100 --> 00:15:24.700]  一個循環又一個循環他們犯罪受到懲罰
[00:15:24.700 --> 00:15:25.700]  受到管教
[00:15:25.700 --> 00:15:29.600]  神又為他們設立救星
[00:15:29.600 --> 00:15:30.400]  這個士師
[00:15:30.400 --> 00:15:32.500]  幫助他們再次復興
[00:15:32.500 --> 00:15:34.100]  一個循環
[00:15:34.100 --> 00:15:35.400]  看到人的軟弱
[00:15:35.400 --> 00:15:37.300]  就好像我們屬靈的生命
[00:15:37.300 --> 00:15:39.100]  有時候我們會又起又跌
[00:15:39.100 --> 00:15:40.700]  但是神就幫助我們
[00:15:40.700 --> 00:15:42.500]  不斷地扶持我們
[00:15:42.500 --> 00:15:46.100]  用祂不斷的慈愛和拯救
[00:15:46.100 --> 00:15:49.300]  來在這裡展現出來
[00:15:49.300 --> 00:15:50.200]  接著我們看到
[00:15:50.200 --> 00:15:53.400]  祂召先知薩姆爾
[00:15:53.400 --> 00:15:56.100]  傳遞上帝的心意
[00:15:56.100 --> 00:15:58.400]  做一次藉著先知的說話
[00:15:58.400 --> 00:16:01.100]  以及建立了一個王國的時代
[00:16:01.100 --> 00:16:02.200]  這個就好像
[00:16:02.200 --> 00:16:04.800]  我們今天不斷地神向我們講說話
[00:16:04.800 --> 00:16:07.200]  在我們人生當中去建立祂的角度
[00:16:07.200 --> 00:16:08.900]  這個就是以色列的歷史
[00:16:08.900 --> 00:16:11.400]  王國時代也都很長的歷史
[00:16:11.400 --> 00:16:15.000]  當時祂立了蘇羅為智利的軍
[00:16:15.000 --> 00:16:16.000]  但是很可惜
[00:16:16.000 --> 00:16:20.000]  蘇羅不能夠帶領神的百姓
[00:16:20.000 --> 00:16:21.400]  去到神的心意
[00:16:21.400 --> 00:16:24.300]  所以神就廢棄了蘇羅
[00:16:24.300 --> 00:16:25.300]  立了大衛
[00:16:25.300 --> 00:16:27.400]  這個是合神心意的王
[00:16:27.400 --> 00:16:29.600]  而且在那裡建立了大衛之陽
[00:16:29.600 --> 00:16:31.600]  這個就是給我們看見
[00:16:31.600 --> 00:16:34.700]  神的應許和祂的信實不會止息
[00:16:34.700 --> 00:16:36.900]  好像我們剛才唱的詩歌一樣
[00:16:36.900 --> 00:16:38.600]  神的信實廣大
[00:16:38.600 --> 00:16:41.100]  神不單止沒有丟棄祂的子民
[00:16:41.100 --> 00:16:44.000]  更加跟他們立了大衛之陽
[00:16:44.000 --> 00:16:47.100]  預表將來有一個永恆的救恩
[00:16:47.100 --> 00:16:51.100]  還有一位真的幫助我們切實的救主
[00:16:51.100 --> 00:16:52.700]  為我們而生
[00:16:52.700 --> 00:16:55.200]  這個大衛之陽是一個很重要的
[00:16:55.200 --> 00:17:00.300]  在幾個約當中可以說是最重要的一個約
[00:17:00.300 --> 00:17:03.900]  然後我們看到祂應許大衛的後裔
[00:17:03.900 --> 00:17:05.400]  從大衛那裡有後裔
[00:17:05.400 --> 00:17:08.200]  就是賜下救主 耶穌基督
[00:17:08.200 --> 00:17:14.200]  所以耶穌從大衛而生 這個王族而生
[00:17:14.200 --> 00:17:17.200]  就是在大衛之約那裡生出來
[00:17:17.200 --> 00:17:20.800]  就代表著原來神在整個以色列的歷史
[00:17:20.800 --> 00:17:22.600]  或者人類的歷史當中
[00:17:22.600 --> 00:17:24.300]  祂是有一個計劃的
[00:17:24.300 --> 00:17:26.800]  縱使發生很多很多事件
[00:17:26.800 --> 00:17:32.600]  但是神的計劃仍然是朝向祂要成就的目標進發
[00:17:32.600 --> 00:17:34.600]  所以救恩的計劃的核心
[00:17:34.600 --> 00:17:37.100]  就是耶穌基督的降生
[00:17:37.100 --> 00:17:39.900]  成為一個永恆計劃
[00:17:39.900 --> 00:17:42.500]  救恩計劃的最高峰
[00:17:42.500 --> 00:17:43.400]  耶穌的降生
[00:17:43.400 --> 00:17:47.000]  剛剛我們上個月來到慶祝聖誕節
[00:17:47.000 --> 00:17:52.500]  就是耶穌降生神的應許實現在歷史當中
[00:17:52.500 --> 00:17:55.400]  然後保羅這個講道就停在這裡了
[00:17:55.400 --> 00:17:57.800]  停在施洗約翰
[00:17:57.800 --> 00:18:01.500]  施洗約翰就是全港悔改的洗禮
[00:18:01.500 --> 00:18:05.700]  並且預備人的心來開這條道路
[00:18:05.700 --> 00:18:08.200]  叫人歸向耶穌基督
[00:18:08.200 --> 00:18:10.800]  他說我不是基督
[00:18:10.800 --> 00:18:13.000]  但是有一位在我以後來的
[00:18:13.000 --> 00:18:18.200]  我連解鞋帶幫他都不悔
[00:18:18.200 --> 00:18:20.300]  所以這個就是代表著施洗約翰
[00:18:20.300 --> 00:18:26.300]  將所有人的目光和焦點指向救主基督的降生
[00:18:26.300 --> 00:18:28.000]  以及來到我們當中
[00:18:28.000 --> 00:18:30.500]  所以保羅就是用這一段的經文
[00:18:30.500 --> 00:18:33.900]  來回顧神奇妙的作為
[00:18:33.900 --> 00:18:37.000]  作為他的講章第一段的內容
[00:18:37.000 --> 00:18:42.700]  他回過從以色列在埃及地出來
[00:18:42.700 --> 00:18:45.100]  經過曠野進入迦南
[00:18:45.100 --> 00:18:49.400]  然後開始了旺角時代
