
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹朋友,你們好
[00:02:10.000 --> 00:02:13.000]  今天突然間要去做一件事
[00:02:13.000 --> 00:02:14.000]  就是買樂彩
[00:02:14.000 --> 00:02:15.000]  為甚麼呢?
[00:02:15.000 --> 00:02:16.000]  因為金皮樂彩
[00:02:16.000 --> 00:02:18.000]  是大到無論
[00:02:18.000 --> 00:02:20.000]  可以買十個機場那麼大
[00:02:20.000 --> 00:02:22.000]  說得誇張一點
[00:02:22.000 --> 00:02:23.000]  好了
[00:02:23.000 --> 00:02:26.000]  這個姊妹和一班同事
[00:02:26.000 --> 00:02:28.000]  同事叫她一起去買樂彩
[00:02:28.000 --> 00:02:30.000]  但她只是在那班同事裏面
[00:02:30.000 --> 00:02:32.000]  唯一一個的基督徒
[00:02:32.000 --> 00:02:34.000]  她很掙扎
[00:02:34.000 --> 00:02:35.000]  掙扎甚麼呢?
[00:02:35.000 --> 00:02:36.000]  就是
[00:02:36.000 --> 00:02:38.000]  我買還是不買呢?
[00:02:38.000 --> 00:02:39.000]  如果我買
[00:02:39.000 --> 00:02:41.000]  就
[00:02:41.000 --> 00:02:42.000]  同流合污
[00:02:42.000 --> 00:02:44.000]  內心裏面
[00:02:44.000 --> 00:02:47.000]  不買就要被同事說
[00:02:47.000 --> 00:02:49.000]  連上司都叫她一起買
[00:02:49.000 --> 00:02:50.000]  兩元而已
[00:02:50.000 --> 00:02:52.000]  是不是兩元?
[00:02:52.000 --> 00:02:54.000]  我猜是兩元
[00:02:54.000 --> 00:02:55.000]  我沒有買
[00:02:55.000 --> 00:02:56.000]  結果
[00:02:56.000 --> 00:02:58.000]  她在很掙扎之下
[00:02:58.000 --> 00:03:00.000]  沒有買
[00:03:00.000 --> 00:03:03.000]  事後當然被人恥笑她
[00:03:03.000 --> 00:03:05.000]  她都覺得很不開心
[00:03:05.000 --> 00:03:06.000]  因為日日
[00:03:06.000 --> 00:03:09.000]  日日上班又會被人說
[00:03:09.000 --> 00:03:11.000]  事後就有人說
[00:03:11.000 --> 00:03:13.000]  這麼正義做甚麼呢?
[00:03:13.000 --> 00:03:15.000]  沒有用的
[00:03:15.000 --> 00:03:17.000]  影響到這個世界嗎?
[00:03:17.000 --> 00:03:20.000]  只有一個人在那個環境裏面
[00:03:20.000 --> 00:03:22.000]  如何影響到這個世界呢?
[00:03:22.000 --> 00:03:25.000]  今天我想和大家去看清一件事
[00:03:25.000 --> 00:03:26.000]  很多時候
[00:03:26.000 --> 00:03:28.000]  我們更加看重的是
[00:03:28.000 --> 00:03:29.000]  我們作為基督徒
[00:03:29.000 --> 00:03:30.000]  或者信主的人
[00:03:30.000 --> 00:03:32.000]  我們有沒有很多時候
[00:03:32.000 --> 00:03:35.000]  只是看重那件事的結果
[00:03:35.000 --> 00:03:39.000]  但沒有看重到
[00:03:39.000 --> 00:03:41.000]  神喜歡還是不喜歡
[00:03:41.000 --> 00:03:43.000]  今天我們來到這裏
[00:03:43.000 --> 00:03:44.000]  敬拜上帝的時候
[00:03:44.000 --> 00:03:46.000]  說我們和祂臨在的時候
[00:03:46.000 --> 00:03:47.000]  祂喜歡做甚麼?
[00:03:47.000 --> 00:03:48.000]  我們和祂一起
[00:03:48.000 --> 00:03:51.000]  所以行神德性的道路
[00:03:51.000 --> 00:03:52.000]  意思就是說
[00:03:52.000 --> 00:03:53.000]  你要和神一起
[00:03:53.000 --> 00:03:55.000]  你才可以走這條路
[00:03:55.000 --> 00:03:57.000]  經文發展到今天
[00:03:57.000 --> 00:03:58.000]  就去到第十九章
[00:03:58.000 --> 00:04:00.000]  剛才那個故事裏面
[00:04:00.000 --> 00:04:02.000]  保羅就已經去
[00:04:02.000 --> 00:04:03.000]  有地圖出了
[00:04:03.000 --> 00:04:05.000]  保羅就已經去到
[00:04:05.000 --> 00:04:07.000]  第三次宣教的旅程裏面
[00:04:07.000 --> 00:04:10.000]  其實和第二次宣教旅程差不多
[00:04:10.000 --> 00:04:12.000]  我就不會再說一次了
[00:04:12.000 --> 00:04:15.000]  其實他就在安提拉出發
[00:04:15.000 --> 00:04:16.000]  繞一個大圈
[00:04:16.000 --> 00:04:18.000]  就回到耶路撒冷
[00:04:18.000 --> 00:04:20.000]  上一次我們就說到
[00:04:20.000 --> 00:04:22.000]  一個大城市
[00:04:22.000 --> 00:04:23.000]  今次我們說另一個城市
[00:04:23.000 --> 00:04:25.000]  上次那個城市是甚麼?
[00:04:25.000 --> 00:04:26.000]  雅典
[00:04:26.000 --> 00:04:28.000]  有人懂得回答
[00:04:28.000 --> 00:04:31.000]  我覺得都聽書的
[00:04:31.000 --> 00:04:33.000]  今次說另一個大城市
[00:04:33.000 --> 00:04:34.000]  就叫做
[00:04:34.000 --> 00:04:35.000]  以弗所
[00:04:35.000 --> 00:04:37.000]  保羅傳福音
[00:04:37.000 --> 00:04:41.000]  不是我見到甚麼神神怪怪
[00:04:41.000 --> 00:04:42.000]  我就去那裏傳福音
[00:04:42.000 --> 00:04:44.000]  他是有策略去傳福音
[00:04:44.000 --> 00:04:48.000]  他專門去處理一些大的城市
[00:04:48.000 --> 00:04:50.000]  雅典和以弗所是很大的城市
[00:04:50.000 --> 00:04:51.000]  今天你不覺得
[00:04:51.000 --> 00:04:52.000]  以弗所是一個大城市
[00:04:52.000 --> 00:04:55.000]  因為以弗所已經變成一個很淪陷的城市
[00:04:55.000 --> 00:04:57.000]  但當年是一個很大的城市
[00:04:57.000 --> 00:04:58.000]  以弗所
[00:04:58.000 --> 00:05:00.000]  大城市有一個好處
[00:05:00.000 --> 00:05:01.000]  今天開教會
[00:05:01.000 --> 00:05:02.000]  如果你去大城市
[00:05:02.000 --> 00:05:03.000]  去San Francisco
[00:05:03.000 --> 00:05:04.000]  你來Bay Area
[00:05:04.000 --> 00:05:05.000]  你去一些大城市
[00:05:05.000 --> 00:05:07.000]  你為甚麼要去這些地方開教會?
[00:05:07.000 --> 00:05:09.000]  其實Berkeley是一個大城市
[00:05:09.000 --> 00:05:11.000]  人口稠密
[00:05:11.000 --> 00:05:14.000]  自然問題多多
[00:05:14.000 --> 00:05:15.000]  自然很多的conflict
[00:05:15.000 --> 00:05:16.000]  很多人傷痛
[00:05:16.000 --> 00:05:17.000]  很多人失落
[00:05:17.000 --> 00:05:19.000]  很多問題的時候
[00:05:19.000 --> 00:05:21.000]  這個就是福音的機會
[00:05:21.000 --> 00:05:22.000]  所以
[00:05:22.000 --> 00:05:23.000]  傳福音
[00:05:23.000 --> 00:05:25.000]  你一定要去到那些很多問題的地方
[00:05:25.000 --> 00:05:27.000]  福音才會出現
[00:05:27.000 --> 00:05:30.000]  才會有個果效在裏面
[00:05:30.000 --> 00:05:32.000]  上星期我們說到
[00:05:32.000 --> 00:05:33.000]  雅典
[00:05:33.000 --> 00:05:35.000]  是一個甚麼城市?
[00:05:35.000 --> 00:05:38.000]  充滿藝術
[00:05:38.000 --> 00:05:39.000]  充滿藝術
[00:05:39.000 --> 00:05:41.000]  充滿智慧
[00:05:41.000 --> 00:05:44.000]  學術的一個大城市
[00:05:44.000 --> 00:05:48.000]  充滿這種文藝色彩的城市
[00:05:48.000 --> 00:05:50.000]  但是以弗所充滿一個甚麼城市呢?
[00:05:50.000 --> 00:05:52.000]  是充滿一個
[00:05:52.000 --> 00:05:56.000]  完全宗教色彩很濃厚的一個地方
[00:05:56.000 --> 00:05:59.000]  我們看看經文
[00:05:59.000 --> 00:06:00.000]  經文有五段
[00:06:00.000 --> 00:06:01.000]  我分開它
[00:06:01.000 --> 00:06:02.000]  好像以往那樣
[00:06:02.000 --> 00:06:04.000]  我就讀單節
[00:06:04.000 --> 00:06:05.000]  就是一三五就是我
[00:06:05.000 --> 00:06:07.000]  二四就是你們讀
[00:06:07.000 --> 00:06:09.000]  嘗試一下今天的經文
[00:06:09.000 --> 00:06:11.000]  看看剛才的故事是怎樣
[00:06:11.000 --> 00:06:13.000]  從經文裏面表達出來
[00:06:13.000 --> 00:06:15.000]  二十一到二十二節這樣說
[00:06:15.000 --> 00:06:17.000]  這些事之後
[00:06:17.000 --> 00:06:18.000]  保羅就決定
[00:06:18.000 --> 00:06:21.000]  取道馬其頓和雅居雅
[00:06:21.000 --> 00:06:22.000]  到了耶路撒冷
[00:06:22.000 --> 00:06:24.000]  再到羅馬
[00:06:24.000 --> 00:06:25.000]  就在這個時候
[00:06:25.000 --> 00:06:28.000]  他就打發提摩泰和以拉多
[00:06:28.000 --> 00:06:29.000]  先去馬其頓
[00:06:29.000 --> 00:06:33.000]  而自己就留在瓦西瓦省
[00:06:33.000 --> 00:06:34.000]  到你們
[00:06:37.000 --> 00:06:38.000]  (廣東話)
[00:07:07.000 --> 00:07:22.000]  (廣東話)
[00:07:22.000 --> 00:07:26.000]  於是群眾聽到這裏就狂怒大叫
[00:07:26.000 --> 00:07:27.000]  他就說
[00:07:27.000 --> 00:07:30.000]  以不所人的雅底米女神多麼偉大
[00:07:30.000 --> 00:07:34.000]  然後騷動就蔓延著整個城市
[00:07:34.000 --> 00:07:38.000]  亦都抓住保羅和他的一班人
[00:07:38.000 --> 00:07:41.000]  即是該由這班阿里古達
[00:07:41.000 --> 00:07:43.000]  就抓了去一個劇院
[00:07:43.000 --> 00:07:45.000]  一會兒給你看看那個劇院是怎樣
[00:07:45.000 --> 00:07:46.000]  很大的劇院
[00:07:46.000 --> 00:07:47.000]  保羅就說
[00:07:47.000 --> 00:07:49.000]  保羅本來想去
[00:07:49.000 --> 00:07:50.000]  其實沒有抓保羅
[00:07:50.000 --> 00:07:52.000]  抓了保羅的其他的同黨
[00:07:52.000 --> 00:07:55.000]  保羅就沒有被抓到
[00:07:55.000 --> 00:07:58.000]  於是乎他就
[00:07:58.000 --> 00:07:59.000]  但是他又想去
[00:07:59.000 --> 00:08:01.000]  保羅想進去
[00:08:01.000 --> 00:08:04.000]  就在領袖裏面跟他們辯論
[00:08:04.000 --> 00:08:07.000]  但是那些其他的信徒和領袖
[00:08:07.000 --> 00:08:09.000]  就阻止保羅去劇院
[00:08:09.000 --> 00:08:12.000]  免得他受危險
[00:08:12.000 --> 00:08:13.000]  到你們
[00:08:32.000 --> 00:08:35.000]  最後這個城裏面的書記官
[00:08:35.000 --> 00:08:38.000]  就將群眾安靜下來
[00:08:38.000 --> 00:08:39.000]  就這樣說
[00:08:39.000 --> 00:08:40.000]  以不所人
[00:08:40.000 --> 00:08:42.000]  誰不知道
[00:08:42.000 --> 00:08:47.000]  以不所城市守護大雅底米女神廟
[00:08:47.000 --> 00:08:49.000]  你們就應該安靜下來
[00:08:49.000 --> 00:08:53.000]  這些人並沒有盜取廟裏面的東西
[00:08:53.000 --> 00:08:56.000]  你們就應該安靜下來
[00:08:56.000 --> 00:09:01.000]  這些人並沒有盜取廟裏面的東西
[00:09:01.000 --> 00:09:04.000]  也沒有褻瀆我們的女神
[00:09:04.000 --> 00:09:06.000]  我們要控告什麼人
[00:09:06.000 --> 00:09:09.000]  自有規定開庭的日子
[00:09:09.000 --> 00:09:12.000]  聽訴訟的官長
[00:09:12.000 --> 00:09:16.000]  可以在合法的會議中解決
[00:09:16.000 --> 00:09:21.000]  今天的暴動和紛擾是不對的
[00:09:21.000 --> 00:09:22.000]  也不合理的
[00:09:22.000 --> 00:09:24.000]  說完這番話之後
[00:09:24.000 --> 00:09:27.000]  就驅散了這些神群
[00:09:27.000 --> 00:09:28.000]  以不所
[00:09:28.000 --> 00:09:30.000]  剛才我說是一個什麼地方呢
[00:09:30.000 --> 00:09:35.000]  是一個商業繁榮政治很發達的城市
[00:09:35.000 --> 00:09:37.000]  它比雅典還早有的
[00:09:37.000 --> 00:09:40.000]  它是主前一千年已經有這個城市
[00:09:40.000 --> 00:09:41.000]  很久了
[00:09:41.000 --> 00:09:44.000]  主前一百年前
[00:09:44.000 --> 00:09:48.000]  它更加比羅馬這個大帝國納入為一個城市
[00:09:48.000 --> 00:09:50.000]  由羅馬去管轄
[00:09:50.000 --> 00:09:53.000]  它的宗教活動是蓬勃
[00:09:53.000 --> 00:09:55.000]  或者不是蓬勃
[00:09:55.000 --> 00:09:57.000]  其實是很普遍
[00:09:57.000 --> 00:09:58.000]  什麼都拜
[00:09:58.000 --> 00:10:03.000]  今天哪些地方你會見到很多偶像到處拜
[00:10:03.000 --> 00:10:04.000]  泰國啊
[00:10:04.000 --> 00:10:05.000]  印度啊
[00:10:05.000 --> 00:10:08.000]  我又說我的經歷
[00:10:08.000 --> 00:10:10.000]  我都說我百分之八十
[00:10:10.000 --> 00:10:13.000]  這十多年在美國工作都是印度同事
[00:10:13.000 --> 00:10:16.000]  真的是象頭馬騮身
[00:10:16.000 --> 00:10:18.000]  我問他為什麼
[00:10:18.000 --> 00:10:19.000]  他說有一個故事
[00:10:19.000 --> 00:10:20.000]  故事背後
[00:10:20.000 --> 00:10:22.000]  你信不信他又不信
[00:10:22.000 --> 00:10:27.000]  因為很多這些奇形怪狀的偶像
[00:10:27.000 --> 00:10:30.000]  在當時異筆所裡面是拜祭的
[00:10:30.000 --> 00:10:33.000]  這裡有一個情況出現
[00:10:33.000 --> 00:10:38.000]  就是保羅見到這個情況就很憤激
[00:10:38.000 --> 00:10:39.000]  上次我們這樣說
[00:10:39.000 --> 00:10:41.000]  他見到雅典有偶像
[00:10:41.000 --> 00:10:42.000]  又找不到神就很憤激
[00:10:42.000 --> 00:10:46.000]  我相信保羅比上次更加憤激
[00:10:46.000 --> 00:10:47.000]  因為
[00:10:47.000 --> 00:10:49.000]  講一點背景給大家知道
[00:10:49.000 --> 00:10:51.000]  異筆所那些偶像的情況是怎樣
[00:10:51.000 --> 00:10:55.000]  當時有一些廟祭
[00:10:55.000 --> 00:10:57.000]  那些廟祭就是一些妓女
[00:10:57.000 --> 00:10:58.000]  在廟裡面工作
[00:10:58.000 --> 00:11:00.000]  就是服侍那些所謂的祭司
[00:11:00.000 --> 00:11:03.000]  這些祭司跟基督教沒有關係
[00:11:03.000 --> 00:11:05.000]  他們跟他行完任之後
[00:11:05.000 --> 00:11:07.000]  就會生了一些嬰孩
[00:11:07.000 --> 00:11:09.000]  那些嬰孩
[00:11:09.000 --> 00:11:11.000]  就會放在一個熱爐裡面
[00:11:11.000 --> 00:11:14.000]  燒得很熱的熱爐裡面
[00:11:14.000 --> 00:11:17.000]  稍後有些照片給你看
[00:11:17.000 --> 00:11:20.000]  他將他獻嬰
[00:11:20.000 --> 00:11:24.000]  三生就將他獻給他們所謂的神
[00:11:24.000 --> 00:11:26.000]  目的是什麼呢?
[00:11:26.000 --> 00:11:29.000]  目的是幫助他們生產
[00:11:29.000 --> 00:11:31.000]  Goddess of Fertilization
[00:11:31.000 --> 00:11:34.000]  就是說將來他們有所有的祝福
[00:11:34.000 --> 00:11:36.000]  所以這些事情是真實
[00:11:36.000 --> 00:11:37.000]  神喜不喜歡?
[00:11:37.000 --> 00:11:39.000]  一定不喜歡
[00:11:39.000 --> 00:11:41.000]  所以保羅見到這個城市裡面
[00:11:41.000 --> 00:11:44.000]  很普遍的情況出現的時候
[00:11:44.000 --> 00:11:46.000]  他就會覺得很憤激
[00:11:46.000 --> 00:11:47.000]  於是乎
[00:11:47.000 --> 00:11:48.000]  住不住福音?
[00:11:48.000 --> 00:11:50.000]  你跟他說沒用
[00:11:50.000 --> 00:11:52.000]  跟他說福音最重要
[00:11:52.000 --> 00:11:53.000]  告訴你神是怎麼樣的
[00:11:53.000 --> 00:11:57.000]  當時的殘忍和緊急情況是這樣
[00:11:57.000 --> 00:11:59.000]  看看這個像
[00:11:59.000 --> 00:12:01.000]  這個像就是他們所說的
[00:12:01.000 --> 00:12:02.000]  剛才那個叫做
[00:12:02.000 --> 00:12:04.000]  雅底米女神像
[00:12:04.000 --> 00:12:06.000]  Goddess of Fertilization
[00:12:06.000 --> 00:12:10.000]  希臘文叫Animus
[00:12:10.000 --> 00:12:12.000]  羅馬人用拉丁文譯
[00:12:12.000 --> 00:12:15.000]  就叫做Diana
[00:12:15.000 --> 00:12:18.000]  所以不要改Diana這個名字
[00:12:18.000 --> 00:12:21.000]  她身上是一些乳房
[00:12:21.000 --> 00:12:24.000]  就是說她是一個多乳女神
[00:12:24.000 --> 00:12:26.000]  他們就拜這個神
[00:12:26.000 --> 00:12:30.000]  如果你看舊本的和合本
[00:12:30.000 --> 00:12:32.000]  看到已不鎖書後面有這個像
[00:12:32.000 --> 00:12:34.000]  很普遍
[00:12:34.000 --> 00:12:36.000]  這個像就放在
[00:12:36.000 --> 00:12:39.000]  另外一個圖就是那個神廟
[00:12:39.000 --> 00:12:42.000]  這個叫做雅底米女神廟
[00:12:42.000 --> 00:12:45.000]  當時是整個小亞細亞裡面
[00:12:45.000 --> 00:12:48.000]  最大的七大奇觀之一
[00:12:48.000 --> 00:12:51.000]  他用120年的時間去做
[00:12:51.000 --> 00:12:54.000]  整個廟有60呎高
[00:12:54.000 --> 00:12:56.000]  你放了那個神像在裡面
[00:12:56.000 --> 00:12:58.000]  你看那些人很小
[00:12:58.000 --> 00:13:03.000]  上個星期給你看了巴特隆神殿
[00:13:03.000 --> 00:13:04.000]  就在希臘
[00:13:04.000 --> 00:13:07.000]  今天你去希臘仍然看到這個地方
[00:13:07.000 --> 00:13:09.000]  但是這個廟就沒有了
[00:13:09.000 --> 00:13:10.000]  已經毀了
[00:13:10.000 --> 00:13:15.000]  這個廟比巴特隆神殿大多少倍?
[00:13:15.000 --> 00:13:16.000]  四倍
[00:13:16.000 --> 00:13:19.000]  很大
[00:13:19.000 --> 00:13:20.000]  這麼偉大
[00:13:20.000 --> 00:13:21.000]  你今天的足球場
[00:13:21.000 --> 00:13:23.000]  任何足球場都要大
[00:13:23.000 --> 00:13:24.000]  但是這個廟
[00:13:24.000 --> 00:13:28.000]  有很多人在裡面發財
[00:13:28.000 --> 00:13:29.000]  靠它發財
[00:13:29.000 --> 00:13:32.000]  所以這個廟對這些已不鎖的人來說
[00:13:32.000 --> 00:13:33.000]  是一個命脈
[00:13:33.000 --> 00:13:36.000]  不單只是實際上他們去拜
[00:13:36.000 --> 00:13:41.000]  而且他們在裡面有很多得益
[00:13:41.000 --> 00:13:43.000]  故事的情節就說到
[00:13:43.000 --> 00:13:44.000]  剛才開始的時候
[00:13:44.000 --> 00:13:47.000]  就看到一個個磚磚的像在賣
[00:13:47.000 --> 00:13:53.000]  這個人就叫做底米特
[00:13:53.000 --> 00:13:59.000]  本來就要回去羅馬
[00:13:59.000 --> 00:14:01.000]  再去耶路撒冷
[00:14:01.000 --> 00:14:03.000]  就派了提摩泰
[00:14:03.000 --> 00:14:06.000]  自己留在亞細亞省的時候
[00:14:06.000 --> 00:14:08.000]  就看到這個情況出現
[00:14:08.000 --> 00:14:12.000]  剛好這個人就在賣這些神像出來
[00:14:12.000 --> 00:14:15.000]  突然間他就覺得
[00:14:15.000 --> 00:14:19.000]  我們的生意受損
[00:14:19.000 --> 00:14:23.000]  因為保羅正在傳一些福音
[00:14:23.000 --> 00:14:25.000]  傳什麼福音呢?
[00:14:25.000 --> 00:14:26.000]  保羅說
[00:14:26.000 --> 00:14:30.000]  人手所做的神不是神
[00:14:30.000 --> 00:14:34.000]  所以這個賣女神像的人
[00:14:34.000 --> 00:14:36.000]  就開始覺得自己不太行
[00:14:36.000 --> 00:14:40.000]  於是就叫同行一起來
[00:14:40.000 --> 00:14:42.000]  跟他們商議
[00:14:42.000 --> 00:14:44.000]  一起去騷動
[00:14:44.000 --> 00:14:45.000]  就說不行了
[00:14:45.000 --> 00:14:51.000]  因為除了我們的生意受損
[00:14:51.000 --> 00:14:52.000]  我們要把他們都抓來
[00:14:52.000 --> 00:14:54.000]  所以你看剛才這個圖
[00:14:54.000 --> 00:14:56.000]  另外一個圖就是劇院
[00:14:56.000 --> 00:14:58.000]  於是就抓了
[00:14:58.000 --> 00:14:59.000]  不是抓了保羅
[00:14:59.000 --> 00:15:01.000]  抓了保羅和其他的基督徒
[00:15:01.000 --> 00:15:02.000]  傳福音的基督徒
[00:15:02.000 --> 00:15:04.000]  就去了這個劇院
[00:15:04.000 --> 00:15:06.000]  於是就大叫大讓
[00:15:06.000 --> 00:15:08.000]  已不鎖的亞底米女神
[00:15:08.000 --> 00:15:09.000]  你多麼偉大
[00:15:09.000 --> 00:15:11.000]  就押了兩個小時在裡面
[00:15:11.000 --> 00:15:16.000]  這個劇院有一個設計
[00:15:16.000 --> 00:15:18.000]  今天你們用這些喇叭
[00:15:18.000 --> 00:15:19.000]  其實當年的人
[00:15:19.000 --> 00:15:21.000]  那些劇院為什麼建成這樣
[00:15:21.000 --> 00:15:23.000]  其實是一個Amplifier
[00:15:23.000 --> 00:15:24.000]  你有機會
[00:15:24.000 --> 00:15:25.000]  如果你真的去這些
[00:15:25.000 --> 00:15:26.000]  現在還有的
[00:15:26.000 --> 00:15:29.000]  去到歐洲或者去到中東
[00:15:29.000 --> 00:15:30.000]  去到這些劇院裡面
[00:15:30.000 --> 00:15:32.000]  你大叫一聲
[00:15:32.000 --> 00:15:33.000]  很小聲
[00:15:33.000 --> 00:15:34.000]  我這樣說話
[00:15:34.000 --> 00:15:35.000]  不用麥克風
[00:15:35.000 --> 00:15:37.000]  四邊的東西都聽得到
[00:15:37.000 --> 00:15:38.000]  那些揚聲器的聲音
[00:15:38.000 --> 00:15:41.000]  可以去到幾里以外的情況
[00:15:41.000 --> 00:15:42.000]  所以當時
[00:15:42.000 --> 00:15:43.000]  坐了二萬多人
[00:15:43.000 --> 00:15:45.000]  在這個劇院裡面大叫
[00:15:45.000 --> 00:15:46.000]  是很哄動
[00:15:46.000 --> 00:15:48.000]  吵得非常吵
[00:15:48.000 --> 00:15:49.000]  就大叫
[00:15:49.000 --> 00:15:50.000]  就說不行
[00:15:50.000 --> 00:15:51.000]  我們的生意
[00:15:51.000 --> 00:15:53.000]  有些人不知道自己在做什麼
[00:15:53.000 --> 00:15:54.000]  總之就是去到那裡
[00:15:54.000 --> 00:15:55.000]  騷動在那裡大叫
[00:15:55.000 --> 00:15:56.000]  好了
[00:15:56.000 --> 00:16:00.000]  於是就有一個羅馬官長出來
[00:16:00.000 --> 00:16:02.000]  就平息了這件事
[00:16:02.000 --> 00:16:05.000]  結果這件事就這樣解決了
[00:16:05.000 --> 00:16:06.000]  好了
[00:16:06.000 --> 00:16:07.000]  我慢慢去看看經文
[00:16:07.000 --> 00:16:09.000]  然後在當中去看看
[00:16:09.000 --> 00:16:12.000]  我們今天在有幾點裡面
[00:16:12.000 --> 00:16:13.000]  學習一下裡面
[00:16:13.000 --> 00:16:17.000]  有什麼屬靈上的教訓
[00:16:17.000 --> 00:16:20.000]  第一
[00:16:20.000 --> 00:16:22.000]  我們需要明白
[00:16:22.000 --> 00:16:26.000]  我們今天所敬拜的上帝
[00:16:26.000 --> 00:16:30.000]  是一個忌邪的神
[00:16:30.000 --> 00:16:32.000]  什麼叫忌邪呢?
[00:16:32.000 --> 00:16:36.000]  他是不能夠容許有第二個人代替他的身份
[00:16:36.000 --> 00:16:38.000]  上一堂課我講了十八章
[00:16:38.000 --> 00:16:40.000]  保羅看到滿城都是偶像
[00:16:40.000 --> 00:16:42.000]  於是他很憤激
[00:16:42.000 --> 00:16:45.000]  為什麼這麼憤激呢?
[00:16:45.000 --> 00:16:48.000]  因為保羅明白上帝的心意
[00:16:48.000 --> 00:16:52.000]  上帝說我是一個忌邪的神
[00:16:52.000 --> 00:16:54.000]  保羅就跟上帝想的一樣
[00:16:54.000 --> 00:16:55.000]  所以他激憤
[00:16:55.000 --> 00:16:57.000]  這是神的屬性
[00:16:57.000 --> 00:17:00.000]  《昭合記》三十四章十四節這樣說
[00:17:00.000 --> 00:17:02.000]  不可以敬拜別的神
[00:17:02.000 --> 00:17:04.000]  因為耶和華是忌邪的神
[00:17:04.000 --> 00:17:06.000]  祂的名字叫什麼?
[00:17:06.000 --> 00:17:09.000]  忌邪者
[00:17:09.000 --> 00:17:11.000]  《儀塞夏書》四十五章六節說
[00:17:11.000 --> 00:17:13.000]  從日出之地到日落之處
[00:17:13.000 --> 00:17:18.000]  使人都知道除了我以外無別神
[00:17:18.000 --> 00:17:22.000]  我使耶和華在我以外並沒有別神
[00:17:22.000 --> 00:17:25.000]  我們的神,我們的上帝
