
[00:00:00.000 --> 00:00:01.960]  有人寫了一篇文章
[00:02:45.480 --> 00:02:50.480]  我們本身對父母的生命教育
[00:02:50.480 --> 00:02:52.880]  我們有沒有好好的愛護我們的兒女
[00:02:52.880 --> 00:02:55.680]  我們有沒有好好的教導他們
[00:02:55.680 --> 00:02:57.280]  以及我們的生命如何影響他們
[00:02:57.280 --> 00:02:58.880]  這個是很重要的
[00:02:58.880 --> 00:03:01.680]  今天我會跟大家看一個媽媽
[00:03:01.680 --> 00:03:03.480]  她的孩子很偉大
[00:03:03.480 --> 00:03:07.680]  聖經有兩卷書都是用她來命名的
[00:03:07.680 --> 00:03:11.280]  而她更加高納了第一個和第二個的王
[00:03:11.280 --> 00:03:13.480]  就是蘇羅和大衛
[00:03:13.480 --> 00:03:15.280]  而未有王之前
[00:03:15.280 --> 00:03:18.680]  她是統管著自己的民族
[00:03:18.680 --> 00:03:21.080]  這個是誰呢?大家都很熟悉
[00:03:21.080 --> 00:03:23.680]  就是薩姆爾
[00:03:23.680 --> 00:03:27.080]  薩姆爾是一個很偉大很成功的人物
[00:03:27.080 --> 00:03:31.080]  但是他的成功其實被他媽媽影響很厲害
[00:03:31.080 --> 00:03:33.480]  我們今天就會看看薩姆爾的媽媽
[00:03:33.480 --> 00:03:35.880]  她的生命是如何的美麗
[00:03:35.880 --> 00:03:38.480]  如何影響她自己的孩子
[00:03:38.480 --> 00:03:41.280]  第一方面我們看到薩姆爾的母親
[00:03:41.280 --> 00:03:44.480]  是很重視對神的敬拜
[00:03:44.480 --> 00:03:48.680]  她不畏艱辛而忠心地去敬拜神
[00:03:48.680 --> 00:03:51.680]  在薩姆爾記上第一章一到三節時間的問題
[00:03:51.680 --> 00:03:53.880]  我只是抽其中一部分來讀出
[00:03:53.880 --> 00:03:57.480]  她說有一個以法連人叫以利加那
[00:03:57.480 --> 00:03:59.480]  他有兩個妻子
[00:03:59.480 --> 00:04:01.080]  一個是哈那
[00:04:01.080 --> 00:04:02.880]  一個是比利那
[00:04:02.880 --> 00:04:04.680]  比利那有兒女
[00:04:04.680 --> 00:04:08.680]  但是哈那沒有自己的兒女
[00:04:08.680 --> 00:04:16.880]  但這對夫婦每一年都會去到時羅的地方去敬拜神
[00:04:16.880 --> 00:04:19.480]  我們要了解當時的背景
[00:04:19.480 --> 00:04:22.280]  當時被視為事司時代
[00:04:22.280 --> 00:04:25.280]  當時社會非常混亂
[00:04:25.280 --> 00:04:27.680]  道德是非常的差
[00:04:27.680 --> 00:04:31.680]  而宗教也是非常令人失望
[00:04:31.680 --> 00:04:34.280]  大家可以看事司記最後那幾章
[00:04:34.280 --> 00:04:36.080]  第十七到二十一章
[00:04:36.080 --> 00:04:38.280]  就舉了幾個事件
[00:04:38.280 --> 00:04:41.280]  連一些神職人員可以為了錢的時候
[00:04:41.280 --> 00:04:43.880]  而成為別人的家奴
[00:04:43.880 --> 00:04:47.080]  可以只是為一個有錢人去服務
[00:04:47.080 --> 00:04:49.080]  很可悲的一件事
[00:04:49.080 --> 00:04:53.480]  所以當時的人對信仰已經產生很大的反感
[00:04:53.480 --> 00:04:55.480]  不會去敬拜神
[00:04:55.480 --> 00:04:57.480]  最近這兩天的時候
[00:04:57.480 --> 00:05:01.880]  都會有一些人對自己的教會產生失望
[00:05:01.880 --> 00:05:03.480]  因為有不同的群組
[00:05:03.480 --> 00:05:05.280]  大家看到聖公會
[00:05:05.280 --> 00:05:08.480]  離大大宣告他會離大大退出
[00:05:08.480 --> 00:05:10.880]  不支持崇基神學院
[00:05:10.880 --> 00:05:12.080]  他們的原因就是說
[00:05:12.080 --> 00:05:14.080]  過去那二十幾三十年來
[00:05:14.080 --> 00:05:16.280]  我們都是掛名離大大去支持
[00:05:16.280 --> 00:05:17.480]  所以現在與其這樣
[00:05:17.480 --> 00:05:19.280]  不如我們退出吧
[00:05:19.280 --> 00:05:20.480]  第一個問題就是
[00:05:20.480 --> 00:05:21.480]  過去那二三十年來
[00:05:21.480 --> 00:05:23.480]  為什麼你只是掛名去支持
[00:05:23.480 --> 00:05:25.280]  那你已經有問題了
[00:05:25.280 --> 00:05:27.080]  是很需要反省的
[00:05:27.080 --> 00:05:27.680]  第二就是
[00:05:27.680 --> 00:05:29.280]  既然你一直這樣的時候
[00:05:29.280 --> 00:05:30.680]  你應該要贖罪的
[00:05:30.680 --> 00:05:32.280]  你就要繼續積極去支持
[00:05:32.280 --> 00:05:34.080]  而不是去退出
[00:05:34.080 --> 00:05:34.880]  但是什麼原因呢
[00:05:34.880 --> 00:05:38.080]  大家知道習近平已經在國內宣佈了
[00:05:38.080 --> 00:05:41.280]  宗教都要跟隨黨的行事
[00:05:41.280 --> 00:05:43.280]  以國家的事為重
[00:05:43.280 --> 00:05:45.680]  而現在崇基神學院裡面的院長
[00:05:45.680 --> 00:05:47.480]  就是刑服曾博士
[00:05:47.480 --> 00:05:49.680]  他以前就是與梁家倫牧師
[00:05:49.680 --> 00:05:52.680]  一起研究中國的宗教
[00:05:52.680 --> 00:05:54.680]  他現在成為神學院的院長
[00:05:54.680 --> 00:05:56.880]  他都很著緊中國的宗教
[00:05:56.880 --> 00:05:58.480]  我們都給大家看到
[00:05:58.480 --> 00:05:59.680]  當時在國內裡面
[00:05:59.680 --> 00:06:03.280]  一些牧師被人捉拿了的時候
[00:06:03.280 --> 00:06:05.680]  他可以來大陸去發公開信
[00:06:05.680 --> 00:06:07.480]  說這個牧師其實是很好
[00:06:07.480 --> 00:06:09.880]  不應該這樣來受這個屈辱
[00:06:09.880 --> 00:06:11.880]  剛剛過去這個星期三
[00:06:11.880 --> 00:06:15.880]  刑服曾博士都在我們大埔教牧同工會裡面
[00:06:15.880 --> 00:06:19.680]  來大陸去分享大陸裡面的宗教政策
[00:06:19.680 --> 00:06:21.280]  正正是因為這些的緣故
[00:06:21.280 --> 00:06:26.080]  所以可能引致到國內對崇基不滿意
[00:06:26.080 --> 00:06:29.280]  於是聖工會就要立刻退出
[00:06:29.280 --> 00:06:30.280]  在我的群組裡面
[00:06:30.280 --> 00:06:31.880]  有些聖工會的弟兄姊妹
[00:06:31.880 --> 00:06:34.280]  包括住在我家樓下
[00:06:34.280 --> 00:06:36.680]  有一個基督徒都是聖工會
[00:06:36.680 --> 00:06:38.480]  他們發出極度的失望
[00:06:38.480 --> 00:06:41.080]  為什麼教會是這樣
[00:06:41.080 --> 00:06:44.080]  當時事先時代都是這樣的情況
[00:06:44.080 --> 00:06:46.280]  都是令到很多人來失望
[00:06:46.280 --> 00:06:47.680]  最大的失望是什麼
[00:06:47.680 --> 00:06:49.880]  當時的宗教領袖
[00:06:49.880 --> 00:06:51.680]  最高的領袖就是以尼
[00:06:51.680 --> 00:06:54.880]  他兩個兒子被縱容
[00:06:54.880 --> 00:06:56.280]  他來大陸去犯事
[00:06:56.280 --> 00:06:58.480]  但將來他是接棒人來的
[00:06:58.480 --> 00:07:01.280]  他竟然來搶了那些的制慾
[00:07:01.280 --> 00:07:03.080]  應該獻祭給神的制慾
[00:07:03.080 --> 00:07:04.280]  他來搶了
[00:07:04.280 --> 00:07:05.880]  自己來享用
[00:07:05.880 --> 00:07:11.480]  還跟一些在會幕前服侍的婦人行淫
[00:07:11.480 --> 00:07:13.680]  有淫亂的關係
[00:07:13.680 --> 00:07:15.080]  但很可惜
[00:07:15.080 --> 00:07:19.080]  以尼沒有好好地教導自己的孩子
[00:07:19.080 --> 00:07:22.880]  這兩個人將來就是宗教的接班人
[00:07:22.880 --> 00:07:25.080]  所以當時很多人已經放棄
[00:07:25.080 --> 00:07:26.880]  不再去敬拜神
[00:07:26.880 --> 00:07:28.680]  但你有沒有留意到
[00:07:28.680 --> 00:07:33.280]  以尼加拿一家仍然每一年去士羅來敬拜
[00:07:33.280 --> 00:07:34.480]  我們就這樣看
[00:07:34.480 --> 00:07:35.680]  覺得很簡單
[00:07:35.680 --> 00:07:38.480]  有個地圖可以讓我們來大陸看到
[00:07:38.480 --> 00:07:41.680]  原來他是要經過很遙遠的路
[00:07:41.680 --> 00:07:45.080]  要走大概一萬六千米的路
[00:07:45.080 --> 00:07:47.680]  他才可以去敬拜
[00:07:47.680 --> 00:07:49.480]  他不畏艱辛
[00:07:49.480 --> 00:07:52.480]  當時沒有一些高速公路
[00:07:52.480 --> 00:07:54.280]  交通是很差
[00:07:54.280 --> 00:07:58.080]  但他們仍然來大陸去敬拜神
[00:07:58.080 --> 00:08:00.080]  所以今天我們看到
[00:08:00.080 --> 00:08:04.680]  他們沒有用當時覺得是合適的藉口
[00:08:04.680 --> 00:08:06.280]  路途遙遠
[00:08:06.280 --> 00:08:07.680]  很艱辛
[00:08:07.680 --> 00:08:09.680]  而且神又無所不在
[00:08:09.680 --> 00:08:10.880]  這個時候
[00:08:10.880 --> 00:08:14.080]  一個未來宗教領袖又惡行昭彰
[00:08:14.080 --> 00:08:16.480]  我為什麼要去敬拜呢?
[00:08:16.480 --> 00:08:17.680]  他沒有放棄
[00:08:17.680 --> 00:08:18.480]  對的
[00:08:18.480 --> 00:08:21.280]  原來我們敬拜不只是看人
[00:08:21.280 --> 00:08:23.880]  我們的焦點是朝向神
[00:08:23.880 --> 00:08:26.080]  土神起義一個很重要的方法
[00:08:26.080 --> 00:08:28.080]  就是去敬拜神
[00:08:28.080 --> 00:08:29.680]  但今天很可惜
[00:08:29.680 --> 00:08:31.480]  有很多基督徒
[00:08:31.480 --> 00:08:33.680]  他們生命不是很成熟的時候
[00:08:33.680 --> 00:08:37.280]  用很多不同的藉口去參與敬拜
[00:08:37.280 --> 00:08:38.880]  可能就是累
[00:08:38.880 --> 00:08:40.280]  天氣不好
[00:08:40.280 --> 00:08:42.480]  或者港島沒有什麼領袖
[00:08:42.480 --> 00:08:44.280]  那個牧者不是很好
[00:08:44.280 --> 00:08:47.480]  或者我和某個團友的關係不是那麼理想
[00:08:47.480 --> 00:08:49.280]  可能這些都是原因
[00:08:49.280 --> 00:08:50.680]  都不是錯的
[00:08:50.680 --> 00:08:52.880]  但絕對不可以因為這些原因
[00:08:52.880 --> 00:08:56.480]  而令我們輕忽了對神的尊敬
[00:08:56.480 --> 00:08:58.680]  而缺席在崇拜的裡面
[00:08:58.680 --> 00:09:00.480]  我自己很深體會到
[00:09:00.480 --> 00:09:03.280]  父母對神的愛
[00:09:03.280 --> 00:09:04.880]  對神的尊重
[00:09:04.880 --> 00:09:06.680]  是在影響我們下一代
[00:09:06.680 --> 00:09:08.480]  是否得到神的祝福
[00:09:08.480 --> 00:09:11.080]  CPN103篇17至18節
[00:09:11.080 --> 00:09:14.280]  我只是邀請做父母的來讀
[00:09:14.280 --> 00:09:16.080]  就是你還沒做父母的
[00:09:16.080 --> 00:09:17.880]  你就可以心裡面跟著來讀
[00:09:17.880 --> 00:09:19.480]  只是做父母的
[00:09:19.480 --> 00:09:20.880]  你要讀這段經文
[00:09:20.880 --> 00:09:23.080]  CPN103篇17至18節
[00:09:23.080 --> 00:09:27.480]  但耶和華的慈愛歸於敬畏他的人
[00:09:27.480 --> 00:09:29.480]  從耿古到永遠
[00:09:29.480 --> 00:09:32.680]  他的公義也歸於子子孫孫
[00:09:32.680 --> 00:09:35.280]  就是那些遵守他的約
[00:09:35.280 --> 00:09:38.680]  紀念他的訓辭而遵行的人
[00:09:38.680 --> 00:09:40.480]  這裡很清楚說到
[00:09:40.480 --> 00:09:41.480]  今天
[00:09:41.480 --> 00:09:43.280]  神是會祝福
[00:09:43.280 --> 00:09:44.880]  敬畏他的人
[00:09:44.880 --> 00:09:47.880]  而且不單單來祝福他
[00:09:47.880 --> 00:09:51.480]  而且神的祝福會臨到他的子子孫孫
[00:09:51.480 --> 00:09:53.280]  影響下一代
[00:09:53.280 --> 00:09:55.480]  很願意我們做父母的反省
[00:09:55.480 --> 00:09:56.480]  今天
[00:09:56.480 --> 00:09:59.680]  你的兒女看到你是一個怎樣的基督徒
[00:09:59.680 --> 00:10:01.480]  是以神為重
[00:10:01.480 --> 00:10:02.680]  尊重神
[00:10:02.680 --> 00:10:04.280]  重視敬拜
[00:10:04.280 --> 00:10:06.680]  重視禱告靈修生活
[00:10:06.680 --> 00:10:08.880]  還是他只是覺得
[00:10:08.880 --> 00:10:11.880]  神只是一個很普通的消閒品
[00:10:11.880 --> 00:10:12.680]  好了
[00:10:12.680 --> 00:10:14.280]  哈拿沒有兒子
[00:10:14.280 --> 00:10:17.080]  他向神求一個兒子
[00:10:17.080 --> 00:10:18.280]  但我們會看到
[00:10:18.280 --> 00:10:20.680]  原來他不只是求兒子這麼簡單
[00:10:20.680 --> 00:10:22.880]  背後有一個思維就是
[00:10:22.880 --> 00:10:25.080]  他要得到神的愛
[00:10:25.080 --> 00:10:27.480]  結婚很多年了
[00:10:27.480 --> 00:10:29.280]  仍然膝下猶虛
[00:10:29.280 --> 00:10:30.280]  沒有小孩子
[00:10:30.280 --> 00:10:31.880]  其實是痛苦的
[00:10:31.880 --> 00:10:34.280]  但是你留意到
[00:10:34.280 --> 00:10:36.480]  哈拿很感恩
[00:10:36.480 --> 00:10:39.480]  仍然有她的丈夫來愛她
[00:10:39.480 --> 00:10:41.080]  而且更加特別
[00:10:41.080 --> 00:10:42.880]  聖經裡面一會兒我們會看到
[00:10:42.880 --> 00:10:45.880]  哈拿的丈夫有兩個妻子
[00:10:45.880 --> 00:10:46.880]  哈拿是正室
[00:10:46.880 --> 00:10:48.480]  有一個叫妾侍
[00:10:48.480 --> 00:10:49.680]  是比利娜
[00:10:49.680 --> 00:10:51.280]  還和她生了小孩
[00:10:51.280 --> 00:10:52.880]  但聖經仍然說
[00:10:52.880 --> 00:10:55.280]  原來丈夫都是愛哈拿多一點
[00:10:55.280 --> 00:10:56.280]  很少有
[00:10:56.280 --> 00:10:57.480]  大家要留意到
[00:10:57.480 --> 00:10:59.480]  丈夫娶妾侍的時候
[00:10:59.480 --> 00:11:02.480]  基本上都會喜歡新的那個
[00:11:02.480 --> 00:11:04.080]  你會知道誰是四姨太
[00:11:04.080 --> 00:11:06.080]  但是你想不到誰是正室
[00:11:06.080 --> 00:11:08.680]  第一第二那個你不知道是誰
[00:11:08.680 --> 00:11:10.680]  所以你留意到的時候
[00:11:10.680 --> 00:11:12.080]  這個很少有的現象
[00:11:12.080 --> 00:11:13.680]  跟大家來講
[00:11:13.680 --> 00:11:18.080]  在那個時候在律法上是容許人有多妻制的
[00:11:18.080 --> 00:11:19.480]  在我筆記裡面記下了
[00:11:19.480 --> 00:11:21.880]  在《新命紀》二十一章十五到十七節裡面
[00:11:21.880 --> 00:11:23.880]  是有這樣的一個條例
[00:11:23.880 --> 00:11:26.280]  就正如香港以前在七幾年之前
[00:11:26.280 --> 00:11:28.480]  三妻四妾是合法的
[00:11:28.480 --> 00:11:29.680]  不是犯法的
[00:11:29.680 --> 00:11:31.280]  現在只是修了例
[00:11:31.280 --> 00:11:35.080]  但這個絕對絕對不是神的終極心意
[00:11:35.080 --> 00:11:38.280]  神的終極心意在《馬拉基書》第二章第十五節
[00:11:38.280 --> 00:11:39.680]  已經很清楚講出來
[00:11:39.680 --> 00:11:40.880]  神有能力做多一個人
[00:11:40.880 --> 00:11:42.280]  但是神不會做多一個人
[00:11:42.280 --> 00:11:45.680]  是讓人可以一夫一妻有虔誠的後代
[00:11:45.680 --> 00:11:48.880]  昨天我們教會有一對年輕人結婚
[00:11:48.880 --> 00:11:51.880]  下個星期二日十五日
[00:11:51.880 --> 00:11:54.280]  有另外一對年輕人結婚到我們教會
[00:11:54.280 --> 00:11:57.280]  我特別為這一對年輕人設設禱告
[00:11:57.280 --> 00:11:59.280]  我很少為一對新人
[00:11:59.280 --> 00:12:00.880]  結婚之前這麼迫切的祈禱
[00:12:00.880 --> 00:12:02.480]  其實至少已經四五次了
[00:12:02.480 --> 00:12:03.280]  為什麼呢?
[00:12:03.280 --> 00:12:04.680]  這對新人是很特別
[00:12:04.680 --> 00:12:06.480]  他們是很愛大自然
[00:12:06.480 --> 00:12:07.680]  很環保的
[00:12:07.680 --> 00:12:08.880]  他們要在什麼呢?
[00:12:08.880 --> 00:12:11.880]  在西貢一個農莊舉行婚禮
[00:12:11.880 --> 00:12:12.880]  是露天的
[00:12:12.880 --> 00:12:14.480]  是來到海誓山盟
[00:12:14.480 --> 00:12:16.480]  他們要自己來寫誓詞
[00:12:16.480 --> 00:12:17.480]  不過我看過了
[00:12:17.480 --> 00:12:18.280]  是可以的
[00:12:18.280 --> 00:12:20.680]  又自己來做什麼呢?
[00:12:20.680 --> 00:12:21.480]  做結婚戒指
[00:12:21.480 --> 00:12:24.080]  我也想看看結婚戒指是怎麼自己做的
[00:12:24.080 --> 00:12:25.480]  還有什麼呢?
[00:12:25.480 --> 00:12:26.880]  他也有一個茶會
[00:12:26.880 --> 00:12:32.080]  請一些社企來負責茶會
[00:12:32.080 --> 00:12:35.080]  但是他要求所有的用具
[00:12:35.080 --> 00:12:37.080]  是絕對不可以丟掉
[00:12:37.080 --> 00:12:37.880]  一次就丟掉
[00:12:37.880 --> 00:12:38.880]  是要怎樣呢?
[00:12:38.880 --> 00:12:40.080]  要洗乾淨可以再用
[00:12:40.080 --> 00:12:41.280]  我很欣賞他們
[00:12:41.280 --> 00:12:43.680]  但是天文台報告
[00:12:43.680 --> 00:12:45.680]  下個星期有幾天會下大雨
[00:12:45.680 --> 00:12:47.080]  所以他也有些擔心
[00:12:47.080 --> 00:12:48.480]  他把圖都截圖給我看了
[00:12:48.480 --> 00:12:50.680]  他也有第二手準備
[00:12:50.680 --> 00:12:51.880]  不是娶第二個
[00:12:51.880 --> 00:12:56.080]  而是租了我們教會大園邨的禮堂
[00:12:56.080 --> 00:12:57.480]  萬一下雨就會回來
[00:12:57.480 --> 00:12:59.280]  但是我很想他在西貢
[00:12:59.280 --> 00:13:02.480]  因為我很想人可以在大自然裡面親近神
[00:13:02.480 --> 00:13:04.480]  但是每一次的婚禮
[00:13:04.480 --> 00:13:05.880]  我都會說一句話
[00:13:05.880 --> 00:13:06.880]  是很清晰的
[00:13:06.880 --> 00:13:08.680]  今天基督教的信仰告訴我們
[00:13:08.680 --> 00:13:11.480]  我們的婚姻是一夫一妻
[00:13:11.480 --> 00:13:12.880]  一生一世
[00:13:12.880 --> 00:13:17.080]  這是神對婚姻很清晰的一個教導
[00:13:17.080 --> 00:13:20.880]  不要想著多妻是一個知福
[00:13:20.880 --> 00:13:22.080]  是不幸的
[00:13:22.080 --> 00:13:23.280]  我們看看聖經
[00:13:23.280 --> 00:13:26.880]  無論亞伯拉罕、雅各多過一個妻子
[00:13:26.880 --> 00:13:29.680]  帶來的煩惱是非常非常大
[00:13:29.680 --> 00:13:30.880]  我們看看現實
[00:13:30.880 --> 00:13:32.280]  現今香港的環境
[00:13:32.280 --> 00:13:33.880]  一些所謂的名門
[00:13:33.880 --> 00:13:35.080]  霍英東死了
[00:13:35.080 --> 00:13:36.080]  但是有幾房人
[00:13:36.080 --> 00:13:38.680]  兒女們互相爭家產
[00:13:38.680 --> 00:13:39.880]  榮記也是這樣
[00:13:39.880 --> 00:13:42.480]  澳門姓何的富豪也是這樣
[00:13:42.480 --> 00:13:44.280]  生日的時候要吃四餐
[00:13:44.280 --> 00:13:45.480]  我已經講過了
[00:13:45.480 --> 00:13:47.880]  要扣喉嚨出來再吃第二餐
[00:13:47.880 --> 00:13:50.480]  要不然你不愛我就很大件事
[00:13:50.480 --> 00:13:53.080]  所以絕對不是一個祝福
[00:13:53.080 --> 00:13:54.480]  伊利加納
[00:13:54.480 --> 00:13:56.680]  他也是在面對這個問題
[00:13:56.680 --> 00:13:58.080]  為什麼呢
[00:13:58.080 --> 00:14:00.680]  他的妾侍雖然有了小孩
[00:14:00.680 --> 00:14:05.080]  但是他仍然不斷地挑戰哈娜
[00:14:05.080 --> 00:14:09.080]  令他夾在兩個人中間很煩惱
[00:14:09.080 --> 00:14:11.280]  所以有時候前車可鑒
[00:14:11.280 --> 00:14:13.880]  但是人仍然會重蹈覆轍
[00:14:13.880 --> 00:14:17.080]  但是我們相信伊利加納會娶比利娜
[00:14:17.080 --> 00:14:19.480]  就是他很想自己有後代
[00:14:19.480 --> 00:14:21.880]  所以娶一個人就是傳宗接代
[00:14:21.880 --> 00:14:25.480]  這個行動某個程度上是在表示
[00:14:25.480 --> 00:14:29.680]  他都覺得哈娜是不會有孩子生出來的
[00:14:29.680 --> 00:14:31.280]  可能已經一把年紀
[00:14:31.280 --> 00:14:32.880]  所以已經絕望
[00:14:32.880 --> 00:14:35.480]  他才娶比利娜
[00:14:35.480 --> 00:14:38.080]  無論如何他仍然愛哈娜
[00:14:38.080 --> 00:14:41.480]  每一次上到聖殿獻祭的時候
[00:14:41.480 --> 00:14:43.880]  聖經就說到他因為愛妻子
[00:14:43.880 --> 00:14:46.080]  所以將雙份的際獄
[00:14:46.080 --> 00:14:49.080]  給他自己的妻子
[00:14:49.080 --> 00:14:50.880]  但是更加因為這個緣故
[00:14:50.880 --> 00:14:52.880]  而引起妾侍的不滿
[00:14:52.880 --> 00:14:57.280]  所以更加用言語去激他
[00:14:57.280 --> 00:14:58.680]  搞得很自然
[00:14:58.680 --> 00:15:00.280]  哈娜被人激的時候
[00:15:00.280 --> 00:15:01.480]  女性就會哭
[00:15:01.480 --> 00:15:03.280]  很難過很不開心
[00:15:03.280 --> 00:15:05.080]  還是吃不下飯
[00:15:05.080 --> 00:15:06.480]  做丈夫的
[00:15:06.480 --> 00:15:08.080]  在這種情況下
[00:15:08.080 --> 00:15:09.880]  都要安慰妻子
[00:15:09.880 --> 00:15:10.880]  我們請弟兄
[00:15:10.880 --> 00:15:13.080]  這次請弟兄讀這段經文
[00:15:13.080 --> 00:15:14.280]  姐妹不用讀
[00:15:14.280 --> 00:15:15.680]  第一章第八節
[00:15:15.680 --> 00:15:18.280]  我們一起請弟兄讀這段經文
[00:15:18.280 --> 00:15:21.680]  他丈夫伊利加納對他說
[00:15:21.680 --> 00:15:24.080]  哈娜你為何哭泣
[00:15:24.080 --> 00:15:26.880]  不吃飯心裡愁悶呢
[00:15:26.880 --> 00:15:30.080]  有我不比十個兒子還好嗎
[00:15:30.080 --> 00:15:33.080]  你想想多妻是很痛苦的
[00:15:33.080 --> 00:15:34.880]  你不要這麼難過
[00:15:34.880 --> 00:15:35.480]  算了
[00:15:35.480 --> 00:15:36.680]  雖然你沒有孩子
[00:15:36.680 --> 00:15:37.880]  有我在
[00:15:37.880 --> 00:15:40.680]  何其不是比十個兒子更加好嗎
[00:15:40.680 --> 00:15:43.280]  你有沒有留意到哈娜沒有回答他
[00:15:43.280 --> 00:15:44.480]  沒有回答他就是回答了他
[00:15:44.480 --> 00:15:45.880]  就是你不夠料
[00:15:45.880 --> 00:15:46.880]  你不夠班
[00:15:46.880 --> 00:15:48.280]  我真的很想有兒子
[00:15:48.280 --> 00:15:49.280]  多麼痛苦
[00:15:49.280 --> 00:15:51.480]  問完這個問題是自己插死自己的
[00:15:51.480 --> 00:15:52.280]  好了
[00:15:52.280 --> 00:15:54.480]  無論如何我們看到
