
[00:00:00.000 --> 00:00:08.400]  在上個星期 當分享完異象的分享會和事工發佈會之後
[00:04:34.000 --> 00:04:37.000]  每一個都是神看重的人
[00:04:37.000 --> 00:04:39.000]  如果我們願意悔改的話
[00:04:39.000 --> 00:04:40.000]  神會醫治他們
[00:04:40.000 --> 00:04:42.000]  寬恕他們
[00:04:42.000 --> 00:04:47.000]  帶領他們重新和上帝建立一個永恆的關係
[00:04:47.000 --> 00:04:49.000]  這就是我們的心願
[00:04:49.000 --> 00:04:51.000]  就是能夠把福音帶出去
[00:04:51.000 --> 00:04:52.000]  叫半島裡面的人
[00:04:52.000 --> 00:04:54.000]  或者Tracy上的人
[00:04:54.000 --> 00:04:57.000]  都能夠聽到福音之後
[00:04:57.000 --> 00:04:59.000]  願意謙卑自己
[00:04:59.000 --> 00:05:00.000]  尋求主的面
[00:05:00.000 --> 00:05:01.000]  轉來他們的惡行
[00:05:01.000 --> 00:05:06.000]  以致上帝能夠重新建造和他們的關係
[00:05:06.000 --> 00:05:07.000]  這就是我們的盼望
[00:05:07.000 --> 00:05:08.000]  所以弟兄姊妹
[00:05:08.000 --> 00:05:10.000]  我們盼望有這麼多
[00:05:10.000 --> 00:05:13.000]  會點來到當中聚會的弟兄姊妹
[00:05:13.000 --> 00:05:15.000]  我們去回憶這個呼召
[00:05:15.000 --> 00:05:17.000]  去將福音帶到半島
[00:05:17.000 --> 00:05:20.000]  和Tracy裡面的弟兄姊妹
[00:05:20.000 --> 00:05:21.000]  未信主的人
[00:05:21.000 --> 00:05:24.000]  所以我希望如果你真的有這樣的感動
[00:05:24.000 --> 00:05:26.000]  快點填好我們的回應表
[00:05:26.000 --> 00:05:30.000]  接著我們開始這個工作
[00:05:30.000 --> 00:05:32.000]  今天我和大家分享的是
[00:05:32.000 --> 00:05:36.000]  這個廣道哥倫多的教會
[00:05:36.000 --> 00:05:38.000]  大家聽到哥倫多教會
[00:05:38.000 --> 00:05:40.000]  都知道現在是怎樣的教會
[00:05:40.000 --> 00:05:42.000]  很多問題的教會
[00:05:42.000 --> 00:05:44.000]  很多的不同
[00:05:44.000 --> 00:05:46.000]  如果你看哥倫多的傳書
[00:05:46.000 --> 00:05:50.000]  你會看到很多教會要面對的問題
[00:05:50.000 --> 00:05:53.000]  保羅總共寫了4封信給哥倫多
[00:05:53.000 --> 00:05:57.000]  傳下來的哥倫多前書和哥倫多後書
[00:05:57.000 --> 00:06:01.000]  我們看到一間保羅看重的教會
[00:06:01.000 --> 00:06:03.000]  所以我們今天就來看看
[00:06:03.000 --> 00:06:08.000]  這間教會究竟對我們有什麼特別的提醒
[00:06:08.000 --> 00:06:10.000]  和特別我們要去到半島
[00:06:10.000 --> 00:06:15.000]  因為我帶隊做半島的首領
[00:06:15.000 --> 00:06:20.000]  所以我也要多說一些半島的工作
[00:06:20.000 --> 00:06:22.000]  哥倫多教會的背景
[00:06:22.000 --> 00:06:27.000]  究竟和我們去半島的席堂有什麼關係
[00:06:27.000 --> 00:06:30.000]  我們看看有幾樣東西我想和大家分享
[00:06:30.000 --> 00:06:33.000]  第一我叫做舉目望天
[00:06:33.000 --> 00:06:36.000]  究竟看一下哥倫多教會和半島
[00:06:36.000 --> 00:06:39.000]  究竟向我們怎樣去說話
[00:06:39.000 --> 00:06:41.000]  看到當中是什麼情況
[00:06:41.000 --> 00:06:42.000]  第二
[00:06:42.000 --> 00:06:44.000]  重重的挑戰
[00:06:44.000 --> 00:06:47.000]  我們看到保羅和我們今天去席堂
[00:06:47.000 --> 00:06:50.000]  都面對很多不同的挑戰
[00:06:50.000 --> 00:06:51.000]  第三
[00:06:51.000 --> 00:06:53.000]  福音的策略
[00:06:53.000 --> 00:06:55.000]  究竟會怎樣
[00:06:55.000 --> 00:06:58.000]  和保羅同樣在做什麼
[00:06:58.000 --> 00:07:02.000]  可以將福音帶出去
[00:07:02.000 --> 00:07:05.000]  我們看看這三樣很重要的東西
[00:07:05.000 --> 00:07:07.000]  在這篇經文的背景裡
[00:07:07.000 --> 00:07:10.000]  我們先看看舉目向前觀看
[00:07:10.000 --> 00:07:13.000]  我們首先要看看當中是什麼環境
[00:07:13.000 --> 00:07:16.000]  究竟哥倫多是一個什麼地方
[00:07:16.000 --> 00:07:17.000]  聖經這樣說
[00:07:17.000 --> 00:07:19.000]  這時候保羅離開了雅典
[00:07:19.000 --> 00:07:21.000]  來到哥倫多
[00:07:21.000 --> 00:07:25.000]  我們先看一下諸學聖經的背景
[00:07:25.000 --> 00:07:27.000]  很快大家都知道
[00:07:27.000 --> 00:07:31.000]  哥倫多是保羅第二次宣教的旅程
[00:07:31.000 --> 00:07:33.000]  去到的地方
[00:07:33.000 --> 00:07:37.000]  大家知道他一直在安提拉出發
[00:07:37.000 --> 00:07:40.000]  一直向北走
[00:07:40.000 --> 00:07:43.000]  保羅本來想著第一次福音旅程
[00:07:43.000 --> 00:07:49.000]  就去了沿岸的加拉太省的地方
[00:07:49.000 --> 00:07:50.000]  去做福音工作
[00:07:50.000 --> 00:07:52.000]  去傳福音
[00:07:52.000 --> 00:07:57.000]  你要知道這些舊的聖經圖
[00:07:57.000 --> 00:08:00.000]  他們將羅馬的恆省
[00:08:00.000 --> 00:08:04.000]  用一些比較黑的字
[00:08:04.000 --> 00:08:07.000]  而城市就用一些淺色的字
[00:08:07.000 --> 00:08:10.000]  不是分得很清楚
[00:08:10.000 --> 00:08:16.000]  但深一點的字就是恆省的省
[00:08:16.000 --> 00:08:24.000]  好像馬其頓、加拉太、呂底加這些省
[00:08:24.000 --> 00:08:27.000]  而省裡面有些比較淺色的字
[00:08:27.000 --> 00:08:28.000]  就是城市
[00:08:28.000 --> 00:08:29.000]  你看到是保羅
[00:08:29.000 --> 00:08:36.000]  本來想著從加拉太再上比特尼和本都
[00:08:36.000 --> 00:08:38.000]  去做福音工作
[00:08:38.000 --> 00:08:41.000]  但聖經記載聖靈不讓
[00:08:41.000 --> 00:08:42.000]  聖靈不讓
[00:08:42.000 --> 00:08:46.000]  於是他就唯有從北轉向西
[00:08:46.000 --> 00:08:48.000]  去做福音工作
[00:08:48.000 --> 00:08:52.000]  要記住那時候的交通是極度不方便
[00:08:52.000 --> 00:08:55.000]  你不可以鐵UBER
[00:08:55.000 --> 00:08:59.000]  所以你只能從陸路裡面一直走
[00:08:59.000 --> 00:09:02.000]  你知道土耳其是一個很大的地方
[00:09:02.000 --> 00:09:06.000]  很詫異的就是保羅
[00:09:06.000 --> 00:09:10.000]  有什麼可以驅使他有這樣的精力、體力
[00:09:10.000 --> 00:09:12.000]  面對重重的困難
[00:09:12.000 --> 00:09:14.000]  他走陸路
[00:09:14.000 --> 00:09:19.000]  去到德羅亞的地方
[00:09:19.000 --> 00:09:21.000]  大家記得聖經裡面記載
[00:09:21.000 --> 00:09:23.000]  聖靈就帶領他到德羅亞
[00:09:23.000 --> 00:09:24.000]  去到海邊
[00:09:24.000 --> 00:09:25.000]  去到海邊之後
[00:09:25.000 --> 00:09:28.000]  就讓他見到馬其頓的異象
[00:09:28.000 --> 00:09:32.000]  你知道當時馬其頓是希臘半島北面的行省
[00:09:32.000 --> 00:09:34.000]  見到馬其頓異象之後
[00:09:34.000 --> 00:09:39.000]  保羅就坐船經過愛琴海
[00:09:39.000 --> 00:09:42.000]  輾轉就去到菲律賓
[00:09:42.000 --> 00:09:46.000]  大家都知道菲律賓被人剝剛豬
[00:09:46.000 --> 00:09:49.000]  打暈用棍打了一輪
[00:09:49.000 --> 00:09:51.000]  然後扔進監獄裡
[00:09:51.000 --> 00:09:55.000]  但上帝就拯救他
[00:09:55.000 --> 00:09:58.000]  他離開之後就去到貼薩諾尼加
[00:09:58.000 --> 00:10:03.000]  輾轉就去到雅典
[00:10:03.000 --> 00:10:07.000]  從雅典之後就來到哥倫多
[00:10:07.000 --> 00:10:10.000]  哥倫多是一個怎樣的地方呢
[00:10:10.000 --> 00:10:12.000]  你見到紅色的點就是
[00:10:12.000 --> 00:10:17.000]  在希臘半島的南邊和北邊的半島
[00:10:17.000 --> 00:10:20.000]  有一個差不多十三里
[00:10:20.000 --> 00:10:22.000]  不是十三里
[00:10:22.000 --> 00:10:23.000]  是四里左右
[00:10:23.000 --> 00:10:31.000]  很短的一個陸地接連成為
[00:10:31.000 --> 00:10:34.000]  黏在一起的半島狀況
[00:10:34.000 --> 00:10:38.000]  當中這四英里的地方是很短的
[00:10:38.000 --> 00:10:40.000]  所以在十二世紀開始
[00:10:40.000 --> 00:10:42.000]  已經有人作了一條運河
[00:10:42.000 --> 00:10:44.000]  但當時沒有運河的時候
[00:10:44.000 --> 00:10:46.000]  你見到哥倫多運河是一個很短的
[00:10:46.000 --> 00:10:48.000]  如果你看大地圖
[00:10:48.000 --> 00:10:49.000]  紅色的點
[00:10:49.000 --> 00:10:54.000]  你見到一個很短的運河已經開作了
[00:10:54.000 --> 00:10:55.000]  今日仍然在用
[00:10:55.000 --> 00:10:57.000]  昔日沒有運河是怎樣呢
[00:10:57.000 --> 00:11:00.000]  左邊上角就是今日已經有的運河
[00:11:00.000 --> 00:11:03.000]  右邊有些遺跡讓我們看到
[00:11:03.000 --> 00:11:06.000]  就是當時的船
[00:11:06.000 --> 00:11:12.000]  因為不想去過地中海很大的風浪
[00:11:12.000 --> 00:11:17.000]  於是把船沿岸走到哥倫多的時候
[00:11:17.000 --> 00:11:24.000]  找一些苦力將船在陸地上運過對面
[00:11:24.000 --> 00:11:27.000]  因為只是四里左右的旅程
[00:11:27.000 --> 00:11:29.000]  很短的時間
[00:11:29.000 --> 00:11:31.000]  需要差不多幾天的時間
[00:11:31.000 --> 00:11:33.000]  陸地就將
[00:11:33.000 --> 00:11:36.000]  右邊上角你見到一些陸地上的痕跡
[00:11:36.000 --> 00:11:40.000]  就是將船怎樣運去對面
[00:11:40.000 --> 00:11:42.000]  當時的水手也好
[00:11:42.000 --> 00:11:43.000]  商家也好
[00:11:43.000 --> 00:11:45.000]  遊船的船客也好
[00:11:45.000 --> 00:11:47.000]  於是便下船
[00:11:47.000 --> 00:11:50.000]  VJ 下遊船
[00:11:50.000 --> 00:11:52.000]  上岸觀光
[00:11:52.000 --> 00:11:53.000]  吃東西
[00:11:53.000 --> 00:11:54.000]  去玩
[00:11:54.000 --> 00:11:56.000]  去Casino
[00:11:56.000 --> 00:12:00.000]  總之城裏有客業就很蓬勃
[00:12:00.000 --> 00:12:03.000]  幾天船運過去
[00:12:03.000 --> 00:12:04.000]  加燃油
[00:12:04.000 --> 00:12:08.000]  加很多需要的物品之後
[00:12:08.000 --> 00:12:10.000]  繼續出發
[00:12:10.000 --> 00:12:14.000]  幾年前我也要帶隊去哥倫多
[00:12:14.000 --> 00:12:16.000]  你見到我在運河旁邊
[00:12:16.000 --> 00:12:17.000]  這個帥哥
[00:12:17.000 --> 00:12:19.000]  其實曬到燒焦了
[00:12:19.000 --> 00:12:20.000]  很熱的
[00:12:20.000 --> 00:12:23.000]  帶隊去看哥倫多的城
[00:12:23.000 --> 00:12:25.000]  在運河旁邊
[00:12:25.000 --> 00:12:30.000]  我們見到哥倫多是一個變遷的城市
[00:12:30.000 --> 00:12:32.000]  不單止因為遊客多
[00:12:32.000 --> 00:12:34.000]  於是便多工作
[00:12:34.000 --> 00:12:37.000]  多工作的時候便有很多人來找工作
[00:12:37.000 --> 00:12:39.000]  在這裏工作
[00:12:39.000 --> 00:12:40.000]  不單止這樣
[00:12:40.000 --> 00:12:47.000]  這個凱撒大帝亦在公元前46年
[00:12:47.000 --> 00:12:51.000]  下令重建哥倫多城
[00:12:51.000 --> 00:12:53.000]  保羅去到的時候
[00:12:53.000 --> 00:12:55.000]  差不多主考50年左右
[00:12:55.000 --> 00:12:58.000]  即是說保羅去到哥倫多的時候
[00:12:58.000 --> 00:13:03.000]  這個城是未建造超過100年
[00:13:03.000 --> 00:13:06.000]  是一個很新的城市
[00:13:06.000 --> 00:13:07.000]  很多人來聚居
[00:13:07.000 --> 00:13:08.000]  因為有工作
[00:13:08.000 --> 00:13:10.000]  很多人來聚居
[00:13:10.000 --> 00:13:12.000]  很多新移民來到當中
[00:13:12.000 --> 00:13:14.000]  其中一對夫婦就在那裏
[00:13:14.000 --> 00:13:17.000]  在當中居住
[00:13:17.000 --> 00:13:19.000]  新移民
[00:13:19.000 --> 00:13:21.000]  很多工作
[00:13:21.000 --> 00:13:23.000]  人們樂意去到當中
[00:13:23.000 --> 00:13:24.000]  和雅典不同
[00:13:24.000 --> 00:13:28.000]  雅典是當時超過1000年的一個古城
[00:13:28.000 --> 00:13:33.000]  雅典是很有書卷味的一個古老的城市
[00:13:33.000 --> 00:13:39.000]  就好像波士頓、哈佛大學、MIT
[00:13:39.000 --> 00:13:41.000]  全部都在那邊
[00:13:41.000 --> 00:13:45.000]  但如果你講到新的城市
[00:13:45.000 --> 00:13:47.000]  Milpitas可能就是一個新的城市
[00:13:47.000 --> 00:13:51.000]  一個沒有超過100年建造的城市
[00:13:51.000 --> 00:13:53.000]  保羅就在當中
[00:13:53.000 --> 00:13:55.000]  去到這個城的裏面
[00:13:55.000 --> 00:14:01.000]  其實今天我們看我們加州的背景
[00:14:01.000 --> 00:14:04.000]  和哥倫多很相似
[00:14:04.000 --> 00:14:09.000]  如果你看我上星期的發佈會
[00:14:09.000 --> 00:14:11.000]  給大家看一些資料
[00:14:11.000 --> 00:14:12.000]  很簡短的
[00:14:12.000 --> 00:14:13.000]  我講一講
[00:14:13.000 --> 00:14:15.000]  大家知不知道
[00:14:15.000 --> 00:14:18.000]  現在中國人已經成為了
[00:14:18.000 --> 00:14:21.000]  美國上兩年的統計
[00:14:21.000 --> 00:14:23.000]  已經超越了西班牙人
[00:14:23.000 --> 00:14:25.000]  超越了墨西哥人
[00:14:25.000 --> 00:14:27.000]  成為新移民
[00:14:27.000 --> 00:14:31.000]  新移民最多的群體
[00:14:31.000 --> 00:14:32.000]  就是中國
[00:14:32.000 --> 00:14:33.000]  大家都知道
[00:14:33.000 --> 00:14:35.000]  中國有十幾億人
[00:14:35.000 --> 00:14:38.000]  走幾個百分比出來都搞不定
[00:14:38.000 --> 00:14:41.000]  如果你們看統計
[00:14:41.000 --> 00:14:47.000]  過去幾年有幾百萬的中國新移民
[00:14:47.000 --> 00:14:49.000]  來到美國
[00:14:49.000 --> 00:14:51.000]  去到2016年
[00:14:51.000 --> 00:14:54.000]  只是2016年的統計
[00:14:54.000 --> 00:14:56.000]  已經有二百多萬
[00:14:56.000 --> 00:14:58.000]  現在大約的估計
[00:14:58.000 --> 00:15:01.000]  就是在全美國有五百多萬的
[00:15:01.000 --> 00:15:04.000]  華人或者新移民
[00:15:04.000 --> 00:15:05.000]  來到當中
[00:15:05.000 --> 00:15:07.000]  2016年
[00:15:07.000 --> 00:15:11.000]  只是2016年已經有二百多萬
[00:15:11.000 --> 00:15:15.000]  而這二百多萬的新移民
[00:15:15.000 --> 00:15:17.000]  你如果看那個數字
[00:15:17.000 --> 00:15:20.000]  大部分他們選擇什麼地方呢
[00:15:20.000 --> 00:15:22.000]  如果比較暗一點
[00:15:22.000 --> 00:15:25.000]  你看到的就是紐約最多
[00:15:25.000 --> 00:15:27.000]  因為福州人比較多
[00:15:27.000 --> 00:15:29.000]  福州人的新移民也比較多
[00:15:29.000 --> 00:15:31.000]  落腳的都是紐約
[00:15:31.000 --> 00:15:34.000]  三藩市、奧倫的地區
[00:15:34.000 --> 00:15:37.000]  和聖賀西的地區
[00:15:37.000 --> 00:15:41.000]  都是很多人的聚居
[00:15:41.000 --> 00:15:43.000]  而加起來
[00:15:43.000 --> 00:15:44.000]  如果你加起來
[00:15:44.000 --> 00:15:47.000]  LA、紐約和Bay Area
[00:15:47.000 --> 00:15:51.000]  如果你當Celsea和三藩市是Bay Area的一部分的話
[00:15:51.000 --> 00:15:53.000]  Bay Area是No.1
[00:15:53.000 --> 00:15:56.000]  最多新移民聚居的地方
[00:15:56.000 --> 00:15:59.000]  如果我們廣東人是香港來的
[00:15:59.000 --> 00:16:01.000]  這個剛剛出的統計
[00:16:01.000 --> 00:16:02.000]  2018年2月
[00:16:02.000 --> 00:16:05.000]  就是今年2月初的統計
[00:16:05.000 --> 00:16:08.000]  2016年
[00:16:08.000 --> 00:16:11.000]  美國成為香港最多人移民的
[00:16:11.000 --> 00:16:13.000]  就是選擇的地方
[00:16:13.000 --> 00:16:15.000]  創五年的新高
[00:16:15.000 --> 00:16:17.000]  二千多人來了
[00:16:17.000 --> 00:16:22.000]  而大部分也都選擇來Bay Area的居住
[00:16:22.000 --> 00:16:26.000]  我自己教會也有幾對夫婦來了
[00:16:26.000 --> 00:16:29.000]  一個搬去Livermore
[00:16:29.000 --> 00:16:31.000]  一個在St. Leandro
[00:16:31.000 --> 00:16:34.000]  另一個家庭就是Bay Area太貴
[00:16:34.000 --> 00:16:35.000]  貴的受不了
[00:16:35.000 --> 00:16:37.000]  去了Sacramento
[00:16:37.000 --> 00:16:40.000]  所以也看到的確越來越
[00:16:40.000 --> 00:16:42.000]  如果選擇移民的話
[00:16:42.000 --> 00:16:45.000]  很多如果來到美國也會選擇加州
[00:16:45.000 --> 00:16:47.000]  也在加州裡面去居住
[00:16:47.000 --> 00:16:53.000]  我們也說到美國華人來自省份的統計
[00:16:53.000 --> 00:16:59.000]  你看到差不多有7-11%來自廣東省
[00:16:59.000 --> 00:17:00.000]  他們都是說廣東話
[00:17:00.000 --> 00:17:02.000]  但是很多都是說普通話
[00:17:02.000 --> 00:17:04.000]  大家都知道
[00:17:04.000 --> 00:17:07.000]  幾百萬的新移民湧進來
[00:17:07.000 --> 00:17:10.000]  湧進來美國
[00:17:10.000 --> 00:17:12.000]  而很多也都定居在加州
[00:17:12.000 --> 00:17:21.000]  我們的統計就是在半島差不多有超過十萬個中國人
[00:17:21.000 --> 00:17:25.000]  而Milbury是整個加州裡面
[00:17:25.000 --> 00:17:29.000]  其中一個最多中國人聚居的城市
[00:17:29.000 --> 00:17:30.000]  在半島
[00:17:30.000 --> 00:17:33.000]  其實全加州裡面20個最多人聚居
[00:17:33.000 --> 00:17:35.000]  最多中國人聚居的城市
[00:17:35.000 --> 00:17:37.000]  半島佔了7個
[00:17:37.000 --> 00:17:44.000]  Milbury, Daily City, Palo Alto這些地方
[00:17:44.000 --> 00:17:49.000]  其實和哥倫多當時的景況很相似
[00:17:49.000 --> 00:17:53.000]  很多新移民聚居
[00:17:53.000 --> 00:17:55.000]  但是哥倫多除了新移民聚居之外
[00:17:55.000 --> 00:17:57.000]  另外還有一樣東西
[00:17:57.000 --> 00:17:59.000]  是很特別的
[00:17:59.000 --> 00:18:01.000]  當時的景況就是
[00:18:01.000 --> 00:18:05.000]  當時在哥倫多很多人去敬拜偶像
[00:18:05.000 --> 00:18:07.000]  其中聖經記載到
[00:18:07.000 --> 00:18:11.000]  一個最出名的女神
[00:18:11.000 --> 00:18:13.000]  叫做雅底米
[00:18:13.000 --> 00:18:15.000]  雅底米的女神
[00:18:15.000 --> 00:18:17.000]  Alphrodite
[00:18:17.000 --> 00:18:19.000]  這個女神就是一個叫愛神
[00:18:19.000 --> 00:18:21.000]  如果在羅馬拉丁譯出來
[00:18:21.000 --> 00:18:23.000]  你會認識的Venice
[00:18:23.000 --> 00:18:25.000]  威尼斯女神
[00:18:25.000 --> 00:18:27.000]  但是雅底米女神
[00:18:27.000 --> 00:18:31.000]  當時在哥倫多有一座很宏偉的廟
[00:18:31.000 --> 00:18:33.000]  有些畫家畫了
[00:18:33.000 --> 00:18:36.000]  有一個很宏偉的雅底米女神像
[00:18:36.000 --> 00:18:39.000]  裡面有些古籍畫
[00:18:39.000 --> 00:18:41.000]  有超過五千個
[00:18:41.000 --> 00:18:43.000]  那些叫廟祭
[00:18:43.000 --> 00:18:47.000]  因為雅底米是一個愛神
[00:18:47.000 --> 00:18:51.000]  如果你想得到愛
[00:18:51.000 --> 00:18:53.000]  你就去付錢
[00:18:53.000 --> 00:18:55.000]  去和廟祭發生關係
[00:18:55.000 --> 00:18:59.000]  你就能得到他的賜福
[00:18:59.000 --> 00:19:01.000]  而這些廟祭
[00:19:01.000 --> 00:19:05.000]  全部都是公務員
[00:19:05.000 --> 00:19:09.000]  是政府管理的
[00:19:09.000 --> 00:19:11.000]  那你可想而知
[00:19:11.000 --> 00:19:15.000]  當時那個環境是怎樣的
[00:19:15.000 --> 00:19:19.000]  當時那些水手上岸之後
[00:19:19.000 --> 00:19:21.000]  或者說那些遊客上岸之後
[00:19:21.000 --> 00:19:23.000]  只有那幾天時間
[00:19:23.000 --> 00:19:25.000]  去做些什麼呢
[00:19:25.000 --> 00:19:27.000]  是不是
[00:19:27.000 --> 00:19:29.000]  沒有責任的
[00:19:29.000 --> 00:19:31.000]  上岸之後
[00:19:31.000 --> 00:19:33.000]  就去風花雪月
[00:19:33.000 --> 00:19:35.000]  去聲色犬馬
[00:19:35.000 --> 00:19:37.000]  所以有些古籍
[00:19:37.000 --> 00:19:43.000]  形容哥倫多就叫聲色犬馬哥倫多
[00:19:43.000 --> 00:19:45.000]  當時保羅去到這個地方
[00:19:45.000 --> 00:19:49.000]  就是一些烏煙瘴氣的地方
[00:19:49.000 --> 00:19:53.000]  就是人欲橫流的地方
[00:19:53.000 --> 00:19:55.000]  就是那些水手上岸
[00:19:55.000 --> 00:19:57.000]  那些遊客上岸
[00:19:57.000 --> 00:19:59.000]  那些商家上岸
[00:19:59.000 --> 00:20:01.000]  去尋歡
[00:20:01.000 --> 00:20:03.000]  去做一些不需要負責任的事情
[00:20:03.000 --> 00:20:05.000]  因為幾天之後就走了
[00:20:05.000 --> 00:20:07.000]  所以
[00:20:07.000 --> 00:20:09.000]  人欲橫流的生意
[00:20:09.000 --> 00:20:13.000]  是不斷的出現
[00:20:13.000 --> 00:20:15.000]  所以保羅在
[00:20:15.000 --> 00:20:17.000]  這個哥倫多前書
[00:20:17.000 --> 00:20:19.000]  曾經這樣說
[00:20:19.000 --> 00:20:21.000]  你們起不知不意的人
[00:20:21.000 --> 00:20:23.000]  不能夠承受上帝的國嗎
[00:20:23.000 --> 00:20:27.000]  所以無論是淫亂的拜偶像的奸淫的
[00:20:27.000 --> 00:20:29.000]  作娼妓的親男色的
[00:20:29.000 --> 00:20:32.000]  偷竊的貪婪的醉酒的咒罵的勒索的
[00:20:32.000 --> 00:20:34.000]  都不能承受上帝的國
[00:20:34.000 --> 00:20:36.000]  聽完保羅這樣說
[00:20:36.000 --> 00:20:38.000]  從前你們中間
