
[00:00:00.000 --> 00:00:01.400]  頂住每平安
[00:05:11.680 --> 00:05:14.080]  「他使人歸於塵土說」
[00:05:14.080 --> 00:05:15.880]  「你們世人要歸回」
[00:05:16.800 --> 00:05:18.840]  「說你們要歸回」
[00:05:18.840 --> 00:05:21.800]  其實這裡有一個意味的意思
[00:05:21.800 --> 00:05:23.080]  沒有翻譯出來
[00:05:23.080 --> 00:05:25.000]  「你使人歸於塵土」
[00:05:25.000 --> 00:05:27.680]  「你們世人都要歸於塵土」
[00:05:27.680 --> 00:05:29.920]  即是一個描述
[00:05:29.920 --> 00:05:32.200]  塵土、世人、塵土
[00:05:32.200 --> 00:05:35.560]  其實原本都在裏面講相類近的意思
[00:05:35.560 --> 00:05:37.280]  即是塵土人和塵土
[00:05:37.280 --> 00:05:38.400]  用了幾個字眼
[00:05:38.400 --> 00:05:43.080]  他說塵土歸於塵土
[00:05:43.080 --> 00:05:46.760]  其實這個是來自《創世紀》第二章第七節
[00:05:47.400 --> 00:05:50.120]  其實是講到神用塵土去做人
[00:05:50.120 --> 00:05:54.440]  將有靈的氣吹在人的口裏面
[00:05:54.440 --> 00:05:57.440]  接著塵土人又歸回塵土
[00:05:57.440 --> 00:06:01.480]  所以當我每次在喪禮裏面的時候
[00:06:01.480 --> 00:06:02.880]  很深刻的就是
[00:06:02.880 --> 00:06:04.280]  塵歸塵
[00:06:04.280 --> 00:06:05.440]  土歸土
[00:06:05.440 --> 00:06:07.760]  靈魂歸御賜靈魂的神
[00:06:07.760 --> 00:06:10.000]  所以經常看到
[00:06:10.000 --> 00:06:12.480]  人從哪裏來
[00:06:12.480 --> 00:06:13.720]  又回到哪裏
[00:06:13.720 --> 00:06:16.000]  從塵土而來歸回塵土裏面
[00:06:16.800 --> 00:06:20.040]  然後第四節開始用了很多的字眼
[00:06:20.040 --> 00:06:22.400]  描述到生命的那種短促
[00:06:22.400 --> 00:06:24.320]  他說在這看來
[00:06:24.320 --> 00:06:25.920]  千年如已過的昨日
[00:06:25.920 --> 00:06:27.880]  猶如夜間的一更
[00:06:27.880 --> 00:06:30.720]  這裏講到千年如已過的昨日
[00:06:30.720 --> 00:06:32.120]  猶如夜間的一更
[00:06:32.120 --> 00:06:33.760]  令我們想到的是
[00:06:33.760 --> 00:06:35.760]  《彼得學書》三章八至九節
[00:06:35.760 --> 00:06:37.160]  都在用同樣的描述
[00:06:37.160 --> 00:06:39.360]  他說親愛的弟兄有一件事
[00:06:39.360 --> 00:06:40.280]  幫忙記
[00:06:40.280 --> 00:06:42.120]  就是主漢一日如千年
[00:06:42.120 --> 00:06:43.160]  千年如一日
[00:06:43.160 --> 00:06:45.640]  在神的眼中去看千年如一日
[00:06:45.640 --> 00:06:47.240]  一日如千年千年如一日
[00:06:47.240 --> 00:06:48.920]  主所應許的上命成就
[00:06:48.920 --> 00:06:50.320]  有人以為是擔言
[00:06:50.320 --> 00:06:51.600]  其實不是擔言
[00:06:51.600 --> 00:06:52.840]  乃是寬容你們
[00:06:52.840 --> 00:06:54.200]  不願有人沉淪
[00:06:54.200 --> 00:06:55.720]  乃願人人都悔改
[00:06:55.720 --> 00:06:58.000]  上帝其實一直在給我們機會
[00:06:58.000 --> 00:06:58.920]  我們以為
[00:06:58.920 --> 00:07:00.600]  為甚麼等了這麼久
[00:07:00.600 --> 00:07:01.800]  上帝都不回來呢
[00:07:01.800 --> 00:07:04.400]  其實上帝依然給我們機會
[00:07:04.400 --> 00:07:06.080]  給人有機會去認識祂
[00:07:06.080 --> 00:07:07.520]  給人有機會去悔改
[00:07:07.520 --> 00:07:09.200]  給人有機會免至沉淪
[00:07:09.200 --> 00:07:10.960]  而得到永遠的生命
[00:07:10.960 --> 00:07:12.280]  他說在這看來
[00:07:12.280 --> 00:07:13.600]  千年如已過的昨日
[00:07:13.600 --> 00:07:15.000]  猶如夜間的一更
[00:07:16.200 --> 00:07:17.760]  你叫他們如水沖去
[00:07:17.760 --> 00:07:19.000]  他們如水一覺
[00:07:19.000 --> 00:07:21.640]  早晨他們如生長的草
[00:07:21.640 --> 00:07:23.600]  早晨發芽生長
[00:07:23.600 --> 00:07:25.320]  晚上閣下枯乾
[00:07:25.320 --> 00:07:27.640]  第五第六節就說到
[00:07:27.640 --> 00:07:29.320]  有些翻譯是如水沖去
[00:07:29.320 --> 00:07:31.360]  說到好像一場洪水
[00:07:31.360 --> 00:07:32.320]  去沖走
[00:07:32.320 --> 00:07:33.520]  將生命沖走
[00:07:33.520 --> 00:07:35.440]  亦有些描述
[00:07:35.440 --> 00:07:36.960]  好像第五第六節
[00:07:36.960 --> 00:07:38.600]  神就像一個農夫那樣
[00:07:38.600 --> 00:07:40.320]  神去殺種
[00:07:40.320 --> 00:07:41.480]  神去灌溉
[00:07:41.480 --> 00:07:43.400]  同樣在殺種的時候
[00:07:43.400 --> 00:07:44.360]  在不知不覺的時候
[00:07:44.360 --> 00:07:45.680]  好像睡一覺的時間
[00:07:45.680 --> 00:07:46.880]  已經去殺了種
[00:07:46.880 --> 00:07:48.560]  早上的時候
[00:07:48.560 --> 00:07:50.240]  那些植物去生長
[00:07:50.240 --> 00:07:51.640]  早上去發芽
[00:07:51.640 --> 00:07:53.960]  晚上的時候枯乾
[00:07:53.960 --> 00:07:57.120]  其實很短促去經歷一些植物
[00:07:57.120 --> 00:07:59.840]  經歷它可能由發芽生長
[00:07:59.840 --> 00:08:01.240]  茂盛凋謝
[00:08:01.240 --> 00:08:02.920]  都是很短的時間
[00:08:02.920 --> 00:08:04.720]  其實這個正正是
[00:08:04.720 --> 00:08:06.280]  人生那種寫照
[00:08:06.280 --> 00:08:09.360]  人的一生亦都好像在這裡說
[00:08:09.360 --> 00:08:10.880]  好像睡一覺
[00:08:10.880 --> 00:08:12.720]  好像早上發芽生長
[00:08:12.720 --> 00:08:13.680]  晚上又枯乾
[00:08:13.680 --> 00:08:15.680]  很快去結束
[00:08:15.680 --> 00:08:16.680]  去完結一樣
[00:08:16.680 --> 00:08:19.520]  第七節
[00:08:19.520 --> 00:08:21.400]  我們因你的怒氣而消滅
[00:08:21.400 --> 00:08:22.920]  因你的憤怒而驚惶
[00:08:22.920 --> 00:08:25.720]  你將我們的罪孽擺在你面前
[00:08:25.720 --> 00:08:29.720]  將我們的忍惡擺在你面光之中
[00:08:29.720 --> 00:08:32.040]  我們經過的日子
[00:08:32.040 --> 00:08:33.640]  都在你震怒之下
[00:08:33.640 --> 00:08:36.080]  我們杜盡的年歲好像一聲嘆息
[00:08:36.080 --> 00:08:37.720]  我們一生的年日
[00:08:37.720 --> 00:08:38.720]  是七十歲
[00:08:38.720 --> 00:08:40.920]  若是強壯可到八十歲
[00:08:40.920 --> 00:08:42.520]  但其中所驚誇的
[00:08:42.520 --> 00:08:44.120]  不過是勞苦愁煩
[00:08:44.120 --> 00:08:45.440]  轉眼成空
[00:08:45.440 --> 00:08:48.280]  我們便如飛而去
[00:08:48.280 --> 00:08:51.160]  誰曉得你怒氣的權勢
[00:08:51.160 --> 00:08:52.880]  誰按著你該受的敬畏
[00:08:52.880 --> 00:08:54.120]  曉得你的憤怒呢
[00:08:54.120 --> 00:08:57.040]  求你指教我們怎樣數算自己的日子
[00:08:57.040 --> 00:09:00.320]  好叫我們得著智慧的心
[00:09:00.320 --> 00:09:04.000]  其實前面經文裏面
[00:09:04.000 --> 00:09:05.800]  一直在說生命那種短促
[00:09:05.800 --> 00:09:09.120]  前面說到如睡一覺
[00:09:09.120 --> 00:09:10.160]  如水沖去
[00:09:10.160 --> 00:09:13.600]  如那些草朝早生長
[00:09:13.600 --> 00:09:15.160]  晚上閣下敷肝
[00:09:15.160 --> 00:09:16.920]  說的那種短促
[00:09:16.920 --> 00:09:18.040]  如果大家記得
[00:09:18.040 --> 00:09:19.280]  我時時說詩篇
[00:09:19.280 --> 00:09:21.920]  我們不要忘記第一、第二篇
[00:09:21.920 --> 00:09:24.240]  第一、第二篇是整個詩篇裏面
[00:09:24.240 --> 00:09:25.440]  一個引子
[00:09:25.440 --> 00:09:28.920]  往往在裏面說到詩篇第一、第二篇的時候
[00:09:28.920 --> 00:09:30.880]  在其他經文裏面都有呼應
[00:09:30.880 --> 00:09:34.160]  詩篇第一篇如果你記得的時候
[00:09:34.160 --> 00:09:36.800]  我們其實裏面說到
[00:09:37.800 --> 00:09:41.120]  好像被風吹散一樣
[00:09:41.120 --> 00:09:47.200]  好像那些風吹走那些慷飛一樣
[00:09:47.200 --> 00:09:49.200]  說到那些惡人的情況
[00:09:49.200 --> 00:09:51.360]  其實這裏說到生命的短促
[00:09:51.360 --> 00:09:52.640]  慷飛被風吹散
[00:09:52.640 --> 00:09:53.760]  一吹就沒有了
[00:09:53.760 --> 00:09:56.120]  這裏就說到如睡一覺
[00:09:56.120 --> 00:09:57.040]  如水沖去
[00:09:57.040 --> 00:09:59.720]  好像那些植物朝早生長
[00:09:59.720 --> 00:10:01.080]  晚上閣下敷肝
[00:10:01.080 --> 00:10:04.880]  然後經文又說
[00:10:06.040 --> 00:10:07.800]  我們因為神的怒氣而消滅
[00:10:07.800 --> 00:10:09.800]  因為神的憤怒而驚惶
[00:10:09.800 --> 00:10:13.480]  其實如果你記得詩篇第二篇裏面
[00:10:13.480 --> 00:10:15.840]  詩篇第二篇第十二節就說
[00:10:15.840 --> 00:10:17.760]  恐怕神去發怒
[00:10:17.760 --> 00:10:19.840]  因祂的怒氣快要發作
[00:10:19.840 --> 00:10:22.960]  其實用一些相類近的字眼
[00:10:22.960 --> 00:10:24.440]  神去發怒的時候
[00:10:24.440 --> 00:10:25.720]  神去發作的時候
[00:10:25.720 --> 00:10:28.240]  以致到當祂一發怒的時候
[00:10:28.240 --> 00:10:31.160]  那些惡人的情況就在裏面被審問
[00:10:31.160 --> 00:10:33.000]  同樣這裏神就說
[00:10:33.000 --> 00:10:35.160]  祂說因祢的怒氣而消滅
[00:10:35.160 --> 00:10:36.640]  因祢的憤怒而驚惶
[00:10:36.640 --> 00:10:38.280]  用相類近的描述
[00:10:38.280 --> 00:10:40.920]  祢將我們的罪放在祢面前
[00:10:40.920 --> 00:10:43.800]  將我們的忍惡放在祢念綱之中
[00:10:43.800 --> 00:10:46.000]  上次我去分享的時候
[00:10:46.000 --> 00:10:47.760]  說到詩篇一百三十九篇
[00:10:47.760 --> 00:10:49.240]  在神看來
[00:10:49.240 --> 00:10:51.840]  光明和白晝都是一樣
[00:10:51.840 --> 00:10:53.480]  黑暗和光明都是一樣
[00:10:53.480 --> 00:10:56.440]  詩篇一百三十九篇就說到
[00:10:56.440 --> 00:10:58.040]  當人面對罪的時候
[00:10:58.040 --> 00:10:59.480]  很想躲在黑暗裏面
[00:10:59.480 --> 00:11:01.480]  但詩篇一百三十九篇就說到
[00:11:01.480 --> 00:11:03.160]  無論是走路躺下坐下起來
[00:11:03.160 --> 00:11:03.880]  神都世測
[00:11:04.160 --> 00:11:05.400]  面對甚麼情況的時候
[00:11:05.400 --> 00:11:07.320]  就算有些罪的時間
[00:11:07.320 --> 00:11:09.200]  人想躲在黑暗裏面
[00:11:09.200 --> 00:11:12.480]  但黑暗和光明在神看來都是一樣
[00:11:12.480 --> 00:11:14.640]  這裏又用相類近的描述
[00:11:14.640 --> 00:11:17.280]  我們將我們的罪惡放在神的面前
[00:11:17.280 --> 00:11:20.360]  我們的忍惡放在神念綱之中
[00:11:20.360 --> 00:11:22.320]  我們在神的眼裏面
[00:11:22.320 --> 00:11:24.360]  我們不可以仍然在黑暗裏面
[00:11:24.360 --> 00:11:26.040]  在神的念綱裏面其實走不掉
[00:11:26.040 --> 00:11:27.160]  神一清二楚
[00:11:27.160 --> 00:11:30.120]  然後又再說
[00:11:30.120 --> 00:11:32.400]  我們經過日子都在神震怒之下
[00:11:32.680 --> 00:11:34.960]  我們的年歲好像一星嘆息
[00:11:34.960 --> 00:11:36.520]  都是很短暫
[00:11:36.520 --> 00:11:38.560]  我們所驚誇的
[00:11:38.560 --> 00:11:39.720]  不蓋勞苦愁煩
[00:11:39.720 --> 00:11:41.480]  轉眼成空如飛而去
[00:11:41.480 --> 00:11:43.520]  用了很多相類近的描述
[00:11:43.520 --> 00:11:45.320]  都說到生命那種短暫
[00:11:45.320 --> 00:11:47.120]  生命那種短促
[00:11:47.120 --> 00:11:50.280]  比我們如果一生的年日
[00:11:50.280 --> 00:11:51.840]  大概都是七十歲
[00:11:51.840 --> 00:11:54.160]  就算強壯是八十歲
[00:11:54.160 --> 00:11:55.880]  其實七十歲八十歲
[00:11:55.880 --> 00:11:57.400]  在我們來說是有生之年
[00:11:57.400 --> 00:11:58.920]  都可能說不短的日子
[00:11:58.920 --> 00:12:01.520]  但相較在神的眼裏面
[00:12:01.520 --> 00:12:03.520]  千年如一日一日如千年的時候
[00:12:03.520 --> 00:12:05.040]  仍然是很短暫
[00:12:05.040 --> 00:12:10.920]  誰曉得神的怒氣的權勢
[00:12:10.920 --> 00:12:15.640]  誰能夠去按著敬畏去曉得神的憤怒
[00:12:15.640 --> 00:12:19.440]  求你指教我們怎樣數算自己的日子
[00:12:19.440 --> 00:12:21.480]  好叫我們得著智慧的心
[00:12:21.480 --> 00:12:24.120]  面對生命那種掙扎的時候
[00:12:24.120 --> 00:12:26.000]  其實提醒我們
[00:12:26.000 --> 00:12:27.240]  在裏面
[00:12:27.240 --> 00:12:29.720]  好好數算自己的日子
[00:12:30.680 --> 00:12:31.560]  意思是甚麼呢?
[00:12:31.560 --> 00:12:32.760]  就是在我們有限的日子
[00:12:32.760 --> 00:12:34.040]  有生之年裏面
[00:12:34.040 --> 00:12:36.080]  不要時時去得罪神
[00:12:36.080 --> 00:12:38.080]  讓我們在有生之年的時候
[00:12:38.080 --> 00:12:40.480]  我們知道怎樣去敬畏
[00:12:40.480 --> 00:12:41.920]  知道怎樣去敬拜
[00:12:41.920 --> 00:12:43.440]  知道怎樣去驚神
[00:12:43.440 --> 00:12:44.960]  知道怎樣去學孝神
[00:12:44.960 --> 00:12:49.240]  所以經文裏面
[00:12:49.240 --> 00:12:53.400]  它說到我們去讚頌這位創造的永恆主
[00:12:53.400 --> 00:12:56.200]  我們讚頌這位掌管我們生命的主
[00:12:56.200 --> 00:12:58.240]  十三到十六節
[00:12:58.480 --> 00:13:00.720]  讚頌這位守約斯慈愛的主
[00:13:00.720 --> 00:13:04.360]  又說我們要等到何時呢?
[00:13:04.360 --> 00:13:06.720]  等到何時通常是哀歌的描述
[00:13:06.720 --> 00:13:09.600]  求你轉回為你的僕人後悔
[00:13:09.600 --> 00:13:12.520]  求你使我們早早飽受你的慈愛
[00:13:12.520 --> 00:13:14.960]  好叫我們一生一世歡呼喜樂
[00:13:14.960 --> 00:13:19.680]  求你照著你使我們受苦的日子
[00:13:19.680 --> 00:13:21.280]  和我們遭難的年歲
[00:13:21.280 --> 00:13:22.240]  叫我們喜樂
[00:13:22.240 --> 00:13:25.320]  願你的作為向你的僕人顯現
[00:13:25.520 --> 00:13:28.520]  願你的榮耀向他們子孫顯明
[00:13:28.520 --> 00:13:32.000]  其實一連戲裏有幾個求
[00:13:32.000 --> 00:13:33.520]  由十二節開始的時候
[00:13:33.520 --> 00:13:37.360]  求神讓我們數算自己的日子
[00:13:37.360 --> 00:13:40.440]  然後就說到我們求神去轉回
[00:13:40.440 --> 00:13:43.520]  求神使我們早早飽享祂的慈愛
[00:13:43.520 --> 00:13:47.360]  求神叫我們能夠在受苦的日子
[00:13:47.360 --> 00:13:48.480]  和遭難的日子裏面
[00:13:48.480 --> 00:13:49.320]  叫我們喜樂
[00:13:49.320 --> 00:13:51.520]  求神親自彰顯祂自己
[00:13:51.520 --> 00:13:53.000]  讓我們去見到
[00:13:53.000 --> 00:13:55.680]  甚至祂的榮耀向子孫去顯明
[00:13:55.680 --> 00:13:59.640]  其實當我們一路看見
[00:13:59.640 --> 00:14:02.000]  私人求神轉回後悔的時候
[00:14:02.000 --> 00:14:05.520]  其實這個對摩西的一個禱告來說
[00:14:05.520 --> 00:14:07.680]  令我們馬上想到的是
[00:14:07.680 --> 00:14:11.000]  摩西何時和神說到叫神轉回呢?
[00:14:11.000 --> 00:14:13.640]  在《叉俠記》第32章
[00:14:13.640 --> 00:14:17.080]  當時那班以色列人正拜金牛毒的時候
[00:14:17.080 --> 00:14:19.600]  摩西其實就和神討價還價
[00:14:20.160 --> 00:14:23.640]  摩西特別去和神求情
[00:14:23.640 --> 00:14:26.440]  其實神說要去消滅他們的子民
[00:14:26.440 --> 00:14:29.240]  摩西就在裏面和神說
[00:14:29.240 --> 00:14:31.800]  這些百姓是神利用大能大力
[00:14:31.800 --> 00:14:33.000]  從埃及領出來
[00:14:33.000 --> 00:14:35.360]  為甚麼使得埃及人議論說
[00:14:35.360 --> 00:14:37.360]  神利帶領他們出來
[00:14:37.360 --> 00:14:41.000]  是要降禍給他們
[00:14:41.000 --> 00:14:42.960]  甚至將他們殺在山中
[00:14:42.960 --> 00:14:45.520]  將他們在地上除滅
[00:14:45.520 --> 00:14:47.520]  摩西的祈禱說
[00:14:47.520 --> 00:14:51.240]  求神去轉移不要發烈怒
[00:14:51.240 --> 00:14:55.600]  求神後悔不要降禍給你的百姓
[00:14:55.600 --> 00:14:58.600]  這裏有一個叉俠的背景
[00:14:58.600 --> 00:15:02.720]  就是當神見到那班子民離開他爆炸的時候
[00:15:02.720 --> 00:15:03.880]  拜金牛毒
[00:15:03.880 --> 00:15:06.080]  神要懲罰那班子民
[00:15:06.080 --> 00:15:08.080]  摩西就向神求情
[00:15:08.080 --> 00:15:09.920]  求神在裏面去後悔
[00:15:09.920 --> 00:15:12.520]  即是說那些百姓得罪你也好
[00:15:12.520 --> 00:15:15.400]  神你記得你和你的僕人所立的約
[00:15:15.520 --> 00:15:18.480]  求祢紀念你僕人阿伯拉罕以撒以色列
[00:15:18.480 --> 00:15:21.720]  你曾經指著自己起誓說
[00:15:21.720 --> 00:15:23.800]  我必使他們的後裔
[00:15:23.800 --> 00:15:27.080]  好像天上的星一樣那麼多
[00:15:27.080 --> 00:15:30.360]  所以摩西很捉緊神自己的應許
[00:15:30.360 --> 00:15:31.520]  就是神你不是答應過
[00:15:31.520 --> 00:15:34.360]  你和阿伯拉罕以撒亞國去立約
[00:15:34.360 --> 00:15:36.840]  和他們說他們的後代
[00:15:36.840 --> 00:15:38.960]  好像天上的星和海邊的沙一樣
[00:15:38.960 --> 00:15:40.120]  你和他們說過
[00:15:40.120 --> 00:15:42.480]  真是神你要保護保守他們
[00:15:42.480 --> 00:15:45.280]  所以這個是神你自己親口說
[00:15:45.280 --> 00:15:46.320]  你所立的約
[00:15:46.320 --> 00:15:49.880]  摩西就捉緊神和他立的約
[00:15:49.880 --> 00:15:51.920]  神是那位守日思辭外的神
[00:15:51.920 --> 00:15:54.240]  所以求你回轉求你後悔
[00:15:54.240 --> 00:15:59.200]  求你不要在裏面消滅那些百姓
[00:15:59.200 --> 00:16:03.320]  所以摩西的禱告求神去後悔
[00:16:03.320 --> 00:16:04.520]  求神給機會
[00:16:04.520 --> 00:16:07.840]  求神讓我們能夠早早去得享神那份的福樂
[00:16:07.840 --> 00:16:11.800]  亦都求神親自去顯現
[00:16:11.800 --> 00:16:14.720]  親自去顯明給祂的子孫看見
[00:16:16.280 --> 00:16:17.720]  去到最尾的時候
[00:16:17.720 --> 00:16:19.040]  詩人的總結
[00:16:19.040 --> 00:16:23.160]  願主我們神的榮美歸於我們身上
[00:16:23.160 --> 00:16:25.880]  願祢建立我們手所做的功
[00:16:25.880 --> 00:16:28.080]  我們手所做的功願祢建立
[00:16:28.080 --> 00:16:30.000]  一個呼應
[00:16:30.000 --> 00:16:31.560]  願祢建立我們手所做的功
[00:16:31.560 --> 00:16:34.760]  願我們手所做的功願祢去建立
[00:16:34.760 --> 00:16:37.720]  其實不斷摩西去禱告的時候
[00:16:37.720 --> 00:16:39.240]  就是神去建立你自己的功
