
[00:00:00.000 --> 00:00:02.000]  明天會平安
[00:02:44.000 --> 00:02:46.000]  彼此談論神的事情
[00:02:46.000 --> 00:02:48.000]  讓我們聯想到
[00:02:48.000 --> 00:02:51.000]  舊約最後一本書 馬拉基書
[00:02:51.000 --> 00:02:53.000]  馬拉基書裏面講到
[00:02:53.000 --> 00:02:57.000]  那時敬畏耶和華的人彼此談論
[00:02:57.000 --> 00:03:00.000]  耶和華側耳而聽
[00:03:00.000 --> 00:03:02.000]  只有紀念冊在他的面前
[00:03:02.000 --> 00:03:06.000]  記錄那些敬畏耶和華思念他名的人
[00:03:06.000 --> 00:03:12.000]  就好像這群等候在聖殿裏面唱盼望之歌的人一樣
[00:03:12.000 --> 00:03:14.000]  萬鈞的耶和華說
[00:03:14.000 --> 00:03:17.000]  在我鎖定的日子他們必屬我
[00:03:17.000 --> 00:03:20.000]  是我寶貴的產業
[00:03:20.000 --> 00:03:22.000]  在這四百年裏
[00:03:22.000 --> 00:03:25.000]  神一直揀選一些愚下的民
[00:03:25.000 --> 00:03:28.000]  他們期待著以色列被贖得救的日子
[00:03:28.000 --> 00:03:30.000]  盼望之歌
[00:03:30.000 --> 00:03:34.000]  我們過去四個星期都唱了一首盼望之歌
[00:03:34.000 --> 00:03:38.000]  這個以馬來尼懇求降臨
[00:03:38.000 --> 00:03:42.000]  大家唱的時候心裏有什麼盼望
[00:03:42.000 --> 00:03:47.000]  大家唱的時候如何迎接2015年
[00:03:47.000 --> 00:03:51.000]  盼望2015年裏面有什麼出現
[00:03:51.000 --> 00:03:54.000]  我們就好像那群忠信的群體
[00:03:54.000 --> 00:03:56.000]  忠信的漁民
[00:03:56.000 --> 00:04:00.000]  來求主紀念我們的歌人
[00:04:00.000 --> 00:04:02.000]  我們的家
[00:04:02.000 --> 00:04:04.000]  我們的城
[00:04:04.000 --> 00:04:06.000]  2014將要過去
[00:04:06.000 --> 00:04:09.000]  留在我們心靈裏面的種種
[00:04:09.000 --> 00:04:12.000]  如何帶到2015年
[00:04:12.000 --> 00:04:17.000]  我們如何存著盼望進入2015年
[00:04:17.000 --> 00:04:21.000]  我們看看這幾個圍繞著耶穌基督的
[00:04:21.000 --> 00:04:23.000]  有盼望的人
[00:04:23.000 --> 00:04:27.000]  當然就是有耶穌基督的父母約瑟和瑪利亞
[00:04:27.000 --> 00:04:32.000]  在21節到40節整個段落裏面
[00:04:32.000 --> 00:04:36.000]  我們見到約瑟和瑪利亞
[00:04:36.000 --> 00:04:38.000]  他們是怎樣的人呢
[00:04:38.000 --> 00:04:40.000]  上個星期一
[00:04:40.000 --> 00:04:43.000]  耶穌基督已經跟我們講過瑪利亞的那份信服
[00:04:43.000 --> 00:04:46.000]  專注重代表他那份降服
[00:04:46.000 --> 00:04:48.000]  約瑟又怎樣
[00:04:48.000 --> 00:04:52.000]  聖經裏面很少提到約瑟
[00:04:52.000 --> 00:04:54.000]  馬太的福音告訴我們
[00:04:54.000 --> 00:04:57.000]  第一章約瑟是一個異人
[00:04:57.000 --> 00:05:00.000]  一個在神面前能夠稱義的人
[00:05:00.000 --> 00:05:02.000]  在他眼中為異
[00:05:02.000 --> 00:05:04.000]  整段經文五次
[00:05:04.000 --> 00:05:07.000]  告訴我們約瑟和瑪利亞這對夫婦
[00:05:07.000 --> 00:05:10.000]  他們是對律法忠誠
[00:05:10.000 --> 00:05:12.000]  他們是完全願意
[00:05:12.000 --> 00:05:14.000]  無論他有多難多遠
[00:05:14.000 --> 00:05:18.000]  他都來遵行主的律法
[00:05:18.000 --> 00:05:20.000]  聖經裏面記載
[00:05:20.000 --> 00:05:22.000]  如果我們留意很強調是主的律法
[00:05:22.000 --> 00:05:24.000]  召主的律法
[00:05:24.000 --> 00:05:25.000]  摩西的律法
[00:05:25.000 --> 00:05:27.000]  瑪利亞又召主的律法
[00:05:27.000 --> 00:05:30.000]  五次出現在整段經文裏面
[00:05:30.000 --> 00:05:32.000]  告訴我們他們不辭勞苦
[00:05:32.000 --> 00:05:34.000]  由拿撒勒去到伯利恆
[00:05:34.000 --> 00:05:36.000]  由伯利恆又要去到耶路撒冷
[00:05:36.000 --> 00:05:39.000]  為這個初生嬰孩的耶穌基督
[00:05:39.000 --> 00:05:42.000]  做了四個禮儀
[00:05:42.000 --> 00:05:44.000]  在八日出生之後
[00:05:44.000 --> 00:05:46.000]  就進行了割禮
[00:05:46.000 --> 00:05:49.000]  讓耶穌基督成為阿伯拉罕的子孫
[00:05:49.000 --> 00:05:52.000]  一個份的名正
[00:05:52.000 --> 00:05:54.000]  亦都成為屬神的人
[00:05:54.000 --> 00:05:56.000]  亦都進行了命名禮
[00:05:56.000 --> 00:05:58.000]  他的名字不是他們改的
[00:05:58.000 --> 00:06:01.000]  他的名字是天使而來
[00:06:01.000 --> 00:06:02.000]  是神所持
[00:06:02.000 --> 00:06:06.000]  是代表他要將他的文從罪惡裏面帶出來
[00:06:06.000 --> 00:06:07.000]  在四十日
[00:06:07.000 --> 00:06:10.000]  瑪利亞他潔淨之後
[00:06:10.000 --> 00:06:12.000]  要進行潔淨禮
[00:06:12.000 --> 00:06:15.000]  和長子的獻嬰禮
[00:06:15.000 --> 00:06:19.000]  瑪利亞所能夠做的
[00:06:19.000 --> 00:06:24.000]  可能我相信當時那班智者
[00:06:24.000 --> 00:06:25.000]  還在路上
[00:06:25.000 --> 00:06:29.000]  所以手上真的沒有黃金乳香和抹藥
[00:06:29.000 --> 00:06:33.000]  他們能夠獻的是很少
[00:06:33.000 --> 00:06:37.000]  他獻情的是一對班溝或初甲
[00:06:37.000 --> 00:06:41.000]  律法規定讓貧窮人
[00:06:41.000 --> 00:06:43.000]  所能夠獻上
[00:06:43.000 --> 00:06:47.000]  代替獻一隻貴族羊羔的祭物
[00:06:47.000 --> 00:06:49.000]  無論如何
[00:06:49.000 --> 00:06:51.000]  約瑟和瑪利亞
[00:06:51.000 --> 00:06:55.000]  他們是一對遵行律法
[00:06:55.000 --> 00:07:01.000]  毀身於律法,對律法忠誠的父母
[00:07:01.000 --> 00:07:04.000]  而今天我們要看多一點的是西面
[00:07:04.000 --> 00:07:08.000]  我們看看25到27節
[00:07:08.000 --> 00:07:10.000]  那時在耶路撒冷有一個人名叫西面
[00:07:10.000 --> 00:07:12.000]  這人又公義又虔誠
[00:07:12.000 --> 00:07:15.000]  素上盼望以色列的安慰者來到
[00:07:15.000 --> 00:07:17.000]  又有聖靈在他身上
[00:07:17.000 --> 00:07:19.000]  得得了聖靈的啟示
[00:07:19.000 --> 00:07:21.000]  知道自己未死以前
[00:07:21.000 --> 00:07:23.000]  必看見主所立的基督
[00:07:23.000 --> 00:07:25.000]  得受了聖靈的感動
[00:07:25.000 --> 00:07:26.000]  進入聖殿
[00:07:26.000 --> 00:07:29.000]  正遇見耶穌的父母抱著孩子進來
[00:07:29.000 --> 00:07:31.000]  要照律法的規矩而行
[00:07:31.000 --> 00:07:33.000]  西面是誰?
[00:07:33.000 --> 00:07:35.000]  整卷聖經只有這裡
[00:07:35.000 --> 00:07:37.000]  只有這裡提及過這個人
[00:07:37.000 --> 00:07:38.000]  他是一個怎樣的人呢?
[00:07:38.000 --> 00:07:41.000]  聖經說他又公義又虔誠
[00:07:41.000 --> 00:07:45.000]  公義也是在神的面前能夠備臣
[00:07:45.000 --> 00:07:47.000]  稱義的
[00:07:47.000 --> 00:07:48.000]  他的出身是什麼呢?
[00:07:48.000 --> 00:07:49.000]  他有什麼職業?
[00:07:49.000 --> 00:07:50.000]  他是否一個祭司?
[00:07:50.000 --> 00:07:51.000]  為何他為人祝福呢?
[00:07:51.000 --> 00:07:53.000]  他是否一個先知?
[00:07:53.000 --> 00:07:55.000]  他是否一個文士呢?
[00:07:55.000 --> 00:07:57.000]  他有沒有家人呢?
[00:07:57.000 --> 00:08:01.000]  聖經一概都沒有來記載
[00:08:01.000 --> 00:08:05.000]  聖經只記載他生命的特質
[00:08:05.000 --> 00:08:08.000]  公義和虔誠
[00:08:08.000 --> 00:08:10.000]  什麼叫虔誠呢?
[00:08:10.000 --> 00:08:12.000]  如果以我們現在來看的時候是什麼呢?
[00:08:12.000 --> 00:08:14.000]  我們準時回聚會
[00:08:14.000 --> 00:08:16.000]  我們奉獻
[00:08:16.000 --> 00:08:19.000]  別人已經說你很虔誠
[00:08:19.000 --> 00:08:21.000]  但西面的虔誠
[00:08:21.000 --> 00:08:23.000]  是在於他那份盼望
[00:08:23.000 --> 00:08:25.000]  虔誠的意思就是說
[00:08:25.000 --> 00:08:28.000]  你緊緊抓住你所相信的
[00:08:28.000 --> 00:08:31.000]  小心的保管
[00:08:31.000 --> 00:08:33.000]  緊緊抓住
[00:08:33.000 --> 00:08:37.000]  你所相信的意思就是虔誠
[00:08:37.000 --> 00:08:39.000]  聖經裡面形容
[00:08:39.000 --> 00:08:41.000]  他是一個素上盼望
[00:08:41.000 --> 00:08:44.000]  素上盼望意思是安慰者來到的人
[00:08:44.000 --> 00:08:46.000]  又有聖靈在他身上
[00:08:46.000 --> 00:08:49.000]  他的虔誠在於當很多很多的人
[00:08:49.000 --> 00:08:52.000]  都放棄了的時候
[00:08:52.000 --> 00:08:54.000]  尼賽亞還沒來
[00:08:54.000 --> 00:08:55.000]  等了很久
[00:08:55.000 --> 00:08:57.000]  但他仍舊素上盼望
[00:08:57.000 --> 00:08:59.000]  他的虔誠在那一處
[00:08:59.000 --> 00:09:02.000]  他自在的等候一個安慰
[00:09:02.000 --> 00:09:05.000]  一個以色列的安慰者來到
[00:09:05.000 --> 00:09:06.000]  他等候著安慰
[00:09:06.000 --> 00:09:08.000]  他過去見到他在歷史
[00:09:08.000 --> 00:09:10.000]  他自己親身經歷的
[00:09:10.000 --> 00:09:12.000]  這個異邦的管轄
[00:09:12.000 --> 00:09:14.000]  他也看歷史見到
[00:09:14.000 --> 00:09:16.000]  以色列的糟難
[00:09:16.000 --> 00:09:18.000]  那種磨難
[00:09:18.000 --> 00:09:24.000]  他等候著安慰
[00:09:24.000 --> 00:09:27.000]  他整個生命的公義和虔誠
[00:09:27.000 --> 00:09:30.000]  不是一時三刻的火熱出來
[00:09:30.000 --> 00:09:36.000]  是幾許的掙扎裡長期的塑造
[00:09:36.000 --> 00:09:39.000]  聖經說他有聖靈在他生命裡
[00:09:39.000 --> 00:09:41.000]  當時五旬節
[00:09:41.000 --> 00:09:43.000]  聖靈還未降臨
[00:09:43.000 --> 00:09:45.000]  聖經形容一個聖靈
[00:09:45.000 --> 00:09:47.000]  在一個人身上的時候
[00:09:47.000 --> 00:09:49.000]  是非常非常稀少
[00:09:49.000 --> 00:09:52.000]  西面他素上盼望
[00:09:52.000 --> 00:09:54.000]  以色列的安慰者
[00:09:54.000 --> 00:09:56.000]  這個是來自以賽亞書
[00:09:56.000 --> 00:09:58.000]  在四十章到六十幾章
[00:09:58.000 --> 00:10:01.000]  裡面常常出現安慰
[00:10:01.000 --> 00:10:03.000]  神要親自安慰以色列
[00:10:03.000 --> 00:10:05.000]  親自安慰他自己的百姓
[00:10:05.000 --> 00:10:07.000]  安慰安慰
[00:10:07.000 --> 00:10:09.000]  好像六十一章二子說
[00:10:09.000 --> 00:10:10.000]  報告耶和華的恩憐
[00:10:10.000 --> 00:10:12.000]  和我們神報仇的日子
[00:10:12.000 --> 00:10:14.000]  安慰一切悲哀的人
[00:10:14.000 --> 00:10:16.000]  由以賽亞書
[00:10:16.000 --> 00:10:20.000]  一直等候到六百年
[00:10:20.000 --> 00:10:22.000]  到四百幾年
[00:10:22.000 --> 00:10:24.000]  馬拉基書
[00:10:24.000 --> 00:10:27.000]  中間沒有神自己的話語
[00:10:27.000 --> 00:10:29.000]  一直等候等候
[00:10:29.000 --> 00:10:30.000]  神的安慰
[00:10:30.000 --> 00:10:33.000]  安慰這些悲哀裡的人
[00:10:33.000 --> 00:10:37.000]  西面面對要等候神的安慰
[00:10:37.000 --> 00:10:40.000]  沒有神的話語
[00:10:40.000 --> 00:10:43.000]  整個過程裡面
[00:10:43.000 --> 00:10:44.000]  會問
[00:10:44.000 --> 00:10:46.000]  難道耶和華離棄了以色列
[00:10:46.000 --> 00:10:48.000]  他看歷史會見到
[00:10:48.000 --> 00:10:49.000]  以色列多次的抗爭
[00:10:49.000 --> 00:10:51.000]  死傷沉寂
[00:10:51.000 --> 00:10:54.000]  為什麼仍然徒勞無功
[00:10:54.000 --> 00:10:57.000]  今天仍在外邦統治底下
[00:10:57.000 --> 00:10:59.000]  頂尖的安慰
[00:10:59.000 --> 00:11:04.000]  其實是今天很多人都需要
[00:11:04.000 --> 00:11:08.000]  我們看回整個年度的歷史
[00:11:08.000 --> 00:11:10.000]  我們都會問
[00:11:10.000 --> 00:11:13.000]  為什麼我們的努力好像沒什麼回報
[00:11:13.000 --> 00:11:15.000]  我們需要安慰
[00:11:15.000 --> 00:11:19.000]  為什麼事情不按我們的期望來出現
[00:11:19.000 --> 00:11:21.000]  我們需要安慰
[00:11:21.000 --> 00:11:22.000]  為什麼昨日的日子
[00:11:22.000 --> 00:11:24.000]  在個人在社會在家庭裡面
[00:11:24.000 --> 00:11:27.000]  有多少的期盼沒什麼出現
[00:11:27.000 --> 00:11:31.000]  改變沒有按著期望出現
[00:11:31.000 --> 00:11:32.000]  令人感到焦慮不安
[00:11:32.000 --> 00:11:35.000]  我們需要安慰
[00:11:35.000 --> 00:11:38.000]  期望神回應我們
[00:11:38.000 --> 00:11:43.000]  我們看終於西面的期望出現
[00:11:43.000 --> 00:11:44.000]  安慰臨到
[00:11:44.000 --> 00:11:47.000]  他終於收到一份聖誕禮物
[00:11:47.000 --> 00:11:50.000]  聖經說他出現在聖殿裡面
[00:11:50.000 --> 00:11:51.000]  他在做什麼呢
[00:11:51.000 --> 00:11:53.000]  第26節說得了聖靈的啟示
[00:11:53.000 --> 00:11:55.000]  知道自己未死以前
[00:11:55.000 --> 00:11:58.000]  必看見主所立的基督
[00:11:58.000 --> 00:12:00.000]  我們不知道西面什麼時候
[00:12:00.000 --> 00:12:01.000]  聖經沒有說
[00:12:01.000 --> 00:12:03.000]  他什麼時候得到聖靈的啟示
[00:12:03.000 --> 00:12:07.000]  說他未見基督不見死亡
[00:12:07.000 --> 00:12:12.000]  但是這種等候其實都不簡單
[00:12:12.000 --> 00:12:14.000]  他會越來越大年紀
[00:12:14.000 --> 00:12:15.000]  身體越來越差
[00:12:15.000 --> 00:12:17.000]  體能越來越弱
[00:12:17.000 --> 00:12:19.000]  但是他仍然不知道究竟是誰
[00:12:19.000 --> 00:12:20.000]  他看看這個又不是
[00:12:20.000 --> 00:12:21.000]  看看那個又不是
[00:12:21.000 --> 00:12:22.000]  看看這個又好像是
[00:12:22.000 --> 00:12:23.000]  看看那個又好像是
[00:12:23.000 --> 00:12:28.000]  但究竟是誰呢
[00:12:28.000 --> 00:12:30.000]  但是他經歷過
[00:12:30.000 --> 00:12:32.000]  聖經形容他為公義有虔誠
[00:12:32.000 --> 00:12:34.000]  掃上癱瘓
[00:12:34.000 --> 00:12:36.000]  去到最後
[00:12:36.000 --> 00:12:37.000]  在這一刻裡面
[00:12:37.000 --> 00:12:40.000]  神安慰他
[00:12:40.000 --> 00:12:42.000]  他經歷這些年日
[00:12:42.000 --> 00:12:47.000]  都是憑著他對神那份信靠的心
[00:12:47.000 --> 00:12:48.000]  直到有一天
[00:12:48.000 --> 00:12:50.000]  期待已久的禮物來了
[00:12:50.000 --> 00:12:52.000]  期待已久的安慰來了
[00:12:52.000 --> 00:12:55.000]  27節說受了聖靈的感動進入聖殿
[00:12:55.000 --> 00:12:59.000]  正遇見耶穌和父母抱著孩子
[00:12:59.000 --> 00:13:04.000]  進來要按律法的要求辦理
[00:13:04.000 --> 00:13:07.000]  西面就抱著主耶穌
[00:13:07.000 --> 00:13:09.000]  唱了他的頌歌
[00:13:09.000 --> 00:13:10.000]  他說主啊
[00:13:10.000 --> 00:13:11.000]  如今可以照你的華容
[00:13:11.000 --> 00:13:14.000]  你的僕人安然去世
[00:13:14.000 --> 00:13:17.000]  因為我的眼睛已經看見你的救恩
[00:13:17.000 --> 00:13:19.000]  就是你在萬民面前所預備的
[00:13:19.000 --> 00:13:21.000]  是啟示外邦人的光
[00:13:21.000 --> 00:13:23.000]  是你文以色列的榮耀
[00:13:23.000 --> 00:13:25.000]  西面的頌歌
[00:13:25.000 --> 00:13:27.000]  是路加夫音在記載耶穌基督誕生
[00:13:27.000 --> 00:13:31.000]  裏面五首歌的其中的最後一首歌
[00:13:31.000 --> 00:13:34.000]  他對嬰孩的降生的意義
[00:13:34.000 --> 00:13:35.000]  那種的認識
[00:13:35.000 --> 00:13:36.000]  是要比伊麗莎白的
[00:13:36.000 --> 00:13:38.000]  瑪利亞的
[00:13:38.000 --> 00:13:39.000]  撒加利亞的
[00:13:39.000 --> 00:13:40.000]  甚至天使的
[00:13:40.000 --> 00:13:43.000]  更加的細緻
[00:13:43.000 --> 00:13:45.000]  他說你的救恩
[00:13:45.000 --> 00:13:47.000]  是為萬民所預備
[00:13:47.000 --> 00:13:51.000]  是要照亮外邦人的光
[00:13:51.000 --> 00:13:53.000]  你可以想像一下西面的心情
[00:13:53.000 --> 00:13:57.000]  不知道大家有沒有試過期待已久的
[00:13:57.000 --> 00:13:59.000]  實現的那一刻
[00:13:59.000 --> 00:14:00.000]  我很想入大學
[00:14:00.000 --> 00:14:03.000]  我收到那封入學信的時候
[00:14:03.000 --> 00:14:04.000]  那份喜樂是怎樣的
[00:14:04.000 --> 00:14:06.000]  我很想和這個人結婚
[00:14:06.000 --> 00:14:08.000]  走入教堂的時候那一刻
[00:14:08.000 --> 00:14:16.000]  整天笑不攏嘴
[00:14:16.000 --> 00:14:19.000]  夢想成真
[00:14:19.000 --> 00:14:20.000]  他等了很久
[00:14:20.000 --> 00:14:21.000]  他很興奮
[00:14:21.000 --> 00:14:22.000]  來到進入聖殿
[00:14:22.000 --> 00:14:25.000]  他的手好像看到尼塞亞
[00:14:25.000 --> 00:14:27.000]  不是一個昂藏七脊
[00:14:27.000 --> 00:14:30.000]  威嚴的君王或先知
[00:14:30.000 --> 00:14:32.000]  而是一個孩子
[00:14:32.000 --> 00:14:34.000]  一個出生四十天
[00:14:34.000 --> 00:14:38.000]  還好像一個戀狐的孩子
[00:14:38.000 --> 00:14:41.000]  他竟然說了一句話
[00:14:41.000 --> 00:14:45.000]  讓我安然去世
[00:14:45.000 --> 00:14:48.000]  因為我已經眼見你的救恩
[00:14:48.000 --> 00:14:50.000]  安然去世
[00:14:50.000 --> 00:14:53.000]  因為我的眼睛已經看見
[00:14:53.000 --> 00:14:57.000]  我已經看見我要見的東西
[00:14:57.000 --> 00:14:59.000]  我們什麼時候會說
[00:14:59.000 --> 00:15:02.000]  哎呀,真的死得眼閉了
[00:15:02.000 --> 00:15:05.000]  什麼時候
[00:15:05.000 --> 00:15:06.000]  有時候我們會覺得
[00:15:06.000 --> 00:15:08.000]  哎呀,真的死不眼閉
[00:15:08.000 --> 00:15:10.000]  很不甘心
[00:15:10.000 --> 00:15:11.000]  作為家長的
[00:15:11.000 --> 00:15:13.000]  我相信
[00:15:13.000 --> 00:15:16.000]  特別在我自己做小朋友的年代
[00:15:16.000 --> 00:15:17.000]  真的有七八個
[00:15:17.000 --> 00:15:19.000]  八九十個
[00:15:19.000 --> 00:15:22.000]  很怕小朋友長不大
[00:15:22.000 --> 00:15:23.000]  不知道怎麼辦
[00:15:23.000 --> 00:15:25.000]  很多憂心
[00:15:25.000 --> 00:15:28.000]  當父母看見年輕人
[00:15:28.000 --> 00:15:31.000]  一路成長一路成長的時候
[00:15:31.000 --> 00:15:34.000]  可能看見他們大學畢業
[00:15:34.000 --> 00:15:37.000]  可能看見他們成家立室
[00:15:37.000 --> 00:15:39.000]  可能看見他們待人處事很成熟
[00:15:39.000 --> 00:15:43.000]  不用再為他們擔心了
[00:15:43.000 --> 00:15:46.000]  心裏感到安慰
[00:15:46.000 --> 00:15:47.000]  不需要擔心
[00:15:47.000 --> 00:15:48.000]  不需要疑惑
[00:15:48.000 --> 00:15:51.000]  不需要他們將來會怎麼樣
[00:15:51.000 --> 00:15:53.000]  可以功成身退
[00:15:53.000 --> 00:15:54.000]  那一刻
[00:15:54.000 --> 00:15:55.000]  有些人就會說
[00:15:55.000 --> 00:15:57.000]  哎呀,真的死得眼閉了
[00:15:57.000 --> 00:16:04.000]  可以安然離世
[00:16:04.000 --> 00:16:06.000]  在那一刻
[00:16:06.000 --> 00:16:09.000]  西面他得到安慰
[00:16:09.000 --> 00:16:12.000]  他長久以來的禱告和等候
[00:16:12.000 --> 00:16:14.000]  就好像他自己的名字
[00:16:14.000 --> 00:16:18.000]  西面就等於God has heard
[00:16:18.000 --> 00:16:20.000]  神聽見的意思
[00:16:20.000 --> 00:16:24.000]  神真的聽見了他的祈禱
[00:16:24.000 --> 00:16:26.000]  他看見一個鷹蟹
[00:16:26.000 --> 00:16:27.000]  他看見世界的盼望
[00:16:27.000 --> 00:16:29.000]  他看見神已經作事
[00:16:29.000 --> 00:16:33.000]  他看見神已經在作功
[00:16:33.000 --> 00:16:35.000]  他就可以安然
[00:16:35.000 --> 00:16:36.000]  什麼叫安然
[00:16:36.000 --> 00:16:38.000]  Peace
[00:16:38.000 --> 00:16:43.000]  很平安的去安靜下來
[00:16:43.000 --> 00:16:45.000]  與中國人論語有句說話
[00:16:45.000 --> 00:16:48.000]  招民道,寂死可宜
[00:16:48.000 --> 00:16:50.000]  我早上聽到真理的時候
[00:16:50.000 --> 00:16:51.000]  就算晚上死
[00:16:51.000 --> 00:16:53.000]  我都不枉此生
[00:16:53.000 --> 00:16:57.000]  我就感到一生無憾
[00:16:57.000 --> 00:17:01.000]  我相信我們應該比西面更加的安然
[00:17:01.000 --> 00:17:03.000]  因為他說我看見你的救恩
[00:17:03.000 --> 00:17:04.000]  但是今天
[00:17:04.000 --> 00:17:05.000]  他是實實在在的
[00:17:05.000 --> 00:17:06.000]  淋到我們生命裏面
[00:17:06.000 --> 00:17:08.000]  我們每一個人都能實實在在的經歷到
[00:17:08.000 --> 00:17:10.000]  我們不單止看見
[00:17:10.000 --> 00:17:12.000]  我們能經歷到這份救恩
[00:17:12.000 --> 00:17:13.000]  如何改變我們的生命
[00:17:13.000 --> 00:17:15.000]  如何讓我們忐忑不安的心
[00:17:15.000 --> 00:17:18.000]  如何讓我們的焦慮
[00:17:18.000 --> 00:17:21.000]  能夠在耶穌的救恩裏面
[00:17:21.000 --> 00:17:23.000]  我們能夠安然
[00:17:23.000 --> 00:17:25.000]  我們能夠有盼望
[00:17:25.000 --> 00:17:29.000]  第一就是你如何經歷這份實在的救恩
[00:17:29.000 --> 00:17:31.000]  在你生命裏面
[00:17:31.000 --> 00:17:34.000]  過去我是一個多愁善感
[00:17:34.000 --> 00:17:36.000]  充滿憂慮的人
[00:17:36.000 --> 00:17:40.000]  純粹害怕不好的事情會發生
[00:17:40.000 --> 00:17:44.000]  碰到這邊還要摸這邊
[00:17:44.000 --> 00:17:46.000]  要平衡一下自己的心理
[00:17:46.000 --> 00:17:49.000]  才會感到平安
[00:17:49.000 --> 00:17:51.000]  我有這份救恩
[00:17:51.000 --> 00:17:55.000]  讓我能夠進入天父的愛裏面
[00:17:55.000 --> 00:17:57.000]  沒錯我認究犯錯
[00:17:57.000 --> 00:17:59.000]  我認究軟弱
[00:17:59.000 --> 00:18:02.000]  我認究有時會有憂慮
[00:18:02.000 --> 00:18:04.000]  但我知道
[00:18:04.000 --> 00:18:06.000]  我在他的愛裏面
[00:18:06.000 --> 00:18:10.000]  我就能夠安然
[00:18:10.000 --> 00:18:13.000]  我就能夠平安有盼望
[00:18:13.000 --> 00:18:15.000]  我們回想一下
[00:18:15.000 --> 00:18:17.000]  我們怎樣的人生裏面
[00:18:17.000 --> 00:18:21.000]  經歷了這份救恩帶給我們的平安
[00:18:21.000 --> 00:18:23.000]  2014年裏面
