
[00:00:00.000 --> 00:00:04.000]  在講道之先,讓我們再一次同心,低頭禱告
[00:06:50.000 --> 00:06:52.000]  但是我們不可以否認的就是
[00:06:52.000 --> 00:06:55.000]  心裏面不良的思想
[00:06:55.000 --> 00:07:00.000]  是真的會引致一些壞的行為
[00:07:00.000 --> 00:07:03.000]  而帶來罪的
[00:07:03.000 --> 00:07:09.000]  正如《雅各書》四章第一和第二節這樣說
[00:07:09.000 --> 00:07:11.000]  請大家一起讀出
[00:07:11.000 --> 00:07:14.000]  你們中間的爭戰鬥毀
[00:07:14.000 --> 00:07:17.000]  是從哪裡來的呢?
[00:07:17.000 --> 00:07:22.000]  不是從你們白體中戰鬥至私欲來的嗎?
[00:07:22.000 --> 00:07:26.000]  你們貪戀還是得不著?
[00:07:26.000 --> 00:07:30.000]  這個世界很多的問題、爭戰、鬥毀
[00:07:30.000 --> 00:07:34.000]  這些事情都是從人的私欲而來
[00:07:34.000 --> 00:07:40.000]  人的私欲就是在心裏面
[00:07:40.000 --> 00:07:44.000]  大衛他有眾多的妃嬪
[00:07:44.000 --> 00:07:47.000]  但是他心裏面想著不事不出獄
[00:07:47.000 --> 00:07:51.000]  那一幅圖畫就導致他犯罪
[00:07:51.000 --> 00:07:55.000]  犯姦淫罪、犯殺人罪
[00:07:55.000 --> 00:07:58.000]  阿蝦王他有很多葡萄園
[00:07:58.000 --> 00:08:02.000]  但是他心裏面只想著拿百的葡萄園
[00:08:02.000 --> 00:08:03.000]  得不到的時候
[00:08:03.000 --> 00:08:05.000]  他就悶悶不樂
[00:08:05.000 --> 00:08:06.000]  聖經怎說呢?
[00:08:06.000 --> 00:08:07.000]  他不吃飯
[00:08:07.000 --> 00:08:09.000]  他睡在床上
[00:08:09.000 --> 00:08:10.000]  不單睡在床上
[00:08:10.000 --> 00:08:14.000]  還要把臉轉去對著牆
[00:08:14.000 --> 00:08:17.000]  他心裏面悶悶不樂
[00:08:17.000 --> 00:08:19.000]  直至他殺死了拿百
[00:08:19.000 --> 00:08:21.000]  拿了他的葡萄園
[00:08:21.000 --> 00:08:23.000]  他才開心
[00:08:23.000 --> 00:08:29.000]  你說人的心是多麼可怕呢?
[00:08:29.000 --> 00:08:32.000]  我們熟悉的針言
[00:08:32.000 --> 00:08:35.000]  四章二十三節說
[00:08:35.000 --> 00:08:40.000]  你要保守你心勝過保守一切
[00:08:40.000 --> 00:08:46.000]  因為一生的果效是由心發出
[00:08:46.000 --> 00:08:49.000]  新譯本請大家一起讀出
[00:08:49.000 --> 00:08:50.000]  它的翻譯是這樣的
[00:08:50.000 --> 00:08:55.000]  你要緊守你的心勝過緊守一切
[00:08:55.000 --> 00:09:00.000]  因為生命的傳源由此而出
[00:09:00.000 --> 00:09:05.000]  原來我們的心就是生命的傳源
[00:09:05.000 --> 00:09:09.000]  當聖經說這個心字的時候
[00:09:09.000 --> 00:09:12.000]  其實是代表著你裏面的那個人
[00:09:12.000 --> 00:09:14.000]  你的心是怎樣
[00:09:14.000 --> 00:09:19.000]  即是說你裏面的人是怎樣
[00:09:19.000 --> 00:09:24.000]  上帝的標準就是看人的內心
[00:09:24.000 --> 00:09:27.000]  在十誡是這樣
[00:09:27.000 --> 00:09:32.000]  在登山部分也是這樣
[00:09:32.000 --> 00:09:35.000]  我會用The Message
[00:09:35.000 --> 00:09:38.000]  聖經的翻譯信息版
[00:09:38.000 --> 00:09:43.000]  來說出第十誡的重點
[00:09:43.000 --> 00:09:47.000]  我希望大家能夠記得
[00:09:47.000 --> 00:09:51.000]  不得生牧師Eugene Peterson
[00:09:51.000 --> 00:09:54.000]  他是這樣翻譯這節聖經的
[00:09:54.000 --> 00:09:55.000]  他說
[00:09:55.000 --> 00:10:00.000]  Don't set your heart on anything that is your neighbour's
[00:10:00.000 --> 00:10:03.000]  不要將你的心放在哪裏
[00:10:03.000 --> 00:10:05.000]  放在你鄰舍
[00:10:05.000 --> 00:10:07.000]  鄰舍甚麼上面
[00:10:07.000 --> 00:10:10.000]  任何東西上
[00:10:10.000 --> 00:10:16.000]  這個就是第十誡的重點
[00:10:16.000 --> 00:10:21.000]  如果這條誡命的重點是這樣
[00:10:21.000 --> 00:10:25.000]  我想請大家思想一下
[00:10:25.000 --> 00:10:30.000]  你有沒有試過違反這條誡命
[00:10:30.000 --> 00:10:33.000]  可能馬上有人心想
[00:10:33.000 --> 00:10:35.000]  楊牧師你問這樣的問題
[00:10:35.000 --> 00:10:37.000]  犯十誡是很大的事
[00:10:37.000 --> 00:10:39.000]  我當然沒有
[00:10:39.000 --> 00:10:43.000]  可能行為上
[00:10:43.000 --> 00:10:45.000]  你從未犯過
[00:10:45.000 --> 00:10:49.000]  但是在心裏又怎樣
[00:10:49.000 --> 00:10:54.000]  你有沒有試過渴求一些屬於其他人的東西
[00:10:54.000 --> 00:10:55.000]  渴求到一個地步
[00:10:55.000 --> 00:10:57.000]  你會用一些手段
[00:10:57.000 --> 00:11:00.000]  用一些方言去獲取
[00:11:00.000 --> 00:11:03.000]  來達到你的目標
[00:11:03.000 --> 00:11:05.000]  在職場的弟兄姊妹
[00:11:05.000 --> 00:11:07.000]  你有沒有試過渴求升級
[00:11:07.000 --> 00:11:08.000]  加身
[00:11:08.000 --> 00:11:09.000]  到一個地步
[00:11:09.000 --> 00:11:11.000]  你又會用一些手段來獲取
[00:11:11.000 --> 00:11:14.000]  以致傷害了你的同事
[00:11:14.000 --> 00:11:16.000]  在家庭裏面
[00:11:16.000 --> 00:11:20.000]  你有沒有試過渴求父母的寵愛
[00:11:20.000 --> 00:11:21.000]  到一個程度
[00:11:21.000 --> 00:11:25.000]  你又用手段來奪取父母的寵愛
[00:11:25.000 --> 00:11:30.000]  以致傷害了你的兄弟姊妹
[00:11:30.000 --> 00:11:32.000]  你放心
[00:11:32.000 --> 00:11:34.000]  我不需要你舉手
[00:11:34.000 --> 00:11:41.000]  我只希望你能夠坦誠地去反省
[00:11:41.000 --> 00:11:42.000]  如果你願意
[00:11:42.000 --> 00:11:47.000]  可以在小組裏面去分享
[00:11:47.000 --> 00:11:50.000]  當我寫我最近出版這本書
[00:11:50.000 --> 00:11:53.000]  《順命3.0》的時候
[00:11:53.000 --> 00:11:56.000]  我自己都曾經反省過
[00:11:56.000 --> 00:11:58.000]  反省過這個問題
[00:11:58.000 --> 00:11:59.000]  感恩
[00:11:59.000 --> 00:12:02.000]  在銀行工作的時候
[00:12:02.000 --> 00:12:03.000]  我沒有
[00:12:03.000 --> 00:12:05.000]  在教會侍奉的時候
[00:12:05.000 --> 00:12:06.000]  我都沒有
[00:12:06.000 --> 00:12:13.000]  我只是盡力地去做好我自己的本份
[00:12:13.000 --> 00:12:15.000]  《馬特福音》五章八字那裏說
[00:12:15.000 --> 00:12:17.000]  「清心的人有福了
[00:12:17.000 --> 00:12:21.000]  因為他們必得見神」
[00:12:21.000 --> 00:12:24.000]  「清心」有兩個意思
[00:12:24.000 --> 00:12:27.000]  第一就是純潔潔淨的意思
[00:12:27.000 --> 00:12:31.000]  第二就是專注單純的意思
[00:12:31.000 --> 00:12:34.000]  如果在職場那裏
[00:12:34.000 --> 00:12:38.000]  因著你和其他人的競爭和比較
[00:12:38.000 --> 00:12:40.000]  如果你的目標只是升級
[00:12:40.000 --> 00:12:45.000]  只是看著身邊的同事去工作的時候
[00:12:45.000 --> 00:12:48.000]  你就失去了你的清心
[00:12:48.000 --> 00:12:53.000]  我們是需要不斷地提醒自己
[00:12:53.000 --> 00:12:57.000]  保持著我們的心
[00:12:57.000 --> 00:12:59.000]  是對上帝
[00:12:59.000 --> 00:13:01.000]  是清心的
[00:13:01.000 --> 00:13:03.000]  是倚靠的
[00:13:03.000 --> 00:13:10.000]  詩人在詩篇一百三十九篇
[00:13:10.000 --> 00:13:14.000]  二十三和二十四節那裏這樣說
[00:13:14.000 --> 00:13:17.000]  這兩節的經文都是大家很熟悉的
[00:13:17.000 --> 00:13:19.000]  請大家一起讀出
[00:13:19.000 --> 00:13:22.000]  「神啊!求祢監察我
[00:13:22.000 --> 00:13:24.000]  知道我的心思
[00:13:24.000 --> 00:13:26.000]  試煉我
[00:13:26.000 --> 00:13:28.000]  知道我的意念
[00:13:28.000 --> 00:13:32.000]  看在我裏面有什麼惡行沒有
[00:13:32.000 --> 00:13:36.000]  引導我走永生的道路」
[00:13:36.000 --> 00:13:38.000]  請大家留意詩人說
[00:13:38.000 --> 00:13:42.000]  叫我們看看在我們裏面
[00:13:42.000 --> 00:13:45.000]  有什麼惡行沒有
[00:13:45.000 --> 00:13:49.000]  原來惡行在我們裏面的嗎?
[00:13:49.000 --> 00:13:55.000]  沒錯,這個就是上帝的標準
[00:13:55.000 --> 00:13:59.000]  每一次見到這段經文的時候
[00:13:59.000 --> 00:14:02.000]  我都會提醒我自己
[00:14:02.000 --> 00:14:05.000]  去檢視我的內心
[00:14:05.000 --> 00:14:09.000]  第十誡正正就是要檢視
[00:14:09.000 --> 00:14:12.000]  我們裏面的人是怎樣的
[00:14:12.000 --> 00:14:15.000]  有沒有違反第十誡
[00:14:15.000 --> 00:14:19.000]  亦都是看我們裏面的人是怎樣的
[00:14:19.000 --> 00:14:22.000]  其他人未必會知道
[00:14:22.000 --> 00:14:29.000]  但你自己和上帝是一定會知道
[00:14:29.000 --> 00:14:36.000]  這亦都是耶穌在登山寶訓的標準
[00:14:36.000 --> 00:14:42.000]  標準就是從行為要轉到內心
[00:14:42.000 --> 00:14:48.000]  從律法的字面要轉到律法的精神
[00:14:48.000 --> 00:14:50.000]  如果大家還記得
[00:14:50.000 --> 00:14:53.000]  耶穌在登山寶訓和門徒說
[00:14:53.000 --> 00:14:57.000]  你們聽到律法是這樣說的
[00:14:57.000 --> 00:15:00.000]  只是我告訴你們
[00:15:00.000 --> 00:15:05.000]  天國的標準卻是這樣
[00:15:05.000 --> 00:15:11.000]  即是從行為要轉到內心
[00:15:11.000 --> 00:15:17.000]  耶穌在馬太福音五章二十一至四十八節
[00:15:17.000 --> 00:15:20.000]  用了六個例證
[00:15:20.000 --> 00:15:25.000]  去證明上帝的標準是看人的心
[00:15:25.000 --> 00:15:27.000]  是看律法的精神
[00:15:27.000 --> 00:15:32.000]  不是看律法的字面
[00:15:32.000 --> 00:15:35.000]  其中一些例子大家很熟悉
[00:15:35.000 --> 00:15:40.000]  你心裏憎恨的那個人就是殺人
[00:15:40.000 --> 00:15:45.000]  你見婦女動淫念就是犯奸淫
[00:15:45.000 --> 00:15:49.000]  律法叫你愛鄰舍恨仇敵嗎?
[00:15:49.000 --> 00:15:51.000]  上帝的標準是什麼?
[00:15:51.000 --> 00:15:56.000]  就是愛你的仇敵
[00:15:56.000 --> 00:15:59.000]  我在二零一二年的講壇
[00:15:59.000 --> 00:16:02.000]  用了七個月的時間
[00:16:02.000 --> 00:16:05.000]  跟大家講登山寶訓
[00:16:05.000 --> 00:16:10.000]  因為登山寶訓就是作主門徒的藍圖
[00:16:10.000 --> 00:16:12.000]  要實踐大使命
[00:16:12.000 --> 00:16:15.000]  要明白要塑造出怎樣的門徒
[00:16:15.000 --> 00:16:18.000]  要明白塑造出怎樣的門徒
[00:16:18.000 --> 00:16:21.000]  就要明白登山寶訓
[00:16:21.000 --> 00:16:28.000]  唯有從內到外表裡一致的人
[00:16:28.000 --> 00:16:34.000]  才是合乎上帝心意的門徒
[00:16:34.000 --> 00:16:36.000]  十誡的標準
[00:16:36.000 --> 00:16:45.000]  不單止是行為上更加是在人的心裏
[00:16:45.000 --> 00:16:48.000]  所以我將今天的講題
[00:16:48.000 --> 00:16:53.000]  叫做心之所想所屬
[00:16:53.000 --> 00:16:56.000]  親愛的弟兄姊妹
[00:16:56.000 --> 00:17:01.000]  今天你心裏所想所屬的是什麼呢?
[00:17:01.000 --> 00:17:05.000]  是想著關乎自己所有
[00:17:05.000 --> 00:17:09.000]  還是關乎其他人所有的呢?
[00:17:09.000 --> 00:17:12.000]  是想著那些屬天的事
[00:17:12.000 --> 00:17:15.000]  還是那些屬地的事呢?
[00:17:15.000 --> 00:17:20.000]  如果你時時將自己和其他人去比較
[00:17:20.000 --> 00:17:22.000]  那你就要很小心
[00:17:22.000 --> 00:17:26.000]  因為你很容易跌倒
[00:17:26.000 --> 00:17:30.000]  詩人他在詩篇第七十三篇
[00:17:30.000 --> 00:17:33.000]  他都犯了這個錯誤
[00:17:33.000 --> 00:17:35.000]  他怎麼說呢?
[00:17:35.000 --> 00:17:40.000]  他說:神實在因待以色列那些清心的人
[00:17:40.000 --> 00:17:45.000]  至於我,我的腳幾乎失閃
[00:17:45.000 --> 00:17:51.000]  我的腳險些滑跌
[00:17:51.000 --> 00:17:57.000]  詩人都說他差一點就腳失閃
[00:17:57.000 --> 00:18:00.000]  差一點就腳滑跌
[00:18:00.000 --> 00:18:01.000]  為什麼呢?
[00:18:01.000 --> 00:18:04.000]  接著他馬上解釋
[00:18:04.000 --> 00:18:10.000]  我見惡人和狂傲人享平安
[00:18:10.000 --> 00:18:15.000]  就心懷不平
[00:18:15.000 --> 00:18:18.000]  詩人的心出了問題
[00:18:18.000 --> 00:18:20.000]  他不忿氣
[00:18:20.000 --> 00:18:23.000]  他見到惡人和狂傲人享平安
[00:18:23.000 --> 00:18:24.000]  他不忿氣
[00:18:24.000 --> 00:18:26.000]  他心懷不平
[00:18:26.000 --> 00:18:28.000]  所以他就會失腳
[00:18:28.000 --> 00:18:32.000]  所以他就會跌倒
[00:18:32.000 --> 00:18:34.000]  弟兄姊妹
[00:18:34.000 --> 00:18:38.000]  我勸你們不要犯同樣的錯誤
[00:18:38.000 --> 00:18:43.000]  縱然老闆將托大腳的同事升級
[00:18:43.000 --> 00:18:48.000]  縱然不務正業的同事炒樓炒股賺了大錢
[00:18:48.000 --> 00:18:51.000]  換車又換屋
[00:18:51.000 --> 00:18:53.000]  你不需要覺得不公平
[00:18:53.000 --> 00:18:58.000]  因為這些是他們的事
[00:18:58.000 --> 00:19:01.000]  基本的心態
[00:19:01.000 --> 00:19:04.000]  就是不要渴求別人所有
[00:19:04.000 --> 00:19:10.000]  也不要思念地上的事
[00:19:10.000 --> 00:19:14.000]  詩人終於明白這個道理
[00:19:14.000 --> 00:19:19.000]  去到七十三篇的二十五和二十六節
[00:19:19.000 --> 00:19:22.000]  他的心態改變了
[00:19:22.000 --> 00:19:23.000]  我們一起讀
[00:19:23.000 --> 00:19:25.000]  除你以外
[00:19:25.000 --> 00:19:27.000]  在天上我有誰呢?
[00:19:27.000 --> 00:19:29.000]  除你以外
[00:19:29.000 --> 00:19:32.000]  在地上我也沒有所愛慕的
[00:19:32.000 --> 00:19:36.000]  我的肉體和我的心腸雖殘
[00:19:36.000 --> 00:19:39.000]  但神是我心裡的力量
[00:19:39.000 --> 00:19:42.000]  又是我的福分
[00:19:42.000 --> 00:19:44.000]  直到永遠
[00:19:44.000 --> 00:19:46.000]  弟兄姊妹
[00:19:46.000 --> 00:19:47.000]  愛慕神
[00:19:47.000 --> 00:19:49.000]  倚靠神的力量
[00:19:49.000 --> 00:19:53.000]  以神賜給你的為福
[00:19:53.000 --> 00:20:01.000]  這些是不是你的心所想所屬呢?
[00:20:01.000 --> 00:20:03.000]  當然
[00:20:03.000 --> 00:20:10.000]  基督徒不是一個完全無欲無求的人
[00:20:10.000 --> 00:20:12.000]  不是
[00:20:12.000 --> 00:20:16.000]  沒有一個人是完全無欲無求
[00:20:16.000 --> 00:20:25.000]  那我們怎樣才能夠從貪裡面被釋放出來呢?
[00:20:25.000 --> 00:20:29.000]  我相信答案有兩方面
[00:20:29.000 --> 00:20:30.000]  第一方面
[00:20:30.000 --> 00:20:34.000]  就是要明白貪的後果
[00:20:34.000 --> 00:20:37.000]  要全知足的心
[00:20:37.000 --> 00:20:39.000]  第二方面
[00:20:39.000 --> 00:20:43.000]  就是心裡面所想所屬的
[00:20:43.000 --> 00:20:45.000]  不是地上的事
[00:20:45.000 --> 00:20:47.000]  而是天上的事
[00:20:47.000 --> 00:20:49.000]  我先講第一點
[00:20:49.000 --> 00:20:58.000]  聖經很清楚的講明貪的嚴重後果
[00:20:58.000 --> 00:21:00.000]  嚴重到怎樣呢?
[00:21:00.000 --> 00:21:02.000]  你看二弗所書五章五節
[00:21:02.000 --> 00:21:04.000]  一起讀吧
[00:21:04.000 --> 00:21:07.000]  因為你們確實的知道
[00:21:07.000 --> 00:21:09.000]  無論是淫亂的
[00:21:09.000 --> 00:21:10.000]  是污穢的
[00:21:10.000 --> 00:21:12.000]  是有貪心的
[00:21:12.000 --> 00:21:17.000]  在基督和神的國裡都是無份的
[00:21:17.000 --> 00:21:21.000]  有貪心的就與拜偶像的一樣
[00:21:21.000 --> 00:21:25.000]  原來貪心的嚴重後果
[00:21:25.000 --> 00:21:30.000]  就是在基督和神的國裡都是無份的
[00:21:30.000 --> 00:21:34.000]  弟兄姊妹你想不想與神的國無份呢?
[00:21:34.000 --> 00:21:36.000]  我相信沒有人會想
[00:21:36.000 --> 00:21:39.000]  那你就不要貪了
[00:21:39.000 --> 00:21:45.000]  貪還有另外一個後果
[00:21:45.000 --> 00:21:48.000]  提摩大前書六章十節說
[00:21:48.000 --> 00:21:51.000]  貪財是萬惡之根
[00:21:51.000 --> 00:21:53.000]  有人貪戀錢財
[00:21:53.000 --> 00:21:56.000]  就被引誘離了真道
[00:21:56.000 --> 00:22:02.000]  用許多壽苦把自己刺透了
[00:22:02.000 --> 00:22:08.000]  那個後果就是用許多壽苦把自己刺透
[00:22:08.000 --> 00:22:10.000]  我不知道你有沒有試過
[00:22:10.000 --> 00:22:14.000]  你的心是跟著恆生指數掛勾的
[00:22:14.000 --> 00:22:16.000]  指數升你就開心
[00:22:16.000 --> 00:22:18.000]  指數跌你就傷心
[00:22:18.000 --> 00:22:21.000]  或者你的心是跟樓價掛勾的
[00:22:21.000 --> 00:22:23.000]  樓價升你就開心
[00:22:23.000 --> 00:22:26.000]  樓價跌你就擔心
[00:22:26.000 --> 00:22:29.000]  聖經形容得真好
[00:22:29.000 --> 00:22:32.000]  用許多壽苦把自己刺透
[00:22:32.000 --> 00:22:36.000]  本來你是不需要受這些苦的
[00:22:36.000 --> 00:22:38.000]  但因為貪
[00:22:38.000 --> 00:22:41.000]  因為你炒股炒樓
[00:22:41.000 --> 00:22:46.000]  你就要承受這個後果
[00:22:46.000 --> 00:22:50.000]  基督徒要有一個知足的心
[00:22:50.000 --> 00:22:53.000]  而這種知足的心態
[00:22:53.000 --> 00:22:58.000]  是需要不斷操練
[00:22:58.000 --> 00:23:03.000]  有人每個月拿到幾千元就很開心
[00:23:03.000 --> 00:23:05.000]  因為他覺得生活是足夠的
[00:23:05.000 --> 00:23:08.000]  也有人在遺產當中
[00:23:08.000 --> 00:23:10.000]  每個月分到八萬元
[00:23:10.000 --> 00:23:12.000]  卻仍然覺得不夠
[00:23:12.000 --> 00:23:14.000]  要去對簿公堂
[00:23:14.000 --> 00:23:21.000]  這就是知足和不知足的分別
[00:23:21.000 --> 00:23:23.000]  我們知足是因為
[00:23:23.000 --> 00:23:27.000]  我們相信上帝會供應
[00:23:27.000 --> 00:23:33.000]  並且祂的供應是足夠的
[00:23:33.000 --> 00:23:36.000]  希伯來書的作者這樣說
[00:23:36.000 --> 00:23:40.000]  「你們全心不可貪愛錢財
[00:23:40.000 --> 00:23:45.000]  要以自己所有的為足」
[00:23:45.000 --> 00:23:50.000]  保羅在提摩太前書六章六至八節
[00:23:50.000 --> 00:23:51.000]  他這樣說
[00:23:51.000 --> 00:23:52.000]  很重要的經文
[00:23:52.000 --> 00:23:54.000]  不如大家一起讀出
[00:23:54.000 --> 00:23:59.000]  「然而敬錢加上知足的心便是大利了
[00:23:59.000 --> 00:24:03.000]  因為我們沒有帶什麼到世上來
[00:24:03.000 --> 00:24:06.000]  也不能帶什麼去
[00:24:06.000 --> 00:24:10.000]  只要有衣有食就當知足」
[00:24:10.000 --> 00:24:11.000]  弟兄姊妹
[00:24:11.000 --> 00:24:15.000]  聖經是很清晰的
[00:24:15.000 --> 00:24:17.000]  聖經告訴我們
[00:24:17.000 --> 00:24:20.000]  我們沒有帶任何東西來到這個世界
[00:24:20.000 --> 00:24:24.000]  我們也不能帶任何東西走
[00:24:24.000 --> 00:24:27.000]  所以我們要敬錢
[00:24:27.000 --> 00:24:32.000]  我們也要知足
[00:24:32.000 --> 00:24:34.000]  這是第一方面
