
[00:00:00.000 --> 00:00:01.680]  早晨,各位弟兄姊妹
[00:02:39.840 --> 00:02:42.400]  我不知道你有沒有這個認同
[00:02:42.400 --> 00:02:45.980]  但是會不會感覺到有一個時間
[00:02:45.980 --> 00:02:48.540]  你好像聽到
[00:02:48.540 --> 00:02:50.080]  一些東西
[00:02:50.080 --> 00:02:52.640]  或者一些大使命,不要說大使命
[00:02:52.900 --> 00:02:56.480]  好像神要我做些什麼,但又不太確定是些什麼
[00:02:56.480 --> 00:02:59.300]  我們要去做的了,不過又不知道是些什麼
[00:02:59.300 --> 00:03:01.360]  有沒有試過這樣的感覺
[00:03:01.360 --> 00:03:02.880]  又或者
[00:03:02.880 --> 00:03:05.960]  可能神在我們身份中,真的可能有個計劃
[00:03:05.960 --> 00:03:07.500]  但我們又不太清楚
[00:03:07.500 --> 00:03:09.280]  祂的使命是什麼
[00:03:09.280 --> 00:03:14.400]  甚至有一次在身邊裡面,我又聽到弟兄姊妹這樣講
[00:03:14.400 --> 00:03:17.220]  我真的不明白神的旨意是什麼
[00:03:17.220 --> 00:03:19.260]  怎樣去尋求神的旨意
[00:03:21.060 --> 00:03:24.900]  又或者在我們的使命當中,我們是不是真的要明白我們真是
[00:03:24.900 --> 00:03:27.200]  清楚我們的人生使命先
[00:03:27.200 --> 00:03:29.260]  是不是有這樣的需要呢
[00:03:29.260 --> 00:03:32.060]  當然當然啦
[00:03:32.060 --> 00:03:36.160]  如果你們沒有一個人生使命,知道的時候會怎樣的
[00:03:36.160 --> 00:03:41.280]  這個世界就為你度身訂造一個
[00:03:41.280 --> 00:03:44.100]  度身訂造一個
[00:03:44.100 --> 00:03:46.400]  世上的使命
[00:03:46.400 --> 00:03:48.960]  可能是追求名利
[00:03:48.960 --> 00:03:50.500]  賺多些錢
[00:03:51.520 --> 00:03:52.800]  討好波士
[00:03:52.800 --> 00:03:56.140]  那我們就不會被邊緣化了
[00:03:56.140 --> 00:03:57.160]  是不是
[00:03:57.160 --> 00:03:59.720]  就會被同時排擠了,是不是這樣
[00:03:59.720 --> 00:04:01.000]  當然
[00:04:01.000 --> 00:04:03.560]  我們清楚神給我們的使命
[00:04:03.560 --> 00:04:05.860]  是很真實和很寶貴的
[00:04:05.860 --> 00:04:10.980]  我嘗試用以下的一段時間,很快吹
[00:04:10.980 --> 00:04:13.040]  或者30分鐘的時間
[00:04:13.040 --> 00:04:14.320]  來看看
[00:04:14.320 --> 00:04:15.340]  我
[00:04:15.340 --> 00:04:18.920]  在神的計劃裡面是怎樣去經過
[00:04:18.920 --> 00:04:20.960]  其實有三個進程的
[00:04:21.220 --> 00:04:22.240]  第一個是預備
[00:04:22.240 --> 00:04:25.060]  接著就是索造,接著就是
[00:04:25.060 --> 00:04:26.840]  猜牌
[00:04:26.840 --> 00:04:31.680]  這個使命其實我們可以用一個照命人生的公式
[00:04:31.680 --> 00:04:33.220]  來總結
[00:04:33.220 --> 00:04:36.280]  讓我們能夠
[00:04:36.280 --> 00:04:37.040]  一起
[00:04:37.040 --> 00:04:40.880]  實踐神給我們的使命人生的計劃
[00:04:40.880 --> 00:04:46.500]  好,開始之前我想從聖經裡面的經文開始
[00:04:46.500 --> 00:04:47.780]  很熟的
[00:04:48.040 --> 00:04:51.620]  剛才Bernice Simo已經讀了出來,就是說什麼
[00:04:51.620 --> 00:04:53.420]  你們都讀過的
[00:04:53.420 --> 00:04:54.700]  羅馬書
[00:04:54.700 --> 00:04:57.260]  萬事都是互相效力的
[00:04:57.260 --> 00:04:59.300]  叫愛神的人得益處
[00:04:59.300 --> 00:05:00.320]  還有什麼
[00:05:00.320 --> 00:05:04.420]  就是按祂的旨意被召的人
[00:05:04.420 --> 00:05:08.000]  這個東西是
[00:05:08.000 --> 00:05:10.820]  耶穌基督給我們的東西
[00:05:10.820 --> 00:05:13.140]  不是我們
[00:05:13.140 --> 00:05:14.400]  怎樣去聰明
[00:05:14.400 --> 00:05:16.720]  我們要朝向祂的方向
[00:05:17.220 --> 00:05:19.780]  讓祂去塑造我們的生命
[00:05:19.780 --> 00:05:26.940]  在這個預備的過程當中,其實我真的不知道發生什麼事情
[00:05:26.940 --> 00:05:29.240]  在我外在的生命裡面
[00:05:29.240 --> 00:05:32.320]  主耶穌預備了一些東西給我們
[00:05:32.320 --> 00:05:36.660]  好像我們回頭看,我們在六月做了什麼,七月做了什麼
[00:05:36.660 --> 00:05:38.460]  去年做了什麼
[00:05:38.460 --> 00:05:41.020]  神在很早的時候
[00:05:41.020 --> 00:05:44.860]  就讓我在十幾年前有機會去到柬埔寨這個地方
[00:05:45.120 --> 00:05:47.680]  去認識主的大能,見證到
[00:05:47.680 --> 00:05:49.720]  祂怎樣
[00:05:49.720 --> 00:05:52.020]  去改變人的生命
[00:05:52.020 --> 00:05:53.320]  有不信的
[00:05:53.320 --> 00:05:55.360]  去跟隨主
[00:05:55.360 --> 00:05:57.920]  很熱烈地去侍奉主
[00:05:57.920 --> 00:06:00.740]  去
[00:06:00.740 --> 00:06:03.040]  奉獻祂的生命
[00:06:03.040 --> 00:06:10.720]  主其實很恩待我,在不同的服事的地區裡面
[00:06:10.720 --> 00:06:14.060]  讓我明白我的使命人生是什麼
[00:06:15.320 --> 00:06:16.860]  柬埔寨是一個
[00:06:16.860 --> 00:06:18.660]  很有神恩典的地方
[00:06:18.660 --> 00:06:21.220]  我第一次去到當地的時候
[00:06:21.220 --> 00:06:23.260]  其實我真的很不習慣
[00:06:23.260 --> 00:06:24.800]  天氣很熱
[00:06:24.800 --> 00:06:27.620]  一到飛機,一到馬路的時候
[00:06:27.620 --> 00:06:28.900]  那些車
[00:06:28.900 --> 00:06:30.440]  那些電單車是怎樣的
[00:06:30.440 --> 00:06:33.500]  左啊右啊,很快地
[00:06:33.500 --> 00:06:34.780]  經過我身邊
[00:06:34.780 --> 00:06:36.580]  因為那裡沒有紅綠燈
[00:06:36.580 --> 00:06:40.660]  沒有交通管制,他們喜歡怎樣走,沒有線
[00:06:40.660 --> 00:06:42.460]  就是沒有路的線
[00:06:42.460 --> 00:06:44.000]  喜歡怎樣走就怎樣走
[00:06:45.780 --> 00:06:47.580]  其實真的有很多不習慣
[00:06:47.580 --> 00:06:51.640]  但是神就給了我一個很好的安慰
[00:06:51.640 --> 00:06:53.660]  祂說,你跟著我吧
[00:06:53.660 --> 00:06:56.480]  跟著我去哪裡?來啊
[00:06:56.480 --> 00:06:58.780]  來啊,來我們聚會的地點
[00:06:58.780 --> 00:07:03.140]  在聚會的地點裡面,我們崇拜,我們有團契裡面
[00:07:03.140 --> 00:07:04.160]  你看看
[00:07:04.160 --> 00:07:07.240]  柬埔寨的弟兄姊妹和我們一樣的
[00:07:07.240 --> 00:07:11.340]  是很渴慕神的,渴慕神的話語
[00:07:11.340 --> 00:07:12.880]  小的
[00:07:12.880 --> 00:07:13.640]  大的
[00:07:14.160 --> 00:07:15.440]  一切你都要經拜
[00:07:15.440 --> 00:07:17.500]  無分彼此
[00:07:17.500 --> 00:07:19.800]  這些不是
[00:07:19.800 --> 00:07:21.340]  神的呼召嗎
[00:07:21.340 --> 00:07:23.900]  神就是這樣,沒有白費的
[00:07:23.900 --> 00:07:27.220]  祂可以用你,去到那裡就會是有
[00:07:27.220 --> 00:07:29.000]  有東西給你做的
[00:07:29.000 --> 00:07:30.800]  你不用怕
[00:07:30.800 --> 00:07:34.640]  我都不知道做些什麼,祂已經準備了給你
[00:07:34.640 --> 00:07:37.460]  我在一次的兒童型的
[00:07:37.460 --> 00:07:39.760]  缺字呼召裡面
[00:07:39.760 --> 00:07:42.580]  你看看少女鞋是怎樣的
[00:07:43.100 --> 00:07:45.400]  我們初時分享神的信息
[00:07:45.400 --> 00:07:48.480]  那時候她很害羞
[00:07:48.480 --> 00:07:51.560]  她怕身邊的人不知道怎樣看她
[00:07:51.560 --> 00:07:54.360]  她的手就擺在旁邊
[00:07:54.360 --> 00:07:55.640]  不敢動
[00:07:55.640 --> 00:08:00.260]  當我們分享耶穌基督的故事的時候,她慢慢就
[00:08:00.260 --> 00:08:02.040]  好像明白
[00:08:02.040 --> 00:08:04.860]  跟著她慢慢舉起了手
[00:08:04.860 --> 00:08:09.460]  我看到她舉起手的時候,我看到她的信心慢慢地增長
[00:08:09.460 --> 00:08:12.020]  神就是這樣奇妙
[00:08:12.540 --> 00:08:16.900]  最後她舉起她的手,由這麼高到這麼高,說
[00:08:16.900 --> 00:08:17.920]  我願意
[00:08:17.920 --> 00:08:19.460]  我願意
[00:08:19.460 --> 00:08:21.240]  主是我的
[00:08:21.240 --> 00:08:22.520]  救贖的主
[00:08:22.520 --> 00:08:24.320]  是和平之君
[00:08:24.320 --> 00:08:27.120]  是和平之君
[00:08:27.120 --> 00:08:28.660]  她就是這樣
[00:08:28.660 --> 00:08:29.940]  接受了耶穌基督
[00:08:29.940 --> 00:08:32.260]  我看到這段時候
[00:08:32.260 --> 00:08:34.300]  不禁我想起一段經文
[00:08:34.300 --> 00:08:35.580]  她的經文是怎樣說的
[00:08:35.580 --> 00:08:36.340]  她說
[00:08:36.340 --> 00:08:39.420]  沒有傳道的怎能聽見
[00:08:39.420 --> 00:08:40.700]  沒有
[00:08:41.460 --> 00:08:42.740]  奉差遣的
[00:08:42.740 --> 00:08:44.280]  怎能去傳道呢
[00:08:44.280 --> 00:08:47.600]  好像經上所說,報福音
[00:08:47.600 --> 00:08:49.660]  傳起信的人
[00:08:49.660 --> 00:08:52.220]  他們的腳中是何等
[00:08:52.220 --> 00:08:53.500]  的街尾
[00:08:53.500 --> 00:08:55.540]  他們腳中
[00:08:55.540 --> 00:08:57.080]  是何等的
[00:08:57.080 --> 00:08:57.840]  街尾
[00:08:57.840 --> 00:09:00.660]  神與我們同在
[00:09:00.660 --> 00:09:02.960]  原來不是我們有多厲害
[00:09:02.960 --> 00:09:06.540]  她聽到神的和她的呼召
[00:09:06.540 --> 00:09:09.100]  這個小女孩,亦都一樣跟隨著
[00:09:12.440 --> 00:09:18.580]  在一個很有名氣,或者很有恩賜的一個宣教學者
[00:09:18.580 --> 00:09:20.880]  叫做David Bosch
[00:09:20.880 --> 00:09:23.960]  他這樣說,他就說
[00:09:23.960 --> 00:09:24.980]  其實
[00:09:24.980 --> 00:09:26.260]  我們的主
[00:09:26.260 --> 00:09:30.860]  是一個宣教的主,是一個猜傳
[00:09:30.860 --> 00:09:33.680]  和猜遣的一個上帝
[00:09:33.680 --> 00:09:38.540]  宣教不是一種我們教會的活動
[00:09:38.540 --> 00:09:40.080]  亦都不是一種事工
[00:09:40.600 --> 00:09:42.140]  而是本身
[00:09:42.140 --> 00:09:43.420]  主耶穌基督
[00:09:43.420 --> 00:09:45.460]  是我們上帝的特性
[00:09:45.460 --> 00:09:47.520]  我們人一樣有DNA
[00:09:47.520 --> 00:09:49.820]  祂就是一位
[00:09:49.820 --> 00:09:51.360]  猜遣的上帝
[00:09:51.360 --> 00:09:56.220]  我記得在這個
[00:09:56.220 --> 00:09:59.800]  聖經記載保羅的時候
[00:09:59.800 --> 00:10:01.600]  或者叫素羅
[00:10:01.600 --> 00:10:06.200]  主耶穌在大馬式的路上怎樣
[00:10:06.200 --> 00:10:08.760]  向祂顯現
[00:10:10.800 --> 00:10:11.320]  突然間
[00:10:11.320 --> 00:10:13.360]  祂有一個我們叫做
[00:10:13.360 --> 00:10:14.400]  是一個介入
[00:10:14.400 --> 00:10:17.200]  我們可能叫做Holy Interception
[00:10:17.200 --> 00:10:18.740]  是一個
[00:10:18.740 --> 00:10:22.840]  捷擊,有聖靈的介入在祂的生命裡面
[00:10:22.840 --> 00:10:25.660]  祂當時其實都頗害怕的
[00:10:25.660 --> 00:10:30.000]  但是這樣就改變了祂的生命
[00:10:30.000 --> 00:10:34.860]  但是祂的經文裡面這樣說,祂就說
[00:10:34.860 --> 00:10:36.660]  以塞阿書這樣提醒我們
[00:10:36.660 --> 00:10:40.500]  如果我們有這樣的捷擊,有這個介入的時候,其實我們不用怕
[00:10:41.020 --> 00:10:41.600]  因為
[00:10:41.600 --> 00:10:42.860]  救贖的
[00:10:42.860 --> 00:10:44.640]  是我們的主耶穌基督
[00:10:44.640 --> 00:10:49.260]  祂曾經提醒你的,明照你,你是屬我的
[00:10:49.260 --> 00:10:52.320]  因為我們是神的子民
[00:10:52.320 --> 00:10:54.120]  我們是神的兒女
[00:10:54.120 --> 00:10:55.400]  不用怕
[00:10:55.400 --> 00:10:57.700]  現在我帶你們一齊
[00:10:57.700 --> 00:10:59.740]  我介入你的生命當中
[00:10:59.740 --> 00:11:01.280]  可能是一些
[00:11:01.280 --> 00:11:08.460]  很安逸的,很悠閒的,暑假夏天的生活裡面
[00:11:08.960 --> 00:11:11.520]  但是祂介入在你當中,祂改變你
[00:11:11.520 --> 00:11:17.660]  在我小時候,神也介入在我當中,祂預備我
[00:11:17.660 --> 00:11:19.960]  預備我一個很好的身體
[00:11:19.960 --> 00:11:21.760]  鍛鍊我一個很好的身體
[00:11:21.760 --> 00:11:24.580]  讓我在一些不同的環境當中
[00:11:24.580 --> 00:11:27.140]  來侍奉祂
[00:11:27.140 --> 00:11:34.560]  教我如何去一些困難的環境去求生
[00:11:38.140 --> 00:11:44.280]  神是持續地去準備之餘,祂繼續去塑造
[00:11:44.280 --> 00:11:49.400]  神是持續地去塑造我們的生命,不是一次
[00:11:49.400 --> 00:11:50.440]  不是兩次
[00:11:50.440 --> 00:11:51.460]  三次
[00:11:51.460 --> 00:11:53.000]  不停地塑造
[00:11:53.000 --> 00:11:56.840]  與你們說塑造得好的時候,我們可以像直線那樣上去
[00:11:56.840 --> 00:11:59.900]  但是其中可能會又跌一點
[00:11:59.900 --> 00:12:01.440]  又會上回去
[00:12:01.440 --> 00:12:04.000]  又跌一點,又再上多一點
[00:12:04.000 --> 00:12:06.300]  在這個掙扎
[00:12:06.300 --> 00:12:07.840]  和逆境當中
[00:12:08.100 --> 00:12:10.920]  其實也有神的介入在我們當中
[00:12:10.920 --> 00:12:14.240]  在我的塑造過程當中
[00:12:14.240 --> 00:12:17.320]  也有很多這些逆境
[00:12:17.320 --> 00:12:18.860]  和掙扎的時候
[00:12:18.860 --> 00:12:22.440]  每次當中,我有
[00:12:22.440 --> 00:12:25.000]  不明白,或者有些
[00:12:25.000 --> 00:12:27.820]  失落的時候
[00:12:27.820 --> 00:12:30.880]  我都是只有一招
[00:12:30.880 --> 00:12:33.960]  好像上次,上個星期李博士
[00:12:33.960 --> 00:12:36.260]  李色清博士只有一招,是哪一招?
[00:12:38.040 --> 00:12:39.820]  禱告
[00:12:39.820 --> 00:12:41.620]  也是一招,我就問
[00:12:41.620 --> 00:12:44.180]  究竟我在這裏
[00:12:44.180 --> 00:12:47.260]  是不是不應該走這條路呢?
[00:12:47.260 --> 00:12:49.040]  是不是這樣去塑造我呢?
[00:12:49.040 --> 00:12:50.840]  是不是這樣是不對的呢?
[00:12:50.840 --> 00:12:54.420]  神其實每一次都很清楚地告訴我
[00:12:54.420 --> 00:13:00.320]  我一段時間裏面,在一個熟悉的教會裏面,試動了20多年的時間
[00:13:00.320 --> 00:13:04.140]  但是我也有工作的時間
[00:13:04.140 --> 00:13:05.680]  是全職的工作
[00:13:06.960 --> 00:13:12.080]  因為都很繁忙,很demanding的一間公司
[00:13:12.080 --> 00:13:14.140]  因為是一間美國的公司
[00:13:14.140 --> 00:13:16.960]  在這間公司裏面,全職工作
[00:13:16.960 --> 00:13:19.760]  星期六、日都要開工
[00:13:19.760 --> 00:13:22.580]  有時晚上,他又要找我
[00:13:22.580 --> 00:13:26.680]  但是同一時間,神又給了我機會去侍奉
[00:13:26.680 --> 00:13:29.500]  教會不同的崗位侍奉
[00:13:29.500 --> 00:13:32.560]  有家庭侍功,有兒童侍功,哇,很好
[00:13:32.560 --> 00:13:34.860]  我很開心,很有喜樂
[00:13:36.400 --> 00:13:38.440]  因為我在教會裏面一段時間
[00:13:38.440 --> 00:13:42.540]  大兄姊妹,好像根全的大兄姊妹那樣鼓勵我
[00:13:42.540 --> 00:13:44.840]  很愛每一個的大兄姊妹
[00:13:44.840 --> 00:13:48.940]  讓我有機會去神學院裝備
[00:13:48.940 --> 00:13:52.780]  也有份參加他們的職堂的侍功
[00:13:52.780 --> 00:13:54.840]  去到Aurora這個地方裏面
[00:13:54.840 --> 00:13:56.620]  但是如果
[00:13:56.620 --> 00:13:59.180]  這麼多樣東西同時發生的時候
[00:13:59.180 --> 00:14:00.980]  你們有沒有壓力呀?
[00:14:00.980 --> 00:14:03.540]  有啊
[00:14:03.540 --> 00:14:05.080]  我就問神了
[00:14:05.840 --> 00:14:08.920]  你釋清博士教的那一招
[00:14:08.920 --> 00:14:09.940]  禱告吧
[00:14:09.940 --> 00:14:13.000]  你知不知道神怎樣跟我說
[00:14:13.000 --> 00:14:15.580]  他說:當然不行啦
[00:14:15.580 --> 00:14:19.660]  你這麼多樣東西一起做,你應該專心依賴我
[00:14:19.660 --> 00:14:22.220]  做一樣而已
[00:14:22.220 --> 00:14:24.020]  做一樣就可以了
[00:14:24.020 --> 00:14:32.720]  2017年就離開職場
[00:14:32.720 --> 00:14:35.540]  專心去侍奉他
[00:14:36.300 --> 00:14:40.920]  當中有很多的高低低,但又有很多恩典的事情
[00:14:40.920 --> 00:14:44.500]  我可以分享一件事情給你聽,這是一個奇跡來的
[00:14:44.500 --> 00:14:46.540]  離開公司
[00:14:46.540 --> 00:14:48.080]  摸一摸袋
[00:14:48.080 --> 00:14:50.120]  沒錢
[00:14:50.120 --> 00:14:53.460]  怎樣侍奉,怎樣去生活
[00:14:53.460 --> 00:14:54.480]  沒錢
[00:14:54.480 --> 00:14:57.820]  又要去到神學院,又要錢
[00:14:57.820 --> 00:15:00.120]  但很現實的問題
[00:15:00.120 --> 00:15:01.140]  終於
[00:15:01.140 --> 00:15:02.680]  好像
[00:15:02.680 --> 00:15:04.460]  你的大兄姊妹那樣
[00:15:05.740 --> 00:15:06.500]  有愛心
[00:15:06.500 --> 00:15:08.300]  竟然在信箱裏面
[00:15:08.300 --> 00:15:09.840]  打開
[00:15:09.840 --> 00:15:16.740]  原來是舊的公司,她問:你有退休金,你想怎樣花?
[00:15:16.740 --> 00:15:20.840]  我就問:退休金有多少錢?
[00:15:20.840 --> 00:15:26.480]  她說可以拿到你去
[00:15:26.480 --> 00:15:33.120]  建築的時候都可以花的
[00:15:33.640 --> 00:15:36.960]  這麼好,每個月有多少錢?
[00:15:36.960 --> 00:15:39.780]  50元
[00:15:39.780 --> 00:15:46.180]  因為我在那間公司工作的時間很短
[00:15:46.180 --> 00:15:51.040]  離開的時候,應該工作了三年、四年
[00:15:51.040 --> 00:15:56.160]  那間不是美國公司,那間是加拿大公司,很好
[00:15:56.160 --> 00:15:59.240]  她打電話問我:你想怎樣花那50元?
[00:15:59.240 --> 00:16:03.080]  我說只有50元,我都買不夠,買咖啡
[00:16:03.840 --> 00:16:08.460]  她問:有沒有別的方法?有沒有別的選擇?
[00:16:08.460 --> 00:16:09.220]  我說有
[00:16:09.220 --> 00:16:11.780]  一次過拿
[00:16:11.780 --> 00:16:12.820]  拿光它
[00:16:12.820 --> 00:16:15.380]  我說很好,這樣有多少錢?
[00:16:15.380 --> 00:16:18.180]  剛剛足夠我讀三年的神學
[00:16:18.180 --> 00:16:20.740]  無多無少
[00:16:20.740 --> 00:16:23.300]  真的無多無少
[00:16:23.300 --> 00:16:26.620]  最開心的
[00:16:26.620 --> 00:16:29.440]  當然是我,哎呀,很開心
[00:16:29.440 --> 00:16:30.980]  最開心的是我老婆
[00:16:33.040 --> 00:16:37.140]  我亦都感謝太太一直以來的支持
[00:16:37.140 --> 00:16:38.920]  要她去工作
[00:16:38.920 --> 00:16:41.480]  我就去讀神學
[00:16:41.480 --> 00:16:44.560]  這段期間是感謝她的支持
[00:16:44.560 --> 00:16:48.140]  不容易,但是我們經過了
[00:16:48.140 --> 00:16:49.420]  這段的
[00:16:49.420 --> 00:16:50.440]  掙扎
[00:16:50.440 --> 00:16:52.760]  這段的不開心的時間
[00:16:52.760 --> 00:16:54.540]  其實神的恩典
[00:16:54.540 --> 00:16:57.100]  仍然在我們當中,沒有離開過
[00:16:57.100 --> 00:16:58.900]  給到
[00:16:59.660 --> 00:17:03.500]  如果大興姐妹要讀神學,千萬不要學我
[00:17:03.500 --> 00:17:06.060]  不要考驗神學,千萬不要
[00:17:06.060 --> 00:17:08.360]  問江牧師
[00:17:08.360 --> 00:17:10.660]  帕西豪伯就可以了
[00:17:10.660 --> 00:17:16.560]  在我二十幾年的downtown工作裏面
[00:17:16.560 --> 00:17:19.620]  好像大家一樣
[00:17:19.620 --> 00:17:22.180]  你們會不會駕車下去?
[00:17:22.180 --> 00:17:26.020]  會,不過不是經常駕車,因為經常駕車
[00:17:26.020 --> 00:17:27.820]  通常我都是搭
[00:17:27.820 --> 00:17:28.580]  什麼?
[00:17:29.620 --> 00:17:32.180]  高鐵,我們在蘇維爾是很方便的
[00:17:32.180 --> 00:17:36.780]  我們在蘇維爾的高鐵,搭車到downtown上班大約一個小時
[00:17:36.780 --> 00:17:39.100]  多一點時間
[00:17:39.100 --> 00:17:40.880]  那你們會在
[00:17:40.880 --> 00:17:42.160]  火車裏面做什麼?
[00:17:42.160 --> 00:17:47.020]  這個很真實,睡覺
[00:17:47.020 --> 00:17:49.840]  我不能睡得太多,你都會醒來
[00:17:49.840 --> 00:17:55.740]  偶爾你都會打開你的手機,拿背包裏面一本聖經,打開看看
[00:17:55.740 --> 00:17:57.020]  有一天
[00:17:57.280 --> 00:18:03.420]  我如常地去上班,如常地搭高鐵,如常地去睡覺,如常地打開聖經
[00:18:03.420 --> 00:18:04.460]  看看
[00:18:04.460 --> 00:18:06.500]  就出事了
[00:18:06.500 --> 00:18:11.880]  因為我看完聖經之後,看一看高鐵那個站的sign
[00:18:11.880 --> 00:18:17.000]  不是高鐵站,我看到另一樣東西,是什麼?
[00:18:17.000 --> 00:18:19.820]  要高呀
[00:18:19.820 --> 00:18:22.880]  要去呀,去哪裏呀
[00:18:22.880 --> 00:18:26.720]  去使萬民作惡的門徒
[00:18:27.240 --> 00:18:28.780]  去呀,去要怎樣呀
[00:18:28.780 --> 00:18:30.320]  去要見證他
[00:18:30.320 --> 00:18:31.860]  傳他的福音
[00:18:31.860 --> 00:18:34.400]  將好消息要傳給人
[00:18:34.400 --> 00:18:35.680]  還要信服他
[00:18:35.680 --> 00:18:42.080]  原來高這個字,在經文裏面出現了一千幾次,要我們去
[00:18:42.080 --> 00:18:46.440]  聖經裏面出現了很多次,去去去,去什麼?
[00:18:46.440 --> 00:18:47.460]  去傳福音
[00:18:47.460 --> 00:18:52.580]  我突然看到這個sign的時候,哎呀我真是蠢呀
[00:18:52.840 --> 00:18:57.460]  原來神已經一早準備,塑造,告訴我
[00:18:57.460 --> 00:18:59.500]  你要去囉
[00:18:59.500 --> 00:19:02.060]  要去不同的地方囉
[00:19:02.060 --> 00:19:08.200]  為何你看都看不到,見都見不到,有眼都看不到,不是吧?
[00:19:08.200 --> 00:19:11.020]  有時我們就是這樣
[00:19:11.020 --> 00:19:13.060]  每天都能見到
[00:19:13.060 --> 00:19:16.660]  每天上班我都能見到
[00:19:16.660 --> 00:19:21.000]  每天上班,神就藉著這個sign
[00:19:21.780 --> 00:19:25.360]  sign呀, miracle呀,神蹟呀,告訴我
[00:19:25.360 --> 00:19:26.900]  要去
[00:19:26.900 --> 00:19:28.700]  在
[00:19:28.700 --> 00:19:31.760]  這兩字的經文裏面
[00:19:31.760 --> 00:19:33.560]  其實大家都很熟悉的
[00:19:33.560 --> 00:19:36.120]  我就藉著這兩字經文
[00:19:36.120 --> 00:19:37.660]  跟大家一起分享
[00:19:37.660 --> 00:19:39.960]  塑造這個經歷裏面
[00:19:39.960 --> 00:19:41.240]  我們其實
