
[00:00:00.000 --> 00:00:02.800]  各位聽眾姐妹們晚安
[00:06:31.700 --> 00:06:32.860]  都是一段時間之前了
[00:06:32.860 --> 00:06:35.660]  十幾二十年前了,差不多二十年了
[00:06:35.660 --> 00:06:37.220]  我拍拖的時候我就開始想
[00:06:37.220 --> 00:06:38.900]  這段經文,那時候已經信耶穌了
[00:06:38.900 --> 00:06:41.620]  這段經文講,凡事包容
[00:06:41.620 --> 00:06:44.380]  凡事相信,哇,多好,是吧
[00:06:44.380 --> 00:06:46.300]  然後就相處,帶著這幾句話
[00:06:46.300 --> 00:06:48.380]  凡事包容,凡事相信
[00:06:48.380 --> 00:06:49.540]  凡事盼望,凡事忍耐
[00:06:49.540 --> 00:06:52.420]  我帶著這四句,凡事就去相處了
[00:06:52.420 --> 00:06:55.820]  和當時的女朋友,現在的太太相處
[00:06:55.820 --> 00:06:58.740]  開始沒什麼的,第一個月,多好,是吧
[00:06:58.740 --> 00:07:01.740]  哇,真是好,第一個月就有包容,有相信
[00:07:01.740 --> 00:07:04.180]  接著第二個月,開始慢慢
[00:07:04.180 --> 00:07:07.260]  咦,有些事出現了,有時吵吵架,不同意見
[00:07:07.260 --> 00:07:10.020]  有時生活裡面,大家每天都電話聊
[00:07:10.020 --> 00:07:12.180]  每天都聊很多電話,我一段時間很喜歡說話
[00:07:12.180 --> 00:07:14.420]  很喜歡聊電話,每天都聊一個小時電話以上
[00:07:14.420 --> 00:07:15.900]  有時間中她很忙,或者我忙
[00:07:15.900 --> 00:07:17.260]  聊少了一天電話就想一下
[00:07:17.260 --> 00:07:19.580]  她會不會不再愛我呢,這樣
[00:07:19.580 --> 00:07:21.180]  很快就出現這些念頭
[00:07:21.180 --> 00:07:23.580]  接著就將這些凡事,什麼什麼
[00:07:23.580 --> 00:07:24.980]  就放在對方身上了
[00:07:24.980 --> 00:07:26.500]  你不信我嗎,這樣
[00:07:26.500 --> 00:07:28.260]  我對你最好了,雖然我忙一點
[00:07:28.260 --> 00:07:30.420]  但我不是代表不愛你,這樣
[00:07:30.420 --> 00:07:32.060]  是吧,你對我也有些忍耐
[00:07:32.060 --> 00:07:33.740]  我都盡力了,這樣
[00:07:33.740 --> 00:07:35.820]  我想改好的東西都盡力了,這樣
[00:07:35.820 --> 00:07:38.740]  開始生活的細節,很多東西就會出現
[00:07:38.740 --> 00:07:41.980]  接著拍拖一段時間,過了一段很長的時間
[00:07:41.980 --> 00:07:44.340]  可能都是說十年八載的日子
[00:07:44.340 --> 00:07:45.940]  我又再看回這部聖經
[00:07:45.940 --> 00:07:47.060]  有機會看一下
[00:07:47.060 --> 00:07:50.540]  凡事包容,凡事相信,凡事盼望,凡事忍耐
[00:07:50.540 --> 00:07:51.780]  就變成一些口號了
[00:07:51.780 --> 00:07:54.660]  好,我作為基督徒,我屬事主更加要學習
[00:07:54.660 --> 00:07:56.300]  所以我就努力去忍耐
[00:07:56.300 --> 00:07:58.580]  努力去相信,努力去盼望
[00:07:58.580 --> 00:08:01.460]  有時甚至覺得,做著做著
[00:08:01.460 --> 00:08:03.780]  忍耐下,盼望下,相信下
[00:08:03.780 --> 00:08:05.300]  就忘記了自己在做些什麼
[00:08:05.300 --> 00:08:08.220]  甚至覺得行不行,開始懷疑
[00:08:08.220 --> 00:08:10.220]  接著就開始覺得自己沒力量
[00:08:10.220 --> 00:08:14.100]  接著覺得自己,其實我也是人,我也有限制
[00:08:14.100 --> 00:08:15.860]  我都不行了
[00:08:15.860 --> 00:08:18.900]  所以這段經文就變成一句口號了
[00:08:18.900 --> 00:08:22.380]  變成一句抄寫放在家裡的說話了
[00:08:22.380 --> 00:08:23.980]  我要怎樣怎樣怎樣
[00:08:23.980 --> 00:08:27.060]  接著一路這樣就會繼續生活下去
[00:08:27.060 --> 00:08:28.900]  不知道你看這段經文的時候有什麼感受
[00:08:28.900 --> 00:08:33.020]  我很快就覺得我們可以解釋很多關於愛裡面很多的含義和內容
[00:08:33.020 --> 00:08:37.460]  不過,做出來可能十樣裡面有九樣,甚至九樣半
[00:08:37.460 --> 00:08:39.340]  都是很難的
[00:08:39.340 --> 00:08:41.460]  越生活得久就越難
[00:08:41.460 --> 00:08:43.340]  越相處得久就越難
[00:08:43.340 --> 00:08:46.860]  當你和你身邊的伴侶,或者家人,或者你所愛的人
[00:08:46.860 --> 00:08:49.820]  相處得更久的時候,會更難
[00:08:49.820 --> 00:08:51.100]  所以剛才我開始問的時候
[00:08:51.100 --> 00:08:54.380]  你想起愛的畫面,可能你想起很多年前的日子,不出奇
[00:08:54.380 --> 00:08:57.820]  因為那樣東西很浪漫,很震撼
[00:08:57.820 --> 00:09:02.660]  愛常常讓我們想起一些很浪漫很震撼的東西
[00:09:02.660 --> 00:09:04.460]  有時候我們覺得愛是什麼
[00:09:04.460 --> 00:09:07.980]  愛就是愛,說不出來的
[00:09:07.980 --> 00:09:10.820]  總之愛就是一種感覺
[00:09:10.820 --> 00:09:13.300]  大家覺得愛是一種感覺嗎
[00:09:13.300 --> 00:09:15.300]  有人說愛是一種感覺
[00:09:15.300 --> 00:09:18.820]  所以有一天我發覺我沒有這種感覺,我就不愛了
[00:09:18.820 --> 00:09:21.220]  所以當別人分手的時候,就是我覺得我不再愛你
[00:09:21.220 --> 00:09:22.940]  或者我覺得你不再愛我
[00:09:22.940 --> 00:09:26.180]  總之我覺得不愛,那就不愛,分開
[00:09:26.180 --> 00:09:29.540]  愛很多時候是變成了一種感覺
[00:09:29.540 --> 00:09:31.180]  甚至愛有時候變成了什麼呢
[00:09:31.180 --> 00:09:35.660]  愛有時候變成了一些表達,用行為去表達
[00:09:35.660 --> 00:09:37.500]  用一些描述去表達
[00:09:37.500 --> 00:09:39.940]  譬如中國人很妙的,我經常講
[00:09:39.940 --> 00:09:42.060]  中國人或者香港人講廣東話
[00:09:42.060 --> 00:09:45.580]  愛這個字有多幾個不同層面的意思
[00:09:45.580 --> 00:09:47.140]  不知道你明白我說什麼
[00:09:47.140 --> 00:09:51.100]  我有試過和小朋友玩,我都喜歡和小朋友玩
[00:09:51.100 --> 00:09:52.460]  我喜歡玩小朋友
[00:09:52.460 --> 00:09:55.420]  有時候就拿些糖問他,愛不愛
[00:09:55.420 --> 00:09:57.580]  你有沒有玩過,有沒有和小朋友一起玩
[00:09:57.580 --> 00:09:59.340]  給點東西他,你愛不愛
[00:09:59.340 --> 00:10:01.180]  我記得有一次我和一個小朋友玩
[00:10:01.180 --> 00:10:03.420]  很小的小朋友走過來我身邊
[00:10:03.420 --> 00:10:04.740]  很多人都知道我有很多糖
[00:10:04.740 --> 00:10:07.620]  有時候有些大英姐妹走過來我房間問我有沒有糖吃
[00:10:07.620 --> 00:10:09.900]  我喜歡和小朋友玩就給他一粒糖
[00:10:09.900 --> 00:10:11.900]  給你一粒糖,愛不愛
[00:10:11.900 --> 00:10:13.580]  通常小朋友會怎樣
[00:10:13.580 --> 00:10:15.420]  愛,就拿著一粒
[00:10:15.420 --> 00:10:16.740]  很開心
[00:10:16.740 --> 00:10:18.300]  接著我就再拿另一粒
[00:10:18.300 --> 00:10:20.660]  你愛不愛,還愛不愛
[00:10:20.660 --> 00:10:22.580]  小朋友會怎樣
[00:10:22.580 --> 00:10:23.180]  會怎樣
[00:10:23.180 --> 00:10:25.100]  愛,就左手一粒,右手一粒
[00:10:25.100 --> 00:10:28.140]  很滿足,一百分滿足
[00:10:28.140 --> 00:10:28.860]  接著我會怎樣
[00:10:28.860 --> 00:10:31.340]  我就很喜歡和他玩,我就會再拿另一粒
[00:10:31.340 --> 00:10:33.500]  還愛不愛
[00:10:33.500 --> 00:10:36.300]  好了,如果你是個小朋友你會怎樣
[00:10:36.300 --> 00:10:38.100]  你是個小朋友你會怎樣
[00:10:38.100 --> 00:10:39.220]  這個小朋友就很聰明
[00:10:39.220 --> 00:10:41.140]  第一時間拆開那粒糖,塞進嘴裡
[00:10:41.140 --> 00:10:41.980]  接著拿另一粒
[00:10:41.980 --> 00:10:43.500]  左手一粒,右手一粒,口有一粒
[00:10:43.500 --> 00:10:45.060]  接著和我說,愛
[00:10:45.060 --> 00:10:47.620]  咬著一粒,已經說不出了,愛
[00:10:47.620 --> 00:10:50.900]  好了,你猜接著我會怎樣
[00:10:50.900 --> 00:10:52.620]  我袋里肯定還有另一粒
[00:10:52.620 --> 00:10:53.820]  再拿另一粒糖出來
[00:10:53.820 --> 00:10:56.300]  那你還愛不愛
[00:10:56.300 --> 00:10:59.740]  他會怎樣反應
[00:10:59.740 --> 00:11:02.380]  當時我見到這個小朋友的反應很簡單
[00:11:02.380 --> 00:11:04.580]  第一時間看著我,就開始滴眼淚
[00:11:04.580 --> 00:11:05.940]  接著輕輕向著媽媽說
[00:11:05.940 --> 00:11:08.220]  媽媽,他有人欺負我
[00:11:08.220 --> 00:11:09.060]  因為他愛不下
[00:11:09.060 --> 00:11:11.100]  左手一粒,右手一粒,含著一粒
[00:11:11.100 --> 00:11:12.780]  哭到喊不出聲音
[00:11:12.780 --> 00:11:14.100]  但已經滴著眼淚
[00:11:14.100 --> 00:11:16.700]  因為他很想愛,但是愛不下
[00:11:16.700 --> 00:11:18.100]  我們是不是這樣
[00:11:18.100 --> 00:11:19.300]  廣東話我們說愛
[00:11:19.300 --> 00:11:21.380]  有時說的不是真的愛
[00:11:21.380 --> 00:11:24.460]  有時就是有這樣東西,你愛不愛,愛吧
[00:11:24.460 --> 00:11:27.100]  愛上上有時很快會變成什麼
[00:11:27.100 --> 00:11:28.820]  變成佔有
[00:11:28.820 --> 00:11:31.340]  變成霸住,我愛就是
[00:11:31.340 --> 00:11:33.420]  甚至愛不下,很辛苦
[00:11:33.420 --> 00:11:35.940]  愛成為了佔有就很慘
[00:11:35.940 --> 00:11:37.340]  有沒有聽過那些人怎麼吵架
[00:11:37.340 --> 00:11:38.140]  我很喜歡聽人吵架
[00:11:38.140 --> 00:11:39.940]  我很喜歡在搭地鐵、巴士
[00:11:39.940 --> 00:11:41.180]  有時候情侶很流行吵架
[00:11:41.180 --> 00:11:43.380]  我喜歡側著耳朵聽一下
[00:11:43.380 --> 00:11:45.220]  那些情侶吵架很可愛,經常都是這樣
[00:11:45.220 --> 00:11:47.020]  你都不愛我
[00:11:47.020 --> 00:11:48.740]  有沒有聽過這些吵架
[00:11:48.740 --> 00:11:51.340]  你都沒空理我,你不愛我
[00:11:51.340 --> 00:11:53.700]  你只顧著打遊戲,不理我
[00:11:53.700 --> 00:11:54.980]  可能是這樣
[00:11:54.980 --> 00:11:55.900]  你都不愛我
[00:11:55.900 --> 00:11:58.060]  人家買的公仔,我的啤啤這麼大個紅
[00:11:58.060 --> 00:12:01.060]  你買的那麼少,不行,你不愛我
[00:12:01.060 --> 00:12:03.620]  有時我可能經常以為人家愛就是
[00:12:03.620 --> 00:12:05.300]  愛就是佔有
[00:12:05.300 --> 00:12:07.460]  你把你的時間都給我,你就代表愛我
[00:12:07.460 --> 00:12:09.140]  所以你一天24小時陪著我
[00:12:09.140 --> 00:12:10.460]  每天一個禮拜七天
[00:12:10.460 --> 00:12:12.620]  一年三百五十天在我身邊陪著我
[00:12:12.620 --> 00:12:14.460]  和我一起生活,這就叫做愛
[00:12:14.460 --> 00:12:16.540]  因為我佔有你的時間
[00:12:16.540 --> 00:12:19.460]  當你出糧的時候,把你的錢都給我就叫做愛
[00:12:19.460 --> 00:12:20.460]  是不是
[00:12:20.460 --> 00:12:22.700]  有沒有聽過那些新郎接新娘,玩新娘
[00:12:22.700 --> 00:12:24.140]  經常都讀那些宣言
[00:12:24.140 --> 00:12:26.100]  我出糧就把錢都給你花
[00:12:26.100 --> 00:12:27.220]  我經常很想問那些新郎
[00:12:27.220 --> 00:12:29.860]  是不是真的會這樣,有誰會這樣做
[00:12:29.860 --> 00:12:31.700]  可能有的
[00:12:31.700 --> 00:12:33.460]  我們經常在想愛,可能就是
[00:12:33.460 --> 00:12:35.140]  我愛,就是我愛
[00:12:35.140 --> 00:12:36.580]  這些是我的,我愛
[00:12:36.580 --> 00:12:38.660]  這些不是我的,我不愛
[00:12:38.660 --> 00:12:42.540]  以為佔有,以為擁有,就是愛
[00:12:42.540 --> 00:12:44.180]  我們以為在手上就是愛
[00:12:44.180 --> 00:12:45.940]  以為我愛一個人就把時間都給他
[00:12:45.940 --> 00:12:46.820]  把金錢都給他
[00:12:46.820 --> 00:12:48.020]  把所有東西都給他
[00:12:48.020 --> 00:12:50.580]  把所有東西都給他,就是愛
[00:12:50.580 --> 00:12:53.540]  同樣地我們要求身邊的人把所有東西都給他,就是愛
[00:12:53.540 --> 00:12:54.380]  是不是
[00:12:54.380 --> 00:12:55.660]  結了婚的電影節目可能就是這樣
[00:12:55.660 --> 00:12:57.460]  回家,你這麼忙,整天跪著
[00:12:57.460 --> 00:12:59.460]  上班,整天不陪我吃飯,不陪我逛街
[00:12:59.460 --> 00:13:03.020]  接著去到什麼節日,什麼日子又不見了
[00:13:03.020 --> 00:13:05.300]  就有很多埋怨
[00:13:05.300 --> 00:13:06.980]  《聖經》裡面怎麼說呢
[00:13:06.980 --> 00:13:09.540]  當我們不要只看四節八節
[00:13:09.540 --> 00:13:11.780]  前前後後的經文其實很精彩
[00:13:11.780 --> 00:13:13.380]  《聖經》裡面說的是什麼是愛呢
[00:13:13.380 --> 00:13:16.740]  一開始才說什麼不是
[00:13:16.740 --> 00:13:20.300]  當邵永保羅向著哥倫多教會描述什麼是愛的時候
[00:13:20.300 --> 00:13:22.820]  第一個說的就是什麼是不是
[00:13:22.820 --> 00:13:23.940]  第一節說什麼呢
[00:13:23.940 --> 00:13:28.700]  我若能說人間的方言,甚至天使的語言
[00:13:28.700 --> 00:13:29.540]  沒有了愛
[00:13:29.540 --> 00:13:32.580]  就好像明的羅,響的筆
[00:13:32.580 --> 00:13:34.420]  愛不是什麼呢
[00:13:34.420 --> 00:13:37.380]  愛不是追求能力
[00:13:37.380 --> 00:13:38.220]  這個能力很好的
[00:13:38.220 --> 00:13:41.300]  你想想如果你可以說到人間的方言
[00:13:41.300 --> 00:13:42.980]  哇,所有的言語你都會說
[00:13:42.980 --> 00:13:46.100]  甚至說到天使的話,哇,多厲害
[00:13:46.100 --> 00:13:47.460]  這個是能力
[00:13:47.460 --> 00:13:48.660]  這個人看起來很精彩
[00:13:48.660 --> 00:13:51.340]  這個是技能,很厲害的能力
[00:13:51.340 --> 00:13:53.780]  能力不是愛
[00:13:53.780 --> 00:13:54.660]  變成了什麼呢
[00:13:54.660 --> 00:13:56.820]  《聖經》裡面說變成了明的羅,響的筆是什麼呢
[00:13:56.820 --> 00:13:58.620]  就是一把聲,很吵
[00:13:58.620 --> 00:14:01.740]  甚至當時的文化裡面的宗教禮儀就很流行
[00:14:01.740 --> 00:14:04.260]  打羅打鼓很吵很響
[00:14:04.260 --> 00:14:06.660]  但是那個不是愛
[00:14:06.660 --> 00:14:09.260]  甚至再說有先知講道的能力
[00:14:09.260 --> 00:14:11.020]  明白各樣的奧秘
[00:14:11.020 --> 00:14:12.300]  各樣的知識
[00:14:12.300 --> 00:14:14.300]  齊備的信心
[00:14:14.300 --> 00:14:15.460]  能夠而生
[00:14:15.460 --> 00:14:16.420]  哇,這裡很厲害
[00:14:16.420 --> 00:14:18.780]  說有先知講道的能力
[00:14:18.780 --> 00:14:20.300]  這個我覺得我們經常都求的
[00:14:20.300 --> 00:14:21.740]  甚至我們講道的更加會求
[00:14:21.740 --> 00:14:23.900]  如果講道講到像先知那麼有力量
[00:14:23.900 --> 00:14:25.820]  大家那麼有感染就好了
[00:14:25.820 --> 00:14:27.220]  又明白了所有奧秘
[00:14:27.220 --> 00:14:29.140]  拿起《聖經》說全部明白了
[00:14:29.140 --> 00:14:30.540]  上帝的所有奧秘都明白了
[00:14:30.540 --> 00:14:32.620]  哇,這個人是不是很厲害呢
[00:14:32.620 --> 00:14:34.820]  是不是很厲害呢
[00:14:34.820 --> 00:14:37.940]  但是如果有這些東西
[00:14:37.940 --> 00:14:40.740]  沒有愛都是沒有辦法,沒有意義
[00:14:40.740 --> 00:14:41.780]  甚至各樣的知識
[00:14:41.780 --> 00:14:43.940]  這個知識是對應當時的教會
[00:14:43.940 --> 00:14:45.700]  因為哥倫哥教會很講知識的
[00:14:45.700 --> 00:14:47.500]  因為當時的教會很講
[00:14:47.500 --> 00:14:49.380]  說要用很多學生很多知識
[00:14:49.380 --> 00:14:51.940]  他說這些知識都不是愛
[00:14:51.940 --> 00:14:53.300]  甚至有信心
[00:14:53.300 --> 00:14:54.700]  信心很重要,是不是
[00:14:54.700 --> 00:14:56.340]  基督徒很講信心的
[00:14:56.340 --> 00:14:59.020]  我們經常說信耶穌給我們很有力量
[00:14:59.020 --> 00:14:59.860]  如果我們信得過
[00:14:59.860 --> 00:15:02.060]  上帝可以將大山拿去
[00:15:02.060 --> 00:15:03.940]  小山轉移
[00:15:03.940 --> 00:15:06.180]  信心,而生的信心
[00:15:06.180 --> 00:15:09.660]  如果不是愛都是沒有意思的
[00:15:09.660 --> 00:15:11.300]  接著甚至第三節講很有意思
[00:15:11.300 --> 00:15:14.340]  他說,我若將所有的洲際窮人
[00:15:14.340 --> 00:15:17.700]  由犧牲自己的身體讓人稱贊
[00:15:17.700 --> 00:15:20.940]  誇贊,沒有愛對我都沒有益
