
[00:00:00.000 --> 00:00:03.440]  如果大家能夠回到過去
[00:05:10.160 --> 00:05:12.680]  除非我們好像剛才老人院的故事那樣
[00:05:12.680 --> 00:05:14.120]  那些老人家
[00:05:14.120 --> 00:05:16.480]  連自己的名字都忘記了
[00:05:16.480 --> 00:05:17.720]  除非我們這樣
[00:05:17.720 --> 00:05:21.280]  否則我相信我們不容易忘記
[00:05:21.280 --> 00:05:23.680]  過去發生過特別
[00:05:23.680 --> 00:05:25.600]  是嚴重的錯誤
[00:05:25.600 --> 00:05:27.040]  甚至是罪惡
[00:05:27.040 --> 00:05:28.440]  怎會不記得呢
[00:05:28.440 --> 00:05:31.240]  但是保羅知道很清楚
[00:05:31.240 --> 00:05:32.880]  他所做過的錯事
[00:05:32.880 --> 00:05:34.240]  他所犯過的罪
[00:05:34.240 --> 00:05:37.080]  在神面前他已經認罪悔改
[00:05:37.080 --> 00:05:40.720]  神也都是赦免潔淨
[00:05:40.720 --> 00:05:42.320]  沒錯
[00:05:42.320 --> 00:05:46.080]  保羅記得很清楚他曾經做過的事情
[00:05:46.080 --> 00:05:47.120]  不過
[00:05:47.120 --> 00:05:48.240]  他所犯過的罪
[00:05:48.240 --> 00:05:49.760]  所犯過的過錯
[00:05:49.760 --> 00:05:51.560]  從來在他今天的生活裡面
[00:05:51.560 --> 00:05:54.520]  沒有任何的影響
[00:05:54.520 --> 00:05:55.560]  沒有限制到
[00:05:55.560 --> 00:05:57.040]  沒有影響到他今天的生活
[00:05:57.040 --> 00:05:58.680]  相反來說
[00:05:58.680 --> 00:06:02.240]  他過去做過不好的事情
[00:06:02.240 --> 00:06:04.680]  反而不斷地提醒他
[00:06:04.680 --> 00:06:07.160]  他是不配的
[00:06:07.160 --> 00:06:08.600]  在神面前他是不配的
[00:06:08.600 --> 00:06:10.800]  但是更加凸顯了神
[00:06:10.800 --> 00:06:14.520]  在他身上的憐憫與恩典
[00:06:14.520 --> 00:06:16.000]  所以保羅是這樣說
[00:06:16.000 --> 00:06:17.760]  他在《提摩太前書》這樣說
[00:06:17.760 --> 00:06:19.080]  我從前是怎樣的
[00:06:19.080 --> 00:06:20.720]  我從前是褻瀆神的
[00:06:20.720 --> 00:06:21.800]  是逼迫人的
[00:06:21.800 --> 00:06:23.240]  是武萬人的
[00:06:23.240 --> 00:06:26.160]  但是我忘了憐憫
[00:06:26.160 --> 00:06:29.240]  是因為耶穌基督要在我這個罪魁身上
[00:06:29.240 --> 00:06:32.440]  顯明他一切的忍耐
[00:06:32.440 --> 00:06:38.040]  給後來信他永生的人作榜樣
[00:06:38.040 --> 00:06:39.200]  在《幾字的幾文》裡面
[00:06:39.200 --> 00:06:40.360]  我們看得很清楚
[00:06:40.360 --> 00:06:42.200]  保羅很清楚
[00:06:42.200 --> 00:06:44.800]  他過去犯的錯是多麼的嚴重
[00:06:44.800 --> 00:06:45.720]  但是同一時間
[00:06:45.720 --> 00:06:49.080]  他在神面前所領受的寬恕
[00:06:49.080 --> 00:06:52.000]  是很大的一個寬恕
[00:06:52.000 --> 00:06:53.680]  這個認知
[00:06:53.680 --> 00:06:57.000]  讓他產生對神無比的愛和感恩
[00:06:57.000 --> 00:07:01.080]  也讓他因此而變得相當謙卑
[00:07:01.080 --> 00:07:03.720]  不僅如此
[00:07:03.720 --> 00:07:05.400]  如果我們看第十六節的時候
[00:07:05.400 --> 00:07:06.680]  十六節更加告訴我們
[00:07:06.680 --> 00:07:09.400]  保羅相信神的憐憫臨到他
[00:07:09.400 --> 00:07:10.480]  賜給他
[00:07:10.480 --> 00:07:11.480]  更加是怎樣
[00:07:11.480 --> 00:07:17.800]  更加彰顯了神對罪人的忍耐
[00:07:17.800 --> 00:07:23.040]  以致他可以為其他去尋道的人
[00:07:23.040 --> 00:07:25.560]  成為一個榜樣
[00:07:25.560 --> 00:07:26.400]  不是學什麼
[00:07:26.400 --> 00:07:29.360]  不是學以前的過錯
[00:07:29.360 --> 00:07:31.880]  而是從他身上學到
[00:07:31.880 --> 00:07:35.280]  從一個靠自己能力
[00:07:35.280 --> 00:07:37.400]  清義的道路
[00:07:37.400 --> 00:07:42.000]  變成一個憑耶穌基督的信心
[00:07:42.000 --> 00:07:45.600]  而獲得神寬恕的一個轉變
[00:07:45.600 --> 00:07:46.600]  所以是這樣的原因
[00:07:46.600 --> 00:07:49.000]  我相信保羅不僅一次
[00:07:49.000 --> 00:07:50.960]  跟當時的門徒這樣說
[00:07:50.960 --> 00:07:53.000]  你們要效法我
[00:07:53.000 --> 00:07:54.080]  你們要效法我
[00:07:54.080 --> 00:07:55.040]  你們要效法我
[00:07:55.040 --> 00:07:56.160]  不止一次這樣說
[00:07:56.160 --> 00:07:57.640]  對保羅來說
[00:07:57.640 --> 00:07:59.920]  他很清楚認定
[00:07:59.920 --> 00:08:01.080]  他從前怎樣
[00:08:01.080 --> 00:08:04.800]  從前把信徒從神裡面帶走
[00:08:04.800 --> 00:08:06.160]  離開神
[00:08:06.160 --> 00:08:08.880]  然後鎖他們在監獄
[00:08:08.880 --> 00:08:10.120]  所以到今天
[00:08:10.120 --> 00:08:14.040]  他成為在基督裡面一個新造的人的時候
[00:08:14.040 --> 00:08:15.720]  他認定很清楚
[00:08:15.720 --> 00:08:17.280]  是神給他的使命
[00:08:17.280 --> 00:08:19.960]  要將一些離開了神的人
[00:08:19.960 --> 00:08:22.800]  將他帶回到神的身邊
[00:08:22.800 --> 00:08:24.760]  得著神的恩典
[00:08:24.760 --> 00:08:26.040]  他指清得很清楚
[00:08:26.040 --> 00:08:28.040]  他是一個完美的榜樣
[00:08:28.040 --> 00:08:30.320]  什麼榜樣呢?
[00:08:30.320 --> 00:08:35.040]  罪人是需要神的憐憫
[00:08:35.040 --> 00:08:37.480]  所以
[00:08:37.480 --> 00:08:39.520]  對於保羅來說
[00:08:39.520 --> 00:08:47.400]  成為罪人的一個榜樣
[00:08:47.400 --> 00:08:49.800]  也是成為一個路標
[00:08:49.800 --> 00:08:51.960]  將不信的人
[00:08:51.960 --> 00:08:53.200]  沉淪的人
[00:08:53.200 --> 00:08:55.520]  引向耶穌基督的道路上面
[00:08:55.520 --> 00:08:57.480]  這就是保羅認定得很清楚
[00:08:57.480 --> 00:09:00.000]  他在神面前所領受的使命
[00:09:00.000 --> 00:09:01.840]  而這個使命
[00:09:01.840 --> 00:09:04.760]  就成為他整個人生的一個動力
[00:09:04.760 --> 00:09:05.480]  動力是什麼?
[00:09:05.480 --> 00:09:07.360]  動力就是無論遇到什麼困難
[00:09:07.360 --> 00:09:08.640]  無論環境如何
[00:09:08.640 --> 00:09:10.320]  遭遇如何
[00:09:10.320 --> 00:09:12.440]  仍然的持守他的信仰
[00:09:12.440 --> 00:09:15.880]  仍然的履行神給他的使命
[00:09:15.880 --> 00:09:17.400]  丁子梅
[00:09:17.400 --> 00:09:19.360]  每一個信徒
[00:09:19.360 --> 00:09:20.400]  正如我都很清楚
[00:09:20.400 --> 00:09:23.920]  我們在神裡面都領受使命的
[00:09:23.920 --> 00:09:26.200]  這個也是保羅這裡所說的
[00:09:26.200 --> 00:09:29.680]  向著標竿直跑
[00:09:29.680 --> 00:09:33.360]  如果人沒有了這個目標的時候
[00:09:33.360 --> 00:09:33.840]  很清楚
[00:09:33.840 --> 00:09:35.520]  沒有目標就沒有方向
[00:09:35.520 --> 00:09:36.400]  沒有方向的時候
[00:09:36.400 --> 00:09:38.920]  我們很難有前進的動力
[00:09:38.920 --> 00:09:40.640]  也不覺得我們努力來做什麼
[00:09:40.640 --> 00:09:42.240]  有什麼意義呢?
[00:09:42.240 --> 00:09:44.920]  什麼意思?
[00:09:44.920 --> 00:09:46.040]  有一次
[00:09:46.040 --> 00:09:50.440]  一個對下屬很嚴厲要求的獨裁者
[00:09:50.440 --> 00:09:51.840]  他要去一個地方
[00:09:51.840 --> 00:09:53.160]  很趕時間
[00:09:53.160 --> 00:09:55.480]  就立刻跳上他的車子
[00:09:55.480 --> 00:09:59.960]  他的作風就是要求下屬不要問太多問題
[00:09:59.960 --> 00:10:01.080]  我叫你做什麼你做什麼
[00:10:01.080 --> 00:10:02.560]  那種上司
[00:10:02.560 --> 00:10:04.120]  一上車就跟司機說
[00:10:04.120 --> 00:10:04.800]  我很趕時間
[00:10:04.800 --> 00:10:06.680]  麻煩你踩行李去
[00:10:06.680 --> 00:10:08.320]  司機當然不敢抬問
[00:10:08.320 --> 00:10:10.200]  一腳踩行李
[00:10:10.200 --> 00:10:11.880]  飛了去
[00:10:11.880 --> 00:10:14.640]  走著走著那個獨裁者就問
[00:10:14.640 --> 00:10:16.440]  為什麼腦袋好像不太像樣呢?
[00:10:16.440 --> 00:10:17.320]  就問司機
[00:10:17.320 --> 00:10:19.320]  你知道我去哪裡嗎?
[00:10:19.320 --> 00:10:20.080]  司機說
[00:10:20.080 --> 00:10:20.760]  我不知道去哪裡
[00:10:20.760 --> 00:10:21.280]  我們都沒有說
[00:10:21.280 --> 00:10:23.080]  不過我聽了你的指示
[00:10:23.080 --> 00:10:24.120]  踩行李
[00:10:24.120 --> 00:10:26.920]  用最高速度在走
[00:10:26.920 --> 00:10:28.360]  很簡單的故事
[00:10:28.360 --> 00:10:31.000]  但是告訴我們很重要的事實
[00:10:31.000 --> 00:10:32.960]  很多時候人生都是這樣
[00:10:32.960 --> 00:10:34.120]  人生就是
[00:10:34.120 --> 00:10:36.920]  其實不在乎我們如何努力
[00:10:36.920 --> 00:10:41.120]  也不太在乎我們的努力是否一定成功
[00:10:41.120 --> 00:10:42.560]  反而重要的是什麼?
[00:10:42.560 --> 00:10:45.520]  重要的是我們所努力的
[00:10:45.520 --> 00:10:50.360]  是否向著正確的方向而努力
[00:10:50.360 --> 00:10:53.160]  要踏入正確的方向
[00:10:53.160 --> 00:10:55.520]  我們必須要第一樣知道的就是
[00:10:55.520 --> 00:10:57.120]  我們要去哪裡
[00:10:57.120 --> 00:10:59.360]  我們的目標是什麼?
[00:10:59.360 --> 00:11:01.280]  大家知不知道你的目標是什麼?
[00:11:01.280 --> 00:11:03.800]  大家知不知道你們現在去哪裡?
[00:11:03.800 --> 00:11:04.360]  如果你是牧師
[00:11:04.360 --> 00:11:06.880]  我當然知道我的目標是什麼
[00:11:06.880 --> 00:11:08.400]  如果你知道的話
[00:11:08.400 --> 00:11:11.040]  那下一個問題你要問自己的就是
[00:11:11.040 --> 00:11:13.840]  我這個所定的人生目標
[00:11:13.840 --> 00:11:15.640]  是單是為了自己
[00:11:15.640 --> 00:11:19.800]  還是都是為了神呢?
[00:11:19.800 --> 00:11:20.880]  在這裡
[00:11:20.880 --> 00:11:23.800]  保羅經文提出了
[00:11:23.800 --> 00:11:27.120]  當時一些人
[00:11:27.120 --> 00:11:30.200]  他定了他們的人生目標
[00:11:30.200 --> 00:11:31.920]  完全地上的事情
[00:11:31.920 --> 00:11:33.880]  而不是天上的事情
[00:11:33.880 --> 00:11:35.080]  保羅說
[00:11:35.080 --> 00:11:36.760]  當時有一班人
[00:11:36.760 --> 00:11:38.040]  他們的神
[00:11:38.040 --> 00:11:40.040]  就是自己的土褔
[00:11:40.040 --> 00:11:44.240]  專門以地上的事為念
[00:11:44.240 --> 00:11:48.320]  以自己的土褔為神
[00:11:48.320 --> 00:11:50.200]  或者他在這裡
[00:11:50.200 --> 00:11:54.000]  真的在說一些對食物看得很重的人
[00:11:54.000 --> 00:11:55.600]  我們也經常看到
[00:11:55.600 --> 00:12:00.760]  有些人真的對飲食食物看得很重
[00:12:00.760 --> 00:12:03.920]  我記得有一個很久以前
[00:12:03.920 --> 00:12:07.000]  一個很老的牧師曾經有這樣的分享
[00:12:07.000 --> 00:12:12.160]  他說在中國改革開放之後
[00:12:12.160 --> 00:12:14.880]  因為有一段很長的時間
[00:12:14.880 --> 00:12:16.960]  西方的宣教士不可以去中國
[00:12:16.960 --> 00:12:18.040]  但是開放之後
[00:12:18.040 --> 00:12:20.360]  那些西方的宣教士開始回中國
[00:12:20.360 --> 00:12:28.080]  這個老的牧師就跟那些西方來的宣教士有交往
[00:12:28.080 --> 00:12:30.960]  就去接洽他們
[00:12:30.960 --> 00:12:32.840]  西方的宣教士就跟他說
[00:12:32.840 --> 00:12:34.880]  有一件事我真的很不明白
[00:12:34.880 --> 00:12:35.960]  很不明白
[00:12:35.960 --> 00:12:37.760]  為什麼每次見到你們中國人
[00:12:37.760 --> 00:12:39.520]  中國人都會問一件事
[00:12:39.520 --> 00:12:40.720]  大家知道嗎?
[00:12:40.720 --> 00:12:43.800]  你吃飯了嗎?
[00:12:43.800 --> 00:12:45.800]  他說我吃了飯了嗎?
[00:12:45.800 --> 00:12:46.720]  為什麼這麼重要
[00:12:46.720 --> 00:12:49.600]  每次見到中國人都會問我同樣的問題
[00:12:49.600 --> 00:12:52.240]  漸漸我覺得很納悶
[00:12:52.240 --> 00:12:53.680]  為什麼?
[00:12:53.680 --> 00:12:55.440]  這位老傳導說
[00:12:55.440 --> 00:12:57.720]  他們根本不明白中國的文化
[00:12:57.720 --> 00:13:01.680]  中國有一段很長的時間
[00:13:01.680 --> 00:13:03.760]  不是每餐都可以吃的
[00:13:03.760 --> 00:13:06.080]  吃完一餐之後下一餐還是沒得吃的
[00:13:06.080 --> 00:13:07.840]  所以對一個很整頓
[00:13:07.840 --> 00:13:09.960]  一段很長時間的人來說
[00:13:09.960 --> 00:13:12.920]  吃得飽是很重要的
[00:13:12.920 --> 00:13:17.520]  而事實上你都告訴我
[00:13:17.520 --> 00:13:18.920]  食物
[00:13:18.920 --> 00:13:20.960]  我們醫好我們的肚子的需要
[00:13:20.960 --> 00:13:22.720]  很多時候這個人生基本的東西
[00:13:22.720 --> 00:13:23.400]  很重要的
[00:13:23.400 --> 00:13:25.080]  很機要的
[00:13:25.080 --> 00:13:25.960]  不過
[00:13:25.960 --> 00:13:29.840]  我相信寶萊這裡不是單單說食物的重不重要
[00:13:29.840 --> 00:13:32.320]  而是說一個更大的問題就是
[00:13:32.320 --> 00:13:36.440]  很多時候我們錯誤地將身體的需要
[00:13:36.440 --> 00:13:39.360]  看得重要過我們屬靈的需要
[00:13:39.360 --> 00:13:41.360]  就好像寶萊這裡所說的
[00:13:41.360 --> 00:13:44.320]  以自己的土腹為神
[00:13:44.320 --> 00:13:48.560]  專是以地上的事為念
[00:13:48.560 --> 00:13:49.400]  意思是什麼?
[00:13:49.400 --> 00:13:52.480]  就是說我們將我們整個人生最重要的事情
[00:13:52.480 --> 00:13:53.600]  放在食物上面
[00:13:53.600 --> 00:13:56.680]  放在我們肉身的需要上面
[00:13:56.680 --> 00:14:02.920]  對這個屬靈的事情完全的不知不覺
[00:14:02.920 --> 00:14:05.880]  沒有任何的期望與要求
[00:14:05.880 --> 00:14:08.760]  不過話雖如此
[00:14:08.760 --> 00:14:12.200]  寶萊或者整個聖經
[00:14:12.200 --> 00:14:17.800]  從來沒有否認到物質需要的重要
[00:14:17.800 --> 00:14:22.280]  有些是人生生存必需要的
[00:14:22.280 --> 00:14:25.680]  食物、水、空氣這些都是需要的
[00:14:25.680 --> 00:14:28.600]  也是因為這樣的原因
[00:14:28.600 --> 00:14:31.000]  所以你記不記得在耶路撒冷有一個很大的需要
[00:14:31.000 --> 00:14:32.200]  曾經有一個饑荒
[00:14:32.200 --> 00:14:34.280]  很大的需要是怎樣的?
[00:14:34.280 --> 00:14:37.880]  耶路撒冷的信徒需要外面教會的人
[00:14:37.880 --> 00:14:39.600]  來做支援
[00:14:39.600 --> 00:14:41.840]  所以聖經裡面有一個事蹟就是
[00:14:41.840 --> 00:14:43.520]  當時在耶路撒冷以外
[00:14:43.520 --> 00:14:47.240]  很多沒有受饑荒所影響的信徒
[00:14:47.240 --> 00:14:47.920]  他們就怎樣呢?
[00:14:47.920 --> 00:14:49.440]  籌集很多的錢
[00:14:49.440 --> 00:14:52.560]  派寶萊把錢送到耶路撒冷那裡
[00:14:52.560 --> 00:14:57.240]  來幫那些有需要的信徒
[00:14:57.240 --> 00:14:59.960]  身體的需要是重要的
[00:14:59.960 --> 00:15:02.960]  所以如果你看回早期的教會
[00:15:02.960 --> 00:15:04.560]  早期的教會不是只有講的
[00:15:04.560 --> 00:15:06.320]  我為你們祈禱
[00:15:06.320 --> 00:15:08.440]  求神要保守你們
[00:15:08.440 --> 00:15:09.120]  沒有的
[00:15:09.120 --> 00:15:14.560]  他們真的用行動去幫助有需要的信徒
[00:15:14.560 --> 00:15:16.040]  所以身體的需要是重要的
[00:15:16.040 --> 00:15:17.080]  但是不要忘記
[00:15:17.080 --> 00:15:18.440]  在身體的需要以外
[00:15:18.440 --> 00:15:22.000]  我們也有我們靈魂的需要
[00:15:22.000 --> 00:15:25.080]  除了我們將食物送到我們的口
[00:15:25.080 --> 00:15:27.520]  讓我們的土福得著滿足之外
[00:15:27.520 --> 00:15:31.200]  我們也需要神的話語
[00:15:31.200 --> 00:15:33.960]  來滿足我們靈魂的需要
[00:15:33.960 --> 00:15:35.320]  主祕書自己也這麼說的
[00:15:35.320 --> 00:15:41.000]  它說人活著不是單靠食物
[00:15:41.000 --> 00:15:42.200]  為什麼不動了?
[00:15:42.200 --> 00:15:47.520]  沒電了
[00:15:47.520 --> 00:15:51.160]  人活著
[00:15:51.160 --> 00:15:52.320]  反過來
[00:15:52.320 --> 00:15:55.200]  人活著不是單靠食物
[00:15:55.200 --> 00:15:59.080]  也是要靠神口裡所出的一切話
[00:15:59.080 --> 00:16:01.800]  當我們明白了這個真理的時候
[00:16:01.800 --> 00:16:03.880]  而我們又能夠真的
[00:16:03.880 --> 00:16:07.320]  不只是為了食物而生活的時候
[00:16:07.320 --> 00:16:09.560]  我們就需要一個生命的方向
[00:16:09.560 --> 00:16:10.840]  而這個生命的方向
[00:16:10.840 --> 00:16:13.320]  是需要配合神的呼召
[00:16:13.320 --> 00:16:16.400]  我們也需要一個生命的目標
[00:16:16.400 --> 00:16:19.320]  這個目標也是跟聖經的教導一致的
[00:16:19.320 --> 00:16:21.880]  我們更加需要從神而來
[00:16:21.880 --> 00:16:25.840]  一個在世使命
[00:16:25.840 --> 00:16:29.560]  保羅很清楚在世上的使命是什麼
[00:16:29.560 --> 00:16:31.240]  當他知道了之後
[00:16:31.240 --> 00:16:35.080]  他將他整個人生投放在這個使命裡面
[00:16:35.080 --> 00:16:38.640]  大家知不知道從神而來的使命是什麼?
[00:16:38.640 --> 00:16:39.640]  簡單的問
[00:16:39.640 --> 00:16:43.240]  你知不知道神要你在此時此刻
[00:16:43.240 --> 00:16:46.640]  此地要做些什麼?
[00:16:46.640 --> 00:16:48.640]  如果你不知道的話
[00:16:48.640 --> 00:16:50.920]  那怎麼辦?
[00:16:50.920 --> 00:16:51.920]  求問神
[00:16:51.920 --> 00:16:53.280]  神會讓你知道
[00:16:53.280 --> 00:16:55.400]  祂想你做些什麼
[00:16:55.400 --> 00:16:57.360]  如果你說我知道
[00:16:57.360 --> 00:16:59.560]  那就全心全意去做
[00:16:59.560 --> 00:17:01.680]  千萬不要回頭看
[00:17:01.680 --> 00:17:04.480]  無論你過去有如何慘痛的經歷
[00:17:04.480 --> 00:17:07.840]  或者你過去有如何光輝的日子
[00:17:07.840 --> 00:17:09.160]  都不要回頭看
[00:17:09.160 --> 00:17:14.160]  讓你的過去也是去捆綁著你今天的自己
[00:17:14.160 --> 00:17:15.920]  在1954年的時候
[00:17:15.920 --> 00:17:17.080]  5月份
[00:17:17.080 --> 00:17:19.560]  一個英國的運動員
[00:17:19.560 --> 00:17:22.560]  Roger Bannister
[00:17:22.560 --> 00:17:28.120]  他在一里的賽跑上破紀錄
[00:17:28.120 --> 00:17:29.120]  很厲害
[00:17:29.120 --> 00:17:31.400]  誰知兩個月之後
[00:17:31.400 --> 00:17:34.760]  澳洲的一個選手叫John Landy
[00:17:34.760 --> 00:17:40.080]  他也破了之前英國的運動員的紀錄
[00:17:40.080 --> 00:17:42.720]  兩個人可以破了紀錄
[00:17:42.720 --> 00:17:45.280]  而更加令到當時人興奮的是
[00:17:45.280 --> 00:17:46.120]  在幾個月之後
[00:17:46.120 --> 00:17:48.720]  在溫哥華會舉行一個國際的盛事
[00:17:48.720 --> 00:17:49.480]  國際的賽事
[00:17:49.480 --> 00:17:52.560]  這兩個剛剛破完世界紀錄的運動員
[00:17:52.560 --> 00:17:55.360]  就會同一個地方去比賽
[00:17:55.360 --> 00:17:59.960]  當時人們說這是一個世紀之跑
[00:17:59.960 --> 00:18:01.960]  很多人來到關注
[00:18:01.960 --> 00:18:02.640]  好了
[00:18:02.640 --> 00:18:05.680]  暢順的是兩個人一路跑
[00:18:05.680 --> 00:18:08.800]  這個John Landy是澳洲的選手
[00:18:08.800 --> 00:18:10.160]  一路領先
[00:18:10.160 --> 00:18:11.160]  跑跑跑跑
[00:18:11.160 --> 00:18:13.240]  跑到最後的彎
[00:18:13.240 --> 00:18:15.320]  入直路
[00:18:15.320 --> 00:18:17.520]  來到衝刺的時候
[00:18:17.520 --> 00:18:19.120]  John Landy說
[00:18:19.120 --> 00:18:21.880]  為什麼一路跑
[00:18:21.880 --> 00:18:24.160]  英國選手怎麼不見了
[00:18:24.160 --> 00:18:25.160]  去了哪裡
