
[00:00:00.000 --> 00:00:02.000]  各位大英千萬平安
[00:06:09.000 --> 00:06:10.000]  主啊主啊
[00:06:10.000 --> 00:06:13.000]  我們不是奉你的名去傳道嗎
[00:06:13.000 --> 00:06:15.000]  是奉主的名去到處傳呼音
[00:06:15.000 --> 00:06:17.000]  奉你的名去趕鬼
[00:06:17.000 --> 00:06:19.000]  現在比較少人去趕鬼
[00:06:19.000 --> 00:06:21.000]  但是在一些偏遠地方
[00:06:21.000 --> 00:06:23.000]  真是要趕鬼的
[00:06:23.000 --> 00:06:26.000]  奉你的名去做很多的義能
[00:06:26.000 --> 00:06:27.000]  耶穌說
[00:06:27.000 --> 00:06:30.000]  我就明明地告訴他們說
[00:06:30.000 --> 00:06:32.000]  我從來不認識你們
[00:06:32.000 --> 00:06:35.000]  你們這些作惡的人離開我去吧
[00:06:35.000 --> 00:06:39.000]  這個很嚴厲的警告
[00:06:39.000 --> 00:06:40.000]  弟兄姊妹
[00:06:40.000 --> 00:06:42.000]  很嚴厲的警告
[00:06:42.000 --> 00:06:45.000]  這個人他叫主啊主啊
[00:06:45.000 --> 00:06:47.000]  應該是基督徒吧
[00:06:47.000 --> 00:06:48.000]  是基督徒
[00:06:48.000 --> 00:06:51.000]  他如果不會叫耶穌是主的
[00:06:51.000 --> 00:06:53.000]  最低限度他自己都認為
[00:06:53.000 --> 00:06:55.000]  自己是基督徒
[00:06:55.000 --> 00:06:57.000]  有些人一生以為自己是基督徒
[00:06:57.000 --> 00:06:58.000]  到最後
[00:06:58.000 --> 00:07:00.000]  好像耶穌說不認識你
[00:07:00.000 --> 00:07:04.000]  這真是大悲劇
[00:07:04.000 --> 00:07:06.000]  可以說是很荒謬的事
[00:07:06.000 --> 00:07:09.000]  但是這是耶穌說的
[00:07:09.000 --> 00:07:13.000]  還要不單止稱耶穌為主
[00:07:13.000 --> 00:07:14.000]  他還要說
[00:07:14.000 --> 00:07:17.000]  我奉主的名去做這件事
[00:07:17.000 --> 00:07:18.000]  去傳道
[00:07:18.000 --> 00:07:21.000]  但是甚至帶了很多人信主都不聽
[00:07:21.000 --> 00:07:23.000]  而且去趕鬼等等
[00:07:23.000 --> 00:07:25.000]  主說我不認識你
[00:07:25.000 --> 00:07:27.000]  為什麼會有這樣的事發生呢
[00:07:27.000 --> 00:07:31.000]  原因就是耶穌沒有叫他去做
[00:07:31.000 --> 00:07:33.000]  他自己覺得
[00:07:33.000 --> 00:07:35.000]  自己的意思去做
[00:07:35.000 --> 00:07:36.000]  耶穌根本沒有派他去做
[00:07:36.000 --> 00:07:38.000]  沒有呼召他去做
[00:07:38.000 --> 00:07:39.000]  傳道去趕鬼
[00:07:39.000 --> 00:07:41.000]  所以耶穌說不認識他們
[00:07:41.000 --> 00:07:43.000]  意思就是不認識他的
[00:07:43.000 --> 00:07:47.000]  他的侍奉他的工作等等
[00:07:47.000 --> 00:07:51.000]  我們或者都會聽到有一個這樣的說法
[00:07:51.000 --> 00:07:54.000]  我們要為主做大事
[00:07:54.000 --> 00:07:56.000]  有些人說今天的邪惡世界
[00:07:56.000 --> 00:07:59.000]  我們要為主贏得這個世界
[00:07:59.000 --> 00:08:01.000]  很大的決心
[00:08:01.000 --> 00:08:03.000]  這個指向是很好的
[00:08:03.000 --> 00:08:04.000]  真的很好的
[00:08:04.000 --> 00:08:06.000]  不過如果你想深一層
[00:08:06.000 --> 00:08:08.000]  這句話的意思
[00:08:08.000 --> 00:08:10.000]  你去為主做
[00:08:10.000 --> 00:08:13.000]  你以為主真的要靠我們去做嗎
[00:08:13.000 --> 00:08:17.000]  主需要我們幫助他去做這些事嗎
[00:08:17.000 --> 00:08:23.000]  其實上帝是一位全能的上帝
[00:08:23.000 --> 00:08:27.000]  其實上帝是不需要任何條件
[00:08:27.000 --> 00:08:29.000]  來完成他的計劃
[00:08:29.000 --> 00:08:32.000]  你想想上帝在創造世界之前
[00:08:32.000 --> 00:08:34.000]  有沒有哪個人幫過他
[00:08:34.000 --> 00:08:35.000]  沒有
[00:08:35.000 --> 00:08:38.000]  有沒有什麼特別的條件
[00:08:38.000 --> 00:08:39.000]  沒有
[00:08:39.000 --> 00:08:40.000]  這些條件包括人
[00:08:40.000 --> 00:08:42.000]  包括物質條件等等
[00:08:42.000 --> 00:08:43.000]  沒有
[00:08:43.000 --> 00:08:45.000]  上帝是從無變有說的
[00:08:45.000 --> 00:08:48.000]  完全是上帝說有就有
[00:08:48.000 --> 00:08:49.000]  說立就立
[00:08:49.000 --> 00:08:52.000]  如果是這樣的話
[00:08:52.000 --> 00:08:54.000]  他要完成的事情
[00:08:54.000 --> 00:08:56.000]  他需要你和我嗎
[00:08:56.000 --> 00:08:58.000]  其實真的不需要
[00:08:58.000 --> 00:09:00.000]  如果他真的要做
[00:09:00.000 --> 00:09:02.000]  他不需要我們
[00:09:02.000 --> 00:09:05.000]  以上阿仙姿還說
[00:09:05.000 --> 00:09:07.000]  誰曾測度耶和華的心
[00:09:07.000 --> 00:09:09.000]  或作他的謀事
[00:09:09.000 --> 00:09:10.000]  指教他
[00:09:10.000 --> 00:09:12.000]  上帝要行他的事
[00:09:12.000 --> 00:09:13.000]  沒有人指教
[00:09:13.000 --> 00:09:15.000]  他不需要和你商量的
[00:09:15.000 --> 00:09:17.000]  但是
[00:09:17.000 --> 00:09:18.000]  但是
[00:09:18.000 --> 00:09:21.000]  我們也都清清楚楚知道
[00:09:21.000 --> 00:09:24.000]  上帝的確是呼召了一些人
[00:09:24.000 --> 00:09:25.000]  我們怎麼看呢
[00:09:25.000 --> 00:09:27.000]  原來上帝呼召人
[00:09:27.000 --> 00:09:29.000]  去他的計劃當中
[00:09:29.000 --> 00:09:30.000]  不是為了那件事
[00:09:30.000 --> 00:09:32.000]  是為了那個人
[00:09:32.000 --> 00:09:35.000]  上帝為了這個人
[00:09:35.000 --> 00:09:37.000]  是給他有機會
[00:09:37.000 --> 00:09:39.000]  參與在上帝的事工上
[00:09:39.000 --> 00:09:41.000]  上帝的計劃上
[00:09:41.000 --> 00:09:42.000]  是為了這個人
[00:09:42.000 --> 00:09:43.000]  為什麼
[00:09:43.000 --> 00:09:46.000]  當我們按照上帝的心意
[00:09:46.000 --> 00:09:48.000]  就是剛才
[00:09:48.000 --> 00:09:50.000]  唯獨遵行上帝旨意的人
[00:09:50.000 --> 00:09:52.000]  按照他的心意去做的時候
[00:09:52.000 --> 00:09:54.000]  在這個過程
[00:09:54.000 --> 00:09:57.000]  我們會認識上帝更深
[00:09:57.000 --> 00:09:59.000]  同時亦都認識自己
[00:09:59.000 --> 00:10:01.000]  我們很不認識自己的
[00:10:01.000 --> 00:10:03.000]  你不要以為自己很認識自己
[00:10:03.000 --> 00:10:05.000]  我們就是透過這樣
[00:10:05.000 --> 00:10:07.000]  與上帝同工來認識的
[00:10:07.000 --> 00:10:09.000]  所以呢
[00:10:09.000 --> 00:10:11.000]  上帝呼召人是一個恩典
[00:10:11.000 --> 00:10:15.000]  他給我們有機會去服侍他
[00:10:15.000 --> 00:10:16.000]  不是靠我們
[00:10:16.000 --> 00:10:18.000]  要想清楚這件事
[00:10:18.000 --> 00:10:20.000]  那你說了這麼久
[00:10:20.000 --> 00:10:22.000]  什麼叫做服侍呢
[00:10:22.000 --> 00:10:24.000]  呼召呢
[00:10:24.000 --> 00:10:27.000]  呼召呢
[00:10:27.000 --> 00:10:28.000]  呼召的意思
[00:10:28.000 --> 00:10:30.000]  呼召這個字
[00:10:30.000 --> 00:10:31.000]  本身就是
[00:10:31.000 --> 00:10:32.000]  其實這個字
[00:10:32.000 --> 00:10:34.000]  本身是一個普通用字
[00:10:34.000 --> 00:10:36.000]  呼叫叫你這樣來
[00:10:36.000 --> 00:10:38.000]  什麼叫你這樣來
[00:10:38.000 --> 00:10:40.000]  但是當這個呼召這個字
[00:10:40.000 --> 00:10:43.000]  用在聖經裡面
[00:10:43.000 --> 00:10:45.000]  新舊的聖經都有用到
[00:10:45.000 --> 00:10:46.000]  用在聖經裡面
[00:10:46.000 --> 00:10:48.000]  它有一個特殊意義
[00:10:48.000 --> 00:10:50.000]  就是說上帝向人
[00:10:50.000 --> 00:10:51.000]  有一種特殊的說話
[00:10:51.000 --> 00:10:53.000]  這個呼召
[00:10:53.000 --> 00:10:56.000]  這個呼召呢
[00:10:56.000 --> 00:10:58.000]  在一些特殊的情況下
[00:10:58.000 --> 00:11:01.000]  這種呼召是聽得見的
[00:11:01.000 --> 00:11:03.000]  看得到的
[00:11:03.000 --> 00:11:07.000]  上帝呼召好像薩姆爾那樣
[00:11:07.000 --> 00:11:09.000]  薩姆爾還是童子的時候
[00:11:09.000 --> 00:11:11.000]  小孩子的時候
[00:11:11.000 --> 00:11:12.000]  睡得好
[00:11:12.000 --> 00:11:14.000]  你知道小孩子睡覺很軟的
[00:11:14.000 --> 00:11:17.000]  上帝就會說 薩姆爾 薩姆爾
[00:11:17.000 --> 00:11:19.000]  醒來之後
[00:11:19.000 --> 00:11:22.000]  誰以為是伊利叫他
[00:11:22.000 --> 00:11:24.000]  真的聽到的
[00:11:24.000 --> 00:11:26.000]  但是這種是特殊情況
[00:11:26.000 --> 00:11:28.000]  也有一些呼召是看得到的
[00:11:28.000 --> 00:11:29.000]  摩西
[00:11:29.000 --> 00:11:30.000]  上帝呼召摩西
[00:11:30.000 --> 00:11:32.000]  是要他看見那些焚燒的荊棘
[00:11:32.000 --> 00:11:34.000]  上帝呼召保羅
[00:11:34.000 --> 00:11:38.000]  是要他那個異象在當中
[00:11:38.000 --> 00:11:39.000]  他看得見
[00:11:39.000 --> 00:11:40.000]  後來他的眼睛才瞎了
[00:11:40.000 --> 00:11:43.000]  他看見上帝的榮光
[00:11:43.000 --> 00:11:45.000]  是看得見的
[00:11:45.000 --> 00:11:49.000]  但是這些呼召是特殊的呼召
[00:11:49.000 --> 00:11:51.000]  不是一般性的呼召
[00:11:51.000 --> 00:11:53.000]  很少是這樣的情況
[00:11:53.000 --> 00:11:54.000]  是一些很特別
[00:11:54.000 --> 00:11:56.000]  上帝要的才是這樣
[00:11:56.000 --> 00:11:59.000]  絕大部分 絕大部分的時間
[00:11:59.000 --> 00:12:00.000]  那個呼召
[00:12:00.000 --> 00:12:02.000]  呼召你呼召我這些
[00:12:02.000 --> 00:12:06.000]  通常都不是親自聽得到的聲音
[00:12:06.000 --> 00:12:08.000]  或者見得到的異象
[00:12:08.000 --> 00:12:09.000]  一般是沒有的
[00:12:09.000 --> 00:12:12.000]  多數都是帶來給我們內心
[00:12:12.000 --> 00:12:14.000]  一種很強烈的推動力
[00:12:14.000 --> 00:12:17.000]  讓我們去做這個方面的
[00:12:17.000 --> 00:12:18.000]  那麼
[00:12:18.000 --> 00:12:20.000]  到底什麼叫呼召呢
[00:12:20.000 --> 00:12:24.000]  我就借用金門神學院的
[00:12:24.000 --> 00:12:27.000]  退任了的院長
[00:12:27.000 --> 00:12:29.000]  前任院長
[00:12:29.000 --> 00:12:31.000]  他寫了一本書
[00:12:31.000 --> 00:12:32.000]  上帝是不是呼召我呢
[00:12:32.000 --> 00:12:34.000]  It's God calling me
[00:12:34.000 --> 00:12:35.000]  那本書裡面
[00:12:35.000 --> 00:12:37.000]  其中有一段講到什麼叫呼召
[00:12:37.000 --> 00:12:42.000]  我把它翻譯成中文
[00:12:42.000 --> 00:12:43.000]  呼召是什麼呢
[00:12:43.000 --> 00:12:46.000]  呼召就是來自上帝的
[00:12:46.000 --> 00:12:48.000]  一種很深刻的印象
[00:12:48.000 --> 00:12:51.000]  或者心思意念的意念
[00:12:51.000 --> 00:12:55.000]  很深刻在你心中會感受到的
[00:12:55.000 --> 00:12:58.000]  這個呼召為你的人生
[00:12:58.000 --> 00:12:59.000]  設下了一些參數
[00:12:59.000 --> 00:13:01.000]  什麼叫做參數呢
[00:13:01.000 --> 00:13:02.000]  英文parameter
[00:13:02.000 --> 00:13:04.000]  這個詞的意思就是
[00:13:04.000 --> 00:13:07.000]  例如人生的方向
[00:13:07.000 --> 00:13:09.000]  一些特別的指示
[00:13:09.000 --> 00:13:11.000]  或者一些什麼叫目標等等
[00:13:11.000 --> 00:13:14.000]  這個叫做那些人生的參數
[00:13:14.000 --> 00:13:17.000]  通常呼召是讓我們看到這些東西
[00:13:17.000 --> 00:13:19.000]  讓我們意識到這種東西
[00:13:19.000 --> 00:13:21.000]  那麼呼召呢
[00:13:21.000 --> 00:13:24.000]  有一種改變了生命的經歷
[00:13:24.000 --> 00:13:25.000]  不是
[00:13:25.000 --> 00:13:28.000]  一般的呼召來說是難忘的
[00:13:28.000 --> 00:13:30.000]  不會說過了過眼雲煙
[00:13:30.000 --> 00:13:32.000]  過眼雲煙那些通常都不是的
[00:13:32.000 --> 00:13:34.000]  只不過是一種感覺而已
[00:13:34.000 --> 00:13:38.000]  如果通常是你不生難忘的事來的
[00:13:38.000 --> 00:13:41.000]  是一種改變生命的經歷
[00:13:41.000 --> 00:13:44.000]  是一種內在的實現
[00:13:44.000 --> 00:13:45.000]  內在就是說
[00:13:45.000 --> 00:13:48.000]  上帝的感動在心中
[00:13:48.000 --> 00:13:50.000]  感受到的心思意念
[00:13:50.000 --> 00:13:53.000]  變成真正行得出來的實現
[00:13:53.000 --> 00:13:55.000]  內在的實現
[00:13:55.000 --> 00:13:57.000]  那是難以量化
[00:13:57.000 --> 00:14:00.000]  量化的意思就是度量行
[00:14:00.000 --> 00:14:04.000]  這個幾重啊 幾大啊 幾深啊
[00:14:04.000 --> 00:14:05.000]  難以量化的
[00:14:05.000 --> 00:14:08.000]  你不可以說那個感動大啊
[00:14:08.000 --> 00:14:10.000]  不可以這樣說的
[00:14:10.000 --> 00:14:11.000]  難以量化
[00:14:11.000 --> 00:14:13.000]  但是它是很真實
[00:14:13.000 --> 00:14:15.000]  有經歷呼召的人
[00:14:15.000 --> 00:14:17.000]  這個呼召會很真實的
[00:14:17.000 --> 00:14:20.000]  這個呼召呢
[00:14:20.000 --> 00:14:23.000]  並且呼召往往不是一次
[00:14:23.000 --> 00:14:25.000]  人一生當中
[00:14:25.000 --> 00:14:27.000]  如果你是追求上帝呢
[00:14:27.000 --> 00:14:31.000]  呼召會不斷有不同的呼召在你身上的
[00:14:31.000 --> 00:14:33.000]  事實上是真的
[00:14:33.000 --> 00:14:36.000]  不過這個呼召不是隨便變的
[00:14:36.000 --> 00:14:39.000]  必須要再來自上帝構築的意念
[00:14:39.000 --> 00:14:41.000]  才可以代替或者改變
[00:14:41.000 --> 00:14:43.000]  我舉個例子
[00:14:43.000 --> 00:14:45.000]  好像保羅大家都知道
[00:14:45.000 --> 00:14:49.000]  他起初的呼召就是要傳講這個福音
[00:14:49.000 --> 00:14:51.000]  他打算在亞洲地方
[00:14:51.000 --> 00:14:52.000]  就是土耳其啊
[00:14:52.000 --> 00:14:54.000]  小亞細亞地方
[00:14:54.000 --> 00:14:57.000]  他打算去那裡再繼續傳福音
[00:14:57.000 --> 00:14:59.000]  誰知道在半途的時候
[00:14:59.000 --> 00:15:00.000]  很有名的聽過
[00:15:00.000 --> 00:15:02.000]  馬其頓的呼聲你也聽過了
[00:15:02.000 --> 00:15:04.000]  結果在半途的時候
[00:15:04.000 --> 00:15:05.000]  曾經被一個異常
[00:15:05.000 --> 00:15:07.000]  找一個人向他
[00:15:07.000 --> 00:15:09.000]  你過來這裡
[00:15:09.000 --> 00:15:11.000]  馬其頓就是歐洲
[00:15:11.000 --> 00:15:14.000]  也是這樣把他的計劃完全改變了
[00:15:14.000 --> 00:15:16.000]  他去了歐洲
[00:15:16.000 --> 00:15:19.000]  所以福音傳到歐洲是這樣的
[00:15:19.000 --> 00:15:22.000]  上帝在呼召的過程當中會改變的
[00:15:22.000 --> 00:15:24.000]  會改變的
[00:15:24.000 --> 00:15:29.000]  通常是來自上帝那種的改變
[00:15:29.000 --> 00:15:33.000]  說說我自己一點點的經歷
[00:15:33.000 --> 00:15:35.000]  我呢
[00:15:35.000 --> 00:15:37.000]  自信主開始
[00:15:37.000 --> 00:15:38.000]  1970年
[00:15:38.000 --> 00:15:40.000]  自信主開始的時候
[00:15:40.000 --> 00:15:44.000]  我就一直在教會的音樂上面
[00:15:44.000 --> 00:15:46.000]  很多服侍的
[00:15:46.000 --> 00:15:48.000]  所以我對你們大唱歌
[00:15:48.000 --> 00:15:51.000]  特別覺得欣賞
[00:15:51.000 --> 00:15:53.000]  因為我自己個人很喜歡音樂
[00:15:53.000 --> 00:15:57.000]  我自那個時候開始一直在教會裡面指揮師班
[00:15:57.000 --> 00:16:00.000]  在國語浸水室指揮觀音樂團
[00:16:00.000 --> 00:16:03.000]  我自己也有用樂器
[00:16:03.000 --> 00:16:04.000]  我那時候服侍
[00:16:04.000 --> 00:16:06.000]  但是當我開始服侍上帝
[00:16:06.000 --> 00:16:07.000]  全世界的時候
[00:16:07.000 --> 00:16:09.000]  我很多的朋友
[00:16:09.000 --> 00:16:10.000]  認識我久的朋友
[00:16:10.000 --> 00:16:12.000]  都以為我呢
[00:16:12.000 --> 00:16:15.000]  就會在音樂方面侍奉神
[00:16:15.000 --> 00:16:16.000]  很多都是這樣想的
[00:16:16.000 --> 00:16:18.000]  但是想不到
[00:16:18.000 --> 00:16:20.000]  我的呼召不是在音樂上面
[00:16:20.000 --> 00:16:22.000]  其實我很想我很喜歡音樂
[00:16:22.000 --> 00:16:25.000]  但是那個呼召叫我要我去木會
[00:16:25.000 --> 00:16:27.000]  木會呢
[00:16:27.000 --> 00:16:29.000]  就很多人事關係的
[00:16:29.000 --> 00:16:31.000]  不需要我多說你都會知道的
[00:16:31.000 --> 00:16:34.000]  順德歌情就失所矣嘛
[00:16:34.000 --> 00:16:37.000]  竟然去做那樣東西
[00:16:37.000 --> 00:16:38.000]  哇 真的很不同的
[00:16:38.000 --> 00:16:40.000]  到我退休之後
[00:16:40.000 --> 00:16:44.000]  我也想不到上帝要我教書
[00:16:44.000 --> 00:16:47.000]  我小時候不是喜歡教書的人
[00:16:47.000 --> 00:16:48.000]  我是反斗的
[00:16:48.000 --> 00:16:50.000]  我跟老師搗蛋是有的
[00:16:50.000 --> 00:16:53.000]  怎麼會想到教書給人做質
[00:16:53.000 --> 00:16:55.000]  誰知道上帝就是這樣帶領我
[00:16:55.000 --> 00:16:58.000]  所以那個呼召會可以改變的
[00:16:58.000 --> 00:17:01.000]  但是會從上帝而來的改變
[00:17:01.000 --> 00:17:03.000]  呼召不容易變
[00:17:03.000 --> 00:17:07.000]  但是會有改變
[00:17:07.000 --> 00:17:10.000]  如果是這樣
[00:17:10.000 --> 00:17:14.000]  我們對呼召講下去之前
[00:17:14.000 --> 00:17:16.000]  我們有一些認識
[00:17:16.000 --> 00:17:19.000]  其實聖經都是支持這種說法的
[00:17:19.000 --> 00:17:22.000]  所以大家在講到那個經文之前
[00:17:22.000 --> 00:17:26.000]  我要跟大家有一些對呼召的認識
[00:17:26.000 --> 00:17:28.000]  我們看下去
[00:17:28.000 --> 00:17:33.000]  第一個很重要的認識
[00:17:33.000 --> 00:17:36.000]  呼召是上帝的主權
[00:17:36.000 --> 00:17:38.000]  是上帝的主權
[00:17:38.000 --> 00:17:42.000]  上帝喜歡怎樣呼召就怎樣呼召
[00:17:42.000 --> 00:17:46.000]  他喜歡怎樣呼召
[00:17:46.000 --> 00:17:48.000]  他喜歡呼召誰就誰
[00:17:48.000 --> 00:17:50.000]  按照他的心意
