
[00:00:00.000 --> 00:00:04.200]  上個禮拜我們是從很多舊約方面在看宣教
[00:04:21.700 --> 00:04:26.000]  因為他是一個非常認真的一個人
[00:04:26.000 --> 00:04:30.500]  而且保羅一生下來
[00:04:30.500 --> 00:04:32.700]  他就是一個羅馬公民
[00:04:32.700 --> 00:04:34.900]  因為他生下來他就是一個羅馬公民
[00:04:34.900 --> 00:04:37.200]  很多人希望有的
[00:04:37.200 --> 00:04:40.000]  但是保羅一生下來就是
[00:04:40.000 --> 00:04:46.200]  那保羅他在到耶路撒冷去進修受訓
[00:04:46.200 --> 00:04:48.600]  剛才我們講了他在加瑪列的門下
[00:04:48.600 --> 00:04:51.300]  他到耶路撒冷去受訓了之後
[00:04:51.300 --> 00:04:52.800]  他受完訓之後
[00:04:52.800 --> 00:04:54.000]  他回來的時候
[00:04:54.000 --> 00:04:56.400]  他就回到他的故鄉大樹去了
[00:04:56.400 --> 00:04:58.400]  所以有可能是因為這樣子
[00:04:58.400 --> 00:05:01.700]  所以他錯過聽到那個
[00:05:01.700 --> 00:05:05.400]  施洗約翰在約旦河谷傳道的機會
[00:05:05.400 --> 00:05:12.500]  而且他也從來沒有聽過耶穌的福音
[00:05:12.500 --> 00:05:14.100]  還有耶穌的事公
[00:05:14.100 --> 00:05:16.300]  跟耶穌一生的這些故事
[00:05:16.300 --> 00:05:19.300]  他對他來講都非常的陌生
[00:05:19.300 --> 00:05:20.500]  他沒有聽過
[00:05:20.500 --> 00:05:25.600]  那他更不了解當時初代教會建立的情形
[00:05:25.600 --> 00:05:29.900]  因為後來因為保羅在外面漂流了很久
[00:05:29.900 --> 00:05:32.800]  那他最後他就回到耶路撒冷
[00:05:32.800 --> 00:05:34.800]  他在耶路撒冷那裡定居
[00:05:34.800 --> 00:05:40.500]  那定居以後很快的他就被猶太人看上了
[00:05:40.500 --> 00:05:44.600]  因為猶太人很快就注意到這個年輕人
[00:05:44.600 --> 00:05:46.400]  他的學識出眾
[00:05:46.400 --> 00:05:49.400]  而且他又很熱心服侍侍奉
[00:05:49.400 --> 00:05:51.800]  所以我們教會裡面也是
[00:05:51.800 --> 00:05:53.600]  如果哪一個人是比較熱心的
[00:05:53.600 --> 00:05:55.300]  我們眼睛就盯著那個人
[00:05:55.300 --> 00:05:57.300]  所以保羅很快就被盯上了
[00:05:57.300 --> 00:06:03.800]  就選招他出來參加反基督的行列
[00:06:03.800 --> 00:06:06.200]  而且保羅在那個時候
[00:06:06.200 --> 00:06:09.200]  在他都沒有任何認識背景之下
[00:06:09.200 --> 00:06:13.800]  他對這一群跟隨耶穌的人印象十分的惡劣
[00:06:13.800 --> 00:06:17.800]  保羅剛開始的時候非常不喜歡這一群跟隨耶穌的人
[00:06:17.800 --> 00:06:21.700]  他們認為他們是一群癲狂無知之徒
[00:06:21.700 --> 00:06:24.500]  而且他們怎麼會去相信
[00:06:24.500 --> 00:06:27.700]  這個被釘十字架的拿撒勒人耶穌
[00:06:27.700 --> 00:06:31.400]  居然是我們盼望已久的彌賽亞呢
[00:06:31.400 --> 00:06:33.600]  他覺得不可思議
[00:06:33.600 --> 00:06:40.600]  而且這個耶穌還會死裡復活
[00:06:40.600 --> 00:06:42.400]  他覺得太不可思議了
[00:06:42.400 --> 00:06:45.800]  所以路加在《使徒行傳》
[00:06:45.800 --> 00:06:48.800]  我們知道《使徒行傳》的作者就是路加
[00:06:48.800 --> 00:06:50.600]  所以路加在《使徒行傳》裡面
[00:06:50.600 --> 00:06:59.200]  用了三很大的篇幅在寫保羅他在蒙昭的經過
[00:06:59.200 --> 00:07:05.000]  有一次他寫到保羅
[00:07:05.000 --> 00:07:10.200]  他記載說他參與了殺屍體犯的行動
[00:07:10.200 --> 00:07:11.400]  你們大家知道
[00:07:11.400 --> 00:07:18.600]  屍體犯被猶太人用石頭砸死的時候
[00:07:18.600 --> 00:07:22.400]  聖經講說有一個少年人站在邊上
[00:07:22.400 --> 00:07:24.200]  那個人就是保羅
[00:07:24.200 --> 00:07:25.600]  他是參與的
[00:07:25.600 --> 00:07:29.000]  所以他在參與這個行動之後
[00:07:29.000 --> 00:07:35.600]  他還是一樣的向門徒口吐威嚇的演化
[00:07:35.600 --> 00:07:40.000]  而且他去跟大祭司要了一個證書
[00:07:40.000 --> 00:07:45.400]  他就專門就到大馬社去要拘捕那裡更多的猶太人
[00:07:45.400 --> 00:07:49.600]  他毫不猶豫地大肆地逼迫基督徒
[00:07:49.600 --> 00:07:55.000]  所以一直到有一天他走到大馬社的路上面的時候
[00:07:55.000 --> 00:07:59.900]  他忽然被從天上來的大光照到他
[00:07:59.900 --> 00:08:01.900]  那個光比日頭還亮
[00:08:01.900 --> 00:08:05.200]  所以那個光四面環繞他的時候
[00:08:05.200 --> 00:08:11.100]  他旁邊這些跟他一起同行的人
[00:08:11.100 --> 00:08:13.400]  他們都撲倒在地
[00:08:13.400 --> 00:08:17.500]  保羅經歷了神的這樣的震撼和異象之後
[00:08:17.500 --> 00:08:21.000]  他就聽到一個聲音跟他說
[00:08:21.000 --> 00:08:25.500]  「少羅 少羅 你為什麼逼迫我?」
[00:08:25.500 --> 00:08:27.500]  那少羅馬上就說
[00:08:27.500 --> 00:08:29.700]  「主啊 你是誰?」
[00:08:29.700 --> 00:08:30.900]  「主啊」
[00:08:30.900 --> 00:08:34.300]  你看保羅的問說「主啊」
[00:08:34.300 --> 00:08:38.000]  他聽到聲音 他怎麼知道這個聲音是主
[00:08:38.000 --> 00:08:40.200]  所以他是有受過訓練的
[00:08:40.200 --> 00:08:43.800]  他知道那個聲音是從天上來的
[00:08:43.800 --> 00:08:47.900]  那你知道那個聲音就跟他說
[00:08:47.900 --> 00:08:50.400]  「我是耶穌」
[00:08:50.400 --> 00:08:53.500]  那個聲音沒有跟他說「我是基督耶穌」
[00:08:53.500 --> 00:08:57.500]  他說「我是耶穌」
[00:08:57.500 --> 00:09:02.700]  所以在異象這樣聽的時候
[00:09:02.700 --> 00:09:06.400]  保羅他立刻馬上就體會到
[00:09:06.400 --> 00:09:11.300]  這個主耶穌 人家講祂說是道成肉身的
[00:09:11.300 --> 00:09:14.700]  他馬上就體會到
[00:09:14.700 --> 00:09:17.700]  馬上就能夠match到這個耶穌
[00:09:17.700 --> 00:09:20.000]  原來他們講祂是道成肉身的
[00:09:20.000 --> 00:09:21.500]  祂是耶穌
[00:09:21.500 --> 00:09:24.900]  所以這個 而且保羅在心裡面
[00:09:24.900 --> 00:09:26.900]  他馬上就反應過來說
[00:09:26.900 --> 00:09:30.400]  「這是完全的神 也是完全的人」
[00:09:30.400 --> 00:09:33.700]  那弟兄姊妹 你想想看
[00:09:33.700 --> 00:09:38.200]  神為什麼會檢選一個又迫害基督徒
[00:09:38.200 --> 00:09:43.800]  又傷害基督教的人來服侍他
[00:09:43.800 --> 00:09:44.800]  為什麼?
[00:09:44.800 --> 00:09:49.100]  因為我們的神其實是見察人心的主
[00:09:49.100 --> 00:09:50.300]  見察人心的主
[00:09:50.300 --> 00:09:54.000]  他知道保羅跟其他的法利塞人不一樣
[00:09:54.000 --> 00:09:57.500]  其他的法利塞人他們殺害耶穌 迫害耶穌
[00:09:57.500 --> 00:10:00.200]  是因為他們心中有嫉妒
[00:10:00.200 --> 00:10:01.300]  保羅不是
[00:10:01.300 --> 00:10:06.400]  保羅真是 他是一個很在捍衛真理的一個人
[00:10:06.400 --> 00:10:09.800]  那後來這個聲音就繼續跟他講說
[00:10:09.800 --> 00:10:13.400]  「起來 進城去」
[00:10:13.400 --> 00:10:18.800]  「你所當作的事 必有人會告訴你」
[00:10:18.800 --> 00:10:22.300]  所以保羅他其實在眾人的面前
[00:10:22.300 --> 00:10:25.400]  他經歷到這個極大的震撼的意象
[00:10:25.400 --> 00:10:27.100]  他經歷到了
[00:10:27.100 --> 00:10:30.100]  所以在此圖形傳裡面就講到說
[00:10:30.100 --> 00:10:32.800]  同行的人 跟他們一起在走的人
[00:10:32.800 --> 00:10:35.800]  他們也看到那個光
[00:10:35.800 --> 00:10:38.700]  但是他們好像聽到有聲音
[00:10:38.700 --> 00:10:42.800]  但是他們聽不懂那個聲音裡面在跟他們講什麼
[00:10:42.800 --> 00:10:44.400]  只有保羅有聽到
[00:10:44.400 --> 00:10:50.500]  所以大瑪瑟的經歷給保羅帶來非常奇妙的改變
[00:10:50.500 --> 00:10:54.600]  那保羅之後他眼睛就瞎掉了
[00:10:54.600 --> 00:10:55.500]  他就不能看到
[00:10:55.500 --> 00:10:59.500]  而且他三天三夜他都不吃不喝
[00:10:59.500 --> 00:11:06.200]  那他這個意象他知道說
[00:11:06.200 --> 00:11:10.300]  而且旁邊的人也雖然不知道在說什麼
[00:11:10.300 --> 00:11:12.300]  可是旁邊的人知道
[00:11:12.300 --> 00:11:15.400]  Something happened 一定有大事發生
[00:11:15.400 --> 00:11:20.600]  而且他們知道發生這些事不是人為的
[00:11:20.600 --> 00:11:25.800]  所以主耶穌的身份跟主耶穌復活的大能
[00:11:25.800 --> 00:11:27.800]  讓保羅深深地體會到
[00:11:27.800 --> 00:11:30.900]  這個經歷是從神來的呼召
[00:11:30.900 --> 00:11:32.300]  神在呼召他
[00:11:32.300 --> 00:11:36.900]  所以其實這種劇烈的改變
[00:11:36.900 --> 00:11:39.400]  是一種超自然的干涉
[00:11:39.400 --> 00:11:43.100]  好像神自己從天上下來干涉到這件事情
[00:11:43.100 --> 00:11:48.400]  那後來因為這種超自然的干涉
[00:11:48.400 --> 00:11:51.600]  才會產生像保羅這樣的果效出來
[00:11:51.600 --> 00:11:54.600]  那後來當然剛才已經講到說
[00:11:54.600 --> 00:11:56.600]  保羅之後他眼睛就看不到
[00:11:56.600 --> 00:11:57.200]  他就瞎了
[00:11:57.200 --> 00:12:00.800]  所以他必須要讓別人扶著他進城去
[00:12:00.800 --> 00:12:01.700]  那進城去
[00:12:01.700 --> 00:12:04.400]  那後來
[00:12:04.400 --> 00:12:07.400]  當然等一下我會特別講到這個來為他禱告的人
[00:12:07.400 --> 00:12:09.000]  有一個人就來為他禱告
[00:12:09.000 --> 00:12:11.000]  禱告完之後他眼睛上的靈片
[00:12:11.000 --> 00:12:14.300]  聖經說他眼睛上面好像有靈片就掉下來
[00:12:14.300 --> 00:12:16.400]  掉下來之後他看見之後
[00:12:16.400 --> 00:12:19.400]  他看見之後他就立刻起來
[00:12:19.400 --> 00:12:22.400]  他就準備他自己就立刻去受洗了
[00:12:22.400 --> 00:12:24.800]  你知道這是一個很奇妙的事情
[00:12:24.800 --> 00:12:25.500]  親愛的弟兄姊妹
[00:12:25.500 --> 00:12:28.600]  你知道神其實是很樂意我們受洗
[00:12:28.600 --> 00:12:30.000]  歸入他名下的
[00:12:30.000 --> 00:12:31.800]  所以你看保羅他也知道
[00:12:31.800 --> 00:12:33.600]  他就立刻
[00:12:33.600 --> 00:12:34.800]  眼睛看到以後
[00:12:34.800 --> 00:12:36.400]  他就立刻起來受洗
[00:12:36.400 --> 00:12:38.100]  歸入主的名下
[00:12:38.100 --> 00:12:39.600]  那今年感恩節
[00:12:39.600 --> 00:12:42.200]  我們也好幾位弟兄姊妹要受洗
[00:12:42.200 --> 00:12:47.300]  本來我們是很想要在這個地方挖一個地方來做淨池
[00:12:47.300 --> 00:12:49.600]  可是那天張謙他看過以後
[00:12:49.600 --> 00:12:51.800]  他說不太可能
[00:12:51.800 --> 00:12:55.900]  他說那個柱子要接水管是橫著走的
[00:12:55.900 --> 00:12:59.900]  所以應該是一個不容易的工程
[00:12:59.900 --> 00:13:04.500]  那你知道我們的教會也不能夠afford去大搞工程
[00:13:04.500 --> 00:13:08.600]  所以請大家為我們需要找淨池禱告
[00:13:08.600 --> 00:13:09.900]  我們感恩節的時候
[00:13:09.900 --> 00:13:12.900]  我們需要有一個洗禮典禮
[00:13:12.900 --> 00:13:15.400]  那我們需要淨池
[00:13:15.400 --> 00:13:18.400]  所以請大家為這個淨池禱告
[00:13:18.400 --> 00:13:21.600]  那在保羅他受完洗之後
[00:13:21.600 --> 00:13:24.500]  他立刻就進入猶太會堂
[00:13:24.500 --> 00:13:27.400]  他去傳講耶穌是神的兒子
[00:13:27.400 --> 00:13:29.700]  保羅本來就是一個
[00:13:29.700 --> 00:13:36.400]  他對舊約的聖經他是一個有豐富的學識的
[00:13:36.400 --> 00:13:37.900]  所以他就可以立刻
[00:13:37.900 --> 00:13:39.500]  當他翹一開以後
[00:13:39.500 --> 00:13:42.400]  他傳講出來的信息就不一樣了
[00:13:42.400 --> 00:13:49.900]  而且之後保羅還寫出聖經中最深奧最豐富的幾卷書
[00:13:49.900 --> 00:13:51.700]  就是保羅書信
[00:13:51.700 --> 00:13:53.900]  我們都讀了保羅書信
[00:13:53.900 --> 00:13:56.000]  我們最近教會在讀羅馬書
[00:13:56.000 --> 00:13:59.200]  那我們家樂小組有一個老伯伯
[00:13:59.200 --> 00:14:00.200]  他講了一句
[00:14:00.200 --> 00:14:02.000]  他很有意思
[00:14:02.000 --> 00:14:08.200]  他說保羅書信是聖經中最經典的書
[00:14:08.200 --> 00:14:09.500]  他會這樣講
[00:14:09.500 --> 00:14:11.500]  感謝主
[00:14:11.500 --> 00:14:13.700]  那羅馬書也是保羅寫的
[00:14:13.700 --> 00:14:17.500]  所以保羅他是一個非常認真的人
[00:14:17.500 --> 00:14:18.800]  非常認真的人
[00:14:18.800 --> 00:14:21.600]  這就是為什麼神撿雪爬的原因
[00:14:21.600 --> 00:14:27.600]  然後這個底下的故事是講給你們小朋友聽的
[00:14:27.600 --> 00:14:29.300]  有一個年輕人
[00:14:29.300 --> 00:14:33.300]  他在一個腳踏車店當學徒
[00:14:33.300 --> 00:14:37.500]  那有一天就有一個人拿了一台腳踏車來修
[00:14:37.500 --> 00:14:38.900]  那有個小學徒
[00:14:38.900 --> 00:14:43.500]  他當這個人師父把這個腳踏車修好之後
[00:14:43.500 --> 00:14:45.700]  這個學徒就把這台腳踏車
[00:14:45.700 --> 00:14:49.700]  上上下下擦得乾乾淨淨的
[00:14:49.700 --> 00:14:51.400]  那他旁邊的小夥伴說
[00:14:51.400 --> 00:14:54.500]  就笑幹嘛
[00:14:54.500 --> 00:14:56.100]  浪費時間了
[00:14:56.100 --> 00:14:59.000]  那這孩子也沒說什麼
[00:14:59.000 --> 00:15:01.500]  那來拿腳踏車的人
[00:15:01.500 --> 00:15:03.200]  拿了就走了
[00:15:03.200 --> 00:15:04.600]  也沒說什麼
[00:15:04.600 --> 00:15:08.100]  那他這些旁邊的小朋友就更笑他了
[00:15:08.100 --> 00:15:09.300]  浪費時間
[00:15:09.300 --> 00:15:11.500]  又沒有小費
[00:15:11.500 --> 00:15:13.100]  做這些幹嘛
[00:15:13.100 --> 00:15:15.200]  那幾天之後
[00:15:15.200 --> 00:15:19.100]  幾天之後這個孩子就被叫到經理的辦公室去了
[00:15:19.100 --> 00:15:21.300]  那原來這個修車的人
[00:15:21.300 --> 00:15:28.200]  他就把這個小孩帶到他一個有規模的企業裡面去當實習生
[00:15:28.200 --> 00:15:31.200]  他就到那個公司去當實習生了
[00:15:31.200 --> 00:15:32.800]  再過幾年之後
[00:15:32.800 --> 00:15:36.300]  那些小夥伴都還在自行車店
[00:15:36.300 --> 00:15:39.900]  在那邊混著要學修腳踏車成為師父
[00:15:39.900 --> 00:15:41.300]  可是這個孩子
[00:15:41.300 --> 00:15:45.000]  他已經在那個公司裡面獨當一面了
[00:15:45.000 --> 00:15:46.900]  所以弟兄姊妹
[00:15:46.900 --> 00:15:49.200]  真的是要求神幫助管理我們
[00:15:49.200 --> 00:15:51.200]  要有保羅的心智
[00:15:51.200 --> 00:15:52.800]  因為他在族裡面
[00:15:52.800 --> 00:15:55.000]  他做事極其的認真
[00:15:55.000 --> 00:15:56.000]  很認真的
[00:15:56.000 --> 00:15:58.200]  很專心的在尋求神
[00:15:58.200 --> 00:15:59.100]  在走神的
[00:15:59.100 --> 00:16:01.300]  他的傳道的生涯
[00:16:01.300 --> 00:16:02.800]  他為主奔跑
[00:16:02.800 --> 00:16:04.600]  直到羅馬
[00:16:04.600 --> 00:16:11.300]  那我今年回臺灣的時候
[00:16:11.300 --> 00:16:14.400]  就在飛機上面看了一部電影
[00:16:14.400 --> 00:16:15.600]  那這個電影
[00:16:15.600 --> 00:16:17.600]  就是《使徒保羅傳》
[00:16:17.600 --> 00:16:19.700]  我不曉得你們有沒有人看過這部電影
[00:16:19.700 --> 00:16:21.100]  《使徒保羅傳》
[00:16:21.100 --> 00:16:23.200]  那這個《使徒保羅傳》這部電影
[00:16:23.200 --> 00:16:24.200]  電影的內容
[00:16:24.200 --> 00:16:28.200]  其實就在演當時羅馬的昏君
[00:16:28.200 --> 00:16:29.400]  迷路的時代
[00:16:29.400 --> 00:16:30.700]  在迷路的時代
[00:16:30.700 --> 00:16:31.800]  那使徒保羅
[00:16:31.800 --> 00:16:36.400]  他其實本來他在羅馬被囚了兩年
[00:16:36.400 --> 00:16:37.900]  那後來被釋放
[00:16:37.900 --> 00:16:39.400]  被釋放之後
[00:16:39.400 --> 00:16:43.300]  保羅他就到希臘羅馬各地去傳教
[00:16:43.300 --> 00:16:45.800]  去拜訪那邊的教會去傳教
[00:16:45.800 --> 00:16:49.800]  而且他還到法國跟西班牙去傳福音
[00:16:49.800 --> 00:16:53.200]  等到他完成了這些旅途之後
[00:16:53.200 --> 00:16:56.100]  他再重回到羅馬來的時候
[00:16:56.100 --> 00:16:58.600]  他就馬上就被迷路抓起來了
[00:16:58.600 --> 00:17:00.700]  就被迷路逮捕了
[00:17:00.700 --> 00:17:03.300]  迷路是在羅馬時代
[00:17:03.300 --> 00:17:05.500]  羅馬帝國時代裡面
[00:17:05.500 --> 00:17:09.500]  一個以殘忍跟暴虐行為出名的
[00:17:09.500 --> 00:17:11.500]  他非常的兇殘
[00:17:11.500 --> 00:17:14.600]  他所作所為都非常的兇殘
[00:17:14.600 --> 00:17:16.900]  而且我本來是
[00:17:16.900 --> 00:17:17.700]  他是怎麼樣
[00:17:17.700 --> 00:17:19.100]  他就是他怎麼兇殘
[00:17:19.100 --> 00:17:20.500]  他舉一兩個例子
[00:17:20.500 --> 00:17:22.500]  他會把那個基督徒
[00:17:22.500 --> 00:17:25.800]  用那個動物的毛綁在他們身上
[00:17:25.800 --> 00:17:27.900]  把他們丟到那個競技場裡面去
[00:17:27.900 --> 00:17:30.400]  讓他們去被動物
[00:17:30.400 --> 00:17:32.700]  跟動物去爭去打
[00:17:32.700 --> 00:17:34.900]  那當然就是被動物咬死
[00:17:34.900 --> 00:17:37.200]  那他還會把人綁起來
[00:17:37.200 --> 00:17:40.100]  弄了很多的那個棉花之類的綁起來
[00:17:40.100 --> 00:17:42.500]  然後油放火燒
[00:17:42.500 --> 00:17:44.800]  把你綁在一個十字架上面
[00:17:44.800 --> 00:17:45.500]  掛得高高的
[00:17:45.500 --> 00:17:46.600]  把你當作什麼
[00:17:46.600 --> 00:17:52.200]  當作點那個照亮照亮的東西
[00:17:52.200 --> 00:17:55.100]  就這麼的兇殘
[00:17:55.100 --> 00:18:01.900]  那電影是從雅居拉跟白居拉夫婦
[00:18:01.900 --> 00:18:03.100]  還有路加
[00:18:03.100 --> 00:18:04.900]  他們在羅馬城裡面
[00:18:04.900 --> 00:18:07.000]  他們有一個很秘密的居所
[00:18:07.000 --> 00:18:08.200]  那為這個居所
[00:18:08.200 --> 00:18:13.200]  就是收容這些在四處的基督徒
[00:18:13.200 --> 00:18:17.500]  避免去被迷路再抓去殘殺
[00:18:17.500 --> 00:18:20.500]  所以白居拉跟雅居拉
[00:18:20.500 --> 00:18:23.000]  電影就從那個地方開始
[00:18:23.000 --> 00:18:25.500]  那這個保羅呢
[00:18:25.500 --> 00:18:31.400]  他其實他前兩年在羅馬的時候
[00:18:31.400 --> 00:18:34.600]  他是住在他自己的房子裡面
[00:18:34.600 --> 00:18:36.100]  而且他很自由
[00:18:36.100 --> 00:18:37.600]  人家來拜訪他
[00:18:37.600 --> 00:18:39.500]  他去跟人家傳福音
[00:18:39.500 --> 00:18:41.000]  都是很自由的
[00:18:41.000 --> 00:18:43.700]  可是等到他這樣子去繞了一圈
[00:18:43.700 --> 00:18:45.400]  再回到羅馬之後
[00:18:45.400 --> 00:18:47.900]  他就被迷路關到地牢去
[00:18:47.900 --> 00:18:50.900]  隨時準備要處決他
[00:18:50.900 --> 00:18:55.100]  所以在那段時間裡面
[00:18:55.100 --> 00:19:00.200]  只有路加在照顧保羅
[00:19:00.200 --> 00:19:02.500]  而且這部電影
[00:19:02.500 --> 00:19:07.600]  就是在演當時羅馬的混亂跟敗壞
[00:19:07.600 --> 00:19:09.900]  那電影裡面
[00:19:09.900 --> 00:19:11.400]  就路加呢
[00:19:11.400 --> 00:19:19.100]  他常常的就去到那個大牢裡面去看保羅
[00:19:19.100 --> 00:19:20.400]  那有一次他去跟保羅講
[00:19:20.400 --> 00:19:21.400]  他說你啊
[00:19:21.400 --> 00:19:24.900]  應該繼續的來宣講福音
[00:19:24.900 --> 00:19:27.700]  那保羅說
[00:19:27.700 --> 00:19:29.500]  我不要人家看我
[00:19:29.500 --> 00:19:32.400]  我們應該往上看
[00:19:32.400 --> 00:19:34.100]  那路加就跟他講
[00:19:34.100 --> 00:19:39.800]  他說我要不是聽了你告訴我們耶穌
[00:19:39.800 --> 00:19:42.500]  我就是在你身上看到耶穌的
[00:19:42.500 --> 00:19:44.700]  就因為你傳講耶穌
[00:19:44.700 --> 00:19:47.200]  我才在你身上看到耶穌
