
[00:00:00.000 --> 00:00:02.000]  我們事不宜遲,先讀聖經
[00:03:56.000 --> 00:03:59.000]  因為祂不會累
[00:03:59.000 --> 00:04:02.000]  是神自己的工作
[00:04:02.000 --> 00:04:03.000]  第二個可能性就是
[00:04:03.000 --> 00:04:05.000]  神是不是做完事了
[00:04:05.000 --> 00:04:07.000]  收工沒有事做了
[00:04:07.000 --> 00:04:09.000]  是等工開所以要停呢
[00:04:09.000 --> 00:04:12.000]  是不是神創造天地完了之後
[00:04:12.000 --> 00:04:13.000]  沒有事做了
[00:04:13.000 --> 00:04:15.000]  因此要休息
[00:04:15.000 --> 00:04:16.000]  等下一份工
[00:04:16.000 --> 00:04:18.000]  聖經不是這樣說
[00:04:18.000 --> 00:04:19.000]  耶穌說
[00:04:19.000 --> 00:04:22.000]  到有副作事直到如今
[00:04:22.000 --> 00:04:24.000]  神不是沒有事做
[00:04:24.000 --> 00:04:26.000]  神在創造天地之後
[00:04:26.000 --> 00:04:27.000]  祂的工作
[00:04:27.000 --> 00:04:30.000]  就是用祂的手托著萬有
[00:04:30.000 --> 00:04:32.000]  讓萬有在祂的定律當中
[00:04:32.000 --> 00:04:35.000]  祂的規律當中運行
[00:04:35.000 --> 00:04:37.000]  因此有牧師說
[00:04:37.000 --> 00:04:38.000]  神的安息
[00:04:38.000 --> 00:04:40.000]  有一個可能就是
[00:04:40.000 --> 00:04:41.000]  祂停下來
[00:04:41.000 --> 00:04:43.000]  欣賞祂的創造
[00:04:43.000 --> 00:04:44.000]  欣賞祂的工作
[00:04:44.000 --> 00:04:49.000]  然後得到舒暢的安息
[00:04:49.000 --> 00:04:52.000]  但我想更加重要的
[00:04:52.000 --> 00:04:53.000]  就是神在這一處
[00:04:53.000 --> 00:04:56.000]  是先為我們做一個榜樣
[00:04:56.000 --> 00:05:00.000]  記得當時未頒布律法
[00:05:00.000 --> 00:05:01.000]  經文沒有說到
[00:05:01.000 --> 00:05:03.000]  安息要人遵守
[00:05:03.000 --> 00:05:05.000]  是說神完了工
[00:05:05.000 --> 00:05:06.000]  就自己安息
[00:05:06.000 --> 00:05:09.000]  所以神自己做過榜樣
[00:05:09.000 --> 00:05:11.000]  是做了一個七天的循環
[00:05:11.000 --> 00:05:14.000]  六天工作 一天安息
[00:05:14.000 --> 00:05:17.000]  是一個祂命定的一個榜樣
[00:05:17.000 --> 00:05:20.000]  一個模式
[00:05:20.000 --> 00:05:21.000]  一個旋律
[00:05:21.000 --> 00:05:23.000]  一個循環
[00:05:23.000 --> 00:05:25.000]  直到在聖經的
[00:05:25.000 --> 00:05:28.000]  七及記二十章八至十一節
[00:05:28.000 --> 00:05:30.000]  在摩西頒布十誡的時候
[00:05:30.000 --> 00:05:32.000]  安息日成為律法
[00:05:32.000 --> 00:05:33.000]  我們讀聖經
[00:05:33.000 --> 00:05:35.000]  當紀念安息日
[00:05:35.000 --> 00:05:56.000]  因為六日之內
[00:05:56.000 --> 00:05:59.000]  又說做天地海
[00:05:59.000 --> 00:06:01.000]  和其中的萬物
[00:06:01.000 --> 00:06:03.000]  第七日就安息了
[00:06:03.000 --> 00:06:05.000]  所以又說次福
[00:06:05.000 --> 00:06:08.000]  以安息日定為聖日
[00:06:08.000 --> 00:06:09.000]  第一樣東西說了
[00:06:09.000 --> 00:06:11.000]  就是要守安息日
[00:06:11.000 --> 00:06:13.000]  紀念安息日定為聖日
[00:06:13.000 --> 00:06:15.000]  成為誡命
[00:06:15.000 --> 00:06:18.000]  十誡當中頒布了十誡誡命
[00:06:18.000 --> 00:06:21.000]  是要人守安息日
[00:06:21.000 --> 00:06:22.000]  接著說
[00:06:22.000 --> 00:06:25.000]  這一日你兒女
[00:06:25.000 --> 00:06:26.000]  你的奴僕
[00:06:26.000 --> 00:06:27.000]  你的婢女
[00:06:27.000 --> 00:06:29.000]  生畜寄居的
[00:06:29.000 --> 00:06:32.000]  都不可做任何的工
[00:06:32.000 --> 00:06:34.000]  大家讀聖經
[00:06:34.000 --> 00:06:37.000]  留心一下經文
[00:06:37.000 --> 00:06:39.000]  這個名單當中
[00:06:39.000 --> 00:06:42.000]  有沒有說妻子
[00:06:42.000 --> 00:06:43.000]  沒有吧
[00:06:43.000 --> 00:06:45.000]  弟兄你是不是很開心
[00:06:45.000 --> 00:06:46.000]  妻子不包
[00:06:46.000 --> 00:06:48.000]  就可以安息
[00:06:48.000 --> 00:06:50.000]  妻子可以做了
[00:06:50.000 --> 00:06:52.000]  不要笑
[00:06:52.000 --> 00:06:53.000]  同樣的名單
[00:06:53.000 --> 00:06:55.000]  有沒有說丈夫
[00:06:55.000 --> 00:06:56.000]  都沒有吧
[00:06:56.000 --> 00:07:00.000]  大概我想神的眼光中看
[00:07:00.000 --> 00:07:02.000]  夫婦二人成為一體之後
[00:07:02.000 --> 00:07:04.000]  是不會分彼此
[00:07:04.000 --> 00:07:07.000]  就是說你就包了太太等等
[00:07:07.000 --> 00:07:11.000]  因此是說的是人要守安息
[00:07:11.000 --> 00:07:13.000]  不單單人安息
[00:07:13.000 --> 00:07:15.000]  這段經文的觀念
[00:07:15.000 --> 00:07:18.000]  是伸展到生畜
[00:07:18.000 --> 00:07:23.000]  人、兒女、奴僕、婢女、客類安息
[00:07:23.000 --> 00:07:24.000]  是人
[00:07:24.000 --> 00:07:27.000]  但是同樣生畜也要安息
[00:07:27.000 --> 00:07:30.000]  所以大家家裡有沒有養貓、狗等等
[00:07:30.000 --> 00:07:32.000]  可能他們也要守安息
[00:07:32.000 --> 00:07:36.000]  要善待他們
[00:07:36.000 --> 00:07:37.000]  好
[00:07:37.000 --> 00:07:39.000]  甚至我們要停工
[00:07:39.000 --> 00:07:41.000]  剛才說了要停工
[00:07:41.000 --> 00:07:43.000]  人會累
[00:07:43.000 --> 00:07:46.000]  大家可能都認識我很多年的弟兄姊妹
[00:07:46.000 --> 00:07:48.000]  我以往都在教導當中服事
[00:07:48.000 --> 00:07:50.000]  那時候我以往要回來開會
[00:07:50.000 --> 00:07:51.000]  執事會
[00:07:51.000 --> 00:07:52.000]  什麼會等等
[00:07:52.000 --> 00:07:54.000]  要很多教導的工作
[00:07:54.000 --> 00:07:57.000]  很經常就是早上上班
[00:07:57.000 --> 00:08:00.000]  九點鐘做到下午六點鐘放工之後吃東西
[00:08:00.000 --> 00:08:01.000]  七點半開會
[00:08:01.000 --> 00:08:04.000]  或者帶不同的聚會等等
[00:08:04.000 --> 00:08:08.000]  直到十點、十一點多才回家睡覺
[00:08:08.000 --> 00:08:10.000]  年輕是可以的
[00:08:10.000 --> 00:08:14.000]  我以前是可以的
[00:08:14.000 --> 00:08:16.000]  現在我可以放下很多工作
[00:08:16.000 --> 00:08:18.000]  讓不同的弟兄姊妹負責
[00:08:18.000 --> 00:08:21.000]  星期三晚上會帶祈禱會
[00:08:21.000 --> 00:08:22.000]  告訴大家
[00:08:22.000 --> 00:08:23.000]  我做到五點鐘
[00:08:23.000 --> 00:08:25.000]  我就關燈下班
[00:08:25.000 --> 00:08:26.000]  回家休息一會
[00:08:26.000 --> 00:08:28.000]  才回來帶祈禱會
[00:08:28.000 --> 00:08:29.000]  要先休息
[00:08:29.000 --> 00:08:32.000]  才努力去繼續大組
[00:08:32.000 --> 00:08:33.000]  人要休息
[00:08:33.000 --> 00:08:39.000]  所以很清楚明顯就是神創造天地之後
[00:08:39.000 --> 00:08:40.000]  他守安息
[00:08:40.000 --> 00:08:43.000]  是要做一個榜樣給人看
[00:08:43.000 --> 00:08:44.000]  你不要不停
[00:08:44.000 --> 00:08:45.000]  我都停
[00:08:45.000 --> 00:08:47.000]  你沒有資格不停
[00:08:47.000 --> 00:08:49.000]  說到停的重要性
[00:08:49.000 --> 00:08:52.000]  基本的就是身體要修復
[00:08:52.000 --> 00:08:54.000]  需要休息
[00:08:54.000 --> 00:08:58.000]  停工第一樣就是停下來不用做
[00:08:58.000 --> 00:09:00.000]  但同樣停工來說
[00:09:00.000 --> 00:09:02.000]  在出入地的經文
[00:09:02.000 --> 00:09:05.000]  說到要紀念我們的主
[00:09:05.000 --> 00:09:08.000]  紀念他是創天造地的神
[00:09:08.000 --> 00:09:10.000]  因此停工除了不上班
[00:09:10.000 --> 00:09:11.000]  不做事之外
[00:09:11.000 --> 00:09:15.000]  要做一件事就是紀念我們一生
[00:09:15.000 --> 00:09:17.000]  大概我們忙的時候
[00:09:17.000 --> 00:09:18.000]  很多事做的時候
[00:09:18.000 --> 00:09:20.000]  我們什麼都不記得
[00:09:20.000 --> 00:09:22.000]  誰都忘記了
[00:09:22.000 --> 00:09:23.000]  停工的時候
[00:09:23.000 --> 00:09:25.000]  讓我們有空間回想
[00:09:25.000 --> 00:09:29.000]  原來我雖然面對這麼多工作煩惱
[00:09:29.000 --> 00:09:31.000]  這麼多麻煩事
[00:09:31.000 --> 00:09:33.000]  這麼多事沒做
[00:09:33.000 --> 00:09:34.000]  老闆這麼壞
[00:09:34.000 --> 00:09:36.000]  同事對我這麼不好
[00:09:36.000 --> 00:09:38.000]  等等等等
[00:09:38.000 --> 00:09:39.000]  但我有個主
[00:09:39.000 --> 00:09:41.000]  以上那些不是真理
[00:09:41.000 --> 00:09:43.000]  我只是這樣說
[00:09:43.000 --> 00:09:46.000]  但是在你的煩惱當中
[00:09:46.000 --> 00:09:47.000]  你的困難當中
[00:09:47.000 --> 00:09:50.000]  神說你不要忘記我
[00:09:50.000 --> 00:09:52.000]  我是創天造地的神
[00:09:52.000 --> 00:09:53.000]  我供應你的需要
[00:09:53.000 --> 00:09:55.000]  你有一切的豐盛
[00:09:55.000 --> 00:09:57.000]  可能今天工作很難
[00:09:57.000 --> 00:09:59.000]  很多人都在工作當中
[00:09:59.000 --> 00:10:01.000]  遇到不同的難處
[00:10:01.000 --> 00:10:03.000]  生活很多擔心憂慮
[00:10:03.000 --> 00:10:06.000]  但是神說我是你的天父
[00:10:06.000 --> 00:10:08.000]  我是創天造地的主
[00:10:08.000 --> 00:10:09.000]  我會供應你
[00:10:09.000 --> 00:10:11.000]  你要停下你憂慮
[00:10:11.000 --> 00:10:14.000]  你的擔心
[00:10:14.000 --> 00:10:15.000]  你的煩惱
[00:10:15.000 --> 00:10:17.000]  我會幫你解決
[00:10:17.000 --> 00:10:19.000]  過了大概四十年
[00:10:19.000 --> 00:10:21.000]  到了生命記八章
[00:10:21.000 --> 00:10:24.000]  我寫了一次講解明
[00:10:24.000 --> 00:10:25.000]  我們一起讀
[00:10:25.000 --> 00:10:28.000]  當守安息日為聖日
[00:10:28.000 --> 00:10:34.000]  (聖祭禮儀)
[00:10:34.000 --> 00:10:36.000]  但第七日事項又說
[00:10:36.000 --> 00:10:38.000]  你的神當守安息日
[00:10:38.000 --> 00:10:40.000]  這一日你和你的兒女
[00:10:40.000 --> 00:10:43.000]  僕婢 牛奴 生畜
[00:10:43.000 --> 00:10:45.000]  以及你成女寄居的客女
[00:10:45.000 --> 00:10:47.000]  都不可做任何的工
[00:10:47.000 --> 00:10:48.000]  使你的僕婢
[00:10:48.000 --> 00:10:51.000]  可以和你一樣休息
[00:10:51.000 --> 00:10:52.000]  你要紀念
[00:10:52.000 --> 00:10:55.000]  你在埃及地作過勞僕
[00:10:55.000 --> 00:10:56.000]  也又說你的神
[00:10:56.000 --> 00:10:58.000]  用大量的手
[00:10:58.000 --> 00:10:59.000]  和伸出來的膀臂
[00:10:59.000 --> 00:11:01.000]  令你從哪裡出來
[00:11:01.000 --> 00:11:03.000]  因此又說你的神
[00:11:03.000 --> 00:11:06.000]  吩咐你守安息日
[00:11:06.000 --> 00:11:08.000]  看完經文前面部分
[00:11:08.000 --> 00:11:10.000]  和最後的差不多
[00:11:10.000 --> 00:11:12.000]  都是講勞碌做工
[00:11:12.000 --> 00:11:15.000]  之後安息等等
[00:11:15.000 --> 00:11:17.000]  但是紀念內容轉變了
[00:11:17.000 --> 00:11:19.000]  前面是講了
[00:11:19.000 --> 00:11:21.000]  紀念神是創造的主
[00:11:21.000 --> 00:11:23.000]  這一處是紀念
[00:11:23.000 --> 00:11:25.000]  我們在埃及地作過勞僕
[00:11:25.000 --> 00:11:28.000]  然後神用大量的手
[00:11:28.000 --> 00:11:29.000]  和他的膀臂
[00:11:29.000 --> 00:11:31.000]  令我們從埃及出來
[00:11:31.000 --> 00:11:35.000]  因此我們要守安息日
[00:11:35.000 --> 00:11:39.000]  原來安息日的真理意義
[00:11:39.000 --> 00:11:40.000]  除了紀念
[00:11:40.000 --> 00:11:43.000]  我們有創造天地的神之外
[00:11:43.000 --> 00:11:44.000]  要紀念
[00:11:44.000 --> 00:11:46.000]  這位創造天地的神
[00:11:46.000 --> 00:11:47.000]  和我們的關係
[00:11:47.000 --> 00:11:49.000]  就是釋放我們
[00:11:49.000 --> 00:11:50.000]  供應我們的需要
[00:11:50.000 --> 00:11:51.000]  在主一邊
[00:11:51.000 --> 00:11:52.000]  我們有豐盛
[00:11:52.000 --> 00:11:53.000]  有自由
[00:11:53.000 --> 00:11:56.000]  有平安
[00:11:56.000 --> 00:11:59.000]  釋放圍爐之地
[00:11:59.000 --> 00:12:01.000]  不再在埃及
[00:12:01.000 --> 00:12:03.000]  在那個時代
[00:12:03.000 --> 00:12:04.000]  摩西時代
[00:12:04.000 --> 00:12:05.000]  當時的埃及管工
[00:12:05.000 --> 00:12:07.000]  叫人們沒有草做磚
[00:12:07.000 --> 00:12:08.000]  即是沒有材料
[00:12:08.000 --> 00:12:10.000]  沒有草做磚出來
[00:12:10.000 --> 00:12:11.000]  是很不可能的
[00:12:11.000 --> 00:12:13.000]  是逼人做奴役
[00:12:13.000 --> 00:12:15.000]  今天我們不會這樣
[00:12:15.000 --> 00:12:17.000]  被老闆欺負
[00:12:17.000 --> 00:12:19.000]  但恐怕不同的頂子妹
[00:12:19.000 --> 00:12:20.000]  在工作當中
[00:12:20.000 --> 00:12:21.000]  都有不同的困難
[00:12:21.000 --> 00:12:23.000]  是遇到不同的難處
[00:12:23.000 --> 00:12:26.000]  成為工作的奴隸
[00:12:26.000 --> 00:12:28.000]  我想我自己有沒有試過
[00:12:28.000 --> 00:12:30.000]  做工作的奴隸呢
[00:12:30.000 --> 00:12:32.000]  現在幾十歲不會了
[00:12:32.000 --> 00:12:33.000]  真的沒有力氣做了
[00:12:33.000 --> 00:12:35.000]  但是我想我自己
[00:12:35.000 --> 00:12:38.000]  幾十年前出去做工沒多久的時候
[00:12:38.000 --> 00:12:40.000]  第二份工
[00:12:40.000 --> 00:12:42.000]  是進了一間國際性的
[00:12:42.000 --> 00:12:44.000]  算是知名公司
[00:12:44.000 --> 00:12:46.000]  就做那些職位
[00:12:46.000 --> 00:12:49.000]  突然間心裡有些飄飄然
[00:12:49.000 --> 00:12:51.000]  即是大公司
[00:12:51.000 --> 00:12:53.000]  人工都不算少
[00:12:53.000 --> 00:12:55.000]  有得飛
[00:12:55.000 --> 00:12:56.000]  當時很難
[00:12:56.000 --> 00:13:00.000]  坐飛機去外地出差等等
[00:13:00.000 --> 00:13:04.000]  就不斷地努力工作
[00:13:04.000 --> 00:13:06.000]  而當時整個公司的文化
[00:13:06.000 --> 00:13:08.000]  就是說你很多OT
[00:13:08.000 --> 00:13:10.000]  那些人是不會走的
[00:13:10.000 --> 00:13:11.000]  下班之後
[00:13:11.000 --> 00:13:13.000]  那些人還坐在那裡不動
[00:13:13.000 --> 00:13:15.000]  可能大家都試過這樣的工事
[00:13:15.000 --> 00:13:18.000]  早上八點鐘左右
[00:13:18.000 --> 00:13:20.000]  就下班六點鐘
[00:13:20.000 --> 00:13:22.000]  但是下班之後
[00:13:22.000 --> 00:13:23.000]  多數跟同僚吃飯
[00:13:23.000 --> 00:13:25.000]  吃完飯之後再回公司
[00:13:25.000 --> 00:13:26.000]  多踩兩三個小時
[00:13:26.000 --> 00:13:27.000]  才回家睡覺
[00:13:27.000 --> 00:13:29.000]  當時在這個情況當中
[00:13:29.000 --> 00:13:30.000]  你覺得都是這樣
[00:13:30.000 --> 00:13:32.000]  年輕人都捱得了
[00:13:32.000 --> 00:13:34.000]  這樣做
[00:13:34.000 --> 00:13:38.000]  不知道我已經犯了神的誡命
[00:13:38.000 --> 00:13:41.000]  但是在這個困難當中
[00:13:41.000 --> 00:13:45.000]  在不明白神的誡命當中
[00:13:45.000 --> 00:13:47.000]  都有恩典的
[00:13:47.000 --> 00:13:48.000]  為什麼有恩典呢
[00:13:48.000 --> 00:13:51.000]  因為當時一起上班的同事
[00:13:51.000 --> 00:13:52.000]  一起HOT的同事
[00:13:52.000 --> 00:13:53.000]  加班的同事
[00:13:53.000 --> 00:13:55.000]  有一個女孩子
[00:13:55.000 --> 00:13:59.000]  叫Mary的
[00:13:59.000 --> 00:14:01.000]  當時一起上班
[00:14:01.000 --> 00:14:02.000]  一起HOT 加班等等
[00:14:02.000 --> 00:14:03.000]  一起吃飯
[00:14:03.000 --> 00:14:06.000]  到最後就每天都見面了
[00:14:06.000 --> 00:14:09.000]  就是在人的錯誤當中
[00:14:09.000 --> 00:14:11.000]  來神都有祂的安排
[00:14:11.000 --> 00:14:13.000]  我這樣說不是叫大家學我
[00:14:13.000 --> 00:14:16.000]  重點不是我認識到太太
[00:14:16.000 --> 00:14:17.000]  重點就是說
[00:14:17.000 --> 00:14:18.000]  有時候我們會
[00:14:18.000 --> 00:14:21.000]  將忙碌當成一個文化
[00:14:21.000 --> 00:14:23.000]  當作是以忙碌為榮
[00:14:23.000 --> 00:14:26.000]  稍後再講多一點這個看法
[00:14:26.000 --> 00:14:27.000]  就是這樣
[00:14:27.000 --> 00:14:28.000]  是不合神的心意
[00:14:28.000 --> 00:14:30.000]  神不是這樣看
[00:14:30.000 --> 00:14:32.000]  我們看多兩段經文
[00:14:32.000 --> 00:14:34.000]  是講到安息年的教導
[00:14:34.000 --> 00:14:35.000]  一起讀吧
[00:14:35.000 --> 00:14:37.000]  六年要耕種田地
[00:14:37.000 --> 00:14:39.000]  收藏土產
[00:14:39.000 --> 00:14:55.000]  來一段聖經
[00:14:55.000 --> 00:14:56.000]  你們約說
[00:14:56.000 --> 00:14:58.000]  這第七年你們不耕種
[00:14:58.000 --> 00:15:01.000]  也不收藏土產
[00:15:01.000 --> 00:15:02.000]  吃什麼呢
[00:15:02.000 --> 00:15:03.000]  我必在第六年
[00:15:03.000 --> 00:15:06.000]  將我所命的福賜給你們
[00:15:06.000 --> 00:15:08.000]  地變生三人的土產
[00:15:08.000 --> 00:15:10.000]  第八年你們要耕種
[00:15:10.000 --> 00:15:12.000]  要吃塵糧
[00:15:12.000 --> 00:15:15.000]  等到第九年出產收來的時候
[00:15:15.000 --> 00:15:18.000]  你們還吃塵糧
[00:15:18.000 --> 00:15:20.000]  所以它的經文講到
[00:15:20.000 --> 00:15:22.000]  六年要耕種田地
[00:15:22.000 --> 00:15:23.000]  勞碌工作
[00:15:23.000 --> 00:15:25.000]  收藏土產
[00:15:25.000 --> 00:15:28.000]  第七年要叫地歇息
[00:15:28.000 --> 00:15:29.000]  不耕不種
[00:15:29.000 --> 00:15:31.000]  同樣是六同一個循環
[00:15:31.000 --> 00:15:32.000]  六年工作
[00:15:32.000 --> 00:15:33.000]  六年耕種
[00:15:33.000 --> 00:15:36.000]  第七年就不耕不種
[00:15:36.000 --> 00:15:37.000]  然後
[00:15:37.000 --> 00:15:39.000]  第七年不耕不種
[00:15:39.000 --> 00:15:41.000]  而地自然出產的
[00:15:41.000 --> 00:15:43.000]  就給窮人吃
[00:15:43.000 --> 00:15:46.000]  給你身邊有需要的人吃
[00:15:46.000 --> 00:15:47.000]  吃剩的
[00:15:47.000 --> 00:15:49.000]  就給野獸吃
[00:15:49.000 --> 00:15:50.000]  因此
[00:15:50.000 --> 00:15:52.000]  第七年安息年的觀念
[00:15:52.000 --> 00:15:55.000]  是講到要關顧身邊的人
[00:15:55.000 --> 00:15:57.000]  關顧身邊有需要的人
[00:15:57.000 --> 00:16:00.000]  以及要叫地歇息
[00:16:00.000 --> 00:16:03.000]  見到原來在神的心意當中
[00:16:03.000 --> 00:16:06.000]  神創造天地是給人去做
[00:16:06.000 --> 00:16:08.000]  管理的工作
[00:16:08.000 --> 00:16:09.000]  神
[00:16:09.000 --> 00:16:10.000]  人
[00:16:10.000 --> 00:16:11.000]  地
[00:16:11.000 --> 00:16:12.000]  三者
[00:16:12.000 --> 00:16:13.000]  是一個藥
[00:16:13.000 --> 00:16:15.000]  神創造天地之後
[00:16:15.000 --> 00:16:16.000]  神將權
[00:16:16.000 --> 00:16:18.000]  管理大地給人
[00:16:18.000 --> 00:16:21.000]  同樣安息日的觀念
[00:16:21.000 --> 00:16:22.000]  同樣是一個藥
[00:16:22.000 --> 00:16:24.000]  都是神人地的藥
[00:16:24.000 --> 00:16:26.000]  地同樣要安息
[00:16:26.000 --> 00:16:28.000]  人要安息
[00:16:28.000 --> 00:16:29.000]  而獸
[00:16:29.000 --> 00:16:31.000]  都同樣要安息
[00:16:31.000 --> 00:16:34.000]  要關顧當中有需要的人
[00:16:34.000 --> 00:16:35.000]  之後
[00:16:35.000 --> 00:16:37.000]  裡面的英文講到
[00:16:37.000 --> 00:16:38.000]  就是那些人跟摩西說
[00:16:38.000 --> 00:16:41.000]  你這個不吃不做
[00:16:41.000 --> 00:16:42.000]  怎麼吃什麼
[00:16:42.000 --> 00:16:44.000]  不用做嗎
[00:16:44.000 --> 00:16:46.000]  然後摩西就說
[00:16:46.000 --> 00:16:47.000]  第六年
[00:16:47.000 --> 00:16:49.000]  神會祝福那個地方
[00:16:49.000 --> 00:16:52.000]  做了一年工就賺三年前
[00:16:52.000 --> 00:16:54.000]  是不是很好
[00:16:54.000 --> 00:16:55.000]  我不斷祈禱
[00:16:55.000 --> 00:16:59.000]  求神成就這個恩典
[00:16:59.000 --> 00:17:00.000]  你們笑都知道
[00:17:00.000 --> 00:17:03.000]  是求得不著
[00:17:03.000 --> 00:17:05.000]  我想今天聖經不是這個意思
