
[00:00:00.000 --> 00:00:03.600]  其實就在我們昨天早上的
[00:02:09.620 --> 00:02:12.740]  魔鬼的工作就是在於破壞
[00:02:12.740 --> 00:02:16.280]  破壞 家庭被破壞了
[00:02:16.280 --> 00:02:18.580]  夫妻關係被破壞了
[00:02:18.580 --> 00:02:20.740]  整個人類的可以說是
[00:02:20.740 --> 00:02:23.420]  最基礎的單位被破壞了
[00:02:23.420 --> 00:02:27.980]  這個世界當然就被破壞
[00:02:27.980 --> 00:02:32.700]  所以我們今天要回到格羅西書
[00:02:32.700 --> 00:02:35.820]  格羅西書第三章18到19節
[00:02:35.820 --> 00:02:39.260]  講到做夫妻之間的關係
[00:02:39.260 --> 00:02:42.060]  夫妻之間的相處之道
[00:02:42.060 --> 00:02:43.500]  可能你信主多年
[00:02:43.500 --> 00:02:45.940]  你聽這個道也聽過很多遍了
[00:02:45.940 --> 00:02:49.160]  又是這樣子 有沒有新鮮的道
[00:02:49.160 --> 00:02:50.420]  我告訴你
[00:02:50.420 --> 00:02:54.860]  你如果去看這個社會上面裡面的新鮮的道
[00:02:54.860 --> 00:02:57.260]  新鮮的道理不是那個道
[00:02:57.260 --> 00:03:03.060]  新鮮的道那真是離奇的太多了
[00:03:03.060 --> 00:03:06.220]  我去看了一個不知道是香港的什麼雜誌
[00:03:06.220 --> 00:03:08.260]  網路上雜誌
[00:03:08.260 --> 00:03:11.420]  我在查夫妻相處之道
[00:03:11.420 --> 00:03:12.940]  那麼我一查
[00:03:12.940 --> 00:03:17.180]  他就提到夫妻相處之道八點的秘訣
[00:03:17.180 --> 00:03:18.740]  八點
[00:03:18.740 --> 00:03:23.740]  哪八點
[00:03:23.740 --> 00:03:26.180]  這八點我不全念了
[00:03:26.180 --> 00:03:30.100]  我念前面幾點你就要噴飯了
[00:03:30.100 --> 00:03:33.380]  他說第一點
[00:03:33.380 --> 00:03:34.820]  他的抬頭叫做
[00:03:34.820 --> 00:03:39.340]  八個維持美滿婚姻的夫妻相處之道
[00:03:39.340 --> 00:03:42.340]  絕對讓你畢生受幽的秘訣
[00:03:42.340 --> 00:03:44.100]  後面還加一句
[00:03:44.100 --> 00:03:46.580]  旅人一定要筆記
[00:03:46.580 --> 00:03:48.580]  那我在這裡不必
[00:03:48.580 --> 00:03:50.820]  聽了就忘掉
[00:03:50.820 --> 00:03:52.460]  前面幾個我跟你講
[00:03:52.460 --> 00:03:56.500]  第一個他說創造調情的時機
[00:03:56.500 --> 00:03:59.500]  第二個保持神秘感
[00:03:59.500 --> 00:04:02.700]  第三不要問太多為什麼
[00:04:02.700 --> 00:04:08.900]  第四刺激對方的右腦
[00:04:08.900 --> 00:04:10.060]  聽聽就好
[00:04:10.060 --> 00:04:14.820]  第五來吵架吧
[00:04:14.820 --> 00:04:16.900]  我就不再繼續講下去了
[00:04:16.900 --> 00:04:19.020]  這就是所謂世界上面的人
[00:04:19.020 --> 00:04:23.220]  告訴你婚姻美滿秘訣在這八點
[00:04:23.220 --> 00:04:24.740]  你照著他去做之後
[00:04:24.740 --> 00:04:29.340]  我告訴你包整婚姻破裂
[00:04:29.340 --> 00:04:33.220]  所以你看見今天這個世界
[00:04:33.220 --> 00:04:36.620]  你到哪裡去找真理
[00:04:36.620 --> 00:04:41.020]  現在女生們回到這裡來
[00:04:41.020 --> 00:04:44.660]  這個世界有太多吸引我們的東西了
[00:04:44.660 --> 00:04:45.660]  是不是
[00:04:45.660 --> 00:04:50.020]  你打開這個去書房裡面去看
[00:04:50.020 --> 00:04:52.100]  每一天都有新書
[00:04:52.100 --> 00:04:54.260]  讀都讀不完
[00:04:54.260 --> 00:04:56.060]  有關這個夫妻的
[00:04:56.060 --> 00:04:57.940]  有關親子關係的
[00:04:57.940 --> 00:05:00.580]  我多的不勝其數
[00:05:00.580 --> 00:05:02.540]  我們大家都很關心這些問題
[00:05:02.540 --> 00:05:03.620]  但是很奇怪
[00:05:03.620 --> 00:05:06.220]  基督徒關心這問題
[00:05:06.220 --> 00:05:10.940]  可是基督徒對聖經這方面的教導
[00:05:10.940 --> 00:05:15.780]  我們卻好像是覺得這是老骨板
[00:05:15.780 --> 00:05:17.100]  先生 女士們
[00:05:17.100 --> 00:05:20.860]  請問神的話是老骨板嗎
[00:05:20.860 --> 00:05:23.140]  我們再一次的來宣告好不好
[00:05:23.140 --> 00:05:28.900]  神的話永遠是我們一切行事為人的基礎
[00:05:28.900 --> 00:05:30.700]  Amen
[00:05:30.700 --> 00:05:33.540]  神的話是一切問題的答案
[00:05:33.540 --> 00:05:35.300]  Amen
[00:05:35.300 --> 00:05:36.660]  現在女生們
[00:05:36.660 --> 00:05:38.980]  除非你有這樣子的信心
[00:05:38.980 --> 00:05:45.340]  否則的話你根本沒有辦法成為一個真正的基督徒
[00:05:45.340 --> 00:05:47.420]  保羅在這裡一開始就講了
[00:05:47.420 --> 00:05:49.060]  姐妹們請注意聽
[00:05:49.060 --> 00:05:52.380]  一定要做筆記
[00:05:52.380 --> 00:05:53.500]  保羅說什麼呢
[00:05:53.500 --> 00:05:57.700]  保羅說你們做妻子的怎麼樣
[00:05:57.700 --> 00:06:07.140]  當順服自己的丈夫
[00:06:07.140 --> 00:06:10.180]  我每次講到做妻子要順服丈夫
[00:06:10.180 --> 00:06:12.140]  總是會有姐妹跟我講說
[00:06:12.140 --> 00:06:17.700]  牧師你為什麼不多講講丈夫要怎麼樣子
[00:06:17.700 --> 00:06:19.260]  慢點 慢點
[00:06:19.260 --> 00:06:21.140]  我們按照聖經的次序
[00:06:21.140 --> 00:06:23.380]  等一下聖經會講好不好
[00:06:23.380 --> 00:06:27.700]  為什麼一開始保羅又開始提到了
[00:06:27.700 --> 00:06:31.100]  哪壺不提哪門
[00:06:31.100 --> 00:06:34.060]  哪壺不開提哪壺
[00:06:34.060 --> 00:06:37.420]  為什麼你看我就是才剛才想說
[00:06:37.420 --> 00:06:39.740]  牧師不要又開始先講妻子了
[00:06:39.740 --> 00:06:41.580]  是不是
[00:06:41.580 --> 00:06:42.820]  現在就怎麼樣
[00:06:42.820 --> 00:06:44.460]  保羅先講妻子
[00:06:44.460 --> 00:06:46.620]  你要從另外一個角度來看
[00:06:46.620 --> 00:06:47.740]  妻子很重要
[00:06:47.740 --> 00:06:48.380]  Amen
[00:06:48.380 --> 00:06:55.380]  跟你旁邊說女人很重要
[00:06:55.380 --> 00:06:58.900]  妻子搞定了全家就搞定了
[00:06:58.900 --> 00:07:00.940]  Amen
[00:07:00.940 --> 00:07:02.620]  太太快樂全家都快樂
[00:07:02.620 --> 00:07:04.980]  Amen
[00:07:04.980 --> 00:07:08.820]  這個話就很好聽了
[00:07:08.820 --> 00:07:10.460]  姐妹們
[00:07:10.460 --> 00:07:13.060]  可是你看今天這個世界
[00:07:13.060 --> 00:07:14.780]  今天這個世界
[00:07:14.780 --> 00:07:17.260]  婚姻太多的不幸福
[00:07:17.260 --> 00:07:19.740]  太多的這些婚姻的問題
[00:07:19.740 --> 00:07:25.460]  讓人開始對於婚姻就產生了一些的問題
[00:07:25.460 --> 00:07:26.780]  產生了一些懷疑
[00:07:26.780 --> 00:07:33.860]  很多的年輕人今天不願意結婚
[00:07:33.860 --> 00:07:36.860]  大家不知道認不認識這對夫婦
[00:07:36.860 --> 00:07:38.260]  認識嗎
[00:07:38.260 --> 00:07:39.820]  不認識也沒關係
[00:07:39.820 --> 00:07:42.580]  我今天不是要去promote他們
[00:07:42.580 --> 00:07:44.580]  我只是搜尋了一下
[00:07:44.580 --> 00:07:49.580]  發現2023年
[00:07:49.580 --> 00:07:50.980]  這個是有一個標題說
[00:07:50.980 --> 00:07:55.100]  他說2023年是分手年
[00:07:55.100 --> 00:07:58.340]  舉了一堆這些好萊塢的隱形名
[00:07:58.340 --> 00:07:59.940]  誰又發生了離婚了
[00:07:59.940 --> 00:08:01.300]  誰又離婚了
[00:08:01.300 --> 00:08:03.140]  其他人就不管他了
[00:08:03.140 --> 00:08:04.620]  我提這一對是因為
[00:08:04.620 --> 00:08:07.340]  我覺得比較值得我們去思想的問題
[00:08:07.340 --> 00:08:12.020]  就是說他們結婚了27年
[00:08:12.020 --> 00:08:16.220]  公認是在好萊塢
[00:08:16.220 --> 00:08:20.020]  公認是一對所謂的模範夫妻
[00:08:20.020 --> 00:08:21.940]  沒想到在9月15號
[00:08:21.940 --> 00:08:23.340]  今年9月15號
[00:08:23.340 --> 00:08:24.900]  他們發表了一個聲明
[00:08:24.900 --> 00:08:26.260]  他們的聲明這樣說
[00:08:26.260 --> 00:08:29.100]  他說我們很幸運能夠作為夫妻
[00:08:29.100 --> 00:08:32.060]  在一段美好且充滿愛的婚姻中
[00:08:32.060 --> 00:08:34.940]  共同度過了近30年的時光
[00:08:34.940 --> 00:08:37.940]  現在我們的旅程正在發生轉變
[00:08:37.940 --> 00:08:43.980]  我們決定分開以追求個人成長
[00:08:43.980 --> 00:08:49.740]  我們的婚姻是幸福的
[00:08:49.740 --> 00:08:53.100]  這個聲明很矛盾 有沒有
[00:08:53.100 --> 00:08:58.180]  我們結束了將近30年的時光
[00:08:58.180 --> 00:09:01.380]  我們決定分開追求個人成長
[00:09:01.380 --> 00:09:05.620]  最後還說我們的婚姻是幸福的
[00:09:05.620 --> 00:09:10.700]  你羨慕這樣子幸福的婚姻的結果嗎
[00:09:10.700 --> 00:09:14.420]  親愛的牛仔妹
[00:09:14.420 --> 00:09:16.820]  到底他們為什麼要講這些東西好
[00:09:16.820 --> 00:09:18.740]  那我們就不去追究他了
[00:09:18.740 --> 00:09:20.780]  雖然我也知道原因在哪裡
[00:09:20.780 --> 00:09:23.780]  不過我們不去追究他了
[00:09:23.780 --> 00:09:25.940]  我只要講一句話就是說
[00:09:25.940 --> 00:09:31.580]  為什麼結婚了將近30年還要離婚
[00:09:31.580 --> 00:09:34.300]  我最近聽到一對夫妻
[00:09:34.300 --> 00:09:38.060]  也是還不是只有30年
[00:09:38.060 --> 00:09:46.100]  結婚了可能差不多是35年
[00:09:46.100 --> 00:09:49.100]  maybe 有35年的時間
[00:09:49.100 --> 00:09:52.860]  最後兩個人也決定要離婚
[00:09:52.860 --> 00:09:55.420]  現在牛仔妹 為什麼
[00:09:55.420 --> 00:09:57.580]  很多年輕人看不懂啊
[00:09:57.580 --> 00:10:00.860]  爸爸媽媽 你們為什麼要離婚呢
[00:10:00.860 --> 00:10:02.900]  所以為什麼現在年輕的孩子
[00:10:02.900 --> 00:10:07.420]  你可以發現越來越多他們不結婚
[00:10:07.420 --> 00:10:10.660]  結了婚之後不下生孩子
[00:10:10.660 --> 00:10:13.100]  越來越多甚至乾脆怎麼樣
[00:10:13.100 --> 00:10:16.020]  結婚之前我們先同居
[00:10:16.020 --> 00:10:18.540]  為什麼如此
[00:10:18.540 --> 00:10:23.740]  這一切的亂象都看見當家庭破裂了
[00:10:23.740 --> 00:10:25.700]  當夫妻關係破裂了
[00:10:25.700 --> 00:10:29.220]  帶來的影響是很深遠的
[00:10:29.220 --> 00:10:31.740]  這就是為什麼我們今天要特別
[00:10:31.740 --> 00:10:33.940]  針對夫妻的問題來談
[00:10:33.940 --> 00:10:35.980]  你說莫斯我還沒結婚
[00:10:35.980 --> 00:10:39.540]  你還沒有結婚你更需要聽
[00:10:39.540 --> 00:10:44.500]  前面的年輕人跟你旁邊說你更需要聽
[00:10:44.500 --> 00:10:48.700]  不然的話你看到好萊塢演出來的一些東西
[00:10:48.700 --> 00:10:50.900]  都是錯誤的示範
[00:10:50.900 --> 00:10:53.300]  你看那個電影裡面常常出現的就是
[00:10:53.300 --> 00:10:56.420]  兩個人一見面一見鍾情
[00:10:56.420 --> 00:10:57.580]  然後就放電了
[00:10:57.580 --> 00:11:00.260]  然後當天就在咖啡廳或者去晚餐
[00:11:00.260 --> 00:11:01.500]  吃個燭光晚餐
[00:11:01.500 --> 00:11:03.940]  然後電影一下子黑了一下
[00:11:03.940 --> 00:11:06.940]  你就知道發生什麼事情了
[00:11:06.940 --> 00:11:10.620]  就是如此
[00:11:10.620 --> 00:11:13.620]  所以年輕人現在對婚姻的概念
[00:11:13.620 --> 00:11:16.340]  對愛情的觀念就是如此
[00:11:16.340 --> 00:11:20.260]  但是實際上的婚姻裡面是如此嗎
[00:11:20.260 --> 00:11:21.140]  我們在這裡結婚
[00:11:21.140 --> 00:11:24.780]  你都知道不是這麼一回事
[00:11:24.780 --> 00:11:28.060]  所以我們從心機裡面來看
[00:11:28.060 --> 00:11:31.860]  保羅說做妻子的當順服丈夫
[00:11:31.860 --> 00:11:36.140]  原因是什麼呢
[00:11:36.140 --> 00:11:37.060]  在這裡他講的
[00:11:37.060 --> 00:11:42.060]  他說這在族裡面是相宜的
[00:11:42.060 --> 00:11:43.780]  什麼是相宜呢
[00:11:43.780 --> 00:11:46.300]  相宜的意思就是這是合適的
[00:11:46.300 --> 00:11:53.580]  這是合宜的
[00:11:53.580 --> 00:11:54.860]  換句話說保羅說
[00:11:54.860 --> 00:11:58.420]  你做一個順服的丈夫的妻子
[00:11:58.420 --> 00:12:02.300]  這個跟你做妻子的身份是符合的
[00:12:02.300 --> 00:12:05.020]  為什麼保羅這樣講呢
[00:12:05.020 --> 00:12:06.860]  我們看一下
[00:12:06.860 --> 00:12:09.860]  在以夫所書同樣的類似的經文
[00:12:09.860 --> 00:12:11.420]  保羅講了多了一點
[00:12:11.420 --> 00:12:13.460]  以夫所書第五章二十二二三節
[00:12:13.460 --> 00:12:15.940]  我們來列一下
[00:12:15.940 --> 00:12:16.820]  保羅說什麼呢
[00:12:16.820 --> 00:12:22.140]  他說你們做妻子的怎麼樣
[00:12:22.140 --> 00:12:25.060]  當順服自己的丈夫
[00:12:25.060 --> 00:12:26.500]  請姐妹跟我一起來練好不好
[00:12:26.500 --> 00:12:27.540]  來我們重來一遍
[00:12:27.540 --> 00:12:30.580]  來請你們做妻子的
[00:12:30.580 --> 00:12:33.020]  當順服自己的丈夫
[00:12:33.020 --> 00:12:35.260]  如同順服主
[00:12:35.260 --> 00:12:38.660]  因為丈夫是妻子的頭
[00:12:38.660 --> 00:12:42.060]  如同基督是教會的頭
[00:12:42.060 --> 00:12:45.060]  他又是教會全體的救主
[00:12:45.060 --> 00:12:47.540]  教會怎樣順服基督
[00:12:47.540 --> 00:12:52.740]  妻子也要怎樣凡是順服丈夫
[00:12:52.740 --> 00:12:53.980]  保羅在這裡提到說
[00:12:53.980 --> 00:12:55.620]  他說做妻子的順服丈夫
[00:12:55.620 --> 00:12:57.940]  他提到的第一個理由
[00:12:57.940 --> 00:13:00.340]  他提到的是說這是合宜的
[00:13:00.340 --> 00:13:02.780]  這是跟妻子的身份相配的
[00:13:02.780 --> 00:13:03.420]  為什麼呢
[00:13:03.420 --> 00:13:07.980]  因為丈夫是妻子的什麼 頭
[00:13:07.980 --> 00:13:11.140]  哎呀 我最不喜歡這個頭這個字了
[00:13:11.140 --> 00:13:13.380]  很多人講
[00:13:13.380 --> 00:13:15.540]  教會裡面也常常會受到
[00:13:15.540 --> 00:13:20.540]  民主社會的觀念 流行這種觀念
[00:13:20.540 --> 00:13:21.580]  是不是
[00:13:21.580 --> 00:13:25.100]  你看耶穌說你們不要做頭
[00:13:25.100 --> 00:13:30.140]  要做什麼
[00:13:30.140 --> 00:13:33.340]  要做僕人是不是
[00:13:33.340 --> 00:13:34.540]  但是現在用什麼
[00:13:34.540 --> 00:13:37.820]  耶穌講這句話的意思是什麼
[00:13:37.820 --> 00:13:40.340]  教會需不需要有頭
[00:13:40.340 --> 00:13:41.780]  需不需要
[00:13:41.780 --> 00:13:44.540]  教會的頭是誰
[00:13:44.540 --> 00:13:45.540]  耶穌是不是
[00:13:45.540 --> 00:13:46.900]  那請問除了耶穌之外
[00:13:46.900 --> 00:13:49.340]  教會頭有頭嗎
[00:13:49.340 --> 00:13:50.940]  有沒有
[00:13:50.940 --> 00:13:52.860]  來 告訴我有沒有頭
[00:13:52.860 --> 00:13:55.820]  需不需要頭
[00:13:55.820 --> 00:13:58.100]  沒關係啦
[00:13:58.100 --> 00:14:01.660]  今天除了崇拜要不要舉行
[00:14:01.660 --> 00:14:03.980]  要不要
[00:14:03.980 --> 00:14:08.500]  看主怎麼帶領
[00:14:08.500 --> 00:14:10.380]  疫情一開始的時候
[00:14:10.380 --> 00:14:11.660]  馬上大家在問了
[00:14:11.660 --> 00:14:13.740]  要不要聚會
[00:14:13.740 --> 00:14:15.700]  是不是
[00:14:15.700 --> 00:14:17.940]  我們牧師們在那邊討論
[00:14:17.940 --> 00:14:19.380]  怎麼樣什麼時候開聚會
[00:14:19.380 --> 00:14:20.460]  什麼時候恢復聚會
[00:14:20.460 --> 00:14:22.420]  疫情這段時間
[00:14:22.420 --> 00:14:25.140]  從來沒經歷過事情對不對
[00:14:25.140 --> 00:14:27.060]  現在用什麼
[00:14:27.060 --> 00:14:31.980]  每個月開一次長辭會
[00:14:31.980 --> 00:14:35.500]  教會很多的事情能夠這樣解決嗎
[00:14:35.500 --> 00:14:38.380]  教會需不需要頭
[00:14:38.380 --> 00:14:39.220]  需要嗎
[00:14:39.220 --> 00:14:41.860]  一個家需不需要有頭
[00:14:41.860 --> 00:14:44.260]  我們民主家庭
[00:14:44.260 --> 00:14:46.140]  是不是
[00:14:46.140 --> 00:14:49.860]  今天要吃什麼飯
[00:14:49.860 --> 00:14:51.620]  大家舉手一下
[00:14:51.620 --> 00:14:53.660]  想吃西餐的舉手
[00:14:53.660 --> 00:14:55.260]  想吃中餐的舉手
[00:14:55.260 --> 00:14:56.820]  想吃韓菜的舉手
[00:14:56.820 --> 00:14:58.380]  想吃日本菜的舉手
[00:14:58.380 --> 00:14:59.940]  想吃墨西哥菜的舉手
[00:14:59.940 --> 00:15:02.180]  想吃中東餐的舉手
[00:15:02.180 --> 00:15:04.140]  搞不完啦
[00:15:04.140 --> 00:15:05.580]  是不是
[00:15:05.580 --> 00:15:09.140]  所以一個家需不需要有頭
[00:15:09.140 --> 00:15:13.340]  一個國家需不需要有頭
[00:15:13.340 --> 00:15:14.860]  我們不要把頭當作
[00:15:14.860 --> 00:15:16.820]  頭就是很糟糕
[00:15:16.820 --> 00:15:19.260]  頭就是不好的
[00:15:19.260 --> 00:15:19.780]  你知道嗎
[00:15:19.780 --> 00:15:20.660]  這有一種
[00:15:20.660 --> 00:15:27.340]  這種的spirit在教會當中形成
[00:15:27.340 --> 00:15:28.580]  現在留著沒
[00:15:28.580 --> 00:15:29.660]  保羅說
[00:15:29.660 --> 00:15:31.380]  他說做妻子的
[00:15:31.380 --> 00:15:32.220]  要順服丈夫
[00:15:32.220 --> 00:15:35.420]  因為丈夫是妻子的頭
[00:15:35.420 --> 00:15:37.260]  這個意思
[00:15:37.260 --> 00:15:39.260]  我們再看一節聖經
[00:15:39.260 --> 00:15:42.980]  創世紀第三章十六節
[00:15:42.980 --> 00:15:44.420]  創世紀第三章十六節
[00:15:44.420 --> 00:15:45.620]  我們起來讀
[00:15:45.620 --> 00:15:46.700]  預備 請
[00:15:46.700 --> 00:15:47.940]  又對女人說
[00:15:47.940 --> 00:15:51.020]  我必多多加珍你懷胎的苦楚
[00:15:51.020 --> 00:15:54.020]  你生產兒女必多受苦楚
[00:15:54.020 --> 00:15:56.460]  你必戀慕你丈夫
[00:15:56.460 --> 00:16:01.020]  你丈夫必管轄你
[00:16:01.020 --> 00:16:04.460]  這段話是當亞當夏娃墮落之後
[00:16:04.460 --> 00:16:06.740]  神告訴他們
[00:16:06.740 --> 00:16:10.220]  說女人你要受生產之苦
[00:16:10.220 --> 00:16:11.180]  對不對
[00:16:11.180 --> 00:16:13.180]  你必戀慕你丈夫
[00:16:13.180 --> 00:16:16.420]  你丈夫必管轄你
[00:16:16.420 --> 00:16:17.820]  請留步
[00:16:17.820 --> 00:16:21.620]  Again很多人用這節聖經來解釋說
[00:16:21.620 --> 00:16:22.420]  你看嗎
[00:16:22.420 --> 00:16:24.980]  這個是因為人墮落之後
[00:16:24.980 --> 00:16:29.700]  所以才會做丈夫的要管轄妻子
[00:16:29.700 --> 00:16:31.740]  錯了
[00:16:31.740 --> 00:16:33.900]  這段聖經大大相反
[00:16:33.900 --> 00:16:35.820]  你如果仔細了解上下文的話
[00:16:35.820 --> 00:16:37.100]  你會發現一件事情
[00:16:37.100 --> 00:16:41.460]  請問亞當夏娃墮落是誰犯罪
[00:16:41.460 --> 00:16:42.940]  是誰先不聽神的話
[00:16:42.940 --> 00:16:45.180]  請告訴我
[00:16:45.180 --> 00:16:46.940]  夏娃對不對
[00:16:46.940 --> 00:16:48.340]  但是聖經裡面說
[00:16:48.340 --> 00:16:50.380]  罪從哪裡來的呢
[00:16:50.380 --> 00:16:51.940]  說亞當
[00:16:51.940 --> 00:16:54.500]  It's not fair
[00:16:54.500 --> 00:16:56.540]  你懂我意思嗎
[00:16:56.540 --> 00:17:00.380]  亞當最後擔當這個責任
[00:17:00.380 --> 00:17:01.460]  所以換句話說
[00:17:01.460 --> 00:17:05.540]  神創造的時候要亞當來管理易電源
[00:17:05.540 --> 00:17:07.580]  要夏娃來幫助他
[00:17:07.580 --> 00:17:09.460]  但是亞當失去了
[00:17:09.460 --> 00:17:11.860]  他沒有把他的責任做好
[00:17:11.860 --> 00:17:14.020]  因此當他的太太跟他說
[00:17:14.020 --> 00:17:16.100]  這個果子真好吃啊
[00:17:16.100 --> 00:17:18.140]  吃吧
[00:17:18.140 --> 00:17:20.180]  結果亞當就怎麼樣
[00:17:20.180 --> 00:17:22.460]  吃了
[00:17:22.460 --> 00:17:24.820]  所以聽太太的話
[00:17:24.820 --> 00:17:27.540]  不是大富貴
[00:17:27.540 --> 00:17:30.660]  不要把這一句道理變成真理
[00:17:30.660 --> 00:17:32.100]  台灣話有一句話叫做
[00:17:32.100 --> 00:17:35.060]  聽不出大富貴
[00:17:35.060 --> 00:17:37.140]  就是說聽太太的話
[00:17:37.140 --> 00:17:38.780]  你就會大富貴
[00:17:38.780 --> 00:17:43.380]  大富大貴啊
[00:17:43.380 --> 00:17:46.060]  聽到沒有
[00:17:46.060 --> 00:17:47.540]  亞當聽夏娃的話
[00:17:47.540 --> 00:17:49.140]  最後怎麼樣
[00:17:49.140 --> 00:17:51.260]  你我統統招妖
[00:17:51.260 --> 00:17:51.820]  是不是
[00:17:51.820 --> 00:17:53.620]  罪因此就進入了
[00:17:53.620 --> 00:17:54.940]  人類因此開始了
[00:17:54.940 --> 00:17:56.260]  就離開易電源了
[00:17:56.260 --> 00:17:57.140]  所以其他就怎麼樣
[00:17:57.140 --> 00:17:58.740]  因為這樣子的緣故
[00:17:58.740 --> 00:18:01.420]  上帝跟律員說
[00:18:01.420 --> 00:18:03.060]  你必多受苦楚
[00:18:03.060 --> 00:18:04.900]  你必戀慕你丈夫
[00:18:04.900 --> 00:18:07.860]  你丈夫必管轄你
[00:18:07.860 --> 00:18:10.340]  上帝再一次的讓他看見
[00:18:10.340 --> 00:18:13.180]  我給男人做帶領者
[00:18:13.180 --> 00:18:15.140]  做管理者的角色
[00:18:15.140 --> 00:18:16.420]  在家庭的裡面
[00:18:16.420 --> 00:18:18.620]  你不要去掠奪了他
[00:18:18.620 --> 00:18:21.180]  Amen
[00:18:21.180 --> 00:18:24.540]  反應很微小
[00:18:24.540 --> 00:18:32.060]  可能你在思想這個問題
[00:18:32.060 --> 00:18:35.580]  我剛才完全是解禁講道
[00:18:35.580 --> 00:18:41.060]  我沒有加上我個人的號誤
[00:18:41.060 --> 00:18:42.500]  也不是因為今天師母不在
[00:18:42.500 --> 00:18:51.180]  我才敢講
[00:18:51.180 --> 00:18:54.740]  有一位在福音派教會裡面
[00:18:54.740 --> 00:18:57.620]  非常被尊崇的
[00:18:57.620 --> 00:19:00.580]  這個鍾馬田牧師
[00:19:00.580 --> 00:19:03.820]  他寫了很多本書
[00:19:03.820 --> 00:19:09.500]  他是英國的牧師
[00:19:09.500 --> 00:19:10.460]  他本來是醫師
[00:19:10.460 --> 00:19:12.780]  後來辭掉醫師的工作
[00:19:12.780 --> 00:19:14.660]  出來做牧師
[00:19:14.660 --> 00:19:16.420]  他可以說是二十世紀
[00:19:16.420 --> 00:19:20.260]  英國福音派教會的領袖
[00:19:20.260 --> 00:19:21.940]  他曾經擔任
[00:19:21.940 --> 00:19:24.100]  在英國倫敦的西閔寺
[00:19:24.100 --> 00:19:25.260]  Wisdom Minister
[00:19:25.260 --> 00:19:27.420]  那個西閔寺禮拜堂
[00:19:27.420 --> 00:19:28.580]  很多人去觀光
[00:19:28.580 --> 00:19:30.300]  一定會去那個教堂
[00:19:30.300 --> 00:19:36.340]  在那個教堂三十年之久
[00:19:36.340 --> 00:19:40.980]  有點像是早期在臺灣
[00:19:40.980 --> 00:19:48.620]  在擔任蔣公的那個什麼堂
[00:19:48.620 --> 00:19:50.620]  不是懷仁堂
[00:19:50.620 --> 00:19:52.580]  凱歌堂
[00:19:52.580 --> 00:20:00.820]  好像是國家領袖的牧師一樣
[00:20:00.820 --> 00:20:03.860]  鍾馬田在他講解
[00:20:03.860 --> 00:20:06.820]  《以夫所書》的第六卷裡面
[00:20:06.820 --> 00:20:11.780]  講到婚姻家庭工作的時候
[00:20:11.780 --> 00:20:13.540]  也就是我們今天
[00:20:13.540 --> 00:20:14.980]  跟我們這個類似經文的
[00:20:14.980 --> 00:20:17.860]  《以夫所書》第五章那邊
[00:20:17.860 --> 00:20:19.380]  他講了這一段話
