
[00:00:00.000 --> 00:00:05.200]  大家好 歡迎來到我們做主門徒的講道系列的第二講
[00:06:11.080 --> 00:06:12.640]  不是指沒有主人
[00:06:12.640 --> 00:06:15.280]  不是指I serve no master
[00:06:15.280 --> 00:06:19.120]  而是說You serve the right master
[00:06:19.120 --> 00:06:23.240]  就是你能夠尋找到一位適合的主人
[00:06:23.240 --> 00:06:25.240]  最好的主人
[00:06:25.240 --> 00:06:28.360]  然後你去服侍這位主人
[00:06:28.360 --> 00:06:29.960]  You serve the right master
[00:06:29.960 --> 00:06:32.320]  這個才是給你真正的自由
[00:06:32.320 --> 00:06:36.080]  面對一個真相就是人本身就不是獨立的
[00:06:36.080 --> 00:06:38.280]  我們有位創造主做我們
[00:06:38.280 --> 00:06:41.040]  找回一位創造主服侍他
[00:06:41.040 --> 00:06:42.440]  是真正的自由
[00:06:42.440 --> 00:06:44.840]  第三就是真正的自由
[00:06:44.840 --> 00:06:47.120]  就不是人生沒有一個方向
[00:06:47.120 --> 00:06:48.400]  沒有commitment
[00:06:48.400 --> 00:06:50.360]  不知道為了什麼而活
[00:06:50.360 --> 00:06:51.960]  完全放飛自我
[00:06:51.960 --> 00:06:52.600]  沒有壓力
[00:06:52.600 --> 00:06:53.840]  這個叫自由
[00:06:53.840 --> 00:06:55.600]  這個是誤解來的
[00:06:55.600 --> 00:06:57.240]  其實真正的自由
[00:06:57.240 --> 00:06:59.320]  是serve the right purpose
[00:06:59.320 --> 00:07:01.640]  就是找到一個right master
[00:07:01.640 --> 00:07:05.040]  然後讓這一個真正的主人告訴你
[00:07:05.040 --> 00:07:06.960]  他當初做你的時候
[00:07:06.960 --> 00:07:09.200]  在你人生的設計當中
[00:07:09.200 --> 00:07:12.320]  應該是活出一個什麼樣式的人
[00:07:12.320 --> 00:07:14.800]  然後你去成為那個人
[00:07:14.800 --> 00:07:17.640]  而這一個就是一個對的目標
[00:07:17.640 --> 00:07:19.720]  為一個對的目標去奮鬥
[00:07:19.720 --> 00:07:23.600]  這個最終是讓你活出最大的自由
[00:07:23.600 --> 00:07:26.480]  所以真正的自由不是說
[00:07:26.480 --> 00:07:27.560]  沒有主人
[00:07:27.560 --> 00:07:28.680]  人生沒有目標
[00:07:28.680 --> 00:07:29.800]  我放飛自我
[00:07:29.800 --> 00:07:31.480]  想做什麼就做什麼
[00:07:31.480 --> 00:07:33.640]  這種放縱的自由
[00:07:33.640 --> 00:07:37.560]  不是真正聖經說的那種真正的自由
[00:07:37.560 --> 00:07:40.720]  真正的自由是一個門徒應該有的
[00:07:40.720 --> 00:07:43.880]  就是我們認識這位創造我們的主
[00:07:43.880 --> 00:07:45.000]  我們親近他
[00:07:45.000 --> 00:07:46.600]  我們去求問他
[00:07:46.600 --> 00:07:47.760]  因此我們明白
[00:07:47.760 --> 00:07:49.840]  他做我們人生當中
[00:07:49.840 --> 00:07:52.240]  有一個什麼計劃
[00:07:52.240 --> 00:07:54.440]  他期待我們成為什麼人
[00:07:54.440 --> 00:07:56.360]  然後我們靠著聖靈
[00:07:56.360 --> 00:07:58.680]  慢慢結出一些節制的果子
[00:07:58.680 --> 00:07:59.880]  我們找到一個對的目標
[00:07:59.880 --> 00:08:01.320]  為了這個目標
[00:08:01.320 --> 00:08:05.960]  我們有這樣的能力去暫時放棄某些的自由
[00:08:05.960 --> 00:08:10.040]  最終我們得到最終極的自由
[00:08:10.040 --> 00:08:13.480]  這個就是門徒所謂的自由
[00:08:13.480 --> 00:08:16.760]  自由對我們來說有四個不同的層面
[00:08:16.760 --> 00:08:19.520]  這四個層面就是意願
[00:08:19.520 --> 00:08:20.440]  能力
[00:08:20.440 --> 00:08:21.440]  機會
[00:08:21.440 --> 00:08:22.840]  和時間
[00:08:22.840 --> 00:08:24.560]  都是我們要去考量
[00:08:24.560 --> 00:08:27.440]  有時候我們很有意願去做一件事
[00:08:27.440 --> 00:08:29.280]  但是我們沒有能力
[00:08:29.280 --> 00:08:31.600]  我們其實都是沒有自由的
[00:08:31.600 --> 00:08:35.960]  如果你知道神是讓你成為一個
[00:08:35.960 --> 00:08:37.560]  能夠很榮耀神
[00:08:37.560 --> 00:08:41.400]  能夠祝福人的一個設計師
[00:08:41.400 --> 00:08:43.440]  你說我很有意願
[00:08:43.440 --> 00:08:45.760]  我也知道這是神給我的計劃
[00:08:45.760 --> 00:08:48.200]  我也有意願去實行這個計劃
[00:08:48.200 --> 00:08:51.280]  但是如果你沒有能力去做成這個計劃
[00:08:51.280 --> 00:08:53.760]  這個都不是真正的自由
[00:08:53.760 --> 00:08:55.720]  我出生就輕度弱智
[00:08:55.720 --> 00:08:59.160]  或者我完全都沒有一個設計的天賦
[00:08:59.160 --> 00:09:00.720]  我們很差的
[00:09:00.720 --> 00:09:02.080]  我看著同班同學
[00:09:02.080 --> 00:09:04.640]  個個都設計很有美感的
[00:09:04.640 --> 00:09:06.440]  我的設計是最醜的
[00:09:06.440 --> 00:09:09.480]  我很有意願成為一個很偉大的歌手
[00:09:09.480 --> 00:09:11.400]  但是我五音不全
[00:09:11.400 --> 00:09:13.400]  我有意願但是沒有能力
[00:09:13.400 --> 00:09:16.240]  但是相反有些人是有能力
[00:09:16.240 --> 00:09:19.240]  你明知道他身上
[00:09:19.240 --> 00:09:21.480]  我也認識很多人
[00:09:21.480 --> 00:09:22.440]  熟悉之後
[00:09:22.440 --> 00:09:26.840]  你看到他身上是有某一些的才幹和天賦
[00:09:26.840 --> 00:09:28.120]  當你為他祈禱
[00:09:28.120 --> 00:09:31.720]  你都知道應該神是讓你成為某某種人
[00:09:31.720 --> 00:09:36.120]  但是偏偏他沒有這樣的意願成為那種人
[00:09:36.120 --> 00:09:37.320]  他有設計的恩賜
[00:09:37.320 --> 00:09:39.600]  但是他又不想做設計這一行
[00:09:39.600 --> 00:09:40.760]  他有藝術
[00:09:40.760 --> 00:09:41.760]  他有唱歌的恩賜
[00:09:41.760 --> 00:09:43.840]  但是他很討厭唱歌
[00:09:43.840 --> 00:09:45.000]  有些人很奇怪
[00:09:45.000 --> 00:09:46.520]  明明有這樣的恩賜
[00:09:46.520 --> 00:09:48.520]  有些人是天生
[00:09:48.520 --> 00:09:53.280]  我們以前國語都有個天生
[00:09:53.280 --> 00:09:58.440]  接近六尺一 六尺七 六尺七寸
[00:09:58.440 --> 00:10:00.680]  但是偏偏很討厭打籃球
[00:10:00.680 --> 00:10:04.680]  我這種身材就是很喜歡打籃球
[00:10:04.680 --> 00:10:06.120]  沒有這樣的能力
[00:10:06.120 --> 00:10:07.040]  有意願沒有能力
[00:10:07.040 --> 00:10:08.080]  有些人有這樣的能力
[00:10:08.080 --> 00:10:09.880]  但是沒有這樣的意願
[00:10:09.880 --> 00:10:11.360]  但是有時候我們有這樣的意願
[00:10:11.360 --> 00:10:12.040]  有這樣的能力
[00:10:12.040 --> 00:10:14.320]  所以會出神的旨意
[00:10:14.320 --> 00:10:16.320]  但是有時候沒有機會
[00:10:16.320 --> 00:10:21.320]  我們天生是一個非常窮的村落
[00:10:21.320 --> 00:10:25.640]  我沒有機會上一間好的設計學校
[00:10:25.640 --> 00:10:27.280]  我有意願也有能力
[00:10:27.280 --> 00:10:28.240]  我有天賦
[00:10:28.240 --> 00:10:30.160]  但是一直都沒有機會
[00:10:30.160 --> 00:10:31.320]  沒有找到好的導師
[00:10:31.320 --> 00:10:34.480]  來幫我發掘這些才幹
[00:10:34.480 --> 00:10:36.680]  讓我真正成為那個人
[00:10:36.680 --> 00:10:38.960]  這些都是我們要考量的
[00:10:38.960 --> 00:10:42.480]  最後一個就是時間很少人能考量
[00:10:42.480 --> 00:10:43.680]  時間的意思就是說
[00:10:43.680 --> 00:10:47.280]  真正的自由是你要懂得去選擇
[00:10:47.280 --> 00:10:53.400]  有什麼自由是比較長時間地讓你擁有這種自由
[00:10:53.400 --> 00:10:55.840]  當然越長的時間是越好
[00:10:55.840 --> 00:10:58.440]  越短當然是越沒有價值
[00:10:58.440 --> 00:11:00.560]  有時候我們為了一些短暫的自由
[00:11:00.560 --> 00:11:03.560]  而放棄了一些很長遠的自由
[00:11:03.560 --> 00:11:05.400]  很多時候有些短暫的自由
[00:11:05.400 --> 00:11:07.800]  是讓你瞬間覺得很自由
[00:11:07.800 --> 00:11:09.160]  有時候衝動起身
[00:11:09.160 --> 00:11:10.680]  離婚就離婚
[00:11:10.680 --> 00:11:12.320]  那一刻結束之後
[00:11:12.320 --> 00:11:17.680]  你覺得確實有一種海闊天空的感覺
[00:11:17.680 --> 00:11:20.600]  但是發覺將來的人生
[00:11:20.600 --> 00:11:25.440]  接下來長時間的財政各方面的捆綁
[00:11:25.440 --> 00:11:26.640]  那種沒有自由
[00:11:26.640 --> 00:11:29.040]  是讓你長遠得不到自由
[00:11:29.040 --> 00:11:32.200]  有時候短時間的揮霍
[00:11:32.200 --> 00:11:34.520]  想買什麼就買什麼
[00:11:34.520 --> 00:11:35.360]  是很自由的
[00:11:35.360 --> 00:11:38.480]  瞬間讓你覺得很開心很自由
[00:11:38.480 --> 00:11:42.800]  但是長遠來說是讓你陷入經濟的危機
[00:11:42.800 --> 00:11:45.160]  而經濟債務的危機
[00:11:45.160 --> 00:11:46.840]  債務的捆綁
[00:11:46.840 --> 00:11:51.680]  是讓你最終失去了很長時間沒有辦法有自由
[00:11:51.680 --> 00:11:55.320]  但是相反讓我們放棄某些暫時的自由
[00:11:55.320 --> 00:11:57.560]  我們學一學怎樣去理財
[00:11:57.560 --> 00:11:59.720]  有些節制在買東西方面
[00:11:59.720 --> 00:12:01.200]  在用錢方面
[00:12:01.200 --> 00:12:04.560]  怎樣善用金錢去規劃
[00:12:04.560 --> 00:12:06.840]  好像暫時失去了一些自由
[00:12:06.840 --> 00:12:09.800]  不能夠很自由地去買很多東西
[00:12:09.800 --> 00:12:13.240]  很自由地今年想去哪裏旅遊就去哪裏旅遊
[00:12:13.240 --> 00:12:15.120]  但是長遠來說
[00:12:15.120 --> 00:12:17.040]  當人生有一個好的規劃的時候
[00:12:17.040 --> 00:12:19.080]  當我們退休年老的時候
[00:12:19.080 --> 00:12:21.200]  我們可以有很長遠
[00:12:21.200 --> 00:12:24.320]  現在人隨隨便便活到九十幾一百歲
[00:12:24.320 --> 00:12:26.240]  即使你六十多歲退休
[00:12:26.240 --> 00:12:27.880]  你都有二三十年
[00:12:27.880 --> 00:12:29.360]  有一個好的規劃
[00:12:29.360 --> 00:12:32.560]  可以讓你人生很長遠的時間
[00:12:32.560 --> 00:12:35.480]  都能夠享受到經濟上的自由
[00:12:35.480 --> 00:12:37.600]  這種是需要規劃的
[00:12:37.600 --> 00:12:40.480]  這種是需要讓你有智慧去選擇
[00:12:40.480 --> 00:12:43.000]  所以我們自由有很多不同的層面
[00:12:43.000 --> 00:12:47.760]  但是當我們去認識到那位創造我們的主
[00:12:47.760 --> 00:12:50.360]  親近祂 求問祂
[00:12:50.360 --> 00:12:53.080]  祂也藉著祂的話語讓你明白
[00:12:53.080 --> 00:12:56.640]  逐漸去明白祂在你身上的旨意
[00:12:56.640 --> 00:13:00.000]  然後你有意願 有能力
[00:13:00.000 --> 00:13:01.800]  也都神給你機會
[00:13:01.800 --> 00:13:03.760]  去活出這種自由的時候
[00:13:03.760 --> 00:13:08.920]  最終你才能夠享受到一種很長時間的自由
[00:13:08.920 --> 00:13:10.920]  不是瞬間的自由
[00:13:10.920 --> 00:13:12.480]  而是長遠的
[00:13:12.480 --> 00:13:13.960]  我們很多時候很短視
[00:13:13.960 --> 00:13:15.920]  沒有一個長的眼光
[00:13:15.920 --> 00:13:18.960]  真自由 一個門徒出來的自由
[00:13:18.960 --> 00:13:21.280]  神的眼光看的自由
[00:13:21.280 --> 00:13:25.000]  是讓你很長遠地擁有這種自由
[00:13:25.000 --> 00:13:27.920]  最終你能夠享受一種永恆
[00:13:27.920 --> 00:13:30.920]  而且是終極的滿足這種的自由
[00:13:30.920 --> 00:13:32.280]  這種是很重要的
[00:13:32.280 --> 00:13:35.000]  所以我希望大家重新看
[00:13:35.000 --> 00:13:37.960]  這節聖經我們繼續看下去
[00:13:37.960 --> 00:13:40.680]  你會發覺主耶穌特別講到一種
[00:13:40.680 --> 00:13:44.080]  自由方面對我們最大的阻礙
[00:13:44.080 --> 00:13:45.480]  原來就是罪
[00:13:45.480 --> 00:13:46.960]  8章33節
[00:13:46.960 --> 00:13:49.320]  聽到主耶穌這句話
[00:13:49.320 --> 00:13:50.480]  想他們有自由的人
[00:13:50.480 --> 00:13:51.520]  他們就回答
[00:13:51.520 --> 00:13:53.560]  他們覺得他們是自由的
[00:13:53.560 --> 00:13:56.000]  我們是阿伯拉罕的後裔
[00:13:56.000 --> 00:13:59.120]  從來沒有做過誰的奴僕
[00:13:59.120 --> 00:14:02.040]  他說你怎麼會說我們必得自由呢
[00:14:02.040 --> 00:14:03.320]  因為主耶穌說
[00:14:03.320 --> 00:14:04.880]  如果你明白真理
[00:14:04.880 --> 00:14:07.120]  能夠常常遵守我的真理
[00:14:07.120 --> 00:14:08.200]  就必得自由
[00:14:08.200 --> 00:14:09.160]  所以他們覺得
[00:14:09.160 --> 00:14:09.800]  你說什麼
[00:14:09.800 --> 00:14:11.280]  我一向已經自由了
[00:14:11.280 --> 00:14:12.800]  他覺得已經自由
[00:14:12.800 --> 00:14:14.640]  根本不需要做這些事
[00:14:14.640 --> 00:14:15.840]  主耶穌就回答說
[00:14:15.840 --> 00:14:19.040]  我實實在在告訴你們
[00:14:19.040 --> 00:14:22.720]  所有犯罪的就是罪的奴僕
[00:14:22.720 --> 00:14:25.440]  他說奴僕不能永遠住在家裡
[00:14:25.440 --> 00:14:28.000]  兒子是永遠住在家裡
[00:14:28.000 --> 00:14:30.000]  所以天父的兒子
[00:14:30.000 --> 00:14:33.880]  他是在說自己天父的獨生子
[00:14:33.880 --> 00:14:35.920]  如果天父的獨生子
[00:14:35.920 --> 00:14:37.200]  即主耶穌基督
[00:14:37.200 --> 00:14:39.080]  能夠叫你自由
[00:14:39.080 --> 00:14:41.840]  你們就真自由
[00:14:41.840 --> 00:14:43.760]  就是我們剛剛所說的
[00:14:43.760 --> 00:14:47.880]  自由有分真自由和假自由
[00:14:47.880 --> 00:14:49.640]  懂得選擇
[00:14:49.640 --> 00:14:51.880]  就能夠享受真正的自由
[00:14:51.880 --> 00:14:53.680]  為什麼我們會沒有自由呢
[00:14:53.680 --> 00:14:57.320]  因為我們就是罪的奴僕
[00:14:57.320 --> 00:15:00.640]  當初聽到這些教訓的猶太人
[00:15:00.640 --> 00:15:02.800]  因為主耶穌這段教訓
[00:15:02.800 --> 00:15:04.480]  是跟那些聽了他的道
[00:15:04.480 --> 00:15:06.600]  想要跟他的猶太人說的
[00:15:06.600 --> 00:15:09.000]  他就說你們要常常遵守我的道
[00:15:09.000 --> 00:15:10.280]  才是真正的自由
[00:15:10.280 --> 00:15:12.000]  但對那些猶太人來說
[00:15:12.000 --> 00:15:13.720]  他們覺得他們是自由
[00:15:13.720 --> 00:15:15.000]  我想你明白他們說的自由
[00:15:15.000 --> 00:15:16.400]  是在說哪種自由
[00:15:16.400 --> 00:15:19.040]  他們說的不是政治層面的自由
[00:15:19.040 --> 00:15:20.280]  因為當時的猶太人
[00:15:20.280 --> 00:15:21.040]  他們都明白
[00:15:21.040 --> 00:15:23.680]  他們在政治上是不自由的
[00:15:23.680 --> 00:15:28.080]  他們是被羅馬的政權統治著
[00:15:28.080 --> 00:15:30.040]  其實在歷史上
[00:15:30.040 --> 00:15:32.160]  猶太人真正享受歷史的自由
[00:15:32.160 --> 00:15:34.160]  是在很短暫的時間
[00:15:34.160 --> 00:15:37.440]  他們受過很多不同的帝國被擄
[00:15:37.440 --> 00:15:39.360]  巴比倫統治過他們
[00:15:39.360 --> 00:15:41.320]  亞述帝國統治過他們
[00:15:41.320 --> 00:15:43.320]  波斯帝國統治過他們
[00:15:43.320 --> 00:15:45.440]  現在他們所處的地方
[00:15:45.440 --> 00:15:47.120]  當時主耶穌這個年代
[00:15:47.120 --> 00:15:49.320]  就是羅馬帝國統治著他們
[00:15:49.320 --> 00:15:50.520]  所以政治上他們知道
[00:15:50.520 --> 00:15:52.800]  他們不是自由
[00:15:52.800 --> 00:15:54.800]  但他們所說的回答
[00:15:54.800 --> 00:15:57.520]  我們是阿伯拉罕的後裔
[00:15:57.520 --> 00:15:59.480]  因此我們是自由的
[00:15:59.480 --> 00:16:01.880]  他們說的是當時的猶太人
[00:16:01.880 --> 00:16:04.560]  他們覺得因為他們有正統的血統
[00:16:04.560 --> 00:16:06.200]  他們是阿伯拉罕的後裔
[00:16:06.200 --> 00:16:11.160]  所以因此他們在屬靈上是自由的
[00:16:11.160 --> 00:16:13.160]  他們屬於神的國 神的家
[00:16:13.160 --> 00:16:14.960]  他們有這樣的權力
[00:16:14.960 --> 00:16:17.400]  能夠永遠住在神的家中
[00:16:17.400 --> 00:16:20.520]  只要你在屬靈上有這樣的地位
[00:16:20.520 --> 00:16:22.080]  你是一個屬於神的家
[00:16:22.080 --> 00:16:23.880]  你能夠永遠住在神的家中
[00:16:23.880 --> 00:16:27.040]  他們覺得這就是真正的自由
[00:16:27.040 --> 00:16:29.360]  所以他們覺得既然我們是阿伯拉罕的後裔
[00:16:29.360 --> 00:16:31.960]  我們自然就擁有這種權力
[00:16:31.960 --> 00:16:34.320]  住在神的家中
[00:16:34.320 --> 00:16:35.520]  但主耶穌跟我們說
[00:16:35.520 --> 00:16:42.520]  這不是真正的真相
[00:16:42.520 --> 00:16:47.200]  不是所有阿伯拉罕的後裔
[00:16:47.200 --> 00:16:49.320]  都是住在神的家中
[00:16:49.320 --> 00:16:52.120]  是屬靈上成為阿伯拉罕的後裔
[00:16:52.120 --> 00:16:55.400]  憑信心相信主耶穌基督
[00:16:55.400 --> 00:16:57.920]  然後成為神家中的一份子
[00:16:57.920 --> 00:16:59.120]  在屬靈的層面
[00:16:59.120 --> 00:17:00.760]  即使我們不是猶太人
[00:17:00.760 --> 00:17:02.080]  但透過信主耶穌
[00:17:02.080 --> 00:17:04.560]  我們都成為阿伯拉罕的後裔
[00:17:04.560 --> 00:17:06.880]  在這種層面上的阿伯拉罕後裔
[00:17:06.880 --> 00:17:09.480]  而不是因為我是猶太人的血統
[00:17:09.480 --> 00:17:12.880]  我自然就成為永遠住在神的家中
[00:17:12.880 --> 00:17:13.840]  不是的
[00:17:13.840 --> 00:17:15.640]  即使我是猶太人
[00:17:15.640 --> 00:17:17.000]  我是阿伯拉罕的血統
[00:17:17.000 --> 00:17:20.320]  我也有可能活在罪中
[00:17:20.320 --> 00:17:22.240]  真的活在罪中
[00:17:22.240 --> 00:17:25.920]  即使法律上已經很守法律
[00:17:25.920 --> 00:17:28.520]  主耶穌也說你們仍然活在罪中
[00:17:28.520 --> 00:17:30.760]  所以罪是使我們失去了
[00:17:30.760 --> 00:17:33.760]  能夠享受真正自由的意願
[00:17:33.760 --> 00:17:35.880]  能力 機會
[00:17:35.880 --> 00:17:39.600]  而最終不能夠永恆住在神的家中
[00:17:39.600 --> 00:17:40.600]  所以主耶穌也說
[00:17:40.600 --> 00:17:43.600]  奴僕是不可以永遠住在家中的
[00:17:43.600 --> 00:17:46.880]  罪的奴僕可能是短暫覺得自由
[00:17:46.880 --> 00:17:50.560]  但不能夠永恆享受自由
[00:17:50.560 --> 00:17:53.360]  因為那種離開了神的自由
[00:17:53.360 --> 00:17:55.280]  活在罪中所得的自由
