
[00:00:00.000 --> 00:00:11.800]  教會方向就是要大家成為一個以神為中心的生命或者生活
[00:15:35.180 --> 00:15:37.180]  祂當時是充滿喜樂
[00:15:37.180 --> 00:15:39.180]  並且不單止充滿喜樂
[00:15:39.180 --> 00:15:40.180]  而是求天父讓
[00:15:40.180 --> 00:15:42.180]  祂這一份的喜樂
[00:15:42.180 --> 00:15:46.180]  都可以充滿身邊每一個在座當中的人
[00:15:46.180 --> 00:15:48.180]  所以你會覺得很奇怪
[00:15:48.180 --> 00:15:49.180]  這麼恐怖的
[00:15:49.180 --> 00:15:50.180]  祂要面對這麼恐怖的一個刑罰
[00:15:50.180 --> 00:15:52.180]  祂都可以有喜樂
[00:15:52.180 --> 00:15:53.180]  可能你說
[00:15:53.180 --> 00:15:54.180]  祂只是神而已
[00:15:54.180 --> 00:15:56.180]  那當然可以了
[00:15:56.180 --> 00:15:58.180]  那我們就看看另外一個仁兄
[00:15:58.180 --> 00:16:00.180]  另外一位仁兄
[00:16:00.180 --> 00:16:03.180]  他在脫剎羅尼加前書五章十六字這樣說
[00:16:03.180 --> 00:16:04.180]  要常常喜樂
[00:16:04.180 --> 00:16:05.180]  不主的禱告
[00:16:05.180 --> 00:16:06.180]  凡事謝恩
[00:16:06.180 --> 00:16:08.180]  因為這是上帝在基督的耶穌裡
[00:16:08.180 --> 00:16:10.180]  向你們所定的旨意
[00:16:10.180 --> 00:16:12.180]  另外這位仁兄
[00:16:12.180 --> 00:16:15.180]  也在羅馬書十四章十七字裡面這樣說
[00:16:15.180 --> 00:16:18.180]  神的國不在乎吃喝
[00:16:18.180 --> 00:16:20.180]  只在乎公義和平
[00:16:20.180 --> 00:16:22.180]  並聖靈中的喜樂
[00:16:22.180 --> 00:16:23.180]  這位仁兄
[00:16:23.180 --> 00:16:24.180]  相信大家都知道
[00:16:24.180 --> 00:16:25.180]  他叫什麼名字
[00:16:25.180 --> 00:16:26.180]  保羅
[00:16:26.180 --> 00:16:27.180]  這位仁兄叫保羅
[00:16:27.180 --> 00:16:28.180]  那就是
[00:16:28.180 --> 00:16:29.180]  保羅這樣說
[00:16:29.180 --> 00:16:30.180]  要常常喜樂
[00:16:30.180 --> 00:16:31.180]  不主的禱告
