
[00:00:00.000 --> 00:00:03.000]  在我印象中,我沒有講過事實記
[00:03:05.000 --> 00:03:10.000]  以色列人被米顛人所欺負
[00:03:10.000 --> 00:03:12.000]  以色列人被米顛人所欺負
[00:03:12.000 --> 00:03:14.000]  他們如何欺壓以色列人呢?
[00:03:14.000 --> 00:03:16.000]  他們如何欺壓以色列人呢?
[00:03:16.000 --> 00:03:23.000]  就是每一次以色列人撒種的時候
[00:03:23.000 --> 00:03:28.000]  米顛人就會來破壞他們的農作物
[00:03:28.000 --> 00:03:32.000]  米顛人就會走上來把他們的農作物搶走
[00:03:32.000 --> 00:03:34.000]  米顛人就會來破壞他們的農作物
[00:03:34.000 --> 00:03:35.000]  搶走他們的牲畜
[00:03:35.000 --> 00:03:38.000]  由於米顛人比以色列人多很多
[00:03:38.000 --> 00:03:41.000]  由於米顛人比以色列人多很多
[00:03:41.000 --> 00:03:44.000]  以色列人眼睜睜地看著他們來搶糧
[00:03:44.000 --> 00:03:47.000]  以色列人只能眼巴巴地看著米顛人來搶他們的糧食
[00:03:47.000 --> 00:03:49.000]  沒有糧食就受到很大的痛苦
[00:03:49.000 --> 00:03:50.000]  沒有糧食就受到很大的痛苦
[00:03:50.000 --> 00:03:52.000]  他們沒有糧食吃就會陷入痛苦之中
[00:03:52.000 --> 00:03:53.000]  他們沒有糧食吃就會陷入痛苦之中
[00:03:53.000 --> 00:03:54.000]  以色列人就呼求神
[00:03:54.000 --> 00:03:55.000]  以色列人就呼求神
[00:03:55.000 --> 00:03:56.000]  神就應允他們的禱告
[00:03:56.000 --> 00:03:57.000]  神就應允他們的禱告
[00:03:57.000 --> 00:03:59.000]  然後就揀選了一個士師來拯救他們
[00:03:59.000 --> 00:04:00.000]  然後就揀選了一個士師來拯救他們
[00:04:00.000 --> 00:04:02.000]  然後就揀選了一個士師來拯救他們
[00:04:02.000 --> 00:04:08.000]  今次所揀的士師就是姬甸
[00:04:08.000 --> 00:04:09.000]  今次所揀的士師就是姬甸
[00:04:09.000 --> 00:04:10.000]  那麼姬甸是誰呢
[00:04:10.000 --> 00:04:11.000]  那麼姬甸是誰呢
[00:04:11.000 --> 00:04:12.000]  我們看第十一節
[00:04:12.000 --> 00:04:13.000]  我們看第十一節
[00:04:13.000 --> 00:04:15.000]  第十一節告訴我們姬甸是一個農夫
[00:04:15.000 --> 00:04:18.000]  第十一節告訴我們姬甸是一個農夫
[00:04:18.000 --> 00:04:21.000]  因為在故事一開始的時候
[00:04:21.000 --> 00:04:24.000]  姬甸正在他的酒渣中打麥子
[00:04:24.000 --> 00:04:26.000]  因為在故事一開始的時候
[00:04:26.000 --> 00:04:30.000]  我們就看到姬甸正在他的酒渣中打麥子
[00:04:30.000 --> 00:04:32.000]  我們要留意什麼叫打麥子
[00:04:32.000 --> 00:04:34.000]  我們留意什麼叫打麥子呢
[00:04:34.000 --> 00:04:38.000]  打麥子就是將麥子拋高
[00:04:38.000 --> 00:04:41.000]  打麥子就是把麥子拋高
[00:04:41.000 --> 00:04:46.000]  然後就讓外面的穀殼被風吹走
[00:04:46.000 --> 00:04:50.000]  然後就讓外面的穀殼被風吹走
[00:04:50.000 --> 00:04:54.000]  所以通常打麥子是在高一點空曠的位置做的
[00:04:54.000 --> 00:04:58.000]  所以通常人們就會在高處空曠的地方打麥子
[00:04:58.000 --> 00:05:01.000]  而酒渣通常在一些凹陷的位置
[00:05:01.000 --> 00:05:05.000]  酒渣通常是在奧地之處
[00:05:05.000 --> 00:05:09.000]  然後人們就在那裡採葡萄
[00:05:09.000 --> 00:05:12.000]  人們通常在這種地方是用來採葡萄
[00:05:12.000 --> 00:05:14.000]  葡萄汁流出來的時候
[00:05:14.000 --> 00:05:17.000]  他們收集起來做釀酒用的
[00:05:17.000 --> 00:05:19.000]  葡萄汁流出來的時候
[00:05:19.000 --> 00:05:22.000]  人就可以收集來釀酒
[00:05:22.000 --> 00:05:26.000]  所以很明顯姬甸在酒渣中打麥子的原因
[00:05:26.000 --> 00:05:30.000]  所以很明顯姬甸在酒渣中打麥子的原因
[00:05:30.000 --> 00:05:33.000]  很明顯是不想被米店人看到
[00:05:33.000 --> 00:05:36.000]  很明顯是不想被米店人看到
[00:05:36.000 --> 00:05:38.000]  因為米店人看到的時候就會過來搶
[00:05:38.000 --> 00:05:41.000]  因為米店人看到就會過來搶
[00:05:41.000 --> 00:05:43.000]  但無論如何我們在這裡想一想
[00:05:43.000 --> 00:05:45.000]  但我們大家想一想
[00:05:45.000 --> 00:05:47.000]  在自己的地方
[00:05:47.000 --> 00:05:48.000]  在我們自己的地方
[00:05:48.000 --> 00:05:50.000]  打自己的麥子
[00:05:50.000 --> 00:05:51.000]  打自己的麥子
[00:05:51.000 --> 00:05:53.000]  做得這麼得堂堂正正
[00:05:53.000 --> 00:05:56.000]  還要這麼鬼鬼祟祟
[00:05:56.000 --> 00:06:00.000]  所以你會發現感受一定不良好
[00:06:00.000 --> 00:06:03.000]  所以大家可以想像這種感受一定不好
[00:06:03.000 --> 00:06:05.000]  而就在那個時候
[00:06:05.000 --> 00:06:08.000]  神就差派使者向姬甸顯現
[00:06:08.000 --> 00:06:11.000]  神就差派使者向姬甸顯現
[00:06:11.000 --> 00:06:12.000]  然後跟姬甸講
[00:06:12.000 --> 00:06:13.000]  然後跟姬甸講
[00:06:13.000 --> 00:06:14.000]  大能的勇士
[00:06:14.000 --> 00:06:15.000]  大能的勇士
[00:06:15.000 --> 00:06:17.000]  耶和華與你同在
[00:06:17.000 --> 00:06:18.000]  耶和華與你同在
[00:06:18.000 --> 00:06:21.000]  大家留意一下使者怎樣來稱呼姬甸
[00:06:21.000 --> 00:06:23.000]  大家留意一下使者怎樣來稱呼姬甸
[00:06:23.000 --> 00:06:24.000]  大能的勇士
[00:06:24.000 --> 00:06:26.000]  他說大能的勇士
[00:06:26.000 --> 00:06:27.000]  剛才我們講過
[00:06:27.000 --> 00:06:29.000]  姬甸只不過是一個農夫
[00:06:29.000 --> 00:06:30.000]  姬甸只不過是一個農夫
[00:06:30.000 --> 00:06:32.000]  絕對稱不上大能的勇士
[00:06:32.000 --> 00:06:33.000]  絕對稱不上大能的勇士
[00:06:33.000 --> 00:06:34.000]  其實他自己都知道
[00:06:34.000 --> 00:06:36.000]  他自己都知道這一點
[00:06:36.000 --> 00:06:38.000]  所以我相信姬甸聽了之後
[00:06:38.000 --> 00:06:40.000]  他自己都滿得是味道
[00:06:40.000 --> 00:06:43.000]  我相信姬甸聽到使者這麼跟他說的時候
[00:06:43.000 --> 00:06:44.000]  他心裡都不是味道
[00:06:44.000 --> 00:06:47.000]  但是當使者說
[00:06:47.000 --> 00:06:49.000]  耶和華與你同在的時候
[00:06:49.000 --> 00:06:51.000]  但是當使者跟他說
[00:06:51.000 --> 00:06:52.000]  耶和華與你同在的時候
[00:06:52.000 --> 00:06:54.000]  他就更加不高興
[00:06:54.000 --> 00:06:56.000]  姬甸就更加不高興了
[00:06:56.000 --> 00:06:58.000]  姬甸就說
[00:06:58.000 --> 00:07:00.000]  如果神與我同在的話
[00:07:00.000 --> 00:07:02.000]  如果神與我同在的話
[00:07:02.000 --> 00:07:03.000]  為什麼我們現在這麼慘
[00:07:03.000 --> 00:07:05.000]  被米地人所欺負
[00:07:05.000 --> 00:07:07.000]  為什麼我這麼悲慘呢
[00:07:07.000 --> 00:07:09.000]  還要每天被米地人所欺壓
[00:07:09.000 --> 00:07:11.000]  雖然我知道
[00:07:11.000 --> 00:07:13.000]  我們的祖先不斷跟我說
[00:07:13.000 --> 00:07:16.000]  雖然我們的祖先曾經告訴過我
[00:07:16.000 --> 00:07:19.000]  我們以色列人的神
[00:07:19.000 --> 00:07:22.000]  當年是如何大能地引領我們出埃及
[00:07:22.000 --> 00:07:24.000]  我們以色列的神
[00:07:24.000 --> 00:07:26.000]  當年是如何行祂的大能
[00:07:26.000 --> 00:07:28.000]  引領我們祖先出埃及
[00:07:28.000 --> 00:07:30.000]  神是顯現了祂很大的權能
[00:07:30.000 --> 00:07:33.000]  神在當時顯現了祂很大的權能
[00:07:33.000 --> 00:07:35.000]  如果神真的這麼厲害的話
[00:07:35.000 --> 00:07:37.000]  為什麼我今天還要被米地人欺負
[00:07:37.000 --> 00:07:40.000]  為什麼我們今天會被米地人欺負呢
[00:07:40.000 --> 00:07:42.000]  祂一定是已經丟棄了我們
[00:07:42.000 --> 00:07:44.000]  祂一定是離棄了我們
[00:07:44.000 --> 00:07:45.000]  對姬甸來說
[00:07:45.000 --> 00:07:48.000]  她從小到大都聽到這個出埃及的故事
[00:07:48.000 --> 00:07:51.000]  她從小到大就聽說這個出埃及的故事
[00:07:51.000 --> 00:07:53.000]  我相信她從來沒有否認過神的大能
[00:07:53.000 --> 00:07:56.000]  我相信她從來都不曾否認神的大能
[00:07:56.000 --> 00:07:59.000]  但是她從來沒有經驗過神的大能
[00:07:59.000 --> 00:08:01.000]  但她自己從來沒有經歷過神的大能
[00:08:01.000 --> 00:08:03.000]  當米地人欺壓他們的時候
[00:08:03.000 --> 00:08:05.000]  當米地人欺壓他們的時候
[00:08:05.000 --> 00:08:07.000]  當他們鬼鬼祟祟在酒鎮裏面打麥子的時候
[00:08:07.000 --> 00:08:10.000]  當他們鬼鬼祟祟在酒鎮裏面打麥子的時候
[00:08:10.000 --> 00:08:12.000]  我相信心裏必定發出一個問號
[00:08:12.000 --> 00:08:13.000]  就是神你在哪裏
[00:08:13.000 --> 00:08:16.000]  我相信他們的心裏一定會詢問
[00:08:16.000 --> 00:08:17.000]  神啊 你在哪裏
[00:08:17.000 --> 00:08:19.000]  對他們來說 神從來沒有加入過
[00:08:19.000 --> 00:08:22.000]  對他們來說 神似乎從來沒有介入過他們
[00:08:22.000 --> 00:08:24.000]  當他們受苦的時候 神從來沒有幫過他們
[00:08:24.000 --> 00:08:27.000]  當他們受苦的時候 神從來沒有幫過他們
[00:08:27.000 --> 00:08:30.000]  所以當這個使者跟他們說 神與你同在的時候
[00:08:30.000 --> 00:08:33.000]  所以當這個使者跟姬甸說 神與你們同在的時候
[00:08:33.000 --> 00:08:35.000]  哇 火都來了
[00:08:35.000 --> 00:08:38.000]  他心裏其實是有一個無名之火
[00:08:38.000 --> 00:08:41.000]  因為他覺得神根本是離棄了 丟棄了他們
[00:08:41.000 --> 00:08:44.000]  因為他一直覺得神其實是丟棄了他們
[00:08:44.000 --> 00:08:46.000]  好了 我們首先來看一看
[00:08:46.000 --> 00:08:47.000]  好 我們首先來看一下
[00:08:47.000 --> 00:08:53.000]  聖經一直告訴我們 神永不完全的離開或者是捨棄他的子民
[00:08:53.000 --> 00:08:58.000]  聖經告訴我們 神永遠不會離開和捨棄他的子民
[00:08:58.000 --> 00:08:59.000]  在第十節
[00:08:59.000 --> 00:09:00.000]  在第十節
[00:09:00.000 --> 00:09:05.000]  我們知道神將以色列民交付在外邦人的手中
[00:09:05.000 --> 00:09:09.000]  我們知道神將以色列民交付在外邦人手中
[00:09:09.000 --> 00:09:10.000]  是因為他們犯罪的原因
[00:09:10.000 --> 00:09:12.000]  是因為他們犯罪了
[00:09:12.000 --> 00:09:16.000]  而神一加入就是在於他們究竟有沒有迴轉
[00:09:16.000 --> 00:09:20.000]  而神的介入其實是取決於他們是不是有迴轉
[00:09:20.000 --> 00:09:22.000]  當他們呼求神
[00:09:22.000 --> 00:09:24.000]  當他們迴轉
[00:09:24.000 --> 00:09:25.000]  當他們迴轉
[00:09:25.000 --> 00:09:27.000]  啊 神就馬上有行動
[00:09:27.000 --> 00:09:28.000]  神就馬上有行動
[00:09:28.000 --> 00:09:29.000]  我們看第十四節
[00:09:29.000 --> 00:09:30.000]  我們看第十四節
[00:09:30.000 --> 00:09:34.000]  使者說 我差遣你去靠著你這個能力
[00:09:34.000 --> 00:09:37.000]  去從米顛人的手裏面拯救以色列人
[00:09:37.000 --> 00:09:41.000]  我差遣你去靠著你的能力從米顛人的手裏面拯救以色列人
[00:09:41.000 --> 00:09:42.000]  很奇怪這樣說
[00:09:42.000 --> 00:09:44.000]  很奇怪他怎麼會這麼說
[00:09:44.000 --> 00:09:45.000]  他說靠你這個能力
[00:09:45.000 --> 00:09:47.000]  那米顛有什麼能力呢
[00:09:47.000 --> 00:09:48.000]  他說靠你這個能力
[00:09:48.000 --> 00:09:50.000]  那米顛有什麼能力呢
[00:09:50.000 --> 00:09:57.000]  雖然使者就稱呼機電是大能的戰士
[00:09:57.000 --> 00:10:00.000]  雖然神稱呼機電是大能的勇士
[00:10:00.000 --> 00:10:02.000]  他自己知道很清楚他不是
[00:10:02.000 --> 00:10:05.000]  但他自己心裏很知道他其實不是
[00:10:05.000 --> 00:10:07.000]  他只不過是一個很驚慌的農夫
[00:10:07.000 --> 00:10:10.000]  在做他自己打麥子的工作
[00:10:10.000 --> 00:10:12.000]  他只不過是一個驚恐的農夫
[00:10:12.000 --> 00:10:15.000]  每天做他自己打麥子的工作
[00:10:15.000 --> 00:10:18.000]  打麥子的能力真的能夠拯救以色列民嗎
[00:10:18.000 --> 00:10:21.000]  這打麥子的能力真的能拯救以色列民嗎
[00:10:21.000 --> 00:10:23.000]  大家想一想如果你是機電
[00:10:23.000 --> 00:10:25.000]  大家想一想如果你是機電
[00:10:25.000 --> 00:10:26.000]  你會怎麼回答這個使者
[00:10:26.000 --> 00:10:29.000]  你會怎麼回答這個使者呢
[00:10:29.000 --> 00:10:32.000]  有一次福爾摩斯和科學家去露營
[00:10:32.000 --> 00:10:35.000]  有一次福爾摩斯和科學家去露營
[00:10:35.000 --> 00:10:37.000]  他們兩個天文地理講得很開心
[00:10:37.000 --> 00:10:40.000]  他們兩個人聊天文地理很開心
[00:10:40.000 --> 00:10:43.000]  講到夜晚了就回到帳篷睡覺
[00:10:43.000 --> 00:10:46.000]  講到夜深他們就回到帳篷睡覺
[00:10:46.000 --> 00:10:47.000]  睡到半夜的時候
[00:10:47.000 --> 00:10:48.000]  睡到半夜的時候
[00:10:48.000 --> 00:10:51.000]  福爾摩斯就叫醒科學家
[00:10:51.000 --> 00:10:53.000]  福爾摩斯就推醒了這個科學家
[00:10:53.000 --> 00:10:54.000]  福爾摩斯就推醒了這個科學家
[00:10:54.000 --> 00:10:55.000]  他說科學家你看到些什麼呢
[00:10:55.000 --> 00:10:58.000]  他說科學家你看到些什麼呢
[00:10:58.000 --> 00:11:00.000]  科學家說我看到滿天繁星
[00:11:00.000 --> 00:11:01.000]  科學家說我看到滿天繁星
[00:11:01.000 --> 00:11:04.000]  科學家說我看到滿天繁星
[00:11:04.000 --> 00:11:05.000]  福爾摩斯就說那你有什麼總結呢
[00:11:05.000 --> 00:11:06.000]  福爾摩斯就說那你有什麼總結呢
[00:11:06.000 --> 00:11:07.000]  福爾摩斯就說那你有什麼總結呢
[00:11:07.000 --> 00:11:08.000]  福爾摩斯就問那你有什麼總結呢
[00:11:08.000 --> 00:11:09.000]  福爾摩斯就問那你有什麼總結呢
[00:11:09.000 --> 00:11:10.000]  科學家就想了一會兒
[00:11:10.000 --> 00:11:11.000]  科學家就想了一會兒
[00:11:11.000 --> 00:11:12.000]  從天象學來說
[00:11:12.000 --> 00:11:13.000]  從天象學來說
[00:11:13.000 --> 00:11:14.000]  他說從天象學來說
[00:11:14.000 --> 00:11:15.000]  你的星是代表著百萬的銀河
[00:11:15.000 --> 00:11:16.000]  你的星是代表著百萬的銀河
[00:11:16.000 --> 00:11:17.000]  你的星是代表著百萬的銀河
[00:11:17.000 --> 00:11:18.000]  這些星就代表了幾百萬的銀河系
[00:11:18.000 --> 00:11:19.000]  這些星就代表了幾百萬的銀河系
[00:11:19.000 --> 00:11:20.000]  從氣象學來說
[00:11:20.000 --> 00:11:31.000]  這麼多星沒有雲
[00:11:31.000 --> 00:11:32.000]  明天的天氣一定很晴朗
[00:11:32.000 --> 00:11:33.000]  從時間上來說
[00:11:33.000 --> 00:11:34.000]  現在凌晨三點
[00:11:34.000 --> 00:11:35.000]  你問這些幹什麼
[00:11:35.000 --> 00:11:36.000]  你問這些幹什麼
[00:11:36.000 --> 00:11:37.000]  睡覺了
[00:11:37.000 --> 00:11:38.000]  福爾摩斯就說
[00:11:38.000 --> 00:11:39.000]  福爾摩斯就說
[00:11:39.000 --> 00:11:40.000]  你這個蠢材
[00:11:40.000 --> 00:11:41.000]  我們的帳篷被人拿走了
[00:11:41.000 --> 00:11:42.000]  你這個蠢材
[00:11:42.000 --> 00:11:43.000]  我們的帳篷被人拿走了
[00:11:43.000 --> 00:11:44.000]  從某一個角度來看
[00:11:44.000 --> 00:11:45.000]  從某一個角度來看
[00:11:45.000 --> 00:11:46.000]  人其實是活在自己所認知的世界
[00:11:46.000 --> 00:11:47.000]  人其實是活在自己所認知的世界
[00:11:47.000 --> 00:11:48.000]  人其實是活在自己所認知的世界
[00:11:48.000 --> 00:11:49.000]  人其實是活在自己所認知的世界
[00:11:49.000 --> 00:11:50.000]  人其實是活在自己所認知的世界
[00:11:50.000 --> 00:11:51.000]  人其實是活在自己所認知的世界
[00:11:51.000 --> 00:11:52.000]  人其實是活在自己所認知的世界
[00:11:52.000 --> 00:11:53.000]  人其實是活在自己所認知的世界
[00:11:53.000 --> 00:11:54.000]  人其實是活在自己所認知的世界
[00:11:54.000 --> 00:11:55.000]  人其實是活在自己所認知的世界
[00:11:55.000 --> 00:11:56.000]  人其實是活在自己所認知的世界
[00:11:56.000 --> 00:11:57.000]  人其實是活在自己所認知的世界
[00:11:57.000 --> 00:11:58.000]  人其實是活在自己所認知的世界
[00:11:58.000 --> 00:11:59.000]  人其實是活在自己所認知的世界
[00:11:59.000 --> 00:12:00.000]  人其實是活在自己所認知的世界
[00:12:00.000 --> 00:12:01.000]  人其實是活在自己所認知的世界
[00:12:01.000 --> 00:12:02.000]  人其實是活在自己所認知的世界
[00:12:02.000 --> 00:12:03.000]  人其實是活在自己所認知的世界
[00:12:03.000 --> 00:12:04.000]  人其實是活在自己所認知的世界
[00:12:04.000 --> 00:12:05.000]  人其實是活在自己所認知的世界
[00:12:05.000 --> 00:12:32.000]  人其實是活在自己所認知的世界
[00:12:35.000 --> 00:12:36.000]  人其實是活在自己所認知的世界
[00:12:36.000 --> 00:12:37.000]  人其實是活在自己所認知的世界
[00:12:37.000 --> 00:12:38.000]  人其實是活在自己所認知的世界
[00:12:38.000 --> 00:12:39.000]  人其實是活在自己所認知的世界
[00:12:39.000 --> 00:12:40.000]  人其實是活在自己所認知的世界
[00:12:40.000 --> 00:12:41.000]  人其實是活在自己所認知的世界
[00:12:41.000 --> 00:12:42.000]  人其實是活在自己所認知的世界
[00:12:42.000 --> 00:12:43.000]  人其實是活在自己所認知的世界
[00:12:43.000 --> 00:12:44.000]  人其實是活在自己所認知的世界
[00:12:44.000 --> 00:12:45.000]  人其實是活在自己所認知的世界
[00:12:45.000 --> 00:12:46.000]  人其實是活在自己所認知的世界
[00:12:46.000 --> 00:12:47.000]  人其實是活在自己所認知的世界
[00:12:47.000 --> 00:12:48.000]  人其實是活在自己所認知的世界
[00:12:48.000 --> 00:12:49.000]  人其實是活在自己所認知的世界
[00:12:49.000 --> 00:12:50.000]  人其實是活在自己所認知的世界
[00:12:50.000 --> 00:12:51.000]  人其實是活在自己所認知的世界
[00:12:51.000 --> 00:13:07.000]  人其實是活在自己所認知的世界
[00:13:07.000 --> 00:13:08.000]  人其實是活在自己所認知的世界
[00:13:08.000 --> 00:13:09.000]  人其實是活在自己所認知的世界
[00:13:09.000 --> 00:13:10.000]  人其實是活在自己所認知的世界
[00:13:10.000 --> 00:13:11.000]  人其實是活在自己所認知的世界
[00:13:11.000 --> 00:13:12.000]  人其實是活在自己所認知的世界
[00:13:12.000 --> 00:13:13.000]  人其實是活在自己所認知的世界
[00:13:13.000 --> 00:13:14.000]  人其實是活在自己所認知的世界
[00:13:14.000 --> 00:13:15.000]  人其實是活在自己所認知的世界
[00:13:15.000 --> 00:13:16.000]  人其實是活在自己所認知的世界
[00:13:16.000 --> 00:13:17.000]  人其實是活在自己所認知的世界
[00:13:17.000 --> 00:13:18.000]  人其實是活在自己所認知的世界
[00:13:18.000 --> 00:13:19.000]  人其實是活在自己所認知的世界
[00:13:19.000 --> 00:13:20.000]  人其實是活在自己所認知的世界
[00:13:20.000 --> 00:13:21.000]  人其實是活在自己所認知的世界
[00:13:21.000 --> 00:13:22.000]  人其實是活在自己所認知的世界
[00:13:22.000 --> 00:13:23.000]  人其實是活在自己所認知的世界
[00:13:23.000 --> 00:13:24.000]  人其實是活在自己所認知的世界
[00:13:24.000 --> 00:13:25.000]  人其實是活在自己所認知的世界
[00:13:25.000 --> 00:13:26.000]  人其實是活在自己所認知的世界
[00:13:26.000 --> 00:13:27.000]  人其實是活在自己所認知的世界
[00:13:27.000 --> 00:13:28.000]  人其實是活在自己所認知的世界
[00:13:28.000 --> 00:13:29.000]  人其實是活在自己所認知的世界
[00:13:29.000 --> 00:13:30.000]  人其實是活在自己所認知的世界
[00:13:30.000 --> 00:13:31.000]  人其實是活在自己所認知的世界
[00:13:31.000 --> 00:13:32.000]  人其實是活在自己所認知的世界
[00:13:32.000 --> 00:13:33.000]  人其實是活在自己所認知的世界
[00:13:33.000 --> 00:13:34.000]  人其實是活在自己所認知的世界
[00:13:34.000 --> 00:13:35.000]  人其實是活在自己所認知的世界
[00:13:35.000 --> 00:13:36.000]  人其實是活在自己所認知的世界
[00:13:36.000 --> 00:14:03.000]  人其實是活在自己所認知的世界
[00:14:07.000 --> 00:14:08.000]  你會嗎?
[00:14:08.000 --> 00:14:09.000]  你會嗎?
[00:14:09.000 --> 00:14:11.000]  回應神的呼召
[00:14:11.000 --> 00:14:12.000]  回應神的呼召
[00:14:12.000 --> 00:14:13.000]  回應神的呼召
[00:14:13.000 --> 00:14:14.000]  基地就說
[00:14:14.000 --> 00:14:15.000]  基地就說
[00:14:15.000 --> 00:14:16.000]  我哪裡有能力拯救以色列民?
[00:14:16.000 --> 00:14:17.000]  我哪裡有能力拯救以色列民?
[00:14:17.000 --> 00:14:18.000]  我哪裡有能力拯救以色列民?
[00:14:18.000 --> 00:14:19.000]  我的家在馬來西亞的支派是最貧窮的
[00:14:19.000 --> 00:14:20.000]  我的家在馬來西亞的支派是最貧窮的
[00:14:20.000 --> 00:14:21.000]  我的家在馬來西亞的支派是最貧窮的
[00:14:21.000 --> 00:14:22.000]  我的家在馬來西亞的支派是最貧窮的
[00:14:22.000 --> 00:14:23.000]  我的家在馬來西亞的支派是最貧窮的
[00:14:23.000 --> 00:14:24.000]  我的家在馬來西亞的支派是最貧窮的
[00:14:24.000 --> 00:14:38.000]  我的家在馬來西亞的支派是最貧窮的
[00:14:38.000 --> 00:14:39.000]  我們也不確定基地所說的是真的還是他推搪的藉口
[00:14:39.000 --> 00:14:40.000]  我們也不確定基地所說的是真的還是他推搪的藉口
[00:14:40.000 --> 00:14:41.000]  我們也不確定基地所說的是真的還是他推搪的藉口
[00:14:41.000 --> 00:14:42.000]  我們也不確定基地所說的是真的還是他推搪的藉口
[00:14:42.000 --> 00:14:43.000]  我們也不確定基地所說的是真的還是他推搪的藉口
[00:14:43.000 --> 00:14:44.000]  我們也不確定基地所說的是真的還是他推搪的藉口
[00:14:44.000 --> 00:14:45.000]  我們也不確定基地所說的是真的還是他推搪的藉口
