
[00:00:00.000 --> 00:00:04.000]  親愛的弟兄姊妹,我們面對着很多時代的變動,
[00:03:04.000 --> 00:03:09.000]  就是現在join salvation這個字的動詞。
[00:03:09.000 --> 00:03:14.000]  所稱爲義的人是講到稱義,
[00:03:14.000 --> 00:03:21.000]  而他們的榮耀是講到我們基督徒承受生活最高的巔峯,
[00:03:21.000 --> 00:03:25.000]  也是最後的目標,叫做榮耀。
[00:03:25.000 --> 00:03:30.000]  我特別提這幾個字是因爲等一下在解釋這個經文的時候,
[00:03:30.000 --> 00:03:34.000]  我們會碰到這幾個字,重複又重複。
[00:03:34.000 --> 00:03:36.000]  最經常重複的地方在什麼地方?
[00:03:36.000 --> 00:03:42.000]  就在已父所書的第一章第3到14節。
[00:03:42.000 --> 00:03:49.000]  這個是保羅在讚美神救贖計劃的一個禱告文。
[00:03:49.000 --> 00:03:56.000]  他在文法當中是用了一句話,
[00:03:56.000 --> 00:04:03.000]  來把第3節跟第14節勾在成爲一個合成的文譯。
[00:04:03.000 --> 00:04:07.000]  所以我們看到第3、第4、第5、第6節,
[00:04:07.000 --> 00:04:12.000]  其實是我們把當中的意念分解出來的結果。
[00:04:12.000 --> 00:04:17.000]  保羅這樣說,認誦誕歸於我們的祖耶穌基督的父神,
[00:04:17.000 --> 00:04:22.000]  他在基督裏曾賜給我們在天上各樣俗靈的福分,
[00:04:22.000 --> 00:04:25.000]  奏如神從創造世界以先,
[00:04:25.000 --> 00:04:34.000]  在基督裏面揀選這個字,就是當中這個叫做抽選這個英文字,
[00:04:34.000 --> 00:04:38.000]  使我們在他面前成爲聖潔無有瑕疵。
[00:04:38.000 --> 00:04:43.000]  由於愛我們的緣故就按照自己的旨意預定,
[00:04:43.000 --> 00:04:47.000]  就是剛纔說預先定下的字,predestination。
[00:04:47.000 --> 00:04:50.000]  若是我們把這個經文念下去的時候就發現,
[00:04:50.000 --> 00:04:55.000]  有相當多的字眼是跟剛纔羅馬書所念的這個經節重複的字,
[00:04:55.000 --> 00:04:57.000]  比方說第7節,
[00:04:57.000 --> 00:05:02.000]  我們藉助愛子的學德蒙救贖,save就salvation這個字,
[00:05:02.000 --> 00:05:04.000]  過犯得以赦免,
[00:05:04.000 --> 00:05:07.000]  這個恩典是神用諸般的智慧聰明,
[00:05:07.000 --> 00:05:09.000]  充充足足地賞給我們,
[00:05:09.000 --> 00:05:13.000]  都是叫做自始所預定的美意,
[00:05:13.000 --> 00:05:16.000]  又重複那個預定predestination這個字。
[00:05:16.000 --> 00:05:20.000]  第12節,叫他的榮耀,
[00:05:20.000 --> 00:05:24.000]  就是剛纔念叫他們的榮耀的同一個字眼。
[00:05:24.000 --> 00:05:28.000]  我沒有辦法把以夫所書3節到14節念出來,
[00:05:28.000 --> 00:05:34.000]  因爲裏面他把整個救恩的計劃是透過這個禱告文顯露出來的。
[00:05:34.000 --> 00:05:36.000]  但是我相信,
[00:05:36.000 --> 00:05:40.000]  羅馬書第8章26到28節,
[00:05:40.000 --> 00:05:44.000]  裏面總括了以夫所書剛纔念過經文當中的總意。
[00:05:44.000 --> 00:05:46.000]  這個總意是什麼?
[00:05:46.000 --> 00:05:49.000]  當我們來看到我們的生命在神的面前,
[00:05:49.000 --> 00:05:52.000]  如同有標杆的一樣直跑,
[00:05:52.000 --> 00:05:56.000]  當我們願意看到神的榮耀降臨在我們身上的時候,
[00:05:56.000 --> 00:06:00.000]  神說背後有一個給我們莫大的把握,
[00:06:00.000 --> 00:06:08.000]  這個把握就是神有一個不改變永傳的旨意。
[00:06:08.000 --> 00:06:14.000]  人需要承認一個事實,
[00:06:14.000 --> 00:06:18.000]  就是你跟我在人所有的經驗加起來,
[00:06:18.000 --> 00:06:25.000]  我們都不能夠肯定地說我是一個完全有安全感的人。
[00:06:25.000 --> 00:06:27.000]  我的意思是說,
[00:06:27.000 --> 00:06:31.000]  我們的確在許多的事上我們有一些把握,
[00:06:31.000 --> 00:06:34.000]  但是我們卻有很多的事情當中,
[00:06:34.000 --> 00:06:38.000]  卻沒有一定有的這個把握。
[00:06:38.000 --> 00:06:41.000]  我認識另外一個我教會的弟兄,
[00:06:41.000 --> 00:06:50.000]  他是政府公派過來美國這邊來唸書做事,
[00:06:50.000 --> 00:06:57.000]  目的是要培植他成爲香港政府中的重要的人。
[00:06:57.000 --> 00:07:00.000]  他被派到許多世界的國家,
[00:07:00.000 --> 00:07:02.000]  現在回到香港去。
[00:07:02.000 --> 00:07:04.000]  我認識他的太太,
[00:07:04.000 --> 00:07:08.000]  他們最近有一個小孩子差不多四歲,
[00:07:08.000 --> 00:07:13.000]  那麼這個的姊妹她對她的小孩子很愛護,
[00:07:13.000 --> 00:07:18.000]  所以儘量地把最好的教育材料給他,
[00:07:18.000 --> 00:07:21.000]  不管帶他去動物園也好,
[00:07:21.000 --> 00:07:24.000]  或者去參觀這個博物館也好,
[00:07:24.000 --> 00:07:26.000]  從小的時候在栽培他。
[00:07:26.000 --> 00:07:29.000]  然後在香港最近這幾個禮拜的運動裏面,
[00:07:29.000 --> 00:07:36.000]  他就特意把他的四歲的女孩子帶到這個地區,
[00:07:36.000 --> 00:07:39.000]  然後告訴他的女兒說,
[00:07:39.000 --> 00:07:44.000]  你知道嗎我們做一個成長中的人要學會怎麼愛社會,
[00:07:44.000 --> 00:07:48.000]  怎麼樣去公正地來表達我們的文藝,
[00:07:48.000 --> 00:07:49.000]  所以他做了很多。
[00:07:49.000 --> 00:07:51.000]  直到昨天晚上,
[00:07:51.000 --> 00:07:55.000]  他在Facebook裏面留了一句話,
[00:07:55.000 --> 00:07:58.000]  他是從今天晚上開始,
[00:07:58.000 --> 00:08:03.000]  我不知道怎麼樣向我的女兒解釋香港現在發生的事情,
[00:08:03.000 --> 00:08:06.000]  所以決議從今天晚上開始,
[00:08:06.000 --> 00:08:11.000]  我不要再跟我的女兒提到香港最近所發生的事情。
[00:08:11.000 --> 00:08:15.000]  若是大家稍微有留意到香港最近發生的情況,
[00:08:15.000 --> 00:08:16.000]  特別是這兩天,
[00:08:16.000 --> 00:08:25.000]  就發現原來這些中學生大學生帶着一個很強烈的意願,
[00:08:25.000 --> 00:08:29.000]  來爲他們所看到的目標,
[00:08:29.000 --> 00:08:34.000]  就是民主的普選來做出努力。
[00:08:34.000 --> 00:08:38.000]  之前看到的讓我心裏面覺得很欣賞他們,
[00:08:38.000 --> 00:08:41.000]  因爲四天五天不回家,
[00:08:41.000 --> 00:08:43.000]  睡在街道上面,
[00:08:43.000 --> 00:08:47.000]  然後受到衝擊的時候都把手舉起來,
[00:08:47.000 --> 00:08:49.000]  他說我們沒有敵意,
[00:08:49.000 --> 00:08:52.000]  我們的目的不是來衝擊政府。
[00:08:52.000 --> 00:08:54.000]  到了前兩天晚上就開始看到,
[00:08:54.000 --> 00:09:00.000]  有兩個派別的人開始在互相來推碰,
[00:09:00.000 --> 00:09:05.000]  甚至於在當中產生了很多這些的動亂。
[00:09:05.000 --> 00:09:11.000]  我就發現原來人裏面的東西不是這樣子美麗。
[00:09:11.000 --> 00:09:17.000]  我們可以把我們的盼望、期待放在我們的理想裏面,
[00:09:17.000 --> 00:09:22.000]  但是我們理想的背後原來我們都有許多脆弱的時候。
[00:09:22.000 --> 00:09:24.000]  比方說這些的大學生,
[00:09:24.000 --> 00:09:32.000]  難道他們對民主的觀念或者對政治的理念沒有很充分的瞭解嗎?
[00:09:32.000 --> 00:09:33.000]  我相信有。
[00:09:33.000 --> 00:09:36.000]  我相信不單單是他們衝動來做一個事情,
[00:09:36.000 --> 00:09:39.000]  是他們有一個理念要做這個事情。
[00:09:39.000 --> 00:09:42.000]  但這個理念的背後不管他們認識多少,
[00:09:42.000 --> 00:09:47.000]  當一個人心裏面稍微偏離,
[00:09:47.000 --> 00:09:50.000]  他稍微有一點脆弱的時候,
[00:09:50.000 --> 00:09:55.000]  也不能夠達到一個美好的目標。
[00:09:55.000 --> 00:09:57.000]  同樣的在我們要求成長,
[00:09:57.000 --> 00:09:59.000]  面上找標杆,
[00:09:59.000 --> 00:10:04.000]  或者甚至你選擇一個最好的教會讓你的小孩子成長之際,
[00:10:04.000 --> 00:10:08.000]  原來有些時候我們稍微有的信心的軟弱,
[00:10:08.000 --> 00:10:11.000]  我們自食當中稍微的貧窮,
[00:10:11.000 --> 00:10:18.000]  也都讓我們沒有辦法往前上去。
[00:10:18.000 --> 00:10:22.000]  今天基督徒我們的生活就有這一種的困擾。
[00:10:22.000 --> 00:10:24.000]  一方面我們得到聖靈當中的幫助,
[00:10:24.000 --> 00:10:30.000]  另外一方面我們提升了我們對神所給我們致師的瞭解。
[00:10:30.000 --> 00:10:34.000]  但是我們發現到當我們面對着一個高的理想,
[00:10:34.000 --> 00:10:41.000]  面對着要前進的這個贖福神榮耀的末端來努力的時候,
[00:10:41.000 --> 00:10:45.000]  發覺到原來我們還是很軟弱。
[00:10:45.000 --> 00:10:49.000]  所以我相信你跟我的經驗也是一樣。
[00:10:49.000 --> 00:10:53.000]  你是一個完全擁有安全感的人,
[00:10:53.000 --> 00:10:55.000]  我不敢說我有,
[00:10:55.000 --> 00:10:59.000]  但是我相信我曾努力在神的真理當中學習。
[00:10:59.000 --> 00:11:02.000]  但在這個努力認識神真理的過程當中,
[00:11:02.000 --> 00:11:07.000]  我仍然有一個不安全感。
[00:11:07.000 --> 00:11:10.000]  所以我不知道的,
[00:11:10.000 --> 00:11:12.000]  特別我不明白神旨意的地方,
[00:11:12.000 --> 00:11:17.000]  我的不知道就成爲我缺乏安全感的來源。
[00:11:17.000 --> 00:11:19.000]  因爲我想知道,
[00:11:19.000 --> 00:11:22.000]  但是我不能知道。
[00:11:22.000 --> 00:11:25.000]  在我不能知道的這個懼怕裏面,
[00:11:25.000 --> 00:11:32.000]  就讓我不能夠安穩下來來過基督徒的生活。
[00:11:32.000 --> 00:11:35.000]  因爲我很想很想知道,
[00:11:35.000 --> 00:11:39.000]  我很想很想因爲知道得到安穩,
[00:11:39.000 --> 00:11:43.000]  就成爲我生命當中最負面的一種反應。
[00:11:43.000 --> 00:11:46.000]  馬丁路德曾經講過一句話,
[00:11:46.000 --> 00:11:51.000]  他說當人來尋求做人的安定的時候,
[00:11:51.000 --> 00:11:58.000]  就是人最大的偶像。
[00:11:58.000 --> 00:12:00.000]  我們很想知道,
[00:12:00.000 --> 00:12:02.000]  以至我們能夠找到我們的前路,
[00:12:02.000 --> 00:12:04.000]  你跟我都是一樣。
[00:12:04.000 --> 00:12:06.000]  但是當我們不知道的時候,
[00:12:06.000 --> 00:12:10.000]  我們更產生一個不安全感。
[00:12:10.000 --> 00:12:14.000]  所以昨天晚上差一點衝動的要打電話給這個會友,
[00:12:14.000 --> 00:12:19.000]  是因爲我沒有安全感。
[00:12:19.000 --> 00:12:26.000]  因爲我知道我的姐姐也都在那邊和平的來表達她的心意。
[00:12:26.000 --> 00:12:31.000]  我知道我兩個侄兒其中有一個肯定有去過那個地方。
[00:12:31.000 --> 00:12:34.000]  但是你知道當我知道,
[00:12:34.000 --> 00:12:39.000]  是否一定就讓我解決我心裏面的不安呢?
[00:12:39.000 --> 00:12:47.000]  有些時候我們知道的的確能夠帶給我們一份的暫時的寧靜安穩。
[00:12:47.000 --> 00:12:51.000]  當有人說五十年不變的話,
[00:12:51.000 --> 00:12:56.000]  我相信我心裏面都覺得我可以接受一點點,
[00:12:56.000 --> 00:13:01.000]  但是看到最近這個情況好像還沒有到五十年了,
[00:13:01.000 --> 00:13:05.000]  就好像有很多的變動了一樣。
[00:13:05.000 --> 00:13:12.000]  當一個病人到了醫生的辦事的地方,
[00:13:12.000 --> 00:13:17.000]  醫生跟他解釋你明天要動手術的過程,
[00:13:17.000 --> 00:13:22.000]  我相信有些病人聽到以後更不安。
[00:13:22.000 --> 00:13:25.000]  你跟我都是一樣。
[00:13:25.000 --> 00:13:28.000]  所以我們的不知道讓我們不安,
[00:13:28.000 --> 00:13:33.000]  但是有些時候我們知道的事情也讓我們不安。
[00:13:33.000 --> 00:13:36.000]  我們所知道的作爲基督徒,
[00:13:36.000 --> 00:13:39.000]  有些時候能夠給我們一點點的安慰,
[00:13:39.000 --> 00:13:43.000]  比方說我相信神的話,我真的相信神的話,
[00:13:43.000 --> 00:13:49.000]  可以管理,可以叫我得到祂的好處。
[00:13:49.000 --> 00:13:53.000]  我相信神的確有與我立了這個恩典的約,
[00:13:53.000 --> 00:13:58.000]  我也相信我跟神的關係好像小孩子跟天父一樣,
[00:13:58.000 --> 00:14:01.000]  最小我知道我的爸爸會聽我的禱告。
[00:14:01.000 --> 00:14:04.000]  我甚至相信神對待他的僕人,
[00:14:04.000 --> 00:14:11.000]  就像當月師摩西大衛保羅都給我看到,
[00:14:11.000 --> 00:14:15.000]  原來神看待他的僕人都有一個原理,
[00:14:15.000 --> 00:14:17.000]  我能夠在當中稍微的安穩。
[00:14:17.000 --> 00:14:24.000]  然而就算是我能夠接受這些聖經中的這個事實,
[00:14:24.000 --> 00:14:26.000]  在當中含着的音訊,
[00:14:26.000 --> 00:14:32.000]  但是我仍然沒有辦法瞭解當中的原理的時候,
[00:14:32.000 --> 00:14:39.000]  我還是不安。
[00:14:39.000 --> 00:14:41.000]  以下數五十五章,
[00:14:41.000 --> 00:14:49.000]  第八節講了一個讓我們常常認同的一個的意念。
[00:14:49.000 --> 00:14:51.000]  耶和華說:
[00:14:51.000 --> 00:14:53.000]  我的意念非同你們的意念,
[00:14:53.000 --> 00:14:56.000]  我的道路非同你的道路。
[00:14:56.000 --> 00:14:58.000]  天怎麼樣高於地,
[00:14:58.000 --> 00:15:02.000]  照樣我的道路也高於你們的道路,
[00:15:02.000 --> 00:15:05.000]  我的意念也高於你的意念。
[00:15:05.000 --> 00:15:08.000]  所以一方面我不知道讓我不安,
[00:15:08.000 --> 00:15:12.000]  有些事情我知道也不帶來永遠的安穩,
[00:15:12.000 --> 00:15:15.000]  所以我當要知道是什麼呢?
[00:15:15.000 --> 00:15:18.000]  在羅馬書第八章二十六到三十節,
[00:15:18.000 --> 00:15:22.000]  特別的告訴我們一個非常需要知道的事情,
[00:15:22.000 --> 00:15:30.000]  就是神有一個永定不改變的旨意,
[00:15:30.000 --> 00:15:35.000]  是叫我不再憑着我的瞭解,
[00:15:35.000 --> 00:15:39.000]  是透過我堅定的相信,
[00:15:39.000 --> 00:15:46.000]  就讓我在他的旨意當中安息並享受,
[00:15:46.000 --> 00:15:51.000]  他所給我的一切的恩福。
[00:15:51.000 --> 00:15:56.000]  我們相信神有一般的旨意,
[00:15:56.000 --> 00:16:01.000]  十節裏面給我們一個對待神對待人的範圍,
[00:16:01.000 --> 00:16:04.000]  神告訴我們要愛我們的領事,
[00:16:04.000 --> 00:16:07.000]  這些都是一般的神的旨意,
[00:16:07.000 --> 00:16:08.000]  我可以接受,
[00:16:08.000 --> 00:16:09.000]  我可以在中應用,
[00:16:09.000 --> 00:16:12.000]  但是有一些的旨意,
[00:16:12.000 --> 00:16:17.000]  不管你如何怎麼樣去反對,
[00:16:17.000 --> 00:16:21.000]  當這些的旨意單單落在你的身上的時候,
[00:16:21.000 --> 00:16:24.000]  我相信你覺得的程度就很難。
[00:16:24.000 --> 00:16:27.000]  今天我們不單止基督徒知道,
[00:16:27.000 --> 00:16:30.000]  神要給我們一個榮美的生活,
[00:16:30.000 --> 00:16:33.000]  給我們很多的這種的帶領,
[00:16:33.000 --> 00:16:36.000]  也透過神的話語指引我們當走的道路,
[00:16:36.000 --> 00:16:39.000]  然而有些時候神給我們一個特別的旨意,
[00:16:39.000 --> 00:16:41.000]  放在我們的裏面的時候,
[00:16:41.000 --> 00:16:47.000]  我們發覺到我們不一定能夠立時能夠接受。
[00:16:47.000 --> 00:16:51.000]  最近在新吉利亞有一個宣教士,
[00:16:51.000 --> 00:16:54.000]  這個宣教士從小的時候認識主,
[00:16:54.000 --> 00:16:58.000]  就願意把他的一生來奉獻給神,
[00:16:58.000 --> 00:17:00.000]  神大大的使用他,
[00:17:00.000 --> 00:17:05.000]  他就帶着這個和平的福音,
[00:17:05.000 --> 00:17:07.000]  帶到他附近的人的身上。
[00:17:07.000 --> 00:17:14.000]  大家曉得最近有一個在非洲很流行的一個疾病,
[00:17:14.000 --> 00:17:17.000]  叫做Ecoli Disease,
[00:17:17.000 --> 00:17:20.000]  聽說這個是非常危險的一個事情,
[00:17:20.000 --> 00:17:24.000]  因爲現在還沒有找到一個最好的方法來應對。
[00:17:24.000 --> 00:17:28.000]  那麼這個宣教士帶着他七個的同工,
[00:17:28.000 --> 00:17:37.000]  就帶着這個可以防止Ecoli這個病毒的東西,
[00:17:37.000 --> 00:17:45.000]  就向他們的附近的平民來宣傳,
[00:17:45.000 --> 00:17:47.000]  免費的要給他們,幫助了他們,
[00:17:47.000 --> 00:17:49.000]  免去了他們有這個,
[00:17:49.000 --> 00:17:52.000]  結果他們誤解了這個宣教士的意願,
[00:17:52.000 --> 00:17:58.000]  以爲他們帶的東西會毒害他們的村莊的人,
[00:17:58.000 --> 00:18:01.000]  結果在這種衝動誤解的當中,
[00:18:01.000 --> 00:18:08.000]  他跟着另外七個的宣教士當場被殺。
[00:18:08.000 --> 00:18:12.000]  很難明白這件事的事情,
[00:18:12.000 --> 00:18:16.000]  我們能夠接受神普通的神的旨意,
[00:18:16.000 --> 00:18:18.000]  但是很難接受神個別的旨意,
[00:18:18.000 --> 00:18:22.000]  領到你的身上,
[00:18:22.000 --> 00:18:26.000]  但是我們所需要知道的是什麼?
[00:18:26.000 --> 00:18:30.000]  就是在這一位的父神的裏面,
[00:18:30.000 --> 00:18:36.000]  有一個湧傳不改變,不在乎我,
[00:18:36.000 --> 00:18:40.000]  不應做歷史因素有所改變的旨意,
[00:18:40.000 --> 00:18:43.000]  正在我生命當中運行。
[00:18:43.000 --> 00:18:44.000]  親愛的弟兄姊妹,
[00:18:44.000 --> 00:18:50.000]  我覺得這個是治療我們內心不安最好的一個瞭解。
[00:18:50.000 --> 00:18:52.000]  原來今天,
[00:18:52.000 --> 00:18:56.000]  若是我能夠傳心傳意接受神的主權,
[00:18:56.000 --> 00:18:58.000]  領到我的身上,
[00:18:58.000 --> 00:19:01.000]  發展在我生命當中每一個的部分,
[00:19:01.000 --> 00:19:05.000]  我就發現到我生命當中有一種安穩,
[00:19:05.000 --> 00:19:06.000]  這是原來這個的旨意,
[00:19:06.000 --> 00:19:09.000]  不在乎我怎麼去接受,
[00:19:09.000 --> 00:19:14.000]  也不在乎我有沒有能力來改變我的世代,
[00:19:14.000 --> 00:19:17.000]  因爲所有一切的事情,
[00:19:17.000 --> 00:19:19.000]  不關係在我的裏面,
[00:19:19.000 --> 00:19:23.000]  是關係在他的旨意裏面,
[00:19:23.000 --> 00:19:27.000]  而神的旨意從不改變,
[00:19:27.000 --> 00:19:31.000]  我們沒有辦法改變神的旨意,
[00:19:31.000 --> 00:19:36.000]  我們能夠以神的旨意走動我們的人生的時候,
[00:19:36.000 --> 00:19:39.000]  我們就發現原來這個
[00:19:39.000 --> 00:19:44.000]  是一個神所給我們非常重要的保障跟應許。
[00:19:44.000 --> 00:19:45.000]  親愛的弟兄姊妹,
[00:19:45.000 --> 00:19:50.000]  我們生活在差不多200到250年的理性生活裏面,
[00:19:50.000 --> 00:19:55.000]  在理性生活當中最末端的一個最大的危機是什麼?
[00:19:55.000 --> 00:20:00.000]  這是你分析了所有一切世界當中發生的事情,
[00:20:00.000 --> 00:20:05.000]  最終決定你怎麼樣生活的人是誰?
[00:20:05.000 --> 00:20:07.000]  是你。
[00:20:07.000 --> 00:20:10.000]  所以我們真的很緊張,
[00:20:10.000 --> 00:20:14.000]  你會怕你分析錯誤嗎?會不會?
[00:20:14.000 --> 00:20:16.000]  你會不會怕,
[00:20:16.000 --> 00:20:20.000]  這是在你的研究當中還牽了一個很重要的元素,
[00:20:20.000 --> 00:20:23.000]  你沒有考究過嗎?
[00:20:23.000 --> 00:20:25.000]  就在這些薩那裏面,
[00:20:25.000 --> 00:20:29.000]  我覺得我們基督徒生活在這個現代世界裏面,
[00:20:29.000 --> 00:20:33.000]  因爲受這種思維觀的影響,
[00:20:33.000 --> 00:20:41.000]  我們有更多的科學家晚上要喫安眠藥。
[00:20:41.000 --> 00:20:45.000]  不是因爲他的研究的結果不美麗,
[00:20:45.000 --> 00:20:50.000]  不是因爲他沒有盡力量去明白事情,
[00:20:50.000 --> 00:20:53.000]  是因爲在當中沒有考慮過,
[00:20:53.000 --> 00:20:56.000]  原來在我們生命的每一點、
[00:20:56.000 --> 00:20:57.000]  每一線、
[00:20:57.000 --> 00:21:00.000]  每一面的裏面,
[00:21:00.000 --> 00:21:08.000]  有神湧傳不變的旨意。
[00:21:08.000 --> 00:21:12.000]  那麼神的旨意如何進入到我們的生命裏面?
[00:21:12.000 --> 00:21:15.000]  這個就是羅馬書第28到30節裏面
[00:21:15.000 --> 00:21:20.000]  給我們看見的非常重要的內容。
[00:21:20.000 --> 00:21:26.000]  神的旨意流通的範圍在什麼的世上?
[00:21:26.000 --> 00:21:30.000]  我們來看一下羅馬書第28節。
[00:21:30.000 --> 00:21:31.000]  這麼說,
[00:21:31.000 --> 00:21:34.000]  我們一起來唸這個經文好不好?
[00:21:34.000 --> 00:21:46.000]  我們曉得,患事都互相效力。
[00:21:46.000 --> 00:21:48.000]  這裏給我們再次的看見,
[00:21:48.000 --> 00:21:54.000]  神旨意的範圍包括我們不能夠接受的範圍。
[00:21:54.000 --> 00:21:56.000]  包括什麼範圍?
[00:21:56.000 --> 00:21:59.000]  包括一些你沒有想過,
[00:21:59.000 --> 00:22:04.000]  可以在神的主權底下出現的範圍,
[00:22:04.000 --> 00:22:06.000]  苦難的範圍,
[00:22:06.000 --> 00:22:08.000]  逼迫的範圍,
[00:22:08.000 --> 00:22:10.000]  受考驗的範圍,
[00:22:10.000 --> 00:22:12.000]  疾病的範圍,
[00:22:12.000 --> 00:22:15.000]  黑暗的範圍。
[00:22:15.000 --> 00:22:16.000]  在這幾天裏面,
[00:22:16.000 --> 00:22:18.000]  若是大家好像我一樣,
[00:22:18.000 --> 00:22:22.000]  比較瘋瘋狂狂地看香港的情況,
[00:22:22.000 --> 00:22:26.000]  就發現在這個曠疫示威的活動的背後裏面,
[00:22:26.000 --> 00:22:29.000]  出現一個很美麗的圖畫。
[00:22:29.000 --> 00:22:31.000]  這圖畫就是有兩個人,
[00:22:31.000 --> 00:22:33.000]  因爲示威的緣故相愛,
[00:22:33.000 --> 00:22:35.000]  因爲相會的緣故求婚,
[00:22:35.000 --> 00:22:37.000]  求婚了就在示威的那個地方,
[00:22:37.000 --> 00:22:40.000]  他們說我們結婚了。
[00:22:40.000 --> 00:22:43.000]  患事,患事。
[00:22:43.000 --> 00:22:44.000]  原來有些事情,
[00:22:44.000 --> 00:22:47.000]  我們覺得心裏面極大的憂愁,
[00:22:47.000 --> 00:22:54.000]  原來在神的面前可以結出仁義的果實。
[00:22:54.000 --> 00:23:01.000]  所有一些我們覺得不能夠相容的權利,
[00:23:01.000 --> 00:23:02.000]  原來神說,
[00:23:02.000 --> 00:23:10.000]  我都可以把它成爲一個我指引運行的地方。
[00:23:10.000 --> 00:23:11.000]  我記得在馬里蘭的時候,
[00:23:11.000 --> 00:23:13.000]  我們記得有一個機構,
[00:23:13.000 --> 00:23:15.000]  一個機構裏面有位醫生,
[00:23:15.000 --> 00:23:17.000]  這位醫生他特別地看到,
[00:23:17.000 --> 00:23:19.000]  最近在馬里蘭,
[00:23:19.000 --> 00:23:20.000]  就是很多年前,
[00:23:20.000 --> 00:23:35.000]  馬里蘭開始了推行所謂同性戀的這些法案。
[00:23:35.000 --> 00:23:36.000]  我還記得那個時候,
[00:23:36.000 --> 00:23:39.000]  我收到他的電郵的時候,
[00:23:39.000 --> 00:23:41.000]  師母也跟我收到電郵的時候,
[00:23:41.000 --> 00:23:43.000]  她是很清楚地看到,
[00:23:43.000 --> 00:23:45.000]  她說我不是一個政治人物,
[00:23:45.000 --> 00:23:46.000]  我從來對政治沒有興趣,
[00:23:46.000 --> 00:23:49.000]  但是看到這些世代的改變的時候,
[00:23:49.000 --> 00:23:50.000]  我一定要站起來。
[00:23:50.000 --> 00:23:55.000]  所以她窮了她自己的時間,
[00:23:55.000 --> 00:23:57.000]  在她行醫的以外,
