
[00:00:00.000 --> 00:00:01.540]  讓我們打開聖經
[00:08:39.080 --> 00:08:43.160]  是試探 是藐視 是不信服上帝的罪
[00:08:43.160 --> 00:08:47.880]  是信與不信 是信服和叛逆的角力
[00:08:47.880 --> 00:08:51.720]  而隨着百姓不滿的情緒的累積
[00:08:51.720 --> 00:08:54.640]  他們的抱怨越來越覺得自己有利
[00:08:54.640 --> 00:08:57.200]  越來越覺得自己是對的
[00:08:57.200 --> 00:08:58.920]  越來越覺得是對方
[00:08:58.920 --> 00:09:01.480]  即是神和摩西的錯
[00:09:01.480 --> 00:09:03.920]  而由出埃及開始
[00:09:03.920 --> 00:09:05.720]  他們就不斷去抱怨
[00:09:05.720 --> 00:09:12.080]  由怨恨 到哭泣 到聚集 到攻擊
[00:09:12.080 --> 00:09:18.760]  甚至想用石頭扔死摩西 約書亞和加勒
[00:09:18.760 --> 00:09:22.560]  他們的行動越來越激烈
[00:09:22.560 --> 00:09:28.640]  而事實證明這些所有的抱怨一直演變成叛逆
[00:09:28.640 --> 00:09:33.400]  而他們的叛逆所有都不是直根於他們的環境
[00:09:33.400 --> 00:09:35.800]  而是直根於他們的內心
[00:09:35.800 --> 00:09:39.160]  就好像Warren Wasby曾經說過一句話
[00:09:39.160 --> 00:09:46.240]  The heart of every problem is the problem in the heart
[00:09:46.240 --> 00:09:49.520]  他說每個問題的核心是人的內心
[00:09:49.520 --> 00:09:51.760]  這也很符合《針研》裏所講
[00:09:51.760 --> 00:09:55.520]  說我們一生的果效由心發出
[00:09:55.520 --> 00:09:57.200]  讓我們一起看看
[00:09:57.200 --> 00:10:01.320]  爲什麼以色列人會有一個叛逆的心
[00:10:01.320 --> 00:10:03.560]  首先我們在經文裏面
[00:10:03.560 --> 00:10:05.520]  由第四節到第五節
[00:10:05.520 --> 00:10:08.080]  我們看到有一個字是重複的
[00:10:08.080 --> 00:10:09.920]  我也highlight了就是心
[00:10:09.920 --> 00:10:11.160]  這些是普通詩經
[00:10:11.160 --> 00:10:13.160]  如果上過我的課就知道了
[00:10:13.160 --> 00:10:15.360]  我們找一些重複的句子
[00:10:15.360 --> 00:10:18.120]  心裏面是煩躁
[00:10:18.120 --> 00:10:23.480]  他們的心厭惡了這些淡薄的食物
[00:10:23.480 --> 00:10:27.240]  但是爲什麼心中會煩躁呢?
[00:10:27.240 --> 00:10:31.560]  心中煩躁在原文裏是無耐性 無耐心
[00:10:31.560 --> 00:10:33.840]  爲什麼會無耐性 無耐心呢?
[00:10:33.840 --> 00:10:37.000]  就是因爲他們要妖道而行 要妖過以冬
[00:10:37.000 --> 00:10:39.320]  如果大家回到上文裏面看
[00:10:39.320 --> 00:10:40.760]  他們爲什麼要妖過以冬呢?
[00:10:40.760 --> 00:10:45.480]  因爲摩西和以冬人的談判破裂
[00:10:45.480 --> 00:10:46.920]  以冬人不讓他們過
[00:10:46.920 --> 00:10:49.320]  於是摩西就要妖道而行
[00:10:49.320 --> 00:10:51.000]  但是這羣人覺得爲什麼要妖道呢?
[00:10:51.000 --> 00:10:55.800]  我剛剛在20章第14至21節裏面
[00:10:55.800 --> 00:11:04.280]  我們剛剛在21章裏面打完勝仗
[00:11:04.280 --> 00:11:06.000]  我們打贏了
[00:11:06.000 --> 00:11:07.640]  我們這麼抽得
[00:11:07.640 --> 00:11:09.480]  用不着怕以冬和他打過
[00:11:09.480 --> 00:11:10.680]  用不着妖道而行
[00:11:10.680 --> 00:11:13.040]  就是因爲他們心高氣傲
[00:11:13.040 --> 00:11:15.640]  於是他們覺得不耐煩
[00:11:15.640 --> 00:11:17.240]  我們直接去就行了
[00:11:17.240 --> 00:11:19.240]  這個我覺得都很明白
[00:11:19.240 --> 00:11:21.680]  我相信每個人搭過飛機都知道
[00:11:21.680 --> 00:11:23.280]  不特別那些要business travel
[00:11:23.280 --> 00:11:24.840]  好像我以前經常要travel
[00:11:24.840 --> 00:11:30.040]  我最憎恨就是在Chicago裏面要等change flight
[00:11:30.040 --> 00:11:31.600]  要轉航班
[00:11:31.600 --> 00:11:34.960]  我人人都喜歡direct flight 喜歡直航
[00:11:34.960 --> 00:11:37.040]  但是我們都知道
[00:11:37.040 --> 00:11:40.120]  有時候上帝有他的心意在
[00:11:40.120 --> 00:11:45.600]  有時候上帝希望我們走另一條路
[00:11:45.600 --> 00:11:47.160]  在我們人的觀念裏面
[00:11:47.160 --> 00:11:50.960]  總是覺得有些路是最適合自己走的
[00:11:50.960 --> 00:11:52.760]  而且我們總是會覺得
[00:11:52.760 --> 00:11:55.560]  如果上帝將某種職位給我們
[00:11:55.560 --> 00:11:57.760]  我們一定會飛黃騰達
[00:11:57.760 --> 00:11:59.720]  如果上帝給我們一個機會
[00:11:59.720 --> 00:12:01.800]  我們一定會前程似感
[00:12:01.800 --> 00:12:03.800]  如果上帝在適當的時機
[00:12:03.800 --> 00:12:07.440]  給一個我們認爲適合的結果
[00:12:07.440 --> 00:12:10.400]  我們就會覺得高枕無憂
[00:12:10.400 --> 00:12:16.040]  但是聖經上有記載說過這一段經文
[00:12:16.040 --> 00:12:19.120]  他說神的道路是高過人的道路
[00:12:19.120 --> 00:12:20.040]  對於我們來說
[00:12:20.040 --> 00:12:22.120]  什麼職位是最適合的
[00:12:22.120 --> 00:12:23.120]  什麼機會是最好的
[00:12:23.120 --> 00:12:24.280]  什麼結果最好
[00:12:24.280 --> 00:12:26.880]  只有神是最清楚知道
[00:12:26.880 --> 00:12:30.120]  但是有時候我們太過執着在眼前
[00:12:30.120 --> 00:12:32.000]  我們所揀定的道路
[00:12:32.000 --> 00:12:33.880]  以至我們所走的路
[00:12:33.880 --> 00:12:36.400]  反而適得其反
[00:12:36.400 --> 00:12:38.960]  畢竟人的智慧是有限的
[00:12:38.960 --> 00:12:41.760]  有時候在人生的旅程上
[00:12:41.760 --> 00:12:44.280]  我們以爲是捷徑
[00:12:44.280 --> 00:12:47.440]  往往確實是一個彎路
[00:12:47.440 --> 00:12:50.280]  有時候如果我們肯聽神的話
[00:12:50.280 --> 00:12:52.920]  捨棄了自己的主見
[00:12:52.920 --> 00:12:55.600]  以至我們對神有耐心
[00:12:55.600 --> 00:12:57.320]  有時候兜個圈
[00:12:57.320 --> 00:13:03.040]  就可以順利到達神所應許之地
[00:13:03.040 --> 00:13:07.240]  但是以色列人對神沒有耐心
[00:13:07.240 --> 00:13:08.800]  於是他抱怨
[00:13:08.800 --> 00:13:11.680]  於是他就煩躁
[00:13:11.680 --> 00:13:13.320]  但是如果我們在這段經文裏
[00:13:13.320 --> 00:13:14.320]  有一章裏面看
[00:13:14.320 --> 00:13:18.560]  究竟這羣以色列人在曠野裏面
[00:13:18.560 --> 00:13:21.160]  總共有多久呢
[00:13:21.160 --> 00:13:23.800]  在曠野裏面生活了多久呢
[00:13:23.800 --> 00:13:30.680]  如果大家在文書記第三章第37-39節裏面記載
[00:13:30.680 --> 00:13:32.480]  阿倫在荷爾山死亡
[00:13:32.480 --> 00:13:37.120]  於是裏面說以色列人原來出了埃及地
[00:13:37.120 --> 00:13:41.800]  總共是40年5月初一日
[00:13:41.800 --> 00:13:44.120]  原來以色列人已經在曠野裏面
[00:13:44.120 --> 00:13:49.440]  兜兜轉轉生活了40年零5個月
[00:13:49.440 --> 00:13:51.640]  40年不是一個短的日子
[00:13:51.640 --> 00:13:56.720]  但是40年沒有磨練出這羣以色列人的耐性
[00:13:56.720 --> 00:14:00.240]  反之他們一而再再而三
[00:14:00.240 --> 00:14:02.640]  歷史重演怨毒神
[00:14:02.640 --> 00:14:04.400]  不單止怨毒摩西
[00:14:04.400 --> 00:14:06.680]  還是夠膽怨毒神
[00:14:06.680 --> 00:14:08.800]  這個在第五節說得很清楚
[00:14:08.800 --> 00:14:10.520]  那什麼叫做怨毒呢
[00:14:10.520 --> 00:14:13.600]  怨毒這個字我相信不太多人用
[00:14:13.600 --> 00:14:15.400]  今天也不會有很多人用
[00:14:15.400 --> 00:14:18.080]  毒即是怨恨的意思
[00:14:18.080 --> 00:14:21.760]  如果怨毒串起來或者在原文來說
[00:14:21.760 --> 00:14:24.720]  就是怨恨和誹謗
[00:14:24.720 --> 00:14:27.840]  NIV就說spoke against
[00:14:27.840 --> 00:14:30.640]  So they spoke against Moses and God
[00:14:30.640 --> 00:14:35.560]  百姓針對着神和以色列
[00:14:35.560 --> 00:14:40.320]  說他們所經歷的是被你們害的
[00:14:40.320 --> 00:14:43.720]  而在第五節裏面他們不單止心中煩躁
[00:14:43.720 --> 00:14:46.840]  他們的心也厭惡了這些麻辣的食物
[00:14:46.840 --> 00:14:48.920]  如果在英文譯度來說
[00:14:48.920 --> 00:14:51.080]  這些很disgust的
[00:14:51.080 --> 00:14:52.440]  這些detestable
[00:14:52.440 --> 00:14:54.440]  這些miserable food
[00:14:54.440 --> 00:14:56.320]  是極度厭惡的
[00:14:56.320 --> 00:14:57.320]  是不肖
[00:14:57.320 --> 00:14:59.000]  是一些討厭的食物
[00:14:59.000 --> 00:15:00.680]  這個就是在希伯來的原文說
[00:15:00.680 --> 00:15:03.520]  這些很討厭的麻辣的食物
[00:15:03.520 --> 00:15:06.200]  如果用這些這麼措辭
[00:15:06.200 --> 00:15:07.720]  這麼強烈的
[00:15:07.720 --> 00:15:11.320]  是對神的恩典的一種侮辱
[00:15:11.320 --> 00:15:14.440]  是完完全全蔑視了
[00:15:14.440 --> 00:15:17.040]  或者無視上帝的公認
[00:15:17.040 --> 00:15:20.800]  是完全對上帝的一個屍毒
[00:15:20.800 --> 00:15:22.880]  而且不單止說這些麻辣的食物很討厭
[00:15:22.880 --> 00:15:26.720]  還說這裏沒有水又沒有糧
[00:15:26.720 --> 00:15:29.200]  他們所說的其實在四十年前
[00:15:29.200 --> 00:15:31.560]  他們一而再再而三地說過
[00:15:31.560 --> 00:15:33.920]  這次再一次歷史重演
[00:15:33.920 --> 00:15:35.560]  這次再一次翻版
[00:15:35.560 --> 00:15:37.400]  但是四十年都過去了
[00:15:37.400 --> 00:15:40.680]  仍然不能夠忘記埃及
[00:15:40.680 --> 00:15:42.120]  四十年過去了
[00:15:42.120 --> 00:15:44.560]  爲什麼一直以來沒有糧呢
[00:15:44.560 --> 00:15:46.320]  不是有天上的麻辣嗎
[00:15:46.320 --> 00:15:47.480]  爲什麼沒有水呢
[00:15:47.480 --> 00:15:50.360]  不是有盆石爲他們流出來嗎
[00:15:50.360 --> 00:15:53.080]  其實說得坦白一點
[00:15:53.080 --> 00:15:55.400]  他們對神的公認
[00:15:55.400 --> 00:15:57.520]  或者對神的恩典
[00:15:57.520 --> 00:15:59.560]  對神的祝福
[00:15:59.560 --> 00:16:03.200]  覺得不滿意
[00:16:03.200 --> 00:16:04.680]  正如先前所說
[00:16:04.680 --> 00:16:05.480]  他們所經歷的
[00:16:05.480 --> 00:16:06.840]  他說是神所害的
[00:16:06.840 --> 00:16:11.320]  現在他們直接間接告訴神
[00:16:11.320 --> 00:16:13.080]  我們有今天
[00:16:13.080 --> 00:16:15.200]  We also have today
[00:16:15.200 --> 00:16:16.840]  It's all because of you
[00:16:16.840 --> 00:16:20.680]  我們有今天完全都是神多得拜禰所賜
[00:16:20.680 --> 00:16:22.640]  一本書叫Undercover
[00:16:22.640 --> 00:16:26.160]  是一位牧師寫的叫John Bevere
[00:16:26.160 --> 00:16:27.360]  在Undercover
[00:16:27.360 --> 00:16:30.120]  叫做活在遮蓋之下
[00:16:30.120 --> 00:16:31.520]  一本書裏面
[00:16:31.520 --> 00:16:37.000]  他說了一句值得讓我們三思的句子
[00:16:37.000 --> 00:16:38.880]  我譯作中文
[00:16:38.880 --> 00:16:41.040]  就說叛逆最欺控
[00:16:41.040 --> 00:16:44.080]  也最不易察覺的形式
[00:16:44.080 --> 00:16:45.040]  就是抱怨
[00:16:45.040 --> 00:16:46.320]  透過不小心說出
[00:16:46.320 --> 00:16:48.720]  我不喜歡你帶領我的方式
[00:16:48.720 --> 00:16:50.120]  倘若我是你
[00:16:50.120 --> 00:16:51.800]  我就不會這麼做了
[00:16:51.800 --> 00:16:57.240]  而蔑視了或者藐視了權柄
[00:16:57.240 --> 00:17:00.400]  本質上是百姓告訴上帝
[00:17:00.400 --> 00:17:01.760]  你做錯了
[00:17:01.760 --> 00:17:04.000]  你領導無方
[00:17:04.000 --> 00:17:08.800]  但是如果我們真實地從心裏順服神
[00:17:08.800 --> 00:17:10.480]  每一樣的安排
[00:17:10.480 --> 00:17:12.400]  每一樣的帶領的時候
[00:17:12.400 --> 00:17:14.040]  我們是不應該發怨言的
[00:17:14.040 --> 00:17:16.240]  反之然我們好像私人裏面
[00:17:16.240 --> 00:17:19.320]  在詩篇的39篇第九節裏面說
[00:17:19.320 --> 00:17:21.720]  因我所遭遇的是出於你
[00:17:21.720 --> 00:17:25.440]  我就默然不語
[00:17:25.440 --> 00:17:26.800]  四十年前
[00:17:26.800 --> 00:17:30.960]  我當你是初信這羣以色列人
[00:17:30.960 --> 00:17:34.600]  神是可以諒解初信
[00:17:34.600 --> 00:17:36.360]  他說了悔氣的話
[00:17:36.360 --> 00:17:38.040]  神可以原諒
[00:17:38.040 --> 00:17:39.880]  四十年後了
[00:17:39.880 --> 00:17:42.840]  我相信神不可以再諒解
[00:17:42.840 --> 00:17:44.960]  或者神都可以諒解
[00:17:44.960 --> 00:17:51.960]  但是神是時候要施行他的懲罰和管教
[00:17:51.960 --> 00:17:55.800]  我記得餘德純博士裏面說了一個很好的例子
[00:17:55.800 --> 00:17:57.720]  我想和大家分享
[00:17:57.720 --> 00:18:00.480]  他說如果一個小朋友
[00:18:00.480 --> 00:18:01.760]  五歲的
[00:18:01.760 --> 00:18:04.160]  他拿着肥熊哥那隻肥熊
[00:18:04.160 --> 00:18:06.560]  然後他說我不洗澡
[00:18:06.560 --> 00:18:07.880]  不洗
[00:18:07.880 --> 00:18:11.400]  那你會覺得很可愛
[00:18:11.400 --> 00:18:13.800]  但是如果這個人同樣地
[00:18:13.800 --> 00:18:15.800]  到他二十歲
[00:18:15.800 --> 00:18:19.160]  他拿着肥熊哥那隻肥熊說我不洗澡
[00:18:19.160 --> 00:18:22.280]  我們就會覺得他不是可愛是可恥
[00:18:22.280 --> 00:18:25.120]  如果他到四十歲仍然這麼做
[00:18:25.120 --> 00:18:27.200]  我們就說這個人真是可憐
[00:18:27.200 --> 00:18:30.160]  到六十歲仍然拿着肥熊哥那隻肥熊說不洗澡
[00:18:30.160 --> 00:18:32.080]  我們會說他是可悲
[00:18:32.080 --> 00:18:33.880]  到八十歲仍然這麼做
[00:18:33.880 --> 00:18:37.800]  我們就會覺得這個人可惡
[00:18:37.800 --> 00:18:40.440]  初信可以明白
[00:18:40.440 --> 00:18:41.920]  可以理解
[00:18:41.920 --> 00:18:44.640]  到你信了四十年
[00:18:44.640 --> 00:18:46.680]  仍然是一成不變
[00:18:46.680 --> 00:18:50.600]  對上帝的信靠仍然是沒有成長的
[00:18:50.600 --> 00:18:54.120]  我相信神是時候管教了
[00:18:54.120 --> 00:18:56.040]  所以在第六節裏面
[00:18:56.040 --> 00:18:57.280]  我們看到
