
[00:00:00.000 --> 00:00:01.000]  姐妹們,平安!
[00:05:26.560 --> 00:05:28.720]  都是敬拜同一個神罷了,對不對?
[00:05:28.720 --> 00:05:29.720]  都是沒什麼分別
[00:05:29.720 --> 00:05:31.040]  可以先躲起來
[00:05:31.040 --> 00:05:32.760]  但是猶太人很毒
[00:05:32.760 --> 00:05:33.840]  毒到怎樣呢?
[00:05:33.840 --> 00:05:35.360]  他說「如果你回來」
[00:05:35.360 --> 00:05:36.720]  「行,我們都愛你」
[00:05:36.720 --> 00:05:38.320]  「但是你要宣稱」
[00:05:38.320 --> 00:05:40.760]  「你不再相信耶穌基督是尼塞亞」
[00:05:40.760 --> 00:05:43.120]  「不再相信耶穌基督是神的話」
[00:05:43.120 --> 00:05:44.120]  「我就讓你回來」
[00:05:44.120 --> 00:05:46.560]  就是要公開否定耶穌基督的咎因
[00:05:46.560 --> 00:05:47.400]  所以作者就說
[00:05:47.400 --> 00:05:48.680]  「不要啊!」
[00:05:48.680 --> 00:05:50.200]  「你不要再去啊,OK?」
[00:05:50.200 --> 00:05:53.480]  「你不要重丁耶穌基督在十格上高啊」
[00:05:53.480 --> 00:05:54.160]  「OK?」
[00:05:54.160 --> 00:05:55.160]  「回來啊」
[00:05:55.160 --> 00:05:57.560]  「千萬不要,不要,不要」
[00:05:57.560 --> 00:06:01.040]  「因為耶穌基督更好,更好,更好」
[00:06:01.040 --> 00:06:04.840]  所以作者在《希伯來書》裡有很多勸勉
[00:06:04.840 --> 00:06:07.160]  很多篤責和論證
[00:06:07.160 --> 00:06:10.920]  所以你看《希伯來書》有時也很迷幻
[00:06:10.920 --> 00:06:13.800]  因為有很多舊約的經文穿插
[00:06:13.800 --> 00:06:17.280]  其實這些全部都是作者引用
[00:06:17.280 --> 00:06:20.840]  來證明、指證耶穌基督才是更好的那一位
[00:06:20.840 --> 00:06:22.440]  因為沒有東西是good take
[00:06:22.440 --> 00:06:24.920]  除了耶穌基督是一take過的
[00:06:24.920 --> 00:06:25.480]  咎因
[00:06:25.480 --> 00:06:29.480]  今天我們的經文作者就pinpoint
[00:06:29.480 --> 00:06:32.280]  指定耶穌比天使更好
[00:06:32.280 --> 00:06:33.240]  我們一起讀,好嗎?
[00:06:33.240 --> 00:06:34.320]  1、2、3
[00:06:34.320 --> 00:06:38.280]  他所承受的名寄給天使的名更尊貴
[00:06:38.280 --> 00:06:42.720]  就遠超過天使
[00:06:42.720 --> 00:06:46.800]  單單敬拜我們的主耶穌基督
[00:06:46.800 --> 00:06:48.320]  不是敬拜天使
[00:06:48.320 --> 00:06:51.840]  不是敬拜所有其他無來啦位的東西
[00:06:51.840 --> 00:06:53.880]  在教會裡有很多東西是值得尊重的
[00:06:53.880 --> 00:06:56.640]  但是那些東西都是指向誰?
[00:06:56.640 --> 00:06:57.760]  我們的耶穌基督
[00:06:57.760 --> 00:06:59.800]  所以今天一take過咎因
[00:06:59.800 --> 00:07:00.880]  我們有三點
[00:07:00.880 --> 00:07:04.600]  第一,我們學習敬拜一take過的主耶穌
[00:07:04.600 --> 00:07:06.080]  我們將信心放在主耶穌那裡
[00:07:06.080 --> 00:07:07.960]  我們可以支取力量在戰地裡面
[00:07:07.960 --> 00:07:12.280]  我們就可以戰勝我們所有每一個的風暴
[00:07:12.280 --> 00:07:15.400]  我們就可以經歷多take的屬靈風暴
[00:07:15.400 --> 00:07:18.720]  就可以見證一個good take的主內的人生
[00:07:18.720 --> 00:07:20.840]  你是不是想要這個主內的人生呢?
[00:07:20.840 --> 00:07:22.560]  想的話,我們一起祈禱,好嗎?
[00:07:22.560 --> 00:07:25.920]  感謝天父給我們有這麼多次NG
[00:07:25.920 --> 00:07:28.520]  你都給機會我們
[00:07:28.520 --> 00:07:32.360]  感謝你的恩典,感謝你成就十架救贖之後
[00:07:32.360 --> 00:07:36.760]  我們可以在這十架的規模上慢慢建設
[00:07:36.760 --> 00:07:37.840]  做一個更大的事
[00:07:37.840 --> 00:07:39.840]  感謝你拖著我們
[00:07:39.840 --> 00:07:41.080]  求你繼續拖著我們
[00:07:41.080 --> 00:07:43.000]  讓我們不要離你而去
[00:07:43.000 --> 00:07:44.400]  單單敬拜你自己
[00:07:44.400 --> 00:07:47.640]  感謝你禱告奉主耶穌基督明祈求
[00:07:47.640 --> 00:07:49.480]  我們一起讀一次
[00:07:49.480 --> 00:07:50.640]  第一點是什麼?
[00:07:50.640 --> 00:07:52.040]  一二三
[00:07:52.040 --> 00:07:56.040]  敬拜一take過的主耶穌
[00:07:56.040 --> 00:08:00.320]  我們一起看希伯來書第一章五至十一節
[00:08:00.320 --> 00:08:01.360]  我們跳讀
[00:08:01.360 --> 00:08:04.440]  你們只幫我一起讀黃色的字
[00:08:04.440 --> 00:08:06.120]  我們慢慢讀,好嗎?
[00:08:06.120 --> 00:08:07.640]  我們慢慢讀
[00:08:07.640 --> 00:08:11.520]  所有的天使,神從來對哪一個說
[00:08:11.520 --> 00:08:14.560]  你是我的兒子,我今日生你
[00:08:14.560 --> 00:08:17.000]  又指著哪一個說
[00:08:17.000 --> 00:08:20.360]  我要做他的父,他要做我的子
[00:08:20.360 --> 00:08:23.320]  第一句,你是我的兒子,我今日生你
[00:08:23.320 --> 00:08:26.760]  是在書篇的第二篇第七節
[00:08:26.760 --> 00:08:30.920]  第二句,我要做他的父,他要做我的子
[00:08:30.920 --> 00:08:33.280]  撒姆爾記七章十四節
[00:08:33.280 --> 00:08:36.920]  歷代至上十七章十三節
[00:08:36.920 --> 00:08:38.200]  OK,已經兩段了
[00:08:38.200 --> 00:08:38.960]  繼續,好嗎?
[00:08:38.960 --> 00:08:39.840]  再者
[00:08:39.840 --> 00:08:42.920]  神使長子來到世上的時候就說
[00:08:42.920 --> 00:08:45.800]  神的使者都要敬拜他
[00:08:45.800 --> 00:08:49.640]  這個是在生命記的三十二章四十三節
[00:08:49.640 --> 00:08:50.280]  繼續
[00:08:50.280 --> 00:08:54.320]  輪到子卻說,神啊,你的寶座是永永遠遠的
[00:08:54.320 --> 00:08:56.240]  你的國權是正直的
[00:08:56.240 --> 00:08:58.760]  你喜愛公義,恨乎罪惡
[00:08:58.760 --> 00:09:01.520]  這個在詩篇四十五篇六七節
[00:09:01.520 --> 00:09:02.920]  OK,又說
[00:09:02.920 --> 00:09:06.320]  主啊,你起初立了地的根基
[00:09:06.320 --> 00:09:08.280]  天也是你手所造的
[00:09:08.280 --> 00:09:11.080]  天地都要滅活,你卻要長存
[00:09:11.080 --> 00:09:14.400]  天地都要像衣服漸漸舊了
[00:09:14.400 --> 00:09:17.080]  這個是來自詩篇一百零二篇
[00:09:17.080 --> 00:09:20.040]  二十五至二十七節
[00:09:20.040 --> 00:09:21.920]  大興智媒作者
[00:09:21.920 --> 00:09:24.080]  含辛茹苦地說了這麼多次
[00:09:24.080 --> 00:09:26.840]  說這麼多舊約其實指向著
[00:09:26.840 --> 00:09:28.040]  我們耶穌基督
[00:09:28.040 --> 00:09:29.560]  當時很多時候
[00:09:29.560 --> 00:09:31.240]  他們已經有他們的解法
[00:09:31.240 --> 00:09:32.920]  但原來有雙重的意義
[00:09:32.920 --> 00:09:36.080]  原來那些舊約全部一個個
[00:09:36.080 --> 00:09:39.160]  都是耶穌基督的影子
[00:09:39.160 --> 00:09:40.920]  有影子就是怎樣?
[00:09:40.920 --> 00:09:42.040]  有本體
[00:09:42.040 --> 00:09:44.680]  OK,如果你看一章一至三節
[00:09:44.680 --> 00:09:47.160]  耶穌基督是神本體的什麼?
[00:09:47.160 --> 00:09:47.960]  真相
[00:09:47.960 --> 00:09:50.200]  原來所有舊約
[00:09:50.200 --> 00:09:52.480]  所有所有的預表
[00:09:52.480 --> 00:09:55.200]  都是指向耶穌基督
[00:09:55.200 --> 00:09:56.960]  指向誰?
[00:09:56.960 --> 00:09:58.600]  耶穌基督
[00:09:58.600 --> 00:10:00.160]  記得是指向誰?
[00:10:00.160 --> 00:10:01.000]  耶穌基督
[00:10:01.000 --> 00:10:02.120]  所以前後包抄
[00:10:02.120 --> 00:10:05.200]  由第四節一跳到第十四節
[00:10:05.200 --> 00:10:05.720]  他怎樣說?
[00:10:05.720 --> 00:10:06.600]  一起讀吧
[00:10:06.600 --> 00:10:07.760]  一二三
[00:10:07.760 --> 00:10:10.960]  天使豈不都是復役的靈
[00:10:10.960 --> 00:10:12.520]  奉差顯為那
[00:10:12.520 --> 00:10:16.440]  將要承受救恩的人效力嗎?
[00:10:16.440 --> 00:10:18.840]  原來天使值不值得尊重?
[00:10:18.840 --> 00:10:19.680]  值得
[00:10:19.680 --> 00:10:21.000]  天使好不好?
[00:10:21.000 --> 00:10:21.440]  好
[00:10:21.440 --> 00:10:23.640]  但耶穌基督更加好
[00:10:23.640 --> 00:10:28.720]  所以耶穌基督是我們指著的位
[00:10:28.720 --> 00:10:30.240]  唯一單單敬拜的那一位
[00:10:30.240 --> 00:10:31.160]  可以嗎?
[00:10:31.160 --> 00:10:32.600]  一跳到那位
[00:10:32.600 --> 00:10:33.400]  我想問問你們
[00:10:33.400 --> 00:10:34.680]  有沒有見過天使?
[00:10:34.680 --> 00:10:35.120]  有的
[00:10:35.120 --> 00:10:35.920]  可以給我看看嗎?
[00:10:35.920 --> 00:10:37.440]  你手舉手給我看看
[00:10:37.440 --> 00:10:38.680]  我見過一次
[00:10:38.680 --> 00:10:39.480]  見過一次
[00:10:39.480 --> 00:10:40.120]  OK
[00:10:40.120 --> 00:10:42.720]  我以前是回天主教
[00:10:42.720 --> 00:10:44.160]  小時候五年級的時候
[00:10:44.160 --> 00:10:45.680]  我是做父祭的
[00:10:45.680 --> 00:10:46.760]  OK
[00:10:46.760 --> 00:10:49.120]  在神父旁邊搖晃晃的那個
[00:10:49.120 --> 00:10:49.760]  OK
[00:10:49.760 --> 00:10:51.120]  經常都要回去的
[00:10:51.120 --> 00:10:53.440]  在跑馬地的那間教堂
[00:10:53.440 --> 00:10:55.360]  OK
[00:10:55.360 --> 00:10:56.840]  有一次差點被車車死了
[00:10:56.840 --> 00:10:59.440]  這一個是鹹淡水交界
[00:10:59.440 --> 00:11:02.280]  在灣仔跑馬地和銅鑼灣的交界
[00:11:02.280 --> 00:11:04.000]  我忘記這條街叫什麼名字了
[00:11:04.000 --> 00:11:04.320]  OK
[00:11:04.320 --> 00:11:05.520]  叫黃黃嗎?
[00:11:05.520 --> 00:11:06.440]  知道嗎?
[00:11:06.440 --> 00:11:07.440]  總之忘記了
[00:11:07.440 --> 00:11:08.360]  總之這一個
[00:11:08.360 --> 00:11:10.680]  我經常坐電車來這裡下車
[00:11:10.680 --> 00:11:13.000]  一路走過去就去教堂
[00:11:13.000 --> 00:11:13.640]  OK
[00:11:13.640 --> 00:11:15.920]  有一次我眼光光喝了豬肉湯
[00:11:15.920 --> 00:11:16.560]  OK
[00:11:16.560 --> 00:11:18.040]  下車的時候
[00:11:18.040 --> 00:11:19.400]  沒有看廣告
[00:11:19.400 --> 00:11:20.440]  買鱸魚虎口
[00:11:20.440 --> 00:11:21.480]  就沒有看紅燈
[00:11:21.480 --> 00:11:23.920]  一下子就走出去了
[00:11:23.920 --> 00:11:25.200]  看到這輛車
[00:11:25.200 --> 00:11:26.600]  當時是一輛的士
[00:11:26.600 --> 00:11:28.560]  飛快地
[00:11:28.560 --> 00:11:29.680]  衝過來
[00:11:29.680 --> 00:11:30.480]  我當時
[00:11:30.480 --> 00:11:32.440]  如果你在這個角度看更加好
[00:11:32.440 --> 00:11:33.640]  當時
[00:11:33.640 --> 00:11:35.040]  我就是這位仁兄
[00:11:35.040 --> 00:11:35.360]  OK
[00:11:35.360 --> 00:11:36.000]  站在這裡
[00:11:36.000 --> 00:11:36.560]  OK
[00:11:36.560 --> 00:11:37.760]  站在這裡的時候
[00:11:37.760 --> 00:11:39.840]  走到黃色那條線那裡
[00:11:39.840 --> 00:11:41.000]  那個的士走得很快
[00:11:41.000 --> 00:11:42.880]  我的腳感覺到有風了
[00:11:42.880 --> 00:11:43.440]  OK
[00:11:43.440 --> 00:11:44.480]  真的死定了
[00:11:44.480 --> 00:11:45.040]  OK
[00:11:45.040 --> 00:11:47.160]  然後突然間我後面好像被提一樣
[00:11:47.160 --> 00:11:48.160]  一扯
[00:11:48.160 --> 00:11:49.080]  倒立在那裡
[00:11:49.080 --> 00:11:50.360]  衣服也沒有東西
[00:11:50.360 --> 00:11:53.840]  就上了站在路旁這裡
[00:11:53.840 --> 00:11:54.800]  OK
[00:11:54.800 --> 00:11:56.240]  當場呆了
[00:11:56.240 --> 00:11:58.240]  車子就走了
[00:11:58.240 --> 00:12:00.040]  嚇到我
[00:12:00.040 --> 00:12:03.120]  我那時候看著那條馬路
[00:12:03.120 --> 00:12:04.480]  看一看旁邊
[00:12:04.480 --> 00:12:07.040]  有一個相當潔白的
[00:12:07.040 --> 00:12:07.360]  OK
[00:12:07.360 --> 00:12:08.440]  蓋過頭的
[00:12:08.440 --> 00:12:09.440]  但是不是很大隻的
[00:12:09.440 --> 00:12:10.160]  OK
[00:12:10.160 --> 00:12:10.840]  那麼
[00:12:10.840 --> 00:12:12.160]  我怎樣形容給你聽呢
[00:12:12.160 --> 00:12:13.240]  他的樣子像誰呢
[00:12:13.240 --> 00:12:14.320]  就是有一次我去培靈會
[00:12:14.320 --> 00:12:17.600]  見到那個蔡元雲醫生
[00:12:17.600 --> 00:12:18.520]  我跟他不熟的
[00:12:18.520 --> 00:12:19.600]  我去過培靈會
[00:12:19.600 --> 00:12:19.920]  哇
[00:12:19.920 --> 00:12:20.680]  真的很像
[00:12:20.680 --> 00:12:21.680]  他又蓋過頭的
[00:12:21.680 --> 00:12:22.120]  OK
[00:12:22.120 --> 00:12:23.120]  他又不是很大隻
[00:12:23.120 --> 00:12:24.480]  就是穿襯衫的
[00:12:24.480 --> 00:12:24.720]  OK
[00:12:24.720 --> 00:12:25.920]  很乾淨的
[00:12:25.920 --> 00:12:27.040]  我不好意思跟他說
[00:12:27.040 --> 00:12:28.160]  那麼我見到他
[00:12:28.160 --> 00:12:29.120]  他就跟我說
[00:12:29.120 --> 00:12:29.920]  小朋友
[00:12:29.920 --> 00:12:31.840]  小心點
[00:12:31.840 --> 00:12:32.600]  接著我
[00:12:32.600 --> 00:12:33.480]  哦
[00:12:33.480 --> 00:12:35.320]  接著我回頭看
[00:12:35.320 --> 00:12:36.480]  呆了
[00:12:36.480 --> 00:12:37.160]  再回頭看
[00:12:37.160 --> 00:12:38.200]  不見了他
[00:12:38.200 --> 00:12:38.800]  OK
[00:12:38.800 --> 00:12:39.440]  那麼我在想
[00:12:39.440 --> 00:12:39.880]  欸
[00:12:39.880 --> 00:12:40.480]  沒理由的
[00:12:40.480 --> 00:12:41.240]  難道有個電車
[00:12:41.240 --> 00:12:42.720]  就是上了電車
[00:12:42.720 --> 00:12:44.160]  又聽不到有聲音
[00:12:44.160 --> 00:12:45.840]  難道在後面上了巴士
[00:12:45.840 --> 00:12:47.640]  是不是後面很大條路
[00:12:47.640 --> 00:12:48.720]  那麼我那時候就認定
[00:12:48.720 --> 00:12:48.920]  哇
[00:12:48.920 --> 00:12:50.360]  這個一定是天使了
[00:12:50.360 --> 00:12:52.160]  一定是天使了
[00:12:52.160 --> 00:12:53.360]  如果不是
[00:12:53.360 --> 00:12:54.760]  沒什麼可能的
[00:12:54.760 --> 00:12:56.400]  所以我看聖經的時候
[00:12:56.400 --> 00:12:57.880]  說什麼被提
[00:12:57.880 --> 00:12:59.320]  提起那些
[00:12:59.320 --> 00:13:00.880]  就是我有感受的
[00:13:00.880 --> 00:13:02.560]  OK
[00:13:02.560 --> 00:13:03.760]  我看見這個天使之後呢
[00:13:03.760 --> 00:13:06.280]  我就走回去我的天主教教堂
[00:13:06.280 --> 00:13:08.320]  看到那些玻璃有很多天使
[00:13:08.320 --> 00:13:08.600]  是不是
[00:13:08.600 --> 00:13:09.960]  有很多像
[00:13:09.960 --> 00:13:10.160]  哇
[00:13:10.160 --> 00:13:10.800]  那時候就覺得
[00:13:10.800 --> 00:13:12.400]  哇天使真是好
[00:13:12.400 --> 00:13:13.080]  真是好
[00:13:13.080 --> 00:13:13.920]  OK
[00:13:13.920 --> 00:13:15.600]  接著後來慢慢就衰仔了
[00:13:15.600 --> 00:13:16.320]  那麼就
[00:13:16.320 --> 00:13:17.040]  離開了
[00:13:17.040 --> 00:13:17.760]  離開了
[00:13:17.760 --> 00:13:20.040]  直至到再回來的時候呢
[00:13:20.040 --> 00:13:21.080]  我被呼召之前
[00:13:21.080 --> 00:13:22.880]  我看了一個天使的論文
[00:13:22.880 --> 00:13:23.760]  我講過給你聽的
[00:13:23.760 --> 00:13:24.200]  是不是
[00:13:24.200 --> 00:13:25.240]  看到天使呢
[00:13:25.240 --> 00:13:28.000]  又去見基甸
[00:13:28.000 --> 00:13:29.320]  接著又見薩姆爾
[00:13:29.320 --> 00:13:30.600]  就是很多的師姐
[00:13:30.600 --> 00:13:32.360]  我見到原來
[00:13:32.360 --> 00:13:34.600]  天使只不過是一個指向的工作
[00:13:34.600 --> 00:13:35.200]  OK
[00:13:35.200 --> 00:13:37.120]  原來天使很值得尊敬
[00:13:37.120 --> 00:13:38.640]  天使很好
[00:13:38.640 --> 00:13:40.360]  但是我們絕對不可以敬拜天使
[00:13:40.360 --> 00:13:41.160]  原來呢
[00:13:41.160 --> 00:13:42.200]  天使所有的工作
[00:13:42.200 --> 00:13:44.360]  都要指向我們的耶穌基督
[00:13:44.360 --> 00:13:45.120]  所以呢
[00:13:45.120 --> 00:13:46.040]  大興指揮
[00:13:46.040 --> 00:13:48.760]  我們不要讓我們的信心
[00:13:48.760 --> 00:13:49.880]  選錯位
[00:13:49.880 --> 00:13:50.400]  OK
[00:13:50.400 --> 00:13:52.160]  因為只有耶穌基督
