
[00:00:00.000 --> 00:00:03.660]  好 今天和大家繼續去分享這個題目
[00:02:12.300 --> 00:02:14.300]  無論我是在一群人當中
[00:02:14.300 --> 00:02:16.300]  無論那些人認識我不認識我都好
[00:02:16.300 --> 00:02:20.300]  有一樣東西去自常地提醒我的
[00:02:20.300 --> 00:02:24.300]  就是甚麼 神與我同在
[00:02:24.300 --> 00:02:26.300]  神是每時每刻都在的
[00:02:26.300 --> 00:02:33.300]  所以第一件事就是我們要去傳一個對神敬而畏的心
[00:02:33.300 --> 00:02:35.300]  敬而畏的心
[00:02:35.300 --> 00:02:38.300]  因為正如剛才那幾個讀的經文來說
[00:02:38.300 --> 00:02:40.300]  耶和華偉大
[00:02:40.300 --> 00:02:42.300]  當受極大的讚美
[00:02:42.300 --> 00:02:44.300]  他在萬神之上
[00:02:44.300 --> 00:02:46.300]  當受敬拜
[00:02:46.300 --> 00:02:48.300]  萬神之上
[00:02:48.300 --> 00:02:50.300]  不是說獨一個真神嗎
[00:02:50.300 --> 00:02:53.300]  我又曾經有一次忘記在哪裏談話
[00:02:53.300 --> 00:02:55.300]  有時候在街上聊天
[00:02:55.300 --> 00:02:57.300]  或者某些場合聊天
[00:02:57.300 --> 00:02:59.300]  他說
[00:02:59.300 --> 00:03:01.300]  我記得了
[00:03:01.300 --> 00:03:03.300]  是個小朋友
[00:03:03.300 --> 00:03:04.300]  是個小朋友來的
[00:03:04.300 --> 00:03:06.300]  是我們教會的小朋友
[00:03:06.300 --> 00:03:08.300]  不知道一次他在崇拜聽見
[00:03:08.300 --> 00:03:11.300]  就是講這節經文他聽到我讀
[00:03:11.300 --> 00:03:13.300]  他說在萬神之上
[00:03:13.300 --> 00:03:14.300]  他就問我
[00:03:14.300 --> 00:03:15.300]  牧師呀
[00:03:15.300 --> 00:03:17.300]  不是只有獨一個神嗎
[00:03:17.300 --> 00:03:19.300]  為甚麼會有萬神呢
[00:03:19.300 --> 00:03:21.300]  他真的很厲害
[00:03:21.300 --> 00:03:22.300]  問我這個問題
[00:03:22.300 --> 00:03:23.300]  為甚麼會有萬神
[00:03:23.300 --> 00:03:24.300]  那些是甚麼來的
[00:03:24.300 --> 00:03:26.300]  又說叫萬神
[00:03:26.300 --> 00:03:27.300]  我就解釋給他聽
[00:03:27.300 --> 00:03:28.300]  因為有很多人
[00:03:28.300 --> 00:03:31.300]  有些東西他當成是神敬拜
[00:03:31.300 --> 00:03:34.300]  他當成大榕樹是神敬拜
[00:03:34.300 --> 00:03:36.300]  有一次我和師母去旅行
[00:03:36.300 --> 00:03:37.300]  去到一個地方
[00:03:37.300 --> 00:03:41.300]  我忘記了是泰國還是布吉
[00:03:41.300 --> 00:03:43.300]  有一棵很大的樹
[00:03:43.300 --> 00:03:45.300]  然後有些布包著它
[00:03:45.300 --> 00:03:46.300]  我問那些本地人
[00:03:46.300 --> 00:03:48.300]  他們為甚麼要用布包著它
[00:03:48.300 --> 00:03:52.300]  他說因為這棵樹是我們其中一個神
[00:03:52.300 --> 00:03:54.300]  我們要找些衣服給祂穿
[00:03:54.300 --> 00:03:56.300]  這樣
[00:03:56.300 --> 00:03:58.300]  一棵大樹又是神
[00:03:58.300 --> 00:04:00.300]  正如我那次去大帽山
[00:04:00.300 --> 00:04:05.300]  在大帽山上有很多西洋菜田
[00:04:05.300 --> 00:04:07.300]  你們可能去過
[00:04:07.300 --> 00:04:08.300]  天冷的時候
[00:04:08.300 --> 00:04:11.300]  有西洋菜馬上下田給你
[00:04:11.300 --> 00:04:13.300]  那個王大姐上過電視
[00:04:13.300 --> 00:04:16.300]  我有一次和師母上山之後
[00:04:16.300 --> 00:04:18.300]  我們就走路下來
[00:04:18.300 --> 00:04:20.300]  走到半路
[00:04:20.300 --> 00:04:23.300]  就看到有間廟在路中間
[00:04:23.300 --> 00:04:25.300]  那裡好像叫芙蓉山
[00:04:25.300 --> 00:04:26.300]  不知道有多少名
[00:04:26.300 --> 00:04:27.300]  不是芙蓉山
[00:04:27.300 --> 00:04:29.300]  我和師母好奇走進去看一看
[00:04:29.300 --> 00:04:33.300]  究竟那裡有甚麼人去拜呢
[00:04:33.300 --> 00:04:36.300]  原來那裡有一個很大的石
[00:04:36.300 --> 00:04:39.300]  石的形狀好像青蛙一樣伏在那裡
[00:04:39.300 --> 00:04:42.300]  尖的然後是凸的
[00:04:42.300 --> 00:04:43.300]  坐在地上
[00:04:43.300 --> 00:04:44.300]  其實是一塊大石
[00:04:44.300 --> 00:04:45.300]  那裡有些人在拜
[00:04:45.300 --> 00:04:50.300]  他說這是吸了大帽山千年的精氣
[00:04:50.300 --> 00:04:52.300]  他覺得是靈氣
[00:04:52.300 --> 00:04:55.300]  現在青蛙就變成了一個
[00:04:55.300 --> 00:05:00.300]  對他們來說是他們要去敬拜的一個對象
[00:05:00.300 --> 00:05:02.300]  嘩 這樣也行
[00:05:02.300 --> 00:05:07.300]  獅子山就很厲害
[00:05:07.300 --> 00:05:10.300]  又吸了不知道多少千年的靈氣
[00:05:10.300 --> 00:05:12.300]  變成了獅神也說不定
[00:05:12.300 --> 00:05:15.300]  獅神
[00:05:15.300 --> 00:05:16.300]  人就是這樣
[00:05:16.300 --> 00:05:24.300]  人就是很想去找一個神去敬拜的
[00:05:24.300 --> 00:05:27.300]  我剛才說我坐巴士
[00:05:27.300 --> 00:05:29.300]  坐小巴還是巴士都忘記了
[00:05:29.300 --> 00:05:30.300]  又坐巴士又坐小巴
[00:05:30.300 --> 00:05:32.300]  坐旁邊那個
[00:05:32.300 --> 00:05:33.300]  他跟我說
[00:05:33.300 --> 00:05:37.300]  其實宗教都是勸人為善
[00:05:37.300 --> 00:05:39.300]  這句話就很常聽到
[00:05:39.300 --> 00:05:42.300]  宗教都不外乎勸人為善
[00:05:42.300 --> 00:05:45.300]  我問姓劉的
[00:05:45.300 --> 00:05:46.300]  姓劉的
[00:05:46.300 --> 00:05:47.300]  騙人的
[00:05:47.300 --> 00:05:48.300]  我說劉先生
[00:05:48.300 --> 00:05:50.300]  我說你說得沒錯
[00:05:50.300 --> 00:05:52.300]  宗教真是勸人為善
[00:05:52.300 --> 00:05:55.300]  但是我們所信的耶穌基督
[00:05:55.300 --> 00:05:56.300]  我們所信的信仰
[00:05:56.300 --> 00:05:57.300]  告訴我們
[00:05:57.300 --> 00:05:59.300]  你怎樣做好
[00:05:59.300 --> 00:06:00.300]  怎樣做好
[00:06:00.300 --> 00:06:03.300]  都不能夠滿足到這位神的要求
[00:06:03.300 --> 00:06:05.300]  因為祂是絕對的聖潔
[00:06:05.300 --> 00:06:07.300]  無瑕疵的
[00:06:07.300 --> 00:06:10.300]  所以我多做些善事
[00:06:10.300 --> 00:06:11.300]  多做些功德
[00:06:11.300 --> 00:06:12.300]  這樣就可以了
[00:06:12.300 --> 00:06:13.300]  你知道在人的裏面
[00:06:13.300 --> 00:06:15.300]  我們有良心的
[00:06:15.300 --> 00:06:16.300]  但是在人的裏面
[00:06:16.300 --> 00:06:18.300]  又有罪性的
[00:06:18.300 --> 00:06:21.300]  我們裏面有個良善的一面
[00:06:21.300 --> 00:06:23.300]  又有罪惡的一面
[00:06:23.300 --> 00:06:25.300]  你不要以為我用良心做人
[00:06:25.300 --> 00:06:28.300]  我就能夠滿足到神的要求
[00:06:28.300 --> 00:06:29.300]  你罪惡那邊
[00:06:29.300 --> 00:06:31.300]  事實上都可以犯罪
[00:06:31.300 --> 00:06:32.300]  不用做事
[00:06:32.300 --> 00:06:34.300]  腦子想事情都可以犯罪
[00:06:34.300 --> 00:06:35.300]  不過跟著他說
[00:06:35.300 --> 00:06:36.300]  我下車了
[00:06:36.300 --> 00:06:38.300]  我要去幫兒子弄個櫃
[00:06:38.300 --> 00:06:40.300]  他就走了
[00:06:40.300 --> 00:06:42.300]  我可能不會再見到他了
[00:06:42.300 --> 00:06:44.300]  或者看看下次他有沒有緣
[00:06:44.300 --> 00:06:45.300]  來到這裏
[00:06:45.300 --> 00:06:47.300]  敬畏神遠離惡事
[00:06:47.300 --> 00:06:48.300]  一個敬畏神的人
[00:06:48.300 --> 00:06:49.300]  其中一個
[00:06:49.300 --> 00:06:51.300]  他是會具備的
[00:06:51.300 --> 00:06:53.300]  不是叫條件
[00:06:53.300 --> 00:06:56.300]  他會做出甚麼表現出來呢
[00:06:56.300 --> 00:06:57.300]  就是遠離惡事
[00:06:57.300 --> 00:06:59.300]  尼西米記第五章第十五節
[00:06:59.300 --> 00:07:01.300]  在我以前省長
[00:07:01.300 --> 00:07:03.300]  加重百姓的負擔
[00:07:03.300 --> 00:07:06.300]  向百姓索取糧食和酒
[00:07:06.300 --> 00:07:09.300]  以及四十赦克勒的銀紙
[00:07:09.300 --> 00:07:12.300]  甚至他們的僕人也核祭百姓
[00:07:12.300 --> 00:07:16.300]  但我因敬畏神不這樣做
[00:07:16.300 --> 00:07:18.300]  這節經文我引用給大家
[00:07:18.300 --> 00:07:19.300]  這是省長
[00:07:19.300 --> 00:07:21.300]  即是有權有位的人
[00:07:21.300 --> 00:07:23.300]  有權有勢有位的人
[00:07:23.300 --> 00:07:26.300]  很容易就去用他的權位
[00:07:26.300 --> 00:07:35.300]  以權謀私
[00:07:35.300 --> 00:07:37.300]  你無權無位
[00:07:37.300 --> 00:07:39.300]  你謀甚麼呢
[00:07:39.300 --> 00:07:41.300]  謀財害命就行
[00:07:41.300 --> 00:07:43.300]  但當你在一個位置的時候
[00:07:43.300 --> 00:07:44.300]  我可以告訴你
[00:07:44.300 --> 00:07:45.300]  弟兄姊妹
[00:07:45.300 --> 00:07:48.300]  是很容易就用自己的身份地位
[00:07:48.300 --> 00:07:50.300]  去做這些事
[00:07:50.300 --> 00:07:51.300]  他不但如此
[00:07:51.300 --> 00:07:56.300]  甚至他的僕人
[00:07:56.300 --> 00:07:59.300]  你知不知道
[00:07:59.300 --> 00:08:02.300]  我和老闆很友好
[00:08:02.300 --> 00:08:04.300]  我和你講一句說話
[00:08:04.300 --> 00:08:06.300]  你又不同
[00:08:06.300 --> 00:08:07.300]  弟兄姊妹
[00:08:07.300 --> 00:08:08.300]  我可以告訴大家
[00:08:08.300 --> 00:08:10.300]  做牧師都很危險
[00:08:10.300 --> 00:08:12.300]  正如我講過
[00:08:12.300 --> 00:08:16.300]  我最近有個長者姊妹
[00:08:16.300 --> 00:08:19.300]  她知道我有青光眼
[00:08:19.300 --> 00:08:21.300]  因為她的眼睛不太好
[00:08:21.300 --> 00:08:22.300]  但她告訴我
[00:08:22.300 --> 00:08:23.300]  不知道是甚麼眼睛
[00:08:23.300 --> 00:08:25.300]  或者是白外障
[00:08:25.300 --> 00:08:27.300]  她看到我
[00:08:27.300 --> 00:08:30.300]  又拿了一盒膠
[00:08:30.300 --> 00:08:32.300]  幾紙
[00:08:32.300 --> 00:08:34.300]  即食幾紙
[00:08:34.300 --> 00:08:35.300]  牧師
[00:08:35.300 --> 00:08:36.300]  這些好呀
[00:08:36.300 --> 00:08:37.300]  不要給我
[00:08:37.300 --> 00:08:38.300]  好呀
[00:08:38.300 --> 00:08:40.300]  你青光眼有事
[00:08:40.300 --> 00:08:42.300]  要食幾紙
[00:08:42.300 --> 00:08:44.300]  我推來推去
[00:08:44.300 --> 00:08:46.300]  唉
[00:08:46.300 --> 00:08:48.300]  拿了它
[00:08:48.300 --> 00:08:50.300]  沒多久又見到它
[00:08:50.300 --> 00:08:52.300]  這次不是幾紙
[00:08:52.300 --> 00:08:54.300]  是一粒粒
[00:08:54.300 --> 00:08:56.300]  我不知道是甚麼
[00:08:56.300 --> 00:08:58.300]  是菊花
[00:08:58.300 --> 00:09:01.300]  菊花好像是初菊
[00:09:01.300 --> 00:09:03.300]  因為我見到那些是一粒粒
[00:09:03.300 --> 00:09:04.300]  好像未開
[00:09:04.300 --> 00:09:06.300]  即是花粒未開
[00:09:06.300 --> 00:09:08.300]  又弄一盒給我
[00:09:08.300 --> 00:09:09.300]  這次不是一盒
[00:09:09.300 --> 00:09:10.300]  一袋
[00:09:10.300 --> 00:09:11.300]  用膠袋裝置
[00:09:11.300 --> 00:09:12.300]  又給一袋
[00:09:12.300 --> 00:09:13.300]  我說不要了
[00:09:13.300 --> 00:09:14.300]  我這幾紙都未食完
[00:09:14.300 --> 00:09:16.300]  他說這東西混在一起
[00:09:16.300 --> 00:09:18.300]  大家明白嗎
[00:09:18.300 --> 00:09:20.300]  大家明白嗎
[00:09:20.300 --> 00:09:22.300]  即是
[00:09:22.300 --> 00:09:24.300]  有時做牧師
[00:09:24.300 --> 00:09:26.300]  即是弟兄姊妹
[00:09:26.300 --> 00:09:28.300]  他們不是說
[00:09:28.300 --> 00:09:29.300]  你是牧師
[00:09:29.300 --> 00:09:30.300]  你畫得是
[00:09:30.300 --> 00:09:32.300]  日後我有甚麼求你幫我寫封信
[00:09:32.300 --> 00:09:33.300]  你幫我寫
[00:09:33.300 --> 00:09:34.300]  不是的
[00:09:34.300 --> 00:09:35.300]  有些他們真是出自心的
[00:09:35.300 --> 00:09:36.300]  我知道的
[00:09:36.300 --> 00:09:38.300]  好有愛心的
[00:09:38.300 --> 00:09:40.300]  但是
[00:09:40.300 --> 00:09:43.300]  所以如果我們做一個不良的牧師
[00:09:43.300 --> 00:09:45.300]  或者傳道呢
[00:09:45.300 --> 00:09:47.300]  是好容易
[00:09:47.300 --> 00:09:49.300]  好容易
[00:09:49.300 --> 00:09:51.300]  去騙到人家的愛心
[00:09:51.300 --> 00:09:53.300]  我以前認識一個牧師就是這樣
[00:09:53.300 --> 00:09:54.300]  嘩
[00:09:54.300 --> 00:09:55.300]  你的香水好香
[00:09:55.300 --> 00:09:57.300]  經過我姊妹旁邊
[00:09:57.300 --> 00:09:59.300]  師母一定喜歡
[00:09:59.300 --> 00:10:02.300]  跟著怎樣
[00:10:02.300 --> 00:10:04.300]  那個姊妹買一瓶香水給師母
[00:10:04.300 --> 00:10:07.300]  我絕對不可以
[00:10:07.300 --> 00:10:08.300]  我們絕對不可以
[00:10:08.300 --> 00:10:10.300]  這樣做
[00:10:10.300 --> 00:10:12.300]  牧師你怎知他是有心的
[00:10:12.300 --> 00:10:14.300]  因為我見過一次又一次
[00:10:14.300 --> 00:10:16.300]  不止一次
[00:10:16.300 --> 00:10:18.300]  有其他方法
[00:10:18.300 --> 00:10:20.300]  這樣
[00:10:20.300 --> 00:10:21.300]  我沒有車
[00:10:21.300 --> 00:10:22.300]  有個執事說
[00:10:22.300 --> 00:10:23.300]  我有兩輛
[00:10:23.300 --> 00:10:24.300]  給你一輛
[00:10:24.300 --> 00:10:26.300]  說
[00:10:26.300 --> 00:10:27.300]  結果沒有給
[00:10:27.300 --> 00:10:28.300]  跟著他來找我
[00:10:28.300 --> 00:10:30.300]  他說給一輛車我都沒有給
[00:10:30.300 --> 00:10:32.300]  你幫我問問他
[00:10:32.300 --> 00:10:33.300]  我心想
[00:10:33.300 --> 00:10:35.300]  不要說給一輛車
[00:10:35.300 --> 00:10:36.300]  如果你說
[00:10:36.300 --> 00:10:38.300]  牧師我有個雪櫃是舊的
[00:10:38.300 --> 00:10:39.300]  我現在買了新的
[00:10:39.300 --> 00:10:40.300]  我不需要兩個雪櫃
[00:10:40.300 --> 00:10:41.300]  我給過你
[00:10:41.300 --> 00:10:43.300]  雪櫃的價值給一輛車
[00:10:43.300 --> 00:10:44.300]  便宜一點
[00:10:44.300 --> 00:10:45.300]  老實說
[00:10:45.300 --> 00:10:46.300]  我都不敢要
[00:10:46.300 --> 00:10:47.300]  都不想要
[00:10:47.300 --> 00:10:48.300]  是不是
[00:10:48.300 --> 00:10:49.300]  真是
[00:10:49.300 --> 00:10:50.300]  是很容易
[00:10:50.300 --> 00:10:52.300]  所以我曾經跟我的同工說過
[00:10:52.300 --> 00:10:54.300]  好幾年前
[00:10:54.300 --> 00:10:56.300]  我說如果你們用
[00:10:56.300 --> 00:10:58.300]  你的身份
[00:10:58.300 --> 00:11:00.300]  向弟兄姊妹去拿東西
[00:11:00.300 --> 00:11:01.300]  我說很多東西我都忍得
[00:11:01.300 --> 00:11:02.300]  這些東西我不忍得
[00:11:02.300 --> 00:11:04.300]  我即炒
[00:11:04.300 --> 00:11:06.300]  我夠不夠惡
[00:11:06.300 --> 00:11:08.300]  我是這樣說
[00:11:08.300 --> 00:11:10.300]  因為這些東西是不對的
[00:11:10.300 --> 00:11:11.300]  我即炒
[00:11:11.300 --> 00:11:13.300]  弟兄姊妹我可以忍得你
[00:11:13.300 --> 00:11:15.300]  不過從來都沒有一個同工
[00:11:15.300 --> 00:11:17.300]  因為這個緣故
[00:11:17.300 --> 00:11:18.300]  被我炒
[00:11:18.300 --> 00:11:19.300]  其實我在這個教會裏面
[00:11:19.300 --> 00:11:20.300]  做了這麼多年
[00:11:20.300 --> 00:11:22.300]  我未炒過一個同工
[00:11:22.300 --> 00:11:24.300]  走的
[00:11:24.300 --> 00:11:26.300]  都是他們自己說
[00:11:26.300 --> 00:11:28.300]  我不是很有安全感在這裏做
[00:11:28.300 --> 00:11:30.300]  因為我的合約改了
[00:11:30.300 --> 00:11:31.300]  不同了
[00:11:31.300 --> 00:11:32.300]  我走
[00:11:32.300 --> 00:11:33.300]  但是反過來又不知為何
[00:11:33.300 --> 00:11:34.300]  傳個文出來就說
[00:11:34.300 --> 00:11:36.300]  梁牧師炒他
[00:11:36.300 --> 00:11:38.300]  另外一個
[00:11:38.300 --> 00:11:39.300]  亦是
[00:11:39.300 --> 00:11:41.300]  試過就是
[00:11:41.300 --> 00:11:42.300]  給他六個月時間
[00:11:42.300 --> 00:11:44.300]  你找工作吧
[00:11:44.300 --> 00:11:45.300]  是執事會
[00:11:45.300 --> 00:11:47.300]  人事委員會的決定
[00:11:47.300 --> 00:11:48.300]  只不過我要告訴他
[00:11:48.300 --> 00:11:50.300]  我負責告訴他
[00:11:50.300 --> 00:11:51.300]  他說
[00:11:51.300 --> 00:11:53.300]  先不要報告
[00:11:53.300 --> 00:11:54.300]  等我離開
[00:11:54.300 --> 00:11:55.300]  之前兩個星期
[00:11:55.300 --> 00:11:57.300]  才告訴弟兄姊妹
[00:11:57.300 --> 00:11:59.300]  他不想這麼早
[00:11:59.300 --> 00:12:00.300]  告訴弟兄姊妹
[00:12:00.300 --> 00:12:01.300]  反過來又說
[00:12:01.300 --> 00:12:03.300]  梁牧師不讓我說
[00:12:03.300 --> 00:12:07.300]  這個我忍不住
[00:12:07.300 --> 00:12:09.300]  帶他去房裏
[00:12:09.300 --> 00:12:10.300]  罵他一輪
[00:12:10.300 --> 00:12:11.300]  不過他很聰明
[00:12:11.300 --> 00:12:13.300]  他在笑著看我
[00:12:13.300 --> 00:12:15.300]  笑著笑著
[00:12:15.300 --> 00:12:21.300]  所以這裏來說
[00:12:21.300 --> 00:12:22.300]  敬畏神
[00:12:22.300 --> 00:12:23.300]  若白記
[00:12:23.300 --> 00:12:25.300]  若白真是厲害
[00:12:25.300 --> 00:12:27.300]  烏斯地有一個人名叫若白
[00:12:27.300 --> 00:12:29.300]  這人完全正直
[00:12:29.300 --> 00:12:33.300]  如果能夠可以在聖經裏面
[00:12:33.300 --> 00:12:35.300]  被認為完全
[00:12:35.300 --> 00:12:37.300]  正直
[00:12:37.300 --> 00:12:39.300]  若白真是不簡單
[00:12:39.300 --> 00:12:41.300]  所以神真是很大大的祝福他
[00:12:41.300 --> 00:12:45.300]  敬畏神遠離惡事
[00:12:45.300 --> 00:12:47.300]  他之所以能夠
[00:12:47.300 --> 00:12:49.300]  蒙神這麼喜悅
[00:12:49.300 --> 00:12:51.300]  甚至到撒旦都妒忌
[00:12:51.300 --> 00:12:53.300]  聖經說撒旦妒忌
[00:12:53.300 --> 00:12:55.300]  走到神的面前
[00:12:55.300 --> 00:12:56.300]  說他當然了
[00:12:56.300 --> 00:12:57.300]  你給他這麼多好東西
[00:12:57.300 --> 00:12:58.300]  這麼多祝福
[00:12:58.300 --> 00:12:59.300]  你試一下
[00:12:59.300 --> 00:13:03.300]  試一下拿走他的財物
[00:13:03.300 --> 00:13:05.300]  或者什麼什麼
[00:13:05.300 --> 00:13:07.300]  你看看他怎樣
[00:13:07.300 --> 00:13:09.300]  神真是容許撒旦去做
[00:13:09.300 --> 00:13:11.300]  你拿他
[00:13:11.300 --> 00:13:13.300]  給你拿什麼都可以拿
[00:13:13.300 --> 00:13:15.300]  不准拿他的命
[00:13:15.300 --> 00:13:19.300]  其實沒有人能夠拿得到他的命
[00:13:19.300 --> 00:13:21.300]  如果神不容許
[00:13:21.300 --> 00:13:23.300]  其實撒旦是可以拿人命的
[00:13:23.300 --> 00:13:25.300]  耶穌說
[00:13:25.300 --> 00:13:27.300]  殺身體不能夠殺靈魂的
[00:13:27.300 --> 00:13:29.300]  你不用怕他
[00:13:29.300 --> 00:13:31.300]  他可以殺身體
[00:13:31.300 --> 00:13:33.300]  但是殺不到
[00:13:33.300 --> 00:13:35.300]  因為靈魂不到他去管
[00:13:35.300 --> 00:13:37.300]  但肉身可以到他去管
[00:13:37.300 --> 00:13:39.300]  約伯記第二章第三節
[00:13:39.300 --> 00:13:41.300]  耶華對撒旦說
[00:13:41.300 --> 00:13:43.300]  你曾用心察看我的僕人
[00:13:43.300 --> 00:13:45.300]  約伯沒有
[00:13:45.300 --> 00:13:47.300]  因為約伯在神的面前
[00:13:47.300 --> 00:13:49.300]  說當然了
[00:13:49.300 --> 00:13:51.300]  神就對他說
[00:13:51.300 --> 00:13:53.300]  地上再沒有像他那樣完全正直
[00:13:53.300 --> 00:13:55.300]  敬畏神遠離惡事
[00:13:55.300 --> 00:13:57.300]  你雖激起我攻擊他
[00:13:57.300 --> 00:13:59.300]  無故吞滅他
[00:13:59.300 --> 00:14:01.300]  他仍然持守他的純正
[00:14:01.300 --> 00:14:03.300]  所以我看見約伯
[00:14:03.300 --> 00:14:05.300]  我心裏覺得
[00:14:05.300 --> 00:14:07.300]  我記得
[00:14:07.300 --> 00:14:09.300]  我很多很多年前
[00:14:09.300 --> 00:14:11.300]  有一個聖誕
[00:14:11.300 --> 00:14:13.300]  很孤單的聖誕
[00:14:13.300 --> 00:14:15.300]  那時候在讀大學
[00:14:15.300 --> 00:14:17.300]  我是初信主
[00:14:17.300 --> 00:14:19.300]  我印象中那年
[00:14:19.300 --> 00:14:21.300]  是我讀大學第二年
[00:14:21.300 --> 00:14:23.300]  七四年
[00:14:23.300 --> 00:14:25.300]  大約聖誕時候我就信主
[00:14:25.300 --> 00:14:27.300]  那時候我在多倫多
[00:14:27.300 --> 00:14:29.300]  在學校的宿舍
[00:14:29.300 --> 00:14:31.300]  有三個洋人
[00:14:31.300 --> 00:14:33.300]  他們一到聖誕
[00:14:33.300 --> 00:14:35.300]  人人都走了
[00:14:35.300 --> 00:14:37.300]  回家
[00:14:37.300 --> 00:14:39.300]  他們是洋人
[00:14:39.300 --> 00:14:41.300]  Canadian
[00:14:41.300 --> 00:14:43.300]  他們有家
[00:14:43.300 --> 00:14:45.300]  就算一百里路
[00:14:45.300 --> 00:14:47.300]  他們也會走人
[00:14:47.300 --> 00:14:49.300]  因為聖誕很長
[00:14:49.300 --> 00:14:51.300]  剩下我和兩個印度人
[00:14:51.300 --> 00:14:53.300]  兩個印度人有親戚在多倫多
[00:14:53.300 --> 00:14:55.300]  他們兩個也走了
[00:14:55.300 --> 00:14:57.300]  嘩 孤孤單單
[00:14:57.300 --> 00:14:59.300]  一間屋 本來住六個人
[00:14:59.300 --> 00:15:01.300]  剩下我一個
[00:15:01.300 --> 00:15:03.300]  那當然 星期日回教會
[00:15:03.300 --> 00:15:05.300]  星期六回教會
[00:15:05.300 --> 00:15:07.300]  團期星期五晚上去祈禱會
[00:15:07.300 --> 00:15:09.300]  但還有很多空閒時間
[00:15:09.300 --> 00:15:11.300]  又考完試
[00:15:11.300 --> 00:15:13.300]  考完試才放假
[00:15:13.300 --> 00:15:15.300]  我很感謝神
[00:15:15.300 --> 00:15:17.300]  因為那麼孤單那麼寂寞的時候
[00:15:17.300 --> 00:15:19.300]  我一口氣
[00:15:19.300 --> 00:15:21.300]  將約伯記
[00:15:21.300 --> 00:15:23.300]  從頭看到尾
[00:15:23.300 --> 00:15:25.300]  沒什麼好做
[00:15:25.300 --> 00:15:27.300]  看 看 看
[00:15:27.300 --> 00:15:29.300]  看到累了
[00:15:29.300 --> 00:15:31.300]  我記得那個聖誕
[00:15:31.300 --> 00:15:33.300]  很難忘
[00:15:33.300 --> 00:15:35.300]  是1974年的聖誕
[00:15:35.300 --> 00:15:37.300]  看完整個約伯記
