
[00:00:00.000 --> 00:00:03.000]  好,我們開始的時候,我們一起低頭來禱告媽媽
[00:10:24.000 --> 00:10:26.000]  發覺他們很有需要
[00:10:26.000 --> 00:10:27.000]  很感恩
[00:10:27.000 --> 00:10:29.000]  今天不止我們這位姊妹在我們當中
[00:10:29.000 --> 00:10:31.000]  還有一位今天沒有來
[00:10:31.000 --> 00:10:33.000]  都是當年五年級的小孩子
[00:10:33.000 --> 00:10:35.000]  但現在回到明恩堂
[00:10:35.000 --> 00:10:37.000]  去年跟她兒子結婚
[00:10:37.000 --> 00:10:39.000]  神就讓我看到原來
[00:10:39.000 --> 00:10:40.000]  傳方很重要
[00:10:40.000 --> 00:10:41.000]  大家記住
[00:10:41.000 --> 00:10:42.000]  神是用不同的方法
[00:10:42.000 --> 00:10:43.000]  可能用意象
[00:10:43.000 --> 00:10:45.000]  可能你心靈的眼睛看到某些東西
[00:10:45.000 --> 00:10:48.000]  甚至你會聽到神的呼召
[00:10:48.000 --> 00:10:50.000]  不過神的聲音一定不是說
[00:10:50.000 --> 00:10:54.000]  梁詠善啊
[00:10:54.000 --> 00:10:56.000]  來吧
[00:10:56.000 --> 00:10:57.000]  如果是那些
[00:10:57.000 --> 00:10:58.000]  就突然退到我後面吧
[00:10:58.000 --> 00:11:00.000]  神的說話
[00:11:00.000 --> 00:11:01.000]  神怎樣跟我們說話
[00:11:01.000 --> 00:11:04.000]  是用神的話語跟我們說
[00:11:04.000 --> 00:11:06.000]  所以平時有沒有念讀神的話語
[00:11:06.000 --> 00:11:09.000]  很清楚那時神呼召我的時候
[00:11:09.000 --> 00:11:10.000]  我記得第一次聚會
[00:11:10.000 --> 00:11:11.000]  我不是拒絕的
[00:11:11.000 --> 00:11:13.000]  我拒絕神的呼召
[00:11:13.000 --> 00:11:14.000]  因為我不喜歡做傳道人
[00:11:14.000 --> 00:11:15.000]  又沒有工資
[00:11:15.000 --> 00:11:16.000]  又不是好的工資
[00:11:16.000 --> 00:11:18.000]  又不能升職
[00:11:18.000 --> 00:11:19.000]  但當我拒絕了之後
[00:11:19.000 --> 00:11:22.000]  我離開大會堂的時候
[00:11:22.000 --> 00:11:25.000]  我心靈裡浮現了一句經文出來
[00:11:25.000 --> 00:11:27.000]  《雅各書》第四章第十七節
[00:11:27.000 --> 00:11:30.000]  「人若知道行善卻不去行
[00:11:30.000 --> 00:11:33.000]  這就是他的罪了」
[00:11:33.000 --> 00:11:36.000]  不是那一晚聽到這段經文
[00:11:36.000 --> 00:11:38.000]  更加不是那天早上靈修
[00:11:38.000 --> 00:11:40.000]  我看的
[00:11:40.000 --> 00:11:41.000]  不知何時看的
[00:11:41.000 --> 00:11:44.000]  是突然間整句這樣的東西出來
[00:11:44.000 --> 00:11:47.000]  神就很搞笑
[00:11:47.000 --> 00:11:48.000]  很聰明
[00:11:48.000 --> 00:11:50.000]  原來這段經文是「like ham」
[00:11:50.000 --> 00:11:52.000]  我不但記得中文
[00:11:52.000 --> 00:11:53.000]  連英文都記得
[00:11:53.000 --> 00:11:55.000]  我很少記得英文聖經
[00:11:55.000 --> 00:11:58.000]  「If anyone who knows what is right
[00:11:58.000 --> 00:11:59.000]  and fail to do it」
[00:11:59.000 --> 00:12:01.000]  你知道什麼是對
[00:12:01.000 --> 00:12:02.000]  但你沒有成功去做
[00:12:02.000 --> 00:12:03.000]  這就是罪
[00:12:03.000 --> 00:12:05.000]  所以後來我就跟神談判
[00:12:05.000 --> 00:12:06.000]  你明白這個道理
[00:12:06.000 --> 00:12:08.000]  原來神可以透過不同的方法
[00:12:08.000 --> 00:12:10.000]  向人啟定
[00:12:10.000 --> 00:12:11.000]  所以這裏說
[00:12:11.000 --> 00:12:14.000]  「耶和華的華臨到阿米提的兒子約拿說」
[00:12:14.000 --> 00:12:17.000]  神就向約拿來講說話
[00:12:17.000 --> 00:12:19.000]  我們要先看看
[00:12:19.000 --> 00:12:21.000]  「耶和華」這個字怎麼解釋
[00:12:21.000 --> 00:12:23.000]  你今天去祈禱
[00:12:23.000 --> 00:12:24.000]  多不多會說
[00:12:24.000 --> 00:12:26.000]  「耶和華,我們的神」
[00:12:26.000 --> 00:12:27.000]  多不多?
[00:12:27.000 --> 00:12:28.000]  不多,那就對了
[00:12:28.000 --> 00:12:30.000]  因為「耶和華」這個字
[00:12:30.000 --> 00:12:33.000]  是特別跟以色列人有關係
[00:12:33.000 --> 00:12:35.000]  「耶和華」這個字
[00:12:35.000 --> 00:12:37.000]  是一個納約的記號
[00:12:37.000 --> 00:12:39.000]  我們一起來看
[00:12:39.000 --> 00:12:43.000]  《出拉及記》第六章第二到第三節
[00:12:43.000 --> 00:12:45.000]  第六章第二到第三節
[00:12:45.000 --> 00:12:47.000]  我們一起讀出來
[00:12:47.000 --> 00:12:49.000]  「神曉如摩西說
[00:12:49.000 --> 00:12:51.000]  我是耶和華
[00:12:51.000 --> 00:12:54.000]  我從前向阿伯拉罕
[00:12:54.000 --> 00:12:58.000]  以撒瓦各顯現為全能的神
[00:12:58.000 --> 00:13:00.000]  至於我名耶和華
[00:13:00.000 --> 00:13:03.000]  他們未曾知道」
[00:13:03.000 --> 00:13:06.000]  原來人們都不知道神的名字叫「耶和華」
[00:13:06.000 --> 00:13:08.000]  原來「耶和華」這個字
[00:13:08.000 --> 00:13:11.000]  是特別跟以色列人有關係
[00:13:11.000 --> 00:13:14.000]  是以色列人跟神納約
[00:13:14.000 --> 00:13:16.000]  或者神跟以色列人納約
[00:13:16.000 --> 00:13:17.000]  我會來照顧你們
[00:13:17.000 --> 00:13:19.000]  你們會成為我的子民
[00:13:19.000 --> 00:13:21.000]  所以我的名字叫「耶華」
[00:13:21.000 --> 00:13:23.000]  是一個特別的名字
[00:13:23.000 --> 00:13:24.000]  正如我說到
[00:13:24.000 --> 00:13:26.000]  如果你結了婚的時候
[00:13:26.000 --> 00:13:28.000]  你跟你的配偶
[00:13:28.000 --> 00:13:30.000]  是不是會特別有一個名字?
[00:13:30.000 --> 00:13:31.000]  可能是外面的人不知道的
[00:13:31.000 --> 00:13:32.000]  是什麼名字?
[00:13:32.000 --> 00:13:34.000]  可能是「死佬」
[00:13:34.000 --> 00:13:36.000]  不過如果你說「死佬」
[00:13:36.000 --> 00:13:38.000]  應該全村的人都知道
[00:13:38.000 --> 00:13:40.000]  你有一些特別的暱稱
[00:13:40.000 --> 00:13:42.000]  我跟我的太太
[00:13:42.000 --> 00:13:43.000]  我跟我的子女
[00:13:43.000 --> 00:13:45.000]  都有特別的暱稱
[00:13:45.000 --> 00:13:47.000]  所以這個不是你們所知道的
[00:13:47.000 --> 00:13:49.000]  你們就叫「梁牧師」
[00:13:49.000 --> 00:13:50.000]  或者「梁牧」
[00:13:50.000 --> 00:13:52.000]  盡量不要叫我「梁牧」
[00:13:52.000 --> 00:13:53.000]  因為我很害怕
[00:13:53.000 --> 00:13:54.000]  因為一叫「梁牧」
[00:13:54.000 --> 00:13:55.000]  我就會顫抖
[00:13:55.000 --> 00:13:56.000]  我就想起聖經說
[00:13:56.000 --> 00:13:57.000]  你看到別人眼中的一條刺
[00:13:57.000 --> 00:13:59.000]  看不到你眼中的「梁牧」
[00:13:59.000 --> 00:14:01.000]  要將「梁牧」除去
[00:14:01.000 --> 00:14:03.000]  這樣對我就是一個審判
[00:14:03.000 --> 00:14:04.000]  不叫我「梁牧」
[00:14:04.000 --> 00:14:05.000]  直接叫我「梁牧師」
[00:14:05.000 --> 00:14:06.000]  這樣OK的
[00:14:06.000 --> 00:14:08.000]  但是我的家人
[00:14:08.000 --> 00:14:09.000]  就不會叫我「梁牧師」
[00:14:09.000 --> 00:14:10.000]  如果他們叫我「梁牧師」
[00:14:10.000 --> 00:14:12.000]  就肯定輪到我有問題
[00:14:12.000 --> 00:14:14.000]  如果我每次都跟他們說
[00:14:14.000 --> 00:14:15.000]  「梁牧師」
[00:14:15.000 --> 00:14:17.000]  這樣就知道我死定了
[00:14:17.000 --> 00:14:19.000]  所以「耶和華」這個字
[00:14:19.000 --> 00:14:21.000]  是一個納約的名詞
[00:14:21.000 --> 00:14:23.000]  跟猶太人
[00:14:23.000 --> 00:14:24.000]  或者希伯來的民族
[00:14:24.000 --> 00:14:26.000]  有特別的關係
[00:14:26.000 --> 00:14:28.000]  但是今天我們信主的人
[00:14:28.000 --> 00:14:30.000]  我們就稱我們的神為天父
[00:14:30.000 --> 00:14:31.000]  或者耶穌基督
[00:14:31.000 --> 00:14:33.000]  我們就很少叫「耶和華」
[00:14:33.000 --> 00:14:34.000]  這個字是對的
[00:14:34.000 --> 00:14:35.000]  「耶和華」的「華」
[00:14:35.000 --> 00:14:37.000]  就輪到「阿米泰」的兒子
[00:14:37.000 --> 00:14:39.000]  「約拿」來說了
[00:14:39.000 --> 00:14:41.000]  我們看看「阿米泰」
[00:14:41.000 --> 00:14:44.000]  記住每一個希伯來民
[00:14:44.000 --> 00:14:46.000]  都有他那個特別的意思
[00:14:46.000 --> 00:14:49.000]  「阿米泰」的意思就是
[00:14:49.000 --> 00:14:52.000]  我的真理是真實的意思
[00:14:52.000 --> 00:14:55.000]  「阿米泰」的兒子叫「約拿」
[00:14:55.000 --> 00:14:58.000]  聖經裏面很少「約拿」這個字出現
[00:14:58.000 --> 00:15:00.000]  如果「約拿」這個字直譯是甚麼呢
[00:15:00.000 --> 00:15:02.000]  就是甲子
[00:15:02.000 --> 00:15:07.000]  甲子代表我們有甚麼訊息呢
[00:15:07.000 --> 00:15:09.000]  我們很自然就會想
[00:15:09.000 --> 00:15:10.000]  和平
