
[00:00:00.000 --> 00:00:02.540]  我們開始之前先靜默片刻
[00:03:05.720 --> 00:03:08.040]  裏面有很多不同的人
[00:03:08.040 --> 00:03:09.640]  很多不同國籍的人
[00:03:09.640 --> 00:03:10.760]  有希臘人
[00:03:10.760 --> 00:03:11.840]  有猶太人
[00:03:11.840 --> 00:03:13.600]  有亞細亞的原居民
[00:03:13.600 --> 00:03:14.680]  有很多不同的人
[00:03:14.680 --> 00:03:16.200]  有羅馬的公民
[00:03:16.200 --> 00:03:17.760]  還有哲學家
[00:03:17.760 --> 00:03:18.960]  有學者
[00:03:18.960 --> 00:03:19.960]  有很多的詩人
[00:03:19.960 --> 00:03:21.160]  很多的文化的人
[00:03:21.160 --> 00:03:22.880]  都在這個城市裏面
[00:03:22.880 --> 00:03:25.480]  所以這麼多不同的人構成了
[00:03:25.480 --> 00:03:27.720]  不同的多元化種族
[00:03:27.720 --> 00:03:29.440]  多元的文化
[00:03:29.440 --> 00:03:33.800]  多元的文化當然包括多元的宗教
[00:03:33.800 --> 00:03:36.240]  有很多不同的宗教在這個城市裏面發生
[00:03:36.240 --> 00:03:39.320]  甚至史道行者裏面講到有邪術
[00:03:39.320 --> 00:03:41.360]  所以你看到這個宗教的光譜
[00:03:41.360 --> 00:03:43.400]  是由另一邊去到
[00:03:43.400 --> 00:03:45.440]  另一邊是非常的闊
[00:03:45.440 --> 00:03:46.440]  很奇怪
[00:03:46.440 --> 00:03:47.880]  就是這麼多元的宗教
[00:03:47.880 --> 00:03:50.120]  從來都很少吵架
[00:03:50.120 --> 00:03:52.600]  他們中間很少吵來吵去的
[00:03:52.600 --> 00:03:53.200]  為什麼呢?
[00:03:53.200 --> 00:03:57.280]  因為這些宗教全部都是敬拜同一樣的東西
[00:03:57.280 --> 00:03:58.880]  我不是說敬拜同一個神
[00:03:58.880 --> 00:04:03.720]  是敬拜神像背後同一些的價值觀
[00:04:03.720 --> 00:04:08.640]  當時在爾弗所城裏面有一個很大的神廟
[00:04:08.640 --> 00:04:10.320]  一個很出名的神廟
[00:04:10.320 --> 00:04:12.760]  叫做亞底米的神廟
[00:04:12.760 --> 00:04:14.520]  這個是爾弗所的一個守護城
[00:04:14.520 --> 00:04:16.080]  所以你可以想像
[00:04:16.080 --> 00:04:18.720]  爾弗所城是一個多元文化
[00:04:18.720 --> 00:04:21.160]  多元宗教的地方
[00:04:21.160 --> 00:04:22.720]  你這樣說,是的,Dennis
[00:04:22.720 --> 00:04:24.360]  沒錯,這個城是拜偶像
[00:04:24.360 --> 00:04:27.000]  我們知道,問題是拜偶像
[00:04:27.000 --> 00:04:28.440]  但是你想一下
[00:04:28.440 --> 00:04:31.240]  香港我們都沒有任何偶像
[00:04:31.240 --> 00:04:33.720]  香港很少只有王大仙
[00:04:33.720 --> 00:04:34.960]  有天后廟
[00:04:34.960 --> 00:04:37.280]  但是其實都有人拜
[00:04:37.280 --> 00:04:38.160]  但是很少
[00:04:38.160 --> 00:04:39.400]  起碼我認識的人裏面很少
[00:04:39.400 --> 00:04:41.560]  很勤心去拜王大仙的人
[00:04:41.560 --> 00:04:43.280]  不過在回教會拜王大仙的人
[00:04:43.280 --> 00:04:45.240]  我認識很多
[00:04:45.240 --> 00:04:49.400]  是不是今天沒有拜偶像的事情發生
[00:04:49.400 --> 00:04:54.520]  就代表爾弗所書不是寫給我們的
[00:04:54.520 --> 00:04:55.800]  什麼是拜偶像
[00:04:55.800 --> 00:04:57.280]  不是這麼簡單
[00:04:57.280 --> 00:05:00.280]  拜偶像不是純粹說他對這個神像
[00:05:00.280 --> 00:05:01.000]  高下的公然
[00:05:01.000 --> 00:05:03.320]  即是降服在他的權威面前
[00:05:03.320 --> 00:05:04.320]  整個學者告訴他
[00:05:04.320 --> 00:05:06.440]  當時這個神廟
[00:05:06.440 --> 00:05:09.040]  其實同時間是一個金融中心
[00:05:09.040 --> 00:05:11.240]  一個城鎮裏面的銀行
[00:05:11.240 --> 00:05:12.800]  所以其實這個神廟
[00:05:12.800 --> 00:05:16.560]  它帶動整個城的經濟
[00:05:16.560 --> 00:05:19.000]  你可以想像是錢
[00:05:19.000 --> 00:05:22.200]  跟這個神像和拜偶像有一個很深的關係
[00:05:22.200 --> 00:05:22.960]  不單止錢
[00:05:22.960 --> 00:05:27.640]  還有性和權威
[00:05:27.640 --> 00:05:31.120]  當時這個神廟同時間是一個紅燈區
[00:05:31.120 --> 00:05:32.520]  性行為其實是
[00:05:32.520 --> 00:05:34.400]  你拜偶像會發生的一樣東西
[00:05:34.400 --> 00:05:39.000]  象徵你和神像的結合
[00:05:39.000 --> 00:05:41.240]  所以你看到什麼是拜偶像
[00:05:41.240 --> 00:05:43.760]  拜偶像不單止是在說迷信
[00:05:43.760 --> 00:05:46.160]  但是背後是在說錢、性和權威
[00:05:46.160 --> 00:05:48.080]  這些價值觀
[00:05:48.080 --> 00:05:50.600]  沒錯 香港沒有偶像
[00:05:50.600 --> 00:05:51.680]  或者有少有
[00:05:51.680 --> 00:05:56.640]  但是其實背後這些價值觀的問題
[00:05:56.640 --> 00:05:59.120]  你可以看到其實在這個偶像的背後
[00:05:59.120 --> 00:06:01.520]  在這些錢、性和權威的背後
[00:06:01.520 --> 00:06:03.560]  都有一個邪惡的勢力
[00:06:03.560 --> 00:06:05.200]  有一個撒旦的謊言
[00:06:05.200 --> 00:06:06.800]  他在迷惑眾人
[00:06:06.800 --> 00:06:07.640]  告訴人們
[00:06:07.640 --> 00:06:11.640]  錢、性和權威是你們應該要追求的東西
[00:06:11.640 --> 00:06:12.800]  就這樣這個謊言
[00:06:12.800 --> 00:06:16.160]  他籠罩著已不鎖城
[00:06:16.160 --> 00:06:17.760]  我講得已不鎖城好像很壞
[00:06:17.760 --> 00:06:19.240]  但是信不信由你
[00:06:19.240 --> 00:06:22.080]  這個已不鎖城是大家都想要的
[00:06:22.080 --> 00:06:26.880]  這個已不鎖城是眾人的慾望
[00:06:26.880 --> 00:06:31.680]  甚至有些當時的聖經學者告訴我
[00:06:31.680 --> 00:06:33.880]  當時有些小說裡面
[00:06:33.880 --> 00:06:36.560]  已不鎖城是他們的夢幻城市
[00:06:36.560 --> 00:06:39.520]  就好像羅馬、亞歷山大那些大城市一樣
[00:06:39.520 --> 00:06:41.480]  每一個人都想去已不鎖城
[00:06:41.480 --> 00:06:44.360]  為什麼?因為已不鎖城有錢、性和權威
[00:06:44.360 --> 00:06:49.680]  有齊當代人想要的一切慾望
[00:06:49.680 --> 00:06:52.840]  可能就是因為這個原因
[00:06:52.840 --> 00:06:55.520]  因為這個城市代表著一切勢力
[00:06:55.520 --> 00:06:59.120]  代表著錢、性和權威的極致
[00:06:59.120 --> 00:07:02.400]  聖經告訴我們保羅留在這個城市裡面
[00:07:02.400 --> 00:07:04.600]  有兩年之久
[00:07:04.600 --> 00:07:06.040]  保羅進了會堂
[00:07:06.040 --> 00:07:07.360]  放膽講道
[00:07:07.360 --> 00:07:08.760]  一年三個月
[00:07:08.760 --> 00:07:11.000]  辯論神國的是喧嘩眾人
[00:07:11.000 --> 00:07:12.640]  這樣有兩年之久
[00:07:12.640 --> 00:07:14.960]  保羅到了已不鎖城留了兩年
[00:07:14.960 --> 00:07:17.200]  他做了什麼?他辯論神國的事
[00:07:17.200 --> 00:07:19.120]  你可以想像他和哲學家辯論
[00:07:19.120 --> 00:07:20.720]  和猶太學者辯論
[00:07:20.720 --> 00:07:22.120]  他不單止辯論
[00:07:22.120 --> 00:07:24.120]  他還勸化他們
[00:07:24.120 --> 00:07:26.400]  勸他們信福音
[00:07:26.400 --> 00:07:27.280]  他留了兩年
[00:07:27.280 --> 00:07:29.320]  這兩年的結果是什麼?
[00:07:29.320 --> 00:07:31.000]  就在這個拜偶像的城市
[00:07:31.000 --> 00:07:34.280]  就在這個錢、性和權威的城市
[00:07:34.280 --> 00:07:36.240]  有很多人聽見主的道
[00:07:36.240 --> 00:07:40.520]  有很多人聽見榮耀福音的見證
[00:07:40.520 --> 00:07:43.000]  我都活在世上二十多年了
[00:07:43.000 --> 00:07:44.840]  這間教會在這裡不知道多少年了
[00:07:44.840 --> 00:07:47.440]  但有沒有人可以做到這樣的見證
[00:07:47.440 --> 00:07:49.040]  但保羅他有
[00:07:49.040 --> 00:07:49.800]  憑著什麼
[00:07:49.800 --> 00:07:53.320]  不是因為保羅的口才特別
[00:07:53.320 --> 00:07:57.480]  而是因為他身上有福音的大能
[00:07:57.480 --> 00:07:59.840]  於是
[00:07:59.840 --> 00:08:00.880]  你會看到
[00:08:00.880 --> 00:08:05.000]  小學行主繼續講下去關於保羅的見證
[00:08:05.000 --> 00:08:07.880]  保羅他傳到不單止是做了一個很美麗的見證
[00:08:07.880 --> 00:08:11.760]  我已經信的,多有人來承認訴說自己所行的事
[00:08:11.760 --> 00:08:13.520]  平素行邪術的
[00:08:13.520 --> 00:08:16.320]  也有許多人拿書拿來
[00:08:16.320 --> 00:08:18.560]  堆積在眾人面前焚燒
[00:08:18.560 --> 00:08:20.280]  他們算計書價
[00:08:20.280 --> 00:08:23.280]  便知道合共五萬塊錢
[00:08:23.280 --> 00:08:25.200]  多些人單止聽了福音
[00:08:25.200 --> 00:08:26.160]  他們會信福音
[00:08:26.160 --> 00:08:28.040]  而他們的信是一個真正的信心
[00:08:28.040 --> 00:08:28.720]  為什麼?
[00:08:28.720 --> 00:08:32.080]  甚至他們將他們那些邪術的書
[00:08:32.080 --> 00:08:34.120]  那些換來為生的書籍
[00:08:34.120 --> 00:08:35.720]  全部堆起來焚燒
[00:08:35.720 --> 00:08:37.360]  有五萬塊錢這麼多
[00:08:37.360 --> 00:08:43.560]  你想不想知道五萬塊錢是一個多大的一堆的金錢
[00:08:43.560 --> 00:08:46.760]  這班人要撇棄自己本身的職業
[00:08:46.760 --> 00:08:48.760]  來相信這個福音
[00:08:48.760 --> 00:08:50.800]  你可以看到主一道
[00:08:50.800 --> 00:08:53.600]  大大的興旺並且得勝
[00:08:53.600 --> 00:08:54.480]  在這個城市
[00:08:54.480 --> 00:08:56.880]  在這個拜偶像的文化城市
[00:08:56.880 --> 00:08:59.320]  在這個敬拜money, sex and power的城市
[00:08:59.320 --> 00:09:01.200]  有一班真信徒
[00:09:01.200 --> 00:09:02.520]  致死忠心的信徒
[00:09:02.520 --> 00:09:04.800]  一班真悔改的基督徒
[00:09:04.800 --> 00:09:07.600]  就在已不鎖城興起了
[00:09:07.600 --> 00:09:09.760]  於是已不鎖的教會就這樣建立
[00:09:09.760 --> 00:09:11.760]  這間教會不一定很大間
[00:09:11.760 --> 00:09:13.120]  可能只有幾丁有
[00:09:13.120 --> 00:09:16.680]  也沒有我們這麼大的建築物
[00:09:16.680 --> 00:09:18.240]  它沒有很健全的士工
[00:09:18.240 --> 00:09:19.440]  因為今天教會很流行
[00:09:19.440 --> 00:09:20.520]  青少年士工
[00:09:20.520 --> 00:09:22.960]  兒童士工一大堆的
[00:09:22.960 --> 00:09:24.280]  這間教會很小
[00:09:24.280 --> 00:09:26.160]  教會是一間家庭教會
[00:09:26.160 --> 00:09:30.120]  但這間教會建立了就在這個拜偶像的地方
[00:09:30.120 --> 00:09:36.160]  就在這麼多宗教這麼多邪魔妖道的地方
[00:09:36.160 --> 00:09:38.560]  已不鎖城的教會
[00:09:38.560 --> 00:09:40.440]  屹立在他們中間
[00:09:40.440 --> 00:09:42.880]  你猜一下保羅寫信給這間教會
[00:09:42.880 --> 00:09:44.800]  他會寫些什麼呢?
[00:09:44.800 --> 00:09:48.520]  保羅應該怎樣寫一封書信給這間教會呢?
[00:09:48.520 --> 00:09:50.840]  他會不會寫些很舒服的說話
[00:09:50.840 --> 00:09:53.240]  你們加油,保重
[00:09:53.240 --> 00:09:54.680]  我和你們說一下我的近況
[00:09:54.680 --> 00:09:55.680]  然後我關心一下你
[00:09:55.680 --> 00:09:56.800]  你也和我說一下近況
[00:09:56.800 --> 00:09:58.160]  知道怎樣為你祈禱
[00:09:58.160 --> 00:10:00.440]  保羅很清晰地說
[00:10:00.440 --> 00:10:01.920]  我為你們禱告的方向
[00:10:01.920 --> 00:10:04.640]  並且在這封書卷的最後
[00:10:04.640 --> 00:10:10.480]  你會看到保羅為何寫已不鎖書給已不鎖的教會
[00:10:10.480 --> 00:10:12.920]  第六章十字十三字
[00:10:12.920 --> 00:10:14.280]  最後你們要靠著主
[00:10:14.280 --> 00:10:15.680]  倚靠祂的大能大力
[00:10:15.680 --> 00:10:17.000]  作剛強的人
[00:10:17.000 --> 00:10:19.720]  要穿戴上帝所賜的全副軍裝
[00:10:19.720 --> 00:10:21.680]  好抵擋魔鬼的詭計
[00:10:21.680 --> 00:10:23.160]  因為我們的征戰
[00:10:23.160 --> 00:10:24.920]  並不是對抗有血有肉的人
[00:10:24.920 --> 00:10:28.200]  而是對抗那些執政的掌權的管轄者
[00:10:28.200 --> 00:10:31.280]  幽暗世界的以及天空靈界的惡魔
[00:10:31.280 --> 00:10:34.400]  所以要拿起上帝所賜的全副軍裝
[00:10:34.400 --> 00:10:36.880]  好在邪惡的日子能抵擋仇敵
[00:10:36.880 --> 00:10:38.720]  並且完成了一切
[00:10:38.720 --> 00:10:40.360]  還能站立得住
[00:10:40.360 --> 00:10:43.200]  保羅為何寫已不鎖書
[00:10:43.200 --> 00:10:45.480]  保羅不是一時興起
[00:10:45.480 --> 00:10:46.360]  寫已不鎖書
[00:10:46.360 --> 00:10:50.360]  很清晰他要已不鎖的教會打一場美麗的仗
[00:10:50.360 --> 00:10:51.960]  打一場宿令仗
[00:10:51.960 --> 00:10:53.920]  他很清楚地和已不鎖書說
[00:10:53.920 --> 00:10:55.080]  已不鎖的教會說
[00:10:55.080 --> 00:10:57.360]  你們現在打仗是一場宿令的戰爭
[00:10:57.360 --> 00:10:59.520]  而我呼召你們要參軍
[00:10:59.520 --> 00:11:01.680]  我呼召你們要起來對抗
[00:11:01.680 --> 00:11:03.160]  money, sex and power
[00:11:03.160 --> 00:11:06.680]  對抗籠罩著城市的邪魔擾導
[00:11:06.680 --> 00:11:10.200]  你們要識破撒旦的謊言
[00:11:10.200 --> 00:11:12.800]  並且我要給你什麼
[00:11:12.800 --> 00:11:14.080]  我要給你德性
[00:11:14.080 --> 00:11:15.360]  能夠打贏這場仗
[00:11:15.360 --> 00:11:19.880]  能夠讓你站立得住的秘訣
[00:11:19.880 --> 00:11:21.600]  說到這裏我想問一個問題
[00:11:21.600 --> 00:11:23.520]  一個很關鍵的問題
[00:11:23.520 --> 00:11:26.920]  已不鎖書是寫給誰?
[00:11:26.920 --> 00:11:28.440]  是不是寫給已不鎖教會的?
[00:11:28.440 --> 00:11:29.960]  所以今天我們不關事了
[00:11:29.960 --> 00:11:31.200]  我們研究已不鎖書
[00:11:31.200 --> 00:11:33.600]  就可以從一個學術的角度
[00:11:33.600 --> 00:11:36.520]  幾千年前寫成的一句說話
[00:11:36.520 --> 00:11:40.680]  怎樣能夠成為今天我們的幫助呢?
[00:11:40.680 --> 00:11:45.280]  我答案是已不鎖書同樣是寫給我們每一個
[00:11:45.280 --> 00:11:47.200]  他是寫給香港的
[00:11:47.200 --> 00:11:49.800]  因為我們這個城市雖然沒有偶像
[00:11:49.800 --> 00:11:51.320]  很少有偶像
[00:11:51.320 --> 00:11:53.760]  是敬拜money, sex and power
[00:11:53.760 --> 00:11:54.920]  我們敬拜金錢
[00:11:54.920 --> 00:11:56.400]  我們敬拜物質
[00:11:56.400 --> 00:11:59.280]  我們敬拜那些不正當的性慾
[00:11:59.280 --> 00:12:03.200]  我們敬拜人的權勢
[00:12:03.200 --> 00:12:04.800]  這封鎖書是寫給香港教會
[00:12:04.800 --> 00:12:06.640]  他寫給公理堂
[00:12:06.640 --> 00:12:09.440]  因為他要我們公理堂
[00:12:09.440 --> 00:12:12.760]  能夠在這個拜偶像的城市
[00:12:12.760 --> 00:12:16.920]  樹立成為一個忠心的軍隊
[00:12:16.920 --> 00:12:18.680]  一個為上帝參戰
[00:12:18.680 --> 00:12:21.960]  並且能夠打一場美好勝仗的軍隊
[00:12:21.960 --> 00:12:24.120]  最後和大家有關
[00:12:24.120 --> 00:12:27.080]  和鏡頭前的年輕人有關
[00:12:27.080 --> 00:12:29.320]  寫給我們當中的小朋友
[00:12:29.320 --> 00:12:31.200]  寫給我們當中的青少年
[00:12:31.200 --> 00:12:33.880]  不是,有關我小時候甚麼都不知道
[00:12:33.880 --> 00:12:36.520]  沒錯,因為有一天
[00:12:36.520 --> 00:12:38.240]  這班小學生會升中學
[00:12:38.240 --> 00:12:40.160]  有一班中學生又會升大學
[00:12:40.160 --> 00:12:41.440]  他們要選科
[00:12:41.440 --> 00:12:42.880]  他們要選他們的career
[00:12:42.880 --> 00:12:45.600]  他們要踏入這個職場
[00:12:45.600 --> 00:12:48.080]  因為他們的同學都不會是基督徒
[00:12:48.080 --> 00:12:51.000]  因為他們要和這個世界的文化
[00:12:51.000 --> 00:12:53.920]  這個世界邪惡的價值觀來爭戰
[00:12:53.920 --> 00:12:58.040]  這封鎖書是寫給我們每一個人
[00:12:58.040 --> 00:13:01.920]  由我們進入這段經文的第一二節
[00:13:01.920 --> 00:13:05.200]  「奉上帝旨意作基督耶穌使徒的保羅」
[00:13:05.200 --> 00:13:08.040]  他寫信給這封鎖書的忠誠徒
[00:13:08.040 --> 00:13:11.040]  就是在基督耶穌裏忠心的人
[00:13:11.040 --> 00:13:13.760]  他第一樣說的是忠心
[00:13:13.760 --> 00:13:16.360]  忠心對你來說有甚麼意思
[00:13:16.360 --> 00:13:19.640]  我知道今天很多教會很少說忠心
[00:13:19.640 --> 00:13:22.200]  我的神學院的縣哥是耀忠心
[00:13:22.200 --> 00:13:24.320]  所以我很熟悉忠心這個字
[00:13:24.320 --> 00:13:26.920]  但是我以前對忠心這個字的理解就是
[00:13:26.920 --> 00:13:28.920]  忠心於你的目的
[00:13:28.920 --> 00:13:31.160]  忠心於你的崗位
[00:13:31.160 --> 00:13:32.840]  但是這個是錯的
[00:13:32.840 --> 00:13:34.280]  如果你明已不鎖
[00:13:34.280 --> 00:13:36.320]  教會在打甚麼仗的話
[00:13:36.320 --> 00:13:39.400]  你要知道他們忠心於不是一個duty
[00:13:39.400 --> 00:13:41.120]  不是一份工
[00:13:41.120 --> 00:13:44.680]  他們忠心於去對抗money, sex and power
[00:13:44.680 --> 00:13:48.560]  他們忠心於對抗這個城市裏拜偶像的文化
[00:13:48.560 --> 00:13:52.040]  他們在那場屬靈的戰爭裏面站緊崗位
[00:13:52.040 --> 00:13:55.040]  不讓任何撒旦的勢力來滲透
[00:13:55.040 --> 00:13:56.760]  來騙倒
[00:13:56.760 --> 00:13:58.160]  這個叫真忠心
[00:13:58.160 --> 00:14:00.600]  這個叫真正的忠心
[00:14:00.600 --> 00:14:05.520]  你給這班忠心的人能夠有甚麼祝福
[00:14:05.520 --> 00:14:08.360]  願平安和恩惠
[00:14:08.360 --> 00:14:08.960]  貴於你們
[00:14:08.960 --> 00:14:12.200]  這個恩惠不是很普通的小恩小惠
[00:14:12.200 --> 00:14:18.240]  原話叫careers,是一個專有名詞去形容主耶穌基督的恩典
[00:14:18.240 --> 00:14:21.640]  是從主耶穌基督而來超自然的恩惠
[00:14:21.640 --> 00:14:24.600]  甚麼恩惠可以給這班爭戰的人
[00:14:24.600 --> 00:14:27.760]  可以給這班爭戰忠心的聖徒
[00:14:27.760 --> 00:14:29.680]  是主耶穌基督十字架的恩惠
[00:14:29.680 --> 00:14:31.600]  這個恩惠是他們的motivation
[00:14:31.600 --> 00:14:33.360]  這個恩惠是他們的動機
[00:14:33.360 --> 00:14:35.680]  這個恩惠是他們的安慰
[00:14:35.680 --> 00:14:39.200]  這個恩惠產生了一個超自然的平安
[00:14:39.200 --> 00:14:41.760]  你記不記得每一次崇拜完之後
[00:14:41.760 --> 00:14:44.200]  牧師都會做一個benediction
[00:14:44.200 --> 00:14:45.400]  做一個祝福
[00:14:45.400 --> 00:14:46.880]  於是祂會差遣我們
[00:14:46.880 --> 00:14:48.800]  這個祝福是一個差遣
[00:14:48.800 --> 00:14:52.040]  願主耶穌基督會因為天父上帝的慈愛
[00:14:52.040 --> 00:14:53.120]  和聖靈的感動
[00:14:53.120 --> 00:14:56.400]  伴隨著我們去參戰
[00:14:56.400 --> 00:14:57.960]  在這個世界之上
[00:14:57.960 --> 00:15:01.960]  成為一支大能的軍隊
[00:15:01.960 --> 00:15:03.040]  如果繼續看下去
[00:15:03.040 --> 00:15:03.800]  《耳福所書》的話
[00:15:03.800 --> 00:15:07.000]  你會發現《耳福所書》有一個很漂亮的架構
[00:15:07.000 --> 00:15:08.200]  在第一章裏面
[00:15:08.200 --> 00:15:13.040]  剛剛說了是一個忠心聖徒的軍書
[00:15:13.040 --> 00:15:17.040]  然後你會看到一個很長氣離地的重戰
[00:15:17.040 --> 00:15:18.960]  你會看到一個照亮眼睛的祈求
[00:15:18.960 --> 00:15:21.800]  到最後一個浩瀚無盡的大能
[00:15:21.800 --> 00:15:25.560]  今天的關鍵是在於那個祈求
[00:15:25.560 --> 00:15:28.480]  但是我必須要帶你在看那個祈求之前
[00:15:28.480 --> 00:15:32.120]  看一段長氣離地的重戰
[00:15:32.120 --> 00:15:35.600]  這個長氣離地的重戰是關鍵來的
[00:15:35.600 --> 00:15:40.840]  因為它述說了很多很精彩、很美麗、很重要
[00:15:40.840 --> 00:15:44.080]  是保羅所緊緊抓住的東西
[00:15:44.080 --> 00:15:46.000]  我知道那些字很少
[00:15:46.000 --> 00:15:47.160]  我沒有辦法
[00:15:47.160 --> 00:15:49.120]  我很想重新讀那一節
[00:15:49.120 --> 00:15:49.920]  或者解釋一下
[00:15:49.920 --> 00:15:51.120]  但是我發現
[00:15:51.120 --> 00:15:52.360]  十四節
[00:15:52.360 --> 00:15:55.000]  十一節的經文實在太
[00:15:55.000 --> 00:15:56.040]  不是解不明白
[00:15:56.040 --> 00:15:59.120]  而是要解很久
[00:15:59.120 --> 00:16:00.520]  我想過一節一節地解
[00:16:00.520 --> 00:16:03.000]  但是如果你知道的話
[00:16:03.000 --> 00:16:03.880]  我解第一節之後
[00:16:03.880 --> 00:16:04.720]  我一定要解第二節
[00:16:04.720 --> 00:16:05.920]  第二節一定要解第三節
[00:16:05.920 --> 00:16:09.240]  因為它一句一句的連著
[00:16:09.240 --> 00:16:12.560]  是一個很美麗的重戰
[00:16:12.560 --> 00:16:16.200]  很多神學院裏面都研究這段話
[00:16:16.200 --> 00:16:18.600]  因為裏面有很多很美麗的神學
[00:16:18.600 --> 00:16:20.480]  裏面有三一論
[00:16:20.480 --> 00:16:21.280]  有基督論
[00:16:21.280 --> 00:16:22.200]  有預定論
[00:16:22.200 --> 00:16:23.920]  最美麗的預定論
[00:16:23.920 --> 00:16:27.320]  還有很多很精彩的神學
[00:16:27.320 --> 00:16:30.360]  於是我們當這個是神學的寶庫
[00:16:30.360 --> 00:16:34.400]  如果你有一天很用心去研究這十一段經文
