
[00:00:00.000 --> 00:00:03.000]  聖經都是神爽默示的
[00:05:11.000 --> 00:05:15.000]  耶穌基督道成肉身來到這個世界
[00:05:15.000 --> 00:05:17.000]  既然是道成肉身
[00:05:17.000 --> 00:05:19.000]  又怎會離地呢?
[00:05:19.000 --> 00:05:22.000]  所以耶穌基督住在人群之中
[00:05:22.000 --> 00:05:26.000]  充充滿滿的有恩典有真理
[00:05:26.000 --> 00:05:30.000]  上帝的聖言並不只是給基督徒
[00:05:30.000 --> 00:05:32.000]  事實上上帝的聖言
[00:05:32.000 --> 00:05:36.000]  是向全世界講說話
[00:05:36.000 --> 00:05:39.000]  聖經不只是教導我們
[00:05:39.000 --> 00:05:42.000]  基督徒要社會參與
[00:05:42.000 --> 00:05:44.000]  聖經教導我們
[00:05:44.000 --> 00:05:46.000]  要藉福音靠的聖靈
[00:05:46.000 --> 00:05:51.000]  將全人類歸到基督的陽圈的裡面
[00:05:51.000 --> 00:05:54.000]  將人帶入創世的時候
[00:05:54.000 --> 00:05:59.000]  為他們所預備的豐富和榮耀的裡面
[00:05:59.000 --> 00:06:03.000]  故此基督徒所關注的
[00:06:03.000 --> 00:06:11.000]  遠高於遠大於一時一地一群人的政治理想
[00:06:11.000 --> 00:06:15.000]  今日教會是世界的光
[00:06:15.000 --> 00:06:20.000]  為什麼我們這個世界需要光呢?
[00:06:20.000 --> 00:06:25.000]  因為當人拒絕了創造他的上帝
[00:06:25.000 --> 00:06:28.000]  人就陷在迷失的裡面
[00:06:28.000 --> 00:06:31.000]  上帝是人類的光
[00:06:31.000 --> 00:06:34.000]  是人類的希望
[00:06:34.000 --> 00:06:38.000]  如果寒冷的人需要溫暖
[00:06:38.000 --> 00:06:42.000]  機外人需要食物
[00:06:42.000 --> 00:06:46.000]  活在黑暗中的人就需要光明
[00:06:46.000 --> 00:06:49.000]  神愛世人
[00:06:49.000 --> 00:06:52.000]  甚至將他的獨生子賜給他們
[00:06:52.000 --> 00:06:56.000]  耶穌基督就是世界的光
[00:06:56.000 --> 00:07:00.000]  凡信靠他跟從他的人
[00:07:00.000 --> 00:07:03.000]  都要接棒耶穌基督的使命
[00:07:03.000 --> 00:07:08.000]  世世代代作耶穌基督的光
[00:07:08.000 --> 00:07:12.000]  光照普天之下
[00:07:12.000 --> 00:07:15.000]  或者來到我要問一個問題
[00:07:15.000 --> 00:07:18.000]  究竟我們是不是光呢?
[00:07:18.000 --> 00:07:21.000]  施浸若漢答得很清楚
[00:07:21.000 --> 00:07:27.000]  我不是那光乃是為光做見證
[00:07:27.000 --> 00:07:31.000]  我們基督徒自己本身是沒辦法可以發光
[00:07:31.000 --> 00:07:34.000]  因為我們本身是一個罪人
[00:07:34.000 --> 00:07:37.000]  月亮不會發光
[00:07:37.000 --> 00:07:41.000]  月亮的光是來自反射太陽的光
[00:07:41.000 --> 00:07:43.000]  同樣基督徒自己不會發光
[00:07:43.000 --> 00:07:45.000]  是因為當我們親近耶穌基督
[00:07:45.000 --> 00:07:48.000]  進入基督的生命裡面的時候
[00:07:48.000 --> 00:07:53.000]  因而我們可以發光
[00:07:53.000 --> 00:07:55.000]  接著耶穌解釋光
[00:07:55.000 --> 00:07:57.000]  光是什麼?
[00:07:57.000 --> 00:08:00.000]  光是指好行為
[00:08:00.000 --> 00:08:05.000]  人很自然就想好行為就是道德的生活
[00:08:05.000 --> 00:08:10.000]  如果你以為道德生活就等於基督的光的話
[00:08:10.000 --> 00:08:12.000]  那你就錯了
[00:08:12.000 --> 00:08:14.000]  因為這說是好行為
[00:08:14.000 --> 00:08:17.000]  不是說人類的道德生活
[00:08:17.000 --> 00:08:19.000]  如果你說人類道德生活的話
[00:08:19.000 --> 00:08:23.000]  你實踐出來所得的榮耀是歸於你
[00:08:23.000 --> 00:08:27.000]  但這個好行為的光是來自天父
[00:08:27.000 --> 00:08:29.000]  所以當你實踐這個好行為的時候
[00:08:29.000 --> 00:08:33.000]  榮耀就歸於天父
[00:08:33.000 --> 00:08:36.000]  所以不是我們自己作一些道德標準
[00:08:36.000 --> 00:08:38.000]  然後讓自己遵守
[00:08:38.000 --> 00:08:40.000]  然後自我陶醉這樣
[00:08:40.000 --> 00:08:44.000]  你看看我有多少的光
[00:08:44.000 --> 00:08:46.000]  發光的基督徒
[00:08:46.000 --> 00:08:49.000]  是按照聖經的聖言
[00:08:49.000 --> 00:08:53.000]  以及順服上帝的教導而來的
[00:08:53.000 --> 00:08:56.000]  那教會究竟是什麼?
[00:08:56.000 --> 00:08:58.000]  在經文裡面說到
[00:08:58.000 --> 00:09:03.000]  「承造在山上」是不能隱藏的
[00:09:03.000 --> 00:09:06.000]  「承造在山上」是形容哪一群人?
[00:09:06.000 --> 00:09:08.000]  「你們是世界的光」
[00:09:08.000 --> 00:09:12.000]  就是在說一群的基督徒
[00:09:12.000 --> 00:09:15.000]  「承造在山上」你可以想像嗎?
[00:09:15.000 --> 00:09:18.000]  白天的時候遠遠就見到
[00:09:18.000 --> 00:09:20.000]  晚上的時候
[00:09:20.000 --> 00:09:24.000]  當整個城都有這個燈光的時候
[00:09:24.000 --> 00:09:28.000]  人人都可以見到這一座的山城
[00:09:28.000 --> 00:09:33.000]  教會就是世界裡面的山城
[00:09:33.000 --> 00:09:37.000]  教會就是世界的光
[00:09:37.000 --> 00:09:40.000]  山城不是由一個磚頭造成的
[00:09:40.000 --> 00:09:42.000]  是由很多個組磚頭
[00:09:42.000 --> 00:09:45.000]  然後按照著建築師的心意
[00:09:45.000 --> 00:09:48.000]  疊搭而變成一個山城
[00:09:48.000 --> 00:09:50.000]  基督徒自己一個人
[00:09:50.000 --> 00:09:53.000]  對世界來說沒什麼影響力
[00:09:53.000 --> 00:09:56.000]  但當基督徒一起彼此的配搭
[00:09:56.000 --> 00:09:57.000]  互相的相愛
[00:09:57.000 --> 00:09:59.000]  彼此的聯絡的時候
[00:09:59.000 --> 00:10:02.000]  它就成為一個山城
[00:10:02.000 --> 00:10:07.000]  成為了人白天時候指路的路標
[00:10:07.000 --> 00:10:12.000]  晚上的時候溫暖的盼望
[00:10:12.000 --> 00:10:14.000]  然後經文再說
[00:10:14.000 --> 00:10:16.000]  就說人點燈不是放在豆底下
[00:10:16.000 --> 00:10:18.000]  是放在燈台上
[00:10:18.000 --> 00:10:21.000]  要照亮一家的人
[00:10:21.000 --> 00:10:24.000]  場景由山城去到說家庭
[00:10:24.000 --> 00:10:28.000]  這說家庭可能就指我們家庭
[00:10:28.000 --> 00:10:32.000]  而更大可能性說的是教會
[00:10:32.000 --> 00:10:36.000]  教會是上帝的家
[00:10:36.000 --> 00:10:39.000]  人點燈要學一下
[00:10:39.000 --> 00:10:40.000]  不是放在豆底下
[00:10:40.000 --> 00:10:41.000]  放在豆底下的話
[00:10:41.000 --> 00:10:45.000]  就等於將一些光放在一個甕裡面
[00:10:45.000 --> 00:10:46.000]  風死了
[00:10:46.000 --> 00:10:49.000]  哪還有光讓人看見呢?
[00:10:49.000 --> 00:10:51.000]  所以要放在燈台上面
[00:10:51.000 --> 00:10:56.000]  然後就可以照亮一家的人
[00:10:56.000 --> 00:11:01.000]  上帝的聖言就是我們的光
[00:11:01.000 --> 00:11:03.000]  當我們跟著上帝聖言
[00:11:03.000 --> 00:11:05.000]  去生活的時候
[00:11:05.000 --> 00:11:10.000]  這些光就可以照在人前
[00:11:10.000 --> 00:11:14.000]  如果我們留意在聖經新約裡面
[00:11:14.000 --> 00:11:17.000]  所記載當時的教會生活
[00:11:17.000 --> 00:11:20.000]  基本上你找不到
[00:11:20.000 --> 00:11:23.000]  聖經是專注教基督徒
[00:11:23.000 --> 00:11:28.000]  去做社會行動或者社會參與
[00:11:28.000 --> 00:11:30.000]  雖然沒有
[00:11:30.000 --> 00:11:37.000]  但是它對於社會造成很大的影響
[00:11:37.000 --> 00:11:43.000]  教會按照著上帝的說話生活的時候
[00:11:43.000 --> 00:11:48.000]  他們就是世界的光
[00:11:48.000 --> 00:11:51.000]  在聖經的年代
[00:11:51.000 --> 00:11:55.000]  男女是不平等的
[00:11:55.000 --> 00:11:57.000]  你在某些地區裡面
[00:11:57.000 --> 00:12:00.000]  仍然見到男女不平等的情況
[00:12:00.000 --> 00:12:04.000]  女士所飽受的傷害
[00:12:04.000 --> 00:12:07.000]  但當信徒進入上帝的聖言的時候
[00:12:07.000 --> 00:12:09.000]  尤其是在創世紀
[00:12:09.000 --> 00:12:11.000]  當你讀到上帝是按照著
[00:12:11.000 --> 00:12:13.000]  他榮耀的形象
[00:12:13.000 --> 00:12:16.000]  來到做男又做女的時候
[00:12:16.000 --> 00:12:17.000]  言下之意
[00:12:17.000 --> 00:12:19.000]  男也好女也好
[00:12:19.000 --> 00:12:22.000]  都分享了上帝的形象
[00:12:22.000 --> 00:12:23.000]  都是尊貴的
[00:12:23.000 --> 00:12:25.000]  都是榮耀的
[00:12:25.000 --> 00:12:31.000]  不得我們去殲滅去污辱
[00:12:31.000 --> 00:12:34.000]  於是教會就聽了上帝的聖言
[00:12:34.000 --> 00:12:36.000]  在教會生活的裡面
[00:12:36.000 --> 00:12:39.000]  就實踐男女平等
[00:12:39.000 --> 00:12:42.000]  所以你見到在新約教會裡面
[00:12:42.000 --> 00:12:46.000]  有女執事出來侍奉
[00:12:46.000 --> 00:12:51.000]  當教會實踐男女平等的生活的時候
[00:12:51.000 --> 00:12:53.000]  這個小小的山城
[00:12:53.000 --> 00:12:54.000]  這個小小的家庭
[00:12:54.000 --> 00:12:56.000]  這種生活方式
[00:12:56.000 --> 00:13:00.000]  就開始流動到主流社會
[00:13:00.000 --> 00:13:03.000]  男尊女卑的社會裡面
[00:13:03.000 --> 00:13:05.000]  讓社會人開始去想
[00:13:05.000 --> 00:13:07.000]  是不是男尊女卑是對的呢
[00:13:07.000 --> 00:13:09.000]  還是這一群小串的人
[00:13:09.000 --> 00:13:11.000]  他們所過男女平等的生活
[00:13:11.000 --> 00:13:15.000]  才是最符合人類的生活呢
[00:13:15.000 --> 00:13:17.000]  就是這樣
[00:13:17.000 --> 00:13:19.000]  今天姐妹們
[00:13:19.000 --> 00:13:21.000]  你能夠享受男女平等
[00:13:21.000 --> 00:13:25.000]  就因為教會實踐這個生活
[00:13:25.000 --> 00:13:31.000]  聖經也沒有講到要推翻奴隸制度
[00:13:31.000 --> 00:13:33.000]  但聖經很明顯教導我們
[00:13:33.000 --> 00:13:35.000]  人人在上帝面前都是平等
[00:13:35.000 --> 00:13:38.000]  都是尊貴
[00:13:38.000 --> 00:13:41.000]  無所謂主人無所謂奴隸
[00:13:41.000 --> 00:13:44.000]  所以當保羅寫信
[00:13:44.000 --> 00:13:48.000]  在肥利門書寫信給肥利門的時候
[00:13:48.000 --> 00:13:51.000]  他說你逃走的那位奴隸
[00:13:51.000 --> 00:13:52.000]  他回到你家的時候
[00:13:52.000 --> 00:13:53.000]  你要當他如弟兄
[00:13:53.000 --> 00:13:55.000]  因為他已經順了主
[00:13:55.000 --> 00:13:59.000]  主裡面是一家人
[00:13:59.000 --> 00:14:03.000]  保羅沒有取消奴隸制度
[00:14:03.000 --> 00:14:08.000]  不過教會實踐了家裡面的相愛生活的時候
[00:14:08.000 --> 00:14:12.000]  就間接取消了奴隸制度
[00:14:12.000 --> 00:14:13.000]  當教會這種生活
[00:14:13.000 --> 00:14:15.000]  這種觀念這種想法
[00:14:15.000 --> 00:14:18.000]  流入主流社會的時候
[00:14:18.000 --> 00:14:24.000]  奴隸制度也隨之在歷史上瓦解
[00:14:24.000 --> 00:14:25.000]  在古代社會
[00:14:25.000 --> 00:14:28.000]  種族與種族之間
[00:14:28.000 --> 00:14:31.000]  有很多恩怨情仇
[00:14:31.000 --> 00:14:36.000]  但是基督的救恩裡面是給萬民的
[00:14:36.000 --> 00:14:37.000]  在上帝的家裡面
[00:14:37.000 --> 00:14:39.000]  不同種族
[00:14:39.000 --> 00:14:42.000]  無論紅黃黑白
[00:14:42.000 --> 00:14:46.000]  都是一家人
[00:14:46.000 --> 00:14:53.000]  因此當教會去實踐萬國一家的時候
[00:14:53.000 --> 00:14:57.000]  這種教會生活的形態
[00:14:57.000 --> 00:15:00.000]  又再進入了主流社會裡面
[00:15:00.000 --> 00:15:04.000]  衝擊著主流社會種種族主義
[00:15:04.000 --> 00:15:06.000]  大國主義
[00:15:06.000 --> 00:15:08.000]  而進入天國裡面
[00:15:08.000 --> 00:15:16.000]  那種輝煌那種包容的一種天國的思想
[00:15:16.000 --> 00:15:19.000]  在初期教會裡面
[00:15:19.000 --> 00:15:22.000]  因為講到信徒是一家的人
[00:15:22.000 --> 00:15:24.000]  所有缺乏的人
[00:15:24.000 --> 00:15:27.000]  大家就互相的看顧
[00:15:27.000 --> 00:15:29.000]  甚至變賣自己的家產
[00:15:29.000 --> 00:15:34.000]  奉獻給教會幫助有需要的人
[00:15:34.000 --> 00:15:37.000]  而教會這種生活的方式
[00:15:37.000 --> 00:15:39.000]  這種的觀念
[00:15:39.000 --> 00:15:42.000]  流入了主流社會之後
[00:15:42.000 --> 00:15:47.000]  主流社會開始關注社會福利的問題
[00:15:47.000 --> 00:15:49.000]  今日香港
[00:15:49.000 --> 00:15:51.000]  有百分之八十的
[00:15:51.000 --> 00:15:52.000]  學校
[00:15:52.000 --> 00:15:53.000]  中學
[00:15:53.000 --> 00:15:54.000]  小學
[00:15:54.000 --> 00:15:55.000]  孤兒院
[00:15:55.000 --> 00:15:56.000]  戒毒所
[00:15:56.000 --> 00:15:57.000]  大學
[00:15:57.000 --> 00:15:58.000]  醫院
[00:15:58.000 --> 00:16:03.000]  都有很多奉基督的命來去舉辦
[00:16:03.000 --> 00:16:08.000]  教會又怎會是離地的呢?
[00:16:08.000 --> 00:16:14.000]  教會又怎會失去了自信呢?
[00:16:14.000 --> 00:16:17.000]  教會離地和失去自信
[00:16:17.000 --> 00:16:20.000]  只有一個原因
[00:16:20.000 --> 00:16:24.000]  就是不再遵照上帝的聖言來生活
[00:16:24.000 --> 00:16:28.000]  是按照著世界的生活方式來生活
[00:16:28.000 --> 00:16:35.000]  這樣教會就開始離地
[00:16:35.000 --> 00:16:37.000]  在年初一的時候
[00:16:37.000 --> 00:16:39.000]  在旺角
[00:16:39.000 --> 00:16:47.000]  發生了一件令我們目瞪口呆的一個暴力的事件
[00:16:47.000 --> 00:16:51.000]  警方示威者
[00:16:51.000 --> 00:16:55.000]  在一個嚴重的衝突裏面
[00:16:55.000 --> 00:16:57.000]  在這件事裏面
[00:16:57.000 --> 00:17:02.000]  我想沒有一個人是過年初一過得很快樂的
[00:17:02.000 --> 00:17:05.000]  當時有一篇文章的報導
[00:17:05.000 --> 00:17:08.000]  去講到當時烏克蘭的教會
[00:17:08.000 --> 00:17:12.000]  同樣地面對著鎮壓者
[00:17:12.000 --> 00:17:15.000]  與被鎮壓者的時候
[00:17:15.000 --> 00:17:18.000]  烏克蘭的教會
[00:17:18.000 --> 00:17:20.000]  上下一心的
[00:17:20.000 --> 00:17:22.000]  走到街頭
[00:17:22.000 --> 00:17:25.000]  攔截著這些衝突
[00:17:25.000 --> 00:17:29.000]  成為了美好的見證
[00:17:29.000 --> 00:17:31.000]  我自己就這樣想
[00:17:31.000 --> 00:17:36.000]  你猜如果當日旺角的街頭只是暴亂的時候
[00:17:36.000 --> 00:17:41.000]  香港的教會會不會組織師班去那裏唱歌呢?
[00:17:41.000 --> 00:17:44.000]  是我作你和平之志
[00:17:44.000 --> 00:17:46.000]  一隊一隊師班這樣去
[00:17:46.000 --> 00:17:49.000]  在憎恨之處播下你的愛
[00:17:49.000 --> 00:17:50.000]  又有師班去
[00:17:50.000 --> 00:17:53.000]  在傷心之處播下你歡喜
[00:17:53.000 --> 00:17:57.000]  在懷疑之處播下信心
[00:17:57.000 --> 00:18:00.000]  你猜有沒有師班可以去呢?
[00:18:00.000 --> 00:18:03.000]  如果有師班
[00:18:03.000 --> 00:18:07.000]  能夠進入這麼暴力的場面裏面
[00:18:07.000 --> 00:18:11.000]  我相信是一個很美麗的見證
[00:18:11.000 --> 00:18:15.000]  不過當我繼續思想的時候
[00:18:15.000 --> 00:18:17.000]  究竟教會有沒有能力
[00:18:17.000 --> 00:18:20.000]  走去旺角那裏
[00:18:20.000 --> 00:18:22.000]  在一個充滿暴力的場景裏面
[00:18:22.000 --> 00:18:25.000]  唱起和平之歌呢?
[00:18:25.000 --> 00:18:26.000]  這就要在乎
[00:18:26.000 --> 00:18:28.000]  究竟平日我們在教會裏面
[00:18:28.000 --> 00:18:34.000]  習不習慣用聖言來生活
[00:18:34.000 --> 00:18:37.000]  當我們在教會面對人際衝突
[00:18:37.000 --> 00:18:40.000]  被自己賣脅的時候
[00:18:40.000 --> 00:18:43.000]  我們用什麼方式去處理?
[00:18:43.000 --> 00:18:46.000]  好像哥林多後書十二章二十節這樣說
[00:18:46.000 --> 00:18:53.000]  是用惱恨、是用結黨、是用毀謗、是用殘言嗎?
[00:18:53.000 --> 00:18:54.000]  還是好像菲律賓
[00:18:54.000 --> 00:18:57.000]  彼得前書三章九節這樣說
[00:18:57.000 --> 00:19:00.000]  不以惡報惡
[00:19:00.000 --> 00:19:03.000]  反以善成惡
[00:19:03.000 --> 00:19:07.000]  不以辱罵還辱罵
[00:19:07.000 --> 00:19:10.000]  反要祝福
[00:19:10.000 --> 00:19:14.000]  如果你在教會不習慣
[00:19:14.000 --> 00:19:17.000]  用上帝的聖言來生活的話
[00:19:17.000 --> 00:19:19.000]  你都可以穿著屍斑袍
[00:19:19.000 --> 00:19:21.000]  去到旺角那裏唱歌
[00:19:21.000 --> 00:19:23.000]  不過我這樣想
[00:19:23.000 --> 00:19:24.000]  如果那時候有一個磚頭
[00:19:24.000 --> 00:19:26.000]  噗一聲就扔在你頭上的時候
[00:19:26.000 --> 00:19:28.000]  噗一聲自己就暈倒了
[00:19:28.000 --> 00:19:29.000]  醒來的時候
[00:19:29.000 --> 00:19:31.000]  那磚頭自己手就在書房
[00:19:31.000 --> 00:19:33.000]  我想問你扔不扔它?
[00:19:33.000 --> 00:19:36.000]  扔還是不扔?
[00:19:36.000 --> 00:19:39.000]  還是你咒罵對方
[00:19:39.000 --> 00:19:41.000]  然後你就死了
[00:19:41.000 --> 00:19:43.000]  出來的時候掛著十字架
[00:19:43.000 --> 00:19:44.000]  然後向前走
[00:19:44.000 --> 00:19:47.000]  拿著十字架打人的頭
[00:19:47.000 --> 00:19:49.000]  習不習慣?
[00:19:49.000 --> 00:19:51.000]  在教會的時候
[00:19:51.000 --> 00:19:54.000]  就按聖言的生活
[00:19:54.000 --> 00:19:58.000]  當教會按聖言生活的時候
[00:19:58.000 --> 00:20:03.000]  教會就是世界的光
[00:20:03.000 --> 00:20:05.000]  作世界的光
[00:20:05.000 --> 00:20:09.000]  不是一時的社會行動
[00:20:09.000 --> 00:20:11.000]  而是一種的生活
[00:20:11.000 --> 00:20:14.000]  一種的習慣
[00:20:14.000 --> 00:20:17.000]  平時不為主發光
[00:20:17.000 --> 00:20:21.000]  你的燈根本就沒有油
[00:20:21.000 --> 00:20:22.000]  都發生事件的時候
[00:20:22.000 --> 00:20:24.000]  你想發光的時候
[00:20:24.000 --> 00:20:27.000]  那時候才去買油
[00:20:27.000 --> 00:20:31.000]  已經沒有辦法可以發光
[00:20:31.000 --> 00:20:32.000]  以前看過一本書
[00:20:32.000 --> 00:20:35.000]  叫《殉道者之歌》
[00:20:35.000 --> 00:20:37.000]  是講到一班基督徒
[00:20:37.000 --> 00:20:40.000]  在歷史裏面那些殉道的故事
[00:20:40.000 --> 00:20:41.000]  看完之後
[00:20:41.000 --> 00:20:46.000]  我寫了一篇小小的文章來回應
[00:20:46.000 --> 00:20:50.000]  基督徒在當代
[00:20:50.000 --> 00:20:53.000]  根本無意做革命家
[00:20:53.000 --> 00:20:57.000]  但他被人指是搞擾天下的人
[00:20:57.000 --> 00:21:00.000]  是顛覆社會的一群人
[00:21:00.000 --> 00:21:04.000]  這些是基督徒根本沒有預期的
[00:21:04.000 --> 00:21:07.000]  如果說基督徒真是革命的話
[00:21:07.000 --> 00:21:11.000]  這個革命是由聖靈的重生
[00:21:11.000 --> 00:21:13.000]  和主耶穌基督的言行
[00:21:13.000 --> 00:21:16.000]  所啟迪出來的
[00:21:16.000 --> 00:21:20.000]  聖靈重生了的一班基督徒
[00:21:20.000 --> 00:21:24.000]  成為了在基督裏面的新人類
[00:21:24.000 --> 00:21:25.000]  他們的世界觀
[00:21:25.000 --> 00:21:28.000]  他們的想法截然不同
[00:21:28.000 --> 00:21:30.000]  他們所表現的生活方式
[00:21:30.000 --> 00:21:33.000]  完全是信仰的自然流露
[00:21:33.000 --> 00:21:36.000]  沒有想過要搞革命
[00:21:36.000 --> 00:21:38.000]  這群基督徒生活的方式
[00:21:38.000 --> 00:21:42.000]  和世界生活的方式格格不入
[00:21:42.000 --> 00:21:45.000]  我們如何能夠顯示出來呢?
[00:21:45.000 --> 00:21:48.000]  就是當一班基督徒被暴力對待的時候
[00:21:48.000 --> 00:21:52.000]  他們不會以眼還眼
[00:21:52.000 --> 00:21:54.000]  當他們被陷害被毀謗的時候
[00:21:54.000 --> 00:21:58.000]  他們不會以牙還牙
[00:21:58.000 --> 00:22:02.000]  他們決定不以惡報惡
[00:22:02.000 --> 00:22:05.000]  反以善成惡
[00:22:05.000 --> 00:22:09.000]  他們跟隨基督的十字架而行
[00:22:09.000 --> 00:22:14.000]  完全出自於他們良心的呼喚
[00:22:14.000 --> 00:22:16.000]  基督徒在當代裏面
[00:22:16.000 --> 00:22:18.000]  只是天神的一粒小雨點
[00:22:18.000 --> 00:22:20.000]  微不足道
[00:22:20.000 --> 00:22:24.000]  或許如是,也都實在如是
[00:22:24.000 --> 00:22:26.000]  就是當大地正在痛苦新淫
[00:22:26.000 --> 00:22:29.000]  顯出龜裂的時候
