
[00:00:00.000 --> 00:00:08.560]  大家好 今天跟大家分享一卷書卷
[00:03:34.000 --> 00:03:37.720]  這些詞同時應用在新約裡
[00:03:37.720 --> 00:03:41.040]  愛邦人的基督徒或所有信主的基督徒
[00:03:41.040 --> 00:03:42.480]  都是這些人
[00:03:42.480 --> 00:03:44.480]  他們分散寄居
[00:03:44.480 --> 00:03:46.480]  基督徒在世世裡
[00:03:46.480 --> 00:03:49.360]  其實我們是散居在地上
[00:03:49.360 --> 00:03:51.680]  我們是暫時在地上
[00:03:51.680 --> 00:03:53.920]  我們不屬於這個世界
[00:03:53.920 --> 00:03:55.760]  我們是被神揀選的
[00:03:55.760 --> 00:03:58.560]  父神預先揀選了我們
[00:03:58.560 --> 00:03:59.840]  我們聖結
[00:03:59.840 --> 00:04:02.080]  不過不是透過祭禮的儀式聖結
[00:04:02.080 --> 00:04:04.000]  而是透過聖靈的工作
[00:04:04.000 --> 00:04:06.000]  讓我們得以成為聖結
[00:04:06.000 --> 00:04:09.200]  並且我們是透過基督的血灑
[00:04:09.200 --> 00:04:13.560]  得著這份救恩 成為神國子民的一份
[00:04:13.560 --> 00:04:19.360]  在彼得的眼中
[00:04:19.360 --> 00:04:21.200]  舊約的以色列人
[00:04:21.200 --> 00:04:22.840]  是上帝所揀選的選民
[00:04:22.840 --> 00:04:24.360]  到了新約的時候
[00:04:24.360 --> 00:04:26.120]  基督徒因著信靠基督的手
[00:04:26.120 --> 00:04:29.640]  都成為延伸的繼續
[00:04:29.640 --> 00:04:34.080]  所以保羅在二弗所書第一章三至七節
[00:04:34.080 --> 00:04:37.520]  有種互相呼應的表達
[00:04:37.520 --> 00:04:41.960]  他怨重讚歸於我們主耶穌基督的父神
[00:04:41.960 --> 00:04:45.840]  他在基督裡曾賜給我們天上各樣的屬靈福氣
[00:04:45.840 --> 00:04:48.480]  就如神從創立世界以前
[00:04:48.480 --> 00:04:51.600]  在基督裡揀選了我們
[00:04:51.600 --> 00:04:54.560]  使我們在他裡面成為聖結
[00:04:54.560 --> 00:04:55.920]  無有瑕疵
[00:04:55.920 --> 00:04:57.200]  有因愛我們
[00:04:57.200 --> 00:04:59.720]  就按著自己的意旨所喜悅的
[00:04:59.720 --> 00:05:02.560]  預定我們直著耶穌基督
[00:05:02.560 --> 00:05:04.560]  得而止的名分
[00:05:04.560 --> 00:05:06.920]  斯大林二的恩典得著稱讚
[00:05:06.920 --> 00:05:09.880]  這恩典是在他愛之裡所賜給我們的
[00:05:09.880 --> 00:05:12.400]  我們直著愛子的血
[00:05:12.400 --> 00:05:13.920]  得蒙救贖
[00:05:13.920 --> 00:05:15.640]  過分得以赦免
[00:05:15.640 --> 00:05:18.160]  乃至他豐盛的恩典
[00:05:18.160 --> 00:05:25.680]  所以在保羅新約的使徒看到
[00:05:25.680 --> 00:05:27.760]  教會是新以色列
[00:05:27.760 --> 00:05:29.360]  是以色列的
[00:05:29.360 --> 00:05:30.720]  舊以色列的延伸
[00:05:30.720 --> 00:05:31.760]  是一種繼承
[00:05:31.760 --> 00:05:33.960]  去成為一個神國的子民
[00:05:33.960 --> 00:05:36.280]  但不是直接因為守律法而成
[00:05:36.280 --> 00:05:37.880]  是直著信靠基督
[00:05:37.880 --> 00:05:39.360]  得到這個救恩
[00:05:39.360 --> 00:05:42.480]  成為一個神國的子民
[00:05:42.480 --> 00:05:44.760]  不過我們成為神國的子民
[00:05:44.760 --> 00:05:47.480]  要清楚自己的身份
[00:05:47.480 --> 00:05:50.880]  我們暫居在地上
[00:05:50.880 --> 00:05:53.280]  因為地上不是長久的家
[00:05:53.280 --> 00:05:55.280]  只是暫時寄居
[00:05:55.280 --> 00:05:58.120]  然後我們很認真走出上帝的道
[00:05:58.120 --> 00:05:59.640]  走出信仰的時候
[00:05:59.640 --> 00:06:02.880]  我們在地上活出一個很另類的群體
[00:06:02.880 --> 00:06:04.600]  是一個很獨特的群體
[00:06:04.600 --> 00:06:08.000]  但當你很認真去活出這個獨特的群體
[00:06:08.000 --> 00:06:10.360]  這個聖義群體的身份的時候
[00:06:10.360 --> 00:06:12.800]  你會跟社會周邊的人來說
[00:06:12.800 --> 00:06:15.480]  會感覺到有些格格不入
[00:06:15.480 --> 00:06:16.960]  不單止格格不入
[00:06:16.960 --> 00:06:19.200]  當你很認真去活出信仰的時候
[00:06:19.200 --> 00:06:21.880]  你可能會招致一些人的說話
[00:06:21.880 --> 00:06:23.680]  「你怎麼這樣做事的?」
[00:06:23.680 --> 00:06:25.720]  「你都不跟我們的規矩」
[00:06:25.720 --> 00:06:27.200]  「我們是做法的」
[00:06:27.200 --> 00:06:28.960]  甚至可能有些說話
[00:06:28.960 --> 00:06:29.960]  有些輕視
[00:06:29.960 --> 00:06:30.960]  有些歧視
[00:06:30.960 --> 00:06:34.960]  甚至可能有些動作或者不好的事
[00:06:34.960 --> 00:06:36.960]  施加在你身上
[00:06:36.960 --> 00:06:38.960]  但秘德告訴他
[00:06:38.960 --> 00:06:41.960]  「我們記得我們是天國的子民」
[00:06:41.960 --> 00:06:43.960]  「不過散居在地上的時候」
[00:06:43.960 --> 00:06:47.960]  「我們要活出這個獨特的身份」
[00:06:47.960 --> 00:06:51.960]  「你就要預了有這些周邊的人」
[00:06:51.960 --> 00:06:53.960]  「對你不接受的反應」
[00:06:53.960 --> 00:06:54.960]  「或者說話」
[00:06:54.960 --> 00:06:56.960]  「或者一些行動」
[00:06:56.960 --> 00:07:00.960]  背景裏面 如果我們看這個資料裏面
[00:07:00.960 --> 00:07:07.960]  在書中裏面已經透露了這種情況
[00:07:07.960 --> 00:07:09.960]  當一些基督徒去面對
[00:07:09.960 --> 00:07:11.960]  很認真去活出信仰的時候
[00:07:11.960 --> 00:07:12.960]  聖經告訴你
[00:07:12.960 --> 00:07:15.960]  是的確受到生活上的一些排拒
[00:07:15.960 --> 00:07:18.960]  甚至在歷史裏面記載了一件事
[00:07:18.960 --> 00:07:19.960]  我們特別要留意
[00:07:19.960 --> 00:07:21.960]  在主後的六十四年七月的時候
[00:07:21.960 --> 00:07:23.960]  羅馬城發生一場大火
[00:07:23.960 --> 00:07:26.960]  當時六王教和基督徒放火
[00:07:26.960 --> 00:07:31.960]  於是引致官方政府對教會的加害和逼迫
[00:07:31.960 --> 00:07:32.960]  當時只是在羅馬
[00:07:32.960 --> 00:07:35.960]  但五省的教會在土耳其這邊
[00:07:35.960 --> 00:07:39.960]  這個風聲就慢慢吹來
[00:07:39.960 --> 00:07:40.960]  所以秘德在羅馬的時候
[00:07:40.960 --> 00:07:43.960]  首先要提醒當時五省的教會裏面
[00:07:43.960 --> 00:07:48.960]  你要知道會有火的試煉臨到你們
[00:07:48.960 --> 00:07:50.960]  不要以為奇怪
[00:07:50.960 --> 00:07:52.960]  似乎遭遇非常的事
[00:07:52.960 --> 00:07:54.960]  就是暗示
[00:07:54.960 --> 00:07:58.960]  遲些你會遭遇一個更大的逼迫
[00:07:58.960 --> 00:07:59.960]  是來自官方的
[00:07:59.960 --> 00:08:01.960]  直接對你的挑戰
[00:08:01.960 --> 00:08:05.960]  所以當我們看秘德前書的背景的時候
[00:08:05.960 --> 00:08:07.960]  其實對我們今天的基督徒
[00:08:07.960 --> 00:08:11.960]  香港的基督徒是一個很有感
[00:08:11.960 --> 00:08:13.960]  就是比較同感一點
[00:08:13.960 --> 00:08:16.960]  因為我們知道昨天香港社會裏面
[00:08:16.960 --> 00:08:20.960]  整個香港社會裏面充斥了一種力量在當中
[00:08:20.960 --> 00:08:23.960]  令我們感覺到生活裏面很多東西都改變了
[00:08:23.960 --> 00:08:24.960]  我們自由都改變了
[00:08:24.960 --> 00:08:28.960]  有一種山雨欲來風滿臨
[00:08:28.960 --> 00:08:31.960]  接下來的時候可能教會都感受到
[00:08:31.960 --> 00:08:34.960]  有些艱難的日子要面對
[00:08:34.960 --> 00:08:35.960]  就好像五省的教會裏面
[00:08:35.960 --> 00:08:37.960]  都感覺到官方的壓迫
[00:08:37.960 --> 00:08:41.960]  會慢慢慢慢來到他們身上的時候
[00:08:41.960 --> 00:08:44.960]  秘德就要在當時的信徒裏面
[00:08:44.960 --> 00:08:46.960]  要做好準備
[00:08:46.960 --> 00:08:48.960]  當你知道有這樣的情況的時候
[00:08:48.960 --> 00:08:51.960]  當你很認真活出這個信仰的時候
[00:08:51.960 --> 00:08:53.960]  你會跟這個社會裏面感覺到格格不入
[00:08:53.960 --> 00:08:55.960]  甚至社會裏面覺得你很奇怪
[00:08:55.960 --> 00:08:57.960]  甚至有歧視的時候
[00:08:57.960 --> 00:08:59.960]  我們怎樣來好好去預備自己
[00:08:59.960 --> 00:09:02.960]  迎向一個這樣的未來的日子
[00:09:02.960 --> 00:09:04.960]  一個艱難的挑戰呢
[00:09:04.960 --> 00:09:06.960]  所以秘德前書裏面的作者
[00:09:06.960 --> 00:09:08.960]  他寫了一個目的
[00:09:08.960 --> 00:09:11.960]  他勸勉當時的基督徒知道
[00:09:11.960 --> 00:09:14.960]  現在的環境開始對我們不友善
[00:09:14.960 --> 00:09:16.960]  或者甚至是敵對
[00:09:16.960 --> 00:09:18.960]  但是他仍然要堅持
[00:09:18.960 --> 00:09:20.960]  但仍然鼓勵當時的信徒
[00:09:20.960 --> 00:09:22.960]  要堅持一個身份
[00:09:22.960 --> 00:09:24.960]  你是上帝所揀選的
[00:09:24.960 --> 00:09:26.960]  你是一個獨特的群體
[00:09:26.960 --> 00:09:28.960]  你是一個神國的子民的身份
[00:09:28.960 --> 00:09:30.960]  但是我們採取的態度
[00:09:30.960 --> 00:09:32.960]  不是避世的離開的
[00:09:32.960 --> 00:09:35.960]  或者頓於在三能裏面
[00:09:35.960 --> 00:09:36.960]  不是
[00:09:36.960 --> 00:09:38.960]  我們積極的仍然要在在世裏面
[00:09:38.960 --> 00:09:41.960]  活出一個獨特群體的身份
[00:09:41.960 --> 00:09:42.960]  那種應有的生活
[00:09:42.960 --> 00:09:44.960]  作主的見證
[00:09:44.960 --> 00:09:46.960]  但同時提醒我們
[00:09:46.960 --> 00:09:49.960]  當我們和其他非信徒往來的時候裏面
[00:09:49.960 --> 00:09:52.960]  你遇到一種有可能被人輕視
[00:09:52.960 --> 00:09:54.960]  可能被人毀謗
[00:09:54.960 --> 00:09:58.960]  甚至施加一些不好的東西在你身上
[00:09:58.960 --> 00:10:00.960]  但是記得
[00:10:00.960 --> 00:10:02.960]  我們的大牧人耶穌基督
[00:10:02.960 --> 00:10:04.960]  祂曾經受過苦
[00:10:04.960 --> 00:10:08.960]  想起祂為二受苦的榜樣
[00:10:08.960 --> 00:10:10.960]  來幫助我們激勵我們
[00:10:10.960 --> 00:10:15.960]  靠主去面對未來可能艱難的日子
[00:10:15.960 --> 00:10:17.960]  在第三節裏
[00:10:17.960 --> 00:10:20.960]  彼得提醒我們
[00:10:20.960 --> 00:10:23.960]  我們能夠得到神國子民的身份
[00:10:23.960 --> 00:10:25.960]  很關鍵的原因是來自於
[00:10:25.960 --> 00:10:26.960]  救恩
[00:10:26.960 --> 00:10:29.960]  願眾讚歸於我們主耶穌基督的父神
[00:10:29.960 --> 00:10:31.960]  他曾照著自己的大憐憫
[00:10:31.960 --> 00:10:33.960]  藉著耶穌基督從死裡復活
[00:10:33.960 --> 00:10:35.960]  重生了我們
[00:10:35.960 --> 00:10:37.960]  這個救恩的開始
[00:10:37.960 --> 00:10:38.960]  是上帝的憐憫
[00:10:38.960 --> 00:10:40.960]  和耶穌基督主動降世成人
[00:10:40.960 --> 00:10:43.960]  並且擔當我們從死裡復活
[00:10:43.960 --> 00:10:45.960]  以致我們得到一個新的生命
[00:10:45.960 --> 00:10:46.960]  重生
[00:10:46.960 --> 00:10:49.960]  這個救恩是上帝主動完成
[00:10:49.960 --> 00:10:52.960]  並且是白白賜給我們
[00:10:52.960 --> 00:10:53.960]  何等寶貴
[00:10:53.960 --> 00:10:55.960]  有時候我想起這個救恩的時候
[00:10:55.960 --> 00:10:56.960]  的確很寶貴
[00:10:56.960 --> 00:10:57.960]  為什麼呢
[00:10:57.960 --> 00:11:00.960]  如果救恩是需要一些很有學識的人
[00:11:00.960 --> 00:11:01.960]  有博士學位的人
[00:11:01.960 --> 00:11:02.960]  才能夠明白了解
[00:11:02.960 --> 00:11:05.960]  世界上大部分的人都不會得到這個救恩
[00:11:05.960 --> 00:11:08.960]  因為裏面有些可能是小朋友
[00:11:08.960 --> 00:11:09.960]  一些長者
[00:11:09.960 --> 00:11:11.960]  何以要有這麼高深的智慧
[00:11:11.960 --> 00:11:13.960]  掌握到救恩呢
[00:11:13.960 --> 00:11:15.960]  甚至有些可能是智障人士
[00:11:15.960 --> 00:11:16.960]  都難以去理解
[00:11:16.960 --> 00:11:18.960]  但感謝上帝
[00:11:18.960 --> 00:11:21.960]  耶穌的救恩是白白的
[00:11:21.960 --> 00:11:22.960]  是主動的完成
[00:11:22.960 --> 00:11:23.960]  是很簡單的
[00:11:23.960 --> 00:11:26.960]  只要我們的心願意躺開
[00:11:26.960 --> 00:11:27.960]  來接受應訊
[00:11:27.960 --> 00:11:29.960]  你就得到這份救恩
[00:11:29.960 --> 00:11:30.960]  你有一個身份
[00:11:30.960 --> 00:11:32.960]  就是神國子民的身份
[00:11:32.960 --> 00:11:33.960]  在裏面
[00:11:33.960 --> 00:11:34.960]  是不是很寶貴
[00:11:34.960 --> 00:11:35.960]  很難得
[00:11:35.960 --> 00:11:37.960]  不需要我們擁有很多的學識
[00:11:37.960 --> 00:11:39.960]  才能夠明白
[00:11:39.960 --> 00:11:41.960]  但在社會上有些人有這樣的說話
[00:11:41.960 --> 00:11:44.960]  有沒有這麼大隻甲拿隨街跳
[00:11:44.960 --> 00:11:46.960]  真的有這麼大隻甲拿隨街跳
[00:11:46.960 --> 00:11:49.960]  上帝就是白白地賜給我們每一個人
[00:11:49.960 --> 00:11:53.960]  因為祂是願意萬人都得救
[00:11:53.960 --> 00:11:56.960]  不只是某一類的人才可以得救
[00:11:56.960 --> 00:11:58.960]  這份救恩是很寶貴的
[00:11:58.960 --> 00:12:00.960]  就因為我們有這份救恩
[00:12:00.960 --> 00:12:02.960]  我們有一個新的身份
[00:12:02.960 --> 00:12:03.960]  我們是神的子民
[00:12:03.960 --> 00:12:08.960]  但我們寄居在地上是暫時的
[00:12:08.960 --> 00:12:12.960]  我們要活出一個獨特的身份
[00:12:12.960 --> 00:12:14.960]  神國子民的身份
[00:12:14.960 --> 00:12:16.960]  這裏還進一步說
[00:12:16.960 --> 00:12:18.960]  上帝給了我們救恩
[00:12:18.960 --> 00:12:21.960]  帶來了兩大方面的好處
[00:12:21.960 --> 00:12:23.960]  第一方面的好處是甚麼呢
[00:12:23.960 --> 00:12:24.960]  第三節尾
[00:12:24.960 --> 00:12:28.960]  祂重新給我們活潑的盼望
[00:12:28.960 --> 00:12:29.960]  這個盼望是甚麼呢
[00:12:29.960 --> 00:12:30.960]  第四節
[00:12:30.960 --> 00:12:31.960]  可以得著
[00:12:31.960 --> 00:12:32.960]  不能扭壞
[00:12:32.960 --> 00:12:33.960]  不能佔污
[00:12:33.960 --> 00:12:34.960]  不能衰殘
[00:12:34.960 --> 00:12:37.960]  為你們存留在天上的基業
[00:12:37.960 --> 00:12:39.960]  我們得到一個天上的基業
[00:12:39.960 --> 00:12:40.960]  是不扭壞
[00:12:40.960 --> 00:12:41.960]  不佔污
[00:12:41.960 --> 00:12:42.960]  不衰殘的
[00:12:42.960 --> 00:12:45.960]  這是救恩帶給我們的好處
[00:12:45.960 --> 00:12:47.960]  每一個人都有八年歸老日子
[00:12:47.960 --> 00:12:49.960]  有些人在面對死亡的時候
[00:12:49.960 --> 00:12:51.960]  都會有所擔心
[00:12:51.960 --> 00:12:52.960]  懼怕
[00:12:52.960 --> 00:12:53.960]  因為不知道去哪裏
[00:12:53.960 --> 00:12:55.960]  特別是我們傳統的中國人
[00:12:55.960 --> 00:12:56.960]  會想想
[00:12:56.960 --> 00:12:57.960]  死後會去哪裏呢
[00:12:57.960 --> 00:12:59.960]  想想都是一些受苦的地方
[00:12:59.960 --> 00:13:01.960]  不是好的
[00:13:01.960 --> 00:13:03.960]  但我們不是
[00:13:03.960 --> 00:13:07.960]  我們靠著耶穌基督這份救恩的時候
[00:13:07.960 --> 00:13:08.960]  我們得著一個盼望
[00:13:08.960 --> 00:13:10.960]  我們將來在天上裏面
[00:13:10.960 --> 00:13:11.960]  天上裏面是怎樣呢
[00:13:11.960 --> 00:13:13.960]  是一個福祿的地方
[00:13:13.960 --> 00:13:14.960]  有愛你的上帝
[00:13:14.960 --> 00:13:16.960]  有很多天上的使者
[00:13:16.960 --> 00:13:19.960]  有歷世歷代的不同的基督徒在裏面
[00:13:19.960 --> 00:13:22.960]  其實是一個很福祿的地方
[00:13:22.960 --> 00:13:23.960]  我們不需要懼怕
[00:13:23.960 --> 00:13:24.960]  有些不信主人
[00:13:24.960 --> 00:13:25.960]  有時會擔心
[00:13:25.960 --> 00:13:27.960]  他死後去哪裏
[00:13:27.960 --> 00:13:29.960]  他會不會去那裏呢
[00:13:29.960 --> 00:13:30.960]  有沒有人帶他去
[00:13:30.960 --> 00:13:32.960]  當然沒有人會帶他去
[00:13:32.960 --> 00:13:33.960]  但耶穌說
[00:13:33.960 --> 00:13:37.960]  他會回來接我們去那個地方
[00:13:37.960 --> 00:13:39.960]  為我們預備
[00:13:39.960 --> 00:13:41.960]  聖經亦進一步說
[00:13:41.960 --> 00:13:44.960]  上帝不單止給我們有天堂的預備
[00:13:44.960 --> 00:13:46.960]  他亦告訴我們
[00:13:46.960 --> 00:13:50.960]  在地上裏面要積聚財寶在天
[00:13:50.960 --> 00:13:53.960]  所以上帝有賞賜給我們
[00:13:53.960 --> 00:13:55.960]  我們都很懂得投資
[00:13:55.960 --> 00:13:57.960]  我相信在當中有不少人都懂得投資
[00:13:57.960 --> 00:13:59.960]  其中一件事我們要想想投資
[00:13:59.960 --> 00:14:02.960]  那些錢怎可以賺多一點
[00:14:02.960 --> 00:14:04.960]  固然這是一個需要
[00:14:04.960 --> 00:14:06.960]  但你有沒有想想
[00:14:06.960 --> 00:14:08.960]  投資在天上
[00:14:08.960 --> 00:14:10.960]  積聚財寶在天上
[00:14:10.960 --> 00:14:11.960]  如果你想想
[00:14:11.960 --> 00:14:14.960]  今天我在世的時候
[00:14:14.960 --> 00:14:15.960]  會不會真的有些時間
[00:14:15.960 --> 00:14:16.960]  我們要撥出來
[00:14:16.960 --> 00:14:19.960]  怎樣擺在上帝的國度裏面
[00:14:19.960 --> 00:14:21.960]  以致我不單止在地上裏面有投資
[00:14:21.960 --> 00:14:24.960]  我在天上裏面都有投資
[00:14:24.960 --> 00:14:26.960]  到有一天我們真的會離開地上
[00:14:26.960 --> 00:14:28.960]  因為我們暫時寄居的時候
[00:14:28.960 --> 00:14:30.960]  我們在天上裏面
[00:14:30.960 --> 00:14:32.960]  可以享受上帝賜給我們的賞賜
[00:14:32.960 --> 00:14:34.960]  我們所投資的時候
[00:14:34.960 --> 00:14:37.960]  今天有些部份人開始想退休
[00:14:37.960 --> 00:14:38.960]  我也在想
[00:14:38.960 --> 00:14:40.960]  退休之後怎樣呢
[00:14:40.960 --> 00:14:42.960]  除了享受之外
[00:14:42.960 --> 00:14:44.960]  但會不會那些時間
[00:14:44.960 --> 00:14:47.960]  做一些更加好的事情
[00:14:47.960 --> 00:14:48.960]  不單止幫人
[00:14:48.960 --> 00:14:51.960]  做一些上帝想你做的事情
[00:14:51.960 --> 00:14:52.960]  去祝福其他人
[00:14:52.960 --> 00:14:53.960]  或者祝福一些機構
[00:14:53.960 --> 00:14:55.960]  讓他們能夠再祝福其他人
[00:14:55.960 --> 00:14:59.960]  以致積聚財寶在天
[00:14:59.960 --> 00:15:00.960]  究竟第一個好處
[00:15:00.960 --> 00:15:01.960]  是給我們有盼望
[00:15:01.960 --> 00:15:03.960]  有活培的盼望
[00:15:03.960 --> 00:15:05.960]  究竟還有第二樣好處
[00:15:05.960 --> 00:15:06.960]  讓我們知道
[00:15:06.960 --> 00:15:09.960]  我們一起讀第六至第九節
[00:15:09.960 --> 00:15:10.960]  預備起
[00:15:10.960 --> 00:15:13.960]  因此你們是大有喜樂
[00:15:13.960 --> 00:15:16.960]  但如今在百般的試煉中
[00:15:16.960 --> 00:15:18.960]  暫時憂愁
[00:15:18.960 --> 00:15:21.960]  叫你們的信心既被試驗
[00:15:21.960 --> 00:15:24.960]  就比那被火試驗
[00:15:24.960 --> 00:15:27.960]  臨壞的金紙更顯寶貴
[00:15:27.960 --> 00:15:31.960]  可以在耶穌基督顯現的時候
[00:15:31.960 --> 00:15:34.960]  得著稱讚榮耀尊貴
[00:15:34.960 --> 00:15:37.960]  你們雖然沒有見過祂
[00:15:37.960 --> 00:15:39.960]  是愛祂
[00:15:39.960 --> 00:15:41.960]  如今雖不得看見
[00:15:41.960 --> 00:15:44.960]  卻因信祂就有說不出來
[00:15:44.960 --> 00:15:47.960]  滿有榮光的大喜樂
[00:15:47.960 --> 00:15:51.960]  並且得著你們信心的果效
[00:15:51.960 --> 00:15:54.960]  就是靈魂的救恩
[00:15:54.960 --> 00:15:56.960]  彼得說到這件事
[00:15:56.960 --> 00:15:58.960]  第二個好處是什麼呢
[00:15:58.960 --> 00:16:00.960]  就是我們在世裡
[00:16:00.960 --> 00:16:02.960]  真的會有艱難
[00:16:02.960 --> 00:16:04.960]  會有患難臨到
[00:16:04.960 --> 00:16:05.960]  我們叫苦難
[00:16:05.960 --> 00:16:08.960]  但其實當人遇到這些事
[00:16:08.960 --> 00:16:09.960]  反應都是這樣
[00:16:09.960 --> 00:16:10.960]  憂愁
[00:16:10.960 --> 00:16:11.960]  麻煩
[00:16:11.960 --> 00:16:12.960]  難過或者怨
[00:16:12.960 --> 00:16:13.960]  憂愁
[00:16:13.960 --> 00:16:15.960]  但他說這些是暫時的
[00:16:15.960 --> 00:16:18.960]  可以被轉化為喜樂
[00:16:18.960 --> 00:16:23.960]  怎樣可以將憂愁轉化成喜樂呢
[00:16:23.960 --> 00:16:26.960]  就是你懂得用神的眼光去看
[00:16:26.960 --> 00:16:27.960]  這些患難
[00:16:27.960 --> 00:16:29.960]  這些困難的問題
[00:16:29.960 --> 00:16:31.960]  發生在身上的時候
[00:16:31.960 --> 00:16:35.960]  這些是上帝給你的試煉
[00:16:48.960 --> 00:16:51.960]  這裏有一個古墓
[00:16:51.960 --> 00:16:53.960]  學校有志願
[00:16:53.960 --> 00:16:56.960]  11月要由教局來核數
[00:16:56.960 --> 00:16:58.960]  要核三年的數
[00:16:58.960 --> 00:16:59.960]  相當多的工作
[00:16:59.960 --> 00:17:02.960]  要求比以前嚴謹
