
[00:00:00.000 --> 00:00:04.880]  頂姐妹讓我們在聆聽神的話語之先再次的同心祈禱
[00:01:35.480 --> 00:01:38.520]  他已經回到菲律賓
[00:01:38.520 --> 00:01:39.960]  突然之間
[00:01:39.960 --> 00:01:41.960]  在Facebook上面
[00:01:41.960 --> 00:01:43.240]  問候我們
[00:01:43.240 --> 00:01:47.240]  因為他們都看到那個消息
[00:01:47.240 --> 00:01:49.720]  所以都很掛念我們
[00:01:49.720 --> 00:01:51.480]  但其實我都
[00:01:51.480 --> 00:01:55.160]  很久都沒有跟他們有直接的聯絡
[00:01:55.720 --> 00:01:59.040]  當然還有其他一些在海外的朋友
[00:01:59.040 --> 00:02:01.040]  他們看到一些畫面
[00:02:01.040 --> 00:02:03.040]  都非常關心
[00:02:03.040 --> 00:02:06.360]  在一個家裡面
[00:02:06.360 --> 00:02:07.800]  一家人
[00:02:07.800 --> 00:02:09.800]  可能都有不同的觀點
[00:02:09.800 --> 00:02:12.920]  上一輩和年輕人
[00:02:12.920 --> 00:02:14.920]  可能立場都很不一樣
[00:02:14.920 --> 00:02:17.360]  結果可能吃飯
[00:02:17.360 --> 00:02:19.720]  或者坐在電視的面前
[00:02:19.720 --> 00:02:23.200]  大家就很熱烈地在辯論
[00:02:23.200 --> 00:02:26.200]  爭執、不愉快的場面
[00:02:26.200 --> 00:02:28.200]  經常出現
[00:02:28.200 --> 00:02:31.200]  也可能在你的手機裡面
[00:02:31.200 --> 00:02:33.800]  有很多老同學的群組
[00:02:33.800 --> 00:02:35.800]  或者舊同事的群組
[00:02:35.800 --> 00:02:37.800]  大家又有不同的立場
[00:02:37.800 --> 00:02:40.520]  在手機上面
[00:02:40.520 --> 00:02:42.520]  大家就辯論一番
[00:02:42.520 --> 00:02:44.080]  結果呢
[00:02:44.080 --> 00:02:46.080]  有人憤而退出群組
[00:02:46.080 --> 00:02:48.080]  或者被人踢出群組
[00:02:48.080 --> 00:02:51.760]  教會又怎麼樣呢?
[00:02:52.640 --> 00:02:53.960]  當然
[00:02:53.960 --> 00:02:57.960]  教會可能面對的挑戰也相當大
[00:02:57.960 --> 00:03:01.200]  因為有人認為這一次的社會運動
[00:03:01.200 --> 00:03:03.360]  基督徒特別是教會的人員
[00:03:03.360 --> 00:03:05.360]  的參與非常明顯
[00:03:05.360 --> 00:03:09.800]  甚至一首本來只是基督徒會唱的詩歌
[00:03:09.800 --> 00:03:11.800]  叫做「Sing Hallelujah to the Lord」
[00:03:11.800 --> 00:03:14.960]  一時之間變得皆知巷聞
[00:03:14.960 --> 00:03:16.960]  全世界大家都一路唱
[00:03:16.960 --> 00:03:19.520]  結果
[00:03:19.520 --> 00:03:21.040]  在教會之內
[00:03:21.040 --> 00:03:23.040]  或者教會之間
[00:03:23.040 --> 00:03:27.040]  領子妹都來到討論
[00:03:27.040 --> 00:03:31.920]  究竟教會應不應該有參與
[00:03:31.920 --> 00:03:34.320]  應不應該有立場
[00:03:34.320 --> 00:03:36.880]  有人非常不滿意教會
[00:03:36.880 --> 00:03:41.040]  認為是掩護了和助長了示威者
[00:03:41.040 --> 00:03:43.840]  有人又對教會另眼相看
[00:03:43.840 --> 00:03:45.840]  因為說這是暴政
[00:03:45.840 --> 00:03:49.840]  所以教會要來抗拒這個暴政
[00:03:51.040 --> 00:03:52.680]  教會之內
[00:03:52.680 --> 00:03:54.680]  不同想法的人
[00:03:54.680 --> 00:03:56.960]  結果有時出現了對罵
[00:03:56.960 --> 00:03:58.960]  甚至乎是分裂的情況
[00:03:58.960 --> 00:04:00.960]  不過我相信
[00:04:00.960 --> 00:04:03.840]  最令人難過和痛心的
[00:04:03.840 --> 00:04:07.760]  是否因為有一個人
[00:04:07.760 --> 00:04:10.560]  他們說用死來明智的方式
[00:04:10.560 --> 00:04:12.560]  去作這種控訴
[00:04:12.560 --> 00:04:14.560]  而這種抑鬱的氣氛
[00:04:14.560 --> 00:04:18.560]  亦會蔓延和影響很多人
[00:04:18.560 --> 00:04:20.960]  結果大家都成為驚弓之鳥
[00:04:20.960 --> 00:04:24.960]  一聽到哪裏有疑似有人輕生的消息
[00:04:24.960 --> 00:04:26.960]  很多人就撲出去
[00:04:26.960 --> 00:04:29.960]  有些時候可能是虛驚一場
[00:04:29.960 --> 00:04:33.960]  有些時候真的可以挽回一條人命
[00:04:33.960 --> 00:04:36.960]  但結果大家都在這種張力
[00:04:36.960 --> 00:04:38.960]  惶恐當中
[00:04:38.960 --> 00:04:40.960]  非常不安
[00:04:40.960 --> 00:04:42.960]  基督教的信仰
[00:04:42.960 --> 00:04:45.960]  從來都不是自求多福
[00:04:45.960 --> 00:04:47.960]  當我們看見人受苦
[00:04:47.960 --> 00:04:50.560]  看見世界處於艱難的時候
[00:04:50.560 --> 00:04:53.560]  我們應該怎樣去做呢?
[00:04:53.560 --> 00:04:56.560]  只是用辯論去對罵
[00:04:56.560 --> 00:04:59.960]  或者大家彼此割蓆
[00:04:59.960 --> 00:05:01.960]  是於事無補
[00:05:01.960 --> 00:05:04.960]  亦不能解決問題
[00:05:04.960 --> 00:05:08.560]  或者當我們出現了互相的攻擊
[00:05:08.560 --> 00:05:11.560]  甚至乎彼此傷害的時候
[00:05:11.560 --> 00:05:13.560]  其實最終的得益者
[00:05:13.560 --> 00:05:16.560]  最開心又是誰呢?
[00:05:16.560 --> 00:05:18.560]  基督徒面對這樣的情況
[00:05:18.560 --> 00:05:20.560]  我們自己也有一些想法
[00:05:20.560 --> 00:05:23.560]  自己也有一些情緒的反應
[00:05:23.560 --> 00:05:25.960]  所以最基本的第一件事
[00:05:25.960 --> 00:05:29.560]  我們要回到上帝的面前去禱告
[00:05:29.560 --> 00:05:30.560]  我們去問一下
[00:05:30.560 --> 00:05:32.560]  究竟上帝要我們去做些什麼呢?
[00:05:32.560 --> 00:05:35.560]  我們可以怎樣來回應呢?
[00:05:35.560 --> 00:05:38.560]  就算我們把手機關上
[00:05:38.560 --> 00:05:41.560]  把所有訊息拒絕接收
[00:05:41.560 --> 00:05:45.560]  但可能我們的心仍然會記掛著所有的情況
[00:05:45.560 --> 00:05:48.360]  因為有些你關心的人
[00:05:48.360 --> 00:05:50.560]  因為你在這個地方
[00:05:50.560 --> 00:05:54.560]  你不能夠跟他完全的隔離
[00:05:54.560 --> 00:05:58.560]  今天主日的經課有幾段經文
[00:05:58.560 --> 00:06:00.560]  而其中我覺得
[00:06:00.560 --> 00:06:03.560]  《皆太書》第六章一至十節
[00:06:03.560 --> 00:06:07.160]  是一段很好的經文來給我們提醒
[00:06:07.160 --> 00:06:08.960]  尤其是經課的出現
[00:06:08.960 --> 00:06:11.960]  不是就今天的情況而編排
[00:06:11.960 --> 00:06:14.960]  很早已經編定了
[00:06:14.960 --> 00:06:17.960]  剛好我們又在這個處境當中
[00:06:17.960 --> 00:06:19.960]  我們就看看上帝的說話
[00:06:19.960 --> 00:06:22.560]  怎樣幫我們去面對
[00:06:22.560 --> 00:06:24.560]  以及在這段經文裏面
[00:06:24.560 --> 00:06:26.560]  給我們的社會狀況
[00:06:26.560 --> 00:06:29.560]  可以有些什麼提醒
[00:06:29.560 --> 00:06:31.560]  在新約的書信
[00:06:31.560 --> 00:06:33.560]  特別是保羅的書信裏面
[00:06:33.560 --> 00:06:35.560]  《羅馬書》和《皆太書》
[00:06:35.560 --> 00:06:38.560]  是兩段被引用得最多的書卷
[00:06:38.560 --> 00:06:39.560]  為什麼呢?
[00:06:39.560 --> 00:06:41.560]  因為裏面處理
[00:06:41.560 --> 00:06:43.560]  「恩信稱義」
[00:06:43.560 --> 00:06:45.560]  這個非常重要的課題
[00:06:45.560 --> 00:06:49.560]  也是整個信仰裏面一個很核心的地方
[00:06:49.560 --> 00:06:51.560]  也是在教會的改革的時候
[00:06:51.560 --> 00:06:53.560]  無論是天主教
[00:06:53.560 --> 00:06:55.560]  或者是基督新教
[00:06:55.560 --> 00:06:57.560]  最多來討論的就是
[00:06:57.560 --> 00:06:59.560]  《羅馬書》和《皆太書》
[00:06:59.560 --> 00:07:01.560]  這兩段經文特別是
[00:07:01.560 --> 00:07:05.560]  馬丁路德非常喜愛的書卷
[00:07:05.560 --> 00:07:07.560]  也是他教導的書卷
[00:07:07.560 --> 00:07:10.560]  不過也有很多人錯誤地來理解
[00:07:10.560 --> 00:07:13.560]  這兩本書只是去處理
[00:07:13.560 --> 00:07:15.560]  個人與基督之間
[00:07:15.560 --> 00:07:17.560]  或者是個人
[00:07:17.560 --> 00:07:18.560]  救恩的問題
[00:07:18.560 --> 00:07:20.560]  而忽略了他的群體性
[00:07:20.560 --> 00:07:22.560]  因為其實這兩本書裏面
[00:07:22.560 --> 00:07:24.560]  也提到相當多
[00:07:24.560 --> 00:07:27.560]  關於教徒的群體
[00:07:27.560 --> 00:07:29.560]  尤其是
[00:07:29.560 --> 00:07:31.560]  我們今天所看的《皆太書》
[00:07:31.560 --> 00:07:33.560]  是很明顯
[00:07:33.560 --> 00:07:35.560]  不單單是說個人
[00:07:35.560 --> 00:07:37.560]  在信仰上的表現
[00:07:37.560 --> 00:07:39.560]  也是說一個信仰的群體
[00:07:39.560 --> 00:07:41.560]  應該有的表現
[00:07:41.560 --> 00:07:43.560]  所以首先我會和大家去看看
[00:07:43.560 --> 00:07:46.560]  這段第六章一至十節
[00:07:46.560 --> 00:07:48.560]  那個經文的結構
[00:07:48.560 --> 00:07:51.560]  其實是想說些什麼呢?
[00:07:51.560 --> 00:07:55.560]  在這段的六章一至十節
[00:07:55.560 --> 00:07:57.560]  其實是有兩個焦點
[00:07:57.560 --> 00:08:00.560]  就是將信徒的群體
[00:08:00.560 --> 00:08:02.560]  和個別的信徒
[00:08:02.560 --> 00:08:05.560]  去做一個對比
[00:08:05.560 --> 00:08:11.560]  也是去說出大家的崗位和責任
[00:08:11.560 --> 00:08:17.560]  我們將第一個部分
[00:08:17.560 --> 00:08:20.560]  看為群體要承擔的責任
[00:08:20.560 --> 00:08:24.560]  可以說是屬於A的部分
[00:08:24.560 --> 00:08:26.560]  然後如果是個人的
[00:08:26.560 --> 00:08:28.560]  自己要去承擔去面對
[00:08:28.560 --> 00:08:30.560]  就是B的部分
[00:08:30.560 --> 00:08:33.560]  所以結果在第一至十節裏
[00:08:33.560 --> 00:08:36.560]  有很多是A、B、A、B、A、B、A
[00:08:36.560 --> 00:08:39.560]  這樣的次序出現
[00:08:39.560 --> 00:08:42.560]  第一節的上半節
[00:08:42.560 --> 00:08:44.560]  我們看到這個
[00:08:44.560 --> 00:08:47.560]  是說信徒的群體
[00:08:47.560 --> 00:08:50.560]  應該有的一個責任
[00:08:50.560 --> 00:08:54.560]  就是我們看到有人偶然被過犯所成
[00:08:54.560 --> 00:08:56.560]  你們屬靈的人
[00:08:56.560 --> 00:08:59.560]  你們屬靈的人就是整個信徒的群體
[00:08:59.560 --> 00:09:03.560]  用溫柔的心將他挽回
[00:09:03.560 --> 00:09:05.560]  這個是第一個部分
[00:09:05.560 --> 00:09:08.560]  信徒的群體對於個別信徒出現了情況
[00:09:08.560 --> 00:09:11.560]  是用溫柔的心將他挽回
[00:09:11.560 --> 00:09:14.560]  接著在第一節的下半節
[00:09:14.560 --> 00:09:16.560]  就是自己也要留意
[00:09:16.560 --> 00:09:18.560]  免得也被引誘
[00:09:18.560 --> 00:09:21.560]  這個就是個別信徒要注意了
[00:09:21.560 --> 00:09:23.560]  你看見有人有過犯
[00:09:23.560 --> 00:09:26.560]  不要以為你自己很厲害
[00:09:26.560 --> 00:09:29.560]  因為你也會有機會
[00:09:29.560 --> 00:09:31.560]  同樣被過犯所成
[00:09:31.560 --> 00:09:33.560]  不過可能是其他的問題
[00:09:33.560 --> 00:09:35.560]  所以你自己也要留意
[00:09:35.560 --> 00:09:38.560]  所以有群體也有個別
[00:09:38.560 --> 00:09:40.560]  接著到了第二節
[00:09:40.560 --> 00:09:42.560]  又回到群體那邊
[00:09:42.560 --> 00:09:46.560]  就是你們各人的重擔要互相擔當
[00:09:46.560 --> 00:09:48.560]  在信徒的群體裏面
[00:09:48.560 --> 00:09:50.560]  我們彼此之間
[00:09:50.560 --> 00:09:55.560]  一起互相承擔你們的重擔
[00:09:55.560 --> 00:09:59.560]  一會兒我會再仔細講重擔是什麼
[00:09:59.560 --> 00:10:02.560]  因為這樣做就是承傳基督的律法
[00:10:02.560 --> 00:10:06.560]  不是由個人去承傳
[00:10:06.560 --> 00:10:08.560]  原來是我們一起的時候
[00:10:08.560 --> 00:10:10.560]  我們就承傳了基督的律法
[00:10:10.560 --> 00:10:12.560]  這個就是群體
[00:10:12.560 --> 00:10:14.560]  然後第三節到第五節
[00:10:14.560 --> 00:10:16.560]  又回到個別的信徒
[00:10:16.560 --> 00:10:19.560]  人如果並沒有什麼了不起
[00:10:19.560 --> 00:10:22.560]  還以為自己了不起
[00:10:22.560 --> 00:10:23.560]  就是自欺
[00:10:23.560 --> 00:10:25.560]  要審查自己的行為
[00:10:25.560 --> 00:10:27.560]  誇口都是指在自己
[00:10:27.560 --> 00:10:28.560]  不在別人
[00:10:28.560 --> 00:10:31.560]  因為人人必須擔當自己的擔子
[00:10:31.560 --> 00:10:33.560]  這是在回應
[00:10:33.560 --> 00:10:36.560]  信徒的群體要互相擔當重擔
[00:10:36.560 --> 00:10:40.560]  但個別的信徒就要留意自己的行為
[00:10:40.560 --> 00:10:44.560]  自己要去承擔自己所做的一切結果
[00:10:44.560 --> 00:10:47.560]  不可以將責任推給其他人
[00:10:47.560 --> 00:10:49.560]  接著到第六節
[00:10:49.560 --> 00:10:51.560]  又回到群體
[00:10:51.560 --> 00:10:53.560]  在真道上受教的
[00:10:53.560 --> 00:10:55.560]  就要將一切美好的東西
[00:10:55.560 --> 00:10:59.560]  與施教的人分享
[00:10:59.560 --> 00:11:02.560]  這是一種彼此的教導
[00:11:02.560 --> 00:11:05.560]  有教的,有受教的
[00:11:05.560 --> 00:11:07.560]  受教的人,當他領受之後
[00:11:07.560 --> 00:11:09.560]  又繼續跟別人分享
[00:11:09.560 --> 00:11:11.560]  這就是信徒的群體
[00:11:11.560 --> 00:11:14.560]  接著到第七節到第八節
[00:11:14.560 --> 00:11:17.560]  又回到個人的上邊
[00:11:17.560 --> 00:11:19.560]  不要自欺
[00:11:19.560 --> 00:11:23.560]  不要以為自己很了不起
[00:11:23.560 --> 00:11:26.560]  做很多事以為其他人不知道
[00:11:26.560 --> 00:11:29.560]  但其實上帝已經看見了
[00:11:29.560 --> 00:11:31.560]  人種的是什麼
[00:11:31.560 --> 00:11:33.560]  收的也是什麼
[00:11:33.560 --> 00:11:35.560]  順著肉體殺種的
[00:11:35.560 --> 00:11:37.560]  就會收肉體的敗壞
[00:11:37.560 --> 00:11:38.560]  順著聖靈殺種的
[00:11:38.560 --> 00:11:41.560]  必從聖靈來收永生
[00:11:41.560 --> 00:11:44.560]  人所做的一切不能瞞騙上帝
[00:11:44.560 --> 00:11:46.560]  結果就告訴你
[00:11:46.560 --> 00:11:49.560]  你是按著肉體還是順著聖靈
[00:11:49.560 --> 00:11:52.560]  這也是我在信息裡
[00:11:52.560 --> 00:11:55.560]  想跟大家一起集中思考的地方
[00:11:55.560 --> 00:11:57.560]  到最後的第九至十節
[00:11:57.560 --> 00:12:00.560]  又回到一個群體
[00:12:00.560 --> 00:12:03.560]  我們行善不可喪志
[00:12:03.560 --> 00:12:04.560]  如果不灰心
[00:12:04.560 --> 00:12:06.560]  到適當的時候有收成
[00:12:06.560 --> 00:12:09.560]  所以一有機會就要向眾人行善
[00:12:09.560 --> 00:12:12.560]  向信徒一家的人更加要這樣
[00:12:12.560 --> 00:12:14.560]  這就是整個群體
[00:12:14.560 --> 00:12:19.560]  大家一起來彼此鼓勵行善
[00:12:19.560 --> 00:12:22.560]  尤其是在信仰群體當中
[00:12:22.560 --> 00:12:24.560]  互相幫助是非常應該的
[00:12:24.560 --> 00:12:26.560]  所以大家看到了
[00:12:26.560 --> 00:12:28.560]  就是這樣群體個人
[00:12:28.560 --> 00:12:29.560]  群體個人
[00:12:29.560 --> 00:12:31.560]  來讓我們看到
[00:12:31.560 --> 00:12:32.560]  信仰的建立
[00:12:32.560 --> 00:12:35.560]  除了是說我們和上帝之間的關係
[00:12:35.560 --> 00:12:39.560]  如果整個群體沒有一個清楚的見證
[00:12:39.560 --> 00:12:41.560]  或者彼此的督責
[00:12:41.560 --> 00:12:43.560]  彼此的接納
[00:12:43.560 --> 00:12:45.560]  彼此的幫助
[00:12:45.560 --> 00:12:49.560]  這個並不是基督教真正的信仰
[00:12:49.560 --> 00:12:50.560]  很多時候
[00:12:50.560 --> 00:12:53.560]  我們去看的就是一個人
[00:12:53.560 --> 00:12:55.560]  而忘記了整個群體
[00:12:55.560 --> 00:12:58.560]  為什麼本來要在《迦太太書》
[00:12:58.560 --> 00:13:01.560]  去處理這樣的情況呢?
[00:13:01.560 --> 00:13:04.560]  原因就是這本書的重點
[00:13:04.560 --> 00:13:07.560]  是向一些外邦的基督徒
[00:13:07.560 --> 00:13:10.560]  去發出一些信仰的指引
[00:13:10.560 --> 00:13:13.560]  外邦的基督徒和猶太的基督徒
[00:13:13.560 --> 00:13:15.560]  最大的分別是什麼呢?
[00:13:15.560 --> 00:13:17.560]  猶太的基督徒他們就認為
[00:13:17.560 --> 00:13:20.560]  他們一開始出生
[00:13:20.560 --> 00:13:23.560]  就是屬於上帝的選民
[00:13:23.560 --> 00:13:26.560]  如果他們認識了
[00:13:26.560 --> 00:13:29.560]  接納了耶穌基督成為救主之後
[00:13:29.560 --> 00:13:32.560]  他們所做的一切
[00:13:32.560 --> 00:13:34.560]  其實和以往沒有很大的分別
[00:13:34.560 --> 00:13:36.560]  仍然是按照著律法去做的
[00:13:36.560 --> 00:13:38.560]  不過他們知道
[00:13:38.560 --> 00:13:41.560]  不是單單按照著律法而蒙恩
[00:13:41.560 --> 00:13:43.560]  是因為基督的緣故
[00:13:43.560 --> 00:13:45.560]  使他們得到救恩
[00:13:45.560 --> 00:13:47.560]  但如果作為外邦人
[00:13:47.560 --> 00:13:48.560]  他們認識了
[00:13:48.560 --> 00:13:50.560]  接受了耶穌基督之後
[00:13:50.560 --> 00:13:52.560]  他們是不是要像猶太人一樣
[00:13:52.560 --> 00:13:56.560]  來遵守律法去行國禮呢?
[00:13:56.560 --> 00:13:58.560]  保羅就要去清楚講出
[00:13:58.560 --> 00:14:00.560]  外邦人的基督徒
[00:14:00.560 --> 00:14:02.560]  和猶太人的基督徒是有分別的
[00:14:02.560 --> 00:14:05.560]  所以不是要一模一樣
[00:14:05.560 --> 00:14:06.560]  重點在哪裡呢?
[00:14:06.560 --> 00:14:10.560]  重點就是大家靠著基督來蒙恩
[00:14:10.560 --> 00:14:13.560]  而不是靠著行為來得救
[00:14:13.560 --> 00:14:15.560]  這個就是保羅很想
[00:14:15.560 --> 00:14:18.560]  在《迦太太書》帶出的信息
[00:14:18.560 --> 00:14:20.560]  所以為什麼他要著重一些
[00:14:20.560 --> 00:14:22.560]  在個人上的表現呢?
[00:14:22.560 --> 00:14:24.560]  這是提醒外邦人
[00:14:24.560 --> 00:14:25.560]  因為他們不習慣
[00:14:25.560 --> 00:14:27.560]  活在所謂律法的規範下
[00:14:27.560 --> 00:14:29.560]  有時候可能做了一些事情
[00:14:29.560 --> 00:14:33.560]  是會違反了上帝的教導
[00:14:33.560 --> 00:14:36.560]  但是保羅也不希望他們
[00:14:36.560 --> 00:14:38.560]  陷在一個律法主義的當中
[00:14:38.560 --> 00:14:40.560]  所以也提醒他們
[00:14:40.560 --> 00:14:42.560]  在整個群體當中
[00:14:42.560 --> 00:14:44.560]  是有責任去鼓勵
[00:14:44.560 --> 00:14:49.560]  去接納一些偶然犯錯了的弟兄姊妹
[00:14:49.560 --> 00:14:51.560]  他們的情況
[00:14:51.560 --> 00:14:54.560]  保羅這樣著重的原因是什麼呢?
[00:14:54.560 --> 00:14:59.560]  原因就是他深深去體會到
[00:14:59.560 --> 00:15:00.560]  有很多弟兄姊妹
[00:15:00.560 --> 00:15:03.560]  當他們信主之後仍然有犯錯
[00:15:03.560 --> 00:15:05.560]  如果犯錯了
[00:15:05.560 --> 00:15:07.560]  他們就將他們趕走
[00:15:07.560 --> 00:15:09.560]  或者去否定他們
[00:15:09.560 --> 00:15:11.560]  這不是恰當的做法
[00:15:11.560 --> 00:15:13.560]  因為在信仰裡面
[00:15:13.560 --> 00:15:17.560]  由始至終都是在說挽回
[00:15:17.560 --> 00:15:19.560]  而不是拒絕
[00:15:19.560 --> 00:15:22.560]  保羅明白我們每一個基督徒
[00:15:22.560 --> 00:15:24.560]  都是蒙恩的罪人
[00:15:24.560 --> 00:15:26.560]  所以當我們蒙恩以後
[00:15:26.560 --> 00:15:28.560]  仍然會被罪的攻擊
[00:15:28.560 --> 00:15:30.560]  來引誘
[00:15:30.560 --> 00:15:33.560]  慾望魔鬼的試探
[00:15:33.560 --> 00:15:35.560]  是不會停止的
[00:15:35.560 --> 00:15:37.560]  連耶穌都會受試探
[00:15:37.560 --> 00:15:39.560]  基督徒受試探
[00:15:39.560 --> 00:15:41.560]  是非常正常的
[00:15:41.560 --> 00:15:43.560]  但是耶穌能夠勝過這一切
[00:15:43.560 --> 00:15:45.560]  我們都很渴望
[00:15:45.560 --> 00:15:46.560]  我們都能夠勝過
[00:15:46.560 --> 00:15:48.560]  但是有些時候
[00:15:48.560 --> 00:15:50.560]  我們真的會被過犯
[00:15:50.560 --> 00:15:52.560]  來對祂所聖
[00:15:52.560 --> 00:15:57.560]  在希伯來書第四章第十五節這樣說
[00:15:57.560 --> 00:15:59.560]  因為我們的大祭司
[00:15:59.560 --> 00:16:02.560]  並非不能體恤我們的軟弱
[00:16:02.560 --> 00:16:04.560]  他在各方面也受過試探
[00:16:04.560 --> 00:16:06.560]  與我們一樣
[00:16:06.560 --> 00:16:08.560]  只是他沒有犯罪
[00:16:08.560 --> 00:16:11.560]  所以當我們面對這些試探的時候
[00:16:11.560 --> 00:16:15.560]  可能真的會有機會犯錯
[00:16:15.560 --> 00:16:17.560]  而信仰的群體
[00:16:17.560 --> 00:16:21.560]  就是去提醒這些犯錯的人
[00:16:21.560 --> 00:16:24.560]  在聖經裡面就用了我們屬靈的人
[00:16:24.560 --> 00:16:28.560]  我們這些是信著聖名去行事的人
[00:16:28.560 --> 00:16:32.560]  我們去看見有人偶然被過犯所聖
[00:16:32.560 --> 00:16:34.560]  他們不一定是刻意來犯罪
[00:16:34.560 --> 00:16:36.560]  只不過可能是一時的軟弱
[00:16:36.560 --> 00:16:37.560]  跌倒
[00:16:37.560 --> 00:16:40.560]  我們用溫柔的心體諒他們的處境
[00:16:40.560 --> 00:16:43.560]  讓他們去挽回
[00:16:43.560 --> 00:16:45.560]  基督徒犯錯
[00:16:45.560 --> 00:16:48.560]  會有三個可能性
[00:16:48.560 --> 00:16:52.560]  也都會有不同的反應
[00:16:52.560 --> 00:16:54.560]  第一個可能性就是
[00:16:54.560 --> 00:16:59.560]  他犯錯是因為受不住一些隱憂
[00:16:59.560 --> 00:17:01.560]  一時失腳
[00:17:01.560 --> 00:17:03.560]  當他這樣犯錯的時候
[00:17:03.560 --> 00:17:05.560]  可能他會受罰
[00:17:05.560 --> 00:17:08.560]  然後他會內疚和自責
[00:17:08.560 --> 00:17:10.560]  兄弟姐妹你們想想
[00:17:10.560 --> 00:17:11.560]  你有沒有犯錯之後
[00:17:11.560 --> 00:17:13.560]  你發現自己做錯了
[00:17:13.560 --> 00:17:16.560]  你有內疚和自責呢?
[00:17:16.560 --> 00:17:19.560]  這個比較多一些
[00:17:19.560 --> 00:17:23.560]  通常都是犯了一些比較重要
[00:17:23.560 --> 00:17:26.560]  特別的所謂罪行
[00:17:26.560 --> 00:17:29.560]  甚至乎要面對審訊
[00:17:29.560 --> 00:17:31.560]  在審訊的過程當中
[00:17:31.560 --> 00:17:33.560]  被判定有罪
[00:17:33.560 --> 00:17:35.560]  甚至乎要入獄
[00:17:35.560 --> 00:17:37.560]  在這些情況下
[00:17:37.560 --> 00:17:39.560]  有些基督徒
[00:17:39.560 --> 00:17:41.560]  他們會內疚和自責
[00:17:41.560 --> 00:17:43.560]  在過去一些的服事裡面
[00:17:43.560 --> 00:17:46.560]  我也接觸過這些弟兄姐妹
[00:17:46.560 --> 00:17:51.560]  通常都是和財務或者商業上有關
[00:17:51.560 --> 00:17:54.560]  因為生意資金周轉不靈
[00:17:54.560 --> 00:17:56.560]  要去偽造一些文書
[00:17:56.560 --> 00:17:58.560]  騙取一些貸款
[00:17:58.560 --> 00:18:00.560]  但結果被揭發
[00:18:00.560 --> 00:18:03.560]  所以當然犯了這個法就要入獄
[00:18:03.560 --> 00:18:05.560]  但當然他們又沒有去做一些
[00:18:05.560 --> 00:18:07.560]  所謂傷天害理的事
[00:18:07.560 --> 00:18:09.560]  雖然一定是不對的
[00:18:09.560 --> 00:18:11.560]  但結果他們要為自己所做的
[00:18:11.560 --> 00:18:13.560]  錯誤的決定、行為
[00:18:13.560 --> 00:18:16.560]  來承擔這個結果
[00:18:16.560 --> 00:18:18.560]  而在被監禁的時候
[00:18:18.560 --> 00:18:20.560]  當然他們會看見
[00:18:20.560 --> 00:18:22.560]  自己的錯誤在哪裡
[00:18:22.560 --> 00:18:24.560]  也要去決心改過
[00:18:24.560 --> 00:18:26.560]  這個是第一種的情況
[00:18:26.560 --> 00:18:28.560]  這個大家很容易明白的
[00:18:28.560 --> 00:18:30.560]  但有第二種的情況
[00:18:30.560 --> 00:18:32.560]  可能是我們經常出現的
