
[00:00:00.000 --> 00:00:04.260]  好,那《若拿書》一開始就講到
[00:05:22.920 --> 00:05:24.200]  那麼他們就做了一件事
[00:05:24.200 --> 00:05:24.760]  是什麼呢?
[00:05:24.760 --> 00:05:26.160]  他們抽籤
[00:05:26.160 --> 00:05:28.720]  他們希望找出哪一個人
[00:05:28.720 --> 00:05:30.120]  激怒了
[00:05:30.120 --> 00:05:32.000]  就是帶來這個風暴的神
[00:05:32.000 --> 00:05:34.120]  那麼他們最好的方法就是抽籤
[00:05:34.120 --> 00:05:34.960]  那麼抽出來的
[00:05:34.960 --> 00:05:36.400]  大家都知道是誰了
[00:05:36.400 --> 00:05:37.320]  若拿
[00:05:37.320 --> 00:05:40.320]  是啦!抽了若拿
[00:05:40.320 --> 00:05:42.960]  然後水手就問「哇!是你啊?」
[00:05:42.960 --> 00:05:45.040]  「是你是什麼人來的?」
[00:05:45.040 --> 00:05:46.680]  「怎麼會這樣啊?」
[00:05:46.680 --> 00:05:48.280]  那麼若拿又怎麼回答呢?
[00:05:48.280 --> 00:05:50.880]  我們一起讀一章九節
[00:05:50.880 --> 00:05:52.600]  「我是希伯來人」
[00:05:52.600 --> 00:05:55.960]  「我敬拜上主天上的上帝」
[00:05:55.960 --> 00:05:59.560]  「是祂創造了海洋和木地」
[00:05:59.560 --> 00:06:01.800]  哇!若拿很直接地回答
[00:06:01.800 --> 00:06:04.040]  「我是信神的我是希伯來人」
[00:06:04.040 --> 00:06:05.240]  「我去信了神」
[00:06:05.240 --> 00:06:06.280]  就是現在這麼大風暴
[00:06:06.280 --> 00:06:07.760]  祂其實創造海洋
[00:06:07.760 --> 00:06:09.400]  木地都是祂創造的
[00:06:09.400 --> 00:06:10.480]  那麼其實你覺不覺得
[00:06:10.480 --> 00:06:12.720]  若拿這樣回答是有點矛盾呢?
[00:06:12.720 --> 00:06:14.160]  這個答案
[00:06:14.160 --> 00:06:15.160]  為什麼呢?
[00:06:15.160 --> 00:06:17.760]  其實祂現在正正在船上
[00:06:17.760 --> 00:06:19.720]  就是想逃避
[00:06:19.720 --> 00:06:21.560]  逃離這個上主
[00:06:21.560 --> 00:06:22.280]  是不是啊?
[00:06:22.280 --> 00:06:24.680]  「啊!祂是不想跟進啊!」
[00:06:24.680 --> 00:06:25.560]  這件事
[00:06:25.560 --> 00:06:26.960]  但是人家問他的時候
[00:06:26.960 --> 00:06:27.840]  他有理直氣壯
[00:06:27.840 --> 00:06:30.600]  說自己是信神敬拜神的
[00:06:30.600 --> 00:06:32.520]  那麼這個就是若拿
[00:06:32.520 --> 00:06:35.080]  其實若拿可能都不知道自己
[00:06:35.080 --> 00:06:36.600]  其實是那麼表裡不一的
[00:06:36.600 --> 00:06:38.360]  其實他心裡真的是信神的
[00:06:38.360 --> 00:06:38.840]  是不是啊?
[00:06:38.840 --> 00:06:40.640]  但是這一刻他又逃避上主
[00:06:40.640 --> 00:06:41.400]  那麼我就想
[00:06:41.400 --> 00:06:42.880]  「啊!其實神說什麼呢?」
[00:06:42.880 --> 00:06:43.400]  然後我就說
[00:06:43.400 --> 00:06:44.320]  「啊!其實也是的啊!」
[00:06:44.320 --> 00:06:45.360]  我回想自己
[00:06:45.360 --> 00:06:46.440]  很多時候我們都說
[00:06:46.440 --> 00:06:48.480]  其實我們都說自己是信神的
[00:06:48.480 --> 00:06:49.120]  是不是啊?
[00:06:49.120 --> 00:06:50.880]  我們都會敬拜神啊
[00:06:50.880 --> 00:06:53.200]  剛才我們才敬拜完
[00:06:53.200 --> 00:06:54.280]  那麼
[00:06:54.280 --> 00:06:56.520]  但是有的時候我發覺
[00:06:56.520 --> 00:06:57.880]  當神有些事情
[00:06:57.880 --> 00:06:59.880]  就是我不是很喜歡的
[00:06:59.880 --> 00:07:02.480]  或者不是很相信我心意的事情
[00:07:02.480 --> 00:07:05.480]  或者我期望的事情不發生的時候
[00:07:05.480 --> 00:07:09.080]  其實我都會挺不開心的
[00:07:09.080 --> 00:07:09.560]  那時候
[00:07:09.560 --> 00:07:11.480]  或者神有時候會叫我
[00:07:11.480 --> 00:07:13.520]  去改變我一些習慣
[00:07:13.520 --> 00:07:14.400]  改變我一些事情
[00:07:14.400 --> 00:07:16.800]  其實我不想
[00:07:16.800 --> 00:07:18.920]  那麼其實我會逃避的
[00:07:18.920 --> 00:07:20.200]  其實我的心
[00:07:20.200 --> 00:07:21.240]  就是很
[00:07:21.240 --> 00:07:23.320]  「啊!又在敬拜求主」
[00:07:23.320 --> 00:07:24.360]  就是讓我更像你
[00:07:24.360 --> 00:07:25.760]  但是到了某些時候
[00:07:25.760 --> 00:07:27.480]  我就會逃避的
[00:07:27.480 --> 00:07:28.040]  是不是啊?
[00:07:28.040 --> 00:07:30.120]  其實我們人生都是充滿著
[00:07:30.120 --> 00:07:31.280]  這個矛盾的
[00:07:31.280 --> 00:07:32.920]  其實我們時時都有這個矛盾
[00:07:32.920 --> 00:07:34.840]  就好像若拿現在這樣的光景
[00:07:34.840 --> 00:07:35.800]  有時候我們不順服
[00:07:35.800 --> 00:07:36.680]  都有一個時候可能
[00:07:36.680 --> 00:07:38.080]  「哎呀!神!我都不再相信你了」
[00:07:38.080 --> 00:07:39.200]  「哎呀!我不再回教會了」
[00:07:39.200 --> 00:07:40.360]  「哎!算了吧」
[00:07:40.360 --> 00:07:41.040]  這樣子
[00:07:41.040 --> 00:07:41.800]  會的,是不是?
[00:07:41.800 --> 00:07:44.520]  我們有時候真的會去到這樣的光景
[00:07:44.520 --> 00:07:45.120]  那麼
[00:07:45.120 --> 00:07:46.400]  我們繼續的故事就是
[00:07:46.400 --> 00:07:49.160]  當這個水手就問
[00:07:49.160 --> 00:07:50.760]  「那麼,既然是你」
[00:07:50.760 --> 00:07:52.480]  「我們可以怎樣做呢?」
[00:07:52.480 --> 00:07:54.400]  那麼他就叫人做什麼?
[00:07:54.400 --> 00:07:56.000]  把他扔進海裡
[00:07:56.000 --> 00:07:57.320]  把他拋進海裡
[00:07:57.320 --> 00:08:00.320]  「嘩!那麼你有些良知的都會死的」
[00:08:00.320 --> 00:08:01.000]  是不是?
[00:08:01.000 --> 00:08:01.880]  那麼就
[00:08:01.880 --> 00:08:02.840]  不要這樣做
[00:08:02.840 --> 00:08:05.160]  大家盡量都是想撐一條船過來
[00:08:05.160 --> 00:08:06.800]  但是做不到
[00:08:06.800 --> 00:08:07.480]  結果呢
[00:08:07.480 --> 00:08:09.000]  就是
[00:08:09.000 --> 00:08:11.120]  順著若拿的說法
[00:08:11.120 --> 00:08:13.080]  將他拋進海裡
[00:08:13.080 --> 00:08:14.760]  那麼很奇妙
[00:08:14.760 --> 00:08:17.080]  就是當那些人一拋他進海裡
[00:08:17.080 --> 00:08:19.320]  風浪就停止了
[00:08:19.320 --> 00:08:20.640]  嘩!奇蹟
[00:08:20.640 --> 00:08:21.200]  是不是?
[00:08:21.200 --> 00:08:22.160]  神蹟
[00:08:22.160 --> 00:08:22.920]  那麼所以那些人
[00:08:22.920 --> 00:08:24.040]  船上的人
[00:08:24.040 --> 00:08:26.680]  就那一刻只看到一個這樣的神蹟
[00:08:26.680 --> 00:08:28.200]  就全部相信神
[00:08:28.200 --> 00:08:33.160]  立刻就向神祈禱、獻祭
[00:08:33.160 --> 00:08:34.440]  這是一個奇蹟
[00:08:34.440 --> 00:08:34.920]  好了
[00:08:34.920 --> 00:08:39.600]  那麼被拋進海裡的若拿又怎樣呢?
[00:08:39.600 --> 00:08:41.240]  大家都知道了
[00:08:41.240 --> 00:08:42.040]  就是
[00:08:42.040 --> 00:08:45.560]  他被一條大魚吞下肚子
[00:08:45.560 --> 00:08:46.480]  吞下肚子
[00:08:46.480 --> 00:08:47.800]  那麼我想問
[00:08:47.800 --> 00:08:49.680]  如果你這樣是你
[00:08:49.680 --> 00:08:51.560]  你被一條大魚吞下肚子
[00:08:51.560 --> 00:08:53.160]  你害怕嗎?
[00:08:53.160 --> 00:08:54.040]  當然害怕了
[00:08:54.040 --> 00:08:54.800]  又走不出來
[00:08:54.800 --> 00:08:55.640]  你害怕什麼?
[00:08:55.640 --> 00:08:58.000]  被他消化了
[00:08:58.000 --> 00:08:58.480]  是不是?
[00:08:58.480 --> 00:08:59.680]  那條魚會
[00:08:59.680 --> 00:09:01.600]  會沒命的
[00:09:01.600 --> 00:09:04.120]  那麼有什麼可以做呢?
[00:09:04.120 --> 00:09:05.040]  當然是祈禱
[00:09:05.040 --> 00:09:05.680]  還有什麼可以做呢?
[00:09:05.680 --> 00:09:06.360]  是不是?
[00:09:06.360 --> 00:09:07.560]  那麼若拿呢
[00:09:07.560 --> 00:09:08.840]  都是祈禱
[00:09:08.840 --> 00:09:11.320]  所以他在魚的肚子裡
[00:09:11.320 --> 00:09:12.160]  就祈禱了
[00:09:12.160 --> 00:09:12.920]  人的盡頭
[00:09:12.920 --> 00:09:13.760]  神的開始
[00:09:13.760 --> 00:09:14.920]  永遠都是這樣
[00:09:14.920 --> 00:09:15.880]  那麼就祈禱祈禱
[00:09:15.880 --> 00:09:17.040]  但是當你看回
[00:09:17.040 --> 00:09:19.600]  如果你看若拿書的二章一至九節
[00:09:19.600 --> 00:09:20.920]  今天因為時間關係
[00:09:20.920 --> 00:09:23.440]  我不可以跟大家讀完
[00:09:23.440 --> 00:09:25.160]  但是你回去自己看的時候
[00:09:25.160 --> 00:09:28.480]  如果你又很熟悉詩篇的話
[00:09:28.480 --> 00:09:29.520]  你會發覺
[00:09:29.520 --> 00:09:31.320]  祂的圖文
[00:09:31.320 --> 00:09:32.520]  向神的禱告
[00:09:32.520 --> 00:09:36.240]  句句都是引用詩篇
[00:09:36.240 --> 00:09:38.160]  告訴你是句句
[00:09:38.160 --> 00:09:40.880]  所以祂是很熟悉聖經的
[00:09:40.880 --> 00:09:44.480]  祂是很熟悉神話語的一個人
[00:09:44.480 --> 00:09:46.680]  那麼就
[00:09:46.680 --> 00:09:47.520]  令到我有一樣東西
[00:09:47.520 --> 00:09:48.360]  就是去想
[00:09:48.360 --> 00:09:49.240]  其實
[00:09:49.240 --> 00:09:50.520]  其實我又想
[00:09:50.520 --> 00:09:51.520]  反省一下自己
[00:09:51.520 --> 00:09:52.280]  其實
[00:09:52.280 --> 00:09:54.560]  我們經常都祈禱的時候
[00:09:54.560 --> 00:09:56.680]  祂都拋聖經出來的
[00:09:56.680 --> 00:09:59.320]  就是引經據典
[00:09:59.320 --> 00:10:01.520]  其實我聽過一些頂展會
[00:10:01.520 --> 00:10:05.640]  祂說我不敢在你們面前開口禱告
[00:10:05.640 --> 00:10:06.640]  我說為什麼呢
[00:10:06.640 --> 00:10:07.800]  你講
[00:10:07.800 --> 00:10:09.960]  就是神你講什麼都可以的
[00:10:09.960 --> 00:10:10.400]  那麼祂就說
[00:10:10.400 --> 00:10:11.040]  不是啊
[00:10:11.040 --> 00:10:14.200]  你們經常用很多聖經
[00:10:14.200 --> 00:10:16.400]  句句經常都拋聖經出來
[00:10:16.400 --> 00:10:18.960]  你們很熟悉
[00:10:18.960 --> 00:10:21.160]  但是我就不記得了
[00:10:21.160 --> 00:10:22.640]  我沒有你們那麼熟悉
[00:10:22.640 --> 00:10:24.120]  那麼不如藏起自己算了
[00:10:24.120 --> 00:10:24.860]  你們祈禱
[00:10:24.860 --> 00:10:25.480]  你們聰明一點
[00:10:25.480 --> 00:10:26.680]  你們祈禱
[00:10:26.680 --> 00:10:28.000]  你有沒有聽過這樣
[00:10:28.000 --> 00:10:29.040]  很多人這樣
[00:10:29.040 --> 00:10:29.760]  不回來
[00:10:29.760 --> 00:10:30.760]  不回來祈禱會
[00:10:30.760 --> 00:10:32.160]  在小組不開口
[00:10:32.160 --> 00:10:33.200]  那麼我就反省自己
[00:10:33.200 --> 00:10:33.560]  什麼
[00:10:33.560 --> 00:10:34.720]  真的這樣嗎
[00:10:34.720 --> 00:10:35.640]  那麼其實
[00:10:35.640 --> 00:10:37.880]  我這樣句句聖經代表什麼呢
[00:10:37.880 --> 00:10:39.760]  究竟這些聖經其實是不是
[00:10:39.760 --> 00:10:41.880]  就是代表著我真的這樣想呢
[00:10:41.880 --> 00:10:43.240]  我的自己
[00:10:43.240 --> 00:10:44.640]  我是不是真的這樣想呢
[00:10:44.640 --> 00:10:45.800]  其實很明顯
[00:10:45.800 --> 00:10:48.280]  在若娜這個情況之下
[00:10:48.280 --> 00:10:50.000]  其實她的心
[00:10:50.000 --> 00:10:52.440]  其實和神是離開很遠的
[00:10:52.440 --> 00:10:55.080]  但是她又拿了聖經出來祈禱
[00:10:55.080 --> 00:10:57.480]  祈禱到一個很漂亮的圖文
[00:10:57.480 --> 00:10:58.720]  大家可以回去自己讀讀
[00:10:58.720 --> 00:11:01.960]  那個祈禱真的很好
[00:11:01.960 --> 00:11:03.920]  那麼其實
[00:11:03.920 --> 00:11:05.320]  我們心想
[00:11:05.320 --> 00:11:06.160]  糟糕了
[00:11:06.160 --> 00:11:07.840]  人家有這樣說
[00:11:07.840 --> 00:11:10.440]  其實神都跟我們說
[00:11:10.440 --> 00:11:12.160]  其實我們有時候
[00:11:12.160 --> 00:11:12.720]  都是
[00:11:12.720 --> 00:11:13.800]  或者我們今天
[00:11:13.800 --> 00:11:16.840]  都是在一個這樣的光景裡面
[00:11:16.840 --> 00:11:19.000]  我們整個腦袋都是聖經
[00:11:19.000 --> 00:11:19.880]  我們讀很多的
[00:11:19.880 --> 00:11:20.920]  是不是
[00:11:20.920 --> 00:11:22.360]  但是這些可能
[00:11:22.360 --> 00:11:23.800]  只是一些知識
[00:11:23.800 --> 00:11:26.000]  不是真心在我裡面
[00:11:26.000 --> 00:11:28.880]  會去進行或者發生的
[00:11:28.880 --> 00:11:29.840]  那麼不過
[00:11:29.840 --> 00:11:32.560]  縱然若娜是這樣
[00:11:32.560 --> 00:11:34.960]  那麼神都是已經找到祈禱
[00:11:34.960 --> 00:11:36.320]  那麼怎樣呢
[00:11:36.320 --> 00:11:38.320]  就命令那條魚
[00:11:38.320 --> 00:11:40.760]  那條魚是祂安排的
[00:11:40.760 --> 00:11:41.960]  那麼祂就命令那條魚
[00:11:41.960 --> 00:11:44.400]  把若娜套在海灘上面
[00:11:44.400 --> 00:11:45.640]  套出來
[00:11:45.640 --> 00:11:46.240]  那麼
[00:11:46.240 --> 00:11:47.160]  若娜出來了
[00:11:47.160 --> 00:11:48.400]  哇!真是多謝主了
[00:11:48.400 --> 00:11:49.440]  出來了
[00:11:49.440 --> 00:11:50.800]  那就悔改了
[00:11:50.800 --> 00:11:52.040]  那麼她悔改的行動
[00:11:52.040 --> 00:11:55.120]  就是來進行上帝要她做的事
[00:11:55.120 --> 00:11:56.560]  就是去尼尼米
[00:11:56.560 --> 00:11:58.960]  來宣告這個信息
[00:11:58.960 --> 00:12:00.640]  那麼其實應該走三天的
[00:12:00.640 --> 00:12:01.880]  走了一天就算了
[00:12:01.880 --> 00:12:03.480]  然後在那裡就說了
[00:12:03.480 --> 00:12:04.960]  就是宣告信息
[00:12:04.960 --> 00:12:07.800]  那信息只有五個希伯來自的
[00:12:07.800 --> 00:12:08.880]  五個字
[00:12:08.880 --> 00:12:11.240]  哇!怎麼說五個字
[00:12:11.240 --> 00:12:12.120]  但是呢
[00:12:12.120 --> 00:12:14.240]  在中文譯出來的意思就是
[00:12:14.240 --> 00:12:16.040]  我們一起讀
[00:12:16.040 --> 00:12:18.160]  再過四十天
[00:12:18.160 --> 00:12:20.280]  尼尼米就要滅亡了
[00:12:20.280 --> 00:12:21.320]  那麼她就跟尼尼米說
[00:12:21.320 --> 00:12:22.360]  是啊!再過四十天
[00:12:22.360 --> 00:12:24.400]  你就全部要滅亡了
[00:12:24.400 --> 00:12:26.960]  那麼這個是一個審判的信息
[00:12:26.960 --> 00:12:29.440]  那麼雖然只有五個字
[00:12:29.440 --> 00:12:31.760]  但是奇蹟又發生了
[00:12:31.760 --> 00:12:34.400]  就是那些尼尼米城裡面的人
[00:12:34.400 --> 00:12:36.080]  一聽到這個警告
[00:12:36.080 --> 00:12:37.640]  上至尼尼米王
[00:12:37.640 --> 00:12:39.680]  下至所有整個城的人
[00:12:39.680 --> 00:12:42.280]  甚至他命令那些生畜
[00:12:42.280 --> 00:12:46.720]  都要披麻禁食悔改
[00:12:46.720 --> 00:12:48.880]  然後是全城的
[00:12:48.880 --> 00:12:51.560]  包括所有的生畜人
[00:12:51.560 --> 00:12:52.840]  全部悔改
[00:12:52.840 --> 00:12:54.280]  是不是奇蹟啊
[00:12:54.280 --> 00:12:57.280]  哇!我真的在香港一天是這樣就好了
[00:12:57.280 --> 00:12:58.280]  我在心裡想
[00:12:58.280 --> 00:12:59.920]  那麼如果我們知道
[00:12:59.920 --> 00:13:02.520]  看到這個事我們很開心
[00:13:02.520 --> 00:13:04.920]  而神就是看到他們
[00:13:04.920 --> 00:13:06.920]  哇!全部人悔改
[00:13:06.920 --> 00:13:09.080]  他們願意離開這個惡道
[00:13:09.080 --> 00:13:10.960]  那麼就接納了他們的悔改
[00:13:10.960 --> 00:13:11.680]  其實我們都在想
[00:13:11.680 --> 00:13:12.840]  其實我們真的會悔改
[00:13:12.840 --> 00:13:13.360]  如果不是的話
[00:13:13.360 --> 00:13:14.240]  神會消滅我們
[00:13:14.240 --> 00:13:16.720]  可能我們悔改神就不會消滅我們
[00:13:16.720 --> 00:13:18.640]  那麼神真的改變了主意
[00:13:18.640 --> 00:13:20.240]  就不發裂路
[00:13:20.240 --> 00:13:22.480]  是來消滅他們
[00:13:22.480 --> 00:13:23.880]  那我們很開心
[00:13:23.880 --> 00:13:24.880]  看到人被拯救
[00:13:24.880 --> 00:13:25.960]  人就悔改
[00:13:25.960 --> 00:13:27.480]  但是
[00:13:27.480 --> 00:13:30.040]  約拿的反應是什麼呢
[00:13:30.040 --> 00:13:33.160]  我們一起來讀四章一至三節
[00:13:33.160 --> 00:13:34.480]  一二三
[00:13:34.480 --> 00:13:37.560]  約拿對上主這樣改變計劃
[00:13:37.560 --> 00:13:39.000]  大為不滿
[00:13:39.000 --> 00:13:40.520]  非常生氣
[00:13:40.520 --> 00:13:42.880]  就向上主抱怨說
[00:13:42.880 --> 00:13:43.840]  上主啊
[00:13:43.840 --> 00:13:45.880]  我離開家門以前
[00:13:45.880 --> 00:13:49.240]  不是就說過你會這樣做嗎
[00:13:49.240 --> 00:13:52.400]  所以我才逃到他私去的
[00:13:52.400 --> 00:13:56.040]  我知道你是慈悲憐憫的上帝
[00:13:56.040 --> 00:13:57.680]  不輕易發怒
[00:13:57.680 --> 00:13:59.400]  滿懷慈愛
[00:13:59.400 --> 00:14:01.600]  你不忍心消滅人
[00:14:01.600 --> 00:14:05.040]  上主那現在就殺了我吧
[00:14:05.040 --> 00:14:07.960]  如果我預言的不能實現
[00:14:07.960 --> 00:14:11.040]  那橫不如死了算了
[00:14:11.040 --> 00:14:13.440]  哇!約拿的反應竟然
[00:14:13.440 --> 00:14:16.520]  是向上主大發脾氣
[00:14:16.520 --> 00:14:19.160]  他說你有沒有搞錯
[00:14:19.160 --> 00:14:20.640]  其實
[00:14:20.640 --> 00:14:21.160]  說真的
