
[00:00:00.000 --> 00:00:04.100]  讀一段聖經在約瑟雅基第十四章
[00:08:42.860 --> 00:08:46.560]  你更是要確信你的神是信實的
[00:08:46.560 --> 00:08:48.400]  什麼是信實
[00:08:48.400 --> 00:08:53.520]  信實的意思就是神必不至於說謊
[00:08:53.520 --> 00:08:55.400]  神所應許的
[00:08:55.400 --> 00:08:56.800]  祂必定怎麼樣
[00:08:56.800 --> 00:08:59.020]  成就
[00:08:59.020 --> 00:09:00.400]  哥倫多後書第一章二十九
[00:09:00.400 --> 00:09:01.400]  我非常喜歡的經
[00:09:01.400 --> 00:09:02.800]  我命中來年來
[00:09:02.800 --> 00:09:05.260]  神的應許不論有多少
[00:09:05.260 --> 00:09:07.320]  在基督都是是的
[00:09:07.320 --> 00:09:10.060]  所以藉著祂也都是實在的
[00:09:10.060 --> 00:09:12.620]  叫神因我們得而榮耀
[00:09:12.620 --> 00:09:15.420]  這裡說神的應許無論有多少
[00:09:15.420 --> 00:09:18.500]  在基督裡都是真實的
[00:09:18.500 --> 00:09:19.800]  而且藉著耶穌基督
[00:09:19.800 --> 00:09:23.360]  也一定要成就在我們身上
[00:09:23.360 --> 00:09:26.700]  換句話說今天無論從人的角度來講
[00:09:26.700 --> 00:09:29.400]  我們覺得有多麼不可能
[00:09:29.400 --> 00:09:31.660]  只要是神所應許的
[00:09:31.660 --> 00:09:35.300]  神必定親自按照祂的時候
[00:09:35.300 --> 00:09:38.600]  祂的方法來成就
[00:09:38.600 --> 00:09:41.120]  無論人講了多麼不可能
[00:09:41.120 --> 00:09:45.300]  在神永遠沒有難成的事
[00:09:45.300 --> 00:09:46.920]  你還記得有一次主耶穌
[00:09:46.920 --> 00:09:50.520]  跟祂的門徒在伽利利的海邊上
[00:09:50.520 --> 00:09:53.100]  馬可福音第四章第三十五節
[00:09:53.100 --> 00:09:54.960]  這裡說當那天晚上
[00:09:54.960 --> 00:09:58.720]  耶穌對門徒說我們渡到那邊去吧
[00:09:58.720 --> 00:10:02.800]  耶穌的意思是說讓我們渡到伽利利海的那邊去吧
[00:10:02.800 --> 00:10:04.860]  在這裡 多爾你相信
[00:10:04.860 --> 00:10:08.320]  當耶穌說讓我們渡到那邊去的時候
[00:10:08.320 --> 00:10:11.660]  祂的意思就是我們會渡到那邊去
[00:10:11.660 --> 00:10:14.660]  而不會在半路被水淹死的
[00:10:14.660 --> 00:10:16.600]  你相信嗎
[00:10:16.600 --> 00:10:19.800]  當主耶穌說讓我們渡到那邊去的時候
[00:10:19.800 --> 00:10:25.220]  祂的意思就是我們會渡到那邊去的
[00:10:25.220 --> 00:10:26.900]  但不可否認
[00:10:26.900 --> 00:10:29.060]  從主說這句話
[00:10:29.060 --> 00:10:32.260]  到門徒們真的到達海的那邊的時候
[00:10:32.260 --> 00:10:36.900]  中間卻是有一場風暴
[00:10:36.900 --> 00:10:38.760]  三十七節怎麼說呢
[00:10:38.760 --> 00:10:41.460]  忽然起了暴風
[00:10:41.460 --> 00:10:43.360]  波浪打入船內
[00:10:43.360 --> 00:10:46.060]  甚至船要滿了水
[00:10:46.060 --> 00:10:48.020]  這裡說忽然
[00:10:48.020 --> 00:10:52.520]  可見這場風暴不是人所預期的
[00:10:52.520 --> 00:10:56.120]  其實這些門徒這麼多年都在伽利利海
[00:10:56.120 --> 00:10:58.020]  他們很熟悉這個海
[00:10:58.020 --> 00:10:59.160]  他們是漁夫
[00:10:59.160 --> 00:11:02.760]  這麼多年對這個家裡瞭如指掌
[00:11:02.760 --> 00:11:05.120]  但這場風暴卻不是他們所預料的
[00:11:05.120 --> 00:11:09.700]  而且這場風暴也是不像平常的風暴
[00:11:09.700 --> 00:11:12.900]  這裡說是暴風
[00:11:12.900 --> 00:11:15.220]  這個風浪不但是打入船內
[00:11:15.220 --> 00:11:17.860]  而且船都要滿了水
[00:11:17.860 --> 00:11:21.560]  這場暴風不但是出乎人的意料
[00:11:21.560 --> 00:11:23.960]  而且叫人不知所措
[00:11:23.960 --> 00:11:27.220]  連這些這麼有經驗的漁夫
[00:11:27.220 --> 00:11:30.200]  都不能不大喊救命
[00:11:30.200 --> 00:11:31.720]  所以三十八節怎麼說呢
[00:11:31.720 --> 00:11:34.600]  耶穌在船尾上枕著枕頭睡覺
[00:11:34.600 --> 00:11:36.120]  門徒叫醒了祂說
[00:11:36.120 --> 00:11:37.900]  夫子啊 我們喪命了
[00:11:37.900 --> 00:11:39.760]  你不顧嗎
[00:11:39.760 --> 00:11:42.020]  哇 雖然以前喜歡唱
[00:11:42.020 --> 00:11:46.420]  有豬在我船上我就不怕風浪
[00:11:46.420 --> 00:11:47.420]  現在風浪來了
[00:11:47.420 --> 00:11:49.260]  主還是在船上
[00:11:49.260 --> 00:11:50.660]  他們還是不知道如何走
[00:11:50.660 --> 00:11:52.620]  心中充滿恐懼
[00:11:52.620 --> 00:11:54.100]  他們以為主不管他們了
[00:11:54.100 --> 00:11:56.500]  主不關心他們了
[00:11:56.500 --> 00:11:57.920]  那很奇怪這場風暴中
[00:11:57.920 --> 00:12:00.420]  請問主醫師在幹嘛
[00:12:00.420 --> 00:12:02.320]  在睡覺
[00:12:02.320 --> 00:12:04.600]  而且睡得很熟一定是
[00:12:04.600 --> 00:12:06.220]  還有門徒搖醒他
[00:12:06.220 --> 00:12:08.420]  你看睡得多熟啊
[00:12:08.420 --> 00:12:10.320]  你看何等的對比啊
[00:12:10.320 --> 00:12:13.260]  一邊是驚慌失措大喊救命
[00:12:13.260 --> 00:12:17.900]  一邊是 哇 睡得非常安穩啊
[00:12:17.900 --> 00:12:19.500]  所以有人說啊
[00:12:19.500 --> 00:12:21.900]  在患難的時候
[00:12:21.900 --> 00:12:25.100]  最讓人受不了的一件事
[00:12:25.100 --> 00:12:28.360]  就是神毫無動靜
[00:12:28.360 --> 00:12:31.760]  好像什麼都沒有做一樣
[00:12:31.760 --> 00:12:33.760]  你有這樣的經驗嗎
[00:12:33.760 --> 00:12:35.400]  在患難當中
[00:12:35.400 --> 00:12:38.300]  你覺得神那孩子什麼都不做啊
[00:12:38.300 --> 00:12:40.220]  毫無動靜啊
[00:12:40.220 --> 00:12:43.100]  你沒看我在大喊救命嗎
[00:12:43.100 --> 00:12:46.220]  你怎麼還能睡覺啊
[00:12:46.220 --> 00:12:49.660]  但事實上難道神真的什麼都沒有做嗎
[00:12:49.660 --> 00:12:53.260]  其實祂正在與他們同在啊
[00:12:53.260 --> 00:12:56.320]  祂從來沒有撇下他們
[00:12:56.320 --> 00:13:01.960]  跟你旁坐的神正在與你同在
[00:13:01.960 --> 00:13:06.100]  所以難怪主後來把風浪平靜之後
[00:13:06.100 --> 00:13:07.360]  主醫師對他們說
[00:13:07.360 --> 00:13:09.060]  你們為什麼膽怯
[00:13:09.060 --> 00:13:11.400]  你們還沒有信心嗎
[00:13:11.400 --> 00:13:12.560]  不是已經說過
[00:13:12.560 --> 00:13:14.700]  我們要渡到海那邊去嗎
[00:13:14.700 --> 00:13:16.800]  當主說我們要渡到那邊去的時候
[00:13:16.800 --> 00:13:18.300]  主的意思就是
[00:13:18.300 --> 00:13:20.220]  我們會渡到那邊去的
[00:13:20.220 --> 00:13:22.720]  無論中間有多少的暴風
[00:13:22.720 --> 00:13:24.760]  我們是會渡到那邊去的
[00:13:24.760 --> 00:13:26.060]  主所應許的
[00:13:26.060 --> 00:13:29.060]  祂必成就
[00:13:29.060 --> 00:13:29.460]  第二點
[00:13:29.460 --> 00:13:32.060]  今天無論你面對在生命當中
[00:13:32.060 --> 00:13:35.000]  遇到多大的艱難的環境
[00:13:35.000 --> 00:13:35.460]  我告訴你
[00:13:35.460 --> 00:13:37.420]  我們的神也許不會按照
[00:13:37.420 --> 00:13:40.160]  你所期望的方式來工作
[00:13:40.160 --> 00:13:41.420]  但我可以告訴你
[00:13:41.420 --> 00:13:44.120]  我們的神必定按照祂的方法
[00:13:44.120 --> 00:13:45.460]  按照祂的時候
[00:13:45.460 --> 00:13:48.520]  來成就祂的工作
[00:13:48.520 --> 00:13:50.000]  哈利路亞
[00:13:50.000 --> 00:13:51.800]  而且祂必定成就一切
[00:13:51.800 --> 00:13:54.000]  超乎你所求所想
[00:13:54.000 --> 00:13:55.260]  你們
[00:13:55.260 --> 00:13:56.460]  所以你一定要確信
[00:13:56.460 --> 00:13:58.800]  你一生的道路
[00:13:58.800 --> 00:14:01.560]  真的在祂手中
[00:14:01.560 --> 00:14:02.420]  第二
[00:14:02.420 --> 00:14:05.220]  你要勇敢地去面對你生命中的困境
[00:14:05.220 --> 00:14:05.700]  跟你媽說
[00:14:05.700 --> 00:14:10.460]  勇敢地面對生命中的困境
[00:14:10.460 --> 00:14:12.560]  當迦勒在面對前面困境的時候
[00:14:12.560 --> 00:14:14.360]  他並沒有逃避
[00:14:14.360 --> 00:14:16.060]  他也沒有退縮
[00:14:16.060 --> 00:14:19.020]  他是勇敢地去面對
[00:14:19.020 --> 00:14:22.760]  所以他說將這三地給我
[00:14:22.760 --> 00:14:23.560]  其實你要知道
[00:14:23.560 --> 00:14:26.900]  在當時他所面對的這些敵人
[00:14:26.900 --> 00:14:29.060]  就是四十年前
[00:14:29.060 --> 00:14:30.400]  以色列人所面對
[00:14:30.400 --> 00:14:34.200]  所懼怕那個巨人亞納族
[00:14:34.200 --> 00:14:35.560]  而在這個時候的迦納
[00:14:35.560 --> 00:14:37.960]  其實已經不再年輕了
[00:14:37.960 --> 00:14:39.760]  他已經八十五歲了
[00:14:39.760 --> 00:14:41.360]  換句話說
[00:14:41.360 --> 00:14:44.660]  巨人仍然是在眼前
[00:14:44.660 --> 00:14:48.260]  可是自己體力大不容同前
[00:14:48.260 --> 00:14:50.260]  換了我們恐怕你要打仗
[00:14:50.260 --> 00:14:52.060]  選個比較容易的仗打一下吧
[00:14:52.060 --> 00:14:53.300]  不是嗎
[00:14:53.300 --> 00:14:54.320]  但是我們看見
[00:14:54.320 --> 00:14:56.800]  迦勒他卻有勇敢的心
[00:14:56.800 --> 00:14:58.500]  不看這個環境
[00:14:58.500 --> 00:15:02.060]  勇敢地面對他的敵人
[00:15:02.060 --> 00:15:05.160]  不但他面對環境上的艱難
[00:15:05.160 --> 00:15:06.460]  其實
[00:15:06.460 --> 00:15:10.620]  迦勒也面對很多心靈上的困境
[00:15:10.620 --> 00:15:13.100]  因為在過去四十五年間
[00:15:13.100 --> 00:15:18.100]  他承受多少被以色列人拒絕的傷害
[00:15:18.100 --> 00:15:21.560]  當年摩西派了十二個探子
[00:15:21.560 --> 00:15:23.720]  到迦南地區窺探納帝
[00:15:23.720 --> 00:15:26.360]  迦勒是其中之一還記得嗎
[00:15:26.360 --> 00:15:28.600]  後來這十二個探子回來
[00:15:28.600 --> 00:15:31.520]  十個探子說那個地方有巨人
[00:15:31.520 --> 00:15:34.300]  我們沒辦法打贏我們不要去了
[00:15:34.300 --> 00:15:37.360]  只有兩個人約瑟爾跟迦勒
[00:15:37.360 --> 00:15:38.860]  他們說這是神應許之地
[00:15:38.860 --> 00:15:41.520]  我們必然能夠得地為業
[00:15:41.520 --> 00:15:43.800]  結果以色列有沒有聽從他們兩個人
[00:15:43.800 --> 00:15:44.920]  沒有
[00:15:44.920 --> 00:15:46.860]  以色列聽從那十個人
[00:15:46.860 --> 00:15:50.900]  拒絕了約瑟爾跟迦勒的話
[00:15:50.900 --> 00:15:53.120]  哇 換了你我恐怕覺得是
[00:15:53.120 --> 00:15:55.760]  這是挺受傷害的不是嗎
[00:15:55.760 --> 00:15:59.300]  算了 不要再跟人在一起了
[00:15:59.300 --> 00:16:01.220]  這四十五年間他也看見
[00:16:01.220 --> 00:16:04.700]  以色列人的失敗跟軟弱了
[00:16:04.700 --> 00:16:06.600]  看見跟他同輩的人
[00:16:06.600 --> 00:16:09.160]  那同一個世代的人聖經說
[00:16:09.160 --> 00:16:11.460]  通通死在曠野
[00:16:11.460 --> 00:16:12.720]  換了我們
[00:16:12.720 --> 00:16:16.300]  看見我們這些同輩人一個個死去
[00:16:16.300 --> 00:16:18.320]  也是挺悲哀的不是嗎
[00:16:18.320 --> 00:16:20.820]  神啊 你在哪裡啊
[00:16:20.820 --> 00:16:24.120]  你為了容許這件事情發生啊
[00:16:24.120 --> 00:16:26.660]  當他看見神的僕人摩西
[00:16:26.660 --> 00:16:28.720]  因著沒有順從神的吩咐
[00:16:28.720 --> 00:16:30.400]  結果死在尼泊山
[00:16:30.400 --> 00:16:33.000]  不得已進入迦南美地
[00:16:33.000 --> 00:16:34.300]  哇
[00:16:34.300 --> 00:16:38.420]  神對他的僕人的管教真的很嚴厲
[00:16:38.420 --> 00:16:41.320]  我真的還要繼續跟隨嗎
[00:16:41.320 --> 00:16:44.000]  大家看到約瑟爾他的好朋友
[00:16:44.000 --> 00:16:45.820]  年紀老邁了
[00:16:45.820 --> 00:16:47.960]  還有許多未得之地
[00:16:47.960 --> 00:16:49.420]  哇
[00:16:49.420 --> 00:16:51.820]  許多人看到這種種的事情
[00:16:51.820 --> 00:16:55.160]  我告訴你早就灰心喪膽
[00:16:55.160 --> 00:16:57.620]  不要繼續走下去了
[00:16:57.620 --> 00:17:00.660]  但弟兄姊妹我就看見這些事情
[00:17:00.660 --> 00:17:02.720]  種種的事情
[00:17:02.720 --> 00:17:06.320]  沒有一件事情叫迦南灰心的
[00:17:06.320 --> 00:17:08.960]  沒有一件事情叫迦南喪膽的
[00:17:08.960 --> 00:17:10.800]  他說如今我八十五歲
[00:17:10.800 --> 00:17:11.960]  我還是強壯
[00:17:11.960 --> 00:17:13.720]  我的力量那時如何
[00:17:13.720 --> 00:17:15.300]  現在也是如何
[00:17:15.300 --> 00:17:16.060]  換句話說
[00:17:16.060 --> 00:17:20.920]  他一點沒有忘記他年輕時代的心智
[00:17:20.920 --> 00:17:23.060]  哈利路亞
[00:17:23.060 --> 00:17:25.260]  弟兄姊妹今天你坐在這裡
[00:17:25.260 --> 00:17:28.200]  也許你會說我們不再年輕
[00:17:28.200 --> 00:17:29.100]  但我請問你
[00:17:29.100 --> 00:17:32.500]  你年輕的心智在哪裡啊
[00:17:32.500 --> 00:17:34.960]  難道一點生活的重擔跟壓力
[00:17:34.960 --> 00:17:38.360]  就叫你失去信心嗎
[00:17:38.360 --> 00:17:41.820]  難道當你看見別人的軟弱跟跌倒
[00:17:41.820 --> 00:17:45.260]  就叫你心灰意冷嗎
[00:17:45.260 --> 00:17:47.300]  難道只要一點點的傷害
[00:17:47.300 --> 00:17:50.060]  就叫你跌倒嗎
[00:17:50.060 --> 00:17:52.900]  難道遭遇一點點的苦難困境
[00:17:52.900 --> 00:17:54.660]  就足以叫你上膽嗎
[00:17:54.660 --> 00:17:59.860]  你年輕的心智在哪裡啊
