
[00:00:00.000 --> 00:00:03.400]  弟兄姊妹平安 聖誕快樂
[00:04:17.400 --> 00:04:21.400]  因為知道你們在世上的眾弟兄
[00:04:21.400 --> 00:04:24.400]  也是經歷這樣的苦難
[00:04:24.400 --> 00:04:26.400]  那次諸般恩典
[00:04:26.400 --> 00:04:29.400]  上帝曾在基督裡照你們
[00:04:29.400 --> 00:04:31.400]  得向他永遠的榮耀
[00:04:31.400 --> 00:04:34.400]  等你們暫受苦難之後
[00:04:34.400 --> 00:04:36.400]  必要親自成全你們
[00:04:36.400 --> 00:04:37.400]  堅固你們
[00:04:37.400 --> 00:04:40.400]  賜力量給你們
[00:04:40.400 --> 00:04:42.400]  願權能歸給他
[00:04:42.400 --> 00:04:44.400]  直到永遠
[00:04:44.400 --> 00:04:47.400]  這個powerpoint就有點問題
[00:04:47.400 --> 00:04:49.400]  我這個控制不了
[00:04:49.400 --> 00:04:51.400]  要麻煩你們幫我控制
[00:04:51.400 --> 00:04:52.400]  我先按一下
[00:04:52.400 --> 00:04:55.400]  讀這段經文的時候
[00:04:55.400 --> 00:04:56.400]  我一直看的時候
[00:04:56.400 --> 00:04:57.400]  這麼有趣
[00:04:57.400 --> 00:04:59.400]  雖然好像上面
[00:04:59.400 --> 00:05:03.400]  三章到十四章都是講苦難的情況
[00:05:03.400 --> 00:05:08.400]  但第五章的內容又不是講苦難
[00:05:08.400 --> 00:05:11.400]  但看到彼得很刻意
[00:05:11.400 --> 00:05:13.400]  在頭尾第一節和第十節
[00:05:13.400 --> 00:05:15.400]  中間又夾雜了
[00:05:15.400 --> 00:05:17.400]  他不斷提到一件事
[00:05:17.400 --> 00:05:20.400]  當信徒最後對我們
[00:05:20.400 --> 00:05:21.400]  對長老也好
[00:05:21.400 --> 00:05:23.400]  對年輕的信徒也好
[00:05:23.400 --> 00:05:25.400]  對所有人也好
[00:05:25.400 --> 00:05:26.400]  那個血面當中
[00:05:26.400 --> 00:05:28.400]  好像有給我們很多的
[00:05:28.400 --> 00:05:29.400]  要去毀身
[00:05:29.400 --> 00:05:30.400]  要去服侍
[00:05:30.400 --> 00:05:33.400]  給很多祝福提醒我們
[00:05:33.400 --> 00:05:36.400]  但同時也會將苦難和榮耀
[00:05:36.400 --> 00:05:38.400]  好像連在一起
[00:05:38.400 --> 00:05:40.400]  似乎離不開
[00:05:40.400 --> 00:05:41.400]  為什麼呢
[00:05:41.400 --> 00:05:44.400]  我覺得有時候我們要去聽這些訓練
[00:05:44.400 --> 00:05:46.400]  其實都聽得多
[00:05:46.400 --> 00:05:48.400]  聽到耳濟發沉
[00:05:48.400 --> 00:05:49.400]  但彼得很想告訴你
[00:05:49.400 --> 00:05:50.400]  其實原來不是
[00:05:50.400 --> 00:05:53.400]  雖然眼前我們看到很多犧牲
[00:05:53.400 --> 00:05:54.400]  很多勞苦
[00:05:54.400 --> 00:05:55.400]  很多勞碌
[00:05:55.400 --> 00:05:57.400]  但他想告訴你
[00:05:57.400 --> 00:05:59.400]  由第十節到第十節
[00:05:59.400 --> 00:06:01.400]  是不斷去鼓勵
[00:06:01.400 --> 00:06:02.400]  不是的
[00:06:02.400 --> 00:06:04.400]  這個賞賜是有的
[00:06:04.400 --> 00:06:06.400]  不過不是我們暫時看到
[00:06:06.400 --> 00:06:08.400]  在主載回來的時候
[00:06:08.400 --> 00:06:10.400]  在他再次顯現的時候
[00:06:10.400 --> 00:06:14.400]  我們都能夠同享這份永遠的榮耀
[00:06:14.400 --> 00:06:16.400]  就是讓我們能夠先看到這幅
[00:06:16.400 --> 00:06:19.400]  有盼望的圖畫的時候
[00:06:19.400 --> 00:06:21.400]  讓我們有動力繼續去面對
[00:06:21.400 --> 00:06:23.400]  所以我就將他的主題
[00:06:23.400 --> 00:06:27.400]  看到一個毀身與榮耀的賞賜
[00:06:27.400 --> 00:06:29.400]  去成為我們鼓勵
[00:06:29.400 --> 00:06:31.400]  今天我們去做的這四件事
[00:06:31.400 --> 00:06:32.400]  給我們作一個提醒
[00:06:32.400 --> 00:06:34.400]  但亦給我們一個鼓勵
[00:06:34.400 --> 00:06:37.400]  就是我們必然得到神給我們的賞賜
[00:06:37.400 --> 00:06:39.400]  第一方面他提到
[00:06:39.400 --> 00:06:41.400]  我按了
[00:06:41.400 --> 00:06:43.400]  不過這裡沒有反應
[00:06:43.400 --> 00:06:44.400]  第一方面提到
[00:06:44.400 --> 00:06:47.400]  我們有一個甘心付出
[00:06:47.400 --> 00:06:50.400]  對長老提出了兩方面
[00:06:50.400 --> 00:06:51.400]  一個甘心付出
[00:06:51.400 --> 00:06:54.400]  一個是活出榜樣
[00:06:54.400 --> 00:06:55.400]  在開始的時候
[00:06:55.400 --> 00:06:57.400]  他說作為長老
[00:06:57.400 --> 00:06:59.400]  作為基督受苦的見證
[00:06:59.400 --> 00:07:02.400]  同享後來所顯現之榮耀
[00:07:02.400 --> 00:07:03.400]  他介紹自己
[00:07:03.400 --> 00:07:04.400]  這次又不同於第一章
[00:07:04.400 --> 00:07:07.400]  第一章他介紹自己是一個使徒
[00:07:07.400 --> 00:07:09.400]  但今天他又是第五章
[00:07:09.400 --> 00:07:11.400]  他回來了
[00:07:11.400 --> 00:07:12.400]  和這班領袖
[00:07:12.400 --> 00:07:14.400]  他說其實我也是長老
[00:07:14.400 --> 00:07:16.400]  長老是什麼意思呢
[00:07:16.400 --> 00:07:18.400]  我們初期教會其實是
[00:07:18.400 --> 00:07:19.400]  除了使徒之外
[00:07:19.400 --> 00:07:22.400]  長老是第二最大的職
[00:07:22.400 --> 00:07:24.400]  又不是在教會當中的服事
[00:07:24.400 --> 00:07:28.400]  長老是由使徒去安立
[00:07:28.400 --> 00:07:30.400]  亦都是在會眾當中
[00:07:30.400 --> 00:07:31.400]  他們自己揀選出來
[00:07:31.400 --> 00:07:33.400]  是一些比較在靈明上
[00:07:33.400 --> 00:07:35.400]  在屬靈上是長進的
[00:07:35.400 --> 00:07:37.400]  是可以作為帶領教會
[00:07:37.400 --> 00:07:38.400]  做管理
[00:07:38.400 --> 00:07:39.400]  在靈性上
[00:07:39.400 --> 00:07:41.400]  在牧羊上都是做領袖
[00:07:41.400 --> 00:07:44.400]  但就有別於使徒
[00:07:44.400 --> 00:07:46.400]  使徒是神所揀選的
[00:07:46.400 --> 00:07:48.400]  是神直接所揀選的
[00:07:48.400 --> 00:07:52.400]  而彼得亦是十二使徒當中的為首
[00:07:52.400 --> 00:07:54.400]  但他去自卑自己
[00:07:54.400 --> 00:07:55.400]  去稱呼自己
[00:07:55.400 --> 00:07:57.400]  他也是長老之一
[00:07:57.400 --> 00:07:58.400]  有三個提示
[00:07:58.400 --> 00:07:59.400]  一個就是
[00:07:59.400 --> 00:08:03.400]  他們都是為基督的名去受苦的
[00:08:03.400 --> 00:08:05.400]  他亦都是能夠將來和他們一樣
[00:08:05.400 --> 00:08:06.400]  和使徒保羅
[00:08:06.400 --> 00:08:07.400]  或者其他的信徒
[00:08:07.400 --> 00:08:08.400]  彼得也好
[00:08:08.400 --> 00:08:12.400]  他們都是可以將來和主同享這份榮耀
[00:08:12.400 --> 00:08:14.400]  他是要想從這三方面
[00:08:14.400 --> 00:08:16.400]  大家都站在一陣線
[00:08:16.400 --> 00:08:18.400]  站在同一個角度
[00:08:18.400 --> 00:08:20.400]  我都是和你們一樣
[00:08:20.400 --> 00:08:23.400]  在基督裏面所擺上所付出
[00:08:23.400 --> 00:08:27.400]  所表達的不是一個上級向下級去表達
[00:08:27.400 --> 00:08:28.400]  去提醒
[00:08:28.400 --> 00:08:29.400]  而是同等的
[00:08:29.400 --> 00:08:31.400]  以作為一個長老
[00:08:31.400 --> 00:08:33.400]  一個教會的牧者
[00:08:33.400 --> 00:08:36.400]  去講出這番說話去勸勉他們
[00:08:36.400 --> 00:08:39.400]  這種心腸是非常好
[00:08:39.400 --> 00:08:41.400]  所以這個勸勉當中
[00:08:41.400 --> 00:08:43.400]  他第一方面提到一樣東西
[00:08:43.400 --> 00:08:45.400]  就是作教會長老
[00:08:45.400 --> 00:08:47.400]  作執事
[00:08:47.400 --> 00:08:51.400]  其實我相信這個不單只是作教務
[00:08:51.400 --> 00:08:53.400]  不是作執事
[00:08:53.400 --> 00:08:55.400]  亦都不是只是這個
[00:08:55.400 --> 00:08:58.400]  我想在當中我們很多人都有份
[00:08:58.400 --> 00:09:01.400]  因為初期教會的結構比較簡單
[00:09:01.400 --> 00:09:04.400]  不像我們現代教會
[00:09:04.400 --> 00:09:07.400]  我們主恩家有很多不同的
[00:09:07.400 --> 00:09:11.400]  牧羊上都有不同的層面
[00:09:11.400 --> 00:09:13.400]  除了童工之外
[00:09:13.400 --> 00:09:14.400]  下面有什麼
[00:09:14.400 --> 00:09:16.400]  有三位執事
[00:09:16.400 --> 00:09:20.400]  徐恩又會做執事
[00:09:20.400 --> 00:09:21.400]  有四位
[00:09:21.400 --> 00:09:23.400]  但以下其實我們還有什麼
[00:09:23.400 --> 00:09:25.400]  還有部長
[00:09:25.400 --> 00:09:26.400]  有副部
[00:09:26.400 --> 00:09:28.400]  還有部員
[00:09:28.400 --> 00:09:31.400]  還有主日學導師
[00:09:31.400 --> 00:09:33.400]  有兒童部的導師
[00:09:33.400 --> 00:09:37.400]  其實我們很多人都在參與這個牧羊
[00:09:37.400 --> 00:09:43.400]  所以今天我的訊息不是只是向執事童工說
[00:09:43.400 --> 00:09:45.400]  其實在座很多人都有份去參與
[00:09:45.400 --> 00:09:49.400]  因為我們都在參與一個侍奉當中
[00:09:49.400 --> 00:09:51.400]  他們勸他們
[00:09:51.400 --> 00:09:52.400]  他們作長老
[00:09:52.400 --> 00:09:53.400]  即是作領袖
[00:09:53.400 --> 00:09:54.400]  包括我們當中很多人
[00:09:54.400 --> 00:09:57.400]  他們說你們是要牧羊在你們中間
[00:09:57.400 --> 00:09:58.400]  神的群羊
[00:09:58.400 --> 00:09:59.400]  說的是神的群羊
[00:09:59.400 --> 00:10:04.400]  按神的旨意去照管他們
[00:10:04.400 --> 00:10:10.400]  當中為何要提出用牧羊來做一個比喻
[00:10:10.400 --> 00:10:11.400]  很多時候都是
[00:10:11.400 --> 00:10:13.400]  大禮23篇
[00:10:13.400 --> 00:10:16.400]  用福音十章說到
[00:10:16.400 --> 00:10:17.400]  耶穌是好牧人
[00:10:17.400 --> 00:10:18.400]  很多時候
[00:10:18.400 --> 00:10:20.400]  無論是舊藥還是新藥
[00:10:20.400 --> 00:10:23.400]  牧羊人和羊的關係都很密切
[00:10:23.400 --> 00:10:26.400]  或者他們以前是以農為國
[00:10:26.400 --> 00:10:28.400]  以畜牧業
[00:10:28.400 --> 00:10:29.400]  所以他們很明白
[00:10:29.400 --> 00:10:30.400]  一聽就明白
[00:10:30.400 --> 00:10:33.400]  牧羊人和羊的感情
[00:10:33.400 --> 00:10:34.400]  是很親密
[00:10:34.400 --> 00:10:36.400]  一說就明白
[00:10:36.400 --> 00:10:38.400]  用一個表達
[00:10:38.400 --> 00:10:40.400]  牧羊他們中間的群羊
[00:10:40.400 --> 00:10:41.400]  神的群羊
[00:10:41.400 --> 00:10:43.400]  牧羊是甚麼呢
[00:10:43.400 --> 00:10:46.400]  其實是一種餵養
[00:10:46.400 --> 00:10:48.400]  給牠食物
[00:10:48.400 --> 00:10:51.400]  剛才詩敏也說了見證
[00:10:51.400 --> 00:10:53.400]  這個媽媽雖然
[00:10:53.400 --> 00:10:56.400]  嬰兒身體有很多缺陷
[00:10:56.400 --> 00:10:57.400]  吃不到奶
[00:10:57.400 --> 00:10:59.400]  但媽媽儘管用甚麼方法
[00:10:59.400 --> 00:11:00.400]  都一定要吸收到
[00:11:00.400 --> 00:11:02.400]  就算吃到10毫升
[00:11:02.400 --> 00:11:04.400]  之後沒有了9毫升
[00:11:04.400 --> 00:11:05.400]  但那1毫升對她來說
[00:11:05.400 --> 00:11:07.400]  都是很重要
[00:11:07.400 --> 00:11:10.400]  我們在教會牧羊
[00:11:10.400 --> 00:11:13.400]  幫助小朋友成長
[00:11:13.400 --> 00:11:14.400]  餵養牠們
[00:11:14.400 --> 00:11:15.400]  主日學也好
[00:11:15.400 --> 00:11:17.400]  兒童崇拜也好
[00:11:17.400 --> 00:11:18.400]  其實很多很多
[00:11:18.400 --> 00:11:19.400]  我們都想在屬靈上
[00:11:19.400 --> 00:11:21.400]  去供應牠們
[00:11:21.400 --> 00:11:22.400]  另一方面
[00:11:22.400 --> 00:11:23.400]  她說到管照
[00:11:23.400 --> 00:11:26.400]  其實是一個照顧
[00:11:26.400 --> 00:11:28.400]  保護
[00:11:28.400 --> 00:11:30.400]  甚麼是照顧保護
[00:11:30.400 --> 00:11:31.400]  當牠軟弱
[00:11:31.400 --> 00:11:33.400]  遇到危險
[00:11:33.400 --> 00:11:34.400]  需要我們幫助牠
[00:11:34.400 --> 00:11:35.400]  保護牠
[00:11:35.400 --> 00:11:37.400]  又或者牠心靈受傷
[00:11:37.400 --> 00:11:39.400]  需要醫治
[00:11:39.400 --> 00:11:41.400]  肉體受傷
[00:11:41.400 --> 00:11:43.400]  當然可以包紮
[00:11:43.400 --> 00:11:44.400]  但很多時候
[00:11:44.400 --> 00:11:46.400]  我們所牧養的群羊
[00:11:46.400 --> 00:11:47.400]  牠們都有心靈軟弱
[00:11:47.400 --> 00:11:49.400]  都有被受傷
[00:11:49.400 --> 00:11:53.400]  我們都很歡迎弟兄姊妹
[00:11:53.400 --> 00:11:54.400]  有需要的時候
[00:11:54.400 --> 00:11:56.400]  我們都會主動關心牠
[00:11:56.400 --> 00:11:57.400]  都想起我以前
[00:11:57.400 --> 00:11:59.400]  有一位同工
[00:11:59.400 --> 00:12:00.400]  不是同工
[00:12:00.400 --> 00:12:01.400]  是我母會
[00:12:01.400 --> 00:12:03.400]  當時只有兩位女傳道
[00:12:03.400 --> 00:12:04.400]  他們沒有結婚
[00:12:04.400 --> 00:12:07.400]  一直都是現在守著這個身份
[00:12:07.400 --> 00:12:10.400]  一直都是牧養教會
[00:12:10.400 --> 00:12:12.400]  很多不同的團體
[00:12:12.400 --> 00:12:13.400]  我自己都有受傷
[00:12:13.400 --> 00:12:15.400]  我都會找她聊天
[00:12:15.400 --> 00:12:17.400]  在她的安慰
[00:12:17.400 --> 00:12:18.400]  在她的管教下
[00:12:18.400 --> 00:12:20.400]  我自己都會慢慢成長
[00:12:20.400 --> 00:12:23.400]  還有照管
[00:12:23.400 --> 00:12:24.400]  也包括管理
[00:12:24.400 --> 00:12:25.400]  教導
[00:12:25.400 --> 00:12:26.400]  我都會有做錯
[00:12:26.400 --> 00:12:28.400]  我都需要有屬靈的指導
[00:12:28.400 --> 00:12:30.400]  這就是一個
[00:12:30.400 --> 00:12:32.400]  教會回來
[00:12:32.400 --> 00:12:34.400]  我們可以在教會裡成長
[00:12:34.400 --> 00:12:36.400]  一幅圖畫
[00:12:36.400 --> 00:12:38.400]  這個士工
[00:12:38.400 --> 00:12:40.400]  原來不只是我們幾位牧者
[00:12:40.400 --> 00:12:42.400]  加執事去做
[00:12:42.400 --> 00:12:45.400]  其實我們需要你們每一個人都去參與
[00:12:45.400 --> 00:12:49.400]  我覺得這個真的是一個團隊
[00:12:49.400 --> 00:12:51.400]  是一個可以實踐的
[00:12:51.400 --> 00:12:53.400]  但這裡提到一件事
[00:12:53.400 --> 00:12:55.400]  當要去做這個工作的時候
[00:12:55.400 --> 00:12:58.400]  其實是需要一份甘心樂意
[00:12:58.400 --> 00:12:59.400]  第一件事
[00:12:59.400 --> 00:13:02.400]  他要提出的是一個甘心樂意
[00:13:02.400 --> 00:13:04.400]  什麼是甘心樂意呢
[00:13:04.400 --> 00:13:05.400]  其實是真的不計較
[00:13:05.400 --> 00:13:07.400]  甘心樂意要付出
[00:13:07.400 --> 00:13:09.400]  我突然想起
[00:13:09.400 --> 00:13:11.400]  黃師母
[00:13:11.400 --> 00:13:13.400]  黃牧師的太太
[00:13:13.400 --> 00:13:15.400]  她上星期發了一張
[00:13:15.400 --> 00:13:19.400]  去Facebook跟她的侄子拍照
[00:13:19.400 --> 00:13:20.400]  很漂亮
[00:13:20.400 --> 00:13:21.400]  她有一段說話
[00:13:21.400 --> 00:13:22.400]  我都覺得很感動
[00:13:22.400 --> 00:13:23.400]  其實我不認識她的侄子
[00:13:23.400 --> 00:13:24.400]  不是太多
[00:13:24.400 --> 00:13:25.400]  她說
[00:13:25.400 --> 00:13:28.400]  小時候要逼她讀書
[00:13:28.400 --> 00:13:29.400]  很辛苦經常替她讀書
[00:13:29.400 --> 00:13:31.400]  都不是很想
[00:13:31.400 --> 00:13:32.400]  但突然有一天
[00:13:32.400 --> 00:13:34.400]  她要考試前一天
[00:13:34.400 --> 00:13:36.400]  她突然問我
[00:13:36.400 --> 00:13:38.400]  姑姐可不可以幫我溫書呢
[00:13:38.400 --> 00:13:40.400]  她很開心
[00:13:40.400 --> 00:13:43.400]  因為她知道讀書很重要
[00:13:43.400 --> 00:13:44.400]  她要上去讀書
[00:13:44.400 --> 00:13:46.400]  她就幫她補
[00:13:46.400 --> 00:13:47.400]  到現在
[00:13:47.400 --> 00:13:49.400]  原來她已經大學畢業了
[00:13:49.400 --> 00:13:51.400]  我只看內容
[00:13:51.400 --> 00:13:53.400]  我就感受到
[00:13:53.400 --> 00:13:55.400]  這個真的很愛她的侄子
[00:13:55.400 --> 00:13:57.400]  因為愛
[00:13:57.400 --> 00:13:59.400]  做父母被迫的時候
[00:13:59.400 --> 00:14:01.400]  她考試就等於我考試
[00:14:01.400 --> 00:14:02.400]  我要放假
[00:14:02.400 --> 00:14:04.400]  要拿時間去溫書
[00:14:04.400 --> 00:14:06.400]  很著緊她的東西
[00:14:06.400 --> 00:14:08.400]  這個不是父母
[00:14:08.400 --> 00:14:10.400]  是你身邊的親人 親戚
[00:14:10.400 --> 00:14:12.400]  但她願意不計較
[00:14:12.400 --> 00:14:14.400]  為你付出的時候
[00:14:14.400 --> 00:14:17.400]  我覺得這個真的是一種愛
[00:14:17.400 --> 00:14:18.400]  是一種愛
[00:14:18.400 --> 00:14:21.400]  所以原來愛可以去
[00:14:21.400 --> 00:14:23.400]  推動我們去承擔一些牧羊
[00:14:23.400 --> 00:14:27.400]  可以去推動我們去做一個牧羊
[00:14:27.400 --> 00:14:30.400]  今生付出其實是一種自動性
[00:14:30.400 --> 00:14:32.400]  是不需要催促
[00:14:32.400 --> 00:14:34.400]  不需要被迫去勉強
[00:14:34.400 --> 00:14:36.400]  過往在我自己成長當中
[00:14:36.400 --> 00:14:38.400]  我不是一開始服侍兒童
[00:14:38.400 --> 00:14:41.400]  我那時也是一個團期
[00:14:41.400 --> 00:14:43.400]  一個團期三十多人
[00:14:43.400 --> 00:14:46.400]  當時導師就問我
[00:14:46.400 --> 00:14:48.400]  你有沒有興趣一齊來服侍
[00:14:48.400 --> 00:14:50.400]  做職員
[00:14:50.400 --> 00:14:52.400]  那時的心態其實都很開心
[00:14:52.400 --> 00:14:54.400]  因為有這麼多人當中
[00:14:54.400 --> 00:14:56.400]  好像被導師去揀選
[00:14:56.400 --> 00:14:58.400]  你可以一齊做職員
[00:14:58.400 --> 00:15:00.400]  可以和一些傳道人
[00:15:00.400 --> 00:15:03.400]  和一些資深的頂姐妹去服侍
[00:15:03.400 --> 00:15:07.400]  其實這是一份很榮幸
[00:15:07.400 --> 00:15:09.400]  很開心去服侍
[00:15:09.400 --> 00:15:14.400]  我相信當頂姐妹有這種心態的時候
[00:15:14.400 --> 00:15:17.400]  其實我們可以有一幅很美的圖畫
[00:15:17.400 --> 00:15:18.400]  去幫助我們
[00:15:18.400 --> 00:15:21.400]  因為這個我們知道是神的呼召
[00:15:21.400 --> 00:15:24.400]  帶有一種使命感和感動
[00:15:24.400 --> 00:15:27.400]  這幅圖畫
[00:15:27.400 --> 00:15:30.400]  這是我在2010年來這裡做傳道
[00:15:30.400 --> 00:15:32.400]  我服侍了11年
[00:15:32.400 --> 00:15:35.400]  2011年成立Avana
[00:15:35.400 --> 00:15:39.400]  這幅圖畫是當日第一天成立Avana時拍的
[00:15:39.400 --> 00:15:42.400]  我很感謝第一代的導師
[00:15:42.400 --> 00:15:44.400]  有Ken
[00:15:44.400 --> 00:15:45.400]  有翠蓉
[00:15:45.400 --> 00:15:46.400]  我看不到
[00:15:46.400 --> 00:15:47.400]  小翠
[00:15:47.400 --> 00:15:48.400]  有Iris
[00:15:48.400 --> 00:15:50.400]  有秉光
[00:15:50.400 --> 00:15:51.400]  碧珍都在這裡
[00:15:51.400 --> 00:15:53.400]  還有Winda
[00:15:53.400 --> 00:15:55.400]  其實有些可能沒有入圍
[00:15:55.400 --> 00:15:58.400]  10年前我都很年輕
[00:15:58.400 --> 00:16:00.400]  很美的
[00:16:00.400 --> 00:16:03.400]  梓美都在這裡
[00:16:03.400 --> 00:16:06.400]  陳穎欣都在這裡
[00:16:06.400 --> 00:16:07.400]  敬華都在這裡
[00:16:07.400 --> 00:16:08.400]  我看回照片
[00:16:08.400 --> 00:16:10.400]  很可愛
[00:16:10.400 --> 00:16:14.400]  之後我們陸陸續續都請了不同的導師來幫忙
[00:16:14.400 --> 00:16:16.400]  第一代 第二代
[00:16:16.400 --> 00:16:17.400]  一直有很多
[00:16:17.400 --> 00:16:19.400]  我們有二十多三十個導師
[00:16:19.400 --> 00:16:20.400]  大家鄰居很好
[00:16:20.400 --> 00:16:23.400]  這張照片比較近期
[00:16:23.400 --> 00:16:25.400]  小天
[00:16:25.400 --> 00:16:27.400]  初中的團體
[00:16:27.400 --> 00:16:30.400]  小天比較特別
[00:16:30.400 --> 00:16:35.400]  你看看中間這個是誰
[00:16:35.400 --> 00:16:36.400]  很嬰嬰
[00:16:36.400 --> 00:16:39.400]  現在好像K仔
[00:16:39.400 --> 00:16:40.400]  他是K3
[00:16:40.400 --> 00:16:44.400]  穿著紅色的背心
