
[00:00:00.000 --> 00:00:04.440]  各位弟兄姊妹 各位同宮 大家好
[00:02:47.240 --> 00:02:50.560]  人若渴了可以到我這裏來看
[00:02:50.560 --> 00:02:53.160]  信我的人就如經上所說
[00:02:53.160 --> 00:02:57.480]  從他腹中要流出活水的江河來
[00:02:57.480 --> 00:03:02.800]  耶穌這話是指著信他之人要受聖靈說的
[00:03:02.800 --> 00:03:05.640]  那時還沒有賜下聖靈來
[00:03:05.640 --> 00:03:09.800]  因為耶穌尚未得著榮耀」
[00:03:09.800 --> 00:03:13.200]  這幾句話是在說節期
[00:03:13.200 --> 00:03:16.880]  在節期的最後一天發生
[00:03:16.880 --> 00:03:18.880]  這是一個什麼節期呢
[00:03:18.880 --> 00:03:22.320]  如果我們看回這七章整章的聖經
[00:03:22.320 --> 00:03:24.240]  特別是第七章第二節
[00:03:24.240 --> 00:03:25.800]  很明顯是這樣說的
[00:03:25.800 --> 00:03:28.880]  第七章第二節是這樣說的
[00:03:28.880 --> 00:03:32.800]  「當時猶太人的住棚節近了」
[00:03:32.800 --> 00:03:36.640]  很多時候約翰福音去形容耶穌的行為
[00:03:36.640 --> 00:03:38.960]  一些教導或者一些神蹟
[00:03:38.960 --> 00:03:42.320]  時時都是在節期中發生的
[00:03:42.320 --> 00:03:45.840]  所以這也是約翰福音特別的地方
[00:03:45.840 --> 00:03:51.360]  住棚節其實在猶太人中間是一個很大的節期
[00:03:51.360 --> 00:03:53.960]  他們的曆法裏面
[00:03:53.960 --> 00:03:59.000]  七月十五日是一個星期去慶祝的節期
[00:03:59.000 --> 00:04:01.480]  其實在這個節期裏面
[00:04:01.480 --> 00:04:05.200]  一直在多年的歷史裏面演變
[00:04:05.200 --> 00:04:10.440]  特別是到了兩約期間
[00:04:10.440 --> 00:04:13.360]  其實產生了一些變化
[00:04:13.360 --> 00:04:18.120]  因為主要住棚節原本是在這七天裏面
[00:04:18.120 --> 00:04:19.880]  他們慶祝或者紀念
[00:04:19.880 --> 00:04:22.240]  以色列人在曠野漂流的時間
[00:04:22.240 --> 00:04:23.680]  他們住在帳棚裏面
[00:04:23.680 --> 00:04:25.280]  住在帳幕的中間
[00:04:25.280 --> 00:04:26.880]  但是他們有蒙神帶領
[00:04:26.880 --> 00:04:29.160]  有蒙神的恭迎
[00:04:29.160 --> 00:04:32.720]  所以住棚節主要是紀念這件事
[00:04:32.720 --> 00:04:34.200]  他們在這個日子裏面
[00:04:34.200 --> 00:04:36.000]  在曠野漂流的中間
[00:04:36.000 --> 00:04:39.400]  神用雲柱、火柱帶領他們
[00:04:39.400 --> 00:04:42.880]  神又用天降瑪那給他們的食物
[00:04:42.880 --> 00:04:44.360]  神又透過摩西
[00:04:44.360 --> 00:04:46.160]  即是激石出水
[00:04:46.160 --> 00:04:48.600]  給他們可以有水喝
[00:04:48.600 --> 00:04:53.200]  他們是這樣在經驗曠野的日子
[00:04:53.200 --> 00:04:55.000]  所以在秘魯之後
[00:04:55.000 --> 00:04:56.200]  他們回歸
[00:04:56.200 --> 00:04:58.720]  尼希米基這樣說過
[00:04:58.720 --> 00:05:01.720]  他們這樣形容過住棚節的日子
[00:05:01.720 --> 00:05:05.360]  尼希米基第九章十九至二十節
[00:05:05.360 --> 00:05:07.040]  這是一個祈禱
[00:05:07.040 --> 00:05:09.320]  是他們回去回歸
[00:05:09.320 --> 00:05:12.000]  在猶留撒冷的地方居住
[00:05:12.000 --> 00:05:14.080]  然後他就討告裏面
[00:05:14.080 --> 00:05:16.400]  這位尼希米跟神說
[00:05:16.400 --> 00:05:20.000]  他想起很多年前在曠野的時候
[00:05:20.000 --> 00:05:22.160]  神對以色列人有一個這樣的帶領
[00:05:22.160 --> 00:05:24.560]  他說你那時候還是大師聯盟
[00:05:24.560 --> 00:05:26.600]  在曠野不丟棄他們
[00:05:26.600 --> 00:05:28.960]  白晝雲柱不離開他們
[00:05:28.960 --> 00:05:30.720]  仍引導他們的行路
[00:05:30.720 --> 00:05:33.000]  黑夜火柱也不離開他們
[00:05:33.000 --> 00:05:35.080]  仍照亮他們當行的路
[00:05:35.080 --> 00:05:35.840]  二十節
[00:05:35.840 --> 00:05:40.000]  你也賜下你良善的靈教訓他們
[00:05:40.000 --> 00:05:42.520]  未嘗不賜馬拿使他們糊口
[00:05:42.520 --> 00:05:44.760]  並賜水解他們的渴
[00:05:44.760 --> 00:05:47.200]  可能兩者之間
[00:05:47.200 --> 00:05:49.760]  根據這個禱告
[00:05:49.760 --> 00:05:50.640]  他們就引導
[00:05:50.640 --> 00:05:52.280]  他們慢慢產生了一些
[00:05:52.280 --> 00:05:53.680]  在住棚節的日子
[00:05:53.680 --> 00:05:54.760]  耶穌的年代
[00:05:54.760 --> 00:05:56.960]  有很多儀式出現了
[00:05:56.960 --> 00:05:58.400]  特別有兩個儀式
[00:05:58.400 --> 00:05:59.920]  一個跟水有關
[00:05:59.920 --> 00:06:01.760]  一個跟光有關
[00:06:01.760 --> 00:06:04.840]  引至約翰記載了耶穌的事跡
[00:06:04.840 --> 00:06:06.760]  跟水有關的就是
[00:06:06.760 --> 00:06:08.160]  在車子裡面
[00:06:08.160 --> 00:06:12.600]  每天上午祭司都會帶領群眾
[00:06:12.600 --> 00:06:16.720]  從聖殿走到西羅亞祠
[00:06:16.720 --> 00:06:22.480]  用一個金瓶舀水
[00:06:22.480 --> 00:06:26.880]  然後帶領群眾上到聖殿的地方
[00:06:26.880 --> 00:06:29.200]  圍繞著祭壇
[00:06:29.200 --> 00:06:34.720]  把金瓶裡的水倒進銀漏斗裡
[00:06:34.720 --> 00:06:39.640]  然後在祭壇旁邊流出去
[00:06:39.640 --> 00:06:43.080]  每天做一次
[00:06:43.080 --> 00:06:45.320]  為什麼他們要這樣做呢?
[00:06:45.320 --> 00:06:47.440]  因為他們要紀念當天
[00:06:47.440 --> 00:06:49.240]  神在曠野裡
[00:06:49.240 --> 00:06:52.640]  如何供應他們喝的水
[00:06:52.640 --> 00:06:54.600]  不僅是供應他們喝的水
[00:06:54.600 --> 00:06:57.400]  也在說他們在遙望將來
[00:06:57.400 --> 00:06:59.400]  因為他們在盼望一個日子
[00:06:59.400 --> 00:07:01.400]  在《先知書》裡面
[00:07:01.400 --> 00:07:05.760]  在以西傑書和撒加利亞書都是這樣說的
[00:07:05.760 --> 00:07:09.040]  在以西傑書47章的第一節
[00:07:09.040 --> 00:07:11.800]  是這樣記載的
[00:07:11.800 --> 00:07:13.280]  我們看看經文怎麼說
[00:07:13.280 --> 00:07:14.960]  就是在說將來的日子
[00:07:14.960 --> 00:07:17.280]  他說:他帶我回到殿門
[00:07:17.280 --> 00:07:19.600]  在新的未來的聖殿裡面
[00:07:19.600 --> 00:07:22.800]  見到殿的門欄下面有水往東流出
[00:07:22.800 --> 00:07:24.800]  這水從欄下
[00:07:24.800 --> 00:07:27.880]  由殿的右邊再祭壇的南邊往下流
[00:07:27.880 --> 00:07:28.840]  一直流出去
[00:07:28.840 --> 00:07:31.040]  用聖殿祭壇流出去
[00:07:31.040 --> 00:07:35.200]  另外在撒加利亞書第十四章的第八節
[00:07:35.200 --> 00:07:37.200]  有一個很相似的情景出現
[00:07:37.200 --> 00:07:39.200]  形容將來的日子
[00:07:39.200 --> 00:07:42.720]  就是先知預言未來會發生這樣的事
[00:07:42.720 --> 00:07:48.000]  撒加利亞書第十四章第八節是這樣說的
[00:07:48.000 --> 00:07:50.000]  我們看看經文
[00:07:50.000 --> 00:07:54.000]  也是說有水從耶路撒冷
[00:07:54.000 --> 00:07:56.000]  一直流出去
[00:07:56.000 --> 00:07:58.000]  那裡是這麼說的
[00:07:58.000 --> 00:08:00.000]  或者我們先等等
[00:08:00.000 --> 00:08:04.000]  撒加利亞書第十四章第八節
[00:08:04.000 --> 00:08:08.000]  他說:那一天必有活水從耶路撒冷出來
[00:08:08.000 --> 00:08:10.000]  一半往東海流
[00:08:10.000 --> 00:08:11.280]  一半往西海流
[00:08:11.280 --> 00:08:13.280]  東下都是如此
[00:08:13.280 --> 00:08:15.280]  就是說在他們心目中
[00:08:15.280 --> 00:08:17.280]  他們有一個寄望
[00:08:17.280 --> 00:08:19.280]  他們為什麼要潑這些水呢?
[00:08:19.280 --> 00:08:21.280]  在祭壇的旁邊呢?
[00:08:21.280 --> 00:08:25.280]  是紀念當日神如何供應以色列人
[00:08:25.280 --> 00:08:27.920]  但另一方面他們在遙望將來的日子
[00:08:27.920 --> 00:08:29.920]  在耶路撒冷在聖殿裡面
[00:08:29.920 --> 00:08:31.920]  有活水由聖殿那裡
[00:08:31.920 --> 00:08:34.880]  由聖城那裡一直流出去滋潤百物
[00:08:34.880 --> 00:08:36.880]  滋潤萬物
[00:08:36.880 --> 00:08:38.880]  所以今天如果你們看啟示錄的話
[00:08:38.880 --> 00:08:41.760]  啟示錄的新天新地都有這樣的景象
[00:08:41.760 --> 00:08:44.800]  就是新耶路撒冷有水一直流出來
[00:08:44.800 --> 00:08:45.760]  滋潤百物
[00:08:45.760 --> 00:08:47.760]  醫治百物
[00:08:47.760 --> 00:08:49.760]  所以在這樣的氛圍裡面
[00:08:49.760 --> 00:08:51.760]  耶穌就做這個儀式
[00:08:51.760 --> 00:08:53.760]  每天流一次
[00:08:53.760 --> 00:08:55.760]  到第七天
[00:08:55.760 --> 00:08:57.760]  祭司就拿著這瓶水
[00:08:57.760 --> 00:09:01.760]  一直流到祭壇裡面
[00:09:01.760 --> 00:09:03.760]  不單止一個圈
[00:09:03.760 --> 00:09:05.760]  七次
[00:09:05.760 --> 00:09:07.760]  七次圍著祭壇
[00:09:07.760 --> 00:09:09.760]  最後就將金瓶的水
[00:09:09.760 --> 00:09:11.760]  倒到銀瓶裡
[00:09:11.760 --> 00:09:13.760]  一直流出去
[00:09:13.760 --> 00:09:15.760]  所以耶穌就在這裡
[00:09:15.760 --> 00:09:17.760]  正經的說
[00:09:17.760 --> 00:09:19.760]  在這個節期的末日
[00:09:19.760 --> 00:09:21.760]  就是這個最大的日
[00:09:21.760 --> 00:09:23.760]  應該就是在做這個儀式的時候
[00:09:23.760 --> 00:09:25.760]  耶穌就站在另外一邊
[00:09:25.760 --> 00:09:27.760]  高聲的說
[00:09:27.760 --> 00:09:29.760]  誰人口渴的
[00:09:29.760 --> 00:09:31.760]  來我這裡喝
[00:09:31.760 --> 00:09:33.760]  大家可不可以想像
[00:09:33.760 --> 00:09:35.760]  那種對比
[00:09:35.760 --> 00:09:37.760]  就是說他們那裡
[00:09:37.760 --> 00:09:39.760]  是在做儀式
[00:09:39.760 --> 00:09:41.760]  很多成千上萬的人在那裡
[00:09:41.760 --> 00:09:43.760]  跟著祭司做的
[00:09:43.760 --> 00:09:45.760]  但是耶穌呼喚
[00:09:45.760 --> 00:09:47.760]  那裡只是一個預表
[00:09:47.760 --> 00:09:49.760]  那裡只是一個預言
[00:09:49.760 --> 00:09:51.760]  那裡只是將來會發生的事
[00:09:51.760 --> 00:09:53.760]  但是實體在這裡
[00:09:53.760 --> 00:09:55.760]  實體在這裡
[00:09:55.760 --> 00:09:57.760]  耶穌說
[00:09:57.760 --> 00:09:59.760]  我就是真正能夠給你活水的那個
[00:09:59.760 --> 00:10:01.760]  我就是能夠在那裡
[00:10:01.760 --> 00:10:03.760]  祂只不過是呼籲那些百姓
[00:10:03.760 --> 00:10:05.760]  這樣說
[00:10:05.760 --> 00:10:07.760]  祂說
[00:10:07.760 --> 00:10:09.760]  那只是一個行動
[00:10:09.760 --> 00:10:11.760]  一個應驗 一個盼望
[00:10:11.760 --> 00:10:13.760]  耶穌告訴你
[00:10:13.760 --> 00:10:15.760]  以往的聖殿 以往的規矩
[00:10:15.760 --> 00:10:17.760]  這些規則其實都是指
[00:10:17.760 --> 00:10:19.760]  將來會發生的事
[00:10:19.760 --> 00:10:21.760]  我 耶穌說
[00:10:21.760 --> 00:10:23.760]  我就是應驗了這件事的那個
[00:10:23.760 --> 00:10:25.760]  所以你們誰人口渴的來我這裡
[00:10:25.760 --> 00:10:27.760]  我就會給你水喝
[00:10:27.760 --> 00:10:29.760]  永遠不渴
[00:10:29.760 --> 00:10:31.760]  不需要靠這個儀式去做
[00:10:31.760 --> 00:10:33.760]  所以大家可以想像一下
[00:10:33.760 --> 00:10:35.760]  耶穌在那個節日裡面這樣說
[00:10:35.760 --> 00:10:37.760]  我想一定會帶來整個群眾
[00:10:37.760 --> 00:10:39.760]  成千上萬群眾
[00:10:39.760 --> 00:10:41.760]  很多的爭議
[00:10:41.760 --> 00:10:43.760]  在《創造福音》第七章
[00:10:43.760 --> 00:10:45.760]  整個主旁枝的節日
[00:10:45.760 --> 00:10:47.760]  發生的事 你會看到很多形容
[00:10:47.760 --> 00:10:49.760]  議論紛紛
[00:10:49.760 --> 00:10:51.760]  有人就贊成他 有人就反對他
[00:10:51.760 --> 00:10:53.760]  甚至有一個
[00:10:53.760 --> 00:10:55.760]  有一個
[00:10:55.760 --> 00:10:57.760]  士兵
[00:10:57.760 --> 00:10:59.760]  就是那些法尼塞人的官長
[00:10:59.760 --> 00:11:01.760]  想要抓耶穌 就叫那些士兵
[00:11:01.760 --> 00:11:03.760]  來抓他
[00:11:03.760 --> 00:11:05.760]  那些士兵回來回報就說
[00:11:05.760 --> 00:11:07.760]  我看到他這樣說話
[00:11:07.760 --> 00:11:09.760]  我不抓他了
[00:11:09.760 --> 00:11:11.760]  他這樣說話
[00:11:11.760 --> 00:11:13.760]  弄到那些法尼塞人就罵他
[00:11:13.760 --> 00:11:15.760]  你這些人什麼都不懂 什麼律法都不懂
[00:11:15.760 --> 00:11:17.760]  你以為他是先知嗎
[00:11:17.760 --> 00:11:19.760]  所以其實
[00:11:19.760 --> 00:11:21.760]  耶穌在那裡 這個行動本身
[00:11:21.760 --> 00:11:23.760]  帶來一個很大的震撼
[00:11:23.760 --> 00:11:25.760]  一個很大的影響
[00:11:25.760 --> 00:11:27.760]  他呼籲那些口渴的人
[00:11:27.760 --> 00:11:29.760]  去到他那裡
[00:11:29.760 --> 00:11:31.760]  那些儀式
[00:11:31.760 --> 00:11:33.760]  只不過是指向一個將來的真實
[00:11:33.760 --> 00:11:35.760]  真實其實在我這個地方
[00:11:35.760 --> 00:11:37.760]  耶穌這樣說
[00:11:37.760 --> 00:11:39.760]  當然會帶來很大的
[00:11:39.760 --> 00:11:41.760]  震撼和影響
[00:11:41.760 --> 00:11:43.760]  他說口渴的人
[00:11:43.760 --> 00:11:45.760]  人若渴了 到我這裡
[00:11:45.760 --> 00:11:47.760]  來渴
[00:11:47.760 --> 00:11:49.760]  弟兄姊妹 同工們
[00:11:49.760 --> 00:11:51.760]  你們口不口渴
[00:11:51.760 --> 00:11:53.760]  那個渴
[00:11:53.760 --> 00:11:57.760]  是什麼令到你們最渴
[00:11:57.760 --> 00:11:59.760]  這段日子裡面
[00:11:59.760 --> 00:12:01.760]  我想這段日子
[00:12:01.760 --> 00:12:03.760]  我想很多人
[00:12:03.760 --> 00:12:05.760]  都很關心四點半
[00:12:05.760 --> 00:12:07.760]  不知道你們會不會
[00:12:07.760 --> 00:12:09.760]  時間到了
[00:12:09.760 --> 00:12:11.760]  打開Apps
[00:12:11.760 --> 00:12:13.760]  看看今天有多少個
[00:12:13.760 --> 00:12:15.760]  希望是個位數
[00:12:15.760 --> 00:12:17.760]  希望不是本地發生
[00:12:17.760 --> 00:12:19.760]  可能你和我都一樣
[00:12:19.760 --> 00:12:21.760]  很關心這個數字
[00:12:21.760 --> 00:12:23.760]  可能你最口渴的就是
[00:12:23.760 --> 00:12:25.760]  那份工作怎麼辦
[00:12:25.760 --> 00:12:27.760]  看樣子也捱不了很久
[00:12:27.760 --> 00:12:29.760]  政府的資助
[00:12:29.760 --> 00:12:31.760]  不知道是否到位
[00:12:31.760 --> 00:12:33.760]  可能你心裡面的渴
[00:12:33.760 --> 00:12:35.760]  是什麼呢
[00:12:35.760 --> 00:12:37.760]  就是說
[00:12:37.760 --> 00:12:39.760]  這個社會會不會安定
[00:12:39.760 --> 00:12:41.760]  或者你的渴
[00:12:41.760 --> 00:12:43.760]  這個社會會不會有更大的公義
[00:12:43.760 --> 00:12:45.760]  不知道你心裡面的渴
[00:12:45.760 --> 00:12:47.760]  是什麼呢
[00:12:47.760 --> 00:12:49.760]  但耶穌在這裡呼籲
[00:12:49.760 --> 00:12:51.760]  告訴我們 口渴的人
[00:12:51.760 --> 00:12:53.760]  去到他那裡 宿靈上
[00:12:53.760 --> 00:12:55.760]  饑渴的人 就好像登山寶粉那樣說
[00:12:55.760 --> 00:12:57.760]  饑渴無意的人
[00:12:57.760 --> 00:12:59.760]  有福了 因為
[00:12:59.760 --> 00:13:01.760]  天國是他們的
[00:13:01.760 --> 00:13:03.760]  或者說
[00:13:03.760 --> 00:13:05.760]  虛心的人有福了
[00:13:05.760 --> 00:13:07.760]  心靈貧窮的人有福了
[00:13:07.760 --> 00:13:09.760]  因為天國是他們的
[00:13:09.760 --> 00:13:11.760]  饑渴無意的人有福了
[00:13:11.760 --> 00:13:13.760]  因為他們必得飽足
[00:13:13.760 --> 00:13:15.760]  我覺得
[00:13:15.760 --> 00:13:17.760]  宿靈裡面最值得我們留意的地方
[00:13:17.760 --> 00:13:19.760]  就是
[00:13:19.760 --> 00:13:21.760]  有時候我們都不覺得
[00:13:21.760 --> 00:13:23.760]  我們渴
[00:13:23.760 --> 00:13:25.760]  有時候我們都不覺得我們渴
[00:13:25.760 --> 00:13:27.760]  有很多人說
[00:13:27.760 --> 00:13:29.760]  一個人 大家知不知道
[00:13:29.760 --> 00:13:31.760]  一個人 平均每天要喝多少水
[00:13:31.760 --> 00:13:33.760]  才夠
[00:13:33.760 --> 00:13:35.760]  我想
[00:13:35.760 --> 00:13:37.760]  有人說一般是兩公升
[00:13:37.760 --> 00:13:39.760]  不知道你每天會不會喝這麼多
[00:13:39.760 --> 00:13:41.760]  兩公升的水
[00:13:41.760 --> 00:13:43.760]  所以他鼓勵人
[00:13:43.760 --> 00:13:45.760]  不要等你口渴才喝
[00:13:45.760 --> 00:13:47.760]  其實當你還沒渴的時候
[00:13:47.760 --> 00:13:49.760]  其實身體已經有需要
[00:13:49.760 --> 00:13:51.760]  你還沒喝夠
[00:13:51.760 --> 00:13:53.760]  其實你覺得不太想喝
[00:13:53.760 --> 00:13:55.760]  淡如無味 但那時候已經有需要
[00:13:55.760 --> 00:13:57.760]  我覺得 宿靈口渴 有點像這樣
[00:13:57.760 --> 00:13:59.760]  可能你不是覺得我需要神
[00:13:59.760 --> 00:14:01.760]  可能你不覺得我很需要
[00:14:01.760 --> 00:14:03.760]  跟主的關係建立得更好
[00:14:03.760 --> 00:14:05.760]  但其實
[00:14:05.760 --> 00:14:07.760]  你裡面真正的地方
[00:14:07.760 --> 00:14:09.760]  其實是有需要的
[00:14:09.760 --> 00:14:11.760]  疫情的中間
[00:14:11.760 --> 00:14:13.760]  很多人在網上
[00:14:13.760 --> 00:14:15.760]  找到很多宿靈的材料
[00:14:15.760 --> 00:14:17.760]  我覺得多了很多
[00:14:17.760 --> 00:14:19.760]  很多免費的課程
[00:14:19.760 --> 00:14:21.760]  很多的
[00:14:21.760 --> 00:14:23.760]  裝備 知識
[00:14:23.760 --> 00:14:25.760]  教會現在都嘗試
[00:14:25.760 --> 00:14:27.760]  開一些網上課程
[00:14:27.760 --> 00:14:29.760]  是不是
[00:14:29.760 --> 00:14:31.760]  在尋求
[00:14:31.760 --> 00:14:33.760]  這些知識 這些材料
[00:14:33.760 --> 00:14:35.760]  這些經驗和體會
[00:14:35.760 --> 00:14:37.760]  是不是就是我們的渴或需要呢
[00:14:37.760 --> 00:14:39.760]  這是值得我們去想的
[00:14:39.760 --> 00:14:41.760]  我自己預備的時候
[00:14:41.760 --> 00:14:43.760]  我還想到 我還默想
[00:14:43.760 --> 00:14:45.760]  其實在過去大半年的社會運動中間
[00:14:45.760 --> 00:14:47.760]  很多激烈的意見
[00:14:47.760 --> 00:14:49.760]  其實在反映
[00:14:49.760 --> 00:14:51.760]  人心裡面的渴求
[00:14:51.760 --> 00:14:53.760]  我們可以這樣想
[00:14:53.760 --> 00:14:55.760]  為什麼他會這麼激烈的行動呢
[00:14:55.760 --> 00:14:57.760]  為什麼他連汽油彈
[00:14:57.760 --> 00:14:59.760]  都不肯丟掉呢
[00:14:59.760 --> 00:15:01.760]  為什麼呢
[00:15:01.760 --> 00:15:03.760]  我相信是因為他們的心裡面
[00:15:03.760 --> 00:15:05.760]  有一種很大的渴求
[00:15:05.760 --> 00:15:07.760]  有些人渴求公義 有些人渴求自由
[00:15:07.760 --> 00:15:09.760]  有些人渴求和平 有些人渴求民主
[00:15:09.760 --> 00:15:11.760]  有些人渴求生活安定
[00:15:11.760 --> 00:15:13.760]  有些人渴求人際之間和諧
[00:15:13.760 --> 00:15:15.760]  我想如果我們能夠聆聽
[00:15:15.760 --> 00:15:17.760]  可以明白
[00:15:17.760 --> 00:15:19.760]  可以知道 聽得到
[00:15:19.760 --> 00:15:21.760]  對方的渴求
[00:15:21.760 --> 00:15:23.760]  我覺得
[00:15:23.760 --> 00:15:25.760]  社會比較有盼望
[00:15:25.760 --> 00:15:27.760]  渴求
[00:15:27.760 --> 00:15:29.760]  口渴
[00:15:29.760 --> 00:15:31.760]  耶穌說什麼
[00:15:31.760 --> 00:15:33.760]  如果渴求的人
[00:15:33.760 --> 00:15:35.760]  他提出了兩個動詞
[00:15:35.760 --> 00:15:37.760]  大家請注意
[00:15:37.760 --> 00:15:39.760]  人若渴了
[00:15:39.760 --> 00:15:41.760]  可以到我者裡來渴
[00:15:41.760 --> 00:15:43.760]  信我的人
[00:15:43.760 --> 00:15:45.760]  他提出了兩個動詞
[00:15:45.760 --> 00:15:47.760]  口渴的人
[00:15:47.760 --> 00:15:49.760]  他提出了兩個動詞
[00:15:49.760 --> 00:15:51.760]  人若渴了
[00:15:51.760 --> 00:15:53.760]  可以到我者裡來渴
[00:15:53.760 --> 00:15:55.760]  口渴
[00:15:55.760 --> 00:15:57.760]  口渴
[00:15:57.760 --> 00:15:59.760]  人若渴了
[00:15:59.760 --> 00:16:01.760]  可以到我者裡來渴
[00:16:01.760 --> 00:16:03.760]  信我的人
[00:16:03.760 --> 00:16:05.760]  人若渴了
[00:16:05.760 --> 00:16:07.760]  可以到我者裡來渴
[00:16:07.760 --> 00:16:09.760]  信我的人
[00:16:09.760 --> 00:16:11.760]  他提出了兩個動詞
[00:16:11.760 --> 00:16:13.760]  口渴
[00:16:13.760 --> 00:16:15.760]  人若渴了
[00:16:15.760 --> 00:16:17.760]  可以到我者裡來渴
[00:16:17.760 --> 00:16:19.760]  信我的人
[00:16:19.760 --> 00:16:21.760]  他提出了兩個動詞
[00:16:21.760 --> 00:16:23.760]  口渴
[00:16:23.760 --> 00:16:25.760]  人若渴了
[00:16:25.760 --> 00:16:27.760]  可以到我者裡來渴
[00:16:27.760 --> 00:16:29.760]  信我的人
[00:16:29.760 --> 00:16:31.760]  他提出了兩個動詞
[00:16:31.760 --> 00:16:33.760]  口渴
[00:16:33.760 --> 00:16:35.760]  人若渴了
[00:16:35.760 --> 00:16:37.760]  可以到我者裡來渴
[00:16:37.760 --> 00:16:39.760]  信我的人
[00:16:39.760 --> 00:16:41.760]  他提出了兩個動詞
[00:16:41.760 --> 00:16:43.760]  口渴
[00:16:43.760 --> 00:16:45.760]  人若渴了
[00:16:45.760 --> 00:16:47.760]  可以到我者裡來渴
[00:16:47.760 --> 00:16:49.760]  信我的人
[00:16:49.760 --> 00:16:51.760]  他提出了兩個動詞
[00:16:51.760 --> 00:16:53.760]  口渴
[00:16:53.760 --> 00:16:55.760]  人若渴了
[00:16:55.760 --> 00:16:57.760]  可以到我者裡來渴
[00:16:57.760 --> 00:16:59.760]  信我的人
[00:16:59.760 --> 00:17:01.760]  他提出了兩個動詞
[00:17:01.760 --> 00:17:03.760]  口渴
[00:17:03.760 --> 00:17:05.760]  人若渴了
[00:17:05.760 --> 00:17:07.760]  可以到我者裡來渴
[00:17:07.760 --> 00:17:09.760]  信我的人
[00:17:09.760 --> 00:17:11.760]  他提出了兩個動詞
