
[00:00:00.000 --> 00:00:04.680]  我哋呢一次呢就選咗一個
[00:03:57.520 --> 00:04:00.120]  要認同那個good guy
[00:04:00.120 --> 00:04:02.920]  那個好的、忠的
[00:04:02.920 --> 00:04:05.920]  然後又要等待那個奸的
[00:04:05.920 --> 00:04:09.720]  那個bad guy是死無葬身之地
[00:04:09.720 --> 00:04:13.120]  財主與拉薩路受人歡迎
[00:04:13.120 --> 00:04:16.320]  很多時候是出於這種的心理
[00:04:16.320 --> 00:04:21.320]  但是很奇怪的就是這個比喻
[00:04:21.320 --> 00:04:26.520]  是我們很難認同在裡面任何一個角色
[00:04:26.520 --> 00:04:28.720]  你做財主
[00:04:28.720 --> 00:04:31.920]  當然你生前奢華艷樂
[00:04:31.920 --> 00:04:34.920]  但是誰喜歡將你被火燒
[00:04:34.920 --> 00:04:36.520]  燒到要一滴水
[00:04:36.520 --> 00:04:37.520]  涼涼的舌頭都沒有
[00:04:37.520 --> 00:04:38.920]  我們不喜歡做那個財主
[00:04:38.920 --> 00:04:41.320]  我們其實是希望那個財主
[00:04:41.320 --> 00:04:42.920]  或者說覺得那個財主
[00:04:42.920 --> 00:04:44.920]  是這樣收場是應該的
[00:04:44.920 --> 00:04:46.720]  但是你叫我們認同拉薩路
[00:04:46.720 --> 00:04:49.520]  也是很困難的
[00:04:49.520 --> 00:04:51.720]  全身生瘡
[00:04:51.720 --> 00:04:55.120]  被人放在那個財主的門口
[00:04:55.120 --> 00:04:59.120]  要等待人是那些桌上掉下來的碎渣
[00:04:59.120 --> 00:05:00.720]  可以用來充飢
[00:05:00.720 --> 00:05:04.120]  還要那些狗來舔身上的瘡
[00:05:04.120 --> 00:05:05.520]  但是我們想起
[00:05:05.520 --> 00:05:07.120]  我們說不可能
[00:05:07.120 --> 00:05:09.320]  我們不可能是那個拉薩路
[00:05:09.320 --> 00:05:12.720]  雖然他始終都是沉冤得雪
[00:05:12.720 --> 00:05:15.520]  但是那個是來世的不是今世的
[00:05:15.520 --> 00:05:17.720]  我們比較關心的是今世
[00:05:17.720 --> 00:05:21.320]  我們又很難認同這個拉薩路
[00:05:21.320 --> 00:05:24.720]  那我們為什麼會喜歡這個比喻呢?
[00:05:24.720 --> 00:05:27.520]  我們裡面沒有辦法可以認同一個人的
[00:05:27.520 --> 00:05:30.320]  但是我們喜歡這個比喻很有可能
[00:05:30.320 --> 00:05:31.520]  就是這個比喻
[00:05:31.520 --> 00:05:36.720]  好像將了今世和來世的那個帳幕
[00:05:36.720 --> 00:05:38.720]  是暫時拉開了
[00:05:38.720 --> 00:05:43.920]  讓我們看得到將來那個所謂的報應
[00:05:43.920 --> 00:05:46.520]  或者它可以加強我們一種
[00:05:46.520 --> 00:05:50.320]  是相當絕望的阿Q精神
[00:05:50.320 --> 00:05:51.920]  我今天儘管倒霉
[00:05:51.920 --> 00:05:57.320]  有一天我始終是可以沉冤得雪的
[00:05:57.320 --> 00:05:58.520]  換句話說
[00:05:58.520 --> 00:06:02.320]  我們常常是為了一個錯誤的原因
[00:06:02.320 --> 00:06:04.920]  來喜歡這個比喻的
[00:06:04.920 --> 00:06:07.520]  不是為了阿Q精神
[00:06:07.520 --> 00:06:12.520]  就是為了可以將敵人打到落花流水
[00:06:12.520 --> 00:06:15.720]  我們要正確去了解這個比喻
[00:06:15.720 --> 00:06:20.120]  就一定要知道這個比喻的背景
[00:06:20.120 --> 00:06:21.920]  或是它的類別
[00:06:21.920 --> 00:06:23.720]  你知道它的結構
[00:06:23.720 --> 00:06:27.320]  然後我們才知道應該由哪裡去解它
[00:06:27.320 --> 00:06:29.920]  才會不解錯這個比喻
[00:06:29.920 --> 00:06:33.520]  我們先看那個比喻的背景
[00:06:33.520 --> 00:06:39.320]  我們知道耶穌是常用比喻來講天國的奧秘
[00:06:39.320 --> 00:06:46.920]  這個也是我們整個系列的比喻的主題
[00:06:46.920 --> 00:06:50.320]  他用比喻來講天國
[00:06:50.320 --> 00:06:55.720]  就純粹是這樣分開的
[00:06:55.720 --> 00:06:57.320]  首先他告訴我們
[00:06:57.320 --> 00:07:00.120]  天國是已經來了的
[00:07:00.120 --> 00:07:04.520]  因為耶穌來到已經將天國帶到人當中
[00:07:04.520 --> 00:07:05.720]  換句話說
[00:07:05.720 --> 00:07:11.920]  天國已經是一個已經實現的一個現實
[00:07:11.920 --> 00:07:13.720]  我們第一個比喻
[00:07:13.720 --> 00:07:17.520]  我們所講的界賽種比喻就是這個
[00:07:17.520 --> 00:07:19.520]  但是耶穌也有提到
[00:07:19.520 --> 00:07:23.920]  他說天國最終的成就還要等到將來
[00:07:23.920 --> 00:07:24.920]  換句話說
[00:07:24.920 --> 00:07:28.720]  完全的成就是一個Not Yet
[00:07:28.720 --> 00:07:30.320]  還未完全成就
[00:07:30.320 --> 00:07:33.120]  要等到它再來的時候
[00:07:33.120 --> 00:07:38.920]  這個就是我們上一個的比喻
[00:07:38.920 --> 00:07:41.120]  就是講到人子近了
[00:07:41.120 --> 00:07:42.720]  就是屬於這一種
[00:07:42.720 --> 00:07:44.320]  就是說天國雖然來了
[00:07:44.320 --> 00:07:46.520]  但是它完全成就是要等一下
[00:07:46.520 --> 00:07:48.520]  但是這個時間也都快到了
[00:07:48.520 --> 00:07:51.320]  不要再拖延下去了
[00:07:51.320 --> 00:07:57.120]  現在你就要知道它在門口了
[00:07:57.120 --> 00:08:01.120]  換句話說在整個系列的比喻裡面
[00:08:01.120 --> 00:08:03.320]  我們純粹會帶到一種張力
[00:08:03.320 --> 00:08:07.520]  就是說一個已經來了
[00:08:07.520 --> 00:08:09.320]  一個就是Not Yet
[00:08:09.320 --> 00:08:11.120]  還未完全的成就
[00:08:11.120 --> 00:08:13.720]  所以有第三類的比喻
[00:08:13.720 --> 00:08:17.120]  就是將這種張力
[00:08:17.120 --> 00:08:18.920]  就是說已經來到
[00:08:18.920 --> 00:08:20.720]  但是又未完全成就
[00:08:20.720 --> 00:08:24.920]  這種張力是將它表明的
[00:08:24.920 --> 00:08:28.920]  我們現在這個財主和拉薩路的比喻
[00:08:28.920 --> 00:08:30.520]  就屬於這一種
[00:08:30.520 --> 00:08:33.320]  活在那個Already
[00:08:33.320 --> 00:08:34.920]  But Not Yet
[00:08:34.920 --> 00:08:37.520]  這個過渡時期
[00:08:37.520 --> 00:08:39.520]  它就是要解釋這一種的
[00:08:39.520 --> 00:08:40.920]  換句話說目的
[00:08:40.920 --> 00:08:45.520]  是要警惕我們每一個還在世的人
[00:08:45.520 --> 00:08:46.920]  你要好好地預備
[00:08:46.920 --> 00:08:49.520]  而且現在就要預備
[00:08:49.520 --> 00:08:50.920]  所以我們今天這個題目
[00:08:50.920 --> 00:08:52.720]  事實上就可以叫做
[00:08:52.720 --> 00:08:55.920]  現在你就要決定了
[00:08:55.920 --> 00:08:59.120]  我們這一章路加第十六章
[00:08:59.120 --> 00:09:01.520]  開頭那個不義的管家
[00:09:01.520 --> 00:09:03.120]  也是屬於這一種
[00:09:03.120 --> 00:09:05.320]  這一類的比喻的
[00:09:05.320 --> 00:09:08.920]  這個是耶穌講那個比喻的背景
[00:09:08.920 --> 00:09:12.720]  也是那個比喻的類別
[00:09:12.720 --> 00:09:14.720]  但是在這個比喻裡面
[00:09:14.720 --> 00:09:16.520]  有一個很特別的地方
[00:09:16.520 --> 00:09:17.920]  就是它的結構
[00:09:17.920 --> 00:09:21.320]  是和其它不是一樣的
[00:09:21.320 --> 00:09:23.720]  這個比喻是屬於一種叫做
[00:09:23.720 --> 00:09:26.520]  雙線發展的比喻
[00:09:26.520 --> 00:09:30.120]  全個福音書記載耶穌的比喻
[00:09:30.120 --> 00:09:33.920]  只有四個是屬於這一種雙線發展的
[00:09:33.920 --> 00:09:35.920]  什麼叫做雙線發展呢?
[00:09:35.920 --> 00:09:39.320]  就用我們這個比喻來解釋
[00:09:39.320 --> 00:09:41.920]  那個第一線的比喻
[00:09:41.920 --> 00:09:43.120]  比喻的第一線
[00:09:43.120 --> 00:09:45.920]  就是十九到二十三節
[00:09:45.920 --> 00:09:48.920]  是指導財主和拉薩路
[00:09:48.920 --> 00:09:53.320]  在地上的遭遇和將來的報應
[00:09:53.320 --> 00:09:55.120]  那麼這一部分
[00:09:55.120 --> 00:09:56.320]  第一線的比喻
[00:09:56.320 --> 00:10:00.520]  那個素材是取材於當時
[00:10:00.520 --> 00:10:02.320]  第一世紀的人
[00:10:02.320 --> 00:10:05.920]  很熟悉的那些民間故事
[00:10:05.920 --> 00:10:09.720]  我等一下會解釋那個故事的來源和發展
[00:10:09.720 --> 00:10:12.720]  但是這個就是那個第一線
[00:10:12.720 --> 00:10:15.720]  第二線就是一個警告
[00:10:15.720 --> 00:10:20.120]  是耶穌按當時已經存在的資料的故事
[00:10:20.120 --> 00:10:22.320]  來加上他的解釋
[00:10:22.320 --> 00:10:25.120]  叫人去注意人生一個特別的情況
[00:10:25.120 --> 00:10:28.520]  在這裡就是講到
[00:10:28.520 --> 00:10:34.520]  拒絕那個財主叫拉薩路
[00:10:34.520 --> 00:10:38.120]  去報夢給他五個兄弟
[00:10:38.120 --> 00:10:42.920]  免得他來到這裡來受苦
[00:10:42.920 --> 00:10:45.320]  所有的雙線比喻
[00:10:45.320 --> 00:10:47.320]  都有一個特性
[00:10:47.320 --> 00:10:49.320]  就是那個核心地方
[00:10:49.320 --> 00:10:51.120]  是在第二線
[00:10:51.120 --> 00:10:53.120]  不是在第一線
[00:10:53.120 --> 00:10:58.120]  第一線常常因為它是取材於民間流傳的故事
[00:10:58.120 --> 00:10:59.520]  所以耶穌很少解釋的
[00:10:59.520 --> 00:11:00.920]  他就是將那個故事
[00:11:00.920 --> 00:11:03.720]  言簡意賅地將它複述一次
[00:11:03.720 --> 00:11:05.320]  然後在第二線那裡
[00:11:05.320 --> 00:11:06.520]  換句話說在這裡
[00:11:06.520 --> 00:11:09.520]  由二十四節到三十一節
[00:11:09.520 --> 00:11:11.520]  就是將它用來解釋
[00:11:11.520 --> 00:11:13.920]  叫人引起他們注意
[00:11:13.920 --> 00:11:15.720]  所以換句話說
[00:11:15.720 --> 00:11:20.720]  你稱我們這個財主拉薩路比喻
[00:11:20.720 --> 00:11:26.120]  真正的主角不是在財主和拉薩路
[00:11:26.120 --> 00:11:29.920]  是在他還在世的五個兄弟
[00:11:29.920 --> 00:11:32.320]  所以你也可以稱這個比喻
[00:11:32.320 --> 00:11:37.120]  叫做六兄弟的比喻
[00:11:37.120 --> 00:11:40.120]  我們有了這種的了解
[00:11:40.120 --> 00:11:43.720]  我們知道那個重點其實不在第一線
[00:11:43.720 --> 00:11:46.520]  但是我們仍然要去解釋它
[00:11:46.520 --> 00:11:49.520]  我們嘗試將它分開兩部分來解釋
[00:11:49.520 --> 00:11:53.320]  我們首先是看第一線十九到二十三節
[00:11:53.320 --> 00:11:56.320]  這裡我們很清楚了
[00:11:56.320 --> 00:12:00.120]  就說到那個財主他生前就是奢華賢樂
[00:12:00.120 --> 00:12:02.120]  死後就是陰間受苦
[00:12:02.120 --> 00:12:04.120]  拉薩路生前是土犯
[00:12:04.120 --> 00:12:07.320]  死後他被接到阿伯拉罕的懷中
[00:12:07.320 --> 00:12:12.720]  這個故事其實是源自當時埃及的一個故事
[00:12:12.720 --> 00:12:14.120]  一個民間故事
[00:12:14.120 --> 00:12:17.320]  那個民間故事就說一對父子
[00:12:17.320 --> 00:12:20.920]  那個兒子叫做Siosiris
[00:12:20.920 --> 00:12:26.320]  那個爸爸叫做Zadmi Kamors
[00:12:26.320 --> 00:12:31.120]  這兩父子有一次就被邀請
[00:12:31.120 --> 00:12:36.520]  邀請他去到來世去遊歷一遍
[00:12:36.520 --> 00:12:38.120]  他遊歷一遍回來之後
[00:12:38.120 --> 00:12:40.120]  對世人的宣告就是這樣說
[00:12:40.120 --> 00:12:45.120]  他說凡在世上行善的將來就會享福
[00:12:45.120 --> 00:12:48.920]  凡在世上作惡的將來就會受苦
[00:12:48.920 --> 00:12:53.120]  這個故事在埃及是非常流行的
[00:12:53.120 --> 00:12:55.120]  亞歷山大的猶太人
[00:12:55.120 --> 00:12:59.120]  就將這個故事帶回到巴勒斯坦地
[00:12:59.120 --> 00:13:02.720]  就將那個人物改變了
[00:13:02.720 --> 00:13:07.120]  猶太人認為世上的義人
[00:13:07.120 --> 00:13:13.120]  的代表就是一些窮的學者
[00:13:13.120 --> 00:13:17.120]  或者我們簡單來說就是窮秀才
[00:13:17.120 --> 00:13:18.120]  認為這些人
[00:13:18.120 --> 00:13:20.520]  因為他們被稱為學者
[00:13:20.520 --> 00:13:23.120]  因為他們一生是尊嚴神的律法
[00:13:23.120 --> 00:13:24.720]  尊嚴神的律法又無法發達
[00:13:24.720 --> 00:13:25.720]  所以他們很窮
[00:13:25.720 --> 00:13:27.120]  他們就用了這個
[00:13:27.120 --> 00:13:30.920]  成為他們的一個義人的代表
[00:13:30.920 --> 00:13:33.520]  惡人的代表是什麼
[00:13:33.520 --> 00:13:35.120]  就是稅吏
[00:13:35.120 --> 00:13:36.720]  稅吏最有錢的
[00:13:36.720 --> 00:13:38.720]  但最無厘頭的
[00:13:38.720 --> 00:13:40.320]  又最殘酷的
[00:13:40.320 --> 00:13:46.720]  他說到一個窮秀才和一個稅吏就死了
[00:13:46.720 --> 00:13:51.120]  於是他們就去到那個來西
[00:13:51.120 --> 00:13:54.520]  這個窮秀才有一個朋友
[00:13:54.520 --> 00:13:57.720]  這個窮秀才有個名字叫巴馬尊
[00:13:57.720 --> 00:14:00.720]  這個巴馬尊的朋友
[00:14:00.720 --> 00:14:05.320]  又是被邀請去這個來西打一轉
[00:14:05.320 --> 00:14:07.120]  看看當時的情況
[00:14:07.120 --> 00:14:08.720]  這個人去完之後
[00:14:08.720 --> 00:14:10.320]  回來又有一個報告
[00:14:10.320 --> 00:14:11.520]  那個報告就說
[00:14:11.520 --> 00:14:13.520]  他見到這個巴馬尊
[00:14:13.520 --> 00:14:15.920]  就在一個花香常蔓
[00:14:15.920 --> 00:14:20.720]  又有小橋流水的花園在享受
[00:14:20.720 --> 00:14:24.920]  但是那個稅吏就口渴難耐
[00:14:24.920 --> 00:14:28.520]  想去那個溪邊點點水來喝
[00:14:28.520 --> 00:14:31.720]  但是又去不到那個溪邊
[00:14:31.720 --> 00:14:34.520]  這個就是流傳在第一世紀
[00:14:34.520 --> 00:14:36.520]  巴勒斯坦地的故事
[00:14:36.520 --> 00:14:38.720]  耶穌是借了這個故事
[00:14:38.720 --> 00:14:42.520]  就將它變成為財主與拉薩路
[00:14:42.520 --> 00:14:44.520]  因為是人人都認識的
[00:14:44.520 --> 00:14:46.920]  所以耶穌就不加解釋
[00:14:46.920 --> 00:14:48.920]  將它揣述過來
[00:14:48.920 --> 00:14:56.920]  變成了我們第一線的比喻材料
[00:14:56.920 --> 00:14:59.320]  雖然說耶穌沒有加解釋
[00:14:59.320 --> 00:15:02.920]  耶穌怎樣去講這個比喻呢
[00:15:02.920 --> 00:15:05.720]  很多地方我們就需要解釋的
[00:15:05.720 --> 00:15:13.320]  因為有些地方是在我們的中文翻譯
[00:15:13.320 --> 00:15:16.320]  有些地方是需要解釋一下的
[00:15:16.320 --> 00:15:19.920]  首先我們看第十九節
[00:15:19.920 --> 00:15:22.520]  它說到這個財主有錢
[00:15:22.520 --> 00:15:27.120]  說他是穿紫色袍和細麻衣服的
[00:15:27.120 --> 00:15:29.920]  紫色袍當然是說外面那件了
[00:15:29.920 --> 00:15:33.320]  細麻衣服就是他的內衣
[00:15:33.320 --> 00:15:37.320]  這個就非常之可能是埃及入口的
[00:15:37.320 --> 00:15:41.720]  一些最漂亮的內衣褲
[00:15:41.720 --> 00:15:43.720]  就不是我們的貼身內衣
[00:15:43.720 --> 00:15:46.920]  是可以包括我們的襯衣
[00:15:46.920 --> 00:15:48.520]  就是說由襯衣到內衣
[00:15:48.520 --> 00:15:53.320]  這個是當時衣服裏面最昂貴的一類
[00:15:53.320 --> 00:15:58.320]  就是這些紫色袍和埃及入口的細麻衣服
[00:15:58.320 --> 00:16:01.920]  紫色袍只有最有錢人才可以穿得到
[00:16:01.920 --> 00:16:05.520]  他和一般人 一般工人
[00:16:05.520 --> 00:16:09.120]  和一個軍士的收入
[00:16:09.120 --> 00:16:14.920]  軍士和一般人的收入大約要做幾年
[00:16:14.920 --> 00:16:18.920]  他才可以賺到錢 買到一件紫色袍
[00:16:18.920 --> 00:16:21.520]  可以想像那個比例
[00:16:21.520 --> 00:16:26.520]  就是說如果以現在的紅情來講
[00:16:26.520 --> 00:16:29.520]  就差不多等於一個現代工人
[00:16:29.520 --> 00:16:32.120]  那個中位數字是五千元
[00:16:32.120 --> 00:16:33.720]  一年就六萬了
[00:16:33.720 --> 00:16:39.120]  那幾年就要幾十萬才買得到
[00:16:39.120 --> 00:16:42.320]  在當時是確有這樣的情況存在
[00:16:42.320 --> 00:16:45.120]  第二 他就說他是奢華賢樂
[00:16:45.120 --> 00:16:46.920]  那個字本來就是說
[00:16:46.920 --> 00:16:50.320]  他是吃一些非常之昂貴的食物
[00:16:50.320 --> 00:16:52.720]  或者說昂貴的美食
[00:16:52.720 --> 00:16:54.520]  而且是天天如是
[00:16:54.520 --> 00:16:56.320]  那個意思是這樣
[00:16:56.320 --> 00:17:00.720]  20到21節講這個拉薩路
[00:17:00.720 --> 00:17:05.920]  拉薩路就是整個比喻裡面唯一有名字的
[00:17:05.920 --> 00:17:07.920]  當然你說阿帕拉罕都有
[00:17:07.920 --> 00:17:10.120]  但是阿帕拉罕就是他們人人都知道的
[00:17:10.120 --> 00:17:12.920]  是一個代表性的名字
[00:17:12.920 --> 00:17:16.520]  拉薩路的意思就是指神是我的幫助
[00:17:16.520 --> 00:17:18.120]  在這個比喻裡面
[00:17:18.120 --> 00:17:22.920]  有非常之強烈的一個暗示意義在裡面
[00:17:22.920 --> 00:17:26.920]  20節那裡渾身生瘡
[00:17:26.920 --> 00:17:28.720]  其實很可能就是一種皮膚病
[00:17:28.720 --> 00:17:30.520]  而皮膚病就灌籠
[00:17:30.520 --> 00:17:32.920]  或者因為癢的緣故要咬
[00:17:32.920 --> 00:17:34.920]  以致灌籠
[00:17:34.920 --> 00:17:37.720]  這個就是早期的時候
[00:17:37.720 --> 00:17:40.920]  衛生環境差常常有的一些情形
[00:17:40.920 --> 00:17:42.920]  我想現在的小朋友比較幸福
[00:17:42.920 --> 00:17:45.720]  我們以前很少小朋友不生瘡的
[00:17:45.720 --> 00:17:47.720]  是不是 你記不記得
[00:17:47.720 --> 00:17:51.320]  可能你三四十歲那些
[00:17:51.320 --> 00:17:54.920]  現在身上有些疤是從生瘡而來的
[00:17:54.920 --> 00:17:56.520]  但是現在小朋友很少生瘡的
[00:17:56.520 --> 00:17:58.920]  不是因為他們吃的海帶綠豆多
[00:17:58.920 --> 00:18:00.520]  或者龜苓膏多
[00:18:00.520 --> 00:18:02.520]  簡單就是他們現在的衛生環境
[00:18:02.520 --> 00:18:03.920]  比以前好很多
[00:18:03.920 --> 00:18:05.120]  所以就沒有這種情形
[00:18:05.120 --> 00:18:08.120]  所以這個渾身生瘡是一種皮膚病
[00:18:08.120 --> 00:18:10.120]  然後20節下半節那裡
[00:18:10.120 --> 00:18:13.120]  就說他是被人放在門口
[00:18:13.120 --> 00:18:15.720]  這個也都有一個意思在裡面
[00:18:15.720 --> 00:18:18.520]  就是很可能這個人是瘸了
[00:18:18.520 --> 00:18:22.320]  被人放在 就是被人抬去放在那個門口
[00:18:22.320 --> 00:18:25.120]  換句話說這個人不單只是渾身生瘡
[00:18:25.120 --> 00:18:28.720]  也是一個癱子
[00:18:28.720 --> 00:18:31.120]  然後21節那裡說
[00:18:31.120 --> 00:18:33.120]  是要得那個財主
[00:18:33.120 --> 00:18:37.120]  從那個桌上掉下來的零碎充饑
[00:18:37.120 --> 00:18:40.120]  零碎是我們自己加上去的
[00:18:40.120 --> 00:18:43.120]  本來沒有這個字的
[00:18:43.120 --> 00:18:48.520]  英文聖經譯crumbs 麵包碎就更加莫名其妙
[00:18:48.520 --> 00:18:52.320]  你吃多少麵包碎才可以飽
[00:18:52.320 --> 00:18:56.120]  原來掉下來那個是最重要的動詞
[00:18:56.120 --> 00:18:57.720]  那個字在阿蘭文
[00:18:57.720 --> 00:19:00.120]  就不是說指我們吃什麼麵包 脆麵包
[00:19:00.120 --> 00:19:03.120]  原來有些麵包摔下來在桌子下面
[00:19:03.120 --> 00:19:08.320]  第一 猶太人不用我們那些有腳的桌子
[00:19:08.320 --> 00:19:13.520]  他們就躺在地上 半餓半躺在那裡吃東西
[00:19:13.520 --> 00:19:15.120]  好像我們野餐一樣
[00:19:15.120 --> 00:19:19.520]  好像我們那些野郊公園地方野餐一樣
[00:19:19.520 --> 00:19:20.720]  鋪一塊布在地上
[00:19:20.720 --> 00:19:24.320]  或者只是有一點點高出一點點的肌
[00:19:24.320 --> 00:19:27.320]  第二 他們根本就不是那些麵包碎掉下來
[00:19:27.320 --> 00:19:29.720]  這裡那個掉下來是指到
[00:19:29.720 --> 00:19:31.320]  原來那些有錢的猶太人
[00:19:31.320 --> 00:19:36.120]  他們吃飯就用那些麵包蘸一些肉汁來吃
[00:19:36.120 --> 00:19:40.720]  蘸一些肉汁 手指頭就會有一些肉汁在那裡
[00:19:40.720 --> 00:19:46.120]  他們就咬了那些肉汁 有肉汁的麵包
[00:19:46.120 --> 00:19:50.320]  然後就將那些沒有肉汁蘸的麵包用來擦手
[00:19:50.320 --> 00:19:52.920]  擦手就將它扔掉
[00:19:52.920 --> 00:19:55.520]  他們就是要撿這些來吃
[00:19:55.520 --> 00:19:56.920]  不是撿麵包碎
[00:19:56.920 --> 00:19:58.520]  你每天早餐都有麵包碎
[00:19:58.520 --> 00:20:04.120]  你看看撥了多少餐夠一餐吃
[00:20:04.120 --> 00:20:07.120]  然後就22節了 說到拉薩路死了
[00:20:07.120 --> 00:20:09.920]  就被天使放在阿帕拉罕的懷中
[00:20:09.920 --> 00:20:12.320]  這個是我們最常讀到
[00:20:12.320 --> 00:20:16.120]  又不去懷疑的一個比較胡鬧的地方
[00:20:16.120 --> 00:20:19.320]  意思就是阿帕拉罕這麼大
[00:20:19.320 --> 00:20:21.120]  拉薩路又這麼大
[00:20:21.120 --> 00:20:25.720]  阿帕拉罕就抱著拉薩路在懷中
[00:20:25.720 --> 00:20:26.720]  怎麼可能呢
[00:20:26.720 --> 00:20:28.520]  抱著他怎麼吃東西呢
[00:20:28.520 --> 00:20:29.320]  那個就不是這樣的
[00:20:29.320 --> 00:20:31.120]  剛才我們也說了
[00:20:31.120 --> 00:20:33.920]  他們吃飯 特別有錢人吃飯
[00:20:33.920 --> 00:20:34.920]  有錢人吃飯
[00:20:34.920 --> 00:20:39.720]  就是他們放食物在矮的機器劃在地上
