
[00:00:00.000 --> 00:00:02.960]  有所作為的人生
[00:02:34.240 --> 00:02:36.800]  還是根本都沒有所謂的呢?
[00:02:36.800 --> 00:02:38.360]  究竟是怎樣呢?
[00:02:38.360 --> 00:02:41.760]  怎樣才叫做活出一個有所作為
[00:02:41.760 --> 00:02:45.320]  為主有所作為的生命呢?
[00:02:45.320 --> 00:02:48.920]  今天我們就想開始去思想這個題目
[00:02:48.920 --> 00:02:52.240]  我深信若果我們能夠真的活出一個
[00:02:52.240 --> 00:02:54.360]  為主有所作為的生命
[00:02:54.360 --> 00:02:58.240]  我們的作為是會影響其他人的
[00:02:58.240 --> 00:03:00.920]  甚至是改變其他人的生命
[00:03:00.920 --> 00:03:02.920]  是賜福給其他人的
[00:03:02.920 --> 00:03:07.840]  我們應該怎樣才有一個心智願意這樣做呢?
[00:03:07.840 --> 00:03:09.720]  大家會和我一起去讀一下
[00:03:09.720 --> 00:03:11.720]  以下下面有四句的說話
[00:03:11.720 --> 00:03:13.200]  有中文有英文的
[00:03:13.200 --> 00:03:14.960]  讓我們一起試一下去讀
[00:03:14.960 --> 00:03:16.080]  讓我們大家先說
[00:03:16.080 --> 00:03:18.240]  這個是我們願意去做的
[00:03:18.240 --> 00:03:21.360]  在各位秩序表的大綱裏面
[00:03:21.360 --> 00:03:23.920]  第一行那一書的
[00:03:23.920 --> 00:03:27.080]  讓我們一起試一下去讀一下
[00:03:27.080 --> 00:03:27.960]  第一句
[00:03:27.960 --> 00:03:32.240]  我願為榮耀主有所作為
[00:03:32.240 --> 00:03:35.440]  I want to make a difference for Christ
[00:03:35.440 --> 00:03:36.040]  第二
[00:03:36.040 --> 00:03:39.600]  我要竭力尋求有所作為
[00:03:39.600 --> 00:03:42.280]  Do something to make a difference
[00:03:42.280 --> 00:03:43.280]  第三
[00:03:43.280 --> 00:03:46.440]  我要找同路人有所作為
[00:03:46.440 --> 00:03:49.000]  With people who make a difference
[00:03:49.000 --> 00:03:49.600]  第四
[00:03:49.600 --> 00:03:52.720]  我要把握今天有所作為
[00:03:52.720 --> 00:03:56.160]  Catch the time that makes a difference
[00:03:56.160 --> 00:03:57.880]  這四件事如果我們大家都說
[00:03:57.880 --> 00:03:58.880]  我願意這樣做
[00:03:58.880 --> 00:04:00.400]  我們就要學一下
[00:04:00.400 --> 00:04:02.480]  我們怎樣do something呢?
[00:04:02.480 --> 00:04:04.880]  我們怎樣去尋求一些東西呢?
[00:04:04.880 --> 00:04:06.280]  其實我們說有所作為
[00:04:06.280 --> 00:04:07.600]  我請大家記得
[00:04:07.600 --> 00:04:09.360]  不是甚麼都為其他人的
[00:04:09.360 --> 00:04:11.240]  其實都是為我們自己的
[00:04:11.240 --> 00:04:12.080]  為我們自己
[00:04:12.080 --> 00:04:13.920]  是為我信主的緣故
[00:04:13.920 --> 00:04:18.080]  是怎樣能夠有我自己都能夠得到復興
[00:04:18.080 --> 00:04:19.440]  得到興旺
[00:04:19.440 --> 00:04:22.000]  我願意今天跟大家說祈禱
[00:04:22.000 --> 00:04:23.280]  祈禱
[00:04:23.280 --> 00:04:24.280]  大家都祈禱的
[00:04:24.280 --> 00:04:26.360]  我們信耶穌的人都祈禱
[00:04:26.360 --> 00:04:27.600]  但很多的祈禱
[00:04:27.600 --> 00:04:29.160]  上帝是沒有回答我們的
[00:04:29.160 --> 00:04:31.080]  為甚麼上帝沒有回答我們呢?
[00:04:31.080 --> 00:04:32.680]  會不會有些祈禱
[00:04:32.680 --> 00:04:34.360]  其實是我們自己心願而已
[00:04:34.360 --> 00:04:36.000]  未必是對的
[00:04:36.000 --> 00:04:37.920]  所以上帝沒有回答我們
[00:04:37.920 --> 00:04:40.360]  我今天想和大家思想一下
[00:04:40.360 --> 00:04:42.600]  怎樣去祈禱
[00:04:42.600 --> 00:04:44.920]  上帝才會是蒙英韻
[00:04:44.920 --> 00:04:46.160]  我的重點就是
[00:04:46.160 --> 00:04:50.640]  我希望我們大家都能夠重新回去祈禱
[00:04:50.640 --> 00:04:54.400]  特別當我們有困難、有孤單、有需要的時候
[00:04:54.400 --> 00:04:56.360]  究竟是怎樣去祈禱
[00:04:56.360 --> 00:04:57.960]  上帝才會回答呢?
[00:04:57.960 --> 00:05:00.080]  或者你說你和我無關了
[00:05:00.080 --> 00:05:02.160]  因為今天我是大快活
[00:05:02.160 --> 00:05:03.880]  我完全沒有這些問題
[00:05:03.880 --> 00:05:06.800]  或者是你今天沒有這個問題
[00:05:06.800 --> 00:05:08.120]  但總有一天
[00:05:08.120 --> 00:05:11.040]  你和我都會遇見這些困難
[00:05:11.040 --> 00:05:13.160]  當這些困難來到的時候
[00:05:13.160 --> 00:05:14.480]  怎樣去祈禱
[00:05:14.480 --> 00:05:17.200]  這個祈禱上帝是會回答的
[00:05:17.200 --> 00:05:20.640]  讓我們今天先去了解這件事
[00:05:20.640 --> 00:05:23.040]  除了我們自己去祈禱之外
[00:05:23.040 --> 00:05:26.160]  我也渴望我們能夠成為一個代禱的人
[00:05:26.160 --> 00:05:29.320]  代禱的人能夠真是為別人來祈禱
[00:05:29.320 --> 00:05:30.480]  我們為別人祈禱的時候
[00:05:30.480 --> 00:05:31.760]  我們不會吝嗇
[00:05:31.760 --> 00:05:33.640]  不知道要不要跟他祈禱呢?
[00:05:33.640 --> 00:05:34.440]  怎樣怎樣呢?
[00:05:34.440 --> 00:05:36.120]  讓我們都明白了之後
[00:05:36.120 --> 00:05:39.120]  我們開放我們的生命是有所作為
[00:05:39.120 --> 00:05:42.320]  我們能夠願意為別人來禱告
[00:05:42.320 --> 00:05:45.040]  今天有人來探訪我們
[00:05:45.040 --> 00:05:47.120]  我又為他來祈禱
[00:05:47.120 --> 00:05:47.920]  我不認識他
[00:05:47.920 --> 00:05:49.400]  不過他說來探訪
[00:05:49.400 --> 00:05:51.920]  我說你有沒有認識主?
[00:05:51.920 --> 00:05:53.680]  他說我還沒有認識主
[00:05:53.680 --> 00:05:54.320]  我來玩的
[00:05:54.320 --> 00:05:54.960]  那就好了
[00:05:54.960 --> 00:05:56.440]  我為你玩來祈禱
[00:05:56.440 --> 00:05:57.680]  我又為他來祈禱
[00:05:57.680 --> 00:05:59.480]  願意他也藉著來玩
[00:05:59.480 --> 00:06:00.600]  來這裡旅行
[00:06:00.600 --> 00:06:02.240]  能夠有機會聽聽福音
[00:06:02.240 --> 00:06:03.120]  認識主
[00:06:03.120 --> 00:06:04.240]  你說多好呢
[00:06:04.240 --> 00:06:06.200]  能夠為他來禱告
[00:06:06.200 --> 00:06:10.160]  上帝會按照他的時間回答這些祈禱
[00:06:10.160 --> 00:06:14.000]  所以今天我想跟大家思想這個題目
[00:06:14.000 --> 00:06:16.840]  怎樣作夢神應允的祈禱
[00:06:16.840 --> 00:06:19.840]  接著下面的幾個星期
[00:06:19.840 --> 00:06:23.480]  我和各位再思想其他幾件事
[00:06:23.480 --> 00:06:25.880]  下星期我和大家思想一下
[00:06:25.880 --> 00:06:28.880]  一起想想怎樣講人生的故事
[00:06:28.880 --> 00:06:30.840]  講故事可以很好聽的
[00:06:30.840 --> 00:06:32.240]  怎樣講你的故事呢?
[00:06:32.240 --> 00:06:37.480]  你的故事能夠有所作為影響其他人的生命呢?
[00:06:37.480 --> 00:06:40.040]  再下星期我和各位講
[00:06:40.040 --> 00:06:42.160]  為什麼我們來敬拜神
[00:06:42.160 --> 00:06:44.080]  是能夠影響其他人的生命
[00:06:44.080 --> 00:06:45.320]  你記得來聽
[00:06:45.320 --> 00:06:47.360]  我來敬拜神而已
[00:06:47.360 --> 00:06:48.880]  我來星期天而已
[00:06:48.880 --> 00:06:50.760]  為什麼我來星期天
[00:06:50.760 --> 00:06:53.600]  會影響到其他周圍的人呢?
[00:06:53.600 --> 00:06:56.240]  這是第三個星期我和各位思想
[00:06:56.240 --> 00:06:58.160]  我用聖經來解釋給大家聽
[00:06:58.160 --> 00:06:59.880]  聖經裡面為什麼告訴我們
[00:06:59.880 --> 00:07:01.440]  那個是有所作為的
[00:07:01.440 --> 00:07:03.800]  然後第四個星期和第五個星期
[00:07:03.800 --> 00:07:05.080]  我和各位思想一下
[00:07:05.080 --> 00:07:08.640]  怎樣我們時時作好準備去傳福音
[00:07:08.640 --> 00:07:10.840]  還有最後的星期
[00:07:10.840 --> 00:07:13.600]  怎樣邀請其他人來聽福音呢?
[00:07:13.600 --> 00:07:16.120]  是能夠真的改變別人的生命的
[00:07:16.120 --> 00:07:18.400]  我們都透過這五次
[00:07:18.400 --> 00:07:20.640]  一起去思想這個題目
[00:07:20.640 --> 00:07:22.840]  今天我和各位先來看
[00:07:22.840 --> 00:07:28.600]  第一個題目是怎樣夢神應允的祈禱
[00:07:28.600 --> 00:07:33.480]  我們今天是透過《但以理書》第九章
[00:07:33.480 --> 00:07:35.720]  和各位一起來思想的
[00:07:35.720 --> 00:07:38.040]  我等大家先和我一起讀一讀
[00:07:38.040 --> 00:07:39.800]  《但以理書》第九章
[00:07:39.800 --> 00:07:41.200]  因為它有很多節的
[00:07:41.200 --> 00:07:43.800]  我只是和大家一起讀三節聖經
[00:07:43.800 --> 00:07:46.040]  大家回家可以繼續看看
[00:07:46.040 --> 00:07:49.360]  看今天所說的是怎樣
[00:07:49.360 --> 00:07:50.320]  我們一起來看
[00:07:50.320 --> 00:07:51.080]  就是讀
[00:07:51.080 --> 00:07:54.360]  「馬代族阿哈徐魯的兒子
[00:07:54.360 --> 00:07:58.280]  大理烏立維加勒底國的王元年
[00:07:58.280 --> 00:08:00.840]  就是他在位第一年
[00:08:00.840 --> 00:08:05.000]  我但以理從書上得知耶和華的話
[00:08:05.000 --> 00:08:07.280]  臨到先知耶利米
[00:08:07.280 --> 00:08:10.520]  論耶路撒冷荒涼的年數
[00:08:10.520 --> 00:08:12.400]  七十年為滿
[00:08:12.400 --> 00:08:15.480]  我便禁食披麻蒙灰
[00:08:15.480 --> 00:08:18.800]  定意向主神祈禱懇求」
[00:08:18.800 --> 00:08:20.320]  《但以理書》第九章
[00:08:20.320 --> 00:08:22.800]  這是第一至第三節
[00:08:22.800 --> 00:08:24.760]  這篇聖經說到
[00:08:24.760 --> 00:08:30.440]  「我但以理和他的國民遷移亡了國
[00:08:30.440 --> 00:08:35.000]  被人從大地遷移到巴比倫的地方
[00:08:35.000 --> 00:08:36.680]  去了那個地方
[00:08:36.680 --> 00:08:40.320]  他就在那裡為耶路撒冷來祈禱」
[00:08:40.320 --> 00:08:42.720]  通常耶路撒冷是甚麼意思呢?
[00:08:42.720 --> 00:08:44.640]  耶路撒冷是一個聖城的名字
[00:08:44.640 --> 00:08:46.960]  但當聖經說到耶路撒冷的時候
[00:08:46.960 --> 00:08:49.840]  通常是代表聖城耶路撒冷
[00:08:49.840 --> 00:08:52.040]  亦都代表猶太人的意思
[00:08:52.040 --> 00:08:53.920]  亦都代表以色列國
[00:08:53.920 --> 00:08:56.640]  亦都更是代表屬於神的子民
[00:08:56.640 --> 00:08:59.880]  即是今天每一個屬於神、屬於耶穌基督的人
[00:08:59.880 --> 00:09:01.080]  所以今天這段聖經
[00:09:01.080 --> 00:09:02.680]  雖然是「但以理和」
[00:09:02.680 --> 00:09:05.440]  是為耶路撒冷、為猶太人來祈禱
[00:09:05.440 --> 00:09:09.000]  但其實我們在裏面都學到很多寶貴的功課
[00:09:09.000 --> 00:09:11.000]  上帝要教導我們
[00:09:11.000 --> 00:09:14.720]  讓我們一齊先來看這段祈禱
[00:09:14.720 --> 00:09:16.040]  在這段祈禱裏面
[00:09:16.040 --> 00:09:18.480]  我們嘗試去看五樣東西
[00:09:18.480 --> 00:09:21.240]  五樣東西是說到祂的祈禱是怎樣
[00:09:21.240 --> 00:09:22.440]  我們就要想想
[00:09:22.440 --> 00:09:25.560]  究竟我的祈禱是否這樣
[00:09:25.560 --> 00:09:28.320]  抑或完全不是這樣
[00:09:28.320 --> 00:09:30.040]  除了看這五樣東西之外
[00:09:30.040 --> 00:09:32.440]  讓我們在裏面都學四樣東西
[00:09:32.440 --> 00:09:35.360]  四個原則我們怎樣來祈禱
[00:09:35.360 --> 00:09:37.360]  讓我們一齊去思想一下
[00:09:37.360 --> 00:09:40.120]  第一樣你要看「但以理」的祈禱
[00:09:40.120 --> 00:09:41.920]  祂的祈禱是迫切的
[00:09:41.920 --> 00:09:44.040]  是無法抗拒的
[00:09:44.040 --> 00:09:46.120]  迫切是甚麼意思呢?
[00:09:46.120 --> 00:09:48.840]  即是祂覺得祂一定要祈
[00:09:48.840 --> 00:09:51.200]  無可抗拒的意思即是
[00:09:51.200 --> 00:09:52.920]  有甚麼重要的事要做
[00:09:52.920 --> 00:09:54.720]  有甚麼重要的宴會要做
[00:09:54.720 --> 00:09:56.200]  有甚麼應酬要做
[00:09:56.200 --> 00:09:57.640]  祂說那些都不緊要
[00:09:57.640 --> 00:10:00.400]  祂說我最緊要就是先回去祈禱
[00:10:00.400 --> 00:10:02.480]  請問你和我的祈禱
[00:10:02.480 --> 00:10:04.480]  有多少次是因為這樣
[00:10:04.480 --> 00:10:05.640]  說我不去宴會了
[00:10:05.640 --> 00:10:06.720]  我不去應酬了
[00:10:06.720 --> 00:10:07.440]  我不做這些事
[00:10:07.440 --> 00:10:09.000]  我要先祈禱
[00:10:09.000 --> 00:10:10.600]  我們有多少次的祈禱
[00:10:10.600 --> 00:10:12.120]  是會這麼迫切的呢?
[00:10:12.120 --> 00:10:13.920]  我們有多少次的祈禱
[00:10:13.920 --> 00:10:16.200]  是會無法抗拒的呢?
[00:10:16.200 --> 00:10:17.520]  這就是第一樣
[00:10:17.520 --> 00:10:18.720]  我們來看看
[00:10:18.720 --> 00:10:21.240]  為何上帝會回答但以理的祈禱呢?
[00:10:21.240 --> 00:10:24.400]  因為祂的祈禱是迫切和無法抗拒
[00:10:24.400 --> 00:10:25.880]  但祂是有原因的
[00:10:25.880 --> 00:10:27.720]  祂不是特別屬靈
[00:10:27.720 --> 00:10:29.640]  所以祂的祈禱是迫切
[00:10:29.640 --> 00:10:30.520]  不是的
[00:10:30.520 --> 00:10:35.320]  我們都可以做迫切和無法抗拒的禱告
[00:10:35.320 --> 00:10:37.200]  因為《雅各書》提到
[00:10:37.200 --> 00:10:39.960]  二人的禱告是大有功效
[00:10:39.960 --> 00:10:41.840]  他說以利亞都是普通人
[00:10:41.840 --> 00:10:43.120]  好像我和你一樣
[00:10:43.120 --> 00:10:45.440]  但祂的祈禱是大有功效的
[00:10:45.440 --> 00:10:48.640]  所以我們今天都能夠興奮地說
[00:10:48.640 --> 00:10:53.240]  我如何能夠去迫切和無法抗拒祈禱呢?
[00:10:53.240 --> 00:10:56.520]  但以理為何祂會這樣祈禱呢?
[00:10:56.520 --> 00:10:57.480]  有兩個原因
[00:10:57.480 --> 00:10:59.720]  第一個原因是當時世界的改變
[00:10:59.720 --> 00:11:02.280]  我們說被世界問題的迫使
[00:11:02.280 --> 00:11:05.200]  因為當時祂祈禱這個時候
[00:11:05.200 --> 00:11:07.720]  還有你讀第九章第一節
[00:11:07.720 --> 00:11:09.200]  你有沒有留意到
[00:11:09.200 --> 00:11:11.640]  巴比倫國的朝代是轉變了
[00:11:11.640 --> 00:11:16.160]  本來巴比倫王是打理管理加勒底國的
[00:11:16.160 --> 00:11:18.880]  現在是波斯王管理
[00:11:18.880 --> 00:11:21.200]  大理烏是波斯王
[00:11:21.200 --> 00:11:24.880]  即是波斯王亡了巴比倫國
[00:11:24.880 --> 00:11:27.880]  所以波斯王就在位了
[00:11:27.880 --> 00:11:30.240]  但以理祂是神所重用
[00:11:30.240 --> 00:11:33.120]  亦都是幾朝的皇帝重用祂
[00:11:33.120 --> 00:11:34.440]  巴比倫王重用祂
[00:11:34.440 --> 00:11:36.160]  大理烏王又重用祂
[00:11:36.160 --> 00:11:39.600]  那時候雖然是國家有政變
[00:11:39.600 --> 00:11:41.840]  但祂仍在那裏工作
[00:11:41.840 --> 00:11:43.160]  但祂心裏很亂
[00:11:43.160 --> 00:11:44.360]  因為政變
[00:11:44.360 --> 00:11:46.160]  所以祂就覺得要祈禱
[00:11:46.160 --> 00:11:49.880]  但最重要祂祈禱不是因為政治的問題
[00:11:49.880 --> 00:11:51.160]  而是第二個原因
[00:11:51.160 --> 00:11:54.760]  就是被聖經的應許所指使
[00:11:54.760 --> 00:11:56.680]  剛才我們讀到
[00:11:56.680 --> 00:11:58.160]  祂在那時候
[00:11:58.160 --> 00:12:00.280]  祂心裏面一亂的時候
[00:12:00.280 --> 00:12:01.880]  祂馬上回到聖經裏面
[00:12:01.880 --> 00:12:03.560]  馬上回到神的話裏面
[00:12:03.560 --> 00:12:06.960]  神就指示祂怎樣去祈禱
[00:12:06.960 --> 00:12:08.840]  祂怎樣的迫切呢?
[00:12:08.840 --> 00:12:12.040]  因為祂一看到耶利米先知的預言
[00:12:12.040 --> 00:12:15.080]  耶利米是和達爾利是同期的人
[00:12:15.080 --> 00:12:17.080]  祂是先知
[00:12:17.080 --> 00:12:20.280]  耶利米是按著神的心意寫了出來
[00:12:20.280 --> 00:12:24.200]  他說耶路撒冷荒涼的日子是七十年
[00:12:24.200 --> 00:12:26.120]  而那個日子是滿了
[00:12:26.120 --> 00:12:30.920]  那時候已經是亡國七十年了
[00:12:30.920 --> 00:12:32.280]  聖經裏面說
[00:12:32.280 --> 00:12:36.560]  祂說上帝會將他們帶回去猶大
[00:12:36.560 --> 00:12:39.720]  當時達爾利已經差不多八十五歲了
[00:12:39.720 --> 00:12:43.000]  他很年輕就被擄去了巴比倫
[00:12:43.000 --> 00:12:45.480]  一個老人家時時想著
[00:12:45.480 --> 00:12:48.240]  會不會有一天能夠回歸祖國呢?
[00:12:48.240 --> 00:12:50.240]  他看到聖經的話裏面說
[00:12:50.240 --> 00:12:51.280]  原來可以
[00:12:51.280 --> 00:12:52.920]  現在就是那個時間了
[00:12:52.920 --> 00:12:56.280]  所以他心裏面是非常激動
[00:12:56.280 --> 00:13:00.040]  但是他迫切和無可抗拒的祈禱
[00:13:00.040 --> 00:13:01.440]  你猜是甚麼呢?
[00:13:01.440 --> 00:13:04.320]  不只是他心裏面想回到祖國
[00:13:04.320 --> 00:13:05.880]  而是他發覺
[00:13:05.880 --> 00:13:06.960]  以色列人
[00:13:06.960 --> 00:13:08.160]  即是猶大人
[00:13:08.160 --> 00:13:09.920]  在巴比倫的猶大人
[00:13:09.920 --> 00:13:11.920]  他們過了那麼多年
[00:13:11.920 --> 00:13:15.160]  他們並沒有悔改回歸神
[00:13:15.160 --> 00:13:16.720]  所以他為這件事
[00:13:16.720 --> 00:13:19.840]  心裏面很難過的迫切的祈禱
[00:13:19.840 --> 00:13:22.600]  我們大家都知道猶大人為甚麼會亡國
[00:13:22.600 --> 00:13:24.640]  為甚麼會被遷去巴比倫呢?
[00:13:24.640 --> 00:13:27.000]  因為他們離棄了上帝
[00:13:27.000 --> 00:13:30.560]  所以上帝就讓他們能夠遭遇這個大禍
[00:13:30.560 --> 00:13:33.160]  現在上帝說願意帶他們回來
[00:13:33.160 --> 00:13:36.680]  但是達爾利發覺他們的人民還未預備好
[00:13:36.680 --> 00:13:39.160]  未預備好歸回神
[00:13:39.160 --> 00:13:40.520]  如果這樣繼續下去
[00:13:40.520 --> 00:13:42.360]  會不會上帝說這樣不願意了
[00:13:42.360 --> 00:13:43.240]  你們不要回來
[00:13:43.240 --> 00:13:44.480]  會不會是這樣呢?
[00:13:44.480 --> 00:13:46.360]  又會不會回去之後
[00:13:46.360 --> 00:13:47.760]  但是仍舊是犯罪的
[00:13:47.760 --> 00:13:48.680]  得罪上帝的
[00:13:48.680 --> 00:13:50.680]  又來一次的大件事
[00:13:50.680 --> 00:13:52.320]  又來一次這樣
[00:13:52.320 --> 00:13:53.920]  所以達爾利說不行
[00:13:53.920 --> 00:13:56.160]  我一定要來到上帝面前祈禱
[00:13:56.160 --> 00:13:57.760]  求上帝你憐憫
[00:13:57.760 --> 00:13:59.560]  我要向你認罪
[00:13:59.560 --> 00:14:01.880]  為我和我的國民去認罪
[00:14:01.880 --> 00:14:04.320]  求你幫助我們
[00:14:04.320 --> 00:14:07.520]  達爾利為甚麼忽然間會懂得這樣的祈禱?
[00:14:07.520 --> 00:14:10.920]  是因為他看見耶利米先知的話
[00:14:10.920 --> 00:14:14.040]  所以祈禱要蒙神應運
[00:14:14.040 --> 00:14:16.640]  第一個原則就是這樣
[00:14:16.640 --> 00:14:20.240]  我們要讓神先對我們說話
[00:14:20.240 --> 00:14:24.160]  然後我們就會懂得怎樣的祈禱
[00:14:24.160 --> 00:14:26.160]  這個是第一個原則
[00:14:26.160 --> 00:14:28.840]  就是讓神先對我們說話
[00:14:28.840 --> 00:14:30.920]  就是先看上帝的話
[00:14:30.920 --> 00:14:33.600]  然後讓上帝的話就會告訴我們
[00:14:33.600 --> 00:14:35.320]  在今天,在這個時刻
[00:14:35.320 --> 00:14:36.720]  在你孤單的時候
[00:14:36.720 --> 00:14:38.040]  在你艱難的時候
[00:14:38.040 --> 00:14:39.840]  你應該怎樣的祈禱
[00:14:39.840 --> 00:14:42.440]  這個就是達爾利他自己的經歷
[00:14:42.440 --> 00:14:45.080]  甚麼叫做讓神先對我們說話
[00:14:45.080 --> 00:14:47.560]  就懂得如何的祈禱呢?
[00:14:47.560 --> 00:14:51.320]  意思就是天天聆聽神的話
[00:14:51.320 --> 00:14:53.440]  天天聆聽神的話的意思
[00:14:53.440 --> 00:14:57.880]  就是天天去讀上帝的話
[00:14:57.880 --> 00:15:01.040]  究竟我們每天看上帝的話
[00:15:01.040 --> 00:15:04.120]  每天看聖經還有沒有這樣做呢?
[00:15:04.120 --> 00:15:06.920]  我們有沒有習慣每天都是這樣做
[00:15:06.920 --> 00:15:10.600]  還是我們很久都沒有這樣做呢?
[00:15:10.600 --> 00:15:12.320]  聖經裡面告訴我們
[00:15:12.320 --> 00:15:14.480]  如果我們是這樣做的時候
[00:15:14.480 --> 00:15:16.400]  天天讀上帝的話的時候
[00:15:16.400 --> 00:15:18.600]  我們就會懂得怎樣的祈禱
[00:15:18.600 --> 00:15:22.600]  而我們的祈禱是上帝能夠應運的
[00:15:22.600 --> 00:15:25.000]  其實耶穌基督自己也是這樣說過
[00:15:25.000 --> 00:15:29.400]  我們看一段聖經在約翰福音第十五章第七節
[00:15:29.400 --> 00:15:32.160]  約翰福音十五章第七節我們一起讀好不好?
[00:15:32.160 --> 00:15:35.280]  耶穌說:你們若常在我裡面
[00:15:35.280 --> 00:15:38.000]  我的話也常在你們裡面
[00:15:38.000 --> 00:15:42.280]  凡你們所願意的祈求就給你們成就
[00:15:42.280 --> 00:15:44.320]  約翰福音第十五章第七節
[00:15:44.320 --> 00:15:46.200]  耶穌基督這段聖經在說甚麼呢?
[00:15:46.200 --> 00:15:48.720]  祈禱怎樣才能夠蒙應運呢?
[00:15:48.720 --> 00:15:50.000]  他說兩件事
[00:15:50.000 --> 00:15:51.720]  第一件事
[00:15:51.720 --> 00:15:53.520]  「若你常在我裡面」
[00:15:53.520 --> 00:15:56.320]  即是我和主的關係是密切的
[00:15:56.320 --> 00:15:58.280]  我不是只是信了主就算了
[00:15:58.280 --> 00:16:00.200]  我和祂有密切的關係
[00:16:00.200 --> 00:16:01.680]  我敬拜祂
[00:16:01.680 --> 00:16:04.080]  我讀祂的話語
[00:16:04.080 --> 00:16:05.760]  我見證祂
[00:16:05.760 --> 00:16:07.440]  和祂有美好的關係
[00:16:07.440 --> 00:16:09.400]  好像和一個人一樣
[00:16:09.400 --> 00:16:11.400]  有關係時時來往
[00:16:11.400 --> 00:16:12.640]  這是第一件事
[00:16:12.640 --> 00:16:13.720]  第二件事
[00:16:13.720 --> 00:16:16.400]  「我的話也常在你們裡面」
[00:16:16.400 --> 00:16:17.840]  我的話是甚麼呢?
[00:16:17.840 --> 00:16:19.440]  就是聖經的話
[00:16:19.440 --> 00:16:22.720]  當我和神的關係是密切
[00:16:22.720 --> 00:16:26.240]  而聖經的話每天都在我的生命裡面的時候
[00:16:26.240 --> 00:16:29.240]  「我們的祈禱凡你們所願意的」
[00:16:29.240 --> 00:16:32.640]  「祈求就給你們成就」
[00:16:32.640 --> 00:16:34.120]  親愛的弟兄姊妹各位來賓
[00:16:34.120 --> 00:16:35.720]  我們現在開始明白
