
[00:00:00.000 --> 00:00:03.040]  耶穌和他們的門徒吃完最後晚餐後
[00:02:46.100 --> 00:02:49.100]  在另一邊我們看到一間大教堂
[00:02:49.100 --> 00:02:50.100]  天主教教堂
[00:02:50.100 --> 00:02:53.100]  叫萬國教堂
[00:02:53.100 --> 00:02:57.100]  也有另一個名字叫壽苦大教堂
[00:02:57.100 --> 00:02:59.100]  Basilica of Agony
[00:02:59.100 --> 00:03:03.100]  外面是一個很漂亮的花園
[00:03:03.100 --> 00:03:05.100]  有橄欖樹的樹懸
[00:03:05.100 --> 00:03:08.100]  這些橄欖樹經過化驗
[00:03:08.100 --> 00:03:10.100]  其實是歷史悠久的
[00:03:10.100 --> 00:03:13.100]  有些是十字軍時期的時候種的
[00:03:13.100 --> 00:03:17.100]  我們走進萬國教堂
[00:03:17.100 --> 00:03:20.100]  教堂的設計是很幽暗的
[00:03:20.100 --> 00:03:22.100]  其實是想表達
[00:03:22.100 --> 00:03:25.100]  赫西瑪利園那種黑夜的掙扎
[00:03:25.100 --> 00:03:27.100]  在赫西瑪利園當中
[00:03:27.100 --> 00:03:29.100]  我們可能會想起第一件事
[00:03:29.100 --> 00:03:31.100]  就是神未必一定會按照我們
[00:03:31.100 --> 00:03:34.100]  祈禱的心願來答應
[00:03:34.100 --> 00:03:38.100]  因為天父都沒有去按照
[00:03:38.100 --> 00:03:40.100]  他的兒子起初祈禱的心願
[00:03:40.100 --> 00:03:42.100]  沒有把父輩拿走
[00:03:42.100 --> 00:03:43.100]  相反的
[00:03:43.100 --> 00:03:45.100]  在他掙扎的祈禱當中
[00:03:45.100 --> 00:03:48.100]  賜給他勇氣和力量
[00:03:48.100 --> 00:03:49.100]  來面對十字架
[00:03:49.100 --> 00:03:52.100]  順福臣之死
[00:03:52.100 --> 00:03:53.100]  另外
[00:03:53.100 --> 00:03:54.100]  耶穌被捕
[00:03:54.100 --> 00:03:56.100]  到他死而復活中間
[00:03:56.100 --> 00:03:58.100]  有很多的事蹟
[00:03:58.100 --> 00:03:59.100]  很多的細節
[00:03:59.100 --> 00:04:02.100]  反映出聖經是想教會
[00:04:02.100 --> 00:04:05.100]  來聽清楚這些故事
[00:04:05.100 --> 00:04:07.100]  中間也有很多的人物
[00:04:07.100 --> 00:04:09.100]  第一個我們可以提一下的人
[00:04:09.100 --> 00:04:12.100]  就是加勒人猶太
[00:04:12.100 --> 00:04:14.100]  這個賣耶穌的猶太
[00:04:14.100 --> 00:04:16.100]  我們知道在晚餐結束之前
[00:04:16.100 --> 00:04:17.100]  他已經離開了
[00:04:17.100 --> 00:04:19.100]  他去找大祭司
[00:04:19.100 --> 00:04:22.100]  出賣耶穌的價錢
[00:04:22.100 --> 00:04:23.100]  就是三十塊錢
[00:04:23.100 --> 00:04:24.100]  如果你計算的話
[00:04:24.100 --> 00:04:27.100]  大約是今天美金五千元左右
[00:04:27.100 --> 00:04:31.100]  是當時的四五個月工資
[00:04:31.100 --> 00:04:34.100]  或者是當代路埔的價錢
[00:04:34.100 --> 00:04:37.100]  當然我們不知道真正動機是怎樣
[00:04:37.100 --> 00:04:39.100]  但可能就是警惕我們
[00:04:39.100 --> 00:04:43.100]  會不會就是為了眼前少少的利益
[00:04:43.100 --> 00:04:45.100]  我們出賣信仰
[00:04:45.100 --> 00:04:47.100]  背棄神
[00:04:47.100 --> 00:04:48.100]  聖經的作者
[00:04:48.100 --> 00:04:53.100]  特別將猶太和巴大利的瑪利亞
[00:04:53.100 --> 00:04:56.100]  作一個對立
[00:04:56.100 --> 00:04:57.100]  這個瑪利亞
[00:04:57.100 --> 00:04:59.100]  大家可能聽過這個故事
[00:04:59.100 --> 00:05:02.100]  他在耶穌未進耶路撒冷之前
[00:05:02.100 --> 00:05:06.100]  他拿了一斤極貴的珍拿達香膏
[00:05:06.100 --> 00:05:08.100]  來抹耶穌的腳
[00:05:08.100 --> 00:05:10.100]  所謂珍拿達的香膏
[00:05:10.100 --> 00:05:13.100]  和當時的很名貴的香水
[00:05:13.100 --> 00:05:15.100]  可能是這個瑪利亞
[00:05:15.100 --> 00:05:18.100]  這個女孩的一生的嫁妝
[00:05:18.100 --> 00:05:21.100]  或者她一生的經濟的倚靠
[00:05:21.100 --> 00:05:23.100]  他就是傾倒在耶穌的面前
[00:05:23.100 --> 00:05:25.100]  因為他見到耶穌的死
[00:05:25.100 --> 00:05:30.100]  是帶來一些比他現世裡面一切的更加寶貴
[00:05:30.100 --> 00:05:32.100]  是一種無價之寶
[00:05:32.100 --> 00:05:35.100]  這種角色的對立
[00:05:35.100 --> 00:05:36.100]  告訴我們
[00:05:36.100 --> 00:05:39.100]  究竟救恩在我們心目中
[00:05:39.100 --> 00:05:42.100]  是可以有價還是無價
[00:06:09.100 --> 00:06:13.100]  我們來到大祭司的宅裡
[00:06:13.100 --> 00:06:15.100]  這裡講到當時的大祭司
[00:06:15.100 --> 00:06:19.100]  哥爾法和他的岳父亞拿的家
[00:06:19.100 --> 00:06:22.100]  他在那裡被拷問
[00:06:22.100 --> 00:06:23.100]  彼得當然是跟著
[00:06:23.100 --> 00:06:24.100]  想知道發生什麼事
[00:06:24.100 --> 00:06:26.100]  之前的基督教傳統
[00:06:26.100 --> 00:06:29.100]  就會說這個大祭司哥爾法的家
[00:06:29.100 --> 00:06:31.100]  就是現在的Western Hill
[00:06:31.100 --> 00:06:34.100]  這裡有一個一世紀的古樓房
[00:06:34.100 --> 00:06:36.100]  地庫裡面有很多的山洞
[00:06:36.100 --> 00:06:37.100]  甚至是密室
[00:06:37.100 --> 00:06:41.100]  相信耶穌就在這裡被羈留和被拷問
[00:06:41.100 --> 00:06:45.100]  這裡上面有一座天主教教堂
[00:06:45.100 --> 00:06:47.100]  就叫做雞鳴堂
[00:06:47.100 --> 00:06:49.100]  Church of St. Peter in Calicut
[00:06:49.100 --> 00:06:52.100]  意思就是雞啼的意思
[00:06:52.100 --> 00:06:57.100]  這裡當然是講到彼得三次不認主的事蹟
[00:06:57.100 --> 00:06:59.100]  你記得耶穌對彼得說
[00:06:59.100 --> 00:07:00.100]  去警醒他
[00:07:00.100 --> 00:07:03.100]  說雞鳴雞啼之前
[00:07:03.100 --> 00:07:05.100]  你要三次不認我
[00:07:05.100 --> 00:07:08.100]  耶穌對彼得說這句話的時候是黑夜
[00:07:08.100 --> 00:07:11.100]  意思就是說單憑血肉之軀
[00:07:11.100 --> 00:07:14.100]  你的信心不會熬過一個晚上
[00:07:14.100 --> 00:07:17.100]  當然我們知道彼得最後是三次不認主
[00:07:17.100 --> 00:07:20.100]  但是經過一些考古的發現
[00:07:20.100 --> 00:07:24.100]  我們發現原來大祭司等等的家族
[00:07:24.100 --> 00:07:28.100]  他們應該在聖殿對面的上城
[00:07:28.100 --> 00:07:33.100]  上一集我們去過一個地庫的博物館
[00:07:33.100 --> 00:07:36.100]  那裡看到一個五千呎的豪宅
[00:07:36.100 --> 00:07:39.100]  裡面有很多的潔淨池
[00:07:39.100 --> 00:07:43.100]  其實在牆上也找到一個雕刻
[00:07:43.100 --> 00:07:46.100]  這個雕刻是一個聖殿的金燈台
[00:07:46.100 --> 00:07:53.100]  那些雕刻的圖像很仔細地刻畫了金燈台的一些細節
[00:07:53.100 --> 00:07:54.100]  換句話說
[00:07:54.100 --> 00:07:57.100]  刻這個金燈台的人
[00:07:57.100 --> 00:08:03.100]  很清楚和親眼見過聖所裡面的金燈台
[00:08:03.100 --> 00:08:05.100]  這個豪宅裡面除了有很多的潔淨池
[00:08:05.100 --> 00:08:07.100]  是祭司專用的
[00:08:07.100 --> 00:08:08.100]  有金燈台
[00:08:08.100 --> 00:08:11.100]  也很吻合當時的文獻所說
[00:08:11.100 --> 00:08:13.100]  大祭司的家族
[00:08:13.100 --> 00:08:16.100]  貪財、積財、暴力
[00:08:16.100 --> 00:08:19.100]  甚至控制聖殿的經濟等等
[00:08:19.100 --> 00:08:24.100]  這裡也有一個很大的羅馬式的大庭園的一角
[00:08:24.100 --> 00:08:26.100]  被發掘出來
[00:08:26.100 --> 00:08:29.100]  就是面對著對面的聖殿
[00:08:29.100 --> 00:08:34.100]  這裡教有可能是大祭司家族的庭園
[00:08:34.100 --> 00:08:37.100]  耶穌被審問的地方
[00:08:37.100 --> 00:08:39.100]  耶穌的罪狀之一是什麼呢?
[00:08:39.100 --> 00:08:41.100]  就是說這個人曾經說
[00:08:41.100 --> 00:08:44.100]  我能夠拆毀聖殿
[00:08:44.100 --> 00:08:46.100]  三天之後建造起來
[00:08:46.100 --> 00:08:48.100]  對於大祭司來說
[00:08:48.100 --> 00:08:53.100]  這個更加是挑戰聖殿的權威
[00:08:53.100 --> 00:08:59.100]  然後耶穌就被帶到公會受審判
[00:08:59.100 --> 00:09:01.100]  《路加福音》第二十二章
[00:09:01.100 --> 00:09:02.100]  他說天一亮
[00:09:02.100 --> 00:09:05.100]  民間的重長老和祭司長
[00:09:05.100 --> 00:09:09.100]  就帶民事都聚會開公會
[00:09:09.100 --> 00:09:11.100]  他就問他是不是基督
[00:09:11.100 --> 00:09:14.100]  耶穌就回答他
[00:09:14.100 --> 00:09:15.100]  從今以後
[00:09:15.100 --> 00:09:19.100]  人只要坐在上帝權能的右邊
[00:09:19.100 --> 00:09:23.100]  他們就說耶穌不需要作見證
[00:09:23.100 --> 00:09:25.100]  他就是犯了褻瀆
[00:09:25.100 --> 00:09:26.100]  自稱為神
[00:09:26.100 --> 00:09:29.100]  於是他們就把耶穌
[00:09:29.100 --> 00:09:33.100]  帶到羅馬的總督比拉多面前
[00:09:33.100 --> 00:09:36.100]  這裡是《路加福音》第二十三章
[00:09:36.100 --> 00:09:37.100]  眾人都起來
[00:09:37.100 --> 00:09:40.100]  就把耶穌帶到比拉多面前
[00:09:40.100 --> 00:09:41.100]  就告他什麼呢?
[00:09:41.100 --> 00:09:43.100]  他說這個人是誘惑國民的
[00:09:43.100 --> 00:09:45.100]  禁止納粹被凱撒
[00:09:45.100 --> 00:09:47.100]  又說自己是基督
[00:09:47.100 --> 00:09:49.100]  又說自己是王
[00:09:49.100 --> 00:09:52.100]  所以之前告他的是宗教的罪
[00:09:52.100 --> 00:09:53.100]  褻瀆
[00:09:53.100 --> 00:09:56.100]  現在告他是政治上的罪
[00:09:56.100 --> 00:09:58.100]  顛覆羅馬帝國的罪
[00:09:58.100 --> 00:10:00.100]  因為說他自己是王
[00:10:00.100 --> 00:10:03.100]  比拉多本身是駐守在
[00:10:03.100 --> 00:10:05.100]  凱撒利亞的海港
[00:10:05.100 --> 00:10:08.100]  但每逢大時大節就會來到耶路撒冷
[00:10:08.100 --> 00:10:09.100]  看著那些人
[00:10:09.100 --> 00:10:13.100]  還有會做一些巡迴的法官
[00:10:13.100 --> 00:10:15.100]  在不同的地方聽證
[00:10:15.100 --> 00:10:17.100]  比拉多剛剛在雨節的時候
[00:10:17.100 --> 00:10:19.100]  來到耶路撒冷
[00:10:19.100 --> 00:10:21.100]  他住的地方一定是
[00:10:21.100 --> 00:10:24.100]  大希律之前所建造的皇宮
[00:10:24.100 --> 00:10:28.100]  這個就是在城西的一個皇宮
[00:10:28.100 --> 00:10:32.100]  大約2000年的時候
[00:10:32.100 --> 00:10:34.100]  考官人員就在這個
[00:10:34.100 --> 00:10:37.100]  本身已經是博物館的地底下
[00:10:37.100 --> 00:10:38.100]  繼續發掘的時候
[00:10:38.100 --> 00:10:42.100]  就發現到這些希律皇宮的遺跡
[00:10:42.100 --> 00:10:43.100]  這些不是驚喜
[00:10:43.100 --> 00:10:45.100]  因為我們文獻上一早知道
[00:10:45.100 --> 00:10:47.100]  那個皇宮就在這裡
[00:10:47.100 --> 00:10:51.100]  這裡就是比拉多去聽證
[00:10:51.100 --> 00:10:54.100]  去審問耶穌的地方
[00:10:54.100 --> 00:10:58.100]  之後《路加福音》23章有說
[00:10:58.100 --> 00:11:00.100]  他說比拉多聽見
[00:11:00.100 --> 00:11:02.100]  這個耶穌原來是加利利人
[00:11:02.100 --> 00:11:09.100]  又知道原來耶穌是屬於希律王所管的
[00:11:09.100 --> 00:11:12.100]  所以就將他解去希律王那裡
[00:11:12.100 --> 00:11:15.100]  這個希律是其中一個大希律的兒子
[00:11:15.100 --> 00:11:16.100]  他是守加利利省的
[00:11:16.100 --> 00:11:19.100]  你記得他是斬了施洗約翰
[00:11:19.100 --> 00:11:22.100]  守制的時候當然他就是來到耶路撒冷
[00:11:22.100 --> 00:11:24.100]  而他住的皇宮應該是按照文獻
[00:11:24.100 --> 00:11:28.100]  就是當時馬加比時代所建的皇宮
[00:11:28.100 --> 00:11:30.100]  都是在上城的樹下
[00:11:30.100 --> 00:11:32.100]  希律王戲弄了耶穌一番的時候
[00:11:32.100 --> 00:11:36.100]  又將他解回去比拉多的樹
[00:11:36.100 --> 00:11:38.100]  《路加福音》第23章繼續
[00:11:38.100 --> 00:11:40.100]  他說比拉多願意去釋放耶穌
[00:11:40.100 --> 00:11:42.100]  又勸解他們
[00:11:42.100 --> 00:11:44.100]  就是那些猶太人
[00:11:44.100 --> 00:11:49.100]  無奈地猶太的貴族哭著說
[00:11:49.100 --> 00:11:51.100]  釘他十字架
[00:11:51.100 --> 00:11:53.100]  比拉多第三次對他們說
[00:11:53.100 --> 00:11:56.100]  為什麼這個人做了什麼惡事
[00:11:56.100 --> 00:11:58.100]  我查不到他該死的罪
[00:11:58.100 --> 00:12:01.100]  所以我要責打他就希望釋放他
[00:12:01.100 --> 00:12:04.100]  但是這些猶太的貴族
[00:12:04.100 --> 00:12:05.100]  大祭司等等
[00:12:05.100 --> 00:12:11.100]  他就催逼比拉多將耶穌釘在十字架上
[00:12:11.100 --> 00:12:13.100]  於是最後他們的聲音就得了聖
[00:12:13.100 --> 00:12:17.100]  剛才我們提到耶穌被捕到死而復活
[00:12:17.100 --> 00:12:20.100]  中間的過程有很多事跡和很多人物
[00:12:20.100 --> 00:12:24.100]  最重要的是這裡有兩個人物一定要看
[00:12:24.100 --> 00:12:26.100]  第一個就是比拉多
[00:12:26.100 --> 00:12:31.100]  比拉多是猶太地的總督
[00:12:31.100 --> 00:12:34.100]  他是替羅馬帝國來鎮守這個地方
[00:12:34.100 --> 00:12:38.100]  也是直接授權於羅馬帝國
[00:12:38.100 --> 00:12:43.100]  我們知道比拉多在這裡做了總督有十年
[00:12:43.100 --> 00:12:46.100]  攻完後二十六至三十六年
[00:12:46.100 --> 00:12:49.100]  在猶太人的世界裡他就是最大權
[00:12:49.100 --> 00:12:52.100]  並且我們知道比拉多的生性很凶殘
[00:12:52.100 --> 00:12:54.100]  他很仇視猶太人
[00:12:54.100 --> 00:12:57.100]  貪污不義、未審先殺
[00:12:57.100 --> 00:13:00.100]  很多次和猶太人特意作對
[00:13:00.100 --> 00:13:04.100]  把偶像帶入耶路撒冷的聖殿
[00:13:04.100 --> 00:13:05.100]  激怒猶太人
[00:13:05.100 --> 00:13:10.100]  甚至濫用聖殿裡的錢來做引水道
[00:13:10.100 --> 00:13:15.100]  但你看福音書他去審耶穌的過程
[00:13:15.100 --> 00:13:19.100]  比拉多就不像那麼仇視猶太人
[00:13:19.100 --> 00:13:21.100]  《馬太方案》第27章
[00:13:21.100 --> 00:13:26.100]  比拉多見無濟於事、反要生亂
[00:13:26.100 --> 00:13:30.100]  他就拿盆水出來在猶太人面前洗手
[00:13:30.100 --> 00:13:32.100]  這個洗手一幕就很出名
[00:13:32.100 --> 00:13:35.100]  比拉多有些猶豫不決
[00:13:35.100 --> 00:13:38.100]  不太想處死耶穌
[00:13:38.100 --> 00:13:42.100]  他就想洗脫自己的罪
[00:13:42.100 --> 00:13:46.100]  為什麼比拉多那麼猶豫呢?
[00:13:46.100 --> 00:13:49.100]  和他一向的作風很不同
[00:13:49.100 --> 00:13:52.100]  怎樣解釋他猶豫不決的行動呢?
[00:13:52.100 --> 00:13:54.100]  在大概這個時候
[00:13:54.100 --> 00:13:57.100]  我們可以知道背後發生了什麼事
[00:13:57.100 --> 00:14:00.100]  在羅馬朝廷有一個高官
[00:14:00.100 --> 00:14:04.100]  他是羅馬帝王提比劉的第二把交椅
[00:14:04.100 --> 00:14:08.100]  這個人叫St. Genesis 塞瓦魯斯
[00:14:08.100 --> 00:14:12.100]  他和比拉多有很密切的關係
[00:14:12.100 --> 00:14:16.100]  誰知他被懷疑謀朝篡位
[00:14:16.100 --> 00:14:22.100]  所以提比劉決定立刻處決塞瓦魯斯
[00:14:22.100 --> 00:14:26.100]  並且我們知道他被處決的那一天是哪一天
[00:14:26.100 --> 00:14:29.100]  就是公元後31年10月19日
[00:14:29.100 --> 00:14:31.100]  他被處決後
[00:14:31.100 --> 00:14:34.100]  他的同黨也全部被處決
[00:14:34.100 --> 00:14:38.100]  這就解釋得到為什麼比拉多在這個時候那麼猶豫
[00:14:38.100 --> 00:14:44.100]  突然間他對猶太人的仇視和作風突然改變
[00:14:44.100 --> 00:14:48.100]  不是因為他同情耶穌
[00:14:48.100 --> 00:14:51.100]  而是他在這個時候想自保
[00:14:51.100 --> 00:14:55.100]  《約翰福音》十九章十二節這樣記載
[00:14:55.100 --> 00:14:59.100]  有了這個背景這裡的記載就很寫實
[00:14:59.100 --> 00:15:03.100]  從此比拉多想要釋放耶穌
[00:15:03.100 --> 00:15:05.100]  無奈猶太人哭著說
[00:15:05.100 --> 00:15:09.100]  你若釋放這個人就不是凱撒的忠臣
[00:15:09.100 --> 00:15:15.100]  凡以自己為王的就是背叛凱撒了
[00:15:15.100 --> 00:15:19.100]  似乎那些猶太人貴族大祭司等等
[00:15:19.100 --> 00:15:21.100]  都好像知道收到消息
[00:15:21.100 --> 00:15:25.100]  到底羅馬帝國在羅馬京城發生什麼事
[00:15:25.100 --> 00:15:29.100]  似乎抓到比拉多有些痛腳
[00:15:29.100 --> 00:15:33.100]  萬一民間生亂的話他自己就人頭不保
[00:15:33.100 --> 00:15:35.100]  鮑爾根博士說得很對
[00:15:35.100 --> 00:15:38.100]  他說這是人在江湖
[00:15:38.100 --> 00:15:41.100]  在政界裡面的遊戲
[00:15:41.100 --> 00:15:46.100]  比拉多就是要討好他的老闆提比林
[00:15:46.100 --> 00:15:50.100]  結果就是不問真理不問公義
[00:15:50.100 --> 00:15:52.100]  提到比拉多的時候
[00:15:52.100 --> 00:15:55.100]  我們要提一提一個很出名的考古石碑
[00:15:55.100 --> 00:15:59.100]  這個後人我們叫他做比拉多石碑
[00:15:59.100 --> 00:16:01.100]  Pilot inscription, pilot stone
[00:16:01.100 --> 00:16:03.100]  發現的地方在凱撒尼亞海港
[00:16:03.100 --> 00:16:05.100]  時間是1961年
[00:16:05.100 --> 00:16:06.100]  當時發掘的時候
[00:16:06.100 --> 00:16:10.100]  人們在羅馬劇場的石級其中一塊
[00:16:10.100 --> 00:16:12.100]  找到這個石碑
[00:16:12.100 --> 00:16:14.100]  上面找到這些刻紋
[00:16:14.100 --> 00:16:19.100]  換句話說在後人去裝修羅馬劇場的時候
[00:16:19.100 --> 00:16:22.100]  就拿了這塊紀念碑
[00:16:22.100 --> 00:16:24.100]  然後當了石級其中一塊
[00:16:24.100 --> 00:16:28.100]  雖然有些文字已經拆去了
[00:16:28.100 --> 00:16:31.100]  但是大概我都知道說些什麼
[00:16:31.100 --> 00:16:33.100]  中文翻譯大致上是
[00:16:33.100 --> 00:16:35.100]  獻給神聖阿古斯督
[00:16:35.100 --> 00:16:38.100]  此提比留大殿Tiberium
[00:16:38.100 --> 00:16:40.100]  本丟比拉多
[00:16:40.100 --> 00:16:41.100]  猶大總督
[00:16:41.100 --> 00:16:44.100]  Prefect of Judea
[00:16:44.100 --> 00:16:47.100]  獻此殿的建築物
[00:16:47.100 --> 00:16:50.100]  可能是一個神廟的大殿
[00:16:50.100 --> 00:16:56.100]  來honor比拉多的老闆提比留Tiberius
[00:16:56.100 --> 00:16:58.100]  發現的時候就很轟動
[00:16:58.100 --> 00:17:01.100]  因為這塊石是唯一一塊
[00:17:01.100 --> 00:17:06.100]  在文獻以外找到的考古的實物
[00:17:06.100 --> 00:17:08.100]  證明比拉多的歷史性
[00:17:08.100 --> 00:17:10.100]  但如果看清楚那個內容
[00:17:10.100 --> 00:17:14.100]  不是單單說比拉多存在的證明那麼簡單
[00:17:14.100 --> 00:17:16.100]  這裡說得很清楚
[00:17:16.100 --> 00:17:22.100]  是比拉多和羅馬帝王之間的政治關係
[00:17:22.100 --> 00:17:26.100]  Patron-Client的關係
[00:17:26.100 --> 00:17:30.100]  Patron的主堡當然就是羅馬王提比留
[00:17:30.100 --> 00:17:33.100]  Client就是能夠拿到一官半職的
[00:17:33.100 --> 00:17:35.100]  那個就是比拉多
[00:17:35.100 --> 00:17:39.100]  所以比拉多就去討好他的主人
[00:17:39.100 --> 00:17:44.100]  這個廟或建築物來尊榮他
[00:17:44.100 --> 00:17:47.100]  你看到這是一個政治的關係
[00:17:47.100 --> 00:17:52.100]  一個政客就要討好你的主堡
[00:17:52.100 --> 00:17:54.100]  你心裡面有什麼原則
[00:17:54.100 --> 00:17:55.100]  這不是最重要的
[00:17:55.100 --> 00:17:58.100]  最重要的是主人說了算
[00:17:58.100 --> 00:18:00.100]  誰是他的主
[00:18:00.100 --> 00:18:01.100]  提比留
[00:18:01.100 --> 00:18:03.100]  如果你這樣看這個石碑的時候
[00:18:03.100 --> 00:18:05.100]  這樣看Patron-Client的關係
[00:18:05.100 --> 00:18:08.100]  看經文可能會有不同的味道
[00:18:08.100 --> 00:18:11.100]  第十八章這裡說到比拉多審問耶穌的時候
[00:18:11.100 --> 00:18:13.100]  比拉多對耶穌說
[00:18:13.100 --> 00:18:15.100]  這樣你是王嗎
[00:18:15.100 --> 00:18:17.100]  耶穌回答說
[00:18:17.100 --> 00:18:18.100]  你說我是王
[00:18:18.100 --> 00:18:20.100]  我為此而生
[00:18:20.100 --> 00:18:21.100]  也為此來到世間
[00:18:21.100 --> 00:18:24.100]  特為給真理作見證
[00:18:24.100 --> 00:18:27.100]  凡屬真理的人就聽我的話
[00:18:27.100 --> 00:18:28.100]  比拉多就回答
[00:18:28.100 --> 00:18:30.100]  他說真理是什麼
[00:18:30.100 --> 00:18:32.100]  當然他的語氣
[00:18:32.100 --> 00:18:35.100]  肯定不是說我現在想尋道
[00:18:35.100 --> 00:18:37.100]  想知道真理是什麼
[00:18:37.100 --> 00:18:39.100]  你可不可以告訴我
[00:18:39.100 --> 00:18:41.100]  這裡的語氣
[00:18:41.100 --> 00:18:44.100]  大概是比拉多所說的
[00:18:44.100 --> 00:18:45.100]  真理
[00:18:45.100 --> 00:18:46.100]  公理
[00:18:46.100 --> 00:18:48.100]  可以當飯吃
[00:18:48.100 --> 00:18:51.100]  是不是可以保住我的位置
[00:18:51.100 --> 00:18:54.100]  我就是人在江湖身不由己
[00:18:54.100 --> 00:18:55.100]  是不是
[00:18:55.100 --> 00:18:59.100]  你就想起歷世歷代有很多這個故事
[00:18:59.100 --> 00:19:00.100]  重症的人
[00:19:00.100 --> 00:19:02.100]  他們出賣自己
[00:19:02.100 --> 00:19:04.100]  出賣公理
[00:19:04.100 --> 00:19:06.100]  為了眼前的利益
[00:19:06.100 --> 00:19:07.100]  說什麼真理
[00:19:07.100 --> 00:19:10.100]  說什麼公理
[00:19:10.100 --> 00:19:12.100]  這裡就提醒我們
[00:19:12.100 --> 00:19:15.100]  到底我們是不是屬於耶穌的人
[00:19:15.100 --> 00:19:17.100]  耶穌是不是我們唯一的主
[00:19:17.100 --> 00:19:20.100]  唯一討好的主宰
[00:19:37.100 --> 00:19:40.100]  另一個與比拉多相關的人物
[00:19:40.100 --> 00:19:42.100]  就是大祭司戈爾法
[00:19:42.100 --> 00:19:44.100]  戈爾法是一個家族名字
