
[00:00:00.000 --> 00:00:06.800]  那今天訊息開始想跟大家一起去唱一首詩歌
[00:05:27.600 --> 00:05:29.480]  又在以西結
[00:05:29.480 --> 00:05:31.320]  以西結書五章那裡
[00:05:31.320 --> 00:05:34.400]  上帝又叫以西結將他的頭髮分成三段
[00:05:34.400 --> 00:05:36.800]  然後一份要燒了他
[00:05:36.800 --> 00:05:38.640]  一份用刀去剁碎
[00:05:38.640 --> 00:05:41.000]  最後一份要殺在胸中
[00:05:41.000 --> 00:05:41.840]  為什麼要這樣做
[00:05:41.840 --> 00:05:44.320]  就是要跟猶大人說
[00:05:44.320 --> 00:05:46.360]  他們要去經歷災難
[00:05:46.360 --> 00:05:47.480]  經歷戰爭
[00:05:47.480 --> 00:05:50.880]  經歷避老
[00:05:50.880 --> 00:05:51.800]  都是想跟大家
[00:05:51.800 --> 00:05:55.240]  我們簡單有些記憶
[00:05:55.240 --> 00:05:59.400]  上帝這樣去使用以西結
[00:05:59.400 --> 00:06:00.880]  去宣講一些語言
[00:06:00.880 --> 00:06:03.480]  宣講上帝想講的信息的原因
[00:06:03.480 --> 00:06:05.120]  為什麼呢
[00:06:05.120 --> 00:06:07.520]  不是因為這些方式可以很強烈
[00:06:07.520 --> 00:06:11.480]  很清晰地表達上帝的信息
[00:06:11.480 --> 00:06:14.280]  牧師在信息裡面都提到過
[00:06:14.280 --> 00:06:17.760]  為什麼要用這些方式去講語言
[00:06:17.760 --> 00:06:20.320]  用行為藝術的方式去講語言
[00:06:20.320 --> 00:06:22.840]  最大的原因可能是因為
[00:06:22.840 --> 00:06:24.040]  以色列人
[00:06:24.040 --> 00:06:25.160]  當時的猶大人
[00:06:25.160 --> 00:06:26.720]  他們心硬
[00:06:26.720 --> 00:06:29.160]  怎麼講都講不聽
[00:06:29.160 --> 00:06:33.920]  所以可能才要搞搞新意思
[00:06:33.920 --> 00:06:35.000]  我們又一起看看
[00:06:35.000 --> 00:06:38.080]  上帝管教以色列人的歷史
[00:06:38.080 --> 00:06:39.880]  我們就可以具體地看到
[00:06:39.880 --> 00:06:42.680]  其實以色列人是怎樣心硬
[00:06:42.680 --> 00:06:44.600]  搞到去到以西結那個時代
[00:06:44.600 --> 00:06:45.600]  要搞那麼多花絮
[00:06:45.600 --> 00:06:50.440]  去跟南國的人去講話
[00:06:50.440 --> 00:06:52.440]  我們可以知道
[00:06:52.440 --> 00:06:56.480]  蘇羅王是以色列國的第一位皇帝
[00:06:56.480 --> 00:06:58.880]  其實大概在公元前一百年
[00:06:58.880 --> 00:07:00.520]  即是一千年左右
[00:07:00.520 --> 00:07:01.760]  其實這件事情
[00:07:01.760 --> 00:07:03.280]  上帝不是那麼喜歡的
[00:07:03.280 --> 00:07:04.560]  如果大家有一點印象
[00:07:04.560 --> 00:07:08.360]  因為本身上帝在出埃及時期
[00:07:08.360 --> 00:07:09.400]  在士司時期
[00:07:09.400 --> 00:07:11.080]  其實上帝是親自
[00:07:11.080 --> 00:07:12.840]  去帶領他們的以色列人
[00:07:12.840 --> 00:07:13.680]  去出埃及
[00:07:13.680 --> 00:07:15.200]  去進入加南地
[00:07:15.200 --> 00:07:16.640]  但是呢
[00:07:16.640 --> 00:07:18.200]  時間過了沒多久的時候
[00:07:18.200 --> 00:07:20.000]  那些以色列人見到
[00:07:20.000 --> 00:07:21.840]  中東 近東世界那裡
[00:07:21.840 --> 00:07:24.720]  所有的國家都有一個國王
[00:07:24.720 --> 00:07:26.240]  他們都很想要
[00:07:26.240 --> 00:07:27.400]  好像其他國家那樣
[00:07:27.400 --> 00:07:28.560]  我要一個人
[00:07:28.560 --> 00:07:30.960]  一個國王來統治
[00:07:30.960 --> 00:07:32.480]  所以就說
[00:07:32.480 --> 00:07:34.160]  我們要一個王
[00:07:34.160 --> 00:07:35.560]  其實在講什麼
[00:07:35.560 --> 00:07:39.640]  講他們不想要上帝的管治
[00:07:39.640 --> 00:07:41.640]  所以其實在經文裏面
[00:07:41.640 --> 00:07:42.200]  我們可以知道
[00:07:42.200 --> 00:07:45.000]  上帝又不是那麼喜歡這件事情
[00:07:45.000 --> 00:07:45.840]  但是都可以
[00:07:45.840 --> 00:07:46.680]  你們喜歡
[00:07:46.680 --> 00:07:49.320]  我容許你們
[00:07:49.320 --> 00:07:50.680]  安立一個王
[00:07:50.680 --> 00:07:54.400]  讓蘇羅做第一個王
[00:07:54.400 --> 00:07:55.320]  OK
[00:07:55.320 --> 00:07:57.120]  都不是太好了
[00:07:57.120 --> 00:07:57.920]  其實這件事情
[00:07:57.920 --> 00:08:01.560]  蘇羅生涯末期都弄得亂七八糟
[00:08:01.560 --> 00:08:06.480]  去到蘇羅
[00:08:06.480 --> 00:08:08.160]  去到蘇羅之後
[00:08:08.160 --> 00:08:10.560]  去到第三位以色列王
[00:08:10.560 --> 00:08:12.480]  所羅門王
[00:08:12.480 --> 00:08:13.440]  都好像很厲害
[00:08:13.440 --> 00:08:14.480]  我們知道所羅門王
[00:08:14.480 --> 00:08:15.600]  很有智慧的
[00:08:15.600 --> 00:08:17.200]  令到以色列很強盛
[00:08:17.200 --> 00:08:18.840]  很富有
[00:08:18.840 --> 00:08:19.680]  但是
[00:08:19.680 --> 00:08:22.360]  去到他生涯末期的時候
[00:08:22.360 --> 00:08:24.120]  他帶偶像
[00:08:24.120 --> 00:08:26.240]  他背叛上帝
[00:08:26.240 --> 00:08:29.560]  所以上帝就忍不過了
[00:08:29.560 --> 00:08:32.800]  就說要在所羅門之後
[00:08:32.800 --> 00:08:40.280]  要令到以色列國要被管教
[00:08:40.280 --> 00:08:41.400]  所以見到以色列國
[00:08:41.400 --> 00:08:43.280]  其實立國不是很久
[00:08:43.280 --> 00:08:45.120]  蘇羅王去到以色列
[00:08:45.120 --> 00:08:46.600]  第一次有些大件事
[00:08:46.600 --> 00:08:47.800]  過了百多年
[00:08:47.800 --> 00:08:51.240]  去到公元前大概930年
[00:08:51.240 --> 00:08:54.160]  以色列就內戰
[00:08:54.160 --> 00:08:55.160]  分裂了
[00:08:55.160 --> 00:08:57.040]  分裂了南北國
[00:08:57.040 --> 00:08:59.880]  是上帝的懲罰
[00:08:59.880 --> 00:09:00.880]  那應該
[00:09:00.880 --> 00:09:02.200]  嘩
[00:09:02.200 --> 00:09:03.480]  國家分裂了
[00:09:03.480 --> 00:09:08.560]  有什麼比分裂國家更嚴重
[00:09:08.560 --> 00:09:10.120]  應該知道死了
[00:09:10.120 --> 00:09:12.840]  知道你們激怒了上帝
[00:09:12.840 --> 00:09:14.800]  上帝下手了
[00:09:14.800 --> 00:09:17.200]  要悔改
[00:09:17.200 --> 00:09:19.000]  誰知道
[00:09:19.000 --> 00:09:19.960]  以色列人
[00:09:19.960 --> 00:09:22.640]  都北國以色列
[00:09:22.640 --> 00:09:24.120]  不太知道死
[00:09:24.120 --> 00:09:25.280]  過了二百多年
[00:09:25.280 --> 00:09:28.040]  又是拜偶像
[00:09:28.040 --> 00:09:32.000]  更加他們的道德十分敗壞
[00:09:32.000 --> 00:09:35.320]  於是上帝真的忍不住了
[00:09:35.320 --> 00:09:38.360]  就派阿述去征服了
[00:09:38.360 --> 00:09:41.280]  滅了北國以色列
[00:09:41.280 --> 00:09:42.680]  本身南國都好好的
[00:09:42.680 --> 00:09:43.480]  他們乖一點
[00:09:43.480 --> 00:09:46.480]  所以上帝未施行他的審判
[00:09:46.480 --> 00:09:49.960]  未搞南國
[00:09:49.960 --> 00:09:53.280]  本身南國都真的敬畏上帝一點點
[00:09:53.280 --> 00:09:57.480]  但看著他曾經的兄弟
[00:09:57.480 --> 00:09:59.680]  北國滅了北國
[00:09:59.680 --> 00:10:01.160]  一百多年而已
[00:10:01.160 --> 00:10:04.120]  聖經在我們以西結的描述我們知道
[00:10:04.120 --> 00:10:08.800]  他們的道德甚至比他附近的國家更加差
[00:10:08.800 --> 00:10:11.280]  而他們也有拜偶像
[00:10:11.280 --> 00:10:14.640]  所以上帝最後都沒有辦法
[00:10:14.640 --> 00:10:20.240]  就派巴比倫去征服南國
[00:10:20.240 --> 00:10:24.480]  這就是簡單我們在以西結書前少少的時間
[00:10:24.480 --> 00:10:26.480]  去看到以色列人是怎樣去光顏
[00:10:26.480 --> 00:10:29.280]  怎樣去背叛上帝
[00:10:29.280 --> 00:10:30.240]  都還未講
[00:10:30.240 --> 00:10:32.640]  在以前的事
[00:10:32.640 --> 00:10:37.480]  亞伯拉罕時代的人又搞了甚麼事
[00:10:37.480 --> 00:10:39.120]  上個月Hays的信息都講了
[00:10:39.120 --> 00:10:40.880]  在出埃及記的時代
[00:10:40.880 --> 00:10:43.120]  以色列人又是怎樣一路被上帝的帶領
[00:10:43.120 --> 00:10:47.000]  他們一路又去背叛上帝
[00:10:47.000 --> 00:10:49.520]  上帝用了上千年的時間
[00:10:49.520 --> 00:10:50.840]  去容忍
[00:10:50.840 --> 00:10:52.320]  用不同的方式
[00:10:52.320 --> 00:10:55.200]  派了很多不同的先知去跟以色列人講
[00:10:55.200 --> 00:10:58.280]  喂!你們激怒了我很多次了
[00:10:58.280 --> 00:11:00.200]  好改了
[00:11:00.200 --> 00:11:02.600]  一次又一次這樣
[00:11:02.600 --> 00:11:04.480]  直到以西結的時代
[00:11:04.480 --> 00:11:06.440]  即是最底的那個表
[00:11:06.440 --> 00:11:09.640]  即是南國被滅的那個時代
[00:11:09.640 --> 00:11:10.960]  你們看看
[00:11:10.960 --> 00:11:14.760]  其實南北國被滅中間只是隔了136年
[00:11:14.760 --> 00:11:15.560]  幾代人而已
[00:11:15.560 --> 00:11:17.480]  不是真的很久
[00:11:17.480 --> 00:11:21.160]  本來都沒有禁忌上帝心的猶大南國
[00:11:21.160 --> 00:11:26.440]  都變成了被世人可憎的人
[00:11:26.440 --> 00:11:29.200]  都幾陰公
[00:11:29.200 --> 00:11:30.200]  幾不懂得死
[00:11:30.200 --> 00:11:33.640]  這麼多次的機會
[00:11:33.640 --> 00:11:36.040]  所以我們可以從一個這樣的歷史背景
[00:11:36.040 --> 00:11:37.880]  我們得知
[00:11:37.880 --> 00:11:39.720]  先知要用行為藝術
[00:11:39.720 --> 00:11:41.320]  用比喻的原因
[00:11:41.320 --> 00:11:43.600]  其實是很諷刺的
[00:11:43.600 --> 00:11:45.800]  因為直接這樣
[00:11:45.800 --> 00:11:48.720]  跟那些以色列人講他們不聽
[00:11:48.720 --> 00:11:52.000]  這樣反而可能用藝術一點的方式去表達
[00:11:52.000 --> 00:11:55.920]  給聽眾他們明一點不明一點
[00:11:55.920 --> 00:11:58.800]  給空間聽的人他們自己想
[00:11:58.800 --> 00:12:01.680]  反而可能會多一些人聽得入耳
[00:12:01.680 --> 00:12:04.200]  或者想得明
[00:12:04.200 --> 00:12:07.880]  也是為什麼耶穌去同門徒
[00:12:07.880 --> 00:12:09.720]  去教導的時候
[00:12:09.720 --> 00:12:10.640]  他這樣講
[00:12:10.640 --> 00:12:13.680]  上帝的國的奧秘只是讓你們知道
[00:12:13.680 --> 00:12:14.960]  若果對外人講
[00:12:14.960 --> 00:12:16.760]  凡事就用比喻
[00:12:16.760 --> 00:12:19.200]  因為在耶穌時代裏面
[00:12:19.200 --> 00:12:20.760]  都有一大群人
[00:12:20.760 --> 00:12:22.360]  甚至那班人是宗教領袖
[00:12:22.360 --> 00:12:26.160]  他們的心很硬很不知死
[00:12:26.160 --> 00:12:29.920]  連上帝他們一直期待的那個尼賽亞
[00:12:29.920 --> 00:12:33.280]  都夠膽去釘死
[00:12:33.280 --> 00:12:38.880]  幾不知死
[00:12:38.880 --> 00:12:40.320]  從剛才的歷史裏面
[00:12:40.320 --> 00:12:41.520]  我們可以看到
[00:12:41.520 --> 00:12:44.440]  上帝不斷地興起不同的先知
[00:12:44.440 --> 00:12:45.920]  用不同的方式
[00:12:45.920 --> 00:12:48.840]  去向背叛他的以色列人說話
[00:12:48.840 --> 00:12:52.080]  從而我們知道上帝的恩賜
[00:12:52.080 --> 00:12:57.040]  他有一個不願意放棄世人的心腸
[00:12:57.040 --> 00:12:59.720]  而耶穌基督就是上帝的話語
[00:12:59.720 --> 00:13:02.440]  上帝的道成為肉身
[00:13:02.440 --> 00:13:04.040]  我們可以靠著耶穌
[00:13:04.040 --> 00:13:07.160]  修復和上帝的關係
[00:13:07.160 --> 00:13:10.120]  無疑這件事就是上帝在歷史上
[00:13:10.120 --> 00:13:13.440]  最極致的一個宣講方法
[00:13:13.440 --> 00:13:14.840]  透過這個方式
[00:13:14.840 --> 00:13:16.280]  上帝去跟我們說
[00:13:16.280 --> 00:13:18.560]  懲罰的時代結束了
[00:13:18.560 --> 00:13:24.000]  現在要進入一個復活的新時代
[00:13:24.000 --> 00:13:27.080]  而這個就是我們今日所傳的
[00:13:27.080 --> 00:13:31.240]  上帝添薄的福音
[00:13:31.240 --> 00:13:34.600]  而上帝是會因著人在不同情況下的需要
[00:13:34.600 --> 00:13:35.800]  以及狀況
[00:13:35.800 --> 00:13:38.920]  去用不同的方法宣講他的憤怒
[00:13:38.920 --> 00:13:43.000]  管教、恩賜和赦免
[00:13:43.000 --> 00:13:44.240]  耶穌作為上帝的道
[00:13:44.240 --> 00:13:48.200]  他同樣展示了一樣的宣講方式
[00:13:48.200 --> 00:13:49.680]  他對著不同的人
[00:13:49.680 --> 00:13:53.480]  用不同的方式展示同一個福音
[00:13:53.480 --> 00:13:55.800]  而他也是這樣叫他的門徒
[00:13:55.800 --> 00:13:57.200]  在不同的地方
[00:13:57.200 --> 00:14:02.160]  用不同的方法傳一樣的福音
[00:14:02.160 --> 00:14:05.200]  我們去進入經文信息的第二部份
[00:14:05.200 --> 00:14:07.000]  我們一起邀請大家
[00:14:07.000 --> 00:14:10.320]  我們用今日揀選兩段某學福音的故事
[00:14:10.320 --> 00:14:11.720]  我們又去看看
[00:14:11.720 --> 00:14:13.880]  耶穌是怎樣在不同的情況下
[00:14:13.880 --> 00:14:16.760]  去宣講他的天國的福音
[00:14:16.760 --> 00:14:19.240]  我們一起就以耶穌的教導
[00:14:19.240 --> 00:14:21.040]  去檢視一下我們今日
[00:14:21.040 --> 00:14:28.320]  我們又是怎樣去實踐全福音的使命
[00:14:28.320 --> 00:14:32.400]  我們簡單去過兩個故事
[00:14:32.400 --> 00:14:33.440]  從我再讀一次
[00:14:33.440 --> 00:14:37.480]  某學福音1章42到44節
[00:14:37.480 --> 00:14:39.200]  麻風病立刻離開他
[00:14:39.200 --> 00:14:40.520]  他就潔淨了
[00:14:40.520 --> 00:14:42.200]  耶穌嚴嚴地叮囑他
[00:14:42.200 --> 00:14:44.680]  立刻打發他走對他說
[00:14:44.680 --> 00:14:47.800]  你要注意千萬不可告訴任何人
[00:14:47.800 --> 00:14:48.640]  只要去
[00:14:48.640 --> 00:14:50.400]  楊祭司為你檢查
[00:14:50.400 --> 00:14:53.000]  又因為你已經潔淨
[00:14:53.000 --> 00:14:55.160]  獻上摩西所吩咐的祭物
[00:14:55.160 --> 00:14:58.600]  作為證據給眾人看
[00:14:58.600 --> 00:15:00.960]  這個經文是什麼故事呢
[00:15:00.960 --> 00:15:05.320]  是馬可福音第一個仔細描述的神蹟
[00:15:05.320 --> 00:15:10.720]  說到在一個猶大地區有一個麻風病人
[00:15:10.720 --> 00:15:11.840]  病了
[00:15:11.840 --> 00:15:14.800]  他知道耶穌到處去講道
[00:15:14.800 --> 00:15:16.400]  到處去醫病趕鬼
[00:15:16.400 --> 00:15:22.120]  知道有一個好像上帝差派下來的一個先知
[00:15:22.120 --> 00:15:24.600]  於是就去找耶穌
[00:15:24.600 --> 00:15:27.040]  很想透過這個
[00:15:27.040 --> 00:15:29.240]  當時都未必知道這個是尼塞亞
[00:15:29.240 --> 00:15:31.680]  知道這個是上帝特別使用的人
[00:15:31.680 --> 00:15:34.480]  很想去到這個特別的人面前
[00:15:34.480 --> 00:15:36.560]  經歷一個上帝的醫治
[00:15:36.560 --> 00:15:39.040]  於是去到耶穌面前
[00:15:39.040 --> 00:15:41.320]  耶穌見到這個人
[00:15:41.320 --> 00:15:43.560]  本身耶穌其實是在傳福音的
[00:15:43.560 --> 00:15:45.400]  他傳的福音是怎樣傳呢
[00:15:45.400 --> 00:15:47.800]  說天國近了
[00:15:47.800 --> 00:15:48.800]  你們要悔改
[00:15:48.800 --> 00:15:49.840]  剛才我們去看二世紀書
[00:15:49.840 --> 00:15:52.920]  我們知道在以色列人的概念裏面
[00:15:52.920 --> 00:15:55.080]  他們是知道自己滅了國
[00:15:55.080 --> 00:15:56.680]  被不同的國家征服
[00:15:56.680 --> 00:15:57.720]  被羅馬征服
[00:15:57.720 --> 00:15:59.760]  是一個上帝的懲罰
[00:15:59.760 --> 00:16:01.560]  管教的過程
[00:16:01.560 --> 00:16:04.520]  所以他們一直期待上帝
[00:16:04.520 --> 00:16:06.840]  來到這裏差派一個使者
[00:16:06.840 --> 00:16:09.520]  去恢復他們以色列的國家
[00:16:09.520 --> 00:16:11.200]  所以當耶穌一說
[00:16:11.200 --> 00:16:13.240]  天國近了 你們要悔改
[00:16:13.240 --> 00:16:16.000]  猶太人應該知道
[00:16:16.000 --> 00:16:19.760]  他們要經歷一個大上帝的工作
[00:16:19.760 --> 00:16:23.400]  一個大復和的時間
[00:16:23.400 --> 00:16:25.360]  但是
[00:16:25.360 --> 00:16:27.080]  這個患麻風的病人
[00:16:27.080 --> 00:16:28.600]  他去到耶穌面前
[00:16:28.600 --> 00:16:34.360]  他不是關心這些復不復國的事情
[00:16:34.360 --> 00:16:35.920]  他顧念的是什麼事情呢
[00:16:35.920 --> 00:16:37.560]  就是他在患大麻風
[00:16:37.560 --> 00:16:39.680]  大家知道大麻風在耶穌時代
[00:16:39.680 --> 00:16:41.600]  是一個很嚴重的皮膚病
[00:16:41.600 --> 00:16:42.440]  傳染病
[00:16:42.440 --> 00:16:44.640]  不單止身體爛了很辛苦
[00:16:44.640 --> 00:16:46.640]  也是被社會排斥的
[00:16:46.640 --> 00:16:48.360]  在摩西律法裏面
[00:16:48.360 --> 00:16:49.840]  如果有麻風的人
[00:16:49.840 --> 00:16:51.880]  他是要被隔離的
[00:16:51.880 --> 00:16:53.320]  他要處理好之後
[00:16:53.320 --> 00:16:55.320]  才可以回到社群
[00:16:55.320 --> 00:16:56.320]  跟別人一起居住
[00:16:56.320 --> 00:16:57.840]  還要獻一個勢
[00:16:57.840 --> 00:17:02.520]  去感謝上帝去潔淨他
[00:17:02.520 --> 00:17:04.560]  在這樣的背景下
[00:17:04.560 --> 00:17:06.440]  耶穌動了慈心
[00:17:06.440 --> 00:17:09.320]  耶穌雖然想傳天國的福音
[00:17:09.320 --> 00:17:12.320]  一個國度拯救世界的福音
[00:17:12.320 --> 00:17:14.360]  但是他看到有一個麻風病人
[00:17:14.360 --> 00:17:16.160]  他身體去受苦
[00:17:16.160 --> 00:17:19.760]  他在社群當中被排斥的時候
[00:17:19.760 --> 00:17:21.960]  耶穌也動了他的慈心
[00:17:21.960 --> 00:17:26.080]  去醫治這個麻風病人
[00:17:26.080 --> 00:17:29.520]  當這個麻風病人被耶穌醫治的時候
[00:17:29.520 --> 00:17:31.200]  耶穌叫他
[00:17:31.200 --> 00:17:32.840]  第一個指示是什麼呢
[00:17:32.840 --> 00:17:33.360]  就是叫他
[00:17:33.360 --> 00:17:35.240]  你什麼都不可以跟別人說
[00:17:35.240 --> 00:17:36.000]  很有趣
[00:17:36.000 --> 00:17:38.440]  為什麼做了一些這麼厲害的事
[00:17:38.440 --> 00:17:41.960]  耶穌你叫他什麼都不要說
[00:17:41.960 --> 00:17:43.480]  這也不是什麼都不說
[00:17:43.480 --> 00:17:46.640]  其實有時候行動就是最好的說話
[00:17:46.640 --> 00:17:47.560]  耶穌叫他
[00:17:47.560 --> 00:17:49.600]  你直接去給祭司檢查
[00:17:49.600 --> 00:17:50.840]  你是患了麻風的
[00:17:50.840 --> 00:17:52.040]  因為患了麻風
[00:17:52.040 --> 00:17:53.320]  人人都知道是傳統的
[00:17:53.320 --> 00:17:54.920]  你要被隔離的
[00:17:54.920 --> 00:17:56.640]  所以當他被祭司檢查
[00:17:56.640 --> 00:17:58.680]  你的身體已經痊癒的時候
[00:17:58.680 --> 00:18:01.640]  其實上帝在他身上做了工作
[00:18:01.640 --> 00:18:02.760]  這件事情
[00:18:02.760 --> 00:18:06.200]  祭司已經知道了
