
[00:00:00.000 --> 00:00:03.400]  《啟示錄》是一本很深奧的書
[00:04:02.800 --> 00:04:04.200]  《小人院十九章》
[00:04:04.200 --> 00:04:07.000]  是有些人是用來驅魔
[00:04:07.000 --> 00:04:10.800]  其實原來都跟這個雅底米神像的影響
[00:04:10.800 --> 00:04:13.000]  是有關的
[00:04:13.000 --> 00:04:16.000]  政治上一件事對基督徒來說是最慘的
[00:04:16.000 --> 00:04:19.200]  就是因為當時第一世紀這個羅馬皇帝
[00:04:19.200 --> 00:04:20.800]  他是弄一個像
[00:04:20.800 --> 00:04:23.800]  所有人都要拜祂的
[00:04:23.800 --> 00:04:26.800]  就是你不拜就有事的
[00:04:26.800 --> 00:04:28.800]  基督徒就不拜了
[00:04:28.800 --> 00:04:31.200]  所以都受到逼迫
[00:04:31.200 --> 00:04:34.400]  他們要很有智慧、聰明、忍耐
[00:04:34.400 --> 00:04:36.400]  然後過活的
[00:04:36.400 --> 00:04:38.400]  而《小人院十九章》
[00:04:38.400 --> 00:04:42.000]  就記載保羅和他的宣教團隊
[00:04:42.000 --> 00:04:46.200]  就開始在爾弗所這個地方建立教會
[00:04:46.200 --> 00:04:48.600]  那時候是50AD
[00:04:48.600 --> 00:04:51.000]  就是主後第50年
[00:04:51.000 --> 00:04:56.200]  有一件事件是令到當時福音大大興旺的
[00:04:56.200 --> 00:04:58.200]  在一個異教的地方
[00:04:58.200 --> 00:05:00.800]  是什麼事令到福音大大興旺呢?
[00:05:00.800 --> 00:05:02.000]  除了神蹟騎士
[00:05:02.000 --> 00:05:04.800]  就是跟符咒趕鬼有關的
[00:05:04.800 --> 00:05:07.800]  聖經形容是有一個祭司
[00:05:07.800 --> 00:05:09.400]  他有七個兒子
[00:05:09.400 --> 00:05:14.800]  他就用符咒幫人趕鬼
[00:05:14.800 --> 00:05:18.000]  又用猶太教的神去幫人趕鬼
[00:05:18.000 --> 00:05:20.000]  看到保羅他們來
[00:05:20.000 --> 00:05:22.400]  保羅又奉耶穌的名趕鬼
[00:05:22.400 --> 00:05:26.600]  所以他就奉保羅所信的耶穌的名趕鬼
[00:05:26.600 --> 00:05:28.600]  那段聖經記載
[00:05:28.600 --> 00:05:30.200]  那些鬼怎麼說呢?
[00:05:30.200 --> 00:05:32.200]  他說保羅我也認識
[00:05:32.200 --> 00:05:33.600]  耶穌我也認識
[00:05:33.600 --> 00:05:36.600]  不過你這七個人我就不認識
[00:05:36.600 --> 00:05:40.800]  其中的鬼就跳上其中兩個人身上
[00:05:40.800 --> 00:05:42.200]  將他打到
[00:05:42.200 --> 00:05:44.200]  聖經形容是三刀甩馬
[00:05:44.200 --> 00:05:45.200]  然後逃跑
[00:05:45.200 --> 00:05:46.600]  是這樣的
[00:05:46.600 --> 00:05:49.800]  這件事就是這樣的一件事
[00:05:49.800 --> 00:05:51.600]  但是人們就發現什麼呢?
[00:05:51.600 --> 00:05:55.800]  原來保羅所傳的耶穌是很厲害的
[00:05:55.800 --> 00:05:59.000]  所以很多人就信耶穌
[00:05:59.000 --> 00:06:01.400]  聖經形容人們就信到什麼呢?
[00:06:01.400 --> 00:06:02.800]  將偶像離棄
[00:06:02.800 --> 00:06:04.800]  將符咒都離棄
[00:06:04.800 --> 00:06:06.800]  將看過的那些書
[00:06:06.800 --> 00:06:08.200]  那些偶像的書都離棄
[00:06:08.200 --> 00:06:10.200]  然後用火燒了它
[00:06:10.200 --> 00:06:12.800]  燒了很多錢的書都燒了它
[00:06:12.800 --> 00:06:16.600]  而聖經形容當時的福音就大大興旺
[00:06:16.600 --> 00:06:18.600]  以弗所的教會
[00:06:18.600 --> 00:06:21.600]  就開始這樣去建立了
[00:06:21.600 --> 00:06:23.800]  但是太興旺又如何呢?
[00:06:23.800 --> 00:06:27.200]  招致當時信偶像的人的不滿
[00:06:27.200 --> 00:06:29.200]  他們的飯碗是什麼呢?
[00:06:29.200 --> 00:06:31.000]  就被你打破
[00:06:31.000 --> 00:06:32.800]  所以他們就要搞一些暴動
[00:06:32.800 --> 00:06:36.800]  招致人民在劇院裡暴動
[00:06:36.800 --> 00:06:37.800]  在那裡叫
[00:06:37.800 --> 00:06:42.800]  輾轉保羅和他的團隊因為這樣都要逃難
[00:06:42.800 --> 00:06:46.200]  逃到另一個城市去傳福音
[00:06:46.200 --> 00:06:47.600]  但是無論如何
[00:06:47.600 --> 00:06:51.200]  這個教會就開始建立了
[00:06:51.200 --> 00:06:58.000]  以弗所的教會其實有很多出名的大使徒在當中牧養過
[00:06:58.000 --> 00:06:59.000]  首先是什麼呢?
[00:06:59.000 --> 00:07:00.800]  保羅和他的團隊
[00:07:00.800 --> 00:07:08.200]  你看輾轉保羅就叫阿居拉伯居拉這對夫婦來幫他們查經
[00:07:08.200 --> 00:07:10.400]  好像我們當中有人幫他們查經
[00:07:10.400 --> 00:07:12.400]  建立我們聖經的根基
[00:07:12.400 --> 00:07:14.400]  接著又請阿波羅來
[00:07:14.400 --> 00:07:15.800]  阿波羅是舊約的專家
[00:07:15.800 --> 00:07:18.200]  就廣道新約建立他們
[00:07:18.200 --> 00:07:25.000]  接著聖經又說提摩泰很大機會都是以弗所教會的第一任主教
[00:07:25.000 --> 00:07:27.600]  或者是重要人物
[00:07:27.600 --> 00:07:31.600]  接著使徒約翰也在牧養這個教會
[00:07:31.600 --> 00:07:34.000]  直到90AD
[00:07:34.000 --> 00:07:39.400]  所以這間教會有很多一世紀出名的大使徒
[00:07:39.400 --> 00:07:42.200]  大牧者在牧會
[00:07:42.200 --> 00:07:47.600]  所以縱使他們經歷這麼多艱難的政治和宗教的世俗化
[00:07:47.600 --> 00:07:50.200]  都能夠堅韌
[00:07:50.200 --> 00:07:52.200]  都是跟他們有關的
[00:07:52.200 --> 00:07:54.400]  到了90AD
[00:07:54.400 --> 00:07:59.000]  主要90年約翰就寫這本書
[00:07:59.000 --> 00:08:02.000]  寫啟示錄
[00:08:02.000 --> 00:08:06.000]  然後寫到以弗所當時的境況
[00:08:06.000 --> 00:08:08.800]  就是說這間教會建立了多少年
[00:08:08.800 --> 00:08:11.600]  由50年到90年
[00:08:11.600 --> 00:08:14.000]  就是建立了40年
[00:08:14.000 --> 00:08:17.400]  40年裡面是有些變化
[00:08:17.400 --> 00:08:20.200]  以致使徒約翰寫的時候
[00:08:20.200 --> 00:08:24.400]  寫出當時的一些變化
[00:08:24.400 --> 00:08:26.400]  好的和不好的
[00:08:26.400 --> 00:08:28.400]  都要留意
[00:08:28.400 --> 00:08:32.400]  我們教會建立了多少年
[00:08:32.400 --> 00:08:36.400]  55年了
[00:08:36.400 --> 00:08:38.400]  所以都有很多變化
[00:08:38.400 --> 00:08:40.400]  有好的
[00:08:40.400 --> 00:08:44.000]  有些是要去留意的
[00:08:44.000 --> 00:08:45.800]  我給的題目叫做
[00:08:45.800 --> 00:08:48.400]  用起初的愛愛我
[00:08:48.400 --> 00:08:51.600]  這個我字是大草的我
[00:08:51.600 --> 00:08:53.400]  是神
[00:08:53.400 --> 00:08:56.000]  愛人就等於我們愛神
[00:08:56.000 --> 00:08:59.000]  愛神的愛去愛弟兄姊妹
[00:08:59.000 --> 00:09:02.200]  第一樣我看到在這段聖經裡面
[00:09:02.200 --> 00:09:06.200]  我們是能夠保持外在的敬虔
[00:09:06.200 --> 00:09:08.000]  和服侍的
[00:09:08.000 --> 00:09:10.200]  在第二節開始
[00:09:10.200 --> 00:09:13.200]  約翰是讚以弗所書
[00:09:13.200 --> 00:09:16.200]  其中一樣東西就是能夠很勞碌
[00:09:16.200 --> 00:09:17.400]  很忍耐
[00:09:17.400 --> 00:09:20.400]  很不乏倦的去服侍
[00:09:20.400 --> 00:09:22.400]  勞碌的意思是
[00:09:22.400 --> 00:09:25.400]  是一個很義教盛行的以弗所
[00:09:25.400 --> 00:09:29.400]  但是都很用心用力的去傳福音
[00:09:29.400 --> 00:09:30.400]  去報道
[00:09:30.400 --> 00:09:34.000]  然後弟兄姊妹之間的關係都是很強的
[00:09:34.000 --> 00:09:36.400]  忍耐的意思就是在那個以弗所
[00:09:36.400 --> 00:09:39.400]  當時的政治的壁掛上
[00:09:39.400 --> 00:09:43.400]  都是忍耐到
[00:09:43.400 --> 00:09:44.400]  都堅忍到
[00:09:44.400 --> 00:09:46.400]  不會不做見證
[00:09:46.400 --> 00:09:50.400]  仍然教會耶穌的名字是可以被高舉
[00:09:50.400 --> 00:09:54.400]  也都形容他們不乏倦的去服侍
[00:09:54.400 --> 00:09:56.400]  去抗衡文化
[00:09:56.400 --> 00:09:59.400]  所以以弗所的教會
[00:09:59.400 --> 00:10:03.400]  當時都可以是一間很認真
[00:10:03.400 --> 00:10:06.400]  很努力侍奉神的教會
[00:10:06.400 --> 00:10:07.400]  這樣來看
[00:10:07.400 --> 00:10:10.400]  第二樣在第二節裡面
[00:10:10.400 --> 00:10:13.400]  都提到很欣賞以弗所教會
[00:10:13.400 --> 00:10:18.400]  就是他制止假信徒和異端
[00:10:18.400 --> 00:10:22.400]  第二節提到他們不能容忍惡人在教會裡面
[00:10:22.400 --> 00:10:24.400]  教會裡面有惡人嗎?
[00:10:24.400 --> 00:10:27.400]  大家先看看自己吧
[00:10:27.400 --> 00:10:29.400]  希望不是吧
[00:10:29.400 --> 00:10:31.400]  看看旁邊的所有人
[00:10:31.400 --> 00:10:33.400]  是不是惡人呢?
[00:10:33.400 --> 00:10:35.400]  教會為什麼有惡人呢?
[00:10:35.400 --> 00:10:37.400]  所以要理解一下
[00:10:37.400 --> 00:10:40.400]  約翰提他們所說的惡人是什麼
[00:10:40.400 --> 00:10:43.400]  其實當保羅在《小人傳》第20章
[00:10:43.400 --> 00:10:46.400]  他已經離開了以弗所
[00:10:46.400 --> 00:10:50.400]  就叫了以弗所的長老和領袖來臨別鎮延
[00:10:50.400 --> 00:10:52.400]  都特別提到他們走了之後
[00:10:52.400 --> 00:10:54.400]  教會建立的期間
[00:10:54.400 --> 00:10:55.400]  必有什麼呢?
[00:10:55.400 --> 00:10:59.400]  兇暴的豺狼來襲擊羊群
[00:10:59.400 --> 00:11:01.400]  叫他們小心
[00:11:01.400 --> 00:11:04.400]  究竟這些惡人是什麼呢?
[00:11:04.400 --> 00:11:06.400]  有幾樣的惡人
[00:11:06.400 --> 00:11:09.400]  第一就是猶太人的內鬼
[00:11:09.400 --> 00:11:13.400]  這個大家回教會聽了很久就知道了
[00:11:13.400 --> 00:11:16.400]  他們經常跟著保羅
[00:11:16.400 --> 00:11:20.400]  仍然要傳一個律法行律法得救的信息
[00:11:20.400 --> 00:11:26.400]  他們很想擾亂保羅傳的耶穌基督
[00:11:26.400 --> 00:11:29.400]  信耶穌基督得生生命這樣的自由
[00:11:29.400 --> 00:11:31.400]  這是猶太人的內鬼
[00:11:31.400 --> 00:11:34.400]  時常擾亂當時的弟兄姊妹
[00:11:34.400 --> 00:11:38.400]  第二就是一些靠欺騙人的惡鬼
[00:11:38.400 --> 00:11:41.400]  其實新日聖經也有提到
[00:11:41.400 --> 00:11:43.400]  當時原來在教會裡
[00:11:43.400 --> 00:11:45.400]  有很多人進來教會
[00:11:45.400 --> 00:11:47.400]  不是真的認識神
[00:11:47.400 --> 00:11:49.400]  是偷偷拐騙
[00:11:49.400 --> 00:11:51.400]  來不務正業
[00:11:51.400 --> 00:11:52.400]  不做事
[00:11:52.400 --> 00:11:55.400]  等待弟兄姊妹教會的周祭
[00:11:55.400 --> 00:11:56.400]  接祭
[00:11:56.400 --> 00:11:58.400]  保羅也說過這些人
[00:11:58.400 --> 00:11:59.400]  要不務正業
[00:11:59.400 --> 00:12:00.400]  說要來做事
[00:12:00.400 --> 00:12:06.400]  第三是一群假扮使徒的魔鬼
[00:12:06.400 --> 00:12:08.400]  我這樣形容
[00:12:08.400 --> 00:12:10.400]  假扮使徒的魔鬼
[00:12:10.400 --> 00:12:13.400]  在約翰二書也提到
[00:12:13.400 --> 00:12:15.400]  如果有些人來
[00:12:15.400 --> 00:12:18.400]  不是傳我們所傳的耶穌
[00:12:18.400 --> 00:12:20.400]  就不要接待他們
[00:12:20.400 --> 00:12:23.400]  原來當時第一世紀的教會是這樣的
[00:12:23.400 --> 00:12:26.400]  很多人走來走去在不同的地方
[00:12:26.400 --> 00:12:28.400]  走來走去穆會
[00:12:28.400 --> 00:12:31.400]  去到的時候可能有些賤訊
[00:12:31.400 --> 00:12:32.400]  有些沒什麼賤訊
[00:12:32.400 --> 00:12:36.400]  說自己是誰來要傳道
[00:12:36.400 --> 00:12:38.400]  弟兄姊妹會接待他們
[00:12:38.400 --> 00:12:40.400]  在教會裡講道
[00:12:40.400 --> 00:12:41.400]  注意
[00:12:41.400 --> 00:12:43.400]  原來有些假使徒
[00:12:43.400 --> 00:12:44.400]  假先知
[00:12:44.400 --> 00:12:47.400]  可能講的道原來是內鬼
[00:12:47.400 --> 00:12:49.400]  或者原來是魔鬼
[00:12:49.400 --> 00:12:51.400]  所以叫他們小心
[00:12:51.400 --> 00:12:53.400]  如果不是傳耶穌基督的教訓
[00:12:53.400 --> 00:12:54.400]  就不要接待他們
[00:12:54.400 --> 00:12:57.400]  而實際上當時真的有這些人
[00:12:57.400 --> 00:13:00.400]  而在第二節
[00:13:00.400 --> 00:13:01.400]  約翰也提到
[00:13:01.400 --> 00:13:03.400]  當時的信徒
[00:13:03.400 --> 00:13:07.400]  領袖是曾經試驗過這些假先知
[00:13:07.400 --> 00:13:08.400]  假信徒
[00:13:08.400 --> 00:13:10.400]  而且是試驗到的
[00:13:10.400 --> 00:13:11.400]  很欣賞他們
[00:13:11.400 --> 00:13:12.400]  要試
[00:13:12.400 --> 00:13:13.400]  然後試驗到
[00:13:13.400 --> 00:13:16.400]  不對的就把他們趕走
[00:13:16.400 --> 00:13:18.400]  讀聖經的時候就想
[00:13:18.400 --> 00:13:20.400]  怎麼試呢
[00:13:20.400 --> 00:13:22.400]  假設叫你
[00:13:22.400 --> 00:13:24.400]  試一下教會的牧師傳道
[00:13:24.400 --> 00:13:26.400]  是不是真的假的呢
[00:13:26.400 --> 00:13:28.400]  試一下我們的領袖真假
[00:13:28.400 --> 00:13:30.400]  怎麼試呢
[00:13:30.400 --> 00:13:32.400]  是不是
[00:13:32.400 --> 00:13:34.400]  想一下都不知道怎麼試
[00:13:34.400 --> 00:13:36.400]  他又試到
[00:13:36.400 --> 00:13:38.400]  才讚到他
[00:13:38.400 --> 00:13:40.400]  當時也有些方法試
[00:13:40.400 --> 00:13:42.400]  但有時也不容易
[00:13:42.400 --> 00:13:44.400]  其實約翰也講過
[00:13:44.400 --> 00:13:46.400]  在約翰一書
[00:13:46.400 --> 00:13:49.400]  第四章一至二四節
[00:13:49.400 --> 00:13:51.400]  試驗先知裡面的靈
[00:13:51.400 --> 00:13:53.400]  或者是試徒先知裡面的靈
[00:13:53.400 --> 00:13:55.400]  是真還是假
[00:13:55.400 --> 00:13:56.400]  是怎麼試的
[00:13:56.400 --> 00:13:58.400]  就是問他裡面的靈
[00:13:58.400 --> 00:14:01.400]  你信不信耶穌基督是道成肉身
[00:14:01.400 --> 00:14:03.400]  如果他說信
[00:14:03.400 --> 00:14:05.400]  那就對了
[00:14:05.400 --> 00:14:07.400]  這是真是屬於耶穌的靈
[00:14:07.400 --> 00:14:09.400]  雖然這樣說
[00:14:09.400 --> 00:14:11.400]  但要自己上來嫌疑
[00:14:11.400 --> 00:14:14.400]  即是你第一次來港督
[00:14:14.400 --> 00:14:15.400]  先不要說
[00:14:15.400 --> 00:14:17.400]  我先問你這個問題
[00:14:17.400 --> 00:14:19.400]  先檢查一下
[00:14:19.400 --> 00:14:23.400]  我覺得也是不容易的
[00:14:23.400 --> 00:14:26.400]  不過在趕鬼裡面就可以容易
[00:14:26.400 --> 00:14:28.400]  因為已經在祈禱服侍
[00:14:28.400 --> 00:14:30.400]  但他們也會試到
[00:14:30.400 --> 00:14:32.400]  有他們自己的方法
[00:14:32.400 --> 00:14:34.400]  另外一樣其實是
[00:14:34.400 --> 00:14:35.400]  耶穌也提過
[00:14:35.400 --> 00:14:37.400]  怎麼試真假的先知
[00:14:37.400 --> 00:14:39.400]  耶穌說得更簡單
[00:14:39.400 --> 00:14:41.400]  憑他們的什麼
[00:14:41.400 --> 00:14:43.400]  果子就認到了
[00:14:43.400 --> 00:14:44.400]  很簡單
[00:14:44.400 --> 00:14:46.400]  果子包括屬靈的果子
[00:14:46.400 --> 00:14:49.400]  包括生命、言談、舉止
[00:14:49.400 --> 00:14:51.400]  包括怎樣對待人
[00:14:51.400 --> 00:14:53.400]  其實是憑他們的生活行為
[00:14:53.400 --> 00:14:55.400]  或者愛弟兄姊妹的心
[00:14:55.400 --> 00:14:57.400]  就可以試到
[00:14:57.400 --> 00:14:59.400]  所以這個方法可能也很容易
[00:14:59.400 --> 00:15:02.400]  不只是說話騙錢
[00:15:02.400 --> 00:15:04.400]  不只是控制人等等
[00:15:04.400 --> 00:15:06.400]  他們又分得到
[00:15:06.400 --> 00:15:08.400]  關係好才分得到
[00:15:08.400 --> 00:15:10.400]  關係不好很容易被人分割
[00:15:10.400 --> 00:15:16.400]  當時有些冊子寫下
[00:15:16.400 --> 00:15:18.400]  十二使徒遺訓
[00:15:18.400 --> 00:15:23.400]  即是遺留下來的一些教導
[00:15:23.400 --> 00:15:25.400]  也給了當時的教會看到
[00:15:25.400 --> 00:15:27.400]  裡面說到怎樣分別為聖
[00:15:27.400 --> 00:15:29.400]  禮儀應該怎樣
[00:15:29.400 --> 00:15:31.400]  怎樣講道
[00:15:31.400 --> 00:15:32.400]  怎樣服侍
[00:15:32.400 --> 00:15:35.400]  原來也有一些條規矩
[00:15:35.400 --> 00:15:37.400]  使徒或者當時的領袖
[00:15:37.400 --> 00:15:39.400]  都可以跟著
[00:15:39.400 --> 00:15:41.400]  然後就可以看到
[00:15:41.400 --> 00:15:42.400]  這些人說的對不對
[00:15:42.400 --> 00:15:44.400]  做的對不對
[00:15:44.400 --> 00:15:45.400]  無論如何
[00:15:45.400 --> 00:15:47.400]  他們是用他們的聰明智慧
[00:15:47.400 --> 00:15:49.400]  或者教會的關係
[00:15:49.400 --> 00:15:51.400]  是可以試驗到
[00:15:51.400 --> 00:15:53.400]  假的先知使徒出來
[00:15:53.400 --> 00:15:55.400]  然後把他們趕走
[00:15:55.400 --> 00:15:57.400]  這個是主好欣賞的
[00:15:57.400 --> 00:15:59.400]  另外在第六節提到
[00:15:59.400 --> 00:16:01.400]  主好欣賞的一件事
[00:16:01.400 --> 00:16:05.400]  就是他們恨惡尼哥拉一黨的人
[00:16:05.400 --> 00:16:08.400]  尼哥拉這個人是什麼人呢
[00:16:08.400 --> 00:16:11.400]  原來在《使徒行傳》出現過這個人
[00:16:11.400 --> 00:16:13.400]  大家記得當那些使徒
[00:16:13.400 --> 00:16:15.400]  很多人信主的時候
[00:16:15.400 --> 00:16:17.400]  那些使徒沒有時間去搞
[00:16:17.400 --> 00:16:20.400]  當時教會很多人的飯食
[00:16:20.400 --> 00:16:23.400]  就選了七位執事
[00:16:23.400 --> 00:16:25.400]  來負責這些飯食
[00:16:25.400 --> 00:16:27.400]  原來這個尼哥拉
[00:16:27.400 --> 00:16:29.400]  就是當時其中一位執事
[00:16:29.400 --> 00:16:31.400]  原來他之前信主
[00:16:31.400 --> 00:16:33.400]  都是很好
[00:16:33.400 --> 00:16:35.400]  很有見證
[00:16:35.400 --> 00:16:37.400]  有聖靈充滿才選的
[00:16:37.400 --> 00:16:39.400]  不過他信信下信信下
[00:16:39.400 --> 00:16:41.400]  就走歪了
[00:16:41.400 --> 00:16:43.400]  就成為一個疑端
[00:16:43.400 --> 00:16:45.400]  究竟是什麼呢
[00:16:45.400 --> 00:16:47.400]  原來大概就是
[00:16:47.400 --> 00:16:51.400]  他很想世俗和信仰結合
[00:16:51.400 --> 00:16:53.400]  其實都挺好的
[00:16:53.400 --> 00:16:55.400]  不過結合起來就很想有
[00:16:55.400 --> 00:16:59.400]  當時希臘羅馬人的生活
[00:16:59.400 --> 00:17:01.400]  也有信仰生活的情操
[00:17:01.400 --> 00:17:03.400]  最好就合起來
[00:17:03.400 --> 00:17:05.400]  可以有信仰
[00:17:05.400 --> 00:17:09.400]  可以有馬照跑步照跳
[00:17:09.400 --> 00:17:10.400]  大概就是這樣
[00:17:10.400 --> 00:17:12.400]  在當時的社會裏面
[00:17:12.400 --> 00:17:15.400]  他有兩件事是很不對的
[00:17:15.400 --> 00:17:17.400]  第一就是他覺得
[00:17:17.400 --> 00:17:19.400]  製偶像食物
[00:17:19.400 --> 00:17:21.400]  可以隨便吃
[00:17:21.400 --> 00:17:23.400]  在當時的教會是不准的
[00:17:23.400 --> 00:17:25.400]  其實背後他為什麼這樣說呢
[00:17:25.400 --> 00:17:29.400]  原來是當時的工商界
[00:17:29.400 --> 00:17:31.400]  如果你做生意
[00:17:31.400 --> 00:17:33.400]  其實一定有很多請客
[00:17:33.400 --> 00:17:35.400]  而當時的羅馬皇帝
[00:17:35.400 --> 00:17:37.400]  有個像是
[00:17:37.400 --> 00:17:39.400]  很多達官貴人做生意
[00:17:39.400 --> 00:17:41.400]  很多時候都要
[00:17:41.400 --> 00:17:43.400]  跪拜他
[00:17:43.400 --> 00:17:46.400]  通常涉及製物
[00:17:46.400 --> 00:17:48.400]  涉及聚餐
[00:17:48.400 --> 00:17:50.400]  在聚餐裏面聊天
[00:17:50.400 --> 00:17:52.400]  然後做生意
[00:17:52.400 --> 00:17:55.400]  這些工商界的場面
[00:17:55.400 --> 00:17:59.400]  如果你不是這樣入俗入世
