
[00:00:00.000 --> 00:00:06.000]  教育局局長
[00:07:09.000 --> 00:07:12.000]  什麼時候是末世這個事情
[00:07:12.000 --> 00:07:18.000]  你們要謹慎 免得有人迷惑你們
[00:07:18.000 --> 00:07:23.000]  要知道 很多人希望知道
[00:07:23.000 --> 00:07:27.000]  好像有個水晶球 什麼時候就是末世
[00:07:27.000 --> 00:07:32.000]  你們要謹慎 免得有人迷惑你們
[00:07:32.000 --> 00:07:36.000]  因為有很多人冒我名來 說我是基督
[00:07:36.000 --> 00:07:40.000]  不用說我是基督 只是說我明白基督
[00:07:40.000 --> 00:07:44.000]  我代表基督 和你們講一些東西
[00:07:44.000 --> 00:07:51.000]  我知道基督的意思是這樣 已經可以迷惑我們了
[00:07:51.000 --> 00:07:57.000]  有些人去講 真的好像他知道了這樣告訴你
[00:07:57.000 --> 00:08:05.000]  接著接著接著怎樣 你們要謹慎
[00:08:05.000 --> 00:08:12.000]  你們要聽見打仗和打仗的風聲 總不要驚慌
[00:08:12.000 --> 00:08:14.000]  因為這些事情必須有的
[00:08:14.000 --> 00:08:18.000]  這些事情必然會發生的
[00:08:18.000 --> 00:08:21.000]  在人的世界裡面 你打我 我打你
[00:08:21.000 --> 00:08:24.000]  這些是必然要發生的
[00:08:24.000 --> 00:08:26.000]  不是一些創造出來的東西
[00:08:26.000 --> 00:08:30.000]  是本身在人類的世界裡面存在著的東西
[00:08:30.000 --> 00:08:34.000]  所以你聽見這些 你們不需要驚慌
[00:08:34.000 --> 00:08:42.000]  或者不需要特別好像見到什麼 好像很突然的事情
[00:08:42.000 --> 00:08:47.000]  它必須有的 只是末期還末有度
[00:08:47.000 --> 00:08:49.000]  你聽得很清楚
[00:08:49.000 --> 00:08:51.000]  你聽這些事情 你不要以為
[00:08:51.000 --> 00:08:53.000]  等你有時候聽到一些大一點的戰爭
[00:08:53.000 --> 00:08:55.000]  那些人就說 來吧來吧
[00:08:55.000 --> 00:08:57.000]  這個不是講了一次的了
[00:08:57.000 --> 00:08:59.000]  講了很多次的了
[00:08:59.000 --> 00:09:01.000]  次次都未到的
[00:09:01.000 --> 00:09:02.000]  今次又再講了
[00:09:02.000 --> 00:09:05.000]  今次因為耳巴
[00:09:05.000 --> 00:09:07.000]  又好像近一點
[00:09:07.000 --> 00:09:11.000]  如果你想想一個導彈炸了耶路撒冷
[00:09:11.000 --> 00:09:14.000]  整個中東戰爭爆發起來的時候
[00:09:14.000 --> 00:09:16.000]  你會覺得 或者沒理由不是
[00:09:16.000 --> 00:09:20.000]  因為你很賤
[00:09:20.000 --> 00:09:23.000]  那時曾要把你們陷在患難裡
[00:09:23.000 --> 00:09:25.000]  也要殺害你們
[00:09:25.000 --> 00:09:32.000]  你們又要為我的名被萬民恨惡
[00:09:32.000 --> 00:09:34.000]  基督徒或者信主的人
[00:09:34.000 --> 00:09:37.000]  或者是跟上帝有關的人
[00:09:37.000 --> 00:09:44.000]  會遭遇患難 甚至被人恨惡
[00:09:44.000 --> 00:09:46.000]  在這個時候 我有時覺得
[00:09:46.000 --> 00:09:48.000]  特別是現在 特別是加拿大
[00:09:48.000 --> 00:09:54.000]  做基督徒一開始不是很興香
[00:09:54.000 --> 00:09:57.000]  你覺不覺得 人家會笑你
[00:09:57.000 --> 00:09:59.000]  你想想 耳巴大的時候
[00:09:59.000 --> 00:10:02.000]  我們都有種小小血脈牽連的感覺
[00:10:02.000 --> 00:10:04.000]  因為我們時常掛念
[00:10:04.000 --> 00:10:07.000]  我們都是阿巴拉罕的後裔之一
[00:10:07.000 --> 00:10:09.000]  信心的後裔
[00:10:09.000 --> 00:10:12.000]  我們會因為有這個身份
[00:10:12.000 --> 00:10:14.000]  有這個關係
[00:10:14.000 --> 00:10:18.000]  會被人恨惡 污名化 邊緣化
[00:10:18.000 --> 00:10:20.000]  那時有很多人跌倒
[00:10:20.000 --> 00:10:22.000]  彼此陷害 彼此恨惡
[00:10:22.000 --> 00:10:24.000]  有很多假仙之氣
[00:10:24.000 --> 00:10:27.000]  不是說人之間不法的事增多
[00:10:27.000 --> 00:10:33.000]  很多人的愛心才漸漸冷淡
[00:10:33.000 --> 00:10:35.000]  你覺不覺得是
[00:10:35.000 --> 00:10:37.000]  太多了
[00:10:37.000 --> 00:10:39.000]  太多了 有無力感
[00:10:39.000 --> 00:10:42.000]  都不去理 都不去做
[00:10:42.000 --> 00:10:45.000]  因為不法的事增多
[00:10:45.000 --> 00:10:47.000]  唯有忍耐到底
[00:10:47.000 --> 00:10:49.000]  在這樣的情況裡面
[00:10:49.000 --> 00:10:51.000]  我們要忍耐到底 直至得救
[00:10:51.000 --> 00:10:53.000]  將這個福音傳遍天下
[00:10:53.000 --> 00:10:55.000]  對萬民做見證
[00:10:55.000 --> 00:10:57.000]  末期才來
[00:10:57.000 --> 00:10:59.000]  其實末期什麼時候來
[00:10:59.000 --> 00:11:00.000]  你已經不用管了
[00:11:00.000 --> 00:11:03.000]  你去將福音傳遍天下
[00:11:03.000 --> 00:11:07.000]  這個才是我們要有的一種本分
[00:11:07.000 --> 00:11:12.000]  這個是我今天對這個經文所引用的
[00:11:12.000 --> 00:11:14.000]  或者解釋的
[00:11:16.000 --> 00:11:21.000]  作為一個我講到的開場 一個基礎
[00:11:21.000 --> 00:11:28.000]  10月7日巴勒斯坦突然間發動戰爭
[00:11:28.000 --> 00:11:34.000]  局勢的發展很令人憂慮不安
[00:11:34.000 --> 00:11:39.000]  正如聯合國秘書長古特雷斯說
[00:11:39.000 --> 00:11:43.000]  他說不是沒有原因的
[00:11:43.000 --> 00:11:45.000]  大家要明白
[00:11:45.000 --> 00:11:47.000]  其實真是有些原因
[00:11:47.000 --> 00:11:50.000]  當然這個原因不是為了將他們那個
[00:11:50.000 --> 00:11:53.000]  變成一個合理化
[00:11:53.000 --> 00:11:55.000]  或者是一個
[00:11:55.000 --> 00:11:58.000]  這種結怎麼去解呢
[00:11:58.000 --> 00:12:00.000]  以色列人復國之後
[00:12:00.000 --> 00:12:03.000]  採取一個這樣的姿態
[00:12:03.000 --> 00:12:05.000]  在這個中東的地方
[00:12:05.000 --> 00:12:08.000]  在這樣的情況裡面
[00:12:08.000 --> 00:12:10.000]  是有原因的
[00:12:13.000 --> 00:12:15.000]  我收到的短片
[00:12:15.000 --> 00:12:18.000]  我看到的短片裡面
[00:12:18.000 --> 00:12:23.000]  有從時局看末世之戰是否臨近
[00:12:23.000 --> 00:12:27.000]  666大巴比倫先遺
[00:12:27.000 --> 00:12:29.000]  時局去分析聖經的寓言
[00:12:29.000 --> 00:12:33.000]  和俄烏戰爭和世界末日
[00:12:33.000 --> 00:12:36.000]  從聖經的寓言和時局去分析
[00:12:36.000 --> 00:12:38.000]  看二巴衝突
[00:12:38.000 --> 00:12:39.000]  很容易就將
[00:12:39.000 --> 00:12:42.000]  或者從中東的局勢看寓言
[00:12:42.000 --> 00:12:44.000]  古代 我不是鼓勵你們去看
[00:12:44.000 --> 00:12:46.000]  不過如果你們看都沒辦法
[00:12:46.000 --> 00:12:49.000]  這次實在太方便了
[00:12:49.000 --> 00:12:53.000]  有一個這樣的情況
[00:12:53.000 --> 00:12:55.000]  有些人就會跳去
[00:12:55.000 --> 00:12:58.000]  在聖經的寓言裡面
[00:12:58.000 --> 00:13:01.000]  去找一個明白
[00:13:01.000 --> 00:13:03.000]  倒向了那裡
[00:13:03.000 --> 00:13:06.000]  在一個亂局
[00:13:06.000 --> 00:13:07.000]  在一個危局
[00:13:07.000 --> 00:13:10.000]  在一個慘局當前
[00:13:10.000 --> 00:13:12.000]  事實上是
[00:13:12.000 --> 00:13:14.000]  是亂局 危局 慘局
[00:13:14.000 --> 00:13:17.000]  我們去講寓言
[00:13:17.000 --> 00:13:20.000]  原來這些
[00:13:20.000 --> 00:13:22.000]  聖經已經講了
[00:13:22.000 --> 00:13:28.000]  這是在講什麼
[00:13:28.000 --> 00:13:30.000]  是不是
[00:13:30.000 --> 00:13:32.000]  我的題目都很大膽的
[00:13:32.000 --> 00:13:33.000]  末世當前
[00:13:33.000 --> 00:13:35.000]  有一個問號
[00:13:35.000 --> 00:13:38.000]  是寓言還是寓言
[00:13:38.000 --> 00:13:40.000]  寓言不一定是錯的
[00:13:40.000 --> 00:13:41.000]  你不適合的時間
[00:13:41.000 --> 00:13:43.000]  你這句話講什麼
[00:13:43.000 --> 00:13:44.000]  這句話講什麼
[00:13:44.000 --> 00:13:46.000]  這句話又不是這句話講的
[00:13:46.000 --> 00:13:49.000]  我們是不是應該講寓言
[00:13:49.000 --> 00:13:52.000]  探究一下原因呢
[00:13:52.000 --> 00:13:55.000]  首先講講我們對寓言
[00:13:55.000 --> 00:13:57.000]  特別對末世寓言
[00:13:57.000 --> 00:13:59.000]  應該怎樣去看待呢
[00:13:59.000 --> 00:14:03.000]  寓言的流行
[00:14:03.000 --> 00:14:06.000]  或者流傳
[00:14:06.000 --> 00:14:09.000]  我認為有幾個因素
[00:14:09.000 --> 00:14:10.000]  第一個因素就是
[00:14:10.000 --> 00:14:12.000]  人的心理因素
[00:14:12.000 --> 00:14:15.000]  人是很好奇的
[00:14:15.000 --> 00:14:17.000]  很喜歡知道那些
[00:14:17.000 --> 00:14:19.000]  猜一下將來是怎樣的
[00:14:19.000 --> 00:14:22.000]  所以在中國的民間裡面
[00:14:22.000 --> 00:14:23.000]  占卜這些
[00:14:23.000 --> 00:14:25.000]  一直都不停的
[00:14:25.000 --> 00:14:27.000]  這個是人的基本的心理
[00:14:27.000 --> 00:14:30.000]  希望可以早一點知道
[00:14:30.000 --> 00:14:32.000]  將來有什麼事情發生
[00:14:32.000 --> 00:14:33.000]  福禍是怎樣
[00:14:33.000 --> 00:14:35.000]  這個是人的基本心理因素
[00:14:35.000 --> 00:14:36.000]  第二個就是
[00:14:36.000 --> 00:14:39.000]  中國人的傳統因素
[00:14:39.000 --> 00:14:40.000]  我們中國人
[00:14:40.000 --> 00:14:41.000]  你明白嗎
[00:14:41.000 --> 00:14:43.000]  是不是很多
[00:14:43.000 --> 00:14:46.000]  占卜、獎賞、問前程
[00:14:46.000 --> 00:14:48.000]  我們就算基督徒都好
[00:14:48.000 --> 00:14:50.000]  在那個民間裡面
[00:14:50.000 --> 00:14:51.000]  有這個氛圍
[00:14:51.000 --> 00:14:52.000]  我們都知道有的
[00:14:52.000 --> 00:14:54.000]  這個是中國人
[00:14:54.000 --> 00:14:56.000]  又多一些
[00:14:56.000 --> 00:14:58.000]  第三個因素
[00:14:58.000 --> 00:15:01.000]  可能大家聽過
[00:15:01.000 --> 00:15:02.000]  未必很了解
[00:15:02.000 --> 00:15:03.000]  就是基督教裡面
[00:15:03.000 --> 00:15:05.000]  有一個叫做時代論的
[00:15:05.000 --> 00:15:07.000]  一個神學的觀點
[00:15:07.000 --> 00:15:08.000]  就是說
[00:15:08.000 --> 00:15:10.000]  由聖經的創世時代
[00:15:10.000 --> 00:15:12.000]  一直到族長時代
[00:15:12.000 --> 00:15:13.000]  天主時代
[00:15:13.000 --> 00:15:15.000]  教會時代
[00:15:15.000 --> 00:15:16.000]  然後有一個末世時代
[00:15:16.000 --> 00:15:18.000]  有七個時代
[00:15:18.000 --> 00:15:19.000]  有一條線性的
[00:15:19.000 --> 00:15:21.000]  由頭到尾
[00:15:21.000 --> 00:15:23.000]  像火車從斗站
[00:15:23.000 --> 00:15:24.000]  由羅湖開出
[00:15:24.000 --> 00:15:26.000]  它就會去到金鐘
[00:15:26.000 --> 00:15:28.000]  現在差不多了
[00:15:28.000 --> 00:15:30.000]  現在過了紅磡了
[00:15:30.000 --> 00:15:31.000]  是不是
[00:15:31.000 --> 00:15:33.000]  會展了
[00:15:33.000 --> 00:15:36.000]  好像在走
[00:15:36.000 --> 00:15:39.000]  我們受了這個
[00:15:39.000 --> 00:15:41.000]  理論的思想
[00:15:41.000 --> 00:15:42.000]  就覺得
[00:15:42.000 --> 00:15:43.000]  越來越近
[00:15:43.000 --> 00:15:44.000]  越來越近
[00:15:44.000 --> 00:15:45.000]  越來越近
[00:15:45.000 --> 00:15:46.000]  受到這個影響
[00:15:46.000 --> 00:15:48.000]  我今天就不會跟他說
[00:15:48.000 --> 00:15:50.000]  我們受了這個
[00:15:50.000 --> 00:15:51.000]  神學上的觀點說
[00:15:51.000 --> 00:15:53.000]  第四個
[00:15:53.000 --> 00:15:56.000]  就是御定論的因素
[00:15:56.000 --> 00:15:57.000]  御定論其實是
[00:15:57.000 --> 00:15:59.000]  講究究真的問題
[00:15:59.000 --> 00:16:02.000]  但我們總覺得神是御定了
[00:16:02.000 --> 00:16:03.000]  很多東西是御定了
[00:16:03.000 --> 00:16:04.000]  既然是御定了
[00:16:04.000 --> 00:16:06.000]  我們就可以知道
[00:16:06.000 --> 00:16:08.000]  是不是
[00:16:08.000 --> 00:16:10.000]  就是御定在那裡
[00:16:10.000 --> 00:16:11.000]  我們爸爸立了一個遺囑
[00:16:11.000 --> 00:16:13.000]  寫在那裡
[00:16:13.000 --> 00:16:14.000]  我們都想知道
[00:16:14.000 --> 00:16:17.000]  那個遺囑是怎樣分
[00:16:17.000 --> 00:16:20.000]  它是御定了的
[00:16:20.000 --> 00:16:21.000]  這種也是一種
[00:16:21.000 --> 00:16:23.000]  對我們一個影響
[00:16:23.000 --> 00:16:27.000]  究竟有沒有立到遺囑呢
[00:16:27.000 --> 00:16:29.000]  遺囑可不可以改呢
[00:16:29.000 --> 00:16:30.000]  是不是
[00:16:30.000 --> 00:16:31.000]  爸爸死了
[00:16:31.000 --> 00:16:33.000]  上帝沒有死的
[00:16:33.000 --> 00:16:35.000]  我們很常有
[00:16:35.000 --> 00:16:37.000]  第五個因素
[00:16:37.000 --> 00:16:38.000]  就是世界危機
[00:16:38.000 --> 00:16:41.000]  但是還擔憂
[00:16:41.000 --> 00:16:43.000]  這種擔憂令我們
[00:16:43.000 --> 00:16:45.000]  促使我們想去知道
[00:16:45.000 --> 00:16:46.000]  所以哪些人
[00:16:46.000 --> 00:16:49.000]  喜歡去求神問福呢
[00:16:49.000 --> 00:16:51.000]  在危機裡面的人
[00:16:51.000 --> 00:16:53.000]  想知道
[00:16:53.000 --> 00:16:56.000]  這個因素值得促成
[00:16:56.000 --> 00:16:58.000]  但是所有的因素加起來
[00:16:58.000 --> 00:17:00.000]  都不會幫助那個預言
[00:17:00.000 --> 00:17:04.000]  成為實現的
[00:17:04.000 --> 00:17:05.000]  就是
[00:17:05.000 --> 00:17:06.000]  你有這樣的身份
[00:17:06.000 --> 00:17:07.000]  問題就是
[00:17:07.000 --> 00:17:09.000]  耶穌一早都講明
[00:17:09.000 --> 00:17:12.000]  你不要猜
[00:17:12.000 --> 00:17:16.000]  你是不會知道的
[00:17:16.000 --> 00:17:18.000]  是不是
[00:17:18.000 --> 00:17:21.000]  你是不會知道的
[00:17:21.000 --> 00:17:23.000]  耶穌一早講得很清楚
[00:17:23.000 --> 00:17:25.000]  你是不會知道的
[00:17:25.000 --> 00:17:27.000]  你就在那裡靠猜
[00:17:27.000 --> 00:17:28.000]  這個比較像
[00:17:28.000 --> 00:17:31.000]  這個比較像
[00:17:31.000 --> 00:17:32.000]  是不是
[00:17:32.000 --> 00:17:33.000]  二十四章
[00:17:33.000 --> 00:17:35.000]  耶穌講了兩個比喻
[00:17:35.000 --> 00:17:38.000]  一個就是
[00:17:38.000 --> 00:17:40.000]  打仗和打仗的風聲
[00:17:40.000 --> 00:17:41.000]  世界很亂
[00:17:41.000 --> 00:17:43.000]  人子來的時候很亂
[00:17:43.000 --> 00:17:45.000]  多數都是這樣
[00:17:45.000 --> 00:17:46.000]  很多人忽略了
[00:17:46.000 --> 00:17:49.000]  耶穌講了第二組的比喻
[00:17:49.000 --> 00:17:52.000]  人子來的時候
[00:17:52.000 --> 00:17:55.000]  羅亞的日子是怎樣
[00:17:55.000 --> 00:17:56.000]  是不是
[00:17:56.000 --> 00:17:58.000]  羅亞的日子是怎樣
[00:17:58.000 --> 00:18:01.000]  很興旺的
[00:18:01.000 --> 00:18:02.000]  很平安的
[00:18:02.000 --> 00:18:03.000]  所以你笑羅亞
[00:18:03.000 --> 00:18:04.000]  你傻了嗎
[00:18:04.000 --> 00:18:06.000]  這個時候做方舟
[00:18:06.000 --> 00:18:07.000]  不是你吃懵了
[00:18:07.000 --> 00:18:08.000]  是不是
[00:18:08.000 --> 00:18:10.000]  是一個很太平
[00:18:10.000 --> 00:18:12.000]  很溫柔的環境
[00:18:12.000 --> 00:18:15.000]  突然間來的
[00:18:15.000 --> 00:18:17.000]  你想都沒想過這樣來的
[00:18:17.000 --> 00:18:19.000]  耶穌其實講了兩組東西
[00:18:19.000 --> 00:18:20.000]  有很混亂的
[00:18:20.000 --> 00:18:21.000]  還有很和平
[00:18:21.000 --> 00:18:23.000]  世界其實就充滿了
[00:18:23.000 --> 00:18:24.000]  香港人現在多麼好
[00:18:24.000 --> 00:18:25.000]  是不是
[00:18:25.000 --> 00:18:26.000]  那裡多麼混亂
[00:18:26.000 --> 00:18:27.000]  如果是巴勒斯坦
[00:18:27.000 --> 00:18:31.000]  一定是很緊的感覺
[00:18:31.000 --> 00:18:32.000]  很近
[00:18:32.000 --> 00:18:34.000]  其實耶穌是講了
[00:18:34.000 --> 00:18:36.000]  他來的時候
[00:18:36.000 --> 00:18:37.000]  是一個
[00:18:37.000 --> 00:18:38.000]  他兩邊都講
[00:18:38.000 --> 00:18:39.000]  在這裡他也講
[00:18:39.000 --> 00:18:41.000]  你不要去猜
[00:18:41.000 --> 00:18:43.000]  這個是很重要的
[00:18:43.000 --> 00:18:45.000]  這個是很重要的前提
[00:18:45.000 --> 00:18:48.000]  很多人去解釋那些語言
[00:18:48.000 --> 00:18:49.000]  如果你聽
[00:18:49.000 --> 00:18:51.000]  有的人講到好像
[00:18:51.000 --> 00:18:54.000]  真的他好像知道似的
[00:18:54.000 --> 00:18:56.000]  差不多可以告訴你
[00:18:56.000 --> 00:18:59.000]  什麼時候就是了
[00:18:59.000 --> 00:19:01.000]  當然他通常不會這麼直接講的
[00:19:01.000 --> 00:19:06.000]  但是從他演繹的趨勢去講的時候
[00:19:06.000 --> 00:19:09.000]  你會有一種這樣的感受
[00:19:09.000 --> 00:19:12.000]  其實我年輕的時候
[00:19:12.000 --> 00:19:15.000]  七幾年
[00:19:15.000 --> 00:19:17.000]  其實那時候六日戰爭
[00:19:17.000 --> 00:19:19.000]  結束沒多久
[00:19:19.000 --> 00:19:21.000]  冷戰就很緊張
[00:19:21.000 --> 00:19:23.000]  那時候有幾本小書
[00:19:23.000 --> 00:19:24.000]  影響很大
[00:19:24.000 --> 00:19:29.000]  一本叫做666
[00:19:29.000 --> 00:19:33.000]  一本就是《哈密吉多頓大戰》
[00:19:33.000 --> 00:19:35.000]  不知道要有些年紀才知道
[00:19:35.000 --> 00:19:36.000]  七十年代才知道
[00:19:36.000 --> 00:19:38.000]  影響很深的
[00:19:38.000 --> 00:19:40.000]  就說
[00:19:40.000 --> 00:19:42.000]  在世代還沒有過去
[00:19:42.000 --> 00:19:45.000]  以色列人是四十年一個世代的
[00:19:45.000 --> 00:19:47.000]  我們中國人是六十年一個世代的
[00:19:47.000 --> 00:19:51.000]  以色列人是1948年立國的
[00:19:51.000 --> 00:19:53.000]  那就是1988年
[00:19:53.000 --> 00:19:55.000]  耶穌就回來了
[00:19:55.000 --> 00:19:57.000]  我們是七十年代
[00:19:57.000 --> 00:20:01.000]  我壯年的時候就被提了
[00:20:01.000 --> 00:20:04.000]  那現在還要做?
[00:20:04.000 --> 00:20:05.000]  不是不用做
[00:20:05.000 --> 00:20:07.000]  現在還要做事
[00:20:07.000 --> 00:20:10.000]  還要拼事業?
[00:20:10.000 --> 00:20:11.000]  是不是?
[00:20:11.000 --> 00:20:20.000]  整個思想
[00:20:20.000 --> 00:20:26.000]  不好去預測活勢的原因
[00:20:26.000 --> 00:20:28.000]  耶穌講明
[00:20:28.000 --> 00:20:30.000]  你不知道
[00:20:30.000 --> 00:20:33.000]  而事實上很多的預測
[00:20:33.000 --> 00:20:35.000]  都是不準確的
[00:20:35.000 --> 00:20:39.000]  而且當我們越去預測的時候
[00:20:39.000 --> 00:20:45.000]  是越會引起別人辯駁或者反駁
[00:20:45.000 --> 00:20:47.000]  其實在網上都有很多這些的
[00:20:47.000 --> 00:20:53.000]  沒有實現的末世預言
[00:20:53.000 --> 00:20:55.000]  如果你查另外一篇
[00:20:55.000 --> 00:20:56.000]  即是你公平一點
[00:20:56.000 --> 00:20:57.000]  兩篇都查到
[00:20:57.000 --> 00:21:04.000]  你都不知道怎麼回答這些問題
[00:21:04.000 --> 00:21:11.000]  阿拉伯世界和以色列總共有五次的戰爭
[00:21:11.000 --> 00:21:13.000]  一次是1948年
[00:21:13.000 --> 00:21:16.000]  第一次叫做獨立日戰爭
[00:21:16.000 --> 00:21:18.000]  今早我聽新聞
[00:21:18.000 --> 00:21:20.000]  內塔尼亞胡說
[00:21:20.000 --> 00:21:24.000]  這次是第二次獨立戰爭
[00:21:24.000 --> 00:21:26.000]  你要知道
[00:21:26.000 --> 00:21:33.000]  他將今次的問題升格到以色列的全網
[00:21:33.000 --> 00:21:35.000]  很清楚
[00:21:35.000 --> 00:21:37.000]  事實上
[00:21:37.000 --> 00:21:42.000]  現在的確是威脅到
[00:21:42.000 --> 00:21:43.000]  這個是事實
[00:21:43.000 --> 00:21:45.000]  那怎麼去解呢
[00:21:45.000 --> 00:21:51.000]  他現在就用更多的軍火力量來控制著
[00:21:51.000 --> 00:21:54.000]  但我個人的看法
[00:21:54.000 --> 00:21:57.000]  這個似乎不是一個解決的方案
[00:21:57.000 --> 00:21:59.000]  而會帶來可能更大
[00:21:59.000 --> 00:22:04.000]  對以色列自己國家的一種傷害的可能
[00:22:04.000 --> 00:22:10.000]  接著就有1956年的西內戰爭
[00:22:10.000 --> 00:22:17.000]  1967年的陸日戰爭
[00:22:17.000 --> 00:22:22.000]  然後就有1973年的贖罪日戰爭
[00:22:22.000 --> 00:22:24.000]  剛剛是50年
[00:22:24.000 --> 00:22:27.000]  這次是另外一次
[00:22:27.000 --> 00:22:30.000]  1982年也打過一次泥巴練戰爭
[00:22:30.000 --> 00:22:34.000]  所以有人問會不會有第六次的中東戰爭
[00:22:34.000 --> 00:22:36.000]  這個機會也不小
[00:22:36.000 --> 00:22:39.000]  但如果有第六次的中東戰爭
[00:22:39.000 --> 00:22:41.000]  局面是怎樣呢
[00:22:41.000 --> 00:22:45.000]  我不會建議你去看《聖經》的預言裡面
[00:22:45.000 --> 00:22:50.000]  去找一個答案會怎樣
[00:22:50.000 --> 00:22:53.000]  因為沒有人可以預言
[00:22:53.000 --> 00:22:54.000]  我想講講就是
[00:22:54.000 --> 00:23:00.000]  對《聖經》預言有什麼叫做合理的態度呢
[00:23:00.000 --> 00:23:04.000]  其實我也推敲過要不要用正確的態度
[00:23:04.000 --> 00:23:05.000]  我也不想用這個詞
[00:23:05.000 --> 00:23:08.000]  因為我也不想將自己講得那麼絕對
[00:23:08.000 --> 00:23:12.000]  用一個比較合理的態度去看《聖經》
[00:23:12.000 --> 00:23:14.000]  《聖經》的確有很多預言
[00:23:14.000 --> 00:23:20.000]  我們用怎樣的態度去看這些預言呢
[00:23:20.000 --> 00:23:27.000]  首先《聖經》的預言的目的
[00:23:27.000 --> 00:23:32.000]  是要我們謹誠
[00:23:32.000 --> 00:23:37.000]  你要處理健康
[00:23:37.000 --> 00:23:40.000]  你可能有什麼地方有問題
[00:23:40.000 --> 00:23:41.000]  是提醒你
[00:23:41.000 --> 00:23:44.000]  不是叫你整天擔心著自己有什麼病
[00:23:44.000 --> 00:23:47.000]  或者是亂按他的意思提醒你
[00:23:47.000 --> 00:23:52.000]  叫我們回轉或者改變我們的生活習慣
[00:23:52.000 --> 00:23:53.000]  叫我們回轉
[00:23:53.000 --> 00:23:56.000]  《聖經》的預言提出來就有這些事情
[00:23:56.000 --> 00:23:58.000]  它是叫我們警醒和回轉
[00:23:58.000 --> 00:24:02.000]  或者對將來保持一個盼望
[00:24:02.000 --> 00:24:04.000]  因為上帝會臨到
[00:24:04.000 --> 00:24:06.000]  上帝會審判
[00:24:06.000 --> 00:24:07.000]  上帝會拯救
[00:24:07.000 --> 00:24:09.000]  我們有一個盼望
[00:24:09.000 --> 00:24:11.000]  在受欺壓的時候
[00:24:11.000 --> 00:24:13.000]  不幸的時候有一個盼望
[00:24:13.000 --> 00:24:17.000]  如果不是告訴我們
[00:24:17.000 --> 00:24:21.000]  明天的局勢會怎樣發展
[00:24:21.000 --> 00:24:24.000]  《聖經》的預言不是有這個目的
[00:24:24.000 --> 00:24:25.000]  你可以拿著它
[00:24:25.000 --> 00:24:27.000]  好像一個水晶球那樣
[00:24:27.000 --> 00:24:30.000]  跟著這個戰爭會繼續打下去
[00:24:30.000 --> 00:24:31.000]  跟著會怎樣
[00:24:31.000 --> 00:24:32.000]  跟著會怎樣
[00:24:32.000 --> 00:24:34.000]  不是告訴我們一個局勢
[00:24:34.000 --> 00:24:36.000]  《舊約》的先知
[00:24:36.000 --> 00:24:38.000]  這個term先知
[00:24:38.000 --> 00:24:45.000]  它是傳達神心意的人先知
[00:24:45.000 --> 00:24:48.000]  就不是告訴人
[00:24:48.000 --> 00:24:51.000]  將來會發生甚麼事的人
[00:24:51.000 --> 00:24:54.000]  好像一個拿著水晶球的占卜師一樣
[00:24:54.000 --> 00:24:55.000]  不是
[00:24:55.000 --> 00:24:58.000]  所以這是第一個
[00:24:58.000 --> 00:25:03.000]  第二個我建議的原則就是
